game,2012,14,20121206,201212060rai,den,"Denver Broncos",26,rai,"Oakland Raiders",13
player,201212060rai,den,AdamMi21,fumbles_forced,0,,,,,
player,201212060rai,den,BrooKe00,def_int,0,,,,,
player,201212060rai,den,BrooKe00,def_int_yds,0,,,,,
player,201212060rai,den,BrooKe00,def_int_td,0,,,,,
player,201212060rai,den,BrooKe00,def_int_long,0,,,,,
player,201212060rai,den,BrooKe00,pass_defended,0,,,,,
player,201212060rai,den,BrooKe00,sacks,0.0,,,,,
player,201212060rai,den,BrooKe00,tackles_combined,5,,,,,
player,201212060rai,den,BrooKe00,tackles_solo,1,,,,,
player,201212060rai,den,BrooKe00,tackles_assists,4,,,,,
player,201212060rai,den,BrooKe00,tackles_loss,0,,,,,
player,201212060rai,den,BrooKe00,qb_hits,0,,,,,
player,201212060rai,den,BrooKe00,fumbles_rec,0,,,,,
player,201212060rai,den,BrooKe00,fumbles_rec_yds,0,,,,,
player,201212060rai,den,BrooKe00,fumbles_rec_td,0,,,,,
player,201212060rai,den,BrooKe00,fumbles_forced,0,,,,,
player,201212060rai,den,WillD.20,def_int,0,,,,,
player,201212060rai,den,WillD.20,def_int_yds,0,,,,,
player,201212060rai,den,WillD.20,def_int_td,0,,,,,
player,201212060rai,den,WillD.20,def_int_long,0,,,,,
player,201212060rai,den,WillD.20,pass_defended,0,,,,,
player,201212060rai,den,WillD.20,sacks,0.0,,,,,
player,201212060rai,den,WillD.20,tackles_combined,5,,,,,
player,201212060rai,den,WillD.20,tackles_solo,4,,,,,
player,201212060rai,den,WillD.20,tackles_assists,1,,,,,
player,201212060rai,den,WillD.20,tackles_loss,0,,,,,
player,201212060rai,den,WillD.20,qb_hits,0,,,,,
player,201212060rai,den,WillD.20,fumbles_rec,0,,,,,
player,201212060rai,den,WillD.20,fumbles_rec_yds,0,,,,,
player,201212060rai,den,WillD.20,fumbles_rec_td,0,,,,,
player,201212060rai,den,WillD.20,fumbles_forced,0,,,,,
player,201212060rai,den,MoorRa00,def_int,0,,,,,
player,201212060rai,den,MoorRa00,def_int_yds,0,,,,,
player,201212060rai,den,MoorRa00,def_int_td,0,,,,,
player,201212060rai,den,MoorRa00,def_int_long,0,,,,,
player,201212060rai,den,MoorRa00,pass_defended,1,,,,,
player,201212060rai,den,MoorRa00,sacks,0.0,,,,,
player,201212060rai,den,MoorRa00,tackles_combined,4,,,,,
player,201212060rai,den,MoorRa00,tackles_solo,4,,,,,
player,201212060rai,den,MoorRa00,tackles_assists,0,,,,,
player,201212060rai,den,MoorRa00,tackles_loss,0,,,,,
player,201212060rai,den,MoorRa00,qb_hits,0,,,,,
player,201212060rai,den,MoorRa00,fumbles_rec,0,,,,,
player,201212060rai,den,MoorRa00,fumbles_rec_yds,0,,,,,
player,201212060rai,den,MoorRa00,fumbles_rec_td,0,,,,,
player,201212060rai,den,MoorRa00,fumbles_forced,0,,,,,
player,201212060rai,den,TrevDa00,def_int,0,,,,,
player,201212060rai,den,TrevDa00,def_int_yds,0,,,,,
player,201212060rai,den,TrevDa00,def_int_td,0,,,,,
player,201212060rai,den,TrevDa00,def_int_long,0,,,,,
player,201212060rai,den,TrevDa00,pass_defended,0,,,,,
player,201212060rai,den,TrevDa00,sacks,0.0,,,,,
player,201212060rai,den,TrevDa00,tackles_combined,4,,,,,
player,201212060rai,den,TrevDa00,tackles_solo,3,,,,,
player,201212060rai,den,TrevDa00,tackles_assists,1,,,,,
player,201212060rai,den,TrevDa00,tackles_loss,0,,,,,
player,201212060rai,den,TrevDa00,qb_hits,0,,,,,
player,201212060rai,den,TrevDa00,fumbles_rec,0,,,,,
player,201212060rai,den,TrevDa00,fumbles_rec_yds,0,,,,,
player,201212060rai,den,TrevDa00,fumbles_rec_td,0,,,,,
player,201212060rai,den,TrevDa00,fumbles_forced,0,,,,,
player,201212060rai,den,UnreMi00,def_int,0,,,,,
player,201212060rai,den,UnreMi00,def_int_yds,0,,,,,
player,201212060rai,den,UnreMi00,def_int_td,0,,,,,
player,201212060rai,den,UnreMi00,def_int_long,0,,,,,
player,201212060rai,den,UnreMi00,pass_defended,0,,,,,
player,201212060rai,den,UnreMi00,sacks,0.0,,,,,
player,201212060rai,den,UnreMi00,tackles_combined,3,,,,,
player,201212060rai,den,UnreMi00,tackles_solo,2,,,,,
player,201212060rai,den,UnreMi00,tackles_assists,1,,,,,
player,201212060rai,den,UnreMi00,tackles_loss,0,,,,,
player,201212060rai,den,UnreMi00,qb_hits,0,,,,,
player,201212060rai,den,UnreMi00,fumbles_rec,1,,,,,
player,201212060rai,den,UnreMi00,fumbles_rec_yds,0,,,,,
player,201212060rai,den,UnreMi00,fumbles_rec_td,0,,,,,
player,201212060rai,den,UnreMi00,fumbles_forced,0,,,,,
player,201212060rai,den,JohnSt02,def_int,0,,,,,
player,201212060rai,den,JohnSt02,def_int_yds,0,,,,,
player,201212060rai,den,JohnSt02,def_int_td,0,,,,,
player,201212060rai,den,JohnSt02,def_int_long,0,,,,,
player,201212060rai,den,JohnSt02,pass_defended,0,,,,,
player,201212060rai,den,JohnSt02,sacks,0.0,,,,,
player,201212060rai,den,JohnSt02,tackles_combined,2,,,,,
player,201212060rai,den,JohnSt02,tackles_solo,2,,,,,
player,201212060rai,den,JohnSt02,tackles_assists,0,,,,,
player,201212060rai,den,JohnSt02,tackles_loss,0,,,,,
player,201212060rai,den,JohnSt02,qb_hits,0,,,,,
player,201212060rai,den,JohnSt02,fumbles_rec,0,,,,,
player,201212060rai,den,JohnSt02,fumbles_rec_yds,0,,,,,
player,201212060rai,den,JohnSt02,fumbles_rec_td,0,,,,,
player,201212060rai,den,JohnSt02,fumbles_forced,0,,,,,
player,201212060rai,den,AyerRo99,def_int,0,,,,,
player,201212060rai,den,AyerRo99,def_int_yds,0,,,,,
player,201212060rai,den,AyerRo99,def_int_td,0,,,,,
player,201212060rai,den,AyerRo99,def_int_long,0,,,,,
player,201212060rai,den,AyerRo99,pass_defended,0,,,,,
player,201212060rai,den,AyerRo99,sacks,0.0,,,,,
player,201212060rai,den,AyerRo99,tackles_combined,1,,,,,
player,201212060rai,den,AyerRo99,tackles_solo,1,,,,,
player,201212060rai,den,AyerRo99,tackles_assists,0,,,,,
player,201212060rai,den,AyerRo99,tackles_loss,1,,,,,
player,201212060rai,den,AyerRo99,qb_hits,0,,,,,
player,201212060rai,den,AyerRo99,fumbles_rec,0,,,,,
player,201212060rai,den,AyerRo99,fumbles_rec_yds,0,,,,,
player,201212060rai,den,AyerRo99,fumbles_rec_td,0,,,,,
player,201212060rai,den,AyerRo99,fumbles_forced,0,,,,,
player,201212060rai,den,BannJu20,def_int,0,,,,,
player,201212060rai,den,BannJu20,def_int_yds,0,,,,,
player,201212060rai,den,BannJu20,def_int_td,0,,,,,
player,201212060rai,den,BannJu20,def_int_long,0,,,,,
player,201212060rai,den,BannJu20,pass_defended,0,,,,,
player,201212060rai,den,BannJu20,sacks,0.0,,,,,
player,201212060rai,den,BannJu20,tackles_combined,1,,,,,
player,201212060rai,den,BannJu20,tackles_solo,1,,,,,
player,201212060rai,den,BannJu20,tackles_assists,0,,,,,
player,201212060rai,den,BannJu20,tackles_loss,1,,,,,
player,201212060rai,den,BannJu20,qb_hits,0,,,,,
player,201212060rai,den,BannJu20,fumbles_rec,0,,,,,
player,201212060rai,den,BannJu20,fumbles_rec_yds,0,,,,,
player,201212060rai,den,BannJu20,fumbles_rec_td,0,,,,,
player,201212060rai,den,BannJu20,fumbles_forced,0,,,,,
player,201212060rai,den,GronCh00,def_int,0,,,,,
player,201212060rai,den,GronCh00,def_int_yds,0,,,,,
player,201212060rai,den,GronCh00,def_int_td,0,,,,,
player,201212060rai,den,GronCh00,def_int_long,0,,,,,
player,201212060rai,den,GronCh00,pass_defended,0,,,,,
player,201212060rai,den,GronCh00,sacks,0.0,,,,,
player,201212060rai,den,GronCh00,tackles_combined,1,,,,,
player,201212060rai,den,GronCh00,tackles_solo,1,,,,,
player,201212060rai,den,GronCh00,tackles_assists,0,,,,,
player,201212060rai,den,GronCh00,tackles_loss,0,,,,,
player,201212060rai,den,GronCh00,qb_hits,0,,,,,
player,201212060rai,den,GronCh00,fumbles_rec,0,,,,,
player,201212060rai,den,GronCh00,fumbles_rec_yds,0,,,,,
player,201212060rai,den,GronCh00,fumbles_rec_td,0,,,,,
player,201212060rai,den,GronCh00,fumbles_forced,0,,,,,
player,201212060rai,den,HarrCh01,def_int,0,,,,,
player,201212060rai,den,HarrCh01,def_int_yds,0,,,,,
player,201212060rai,den,HarrCh01,def_int_td,0,,,,,
player,201212060rai,den,HarrCh01,def_int_long,0,,,,,
player,201212060rai,den,HarrCh01,pass_defended,0,,,,,
player,201212060rai,den,HarrCh01,sacks,0.0,,,,,
player,201212060rai,den,HarrCh01,tackles_combined,1,,,,,
player,201212060rai,den,HarrCh01,tackles_solo,1,,,,,
player,201212060rai,den,HarrCh01,tackles_assists,0,,,,,
player,201212060rai,den,HarrCh01,tackles_loss,0,,,,,
player,201212060rai,den,HarrCh01,qb_hits,0,,,,,
player,201212060rai,den,HarrCh01,fumbles_rec,0,,,,,
player,201212060rai,den,HarrCh01,fumbles_rec_yds,0,,,,,
player,201212060rai,den,HarrCh01,fumbles_rec_td,0,,,,,
player,201212060rai,den,HarrCh01,fumbles_forced,0,,,,,
player,201212060rai,den,BrutDa99,def_int,,,,,,
player,201212060rai,den,BrutDa99,def_int_yds,,,,,,
player,201212060rai,den,BrutDa99,def_int_td,,,,,,
player,201212060rai,den,BrutDa99,def_int_long,,,,,,
player,201212060rai,den,BrutDa99,pass_defended,0,,,,,
player,201212060rai,den,BrutDa99,sacks,0.0,,,,,
player,201212060rai,den,BrutDa99,tackles_combined,0,,,,,
player,201212060rai,den,BrutDa99,tackles_solo,0,,,,,
player,201212060rai,den,BrutDa99,tackles_assists,0,,,,,
player,201212060rai,den,BrutDa99,tackles_loss,0,,,,,
player,201212060rai,den,BrutDa99,qb_hits,1,,,,,
player,201212060rai,den,BrutDa99,fumbles_rec,0,,,,,
player,201212060rai,den,BrutDa99,fumbles_rec_yds,,,,,,
player,201212060rai,den,BrutDa99,fumbles_rec_td,,,,,,
player,201212060rai,den,BrutDa99,fumbles_forced,0,,,,,
player,201212060rai,rai,AdamPh00,def_int,1,,,,,
player,201212060rai,rai,AdamPh00,def_int_yds,0,,,,,
player,201212060rai,rai,AdamPh00,def_int_td,0,,,,,
player,201212060rai,rai,AdamPh00,def_int_long,0,,,,,
player,201212060rai,rai,AdamPh00,pass_defended,2,,,,,
player,201212060rai,rai,AdamPh00,sacks,0.0,,,,,
player,201212060rai,rai,AdamPh00,tackles_combined,5,,,,,
player,201212060rai,rai,AdamPh00,tackles_solo,5,,,,,
player,201212060rai,rai,AdamPh00,tackles_assists,0,,,,,
player,201212060rai,rai,AdamPh00,tackles_loss,0,,,,,
player,201212060rai,rai,AdamPh00,qb_hits,0,,,,,
player,201212060rai,rai,AdamPh00,fumbles_rec,0,,,,,
player,201212060rai,rai,AdamPh00,fumbles_rec_yds,0,,,,,
player,201212060rai,rai,AdamPh00,fumbles_rec_td,0,,,,,
player,201212060rai,rai,AdamPh00,fumbles_forced,0,,,,,
player,201212060rai,rai,MitcMi99,def_int,0,,,,,
player,201212060rai,rai,MitcMi99,def_int_yds,0,,,,,
player,201212060rai,rai,MitcMi99,def_int_td,0,,,,,
player,201212060rai,rai,MitcMi99,def_int_long,0,,,,,
player,201212060rai,rai,MitcMi99,pass_defended,0,,,,,
player,201212060rai,rai,MitcMi99,sacks,1.0,,,,,
player,201212060rai,rai,MitcMi99,tackles_combined,6,,,,,
player,201212060rai,rai,MitcMi99,tackles_solo,6,,,,,
player,201212060rai,rai,MitcMi99,tackles_assists,0,,,,,
player,201212060rai,rai,MitcMi99,tackles_loss,2,,,,,
player,201212060rai,rai,MitcMi99,qb_hits,1,,,,,
player,201212060rai,rai,MitcMi99,fumbles_rec,0,,,,,
player,201212060rai,rai,MitcMi99,fumbles_rec_yds,0,,,,,
player,201212060rai,rai,MitcMi99,fumbles_rec_td,0,,,,,
player,201212060rai,rai,MitcMi99,fumbles_forced,0,,,,,
player,201212060rai,rai,BryaDe00,def_int,0,,,,,
player,201212060rai,rai,BryaDe00,def_int_yds,0,,,,,
player,201212060rai,rai,BryaDe00,def_int_td,0,,,,,
player,201212060rai,rai,BryaDe00,def_int_long,0,,,,,
player,201212060rai,rai,BryaDe00,pass_defended,0,,,,,
player,201212060rai,rai,BryaDe00,sacks,1.0,,,,,
player,201212060rai,rai,BryaDe00,tackles_combined,4,,,,,
player,201212060rai,rai,BryaDe00,tackles_solo,4,,,,,
player,201212060rai,rai,BryaDe00,tackles_assists,0,,,,,
player,201212060rai,rai,BryaDe00,tackles_loss,2,,,,,
player,201212060rai,rai,BryaDe00,qb_hits,1,,,,,
player,201212060rai,rai,BryaDe00,fumbles_rec,0,,,,,
player,201212060rai,rai,BryaDe00,fumbles_rec_yds,0,,,,,
player,201212060rai,rai,BryaDe00,fumbles_rec_td,0,,,,,
player,201212060rai,rai,BryaDe00,fumbles_forced,0,,,,,
player,201212060rai,rai,HousLa99,def_int,0,,,,,
player,201212060rai,rai,HousLa99,def_int_yds,0,,,,,
player,201212060rai,rai,HousLa99,def_int_td,0,,,,,
player,201212060rai,rai,HousLa99,def_int_long,0,,,,,
player,201212060rai,rai,HousLa99,pass_defended,0,,,,,
player,201212060rai,rai,HousLa99,sacks,1.0,,,,,
player,201212060rai,rai,HousLa99,tackles_combined,4,,,,,
player,201212060rai,rai,HousLa99,tackles_solo,4,,,,,
player,201212060rai,rai,HousLa99,tackles_assists,0,,,,,
player,201212060rai,rai,HousLa99,tackles_loss,1,,,,,
player,201212060rai,rai,HousLa99,qb_hits,1,,,,,
player,201212060rai,rai,HousLa99,fumbles_rec,0,,,,,
player,201212060rai,rai,HousLa99,fumbles_rec_yds,0,,,,,
player,201212060rai,rai,HousLa99,fumbles_rec_td,0,,,,,
player,201212060rai,rai,HousLa99,fumbles_forced,0,,,,,
player,201212060rai,rai,WheePh99,def_int,0,,,,,
player,201212060rai,rai,WheePh99,def_int_yds,0,,,,,
player,201212060rai,rai,WheePh99,def_int_td,0,,,,,
player,201212060rai,rai,WheePh99,def_int_long,0,,,,,
player,201212060rai,rai,WheePh99,pass_defended,0,,,,,
player,201212060rai,rai,WheePh99,sacks,0.0,,,,,
player,201212060rai,rai,WheePh99,tackles_combined,11,,,,,
player,201212060rai,rai,WheePh99,tackles_solo,5,,,,,
player,201212060rai,rai,WheePh99,tackles_assists,6,,,,,
player,201212060rai,rai,WheePh99,tackles_loss,0,,,,,
player,201212060rai,rai,WheePh99,qb_hits,0,,,,,
player,201212060rai,rai,WheePh99,fumbles_rec,0,,,,,
player,201212060rai,rai,WheePh99,fumbles_rec_yds,0,,,,,
player,201212060rai,rai,WheePh99,fumbles_rec_td,0,,,,,
player,201212060rai,rai,WheePh99,fumbles_forced,0,,,,,
player,201212060rai,rai,HansJo20,def_int,0,,,,,
player,201212060rai,rai,HansJo20,def_int_yds,0,,,,,
player,201212060rai,rai,HansJo20,def_int_td,0,,,,,
player,201212060rai,rai,HansJo20,def_int_long,0,,,,,
player,201212060rai,rai,HansJo20,pass_defended,0,,,,,
player,201212060rai,rai,HansJo20,sacks,0.0,,,,,
player,201212060rai,rai,HansJo20,tackles_combined,9,,,,,
player,201212060rai,rai,HansJo20,tackles_solo,8,,,,,
player,201212060rai,rai,HansJo20,tackles_assists,1,,,,,
player,201212060rai,rai,HansJo20,tackles_loss,0,,,,,
player,201212060rai,rai,HansJo20,qb_hits,0,,,,,
player,201212060rai,rai,HansJo20,fumbles_rec,0,,,,,
player,201212060rai,rai,HansJo20,fumbles_rec_yds,0,,,,,
player,201212060rai,rai,HansJo20,fumbles_rec_td,0,,,,,
player,201212060rai,rai,HansJo20,fumbles_forced,0,,,,,
player,201212060rai,rai,BurrMi00,def_int,0,,,,,
player,201212060rai,rai,BurrMi00,def_int_yds,0,,,,,
player,201212060rai,rai,BurrMi00,def_int_td,0,,,,,
player,201212060rai,rai,BurrMi00,def_int_long,0,,,,,
player,201212060rai,rai,BurrMi00,pass_defended,0,,,,,
player,201212060rai,rai,BurrMi00,sacks,0.0,,,,,
player,201212060rai,rai,BurrMi00,tackles_combined,7,,,,,
player,201212060rai,rai,BurrMi00,tackles_solo,5,,,,,
player,201212060rai,rai,BurrMi00,tackles_assists,2,,,,,
player,201212060rai,rai,BurrMi00,tackles_loss,0,,,,,
player,201212060rai,rai,BurrMi00,qb_hits,0,,,,,
player,201212060rai,rai,BurrMi00,fumbles_rec,0,,,,,
player,201212060rai,rai,BurrMi00,fumbles_rec_yds,0,,,,,
player,201212060rai,rai,BurrMi00,fumbles_rec_td,0,,,,,
player,201212060rai,rai,BurrMi00,fumbles_forced,0,,,,,
player,201212060rai,rai,BranTy99,def_int,0,,,,,
player,201212060rai,rai,BranTy99,def_int_yds,0,,,,,
player,201212060rai,rai,BranTy99,def_int_td,0,,,,,
player,201212060rai,rai,BranTy99,def_int_long,0,,,,,
player,201212060rai,rai,BranTy99,pass_defended,0,,,,,
player,201212060rai,rai,BranTy99,sacks,0.0,,,,,
player,201212060rai,rai,BranTy99,tackles_combined,6,,,,,
player,201212060rai,rai,BranTy99,tackles_solo,5,,,,,
player,201212060rai,rai,BranTy99,tackles_assists,1,,,,,
player,201212060rai,rai,BranTy99,tackles_loss,0,,,,,
player,201212060rai,rai,BranTy99,qb_hits,0,,,,,
player,201212060rai,rai,BranTy99,fumbles_rec,0,,,,,
player,201212060rai,rai,BranTy99,fumbles_rec_yds,0,,,,,
player,201212060rai,rai,BranTy99,fumbles_rec_td,0,,,,,
player,201212060rai,rai,BranTy99,fumbles_forced,0,,,,,
player,201212060rai,rai,GiorMa20,def_int,0,,,,,
player,201212060rai,rai,GiorMa20,def_int_yds,0,,,,,
player,201212060rai,rai,GiorMa20,def_int_td,0,,,,,
player,201212060rai,rai,GiorMa20,def_int_long,0,,,,,
player,201212060rai,rai,GiorMa20,pass_defended,0,,,,,
player,201212060rai,rai,GiorMa20,sacks,0.0,,,,,
player,201212060rai,rai,GiorMa20,tackles_combined,6,,,,,
player,201212060rai,rai,GiorMa20,tackles_solo,4,,,,,
player,201212060rai,rai,GiorMa20,tackles_assists,2,,,,,
player,201212060rai,rai,GiorMa20,tackles_loss,0,,,,,
player,201212060rai,rai,GiorMa20,qb_hits,0,,,,,
player,201212060rai,rai,GiorMa20,fumbles_rec,0,,,,,
player,201212060rai,rai,GiorMa20,fumbles_rec_yds,0,,,,,
player,201212060rai,rai,GiorMa20,fumbles_rec_td,0,,,,,
player,201212060rai,rai,GiorMa20,fumbles_forced,0,,,,,
player,201212060rai,rai,KellTo21,def_int,0,,,,,
player,201212060rai,rai,KellTo21,def_int_yds,0,,,,,
player,201212060rai,rai,KellTo21,def_int_td,0,,,,,
player,201212060rai,rai,KellTo21,def_int_long,0,,,,,
player,201212060rai,rai,KellTo21,pass_defended,0,,,,,
player,201212060rai,rai,KellTo21,sacks,0.0,,,,,
player,201212060rai,rai,KellTo21,tackles_combined,6,,,,,
player,201212060rai,rai,KellTo21,tackles_solo,2,,,,,
player,201212060rai,rai,KellTo21,tackles_assists,4,,,,,
player,201212060rai,rai,KellTo21,tackles_loss,1,,,,,
player,201212060rai,rai,KellTo21,qb_hits,0,,,,,
player,201212060rai,rai,KellTo21,fumbles_rec,0,,,,,
player,201212060rai,rai,KellTo21,fumbles_rec_yds,0,,,,,
player,201212060rai,rai,KellTo21,fumbles_rec_td,0,,,,,
player,201212060rai,rai,KellTo21,fumbles_forced,0,,,,,
player,201212060rai,rai,BartRo20,def_int,0,,,,,
player,201212060rai,rai,BartRo20,def_int_yds,0,,,,,
player,201212060rai,rai,BartRo20,def_int_td,0,,,,,
player,201212060rai,rai,BartRo20,def_int_long,0,,,,,
player,201212060rai,rai,BartRo20,pass_defended,1,,,,,
player,201212060rai,rai,BartRo20,sacks,0.0,,,,,
player,201212060rai,rai,BartRo20,tackles_combined,4,,,,,
player,201212060rai,rai,BartRo20,tackles_solo,4,,,,,
player,201212060rai,rai,BartRo20,tackles_assists,0,,,,,
player,201212060rai,rai,BartRo20,tackles_loss,0,,,,,
player,201212060rai,rai,BartRo20,qb_hits,0,,,,,
player,201212060rai,rai,BartRo20,fumbles_rec,0,,,,,
player,201212060rai,rai,BartRo20,fumbles_rec_yds,0,,,,,
player,201212060rai,rai,BartRo20,fumbles_rec_td,0,,,,,
player,201212060rai,rai,BartRo20,fumbles_forced,0,,,,,
player,201212060rai,rai,CartAn20,def_int,0,,,,,
player,201212060rai,rai,CartAn20,def_int_yds,0,,,,,
player,201212060rai,rai,CartAn20,def_int_td,0,,,,,
player,201212060rai,rai,CartAn20,def_int_long,0,,,,,
player,201212060rai,rai,CartAn20,pass_defended,0,,,,,
player,201212060rai,rai,CartAn20,sacks,0.0,,,,,
player,201212060rai,rai,CartAn20,tackles_combined,3,,,,,
player,201212060rai,rai,CartAn20,tackles_solo,2,,,,,
player,201212060rai,rai,CartAn20,tackles_assists,1,,,,,
player,201212060rai,rai,CartAn20,tackles_loss,0,,,,,
player,201212060rai,rai,CartAn20,qb_hits,1,,,,,
player,201212060rai,rai,CartAn20,fumbles_rec,0,,,,,
player,201212060rai,rai,CartAn20,fumbles_rec_yds,0,,,,,
player,201212060rai,rai,CartAn20,fumbles_rec_td,0,,,,,
player,201212060rai,rai,CartAn20,fumbles_forced,0,,,,,
player,201212060rai,rai,BiluCh00,def_int,0,,,,,
player,201212060rai,rai,BiluCh00,def_int_yds,0,,,,,
player,201212060rai,rai,BiluCh00,def_int_td,0,,,,,
player,201212060rai,rai,BiluCh00,def_int_long,0,,,,,
player,201212060rai,rai,BiluCh00,pass_defended,0,,,,,
player,201212060rai,rai,BiluCh00,sacks,0.0,,,,,
player,201212060rai,rai,BiluCh00,tackles_combined,2,,,,,
player,201212060rai,rai,BiluCh00,tackles_solo,2,,,,,
player,201212060rai,rai,BiluCh00,tackles_assists,0,,,,,
player,201212060rai,rai,BiluCh00,tackles_loss,0,,,,,
player,201212060rai,rai,BiluCh00,qb_hits,0,,,,,
player,201212060rai,rai,BiluCh00,fumbles_rec,0,,,,,
player,201212060rai,rai,BiluCh00,fumbles_rec_yds,0,,,,,
player,201212060rai,rai,BiluCh00,fumbles_rec_td,0,,,,,
player,201212060rai,rai,BiluCh00,fumbles_forced,0,,,,,
player,201212060rai,rai,HuffMi20,def_int,0,,,,,
player,201212060rai,rai,HuffMi20,def_int_yds,0,,,,,
player,201212060rai,rai,HuffMi20,def_int_td,0,,,,,
player,201212060rai,rai,HuffMi20,def_int_long,0,,,,,
player,201212060rai,rai,HuffMi20,pass_defended,0,,,,,
player,201212060rai,rai,HuffMi20,sacks,0.0,,,,,
player,201212060rai,rai,HuffMi20,tackles_combined,2,,,,,
player,201212060rai,rai,HuffMi20,tackles_solo,2,,,,,
player,201212060rai,rai,HuffMi20,tackles_assists,0,,,,,
player,201212060rai,rai,HuffMi20,tackles_loss,0,,,,,
player,201212060rai,rai,HuffMi20,qb_hits,0,,,,,
player,201212060rai,rai,HuffMi20,fumbles_rec,0,,,,,
player,201212060rai,rai,HuffMi20,fumbles_rec_yds,0,,,,,
player,201212060rai,rai,HuffMi20,fumbles_rec_td,0,,,,,
player,201212060rai,rai,HuffMi20,fumbles_forced,0,,,,,
player,201212060rai,rai,GaitOm20,def_int,0,,,,,
player,201212060rai,rai,GaitOm20,def_int_yds,0,,,,,
player,201212060rai,rai,GaitOm20,def_int_td,0,,,,,
player,201212060rai,rai,GaitOm20,def_int_long,0,,,,,
player,201212060rai,rai,GaitOm20,pass_defended,0,,,,,
player,201212060rai,rai,GaitOm20,sacks,0.0,,,,,
player,201212060rai,rai,GaitOm20,tackles_combined,1,,,,,
player,201212060rai,rai,GaitOm20,tackles_solo,0,,,,,
player,201212060rai,rai,GaitOm20,tackles_assists,1,,,,,
player,201212060rai,rai,GaitOm20,tackles_loss,0,,,,,
player,201212060rai,rai,GaitOm20,qb_hits,0,,,,,
player,201212060rai,rai,GaitOm20,fumbles_rec,0,,,,,
player,201212060rai,rai,GaitOm20,fumbles_rec_yds,0,,,,,
player,201212060rai,rai,GaitOm20,fumbles_rec_td,0,,,,,
player,201212060rai,rai,GaitOm20,fumbles_forced,0,,,,,
player,201212060rai,rai,JoneTa00,def_int,0,,,,,
player,201212060rai,rai,JoneTa00,def_int_yds,0,,,,,
player,201212060rai,rai,JoneTa00,def_int_td,0,,,,,
player,201212060rai,rai,JoneTa00,def_int_long,0,,,,,
player,201212060rai,rai,JoneTa00,pass_defended,0,,,,,
player,201212060rai,rai,JoneTa00,sacks,0.0,,,,,
player,201212060rai,rai,JoneTa00,tackles_combined,1,,,,,
player,201212060rai,rai,JoneTa00,tackles_solo,1,,,,,
player,201212060rai,rai,JoneTa00,tackles_assists,0,,,,,
player,201212060rai,rai,JoneTa00,tackles_loss,0,,,,,
player,201212060rai,rai,JoneTa00,qb_hits,0,,,,,
player,201212060rai,rai,JoneTa00,fumbles_rec,0,,,,,
player,201212060rai,rai,JoneTa00,fumbles_rec_yds,0,,,,,
player,201212060rai,rai,JoneTa00,fumbles_rec_td,0,,,,,
player,201212060rai,rai,JoneTa00,fumbles_forced,0,,,,,
player,201212060rai,rai,ShauMa99,def_int,0,,,,,
player,201212060rai,rai,ShauMa99,def_int_yds,0,,,,,
player,201212060rai,rai,ShauMa99,def_int_td,0,,,,,
player,201212060rai,rai,ShauMa99,def_int_long,0,,,,,
player,201212060rai,rai,ShauMa99,pass_defended,0,,,,,
player,201212060rai,rai,ShauMa99,sacks,0.0,,,,,
player,201212060rai,rai,ShauMa99,tackles_combined,1,,,,,
player,201212060rai,rai,ShauMa99,tackles_solo,1,,,,,
player,201212060rai,rai,ShauMa99,tackles_assists,0,,,,,
player,201212060rai,rai,ShauMa99,tackles_loss,0,,,,,
player,201212060rai,rai,ShauMa99,qb_hits,0,,,,,
player,201212060rai,rai,ShauMa99,fumbles_rec,0,,,,,
player,201212060rai,rai,ShauMa99,fumbles_rec_yds,0,,,,,
player,201212060rai,rai,ShauMa99,fumbles_rec_td,0,,,,,
player,201212060rai,rai,ShauMa99,fumbles_forced,0,,,,,
player,201212060rai,rai,TollDa99,def_int,,,,,,
player,201212060rai,rai,TollDa99,def_int_yds,,,,,,
player,201212060rai,rai,TollDa99,def_int_td,,,,,,
player,201212060rai,rai,TollDa99,def_int_long,,,,,,
player,201212060rai,rai,TollDa99,pass_defended,0,,,,,
player,201212060rai,rai,TollDa99,sacks,0.0,,,,,
player,201212060rai,rai,TollDa99,tackles_combined,1,,,,,
player,201212060rai,rai,TollDa99,tackles_solo,0,,,,,
player,201212060rai,rai,TollDa99,tackles_assists,1,,,,,
player,201212060rai,rai,TollDa99,tackles_loss,0,,,,,
player,201212060rai,rai,TollDa99,qb_hits,0,,,,,
player,201212060rai,rai,TollDa99,fumbles_rec,0,,,,,
player,201212060rai,rai,TollDa99,fumbles_rec_yds,,,,,,
player,201212060rai,rai,TollDa99,fumbles_rec_td,,,,,,
player,201212060rai,rai,TollDa99,fumbles_forced,0,,,,,
player,201212060rai,rai,RossBr00,def_int,,,,,,
player,201212060rai,rai,RossBr00,def_int_yds,,,,,,
player,201212060rai,rai,RossBr00,def_int_td,,,,,,
player,201212060rai,rai,RossBr00,def_int_long,,,,,,
player,201212060rai,rai,RossBr00,pass_defended,,,,,,
player,201212060rai,rai,RossBr00,sacks,0.0,,,,,
player,201212060rai,rai,RossBr00,tackles_combined,,,,,,
player,201212060rai,rai,RossBr00,tackles_solo,,,,,,
player,201212060rai,rai,RossBr00,tackles_assists,,,,,,
player,201212060rai,rai,RossBr00,tackles_loss,0,,,,,
