game,2012,12,20121126,201211260phi,car,"Carolina Panthers",30,phi,"Philadelphia Eagles",22
player,201211260phi,car,NewtCa00,rec_yds,0,,,,,
player,201211260phi,car,NewtCa00,rec_td,0,,,,,
player,201211260phi,car,NewtCa00,rec_long,0,,,,,
player,201211260phi,car,NewtCa00,fumbles,0,,,,,
player,201211260phi,car,NewtCa00,fumbles_lost,0,,,,,
player,201211260phi,car,StewJo00,pass_cmp,0,,,,,
player,201211260phi,car,StewJo00,pass_att,0,,,,,
player,201211260phi,car,StewJo00,pass_yds,0,,,,,
player,201211260phi,car,StewJo00,pass_td,0,,,,,
player,201211260phi,car,StewJo00,pass_int,0,,,,,
player,201211260phi,car,StewJo00,pass_sacked,0,,,,,
player,201211260phi,car,StewJo00,pass_sacked_yds,0,,,,,
player,201211260phi,car,StewJo00,pass_long,0,,,,,
player,201211260phi,car,StewJo00,pass_rating,,,,,,
player,201211260phi,car,StewJo00,rush_att,8,,,,,
player,201211260phi,car,StewJo00,rush_yds,27,,,,,
player,201211260phi,car,StewJo00,rush_td,0,,,,,
player,201211260phi,car,StewJo00,rush_long,12,,,,,
player,201211260phi,car,StewJo00,targets,3,,,,,
player,201211260phi,car,StewJo00,rec,2,,,,,
player,201211260phi,car,StewJo00,rec_yds,9,,,,,
player,201211260phi,car,StewJo00,rec_td,0,,,,,
player,201211260phi,car,StewJo00,rec_long,7,,,,,
player,201211260phi,car,StewJo00,fumbles,0,,,,,
player,201211260phi,car,StewJo00,fumbles_lost,0,,,,,
player,201211260phi,car,WillDe02,pass_cmp,0,,,,,
player,201211260phi,car,WillDe02,pass_att,0,,,,,
player,201211260phi,car,WillDe02,pass_yds,0,,,,,
player,201211260phi,car,WillDe02,pass_td,0,,,,,
player,201211260phi,car,WillDe02,pass_int,0,,,,,
player,201211260phi,car,WillDe02,pass_sacked,0,,,,,
player,201211260phi,car,WillDe02,pass_sacked_yds,0,,,,,
player,201211260phi,car,WillDe02,pass_long,0,,,,,
player,201211260phi,car,WillDe02,pass_rating,,,,,,
player,201211260phi,car,WillDe02,rush_att,11,,,,,
player,201211260phi,car,WillDe02,rush_yds,21,,,,,
player,201211260phi,car,WillDe02,rush_td,0,,,,,
player,201211260phi,car,WillDe02,rush_long,4,,,,,
player,201211260phi,car,WillDe02,targets,1,,,,,
player,201211260phi,car,WillDe02,rec,0,,,,,
player,201211260phi,car,WillDe02,rec_yds,0,,,,,
player,201211260phi,car,WillDe02,rec_td,0,,,,,
player,201211260phi,car,WillDe02,rec_long,0,,,,,
player,201211260phi,car,WillDe02,fumbles,0,,,,,
player,201211260phi,car,WillDe02,fumbles_lost,0,,,,,
player,201211260phi,car,LaFeBr00,pass_cmp,0,,,,,
player,201211260phi,car,LaFeBr00,pass_att,0,,,,,
player,201211260phi,car,LaFeBr00,pass_yds,0,,,,,
player,201211260phi,car,LaFeBr00,pass_td,0,,,,,
player,201211260phi,car,LaFeBr00,pass_int,0,,,,,
player,201211260phi,car,LaFeBr00,pass_sacked,0,,,,,
player,201211260phi,car,LaFeBr00,pass_sacked_yds,0,,,,,
player,201211260phi,car,LaFeBr00,pass_long,0,,,,,
player,201211260phi,car,LaFeBr00,pass_rating,,,,,,
player,201211260phi,car,LaFeBr00,rush_att,1,,,,,
player,201211260phi,car,LaFeBr00,rush_yds,6,,,,,
player,201211260phi,car,LaFeBr00,rush_td,0,,,,,
player,201211260phi,car,LaFeBr00,rush_long,6,,,,,
player,201211260phi,car,LaFeBr00,targets,7,,,,,
player,201211260phi,car,LaFeBr00,rec,3,,,,,
player,201211260phi,car,LaFeBr00,rec_yds,74,,,,,
player,201211260phi,car,LaFeBr00,rec_td,1,,,,,
player,201211260phi,car,LaFeBr00,rec_long,43,,,,,
player,201211260phi,car,LaFeBr00,fumbles,0,,,,,
player,201211260phi,car,LaFeBr00,fumbles_lost,0,,,,,
player,201211260phi,car,TolbMi00,pass_cmp,0,,,,,
player,201211260phi,car,TolbMi00,pass_att,0,,,,,
player,201211260phi,car,TolbMi00,pass_yds,0,,,,,
player,201211260phi,car,TolbMi00,pass_td,0,,,,,
player,201211260phi,car,TolbMi00,pass_int,0,,,,,
player,201211260phi,car,TolbMi00,pass_sacked,0,,,,,
player,201211260phi,car,TolbMi00,pass_sacked_yds,0,,,,,
player,201211260phi,car,TolbMi00,pass_long,0,,,,,
player,201211260phi,car,TolbMi00,pass_rating,,,,,,
player,201211260phi,car,TolbMi00,rush_att,1,,,,,
player,201211260phi,car,TolbMi00,rush_yds,3,,,,,
player,201211260phi,car,TolbMi00,rush_td,0,,,,,
player,201211260phi,car,TolbMi00,rush_long,3,,,,,
player,201211260phi,car,TolbMi00,targets,2,,,,,
player,201211260phi,car,TolbMi00,rec,2,,,,,
player,201211260phi,car,TolbMi00,rec_yds,24,,,,,
player,201211260phi,car,TolbMi00,rec_td,0,,,,,
player,201211260phi,car,TolbMi00,rec_long,13,,,,,
player,201211260phi,car,TolbMi00,fumbles,0,,,,,
player,201211260phi,car,TolbMi00,fumbles_lost,0,,,,,
player,201211260phi,car,MurpLo00,pass_cmp,0,,,,,
player,201211260phi,car,MurpLo00,pass_att,0,,,,,
player,201211260phi,car,MurpLo00,pass_yds,0,,,,,
player,201211260phi,car,MurpLo00,pass_td,0,,,,,
player,201211260phi,car,MurpLo00,pass_int,0,,,,,
player,201211260phi,car,MurpLo00,pass_sacked,0,,,,,
player,201211260phi,car,MurpLo00,pass_sacked_yds,0,,,,,
player,201211260phi,car,MurpLo00,pass_long,0,,,,,
player,201211260phi,car,MurpLo00,pass_rating,,,,,,
player,201211260phi,car,MurpLo00,rush_att,0,,,,,
player,201211260phi,car,MurpLo00,rush_yds,0,,,,,
player,201211260phi,car,MurpLo00,rush_td,0,,,,,
player,201211260phi,car,MurpLo00,rush_long,0,,,,,
player,201211260phi,car,MurpLo00,targets,2,,,,,
player,201211260phi,car,MurpLo00,rec,2,,,,,
player,201211260phi,car,MurpLo00,rec_yds,65,,,,,
player,201211260phi,car,MurpLo00,rec_td,0,,,,,
player,201211260phi,car,MurpLo00,rec_long,55,,,,,
player,201211260phi,car,MurpLo00,fumbles,0,,,,,
player,201211260phi,car,MurpLo00,fumbles_lost,0,,,,,
player,201211260phi,car,SmitSt01,pass_cmp,0,,,,,
player,201211260phi,car,SmitSt01,pass_att,0,,,,,
player,201211260phi,car,SmitSt01,pass_yds,0,,,,,
player,201211260phi,car,SmitSt01,pass_td,0,,,,,
player,201211260phi,car,SmitSt01,pass_int,0,,,,,
player,201211260phi,car,SmitSt01,pass_sacked,0,,,,,
player,201211260phi,car,SmitSt01,pass_sacked_yds,0,,,,,
player,201211260phi,car,SmitSt01,pass_long,0,,,,,
player,201211260phi,car,SmitSt01,pass_rating,,,,,,
player,201211260phi,car,SmitSt01,rush_att,0,,,,,
player,201211260phi,car,SmitSt01,rush_yds,0,,,,,
player,201211260phi,car,SmitSt01,rush_td,0,,,,,
player,201211260phi,car,SmitSt01,rush_long,0,,,,,
player,201211260phi,car,SmitSt01,targets,7,,,,,
player,201211260phi,car,SmitSt01,rec,4,,,,,
player,201211260phi,car,SmitSt01,rec_yds,60,,,,,
player,201211260phi,car,SmitSt01,rec_td,0,,,,,
player,201211260phi,car,SmitSt01,rec_long,31,,,,,
player,201211260phi,car,SmitSt01,fumbles,0,,,,,
player,201211260phi,car,SmitSt01,fumbles_lost,0,,,,,
player,201211260phi,car,OlseGr00,pass_cmp,0,,,,,
player,201211260phi,car,OlseGr00,pass_att,0,,,,,
player,201211260phi,car,OlseGr00,pass_yds,0,,,,,
player,201211260phi,car,OlseGr00,pass_td,0,,,,,
player,201211260phi,car,OlseGr00,pass_int,0,,,,,
player,201211260phi,car,OlseGr00,pass_sacked,0,,,,,
player,201211260phi,car,OlseGr00,pass_sacked_yds,0,,,,,
player,201211260phi,car,OlseGr00,pass_long,0,,,,,
player,201211260phi,car,OlseGr00,pass_rating,,,,,,
player,201211260phi,car,OlseGr00,rush_att,0,,,,,
player,201211260phi,car,OlseGr00,rush_yds,0,,,,,
player,201211260phi,car,OlseGr00,rush_td,0,,,,,
player,201211260phi,car,OlseGr00,rush_long,0,,,,,
player,201211260phi,car,OlseGr00,targets,5,,,,,
player,201211260phi,car,OlseGr00,rec,4,,,,,
player,201211260phi,car,OlseGr00,rec_yds,50,,,,,
player,201211260phi,car,OlseGr00,rec_td,0,,,,,
player,201211260phi,car,OlseGr00,rec_long,23,,,,,
player,201211260phi,car,OlseGr00,fumbles,0,,,,,
player,201211260phi,car,OlseGr00,fumbles_lost,0,,,,,
player,201211260phi,car,BarnGa01,pass_cmp,0,,,,,
player,201211260phi,car,BarnGa01,pass_att,0,,,,,
player,201211260phi,car,BarnGa01,pass_yds,0,,,,,
player,201211260phi,car,BarnGa01,pass_td,0,,,,,
player,201211260phi,car,BarnGa01,pass_int,0,,,,,
player,201211260phi,car,BarnGa01,pass_sacked,0,,,,,
player,201211260phi,car,BarnGa01,pass_sacked_yds,0,,,,,
player,201211260phi,car,BarnGa01,pass_long,0,,,,,
player,201211260phi,car,BarnGa01,pass_rating,,,,,,
player,201211260phi,car,BarnGa01,rush_att,0,,,,,
player,201211260phi,car,BarnGa01,rush_yds,0,,,,,
player,201211260phi,car,BarnGa01,rush_td,0,,,,,
player,201211260phi,car,BarnGa01,rush_long,0,,,,,
player,201211260phi,car,BarnGa01,targets,1,,,,,
player,201211260phi,car,BarnGa01,rec,1,,,,,
player,201211260phi,car,BarnGa01,rec_yds,24,,,,,
player,201211260phi,car,BarnGa01,rec_td,1,,,,,
player,201211260phi,car,BarnGa01,rec_long,24,,,,,
player,201211260phi,car,BarnGa01,fumbles,0,,,,,
player,201211260phi,car,BarnGa01,fumbles_lost,0,,,,,
player,201211260phi,phi,FoleNi00,pass_cmp,16,,,,,
player,201211260phi,phi,FoleNi00,pass_att,21,,,,,
player,201211260phi,phi,FoleNi00,pass_yds,119,,,,,
player,201211260phi,phi,FoleNi00,pass_td,0,,,,,
player,201211260phi,phi,FoleNi00,pass_int,0,,,,,
player,201211260phi,phi,FoleNi00,pass_sacked,1,,,,,
player,201211260phi,phi,FoleNi00,pass_sacked_yds,12,,,,,
player,201211260phi,phi,FoleNi00,pass_long,16,,,,,
player,201211260phi,phi,FoleNi00,pass_rating,89.2,,,,,
player,201211260phi,phi,FoleNi00,rush_att,1,,,,,
player,201211260phi,phi,FoleNi00,rush_yds,0,,,,,
player,201211260phi,phi,FoleNi00,rush_td,0,,,,,
player,201211260phi,phi,FoleNi00,rush_long,0,,,,,
player,201211260phi,phi,FoleNi00,targets,0,,,,,
player,201211260phi,phi,FoleNi00,rec,0,,,,,
player,201211260phi,phi,FoleNi00,rec_yds,0,,,,,
player,201211260phi,phi,FoleNi00,rec_td,0,,,,,
player,201211260phi,phi,FoleNi00,rec_long,0,,,,,
player,201211260phi,phi,FoleNi00,fumbles,1,,,,,
player,201211260phi,phi,FoleNi00,fumbles_lost,0,,,,,
player,201211260phi,phi,BrowBr02,pass_cmp,0,,,,,
player,201211260phi,phi,BrowBr02,pass_att,0,,,,,
player,201211260phi,phi,BrowBr02,pass_yds,0,,,,,
player,201211260phi,phi,BrowBr02,pass_td,0,,,,,
player,201211260phi,phi,BrowBr02,pass_int,0,,,,,
player,201211260phi,phi,BrowBr02,pass_sacked,0,,,,,
player,201211260phi,phi,BrowBr02,pass_sacked_yds,0,,,,,
player,201211260phi,phi,BrowBr02,pass_long,0,,,,,
player,201211260phi,phi,BrowBr02,pass_rating,,,,,,
player,201211260phi,phi,BrowBr02,rush_att,19,,,,,
player,201211260phi,phi,BrowBr02,rush_yds,178,,,,,
player,201211260phi,phi,BrowBr02,rush_td,2,,,,,
player,201211260phi,phi,BrowBr02,rush_long,65,,,,,
player,201211260phi,phi,BrowBr02,targets,5,,,,,
player,201211260phi,phi,BrowBr02,rec,4,,,,,
player,201211260phi,phi,BrowBr02,rec_yds,11,,,,,
player,201211260phi,phi,BrowBr02,rec_td,0,,,,,
player,201211260phi,phi,BrowBr02,rec_long,5,,,,,
player,201211260phi,phi,BrowBr02,fumbles,2,,,,,
player,201211260phi,phi,BrowBr02,fumbles_lost,2,,,,,
player,201211260phi,phi,LewiDi00,pass_cmp,0,,,,,
player,201211260phi,phi,LewiDi00,pass_att,0,,,,,
player,201211260phi,phi,LewiDi00,pass_yds,0,,,,,
player,201211260phi,phi,LewiDi00,pass_td,0,,,,,
player,201211260phi,phi,LewiDi00,pass_int,0,,,,,
player,201211260phi,phi,LewiDi00,pass_sacked,0,,,,,
player,201211260phi,phi,LewiDi00,pass_sacked_yds,0,,,,,
player,201211260phi,phi,LewiDi00,pass_long,0,,,,,
player,201211260phi,phi,LewiDi00,pass_rating,,,,,,
player,201211260phi,phi,LewiDi00,rush_att,5,,,,,
player,201211260phi,phi,LewiDi00,rush_yds,24,,,,,
player,201211260phi,phi,LewiDi00,rush_td,0,,,,,
player,201211260phi,phi,LewiDi00,rush_long,11,,,,,
player,201211260phi,phi,LewiDi00,targets,0,,,,,
player,201211260phi,phi,LewiDi00,rec,0,,,,,
player,201211260phi,phi,LewiDi00,rec_yds,0,,,,,
player,201211260phi,phi,LewiDi00,rec_td,0,,,,,
player,201211260phi,phi,LewiDi00,rec_long,0,,,,,
player,201211260phi,phi,LewiDi00,fumbles,0,,,,,
player,201211260phi,phi,LewiDi00,fumbles_lost,0,,,,,
player,201211260phi,phi,JackDe00,pass_cmp,0,,,,,
player,201211260phi,phi,JackDe00,pass_att,0,,,,,
player,201211260phi,phi,JackDe00,pass_yds,0,,,,,
player,201211260phi,phi,JackDe00,pass_td,0,,,,,
player,201211260phi,phi,JackDe00,pass_int,0,,,,,
player,201211260phi,phi,JackDe00,pass_sacked,0,,,,,
player,201211260phi,phi,JackDe00,pass_sacked_yds,0,,,,,
player,201211260phi,phi,JackDe00,pass_long,0,,,,,
player,201211260phi,phi,JackDe00,pass_rating,,,,,,
player,201211260phi,phi,JackDe00,rush_att,1,,,,,
player,201211260phi,phi,JackDe00,rush_yds,2,,,,,
player,201211260phi,phi,JackDe00,rush_td,0,,,,,
player,201211260phi,phi,JackDe00,rush_long,2,,,,,
player,201211260phi,phi,JackDe00,targets,1,,,,,
player,201211260phi,phi,JackDe00,rec,1,,,,,
player,201211260phi,phi,JackDe00,rec_yds,9,,,,,
player,201211260phi,phi,JackDe00,rec_td,0,,,,,
player,201211260phi,phi,JackDe00,rec_long,9,,,,,
player,201211260phi,phi,JackDe00,fumbles,0,,,,,
player,201211260phi,phi,JackDe00,fumbles_lost,0,,,,,
player,201211260phi,phi,MaclJe00,pass_cmp,0,,,,,
player,201211260phi,phi,MaclJe00,pass_att,0,,,,,
player,201211260phi,phi,MaclJe00,pass_yds,0,,,,,
player,201211260phi,phi,MaclJe00,pass_td,0,,,,,
player,201211260phi,phi,MaclJe00,pass_int,0,,,,,
player,201211260phi,phi,MaclJe00,pass_sacked,0,,,,,
player,201211260phi,phi,MaclJe00,pass_sacked_yds,0,,,,,
player,201211260phi,phi,MaclJe00,pass_long,0,,,,,
player,201211260phi,phi,MaclJe00,pass_rating,,,,,,
player,201211260phi,phi,MaclJe00,rush_att,0,,,,,
player,201211260phi,phi,MaclJe00,rush_yds,0,,,,,
player,201211260phi,phi,MaclJe00,rush_td,0,,,,,
player,201211260phi,phi,MaclJe00,rush_long,0,,,,,
player,201211260phi,phi,MaclJe00,targets,7,,,,,
player,201211260phi,phi,MaclJe00,rec,5,,,,,
player,201211260phi,phi,MaclJe00,rec_yds,55,,,,,
player,201211260phi,phi,MaclJe00,rec_td,0,,,,,
player,201211260phi,phi,MaclJe00,rec_long,15,,,,,
player,201211260phi,phi,MaclJe00,fumbles,0,,,,,
player,201211260phi,phi,MaclJe00,fumbles_lost,0,,,,,
player,201211260phi,phi,CeleBr00,pass_cmp,0,,,,,
player,201211260phi,phi,CeleBr00,pass_att,0,,,,,
player,201211260phi,phi,CeleBr00,pass_yds,0,,,,,
player,201211260phi,phi,CeleBr00,pass_td,0,,,,,
player,201211260phi,phi,CeleBr00,pass_int,0,,,,,
player,201211260phi,phi,CeleBr00,pass_sacked,0,,,,,
player,201211260phi,phi,CeleBr00,pass_sacked_yds,0,,,,,
player,201211260phi,phi,CeleBr00,pass_long,0,,,,,
player,201211260phi,phi,CeleBr00,pass_rating,,,,,,
player,201211260phi,phi,CeleBr00,rush_att,0,,,,,
player,201211260phi,phi,CeleBr00,rush_yds,0,,,,,
player,201211260phi,phi,CeleBr00,rush_td,0,,,,,
player,201211260phi,phi,CeleBr00,rush_long,0,,,,,
player,201211260phi,phi,CeleBr00,targets,3,,,,,
player,201211260phi,phi,CeleBr00,rec,2,,,,,
player,201211260phi,phi,CeleBr00,rec_yds,19,,,,,
player,201211260phi,phi,CeleBr00,rec_td,0,,,,,
player,201211260phi,phi,CeleBr00,rec_long,16,,,,,
player,201211260phi,phi,CeleBr00,fumbles,0,,,,,
player,201211260phi,phi,CeleBr00,fumbles_lost,0,,,,,
player,201211260phi,phi,JohnDa04,pass_cmp,0,,,,,
player,201211260phi,phi,JohnDa04,pass_att,0,,,,,
player,201211260phi,phi,JohnDa04,pass_yds,0,,,,,
player,201211260phi,phi,JohnDa04,pass_td,0,,,,,
player,201211260phi,phi,JohnDa04,pass_int,0,,,,,
player,201211260phi,phi,JohnDa04,pass_sacked,0,,,,,
player,201211260phi,phi,JohnDa04,pass_sacked_yds,0,,,,,
player,201211260phi,phi,JohnDa04,pass_long,0,,,,,
player,201211260phi,phi,JohnDa04,pass_rating,,,,,,
player,201211260phi,phi,JohnDa04,rush_att,0,,,,,
player,201211260phi,phi,JohnDa04,rush_yds,0,,,,,
player,201211260phi,phi,JohnDa04,rush_td,0,,,,,
player,201211260phi,phi,JohnDa04,rush_long,0,,,,,
player,201211260phi,phi,JohnDa04,targets,2,,,,,
player,201211260phi,phi,JohnDa04,rec,2,,,,,
player,201211260phi,phi,JohnDa04,rec_yds,13,,,,,
player,201211260phi,phi,JohnDa04,rec_td,0,,,,,
player,201211260phi,phi,JohnDa04,rec_long,8,,,,,
player,201211260phi,phi,JohnDa04,fumbles,0,,,,,
player,201211260phi,phi,JohnDa04,fumbles_lost,0,,,,,
player,201211260phi,phi,CoopRi00,pass_cmp,0,,,,,
player,201211260phi,phi,CoopRi00,pass_att,0,,,,,
player,201211260phi,phi,CoopRi00,pass_yds,0,,,,,
player,201211260phi,phi,CoopRi00,pass_td,0,,,,,
player,201211260phi,phi,CoopRi00,pass_int,0,,,,,
player,201211260phi,phi,CoopRi00,pass_sacked,0,,,,,
player,201211260phi,phi,CoopRi00,pass_sacked_yds,0,,,,,
player,201211260phi,phi,CoopRi00,pass_long,0,,,,,
player,201211260phi,phi,CoopRi00,pass_rating,,,,,,
player,201211260phi,phi,CoopRi00,rush_att,0,,,,,
player,201211260phi,phi,CoopRi00,rush_yds,0,,,,,
player,201211260phi,phi,CoopRi00,rush_td,0,,,,,
player,201211260phi,phi,CoopRi00,rush_long,0,,,,,
player,201211260phi,phi,CoopRi00,targets,2,,,,,
player,201211260phi,phi,CoopRi00,rec,1,,,,,
player,201211260phi,phi,CoopRi00,rec_yds,7,,,,,
player,201211260phi,phi,CoopRi00,rec_td,0,,,,,
player,201211260phi,phi,CoopRi00,rec_long,7,,,,,
player,201211260phi,phi,CoopRi00,fumbles,0,,,,,
player,201211260phi,phi,CoopRi00,fumbles_lost,0,,,,,
player,201211260phi,phi,HaviSt00,pass_cmp,0,,,,,
player,201211260phi,phi,HaviSt00,pass_att,0,,,,,
player,201211260phi,phi,HaviSt00,pass_yds,0,,,,,
player,201211260phi,phi,HaviSt00,pass_td,0,,,,,
player,201211260phi,phi,HaviSt00,pass_int,0,,,,,
player,201211260phi,phi,HaviSt00,pass_sacked,0,,,,,
player,201211260phi,phi,HaviSt00,pass_sacked_yds,0,,,,,
player,201211260phi,phi,HaviSt00,pass_long,0,,,,,
player,201211260phi,phi,HaviSt00,pass_rating,,,,,,
player,201211260phi,phi,HaviSt00,rush_att,0,,,,,
player,201211260phi,phi,HaviSt00,rush_yds,0,,,,,
player,201211260phi,phi,HaviSt00,rush_td,0,,,,,
player,201211260phi,phi,HaviSt00,rush_long,0,,,,,
player,201211260phi,phi,HaviSt00,targets,1,,,,,
player,201211260phi,phi,HaviSt00,rec,1,,,,,
player,201211260phi,phi,HaviSt00,rec_yds,5,,,,,
player,201211260phi,phi,HaviSt00,rec_td,0,,,,,
player,201211260phi,phi,HaviSt00,rec_long,5,,,,,
player,201211260phi,phi,HaviSt00,fumbles,0,,,,,
player,201211260phi,phi,HaviSt00,fumbles_lost,0,,,,,
player,201211260phi,car,HardGr99,def_int,0,,,,,
player,201211260phi,car,HardGr99,def_int_yds,0,,,,,
player,201211260phi,car,HardGr99,def_int_td,0,,,,,
player,201211260phi,car,HardGr99,def_int_long,0,,,,,
player,201211260phi,car,HardGr99,pass_defended,0,,,,,
player,201211260phi,car,HardGr99,sacks,1.0,,,,,
player,201211260phi,car,HardGr99,tackles_combined,5,,,,,
player,201211260phi,car,HardGr99,tackles_solo,4,,,,,
player,201211260phi,car,HardGr99,tackles_assists,1,,,,,
player,201211260phi,car,HardGr99,tackles_loss,1,,,,,
player,201211260phi,car,HardGr99,qb_hits,1,,,,,
player,201211260phi,car,HardGr99,fumbles_rec,0,,,,,
player,201211260phi,car,HardGr99,fumbles_rec_yds,0,,,,,
player,201211260phi,car,HardGr99,fumbles_rec_td,0,,,,,
player,201211260phi,car,HardGr99,fumbles_forced,0,,,,,
player,201211260phi,car,KuecLu00,def_int,0,,,,,
player,201211260phi,car,KuecLu00,def_int_yds,0,,,,,
player,201211260phi,car,KuecLu00,def_int_td,0,,,,,
player,201211260phi,car,KuecLu00,def_int_long,0,,,,,
player,201211260phi,car,KuecLu00,pass_defended,0,,,,,
player,201211260phi,car,KuecLu00,sacks,0.0,,,,,
player,201211260phi,car,KuecLu00,tackles_combined,8,,,,,
player,201211260phi,car,KuecLu00,tackles_solo,5,,,,,
player,201211260phi,car,KuecLu00,tackles_assists,3,,,,,
player,201211260phi,car,KuecLu00,tackles_loss,0,,,,,
player,201211260phi,car,KuecLu00,qb_hits,0,,,,,
player,201211260phi,car,KuecLu00,fumbles_rec,1,,,,,
player,201211260phi,car,KuecLu00,fumbles_rec_yds,0,,,,,
player,201211260phi,car,KuecLu00,fumbles_rec_td,0,,,,,
player,201211260phi,car,KuecLu00,fumbles_forced,0,,,,,
player,201211260phi,car,MartSh99,def_int,0,,,,,
player,201211260phi,car,MartSh99,def_int_yds,0,,,,,
player,201211260phi,car,MartSh99,def_int_td,0,,,,,
player,201211260phi,car,MartSh99,def_int_long,0,,,,,
player,201211260phi,car,MartSh99,pass_defended,2,,,,,
player,201211260phi,car,MartSh99,sacks,0.0,,,,,
player,201211260phi,car,MartSh99,tackles_combined,8,,,,,
player,201211260phi,car,MartSh99,tackles_solo,7,,,,,
player,201211260phi,car,MartSh99,tackles_assists,1,,,,,
player,201211260phi,car,MartSh99,tackles_loss,0,,,,,
player,201211260phi,car,MartSh99,qb_hits,0,,,,,
player,201211260phi,car,MartSh99,fumbles_rec,0,,,,,
player,201211260phi,car,MartSh99,fumbles_rec_yds,0,,,,,
player,201211260phi,car,MartSh99,fumbles_rec_td,0,,,,,
player,201211260phi,car,MartSh99,fumbles_forced,1,,,,,
player,201211260phi,car,NormJo01,def_int,0,,,,,
player,201211260phi,car,NormJo01,def_int_yds,0,,,,,
player,201211260phi,car,NormJo01,def_int_td,0,,,,,
player,201211260phi,car,NormJo01,def_int_long,0,,,,,
player,201211260phi,car,NormJo01,pass_defended,1,,,,,
player,201211260phi,car,NormJo01,sacks,0.0,,,,,
player,201211260phi,car,NormJo01,tackles_combined,7,,,,,
player,201211260phi,car,NormJo01,tackles_solo,4,,,,,
player,201211260phi,car,NormJo01,tackles_assists,3,,,,,
player,201211260phi,car,NormJo01,tackles_loss,0,,,,,
player,201211260phi,car,NormJo01,qb_hits,0,,,,,
player,201211260phi,car,NormJo01,fumbles_rec,0,,,,,
player,201211260phi,car,NormJo01,fumbles_rec_yds,0,,,,,
player,201211260phi,car,NormJo01,fumbles_rec_td,0,,,,,
player,201211260phi,car,NormJo01,fumbles_forced,0,,,,,
player,201211260phi,car,DaviTh20,def_int,0,,,,,
player,201211260phi,car,DaviTh20,def_int_yds,0,,,,,
player,201211260phi,car,DaviTh20,def_int_td,0,,,,,
player,201211260phi,car,DaviTh20,def_int_long,0,,,,,
player,201211260phi,car,DaviTh20,pass_defended,0,,,,,
player,201211260phi,car,DaviTh20,sacks,0.0,,,,,
player,201211260phi,car,DaviTh20,tackles_combined,4,,,,,
player,201211260phi,car,DaviTh20,tackles_solo,3,,,,,
player,201211260phi,car,DaviTh20,tackles_assists,1,,,,,
player,201211260phi,car,DaviTh20,tackles_loss,0,,,,,
player,201211260phi,car,DaviTh20,qb_hits,0,,,,,
player,201211260phi,car,DaviTh20,fumbles_rec,1,,,,,
player,201211260phi,car,DaviTh20,fumbles_rec_yds,-2,,,,,
player,201211260phi,car,DaviTh20,fumbles_rec_td,0,,,,,
player,201211260phi,car,DaviTh20,fumbles_forced,0,,,,,
player,201211260phi,car,MunnCa99,def_int,0,,,,,
player,201211260phi,car,MunnCa99,def_int_yds,0,,,,,
player,201211260phi,car,MunnCa99,def_int_td,0,,,,,
player,201211260phi,car,MunnCa99,def_int_long,0,,,,,
