game,2012,10,20121111,201211110min,det,"Detroit Lions",24,min,"Minnesota Vikings",34
player,201211110min,det,JohnCa00,fumbles,1,,,,,
player,201211110min,det,JohnCa00,fumbles_lost,1,,,,,
player,201211110min,det,YounTi00,pass_cmp,0,,,,,
player,201211110min,det,YounTi00,pass_att,0,,,,,
player,201211110min,det,YounTi00,pass_yds,0,,,,,
player,201211110min,det,YounTi00,pass_td,0,,,,,
player,201211110min,det,YounTi00,pass_int,0,,,,,
player,201211110min,det,YounTi00,pass_sacked,0,,,,,
player,201211110min,det,YounTi00,pass_sacked_yds,0,,,,,
player,201211110min,det,YounTi00,pass_long,0,,,,,
player,201211110min,det,YounTi00,pass_rating,,,,,,
player,201211110min,det,YounTi00,rush_att,0,,,,,
player,201211110min,det,YounTi00,rush_yds,0,,,,,
player,201211110min,det,YounTi00,rush_td,0,,,,,
player,201211110min,det,YounTi00,rush_long,0,,,,,
player,201211110min,det,YounTi00,targets,7,,,,,
player,201211110min,det,YounTi00,rec,4,,,,,
player,201211110min,det,YounTi00,rec_yds,35,,,,,
player,201211110min,det,YounTi00,rec_td,1,,,,,
player,201211110min,det,YounTi00,rec_long,16,,,,,
player,201211110min,det,YounTi00,fumbles,0,,,,,
player,201211110min,det,YounTi00,fumbles_lost,0,,,,,
player,201211110min,det,PettBr00,pass_cmp,0,,,,,
player,201211110min,det,PettBr00,pass_att,0,,,,,
player,201211110min,det,PettBr00,pass_yds,0,,,,,
player,201211110min,det,PettBr00,pass_td,0,,,,,
player,201211110min,det,PettBr00,pass_int,0,,,,,
player,201211110min,det,PettBr00,pass_sacked,0,,,,,
player,201211110min,det,PettBr00,pass_sacked_yds,0,,,,,
player,201211110min,det,PettBr00,pass_long,0,,,,,
player,201211110min,det,PettBr00,pass_rating,,,,,,
player,201211110min,det,PettBr00,rush_att,0,,,,,
player,201211110min,det,PettBr00,rush_yds,0,,,,,
player,201211110min,det,PettBr00,rush_td,0,,,,,
player,201211110min,det,PettBr00,rush_long,0,,,,,
player,201211110min,det,PettBr00,targets,9,,,,,
player,201211110min,det,PettBr00,rec,3,,,,,
player,201211110min,det,PettBr00,rec_yds,32,,,,,
player,201211110min,det,PettBr00,rec_td,1,,,,,
player,201211110min,det,PettBr00,rec_long,16,,,,,
player,201211110min,det,PettBr00,fumbles,0,,,,,
player,201211110min,det,PettBr00,fumbles_lost,0,,,,,
player,201211110min,det,BroyRy00,pass_cmp,0,,,,,
player,201211110min,det,BroyRy00,pass_att,0,,,,,
player,201211110min,det,BroyRy00,pass_yds,0,,,,,
player,201211110min,det,BroyRy00,pass_td,0,,,,,
player,201211110min,det,BroyRy00,pass_int,0,,,,,
player,201211110min,det,BroyRy00,pass_sacked,0,,,,,
player,201211110min,det,BroyRy00,pass_sacked_yds,0,,,,,
player,201211110min,det,BroyRy00,pass_long,0,,,,,
player,201211110min,det,BroyRy00,pass_rating,,,,,,
player,201211110min,det,BroyRy00,rush_att,0,,,,,
player,201211110min,det,BroyRy00,rush_yds,0,,,,,
player,201211110min,det,BroyRy00,rush_td,0,,,,,
player,201211110min,det,BroyRy00,rush_long,0,,,,,
player,201211110min,det,BroyRy00,targets,1,,,,,
player,201211110min,det,BroyRy00,rec,1,,,,,
player,201211110min,det,BroyRy00,rec_yds,6,,,,,
player,201211110min,det,BroyRy00,rec_td,0,,,,,
player,201211110min,det,BroyRy00,rec_long,6,,,,,
player,201211110min,det,BroyRy00,fumbles,0,,,,,
player,201211110min,det,BroyRy00,fumbles_lost,0,,,,,
player,201211110min,det,ScheTo00,pass_cmp,0,,,,,
player,201211110min,det,ScheTo00,pass_att,0,,,,,
player,201211110min,det,ScheTo00,pass_yds,0,,,,,
player,201211110min,det,ScheTo00,pass_td,0,,,,,
player,201211110min,det,ScheTo00,pass_int,0,,,,,
player,201211110min,det,ScheTo00,pass_sacked,0,,,,,
player,201211110min,det,ScheTo00,pass_sacked_yds,0,,,,,
player,201211110min,det,ScheTo00,pass_long,0,,,,,
player,201211110min,det,ScheTo00,pass_rating,,,,,,
player,201211110min,det,ScheTo00,rush_att,0,,,,,
player,201211110min,det,ScheTo00,rush_yds,0,,,,,
player,201211110min,det,ScheTo00,rush_td,0,,,,,
player,201211110min,det,ScheTo00,rush_long,0,,,,,
player,201211110min,det,ScheTo00,targets,1,,,,,
player,201211110min,det,ScheTo00,rec,0,,,,,
player,201211110min,det,ScheTo00,rec_yds,0,,,,,
player,201211110min,det,ScheTo00,rec_td,0,,,,,
player,201211110min,det,ScheTo00,rec_long,0,,,,,
player,201211110min,det,ScheTo00,fumbles,0,,,,,
player,201211110min,det,ScheTo00,fumbles_lost,0,,,,,
player,201211110min,min,PondCh00,pass_cmp,24,,,,,
player,201211110min,min,PondCh00,pass_att,32,,,,,
player,201211110min,min,PondCh00,pass_yds,221,,,,,
player,201211110min,min,PondCh00,pass_td,2,,,,,
player,201211110min,min,PondCh00,pass_int,0,,,,,
player,201211110min,min,PondCh00,pass_sacked,2,,,,,
player,201211110min,min,PondCh00,pass_sacked_yds,14,,,,,
player,201211110min,min,PondCh00,pass_long,54,,,,,
player,201211110min,min,PondCh00,pass_rating,114.2,,,,,
player,201211110min,min,PondCh00,rush_att,6,,,,,
player,201211110min,min,PondCh00,rush_yds,22,,,,,
player,201211110min,min,PondCh00,rush_td,0,,,,,
player,201211110min,min,PondCh00,rush_long,20,,,,,
player,201211110min,min,PondCh00,targets,1,,,,,
player,201211110min,min,PondCh00,rec,1,,,,,
player,201211110min,min,PondCh00,rec_yds,-15,,,,,
player,201211110min,min,PondCh00,rec_td,0,,,,,
player,201211110min,min,PondCh00,rec_long,-15,,,,,
player,201211110min,min,PondCh00,fumbles,0,,,,,
player,201211110min,min,PondCh00,fumbles_lost,0,,,,,
player,201211110min,min,PeteAd01,pass_cmp,0,,,,,
player,201211110min,min,PeteAd01,pass_att,0,,,,,
player,201211110min,min,PeteAd01,pass_yds,0,,,,,
player,201211110min,min,PeteAd01,pass_td,0,,,,,
player,201211110min,min,PeteAd01,pass_int,0,,,,,
player,201211110min,min,PeteAd01,pass_sacked,0,,,,,
player,201211110min,min,PeteAd01,pass_sacked_yds,0,,,,,
player,201211110min,min,PeteAd01,pass_long,0,,,,,
player,201211110min,min,PeteAd01,pass_rating,,,,,,
player,201211110min,min,PeteAd01,rush_att,27,,,,,
player,201211110min,min,PeteAd01,rush_yds,171,,,,,
player,201211110min,min,PeteAd01,rush_td,1,,,,,
player,201211110min,min,PeteAd01,rush_long,61,,,,,
player,201211110min,min,PeteAd01,targets,4,,,,,
player,201211110min,min,PeteAd01,rec,3,,,,,
player,201211110min,min,PeteAd01,rec_yds,5,,,,,
player,201211110min,min,PeteAd01,rec_td,0,,,,,
player,201211110min,min,PeteAd01,rec_long,6,,,,,
player,201211110min,min,PeteAd01,fumbles,0,,,,,
player,201211110min,min,PeteAd01,fumbles_lost,0,,,,,
player,201211110min,min,WrigJa02,pass_cmp,0,,,,,
player,201211110min,min,WrigJa02,pass_att,0,,,,,
player,201211110min,min,WrigJa02,pass_yds,0,,,,,
player,201211110min,min,WrigJa02,pass_td,0,,,,,
player,201211110min,min,WrigJa02,pass_int,0,,,,,
player,201211110min,min,WrigJa02,pass_sacked,0,,,,,
player,201211110min,min,WrigJa02,pass_sacked_yds,0,,,,,
player,201211110min,min,WrigJa02,pass_long,0,,,,,
player,201211110min,min,WrigJa02,pass_rating,,,,,,
player,201211110min,min,WrigJa02,rush_att,1,,,,,
player,201211110min,min,WrigJa02,rush_yds,3,,,,,
player,201211110min,min,WrigJa02,rush_td,0,,,,,
player,201211110min,min,WrigJa02,rush_long,3,,,,,
player,201211110min,min,WrigJa02,targets,5,,,,,
player,201211110min,min,WrigJa02,rec,3,,,,,
player,201211110min,min,WrigJa02,rec_yds,65,,,,,
player,201211110min,min,WrigJa02,rec_td,1,,,,,
player,201211110min,min,WrigJa02,rec_long,54,,,,,
player,201211110min,min,WrigJa02,fumbles,0,,,,,
player,201211110min,min,WrigJa02,fumbles_lost,0,,,,,
player,201211110min,min,RudoKy00,pass_cmp,0,,,,,
player,201211110min,min,RudoKy00,pass_att,0,,,,,
player,201211110min,min,RudoKy00,pass_yds,0,,,,,
player,201211110min,min,RudoKy00,pass_td,0,,,,,
player,201211110min,min,RudoKy00,pass_int,0,,,,,
player,201211110min,min,RudoKy00,pass_sacked,0,,,,,
player,201211110min,min,RudoKy00,pass_sacked_yds,0,,,,,
player,201211110min,min,RudoKy00,pass_long,0,,,,,
player,201211110min,min,RudoKy00,pass_rating,,,,,,
player,201211110min,min,RudoKy00,rush_att,0,,,,,
player,201211110min,min,RudoKy00,rush_yds,0,,,,,
player,201211110min,min,RudoKy00,rush_td,0,,,,,
player,201211110min,min,RudoKy00,rush_long,0,,,,,
player,201211110min,min,RudoKy00,targets,9,,,,,
player,201211110min,min,RudoKy00,rec,7,,,,,
player,201211110min,min,RudoKy00,rec_yds,64,,,,,
player,201211110min,min,RudoKy00,rec_td,1,,,,,
player,201211110min,min,RudoKy00,rec_long,20,,,,,
player,201211110min,min,RudoKy00,fumbles,0,,,,,
player,201211110min,min,RudoKy00,fumbles_lost,0,,,,,
player,201211110min,min,AromDe00,pass_cmp,0,,,,,
player,201211110min,min,AromDe00,pass_att,0,,,,,
player,201211110min,min,AromDe00,pass_yds,0,,,,,
player,201211110min,min,AromDe00,pass_td,0,,,,,
player,201211110min,min,AromDe00,pass_int,0,,,,,
player,201211110min,min,AromDe00,pass_sacked,0,,,,,
player,201211110min,min,AromDe00,pass_sacked_yds,0,,,,,
player,201211110min,min,AromDe00,pass_long,0,,,,,
player,201211110min,min,AromDe00,pass_rating,,,,,,
player,201211110min,min,AromDe00,rush_att,0,,,,,
player,201211110min,min,AromDe00,rush_yds,0,,,,,
player,201211110min,min,AromDe00,rush_td,0,,,,,
player,201211110min,min,AromDe00,rush_long,0,,,,,
player,201211110min,min,AromDe00,targets,1,,,,,
player,201211110min,min,AromDe00,rec,1,,,,,
player,201211110min,min,AromDe00,rec_yds,31,,,,,
player,201211110min,min,AromDe00,rec_td,0,,,,,
player,201211110min,min,AromDe00,rec_long,31,,,,,
player,201211110min,min,AromDe00,fumbles,0,,,,,
player,201211110min,min,AromDe00,fumbles_lost,0,,,,,
player,201211110min,min,SimpJe00,pass_cmp,0,,,,,
player,201211110min,min,SimpJe00,pass_att,0,,,,,
player,201211110min,min,SimpJe00,pass_yds,0,,,,,
player,201211110min,min,SimpJe00,pass_td,0,,,,,
player,201211110min,min,SimpJe00,pass_int,0,,,,,
player,201211110min,min,SimpJe00,pass_sacked,0,,,,,
player,201211110min,min,SimpJe00,pass_sacked_yds,0,,,,,
player,201211110min,min,SimpJe00,pass_long,0,,,,,
player,201211110min,min,SimpJe00,pass_rating,,,,,,
player,201211110min,min,SimpJe00,rush_att,0,,,,,
player,201211110min,min,SimpJe00,rush_yds,0,,,,,
player,201211110min,min,SimpJe00,rush_td,0,,,,,
player,201211110min,min,SimpJe00,rush_long,0,,,,,
player,201211110min,min,SimpJe00,targets,4,,,,,
player,201211110min,min,SimpJe00,rec,3,,,,,
player,201211110min,min,SimpJe00,rec_yds,28,,,,,
player,201211110min,min,SimpJe00,rec_td,0,,,,,
player,201211110min,min,SimpJe00,rec_long,17,,,,,
player,201211110min,min,SimpJe00,fumbles,0,,,,,
player,201211110min,min,SimpJe00,fumbles_lost,0,,,,,
player,201211110min,min,GerhTo00,pass_cmp,0,,,,,
player,201211110min,min,GerhTo00,pass_att,0,,,,,
player,201211110min,min,GerhTo00,pass_yds,0,,,,,
player,201211110min,min,GerhTo00,pass_td,0,,,,,
player,201211110min,min,GerhTo00,pass_int,0,,,,,
player,201211110min,min,GerhTo00,pass_sacked,0,,,,,
player,201211110min,min,GerhTo00,pass_sacked_yds,0,,,,,
player,201211110min,min,GerhTo00,pass_long,0,,,,,
player,201211110min,min,GerhTo00,pass_rating,,,,,,
player,201211110min,min,GerhTo00,rush_att,0,,,,,
player,201211110min,min,GerhTo00,rush_yds,0,,,,,
player,201211110min,min,GerhTo00,rush_td,0,,,,,
player,201211110min,min,GerhTo00,rush_long,0,,,,,
player,201211110min,min,GerhTo00,targets,2,,,,,
player,201211110min,min,GerhTo00,rec,2,,,,,
player,201211110min,min,GerhTo00,rec_yds,15,,,,,
player,201211110min,min,GerhTo00,rec_td,0,,,,,
player,201211110min,min,GerhTo00,rec_long,10,,,,,
player,201211110min,min,GerhTo00,fumbles,0,,,,,
player,201211110min,min,GerhTo00,fumbles_lost,0,,,,,
player,201211110min,min,JenkMi00,pass_cmp,0,,,,,
player,201211110min,min,JenkMi00,pass_att,0,,,,,
player,201211110min,min,JenkMi00,pass_yds,0,,,,,
player,201211110min,min,JenkMi00,pass_td,0,,,,,
player,201211110min,min,JenkMi00,pass_int,0,,,,,
player,201211110min,min,JenkMi00,pass_sacked,0,,,,,
player,201211110min,min,JenkMi00,pass_sacked_yds,0,,,,,
player,201211110min,min,JenkMi00,pass_long,0,,,,,
player,201211110min,min,JenkMi00,pass_rating,,,,,,
player,201211110min,min,JenkMi00,rush_att,0,,,,,
player,201211110min,min,JenkMi00,rush_yds,0,,,,,
player,201211110min,min,JenkMi00,rush_td,0,,,,,
player,201211110min,min,JenkMi00,rush_long,0,,,,,
player,201211110min,min,JenkMi00,targets,3,,,,,
player,201211110min,min,JenkMi00,rec,2,,,,,
player,201211110min,min,JenkMi00,rec_yds,12,,,,,
player,201211110min,min,JenkMi00,rec_td,0,,,,,
player,201211110min,min,JenkMi00,rec_long,8,,,,,
player,201211110min,min,JenkMi00,fumbles,0,,,,,
player,201211110min,min,JenkMi00,fumbles_lost,0,,,,,
player,201211110min,min,CarlJo00,pass_cmp,0,,,,,
player,201211110min,min,CarlJo00,pass_att,0,,,,,
player,201211110min,min,CarlJo00,pass_yds,0,,,,,
player,201211110min,min,CarlJo00,pass_td,0,,,,,
player,201211110min,min,CarlJo00,pass_int,0,,,,,
player,201211110min,min,CarlJo00,pass_sacked,0,,,,,
player,201211110min,min,CarlJo00,pass_sacked_yds,0,,,,,
player,201211110min,min,CarlJo00,pass_long,0,,,,,
player,201211110min,min,CarlJo00,pass_rating,,,,,,
player,201211110min,min,CarlJo00,rush_att,0,,,,,
player,201211110min,min,CarlJo00,rush_yds,0,,,,,
player,201211110min,min,CarlJo00,rush_td,0,,,,,
player,201211110min,min,CarlJo00,rush_long,0,,,,,
player,201211110min,min,CarlJo00,targets,1,,,,,
player,201211110min,min,CarlJo00,rec,1,,,,,
player,201211110min,min,CarlJo00,rec_yds,11,,,,,
player,201211110min,min,CarlJo00,rec_td,0,,,,,
player,201211110min,min,CarlJo00,rec_long,11,,,,,
player,201211110min,min,CarlJo00,fumbles,0,,,,,
player,201211110min,min,CarlJo00,fumbles_lost,0,,,,,
player,201211110min,min,FeltJe00,pass_cmp,0,,,,,
player,201211110min,min,FeltJe00,pass_att,0,,,,,
player,201211110min,min,FeltJe00,pass_yds,0,,,,,
player,201211110min,min,FeltJe00,pass_td,0,,,,,
player,201211110min,min,FeltJe00,pass_int,0,,,,,
player,201211110min,min,FeltJe00,pass_sacked,0,,,,,
player,201211110min,min,FeltJe00,pass_sacked_yds,0,,,,,
player,201211110min,min,FeltJe00,pass_long,0,,,,,
player,201211110min,min,FeltJe00,pass_rating,,,,,,
player,201211110min,min,FeltJe00,rush_att,0,,,,,
player,201211110min,min,FeltJe00,rush_yds,0,,,,,
player,201211110min,min,FeltJe00,rush_td,0,,,,,
player,201211110min,min,FeltJe00,rush_long,0,,,,,
player,201211110min,min,FeltJe00,targets,1,,,,,
player,201211110min,min,FeltJe00,rec,1,,,,,
player,201211110min,min,FeltJe00,rec_yds,5,,,,,
player,201211110min,min,FeltJe00,rec_td,0,,,,,
player,201211110min,min,FeltJe00,rec_long,5,,,,,
player,201211110min,min,FeltJe00,fumbles,0,,,,,
player,201211110min,min,FeltJe00,fumbles_lost,0,,,,,
player,201211110min,min,BurtSt00,pass_cmp,0,,,,,
player,201211110min,min,BurtSt00,pass_att,0,,,,,
player,201211110min,min,BurtSt00,pass_yds,0,,,,,
player,201211110min,min,BurtSt00,pass_td,0,,,,,
player,201211110min,min,BurtSt00,pass_int,0,,,,,
player,201211110min,min,BurtSt00,pass_sacked,0,,,,,
player,201211110min,min,BurtSt00,pass_sacked_yds,0,,,,,
player,201211110min,min,BurtSt00,pass_long,0,,,,,
player,201211110min,min,BurtSt00,pass_rating,,,,,,
player,201211110min,min,BurtSt00,rush_att,0,,,,,
player,201211110min,min,BurtSt00,rush_yds,0,,,,,
player,201211110min,min,BurtSt00,rush_td,0,,,,,
player,201211110min,min,BurtSt00,rush_long,0,,,,,
player,201211110min,min,BurtSt00,targets,1,,,,,
player,201211110min,min,BurtSt00,rec,0,,,,,
player,201211110min,min,BurtSt00,rec_yds,0,,,,,
player,201211110min,min,BurtSt00,rec_td,0,,,,,
player,201211110min,min,BurtSt00,rec_long,0,,,,,
player,201211110min,min,BurtSt00,fumbles,0,,,,,
player,201211110min,min,BurtSt00,fumbles_lost,0,,,,,
player,201211110min,det,FairNi00,def_int,0,,,,,
player,201211110min,det,FairNi00,def_int_yds,0,,,,,
player,201211110min,det,FairNi00,def_int_td,0,,,,,
player,201211110min,det,FairNi00,def_int_long,0,,,,,
player,201211110min,det,FairNi00,pass_defended,0,,,,,
player,201211110min,det,FairNi00,sacks,1.0,,,,,
player,201211110min,det,FairNi00,tackles_combined,4,,,,,
player,201211110min,det,FairNi00,tackles_solo,4,,,,,
player,201211110min,det,FairNi00,tackles_assists,0,,,,,
player,201211110min,det,FairNi00,tackles_loss,3,,,,,
player,201211110min,det,FairNi00,qb_hits,2,,,,,
player,201211110min,det,FairNi00,fumbles_rec,0,,,,,
player,201211110min,det,FairNi00,fumbles_rec_yds,0,,,,,
player,201211110min,det,FairNi00,fumbles_rec_td,0,,,,,
player,201211110min,det,FairNi00,fumbles_forced,0,,,,,
player,201211110min,det,SuhxNd99,def_int,0,,,,,
player,201211110min,det,SuhxNd99,def_int_yds,0,,,,,
player,201211110min,det,SuhxNd99,def_int_td,0,,,,,
player,201211110min,det,SuhxNd99,def_int_long,0,,,,,
player,201211110min,det,SuhxNd99,pass_defended,0,,,,,
player,201211110min,det,SuhxNd99,sacks,1.0,,,,,
player,201211110min,det,SuhxNd99,tackles_combined,2,,,,,
player,201211110min,det,SuhxNd99,tackles_solo,2,,,,,
player,201211110min,det,SuhxNd99,tackles_assists,0,,,,,
player,201211110min,det,SuhxNd99,tackles_loss,1,,,,,
player,201211110min,det,SuhxNd99,qb_hits,2,,,,,
player,201211110min,det,SuhxNd99,fumbles_rec,0,,,,,
player,201211110min,det,SuhxNd99,fumbles_rec_yds,0,,,,,
player,201211110min,det,SuhxNd99,fumbles_rec_td,0,,,,,
player,201211110min,det,SuhxNd99,fumbles_forced,0,,,,,
player,201211110min,det,ColeEr21,def_int,0,,,,,
player,201211110min,det,ColeEr21,def_int_yds,0,,,,,
player,201211110min,det,ColeEr21,def_int_td,0,,,,,
player,201211110min,det,ColeEr21,def_int_long,0,,,,,
player,201211110min,det,ColeEr21,pass_defended,0,,,,,
player,201211110min,det,ColeEr21,sacks,0.0,,,,,
player,201211110min,det,ColeEr21,tackles_combined,9,,,,,
player,201211110min,det,ColeEr21,tackles_solo,7,,,,,
player,201211110min,det,ColeEr21,tackles_assists,2,,,,,
player,201211110min,det,ColeEr21,tackles_loss,0,,,,,
player,201211110min,det,ColeEr21,qb_hits,0,,,,,
player,201211110min,det,ColeEr21,fumbles_rec,0,,,,,
player,201211110min,det,ColeEr21,fumbles_rec_yds,0,,,,,
player,201211110min,det,ColeEr21,fumbles_rec_td,0,,,,,
player,201211110min,det,ColeEr21,fumbles_forced,0,,,,,
player,201211110min,det,DuraJu99,def_int,0,,,,,
player,201211110min,det,DuraJu99,def_int_yds,0,,,,,
player,201211110min,det,DuraJu99,def_int_td,0,,,,,
player,201211110min,det,DuraJu99,def_int_long,0,,,,,
player,201211110min,det,DuraJu99,pass_defended,0,,,,,
player,201211110min,det,DuraJu99,sacks,0.0,,,,,
player,201211110min,det,DuraJu99,tackles_combined,9,,,,,
player,201211110min,det,DuraJu99,tackles_solo,6,,,,,
player,201211110min,det,DuraJu99,tackles_assists,3,,,,,
player,201211110min,det,DuraJu99,tackles_loss,0,,,,,
player,201211110min,det,DuraJu99,qb_hits,1,,,,,
player,201211110min,det,DuraJu99,fumbles_rec,0,,,,,
player,201211110min,det,DuraJu99,fumbles_rec_yds,0,,,,,
player,201211110min,det,DuraJu99,fumbles_rec_td,0,,,,,
player,201211110min,det,DuraJu99,fumbles_forced,0,,,,,
player,201211110min,det,LaceJa99,def_int,0,,,,,
player,201211110min,det,LaceJa99,def_int_yds,0,,,,,
player,201211110min,det,LaceJa99,def_int_td,0,,,,,
player,201211110min,det,LaceJa99,def_int_long,0,,,,,
player,201211110min,det,LaceJa99,pass_defended,0,,,,,
player,201211110min,det,LaceJa99,sacks,0.0,,,,,
player,201211110min,det,LaceJa99,tackles_combined,7,,,,,
player,201211110min,det,LaceJa99,tackles_solo,6,,,,,
player,201211110min,det,LaceJa99,tackles_assists,1,,,,,
player,201211110min,det,LaceJa99,tackles_loss,2,,,,,
player,201211110min,det,LaceJa99,qb_hits,0,,,,,
player,201211110min,det,LaceJa99,fumbles_rec,0,,,,,
player,201211110min,det,LaceJa99,fumbles_rec_yds,0,,,,,
player,201211110min,det,LaceJa99,fumbles_rec_td,0,,,,,
player,201211110min,det,LaceJa99,fumbles_forced,0,,,,,
player,201211110min,det,LevyDe99,def_int,0,,,,,
player,201211110min,det,LevyDe99,def_int_yds,0,,,,,
player,201211110min,det,LevyDe99,def_int_td,0,,,,,
player,201211110min,det,LevyDe99,def_int_long,0,,,,,
player,201211110min,det,LevyDe99,pass_defended,0,,,,,
player,201211110min,det,LevyDe99,sacks,0.0,,,,,
player,201211110min,det,LevyDe99,tackles_combined,7,,,,,
player,201211110min,det,LevyDe99,tackles_solo,5,,,,,
