game,2012,12,20121122,201211220det,htx,"Houston Texans",34,det,"Detroit Lions",31
player,201211220det,det,AvriCl99,tackles_combined,2,,,,,
player,201211220det,det,AvriCl99,tackles_solo,2,,,,,
player,201211220det,det,AvriCl99,tackles_assists,0,,,,,
player,201211220det,det,AvriCl99,tackles_loss,1,,,,,
player,201211220det,det,AvriCl99,qb_hits,1,,,,,
player,201211220det,det,AvriCl99,fumbles_rec,0,,,,,
player,201211220det,det,AvriCl99,fumbles_rec_yds,0,,,,,
player,201211220det,det,AvriCl99,fumbles_rec_td,0,,,,,
player,201211220det,det,AvriCl99,fumbles_forced,1,,,,,
player,201211220det,det,TullSt20,def_int,0,,,,,
player,201211220det,det,TullSt20,def_int_yds,0,,,,,
player,201211220det,det,TullSt20,def_int_td,0,,,,,
player,201211220det,det,TullSt20,def_int_long,0,,,,,
player,201211220det,det,TullSt20,pass_defended,0,,,,,
player,201211220det,det,TullSt20,sacks,0.0,,,,,
player,201211220det,det,TullSt20,tackles_combined,15,,,,,
player,201211220det,det,TullSt20,tackles_solo,12,,,,,
player,201211220det,det,TullSt20,tackles_assists,3,,,,,
player,201211220det,det,TullSt20,tackles_loss,1,,,,,
player,201211220det,det,TullSt20,qb_hits,0,,,,,
player,201211220det,det,TullSt20,fumbles_rec,0,,,,,
player,201211220det,det,TullSt20,fumbles_rec_yds,0,,,,,
player,201211220det,det,TullSt20,fumbles_rec_td,0,,,,,
player,201211220det,det,TullSt20,fumbles_forced,0,,,,,
player,201211220det,det,DuraJu99,def_int,0,,,,,
player,201211220det,det,DuraJu99,def_int_yds,0,,,,,
player,201211220det,det,DuraJu99,def_int_td,0,,,,,
player,201211220det,det,DuraJu99,def_int_long,0,,,,,
player,201211220det,det,DuraJu99,pass_defended,0,,,,,
player,201211220det,det,DuraJu99,sacks,0.0,,,,,
player,201211220det,det,DuraJu99,tackles_combined,8,,,,,
player,201211220det,det,DuraJu99,tackles_solo,7,,,,,
player,201211220det,det,DuraJu99,tackles_assists,1,,,,,
player,201211220det,det,DuraJu99,tackles_loss,1,,,,,
player,201211220det,det,DuraJu99,qb_hits,0,,,,,
player,201211220det,det,DuraJu99,fumbles_rec,0,,,,,
player,201211220det,det,DuraJu99,fumbles_rec_yds,0,,,,,
player,201211220det,det,DuraJu99,fumbles_rec_td,0,,,,,
player,201211220det,det,DuraJu99,fumbles_forced,0,,,,,
player,201211220det,det,ColeEr21,def_int,0,,,,,
player,201211220det,det,ColeEr21,def_int_yds,0,,,,,
player,201211220det,det,ColeEr21,def_int_td,0,,,,,
player,201211220det,det,ColeEr21,def_int_long,0,,,,,
player,201211220det,det,ColeEr21,pass_defended,1,,,,,
player,201211220det,det,ColeEr21,sacks,0.0,,,,,
player,201211220det,det,ColeEr21,tackles_combined,7,,,,,
player,201211220det,det,ColeEr21,tackles_solo,3,,,,,
player,201211220det,det,ColeEr21,tackles_assists,4,,,,,
player,201211220det,det,ColeEr21,tackles_loss,0,,,,,
player,201211220det,det,ColeEr21,qb_hits,0,,,,,
player,201211220det,det,ColeEr21,fumbles_rec,0,,,,,
player,201211220det,det,ColeEr21,fumbles_rec_yds,0,,,,,
player,201211220det,det,ColeEr21,fumbles_rec_td,0,,,,,
player,201211220det,det,ColeEr21,fumbles_forced,0,,,,,
player,201211220det,det,SilvRi00,def_int,0,,,,,
player,201211220det,det,SilvRi00,def_int_yds,0,,,,,
player,201211220det,det,SilvRi00,def_int_td,0,,,,,
player,201211220det,det,SilvRi00,def_int_long,0,,,,,
player,201211220det,det,SilvRi00,pass_defended,1,,,,,
player,201211220det,det,SilvRi00,sacks,0.0,,,,,
player,201211220det,det,SilvRi00,tackles_combined,6,,,,,
player,201211220det,det,SilvRi00,tackles_solo,3,,,,,
player,201211220det,det,SilvRi00,tackles_assists,3,,,,,
player,201211220det,det,SilvRi00,tackles_loss,0,,,,,
player,201211220det,det,SilvRi00,qb_hits,0,,,,,
player,201211220det,det,SilvRi00,fumbles_rec,0,,,,,
player,201211220det,det,SilvRi00,fumbles_rec_yds,0,,,,,
player,201211220det,det,SilvRi00,fumbles_rec_td,0,,,,,
player,201211220det,det,SilvRi00,fumbles_forced,0,,,,,
player,201211220det,det,DelmLo99,def_int,0,,,,,
player,201211220det,det,DelmLo99,def_int_yds,0,,,,,
player,201211220det,det,DelmLo99,def_int_td,0,,,,,
player,201211220det,det,DelmLo99,def_int_long,0,,,,,
player,201211220det,det,DelmLo99,pass_defended,0,,,,,
player,201211220det,det,DelmLo99,sacks,0.0,,,,,
player,201211220det,det,DelmLo99,tackles_combined,5,,,,,
player,201211220det,det,DelmLo99,tackles_solo,3,,,,,
player,201211220det,det,DelmLo99,tackles_assists,2,,,,,
player,201211220det,det,DelmLo99,tackles_loss,0,,,,,
player,201211220det,det,DelmLo99,qb_hits,0,,,,,
player,201211220det,det,DelmLo99,fumbles_rec,0,,,,,
player,201211220det,det,DelmLo99,fumbles_rec_yds,0,,,,,
player,201211220det,det,DelmLo99,fumbles_rec_td,0,,,,,
player,201211220det,det,DelmLo99,fumbles_forced,0,,,,,
player,201211220det,det,FairNi00,def_int,0,,,,,
player,201211220det,det,FairNi00,def_int_yds,0,,,,,
player,201211220det,det,FairNi00,def_int_td,0,,,,,
player,201211220det,det,FairNi00,def_int_long,0,,,,,
player,201211220det,det,FairNi00,pass_defended,0,,,,,
player,201211220det,det,FairNi00,sacks,0.0,,,,,
player,201211220det,det,FairNi00,tackles_combined,5,,,,,
player,201211220det,det,FairNi00,tackles_solo,5,,,,,
player,201211220det,det,FairNi00,tackles_assists,0,,,,,
player,201211220det,det,FairNi00,tackles_loss,1,,,,,
player,201211220det,det,FairNi00,qb_hits,0,,,,,
player,201211220det,det,FairNi00,fumbles_rec,0,,,,,
player,201211220det,det,FairNi00,fumbles_rec_yds,0,,,,,
player,201211220det,det,FairNi00,fumbles_rec_td,0,,,,,
player,201211220det,det,FairNi00,fumbles_forced,0,,,,,
player,201211220det,det,FlorDr20,def_int,0,,,,,
player,201211220det,det,FlorDr20,def_int_yds,0,,,,,
player,201211220det,det,FlorDr20,def_int_td,0,,,,,
player,201211220det,det,FlorDr20,def_int_long,0,,,,,
player,201211220det,det,FlorDr20,pass_defended,1,,,,,
player,201211220det,det,FlorDr20,sacks,0.0,,,,,
player,201211220det,det,FlorDr20,tackles_combined,5,,,,,
player,201211220det,det,FlorDr20,tackles_solo,5,,,,,
player,201211220det,det,FlorDr20,tackles_assists,0,,,,,
player,201211220det,det,FlorDr20,tackles_loss,1,,,,,
player,201211220det,det,FlorDr20,qb_hits,0,,,,,
player,201211220det,det,FlorDr20,fumbles_rec,0,,,,,
player,201211220det,det,FlorDr20,fumbles_rec_yds,0,,,,,
player,201211220det,det,FlorDr20,fumbles_rec_td,0,,,,,
player,201211220det,det,FlorDr20,fumbles_forced,0,,,,,
player,201211220det,det,LevyDe99,def_int,0,,,,,
player,201211220det,det,LevyDe99,def_int_yds,0,,,,,
player,201211220det,det,LevyDe99,def_int_td,0,,,,,
player,201211220det,det,LevyDe99,def_int_long,0,,,,,
player,201211220det,det,LevyDe99,pass_defended,0,,,,,
player,201211220det,det,LevyDe99,sacks,0.0,,,,,
player,201211220det,det,LevyDe99,tackles_combined,3,,,,,
player,201211220det,det,LevyDe99,tackles_solo,0,,,,,
player,201211220det,det,LevyDe99,tackles_assists,3,,,,,
player,201211220det,det,LevyDe99,tackles_loss,0,,,,,
player,201211220det,det,LevyDe99,qb_hits,0,,,,,
player,201211220det,det,LevyDe99,fumbles_rec,0,,,,,
player,201211220det,det,LevyDe99,fumbles_rec_yds,0,,,,,
player,201211220det,det,LevyDe99,fumbles_rec_td,0,,,,,
player,201211220det,det,LevyDe99,fumbles_forced,0,,,,,
player,201211220det,det,JackLa98,def_int,0,,,,,
player,201211220det,det,JackLa98,def_int_yds,0,,,,,
player,201211220det,det,JackLa98,def_int_td,0,,,,,
player,201211220det,det,JackLa98,def_int_long,0,,,,,
player,201211220det,det,JackLa98,pass_defended,0,,,,,
player,201211220det,det,JackLa98,sacks,0.0,,,,,
player,201211220det,det,JackLa98,tackles_combined,2,,,,,
player,201211220det,det,JackLa98,tackles_solo,2,,,,,
player,201211220det,det,JackLa98,tackles_assists,0,,,,,
player,201211220det,det,JackLa98,tackles_loss,2,,,,,
player,201211220det,det,JackLa98,qb_hits,0,,,,,
player,201211220det,det,JackLa98,fumbles_rec,0,,,,,
player,201211220det,det,JackLa98,fumbles_rec_yds,0,,,,,
player,201211220det,det,JackLa98,fumbles_rec_td,0,,,,,
player,201211220det,det,JackLa98,fumbles_forced,0,,,,,
player,201211220det,det,PalmAs99,def_int,0,,,,,
player,201211220det,det,PalmAs99,def_int_yds,0,,,,,
player,201211220det,det,PalmAs99,def_int_td,0,,,,,
player,201211220det,det,PalmAs99,def_int_long,0,,,,,
player,201211220det,det,PalmAs99,pass_defended,0,,,,,
player,201211220det,det,PalmAs99,sacks,0.0,,,,,
player,201211220det,det,PalmAs99,tackles_combined,2,,,,,
player,201211220det,det,PalmAs99,tackles_solo,2,,,,,
player,201211220det,det,PalmAs99,tackles_assists,0,,,,,
player,201211220det,det,PalmAs99,tackles_loss,0,,,,,
player,201211220det,det,PalmAs99,qb_hits,0,,,,,
player,201211220det,det,PalmAs99,fumbles_rec,0,,,,,
player,201211220det,det,PalmAs99,fumbles_rec_yds,0,,,,,
player,201211220det,det,PalmAs99,fumbles_rec_td,0,,,,,
player,201211220det,det,PalmAs99,fumbles_forced,0,,,,,
player,201211220det,det,WhitTa00,def_int,0,,,,,
player,201211220det,det,WhitTa00,def_int_yds,0,,,,,
player,201211220det,det,WhitTa00,def_int_td,0,,,,,
player,201211220det,det,WhitTa00,def_int_long,0,,,,,
player,201211220det,det,WhitTa00,pass_defended,0,,,,,
player,201211220det,det,WhitTa00,sacks,0.0,,,,,
player,201211220det,det,WhitTa00,tackles_combined,2,,,,,
player,201211220det,det,WhitTa00,tackles_solo,2,,,,,
player,201211220det,det,WhitTa00,tackles_assists,0,,,,,
player,201211220det,det,WhitTa00,tackles_loss,0,,,,,
player,201211220det,det,WhitTa00,qb_hits,0,,,,,
player,201211220det,det,WhitTa00,fumbles_rec,0,,,,,
player,201211220det,det,WhitTa00,fumbles_rec_yds,0,,,,,
player,201211220det,det,WhitTa00,fumbles_rec_td,0,,,,,
player,201211220det,det,WhitTa00,fumbles_forced,0,,,,,
player,201211220det,det,CareDo00,def_int,0,,,,,
player,201211220det,det,CareDo00,def_int_yds,0,,,,,
player,201211220det,det,CareDo00,def_int_td,0,,,,,
player,201211220det,det,CareDo00,def_int_long,0,,,,,
player,201211220det,det,CareDo00,pass_defended,0,,,,,
player,201211220det,det,CareDo00,sacks,0.0,,,,,
player,201211220det,det,CareDo00,tackles_combined,1,,,,,
player,201211220det,det,CareDo00,tackles_solo,1,,,,,
player,201211220det,det,CareDo00,tackles_assists,0,,,,,
player,201211220det,det,CareDo00,tackles_loss,0,,,,,
player,201211220det,det,CareDo00,qb_hits,0,,,,,
player,201211220det,det,CareDo00,fumbles_rec,0,,,,,
player,201211220det,det,CareDo00,fumbles_rec_yds,0,,,,,
player,201211220det,det,CareDo00,fumbles_rec_td,0,,,,,
player,201211220det,det,CareDo00,fumbles_forced,0,,,,,
player,201211220det,det,HillSa99,def_int,0,,,,,
player,201211220det,det,HillSa99,def_int_yds,0,,,,,
player,201211220det,det,HillSa99,def_int_td,0,,,,,
player,201211220det,det,HillSa99,def_int_long,0,,,,,
player,201211220det,det,HillSa99,pass_defended,0,,,,,
player,201211220det,det,HillSa99,sacks,0.0,,,,,
player,201211220det,det,HillSa99,tackles_combined,1,,,,,
player,201211220det,det,HillSa99,tackles_solo,0,,,,,
player,201211220det,det,HillSa99,tackles_assists,1,,,,,
player,201211220det,det,HillSa99,tackles_loss,,,,,,
player,201211220det,det,HillSa99,qb_hits,,,,,,
player,201211220det,det,HillSa99,fumbles_rec,0,,,,,
player,201211220det,det,HillSa99,fumbles_rec_yds,0,,,,,
player,201211220det,det,HillSa99,fumbles_rec_td,0,,,,,
player,201211220det,det,HillSa99,fumbles_forced,0,,,,,
player,201211220det,det,LogaSt00,def_int,0,,,,,
player,201211220det,det,LogaSt00,def_int_yds,0,,,,,
player,201211220det,det,LogaSt00,def_int_td,0,,,,,
player,201211220det,det,LogaSt00,def_int_long,0,,,,,
player,201211220det,det,LogaSt00,pass_defended,0,,,,,
player,201211220det,det,LogaSt00,sacks,0.0,,,,,
player,201211220det,det,LogaSt00,tackles_combined,1,,,,,
player,201211220det,det,LogaSt00,tackles_solo,1,,,,,
player,201211220det,det,LogaSt00,tackles_assists,0,,,,,
player,201211220det,det,LogaSt00,tackles_loss,0,,,,,
player,201211220det,det,LogaSt00,qb_hits,0,,,,,
player,201211220det,det,LogaSt00,fumbles_rec,1,,,,,
player,201211220det,det,LogaSt00,fumbles_rec_yds,0,,,,,
player,201211220det,det,LogaSt00,fumbles_rec_td,0,,,,,
player,201211220det,det,LogaSt00,fumbles_forced,0,,,,,
player,201211220det,det,WendJo99,def_int,0,,,,,
player,201211220det,det,WendJo99,def_int_yds,0,,,,,
player,201211220det,det,WendJo99,def_int_td,0,,,,,
player,201211220det,det,WendJo99,def_int_long,0,,,,,
player,201211220det,det,WendJo99,pass_defended,0,,,,,
player,201211220det,det,WendJo99,sacks,0.0,,,,,
player,201211220det,det,WendJo99,tackles_combined,1,,,,,
player,201211220det,det,WendJo99,tackles_solo,1,,,,,
player,201211220det,det,WendJo99,tackles_assists,0,,,,,
player,201211220det,det,WendJo99,tackles_loss,0,,,,,
player,201211220det,det,WendJo99,qb_hits,0,,,,,
player,201211220det,det,WendJo99,fumbles_rec,0,,,,,
player,201211220det,det,WendJo99,fumbles_rec_yds,0,,,,,
player,201211220det,det,WendJo99,fumbles_rec_td,0,,,,,
player,201211220det,det,WendJo99,fumbles_forced,0,,,,,
player,201211220det,det,YounWi99,def_int,0,,,,,
player,201211220det,det,YounWi99,def_int_yds,0,,,,,
player,201211220det,det,YounWi99,def_int_td,0,,,,,
player,201211220det,det,YounWi99,def_int_long,0,,,,,
player,201211220det,det,YounWi99,pass_defended,0,,,,,
player,201211220det,det,YounWi99,sacks,0.0,,,,,
player,201211220det,det,YounWi99,tackles_combined,1,,,,,
player,201211220det,det,YounWi99,tackles_solo,1,,,,,
player,201211220det,det,YounWi99,tackles_assists,0,,,,,
player,201211220det,det,YounWi99,tackles_loss,0,,,,,
player,201211220det,det,YounWi99,qb_hits,0,,,,,
player,201211220det,det,YounWi99,fumbles_rec,0,,,,,
player,201211220det,det,YounWi99,fumbles_rec_yds,0,,,,,
player,201211220det,det,YounWi99,fumbles_rec_td,0,,,,,
player,201211220det,det,YounWi99,fumbles_forced,0,,,,,
player,201211220det,det,SuhxNd99,def_int,0,,,,,
player,201211220det,det,SuhxNd99,def_int_yds,0,,,,,
player,201211220det,det,SuhxNd99,def_int_td,0,,,,,
player,201211220det,det,SuhxNd99,def_int_long,0,,,,,
player,201211220det,det,SuhxNd99,pass_defended,0,,,,,
player,201211220det,det,SuhxNd99,sacks,0.0,,,,,
player,201211220det,det,SuhxNd99,tackles_combined,0,,,,,
player,201211220det,det,SuhxNd99,tackles_solo,0,,,,,
player,201211220det,det,SuhxNd99,tackles_assists,0,,,,,
player,201211220det,det,SuhxNd99,tackles_loss,0,,,,,
player,201211220det,det,SuhxNd99,qb_hits,5,,,,,
player,201211220det,det,SuhxNd99,fumbles_rec,0,,,,,
player,201211220det,det,SuhxNd99,fumbles_rec_yds,0,,,,,
player,201211220det,det,SuhxNd99,fumbles_rec_td,0,,,,,
player,201211220det,det,SuhxNd99,fumbles_forced,0,,,,,
player,201211220det,det,VandKy99,def_int,0,,,,,
player,201211220det,det,VandKy99,def_int_yds,0,,,,,
player,201211220det,det,VandKy99,def_int_td,0,,,,,
player,201211220det,det,VandKy99,def_int_long,0,,,,,
player,201211220det,det,VandKy99,pass_defended,1,,,,,
player,201211220det,det,VandKy99,sacks,0.0,,,,,
player,201211220det,det,VandKy99,tackles_combined,0,,,,,
player,201211220det,det,VandKy99,tackles_solo,0,,,,,
player,201211220det,det,VandKy99,tackles_assists,0,,,,,
player,201211220det,det,VandKy99,tackles_loss,0,,,,,
player,201211220det,det,VandKy99,qb_hits,0,,,,,
player,201211220det,det,VandKy99,fumbles_rec,0,,,,,
player,201211220det,det,VandKy99,fumbles_rec_yds,0,,,,,
player,201211220det,det,VandKy99,fumbles_rec_td,0,,,,,
player,201211220det,det,VandKy99,fumbles_forced,0,,,,,
player,201211220det,det,GreeJo03,def_int,,,,,,
player,201211220det,det,GreeJo03,def_int_yds,,,,,,
player,201211220det,det,GreeJo03,def_int_td,,,,,,
player,201211220det,det,GreeJo03,def_int_long,,,,,,
player,201211220det,det,GreeJo03,pass_defended,,,,,,
player,201211220det,det,GreeJo03,sacks,0.0,,,,,
player,201211220det,det,GreeJo03,tackles_combined,,,,,,
player,201211220det,det,GreeJo03,tackles_solo,,,,,,
player,201211220det,det,GreeJo03,tackles_assists,,,,,,
player,201211220det,det,GreeJo03,tackles_loss,0,,,,,
player,201211220det,det,GreeJo03,qb_hits,5,,,,,
player,201211220det,det,GreeJo03,fumbles_rec,,,,,,
player,201211220det,det,GreeJo03,fumbles_rec_yds,,,,,,
player,201211220det,det,GreeJo03,fumbles_rec_td,,,,,,
player,201211220det,det,GreeJo03,fumbles_forced,,,,,,
player,201211220det,htx,MartKe01,kick_ret,5,,,,,
player,201211220det,htx,MartKe01,kick_ret_yds,121,,,,,
player,201211220det,htx,MartKe01,kick_ret_yds_per_ret,24.2,,,,,
player,201211220det,htx,MartKe01,kick_ret_td,0,,,,,
player,201211220det,htx,MartKe01,kick_ret_long,30,,,,,
player,201211220det,htx,MartKe01,punt_ret,2,,,,,
player,201211220det,htx,MartKe01,punt_ret_yds,10,,,,,
player,201211220det,htx,MartKe01,punt_ret_yds_per_ret,5.0,,,,,
player,201211220det,htx,MartKe01,punt_ret_td,0,,,,,
player,201211220det,htx,MartKe01,punt_ret_long,7,,,,,
player,201211220det,det,LogaSt00,kick_ret,3,,,,,
player,201211220det,det,LogaSt00,kick_ret_yds,71,,,,,
player,201211220det,det,LogaSt00,kick_ret_yds_per_ret,23.7,,,,,
player,201211220det,det,LogaSt00,kick_ret_td,0,,,,,
player,201211220det,det,LogaSt00,kick_ret_long,38,,,,,
player,201211220det,det,LogaSt00,punt_ret,4,,,,,
player,201211220det,det,LogaSt00,punt_ret_yds,32,,,,,
player,201211220det,det,LogaSt00,punt_ret_yds_per_ret,8.0,,,,,
player,201211220det,det,LogaSt00,punt_ret_td,0,,,,,
player,201211220det,det,LogaSt00,punt_ret_long,16,,,,,
player,201211220det,htx,grahasha01,xpm,4,,,,,
player,201211220det,htx,grahasha01,xpa,4,,,,,
player,201211220det,htx,grahasha01,fgm,2,,,,,
player,201211220det,htx,grahasha01,fga,3,,,,,
player,201211220det,htx,grahasha01,punt,0,,,,,
player,201211220det,htx,grahasha01,punt_yds,0,,,,,
player,201211220det,htx,grahasha01,punt_yds_per_punt,,,,,,
player,201211220det,htx,grahasha01,punt_long,0,,,,,
player,201211220det,htx,JoneDo21,xpm,,,,,,
player,201211220det,htx,JoneDo21,xpa,,,,,,
player,201211220det,htx,JoneDo21,fgm,,,,,,
player,201211220det,htx,JoneDo21,fga,,,,,,
player,201211220det,htx,JoneDo21,punt,6,,,,,
player,201211220det,htx,JoneDo21,punt_yds,286,,,,,
player,201211220det,htx,JoneDo21,punt_yds_per_punt,47.7,,,,,
player,201211220det,htx,JoneDo21,punt_long,53,,,,,
player,201211220det,det,hansojas01,xpm,4,,,,,
player,201211220det,det,hansojas01,xpa,4,,,,,
player,201211220det,det,hansojas01,fgm,1,,,,,
player,201211220det,det,hansojas01,fga,2,,,,,
player,201211220det,det,hansojas01,punt,0,,,,,
player,201211220det,det,hansojas01,punt_yds,0,,,,,
player,201211220det,det,hansojas01,punt_yds_per_punt,,,,,,
player,201211220det,det,hansojas01,punt_long,0,,,,,
player,201211220det,det,HarrNi20,xpm,,,,,,
player,201211220det,det,HarrNi20,xpa,,,,,,
player,201211220det,det,HarrNi20,fgm,,,,,,
player,201211220det,det,HarrNi20,fga,,,,,,
player,201211220det,det,HarrNi20,punt,8,,,,,
player,201211220det,det,HarrNi20,punt_yds,299,,,,,
player,201211220det,det,HarrNi20,punt_yds_per_punt,37.4,,,,,
player,201211220det,det,HarrNi20,punt_long,43,,,,,
player,201211220det,det,PeteSt20,pos,G,,,,,
player,201211220det,det,PeteSt20,offense,89,,,,,
player,201211220det,det,PeteSt20,off_pct,100%,,,,,
player,201211220det,det,PeteSt20,defense,0,,,,,
player,201211220det,det,PeteSt20,def_pct,0%,,,,,
player,201211220det,det,PeteSt20,special_teams,6,,,,,
player,201211220det,det,PeteSt20,st_pct,15%,,,,,
player,201211220det,det,PettBr00,pos,TE,,,,,
player,201211220det,det,PettBr00,offense,89,,,,,
player,201211220det,det,PettBr00,off_pct,100%,,,,,
player,201211220det,det,PettBr00,defense,0,,,,,
player,201211220det,det,PettBr00,def_pct,0%,,,,,
player,201211220det,det,PettBr00,special_teams,6,,,,,
player,201211220det,det,PettBr00,st_pct,15%,,,,,
player,201211220det,det,ReifRi00,pos,T,,,,,
player,201211220det,det,ReifRi00,offense,89,,,,,
player,201211220det,det,ReifRi00,off_pct,100%,,,,,
player,201211220det,det,ReifRi00,defense,0,,,,,
player,201211220det,det,ReifRi00,def_pct,0%,,,,,
player,201211220det,det,ReifRi00,special_teams,6,,,,,
player,201211220det,det,ReifRi00,st_pct,15%,,,,,
player,201211220det,det,CherGo20,pos,T,,,,,
player,201211220det,det,CherGo20,offense,89,,,,,
player,201211220det,det,CherGo20,off_pct,100%,,,,,
player,201211220det,det,CherGo20,defense,0,,,,,
player,201211220det,det,CherGo20,def_pct,0%,,,,,
player,201211220det,det,CherGo20,special_teams,6,,,,,
player,201211220det,det,CherGo20,st_pct,15%,,,,,
player,201211220det,det,RaioDo20,pos,C,,,,,
player,201211220det,det,RaioDo20,offense,89,,,,,
player,201211220det,det,RaioDo20,off_pct,100%,,,,,
player,201211220det,det,RaioDo20,defense,0,,,,,
player,201211220det,det,RaioDo20,def_pct,0%,,,,,
player,201211220det,det,RaioDo20,special_teams,0,,,,,
player,201211220det,det,RaioDo20,st_pct,0%,,,,,
player,201211220det,det,SimsRo20,pos,G,,,,,
player,201211220det,det,SimsRo20,offense,89,,,,,
player,201211220det,det,SimsRo20,off_pct,100%,,,,,
player,201211220det,det,SimsRo20,defense,0,,,,,
player,201211220det,det,SimsRo20,def_pct,0%,,,,,
player,201211220det,det,SimsRo20,special_teams,0,,,,,
player,201211220det,det,SimsRo20,st_pct,0%,,,,,
player,201211220det,det,StafMa00,pos,QB,,,,,
player,201211220det,det,StafMa00,offense,89,,,,,
player,201211220det,det,StafMa00,off_pct,100%,,,,,
player,201211220det,det,StafMa00,defense,0,,,,,
player,201211220det,det,StafMa00,def_pct,0%,,,,,
player,201211220det,det,StafMa00,special_teams,0,,,,,
player,201211220det,det,StafMa00,st_pct,0%,,,,,
player,201211220det,det,JohnCa00,pos,WR,,,,,
player,201211220det,det,JohnCa00,offense,87,,,,,
player,201211220det,det,JohnCa00,off_pct,98%,,,,,
player,201211220det,det,JohnCa00,defense,0,,,,,
player,201211220det,det,JohnCa00,def_pct,0%,,,,,
player,201211220det,det,JohnCa00,special_teams,0,,,,,
player,201211220det,det,JohnCa00,st_pct,0%,,,,,
player,201211220det,det,BroyRy00,pos,WR,,,,,
player,201211220det,det,BroyRy00,offense,80,,,,,
player,201211220det,det,BroyRy00,off_pct,90%,,,,,
player,201211220det,det,BroyRy00,defense,0,,,,,
player,201211220det,det,BroyRy00,def_pct,0%,,,,,
player,201211220det,det,BroyRy00,special_teams,0,,,,,
player,201211220det,det,BroyRy00,st_pct,0%,,,,,
player,201211220det,det,ThomMi01,pos,WR,,,,,
player,201211220det,det,ThomMi01,offense,58,,,,,
player,201211220det,det,ThomMi01,off_pct,65%,,,,,
player,201211220det,det,ThomMi01,defense,0,,,,,
player,201211220det,det,ThomMi01,def_pct,0%,,,,,
player,201211220det,det,ThomMi01,special_teams,0,,,,,
player,201211220det,det,ThomMi01,st_pct,0%,,,,,
player,201211220det,det,ScheTo00,pos,TE,,,,,
player,201211220det,det,ScheTo00,offense,35,,,,,
player,201211220det,det,ScheTo00,off_pct,39%,,,,,
player,201211220det,det,ScheTo00,defense,0,,,,,
player,201211220det,det,ScheTo00,def_pct,0%,,,,,
player,201211220det,det,ScheTo00,special_teams,0,,,,,
player,201211220det,det,ScheTo00,st_pct,0%,,,,,
player,201211220det,det,LeshMi00,pos,RB,,,,,
player,201211220det,det,LeshMi00,offense,34,,,,,
player,201211220det,det,LeshMi00,off_pct,38%,,,,,
player,201211220det,det,LeshMi00,defense,0,,,,,
player,201211220det,det,LeshMi00,def_pct,0%,,,,,
player,201211220det,det,LeshMi00,special_teams,0,,,,,
player,201211220det,det,LeshMi00,st_pct,0%,,,,,
player,201211220det,det,SmitKe02,pos,RB,,,,,
player,201211220det,det,SmitKe02,offense,26,,,,,
player,201211220det,det,SmitKe02,off_pct,29%,,,,,
player,201211220det,det,SmitKe02,defense,0,,,,,
player,201211220det,det,SmitKe02,def_pct,0%,,,,,
player,201211220det,det,SmitKe02,special_teams,7,,,,,
player,201211220det,det,SmitKe02,st_pct,18%,,,,,
player,201211220det,det,BellJo01,pos,RB,,,,,
player,201211220det,det,BellJo01,offense,18,,,,,
player,201211220det,det,BellJo01,off_pct,20%,,,,,
player,201211220det,det,BellJo01,defense,0,,,,,
player,201211220det,det,BellJo01,def_pct,0%,,,,,
player,201211220det,det,BellJo01,special_teams,6,,,,,
player,201211220det,det,BellJo01,st_pct,15%,,,,,
player,201211220det,det,HellWi00,pos,TE,,,,,
player,201211220det,det,HellWi00,offense,15,,,,,
player,201211220det,det,HellWi00,off_pct,17%,,,,,
player,201211220det,det,HellWi00,defense,0,,,,,
player,201211220det,det,HellWi00,def_pct,0%,,,,,
player,201211220det,det,HellWi00,special_teams,21,,,,,
player,201211220det,det,HellWi00,st_pct,52%,,,,,
player,201211220det,det,RobiBr00,pos,WR,,,,,
player,201211220det,det,RobiBr00,offense,3,,,,,
player,201211220det,det,RobiBr00,off_pct,3%,,,,,
player,201211220det,det,RobiBr00,defense,0,,,,,
player,201211220det,det,RobiBr00,def_pct,0%,,,,,
player,201211220det,det,RobiBr00,special_teams,0,,,,,
player,201211220det,det,RobiBr00,st_pct,0%,,,,,
player,201211220det,det,TullSt20,pos,LB,,,,,
player,201211220det,det,TullSt20,offense,0,,,,,
player,201211220det,det,TullSt20,off_pct,0%,,,,,
player,201211220det,det,TullSt20,defense,79,,,,,
player,201211220det,det,TullSt20,def_pct,100%,,,,,
player,201211220det,det,TullSt20,special_teams,7,,,,,
player,201211220det,det,TullSt20,st_pct,18%,,,,,
player,201211220det,det,HousCh99,pos,CB,,,,,
player,201211220det,det,HousCh99,offense,0,,,,,
player,201211220det,det,HousCh99,off_pct,0%,,,,,
player,201211220det,det,HousCh99,defense,77,,,,,
player,201211220det,det,HousCh99,def_pct,97%,,,,,
player,201211220det,det,HousCh99,special_teams,9,,,,,
player,201211220det,det,HousCh99,st_pct,22%,,,,,
player,201211220det,det,FlorDr20,pos,CB,,,,,
player,201211220det,det,FlorDr20,offense,0,,,,,
player,201211220det,det,FlorDr20,off_pct,0%,,,,,
player,201211220det,det,FlorDr20,defense,76,,,,,
player,201211220det,det,FlorDr20,def_pct,96%,,,,,
player,201211220det,det,FlorDr20,special_teams,8,,,,,
player,201211220det,det,FlorDr20,st_pct,20%,,,,,
player,201211220det,det,ColeEr21,pos,SS,,,,,
player,201211220det,det,ColeEr21,offense,0,,,,,
