game,2012,15,20121216,201212160htx,clt,"Indianapolis Colts",17,htx,"Houston Texans",29
player,201212160htx,clt,AlleDw00,rush_long,3,,,,,
player,201212160htx,clt,AlleDw00,targets,3,,,,,
player,201212160htx,clt,AlleDw00,rec,3,,,,,
player,201212160htx,clt,AlleDw00,rec_yds,36,,,,,
player,201212160htx,clt,AlleDw00,rec_td,1,,,,,
player,201212160htx,clt,AlleDw00,rec_long,16,,,,,
player,201212160htx,clt,AlleDw00,fumbles,0,,,,,
player,201212160htx,clt,AlleDw00,fumbles_lost,0,,,,,
player,201212160htx,clt,HiltT.00,pass_cmp,0,,,,,
player,201212160htx,clt,HiltT.00,pass_att,0,,,,,
player,201212160htx,clt,HiltT.00,pass_yds,0,,,,,
player,201212160htx,clt,HiltT.00,pass_td,0,,,,,
player,201212160htx,clt,HiltT.00,pass_int,0,,,,,
player,201212160htx,clt,HiltT.00,pass_sacked,0,,,,,
player,201212160htx,clt,HiltT.00,pass_sacked_yds,0,,,,,
player,201212160htx,clt,HiltT.00,pass_long,0,,,,,
player,201212160htx,clt,HiltT.00,pass_rating,,,,,,
player,201212160htx,clt,HiltT.00,rush_att,0,,,,,
player,201212160htx,clt,HiltT.00,rush_yds,0,,,,,
player,201212160htx,clt,HiltT.00,rush_td,0,,,,,
player,201212160htx,clt,HiltT.00,rush_long,0,,,,,
player,201212160htx,clt,HiltT.00,targets,6,,,,,
player,201212160htx,clt,HiltT.00,rec,3,,,,,
player,201212160htx,clt,HiltT.00,rec_yds,78,,,,,
player,201212160htx,clt,HiltT.00,rec_td,1,,,,,
player,201212160htx,clt,HiltT.00,rec_long,61,,,,,
player,201212160htx,clt,HiltT.00,fumbles,0,,,,,
player,201212160htx,clt,HiltT.00,fumbles_lost,0,,,,,
player,201212160htx,clt,AverDo00,pass_cmp,0,,,,,
player,201212160htx,clt,AverDo00,pass_att,0,,,,,
player,201212160htx,clt,AverDo00,pass_yds,0,,,,,
player,201212160htx,clt,AverDo00,pass_td,0,,,,,
player,201212160htx,clt,AverDo00,pass_int,0,,,,,
player,201212160htx,clt,AverDo00,pass_sacked,0,,,,,
player,201212160htx,clt,AverDo00,pass_sacked_yds,0,,,,,
player,201212160htx,clt,AverDo00,pass_long,0,,,,,
player,201212160htx,clt,AverDo00,pass_rating,,,,,,
player,201212160htx,clt,AverDo00,rush_att,0,,,,,
player,201212160htx,clt,AverDo00,rush_yds,0,,,,,
player,201212160htx,clt,AverDo00,rush_td,0,,,,,
player,201212160htx,clt,AverDo00,rush_long,0,,,,,
player,201212160htx,clt,AverDo00,targets,5,,,,,
player,201212160htx,clt,AverDo00,rec,3,,,,,
player,201212160htx,clt,AverDo00,rec_yds,37,,,,,
player,201212160htx,clt,AverDo00,rec_td,0,,,,,
player,201212160htx,clt,AverDo00,rec_long,15,,,,,
player,201212160htx,clt,AverDo00,fumbles,0,,,,,
player,201212160htx,clt,AverDo00,fumbles_lost,0,,,,,
player,201212160htx,clt,FleeCo00,pass_cmp,0,,,,,
player,201212160htx,clt,FleeCo00,pass_att,0,,,,,
player,201212160htx,clt,FleeCo00,pass_yds,0,,,,,
player,201212160htx,clt,FleeCo00,pass_td,0,,,,,
player,201212160htx,clt,FleeCo00,pass_int,0,,,,,
player,201212160htx,clt,FleeCo00,pass_sacked,0,,,,,
player,201212160htx,clt,FleeCo00,pass_sacked_yds,0,,,,,
player,201212160htx,clt,FleeCo00,pass_long,0,,,,,
player,201212160htx,clt,FleeCo00,pass_rating,,,,,,
player,201212160htx,clt,FleeCo00,rush_att,0,,,,,
player,201212160htx,clt,FleeCo00,rush_yds,0,,,,,
player,201212160htx,clt,FleeCo00,rush_td,0,,,,,
player,201212160htx,clt,FleeCo00,rush_long,0,,,,,
player,201212160htx,clt,FleeCo00,targets,1,,,,,
player,201212160htx,clt,FleeCo00,rec,1,,,,,
player,201212160htx,clt,FleeCo00,rec_yds,21,,,,,
player,201212160htx,clt,FleeCo00,rec_td,0,,,,,
player,201212160htx,clt,FleeCo00,rec_long,21,,,,,
player,201212160htx,clt,FleeCo00,fumbles,0,,,,,
player,201212160htx,clt,FleeCo00,fumbles_lost,0,,,,,
player,201212160htx,clt,WaynRe00,pass_cmp,0,,,,,
player,201212160htx,clt,WaynRe00,pass_att,0,,,,,
player,201212160htx,clt,WaynRe00,pass_yds,0,,,,,
player,201212160htx,clt,WaynRe00,pass_td,0,,,,,
player,201212160htx,clt,WaynRe00,pass_int,0,,,,,
player,201212160htx,clt,WaynRe00,pass_sacked,0,,,,,
player,201212160htx,clt,WaynRe00,pass_sacked_yds,0,,,,,
player,201212160htx,clt,WaynRe00,pass_long,0,,,,,
player,201212160htx,clt,WaynRe00,pass_rating,,,,,,
player,201212160htx,clt,WaynRe00,rush_att,0,,,,,
player,201212160htx,clt,WaynRe00,rush_yds,0,,,,,
player,201212160htx,clt,WaynRe00,rush_td,0,,,,,
player,201212160htx,clt,WaynRe00,rush_long,0,,,,,
player,201212160htx,clt,WaynRe00,targets,8,,,,,
player,201212160htx,clt,WaynRe00,rec,3,,,,,
player,201212160htx,clt,WaynRe00,rec_yds,14,,,,,
player,201212160htx,clt,WaynRe00,rec_td,0,,,,,
player,201212160htx,clt,WaynRe00,rec_long,7,,,,,
player,201212160htx,clt,WaynRe00,fumbles,0,,,,,
player,201212160htx,clt,WaynRe00,fumbles_lost,0,,,,,
player,201212160htx,htx,SchaMa00,pass_cmp,23,,,,,
player,201212160htx,htx,SchaMa00,pass_att,31,,,,,
player,201212160htx,htx,SchaMa00,pass_yds,261,,,,,
player,201212160htx,htx,SchaMa00,pass_td,1,,,,,
player,201212160htx,htx,SchaMa00,pass_int,0,,,,,
player,201212160htx,htx,SchaMa00,pass_sacked,3,,,,,
player,201212160htx,htx,SchaMa00,pass_sacked_yds,22,,,,,
player,201212160htx,htx,SchaMa00,pass_long,52,,,,,
player,201212160htx,htx,SchaMa00,pass_rating,109.7,,,,,
player,201212160htx,htx,SchaMa00,rush_att,0,,,,,
player,201212160htx,htx,SchaMa00,rush_yds,0,,,,,
player,201212160htx,htx,SchaMa00,rush_td,0,,,,,
player,201212160htx,htx,SchaMa00,rush_long,0,,,,,
player,201212160htx,htx,SchaMa00,targets,0,,,,,
player,201212160htx,htx,SchaMa00,rec,0,,,,,
player,201212160htx,htx,SchaMa00,rec_yds,0,,,,,
player,201212160htx,htx,SchaMa00,rec_td,0,,,,,
player,201212160htx,htx,SchaMa00,rec_long,0,,,,,
player,201212160htx,htx,SchaMa00,fumbles,0,,,,,
player,201212160htx,htx,SchaMa00,fumbles_lost,0,,,,,
player,201212160htx,htx,FostAr00,pass_cmp,0,,,,,
player,201212160htx,htx,FostAr00,pass_att,0,,,,,
player,201212160htx,htx,FostAr00,pass_yds,0,,,,,
player,201212160htx,htx,FostAr00,pass_td,0,,,,,
player,201212160htx,htx,FostAr00,pass_int,0,,,,,
player,201212160htx,htx,FostAr00,pass_sacked,0,,,,,
player,201212160htx,htx,FostAr00,pass_sacked_yds,0,,,,,
player,201212160htx,htx,FostAr00,pass_long,0,,,,,
player,201212160htx,htx,FostAr00,pass_rating,,,,,,
player,201212160htx,htx,FostAr00,rush_att,27,,,,,
player,201212160htx,htx,FostAr00,rush_yds,165,,,,,
player,201212160htx,htx,FostAr00,rush_td,0,,,,,
player,201212160htx,htx,FostAr00,rush_long,31,,,,,
player,201212160htx,htx,FostAr00,targets,2,,,,,
player,201212160htx,htx,FostAr00,rec,2,,,,,
player,201212160htx,htx,FostAr00,rec_yds,4,,,,,
player,201212160htx,htx,FostAr00,rec_td,0,,,,,
player,201212160htx,htx,FostAr00,rec_long,2,,,,,
player,201212160htx,htx,FostAr00,fumbles,0,,,,,
player,201212160htx,htx,FostAr00,fumbles_lost,0,,,,,
player,201212160htx,htx,TateBe00,pass_cmp,0,,,,,
player,201212160htx,htx,TateBe00,pass_att,0,,,,,
player,201212160htx,htx,TateBe00,pass_yds,0,,,,,
player,201212160htx,htx,TateBe00,pass_td,0,,,,,
player,201212160htx,htx,TateBe00,pass_int,0,,,,,
player,201212160htx,htx,TateBe00,pass_sacked,0,,,,,
player,201212160htx,htx,TateBe00,pass_sacked_yds,0,,,,,
player,201212160htx,htx,TateBe00,pass_long,0,,,,,
player,201212160htx,htx,TateBe00,pass_rating,,,,,,
player,201212160htx,htx,TateBe00,rush_att,5,,,,,
player,201212160htx,htx,TateBe00,rush_yds,13,,,,,
player,201212160htx,htx,TateBe00,rush_td,0,,,,,
player,201212160htx,htx,TateBe00,rush_long,9,,,,,
player,201212160htx,htx,TateBe00,targets,0,,,,,
player,201212160htx,htx,TateBe00,rec,0,,,,,
player,201212160htx,htx,TateBe00,rec_yds,0,,,,,
player,201212160htx,htx,TateBe00,rec_td,0,,,,,
player,201212160htx,htx,TateBe00,rec_long,0,,,,,
player,201212160htx,htx,TateBe00,fumbles,0,,,,,
player,201212160htx,htx,TateBe00,fumbles_lost,0,,,,,
player,201212160htx,htx,JohnAn02,pass_cmp,0,,,,,
player,201212160htx,htx,JohnAn02,pass_att,0,,,,,
player,201212160htx,htx,JohnAn02,pass_yds,0,,,,,
player,201212160htx,htx,JohnAn02,pass_td,0,,,,,
player,201212160htx,htx,JohnAn02,pass_int,0,,,,,
player,201212160htx,htx,JohnAn02,pass_sacked,0,,,,,
player,201212160htx,htx,JohnAn02,pass_sacked_yds,0,,,,,
player,201212160htx,htx,JohnAn02,pass_long,0,,,,,
player,201212160htx,htx,JohnAn02,pass_rating,,,,,,
player,201212160htx,htx,JohnAn02,rush_att,0,,,,,
player,201212160htx,htx,JohnAn02,rush_yds,0,,,,,
player,201212160htx,htx,JohnAn02,rush_td,0,,,,,
player,201212160htx,htx,JohnAn02,rush_long,0,,,,,
player,201212160htx,htx,JohnAn02,targets,13,,,,,
player,201212160htx,htx,JohnAn02,rec,11,,,,,
player,201212160htx,htx,JohnAn02,rec_yds,151,,,,,
player,201212160htx,htx,JohnAn02,rec_td,1,,,,,
player,201212160htx,htx,JohnAn02,rec_long,52,,,,,
player,201212160htx,htx,JohnAn02,fumbles,0,,,,,
player,201212160htx,htx,JohnAn02,fumbles_lost,0,,,,,
player,201212160htx,htx,PoseDe00,pass_cmp,0,,,,,
player,201212160htx,htx,PoseDe00,pass_att,0,,,,,
player,201212160htx,htx,PoseDe00,pass_yds,0,,,,,
player,201212160htx,htx,PoseDe00,pass_td,0,,,,,
player,201212160htx,htx,PoseDe00,pass_int,0,,,,,
player,201212160htx,htx,PoseDe00,pass_sacked,0,,,,,
player,201212160htx,htx,PoseDe00,pass_sacked_yds,0,,,,,
player,201212160htx,htx,PoseDe00,pass_long,0,,,,,
player,201212160htx,htx,PoseDe00,pass_rating,,,,,,
player,201212160htx,htx,PoseDe00,rush_att,0,,,,,
player,201212160htx,htx,PoseDe00,rush_yds,0,,,,,
player,201212160htx,htx,PoseDe00,rush_td,0,,,,,
player,201212160htx,htx,PoseDe00,rush_long,0,,,,,
player,201212160htx,htx,PoseDe00,targets,3,,,,,
player,201212160htx,htx,PoseDe00,rec,3,,,,,
player,201212160htx,htx,PoseDe00,rec_yds,46,,,,,
player,201212160htx,htx,PoseDe00,rec_td,0,,,,,
player,201212160htx,htx,PoseDe00,rec_long,36,,,,,
player,201212160htx,htx,PoseDe00,fumbles,0,,,,,
player,201212160htx,htx,PoseDe00,fumbles_lost,0,,,,,
player,201212160htx,htx,DaniOw00,pass_cmp,0,,,,,
player,201212160htx,htx,DaniOw00,pass_att,0,,,,,
player,201212160htx,htx,DaniOw00,pass_yds,0,,,,,
player,201212160htx,htx,DaniOw00,pass_td,0,,,,,
player,201212160htx,htx,DaniOw00,pass_int,0,,,,,
player,201212160htx,htx,DaniOw00,pass_sacked,0,,,,,
player,201212160htx,htx,DaniOw00,pass_sacked_yds,0,,,,,
player,201212160htx,htx,DaniOw00,pass_long,0,,,,,
player,201212160htx,htx,DaniOw00,pass_rating,,,,,,
player,201212160htx,htx,DaniOw00,rush_att,0,,,,,
player,201212160htx,htx,DaniOw00,rush_yds,0,,,,,
player,201212160htx,htx,DaniOw00,rush_td,0,,,,,
player,201212160htx,htx,DaniOw00,rush_long,0,,,,,
player,201212160htx,htx,DaniOw00,targets,7,,,,,
player,201212160htx,htx,DaniOw00,rec,4,,,,,
player,201212160htx,htx,DaniOw00,rec_yds,40,,,,,
player,201212160htx,htx,DaniOw00,rec_td,0,,,,,
player,201212160htx,htx,DaniOw00,rec_long,17,,,,,
player,201212160htx,htx,DaniOw00,fumbles,0,,,,,
player,201212160htx,htx,DaniOw00,fumbles_lost,0,,,,,
player,201212160htx,htx,WaltKe00,pass_cmp,0,,,,,
player,201212160htx,htx,WaltKe00,pass_att,0,,,,,
player,201212160htx,htx,WaltKe00,pass_yds,0,,,,,
player,201212160htx,htx,WaltKe00,pass_td,0,,,,,
player,201212160htx,htx,WaltKe00,pass_int,0,,,,,
player,201212160htx,htx,WaltKe00,pass_sacked,0,,,,,
player,201212160htx,htx,WaltKe00,pass_sacked_yds,0,,,,,
player,201212160htx,htx,WaltKe00,pass_long,0,,,,,
player,201212160htx,htx,WaltKe00,pass_rating,,,,,,
player,201212160htx,htx,WaltKe00,rush_att,0,,,,,
player,201212160htx,htx,WaltKe00,rush_yds,0,,,,,
player,201212160htx,htx,WaltKe00,rush_td,0,,,,,
player,201212160htx,htx,WaltKe00,rush_long,0,,,,,
player,201212160htx,htx,WaltKe00,targets,2,,,,,
player,201212160htx,htx,WaltKe00,rec,2,,,,,
player,201212160htx,htx,WaltKe00,rec_yds,11,,,,,
player,201212160htx,htx,WaltKe00,rec_td,0,,,,,
player,201212160htx,htx,WaltKe00,rec_long,7,,,,,
player,201212160htx,htx,WaltKe00,fumbles,0,,,,,
player,201212160htx,htx,WaltKe00,fumbles_lost,0,,,,,
player,201212160htx,htx,CaseJa00,pass_cmp,0,,,,,
player,201212160htx,htx,CaseJa00,pass_att,0,,,,,
player,201212160htx,htx,CaseJa00,pass_yds,0,,,,,
player,201212160htx,htx,CaseJa00,pass_td,0,,,,,
player,201212160htx,htx,CaseJa00,pass_int,0,,,,,
player,201212160htx,htx,CaseJa00,pass_sacked,0,,,,,
player,201212160htx,htx,CaseJa00,pass_sacked_yds,0,,,,,
player,201212160htx,htx,CaseJa00,pass_long,0,,,,,
player,201212160htx,htx,CaseJa00,pass_rating,,,,,,
player,201212160htx,htx,CaseJa00,rush_att,0,,,,,
player,201212160htx,htx,CaseJa00,rush_yds,0,,,,,
player,201212160htx,htx,CaseJa00,rush_td,0,,,,,
player,201212160htx,htx,CaseJa00,rush_long,0,,,,,
player,201212160htx,htx,CaseJa00,targets,1,,,,,
player,201212160htx,htx,CaseJa00,rec,1,,,,,
player,201212160htx,htx,CaseJa00,rec_yds,9,,,,,
player,201212160htx,htx,CaseJa00,rec_td,0,,,,,
player,201212160htx,htx,CaseJa00,rec_long,9,,,,,
player,201212160htx,htx,CaseJa00,fumbles,0,,,,,
player,201212160htx,htx,CaseJa00,fumbles_lost,0,,,,,
player,201212160htx,htx,GrahGa00,pass_cmp,0,,,,,
player,201212160htx,htx,GrahGa00,pass_att,0,,,,,
player,201212160htx,htx,GrahGa00,pass_yds,0,,,,,
player,201212160htx,htx,GrahGa00,pass_td,0,,,,,
player,201212160htx,htx,GrahGa00,pass_int,0,,,,,
player,201212160htx,htx,GrahGa00,pass_sacked,0,,,,,
player,201212160htx,htx,GrahGa00,pass_sacked_yds,0,,,,,
player,201212160htx,htx,GrahGa00,pass_long,0,,,,,
player,201212160htx,htx,GrahGa00,pass_rating,,,,,,
player,201212160htx,htx,GrahGa00,rush_att,0,,,,,
player,201212160htx,htx,GrahGa00,rush_yds,0,,,,,
player,201212160htx,htx,GrahGa00,rush_td,0,,,,,
player,201212160htx,htx,GrahGa00,rush_long,0,,,,,
player,201212160htx,htx,GrahGa00,targets,2,,,,,
player,201212160htx,htx,GrahGa00,rec,0,,,,,
player,201212160htx,htx,GrahGa00,rec_yds,0,,,,,
player,201212160htx,htx,GrahGa00,rec_td,0,,,,,
player,201212160htx,htx,GrahGa00,rec_long,0,,,,,
player,201212160htx,htx,GrahGa00,fumbles,0,,,,,
player,201212160htx,htx,GrahGa00,fumbles_lost,0,,,,,
player,201212160htx,htx,JeanLe01,pass_cmp,0,,,,,
player,201212160htx,htx,JeanLe01,pass_att,0,,,,,
player,201212160htx,htx,JeanLe01,pass_yds,0,,,,,
player,201212160htx,htx,JeanLe01,pass_td,0,,,,,
player,201212160htx,htx,JeanLe01,pass_int,0,,,,,
player,201212160htx,htx,JeanLe01,pass_sacked,0,,,,,
player,201212160htx,htx,JeanLe01,pass_sacked_yds,0,,,,,
player,201212160htx,htx,JeanLe01,pass_long,0,,,,,
player,201212160htx,htx,JeanLe01,pass_rating,,,,,,
player,201212160htx,htx,JeanLe01,rush_att,0,,,,,
player,201212160htx,htx,JeanLe01,rush_yds,0,,,,,
player,201212160htx,htx,JeanLe01,rush_td,0,,,,,
player,201212160htx,htx,JeanLe01,rush_long,0,,,,,
player,201212160htx,htx,JeanLe01,targets,1,,,,,
player,201212160htx,htx,JeanLe01,rec,0,,,,,
player,201212160htx,htx,JeanLe01,rec_yds,0,,,,,
player,201212160htx,htx,JeanLe01,rec_td,0,,,,,
player,201212160htx,htx,JeanLe01,rec_long,0,,,,,
player,201212160htx,htx,JeanLe01,fumbles,0,,,,,
player,201212160htx,htx,JeanLe01,fumbles_lost,0,,,,,
player,201212160htx,clt,BethAn20,def_int,0,,,,,
player,201212160htx,clt,BethAn20,def_int_yds,0,,,,,
player,201212160htx,clt,BethAn20,def_int_td,0,,,,,
player,201212160htx,clt,BethAn20,def_int_long,0,,,,,
player,201212160htx,clt,BethAn20,pass_defended,0,,,,,
player,201212160htx,clt,BethAn20,sacks,1.0,,,,,
player,201212160htx,clt,BethAn20,tackles_combined,5,,,,,
player,201212160htx,clt,BethAn20,tackles_solo,5,,,,,
player,201212160htx,clt,BethAn20,tackles_assists,0,,,,,
player,201212160htx,clt,BethAn20,tackles_loss,1,,,,,
player,201212160htx,clt,BethAn20,qb_hits,1,,,,,
player,201212160htx,clt,BethAn20,fumbles_rec,0,,,,,
player,201212160htx,clt,BethAn20,fumbles_rec_yds,0,,,,,
player,201212160htx,clt,BethAn20,fumbles_rec_td,0,,,,,
player,201212160htx,clt,BethAn20,fumbles_forced,0,,,,,
player,201212160htx,clt,FreeDw00,def_int,0,,,,,
player,201212160htx,clt,FreeDw00,def_int_yds,0,,,,,
player,201212160htx,clt,FreeDw00,def_int_td,0,,,,,
player,201212160htx,clt,FreeDw00,def_int_long,0,,,,,
player,201212160htx,clt,FreeDw00,pass_defended,0,,,,,
player,201212160htx,clt,FreeDw00,sacks,1.0,,,,,
player,201212160htx,clt,FreeDw00,tackles_combined,2,,,,,
player,201212160htx,clt,FreeDw00,tackles_solo,2,,,,,
player,201212160htx,clt,FreeDw00,tackles_assists,0,,,,,
player,201212160htx,clt,FreeDw00,tackles_loss,1,,,,,
player,201212160htx,clt,FreeDw00,qb_hits,1,,,,,
player,201212160htx,clt,FreeDw00,fumbles_rec,0,,,,,
player,201212160htx,clt,FreeDw00,fumbles_rec_yds,0,,,,,
player,201212160htx,clt,FreeDw00,fumbles_rec_td,0,,,,,
player,201212160htx,clt,FreeDw00,fumbles_forced,0,,,,,
player,201212160htx,clt,MathRo20,def_int,0,,,,,
player,201212160htx,clt,MathRo20,def_int_yds,0,,,,,
player,201212160htx,clt,MathRo20,def_int_td,0,,,,,
player,201212160htx,clt,MathRo20,def_int_long,0,,,,,
player,201212160htx,clt,MathRo20,pass_defended,0,,,,,
player,201212160htx,clt,MathRo20,sacks,1.0,,,,,
player,201212160htx,clt,MathRo20,tackles_combined,2,,,,,
player,201212160htx,clt,MathRo20,tackles_solo,2,,,,,
player,201212160htx,clt,MathRo20,tackles_assists,0,,,,,
player,201212160htx,clt,MathRo20,tackles_loss,1,,,,,
player,201212160htx,clt,MathRo20,qb_hits,1,,,,,
player,201212160htx,clt,MathRo20,fumbles_rec,0,,,,,
player,201212160htx,clt,MathRo20,fumbles_rec_yds,0,,,,,
player,201212160htx,clt,MathRo20,fumbles_rec_td,0,,,,,
player,201212160htx,clt,MathRo20,fumbles_forced,0,,,,,
player,201212160htx,clt,FreeJe00,def_int,0,,,,,
player,201212160htx,clt,FreeJe00,def_int_yds,0,,,,,
player,201212160htx,clt,FreeJe00,def_int_td,0,,,,,
player,201212160htx,clt,FreeJe00,def_int_long,0,,,,,
player,201212160htx,clt,FreeJe00,pass_defended,0,,,,,
player,201212160htx,clt,FreeJe00,sacks,0.0,,,,,
player,201212160htx,clt,FreeJe00,tackles_combined,10,,,,,
player,201212160htx,clt,FreeJe00,tackles_solo,8,,,,,
player,201212160htx,clt,FreeJe00,tackles_assists,2,,,,,
player,201212160htx,clt,FreeJe00,tackles_loss,0,,,,,
player,201212160htx,clt,FreeJe00,qb_hits,0,,,,,
player,201212160htx,clt,FreeJe00,fumbles_rec,0,,,,,
player,201212160htx,clt,FreeJe00,fumbles_rec_yds,0,,,,,
player,201212160htx,clt,FreeJe00,fumbles_rec_td,0,,,,,
player,201212160htx,clt,FreeJe00,fumbles_forced,0,,,,,
player,201212160htx,clt,DaviVo99,def_int,0,,,,,
player,201212160htx,clt,DaviVo99,def_int_yds,0,,,,,
player,201212160htx,clt,DaviVo99,def_int_td,0,,,,,
player,201212160htx,clt,DaviVo99,def_int_long,0,,,,,
player,201212160htx,clt,DaviVo99,pass_defended,0,,,,,
player,201212160htx,clt,DaviVo99,sacks,0.0,,,,,
player,201212160htx,clt,DaviVo99,tackles_combined,9,,,,,
player,201212160htx,clt,DaviVo99,tackles_solo,9,,,,,
player,201212160htx,clt,DaviVo99,tackles_assists,0,,,,,
player,201212160htx,clt,DaviVo99,tackles_loss,0,,,,,
player,201212160htx,clt,DaviVo99,qb_hits,0,,,,,
