game,2012,2,20120913,201209130gnb,chi,"Chicago Bears",10,gnb,"Green Bay Packers",23
player,201209130gnb,chi,DaviKe01,pass_sacked_yds,0,,,,,
player,201209130gnb,chi,DaviKe01,pass_long,0,,,,,
player,201209130gnb,chi,DaviKe01,pass_rating,,,,,,
player,201209130gnb,chi,DaviKe01,rush_att,0,,,,,
player,201209130gnb,chi,DaviKe01,rush_yds,0,,,,,
player,201209130gnb,chi,DaviKe01,rush_td,0,,,,,
player,201209130gnb,chi,DaviKe01,rush_long,0,,,,,
player,201209130gnb,chi,DaviKe01,targets,6,,,,,
player,201209130gnb,chi,DaviKe01,rec,1,,,,,
player,201209130gnb,chi,DaviKe01,rec_yds,21,,,,,
player,201209130gnb,chi,DaviKe01,rec_td,1,,,,,
player,201209130gnb,chi,DaviKe01,rec_long,21,,,,,
player,201209130gnb,chi,DaviKe01,fumbles,0,,,,,
player,201209130gnb,chi,DaviKe01,fumbles_lost,0,,,,,
player,201209130gnb,chi,BennEa00,pass_cmp,0,,,,,
player,201209130gnb,chi,BennEa00,pass_att,0,,,,,
player,201209130gnb,chi,BennEa00,pass_yds,0,,,,,
player,201209130gnb,chi,BennEa00,pass_td,0,,,,,
player,201209130gnb,chi,BennEa00,pass_int,0,,,,,
player,201209130gnb,chi,BennEa00,pass_sacked,0,,,,,
player,201209130gnb,chi,BennEa00,pass_sacked_yds,0,,,,,
player,201209130gnb,chi,BennEa00,pass_long,0,,,,,
player,201209130gnb,chi,BennEa00,pass_rating,,,,,,
player,201209130gnb,chi,BennEa00,rush_att,0,,,,,
player,201209130gnb,chi,BennEa00,rush_yds,0,,,,,
player,201209130gnb,chi,BennEa00,rush_td,0,,,,,
player,201209130gnb,chi,BennEa00,rush_long,0,,,,,
player,201209130gnb,chi,BennEa00,targets,6,,,,,
player,201209130gnb,chi,BennEa00,rec,2,,,,,
player,201209130gnb,chi,BennEa00,rec_yds,21,,,,,
player,201209130gnb,chi,BennEa00,rec_td,0,,,,,
player,201209130gnb,chi,BennEa00,rec_long,11,,,,,
player,201209130gnb,chi,BennEa00,fumbles,0,,,,,
player,201209130gnb,chi,BennEa00,fumbles_lost,0,,,,,
player,201209130gnb,chi,JeffAl00,pass_cmp,0,,,,,
player,201209130gnb,chi,JeffAl00,pass_att,0,,,,,
player,201209130gnb,chi,JeffAl00,pass_yds,0,,,,,
player,201209130gnb,chi,JeffAl00,pass_td,0,,,,,
player,201209130gnb,chi,JeffAl00,pass_int,0,,,,,
player,201209130gnb,chi,JeffAl00,pass_sacked,0,,,,,
player,201209130gnb,chi,JeffAl00,pass_sacked_yds,0,,,,,
player,201209130gnb,chi,JeffAl00,pass_long,0,,,,,
player,201209130gnb,chi,JeffAl00,pass_rating,,,,,,
player,201209130gnb,chi,JeffAl00,rush_att,0,,,,,
player,201209130gnb,chi,JeffAl00,rush_yds,0,,,,,
player,201209130gnb,chi,JeffAl00,rush_td,0,,,,,
player,201209130gnb,chi,JeffAl00,rush_long,0,,,,,
player,201209130gnb,chi,JeffAl00,targets,2,,,,,
player,201209130gnb,chi,JeffAl00,rec,1,,,,,
player,201209130gnb,chi,JeffAl00,rec_yds,7,,,,,
player,201209130gnb,chi,JeffAl00,rec_td,0,,,,,
player,201209130gnb,chi,JeffAl00,rec_long,7,,,,,
player,201209130gnb,chi,JeffAl00,fumbles,0,,,,,
player,201209130gnb,chi,JeffAl00,fumbles_lost,0,,,,,
player,201209130gnb,chi,SpaeMa00,pass_cmp,0,,,,,
player,201209130gnb,chi,SpaeMa00,pass_att,0,,,,,
player,201209130gnb,chi,SpaeMa00,pass_yds,0,,,,,
player,201209130gnb,chi,SpaeMa00,pass_td,0,,,,,
player,201209130gnb,chi,SpaeMa00,pass_int,0,,,,,
player,201209130gnb,chi,SpaeMa00,pass_sacked,0,,,,,
player,201209130gnb,chi,SpaeMa00,pass_sacked_yds,0,,,,,
player,201209130gnb,chi,SpaeMa00,pass_long,0,,,,,
player,201209130gnb,chi,SpaeMa00,pass_rating,,,,,,
player,201209130gnb,chi,SpaeMa00,rush_att,0,,,,,
player,201209130gnb,chi,SpaeMa00,rush_yds,0,,,,,
player,201209130gnb,chi,SpaeMa00,rush_td,0,,,,,
player,201209130gnb,chi,SpaeMa00,rush_long,0,,,,,
player,201209130gnb,chi,SpaeMa00,targets,2,,,,,
player,201209130gnb,chi,SpaeMa00,rec,1,,,,,
player,201209130gnb,chi,SpaeMa00,rec_yds,4,,,,,
player,201209130gnb,chi,SpaeMa00,rec_td,0,,,,,
player,201209130gnb,chi,SpaeMa00,rec_long,4,,,,,
player,201209130gnb,chi,SpaeMa00,fumbles,0,,,,,
player,201209130gnb,chi,SpaeMa00,fumbles_lost,0,,,,,
player,201209130gnb,chi,HestDe99,pass_cmp,0,,,,,
player,201209130gnb,chi,HestDe99,pass_att,0,,,,,
player,201209130gnb,chi,HestDe99,pass_yds,0,,,,,
player,201209130gnb,chi,HestDe99,pass_td,0,,,,,
player,201209130gnb,chi,HestDe99,pass_int,0,,,,,
player,201209130gnb,chi,HestDe99,pass_sacked,0,,,,,
player,201209130gnb,chi,HestDe99,pass_sacked_yds,0,,,,,
player,201209130gnb,chi,HestDe99,pass_long,0,,,,,
player,201209130gnb,chi,HestDe99,pass_rating,,,,,,
player,201209130gnb,chi,HestDe99,rush_att,0,,,,,
player,201209130gnb,chi,HestDe99,rush_yds,0,,,,,
player,201209130gnb,chi,HestDe99,rush_td,0,,,,,
player,201209130gnb,chi,HestDe99,rush_long,0,,,,,
player,201209130gnb,chi,HestDe99,targets,1,,,,,
player,201209130gnb,chi,HestDe99,rec,0,,,,,
player,201209130gnb,chi,HestDe99,rec_yds,0,,,,,
player,201209130gnb,chi,HestDe99,rec_td,0,,,,,
player,201209130gnb,chi,HestDe99,rec_long,0,,,,,
player,201209130gnb,chi,HestDe99,fumbles,0,,,,,
player,201209130gnb,chi,HestDe99,fumbles_lost,0,,,,,
player,201209130gnb,chi,AlleAr00,pass_cmp,0,,,,,
player,201209130gnb,chi,AlleAr00,pass_att,0,,,,,
player,201209130gnb,chi,AlleAr00,pass_yds,0,,,,,
player,201209130gnb,chi,AlleAr00,pass_td,0,,,,,
player,201209130gnb,chi,AlleAr00,pass_int,0,,,,,
player,201209130gnb,chi,AlleAr00,pass_sacked,0,,,,,
player,201209130gnb,chi,AlleAr00,pass_sacked_yds,0,,,,,
player,201209130gnb,chi,AlleAr00,pass_long,0,,,,,
player,201209130gnb,chi,AlleAr00,pass_rating,,,,,,
player,201209130gnb,chi,AlleAr00,rush_att,1,,,,,
player,201209130gnb,chi,AlleAr00,rush_yds,-3,,,,,
player,201209130gnb,chi,AlleAr00,rush_td,0,,,,,
player,201209130gnb,chi,AlleAr00,rush_long,-3,,,,,
player,201209130gnb,chi,AlleAr00,targets,0,,,,,
player,201209130gnb,chi,AlleAr00,rec,0,,,,,
player,201209130gnb,chi,AlleAr00,rec_yds,0,,,,,
player,201209130gnb,chi,AlleAr00,rec_td,0,,,,,
player,201209130gnb,chi,AlleAr00,rec_long,0,,,,,
player,201209130gnb,chi,AlleAr00,fumbles,0,,,,,
player,201209130gnb,chi,AlleAr00,fumbles_lost,0,,,,,
player,201209130gnb,gnb,RodgAa00,pass_cmp,22,,,,,
player,201209130gnb,gnb,RodgAa00,pass_att,32,,,,,
player,201209130gnb,gnb,RodgAa00,pass_yds,219,,,,,
player,201209130gnb,gnb,RodgAa00,pass_td,1,,,,,
player,201209130gnb,gnb,RodgAa00,pass_int,1,,,,,
player,201209130gnb,gnb,RodgAa00,pass_sacked,5,,,,,
player,201209130gnb,gnb,RodgAa00,pass_sacked_yds,31,,,,,
player,201209130gnb,gnb,RodgAa00,pass_long,26,,,,,
player,201209130gnb,gnb,RodgAa00,pass_rating,85.3,,,,,
player,201209130gnb,gnb,RodgAa00,rush_att,3,,,,,
player,201209130gnb,gnb,RodgAa00,rush_yds,-6,,,,,
player,201209130gnb,gnb,RodgAa00,rush_td,0,,,,,
player,201209130gnb,gnb,RodgAa00,rush_long,-2,,,,,
player,201209130gnb,gnb,RodgAa00,targets,0,,,,,
player,201209130gnb,gnb,RodgAa00,rec,0,,,,,
player,201209130gnb,gnb,RodgAa00,rec_yds,0,,,,,
player,201209130gnb,gnb,RodgAa00,rec_td,0,,,,,
player,201209130gnb,gnb,RodgAa00,rec_long,0,,,,,
player,201209130gnb,gnb,RodgAa00,fumbles,0,,,,,
player,201209130gnb,gnb,RodgAa00,fumbles_lost,0,,,,,
player,201209130gnb,gnb,MastTi99,pass_cmp,1,,,,,
player,201209130gnb,gnb,MastTi99,pass_att,1,,,,,
player,201209130gnb,gnb,MastTi99,pass_yds,27,,,,,
player,201209130gnb,gnb,MastTi99,pass_td,1,,,,,
player,201209130gnb,gnb,MastTi99,pass_int,0,,,,,
player,201209130gnb,gnb,MastTi99,pass_sacked,0,,,,,
player,201209130gnb,gnb,MastTi99,pass_sacked_yds,0,,,,,
player,201209130gnb,gnb,MastTi99,pass_long,27,,,,,
player,201209130gnb,gnb,MastTi99,pass_rating,158.3,,,,,
player,201209130gnb,gnb,MastTi99,rush_att,0,,,,,
player,201209130gnb,gnb,MastTi99,rush_yds,0,,,,,
player,201209130gnb,gnb,MastTi99,rush_td,0,,,,,
player,201209130gnb,gnb,MastTi99,rush_long,0,,,,,
player,201209130gnb,gnb,MastTi99,targets,0,,,,,
player,201209130gnb,gnb,MastTi99,rec,0,,,,,
player,201209130gnb,gnb,MastTi99,rec_yds,0,,,,,
player,201209130gnb,gnb,MastTi99,rec_td,0,,,,,
player,201209130gnb,gnb,MastTi99,rec_long,0,,,,,
player,201209130gnb,gnb,MastTi99,fumbles,0,,,,,
player,201209130gnb,gnb,MastTi99,fumbles_lost,0,,,,,
player,201209130gnb,gnb,BensCe00,pass_cmp,0,,,,,
player,201209130gnb,gnb,BensCe00,pass_att,0,,,,,
player,201209130gnb,gnb,BensCe00,pass_yds,0,,,,,
player,201209130gnb,gnb,BensCe00,pass_td,0,,,,,
player,201209130gnb,gnb,BensCe00,pass_int,0,,,,,
player,201209130gnb,gnb,BensCe00,pass_sacked,0,,,,,
player,201209130gnb,gnb,BensCe00,pass_sacked_yds,0,,,,,
player,201209130gnb,gnb,BensCe00,pass_long,0,,,,,
player,201209130gnb,gnb,BensCe00,pass_rating,,,,,,
player,201209130gnb,gnb,BensCe00,rush_att,20,,,,,
player,201209130gnb,gnb,BensCe00,rush_yds,81,,,,,
player,201209130gnb,gnb,BensCe00,rush_td,0,,,,,
player,201209130gnb,gnb,BensCe00,rush_long,11,,,,,
player,201209130gnb,gnb,BensCe00,targets,4,,,,,
player,201209130gnb,gnb,BensCe00,rec,4,,,,,
player,201209130gnb,gnb,BensCe00,rec_yds,35,,,,,
player,201209130gnb,gnb,BensCe00,rec_td,0,,,,,
player,201209130gnb,gnb,BensCe00,rec_long,17,,,,,
player,201209130gnb,gnb,BensCe00,fumbles,0,,,,,
player,201209130gnb,gnb,BensCe00,fumbles_lost,0,,,,,
player,201209130gnb,gnb,CobbRa00,pass_cmp,0,,,,,
player,201209130gnb,gnb,CobbRa00,pass_att,0,,,,,
player,201209130gnb,gnb,CobbRa00,pass_yds,0,,,,,
player,201209130gnb,gnb,CobbRa00,pass_td,0,,,,,
player,201209130gnb,gnb,CobbRa00,pass_int,0,,,,,
player,201209130gnb,gnb,CobbRa00,pass_sacked,0,,,,,
player,201209130gnb,gnb,CobbRa00,pass_sacked_yds,0,,,,,
player,201209130gnb,gnb,CobbRa00,pass_long,0,,,,,
player,201209130gnb,gnb,CobbRa00,pass_rating,,,,,,
player,201209130gnb,gnb,CobbRa00,rush_att,1,,,,,
player,201209130gnb,gnb,CobbRa00,rush_yds,28,,,,,
player,201209130gnb,gnb,CobbRa00,rush_td,0,,,,,
player,201209130gnb,gnb,CobbRa00,rush_long,28,,,,,
player,201209130gnb,gnb,CobbRa00,targets,2,,,,,
player,201209130gnb,gnb,CobbRa00,rec,1,,,,,
player,201209130gnb,gnb,CobbRa00,rec_yds,20,,,,,
player,201209130gnb,gnb,CobbRa00,rec_td,0,,,,,
player,201209130gnb,gnb,CobbRa00,rec_long,20,,,,,
player,201209130gnb,gnb,CobbRa00,fumbles,0,,,,,
player,201209130gnb,gnb,CobbRa00,fumbles_lost,0,,,,,
player,201209130gnb,gnb,GreeAl00,pass_cmp,0,,,,,
player,201209130gnb,gnb,GreeAl00,pass_att,0,,,,,
player,201209130gnb,gnb,GreeAl00,pass_yds,0,,,,,
player,201209130gnb,gnb,GreeAl00,pass_td,0,,,,,
player,201209130gnb,gnb,GreeAl00,pass_int,0,,,,,
player,201209130gnb,gnb,GreeAl00,pass_sacked,0,,,,,
player,201209130gnb,gnb,GreeAl00,pass_sacked_yds,0,,,,,
player,201209130gnb,gnb,GreeAl00,pass_long,0,,,,,
player,201209130gnb,gnb,GreeAl00,pass_rating,,,,,,
player,201209130gnb,gnb,GreeAl00,rush_att,2,,,,,
player,201209130gnb,gnb,GreeAl00,rush_yds,2,,,,,
player,201209130gnb,gnb,GreeAl00,rush_td,0,,,,,
player,201209130gnb,gnb,GreeAl00,rush_long,2,,,,,
player,201209130gnb,gnb,GreeAl00,targets,0,,,,,
player,201209130gnb,gnb,GreeAl00,rec,0,,,,,
player,201209130gnb,gnb,GreeAl00,rec_yds,0,,,,,
player,201209130gnb,gnb,GreeAl00,rec_td,0,,,,,
player,201209130gnb,gnb,GreeAl00,rec_long,0,,,,,
player,201209130gnb,gnb,GreeAl00,fumbles,0,,,,,
player,201209130gnb,gnb,GreeAl00,fumbles_lost,0,,,,,
player,201209130gnb,gnb,KuhnJo00,pass_cmp,0,,,,,
player,201209130gnb,gnb,KuhnJo00,pass_att,0,,,,,
player,201209130gnb,gnb,KuhnJo00,pass_yds,0,,,,,
player,201209130gnb,gnb,KuhnJo00,pass_td,0,,,,,
player,201209130gnb,gnb,KuhnJo00,pass_int,0,,,,,
player,201209130gnb,gnb,KuhnJo00,pass_sacked,0,,,,,
player,201209130gnb,gnb,KuhnJo00,pass_sacked_yds,0,,,,,
player,201209130gnb,gnb,KuhnJo00,pass_long,0,,,,,
player,201209130gnb,gnb,KuhnJo00,pass_rating,,,,,,
player,201209130gnb,gnb,KuhnJo00,rush_att,2,,,,,
player,201209130gnb,gnb,KuhnJo00,rush_yds,1,,,,,
player,201209130gnb,gnb,KuhnJo00,rush_td,0,,,,,
player,201209130gnb,gnb,KuhnJo00,rush_long,1,,,,,
player,201209130gnb,gnb,KuhnJo00,targets,3,,,,,
player,201209130gnb,gnb,KuhnJo00,rec,3,,,,,
player,201209130gnb,gnb,KuhnJo00,rec_yds,23,,,,,
player,201209130gnb,gnb,KuhnJo00,rec_td,0,,,,,
player,201209130gnb,gnb,KuhnJo00,rec_long,16,,,,,
player,201209130gnb,gnb,KuhnJo00,fumbles,0,,,,,
player,201209130gnb,gnb,KuhnJo00,fumbles_lost,0,,,,,
player,201209130gnb,gnb,NelsJo00,pass_cmp,0,,,,,
player,201209130gnb,gnb,NelsJo00,pass_att,0,,,,,
player,201209130gnb,gnb,NelsJo00,pass_yds,0,,,,,
player,201209130gnb,gnb,NelsJo00,pass_td,0,,,,,
player,201209130gnb,gnb,NelsJo00,pass_int,0,,,,,
player,201209130gnb,gnb,NelsJo00,pass_sacked,0,,,,,
player,201209130gnb,gnb,NelsJo00,pass_sacked_yds,0,,,,,
player,201209130gnb,gnb,NelsJo00,pass_long,0,,,,,
player,201209130gnb,gnb,NelsJo00,pass_rating,,,,,,
player,201209130gnb,gnb,NelsJo00,rush_att,0,,,,,
player,201209130gnb,gnb,NelsJo00,rush_yds,0,,,,,
player,201209130gnb,gnb,NelsJo00,rush_td,0,,,,,
player,201209130gnb,gnb,NelsJo00,rush_long,0,,,,,
player,201209130gnb,gnb,NelsJo00,targets,9,,,,,
player,201209130gnb,gnb,NelsJo00,rec,6,,,,,
player,201209130gnb,gnb,NelsJo00,rec_yds,84,,,,,
player,201209130gnb,gnb,NelsJo00,rec_td,0,,,,,
player,201209130gnb,gnb,NelsJo00,rec_long,26,,,,,
player,201209130gnb,gnb,NelsJo00,fumbles,0,,,,,
player,201209130gnb,gnb,NelsJo00,fumbles_lost,0,,,,,
player,201209130gnb,gnb,CrabTo00,pass_cmp,0,,,,,
player,201209130gnb,gnb,CrabTo00,pass_att,0,,,,,
player,201209130gnb,gnb,CrabTo00,pass_yds,0,,,,,
player,201209130gnb,gnb,CrabTo00,pass_td,0,,,,,
player,201209130gnb,gnb,CrabTo00,pass_int,0,,,,,
player,201209130gnb,gnb,CrabTo00,pass_sacked,0,,,,,
player,201209130gnb,gnb,CrabTo00,pass_sacked_yds,0,,,,,
player,201209130gnb,gnb,CrabTo00,pass_long,0,,,,,
player,201209130gnb,gnb,CrabTo00,pass_rating,,,,,,
player,201209130gnb,gnb,CrabTo00,rush_att,0,,,,,
player,201209130gnb,gnb,CrabTo00,rush_yds,0,,,,,
player,201209130gnb,gnb,CrabTo00,rush_td,0,,,,,
player,201209130gnb,gnb,CrabTo00,rush_long,0,,,,,
player,201209130gnb,gnb,CrabTo00,targets,1,,,,,
player,201209130gnb,gnb,CrabTo00,rec,1,,,,,
player,201209130gnb,gnb,CrabTo00,rec_yds,27,,,,,
player,201209130gnb,gnb,CrabTo00,rec_td,1,,,,,
player,201209130gnb,gnb,CrabTo00,rec_long,27,,,,,
player,201209130gnb,gnb,CrabTo00,fumbles,0,,,,,
player,201209130gnb,gnb,CrabTo00,fumbles_lost,0,,,,,
player,201209130gnb,gnb,FinlJe00,pass_cmp,0,,,,,
player,201209130gnb,gnb,FinlJe00,pass_att,0,,,,,
player,201209130gnb,gnb,FinlJe00,pass_yds,0,,,,,
player,201209130gnb,gnb,FinlJe00,pass_td,0,,,,,
player,201209130gnb,gnb,FinlJe00,pass_int,0,,,,,
player,201209130gnb,gnb,FinlJe00,pass_sacked,0,,,,,
player,201209130gnb,gnb,FinlJe00,pass_sacked_yds,0,,,,,
player,201209130gnb,gnb,FinlJe00,pass_long,0,,,,,
player,201209130gnb,gnb,FinlJe00,pass_rating,,,,,,
player,201209130gnb,gnb,FinlJe00,rush_att,0,,,,,
player,201209130gnb,gnb,FinlJe00,rush_yds,0,,,,,
player,201209130gnb,gnb,FinlJe00,rush_td,0,,,,,
player,201209130gnb,gnb,FinlJe00,rush_long,0,,,,,
player,201209130gnb,gnb,FinlJe00,targets,5,,,,,
player,201209130gnb,gnb,FinlJe00,rec,4,,,,,
player,201209130gnb,gnb,FinlJe00,rec_yds,26,,,,,
player,201209130gnb,gnb,FinlJe00,rec_td,0,,,,,
player,201209130gnb,gnb,FinlJe00,rec_long,16,,,,,
player,201209130gnb,gnb,FinlJe00,fumbles,1,,,,,
player,201209130gnb,gnb,FinlJe00,fumbles_lost,1,,,,,
player,201209130gnb,gnb,DrivDo00,pass_cmp,0,,,,,
player,201209130gnb,gnb,DrivDo00,pass_att,0,,,,,
player,201209130gnb,gnb,DrivDo00,pass_yds,0,,,,,
player,201209130gnb,gnb,DrivDo00,pass_td,0,,,,,
player,201209130gnb,gnb,DrivDo00,pass_int,0,,,,,
player,201209130gnb,gnb,DrivDo00,pass_sacked,0,,,,,
player,201209130gnb,gnb,DrivDo00,pass_sacked_yds,0,,,,,
player,201209130gnb,gnb,DrivDo00,pass_long,0,,,,,
player,201209130gnb,gnb,DrivDo00,pass_rating,,,,,,
player,201209130gnb,gnb,DrivDo00,rush_att,0,,,,,
player,201209130gnb,gnb,DrivDo00,rush_yds,0,,,,,
player,201209130gnb,gnb,DrivDo00,rush_td,0,,,,,
player,201209130gnb,gnb,DrivDo00,rush_long,0,,,,,
player,201209130gnb,gnb,DrivDo00,targets,1,,,,,
player,201209130gnb,gnb,DrivDo00,rec,1,,,,,
player,201209130gnb,gnb,DrivDo00,rec_yds,26,,,,,
player,201209130gnb,gnb,DrivDo00,rec_td,1,,,,,
player,201209130gnb,gnb,DrivDo00,rec_long,26,,,,,
player,201209130gnb,gnb,DrivDo00,fumbles,0,,,,,
player,201209130gnb,gnb,DrivDo00,fumbles_lost,0,,,,,
player,201209130gnb,gnb,WillD.00,pass_cmp,0,,,,,
player,201209130gnb,gnb,WillD.00,pass_att,0,,,,,
player,201209130gnb,gnb,WillD.00,pass_yds,0,,,,,
player,201209130gnb,gnb,WillD.00,pass_td,0,,,,,
player,201209130gnb,gnb,WillD.00,pass_int,0,,,,,
player,201209130gnb,gnb,WillD.00,pass_sacked,0,,,,,
player,201209130gnb,gnb,WillD.00,pass_sacked_yds,0,,,,,
player,201209130gnb,gnb,WillD.00,pass_long,0,,,,,
player,201209130gnb,gnb,WillD.00,pass_rating,,,,,,
player,201209130gnb,gnb,WillD.00,rush_att,0,,,,,
player,201209130gnb,gnb,WillD.00,rush_yds,0,,,,,
player,201209130gnb,gnb,WillD.00,rush_td,0,,,,,
