game,2012,9,20121104,201211040sea,min,"Minnesota Vikings",20,sea,"Seattle Seahawks",30
player,201211040sea,min,GreeCh99,fumbles_rec,0,,,,,
player,201211040sea,min,GreeCh99,fumbles_rec_yds,0,,,,,
player,201211040sea,min,GreeCh99,fumbles_rec_td,0,,,,,
player,201211040sea,min,GreeCh99,fumbles_forced,0,,,,,
player,201211040sea,min,HendEr99,def_int,0,,,,,
player,201211040sea,min,HendEr99,def_int_yds,0,,,,,
player,201211040sea,min,HendEr99,def_int_td,0,,,,,
player,201211040sea,min,HendEr99,def_int_long,0,,,,,
player,201211040sea,min,HendEr99,pass_defended,0,,,,,
player,201211040sea,min,HendEr99,sacks,0.0,,,,,
player,201211040sea,min,HendEr99,tackles_combined,8,,,,,
player,201211040sea,min,HendEr99,tackles_solo,1,,,,,
player,201211040sea,min,HendEr99,tackles_assists,7,,,,,
player,201211040sea,min,HendEr99,tackles_loss,0,,,,,
player,201211040sea,min,HendEr99,qb_hits,0,,,,,
player,201211040sea,min,HendEr99,fumbles_rec,0,,,,,
player,201211040sea,min,HendEr99,fumbles_rec_yds,0,,,,,
player,201211040sea,min,HendEr99,fumbles_rec_td,0,,,,,
player,201211040sea,min,HendEr99,fumbles_forced,0,,,,,
player,201211040sea,min,SanfJa99,def_int,0,,,,,
player,201211040sea,min,SanfJa99,def_int_yds,0,,,,,
player,201211040sea,min,SanfJa99,def_int_td,0,,,,,
player,201211040sea,min,SanfJa99,def_int_long,0,,,,,
player,201211040sea,min,SanfJa99,pass_defended,0,,,,,
player,201211040sea,min,SanfJa99,sacks,0.0,,,,,
player,201211040sea,min,SanfJa99,tackles_combined,7,,,,,
player,201211040sea,min,SanfJa99,tackles_solo,3,,,,,
player,201211040sea,min,SanfJa99,tackles_assists,4,,,,,
player,201211040sea,min,SanfJa99,tackles_loss,0,,,,,
player,201211040sea,min,SanfJa99,qb_hits,0,,,,,
player,201211040sea,min,SanfJa99,fumbles_rec,0,,,,,
player,201211040sea,min,SanfJa99,fumbles_rec_yds,0,,,,,
player,201211040sea,min,SanfJa99,fumbles_rec_td,0,,,,,
player,201211040sea,min,SanfJa99,fumbles_forced,0,,,,,
player,201211040sea,min,SmitHa00,def_int,0,,,,,
player,201211040sea,min,SmitHa00,def_int_yds,0,,,,,
player,201211040sea,min,SmitHa00,def_int_td,0,,,,,
player,201211040sea,min,SmitHa00,def_int_long,0,,,,,
player,201211040sea,min,SmitHa00,pass_defended,0,,,,,
player,201211040sea,min,SmitHa00,sacks,0.0,,,,,
player,201211040sea,min,SmitHa00,tackles_combined,7,,,,,
player,201211040sea,min,SmitHa00,tackles_solo,4,,,,,
player,201211040sea,min,SmitHa00,tackles_assists,3,,,,,
player,201211040sea,min,SmitHa00,tackles_loss,0,,,,,
player,201211040sea,min,SmitHa00,qb_hits,0,,,,,
player,201211040sea,min,SmitHa00,fumbles_rec,0,,,,,
player,201211040sea,min,SmitHa00,fumbles_rec_yds,0,,,,,
player,201211040sea,min,SmitHa00,fumbles_rec_td,0,,,,,
player,201211040sea,min,SmitHa00,fumbles_forced,0,,,,,
player,201211040sea,min,AlleJa22,def_int,0,,,,,
player,201211040sea,min,AlleJa22,def_int_yds,0,,,,,
player,201211040sea,min,AlleJa22,def_int_td,0,,,,,
player,201211040sea,min,AlleJa22,def_int_long,0,,,,,
player,201211040sea,min,AlleJa22,pass_defended,0,,,,,
player,201211040sea,min,AlleJa22,sacks,0.0,,,,,
player,201211040sea,min,AlleJa22,tackles_combined,5,,,,,
player,201211040sea,min,AlleJa22,tackles_solo,3,,,,,
player,201211040sea,min,AlleJa22,tackles_assists,2,,,,,
player,201211040sea,min,AlleJa22,tackles_loss,1,,,,,
player,201211040sea,min,AlleJa22,qb_hits,2,,,,,
player,201211040sea,min,AlleJa22,fumbles_rec,0,,,,,
player,201211040sea,min,AlleJa22,fumbles_rec_yds,0,,,,,
player,201211040sea,min,AlleJa22,fumbles_rec_td,0,,,,,
player,201211040sea,min,AlleJa22,fumbles_forced,0,,,,,
player,201211040sea,min,WillKe98,def_int,0,,,,,
player,201211040sea,min,WillKe98,def_int_yds,0,,,,,
player,201211040sea,min,WillKe98,def_int_td,0,,,,,
player,201211040sea,min,WillKe98,def_int_long,0,,,,,
player,201211040sea,min,WillKe98,pass_defended,0,,,,,
player,201211040sea,min,WillKe98,sacks,0.0,,,,,
player,201211040sea,min,WillKe98,tackles_combined,5,,,,,
player,201211040sea,min,WillKe98,tackles_solo,2,,,,,
player,201211040sea,min,WillKe98,tackles_assists,3,,,,,
player,201211040sea,min,WillKe98,tackles_loss,2,,,,,
player,201211040sea,min,WillKe98,qb_hits,0,,,,,
player,201211040sea,min,WillKe98,fumbles_rec,0,,,,,
player,201211040sea,min,WillKe98,fumbles_rec_yds,0,,,,,
player,201211040sea,min,WillKe98,fumbles_rec_td,0,,,,,
player,201211040sea,min,WillKe98,fumbles_forced,0,,,,,
player,201211040sea,min,WinfAn20,def_int,0,,,,,
player,201211040sea,min,WinfAn20,def_int_yds,0,,,,,
player,201211040sea,min,WinfAn20,def_int_td,0,,,,,
player,201211040sea,min,WinfAn20,def_int_long,0,,,,,
player,201211040sea,min,WinfAn20,pass_defended,0,,,,,
player,201211040sea,min,WinfAn20,sacks,0.0,,,,,
player,201211040sea,min,WinfAn20,tackles_combined,5,,,,,
player,201211040sea,min,WinfAn20,tackles_solo,3,,,,,
player,201211040sea,min,WinfAn20,tackles_assists,2,,,,,
player,201211040sea,min,WinfAn20,tackles_loss,0,,,,,
player,201211040sea,min,WinfAn20,qb_hits,0,,,,,
player,201211040sea,min,WinfAn20,fumbles_rec,0,,,,,
player,201211040sea,min,WinfAn20,fumbles_rec_yds,0,,,,,
player,201211040sea,min,WinfAn20,fumbles_rec_td,0,,,,,
player,201211040sea,min,WinfAn20,fumbles_forced,0,,,,,
player,201211040sea,min,GuioLe99,def_int,0,,,,,
player,201211040sea,min,GuioLe99,def_int_yds,0,,,,,
player,201211040sea,min,GuioLe99,def_int_td,0,,,,,
player,201211040sea,min,GuioLe99,def_int_long,0,,,,,
player,201211040sea,min,GuioLe99,pass_defended,0,,,,,
player,201211040sea,min,GuioLe99,sacks,0.0,,,,,
player,201211040sea,min,GuioLe99,tackles_combined,4,,,,,
player,201211040sea,min,GuioLe99,tackles_solo,0,,,,,
player,201211040sea,min,GuioLe99,tackles_assists,4,,,,,
player,201211040sea,min,GuioLe99,tackles_loss,0,,,,,
player,201211040sea,min,GuioLe99,qb_hits,0,,,,,
player,201211040sea,min,GuioLe99,fumbles_rec,0,,,,,
player,201211040sea,min,GuioLe99,fumbles_rec_yds,0,,,,,
player,201211040sea,min,GuioLe99,fumbles_rec_td,0,,,,,
player,201211040sea,min,GuioLe99,fumbles_forced,0,,,,,
player,201211040sea,min,EvanFr21,def_int,0,,,,,
player,201211040sea,min,EvanFr21,def_int_yds,0,,,,,
player,201211040sea,min,EvanFr21,def_int_td,0,,,,,
player,201211040sea,min,EvanFr21,def_int_long,0,,,,,
player,201211040sea,min,EvanFr21,pass_defended,0,,,,,
player,201211040sea,min,EvanFr21,sacks,0.0,,,,,
player,201211040sea,min,EvanFr21,tackles_combined,3,,,,,
player,201211040sea,min,EvanFr21,tackles_solo,1,,,,,
player,201211040sea,min,EvanFr21,tackles_assists,2,,,,,
player,201211040sea,min,EvanFr21,tackles_loss,0,,,,,
player,201211040sea,min,EvanFr21,qb_hits,0,,,,,
player,201211040sea,min,EvanFr21,fumbles_rec,0,,,,,
player,201211040sea,min,EvanFr21,fumbles_rec_yds,0,,,,,
player,201211040sea,min,EvanFr21,fumbles_rec_td,0,,,,,
player,201211040sea,min,EvanFr21,fumbles_forced,0,,,,,
player,201211040sea,min,JeffA.00,def_int,0,,,,,
player,201211040sea,min,JeffA.00,def_int_yds,0,,,,,
player,201211040sea,min,JeffA.00,def_int_td,0,,,,,
player,201211040sea,min,JeffA.00,def_int_long,0,,,,,
player,201211040sea,min,JeffA.00,pass_defended,0,,,,,
player,201211040sea,min,JeffA.00,sacks,0.0,,,,,
player,201211040sea,min,JeffA.00,tackles_combined,3,,,,,
player,201211040sea,min,JeffA.00,tackles_solo,2,,,,,
player,201211040sea,min,JeffA.00,tackles_assists,1,,,,,
player,201211040sea,min,JeffA.00,tackles_loss,0,,,,,
player,201211040sea,min,JeffA.00,qb_hits,0,,,,,
player,201211040sea,min,JeffA.00,fumbles_rec,0,,,,,
player,201211040sea,min,JeffA.00,fumbles_rec_yds,0,,,,,
player,201211040sea,min,JeffA.00,fumbles_rec_td,0,,,,,
player,201211040sea,min,JeffA.00,fumbles_forced,0,,,,,
player,201211040sea,min,RobiJo01,def_int,0,,,,,
player,201211040sea,min,RobiJo01,def_int_yds,0,,,,,
player,201211040sea,min,RobiJo01,def_int_td,0,,,,,
player,201211040sea,min,RobiJo01,def_int_long,0,,,,,
player,201211040sea,min,RobiJo01,pass_defended,0,,,,,
player,201211040sea,min,RobiJo01,sacks,0.0,,,,,
player,201211040sea,min,RobiJo01,tackles_combined,2,,,,,
player,201211040sea,min,RobiJo01,tackles_solo,2,,,,,
player,201211040sea,min,RobiJo01,tackles_assists,0,,,,,
player,201211040sea,min,RobiJo01,tackles_loss,0,,,,,
player,201211040sea,min,RobiJo01,qb_hits,0,,,,,
player,201211040sea,min,RobiJo01,fumbles_rec,0,,,,,
player,201211040sea,min,RobiJo01,fumbles_rec_yds,0,,,,,
player,201211040sea,min,RobiJo01,fumbles_rec_td,0,,,,,
player,201211040sea,min,RobiJo01,fumbles_forced,0,,,,,
player,201211040sea,min,BlanRo00,def_int,0,,,,,
player,201211040sea,min,BlanRo00,def_int_yds,0,,,,,
player,201211040sea,min,BlanRo00,def_int_td,0,,,,,
player,201211040sea,min,BlanRo00,def_int_long,0,,,,,
player,201211040sea,min,BlanRo00,pass_defended,0,,,,,
player,201211040sea,min,BlanRo00,sacks,0.0,,,,,
player,201211040sea,min,BlanRo00,tackles_combined,1,,,,,
player,201211040sea,min,BlanRo00,tackles_solo,1,,,,,
player,201211040sea,min,BlanRo00,tackles_assists,0,,,,,
player,201211040sea,min,BlanRo00,tackles_loss,0,,,,,
player,201211040sea,min,BlanRo00,qb_hits,0,,,,,
player,201211040sea,min,BlanRo00,fumbles_rec,0,,,,,
player,201211040sea,min,BlanRo00,fumbles_rec_yds,0,,,,,
player,201211040sea,min,BlanRo00,fumbles_rec_td,0,,,,,
player,201211040sea,min,BlanRo00,fumbles_forced,0,,,,,
player,201211040sea,min,GrifEv99,def_int,0,,,,,
player,201211040sea,min,GrifEv99,def_int_yds,0,,,,,
player,201211040sea,min,GrifEv99,def_int_td,0,,,,,
player,201211040sea,min,GrifEv99,def_int_long,0,,,,,
player,201211040sea,min,GrifEv99,pass_defended,0,,,,,
player,201211040sea,min,GrifEv99,sacks,0.0,,,,,
player,201211040sea,min,GrifEv99,tackles_combined,1,,,,,
player,201211040sea,min,GrifEv99,tackles_solo,0,,,,,
player,201211040sea,min,GrifEv99,tackles_assists,1,,,,,
player,201211040sea,min,GrifEv99,tackles_loss,0,,,,,
player,201211040sea,min,GrifEv99,qb_hits,1,,,,,
player,201211040sea,min,GrifEv99,fumbles_rec,0,,,,,
player,201211040sea,min,GrifEv99,fumbles_rec_yds,0,,,,,
player,201211040sea,min,GrifEv99,fumbles_rec_td,0,,,,,
player,201211040sea,min,GrifEv99,fumbles_forced,0,,,,,
player,201211040sea,min,MitcMa99,def_int,0,,,,,
player,201211040sea,min,MitcMa99,def_int_yds,0,,,,,
player,201211040sea,min,MitcMa99,def_int_td,0,,,,,
player,201211040sea,min,MitcMa99,def_int_long,0,,,,,
player,201211040sea,min,MitcMa99,pass_defended,0,,,,,
player,201211040sea,min,MitcMa99,sacks,0.0,,,,,
player,201211040sea,min,MitcMa99,tackles_combined,1,,,,,
player,201211040sea,min,MitcMa99,tackles_solo,1,,,,,
player,201211040sea,min,MitcMa99,tackles_assists,0,,,,,
player,201211040sea,min,MitcMa99,tackles_loss,0,,,,,
player,201211040sea,min,MitcMa99,qb_hits,0,,,,,
player,201211040sea,min,MitcMa99,fumbles_rec,0,,,,,
player,201211040sea,min,MitcMa99,fumbles_rec_yds,0,,,,,
player,201211040sea,min,MitcMa99,fumbles_rec_td,0,,,,,
player,201211040sea,min,MitcMa99,fumbles_forced,0,,,,,
player,201211040sea,min,SendAn00,def_int,0,,,,,
player,201211040sea,min,SendAn00,def_int_yds,0,,,,,
player,201211040sea,min,SendAn00,def_int_td,0,,,,,
player,201211040sea,min,SendAn00,def_int_long,0,,,,,
player,201211040sea,min,SendAn00,pass_defended,0,,,,,
player,201211040sea,min,SendAn00,sacks,0.0,,,,,
player,201211040sea,min,SendAn00,tackles_combined,1,,,,,
player,201211040sea,min,SendAn00,tackles_solo,1,,,,,
player,201211040sea,min,SendAn00,tackles_assists,0,,,,,
player,201211040sea,min,SendAn00,tackles_loss,0,,,,,
player,201211040sea,min,SendAn00,qb_hits,0,,,,,
player,201211040sea,min,SendAn00,fumbles_rec,0,,,,,
player,201211040sea,min,SendAn00,fumbles_rec_yds,0,,,,,
player,201211040sea,min,SendAn00,fumbles_rec_td,0,,,,,
player,201211040sea,min,SendAn00,fumbles_forced,0,,,,,
player,201211040sea,sea,BrowBr00,def_int,1,,,,,
player,201211040sea,sea,BrowBr00,def_int_yds,0,,,,,
player,201211040sea,sea,BrowBr00,def_int_td,0,,,,,
player,201211040sea,sea,BrowBr00,def_int_long,0,,,,,
player,201211040sea,sea,BrowBr00,pass_defended,1,,,,,
player,201211040sea,sea,BrowBr00,sacks,0.0,,,,,
player,201211040sea,sea,BrowBr00,tackles_combined,7,,,,,
player,201211040sea,sea,BrowBr00,tackles_solo,4,,,,,
player,201211040sea,sea,BrowBr00,tackles_assists,3,,,,,
player,201211040sea,sea,BrowBr00,tackles_loss,0,,,,,
player,201211040sea,sea,BrowBr00,qb_hits,0,,,,,
player,201211040sea,sea,BrowBr00,fumbles_rec,0,,,,,
player,201211040sea,sea,BrowBr00,fumbles_rec_yds,0,,,,,
player,201211040sea,sea,BrowBr00,fumbles_rec_td,0,,,,,
player,201211040sea,sea,BrowBr00,fumbles_forced,0,,,,,
player,201211040sea,sea,WagnBo00,def_int,0,,,,,
player,201211040sea,sea,WagnBo00,def_int_yds,0,,,,,
player,201211040sea,sea,WagnBo00,def_int_td,0,,,,,
player,201211040sea,sea,WagnBo00,def_int_long,0,,,,,
player,201211040sea,sea,WagnBo00,pass_defended,0,,,,,
player,201211040sea,sea,WagnBo00,sacks,1.0,,,,,
player,201211040sea,sea,WagnBo00,tackles_combined,10,,,,,
player,201211040sea,sea,WagnBo00,tackles_solo,5,,,,,
player,201211040sea,sea,WagnBo00,tackles_assists,5,,,,,
player,201211040sea,sea,WagnBo00,tackles_loss,1,,,,,
player,201211040sea,sea,WagnBo00,qb_hits,1,,,,,
player,201211040sea,sea,WagnBo00,fumbles_rec,0,,,,,
player,201211040sea,sea,WagnBo00,fumbles_rec_yds,0,,,,,
player,201211040sea,sea,WagnBo00,fumbles_rec_td,0,,,,,
player,201211040sea,sea,WagnBo00,fumbles_forced,0,,,,,
player,201211040sea,sea,JohnJe02,def_int,0,,,,,
player,201211040sea,sea,JohnJe02,def_int_yds,0,,,,,
player,201211040sea,sea,JohnJe02,def_int_td,0,,,,,
player,201211040sea,sea,JohnJe02,def_int_long,0,,,,,
player,201211040sea,sea,JohnJe02,pass_defended,0,,,,,
player,201211040sea,sea,JohnJe02,sacks,1.0,,,,,
player,201211040sea,sea,JohnJe02,tackles_combined,2,,,,,
player,201211040sea,sea,JohnJe02,tackles_solo,2,,,,,
player,201211040sea,sea,JohnJe02,tackles_assists,0,,,,,
player,201211040sea,sea,JohnJe02,tackles_loss,1,,,,,
player,201211040sea,sea,JohnJe02,qb_hits,1,,,,,
player,201211040sea,sea,JohnJe02,fumbles_rec,0,,,,,
player,201211040sea,sea,JohnJe02,fumbles_rec_yds,0,,,,,
player,201211040sea,sea,JohnJe02,fumbles_rec_td,0,,,,,
player,201211040sea,sea,JohnJe02,fumbles_forced,0,,,,,
player,201211040sea,sea,ScruGr00,def_int,0,,,,,
player,201211040sea,sea,ScruGr00,def_int_yds,0,,,,,
player,201211040sea,sea,ScruGr00,def_int_td,0,,,,,
player,201211040sea,sea,ScruGr00,def_int_long,0,,,,,
player,201211040sea,sea,ScruGr00,pass_defended,0,,,,,
player,201211040sea,sea,ScruGr00,sacks,1.0,,,,,
player,201211040sea,sea,ScruGr00,tackles_combined,1,,,,,
player,201211040sea,sea,ScruGr00,tackles_solo,1,,,,,
player,201211040sea,sea,ScruGr00,tackles_assists,0,,,,,
player,201211040sea,sea,ScruGr00,tackles_loss,1,,,,,
player,201211040sea,sea,ScruGr00,qb_hits,1,,,,,
player,201211040sea,sea,ScruGr00,fumbles_rec,0,,,,,
player,201211040sea,sea,ScruGr00,fumbles_rec_yds,0,,,,,
player,201211040sea,sea,ScruGr00,fumbles_rec_td,0,,,,,
player,201211040sea,sea,ScruGr00,fumbles_forced,0,,,,,
player,201211040sea,sea,HillLe20,def_int,0,,,,,
player,201211040sea,sea,HillLe20,def_int_yds,0,,,,,
player,201211040sea,sea,HillLe20,def_int_td,0,,,,,
player,201211040sea,sea,HillLe20,def_int_long,0,,,,,
player,201211040sea,sea,HillLe20,pass_defended,0,,,,,
player,201211040sea,sea,HillLe20,sacks,0.5,,,,,
player,201211040sea,sea,HillLe20,tackles_combined,4,,,,,
player,201211040sea,sea,HillLe20,tackles_solo,2,,,,,
player,201211040sea,sea,HillLe20,tackles_assists,2,,,,,
player,201211040sea,sea,HillLe20,tackles_loss,0,,,,,
player,201211040sea,sea,HillLe20,qb_hits,1,,,,,
player,201211040sea,sea,HillLe20,fumbles_rec,0,,,,,
player,201211040sea,sea,HillLe20,fumbles_rec_yds,0,,,,,
player,201211040sea,sea,HillLe20,fumbles_rec_td,0,,,,,
player,201211040sea,sea,HillLe20,fumbles_forced,0,,,,,
player,201211040sea,sea,IrviBr00,def_int,0,,,,,
player,201211040sea,sea,IrviBr00,def_int_yds,0,,,,,
player,201211040sea,sea,IrviBr00,def_int_td,0,,,,,
player,201211040sea,sea,IrviBr00,def_int_long,0,,,,,
player,201211040sea,sea,IrviBr00,pass_defended,0,,,,,
player,201211040sea,sea,IrviBr00,sacks,0.5,,,,,
player,201211040sea,sea,IrviBr00,tackles_combined,1,,,,,
player,201211040sea,sea,IrviBr00,tackles_solo,0,,,,,
player,201211040sea,sea,IrviBr00,tackles_assists,1,,,,,
player,201211040sea,sea,IrviBr00,tackles_loss,0,,,,,
player,201211040sea,sea,IrviBr00,qb_hits,2,,,,,
player,201211040sea,sea,IrviBr00,fumbles_rec,0,,,,,
player,201211040sea,sea,IrviBr00,fumbles_rec_yds,0,,,,,
player,201211040sea,sea,IrviBr00,fumbles_rec_td,0,,,,,
player,201211040sea,sea,IrviBr00,fumbles_forced,0,,,,,
player,201211040sea,sea,ThomEa99,def_int,0,,,,,
player,201211040sea,sea,ThomEa99,def_int_yds,0,,,,,
player,201211040sea,sea,ThomEa99,def_int_td,0,,,,,
player,201211040sea,sea,ThomEa99,def_int_long,0,,,,,
player,201211040sea,sea,ThomEa99,pass_defended,0,,,,,
player,201211040sea,sea,ThomEa99,sacks,0.0,,,,,
player,201211040sea,sea,ThomEa99,tackles_combined,7,,,,,
player,201211040sea,sea,ThomEa99,tackles_solo,4,,,,,
player,201211040sea,sea,ThomEa99,tackles_assists,3,,,,,
player,201211040sea,sea,ThomEa99,tackles_loss,0,,,,,
player,201211040sea,sea,ThomEa99,qb_hits,0,,,,,
player,201211040sea,sea,ThomEa99,fumbles_rec,0,,,,,
player,201211040sea,sea,ThomEa99,fumbles_rec_yds,0,,,,,
player,201211040sea,sea,ThomEa99,fumbles_rec_td,0,,,,,
player,201211040sea,sea,ThomEa99,fumbles_forced,0,,,,,
player,201211040sea,sea,ChanKa99,def_int,0,,,,,
player,201211040sea,sea,ChanKa99,def_int_yds,0,,,,,
player,201211040sea,sea,ChanKa99,def_int_td,0,,,,,
player,201211040sea,sea,ChanKa99,def_int_long,0,,,,,
player,201211040sea,sea,ChanKa99,pass_defended,0,,,,,
player,201211040sea,sea,ChanKa99,sacks,0.0,,,,,
player,201211040sea,sea,ChanKa99,tackles_combined,4,,,,,
player,201211040sea,sea,ChanKa99,tackles_solo,3,,,,,
player,201211040sea,sea,ChanKa99,tackles_assists,1,,,,,
player,201211040sea,sea,ChanKa99,tackles_loss,0,,,,,
player,201211040sea,sea,ChanKa99,qb_hits,0,,,,,
player,201211040sea,sea,ChanKa99,fumbles_rec,0,,,,,
player,201211040sea,sea,ChanKa99,fumbles_rec_yds,0,,,,,
player,201211040sea,sea,ChanKa99,fumbles_rec_td,0,,,,,
player,201211040sea,sea,ChanKa99,fumbles_forced,0,,,,,
player,201211040sea,sea,TrufMa20,def_int,0,,,,,
player,201211040sea,sea,TrufMa20,def_int_yds,0,,,,,
player,201211040sea,sea,TrufMa20,def_int_td,0,,,,,
player,201211040sea,sea,TrufMa20,def_int_long,0,,,,,
player,201211040sea,sea,TrufMa20,pass_defended,0,,,,,
player,201211040sea,sea,TrufMa20,sacks,0.0,,,,,
player,201211040sea,sea,TrufMa20,tackles_combined,4,,,,,
player,201211040sea,sea,TrufMa20,tackles_solo,3,,,,,
player,201211040sea,sea,TrufMa20,tackles_assists,1,,,,,
player,201211040sea,sea,TrufMa20,tackles_loss,0,,,,,
player,201211040sea,sea,TrufMa20,qb_hits,0,,,,,
player,201211040sea,sea,TrufMa20,fumbles_rec,1,,,,,
player,201211040sea,sea,TrufMa20,fumbles_rec_yds,0,,,,,
player,201211040sea,sea,TrufMa20,fumbles_rec_td,0,,,,,
player,201211040sea,sea,TrufMa20,fumbles_forced,1,,,,,
player,201211040sea,sea,MebaBr99,def_int,0,,,,,
player,201211040sea,sea,MebaBr99,def_int_yds,0,,,,,
player,201211040sea,sea,MebaBr99,def_int_td,0,,,,,
player,201211040sea,sea,MebaBr99,def_int_long,0,,,,,
player,201211040sea,sea,MebaBr99,pass_defended,0,,,,,
player,201211040sea,sea,MebaBr99,sacks,0.0,,,,,
player,201211040sea,sea,MebaBr99,tackles_combined,3,,,,,
player,201211040sea,sea,MebaBr99,tackles_solo,1,,,,,
player,201211040sea,sea,MebaBr99,tackles_assists,2,,,,,
player,201211040sea,sea,MebaBr99,tackles_loss,0,,,,,
player,201211040sea,sea,MebaBr99,qb_hits,1,,,,,
player,201211040sea,sea,MebaBr99,fumbles_rec,0,,,,,
player,201211040sea,sea,MebaBr99,fumbles_rec_yds,0,,,,,
player,201211040sea,sea,MebaBr99,fumbles_rec_td,0,,,,,
player,201211040sea,sea,MebaBr99,fumbles_forced,0,,,,,
player,201211040sea,sea,MorgMi00,def_int,0,,,,,
player,201211040sea,sea,MorgMi00,def_int_yds,0,,,,,
player,201211040sea,sea,MorgMi00,def_int_td,0,,,,,
player,201211040sea,sea,MorgMi00,def_int_long,0,,,,,
player,201211040sea,sea,MorgMi00,pass_defended,0,,,,,
player,201211040sea,sea,MorgMi00,sacks,0.0,,,,,
player,201211040sea,sea,MorgMi00,tackles_combined,3,,,,,
player,201211040sea,sea,MorgMi00,tackles_solo,2,,,,,
player,201211040sea,sea,MorgMi00,tackles_assists,1,,,,,
player,201211040sea,sea,MorgMi00,tackles_loss,1,,,,,
player,201211040sea,sea,MorgMi00,qb_hits,0,,,,,
player,201211040sea,sea,MorgMi00,fumbles_rec,0,,,,,
player,201211040sea,sea,MorgMi00,fumbles_rec_yds,0,,,,,
player,201211040sea,sea,MorgMi00,fumbles_rec_td,0,,,,,
player,201211040sea,sea,MorgMi00,fumbles_forced,0,,,,,
player,201211040sea,sea,BranAl99,def_int,0,,,,,
player,201211040sea,sea,BranAl99,def_int_yds,0,,,,,
player,201211040sea,sea,BranAl99,def_int_td,0,,,,,
player,201211040sea,sea,BranAl99,def_int_long,0,,,,,
player,201211040sea,sea,BranAl99,pass_defended,0,,,,,
player,201211040sea,sea,BranAl99,sacks,0.0,,,,,
player,201211040sea,sea,BranAl99,tackles_combined,2,,,,,
player,201211040sea,sea,BranAl99,tackles_solo,0,,,,,
player,201211040sea,sea,BranAl99,tackles_assists,2,,,,,
player,201211040sea,sea,BranAl99,tackles_loss,0,,,,,
player,201211040sea,sea,BranAl99,qb_hits,0,,,,,
player,201211040sea,sea,BranAl99,fumbles_rec,0,,,,,
player,201211040sea,sea,BranAl99,fumbles_rec_yds,0,,,,,
player,201211040sea,sea,BranAl99,fumbles_rec_td,0,,,,,
player,201211040sea,sea,BranAl99,fumbles_forced,0,,,,,
player,201211040sea,sea,BryaRe99,def_int,0,,,,,
player,201211040sea,sea,BryaRe99,def_int_yds,0,,,,,
player,201211040sea,sea,BryaRe99,def_int_td,0,,,,,
player,201211040sea,sea,BryaRe99,def_int_long,0,,,,,
player,201211040sea,sea,BryaRe99,pass_defended,0,,,,,
player,201211040sea,sea,BryaRe99,sacks,0.0,,,,,
player,201211040sea,sea,BryaRe99,tackles_combined,2,,,,,
player,201211040sea,sea,BryaRe99,tackles_solo,1,,,,,
player,201211040sea,sea,BryaRe99,tackles_assists,1,,,,,
player,201211040sea,sea,BryaRe99,tackles_loss,0,,,,,
player,201211040sea,sea,BryaRe99,qb_hits,0,,,,,
player,201211040sea,sea,BryaRe99,fumbles_rec,0,,,,,
player,201211040sea,sea,BryaRe99,fumbles_rec_yds,0,,,,,
player,201211040sea,sea,BryaRe99,fumbles_rec_td,0,,,,,
player,201211040sea,sea,BryaRe99,fumbles_forced,0,,,,,
player,201211040sea,sea,ClemCh23,def_int,0,,,,,
player,201211040sea,sea,ClemCh23,def_int_yds,0,,,,,
player,201211040sea,sea,ClemCh23,def_int_td,0,,,,,
player,201211040sea,sea,ClemCh23,def_int_long,0,,,,,
player,201211040sea,sea,ClemCh23,pass_defended,0,,,,,
player,201211040sea,sea,ClemCh23,sacks,0.0,,,,,
player,201211040sea,sea,ClemCh23,tackles_combined,2,,,,,
player,201211040sea,sea,ClemCh23,tackles_solo,2,,,,,
player,201211040sea,sea,ClemCh23,tackles_assists,0,,,,,
player,201211040sea,sea,ClemCh23,tackles_loss,0,,,,,
player,201211040sea,sea,ClemCh23,qb_hits,0,,,,,
player,201211040sea,sea,ClemCh23,fumbles_rec,0,,,,,
player,201211040sea,sea,ClemCh23,fumbles_rec_yds,0,,,,,
player,201211040sea,sea,ClemCh23,fumbles_rec_td,0,,,,,
player,201211040sea,sea,ClemCh23,fumbles_forced,0,,,,,
player,201211040sea,sea,McDoCl99,def_int,0,,,,,
player,201211040sea,sea,McDoCl99,def_int_yds,0,,,,,
player,201211040sea,sea,McDoCl99,def_int_td,0,,,,,
player,201211040sea,sea,McDoCl99,def_int_long,0,,,,,
player,201211040sea,sea,McDoCl99,pass_defended,0,,,,,
player,201211040sea,sea,McDoCl99,sacks,0.0,,,,,
player,201211040sea,sea,McDoCl99,tackles_combined,2,,,,,
player,201211040sea,sea,McDoCl99,tackles_solo,1,,,,,
player,201211040sea,sea,McDoCl99,tackles_assists,1,,,,,
player,201211040sea,sea,McDoCl99,tackles_loss,0,,,,,
player,201211040sea,sea,McDoCl99,qb_hits,0,,,,,
player,201211040sea,sea,McDoCl99,fumbles_rec,0,,,,,
player,201211040sea,sea,McDoCl99,fumbles_rec_yds,0,,,,,
player,201211040sea,sea,McDoCl99,fumbles_rec_td,0,,,,,
player,201211040sea,sea,McDoCl99,fumbles_forced,0,,,,,
player,201211040sea,sea,FarwHe20,def_int,0,,,,,
player,201211040sea,sea,FarwHe20,def_int_yds,0,,,,,
player,201211040sea,sea,FarwHe20,def_int_td,0,,,,,
player,201211040sea,sea,FarwHe20,def_int_long,0,,,,,
player,201211040sea,sea,FarwHe20,pass_defended,0,,,,,
