game,2012,8,20121028,201210280det,sea,"Seattle Seahawks",24,det,"Detroit Lions",28
player,201210280det,sea,WagnBo00,fumbles_rec,0,,,,,
player,201210280det,sea,WagnBo00,fumbles_rec_yds,0,,,,,
player,201210280det,sea,WagnBo00,fumbles_rec_td,0,,,,,
player,201210280det,sea,WagnBo00,fumbles_forced,0,,,,,
player,201210280det,sea,ChanKa99,def_int,0,,,,,
player,201210280det,sea,ChanKa99,def_int_yds,0,,,,,
player,201210280det,sea,ChanKa99,def_int_td,0,,,,,
player,201210280det,sea,ChanKa99,def_int_long,0,,,,,
player,201210280det,sea,ChanKa99,pass_defended,0,,,,,
player,201210280det,sea,ChanKa99,sacks,0.0,,,,,
player,201210280det,sea,ChanKa99,tackles_combined,11,,,,,
player,201210280det,sea,ChanKa99,tackles_solo,8,,,,,
player,201210280det,sea,ChanKa99,tackles_assists,3,,,,,
player,201210280det,sea,ChanKa99,tackles_loss,0,,,,,
player,201210280det,sea,ChanKa99,qb_hits,0,,,,,
player,201210280det,sea,ChanKa99,fumbles_rec,0,,,,,
player,201210280det,sea,ChanKa99,fumbles_rec_yds,0,,,,,
player,201210280det,sea,ChanKa99,fumbles_rec_td,0,,,,,
player,201210280det,sea,ChanKa99,fumbles_forced,0,,,,,
player,201210280det,sea,WrigK.00,def_int,0,,,,,
player,201210280det,sea,WrigK.00,def_int_yds,0,,,,,
player,201210280det,sea,WrigK.00,def_int_td,0,,,,,
player,201210280det,sea,WrigK.00,def_int_long,0,,,,,
player,201210280det,sea,WrigK.00,pass_defended,1,,,,,
player,201210280det,sea,WrigK.00,sacks,0.0,,,,,
player,201210280det,sea,WrigK.00,tackles_combined,11,,,,,
player,201210280det,sea,WrigK.00,tackles_solo,7,,,,,
player,201210280det,sea,WrigK.00,tackles_assists,4,,,,,
player,201210280det,sea,WrigK.00,tackles_loss,0,,,,,
player,201210280det,sea,WrigK.00,qb_hits,0,,,,,
player,201210280det,sea,WrigK.00,fumbles_rec,0,,,,,
player,201210280det,sea,WrigK.00,fumbles_rec_yds,0,,,,,
player,201210280det,sea,WrigK.00,fumbles_rec_td,0,,,,,
player,201210280det,sea,WrigK.00,fumbles_forced,0,,,,,
player,201210280det,sea,SherRi00,def_int,0,,,,,
player,201210280det,sea,SherRi00,def_int_yds,0,,,,,
player,201210280det,sea,SherRi00,def_int_td,0,,,,,
player,201210280det,sea,SherRi00,def_int_long,0,,,,,
player,201210280det,sea,SherRi00,pass_defended,0,,,,,
player,201210280det,sea,SherRi00,sacks,0.0,,,,,
player,201210280det,sea,SherRi00,tackles_combined,8,,,,,
player,201210280det,sea,SherRi00,tackles_solo,6,,,,,
player,201210280det,sea,SherRi00,tackles_assists,2,,,,,
player,201210280det,sea,SherRi00,tackles_loss,0,,,,,
player,201210280det,sea,SherRi00,qb_hits,0,,,,,
player,201210280det,sea,SherRi00,fumbles_rec,0,,,,,
player,201210280det,sea,SherRi00,fumbles_rec_yds,0,,,,,
player,201210280det,sea,SherRi00,fumbles_rec_td,0,,,,,
player,201210280det,sea,SherRi00,fumbles_forced,0,,,,,
player,201210280det,sea,TrufMa20,def_int,0,,,,,
player,201210280det,sea,TrufMa20,def_int_yds,0,,,,,
player,201210280det,sea,TrufMa20,def_int_td,0,,,,,
player,201210280det,sea,TrufMa20,def_int_long,0,,,,,
player,201210280det,sea,TrufMa20,pass_defended,0,,,,,
player,201210280det,sea,TrufMa20,sacks,0.0,,,,,
player,201210280det,sea,TrufMa20,tackles_combined,7,,,,,
player,201210280det,sea,TrufMa20,tackles_solo,5,,,,,
player,201210280det,sea,TrufMa20,tackles_assists,2,,,,,
player,201210280det,sea,TrufMa20,tackles_loss,0,,,,,
player,201210280det,sea,TrufMa20,qb_hits,0,,,,,
player,201210280det,sea,TrufMa20,fumbles_rec,0,,,,,
player,201210280det,sea,TrufMa20,fumbles_rec_yds,0,,,,,
player,201210280det,sea,TrufMa20,fumbles_rec_td,0,,,,,
player,201210280det,sea,TrufMa20,fumbles_forced,0,,,,,
player,201210280det,sea,BrowBr00,def_int,0,,,,,
player,201210280det,sea,BrowBr00,def_int_yds,0,,,,,
player,201210280det,sea,BrowBr00,def_int_td,0,,,,,
player,201210280det,sea,BrowBr00,def_int_long,0,,,,,
player,201210280det,sea,BrowBr00,pass_defended,1,,,,,
player,201210280det,sea,BrowBr00,sacks,0.0,,,,,
player,201210280det,sea,BrowBr00,tackles_combined,3,,,,,
player,201210280det,sea,BrowBr00,tackles_solo,3,,,,,
player,201210280det,sea,BrowBr00,tackles_assists,0,,,,,
player,201210280det,sea,BrowBr00,tackles_loss,0,,,,,
player,201210280det,sea,BrowBr00,qb_hits,0,,,,,
player,201210280det,sea,BrowBr00,fumbles_rec,0,,,,,
player,201210280det,sea,BrowBr00,fumbles_rec_yds,0,,,,,
player,201210280det,sea,BrowBr00,fumbles_rec_td,0,,,,,
player,201210280det,sea,BrowBr00,fumbles_forced,0,,,,,
player,201210280det,sea,BranAl99,def_int,0,,,,,
player,201210280det,sea,BranAl99,def_int_yds,0,,,,,
player,201210280det,sea,BranAl99,def_int_td,0,,,,,
player,201210280det,sea,BranAl99,def_int_long,0,,,,,
player,201210280det,sea,BranAl99,pass_defended,0,,,,,
player,201210280det,sea,BranAl99,sacks,0.0,,,,,
player,201210280det,sea,BranAl99,tackles_combined,2,,,,,
player,201210280det,sea,BranAl99,tackles_solo,1,,,,,
player,201210280det,sea,BranAl99,tackles_assists,1,,,,,
player,201210280det,sea,BranAl99,tackles_loss,0,,,,,
player,201210280det,sea,BranAl99,qb_hits,1,,,,,
player,201210280det,sea,BranAl99,fumbles_rec,0,,,,,
player,201210280det,sea,BranAl99,fumbles_rec_yds,0,,,,,
player,201210280det,sea,BranAl99,fumbles_rec_td,0,,,,,
player,201210280det,sea,BranAl99,fumbles_forced,0,,,,,
player,201210280det,sea,McDoCl99,def_int,0,,,,,
player,201210280det,sea,McDoCl99,def_int_yds,0,,,,,
player,201210280det,sea,McDoCl99,def_int_td,0,,,,,
player,201210280det,sea,McDoCl99,def_int_long,0,,,,,
player,201210280det,sea,McDoCl99,pass_defended,0,,,,,
player,201210280det,sea,McDoCl99,sacks,0.0,,,,,
player,201210280det,sea,McDoCl99,tackles_combined,2,,,,,
player,201210280det,sea,McDoCl99,tackles_solo,2,,,,,
player,201210280det,sea,McDoCl99,tackles_assists,0,,,,,
player,201210280det,sea,McDoCl99,tackles_loss,0,,,,,
player,201210280det,sea,McDoCl99,qb_hits,0,,,,,
player,201210280det,sea,McDoCl99,fumbles_rec,0,,,,,
player,201210280det,sea,McDoCl99,fumbles_rec_yds,0,,,,,
player,201210280det,sea,McDoCl99,fumbles_rec_td,0,,,,,
player,201210280det,sea,McDoCl99,fumbles_forced,0,,,,,
player,201210280det,sea,BryaRe99,def_int,0,,,,,
player,201210280det,sea,BryaRe99,def_int_yds,0,,,,,
player,201210280det,sea,BryaRe99,def_int_td,0,,,,,
player,201210280det,sea,BryaRe99,def_int_long,0,,,,,
player,201210280det,sea,BryaRe99,pass_defended,0,,,,,
player,201210280det,sea,BryaRe99,sacks,0.0,,,,,
player,201210280det,sea,BryaRe99,tackles_combined,1,,,,,
player,201210280det,sea,BryaRe99,tackles_solo,1,,,,,
player,201210280det,sea,BryaRe99,tackles_assists,0,,,,,
player,201210280det,sea,BryaRe99,tackles_loss,0,,,,,
player,201210280det,sea,BryaRe99,qb_hits,0,,,,,
player,201210280det,sea,BryaRe99,fumbles_rec,0,,,,,
player,201210280det,sea,BryaRe99,fumbles_rec_yds,0,,,,,
player,201210280det,sea,BryaRe99,fumbles_rec_td,0,,,,,
player,201210280det,sea,BryaRe99,fumbles_forced,0,,,,,
player,201210280det,sea,IrviBr00,def_int,0,,,,,
player,201210280det,sea,IrviBr00,def_int_yds,0,,,,,
player,201210280det,sea,IrviBr00,def_int_td,0,,,,,
player,201210280det,sea,IrviBr00,def_int_long,0,,,,,
player,201210280det,sea,IrviBr00,pass_defended,0,,,,,
player,201210280det,sea,IrviBr00,sacks,0.0,,,,,
player,201210280det,sea,IrviBr00,tackles_combined,1,,,,,
player,201210280det,sea,IrviBr00,tackles_solo,1,,,,,
player,201210280det,sea,IrviBr00,tackles_assists,0,,,,,
player,201210280det,sea,IrviBr00,tackles_loss,0,,,,,
player,201210280det,sea,IrviBr00,qb_hits,1,,,,,
player,201210280det,sea,IrviBr00,fumbles_rec,0,,,,,
player,201210280det,sea,IrviBr00,fumbles_rec_yds,0,,,,,
player,201210280det,sea,IrviBr00,fumbles_rec_td,0,,,,,
player,201210280det,sea,IrviBr00,fumbles_forced,0,,,,,
player,201210280det,sea,MorgMi00,def_int,0,,,,,
player,201210280det,sea,MorgMi00,def_int_yds,0,,,,,
player,201210280det,sea,MorgMi00,def_int_td,0,,,,,
player,201210280det,sea,MorgMi00,def_int_long,0,,,,,
player,201210280det,sea,MorgMi00,pass_defended,0,,,,,
player,201210280det,sea,MorgMi00,sacks,0.0,,,,,
player,201210280det,sea,MorgMi00,tackles_combined,1,,,,,
player,201210280det,sea,MorgMi00,tackles_solo,1,,,,,
player,201210280det,sea,MorgMi00,tackles_assists,0,,,,,
player,201210280det,sea,MorgMi00,tackles_loss,0,,,,,
player,201210280det,sea,MorgMi00,qb_hits,0,,,,,
player,201210280det,sea,MorgMi00,fumbles_rec,0,,,,,
player,201210280det,sea,MorgMi00,fumbles_rec_yds,0,,,,,
player,201210280det,sea,MorgMi00,fumbles_rec_td,0,,,,,
player,201210280det,sea,MorgMi00,fumbles_forced,0,,,,,
player,201210280det,sea,ScruGr00,def_int,0,,,,,
player,201210280det,sea,ScruGr00,def_int_yds,0,,,,,
player,201210280det,sea,ScruGr00,def_int_td,0,,,,,
player,201210280det,sea,ScruGr00,def_int_long,0,,,,,
player,201210280det,sea,ScruGr00,pass_defended,0,,,,,
player,201210280det,sea,ScruGr00,sacks,0.0,,,,,
player,201210280det,sea,ScruGr00,tackles_combined,1,,,,,
player,201210280det,sea,ScruGr00,tackles_solo,1,,,,,
player,201210280det,sea,ScruGr00,tackles_assists,0,,,,,
player,201210280det,sea,ScruGr00,tackles_loss,0,,,,,
player,201210280det,sea,ScruGr00,qb_hits,1,,,,,
player,201210280det,sea,ScruGr00,fumbles_rec,0,,,,,
player,201210280det,sea,ScruGr00,fumbles_rec_yds,0,,,,,
player,201210280det,sea,ScruGr00,fumbles_rec_td,0,,,,,
player,201210280det,sea,ScruGr00,fumbles_forced,0,,,,,
player,201210280det,sea,ClemCh23,def_int,0,,,,,
player,201210280det,sea,ClemCh23,def_int_yds,0,,,,,
player,201210280det,sea,ClemCh23,def_int_td,0,,,,,
player,201210280det,sea,ClemCh23,def_int_long,0,,,,,
player,201210280det,sea,ClemCh23,pass_defended,0,,,,,
player,201210280det,sea,ClemCh23,sacks,0.0,,,,,
player,201210280det,sea,ClemCh23,tackles_combined,0,,,,,
player,201210280det,sea,ClemCh23,tackles_solo,0,,,,,
player,201210280det,sea,ClemCh23,tackles_assists,0,,,,,
player,201210280det,sea,ClemCh23,tackles_loss,0,,,,,
player,201210280det,sea,ClemCh23,qb_hits,2,,,,,
player,201210280det,sea,ClemCh23,fumbles_rec,0,,,,,
player,201210280det,sea,ClemCh23,fumbles_rec_yds,0,,,,,
player,201210280det,sea,ClemCh23,fumbles_rec_td,0,,,,,
player,201210280det,sea,ClemCh23,fumbles_forced,0,,,,,
player,201210280det,sea,JohnJe02,def_int,,,,,,
player,201210280det,sea,JohnJe02,def_int_yds,,,,,,
player,201210280det,sea,JohnJe02,def_int_td,,,,,,
player,201210280det,sea,JohnJe02,def_int_long,,,,,,
player,201210280det,sea,JohnJe02,pass_defended,,,,,,
player,201210280det,sea,JohnJe02,sacks,0.0,,,,,
player,201210280det,sea,JohnJe02,tackles_combined,,,,,,
player,201210280det,sea,JohnJe02,tackles_solo,,,,,,
player,201210280det,sea,JohnJe02,tackles_assists,,,,,,
player,201210280det,sea,JohnJe02,tackles_loss,0,,,,,
player,201210280det,sea,JohnJe02,qb_hits,1,,,,,
player,201210280det,sea,JohnJe02,fumbles_rec,,,,,,
player,201210280det,sea,JohnJe02,fumbles_rec_yds,,,,,,
player,201210280det,sea,JohnJe02,fumbles_rec_td,,,,,,
player,201210280det,sea,JohnJe02,fumbles_forced,,,,,,
player,201210280det,det,SilvRi00,def_int,1,,,,,
player,201210280det,det,SilvRi00,def_int_yds,26,,,,,
player,201210280det,det,SilvRi00,def_int_td,0,,,,,
player,201210280det,det,SilvRi00,def_int_long,26,,,,,
player,201210280det,det,SilvRi00,pass_defended,1,,,,,
player,201210280det,det,SilvRi00,sacks,0.0,,,,,
player,201210280det,det,SilvRi00,tackles_combined,4,,,,,
player,201210280det,det,SilvRi00,tackles_solo,3,,,,,
player,201210280det,det,SilvRi00,tackles_assists,1,,,,,
player,201210280det,det,SilvRi00,tackles_loss,0,,,,,
player,201210280det,det,SilvRi00,qb_hits,0,,,,,
player,201210280det,det,SilvRi00,fumbles_rec,1,,,,,
player,201210280det,det,SilvRi00,fumbles_rec_yds,0,,,,,
player,201210280det,det,SilvRi00,fumbles_rec_td,0,,,,,
player,201210280det,det,SilvRi00,fumbles_forced,0,,,,,
player,201210280det,det,HousCh99,def_int,0,,,,,
player,201210280det,det,HousCh99,def_int_yds,0,,,,,
player,201210280det,det,HousCh99,def_int_td,0,,,,,
player,201210280det,det,HousCh99,def_int_long,0,,,,,
player,201210280det,det,HousCh99,pass_defended,0,,,,,
player,201210280det,det,HousCh99,sacks,0.0,,,,,
player,201210280det,det,HousCh99,tackles_combined,10,,,,,
player,201210280det,det,HousCh99,tackles_solo,7,,,,,
player,201210280det,det,HousCh99,tackles_assists,3,,,,,
player,201210280det,det,HousCh99,tackles_loss,1,,,,,
player,201210280det,det,HousCh99,qb_hits,0,,,,,
player,201210280det,det,HousCh99,fumbles_rec,0,,,,,
player,201210280det,det,HousCh99,fumbles_rec_yds,0,,,,,
player,201210280det,det,HousCh99,fumbles_rec_td,0,,,,,
player,201210280det,det,HousCh99,fumbles_forced,1,,,,,
player,201210280det,det,DuraJu99,def_int,0,,,,,
player,201210280det,det,DuraJu99,def_int_yds,0,,,,,
player,201210280det,det,DuraJu99,def_int_td,0,,,,,
player,201210280det,det,DuraJu99,def_int_long,0,,,,,
player,201210280det,det,DuraJu99,pass_defended,0,,,,,
player,201210280det,det,DuraJu99,sacks,0.0,,,,,
player,201210280det,det,DuraJu99,tackles_combined,7,,,,,
player,201210280det,det,DuraJu99,tackles_solo,7,,,,,
player,201210280det,det,DuraJu99,tackles_assists,0,,,,,
player,201210280det,det,DuraJu99,tackles_loss,0,,,,,
player,201210280det,det,DuraJu99,qb_hits,0,,,,,
player,201210280det,det,DuraJu99,fumbles_rec,0,,,,,
player,201210280det,det,DuraJu99,fumbles_rec_yds,0,,,,,
player,201210280det,det,DuraJu99,fumbles_rec_td,0,,,,,
player,201210280det,det,DuraJu99,fumbles_forced,0,,,,,
player,201210280det,det,PalmAs99,def_int,0,,,,,
player,201210280det,det,PalmAs99,def_int_yds,0,,,,,
player,201210280det,det,PalmAs99,def_int_td,0,,,,,
player,201210280det,det,PalmAs99,def_int_long,0,,,,,
player,201210280det,det,PalmAs99,pass_defended,0,,,,,
player,201210280det,det,PalmAs99,sacks,0.0,,,,,
player,201210280det,det,PalmAs99,tackles_combined,5,,,,,
player,201210280det,det,PalmAs99,tackles_solo,4,,,,,
player,201210280det,det,PalmAs99,tackles_assists,1,,,,,
player,201210280det,det,PalmAs99,tackles_loss,1,,,,,
player,201210280det,det,PalmAs99,qb_hits,0,,,,,
player,201210280det,det,PalmAs99,fumbles_rec,0,,,,,
player,201210280det,det,PalmAs99,fumbles_rec_yds,0,,,,,
player,201210280det,det,PalmAs99,fumbles_rec_td,0,,,,,
player,201210280det,det,PalmAs99,fumbles_forced,0,,,,,
player,201210280det,det,TullSt20,def_int,0,,,,,
player,201210280det,det,TullSt20,def_int_yds,0,,,,,
player,201210280det,det,TullSt20,def_int_td,0,,,,,
player,201210280det,det,TullSt20,def_int_long,0,,,,,
player,201210280det,det,TullSt20,pass_defended,1,,,,,
player,201210280det,det,TullSt20,sacks,0.0,,,,,
player,201210280det,det,TullSt20,tackles_combined,5,,,,,
player,201210280det,det,TullSt20,tackles_solo,4,,,,,
player,201210280det,det,TullSt20,tackles_assists,1,,,,,
player,201210280det,det,TullSt20,tackles_loss,0,,,,,
player,201210280det,det,TullSt20,qb_hits,0,,,,,
player,201210280det,det,TullSt20,fumbles_rec,0,,,,,
player,201210280det,det,TullSt20,fumbles_rec_yds,0,,,,,
player,201210280det,det,TullSt20,fumbles_rec_td,0,,,,,
player,201210280det,det,TullSt20,fumbles_forced,0,,,,,
player,201210280det,det,SmitAl98,def_int,0,,,,,
player,201210280det,det,SmitAl98,def_int_yds,0,,,,,
player,201210280det,det,SmitAl98,def_int_td,0,,,,,
player,201210280det,det,SmitAl98,def_int_long,0,,,,,
player,201210280det,det,SmitAl98,pass_defended,0,,,,,
player,201210280det,det,SmitAl98,sacks,0.0,,,,,
player,201210280det,det,SmitAl98,tackles_combined,4,,,,,
player,201210280det,det,SmitAl98,tackles_solo,4,,,,,
player,201210280det,det,SmitAl98,tackles_assists,0,,,,,
player,201210280det,det,SmitAl98,tackles_loss,0,,,,,
player,201210280det,det,SmitAl98,qb_hits,0,,,,,
player,201210280det,det,SmitAl98,fumbles_rec,0,,,,,
player,201210280det,det,SmitAl98,fumbles_rec_yds,0,,,,,
player,201210280det,det,SmitAl98,fumbles_rec_td,0,,,,,
player,201210280det,det,SmitAl98,fumbles_forced,0,,,,,
player,201210280det,det,DelmLo99,def_int,0,,,,,
player,201210280det,det,DelmLo99,def_int_yds,0,,,,,
player,201210280det,det,DelmLo99,def_int_td,0,,,,,
player,201210280det,det,DelmLo99,def_int_long,0,,,,,
player,201210280det,det,DelmLo99,pass_defended,0,,,,,
player,201210280det,det,DelmLo99,sacks,0.0,,,,,
player,201210280det,det,DelmLo99,tackles_combined,3,,,,,
player,201210280det,det,DelmLo99,tackles_solo,3,,,,,
player,201210280det,det,DelmLo99,tackles_assists,0,,,,,
player,201210280det,det,DelmLo99,tackles_loss,0,,,,,
player,201210280det,det,DelmLo99,qb_hits,1,,,,,
player,201210280det,det,DelmLo99,fumbles_rec,0,,,,,
player,201210280det,det,DelmLo99,fumbles_rec_yds,0,,,,,
player,201210280det,det,DelmLo99,fumbles_rec_td,0,,,,,
player,201210280det,det,DelmLo99,fumbles_forced,0,,,,,
player,201210280det,det,ColeEr21,def_int,0,,,,,
player,201210280det,det,ColeEr21,def_int_yds,0,,,,,
player,201210280det,det,ColeEr21,def_int_td,0,,,,,
player,201210280det,det,ColeEr21,def_int_long,0,,,,,
player,201210280det,det,ColeEr21,pass_defended,0,,,,,
player,201210280det,det,ColeEr21,sacks,0.0,,,,,
player,201210280det,det,ColeEr21,tackles_combined,2,,,,,
player,201210280det,det,ColeEr21,tackles_solo,0,,,,,
player,201210280det,det,ColeEr21,tackles_assists,2,,,,,
player,201210280det,det,ColeEr21,tackles_loss,0,,,,,
player,201210280det,det,ColeEr21,qb_hits,0,,,,,
player,201210280det,det,ColeEr21,fumbles_rec,0,,,,,
player,201210280det,det,ColeEr21,fumbles_rec_yds,0,,,,,
player,201210280det,det,ColeEr21,fumbles_rec_td,0,,,,,
player,201210280det,det,ColeEr21,fumbles_forced,0,,,,,
player,201210280det,det,JackLa98,def_int,0,,,,,
player,201210280det,det,JackLa98,def_int_yds,0,,,,,
player,201210280det,det,JackLa98,def_int_td,0,,,,,
player,201210280det,det,JackLa98,def_int_long,0,,,,,
player,201210280det,det,JackLa98,pass_defended,0,,,,,
player,201210280det,det,JackLa98,sacks,0.0,,,,,
player,201210280det,det,JackLa98,tackles_combined,2,,,,,
player,201210280det,det,JackLa98,tackles_solo,0,,,,,
player,201210280det,det,JackLa98,tackles_assists,2,,,,,
player,201210280det,det,JackLa98,tackles_loss,0,,,,,
player,201210280det,det,JackLa98,qb_hits,0,,,,,
player,201210280det,det,JackLa98,fumbles_rec,0,,,,,
player,201210280det,det,JackLa98,fumbles_rec_yds,0,,,,,
player,201210280det,det,JackLa98,fumbles_rec_td,0,,,,,
player,201210280det,det,JackLa98,fumbles_forced,0,,,,,
player,201210280det,det,OsgoKa00,def_int,0,,,,,
player,201210280det,det,OsgoKa00,def_int_yds,0,,,,,
player,201210280det,det,OsgoKa00,def_int_td,0,,,,,
player,201210280det,det,OsgoKa00,def_int_long,0,,,,,
player,201210280det,det,OsgoKa00,pass_defended,0,,,,,
player,201210280det,det,OsgoKa00,sacks,0.0,,,,,
player,201210280det,det,OsgoKa00,tackles_combined,2,,,,,
player,201210280det,det,OsgoKa00,tackles_solo,2,,,,,
player,201210280det,det,OsgoKa00,tackles_assists,0,,,,,
player,201210280det,det,OsgoKa00,tackles_loss,0,,,,,
player,201210280det,det,OsgoKa00,qb_hits,0,,,,,
player,201210280det,det,OsgoKa00,fumbles_rec,0,,,,,
player,201210280det,det,OsgoKa00,fumbles_rec_yds,0,,,,,
player,201210280det,det,OsgoKa00,fumbles_rec_td,0,,,,,
player,201210280det,det,OsgoKa00,fumbles_forced,0,,,,,
player,201210280det,det,SuhxNd99,def_int,0,,,,,
player,201210280det,det,SuhxNd99,def_int_yds,0,,,,,
player,201210280det,det,SuhxNd99,def_int_td,0,,,,,
player,201210280det,det,SuhxNd99,def_int_long,0,,,,,
player,201210280det,det,SuhxNd99,pass_defended,0,,,,,
player,201210280det,det,SuhxNd99,sacks,0.0,,,,,
player,201210280det,det,SuhxNd99,tackles_combined,2,,,,,
player,201210280det,det,SuhxNd99,tackles_solo,2,,,,,
player,201210280det,det,SuhxNd99,tackles_assists,0,,,,,
player,201210280det,det,SuhxNd99,tackles_loss,2,,,,,
player,201210280det,det,SuhxNd99,qb_hits,2,,,,,
player,201210280det,det,SuhxNd99,fumbles_rec,0,,,,,
player,201210280det,det,SuhxNd99,fumbles_rec_yds,0,,,,,
player,201210280det,det,SuhxNd99,fumbles_rec_td,0,,,,,
player,201210280det,det,SuhxNd99,fumbles_forced,0,,,,,
player,201210280det,det,VandKy99,def_int,0,,,,,
player,201210280det,det,VandKy99,def_int_yds,0,,,,,
player,201210280det,det,VandKy99,def_int_td,0,,,,,
player,201210280det,det,VandKy99,def_int_long,0,,,,,
player,201210280det,det,VandKy99,pass_defended,0,,,,,
player,201210280det,det,VandKy99,sacks,0.0,,,,,
player,201210280det,det,VandKy99,tackles_combined,2,,,,,
player,201210280det,det,VandKy99,tackles_solo,2,,,,,
player,201210280det,det,VandKy99,tackles_assists,0,,,,,
player,201210280det,det,VandKy99,tackles_loss,1,,,,,
player,201210280det,det,VandKy99,qb_hits,0,,,,,
player,201210280det,det,VandKy99,fumbles_rec,0,,,,,
player,201210280det,det,VandKy99,fumbles_rec_yds,0,,,,,
player,201210280det,det,VandKy99,fumbles_rec_td,0,,,,,
player,201210280det,det,VandKy99,fumbles_forced,0,,,,,
player,201210280det,det,WhitTa00,def_int,0,,,,,
player,201210280det,det,WhitTa00,def_int_yds,0,,,,,
player,201210280det,det,WhitTa00,def_int_td,0,,,,,
player,201210280det,det,WhitTa00,def_int_long,0,,,,,
player,201210280det,det,WhitTa00,pass_defended,0,,,,,
player,201210280det,det,WhitTa00,sacks,0.0,,,,,
player,201210280det,det,WhitTa00,tackles_combined,2,,,,,
player,201210280det,det,WhitTa00,tackles_solo,1,,,,,
player,201210280det,det,WhitTa00,tackles_assists,1,,,,,
player,201210280det,det,WhitTa00,tackles_loss,0,,,,,
player,201210280det,det,WhitTa00,qb_hits,0,,,,,
player,201210280det,det,WhitTa00,fumbles_rec,0,,,,,
player,201210280det,det,WhitTa00,fumbles_rec_yds,0,,,,,
player,201210280det,det,WhitTa00,fumbles_rec_td,0,,,,,
player,201210280det,det,WhitTa00,fumbles_forced,0,,,,,
player,201210280det,det,WillCo21,def_int,0,,,,,
player,201210280det,det,WillCo21,def_int_yds,0,,,,,
player,201210280det,det,WillCo21,def_int_td,0,,,,,
player,201210280det,det,WillCo21,def_int_long,0,,,,,
player,201210280det,det,WillCo21,pass_defended,0,,,,,
player,201210280det,det,WillCo21,sacks,0.0,,,,,
player,201210280det,det,WillCo21,tackles_combined,2,,,,,
player,201210280det,det,WillCo21,tackles_solo,2,,,,,
player,201210280det,det,WillCo21,tackles_assists,0,,,,,
player,201210280det,det,WillCo21,tackles_loss,2,,,,,
player,201210280det,det,WillCo21,qb_hits,0,,,,,
player,201210280det,det,WillCo21,fumbles_rec,0,,,,,
player,201210280det,det,WillCo21,fumbles_rec_yds,0,,,,,
player,201210280det,det,WillCo21,fumbles_rec_td,0,,,,,
player,201210280det,det,WillCo21,fumbles_forced,0,,,,,
player,201210280det,det,AvriCl99,def_int,0,,,,,
player,201210280det,det,AvriCl99,def_int_yds,0,,,,,
player,201210280det,det,AvriCl99,def_int_td,0,,,,,
player,201210280det,det,AvriCl99,def_int_long,0,,,,,
player,201210280det,det,AvriCl99,pass_defended,0,,,,,
player,201210280det,det,AvriCl99,sacks,0.0,,,,,
player,201210280det,det,AvriCl99,tackles_combined,1,,,,,
player,201210280det,det,AvriCl99,tackles_solo,1,,,,,
player,201210280det,det,AvriCl99,tackles_assists,0,,,,,
player,201210280det,det,AvriCl99,tackles_loss,0,,,,,
player,201210280det,det,AvriCl99,qb_hits,0,,,,,
player,201210280det,det,AvriCl99,fumbles_rec,0,,,,,
player,201210280det,det,AvriCl99,fumbles_rec_yds,0,,,,,
player,201210280det,det,AvriCl99,fumbles_rec_td,0,,,,,
player,201210280det,det,AvriCl99,fumbles_forced,0,,,,,
player,201210280det,det,HellWi00,def_int,0,,,,,
player,201210280det,det,HellWi00,def_int_yds,0,,,,,
player,201210280det,det,HellWi00,def_int_td,0,,,,,
player,201210280det,det,HellWi00,def_int_long,0,,,,,
player,201210280det,det,HellWi00,pass_defended,0,,,,,
player,201210280det,det,HellWi00,sacks,0.0,,,,,
player,201210280det,det,HellWi00,tackles_combined,1,,,,,
player,201210280det,det,HellWi00,tackles_solo,1,,,,,
player,201210280det,det,HellWi00,tackles_assists,0,,,,,
player,201210280det,det,HellWi00,tackles_loss,0,,,,,
player,201210280det,det,HellWi00,qb_hits,0,,,,,
player,201210280det,det,HellWi00,fumbles_rec,0,,,,,
player,201210280det,det,HellWi00,fumbles_rec_yds,0,,,,,
player,201210280det,det,HellWi00,fumbles_rec_td,0,,,,,
player,201210280det,det,HellWi00,fumbles_forced,0,,,,,
player,201210280det,det,LewiTr00,def_int,0,,,,,
player,201210280det,det,LewiTr00,def_int_yds,0,,,,,
player,201210280det,det,LewiTr00,def_int_td,0,,,,,
player,201210280det,det,LewiTr00,def_int_long,0,,,,,
player,201210280det,det,LewiTr00,pass_defended,0,,,,,
player,201210280det,det,LewiTr00,sacks,0.0,,,,,
player,201210280det,det,LewiTr00,tackles_combined,1,,,,,
player,201210280det,det,LewiTr00,tackles_solo,1,,,,,
player,201210280det,det,LewiTr00,tackles_assists,0,,,,,
player,201210280det,det,LewiTr00,tackles_loss,0,,,,,
player,201210280det,det,LewiTr00,qb_hits,0,,,,,
player,201210280det,det,LewiTr00,fumbles_rec,0,,,,,
player,201210280det,det,LewiTr00,fumbles_rec_yds,0,,,,,
player,201210280det,det,LewiTr00,fumbles_rec_td,0,,,,,
player,201210280det,det,LewiTr00,fumbles_forced,0,,,,,
player,201210280det,det,WendJo99,def_int,0,,,,,
player,201210280det,det,WendJo99,def_int_yds,0,,,,,
player,201210280det,det,WendJo99,def_int_td,0,,,,,
player,201210280det,det,WendJo99,def_int_long,0,,,,,
player,201210280det,det,WendJo99,pass_defended,0,,,,,
player,201210280det,det,WendJo99,sacks,0.0,,,,,
player,201210280det,det,WendJo99,tackles_combined,1,,,,,
