game,2012,15,20121216,201212160sdg,car,"Carolina Panthers",31,sdg,"San Diego Chargers",7
player,201212160sdg,car,KuecLu00,def_int,0,,,,,
player,201212160sdg,car,KuecLu00,def_int_yds,0,,,,,
player,201212160sdg,car,KuecLu00,def_int_td,0,,,,,
player,201212160sdg,car,KuecLu00,def_int_long,0,,,,,
player,201212160sdg,car,KuecLu00,pass_defended,0,,,,,
player,201212160sdg,car,KuecLu00,sacks,0.0,,,,,
player,201212160sdg,car,KuecLu00,tackles_combined,8,,,,,
player,201212160sdg,car,KuecLu00,tackles_solo,5,,,,,
player,201212160sdg,car,KuecLu00,tackles_assists,3,,,,,
player,201212160sdg,car,KuecLu00,tackles_loss,0,,,,,
player,201212160sdg,car,KuecLu00,qb_hits,0,,,,,
player,201212160sdg,car,KuecLu00,fumbles_rec,0,,,,,
player,201212160sdg,car,KuecLu00,fumbles_rec_yds,0,,,,,
player,201212160sdg,car,KuecLu00,fumbles_rec_td,0,,,,,
player,201212160sdg,car,KuecLu00,fumbles_forced,0,,,,,
player,201212160sdg,car,ChanNa00,def_int,0,,,,,
player,201212160sdg,car,ChanNa00,def_int_yds,0,,,,,
player,201212160sdg,car,ChanNa00,def_int_td,0,,,,,
player,201212160sdg,car,ChanNa00,def_int_long,0,,,,,
player,201212160sdg,car,ChanNa00,pass_defended,0,,,,,
player,201212160sdg,car,ChanNa00,sacks,0.0,,,,,
player,201212160sdg,car,ChanNa00,tackles_combined,3,,,,,
player,201212160sdg,car,ChanNa00,tackles_solo,1,,,,,
player,201212160sdg,car,ChanNa00,tackles_assists,2,,,,,
player,201212160sdg,car,ChanNa00,tackles_loss,0,,,,,
player,201212160sdg,car,ChanNa00,qb_hits,0,,,,,
player,201212160sdg,car,ChanNa00,fumbles_rec,1,,,,,
player,201212160sdg,car,ChanNa00,fumbles_rec_yds,0,,,,,
player,201212160sdg,car,ChanNa00,fumbles_rec_td,0,,,,,
player,201212160sdg,car,ChanNa00,fumbles_forced,0,,,,,
player,201212160sdg,car,DockJa00,def_int,0,,,,,
player,201212160sdg,car,DockJa00,def_int_yds,0,,,,,
player,201212160sdg,car,DockJa00,def_int_td,0,,,,,
player,201212160sdg,car,DockJa00,def_int_long,0,,,,,
player,201212160sdg,car,DockJa00,pass_defended,0,,,,,
player,201212160sdg,car,DockJa00,sacks,0.0,,,,,
player,201212160sdg,car,DockJa00,tackles_combined,3,,,,,
player,201212160sdg,car,DockJa00,tackles_solo,3,,,,,
player,201212160sdg,car,DockJa00,tackles_assists,0,,,,,
player,201212160sdg,car,DockJa00,tackles_loss,0,,,,,
player,201212160sdg,car,DockJa00,qb_hits,0,,,,,
player,201212160sdg,car,DockJa00,fumbles_rec,0,,,,,
player,201212160sdg,car,DockJa00,fumbles_rec_yds,0,,,,,
player,201212160sdg,car,DockJa00,fumbles_rec_td,0,,,,,
player,201212160sdg,car,DockJa00,fumbles_forced,0,,,,,
player,201212160sdg,car,MunnCa99,def_int,0,,,,,
player,201212160sdg,car,MunnCa99,def_int_yds,0,,,,,
player,201212160sdg,car,MunnCa99,def_int_td,0,,,,,
player,201212160sdg,car,MunnCa99,def_int_long,0,,,,,
player,201212160sdg,car,MunnCa99,pass_defended,0,,,,,
player,201212160sdg,car,MunnCa99,sacks,0.0,,,,,
player,201212160sdg,car,MunnCa99,tackles_combined,3,,,,,
player,201212160sdg,car,MunnCa99,tackles_solo,1,,,,,
player,201212160sdg,car,MunnCa99,tackles_assists,2,,,,,
player,201212160sdg,car,MunnCa99,tackles_loss,0,,,,,
player,201212160sdg,car,MunnCa99,qb_hits,0,,,,,
player,201212160sdg,car,MunnCa99,fumbles_rec,0,,,,,
player,201212160sdg,car,MunnCa99,fumbles_rec_yds,0,,,,,
player,201212160sdg,car,MunnCa99,fumbles_rec_td,0,,,,,
player,201212160sdg,car,MunnCa99,fumbles_forced,0,,,,,
player,201212160sdg,car,PhilJa99,def_int,0,,,,,
player,201212160sdg,car,PhilJa99,def_int_yds,0,,,,,
player,201212160sdg,car,PhilJa99,def_int_td,0,,,,,
player,201212160sdg,car,PhilJa99,def_int_long,0,,,,,
player,201212160sdg,car,PhilJa99,pass_defended,0,,,,,
player,201212160sdg,car,PhilJa99,sacks,0.0,,,,,
player,201212160sdg,car,PhilJa99,tackles_combined,3,,,,,
player,201212160sdg,car,PhilJa99,tackles_solo,2,,,,,
player,201212160sdg,car,PhilJa99,tackles_assists,1,,,,,
player,201212160sdg,car,PhilJa99,tackles_loss,0,,,,,
player,201212160sdg,car,PhilJa99,qb_hits,0,,,,,
player,201212160sdg,car,PhilJa99,fumbles_rec,0,,,,,
player,201212160sdg,car,PhilJa99,fumbles_rec_yds,0,,,,,
player,201212160sdg,car,PhilJa99,fumbles_rec_td,0,,,,,
player,201212160sdg,car,PhilJa99,fumbles_forced,0,,,,,
player,201212160sdg,car,ThomJo01,def_int,0,,,,,
player,201212160sdg,car,ThomJo01,def_int_yds,0,,,,,
player,201212160sdg,car,ThomJo01,def_int_td,0,,,,,
player,201212160sdg,car,ThomJo01,def_int_long,0,,,,,
player,201212160sdg,car,ThomJo01,pass_defended,0,,,,,
player,201212160sdg,car,ThomJo01,sacks,0.0,,,,,
player,201212160sdg,car,ThomJo01,tackles_combined,3,,,,,
player,201212160sdg,car,ThomJo01,tackles_solo,3,,,,,
player,201212160sdg,car,ThomJo01,tackles_assists,0,,,,,
player,201212160sdg,car,ThomJo01,tackles_loss,0,,,,,
player,201212160sdg,car,ThomJo01,qb_hits,0,,,,,
player,201212160sdg,car,ThomJo01,fumbles_rec,0,,,,,
player,201212160sdg,car,ThomJo01,fumbles_rec_yds,0,,,,,
player,201212160sdg,car,ThomJo01,fumbles_rec_td,0,,,,,
player,201212160sdg,car,ThomJo01,fumbles_forced,0,,,,,
player,201212160sdg,car,CampD.00,def_int,0,,,,,
player,201212160sdg,car,CampD.00,def_int_yds,0,,,,,
player,201212160sdg,car,CampD.00,def_int_td,0,,,,,
player,201212160sdg,car,CampD.00,def_int_long,0,,,,,
player,201212160sdg,car,CampD.00,pass_defended,1,,,,,
player,201212160sdg,car,CampD.00,sacks,0.0,,,,,
player,201212160sdg,car,CampD.00,tackles_combined,2,,,,,
player,201212160sdg,car,CampD.00,tackles_solo,2,,,,,
player,201212160sdg,car,CampD.00,tackles_assists,0,,,,,
player,201212160sdg,car,CampD.00,tackles_loss,0,,,,,
player,201212160sdg,car,CampD.00,qb_hits,0,,,,,
player,201212160sdg,car,CampD.00,fumbles_rec,0,,,,,
player,201212160sdg,car,CampD.00,fumbles_rec_yds,0,,,,,
player,201212160sdg,car,CampD.00,fumbles_rec_td,0,,,,,
player,201212160sdg,car,CampD.00,fumbles_forced,0,,,,,
player,201212160sdg,car,KearFr00,def_int,0,,,,,
player,201212160sdg,car,KearFr00,def_int_yds,0,,,,,
player,201212160sdg,car,KearFr00,def_int_td,0,,,,,
player,201212160sdg,car,KearFr00,def_int_long,0,,,,,
player,201212160sdg,car,KearFr00,pass_defended,0,,,,,
player,201212160sdg,car,KearFr00,sacks,0.0,,,,,
player,201212160sdg,car,KearFr00,tackles_combined,2,,,,,
player,201212160sdg,car,KearFr00,tackles_solo,2,,,,,
player,201212160sdg,car,KearFr00,tackles_assists,0,,,,,
player,201212160sdg,car,KearFr00,tackles_loss,0,,,,,
player,201212160sdg,car,KearFr00,qb_hits,0,,,,,
player,201212160sdg,car,KearFr00,fumbles_rec,0,,,,,
player,201212160sdg,car,KearFr00,fumbles_rec_yds,0,,,,,
player,201212160sdg,car,KearFr00,fumbles_rec_td,0,,,,,
player,201212160sdg,car,KearFr00,fumbles_forced,0,,,,,
player,201212160sdg,car,AlexFr00,def_int,0,,,,,
player,201212160sdg,car,AlexFr00,def_int_yds,0,,,,,
player,201212160sdg,car,AlexFr00,def_int_td,0,,,,,
player,201212160sdg,car,AlexFr00,def_int_long,0,,,,,
player,201212160sdg,car,AlexFr00,pass_defended,0,,,,,
player,201212160sdg,car,AlexFr00,sacks,0.0,,,,,
player,201212160sdg,car,AlexFr00,tackles_combined,1,,,,,
player,201212160sdg,car,AlexFr00,tackles_solo,0,,,,,
player,201212160sdg,car,AlexFr00,tackles_assists,1,,,,,
player,201212160sdg,car,AlexFr00,tackles_loss,0,,,,,
player,201212160sdg,car,AlexFr00,qb_hits,0,,,,,
player,201212160sdg,car,AlexFr00,fumbles_rec,1,,,,,
player,201212160sdg,car,AlexFr00,fumbles_rec_yds,0,,,,,
player,201212160sdg,car,AlexFr00,fumbles_rec_td,0,,,,,
player,201212160sdg,car,AlexFr00,fumbles_forced,0,,,,,
player,201212160sdg,car,GodfCh99,def_int,0,,,,,
player,201212160sdg,car,GodfCh99,def_int_yds,0,,,,,
player,201212160sdg,car,GodfCh99,def_int_td,0,,,,,
player,201212160sdg,car,GodfCh99,def_int_long,0,,,,,
player,201212160sdg,car,GodfCh99,pass_defended,0,,,,,
player,201212160sdg,car,GodfCh99,sacks,0.0,,,,,
player,201212160sdg,car,GodfCh99,tackles_combined,1,,,,,
player,201212160sdg,car,GodfCh99,tackles_solo,0,,,,,
player,201212160sdg,car,GodfCh99,tackles_assists,1,,,,,
player,201212160sdg,car,GodfCh99,tackles_loss,0,,,,,
player,201212160sdg,car,GodfCh99,qb_hits,0,,,,,
player,201212160sdg,car,GodfCh99,fumbles_rec,0,,,,,
player,201212160sdg,car,GodfCh99,fumbles_rec_yds,0,,,,,
player,201212160sdg,car,GodfCh99,fumbles_rec_td,0,,,,,
player,201212160sdg,car,GodfCh99,fumbles_forced,0,,,,,
player,201212160sdg,car,NeblAn00,def_int,0,,,,,
player,201212160sdg,car,NeblAn00,def_int_yds,0,,,,,
player,201212160sdg,car,NeblAn00,def_int_td,0,,,,,
player,201212160sdg,car,NeblAn00,def_int_long,0,,,,,
player,201212160sdg,car,NeblAn00,pass_defended,0,,,,,
player,201212160sdg,car,NeblAn00,sacks,0.0,,,,,
player,201212160sdg,car,NeblAn00,tackles_combined,1,,,,,
player,201212160sdg,car,NeblAn00,tackles_solo,1,,,,,
player,201212160sdg,car,NeblAn00,tackles_assists,0,,,,,
player,201212160sdg,car,NeblAn00,tackles_loss,0,,,,,
player,201212160sdg,car,NeblAn00,qb_hits,0,,,,,
player,201212160sdg,car,NeblAn00,fumbles_rec,0,,,,,
player,201212160sdg,car,NeblAn00,fumbles_rec_yds,0,,,,,
player,201212160sdg,car,NeblAn00,fumbles_rec_td,0,,,,,
player,201212160sdg,car,NeblAn00,fumbles_forced,0,,,,,
player,201212160sdg,car,NormJo01,def_int,0,,,,,
player,201212160sdg,car,NormJo01,def_int_yds,0,,,,,
player,201212160sdg,car,NormJo01,def_int_td,0,,,,,
player,201212160sdg,car,NormJo01,def_int_long,0,,,,,
player,201212160sdg,car,NormJo01,pass_defended,0,,,,,
player,201212160sdg,car,NormJo01,sacks,0.0,,,,,
player,201212160sdg,car,NormJo01,tackles_combined,1,,,,,
player,201212160sdg,car,NormJo01,tackles_solo,1,,,,,
player,201212160sdg,car,NormJo01,tackles_assists,0,,,,,
player,201212160sdg,car,NormJo01,tackles_loss,0,,,,,
player,201212160sdg,car,NormJo01,qb_hits,0,,,,,
player,201212160sdg,car,NormJo01,fumbles_rec,0,,,,,
player,201212160sdg,car,NormJo01,fumbles_rec_yds,0,,,,,
player,201212160sdg,car,NormJo01,fumbles_rec_td,0,,,,,
player,201212160sdg,car,NormJo01,fumbles_forced,0,,,,,
player,201212160sdg,car,SennJo00,def_int,0,,,,,
player,201212160sdg,car,SennJo00,def_int_yds,0,,,,,
player,201212160sdg,car,SennJo00,def_int_td,0,,,,,
player,201212160sdg,car,SennJo00,def_int_long,0,,,,,
player,201212160sdg,car,SennJo00,pass_defended,0,,,,,
player,201212160sdg,car,SennJo00,sacks,0.0,,,,,
player,201212160sdg,car,SennJo00,tackles_combined,1,,,,,
player,201212160sdg,car,SennJo00,tackles_solo,1,,,,,
player,201212160sdg,car,SennJo00,tackles_assists,0,,,,,
player,201212160sdg,car,SennJo00,tackles_loss,0,,,,,
player,201212160sdg,car,SennJo00,qb_hits,0,,,,,
player,201212160sdg,car,SennJo00,fumbles_rec,0,,,,,
player,201212160sdg,car,SennJo00,fumbles_rec_yds,0,,,,,
player,201212160sdg,car,SennJo00,fumbles_rec_td,0,,,,,
player,201212160sdg,car,SennJo00,fumbles_forced,0,,,,,
player,201212160sdg,sdg,GachAn00,def_int,0,,,,,
player,201212160sdg,sdg,GachAn00,def_int_yds,0,,,,,
player,201212160sdg,sdg,GachAn00,def_int_td,0,,,,,
player,201212160sdg,sdg,GachAn00,def_int_long,0,,,,,
player,201212160sdg,sdg,GachAn00,pass_defended,0,,,,,
player,201212160sdg,sdg,GachAn00,sacks,1.0,,,,,
player,201212160sdg,sdg,GachAn00,tackles_combined,5,,,,,
player,201212160sdg,sdg,GachAn00,tackles_solo,4,,,,,
player,201212160sdg,sdg,GachAn00,tackles_assists,1,,,,,
player,201212160sdg,sdg,GachAn00,tackles_loss,1,,,,,
player,201212160sdg,sdg,GachAn00,qb_hits,1,,,,,
player,201212160sdg,sdg,GachAn00,fumbles_rec,0,,,,,
player,201212160sdg,sdg,GachAn00,fumbles_rec_yds,0,,,,,
player,201212160sdg,sdg,GachAn00,fumbles_rec_td,0,,,,,
player,201212160sdg,sdg,GachAn00,fumbles_forced,0,,,,,
player,201212160sdg,sdg,GaraAn20,def_int,0,,,,,
player,201212160sdg,sdg,GaraAn20,def_int_yds,0,,,,,
player,201212160sdg,sdg,GaraAn20,def_int_td,0,,,,,
player,201212160sdg,sdg,GaraAn20,def_int_long,0,,,,,
player,201212160sdg,sdg,GaraAn20,pass_defended,0,,,,,
player,201212160sdg,sdg,GaraAn20,sacks,1.0,,,,,
player,201212160sdg,sdg,GaraAn20,tackles_combined,5,,,,,
player,201212160sdg,sdg,GaraAn20,tackles_solo,4,,,,,
player,201212160sdg,sdg,GaraAn20,tackles_assists,1,,,,,
player,201212160sdg,sdg,GaraAn20,tackles_loss,1,,,,,
player,201212160sdg,sdg,GaraAn20,qb_hits,1,,,,,
player,201212160sdg,sdg,GaraAn20,fumbles_rec,0,,,,,
player,201212160sdg,sdg,GaraAn20,fumbles_rec_yds,0,,,,,
player,201212160sdg,sdg,GaraAn20,fumbles_rec_td,0,,,,,
player,201212160sdg,sdg,GaraAn20,fumbles_forced,0,,,,,
player,201212160sdg,sdg,SpikTa00,def_int,0,,,,,
player,201212160sdg,sdg,SpikTa00,def_int_yds,0,,,,,
player,201212160sdg,sdg,SpikTa00,def_int_td,0,,,,,
player,201212160sdg,sdg,SpikTa00,def_int_long,0,,,,,
player,201212160sdg,sdg,SpikTa00,pass_defended,0,,,,,
player,201212160sdg,sdg,SpikTa00,sacks,0.0,,,,,
player,201212160sdg,sdg,SpikTa00,tackles_combined,10,,,,,
player,201212160sdg,sdg,SpikTa00,tackles_solo,10,,,,,
player,201212160sdg,sdg,SpikTa00,tackles_assists,0,,,,,
player,201212160sdg,sdg,SpikTa00,tackles_loss,0,,,,,
player,201212160sdg,sdg,SpikTa00,qb_hits,0,,,,,
player,201212160sdg,sdg,SpikTa00,fumbles_rec,0,,,,,
player,201212160sdg,sdg,SpikTa00,fumbles_rec_yds,0,,,,,
player,201212160sdg,sdg,SpikTa00,fumbles_rec_td,0,,,,,
player,201212160sdg,sdg,SpikTa00,fumbles_forced,0,,,,,
player,201212160sdg,sdg,WeddEr99,def_int,0,,,,,
player,201212160sdg,sdg,WeddEr99,def_int_yds,0,,,,,
player,201212160sdg,sdg,WeddEr99,def_int_td,0,,,,,
player,201212160sdg,sdg,WeddEr99,def_int_long,0,,,,,
player,201212160sdg,sdg,WeddEr99,pass_defended,0,,,,,
player,201212160sdg,sdg,WeddEr99,sacks,0.0,,,,,
player,201212160sdg,sdg,WeddEr99,tackles_combined,10,,,,,
player,201212160sdg,sdg,WeddEr99,tackles_solo,7,,,,,
player,201212160sdg,sdg,WeddEr99,tackles_assists,3,,,,,
player,201212160sdg,sdg,WeddEr99,tackles_loss,0,,,,,
player,201212160sdg,sdg,WeddEr99,qb_hits,0,,,,,
player,201212160sdg,sdg,WeddEr99,fumbles_rec,0,,,,,
player,201212160sdg,sdg,WeddEr99,fumbles_rec_yds,0,,,,,
player,201212160sdg,sdg,WeddEr99,fumbles_rec_td,0,,,,,
player,201212160sdg,sdg,WeddEr99,fumbles_forced,0,,,,,
player,201212160sdg,sdg,LyncCo99,def_int,0,,,,,
player,201212160sdg,sdg,LyncCo99,def_int_yds,0,,,,,
player,201212160sdg,sdg,LyncCo99,def_int_td,0,,,,,
player,201212160sdg,sdg,LyncCo99,def_int_long,0,,,,,
player,201212160sdg,sdg,LyncCo99,pass_defended,1,,,,,
player,201212160sdg,sdg,LyncCo99,sacks,0.0,,,,,
player,201212160sdg,sdg,LyncCo99,tackles_combined,6,,,,,
player,201212160sdg,sdg,LyncCo99,tackles_solo,5,,,,,
player,201212160sdg,sdg,LyncCo99,tackles_assists,1,,,,,
player,201212160sdg,sdg,LyncCo99,tackles_loss,0,,,,,
player,201212160sdg,sdg,LyncCo99,qb_hits,0,,,,,
player,201212160sdg,sdg,LyncCo99,fumbles_rec,0,,,,,
player,201212160sdg,sdg,LyncCo99,fumbles_rec_yds,0,,,,,
player,201212160sdg,sdg,LyncCo99,fumbles_rec_td,0,,,,,
player,201212160sdg,sdg,LyncCo99,fumbles_forced,0,,,,,
player,201212160sdg,sdg,CasoAn99,def_int,0,,,,,
player,201212160sdg,sdg,CasoAn99,def_int_yds,0,,,,,
player,201212160sdg,sdg,CasoAn99,def_int_td,0,,,,,
player,201212160sdg,sdg,CasoAn99,def_int_long,0,,,,,
player,201212160sdg,sdg,CasoAn99,pass_defended,0,,,,,
player,201212160sdg,sdg,CasoAn99,sacks,0.0,,,,,
player,201212160sdg,sdg,CasoAn99,tackles_combined,5,,,,,
player,201212160sdg,sdg,CasoAn99,tackles_solo,4,,,,,
player,201212160sdg,sdg,CasoAn99,tackles_assists,1,,,,,
player,201212160sdg,sdg,CasoAn99,tackles_loss,0,,,,,
player,201212160sdg,sdg,CasoAn99,qb_hits,0,,,,,
player,201212160sdg,sdg,CasoAn99,fumbles_rec,0,,,,,
player,201212160sdg,sdg,CasoAn99,fumbles_rec_yds,0,,,,,
player,201212160sdg,sdg,CasoAn99,fumbles_rec_td,0,,,,,
player,201212160sdg,sdg,CasoAn99,fumbles_forced,1,,,,,
player,201212160sdg,sdg,JohnJa23,def_int,0,,,,,
player,201212160sdg,sdg,JohnJa23,def_int_yds,0,,,,,
player,201212160sdg,sdg,JohnJa23,def_int_td,0,,,,,
player,201212160sdg,sdg,JohnJa23,def_int_long,0,,,,,
player,201212160sdg,sdg,JohnJa23,pass_defended,0,,,,,
player,201212160sdg,sdg,JohnJa23,sacks,0.0,,,,,
player,201212160sdg,sdg,JohnJa23,tackles_combined,5,,,,,
player,201212160sdg,sdg,JohnJa23,tackles_solo,2,,,,,
player,201212160sdg,sdg,JohnJa23,tackles_assists,3,,,,,
player,201212160sdg,sdg,JohnJa23,tackles_loss,0,,,,,
player,201212160sdg,sdg,JohnJa23,qb_hits,0,,,,,
player,201212160sdg,sdg,JohnJa23,fumbles_rec,0,,,,,
player,201212160sdg,sdg,JohnJa23,fumbles_rec_yds,0,,,,,
player,201212160sdg,sdg,JohnJa23,fumbles_rec_td,0,,,,,
player,201212160sdg,sdg,JohnJa23,fumbles_forced,0,,,,,
player,201212160sdg,sdg,LiugCo00,def_int,0,,,,,
player,201212160sdg,sdg,LiugCo00,def_int_yds,0,,,,,
player,201212160sdg,sdg,LiugCo00,def_int_td,0,,,,,
player,201212160sdg,sdg,LiugCo00,def_int_long,0,,,,,
player,201212160sdg,sdg,LiugCo00,pass_defended,0,,,,,
player,201212160sdg,sdg,LiugCo00,sacks,0.0,,,,,
player,201212160sdg,sdg,LiugCo00,tackles_combined,5,,,,,
player,201212160sdg,sdg,LiugCo00,tackles_solo,4,,,,,
player,201212160sdg,sdg,LiugCo00,tackles_assists,1,,,,,
player,201212160sdg,sdg,LiugCo00,tackles_loss,1,,,,,
player,201212160sdg,sdg,LiugCo00,qb_hits,1,,,,,
player,201212160sdg,sdg,LiugCo00,fumbles_rec,0,,,,,
player,201212160sdg,sdg,LiugCo00,fumbles_rec_yds,0,,,,,
player,201212160sdg,sdg,LiugCo00,fumbles_rec_td,0,,,,,
player,201212160sdg,sdg,LiugCo00,fumbles_forced,0,,,,,
player,201212160sdg,sdg,IngrMe00,def_int,0,,,,,
player,201212160sdg,sdg,IngrMe00,def_int_yds,0,,,,,
player,201212160sdg,sdg,IngrMe00,def_int_td,0,,,,,
player,201212160sdg,sdg,IngrMe00,def_int_long,0,,,,,
player,201212160sdg,sdg,IngrMe00,pass_defended,0,,,,,
player,201212160sdg,sdg,IngrMe00,sacks,0.0,,,,,
player,201212160sdg,sdg,IngrMe00,tackles_combined,4,,,,,
player,201212160sdg,sdg,IngrMe00,tackles_solo,3,,,,,
player,201212160sdg,sdg,IngrMe00,tackles_assists,1,,,,,
player,201212160sdg,sdg,IngrMe00,tackles_loss,1,,,,,
player,201212160sdg,sdg,IngrMe00,qb_hits,0,,,,,
player,201212160sdg,sdg,IngrMe00,fumbles_rec,0,,,,,
player,201212160sdg,sdg,IngrMe00,fumbles_rec_yds,0,,,,,
player,201212160sdg,sdg,IngrMe00,fumbles_rec_td,0,,,,,
player,201212160sdg,sdg,IngrMe00,fumbles_forced,0,,,,,
player,201212160sdg,sdg,BirdBr00,def_int,0,,,,,
player,201212160sdg,sdg,BirdBr00,def_int_yds,0,,,,,
player,201212160sdg,sdg,BirdBr00,def_int_td,0,,,,,
player,201212160sdg,sdg,BirdBr00,def_int_long,0,,,,,
player,201212160sdg,sdg,BirdBr00,pass_defended,1,,,,,
player,201212160sdg,sdg,BirdBr00,sacks,0.0,,,,,
player,201212160sdg,sdg,BirdBr00,tackles_combined,3,,,,,
player,201212160sdg,sdg,BirdBr00,tackles_solo,3,,,,,
player,201212160sdg,sdg,BirdBr00,tackles_assists,0,,,,,
player,201212160sdg,sdg,BirdBr00,tackles_loss,0,,,,,
player,201212160sdg,sdg,BirdBr00,qb_hits,0,,,,,
player,201212160sdg,sdg,BirdBr00,fumbles_rec,0,,,,,
player,201212160sdg,sdg,BirdBr00,fumbles_rec_yds,0,,,,,
player,201212160sdg,sdg,BirdBr00,fumbles_rec_td,0,,,,,
player,201212160sdg,sdg,BirdBr00,fumbles_forced,0,,,,,
player,201212160sdg,sdg,JammQu20,def_int,0,,,,,
player,201212160sdg,sdg,JammQu20,def_int_yds,0,,,,,
player,201212160sdg,sdg,JammQu20,def_int_td,0,,,,,
player,201212160sdg,sdg,JammQu20,def_int_long,0,,,,,
player,201212160sdg,sdg,JammQu20,pass_defended,1,,,,,
player,201212160sdg,sdg,JammQu20,sacks,0.0,,,,,
player,201212160sdg,sdg,JammQu20,tackles_combined,3,,,,,
player,201212160sdg,sdg,JammQu20,tackles_solo,2,,,,,
player,201212160sdg,sdg,JammQu20,tackles_assists,1,,,,,
player,201212160sdg,sdg,JammQu20,tackles_loss,0,,,,,
player,201212160sdg,sdg,JammQu20,qb_hits,0,,,,,
player,201212160sdg,sdg,JammQu20,fumbles_rec,0,,,,,
player,201212160sdg,sdg,JammQu20,fumbles_rec_yds,0,,,,,
player,201212160sdg,sdg,JammQu20,fumbles_rec_td,0,,,,,
player,201212160sdg,sdg,JammQu20,fumbles_forced,0,,,,,
player,201212160sdg,sdg,PhilSh20,def_int,0,,,,,
player,201212160sdg,sdg,PhilSh20,def_int_yds,0,,,,,
player,201212160sdg,sdg,PhilSh20,def_int_td,0,,,,,
player,201212160sdg,sdg,PhilSh20,def_int_long,0,,,,,
player,201212160sdg,sdg,PhilSh20,pass_defended,2,,,,,
player,201212160sdg,sdg,PhilSh20,sacks,0.0,,,,,
player,201212160sdg,sdg,PhilSh20,tackles_combined,3,,,,,
player,201212160sdg,sdg,PhilSh20,tackles_solo,1,,,,,
player,201212160sdg,sdg,PhilSh20,tackles_assists,2,,,,,
player,201212160sdg,sdg,PhilSh20,tackles_loss,0,,,,,
player,201212160sdg,sdg,PhilSh20,qb_hits,0,,,,,
player,201212160sdg,sdg,PhilSh20,fumbles_rec,0,,,,,
player,201212160sdg,sdg,PhilSh20,fumbles_rec_yds,0,,,,,
player,201212160sdg,sdg,PhilSh20,fumbles_rec_td,0,,,,,
player,201212160sdg,sdg,PhilSh20,fumbles_forced,0,,,,,
player,201212160sdg,sdg,ReyeKe00,def_int,0,,,,,
player,201212160sdg,sdg,ReyeKe00,def_int_yds,0,,,,,
player,201212160sdg,sdg,ReyeKe00,def_int_td,0,,,,,
player,201212160sdg,sdg,ReyeKe00,def_int_long,0,,,,,
player,201212160sdg,sdg,ReyeKe00,pass_defended,0,,,,,
player,201212160sdg,sdg,ReyeKe00,sacks,0.0,,,,,
player,201212160sdg,sdg,ReyeKe00,tackles_combined,3,,,,,
player,201212160sdg,sdg,ReyeKe00,tackles_solo,3,,,,,
player,201212160sdg,sdg,ReyeKe00,tackles_assists,0,,,,,
player,201212160sdg,sdg,ReyeKe00,tackles_loss,1,,,,,
player,201212160sdg,sdg,ReyeKe00,qb_hits,1,,,,,
player,201212160sdg,sdg,ReyeKe00,fumbles_rec,0,,,,,
player,201212160sdg,sdg,ReyeKe00,fumbles_rec_yds,0,,,,,
player,201212160sdg,sdg,ReyeKe00,fumbles_rec_td,0,,,,,
player,201212160sdg,sdg,ReyeKe00,fumbles_forced,0,,,,,
player,201212160sdg,sdg,ThomCa99,def_int,0,,,,,
player,201212160sdg,sdg,ThomCa99,def_int_yds,0,,,,,
player,201212160sdg,sdg,ThomCa99,def_int_td,0,,,,,
player,201212160sdg,sdg,ThomCa99,def_int_long,0,,,,,
player,201212160sdg,sdg,ThomCa99,pass_defended,0,,,,,
player,201212160sdg,sdg,ThomCa99,sacks,0.0,,,,,
player,201212160sdg,sdg,ThomCa99,tackles_combined,3,,,,,
player,201212160sdg,sdg,ThomCa99,tackles_solo,2,,,,,
player,201212160sdg,sdg,ThomCa99,tackles_assists,1,,,,,
player,201212160sdg,sdg,ThomCa99,tackles_loss,0,,,,,
player,201212160sdg,sdg,ThomCa99,qb_hits,0,,,,,
player,201212160sdg,sdg,ThomCa99,fumbles_rec,0,,,,,
player,201212160sdg,sdg,ThomCa99,fumbles_rec_yds,0,,,,,
player,201212160sdg,sdg,ThomCa99,fumbles_rec_td,0,,,,,
player,201212160sdg,sdg,ThomCa99,fumbles_forced,0,,,,,
player,201212160sdg,sdg,FranAu20,def_int,0,,,,,
player,201212160sdg,sdg,FranAu20,def_int_yds,0,,,,,
player,201212160sdg,sdg,FranAu20,def_int_td,0,,,,,
player,201212160sdg,sdg,FranAu20,def_int_long,0,,,,,
player,201212160sdg,sdg,FranAu20,pass_defended,0,,,,,
player,201212160sdg,sdg,FranAu20,sacks,0.0,,,,,
player,201212160sdg,sdg,FranAu20,tackles_combined,2,,,,,
player,201212160sdg,sdg,FranAu20,tackles_solo,1,,,,,
player,201212160sdg,sdg,FranAu20,tackles_assists,1,,,,,
player,201212160sdg,sdg,FranAu20,tackles_loss,0,,,,,
player,201212160sdg,sdg,FranAu20,qb_hits,0,,,,,
player,201212160sdg,sdg,FranAu20,fumbles_rec,0,,,,,
player,201212160sdg,sdg,FranAu20,fumbles_rec_yds,0,,,,,
player,201212160sdg,sdg,FranAu20,fumbles_rec_td,0,,,,,
player,201212160sdg,sdg,FranAu20,fumbles_forced,0,,,,,
player,201212160sdg,sdg,GilcMa00,def_int,0,,,,,
player,201212160sdg,sdg,GilcMa00,def_int_yds,0,,,,,
player,201212160sdg,sdg,GilcMa00,def_int_td,0,,,,,
player,201212160sdg,sdg,GilcMa00,def_int_long,0,,,,,
