game,2012,15,20121216,201212160ram,min,"Minnesota Vikings",36,ram,"St. Louis Rams",22
player,201212160ram,min,HendEr99,qb_hits,2,,,,,
player,201212160ram,min,HendEr99,fumbles_rec,0,,,,,
player,201212160ram,min,HendEr99,fumbles_rec_yds,0,,,,,
player,201212160ram,min,HendEr99,fumbles_rec_td,0,,,,,
player,201212160ram,min,HendEr99,fumbles_forced,0,,,,,
player,201212160ram,min,RobiBr98,def_int,0,,,,,
player,201212160ram,min,RobiBr98,def_int_yds,0,,,,,
player,201212160ram,min,RobiBr98,def_int_td,0,,,,,
player,201212160ram,min,RobiBr98,def_int_long,0,,,,,
player,201212160ram,min,RobiBr98,pass_defended,0,,,,,
player,201212160ram,min,RobiBr98,sacks,1.0,,,,,
player,201212160ram,min,RobiBr98,tackles_combined,1,,,,,
player,201212160ram,min,RobiBr98,tackles_solo,1,,,,,
player,201212160ram,min,RobiBr98,tackles_assists,0,,,,,
player,201212160ram,min,RobiBr98,tackles_loss,1,,,,,
player,201212160ram,min,RobiBr98,qb_hits,1,,,,,
player,201212160ram,min,RobiBr98,fumbles_rec,0,,,,,
player,201212160ram,min,RobiBr98,fumbles_rec_yds,0,,,,,
player,201212160ram,min,RobiBr98,fumbles_rec_td,0,,,,,
player,201212160ram,min,RobiBr98,fumbles_forced,0,,,,,
player,201212160ram,min,SmitHa00,def_int,0,,,,,
player,201212160ram,min,SmitHa00,def_int_yds,0,,,,,
player,201212160ram,min,SmitHa00,def_int_td,0,,,,,
player,201212160ram,min,SmitHa00,def_int_long,0,,,,,
player,201212160ram,min,SmitHa00,pass_defended,0,,,,,
player,201212160ram,min,SmitHa00,sacks,0.0,,,,,
player,201212160ram,min,SmitHa00,tackles_combined,10,,,,,
player,201212160ram,min,SmitHa00,tackles_solo,9,,,,,
player,201212160ram,min,SmitHa00,tackles_assists,1,,,,,
player,201212160ram,min,SmitHa00,tackles_loss,0,,,,,
player,201212160ram,min,SmitHa00,qb_hits,0,,,,,
player,201212160ram,min,SmitHa00,fumbles_rec,0,,,,,
player,201212160ram,min,SmitHa00,fumbles_rec_yds,0,,,,,
player,201212160ram,min,SmitHa00,fumbles_rec_td,0,,,,,
player,201212160ram,min,SmitHa00,fumbles_forced,0,,,,,
player,201212160ram,min,RobiJo01,def_int,0,,,,,
player,201212160ram,min,RobiJo01,def_int_yds,0,,,,,
player,201212160ram,min,RobiJo01,def_int_td,0,,,,,
player,201212160ram,min,RobiJo01,def_int_long,0,,,,,
player,201212160ram,min,RobiJo01,pass_defended,0,,,,,
player,201212160ram,min,RobiJo01,sacks,0.0,,,,,
player,201212160ram,min,RobiJo01,tackles_combined,6,,,,,
player,201212160ram,min,RobiJo01,tackles_solo,6,,,,,
player,201212160ram,min,RobiJo01,tackles_assists,0,,,,,
player,201212160ram,min,RobiJo01,tackles_loss,0,,,,,
player,201212160ram,min,RobiJo01,qb_hits,0,,,,,
player,201212160ram,min,RobiJo01,fumbles_rec,0,,,,,
player,201212160ram,min,RobiJo01,fumbles_rec_yds,0,,,,,
player,201212160ram,min,RobiJo01,fumbles_rec_td,0,,,,,
player,201212160ram,min,RobiJo01,fumbles_forced,0,,,,,
player,201212160ram,min,JeffA.00,def_int,0,,,,,
player,201212160ram,min,JeffA.00,def_int_yds,0,,,,,
player,201212160ram,min,JeffA.00,def_int_td,0,,,,,
player,201212160ram,min,JeffA.00,def_int_long,0,,,,,
player,201212160ram,min,JeffA.00,pass_defended,0,,,,,
player,201212160ram,min,JeffA.00,sacks,0.0,,,,,
player,201212160ram,min,JeffA.00,tackles_combined,5,,,,,
player,201212160ram,min,JeffA.00,tackles_solo,5,,,,,
player,201212160ram,min,JeffA.00,tackles_assists,0,,,,,
player,201212160ram,min,JeffA.00,tackles_loss,0,,,,,
player,201212160ram,min,JeffA.00,qb_hits,0,,,,,
player,201212160ram,min,JeffA.00,fumbles_rec,0,,,,,
player,201212160ram,min,JeffA.00,fumbles_rec_yds,0,,,,,
player,201212160ram,min,JeffA.00,fumbles_rec_td,0,,,,,
player,201212160ram,min,JeffA.00,fumbles_forced,0,,,,,
player,201212160ram,min,BrinJa99,def_int,0,,,,,
player,201212160ram,min,BrinJa99,def_int_yds,0,,,,,
player,201212160ram,min,BrinJa99,def_int_td,0,,,,,
player,201212160ram,min,BrinJa99,def_int_long,0,,,,,
player,201212160ram,min,BrinJa99,pass_defended,0,,,,,
player,201212160ram,min,BrinJa99,sacks,0.0,,,,,
player,201212160ram,min,BrinJa99,tackles_combined,3,,,,,
player,201212160ram,min,BrinJa99,tackles_solo,3,,,,,
player,201212160ram,min,BrinJa99,tackles_assists,0,,,,,
player,201212160ram,min,BrinJa99,tackles_loss,0,,,,,
player,201212160ram,min,BrinJa99,qb_hits,0,,,,,
player,201212160ram,min,BrinJa99,fumbles_rec,0,,,,,
player,201212160ram,min,BrinJa99,fumbles_rec_yds,0,,,,,
player,201212160ram,min,BrinJa99,fumbles_rec_td,0,,,,,
player,201212160ram,min,BrinJa99,fumbles_forced,0,,,,,
player,201212160ram,min,SanfJa99,def_int,0,,,,,
player,201212160ram,min,SanfJa99,def_int_yds,0,,,,,
player,201212160ram,min,SanfJa99,def_int_td,0,,,,,
player,201212160ram,min,SanfJa99,def_int_long,0,,,,,
player,201212160ram,min,SanfJa99,pass_defended,0,,,,,
player,201212160ram,min,SanfJa99,sacks,0.0,,,,,
player,201212160ram,min,SanfJa99,tackles_combined,3,,,,,
player,201212160ram,min,SanfJa99,tackles_solo,3,,,,,
player,201212160ram,min,SanfJa99,tackles_assists,0,,,,,
player,201212160ram,min,SanfJa99,tackles_loss,0,,,,,
player,201212160ram,min,SanfJa99,qb_hits,0,,,,,
player,201212160ram,min,SanfJa99,fumbles_rec,0,,,,,
player,201212160ram,min,SanfJa99,fumbles_rec_yds,0,,,,,
player,201212160ram,min,SanfJa99,fumbles_rec_td,0,,,,,
player,201212160ram,min,SanfJa99,fumbles_forced,0,,,,,
player,201212160ram,min,WinfAn20,def_int,0,,,,,
player,201212160ram,min,WinfAn20,def_int_yds,0,,,,,
player,201212160ram,min,WinfAn20,def_int_td,0,,,,,
player,201212160ram,min,WinfAn20,def_int_long,0,,,,,
player,201212160ram,min,WinfAn20,pass_defended,1,,,,,
player,201212160ram,min,WinfAn20,sacks,0.0,,,,,
player,201212160ram,min,WinfAn20,tackles_combined,3,,,,,
player,201212160ram,min,WinfAn20,tackles_solo,3,,,,,
player,201212160ram,min,WinfAn20,tackles_assists,0,,,,,
player,201212160ram,min,WinfAn20,tackles_loss,0,,,,,
player,201212160ram,min,WinfAn20,qb_hits,0,,,,,
player,201212160ram,min,WinfAn20,fumbles_rec,0,,,,,
player,201212160ram,min,WinfAn20,fumbles_rec_yds,0,,,,,
player,201212160ram,min,WinfAn20,fumbles_rec_td,0,,,,,
player,201212160ram,min,WinfAn20,fumbles_forced,0,,,,,
player,201212160ram,min,BlanRo00,def_int,0,,,,,
player,201212160ram,min,BlanRo00,def_int_yds,0,,,,,
player,201212160ram,min,BlanRo00,def_int_td,0,,,,,
player,201212160ram,min,BlanRo00,def_int_long,0,,,,,
player,201212160ram,min,BlanRo00,pass_defended,0,,,,,
player,201212160ram,min,BlanRo00,sacks,0.0,,,,,
player,201212160ram,min,BlanRo00,tackles_combined,2,,,,,
player,201212160ram,min,BlanRo00,tackles_solo,2,,,,,
player,201212160ram,min,BlanRo00,tackles_assists,0,,,,,
player,201212160ram,min,BlanRo00,tackles_loss,0,,,,,
player,201212160ram,min,BlanRo00,qb_hits,0,,,,,
player,201212160ram,min,BlanRo00,fumbles_rec,0,,,,,
player,201212160ram,min,BlanRo00,fumbles_rec_yds,0,,,,,
player,201212160ram,min,BlanRo00,fumbles_rec_td,0,,,,,
player,201212160ram,min,BlanRo00,fumbles_forced,0,,,,,
player,201212160ram,min,AlleJa22,def_int,0,,,,,
player,201212160ram,min,AlleJa22,def_int_yds,0,,,,,
player,201212160ram,min,AlleJa22,def_int_td,0,,,,,
player,201212160ram,min,AlleJa22,def_int_long,0,,,,,
player,201212160ram,min,AlleJa22,pass_defended,0,,,,,
player,201212160ram,min,AlleJa22,sacks,0.0,,,,,
player,201212160ram,min,AlleJa22,tackles_combined,1,,,,,
player,201212160ram,min,AlleJa22,tackles_solo,1,,,,,
player,201212160ram,min,AlleJa22,tackles_assists,0,,,,,
player,201212160ram,min,AlleJa22,tackles_loss,0,,,,,
player,201212160ram,min,AlleJa22,qb_hits,1,,,,,
player,201212160ram,min,AlleJa22,fumbles_rec,0,,,,,
player,201212160ram,min,AlleJa22,fumbles_rec_yds,0,,,,,
player,201212160ram,min,AlleJa22,fumbles_rec_td,0,,,,,
player,201212160ram,min,AlleJa22,fumbles_forced,0,,,,,
player,201212160ram,min,AsiaMa00,def_int,0,,,,,
player,201212160ram,min,AsiaMa00,def_int_yds,0,,,,,
player,201212160ram,min,AsiaMa00,def_int_td,0,,,,,
player,201212160ram,min,AsiaMa00,def_int_long,0,,,,,
player,201212160ram,min,AsiaMa00,pass_defended,0,,,,,
player,201212160ram,min,AsiaMa00,sacks,0.0,,,,,
player,201212160ram,min,AsiaMa00,tackles_combined,1,,,,,
player,201212160ram,min,AsiaMa00,tackles_solo,1,,,,,
player,201212160ram,min,AsiaMa00,tackles_assists,0,,,,,
player,201212160ram,min,AsiaMa00,tackles_loss,0,,,,,
player,201212160ram,min,AsiaMa00,qb_hits,0,,,,,
player,201212160ram,min,AsiaMa00,fumbles_rec,0,,,,,
player,201212160ram,min,AsiaMa00,fumbles_rec_yds,0,,,,,
player,201212160ram,min,AsiaMa00,fumbles_rec_td,0,,,,,
player,201212160ram,min,AsiaMa00,fumbles_forced,0,,,,,
player,201212160ram,min,GuioLe99,def_int,0,,,,,
player,201212160ram,min,GuioLe99,def_int_yds,0,,,,,
player,201212160ram,min,GuioLe99,def_int_td,0,,,,,
player,201212160ram,min,GuioLe99,def_int_long,0,,,,,
player,201212160ram,min,GuioLe99,pass_defended,1,,,,,
player,201212160ram,min,GuioLe99,sacks,0.0,,,,,
player,201212160ram,min,GuioLe99,tackles_combined,1,,,,,
player,201212160ram,min,GuioLe99,tackles_solo,1,,,,,
player,201212160ram,min,GuioLe99,tackles_assists,0,,,,,
player,201212160ram,min,GuioLe99,tackles_loss,0,,,,,
player,201212160ram,min,GuioLe99,qb_hits,0,,,,,
player,201212160ram,min,GuioLe99,fumbles_rec,0,,,,,
player,201212160ram,min,GuioLe99,fumbles_rec_yds,0,,,,,
player,201212160ram,min,GuioLe99,fumbles_rec_td,0,,,,,
player,201212160ram,min,GuioLe99,fumbles_forced,0,,,,,
player,201212160ram,min,LoefCu20,def_int,0,,,,,
player,201212160ram,min,LoefCu20,def_int_yds,0,,,,,
player,201212160ram,min,LoefCu20,def_int_td,0,,,,,
player,201212160ram,min,LoefCu20,def_int_long,0,,,,,
player,201212160ram,min,LoefCu20,pass_defended,0,,,,,
player,201212160ram,min,LoefCu20,sacks,0.0,,,,,
player,201212160ram,min,LoefCu20,tackles_combined,1,,,,,
player,201212160ram,min,LoefCu20,tackles_solo,1,,,,,
player,201212160ram,min,LoefCu20,tackles_assists,0,,,,,
player,201212160ram,min,LoefCu20,tackles_loss,0,,,,,
player,201212160ram,min,LoefCu20,qb_hits,0,,,,,
player,201212160ram,min,LoefCu20,fumbles_rec,0,,,,,
player,201212160ram,min,LoefCu20,fumbles_rec_yds,0,,,,,
player,201212160ram,min,LoefCu20,fumbles_rec_td,0,,,,,
player,201212160ram,min,LoefCu20,fumbles_forced,0,,,,,
player,201212160ram,min,MitcMa99,def_int,0,,,,,
player,201212160ram,min,MitcMa99,def_int_yds,0,,,,,
player,201212160ram,min,MitcMa99,def_int_td,0,,,,,
player,201212160ram,min,MitcMa99,def_int_long,0,,,,,
player,201212160ram,min,MitcMa99,pass_defended,0,,,,,
player,201212160ram,min,MitcMa99,sacks,0.0,,,,,
player,201212160ram,min,MitcMa99,tackles_combined,1,,,,,
player,201212160ram,min,MitcMa99,tackles_solo,1,,,,,
player,201212160ram,min,MitcMa99,tackles_assists,0,,,,,
player,201212160ram,min,MitcMa99,tackles_loss,0,,,,,
player,201212160ram,min,MitcMa99,qb_hits,0,,,,,
player,201212160ram,min,MitcMa99,fumbles_rec,0,,,,,
player,201212160ram,min,MitcMa99,fumbles_rec_yds,0,,,,,
player,201212160ram,min,MitcMa99,fumbles_rec_td,0,,,,,
player,201212160ram,min,MitcMa99,fumbles_forced,1,,,,,
player,201212160ram,min,SherMa20,def_int,0,,,,,
player,201212160ram,min,SherMa20,def_int_yds,0,,,,,
player,201212160ram,min,SherMa20,def_int_td,0,,,,,
player,201212160ram,min,SherMa20,def_int_long,0,,,,,
player,201212160ram,min,SherMa20,pass_defended,1,,,,,
player,201212160ram,min,SherMa20,sacks,0.0,,,,,
player,201212160ram,min,SherMa20,tackles_combined,1,,,,,
player,201212160ram,min,SherMa20,tackles_solo,1,,,,,
player,201212160ram,min,SherMa20,tackles_assists,0,,,,,
player,201212160ram,min,SherMa20,tackles_loss,0,,,,,
player,201212160ram,min,SherMa20,qb_hits,0,,,,,
player,201212160ram,min,SherMa20,fumbles_rec,0,,,,,
player,201212160ram,min,SherMa20,fumbles_rec_yds,0,,,,,
player,201212160ram,min,SherMa20,fumbles_rec_td,0,,,,,
player,201212160ram,min,SherMa20,fumbles_forced,0,,,,,
player,201212160ram,min,WillKe98,def_int,0,,,,,
player,201212160ram,min,WillKe98,def_int_yds,0,,,,,
player,201212160ram,min,WillKe98,def_int_td,0,,,,,
player,201212160ram,min,WillKe98,def_int_long,0,,,,,
player,201212160ram,min,WillKe98,pass_defended,1,,,,,
player,201212160ram,min,WillKe98,sacks,0.0,,,,,
player,201212160ram,min,WillKe98,tackles_combined,0,,,,,
player,201212160ram,min,WillKe98,tackles_solo,0,,,,,
player,201212160ram,min,WillKe98,tackles_assists,0,,,,,
player,201212160ram,min,WillKe98,tackles_loss,0,,,,,
player,201212160ram,min,WillKe98,qb_hits,0,,,,,
player,201212160ram,min,WillKe98,fumbles_rec,0,,,,,
player,201212160ram,min,WillKe98,fumbles_rec_yds,0,,,,,
player,201212160ram,min,WillKe98,fumbles_rec_td,0,,,,,
player,201212160ram,min,WillKe98,fumbles_forced,0,,,,,
player,201212160ram,ram,MikeQu20,def_int,0,,,,,
player,201212160ram,ram,MikeQu20,def_int_yds,0,,,,,
player,201212160ram,ram,MikeQu20,def_int_td,0,,,,,
player,201212160ram,ram,MikeQu20,def_int_long,0,,,,,
player,201212160ram,ram,MikeQu20,pass_defended,0,,,,,
player,201212160ram,ram,MikeQu20,sacks,1.0,,,,,
player,201212160ram,ram,MikeQu20,tackles_combined,5,,,,,
player,201212160ram,ram,MikeQu20,tackles_solo,5,,,,,
player,201212160ram,ram,MikeQu20,tackles_assists,0,,,,,
player,201212160ram,ram,MikeQu20,tackles_loss,0,,,,,
player,201212160ram,ram,MikeQu20,qb_hits,1,,,,,
player,201212160ram,ram,MikeQu20,fumbles_rec,0,,,,,
player,201212160ram,ram,MikeQu20,fumbles_rec_yds,0,,,,,
player,201212160ram,ram,MikeQu20,fumbles_rec_td,0,,,,,
player,201212160ram,ram,MikeQu20,fumbles_forced,1,,,,,
player,201212160ram,ram,SimsEu99,def_int,0,,,,,
player,201212160ram,ram,SimsEu99,def_int_yds,0,,,,,
player,201212160ram,ram,SimsEu99,def_int_td,0,,,,,
player,201212160ram,ram,SimsEu99,def_int_long,0,,,,,
player,201212160ram,ram,SimsEu99,pass_defended,0,,,,,
player,201212160ram,ram,SimsEu99,sacks,1.0,,,,,
player,201212160ram,ram,SimsEu99,tackles_combined,2,,,,,
player,201212160ram,ram,SimsEu99,tackles_solo,2,,,,,
player,201212160ram,ram,SimsEu99,tackles_assists,0,,,,,
player,201212160ram,ram,SimsEu99,tackles_loss,1,,,,,
player,201212160ram,ram,SimsEu99,qb_hits,1,,,,,
player,201212160ram,ram,SimsEu99,fumbles_rec,0,,,,,
player,201212160ram,ram,SimsEu99,fumbles_rec_yds,0,,,,,
player,201212160ram,ram,SimsEu99,fumbles_rec_td,0,,,,,
player,201212160ram,ram,SimsEu99,fumbles_forced,0,,,,,
player,201212160ram,ram,JenkJa03,def_int,0,,,,,
player,201212160ram,ram,JenkJa03,def_int_yds,0,,,,,
player,201212160ram,ram,JenkJa03,def_int_td,0,,,,,
player,201212160ram,ram,JenkJa03,def_int_long,0,,,,,
player,201212160ram,ram,JenkJa03,pass_defended,0,,,,,
player,201212160ram,ram,JenkJa03,sacks,0.0,,,,,
player,201212160ram,ram,JenkJa03,tackles_combined,8,,,,,
player,201212160ram,ram,JenkJa03,tackles_solo,8,,,,,
player,201212160ram,ram,JenkJa03,tackles_assists,0,,,,,
player,201212160ram,ram,JenkJa03,tackles_loss,1,,,,,
player,201212160ram,ram,JenkJa03,qb_hits,0,,,,,
player,201212160ram,ram,JenkJa03,fumbles_rec,0,,,,,
player,201212160ram,ram,JenkJa03,fumbles_rec_yds,0,,,,,
player,201212160ram,ram,JenkJa03,fumbles_rec_td,0,,,,,
player,201212160ram,ram,JenkJa03,fumbles_forced,0,,,,,
player,201212160ram,ram,DunbJo20,def_int,0,,,,,
player,201212160ram,ram,DunbJo20,def_int_yds,0,,,,,
player,201212160ram,ram,DunbJo20,def_int_td,0,,,,,
player,201212160ram,ram,DunbJo20,def_int_long,0,,,,,
player,201212160ram,ram,DunbJo20,pass_defended,0,,,,,
player,201212160ram,ram,DunbJo20,sacks,0.0,,,,,
player,201212160ram,ram,DunbJo20,tackles_combined,6,,,,,
player,201212160ram,ram,DunbJo20,tackles_solo,6,,,,,
player,201212160ram,ram,DunbJo20,tackles_assists,0,,,,,
player,201212160ram,ram,DunbJo20,tackles_loss,3,,,,,
player,201212160ram,ram,DunbJo20,qb_hits,1,,,,,
player,201212160ram,ram,DunbJo20,fumbles_rec,0,,,,,
player,201212160ram,ram,DunbJo20,fumbles_rec_yds,0,,,,,
player,201212160ram,ram,DunbJo20,fumbles_rec_td,0,,,,,
player,201212160ram,ram,DunbJo20,fumbles_forced,0,,,,,
player,201212160ram,ram,FinnCo20,def_int,0,,,,,
player,201212160ram,ram,FinnCo20,def_int_yds,0,,,,,
player,201212160ram,ram,FinnCo20,def_int_td,0,,,,,
player,201212160ram,ram,FinnCo20,def_int_long,0,,,,,
player,201212160ram,ram,FinnCo20,pass_defended,0,,,,,
player,201212160ram,ram,FinnCo20,sacks,0.0,,,,,
player,201212160ram,ram,FinnCo20,tackles_combined,6,,,,,
player,201212160ram,ram,FinnCo20,tackles_solo,6,,,,,
player,201212160ram,ram,FinnCo20,tackles_assists,0,,,,,
player,201212160ram,ram,FinnCo20,tackles_loss,0,,,,,
player,201212160ram,ram,FinnCo20,qb_hits,0,,,,,
player,201212160ram,ram,FinnCo20,fumbles_rec,0,,,,,
player,201212160ram,ram,FinnCo20,fumbles_rec_yds,0,,,,,
player,201212160ram,ram,FinnCo20,fumbles_rec_td,0,,,,,
player,201212160ram,ram,FinnCo20,fumbles_forced,1,,,,,
player,201212160ram,ram,LaurJa99,def_int,0,,,,,
player,201212160ram,ram,LaurJa99,def_int_yds,0,,,,,
player,201212160ram,ram,LaurJa99,def_int_td,0,,,,,
player,201212160ram,ram,LaurJa99,def_int_long,0,,,,,
player,201212160ram,ram,LaurJa99,pass_defended,0,,,,,
player,201212160ram,ram,LaurJa99,sacks,0.0,,,,,
player,201212160ram,ram,LaurJa99,tackles_combined,6,,,,,
player,201212160ram,ram,LaurJa99,tackles_solo,6,,,,,
player,201212160ram,ram,LaurJa99,tackles_assists,0,,,,,
player,201212160ram,ram,LaurJa99,tackles_loss,0,,,,,
player,201212160ram,ram,LaurJa99,qb_hits,0,,,,,
player,201212160ram,ram,LaurJa99,fumbles_rec,0,,,,,
player,201212160ram,ram,LaurJa99,fumbles_rec_yds,0,,,,,
player,201212160ram,ram,LaurJa99,fumbles_rec_td,0,,,,,
player,201212160ram,ram,LaurJa99,fumbles_forced,0,,,,,
player,201212160ram,ram,DahlCr99,def_int,0,,,,,
player,201212160ram,ram,DahlCr99,def_int_yds,0,,,,,
player,201212160ram,ram,DahlCr99,def_int_td,0,,,,,
player,201212160ram,ram,DahlCr99,def_int_long,0,,,,,
player,201212160ram,ram,DahlCr99,pass_defended,0,,,,,
player,201212160ram,ram,DahlCr99,sacks,0.0,,,,,
player,201212160ram,ram,DahlCr99,tackles_combined,4,,,,,
player,201212160ram,ram,DahlCr99,tackles_solo,4,,,,,
player,201212160ram,ram,DahlCr99,tackles_assists,0,,,,,
player,201212160ram,ram,DahlCr99,tackles_loss,0,,,,,
player,201212160ram,ram,DahlCr99,qb_hits,0,,,,,
player,201212160ram,ram,DahlCr99,fumbles_rec,0,,,,,
player,201212160ram,ram,DahlCr99,fumbles_rec_yds,0,,,,,
player,201212160ram,ram,DahlCr99,fumbles_rec_td,0,,,,,
player,201212160ram,ram,DahlCr99,fumbles_forced,0,,,,,
player,201212160ram,ram,HayeWi99,def_int,0,,,,,
player,201212160ram,ram,HayeWi99,def_int_yds,0,,,,,
player,201212160ram,ram,HayeWi99,def_int_td,0,,,,,
player,201212160ram,ram,HayeWi99,def_int_long,0,,,,,
player,201212160ram,ram,HayeWi99,pass_defended,0,,,,,
player,201212160ram,ram,HayeWi99,sacks,0.0,,,,,
player,201212160ram,ram,HayeWi99,tackles_combined,4,,,,,
player,201212160ram,ram,HayeWi99,tackles_solo,4,,,,,
player,201212160ram,ram,HayeWi99,tackles_assists,0,,,,,
player,201212160ram,ram,HayeWi99,tackles_loss,2,,,,,
player,201212160ram,ram,HayeWi99,qb_hits,0,,,,,
player,201212160ram,ram,HayeWi99,fumbles_rec,0,,,,,
player,201212160ram,ram,HayeWi99,fumbles_rec_yds,0,,,,,
player,201212160ram,ram,HayeWi99,fumbles_rec_td,0,,,,,
player,201212160ram,ram,HayeWi99,fumbles_forced,0,,,,,
player,201212160ram,ram,LangKe98,def_int,0,,,,,
player,201212160ram,ram,LangKe98,def_int_yds,0,,,,,
player,201212160ram,ram,LangKe98,def_int_td,0,,,,,
player,201212160ram,ram,LangKe98,def_int_long,0,,,,,
player,201212160ram,ram,LangKe98,pass_defended,0,,,,,
player,201212160ram,ram,LangKe98,sacks,0.0,,,,,
player,201212160ram,ram,LangKe98,tackles_combined,2,,,,,
player,201212160ram,ram,LangKe98,tackles_solo,2,,,,,
player,201212160ram,ram,LangKe98,tackles_assists,0,,,,,
player,201212160ram,ram,LangKe98,tackles_loss,0,,,,,
player,201212160ram,ram,LangKe98,qb_hits,0,,,,,
player,201212160ram,ram,LangKe98,fumbles_rec,0,,,,,
player,201212160ram,ram,LangKe98,fumbles_rec_yds,0,,,,,
player,201212160ram,ram,LangKe98,fumbles_rec_td,0,,,,,
player,201212160ram,ram,LangKe98,fumbles_forced,0,,,,,
player,201212160ram,ram,LongCh99,def_int,0,,,,,
player,201212160ram,ram,LongCh99,def_int_yds,0,,,,,
player,201212160ram,ram,LongCh99,def_int_td,0,,,,,
player,201212160ram,ram,LongCh99,def_int_long,0,,,,,
player,201212160ram,ram,LongCh99,pass_defended,0,,,,,
player,201212160ram,ram,LongCh99,sacks,0.0,,,,,
player,201212160ram,ram,LongCh99,tackles_combined,2,,,,,
player,201212160ram,ram,LongCh99,tackles_solo,2,,,,,
player,201212160ram,ram,LongCh99,tackles_assists,0,,,,,
player,201212160ram,ram,LongCh99,tackles_loss,2,,,,,
player,201212160ram,ram,LongCh99,qb_hits,0,,,,,
player,201212160ram,ram,LongCh99,fumbles_rec,0,,,,,
player,201212160ram,ram,LongCh99,fumbles_rec_yds,0,,,,,
player,201212160ram,ram,LongCh99,fumbles_rec_td,0,,,,,
player,201212160ram,ram,LongCh99,fumbles_forced,0,,,,,
player,201212160ram,ram,BrocMi00,def_int,0,,,,,
player,201212160ram,ram,BrocMi00,def_int_yds,0,,,,,
player,201212160ram,ram,BrocMi00,def_int_td,0,,,,,
player,201212160ram,ram,BrocMi00,def_int_long,0,,,,,
player,201212160ram,ram,BrocMi00,pass_defended,0,,,,,
player,201212160ram,ram,BrocMi00,sacks,0.0,,,,,
player,201212160ram,ram,BrocMi00,tackles_combined,1,,,,,
player,201212160ram,ram,BrocMi00,tackles_solo,1,,,,,
player,201212160ram,ram,BrocMi00,tackles_assists,0,,,,,
player,201212160ram,ram,BrocMi00,tackles_loss,0,,,,,
player,201212160ram,ram,BrocMi00,qb_hits,0,,,,,
player,201212160ram,ram,BrocMi00,fumbles_rec,0,,,,,
player,201212160ram,ram,BrocMi00,fumbles_rec_yds,0,,,,,
player,201212160ram,ram,BrocMi00,fumbles_rec_td,0,,,,,
player,201212160ram,ram,BrocMi00,fumbles_forced,0,,,,,
player,201212160ram,ram,ColeJu00,def_int,0,,,,,
player,201212160ram,ram,ColeJu00,def_int_yds,0,,,,,
player,201212160ram,ram,ColeJu00,def_int_td,0,,,,,
player,201212160ram,ram,ColeJu00,def_int_long,0,,,,,
player,201212160ram,ram,ColeJu00,pass_defended,0,,,,,
player,201212160ram,ram,ColeJu00,sacks,0.0,,,,,
player,201212160ram,ram,ColeJu00,tackles_combined,1,,,,,
player,201212160ram,ram,ColeJu00,tackles_solo,1,,,,,
player,201212160ram,ram,ColeJu00,tackles_assists,0,,,,,
player,201212160ram,ram,ColeJu00,tackles_loss,0,,,,,
player,201212160ram,ram,ColeJu00,qb_hits,0,,,,,
player,201212160ram,ram,ColeJu00,fumbles_rec,0,,,,,
player,201212160ram,ram,ColeJu00,fumbles_rec_yds,0,,,,,
player,201212160ram,ram,ColeJu00,fumbles_rec_td,0,,,,,
player,201212160ram,ram,ColeJu00,fumbles_forced,0,,,,,
player,201212160ram,ram,HaggMa20,def_int,0,,,,,
player,201212160ram,ram,HaggMa20,def_int_yds,0,,,,,
player,201212160ram,ram,HaggMa20,def_int_td,0,,,,,
player,201212160ram,ram,HaggMa20,def_int_long,0,,,,,
player,201212160ram,ram,HaggMa20,pass_defended,0,,,,,
player,201212160ram,ram,HaggMa20,sacks,0.0,,,,,
player,201212160ram,ram,HaggMa20,tackles_combined,1,,,,,
player,201212160ram,ram,HaggMa20,tackles_solo,1,,,,,
player,201212160ram,ram,HaggMa20,tackles_assists,0,,,,,
player,201212160ram,ram,HaggMa20,tackles_loss,0,,,,,
player,201212160ram,ram,HaggMa20,qb_hits,0,,,,,
player,201212160ram,ram,HaggMa20,fumbles_rec,1,,,,,
player,201212160ram,ram,HaggMa20,fumbles_rec_yds,0,,,,,
player,201212160ram,ram,HaggMa20,fumbles_rec_td,0,,,,,
player,201212160ram,ram,HaggMa20,fumbles_forced,0,,,,,
player,201212160ram,ram,JohnTr05,def_int,0,,,,,
player,201212160ram,ram,JohnTr05,def_int_yds,0,,,,,
player,201212160ram,ram,JohnTr05,def_int_td,0,,,,,
player,201212160ram,ram,JohnTr05,def_int_long,0,,,,,
player,201212160ram,ram,JohnTr05,pass_defended,1,,,,,
player,201212160ram,ram,JohnTr05,sacks,0.0,,,,,
player,201212160ram,ram,JohnTr05,tackles_combined,1,,,,,
player,201212160ram,ram,JohnTr05,tackles_solo,1,,,,,
player,201212160ram,ram,JohnTr05,tackles_assists,0,,,,,
player,201212160ram,ram,JohnTr05,tackles_loss,0,,,,,
player,201212160ram,ram,JohnTr05,qb_hits,0,,,,,
player,201212160ram,ram,JohnTr05,fumbles_rec,0,,,,,
player,201212160ram,ram,JohnTr05,fumbles_rec_yds,0,,,,,
player,201212160ram,ram,JohnTr05,fumbles_rec_td,0,,,,,
player,201212160ram,ram,JohnTr05,fumbles_forced,0,,,,,
player,201212160ram,ram,McInRo20,def_int,0,,,,,
player,201212160ram,ram,McInRo20,def_int_yds,0,,,,,
player,201212160ram,ram,McInRo20,def_int_td,0,,,,,
