game,2012,14,20121209,201212090cle,kan,"Kansas City Chiefs",7,cle,"Cleveland Browns",30
player,201212090cle,kan,CharJa00,pass_long,0,,,,,
player,201212090cle,kan,CharJa00,pass_rating,,,,,,
player,201212090cle,kan,CharJa00,rush_att,18,,,,,
player,201212090cle,kan,CharJa00,rush_yds,165,,,,,
player,201212090cle,kan,CharJa00,rush_td,1,,,,,
player,201212090cle,kan,CharJa00,rush_long,80,,,,,
player,201212090cle,kan,CharJa00,targets,1,,,,,
player,201212090cle,kan,CharJa00,rec,0,,,,,
player,201212090cle,kan,CharJa00,rec_yds,0,,,,,
player,201212090cle,kan,CharJa00,rec_td,0,,,,,
player,201212090cle,kan,CharJa00,rec_long,0,,,,,
player,201212090cle,kan,CharJa00,fumbles,0,,,,,
player,201212090cle,kan,CharJa00,fumbles_lost,0,,,,,
player,201212090cle,kan,HillPe00,pass_cmp,0,,,,,
player,201212090cle,kan,HillPe00,pass_att,0,,,,,
player,201212090cle,kan,HillPe00,pass_yds,0,,,,,
player,201212090cle,kan,HillPe00,pass_td,0,,,,,
player,201212090cle,kan,HillPe00,pass_int,0,,,,,
player,201212090cle,kan,HillPe00,pass_sacked,0,,,,,
player,201212090cle,kan,HillPe00,pass_sacked_yds,0,,,,,
player,201212090cle,kan,HillPe00,pass_long,0,,,,,
player,201212090cle,kan,HillPe00,pass_rating,,,,,,
player,201212090cle,kan,HillPe00,rush_att,5,,,,,
player,201212090cle,kan,HillPe00,rush_yds,11,,,,,
player,201212090cle,kan,HillPe00,rush_td,0,,,,,
player,201212090cle,kan,HillPe00,rush_long,4,,,,,
player,201212090cle,kan,HillPe00,targets,1,,,,,
player,201212090cle,kan,HillPe00,rec,1,,,,,
player,201212090cle,kan,HillPe00,rec_yds,6,,,,,
player,201212090cle,kan,HillPe00,rec_td,0,,,,,
player,201212090cle,kan,HillPe00,rec_long,6,,,,,
player,201212090cle,kan,HillPe00,fumbles,0,,,,,
player,201212090cle,kan,HillPe00,fumbles_lost,0,,,,,
player,201212090cle,kan,BoweDw00,pass_cmp,0,,,,,
player,201212090cle,kan,BoweDw00,pass_att,0,,,,,
player,201212090cle,kan,BoweDw00,pass_yds,0,,,,,
player,201212090cle,kan,BoweDw00,pass_td,0,,,,,
player,201212090cle,kan,BoweDw00,pass_int,0,,,,,
player,201212090cle,kan,BoweDw00,pass_sacked,0,,,,,
player,201212090cle,kan,BoweDw00,pass_sacked_yds,0,,,,,
player,201212090cle,kan,BoweDw00,pass_long,0,,,,,
player,201212090cle,kan,BoweDw00,pass_rating,,,,,,
player,201212090cle,kan,BoweDw00,rush_att,0,,,,,
player,201212090cle,kan,BoweDw00,rush_yds,0,,,,,
player,201212090cle,kan,BoweDw00,rush_td,0,,,,,
player,201212090cle,kan,BoweDw00,rush_long,0,,,,,
player,201212090cle,kan,BoweDw00,targets,2,,,,,
player,201212090cle,kan,BoweDw00,rec,2,,,,,
player,201212090cle,kan,BoweDw00,rec_yds,70,,,,,
player,201212090cle,kan,BoweDw00,rec_td,0,,,,,
player,201212090cle,kan,BoweDw00,rec_long,47,,,,,
player,201212090cle,kan,BoweDw00,fumbles,0,,,,,
player,201212090cle,kan,BoweDw00,fumbles_lost,0,,,,,
player,201212090cle,kan,CoppTe00,pass_cmp,0,,,,,
player,201212090cle,kan,CoppTe00,pass_att,0,,,,,
player,201212090cle,kan,CoppTe00,pass_yds,0,,,,,
player,201212090cle,kan,CoppTe00,pass_td,0,,,,,
player,201212090cle,kan,CoppTe00,pass_int,0,,,,,
player,201212090cle,kan,CoppTe00,pass_sacked,0,,,,,
player,201212090cle,kan,CoppTe00,pass_sacked_yds,0,,,,,
player,201212090cle,kan,CoppTe00,pass_long,0,,,,,
player,201212090cle,kan,CoppTe00,pass_rating,,,,,,
player,201212090cle,kan,CoppTe00,rush_att,0,,,,,
player,201212090cle,kan,CoppTe00,rush_yds,0,,,,,
player,201212090cle,kan,CoppTe00,rush_td,0,,,,,
player,201212090cle,kan,CoppTe00,rush_long,0,,,,,
player,201212090cle,kan,CoppTe00,targets,3,,,,,
player,201212090cle,kan,CoppTe00,rec,3,,,,,
player,201212090cle,kan,CoppTe00,rec_yds,32,,,,,
player,201212090cle,kan,CoppTe00,rec_td,0,,,,,
player,201212090cle,kan,CoppTe00,rec_long,17,,,,,
player,201212090cle,kan,CoppTe00,fumbles,0,,,,,
player,201212090cle,kan,CoppTe00,fumbles_lost,0,,,,,
player,201212090cle,kan,NewsJa00,pass_cmp,0,,,,,
player,201212090cle,kan,NewsJa00,pass_att,0,,,,,
player,201212090cle,kan,NewsJa00,pass_yds,0,,,,,
player,201212090cle,kan,NewsJa00,pass_td,0,,,,,
player,201212090cle,kan,NewsJa00,pass_int,0,,,,,
player,201212090cle,kan,NewsJa00,pass_sacked,0,,,,,
player,201212090cle,kan,NewsJa00,pass_sacked_yds,0,,,,,
player,201212090cle,kan,NewsJa00,pass_long,0,,,,,
player,201212090cle,kan,NewsJa00,pass_rating,,,,,,
player,201212090cle,kan,NewsJa00,rush_att,0,,,,,
player,201212090cle,kan,NewsJa00,rush_yds,0,,,,,
player,201212090cle,kan,NewsJa00,rush_td,0,,,,,
player,201212090cle,kan,NewsJa00,rush_long,0,,,,,
player,201212090cle,kan,NewsJa00,targets,5,,,,,
player,201212090cle,kan,NewsJa00,rec,1,,,,,
player,201212090cle,kan,NewsJa00,rec_yds,25,,,,,
player,201212090cle,kan,NewsJa00,rec_td,0,,,,,
player,201212090cle,kan,NewsJa00,rec_long,25,,,,,
player,201212090cle,kan,NewsJa00,fumbles,0,,,,,
player,201212090cle,kan,NewsJa00,fumbles_lost,0,,,,,
player,201212090cle,kan,MoeaTo00,pass_cmp,0,,,,,
player,201212090cle,kan,MoeaTo00,pass_att,0,,,,,
player,201212090cle,kan,MoeaTo00,pass_yds,0,,,,,
player,201212090cle,kan,MoeaTo00,pass_td,0,,,,,
player,201212090cle,kan,MoeaTo00,pass_int,0,,,,,
player,201212090cle,kan,MoeaTo00,pass_sacked,0,,,,,
player,201212090cle,kan,MoeaTo00,pass_sacked_yds,0,,,,,
player,201212090cle,kan,MoeaTo00,pass_long,0,,,,,
player,201212090cle,kan,MoeaTo00,pass_rating,,,,,,
player,201212090cle,kan,MoeaTo00,rush_att,0,,,,,
player,201212090cle,kan,MoeaTo00,rush_yds,0,,,,,
player,201212090cle,kan,MoeaTo00,rush_td,0,,,,,
player,201212090cle,kan,MoeaTo00,rush_long,0,,,,,
player,201212090cle,kan,MoeaTo00,targets,2,,,,,
player,201212090cle,kan,MoeaTo00,rec,1,,,,,
player,201212090cle,kan,MoeaTo00,rec_yds,10,,,,,
player,201212090cle,kan,MoeaTo00,rec_td,0,,,,,
player,201212090cle,kan,MoeaTo00,rec_long,10,,,,,
player,201212090cle,kan,MoeaTo00,fumbles,0,,,,,
player,201212090cle,kan,MoeaTo00,fumbles_lost,0,,,,,
player,201212090cle,kan,DrauSh00,pass_cmp,0,,,,,
player,201212090cle,kan,DrauSh00,pass_att,0,,,,,
player,201212090cle,kan,DrauSh00,pass_yds,0,,,,,
player,201212090cle,kan,DrauSh00,pass_td,0,,,,,
player,201212090cle,kan,DrauSh00,pass_int,0,,,,,
player,201212090cle,kan,DrauSh00,pass_sacked,0,,,,,
player,201212090cle,kan,DrauSh00,pass_sacked_yds,0,,,,,
player,201212090cle,kan,DrauSh00,pass_long,0,,,,,
player,201212090cle,kan,DrauSh00,pass_rating,,,,,,
player,201212090cle,kan,DrauSh00,rush_att,1,,,,,
player,201212090cle,kan,DrauSh00,rush_yds,0,,,,,
player,201212090cle,kan,DrauSh00,rush_td,0,,,,,
player,201212090cle,kan,DrauSh00,rush_long,0,,,,,
player,201212090cle,kan,DrauSh00,targets,2,,,,,
player,201212090cle,kan,DrauSh00,rec,1,,,,,
player,201212090cle,kan,DrauSh00,rec_yds,8,,,,,
player,201212090cle,kan,DrauSh00,rec_td,0,,,,,
player,201212090cle,kan,DrauSh00,rec_long,8,,,,,
player,201212090cle,kan,DrauSh00,fumbles,0,,,,,
player,201212090cle,kan,DrauSh00,fumbles_lost,0,,,,,
player,201212090cle,kan,McClDe00,pass_cmp,0,,,,,
player,201212090cle,kan,McClDe00,pass_att,0,,,,,
player,201212090cle,kan,McClDe00,pass_yds,0,,,,,
player,201212090cle,kan,McClDe00,pass_td,0,,,,,
player,201212090cle,kan,McClDe00,pass_int,0,,,,,
player,201212090cle,kan,McClDe00,pass_sacked,0,,,,,
player,201212090cle,kan,McClDe00,pass_sacked_yds,0,,,,,
player,201212090cle,kan,McClDe00,pass_long,0,,,,,
player,201212090cle,kan,McClDe00,pass_rating,,,,,,
player,201212090cle,kan,McClDe00,rush_att,1,,,,,
player,201212090cle,kan,McClDe00,rush_yds,0,,,,,
player,201212090cle,kan,McClDe00,rush_td,0,,,,,
player,201212090cle,kan,McClDe00,rush_long,0,,,,,
player,201212090cle,kan,McClDe00,targets,2,,,,,
player,201212090cle,kan,McClDe00,rec,1,,,,,
player,201212090cle,kan,McClDe00,rec_yds,8,,,,,
player,201212090cle,kan,McClDe00,rec_td,0,,,,,
player,201212090cle,kan,McClDe00,rec_long,8,,,,,
player,201212090cle,kan,McClDe00,fumbles,0,,,,,
player,201212090cle,kan,McClDe00,fumbles_lost,0,,,,,
player,201212090cle,kan,ManeSt00,pass_cmp,0,,,,,
player,201212090cle,kan,ManeSt00,pass_att,0,,,,,
player,201212090cle,kan,ManeSt00,pass_yds,0,,,,,
player,201212090cle,kan,ManeSt00,pass_td,0,,,,,
player,201212090cle,kan,ManeSt00,pass_int,0,,,,,
player,201212090cle,kan,ManeSt00,pass_sacked,0,,,,,
player,201212090cle,kan,ManeSt00,pass_sacked_yds,0,,,,,
player,201212090cle,kan,ManeSt00,pass_long,0,,,,,
player,201212090cle,kan,ManeSt00,pass_rating,,,,,,
player,201212090cle,kan,ManeSt00,rush_att,0,,,,,
player,201212090cle,kan,ManeSt00,rush_yds,0,,,,,
player,201212090cle,kan,ManeSt00,rush_td,0,,,,,
player,201212090cle,kan,ManeSt00,rush_long,0,,,,,
player,201212090cle,kan,ManeSt00,targets,1,,,,,
player,201212090cle,kan,ManeSt00,rec,0,,,,,
player,201212090cle,kan,ManeSt00,rec_yds,0,,,,,
player,201212090cle,kan,ManeSt00,rec_td,0,,,,,
player,201212090cle,kan,ManeSt00,rec_long,0,,,,,
player,201212090cle,kan,ManeSt00,fumbles,0,,,,,
player,201212090cle,kan,ManeSt00,fumbles_lost,0,,,,,
player,201212090cle,kan,BaldJo00,pass_cmp,0,,,,,
player,201212090cle,kan,BaldJo00,pass_att,0,,,,,
player,201212090cle,kan,BaldJo00,pass_yds,0,,,,,
player,201212090cle,kan,BaldJo00,pass_td,0,,,,,
player,201212090cle,kan,BaldJo00,pass_int,0,,,,,
player,201212090cle,kan,BaldJo00,pass_sacked,0,,,,,
player,201212090cle,kan,BaldJo00,pass_sacked_yds,0,,,,,
player,201212090cle,kan,BaldJo00,pass_long,0,,,,,
player,201212090cle,kan,BaldJo00,pass_rating,,,,,,
player,201212090cle,kan,BaldJo00,rush_att,0,,,,,
player,201212090cle,kan,BaldJo00,rush_yds,0,,,,,
player,201212090cle,kan,BaldJo00,rush_td,0,,,,,
player,201212090cle,kan,BaldJo00,rush_long,0,,,,,
player,201212090cle,kan,BaldJo00,targets,2,,,,,
player,201212090cle,kan,BaldJo00,rec,0,,,,,
player,201212090cle,kan,BaldJo00,rec_yds,0,,,,,
player,201212090cle,kan,BaldJo00,rec_td,0,,,,,
player,201212090cle,kan,BaldJo00,rec_long,0,,,,,
player,201212090cle,kan,BaldJo00,fumbles,0,,,,,
player,201212090cle,kan,BaldJo00,fumbles_lost,0,,,,,
player,201212090cle,cle,WeedBr00,pass_cmp,17,,,,,
player,201212090cle,cle,WeedBr00,pass_att,30,,,,,
player,201212090cle,cle,WeedBr00,pass_yds,217,,,,,
player,201212090cle,cle,WeedBr00,pass_td,0,,,,,
player,201212090cle,cle,WeedBr00,pass_int,0,,,,,
player,201212090cle,cle,WeedBr00,pass_sacked,3,,,,,
player,201212090cle,cle,WeedBr00,pass_sacked_yds,19,,,,,
player,201212090cle,cle,WeedBr00,pass_long,34,,,,,
player,201212090cle,cle,WeedBr00,pass_rating,79.4,,,,,
player,201212090cle,cle,WeedBr00,rush_att,1,,,,,
player,201212090cle,cle,WeedBr00,rush_yds,15,,,,,
player,201212090cle,cle,WeedBr00,rush_td,0,,,,,
player,201212090cle,cle,WeedBr00,rush_long,15,,,,,
player,201212090cle,cle,WeedBr00,targets,0,,,,,
player,201212090cle,cle,WeedBr00,rec,0,,,,,
player,201212090cle,cle,WeedBr00,rec_yds,0,,,,,
player,201212090cle,cle,WeedBr00,rec_td,0,,,,,
player,201212090cle,cle,WeedBr00,rec_long,0,,,,,
player,201212090cle,cle,WeedBr00,fumbles,1,,,,,
player,201212090cle,cle,WeedBr00,fumbles_lost,0,,,,,
player,201212090cle,cle,HardMo00,pass_cmp,0,,,,,
player,201212090cle,cle,HardMo00,pass_att,0,,,,,
player,201212090cle,cle,HardMo00,pass_yds,0,,,,,
player,201212090cle,cle,HardMo00,pass_td,0,,,,,
player,201212090cle,cle,HardMo00,pass_int,0,,,,,
player,201212090cle,cle,HardMo00,pass_sacked,0,,,,,
player,201212090cle,cle,HardMo00,pass_sacked_yds,0,,,,,
player,201212090cle,cle,HardMo00,pass_long,0,,,,,
player,201212090cle,cle,HardMo00,pass_rating,,,,,,
player,201212090cle,cle,HardMo00,rush_att,10,,,,,
player,201212090cle,cle,HardMo00,rush_yds,52,,,,,
player,201212090cle,cle,HardMo00,rush_td,0,,,,,
player,201212090cle,cle,HardMo00,rush_long,25,,,,,
player,201212090cle,cle,HardMo00,targets,1,,,,,
player,201212090cle,cle,HardMo00,rec,0,,,,,
player,201212090cle,cle,HardMo00,rec_yds,0,,,,,
player,201212090cle,cle,HardMo00,rec_td,0,,,,,
player,201212090cle,cle,HardMo00,rec_long,0,,,,,
player,201212090cle,cle,HardMo00,fumbles,1,,,,,
player,201212090cle,cle,HardMo00,fumbles_lost,0,,,,,
player,201212090cle,cle,RichTr00,pass_cmp,0,,,,,
player,201212090cle,cle,RichTr00,pass_att,0,,,,,
player,201212090cle,cle,RichTr00,pass_yds,0,,,,,
player,201212090cle,cle,RichTr00,pass_td,0,,,,,
player,201212090cle,cle,RichTr00,pass_int,0,,,,,
player,201212090cle,cle,RichTr00,pass_sacked,0,,,,,
player,201212090cle,cle,RichTr00,pass_sacked_yds,0,,,,,
player,201212090cle,cle,RichTr00,pass_long,0,,,,,
player,201212090cle,cle,RichTr00,pass_rating,,,,,,
player,201212090cle,cle,RichTr00,rush_att,18,,,,,
player,201212090cle,cle,RichTr00,rush_yds,42,,,,,
player,201212090cle,cle,RichTr00,rush_td,2,,,,,
player,201212090cle,cle,RichTr00,rush_long,8,,,,,
player,201212090cle,cle,RichTr00,targets,2,,,,,
player,201212090cle,cle,RichTr00,rec,1,,,,,
player,201212090cle,cle,RichTr00,rec_yds,9,,,,,
player,201212090cle,cle,RichTr00,rec_td,0,,,,,
player,201212090cle,cle,RichTr00,rec_long,9,,,,,
player,201212090cle,cle,RichTr00,fumbles,0,,,,,
player,201212090cle,cle,RichTr00,fumbles_lost,0,,,,,
player,201212090cle,cle,LittGr00,pass_cmp,0,,,,,
player,201212090cle,cle,LittGr00,pass_att,0,,,,,
player,201212090cle,cle,LittGr00,pass_yds,0,,,,,
player,201212090cle,cle,LittGr00,pass_td,0,,,,,
player,201212090cle,cle,LittGr00,pass_int,0,,,,,
player,201212090cle,cle,LittGr00,pass_sacked,0,,,,,
player,201212090cle,cle,LittGr00,pass_sacked_yds,0,,,,,
player,201212090cle,cle,LittGr00,pass_long,0,,,,,
player,201212090cle,cle,LittGr00,pass_rating,,,,,,
player,201212090cle,cle,LittGr00,rush_att,1,,,,,
player,201212090cle,cle,LittGr00,rush_yds,17,,,,,
player,201212090cle,cle,LittGr00,rush_td,0,,,,,
player,201212090cle,cle,LittGr00,rush_long,17,,,,,
player,201212090cle,cle,LittGr00,targets,7,,,,,
player,201212090cle,cle,LittGr00,rec,4,,,,,
player,201212090cle,cle,LittGr00,rec_yds,69,,,,,
player,201212090cle,cle,LittGr00,rec_td,0,,,,,
player,201212090cle,cle,LittGr00,rec_long,34,,,,,
player,201212090cle,cle,LittGr00,fumbles,0,,,,,
player,201212090cle,cle,LittGr00,fumbles_lost,0,,,,,
player,201212090cle,cle,CribJo01,pass_cmp,0,,,,,
player,201212090cle,cle,CribJo01,pass_att,0,,,,,
player,201212090cle,cle,CribJo01,pass_yds,0,,,,,
player,201212090cle,cle,CribJo01,pass_td,0,,,,,
player,201212090cle,cle,CribJo01,pass_int,0,,,,,
player,201212090cle,cle,CribJo01,pass_sacked,0,,,,,
player,201212090cle,cle,CribJo01,pass_sacked_yds,0,,,,,
player,201212090cle,cle,CribJo01,pass_long,0,,,,,
player,201212090cle,cle,CribJo01,pass_rating,,,,,,
player,201212090cle,cle,CribJo01,rush_att,2,,,,,
player,201212090cle,cle,CribJo01,rush_yds,15,,,,,
player,201212090cle,cle,CribJo01,rush_td,0,,,,,
player,201212090cle,cle,CribJo01,rush_long,12,,,,,
player,201212090cle,cle,CribJo01,targets,0,,,,,
player,201212090cle,cle,CribJo01,rec,0,,,,,
player,201212090cle,cle,CribJo01,rec_yds,0,,,,,
player,201212090cle,cle,CribJo01,rec_td,0,,,,,
player,201212090cle,cle,CribJo01,rec_long,0,,,,,
player,201212090cle,cle,CribJo01,fumbles,0,,,,,
player,201212090cle,cle,CribJo01,fumbles_lost,0,,,,,
player,201212090cle,cle,BenjTr00,pass_cmp,0,,,,,
player,201212090cle,cle,BenjTr00,pass_att,0,,,,,
player,201212090cle,cle,BenjTr00,pass_yds,0,,,,,
player,201212090cle,cle,BenjTr00,pass_td,0,,,,,
player,201212090cle,cle,BenjTr00,pass_int,0,,,,,
player,201212090cle,cle,BenjTr00,pass_sacked,0,,,,,
player,201212090cle,cle,BenjTr00,pass_sacked_yds,0,,,,,
player,201212090cle,cle,BenjTr00,pass_long,0,,,,,
player,201212090cle,cle,BenjTr00,pass_rating,,,,,,
player,201212090cle,cle,BenjTr00,rush_att,1,,,,,
player,201212090cle,cle,BenjTr00,rush_yds,15,,,,,
player,201212090cle,cle,BenjTr00,rush_td,0,,,,,
player,201212090cle,cle,BenjTr00,rush_long,15,,,,,
player,201212090cle,cle,BenjTr00,targets,0,,,,,
player,201212090cle,cle,BenjTr00,rec,0,,,,,
player,201212090cle,cle,BenjTr00,rec_yds,0,,,,,
player,201212090cle,cle,BenjTr00,rec_td,0,,,,,
player,201212090cle,cle,BenjTr00,rec_long,0,,,,,
player,201212090cle,cle,BenjTr00,fumbles,0,,,,,
player,201212090cle,cle,BenjTr00,fumbles_lost,0,,,,,
player,201212090cle,cle,GordJo02,pass_cmp,0,,,,,
player,201212090cle,cle,GordJo02,pass_att,0,,,,,
player,201212090cle,cle,GordJo02,pass_yds,0,,,,,
player,201212090cle,cle,GordJo02,pass_td,0,,,,,
player,201212090cle,cle,GordJo02,pass_int,0,,,,,
player,201212090cle,cle,GordJo02,pass_sacked,0,,,,,
player,201212090cle,cle,GordJo02,pass_sacked_yds,0,,,,,
player,201212090cle,cle,GordJo02,pass_long,0,,,,,
player,201212090cle,cle,GordJo02,pass_rating,,,,,,
player,201212090cle,cle,GordJo02,rush_att,0,,,,,
player,201212090cle,cle,GordJo02,rush_yds,0,,,,,
player,201212090cle,cle,GordJo02,rush_td,0,,,,,
player,201212090cle,cle,GordJo02,rush_long,0,,,,,
player,201212090cle,cle,GordJo02,targets,12,,,,,
player,201212090cle,cle,GordJo02,rec,8,,,,,
player,201212090cle,cle,GordJo02,rec_yds,86,,,,,
player,201212090cle,cle,GordJo02,rec_td,0,,,,,
player,201212090cle,cle,GordJo02,rec_long,18,,,,,
player,201212090cle,cle,GordJo02,fumbles,0,,,,,
player,201212090cle,cle,GordJo02,fumbles_lost,0,,,,,
player,201212090cle,cle,WatsBe00,pass_cmp,0,,,,,
player,201212090cle,cle,WatsBe00,pass_att,0,,,,,
player,201212090cle,cle,WatsBe00,pass_yds,0,,,,,
player,201212090cle,cle,WatsBe00,pass_td,0,,,,,
player,201212090cle,cle,WatsBe00,pass_int,0,,,,,
player,201212090cle,cle,WatsBe00,pass_sacked,0,,,,,
player,201212090cle,cle,WatsBe00,pass_sacked_yds,0,,,,,
player,201212090cle,cle,WatsBe00,pass_long,0,,,,,
player,201212090cle,cle,WatsBe00,pass_rating,,,,,,
player,201212090cle,cle,WatsBe00,rush_att,0,,,,,
player,201212090cle,cle,WatsBe00,rush_yds,0,,,,,
player,201212090cle,cle,WatsBe00,rush_td,0,,,,,
player,201212090cle,cle,WatsBe00,rush_long,0,,,,,
player,201212090cle,cle,WatsBe00,targets,5,,,,,
player,201212090cle,cle,WatsBe00,rec,3,,,,,
player,201212090cle,cle,WatsBe00,rec_yds,43,,,,,
player,201212090cle,cle,WatsBe00,rec_td,0,,,,,
player,201212090cle,cle,WatsBe00,rec_long,23,,,,,
player,201212090cle,cle,WatsBe00,fumbles,0,,,,,
player,201212090cle,cle,WatsBe00,fumbles_lost,0,,,,,
player,201212090cle,cle,CameJo00,pass_cmp,0,,,,,
player,201212090cle,cle,CameJo00,pass_att,0,,,,,
player,201212090cle,cle,CameJo00,pass_yds,0,,,,,
player,201212090cle,cle,CameJo00,pass_td,0,,,,,
player,201212090cle,cle,CameJo00,pass_int,0,,,,,
player,201212090cle,cle,CameJo00,pass_sacked,0,,,,,
player,201212090cle,cle,CameJo00,pass_sacked_yds,0,,,,,
player,201212090cle,cle,CameJo00,pass_long,0,,,,,
player,201212090cle,cle,CameJo00,pass_rating,,,,,,
player,201212090cle,cle,CameJo00,rush_att,0,,,,,
player,201212090cle,cle,CameJo00,rush_yds,0,,,,,
player,201212090cle,cle,CameJo00,rush_td,0,,,,,
player,201212090cle,cle,CameJo00,rush_long,0,,,,,
player,201212090cle,cle,CameJo00,targets,2,,,,,
player,201212090cle,cle,CameJo00,rec,1,,,,,
player,201212090cle,cle,CameJo00,rec_yds,10,,,,,
player,201212090cle,cle,CameJo00,rec_td,0,,,,,
player,201212090cle,cle,CameJo00,rec_long,10,,,,,
player,201212090cle,cle,CameJo00,fumbles,0,,,,,
player,201212090cle,cle,CameJo00,fumbles_lost,0,,,,,
player,201212090cle,cle,MassMo00,pass_cmp,0,,,,,
player,201212090cle,cle,MassMo00,pass_att,0,,,,,
player,201212090cle,cle,MassMo00,pass_yds,0,,,,,
player,201212090cle,cle,MassMo00,pass_td,0,,,,,
player,201212090cle,cle,MassMo00,pass_int,0,,,,,
player,201212090cle,cle,MassMo00,pass_sacked,0,,,,,
player,201212090cle,cle,MassMo00,pass_sacked_yds,0,,,,,
player,201212090cle,cle,MassMo00,pass_long,0,,,,,
player,201212090cle,cle,MassMo00,pass_rating,,,,,,
player,201212090cle,cle,MassMo00,rush_att,0,,,,,
player,201212090cle,cle,MassMo00,rush_yds,0,,,,,
player,201212090cle,cle,MassMo00,rush_td,0,,,,,
player,201212090cle,cle,MassMo00,rush_long,0,,,,,
player,201212090cle,cle,MassMo00,targets,1,,,,,
player,201212090cle,cle,MassMo00,rec,0,,,,,
player,201212090cle,cle,MassMo00,rec_yds,0,,,,,
player,201212090cle,cle,MassMo00,rec_td,0,,,,,
player,201212090cle,cle,MassMo00,rec_long,0,,,,,
player,201212090cle,cle,MassMo00,fumbles,0,,,,,
player,201212090cle,cle,MassMo00,fumbles_lost,0,,,,,
player,201212090cle,cle,McCoCo00,pass_cmp,0,,,,,
player,201212090cle,cle,McCoCo00,pass_att,0,,,,,
player,201212090cle,cle,McCoCo00,pass_yds,0,,,,,
player,201212090cle,cle,McCoCo00,pass_td,0,,,,,
player,201212090cle,cle,McCoCo00,pass_int,0,,,,,
player,201212090cle,cle,McCoCo00,pass_sacked,0,,,,,
player,201212090cle,cle,McCoCo00,pass_sacked_yds,0,,,,,
player,201212090cle,cle,McCoCo00,pass_long,0,,,,,
player,201212090cle,cle,McCoCo00,pass_rating,,,,,,
player,201212090cle,cle,McCoCo00,rush_att,2,,,,,
player,201212090cle,cle,McCoCo00,rush_yds,-2,,,,,
player,201212090cle,cle,McCoCo00,rush_td,0,,,,,
player,201212090cle,cle,McCoCo00,rush_long,-1,,,,,
player,201212090cle,cle,McCoCo00,targets,0,,,,,
player,201212090cle,cle,McCoCo00,rec,0,,,,,
player,201212090cle,cle,McCoCo00,rec_yds,0,,,,,
