game,2012,9,20121104,201211040oti,chi,"Chicago Bears",51,oti,"Tennessee Titans",20
player,201211040oti,chi,IdonIs20,tackles_combined,2,,,,,
player,201211040oti,chi,IdonIs20,tackles_solo,0,,,,,
player,201211040oti,chi,IdonIs20,tackles_assists,2,,,,,
player,201211040oti,chi,IdonIs20,tackles_loss,0,,,,,
player,201211040oti,chi,IdonIs20,qb_hits,1,,,,,
player,201211040oti,chi,IdonIs20,fumbles_rec,0,,,,,
player,201211040oti,chi,IdonIs20,fumbles_rec_yds,0,,,,,
player,201211040oti,chi,IdonIs20,fumbles_rec_td,0,,,,,
player,201211040oti,chi,IdonIs20,fumbles_forced,0,,,,,
player,201211040oti,chi,PaeaSt00,def_int,0,,,,,
player,201211040oti,chi,PaeaSt00,def_int_yds,0,,,,,
player,201211040oti,chi,PaeaSt00,def_int_td,0,,,,,
player,201211040oti,chi,PaeaSt00,def_int_long,0,,,,,
player,201211040oti,chi,PaeaSt00,pass_defended,0,,,,,
player,201211040oti,chi,PaeaSt00,sacks,0.5,,,,,
player,201211040oti,chi,PaeaSt00,tackles_combined,2,,,,,
player,201211040oti,chi,PaeaSt00,tackles_solo,1,,,,,
player,201211040oti,chi,PaeaSt00,tackles_assists,1,,,,,
player,201211040oti,chi,PaeaSt00,tackles_loss,0,,,,,
player,201211040oti,chi,PaeaSt00,qb_hits,1,,,,,
player,201211040oti,chi,PaeaSt00,fumbles_rec,0,,,,,
player,201211040oti,chi,PaeaSt00,fumbles_rec_yds,0,,,,,
player,201211040oti,chi,PaeaSt00,fumbles_rec_td,0,,,,,
player,201211040oti,chi,PaeaSt00,fumbles_forced,0,,,,,
player,201211040oti,chi,TillCh20,def_int,0,,,,,
player,201211040oti,chi,TillCh20,def_int_yds,0,,,,,
player,201211040oti,chi,TillCh20,def_int_td,0,,,,,
player,201211040oti,chi,TillCh20,def_int_long,0,,,,,
player,201211040oti,chi,TillCh20,pass_defended,1,,,,,
player,201211040oti,chi,TillCh20,sacks,0.0,,,,,
player,201211040oti,chi,TillCh20,tackles_combined,9,,,,,
player,201211040oti,chi,TillCh20,tackles_solo,9,,,,,
player,201211040oti,chi,TillCh20,tackles_assists,0,,,,,
player,201211040oti,chi,TillCh20,tackles_loss,0,,,,,
player,201211040oti,chi,TillCh20,qb_hits,0,,,,,
player,201211040oti,chi,TillCh20,fumbles_rec,0,,,,,
player,201211040oti,chi,TillCh20,fumbles_rec_yds,0,,,,,
player,201211040oti,chi,TillCh20,fumbles_rec_td,0,,,,,
player,201211040oti,chi,TillCh20,fumbles_forced,4,,,,,
player,201211040oti,chi,BrigLa99,def_int,0,,,,,
player,201211040oti,chi,BrigLa99,def_int_yds,0,,,,,
player,201211040oti,chi,BrigLa99,def_int_td,0,,,,,
player,201211040oti,chi,BrigLa99,def_int_long,0,,,,,
player,201211040oti,chi,BrigLa99,pass_defended,0,,,,,
player,201211040oti,chi,BrigLa99,sacks,0.0,,,,,
player,201211040oti,chi,BrigLa99,tackles_combined,4,,,,,
player,201211040oti,chi,BrigLa99,tackles_solo,2,,,,,
player,201211040oti,chi,BrigLa99,tackles_assists,2,,,,,
player,201211040oti,chi,BrigLa99,tackles_loss,0,,,,,
player,201211040oti,chi,BrigLa99,qb_hits,0,,,,,
player,201211040oti,chi,BrigLa99,fumbles_rec,0,,,,,
player,201211040oti,chi,BrigLa99,fumbles_rec_yds,0,,,,,
player,201211040oti,chi,BrigLa99,fumbles_rec_td,0,,,,,
player,201211040oti,chi,BrigLa99,fumbles_forced,0,,,,,
player,201211040oti,chi,RoacNi99,def_int,0,,,,,
player,201211040oti,chi,RoacNi99,def_int_yds,0,,,,,
player,201211040oti,chi,RoacNi99,def_int_td,0,,,,,
player,201211040oti,chi,RoacNi99,def_int_long,0,,,,,
player,201211040oti,chi,RoacNi99,pass_defended,0,,,,,
player,201211040oti,chi,RoacNi99,sacks,0.0,,,,,
player,201211040oti,chi,RoacNi99,tackles_combined,4,,,,,
player,201211040oti,chi,RoacNi99,tackles_solo,2,,,,,
player,201211040oti,chi,RoacNi99,tackles_assists,2,,,,,
player,201211040oti,chi,RoacNi99,tackles_loss,0,,,,,
player,201211040oti,chi,RoacNi99,qb_hits,0,,,,,
player,201211040oti,chi,RoacNi99,fumbles_rec,0,,,,,
player,201211040oti,chi,RoacNi99,fumbles_rec_yds,0,,,,,
player,201211040oti,chi,RoacNi99,fumbles_rec_td,0,,,,,
player,201211040oti,chi,RoacNi99,fumbles_forced,0,,,,,
player,201211040oti,chi,CollNa20,def_int,0,,,,,
player,201211040oti,chi,CollNa20,def_int_yds,0,,,,,
player,201211040oti,chi,CollNa20,def_int_td,0,,,,,
player,201211040oti,chi,CollNa20,def_int_long,0,,,,,
player,201211040oti,chi,CollNa20,pass_defended,1,,,,,
player,201211040oti,chi,CollNa20,sacks,0.0,,,,,
player,201211040oti,chi,CollNa20,tackles_combined,3,,,,,
player,201211040oti,chi,CollNa20,tackles_solo,1,,,,,
player,201211040oti,chi,CollNa20,tackles_assists,2,,,,,
player,201211040oti,chi,CollNa20,tackles_loss,0,,,,,
player,201211040oti,chi,CollNa20,qb_hits,0,,,,,
player,201211040oti,chi,CollNa20,fumbles_rec,0,,,,,
player,201211040oti,chi,CollNa20,fumbles_rec_yds,0,,,,,
player,201211040oti,chi,CollNa20,fumbles_rec_td,0,,,,,
player,201211040oti,chi,CollNa20,fumbles_forced,0,,,,,
player,201211040oti,chi,JennTi20,def_int,0,,,,,
player,201211040oti,chi,JennTi20,def_int_yds,0,,,,,
player,201211040oti,chi,JennTi20,def_int_td,0,,,,,
player,201211040oti,chi,JennTi20,def_int_long,0,,,,,
player,201211040oti,chi,JennTi20,pass_defended,2,,,,,
player,201211040oti,chi,JennTi20,sacks,0.0,,,,,
player,201211040oti,chi,JennTi20,tackles_combined,3,,,,,
player,201211040oti,chi,JennTi20,tackles_solo,3,,,,,
player,201211040oti,chi,JennTi20,tackles_assists,0,,,,,
player,201211040oti,chi,JennTi20,tackles_loss,0,,,,,
player,201211040oti,chi,JennTi20,qb_hits,0,,,,,
player,201211040oti,chi,JennTi20,fumbles_rec,0,,,,,
player,201211040oti,chi,JennTi20,fumbles_rec_yds,0,,,,,
player,201211040oti,chi,JennTi20,fumbles_rec_td,0,,,,,
player,201211040oti,chi,JennTi20,fumbles_forced,0,,,,,
player,201211040oti,chi,AlleAr00,def_int,0,,,,,
player,201211040oti,chi,AlleAr00,def_int_yds,0,,,,,
player,201211040oti,chi,AlleAr00,def_int_td,0,,,,,
player,201211040oti,chi,AlleAr00,def_int_long,0,,,,,
player,201211040oti,chi,AlleAr00,pass_defended,0,,,,,
player,201211040oti,chi,AlleAr00,sacks,0.0,,,,,
player,201211040oti,chi,AlleAr00,tackles_combined,2,,,,,
player,201211040oti,chi,AlleAr00,tackles_solo,1,,,,,
player,201211040oti,chi,AlleAr00,tackles_assists,1,,,,,
player,201211040oti,chi,AlleAr00,tackles_loss,0,,,,,
player,201211040oti,chi,AlleAr00,qb_hits,0,,,,,
player,201211040oti,chi,AlleAr00,fumbles_rec,0,,,,,
player,201211040oti,chi,AlleAr00,fumbles_rec_yds,0,,,,,
player,201211040oti,chi,AlleAr00,fumbles_rec_td,0,,,,,
player,201211040oti,chi,AlleAr00,fumbles_forced,0,,,,,
player,201211040oti,chi,CostBl20,def_int,0,,,,,
player,201211040oti,chi,CostBl20,def_int_yds,0,,,,,
player,201211040oti,chi,CostBl20,def_int_td,0,,,,,
player,201211040oti,chi,CostBl20,def_int_long,0,,,,,
player,201211040oti,chi,CostBl20,pass_defended,0,,,,,
player,201211040oti,chi,CostBl20,sacks,0.0,,,,,
player,201211040oti,chi,CostBl20,tackles_combined,2,,,,,
player,201211040oti,chi,CostBl20,tackles_solo,0,,,,,
player,201211040oti,chi,CostBl20,tackles_assists,2,,,,,
player,201211040oti,chi,CostBl20,tackles_loss,0,,,,,
player,201211040oti,chi,CostBl20,qb_hits,0,,,,,
player,201211040oti,chi,CostBl20,fumbles_rec,0,,,,,
player,201211040oti,chi,CostBl20,fumbles_rec_yds,0,,,,,
player,201211040oti,chi,CostBl20,fumbles_rec_td,0,,,,,
player,201211040oti,chi,CostBl20,fumbles_forced,0,,,,,
player,201211040oti,chi,HaydKe20,def_int,0,,,,,
player,201211040oti,chi,HaydKe20,def_int_yds,0,,,,,
player,201211040oti,chi,HaydKe20,def_int_td,0,,,,,
player,201211040oti,chi,HaydKe20,def_int_long,0,,,,,
player,201211040oti,chi,HaydKe20,pass_defended,0,,,,,
player,201211040oti,chi,HaydKe20,sacks,0.0,,,,,
player,201211040oti,chi,HaydKe20,tackles_combined,2,,,,,
player,201211040oti,chi,HaydKe20,tackles_solo,1,,,,,
player,201211040oti,chi,HaydKe20,tackles_assists,1,,,,,
player,201211040oti,chi,HaydKe20,tackles_loss,0,,,,,
player,201211040oti,chi,HaydKe20,qb_hits,0,,,,,
player,201211040oti,chi,HaydKe20,fumbles_rec,2,,,,,
player,201211040oti,chi,HaydKe20,fumbles_rec_yds,15,,,,,
player,201211040oti,chi,HaydKe20,fumbles_rec_td,0,,,,,
player,201211040oti,chi,HaydKe20,fumbles_forced,0,,,,,
player,201211040oti,chi,McMaSh99,def_int,0,,,,,
player,201211040oti,chi,McMaSh99,def_int_yds,0,,,,,
player,201211040oti,chi,McMaSh99,def_int_td,0,,,,,
player,201211040oti,chi,McMaSh99,def_int_long,0,,,,,
player,201211040oti,chi,McMaSh99,pass_defended,0,,,,,
player,201211040oti,chi,McMaSh99,sacks,0.0,,,,,
player,201211040oti,chi,McMaSh99,tackles_combined,2,,,,,
player,201211040oti,chi,McMaSh99,tackles_solo,0,,,,,
player,201211040oti,chi,McMaSh99,tackles_assists,2,,,,,
player,201211040oti,chi,McMaSh99,tackles_loss,0,,,,,
player,201211040oti,chi,McMaSh99,qb_hits,0,,,,,
player,201211040oti,chi,McMaSh99,fumbles_rec,0,,,,,
player,201211040oti,chi,McMaSh99,fumbles_rec_yds,0,,,,,
player,201211040oti,chi,McMaSh99,fumbles_rec_td,0,,,,,
player,201211040oti,chi,McMaSh99,fumbles_forced,0,,,,,
player,201211040oti,chi,MeltHe99,def_int,0,,,,,
player,201211040oti,chi,MeltHe99,def_int_yds,0,,,,,
player,201211040oti,chi,MeltHe99,def_int_td,0,,,,,
player,201211040oti,chi,MeltHe99,def_int_long,0,,,,,
player,201211040oti,chi,MeltHe99,pass_defended,0,,,,,
player,201211040oti,chi,MeltHe99,sacks,0.0,,,,,
player,201211040oti,chi,MeltHe99,tackles_combined,2,,,,,
player,201211040oti,chi,MeltHe99,tackles_solo,0,,,,,
player,201211040oti,chi,MeltHe99,tackles_assists,2,,,,,
player,201211040oti,chi,MeltHe99,tackles_loss,0,,,,,
player,201211040oti,chi,MeltHe99,qb_hits,0,,,,,
player,201211040oti,chi,MeltHe99,fumbles_rec,0,,,,,
player,201211040oti,chi,MeltHe99,fumbles_rec_yds,0,,,,,
player,201211040oti,chi,MeltHe99,fumbles_rec_td,0,,,,,
player,201211040oti,chi,MeltHe99,fumbles_forced,0,,,,,
player,201211040oti,chi,MoorDJ99,def_int,0,,,,,
player,201211040oti,chi,MoorDJ99,def_int_yds,0,,,,,
player,201211040oti,chi,MoorDJ99,def_int_td,0,,,,,
player,201211040oti,chi,MoorDJ99,def_int_long,0,,,,,
player,201211040oti,chi,MoorDJ99,pass_defended,0,,,,,
player,201211040oti,chi,MoorDJ99,sacks,0.0,,,,,
player,201211040oti,chi,MoorDJ99,tackles_combined,2,,,,,
player,201211040oti,chi,MoorDJ99,tackles_solo,2,,,,,
player,201211040oti,chi,MoorDJ99,tackles_assists,0,,,,,
player,201211040oti,chi,MoorDJ99,tackles_loss,0,,,,,
player,201211040oti,chi,MoorDJ99,qb_hits,0,,,,,
player,201211040oti,chi,MoorDJ99,fumbles_rec,0,,,,,
player,201211040oti,chi,MoorDJ99,fumbles_rec_yds,0,,,,,
player,201211040oti,chi,MoorDJ99,fumbles_rec_td,0,,,,,
player,201211040oti,chi,MoorDJ99,fumbles_forced,0,,,,,
player,201211040oti,chi,StelCr99,def_int,0,,,,,
player,201211040oti,chi,StelCr99,def_int_yds,0,,,,,
player,201211040oti,chi,StelCr99,def_int_td,0,,,,,
player,201211040oti,chi,StelCr99,def_int_long,0,,,,,
player,201211040oti,chi,StelCr99,pass_defended,0,,,,,
player,201211040oti,chi,StelCr99,sacks,0.0,,,,,
player,201211040oti,chi,StelCr99,tackles_combined,2,,,,,
player,201211040oti,chi,StelCr99,tackles_solo,1,,,,,
player,201211040oti,chi,StelCr99,tackles_assists,1,,,,,
player,201211040oti,chi,StelCr99,tackles_loss,0,,,,,
player,201211040oti,chi,StelCr99,qb_hits,0,,,,,
player,201211040oti,chi,StelCr99,fumbles_rec,0,,,,,
player,201211040oti,chi,StelCr99,fumbles_rec_yds,0,,,,,
player,201211040oti,chi,StelCr99,fumbles_rec_td,0,,,,,
player,201211040oti,chi,StelCr99,fumbles_forced,0,,,,,
player,201211040oti,chi,WaltAn01,def_int,0,,,,,
player,201211040oti,chi,WaltAn01,def_int_yds,0,,,,,
player,201211040oti,chi,WaltAn01,def_int_td,0,,,,,
player,201211040oti,chi,WaltAn01,def_int_long,0,,,,,
player,201211040oti,chi,WaltAn01,pass_defended,0,,,,,
player,201211040oti,chi,WaltAn01,sacks,0.0,,,,,
player,201211040oti,chi,WaltAn01,tackles_combined,2,,,,,
player,201211040oti,chi,WaltAn01,tackles_solo,0,,,,,
player,201211040oti,chi,WaltAn01,tackles_assists,2,,,,,
player,201211040oti,chi,WaltAn01,tackles_loss,0,,,,,
player,201211040oti,chi,WaltAn01,qb_hits,0,,,,,
player,201211040oti,chi,WaltAn01,fumbles_rec,0,,,,,
player,201211040oti,chi,WaltAn01,fumbles_rec_yds,0,,,,,
player,201211040oti,chi,WaltAn01,fumbles_rec_td,0,,,,,
player,201211040oti,chi,WaltAn01,fumbles_forced,0,,,,,
player,201211040oti,chi,WrigMa99,def_int,0,,,,,
player,201211040oti,chi,WrigMa99,def_int_yds,0,,,,,
player,201211040oti,chi,WrigMa99,def_int_td,0,,,,,
player,201211040oti,chi,WrigMa99,def_int_long,0,,,,,
player,201211040oti,chi,WrigMa99,pass_defended,0,,,,,
player,201211040oti,chi,WrigMa99,sacks,0.0,,,,,
player,201211040oti,chi,WrigMa99,tackles_combined,2,,,,,
player,201211040oti,chi,WrigMa99,tackles_solo,1,,,,,
player,201211040oti,chi,WrigMa99,tackles_assists,1,,,,,
player,201211040oti,chi,WrigMa99,tackles_loss,0,,,,,
player,201211040oti,chi,WrigMa99,qb_hits,0,,,,,
player,201211040oti,chi,WrigMa99,fumbles_rec,0,,,,,
player,201211040oti,chi,WrigMa99,fumbles_rec_yds,0,,,,,
player,201211040oti,chi,WrigMa99,fumbles_rec_td,0,,,,,
player,201211040oti,chi,WrigMa99,fumbles_forced,0,,,,,
player,201211040oti,chi,BowmZa20,def_int,0,,,,,
player,201211040oti,chi,BowmZa20,def_int_yds,0,,,,,
player,201211040oti,chi,BowmZa20,def_int_td,0,,,,,
player,201211040oti,chi,BowmZa20,def_int_long,0,,,,,
player,201211040oti,chi,BowmZa20,pass_defended,1,,,,,
player,201211040oti,chi,BowmZa20,sacks,0.0,,,,,
player,201211040oti,chi,BowmZa20,tackles_combined,1,,,,,
player,201211040oti,chi,BowmZa20,tackles_solo,1,,,,,
player,201211040oti,chi,BowmZa20,tackles_assists,0,,,,,
player,201211040oti,chi,BowmZa20,tackles_loss,1,,,,,
player,201211040oti,chi,BowmZa20,qb_hits,0,,,,,
player,201211040oti,chi,BowmZa20,fumbles_rec,0,,,,,
player,201211040oti,chi,BowmZa20,fumbles_rec_yds,0,,,,,
player,201211040oti,chi,BowmZa20,fumbles_rec_td,0,,,,,
player,201211040oti,chi,BowmZa20,fumbles_forced,0,,,,,
player,201211040oti,chi,McClSh00,def_int,0,,,,,
player,201211040oti,chi,McClSh00,def_int_yds,0,,,,,
player,201211040oti,chi,McClSh00,def_int_td,0,,,,,
player,201211040oti,chi,McClSh00,def_int_long,0,,,,,
player,201211040oti,chi,McClSh00,pass_defended,0,,,,,
player,201211040oti,chi,McClSh00,sacks,0.0,,,,,
player,201211040oti,chi,McClSh00,tackles_combined,1,,,,,
player,201211040oti,chi,McClSh00,tackles_solo,0,,,,,
player,201211040oti,chi,McClSh00,tackles_assists,1,,,,,
player,201211040oti,chi,McClSh00,tackles_loss,0,,,,,
player,201211040oti,chi,McClSh00,qb_hits,0,,,,,
player,201211040oti,chi,McClSh00,fumbles_rec,0,,,,,
player,201211040oti,chi,McClSh00,fumbles_rec_yds,0,,,,,
player,201211040oti,chi,McClSh00,fumbles_rec_td,0,,,,,
player,201211040oti,chi,McClSh00,fumbles_forced,0,,,,,
player,201211040oti,chi,PodlAd20,def_int,0,,,,,
player,201211040oti,chi,PodlAd20,def_int_yds,0,,,,,
player,201211040oti,chi,PodlAd20,def_int_td,0,,,,,
player,201211040oti,chi,PodlAd20,def_int_long,0,,,,,
player,201211040oti,chi,PodlAd20,pass_defended,0,,,,,
player,201211040oti,chi,PodlAd20,sacks,0.0,,,,,
player,201211040oti,chi,PodlAd20,tackles_combined,1,,,,,
player,201211040oti,chi,PodlAd20,tackles_solo,1,,,,,
player,201211040oti,chi,PodlAd20,tackles_assists,0,,,,,
player,201211040oti,chi,PodlAd20,tackles_loss,0,,,,,
player,201211040oti,chi,PodlAd20,qb_hits,0,,,,,
player,201211040oti,chi,PodlAd20,fumbles_rec,0,,,,,
player,201211040oti,chi,PodlAd20,fumbles_rec_yds,0,,,,,
player,201211040oti,chi,PodlAd20,fumbles_rec_td,0,,,,,
player,201211040oti,chi,PodlAd20,fumbles_forced,0,,,,,
player,201211040oti,chi,WeemEr00,def_int,0,,,,,
player,201211040oti,chi,WeemEr00,def_int_yds,0,,,,,
player,201211040oti,chi,WeemEr00,def_int_td,0,,,,,
player,201211040oti,chi,WeemEr00,def_int_long,0,,,,,
player,201211040oti,chi,WeemEr00,pass_defended,0,,,,,
player,201211040oti,chi,WeemEr00,sacks,0.0,,,,,
player,201211040oti,chi,WeemEr00,tackles_combined,1,,,,,
player,201211040oti,chi,WeemEr00,tackles_solo,1,,,,,
player,201211040oti,chi,WeemEr00,tackles_assists,0,,,,,
player,201211040oti,chi,WeemEr00,tackles_loss,0,,,,,
player,201211040oti,chi,WeemEr00,qb_hits,0,,,,,
player,201211040oti,chi,WeemEr00,fumbles_rec,0,,,,,
player,201211040oti,chi,WeemEr00,fumbles_rec_yds,0,,,,,
player,201211040oti,chi,WeemEr00,fumbles_rec_td,0,,,,,
player,201211040oti,chi,WeemEr00,fumbles_forced,0,,,,,
player,201211040oti,chi,ContCh00,def_int,0,,,,,
player,201211040oti,chi,ContCh00,def_int_yds,0,,,,,
player,201211040oti,chi,ContCh00,def_int_td,0,,,,,
player,201211040oti,chi,ContCh00,def_int_long,0,,,,,
player,201211040oti,chi,ContCh00,pass_defended,3,,,,,
player,201211040oti,chi,ContCh00,sacks,0.0,,,,,
player,201211040oti,chi,ContCh00,tackles_combined,0,,,,,
player,201211040oti,chi,ContCh00,tackles_solo,0,,,,,
player,201211040oti,chi,ContCh00,tackles_assists,0,,,,,
player,201211040oti,chi,ContCh00,tackles_loss,0,,,,,
player,201211040oti,chi,ContCh00,qb_hits,0,,,,,
player,201211040oti,chi,ContCh00,fumbles_rec,1,,,,,
player,201211040oti,chi,ContCh00,fumbles_rec_yds,0,,,,,
player,201211040oti,chi,ContCh00,fumbles_rec_td,0,,,,,
player,201211040oti,chi,ContCh00,fumbles_forced,0,,,,,
player,201211040oti,oti,AyerAk00,def_int,0,,,,,
player,201211040oti,oti,AyerAk00,def_int_yds,0,,,,,
player,201211040oti,oti,AyerAk00,def_int_td,0,,,,,
player,201211040oti,oti,AyerAk00,def_int_long,0,,,,,
player,201211040oti,oti,AyerAk00,pass_defended,0,,,,,
player,201211040oti,oti,AyerAk00,sacks,1.0,,,,,
player,201211040oti,oti,AyerAk00,tackles_combined,8,,,,,
player,201211040oti,oti,AyerAk00,tackles_solo,6,,,,,
player,201211040oti,oti,AyerAk00,tackles_assists,2,,,,,
player,201211040oti,oti,AyerAk00,tackles_loss,1,,,,,
player,201211040oti,oti,AyerAk00,qb_hits,1,,,,,
player,201211040oti,oti,AyerAk00,fumbles_rec,0,,,,,
player,201211040oti,oti,AyerAk00,fumbles_rec_yds,0,,,,,
player,201211040oti,oti,AyerAk00,fumbles_rec_td,0,,,,,
player,201211040oti,oti,AyerAk00,fumbles_forced,0,,,,,
player,201211040oti,oti,CaseJu00,def_int,0,,,,,
player,201211040oti,oti,CaseJu00,def_int_yds,0,,,,,
player,201211040oti,oti,CaseJu00,def_int_td,0,,,,,
player,201211040oti,oti,CaseJu00,def_int_long,0,,,,,
player,201211040oti,oti,CaseJu00,pass_defended,0,,,,,
player,201211040oti,oti,CaseJu00,sacks,1.0,,,,,
player,201211040oti,oti,CaseJu00,tackles_combined,5,,,,,
player,201211040oti,oti,CaseJu00,tackles_solo,2,,,,,
player,201211040oti,oti,CaseJu00,tackles_assists,3,,,,,
player,201211040oti,oti,CaseJu00,tackles_loss,0,,,,,
player,201211040oti,oti,CaseJu00,qb_hits,1,,,,,
player,201211040oti,oti,CaseJu00,fumbles_rec,0,,,,,
player,201211040oti,oti,CaseJu00,fumbles_rec_yds,0,,,,,
player,201211040oti,oti,CaseJu00,fumbles_rec_td,0,,,,,
player,201211040oti,oti,CaseJu00,fumbles_forced,1,,,,,
player,201211040oti,oti,WimbKa20,def_int,0,,,,,
player,201211040oti,oti,WimbKa20,def_int_yds,0,,,,,
player,201211040oti,oti,WimbKa20,def_int_td,0,,,,,
player,201211040oti,oti,WimbKa20,def_int_long,0,,,,,
player,201211040oti,oti,WimbKa20,pass_defended,0,,,,,
player,201211040oti,oti,WimbKa20,sacks,1.0,,,,,
player,201211040oti,oti,WimbKa20,tackles_combined,1,,,,,
player,201211040oti,oti,WimbKa20,tackles_solo,1,,,,,
player,201211040oti,oti,WimbKa20,tackles_assists,0,,,,,
player,201211040oti,oti,WimbKa20,tackles_loss,1,,,,,
player,201211040oti,oti,WimbKa20,qb_hits,1,,,,,
player,201211040oti,oti,WimbKa20,fumbles_rec,1,,,,,
player,201211040oti,oti,WimbKa20,fumbles_rec_yds,2,,,,,
player,201211040oti,oti,WimbKa20,fumbles_rec_td,0,,,,,
player,201211040oti,oti,WimbKa20,fumbles_forced,0,,,,,
player,201211040oti,oti,BrowZa00,def_int,0,,,,,
player,201211040oti,oti,BrowZa00,def_int_yds,0,,,,,
player,201211040oti,oti,BrowZa00,def_int_td,0,,,,,
player,201211040oti,oti,BrowZa00,def_int_long,0,,,,,
player,201211040oti,oti,BrowZa00,pass_defended,0,,,,,
player,201211040oti,oti,BrowZa00,sacks,0.0,,,,,
player,201211040oti,oti,BrowZa00,tackles_combined,10,,,,,
player,201211040oti,oti,BrowZa00,tackles_solo,7,,,,,
player,201211040oti,oti,BrowZa00,tackles_assists,3,,,,,
player,201211040oti,oti,BrowZa00,tackles_loss,2,,,,,
player,201211040oti,oti,BrowZa00,qb_hits,0,,,,,
player,201211040oti,oti,BrowZa00,fumbles_rec,1,,,,,
player,201211040oti,oti,BrowZa00,fumbles_rec_yds,6,,,,,
player,201211040oti,oti,BrowZa00,fumbles_rec_td,0,,,,,
player,201211040oti,oti,BrowZa00,fumbles_forced,0,,,,,
player,201211040oti,oti,McCoJa99,def_int,0,,,,,
player,201211040oti,oti,McCoJa99,def_int_yds,0,,,,,
player,201211040oti,oti,McCoJa99,def_int_td,0,,,,,
player,201211040oti,oti,McCoJa99,def_int_long,0,,,,,
player,201211040oti,oti,McCoJa99,pass_defended,0,,,,,
player,201211040oti,oti,McCoJa99,sacks,0.0,,,,,
player,201211040oti,oti,McCoJa99,tackles_combined,6,,,,,
player,201211040oti,oti,McCoJa99,tackles_solo,5,,,,,
player,201211040oti,oti,McCoJa99,tackles_assists,1,,,,,
player,201211040oti,oti,McCoJa99,tackles_loss,0,,,,,
player,201211040oti,oti,McCoJa99,qb_hits,0,,,,,
player,201211040oti,oti,McCoJa99,fumbles_rec,0,,,,,
player,201211040oti,oti,McCoJa99,fumbles_rec_yds,0,,,,,
player,201211040oti,oti,McCoJa99,fumbles_rec_td,0,,,,,
player,201211040oti,oti,McCoJa99,fumbles_forced,0,,,,,
player,201211040oti,oti,BabiJo21,def_int,0,,,,,
player,201211040oti,oti,BabiJo21,def_int_yds,0,,,,,
player,201211040oti,oti,BabiJo21,def_int_td,0,,,,,
player,201211040oti,oti,BabiJo21,def_int_long,0,,,,,
player,201211040oti,oti,BabiJo21,pass_defended,0,,,,,
player,201211040oti,oti,BabiJo21,sacks,0.0,,,,,
player,201211040oti,oti,BabiJo21,tackles_combined,5,,,,,
player,201211040oti,oti,BabiJo21,tackles_solo,3,,,,,
player,201211040oti,oti,BabiJo21,tackles_assists,2,,,,,
player,201211040oti,oti,BabiJo21,tackles_loss,0,,,,,
player,201211040oti,oti,BabiJo21,qb_hits,0,,,,,
player,201211040oti,oti,BabiJo21,fumbles_rec,0,,,,,
player,201211040oti,oti,BabiJo21,fumbles_rec_yds,0,,,,,
player,201211040oti,oti,BabiJo21,fumbles_rec_td,0,,,,,
player,201211040oti,oti,BabiJo21,fumbles_forced,0,,,,,
player,201211040oti,oti,MarkSe99,def_int,0,,,,,
player,201211040oti,oti,MarkSe99,def_int_yds,0,,,,,
player,201211040oti,oti,MarkSe99,def_int_td,0,,,,,
player,201211040oti,oti,MarkSe99,def_int_long,0,,,,,
player,201211040oti,oti,MarkSe99,pass_defended,0,,,,,
player,201211040oti,oti,MarkSe99,sacks,0.0,,,,,
player,201211040oti,oti,MarkSe99,tackles_combined,5,,,,,
player,201211040oti,oti,MarkSe99,tackles_solo,3,,,,,
player,201211040oti,oti,MarkSe99,tackles_assists,2,,,,,
player,201211040oti,oti,MarkSe99,tackles_loss,1,,,,,
player,201211040oti,oti,MarkSe99,qb_hits,0,,,,,
player,201211040oti,oti,MarkSe99,fumbles_rec,0,,,,,
player,201211040oti,oti,MarkSe99,fumbles_rec_yds,0,,,,,
player,201211040oti,oti,MarkSe99,fumbles_rec_td,0,,,,,
player,201211040oti,oti,MarkSe99,fumbles_forced,0,,,,,
player,201211040oti,oti,McCaCo00,def_int,0,,,,,
player,201211040oti,oti,McCaCo00,def_int_yds,0,,,,,
player,201211040oti,oti,McCaCo00,def_int_td,0,,,,,
player,201211040oti,oti,McCaCo00,def_int_long,0,,,,,
player,201211040oti,oti,McCaCo00,pass_defended,0,,,,,
player,201211040oti,oti,McCaCo00,sacks,0.0,,,,,
player,201211040oti,oti,McCaCo00,tackles_combined,5,,,,,
player,201211040oti,oti,McCaCo00,tackles_solo,3,,,,,
player,201211040oti,oti,McCaCo00,tackles_assists,2,,,,,
player,201211040oti,oti,McCaCo00,tackles_loss,0,,,,,
player,201211040oti,oti,McCaCo00,qb_hits,0,,,,,
player,201211040oti,oti,McCaCo00,fumbles_rec,0,,,,,
player,201211040oti,oti,McCaCo00,fumbles_rec_yds,0,,,,,
player,201211040oti,oti,McCaCo00,fumbles_rec_td,0,,,,,
player,201211040oti,oti,McCaCo00,fumbles_forced,0,,,,,
player,201211040oti,oti,MorgDe99,def_int,0,,,,,
player,201211040oti,oti,MorgDe99,def_int_yds,0,,,,,
player,201211040oti,oti,MorgDe99,def_int_td,0,,,,,
player,201211040oti,oti,MorgDe99,def_int_long,0,,,,,
player,201211040oti,oti,MorgDe99,pass_defended,1,,,,,
player,201211040oti,oti,MorgDe99,sacks,0.0,,,,,
player,201211040oti,oti,MorgDe99,tackles_combined,4,,,,,
player,201211040oti,oti,MorgDe99,tackles_solo,2,,,,,
