game,2012,16,20121222,201212220det,atl,"Atlanta Falcons",31,det,"Detroit Lions",18
player,201212220det,atl,WhitRo00,rush_yds,0,,,,,
player,201212220det,atl,WhitRo00,rush_td,0,,,,,
player,201212220det,atl,WhitRo00,rush_long,0,,,,,
player,201212220det,atl,WhitRo00,targets,10,,,,,
player,201212220det,atl,WhitRo00,rec,8,,,,,
player,201212220det,atl,WhitRo00,rec_yds,153,,,,,
player,201212220det,atl,WhitRo00,rec_td,2,,,,,
player,201212220det,atl,WhitRo00,rec_long,44,,,,,
player,201212220det,atl,WhitRo00,fumbles,0,,,,,
player,201212220det,atl,WhitRo00,fumbles_lost,0,,,,,
player,201212220det,atl,SnelJa00,pass_cmp,0,,,,,
player,201212220det,atl,SnelJa00,pass_att,0,,,,,
player,201212220det,atl,SnelJa00,pass_yds,0,,,,,
player,201212220det,atl,SnelJa00,pass_td,0,,,,,
player,201212220det,atl,SnelJa00,pass_int,0,,,,,
player,201212220det,atl,SnelJa00,pass_sacked,0,,,,,
player,201212220det,atl,SnelJa00,pass_sacked_yds,0,,,,,
player,201212220det,atl,SnelJa00,pass_long,0,,,,,
player,201212220det,atl,SnelJa00,pass_rating,,,,,,
player,201212220det,atl,SnelJa00,rush_att,0,,,,,
player,201212220det,atl,SnelJa00,rush_yds,0,,,,,
player,201212220det,atl,SnelJa00,rush_td,0,,,,,
player,201212220det,atl,SnelJa00,rush_long,0,,,,,
player,201212220det,atl,SnelJa00,targets,1,,,,,
player,201212220det,atl,SnelJa00,rec,1,,,,,
player,201212220det,atl,SnelJa00,rec_yds,12,,,,,
player,201212220det,atl,SnelJa00,rec_td,0,,,,,
player,201212220det,atl,SnelJa00,rec_long,12,,,,,
player,201212220det,atl,SnelJa00,fumbles,0,,,,,
player,201212220det,atl,SnelJa00,fumbles_lost,0,,,,,
player,201212220det,atl,GonzTo00,pass_cmp,0,,,,,
player,201212220det,atl,GonzTo00,pass_att,0,,,,,
player,201212220det,atl,GonzTo00,pass_yds,0,,,,,
player,201212220det,atl,GonzTo00,pass_td,0,,,,,
player,201212220det,atl,GonzTo00,pass_int,0,,,,,
player,201212220det,atl,GonzTo00,pass_sacked,0,,,,,
player,201212220det,atl,GonzTo00,pass_sacked_yds,0,,,,,
player,201212220det,atl,GonzTo00,pass_long,0,,,,,
player,201212220det,atl,GonzTo00,pass_rating,,,,,,
player,201212220det,atl,GonzTo00,rush_att,0,,,,,
player,201212220det,atl,GonzTo00,rush_yds,0,,,,,
player,201212220det,atl,GonzTo00,rush_td,0,,,,,
player,201212220det,atl,GonzTo00,rush_long,0,,,,,
player,201212220det,atl,GonzTo00,targets,2,,,,,
player,201212220det,atl,GonzTo00,rec,1,,,,,
player,201212220det,atl,GonzTo00,rec_yds,9,,,,,
player,201212220det,atl,GonzTo00,rec_td,0,,,,,
player,201212220det,atl,GonzTo00,rec_long,9,,,,,
player,201212220det,atl,GonzTo00,fumbles,0,,,,,
player,201212220det,atl,GonzTo00,fumbles_lost,0,,,,,
player,201212220det,atl,DougHa00,pass_cmp,0,,,,,
player,201212220det,atl,DougHa00,pass_att,0,,,,,
player,201212220det,atl,DougHa00,pass_yds,0,,,,,
player,201212220det,atl,DougHa00,pass_td,0,,,,,
player,201212220det,atl,DougHa00,pass_int,0,,,,,
player,201212220det,atl,DougHa00,pass_sacked,0,,,,,
player,201212220det,atl,DougHa00,pass_sacked_yds,0,,,,,
player,201212220det,atl,DougHa00,pass_long,0,,,,,
player,201212220det,atl,DougHa00,pass_rating,,,,,,
player,201212220det,atl,DougHa00,rush_att,0,,,,,
player,201212220det,atl,DougHa00,rush_yds,0,,,,,
player,201212220det,atl,DougHa00,rush_td,0,,,,,
player,201212220det,atl,DougHa00,rush_long,0,,,,,
player,201212220det,atl,DougHa00,targets,2,,,,,
player,201212220det,atl,DougHa00,rec,2,,,,,
player,201212220det,atl,DougHa00,rec_yds,6,,,,,
player,201212220det,atl,DougHa00,rec_td,0,,,,,
player,201212220det,atl,DougHa00,rec_long,5,,,,,
player,201212220det,atl,DougHa00,fumbles,0,,,,,
player,201212220det,atl,DougHa00,fumbles_lost,0,,,,,
player,201212220det,atl,PalmMi00,pass_cmp,0,,,,,
player,201212220det,atl,PalmMi00,pass_att,0,,,,,
player,201212220det,atl,PalmMi00,pass_yds,0,,,,,
player,201212220det,atl,PalmMi00,pass_td,0,,,,,
player,201212220det,atl,PalmMi00,pass_int,0,,,,,
player,201212220det,atl,PalmMi00,pass_sacked,0,,,,,
player,201212220det,atl,PalmMi00,pass_sacked_yds,0,,,,,
player,201212220det,atl,PalmMi00,pass_long,0,,,,,
player,201212220det,atl,PalmMi00,pass_rating,,,,,,
player,201212220det,atl,PalmMi00,rush_att,0,,,,,
player,201212220det,atl,PalmMi00,rush_yds,0,,,,,
player,201212220det,atl,PalmMi00,rush_td,0,,,,,
player,201212220det,atl,PalmMi00,rush_long,0,,,,,
player,201212220det,atl,PalmMi00,targets,1,,,,,
player,201212220det,atl,PalmMi00,rec,1,,,,,
player,201212220det,atl,PalmMi00,rec_yds,1,,,,,
player,201212220det,atl,PalmMi00,rec_td,1,,,,,
player,201212220det,atl,PalmMi00,rec_long,1,,,,,
player,201212220det,atl,PalmMi00,fumbles,0,,,,,
player,201212220det,atl,PalmMi00,fumbles_lost,0,,,,,
player,201212220det,atl,JoneJu02,pass_cmp,0,,,,,
player,201212220det,atl,JoneJu02,pass_att,0,,,,,
player,201212220det,atl,JoneJu02,pass_yds,0,,,,,
player,201212220det,atl,JoneJu02,pass_td,0,,,,,
player,201212220det,atl,JoneJu02,pass_int,0,,,,,
player,201212220det,atl,JoneJu02,pass_sacked,0,,,,,
player,201212220det,atl,JoneJu02,pass_sacked_yds,0,,,,,
player,201212220det,atl,JoneJu02,pass_long,0,,,,,
player,201212220det,atl,JoneJu02,pass_rating,,,,,,
player,201212220det,atl,JoneJu02,rush_att,1,,,,,
player,201212220det,atl,JoneJu02,rush_yds,-7,,,,,
player,201212220det,atl,JoneJu02,rush_td,0,,,,,
player,201212220det,atl,JoneJu02,rush_long,-7,,,,,
player,201212220det,atl,JoneJu02,targets,11,,,,,
player,201212220det,atl,JoneJu02,rec,7,,,,,
player,201212220det,atl,JoneJu02,rec_yds,71,,,,,
player,201212220det,atl,JoneJu02,rec_td,1,,,,,
player,201212220det,atl,JoneJu02,rec_long,16,,,,,
player,201212220det,atl,JoneJu02,fumbles,0,,,,,
player,201212220det,atl,JoneJu02,fumbles_lost,0,,,,,
player,201212220det,det,StafMa00,pass_cmp,37,,,,,
player,201212220det,det,StafMa00,pass_att,56,,,,,
player,201212220det,det,StafMa00,pass_yds,443,,,,,
player,201212220det,det,StafMa00,pass_td,0,,,,,
player,201212220det,det,StafMa00,pass_int,1,,,,,
player,201212220det,det,StafMa00,pass_sacked,0,,,,,
player,201212220det,det,StafMa00,pass_sacked_yds,0,,,,,
player,201212220det,det,StafMa00,pass_long,49,,,,,
player,201212220det,det,StafMa00,pass_rating,82.7,,,,,
player,201212220det,det,StafMa00,rush_att,1,,,,,
player,201212220det,det,StafMa00,rush_yds,2,,,,,
player,201212220det,det,StafMa00,rush_td,0,,,,,
player,201212220det,det,StafMa00,rush_long,2,,,,,
player,201212220det,det,StafMa00,targets,0,,,,,
player,201212220det,det,StafMa00,rec,0,,,,,
player,201212220det,det,StafMa00,rec_yds,0,,,,,
player,201212220det,det,StafMa00,rec_td,0,,,,,
player,201212220det,det,StafMa00,rec_long,0,,,,,
player,201212220det,det,StafMa00,fumbles,0,,,,,
player,201212220det,det,StafMa00,fumbles_lost,0,,,,,
player,201212220det,det,LeshMi00,pass_cmp,0,,,,,
player,201212220det,det,LeshMi00,pass_att,0,,,,,
player,201212220det,det,LeshMi00,pass_yds,0,,,,,
player,201212220det,det,LeshMi00,pass_td,0,,,,,
player,201212220det,det,LeshMi00,pass_int,0,,,,,
player,201212220det,det,LeshMi00,pass_sacked,0,,,,,
player,201212220det,det,LeshMi00,pass_sacked_yds,0,,,,,
player,201212220det,det,LeshMi00,pass_long,0,,,,,
player,201212220det,det,LeshMi00,pass_rating,,,,,,
player,201212220det,det,LeshMi00,rush_att,15,,,,,
player,201212220det,det,LeshMi00,rush_yds,46,,,,,
player,201212220det,det,LeshMi00,rush_td,1,,,,,
player,201212220det,det,LeshMi00,rush_long,9,,,,,
player,201212220det,det,LeshMi00,targets,5,,,,,
player,201212220det,det,LeshMi00,rec,3,,,,,
player,201212220det,det,LeshMi00,rec_yds,20,,,,,
player,201212220det,det,LeshMi00,rec_td,0,,,,,
player,201212220det,det,LeshMi00,rec_long,11,,,,,
player,201212220det,det,LeshMi00,fumbles,1,,,,,
player,201212220det,det,LeshMi00,fumbles_lost,1,,,,,
player,201212220det,det,LogaSt00,pass_cmp,0,,,,,
player,201212220det,det,LogaSt00,pass_att,0,,,,,
player,201212220det,det,LogaSt00,pass_yds,0,,,,,
player,201212220det,det,LogaSt00,pass_td,0,,,,,
player,201212220det,det,LogaSt00,pass_int,0,,,,,
player,201212220det,det,LogaSt00,pass_sacked,0,,,,,
player,201212220det,det,LogaSt00,pass_sacked_yds,0,,,,,
player,201212220det,det,LogaSt00,pass_long,0,,,,,
player,201212220det,det,LogaSt00,pass_rating,,,,,,
player,201212220det,det,LogaSt00,rush_att,1,,,,,
player,201212220det,det,LogaSt00,rush_yds,13,,,,,
player,201212220det,det,LogaSt00,rush_td,0,,,,,
player,201212220det,det,LogaSt00,rush_long,13,,,,,
player,201212220det,det,LogaSt00,targets,1,,,,,
player,201212220det,det,LogaSt00,rec,1,,,,,
player,201212220det,det,LogaSt00,rec_yds,4,,,,,
player,201212220det,det,LogaSt00,rec_td,0,,,,,
player,201212220det,det,LogaSt00,rec_long,4,,,,,
player,201212220det,det,LogaSt00,fumbles,0,,,,,
player,201212220det,det,LogaSt00,fumbles_lost,0,,,,,
player,201212220det,det,BellJo01,pass_cmp,0,,,,,
player,201212220det,det,BellJo01,pass_att,0,,,,,
player,201212220det,det,BellJo01,pass_yds,0,,,,,
player,201212220det,det,BellJo01,pass_td,0,,,,,
player,201212220det,det,BellJo01,pass_int,0,,,,,
player,201212220det,det,BellJo01,pass_sacked,0,,,,,
player,201212220det,det,BellJo01,pass_sacked_yds,0,,,,,
player,201212220det,det,BellJo01,pass_long,0,,,,,
player,201212220det,det,BellJo01,pass_rating,,,,,,
player,201212220det,det,BellJo01,rush_att,4,,,,,
player,201212220det,det,BellJo01,rush_yds,10,,,,,
player,201212220det,det,BellJo01,rush_td,0,,,,,
player,201212220det,det,BellJo01,rush_long,7,,,,,
player,201212220det,det,BellJo01,targets,11,,,,,
player,201212220det,det,BellJo01,rec,9,,,,,
player,201212220det,det,BellJo01,rec_yds,73,,,,,
player,201212220det,det,BellJo01,rec_td,0,,,,,
player,201212220det,det,BellJo01,rec_long,16,,,,,
player,201212220det,det,BellJo01,fumbles,0,,,,,
player,201212220det,det,BellJo01,fumbles_lost,0,,,,,
player,201212220det,det,ThomMi01,pass_cmp,0,,,,,
player,201212220det,det,ThomMi01,pass_att,0,,,,,
player,201212220det,det,ThomMi01,pass_yds,0,,,,,
player,201212220det,det,ThomMi01,pass_td,0,,,,,
player,201212220det,det,ThomMi01,pass_int,0,,,,,
player,201212220det,det,ThomMi01,pass_sacked,0,,,,,
player,201212220det,det,ThomMi01,pass_sacked_yds,0,,,,,
player,201212220det,det,ThomMi01,pass_long,0,,,,,
player,201212220det,det,ThomMi01,pass_rating,,,,,,
player,201212220det,det,ThomMi01,rush_att,1,,,,,
player,201212220det,det,ThomMi01,rush_yds,8,,,,,
player,201212220det,det,ThomMi01,rush_td,0,,,,,
player,201212220det,det,ThomMi01,rush_long,8,,,,,
player,201212220det,det,ThomMi01,targets,1,,,,,
player,201212220det,det,ThomMi01,rec,1,,,,,
player,201212220det,det,ThomMi01,rec_yds,5,,,,,
player,201212220det,det,ThomMi01,rec_td,0,,,,,
player,201212220det,det,ThomMi01,rec_long,5,,,,,
player,201212220det,det,ThomMi01,fumbles,0,,,,,
player,201212220det,det,ThomMi01,fumbles_lost,0,,,,,
player,201212220det,det,JohnCa00,pass_cmp,0,,,,,
player,201212220det,det,JohnCa00,pass_att,0,,,,,
player,201212220det,det,JohnCa00,pass_yds,0,,,,,
player,201212220det,det,JohnCa00,pass_td,0,,,,,
player,201212220det,det,JohnCa00,pass_int,0,,,,,
player,201212220det,det,JohnCa00,pass_sacked,0,,,,,
player,201212220det,det,JohnCa00,pass_sacked_yds,0,,,,,
player,201212220det,det,JohnCa00,pass_long,0,,,,,
player,201212220det,det,JohnCa00,pass_rating,,,,,,
player,201212220det,det,JohnCa00,rush_att,0,,,,,
player,201212220det,det,JohnCa00,rush_yds,0,,,,,
player,201212220det,det,JohnCa00,rush_td,0,,,,,
player,201212220det,det,JohnCa00,rush_long,0,,,,,
player,201212220det,det,JohnCa00,targets,16,,,,,
player,201212220det,det,JohnCa00,rec,11,,,,,
player,201212220det,det,JohnCa00,rec_yds,225,,,,,
player,201212220det,det,JohnCa00,rec_td,0,,,,,
player,201212220det,det,JohnCa00,rec_long,49,,,,,
player,201212220det,det,JohnCa00,fumbles,1,,,,,
player,201212220det,det,JohnCa00,fumbles_lost,1,,,,,
player,201212220det,det,ScheTo00,pass_cmp,0,,,,,
player,201212220det,det,ScheTo00,pass_att,0,,,,,
player,201212220det,det,ScheTo00,pass_yds,0,,,,,
player,201212220det,det,ScheTo00,pass_td,0,,,,,
player,201212220det,det,ScheTo00,pass_int,0,,,,,
player,201212220det,det,ScheTo00,pass_sacked,0,,,,,
player,201212220det,det,ScheTo00,pass_sacked_yds,0,,,,,
player,201212220det,det,ScheTo00,pass_long,0,,,,,
player,201212220det,det,ScheTo00,pass_rating,,,,,,
player,201212220det,det,ScheTo00,rush_att,0,,,,,
player,201212220det,det,ScheTo00,rush_yds,0,,,,,
player,201212220det,det,ScheTo00,rush_td,0,,,,,
player,201212220det,det,ScheTo00,rush_long,0,,,,,
player,201212220det,det,ScheTo00,targets,6,,,,,
player,201212220det,det,ScheTo00,rec,4,,,,,
player,201212220det,det,ScheTo00,rec_yds,41,,,,,
player,201212220det,det,ScheTo00,rec_td,0,,,,,
player,201212220det,det,ScheTo00,rec_long,18,,,,,
player,201212220det,det,ScheTo00,fumbles,0,,,,,
player,201212220det,det,ScheTo00,fumbles_lost,0,,,,,
player,201212220det,det,HellWi00,pass_cmp,0,,,,,
player,201212220det,det,HellWi00,pass_att,0,,,,,
player,201212220det,det,HellWi00,pass_yds,0,,,,,
player,201212220det,det,HellWi00,pass_td,0,,,,,
player,201212220det,det,HellWi00,pass_int,0,,,,,
player,201212220det,det,HellWi00,pass_sacked,0,,,,,
player,201212220det,det,HellWi00,pass_sacked_yds,0,,,,,
player,201212220det,det,HellWi00,pass_long,0,,,,,
player,201212220det,det,HellWi00,pass_rating,,,,,,
player,201212220det,det,HellWi00,rush_att,0,,,,,
player,201212220det,det,HellWi00,rush_yds,0,,,,,
player,201212220det,det,HellWi00,rush_td,0,,,,,
player,201212220det,det,HellWi00,rush_long,0,,,,,
player,201212220det,det,HellWi00,targets,7,,,,,
player,201212220det,det,HellWi00,rec,4,,,,,
player,201212220det,det,HellWi00,rec_yds,34,,,,,
player,201212220det,det,HellWi00,rec_td,0,,,,,
player,201212220det,det,HellWi00,rec_long,16,,,,,
player,201212220det,det,HellWi00,fumbles,0,,,,,
player,201212220det,det,HellWi00,fumbles_lost,0,,,,,
player,201212220det,det,DurhKr00,pass_cmp,0,,,,,
player,201212220det,det,DurhKr00,pass_att,0,,,,,
player,201212220det,det,DurhKr00,pass_yds,0,,,,,
player,201212220det,det,DurhKr00,pass_td,0,,,,,
player,201212220det,det,DurhKr00,pass_int,0,,,,,
player,201212220det,det,DurhKr00,pass_sacked,0,,,,,
player,201212220det,det,DurhKr00,pass_sacked_yds,0,,,,,
player,201212220det,det,DurhKr00,pass_long,0,,,,,
player,201212220det,det,DurhKr00,pass_rating,,,,,,
player,201212220det,det,DurhKr00,rush_att,0,,,,,
player,201212220det,det,DurhKr00,rush_yds,0,,,,,
player,201212220det,det,DurhKr00,rush_td,0,,,,,
player,201212220det,det,DurhKr00,rush_long,0,,,,,
player,201212220det,det,DurhKr00,targets,5,,,,,
player,201212220det,det,DurhKr00,rec,2,,,,,
player,201212220det,det,DurhKr00,rec_yds,32,,,,,
player,201212220det,det,DurhKr00,rec_td,0,,,,,
player,201212220det,det,DurhKr00,rec_long,18,,,,,
player,201212220det,det,DurhKr00,fumbles,0,,,,,
player,201212220det,det,DurhKr00,fumbles_lost,0,,,,,
player,201212220det,det,RobiBr00,pass_cmp,0,,,,,
player,201212220det,det,RobiBr00,pass_att,0,,,,,
player,201212220det,det,RobiBr00,pass_yds,0,,,,,
player,201212220det,det,RobiBr00,pass_td,0,,,,,
player,201212220det,det,RobiBr00,pass_int,0,,,,,
player,201212220det,det,RobiBr00,pass_sacked,0,,,,,
player,201212220det,det,RobiBr00,pass_sacked_yds,0,,,,,
player,201212220det,det,RobiBr00,pass_long,0,,,,,
player,201212220det,det,RobiBr00,pass_rating,,,,,,
player,201212220det,det,RobiBr00,rush_att,0,,,,,
player,201212220det,det,RobiBr00,rush_yds,0,,,,,
player,201212220det,det,RobiBr00,rush_td,0,,,,,
player,201212220det,det,RobiBr00,rush_long,0,,,,,
player,201212220det,det,RobiBr00,targets,1,,,,,
player,201212220det,det,RobiBr00,rec,1,,,,,
player,201212220det,det,RobiBr00,rec_yds,5,,,,,
player,201212220det,det,RobiBr00,rec_td,0,,,,,
player,201212220det,det,RobiBr00,rec_long,5,,,,,
player,201212220det,det,RobiBr00,fumbles,0,,,,,
player,201212220det,det,RobiBr00,fumbles_lost,0,,,,,
player,201212220det,det,SmitKe02,pass_cmp,0,,,,,
player,201212220det,det,SmitKe02,pass_att,0,,,,,
player,201212220det,det,SmitKe02,pass_yds,0,,,,,
player,201212220det,det,SmitKe02,pass_td,0,,,,,
player,201212220det,det,SmitKe02,pass_int,0,,,,,
player,201212220det,det,SmitKe02,pass_sacked,0,,,,,
player,201212220det,det,SmitKe02,pass_sacked_yds,0,,,,,
player,201212220det,det,SmitKe02,pass_long,0,,,,,
player,201212220det,det,SmitKe02,pass_rating,,,,,,
player,201212220det,det,SmitKe02,rush_att,0,,,,,
player,201212220det,det,SmitKe02,rush_yds,0,,,,,
player,201212220det,det,SmitKe02,rush_td,0,,,,,
player,201212220det,det,SmitKe02,rush_long,0,,,,,
player,201212220det,det,SmitKe02,targets,1,,,,,
player,201212220det,det,SmitKe02,rec,1,,,,,
player,201212220det,det,SmitKe02,rec_yds,4,,,,,
player,201212220det,det,SmitKe02,rec_td,0,,,,,
player,201212220det,det,SmitKe02,rec_long,4,,,,,
player,201212220det,det,SmitKe02,fumbles,0,,,,,
player,201212220det,det,SmitKe02,fumbles_lost,0,,,,,
player,201212220det,det,ChapSh00,pass_cmp,0,,,,,
player,201212220det,det,ChapSh00,pass_att,0,,,,,
player,201212220det,det,ChapSh00,pass_yds,0,,,,,
player,201212220det,det,ChapSh00,pass_td,0,,,,,
player,201212220det,det,ChapSh00,pass_int,0,,,,,
player,201212220det,det,ChapSh00,pass_sacked,0,,,,,
player,201212220det,det,ChapSh00,pass_sacked_yds,0,,,,,
player,201212220det,det,ChapSh00,pass_long,0,,,,,
player,201212220det,det,ChapSh00,pass_rating,,,,,,
player,201212220det,det,ChapSh00,rush_att,0,,,,,
player,201212220det,det,ChapSh00,rush_yds,0,,,,,
player,201212220det,det,ChapSh00,rush_td,0,,,,,
player,201212220det,det,ChapSh00,rush_long,0,,,,,
player,201212220det,det,ChapSh00,targets,1,,,,,
player,201212220det,det,ChapSh00,rec,0,,,,,
player,201212220det,det,ChapSh00,rec_yds,0,,,,,
player,201212220det,det,ChapSh00,rec_td,0,,,,,
player,201212220det,det,ChapSh00,rec_long,0,,,,,
player,201212220det,det,ChapSh00,fumbles,0,,,,,
player,201212220det,det,ChapSh00,fumbles_lost,0,,,,,
player,201212220det,atl,SamuAs20,def_int,1,,,,,
player,201212220det,atl,SamuAs20,def_int_yds,1,,,,,
player,201212220det,atl,SamuAs20,def_int_td,0,,,,,
player,201212220det,atl,SamuAs20,def_int_long,1,,,,,
player,201212220det,atl,SamuAs20,pass_defended,1,,,,,
player,201212220det,atl,SamuAs20,sacks,0.0,,,,,
player,201212220det,atl,SamuAs20,tackles_combined,5,,,,,
player,201212220det,atl,SamuAs20,tackles_solo,5,,,,,
player,201212220det,atl,SamuAs20,tackles_assists,0,,,,,
player,201212220det,atl,SamuAs20,tackles_loss,0,,,,,
player,201212220det,atl,SamuAs20,qb_hits,0,,,,,
player,201212220det,atl,SamuAs20,fumbles_rec,0,,,,,
player,201212220det,atl,SamuAs20,fumbles_rec_yds,0,,,,,
player,201212220det,atl,SamuAs20,fumbles_rec_td,0,,,,,
player,201212220det,atl,SamuAs20,fumbles_forced,0,,,,,
player,201212220det,atl,RobiDu20,def_int,0,,,,,
player,201212220det,atl,RobiDu20,def_int_yds,0,,,,,
player,201212220det,atl,RobiDu20,def_int_td,0,,,,,
player,201212220det,atl,RobiDu20,def_int_long,0,,,,,
player,201212220det,atl,RobiDu20,pass_defended,1,,,,,
player,201212220det,atl,RobiDu20,sacks,0.0,,,,,
player,201212220det,atl,RobiDu20,tackles_combined,10,,,,,
player,201212220det,atl,RobiDu20,tackles_solo,9,,,,,
player,201212220det,atl,RobiDu20,tackles_assists,1,,,,,
player,201212220det,atl,RobiDu20,tackles_loss,0,,,,,
player,201212220det,atl,RobiDu20,qb_hits,0,,,,,
player,201212220det,atl,RobiDu20,fumbles_rec,0,,,,,
player,201212220det,atl,RobiDu20,fumbles_rec_yds,0,,,,,
player,201212220det,atl,RobiDu20,fumbles_rec_td,0,,,,,
player,201212220det,atl,RobiDu20,fumbles_forced,0,,,,,
player,201212220det,atl,WeatSe99,def_int,0,,,,,
player,201212220det,atl,WeatSe99,def_int_yds,0,,,,,
player,201212220det,atl,WeatSe99,def_int_td,0,,,,,
player,201212220det,atl,WeatSe99,def_int_long,0,,,,,
player,201212220det,atl,WeatSe99,pass_defended,0,,,,,
player,201212220det,atl,WeatSe99,sacks,0.0,,,,,
