game,2012,12,20121125,201211250nyg,gnb,"Green Bay Packers",10,nyg,"New York Giants",38
player,201211250nyg,gnb,RodgAa00,rush_long,11,,,,,
player,201211250nyg,gnb,RodgAa00,targets,0,,,,,
player,201211250nyg,gnb,RodgAa00,rec,0,,,,,
player,201211250nyg,gnb,RodgAa00,rec_yds,0,,,,,
player,201211250nyg,gnb,RodgAa00,rec_td,0,,,,,
player,201211250nyg,gnb,RodgAa00,rec_long,0,,,,,
player,201211250nyg,gnb,RodgAa00,fumbles,1,,,,,
player,201211250nyg,gnb,RodgAa00,fumbles_lost,1,,,,,
player,201211250nyg,gnb,HarrGr00,pass_cmp,1,,,,,
player,201211250nyg,gnb,HarrGr00,pass_att,2,,,,,
player,201211250nyg,gnb,HarrGr00,pass_yds,11,,,,,
player,201211250nyg,gnb,HarrGr00,pass_td,0,,,,,
player,201211250nyg,gnb,HarrGr00,pass_int,0,,,,,
player,201211250nyg,gnb,HarrGr00,pass_sacked,0,,,,,
player,201211250nyg,gnb,HarrGr00,pass_sacked_yds,0,,,,,
player,201211250nyg,gnb,HarrGr00,pass_long,11,,,,,
player,201211250nyg,gnb,HarrGr00,pass_rating,66.7,,,,,
player,201211250nyg,gnb,HarrGr00,rush_att,0,,,,,
player,201211250nyg,gnb,HarrGr00,rush_yds,0,,,,,
player,201211250nyg,gnb,HarrGr00,rush_td,0,,,,,
player,201211250nyg,gnb,HarrGr00,rush_long,0,,,,,
player,201211250nyg,gnb,HarrGr00,targets,0,,,,,
player,201211250nyg,gnb,HarrGr00,rec,0,,,,,
player,201211250nyg,gnb,HarrGr00,rec_yds,0,,,,,
player,201211250nyg,gnb,HarrGr00,rec_td,0,,,,,
player,201211250nyg,gnb,HarrGr00,rec_long,0,,,,,
player,201211250nyg,gnb,HarrGr00,fumbles,0,,,,,
player,201211250nyg,gnb,HarrGr00,fumbles_lost,0,,,,,
player,201211250nyg,gnb,StarJa00,pass_cmp,0,,,,,
player,201211250nyg,gnb,StarJa00,pass_att,0,,,,,
player,201211250nyg,gnb,StarJa00,pass_yds,0,,,,,
player,201211250nyg,gnb,StarJa00,pass_td,0,,,,,
player,201211250nyg,gnb,StarJa00,pass_int,0,,,,,
player,201211250nyg,gnb,StarJa00,pass_sacked,0,,,,,
player,201211250nyg,gnb,StarJa00,pass_sacked_yds,0,,,,,
player,201211250nyg,gnb,StarJa00,pass_long,0,,,,,
player,201211250nyg,gnb,StarJa00,pass_rating,,,,,,
player,201211250nyg,gnb,StarJa00,rush_att,8,,,,,
player,201211250nyg,gnb,StarJa00,rush_yds,35,,,,,
player,201211250nyg,gnb,StarJa00,rush_td,0,,,,,
player,201211250nyg,gnb,StarJa00,rush_long,8,,,,,
player,201211250nyg,gnb,StarJa00,targets,1,,,,,
player,201211250nyg,gnb,StarJa00,rec,0,,,,,
player,201211250nyg,gnb,StarJa00,rec_yds,0,,,,,
player,201211250nyg,gnb,StarJa00,rec_td,0,,,,,
player,201211250nyg,gnb,StarJa00,rec_long,0,,,,,
player,201211250nyg,gnb,StarJa00,fumbles,0,,,,,
player,201211250nyg,gnb,StarJa00,fumbles_lost,0,,,,,
player,201211250nyg,gnb,GreeAl00,pass_cmp,0,,,,,
player,201211250nyg,gnb,GreeAl00,pass_att,0,,,,,
player,201211250nyg,gnb,GreeAl00,pass_yds,0,,,,,
player,201211250nyg,gnb,GreeAl00,pass_td,0,,,,,
player,201211250nyg,gnb,GreeAl00,pass_int,0,,,,,
player,201211250nyg,gnb,GreeAl00,pass_sacked,0,,,,,
player,201211250nyg,gnb,GreeAl00,pass_sacked_yds,0,,,,,
player,201211250nyg,gnb,GreeAl00,pass_long,0,,,,,
player,201211250nyg,gnb,GreeAl00,pass_rating,,,,,,
player,201211250nyg,gnb,GreeAl00,rush_att,10,,,,,
player,201211250nyg,gnb,GreeAl00,rush_yds,30,,,,,
player,201211250nyg,gnb,GreeAl00,rush_td,0,,,,,
player,201211250nyg,gnb,GreeAl00,rush_long,8,,,,,
player,201211250nyg,gnb,GreeAl00,targets,4,,,,,
player,201211250nyg,gnb,GreeAl00,rec,3,,,,,
player,201211250nyg,gnb,GreeAl00,rec_yds,20,,,,,
player,201211250nyg,gnb,GreeAl00,rec_td,0,,,,,
player,201211250nyg,gnb,GreeAl00,rec_long,15,,,,,
player,201211250nyg,gnb,GreeAl00,fumbles,0,,,,,
player,201211250nyg,gnb,GreeAl00,fumbles_lost,0,,,,,
player,201211250nyg,gnb,KuhnJo00,pass_cmp,0,,,,,
player,201211250nyg,gnb,KuhnJo00,pass_att,0,,,,,
player,201211250nyg,gnb,KuhnJo00,pass_yds,0,,,,,
player,201211250nyg,gnb,KuhnJo00,pass_td,0,,,,,
player,201211250nyg,gnb,KuhnJo00,pass_int,0,,,,,
player,201211250nyg,gnb,KuhnJo00,pass_sacked,0,,,,,
player,201211250nyg,gnb,KuhnJo00,pass_sacked_yds,0,,,,,
player,201211250nyg,gnb,KuhnJo00,pass_long,0,,,,,
player,201211250nyg,gnb,KuhnJo00,pass_rating,,,,,,
player,201211250nyg,gnb,KuhnJo00,rush_att,4,,,,,
player,201211250nyg,gnb,KuhnJo00,rush_yds,17,,,,,
player,201211250nyg,gnb,KuhnJo00,rush_td,0,,,,,
player,201211250nyg,gnb,KuhnJo00,rush_long,7,,,,,
player,201211250nyg,gnb,KuhnJo00,targets,3,,,,,
player,201211250nyg,gnb,KuhnJo00,rec,3,,,,,
player,201211250nyg,gnb,KuhnJo00,rec_yds,49,,,,,
player,201211250nyg,gnb,KuhnJo00,rec_td,0,,,,,
player,201211250nyg,gnb,KuhnJo00,rec_long,32,,,,,
player,201211250nyg,gnb,KuhnJo00,fumbles,0,,,,,
player,201211250nyg,gnb,KuhnJo00,fumbles_lost,0,,,,,
player,201211250nyg,gnb,CobbRa00,pass_cmp,0,,,,,
player,201211250nyg,gnb,CobbRa00,pass_att,0,,,,,
player,201211250nyg,gnb,CobbRa00,pass_yds,0,,,,,
player,201211250nyg,gnb,CobbRa00,pass_td,0,,,,,
player,201211250nyg,gnb,CobbRa00,pass_int,0,,,,,
player,201211250nyg,gnb,CobbRa00,pass_sacked,0,,,,,
player,201211250nyg,gnb,CobbRa00,pass_sacked_yds,0,,,,,
player,201211250nyg,gnb,CobbRa00,pass_long,0,,,,,
player,201211250nyg,gnb,CobbRa00,pass_rating,,,,,,
player,201211250nyg,gnb,CobbRa00,rush_att,1,,,,,
player,201211250nyg,gnb,CobbRa00,rush_yds,12,,,,,
player,201211250nyg,gnb,CobbRa00,rush_td,0,,,,,
player,201211250nyg,gnb,CobbRa00,rush_long,12,,,,,
player,201211250nyg,gnb,CobbRa00,targets,7,,,,,
player,201211250nyg,gnb,CobbRa00,rec,4,,,,,
player,201211250nyg,gnb,CobbRa00,rec_yds,39,,,,,
player,201211250nyg,gnb,CobbRa00,rec_td,0,,,,,
player,201211250nyg,gnb,CobbRa00,rec_long,15,,,,,
player,201211250nyg,gnb,CobbRa00,fumbles,0,,,,,
player,201211250nyg,gnb,CobbRa00,fumbles_lost,0,,,,,
player,201211250nyg,gnb,NelsJo00,pass_cmp,0,,,,,
player,201211250nyg,gnb,NelsJo00,pass_att,0,,,,,
player,201211250nyg,gnb,NelsJo00,pass_yds,0,,,,,
player,201211250nyg,gnb,NelsJo00,pass_td,0,,,,,
player,201211250nyg,gnb,NelsJo00,pass_int,0,,,,,
player,201211250nyg,gnb,NelsJo00,pass_sacked,0,,,,,
player,201211250nyg,gnb,NelsJo00,pass_sacked_yds,0,,,,,
player,201211250nyg,gnb,NelsJo00,pass_long,0,,,,,
player,201211250nyg,gnb,NelsJo00,pass_rating,,,,,,
player,201211250nyg,gnb,NelsJo00,rush_att,0,,,,,
player,201211250nyg,gnb,NelsJo00,rush_yds,0,,,,,
player,201211250nyg,gnb,NelsJo00,rush_td,0,,,,,
player,201211250nyg,gnb,NelsJo00,rush_long,0,,,,,
player,201211250nyg,gnb,NelsJo00,targets,4,,,,,
player,201211250nyg,gnb,NelsJo00,rec,2,,,,,
player,201211250nyg,gnb,NelsJo00,rec_yds,71,,,,,
player,201211250nyg,gnb,NelsJo00,rec_td,1,,,,,
player,201211250nyg,gnb,NelsJo00,rec_long,61,,,,,
player,201211250nyg,gnb,NelsJo00,fumbles,0,,,,,
player,201211250nyg,gnb,NelsJo00,fumbles_lost,0,,,,,
player,201211250nyg,gnb,FinlJe00,pass_cmp,0,,,,,
player,201211250nyg,gnb,FinlJe00,pass_att,0,,,,,
player,201211250nyg,gnb,FinlJe00,pass_yds,0,,,,,
player,201211250nyg,gnb,FinlJe00,pass_td,0,,,,,
player,201211250nyg,gnb,FinlJe00,pass_int,0,,,,,
player,201211250nyg,gnb,FinlJe00,pass_sacked,0,,,,,
player,201211250nyg,gnb,FinlJe00,pass_sacked_yds,0,,,,,
player,201211250nyg,gnb,FinlJe00,pass_long,0,,,,,
player,201211250nyg,gnb,FinlJe00,pass_rating,,,,,,
player,201211250nyg,gnb,FinlJe00,rush_att,0,,,,,
player,201211250nyg,gnb,FinlJe00,rush_yds,0,,,,,
player,201211250nyg,gnb,FinlJe00,rush_td,0,,,,,
player,201211250nyg,gnb,FinlJe00,rush_long,0,,,,,
player,201211250nyg,gnb,FinlJe00,targets,5,,,,,
player,201211250nyg,gnb,FinlJe00,rec,3,,,,,
player,201211250nyg,gnb,FinlJe00,rec_yds,51,,,,,
player,201211250nyg,gnb,FinlJe00,rec_td,0,,,,,
player,201211250nyg,gnb,FinlJe00,rec_long,26,,,,,
player,201211250nyg,gnb,FinlJe00,fumbles,0,,,,,
player,201211250nyg,gnb,FinlJe00,fumbles_lost,0,,,,,
player,201211250nyg,gnb,WillD.00,pass_cmp,0,,,,,
player,201211250nyg,gnb,WillD.00,pass_att,0,,,,,
player,201211250nyg,gnb,WillD.00,pass_yds,0,,,,,
player,201211250nyg,gnb,WillD.00,pass_td,0,,,,,
player,201211250nyg,gnb,WillD.00,pass_int,0,,,,,
player,201211250nyg,gnb,WillD.00,pass_sacked,0,,,,,
player,201211250nyg,gnb,WillD.00,pass_sacked_yds,0,,,,,
player,201211250nyg,gnb,WillD.00,pass_long,0,,,,,
player,201211250nyg,gnb,WillD.00,pass_rating,,,,,,
player,201211250nyg,gnb,WillD.00,rush_att,0,,,,,
player,201211250nyg,gnb,WillD.00,rush_yds,0,,,,,
player,201211250nyg,gnb,WillD.00,rush_td,0,,,,,
player,201211250nyg,gnb,WillD.00,rush_long,0,,,,,
player,201211250nyg,gnb,WillD.00,targets,1,,,,,
player,201211250nyg,gnb,WillD.00,rec,0,,,,,
player,201211250nyg,gnb,WillD.00,rec_yds,0,,,,,
player,201211250nyg,gnb,WillD.00,rec_td,0,,,,,
player,201211250nyg,gnb,WillD.00,rec_long,0,,,,,
player,201211250nyg,gnb,WillD.00,fumbles,0,,,,,
player,201211250nyg,gnb,WillD.00,fumbles_lost,0,,,,,
player,201211250nyg,nyg,MannEl00,pass_cmp,16,,,,,
player,201211250nyg,nyg,MannEl00,pass_att,30,,,,,
player,201211250nyg,nyg,MannEl00,pass_yds,249,,,,,
player,201211250nyg,nyg,MannEl00,pass_td,3,,,,,
player,201211250nyg,nyg,MannEl00,pass_int,0,,,,,
player,201211250nyg,nyg,MannEl00,pass_sacked,1,,,,,
player,201211250nyg,nyg,MannEl00,pass_sacked_yds,6,,,,,
player,201211250nyg,nyg,MannEl00,pass_long,59,,,,,
player,201211250nyg,nyg,MannEl00,pass_rating,114.4,,,,,
player,201211250nyg,nyg,MannEl00,rush_att,2,,,,,
player,201211250nyg,nyg,MannEl00,rush_yds,12,,,,,
player,201211250nyg,nyg,MannEl00,rush_td,0,,,,,
player,201211250nyg,nyg,MannEl00,rush_long,13,,,,,
player,201211250nyg,nyg,MannEl00,targets,0,,,,,
player,201211250nyg,nyg,MannEl00,rec,0,,,,,
player,201211250nyg,nyg,MannEl00,rec_yds,0,,,,,
player,201211250nyg,nyg,MannEl00,rec_td,0,,,,,
player,201211250nyg,nyg,MannEl00,rec_long,0,,,,,
player,201211250nyg,nyg,MannEl00,fumbles,0,,,,,
player,201211250nyg,nyg,MannEl00,fumbles_lost,0,,,,,
player,201211250nyg,nyg,BrowAn03,pass_cmp,0,,,,,
player,201211250nyg,nyg,BrowAn03,pass_att,0,,,,,
player,201211250nyg,nyg,BrowAn03,pass_yds,0,,,,,
player,201211250nyg,nyg,BrowAn03,pass_td,0,,,,,
player,201211250nyg,nyg,BrowAn03,pass_int,0,,,,,
player,201211250nyg,nyg,BrowAn03,pass_sacked,0,,,,,
player,201211250nyg,nyg,BrowAn03,pass_sacked_yds,0,,,,,
player,201211250nyg,nyg,BrowAn03,pass_long,0,,,,,
player,201211250nyg,nyg,BrowAn03,pass_rating,,,,,,
player,201211250nyg,nyg,BrowAn03,rush_att,13,,,,,
player,201211250nyg,nyg,BrowAn03,rush_yds,64,,,,,
player,201211250nyg,nyg,BrowAn03,rush_td,1,,,,,
player,201211250nyg,nyg,BrowAn03,rush_long,16,,,,,
player,201211250nyg,nyg,BrowAn03,targets,0,,,,,
player,201211250nyg,nyg,BrowAn03,rec,0,,,,,
player,201211250nyg,nyg,BrowAn03,rec_yds,0,,,,,
player,201211250nyg,nyg,BrowAn03,rec_td,0,,,,,
player,201211250nyg,nyg,BrowAn03,rec_long,0,,,,,
player,201211250nyg,nyg,BrowAn03,fumbles,0,,,,,
player,201211250nyg,nyg,BrowAn03,fumbles_lost,0,,,,,
player,201211250nyg,nyg,BradAh00,pass_cmp,0,,,,,
player,201211250nyg,nyg,BradAh00,pass_att,0,,,,,
player,201211250nyg,nyg,BradAh00,pass_yds,0,,,,,
player,201211250nyg,nyg,BradAh00,pass_td,0,,,,,
player,201211250nyg,nyg,BradAh00,pass_int,0,,,,,
player,201211250nyg,nyg,BradAh00,pass_sacked,0,,,,,
player,201211250nyg,nyg,BradAh00,pass_sacked_yds,0,,,,,
player,201211250nyg,nyg,BradAh00,pass_long,0,,,,,
player,201211250nyg,nyg,BradAh00,pass_rating,,,,,,
player,201211250nyg,nyg,BradAh00,rush_att,10,,,,,
player,201211250nyg,nyg,BradAh00,rush_yds,58,,,,,
player,201211250nyg,nyg,BradAh00,rush_td,1,,,,,
player,201211250nyg,nyg,BradAh00,rush_long,13,,,,,
player,201211250nyg,nyg,BradAh00,targets,3,,,,,
player,201211250nyg,nyg,BradAh00,rec,2,,,,,
player,201211250nyg,nyg,BradAh00,rec_yds,61,,,,,
player,201211250nyg,nyg,BradAh00,rec_td,0,,,,,
player,201211250nyg,nyg,BradAh00,rec_long,59,,,,,
player,201211250nyg,nyg,BradAh00,fumbles,0,,,,,
player,201211250nyg,nyg,BradAh00,fumbles_lost,0,,,,,
player,201211250nyg,nyg,WilsDa01,pass_cmp,0,,,,,
player,201211250nyg,nyg,WilsDa01,pass_att,0,,,,,
player,201211250nyg,nyg,WilsDa01,pass_yds,0,,,,,
player,201211250nyg,nyg,WilsDa01,pass_td,0,,,,,
player,201211250nyg,nyg,WilsDa01,pass_int,0,,,,,
player,201211250nyg,nyg,WilsDa01,pass_sacked,0,,,,,
player,201211250nyg,nyg,WilsDa01,pass_sacked_yds,0,,,,,
player,201211250nyg,nyg,WilsDa01,pass_long,0,,,,,
player,201211250nyg,nyg,WilsDa01,pass_rating,,,,,,
player,201211250nyg,nyg,WilsDa01,rush_att,6,,,,,
player,201211250nyg,nyg,WilsDa01,rush_yds,13,,,,,
player,201211250nyg,nyg,WilsDa01,rush_td,0,,,,,
player,201211250nyg,nyg,WilsDa01,rush_long,4,,,,,
player,201211250nyg,nyg,WilsDa01,targets,1,,,,,
player,201211250nyg,nyg,WilsDa01,rec,1,,,,,
player,201211250nyg,nyg,WilsDa01,rec_yds,5,,,,,
player,201211250nyg,nyg,WilsDa01,rec_td,0,,,,,
player,201211250nyg,nyg,WilsDa01,rec_long,5,,,,,
player,201211250nyg,nyg,WilsDa01,fumbles,0,,,,,
player,201211250nyg,nyg,WilsDa01,fumbles_lost,0,,,,,
player,201211250nyg,nyg,NickHa01,pass_cmp,0,,,,,
player,201211250nyg,nyg,NickHa01,pass_att,0,,,,,
player,201211250nyg,nyg,NickHa01,pass_yds,0,,,,,
player,201211250nyg,nyg,NickHa01,pass_td,0,,,,,
player,201211250nyg,nyg,NickHa01,pass_int,0,,,,,
player,201211250nyg,nyg,NickHa01,pass_sacked,0,,,,,
player,201211250nyg,nyg,NickHa01,pass_sacked_yds,0,,,,,
player,201211250nyg,nyg,NickHa01,pass_long,0,,,,,
player,201211250nyg,nyg,NickHa01,pass_rating,,,,,,
player,201211250nyg,nyg,NickHa01,rush_att,0,,,,,
player,201211250nyg,nyg,NickHa01,rush_yds,0,,,,,
player,201211250nyg,nyg,NickHa01,rush_td,0,,,,,
player,201211250nyg,nyg,NickHa01,rush_long,0,,,,,
player,201211250nyg,nyg,NickHa01,targets,13,,,,,
player,201211250nyg,nyg,NickHa01,rec,5,,,,,
player,201211250nyg,nyg,NickHa01,rec_yds,77,,,,,
player,201211250nyg,nyg,NickHa01,rec_td,1,,,,,
player,201211250nyg,nyg,NickHa01,rec_long,30,,,,,
player,201211250nyg,nyg,NickHa01,fumbles,0,,,,,
player,201211250nyg,nyg,NickHa01,fumbles_lost,0,,,,,
player,201211250nyg,nyg,BennMa00,pass_cmp,0,,,,,
player,201211250nyg,nyg,BennMa00,pass_att,0,,,,,
player,201211250nyg,nyg,BennMa00,pass_yds,0,,,,,
player,201211250nyg,nyg,BennMa00,pass_td,0,,,,,
player,201211250nyg,nyg,BennMa00,pass_int,0,,,,,
player,201211250nyg,nyg,BennMa00,pass_sacked,0,,,,,
player,201211250nyg,nyg,BennMa00,pass_sacked_yds,0,,,,,
player,201211250nyg,nyg,BennMa00,pass_long,0,,,,,
player,201211250nyg,nyg,BennMa00,pass_rating,,,,,,
player,201211250nyg,nyg,BennMa00,rush_att,0,,,,,
player,201211250nyg,nyg,BennMa00,rush_yds,0,,,,,
player,201211250nyg,nyg,BennMa00,rush_td,0,,,,,
player,201211250nyg,nyg,BennMa00,rush_long,0,,,,,
player,201211250nyg,nyg,BennMa00,targets,3,,,,,
player,201211250nyg,nyg,BennMa00,rec,3,,,,,
player,201211250nyg,nyg,BennMa00,rec_yds,44,,,,,
player,201211250nyg,nyg,BennMa00,rec_td,0,,,,,
player,201211250nyg,nyg,BennMa00,rec_long,17,,,,,
player,201211250nyg,nyg,BennMa00,fumbles,0,,,,,
player,201211250nyg,nyg,BennMa00,fumbles_lost,0,,,,,
player,201211250nyg,nyg,CruzVi00,pass_cmp,0,,,,,
player,201211250nyg,nyg,CruzVi00,pass_att,0,,,,,
player,201211250nyg,nyg,CruzVi00,pass_yds,0,,,,,
player,201211250nyg,nyg,CruzVi00,pass_td,0,,,,,
player,201211250nyg,nyg,CruzVi00,pass_int,0,,,,,
player,201211250nyg,nyg,CruzVi00,pass_sacked,0,,,,,
player,201211250nyg,nyg,CruzVi00,pass_sacked_yds,0,,,,,
player,201211250nyg,nyg,CruzVi00,pass_long,0,,,,,
player,201211250nyg,nyg,CruzVi00,pass_rating,,,,,,
player,201211250nyg,nyg,CruzVi00,rush_att,0,,,,,
player,201211250nyg,nyg,CruzVi00,rush_yds,0,,,,,
player,201211250nyg,nyg,CruzVi00,rush_td,0,,,,,
player,201211250nyg,nyg,CruzVi00,rush_long,0,,,,,
player,201211250nyg,nyg,CruzVi00,targets,6,,,,,
player,201211250nyg,nyg,CruzVi00,rec,3,,,,,
player,201211250nyg,nyg,CruzVi00,rec_yds,36,,,,,
player,201211250nyg,nyg,CruzVi00,rec_td,1,,,,,
player,201211250nyg,nyg,CruzVi00,rec_long,17,,,,,
player,201211250nyg,nyg,CruzVi00,fumbles,0,,,,,
player,201211250nyg,nyg,CruzVi00,fumbles_lost,0,,,,,
player,201211250nyg,nyg,RandRu00,pass_cmp,0,,,,,
player,201211250nyg,nyg,RandRu00,pass_att,0,,,,,
player,201211250nyg,nyg,RandRu00,pass_yds,0,,,,,
player,201211250nyg,nyg,RandRu00,pass_td,0,,,,,
player,201211250nyg,nyg,RandRu00,pass_int,0,,,,,
player,201211250nyg,nyg,RandRu00,pass_sacked,0,,,,,
player,201211250nyg,nyg,RandRu00,pass_sacked_yds,0,,,,,
player,201211250nyg,nyg,RandRu00,pass_long,0,,,,,
player,201211250nyg,nyg,RandRu00,pass_rating,,,,,,
player,201211250nyg,nyg,RandRu00,rush_att,0,,,,,
player,201211250nyg,nyg,RandRu00,rush_yds,0,,,,,
player,201211250nyg,nyg,RandRu00,rush_td,0,,,,,
player,201211250nyg,nyg,RandRu00,rush_long,0,,,,,
player,201211250nyg,nyg,RandRu00,targets,2,,,,,
player,201211250nyg,nyg,RandRu00,rec,2,,,,,
player,201211250nyg,nyg,RandRu00,rec_yds,26,,,,,
player,201211250nyg,nyg,RandRu00,rec_td,1,,,,,
player,201211250nyg,nyg,RandRu00,rec_long,16,,,,,
player,201211250nyg,nyg,RandRu00,fumbles,1,,,,,
player,201211250nyg,nyg,RandRu00,fumbles_lost,0,,,,,
player,201211250nyg,nyg,HynoHe01,pass_cmp,0,,,,,
player,201211250nyg,nyg,HynoHe01,pass_att,0,,,,,
player,201211250nyg,nyg,HynoHe01,pass_yds,0,,,,,
player,201211250nyg,nyg,HynoHe01,pass_td,0,,,,,
player,201211250nyg,nyg,HynoHe01,pass_int,0,,,,,
player,201211250nyg,nyg,HynoHe01,pass_sacked,0,,,,,
player,201211250nyg,nyg,HynoHe01,pass_sacked_yds,0,,,,,
player,201211250nyg,nyg,HynoHe01,pass_long,0,,,,,
player,201211250nyg,nyg,HynoHe01,pass_rating,,,,,,
player,201211250nyg,nyg,HynoHe01,rush_att,0,,,,,
player,201211250nyg,nyg,HynoHe01,rush_yds,0,,,,,
player,201211250nyg,nyg,HynoHe01,rush_td,0,,,,,
player,201211250nyg,nyg,HynoHe01,rush_long,0,,,,,
player,201211250nyg,nyg,HynoHe01,targets,2,,,,,
player,201211250nyg,nyg,HynoHe01,rec,0,,,,,
player,201211250nyg,nyg,HynoHe01,rec_yds,0,,,,,
player,201211250nyg,nyg,HynoHe01,rec_td,0,,,,,
player,201211250nyg,nyg,HynoHe01,rec_long,0,,,,,
player,201211250nyg,nyg,HynoHe01,fumbles,0,,,,,
player,201211250nyg,nyg,HynoHe01,fumbles_lost,0,,,,,
player,201211250nyg,gnb,MoseDe00,def_int,0,,,,,
player,201211250nyg,gnb,MoseDe00,def_int_yds,0,,,,,
player,201211250nyg,gnb,MoseDe00,def_int_td,0,,,,,
player,201211250nyg,gnb,MoseDe00,def_int_long,0,,,,,
player,201211250nyg,gnb,MoseDe00,pass_defended,1,,,,,
player,201211250nyg,gnb,MoseDe00,sacks,1.0,,,,,
player,201211250nyg,gnb,MoseDe00,tackles_combined,8,,,,,
player,201211250nyg,gnb,MoseDe00,tackles_solo,3,,,,,
player,201211250nyg,gnb,MoseDe00,tackles_assists,5,,,,,
player,201211250nyg,gnb,MoseDe00,tackles_loss,1,,,,,
player,201211250nyg,gnb,MoseDe00,qb_hits,1,,,,,
player,201211250nyg,gnb,MoseDe00,fumbles_rec,0,,,,,
player,201211250nyg,gnb,MoseDe00,fumbles_rec_yds,0,,,,,
player,201211250nyg,gnb,MoseDe00,fumbles_rec_td,0,,,,,
player,201211250nyg,gnb,MoseDe00,fumbles_forced,0,,,,,
player,201211250nyg,gnb,HawkA.20,def_int,0,,,,,
player,201211250nyg,gnb,HawkA.20,def_int_yds,0,,,,,
player,201211250nyg,gnb,HawkA.20,def_int_td,0,,,,,
player,201211250nyg,gnb,HawkA.20,def_int_long,0,,,,,
player,201211250nyg,gnb,HawkA.20,pass_defended,0,,,,,
player,201211250nyg,gnb,HawkA.20,sacks,0.0,,,,,
player,201211250nyg,gnb,HawkA.20,tackles_combined,10,,,,,
player,201211250nyg,gnb,HawkA.20,tackles_solo,8,,,,,
player,201211250nyg,gnb,HawkA.20,tackles_assists,2,,,,,
player,201211250nyg,gnb,HawkA.20,tackles_loss,0,,,,,
player,201211250nyg,gnb,HawkA.20,qb_hits,0,,,,,
player,201211250nyg,gnb,HawkA.20,fumbles_rec,0,,,,,
player,201211250nyg,gnb,HawkA.20,fumbles_rec_yds,0,,,,,
player,201211250nyg,gnb,HawkA.20,fumbles_rec_td,0,,,,,
player,201211250nyg,gnb,HawkA.20,fumbles_forced,0,,,,,
player,201211250nyg,gnb,BurnMo99,def_int,0,,,,,
player,201211250nyg,gnb,BurnMo99,def_int_yds,0,,,,,
player,201211250nyg,gnb,BurnMo99,def_int_td,0,,,,,
player,201211250nyg,gnb,BurnMo99,def_int_long,0,,,,,
player,201211250nyg,gnb,BurnMo99,pass_defended,0,,,,,
player,201211250nyg,gnb,BurnMo99,sacks,0.0,,,,,
player,201211250nyg,gnb,BurnMo99,tackles_combined,8,,,,,
player,201211250nyg,gnb,BurnMo99,tackles_solo,3,,,,,
player,201211250nyg,gnb,BurnMo99,tackles_assists,5,,,,,
player,201211250nyg,gnb,BurnMo99,tackles_loss,0,,,,,
player,201211250nyg,gnb,BurnMo99,qb_hits,0,,,,,
player,201211250nyg,gnb,BurnMo99,fumbles_rec,0,,,,,
player,201211250nyg,gnb,BurnMo99,fumbles_rec_yds,0,,,,,
player,201211250nyg,gnb,BurnMo99,fumbles_rec_td,0,,,,,
