game,2012,10,20121111,201211110mia,oti,"Tennessee Titans",37,mia,"Miami Dolphins",3
player,201211110mia,oti,JohnQu00,rec_yds,0,,,,,
player,201211110mia,oti,JohnQu00,rec_td,0,,,,,
player,201211110mia,oti,JohnQu00,rec_long,0,,,,,
player,201211110mia,oti,JohnQu00,fumbles,0,,,,,
player,201211110mia,oti,JohnQu00,fumbles_lost,0,,,,,
player,201211110mia,oti,BritKe00,pass_cmp,0,,,,,
player,201211110mia,oti,BritKe00,pass_att,0,,,,,
player,201211110mia,oti,BritKe00,pass_yds,0,,,,,
player,201211110mia,oti,BritKe00,pass_td,0,,,,,
player,201211110mia,oti,BritKe00,pass_int,0,,,,,
player,201211110mia,oti,BritKe00,pass_sacked,0,,,,,
player,201211110mia,oti,BritKe00,pass_sacked_yds,0,,,,,
player,201211110mia,oti,BritKe00,pass_long,0,,,,,
player,201211110mia,oti,BritKe00,pass_rating,,,,,,
player,201211110mia,oti,BritKe00,rush_att,0,,,,,
player,201211110mia,oti,BritKe00,rush_yds,0,,,,,
player,201211110mia,oti,BritKe00,rush_td,0,,,,,
player,201211110mia,oti,BritKe00,rush_long,0,,,,,
player,201211110mia,oti,BritKe00,targets,6,,,,,
player,201211110mia,oti,BritKe00,rec,2,,,,,
player,201211110mia,oti,BritKe00,rec_yds,36,,,,,
player,201211110mia,oti,BritKe00,rec_td,0,,,,,
player,201211110mia,oti,BritKe00,rec_long,28,,,,,
player,201211110mia,oti,BritKe00,fumbles,0,,,,,
player,201211110mia,oti,BritKe00,fumbles_lost,0,,,,,
player,201211110mia,oti,WillDa04,pass_cmp,0,,,,,
player,201211110mia,oti,WillDa04,pass_att,0,,,,,
player,201211110mia,oti,WillDa04,pass_yds,0,,,,,
player,201211110mia,oti,WillDa04,pass_td,0,,,,,
player,201211110mia,oti,WillDa04,pass_int,0,,,,,
player,201211110mia,oti,WillDa04,pass_sacked,0,,,,,
player,201211110mia,oti,WillDa04,pass_sacked_yds,0,,,,,
player,201211110mia,oti,WillDa04,pass_long,0,,,,,
player,201211110mia,oti,WillDa04,pass_rating,,,,,,
player,201211110mia,oti,WillDa04,rush_att,0,,,,,
player,201211110mia,oti,WillDa04,rush_yds,0,,,,,
player,201211110mia,oti,WillDa04,rush_td,0,,,,,
player,201211110mia,oti,WillDa04,rush_long,0,,,,,
player,201211110mia,oti,WillDa04,targets,2,,,,,
player,201211110mia,oti,WillDa04,rec,2,,,,,
player,201211110mia,oti,WillDa04,rec_yds,31,,,,,
player,201211110mia,oti,WillDa04,rec_td,0,,,,,
player,201211110mia,oti,WillDa04,rec_long,16,,,,,
player,201211110mia,oti,WillDa04,fumbles,0,,,,,
player,201211110mia,oti,WillDa04,fumbles_lost,0,,,,,
player,201211110mia,oti,CookJa02,pass_cmp,0,,,,,
player,201211110mia,oti,CookJa02,pass_att,0,,,,,
player,201211110mia,oti,CookJa02,pass_yds,0,,,,,
player,201211110mia,oti,CookJa02,pass_td,0,,,,,
player,201211110mia,oti,CookJa02,pass_int,0,,,,,
player,201211110mia,oti,CookJa02,pass_sacked,0,,,,,
player,201211110mia,oti,CookJa02,pass_sacked_yds,0,,,,,
player,201211110mia,oti,CookJa02,pass_long,0,,,,,
player,201211110mia,oti,CookJa02,pass_rating,,,,,,
player,201211110mia,oti,CookJa02,rush_att,0,,,,,
player,201211110mia,oti,CookJa02,rush_yds,0,,,,,
player,201211110mia,oti,CookJa02,rush_td,0,,,,,
player,201211110mia,oti,CookJa02,rush_long,0,,,,,
player,201211110mia,oti,CookJa02,targets,3,,,,,
player,201211110mia,oti,CookJa02,rec,1,,,,,
player,201211110mia,oti,CookJa02,rec_yds,26,,,,,
player,201211110mia,oti,CookJa02,rec_td,1,,,,,
player,201211110mia,oti,CookJa02,rec_long,26,,,,,
player,201211110mia,oti,CookJa02,fumbles,0,,,,,
player,201211110mia,oti,CookJa02,fumbles_lost,0,,,,,
player,201211110mia,oti,WrigKe01,pass_cmp,0,,,,,
player,201211110mia,oti,WrigKe01,pass_att,0,,,,,
player,201211110mia,oti,WrigKe01,pass_yds,0,,,,,
player,201211110mia,oti,WrigKe01,pass_td,0,,,,,
player,201211110mia,oti,WrigKe01,pass_int,0,,,,,
player,201211110mia,oti,WrigKe01,pass_sacked,0,,,,,
player,201211110mia,oti,WrigKe01,pass_sacked_yds,0,,,,,
player,201211110mia,oti,WrigKe01,pass_long,0,,,,,
player,201211110mia,oti,WrigKe01,pass_rating,,,,,,
player,201211110mia,oti,WrigKe01,rush_att,0,,,,,
player,201211110mia,oti,WrigKe01,rush_yds,0,,,,,
player,201211110mia,oti,WrigKe01,rush_td,0,,,,,
player,201211110mia,oti,WrigKe01,rush_long,0,,,,,
player,201211110mia,oti,WrigKe01,targets,3,,,,,
player,201211110mia,oti,WrigKe01,rec,1,,,,,
player,201211110mia,oti,WrigKe01,rec_yds,9,,,,,
player,201211110mia,oti,WrigKe01,rec_td,1,,,,,
player,201211110mia,oti,WrigKe01,rec_long,9,,,,,
player,201211110mia,oti,WrigKe01,fumbles,0,,,,,
player,201211110mia,oti,WrigKe01,fumbles_lost,0,,,,,
player,201211110mia,oti,StevCr00,pass_cmp,0,,,,,
player,201211110mia,oti,StevCr00,pass_att,0,,,,,
player,201211110mia,oti,StevCr00,pass_yds,0,,,,,
player,201211110mia,oti,StevCr00,pass_td,0,,,,,
player,201211110mia,oti,StevCr00,pass_int,0,,,,,
player,201211110mia,oti,StevCr00,pass_sacked,0,,,,,
player,201211110mia,oti,StevCr00,pass_sacked_yds,0,,,,,
player,201211110mia,oti,StevCr00,pass_long,0,,,,,
player,201211110mia,oti,StevCr00,pass_rating,,,,,,
player,201211110mia,oti,StevCr00,rush_att,0,,,,,
player,201211110mia,oti,StevCr00,rush_yds,0,,,,,
player,201211110mia,oti,StevCr00,rush_td,0,,,,,
player,201211110mia,oti,StevCr00,rush_long,0,,,,,
player,201211110mia,oti,StevCr00,targets,2,,,,,
player,201211110mia,oti,StevCr00,rec,1,,,,,
player,201211110mia,oti,StevCr00,rec_yds,7,,,,,
player,201211110mia,oti,StevCr00,rec_td,0,,,,,
player,201211110mia,oti,StevCr00,rec_long,7,,,,,
player,201211110mia,oti,StevCr00,fumbles,0,,,,,
player,201211110mia,oti,StevCr00,fumbles_lost,0,,,,,
player,201211110mia,oti,WashNa00,pass_cmp,0,,,,,
player,201211110mia,oti,WashNa00,pass_att,0,,,,,
player,201211110mia,oti,WashNa00,pass_yds,0,,,,,
player,201211110mia,oti,WashNa00,pass_td,0,,,,,
player,201211110mia,oti,WashNa00,pass_int,0,,,,,
player,201211110mia,oti,WashNa00,pass_sacked,0,,,,,
player,201211110mia,oti,WashNa00,pass_sacked_yds,0,,,,,
player,201211110mia,oti,WashNa00,pass_long,0,,,,,
player,201211110mia,oti,WashNa00,pass_rating,,,,,,
player,201211110mia,oti,WashNa00,rush_att,0,,,,,
player,201211110mia,oti,WashNa00,rush_yds,0,,,,,
player,201211110mia,oti,WashNa00,rush_td,0,,,,,
player,201211110mia,oti,WashNa00,rush_long,0,,,,,
player,201211110mia,oti,WashNa00,targets,2,,,,,
player,201211110mia,oti,WashNa00,rec,1,,,,,
player,201211110mia,oti,WashNa00,rec_yds,5,,,,,
player,201211110mia,oti,WashNa00,rec_td,0,,,,,
player,201211110mia,oti,WashNa00,rec_long,5,,,,,
player,201211110mia,oti,WashNa00,fumbles,0,,,,,
player,201211110mia,oti,WashNa00,fumbles_lost,0,,,,,
player,201211110mia,oti,HarpJa01,pass_cmp,0,,,,,
player,201211110mia,oti,HarpJa01,pass_att,0,,,,,
player,201211110mia,oti,HarpJa01,pass_yds,0,,,,,
player,201211110mia,oti,HarpJa01,pass_td,0,,,,,
player,201211110mia,oti,HarpJa01,pass_int,0,,,,,
player,201211110mia,oti,HarpJa01,pass_sacked,0,,,,,
player,201211110mia,oti,HarpJa01,pass_sacked_yds,0,,,,,
player,201211110mia,oti,HarpJa01,pass_long,0,,,,,
player,201211110mia,oti,HarpJa01,pass_rating,,,,,,
player,201211110mia,oti,HarpJa01,rush_att,2,,,,,
player,201211110mia,oti,HarpJa01,rush_yds,0,,,,,
player,201211110mia,oti,HarpJa01,rush_td,0,,,,,
player,201211110mia,oti,HarpJa01,rush_long,5,,,,,
player,201211110mia,oti,HarpJa01,targets,0,,,,,
player,201211110mia,oti,HarpJa01,rec,0,,,,,
player,201211110mia,oti,HarpJa01,rec_yds,0,,,,,
player,201211110mia,oti,HarpJa01,rec_td,0,,,,,
player,201211110mia,oti,HarpJa01,rec_long,0,,,,,
player,201211110mia,oti,HarpJa01,fumbles,0,,,,,
player,201211110mia,oti,HarpJa01,fumbles_lost,0,,,,,
player,201211110mia,mia,TannRy00,pass_cmp,23,,,,,
player,201211110mia,mia,TannRy00,pass_att,39,,,,,
player,201211110mia,mia,TannRy00,pass_yds,217,,,,,
player,201211110mia,mia,TannRy00,pass_td,0,,,,,
player,201211110mia,mia,TannRy00,pass_int,3,,,,,
player,201211110mia,mia,TannRy00,pass_sacked,1,,,,,
player,201211110mia,mia,TannRy00,pass_sacked_yds,8,,,,,
player,201211110mia,mia,TannRy00,pass_long,17,,,,,
player,201211110mia,mia,TannRy00,pass_rating,42.4,,,,,
player,201211110mia,mia,TannRy00,rush_att,1,,,,,
player,201211110mia,mia,TannRy00,rush_yds,-1,,,,,
player,201211110mia,mia,TannRy00,rush_td,0,,,,,
player,201211110mia,mia,TannRy00,rush_long,-1,,,,,
player,201211110mia,mia,TannRy00,targets,0,,,,,
player,201211110mia,mia,TannRy00,rec,0,,,,,
player,201211110mia,mia,TannRy00,rec_yds,0,,,,,
player,201211110mia,mia,TannRy00,rec_td,0,,,,,
player,201211110mia,mia,TannRy00,rec_long,0,,,,,
player,201211110mia,mia,TannRy00,fumbles,0,,,,,
player,201211110mia,mia,TannRy00,fumbles_lost,0,,,,,
player,201211110mia,mia,ThomDa03,pass_cmp,0,,,,,
player,201211110mia,mia,ThomDa03,pass_att,0,,,,,
player,201211110mia,mia,ThomDa03,pass_yds,0,,,,,
player,201211110mia,mia,ThomDa03,pass_td,0,,,,,
player,201211110mia,mia,ThomDa03,pass_int,0,,,,,
player,201211110mia,mia,ThomDa03,pass_sacked,0,,,,,
player,201211110mia,mia,ThomDa03,pass_sacked_yds,0,,,,,
player,201211110mia,mia,ThomDa03,pass_long,0,,,,,
player,201211110mia,mia,ThomDa03,pass_rating,,,,,,
player,201211110mia,mia,ThomDa03,rush_att,5,,,,,
player,201211110mia,mia,ThomDa03,rush_yds,21,,,,,
player,201211110mia,mia,ThomDa03,rush_td,0,,,,,
player,201211110mia,mia,ThomDa03,rush_long,8,,,,,
player,201211110mia,mia,ThomDa03,targets,6,,,,,
player,201211110mia,mia,ThomDa03,rec,5,,,,,
player,201211110mia,mia,ThomDa03,rec_yds,34,,,,,
player,201211110mia,mia,ThomDa03,rec_td,0,,,,,
player,201211110mia,mia,ThomDa03,rec_long,11,,,,,
player,201211110mia,mia,ThomDa03,fumbles,0,,,,,
player,201211110mia,mia,ThomDa03,fumbles_lost,0,,,,,
player,201211110mia,mia,BushRe00,pass_cmp,0,,,,,
player,201211110mia,mia,BushRe00,pass_att,0,,,,,
player,201211110mia,mia,BushRe00,pass_yds,0,,,,,
player,201211110mia,mia,BushRe00,pass_td,0,,,,,
player,201211110mia,mia,BushRe00,pass_int,0,,,,,
player,201211110mia,mia,BushRe00,pass_sacked,0,,,,,
player,201211110mia,mia,BushRe00,pass_sacked_yds,0,,,,,
player,201211110mia,mia,BushRe00,pass_long,0,,,,,
player,201211110mia,mia,BushRe00,pass_rating,,,,,,
player,201211110mia,mia,BushRe00,rush_att,4,,,,,
player,201211110mia,mia,BushRe00,rush_yds,21,,,,,
player,201211110mia,mia,BushRe00,rush_td,0,,,,,
player,201211110mia,mia,BushRe00,rush_long,15,,,,,
player,201211110mia,mia,BushRe00,targets,2,,,,,
player,201211110mia,mia,BushRe00,rec,1,,,,,
player,201211110mia,mia,BushRe00,rec_yds,8,,,,,
player,201211110mia,mia,BushRe00,rec_td,0,,,,,
player,201211110mia,mia,BushRe00,rec_long,8,,,,,
player,201211110mia,mia,BushRe00,fumbles,1,,,,,
player,201211110mia,mia,BushRe00,fumbles_lost,1,,,,,
player,201211110mia,mia,MillLa01,pass_cmp,0,,,,,
player,201211110mia,mia,MillLa01,pass_att,0,,,,,
player,201211110mia,mia,MillLa01,pass_yds,0,,,,,
player,201211110mia,mia,MillLa01,pass_td,0,,,,,
player,201211110mia,mia,MillLa01,pass_int,0,,,,,
player,201211110mia,mia,MillLa01,pass_sacked,0,,,,,
player,201211110mia,mia,MillLa01,pass_sacked_yds,0,,,,,
player,201211110mia,mia,MillLa01,pass_long,0,,,,,
player,201211110mia,mia,MillLa01,pass_rating,,,,,,
player,201211110mia,mia,MillLa01,rush_att,3,,,,,
player,201211110mia,mia,MillLa01,rush_yds,12,,,,,
player,201211110mia,mia,MillLa01,rush_td,0,,,,,
player,201211110mia,mia,MillLa01,rush_long,9,,,,,
player,201211110mia,mia,MillLa01,targets,3,,,,,
player,201211110mia,mia,MillLa01,rec,2,,,,,
player,201211110mia,mia,MillLa01,rec_yds,13,,,,,
player,201211110mia,mia,MillLa01,rec_td,0,,,,,
player,201211110mia,mia,MillLa01,rec_long,8,,,,,
player,201211110mia,mia,MillLa01,fumbles,0,,,,,
player,201211110mia,mia,MillLa01,fumbles_lost,0,,,,,
player,201211110mia,mia,MoorMa01,pass_cmp,0,,,,,
player,201211110mia,mia,MoorMa01,pass_att,0,,,,,
player,201211110mia,mia,MoorMa01,pass_yds,0,,,,,
player,201211110mia,mia,MoorMa01,pass_td,0,,,,,
player,201211110mia,mia,MoorMa01,pass_int,0,,,,,
player,201211110mia,mia,MoorMa01,pass_sacked,1,,,,,
player,201211110mia,mia,MoorMa01,pass_sacked_yds,8,,,,,
player,201211110mia,mia,MoorMa01,pass_long,0,,,,,
player,201211110mia,mia,MoorMa01,pass_rating,,,,,,
player,201211110mia,mia,MoorMa01,rush_att,1,,,,,
player,201211110mia,mia,MoorMa01,rush_yds,1,,,,,
player,201211110mia,mia,MoorMa01,rush_td,0,,,,,
player,201211110mia,mia,MoorMa01,rush_long,1,,,,,
player,201211110mia,mia,MoorMa01,targets,0,,,,,
player,201211110mia,mia,MoorMa01,rec,0,,,,,
player,201211110mia,mia,MoorMa01,rec_yds,0,,,,,
player,201211110mia,mia,MoorMa01,rec_td,0,,,,,
player,201211110mia,mia,MoorMa01,rec_long,0,,,,,
player,201211110mia,mia,MoorMa01,fumbles,0,,,,,
player,201211110mia,mia,MoorMa01,fumbles_lost,0,,,,,
player,201211110mia,mia,HartBr00,pass_cmp,0,,,,,
player,201211110mia,mia,HartBr00,pass_att,0,,,,,
player,201211110mia,mia,HartBr00,pass_yds,0,,,,,
player,201211110mia,mia,HartBr00,pass_td,0,,,,,
player,201211110mia,mia,HartBr00,pass_int,0,,,,,
player,201211110mia,mia,HartBr00,pass_sacked,0,,,,,
player,201211110mia,mia,HartBr00,pass_sacked_yds,0,,,,,
player,201211110mia,mia,HartBr00,pass_long,0,,,,,
player,201211110mia,mia,HartBr00,pass_rating,,,,,,
player,201211110mia,mia,HartBr00,rush_att,0,,,,,
player,201211110mia,mia,HartBr00,rush_yds,0,,,,,
player,201211110mia,mia,HartBr00,rush_td,0,,,,,
player,201211110mia,mia,HartBr00,rush_long,0,,,,,
player,201211110mia,mia,HartBr00,targets,10,,,,,
player,201211110mia,mia,HartBr00,rec,8,,,,,
player,201211110mia,mia,HartBr00,rec_yds,79,,,,,
player,201211110mia,mia,HartBr00,rec_td,0,,,,,
player,201211110mia,mia,HartBr00,rec_long,14,,,,,
player,201211110mia,mia,HartBr00,fumbles,0,,,,,
player,201211110mia,mia,HartBr00,fumbles_lost,0,,,,,
player,201211110mia,mia,BessDa00,pass_cmp,0,,,,,
player,201211110mia,mia,BessDa00,pass_att,0,,,,,
player,201211110mia,mia,BessDa00,pass_yds,0,,,,,
player,201211110mia,mia,BessDa00,pass_td,0,,,,,
player,201211110mia,mia,BessDa00,pass_int,0,,,,,
player,201211110mia,mia,BessDa00,pass_sacked,0,,,,,
player,201211110mia,mia,BessDa00,pass_sacked_yds,0,,,,,
player,201211110mia,mia,BessDa00,pass_long,0,,,,,
player,201211110mia,mia,BessDa00,pass_rating,,,,,,
player,201211110mia,mia,BessDa00,rush_att,0,,,,,
player,201211110mia,mia,BessDa00,rush_yds,0,,,,,
player,201211110mia,mia,BessDa00,rush_td,0,,,,,
player,201211110mia,mia,BessDa00,rush_long,0,,,,,
player,201211110mia,mia,BessDa00,targets,6,,,,,
player,201211110mia,mia,BessDa00,rec,4,,,,,
player,201211110mia,mia,BessDa00,rec_yds,53,,,,,
player,201211110mia,mia,BessDa00,rec_td,0,,,,,
player,201211110mia,mia,BessDa00,rec_long,17,,,,,
player,201211110mia,mia,BessDa00,fumbles,0,,,,,
player,201211110mia,mia,BessDa00,fumbles_lost,0,,,,,
player,201211110mia,mia,ClayCh00,pass_cmp,0,,,,,
player,201211110mia,mia,ClayCh00,pass_att,0,,,,,
player,201211110mia,mia,ClayCh00,pass_yds,0,,,,,
player,201211110mia,mia,ClayCh00,pass_td,0,,,,,
player,201211110mia,mia,ClayCh00,pass_int,0,,,,,
player,201211110mia,mia,ClayCh00,pass_sacked,0,,,,,
player,201211110mia,mia,ClayCh00,pass_sacked_yds,0,,,,,
player,201211110mia,mia,ClayCh00,pass_long,0,,,,,
player,201211110mia,mia,ClayCh00,pass_rating,,,,,,
player,201211110mia,mia,ClayCh00,rush_att,0,,,,,
player,201211110mia,mia,ClayCh00,rush_yds,0,,,,,
player,201211110mia,mia,ClayCh00,rush_td,0,,,,,
player,201211110mia,mia,ClayCh00,rush_long,0,,,,,
player,201211110mia,mia,ClayCh00,targets,4,,,,,
player,201211110mia,mia,ClayCh00,rec,1,,,,,
player,201211110mia,mia,ClayCh00,rec_yds,15,,,,,
player,201211110mia,mia,ClayCh00,rec_td,0,,,,,
player,201211110mia,mia,ClayCh00,rec_long,15,,,,,
player,201211110mia,mia,ClayCh00,fumbles,0,,,,,
player,201211110mia,mia,ClayCh00,fumbles_lost,0,,,,,
player,201211110mia,mia,GaffJa00,pass_cmp,0,,,,,
player,201211110mia,mia,GaffJa00,pass_att,0,,,,,
player,201211110mia,mia,GaffJa00,pass_yds,0,,,,,
player,201211110mia,mia,GaffJa00,pass_td,0,,,,,
player,201211110mia,mia,GaffJa00,pass_int,0,,,,,
player,201211110mia,mia,GaffJa00,pass_sacked,0,,,,,
player,201211110mia,mia,GaffJa00,pass_sacked_yds,0,,,,,
player,201211110mia,mia,GaffJa00,pass_long,0,,,,,
player,201211110mia,mia,GaffJa00,pass_rating,,,,,,
player,201211110mia,mia,GaffJa00,rush_att,0,,,,,
player,201211110mia,mia,GaffJa00,rush_yds,0,,,,,
player,201211110mia,mia,GaffJa00,rush_td,0,,,,,
player,201211110mia,mia,GaffJa00,rush_long,0,,,,,
player,201211110mia,mia,GaffJa00,targets,5,,,,,
player,201211110mia,mia,GaffJa00,rec,1,,,,,
player,201211110mia,mia,GaffJa00,rec_yds,11,,,,,
player,201211110mia,mia,GaffJa00,rec_td,0,,,,,
player,201211110mia,mia,GaffJa00,rec_long,11,,,,,
player,201211110mia,mia,GaffJa00,fumbles,0,,,,,
player,201211110mia,mia,GaffJa00,fumbles_lost,0,,,,,
player,201211110mia,mia,FasaAn00,pass_cmp,0,,,,,
player,201211110mia,mia,FasaAn00,pass_att,0,,,,,
player,201211110mia,mia,FasaAn00,pass_yds,0,,,,,
player,201211110mia,mia,FasaAn00,pass_td,0,,,,,
player,201211110mia,mia,FasaAn00,pass_int,0,,,,,
player,201211110mia,mia,FasaAn00,pass_sacked,0,,,,,
player,201211110mia,mia,FasaAn00,pass_sacked_yds,0,,,,,
player,201211110mia,mia,FasaAn00,pass_long,0,,,,,
player,201211110mia,mia,FasaAn00,pass_rating,,,,,,
player,201211110mia,mia,FasaAn00,rush_att,0,,,,,
player,201211110mia,mia,FasaAn00,rush_yds,0,,,,,
player,201211110mia,mia,FasaAn00,rush_td,0,,,,,
player,201211110mia,mia,FasaAn00,rush_long,0,,,,,
player,201211110mia,mia,FasaAn00,targets,3,,,,,
player,201211110mia,mia,FasaAn00,rec,1,,,,,
player,201211110mia,mia,FasaAn00,rec_yds,4,,,,,
player,201211110mia,mia,FasaAn00,rec_td,0,,,,,
player,201211110mia,mia,FasaAn00,rec_long,4,,,,,
