game,2012,4,20120930,201209300ram,sea,"Seattle Seahawks",13,ram,"St. Louis Rams",19
player,201209300ram,sea,WashLe00,pass_sacked_yds,0,,,,,
player,201209300ram,sea,WashLe00,pass_long,0,,,,,
player,201209300ram,sea,WashLe00,pass_rating,,,,,,
player,201209300ram,sea,WashLe00,rush_att,1,,,,,
player,201209300ram,sea,WashLe00,rush_yds,2,,,,,
player,201209300ram,sea,WashLe00,rush_td,0,,,,,
player,201209300ram,sea,WashLe00,rush_long,2,,,,,
player,201209300ram,sea,WashLe00,targets,0,,,,,
player,201209300ram,sea,WashLe00,rec,0,,,,,
player,201209300ram,sea,WashLe00,rec_yds,0,,,,,
player,201209300ram,sea,WashLe00,rec_td,0,,,,,
player,201209300ram,sea,WashLe00,rec_long,0,,,,,
player,201209300ram,sea,WashLe00,fumbles,0,,,,,
player,201209300ram,sea,WashLe00,fumbles_lost,0,,,,,
player,201209300ram,sea,RiceSi01,pass_cmp,0,,,,,
player,201209300ram,sea,RiceSi01,pass_att,0,,,,,
player,201209300ram,sea,RiceSi01,pass_yds,0,,,,,
player,201209300ram,sea,RiceSi01,pass_td,0,,,,,
player,201209300ram,sea,RiceSi01,pass_int,0,,,,,
player,201209300ram,sea,RiceSi01,pass_sacked,0,,,,,
player,201209300ram,sea,RiceSi01,pass_sacked_yds,0,,,,,
player,201209300ram,sea,RiceSi01,pass_long,0,,,,,
player,201209300ram,sea,RiceSi01,pass_rating,,,,,,
player,201209300ram,sea,RiceSi01,rush_att,0,,,,,
player,201209300ram,sea,RiceSi01,rush_yds,0,,,,,
player,201209300ram,sea,RiceSi01,rush_td,0,,,,,
player,201209300ram,sea,RiceSi01,rush_long,0,,,,,
player,201209300ram,sea,RiceSi01,targets,7,,,,,
player,201209300ram,sea,RiceSi01,rec,4,,,,,
player,201209300ram,sea,RiceSi01,rec_yds,41,,,,,
player,201209300ram,sea,RiceSi01,rec_td,0,,,,,
player,201209300ram,sea,RiceSi01,rec_long,17,,,,,
player,201209300ram,sea,RiceSi01,fumbles,0,,,,,
player,201209300ram,sea,RiceSi01,fumbles_lost,0,,,,,
player,201209300ram,sea,MillZa01,pass_cmp,0,,,,,
player,201209300ram,sea,MillZa01,pass_att,0,,,,,
player,201209300ram,sea,MillZa01,pass_yds,0,,,,,
player,201209300ram,sea,MillZa01,pass_td,0,,,,,
player,201209300ram,sea,MillZa01,pass_int,0,,,,,
player,201209300ram,sea,MillZa01,pass_sacked,0,,,,,
player,201209300ram,sea,MillZa01,pass_sacked_yds,0,,,,,
player,201209300ram,sea,MillZa01,pass_long,0,,,,,
player,201209300ram,sea,MillZa01,pass_rating,,,,,,
player,201209300ram,sea,MillZa01,rush_att,0,,,,,
player,201209300ram,sea,MillZa01,rush_yds,0,,,,,
player,201209300ram,sea,MillZa01,rush_td,0,,,,,
player,201209300ram,sea,MillZa01,rush_long,0,,,,,
player,201209300ram,sea,MillZa01,targets,3,,,,,
player,201209300ram,sea,MillZa01,rec,3,,,,,
player,201209300ram,sea,MillZa01,rec_yds,32,,,,,
player,201209300ram,sea,MillZa01,rec_td,0,,,,,
player,201209300ram,sea,MillZa01,rec_long,13,,,,,
player,201209300ram,sea,MillZa01,fumbles,0,,,,,
player,201209300ram,sea,MillZa01,fumbles_lost,0,,,,,
player,201209300ram,sea,McCoAn00,pass_cmp,0,,,,,
player,201209300ram,sea,McCoAn00,pass_att,0,,,,,
player,201209300ram,sea,McCoAn00,pass_yds,0,,,,,
player,201209300ram,sea,McCoAn00,pass_td,0,,,,,
player,201209300ram,sea,McCoAn00,pass_int,0,,,,,
player,201209300ram,sea,McCoAn00,pass_sacked,0,,,,,
player,201209300ram,sea,McCoAn00,pass_sacked_yds,0,,,,,
player,201209300ram,sea,McCoAn00,pass_long,0,,,,,
player,201209300ram,sea,McCoAn00,pass_rating,,,,,,
player,201209300ram,sea,McCoAn00,rush_att,0,,,,,
player,201209300ram,sea,McCoAn00,rush_yds,0,,,,,
player,201209300ram,sea,McCoAn00,rush_td,0,,,,,
player,201209300ram,sea,McCoAn00,rush_long,0,,,,,
player,201209300ram,sea,McCoAn00,targets,3,,,,,
player,201209300ram,sea,McCoAn00,rec,2,,,,,
player,201209300ram,sea,McCoAn00,rec_yds,20,,,,,
player,201209300ram,sea,McCoAn00,rec_td,0,,,,,
player,201209300ram,sea,McCoAn00,rec_long,15,,,,,
player,201209300ram,sea,McCoAn00,fumbles,0,,,,,
player,201209300ram,sea,McCoAn00,fumbles_lost,0,,,,,
player,201209300ram,sea,BaldDo00,pass_cmp,0,,,,,
player,201209300ram,sea,BaldDo00,pass_att,0,,,,,
player,201209300ram,sea,BaldDo00,pass_yds,0,,,,,
player,201209300ram,sea,BaldDo00,pass_td,0,,,,,
player,201209300ram,sea,BaldDo00,pass_int,0,,,,,
player,201209300ram,sea,BaldDo00,pass_sacked,0,,,,,
player,201209300ram,sea,BaldDo00,pass_sacked_yds,0,,,,,
player,201209300ram,sea,BaldDo00,pass_long,0,,,,,
player,201209300ram,sea,BaldDo00,pass_rating,,,,,,
player,201209300ram,sea,BaldDo00,rush_att,0,,,,,
player,201209300ram,sea,BaldDo00,rush_yds,0,,,,,
player,201209300ram,sea,BaldDo00,rush_td,0,,,,,
player,201209300ram,sea,BaldDo00,rush_long,0,,,,,
player,201209300ram,sea,BaldDo00,targets,3,,,,,
player,201209300ram,sea,BaldDo00,rec,1,,,,,
player,201209300ram,sea,BaldDo00,rec_yds,10,,,,,
player,201209300ram,sea,BaldDo00,rec_td,0,,,,,
player,201209300ram,sea,BaldDo00,rec_long,10,,,,,
player,201209300ram,sea,BaldDo00,fumbles,0,,,,,
player,201209300ram,sea,BaldDo00,fumbles_lost,0,,,,,
player,201209300ram,sea,TateGo00,pass_cmp,0,,,,,
player,201209300ram,sea,TateGo00,pass_att,0,,,,,
player,201209300ram,sea,TateGo00,pass_yds,0,,,,,
player,201209300ram,sea,TateGo00,pass_td,0,,,,,
player,201209300ram,sea,TateGo00,pass_int,0,,,,,
player,201209300ram,sea,TateGo00,pass_sacked,0,,,,,
player,201209300ram,sea,TateGo00,pass_sacked_yds,0,,,,,
player,201209300ram,sea,TateGo00,pass_long,0,,,,,
player,201209300ram,sea,TateGo00,pass_rating,,,,,,
player,201209300ram,sea,TateGo00,rush_att,0,,,,,
player,201209300ram,sea,TateGo00,rush_yds,0,,,,,
player,201209300ram,sea,TateGo00,rush_td,0,,,,,
player,201209300ram,sea,TateGo00,rush_long,0,,,,,
player,201209300ram,sea,TateGo00,targets,3,,,,,
player,201209300ram,sea,TateGo00,rec,1,,,,,
player,201209300ram,sea,TateGo00,rec_yds,7,,,,,
player,201209300ram,sea,TateGo00,rec_td,0,,,,,
player,201209300ram,sea,TateGo00,rec_long,7,,,,,
player,201209300ram,sea,TateGo00,fumbles,0,,,,,
player,201209300ram,sea,TateGo00,fumbles_lost,0,,,,,
player,201209300ram,ram,BradSa00,pass_cmp,16,,,,,
player,201209300ram,ram,BradSa00,pass_att,30,,,,,
player,201209300ram,ram,BradSa00,pass_yds,221,,,,,
player,201209300ram,ram,BradSa00,pass_td,0,,,,,
player,201209300ram,ram,BradSa00,pass_int,1,,,,,
player,201209300ram,ram,BradSa00,pass_sacked,2,,,,,
player,201209300ram,ram,BradSa00,pass_sacked_yds,12,,,,,
player,201209300ram,ram,BradSa00,pass_long,52,,,,,
player,201209300ram,ram,BradSa00,pass_rating,63.3,,,,,
player,201209300ram,ram,BradSa00,rush_att,2,,,,,
player,201209300ram,ram,BradSa00,rush_yds,-2,,,,,
player,201209300ram,ram,BradSa00,rush_td,0,,,,,
player,201209300ram,ram,BradSa00,rush_long,-1,,,,,
player,201209300ram,ram,BradSa00,targets,0,,,,,
player,201209300ram,ram,BradSa00,rec,0,,,,,
player,201209300ram,ram,BradSa00,rec_yds,0,,,,,
player,201209300ram,ram,BradSa00,rec_td,0,,,,,
player,201209300ram,ram,BradSa00,rec_long,0,,,,,
player,201209300ram,ram,BradSa00,fumbles,0,,,,,
player,201209300ram,ram,BradSa00,fumbles_lost,0,,,,,
player,201209300ram,ram,HekkJo00,pass_cmp,1,,,,,
player,201209300ram,ram,HekkJo00,pass_att,1,,,,,
player,201209300ram,ram,HekkJo00,pass_yds,2,,,,,
player,201209300ram,ram,HekkJo00,pass_td,1,,,,,
player,201209300ram,ram,HekkJo00,pass_int,0,,,,,
player,201209300ram,ram,HekkJo00,pass_sacked,0,,,,,
player,201209300ram,ram,HekkJo00,pass_sacked_yds,0,,,,,
player,201209300ram,ram,HekkJo00,pass_long,2,,,,,
player,201209300ram,ram,HekkJo00,pass_rating,118.7,,,,,
player,201209300ram,ram,HekkJo00,rush_att,0,,,,,
player,201209300ram,ram,HekkJo00,rush_yds,0,,,,,
player,201209300ram,ram,HekkJo00,rush_td,0,,,,,
player,201209300ram,ram,HekkJo00,rush_long,0,,,,,
player,201209300ram,ram,HekkJo00,targets,0,,,,,
player,201209300ram,ram,HekkJo00,rec,0,,,,,
player,201209300ram,ram,HekkJo00,rec_yds,0,,,,,
player,201209300ram,ram,HekkJo00,rec_td,0,,,,,
player,201209300ram,ram,HekkJo00,rec_long,0,,,,,
player,201209300ram,ram,HekkJo00,fumbles,0,,,,,
player,201209300ram,ram,HekkJo00,fumbles_lost,0,,,,,
player,201209300ram,ram,JackSt00,pass_cmp,0,,,,,
player,201209300ram,ram,JackSt00,pass_att,0,,,,,
player,201209300ram,ram,JackSt00,pass_yds,0,,,,,
player,201209300ram,ram,JackSt00,pass_td,0,,,,,
player,201209300ram,ram,JackSt00,pass_int,0,,,,,
player,201209300ram,ram,JackSt00,pass_sacked,0,,,,,
player,201209300ram,ram,JackSt00,pass_sacked_yds,0,,,,,
player,201209300ram,ram,JackSt00,pass_long,0,,,,,
player,201209300ram,ram,JackSt00,pass_rating,,,,,,
player,201209300ram,ram,JackSt00,rush_att,18,,,,,
player,201209300ram,ram,JackSt00,rush_yds,55,,,,,
player,201209300ram,ram,JackSt00,rush_td,0,,,,,
player,201209300ram,ram,JackSt00,rush_long,23,,,,,
player,201209300ram,ram,JackSt00,targets,2,,,,,
player,201209300ram,ram,JackSt00,rec,1,,,,,
player,201209300ram,ram,JackSt00,rec_yds,12,,,,,
player,201209300ram,ram,JackSt00,rec_td,0,,,,,
player,201209300ram,ram,JackSt00,rec_long,12,,,,,
player,201209300ram,ram,JackSt00,fumbles,0,,,,,
player,201209300ram,ram,JackSt00,fumbles_lost,0,,,,,
player,201209300ram,ram,RichDa00,pass_cmp,0,,,,,
player,201209300ram,ram,RichDa00,pass_att,0,,,,,
player,201209300ram,ram,RichDa00,pass_yds,0,,,,,
player,201209300ram,ram,RichDa00,pass_td,0,,,,,
player,201209300ram,ram,RichDa00,pass_int,0,,,,,
player,201209300ram,ram,RichDa00,pass_sacked,0,,,,,
player,201209300ram,ram,RichDa00,pass_sacked_yds,0,,,,,
player,201209300ram,ram,RichDa00,pass_long,0,,,,,
player,201209300ram,ram,RichDa00,pass_rating,,,,,,
player,201209300ram,ram,RichDa00,rush_att,6,,,,,
player,201209300ram,ram,RichDa00,rush_yds,16,,,,,
player,201209300ram,ram,RichDa00,rush_td,0,,,,,
player,201209300ram,ram,RichDa00,rush_long,8,,,,,
player,201209300ram,ram,RichDa00,targets,3,,,,,
player,201209300ram,ram,RichDa00,rec,2,,,,,
player,201209300ram,ram,RichDa00,rec_yds,13,,,,,
player,201209300ram,ram,RichDa00,rec_td,0,,,,,
player,201209300ram,ram,RichDa00,rec_long,11,,,,,
player,201209300ram,ram,RichDa00,fumbles,0,,,,,
player,201209300ram,ram,RichDa00,fumbles_lost,0,,,,,
player,201209300ram,ram,AmenDa00,pass_cmp,0,,,,,
player,201209300ram,ram,AmenDa00,pass_att,0,,,,,
player,201209300ram,ram,AmenDa00,pass_yds,0,,,,,
player,201209300ram,ram,AmenDa00,pass_td,0,,,,,
player,201209300ram,ram,AmenDa00,pass_int,0,,,,,
player,201209300ram,ram,AmenDa00,pass_sacked,0,,,,,
player,201209300ram,ram,AmenDa00,pass_sacked_yds,0,,,,,
player,201209300ram,ram,AmenDa00,pass_long,0,,,,,
player,201209300ram,ram,AmenDa00,pass_rating,,,,,,
player,201209300ram,ram,AmenDa00,rush_att,1,,,,,
player,201209300ram,ram,AmenDa00,rush_yds,6,,,,,
player,201209300ram,ram,AmenDa00,rush_td,0,,,,,
player,201209300ram,ram,AmenDa00,rush_long,6,,,,,
player,201209300ram,ram,AmenDa00,targets,10,,,,,
player,201209300ram,ram,AmenDa00,rec,6,,,,,
player,201209300ram,ram,AmenDa00,rec_yds,55,,,,,
player,201209300ram,ram,AmenDa00,rec_td,1,,,,,
player,201209300ram,ram,AmenDa00,rec_long,15,,,,,
player,201209300ram,ram,AmenDa00,fumbles,0,,,,,
player,201209300ram,ram,AmenDa00,fumbles_lost,0,,,,,
player,201209300ram,ram,GiveCh00,pass_cmp,0,,,,,
player,201209300ram,ram,GiveCh00,pass_att,0,,,,,
player,201209300ram,ram,GiveCh00,pass_yds,0,,,,,
player,201209300ram,ram,GiveCh00,pass_td,0,,,,,
player,201209300ram,ram,GiveCh00,pass_int,0,,,,,
player,201209300ram,ram,GiveCh00,pass_sacked,0,,,,,
player,201209300ram,ram,GiveCh00,pass_sacked_yds,0,,,,,
player,201209300ram,ram,GiveCh00,pass_long,0,,,,,
player,201209300ram,ram,GiveCh00,pass_rating,,,,,,
player,201209300ram,ram,GiveCh00,rush_att,0,,,,,
player,201209300ram,ram,GiveCh00,rush_yds,0,,,,,
player,201209300ram,ram,GiveCh00,rush_td,0,,,,,
player,201209300ram,ram,GiveCh00,rush_long,0,,,,,
player,201209300ram,ram,GiveCh00,targets,3,,,,,
player,201209300ram,ram,GiveCh00,rec,1,,,,,
player,201209300ram,ram,GiveCh00,rec_yds,52,,,,,
player,201209300ram,ram,GiveCh00,rec_td,0,,,,,
player,201209300ram,ram,GiveCh00,rec_long,52,,,,,
player,201209300ram,ram,GiveCh00,fumbles,0,,,,,
player,201209300ram,ram,GiveCh00,fumbles_lost,0,,,,,
player,201209300ram,ram,GibsBr00,pass_cmp,0,,,,,
player,201209300ram,ram,GibsBr00,pass_att,0,,,,,
player,201209300ram,ram,GibsBr00,pass_yds,0,,,,,
player,201209300ram,ram,GibsBr00,pass_td,0,,,,,
player,201209300ram,ram,GibsBr00,pass_int,0,,,,,
player,201209300ram,ram,GibsBr00,pass_sacked,0,,,,,
player,201209300ram,ram,GibsBr00,pass_sacked_yds,0,,,,,
player,201209300ram,ram,GibsBr00,pass_long,0,,,,,
player,201209300ram,ram,GibsBr00,pass_rating,,,,,,
player,201209300ram,ram,GibsBr00,rush_att,0,,,,,
player,201209300ram,ram,GibsBr00,rush_yds,0,,,,,
player,201209300ram,ram,GibsBr00,rush_td,0,,,,,
player,201209300ram,ram,GibsBr00,rush_long,0,,,,,
player,201209300ram,ram,GibsBr00,targets,4,,,,,
player,201209300ram,ram,GibsBr00,rec,2,,,,,
player,201209300ram,ram,GibsBr00,rec_yds,28,,,,,
player,201209300ram,ram,GibsBr00,rec_td,0,,,,,
player,201209300ram,ram,GibsBr00,rec_long,14,,,,,
player,201209300ram,ram,GibsBr00,fumbles,0,,,,,
player,201209300ram,ram,GibsBr00,fumbles_lost,0,,,,,
player,201209300ram,ram,PettAu00,pass_cmp,0,,,,,
player,201209300ram,ram,PettAu00,pass_att,0,,,,,
player,201209300ram,ram,PettAu00,pass_yds,0,,,,,
player,201209300ram,ram,PettAu00,pass_td,0,,,,,
player,201209300ram,ram,PettAu00,pass_int,0,,,,,
player,201209300ram,ram,PettAu00,pass_sacked,0,,,,,
player,201209300ram,ram,PettAu00,pass_sacked_yds,0,,,,,
player,201209300ram,ram,PettAu00,pass_long,0,,,,,
player,201209300ram,ram,PettAu00,pass_rating,,,,,,
player,201209300ram,ram,PettAu00,rush_att,0,,,,,
player,201209300ram,ram,PettAu00,rush_yds,0,,,,,
player,201209300ram,ram,PettAu00,rush_td,0,,,,,
player,201209300ram,ram,PettAu00,rush_long,0,,,,,
player,201209300ram,ram,PettAu00,targets,2,,,,,
player,201209300ram,ram,PettAu00,rec,2,,,,,
player,201209300ram,ram,PettAu00,rec_yds,22,,,,,
player,201209300ram,ram,PettAu00,rec_td,0,,,,,
player,201209300ram,ram,PettAu00,rec_long,17,,,,,
player,201209300ram,ram,PettAu00,fumbles,0,,,,,
player,201209300ram,ram,PettAu00,fumbles_lost,0,,,,,
player,201209300ram,ram,KendLa00,pass_cmp,0,,,,,
player,201209300ram,ram,KendLa00,pass_att,0,,,,,
player,201209300ram,ram,KendLa00,pass_yds,0,,,,,
player,201209300ram,ram,KendLa00,pass_td,0,,,,,
player,201209300ram,ram,KendLa00,pass_int,0,,,,,
player,201209300ram,ram,KendLa00,pass_sacked,0,,,,,
player,201209300ram,ram,KendLa00,pass_sacked_yds,0,,,,,
player,201209300ram,ram,KendLa00,pass_long,0,,,,,
player,201209300ram,ram,KendLa00,pass_rating,,,,,,
player,201209300ram,ram,KendLa00,rush_att,0,,,,,
player,201209300ram,ram,KendLa00,rush_yds,0,,,,,
player,201209300ram,ram,KendLa00,rush_td,0,,,,,
player,201209300ram,ram,KendLa00,rush_long,0,,,,,
player,201209300ram,ram,KendLa00,targets,2,,,,,
player,201209300ram,ram,KendLa00,rec,2,,,,,
player,201209300ram,ram,KendLa00,rec_yds,22,,,,,
player,201209300ram,ram,KendLa00,rec_td,0,,,,,
player,201209300ram,ram,KendLa00,rec_long,26,,,,,
player,201209300ram,ram,KendLa00,fumbles,0,,,,,
player,201209300ram,ram,KendLa00,fumbles_lost,0,,,,,
player,201209300ram,ram,QuicBr00,pass_cmp,0,,,,,
player,201209300ram,ram,QuicBr00,pass_att,0,,,,,
player,201209300ram,ram,QuicBr00,pass_yds,0,,,,,
player,201209300ram,ram,QuicBr00,pass_td,0,,,,,
player,201209300ram,ram,QuicBr00,pass_int,0,,,,,
player,201209300ram,ram,QuicBr00,pass_sacked,0,,,,,
player,201209300ram,ram,QuicBr00,pass_sacked_yds,0,,,,,
player,201209300ram,ram,QuicBr00,pass_long,0,,,,,
player,201209300ram,ram,QuicBr00,pass_rating,,,,,,
player,201209300ram,ram,QuicBr00,rush_att,0,,,,,
player,201209300ram,ram,QuicBr00,rush_yds,0,,,,,
player,201209300ram,ram,QuicBr00,rush_td,0,,,,,
player,201209300ram,ram,QuicBr00,rush_long,0,,,,,
player,201209300ram,ram,QuicBr00,targets,3,,,,,
player,201209300ram,ram,QuicBr00,rec,1,,,,,
player,201209300ram,ram,QuicBr00,rec_yds,19,,,,,
player,201209300ram,ram,QuicBr00,rec_td,0,,,,,
player,201209300ram,ram,QuicBr00,rec_long,19,,,,,
player,201209300ram,ram,QuicBr00,fumbles,0,,,,,
player,201209300ram,ram,QuicBr00,fumbles_lost,0,,,,,
player,201209300ram,ram,MillBr01,pass_cmp,0,,,,,
player,201209300ram,ram,MillBr01,pass_att,0,,,,,
player,201209300ram,ram,MillBr01,pass_yds,0,,,,,
player,201209300ram,ram,MillBr01,pass_td,0,,,,,
player,201209300ram,ram,MillBr01,pass_int,0,,,,,
player,201209300ram,ram,MillBr01,pass_sacked,0,,,,,
player,201209300ram,ram,MillBr01,pass_sacked_yds,0,,,,,
player,201209300ram,ram,MillBr01,pass_long,0,,,,,
player,201209300ram,ram,MillBr01,pass_rating,,,,,,
player,201209300ram,ram,MillBr01,rush_att,0,,,,,
player,201209300ram,ram,MillBr01,rush_yds,0,,,,,
player,201209300ram,ram,MillBr01,rush_td,0,,,,,
player,201209300ram,ram,MillBr01,rush_long,0,,,,,
player,201209300ram,ram,MillBr01,targets,1,,,,,
player,201209300ram,ram,MillBr01,rec,0,,,,,
player,201209300ram,ram,MillBr01,rec_yds,0,,,,,
player,201209300ram,ram,MillBr01,rec_td,0,,,,,
player,201209300ram,ram,MillBr01,rec_long,0,,,,,
player,201209300ram,ram,MillBr01,fumbles,0,,,,,
player,201209300ram,ram,MillBr01,fumbles_lost,0,,,,,
player,201209300ram,sea,SherRi00,def_int,1,,,,,
player,201209300ram,sea,SherRi00,def_int_yds,29,,,,,
player,201209300ram,sea,SherRi00,def_int_td,0,,,,,
player,201209300ram,sea,SherRi00,def_int_long,29,,,,,
player,201209300ram,sea,SherRi00,pass_defended,2,,,,,
player,201209300ram,sea,SherRi00,sacks,0.0,,,,,
player,201209300ram,sea,SherRi00,tackles_combined,5,,,,,
player,201209300ram,sea,SherRi00,tackles_solo,4,,,,,
player,201209300ram,sea,SherRi00,tackles_assists,1,,,,,
player,201209300ram,sea,SherRi00,tackles_loss,0,,,,,
player,201209300ram,sea,SherRi00,qb_hits,0,,,,,
player,201209300ram,sea,SherRi00,fumbles_rec,0,,,,,
player,201209300ram,sea,SherRi00,fumbles_rec_yds,0,,,,,
player,201209300ram,sea,SherRi00,fumbles_rec_td,0,,,,,
player,201209300ram,sea,SherRi00,fumbles_forced,0,,,,,
player,201209300ram,sea,BranAl99,def_int,0,,,,,
player,201209300ram,sea,BranAl99,def_int_yds,0,,,,,
player,201209300ram,sea,BranAl99,def_int_td,0,,,,,
player,201209300ram,sea,BranAl99,def_int_long,0,,,,,
player,201209300ram,sea,BranAl99,pass_defended,1,,,,,
player,201209300ram,sea,BranAl99,sacks,1.0,,,,,
player,201209300ram,sea,BranAl99,tackles_combined,1,,,,,
player,201209300ram,sea,BranAl99,tackles_solo,1,,,,,
player,201209300ram,sea,BranAl99,tackles_assists,0,,,,,
player,201209300ram,sea,BranAl99,tackles_loss,1,,,,,
player,201209300ram,sea,BranAl99,qb_hits,1,,,,,
player,201209300ram,sea,BranAl99,fumbles_rec,0,,,,,
player,201209300ram,sea,BranAl99,fumbles_rec_yds,0,,,,,
player,201209300ram,sea,BranAl99,fumbles_rec_td,0,,,,,
player,201209300ram,sea,BranAl99,fumbles_forced,0,,,,,
player,201209300ram,sea,JoneJa99,def_int,0,,,,,
player,201209300ram,sea,JoneJa99,def_int_yds,0,,,,,
player,201209300ram,sea,JoneJa99,def_int_td,0,,,,,
player,201209300ram,sea,JoneJa99,def_int_long,0,,,,,
player,201209300ram,sea,JoneJa99,pass_defended,0,,,,,
player,201209300ram,sea,JoneJa99,sacks,1.0,,,,,
