game,2012,15,20121216,201212160nor,tam,"Tampa Bay Buccaneers",0,nor,"New Orleans Saints",41
team,201212160nor,tam,First Downs,20,,,,,,
team,201212160nor,nor,First Downs,24,,,,,,
team,201212160nor,tam,Rush-Yds-TDs,16-67-0,,,,,,
team,201212160nor,nor,Rush-Yds-TDs,25-149-1,,,,,,
team,201212160nor,tam,Cmp-Att-Yd-TD-INT,30-54-330-0-4,,,,,,
team,201212160nor,nor,Cmp-Att-Yd-TD-INT,26-39-307-4-0,,,,,,
team,201212160nor,tam,Sacked-Yards,2-11,,,,,,
team,201212160nor,nor,Sacked-Yards,1-9,,,,,,
team,201212160nor,tam,Net Pass Yards,319,,,,,,
team,201212160nor,nor,Net Pass Yards,298,,,,,,
team,201212160nor,tam,Total Yards,386,,,,,,
team,201212160nor,nor,Total Yards,447,,,,,,
team,201212160nor,tam,Fumbles-Lost,1-1,,,,,,
team,201212160nor,nor,Fumbles-Lost,0-0,,,,,,
team,201212160nor,tam,Turnovers,5,,,,,,
team,201212160nor,nor,Turnovers,0,,,,,,
team,201212160nor,tam,Penalties-Yards,7-84,,,,,,
team,201212160nor,nor,Penalties-Yards,6-55,,,,,,
team,201212160nor,tam,Third Down Conv.,4-13,,,,,,
team,201212160nor,nor,Third Down Conv.,4-11,,,,,,
team,201212160nor,tam,Fourth Down Conv.,1-3,,,,,,
team,201212160nor,nor,Fourth Down Conv.,0-0,,,,,,
team,201212160nor,tam,Time of Possession,28:54,,,,,,
team,201212160nor,nor,Time of Possession,31:06,,,,,,
player,201212160nor,tam,FreeJo00,pass_cmp,26,,,,,
player,201212160nor,tam,FreeJo00,pass_att,47,,,,,
player,201212160nor,tam,FreeJo00,pass_yds,279,,,,,
player,201212160nor,tam,FreeJo00,pass_td,0,,,,,
player,201212160nor,tam,FreeJo00,pass_int,4,,,,,
player,201212160nor,tam,FreeJo00,pass_sacked,2,,,,,
player,201212160nor,tam,FreeJo00,pass_sacked_yds,11,,,,,
player,201212160nor,tam,FreeJo00,pass_long,24,,,,,
player,201212160nor,tam,FreeJo00,pass_rating,37.5,,,,,
player,201212160nor,tam,FreeJo00,rush_att,2,,,,,
player,201212160nor,tam,FreeJo00,rush_yds,8,,,,,
player,201212160nor,tam,FreeJo00,rush_td,0,,,,,
player,201212160nor,tam,FreeJo00,rush_long,9,,,,,
player,201212160nor,tam,FreeJo00,targets,0,,,,,
player,201212160nor,tam,FreeJo00,rec,0,,,,,
player,201212160nor,tam,FreeJo00,rec_yds,0,,,,,
player,201212160nor,tam,FreeJo00,rec_td,0,,,,,
player,201212160nor,tam,FreeJo00,rec_long,0,,,,,
player,201212160nor,tam,FreeJo00,fumbles,1,,,,,
player,201212160nor,tam,FreeJo00,fumbles_lost,1,,,,,
player,201212160nor,tam,OrloDa00,pass_cmp,4,,,,,
player,201212160nor,tam,OrloDa00,pass_att,7,,,,,
player,201212160nor,tam,OrloDa00,pass_yds,51,,,,,
player,201212160nor,tam,OrloDa00,pass_td,0,,,,,
player,201212160nor,tam,OrloDa00,pass_int,0,,,,,
player,201212160nor,tam,OrloDa00,pass_sacked,0,,,,,
player,201212160nor,tam,OrloDa00,pass_sacked_yds,0,,,,,
player,201212160nor,tam,OrloDa00,pass_long,24,,,,,
player,201212160nor,tam,OrloDa00,pass_rating,80.1,,,,,
player,201212160nor,tam,OrloDa00,rush_att,0,,,,,
player,201212160nor,tam,OrloDa00,rush_yds,0,,,,,
player,201212160nor,tam,OrloDa00,rush_td,0,,,,,
player,201212160nor,tam,OrloDa00,rush_long,0,,,,,
player,201212160nor,tam,OrloDa00,targets,0,,,,,
player,201212160nor,tam,OrloDa00,rec,0,,,,,
player,201212160nor,tam,OrloDa00,rec_yds,0,,,,,
player,201212160nor,tam,OrloDa00,rec_td,0,,,,,
player,201212160nor,tam,OrloDa00,rec_long,0,,,,,
player,201212160nor,tam,OrloDa00,fumbles,0,,,,,
player,201212160nor,tam,OrloDa00,fumbles_lost,0,,,,,
player,201212160nor,tam,BlouLe00,pass_cmp,0,,,,,
player,201212160nor,tam,BlouLe00,pass_att,0,,,,,
player,201212160nor,tam,BlouLe00,pass_yds,0,,,,,
player,201212160nor,tam,BlouLe00,pass_td,0,,,,,
player,201212160nor,tam,BlouLe00,pass_int,0,,,,,
player,201212160nor,tam,BlouLe00,pass_sacked,0,,,,,
player,201212160nor,tam,BlouLe00,pass_sacked_yds,0,,,,,
player,201212160nor,tam,BlouLe00,pass_long,0,,,,,
player,201212160nor,tam,BlouLe00,pass_rating,,,,,,
player,201212160nor,tam,BlouLe00,rush_att,4,,,,,
player,201212160nor,tam,BlouLe00,rush_yds,25,,,,,
player,201212160nor,tam,BlouLe00,rush_td,0,,,,,
player,201212160nor,tam,BlouLe00,rush_long,10,,,,,
player,201212160nor,tam,BlouLe00,targets,0,,,,,
player,201212160nor,tam,BlouLe00,rec,0,,,,,
player,201212160nor,tam,BlouLe00,rec_yds,0,,,,,
player,201212160nor,tam,BlouLe00,rec_td,0,,,,,
player,201212160nor,tam,BlouLe00,rec_long,0,,,,,
player,201212160nor,tam,BlouLe00,fumbles,0,,,,,
player,201212160nor,tam,BlouLe00,fumbles_lost,0,,,,,
player,201212160nor,tam,TandKe00,pass_cmp,0,,,,,
player,201212160nor,tam,TandKe00,pass_att,0,,,,,
player,201212160nor,tam,TandKe00,pass_yds,0,,,,,
player,201212160nor,tam,TandKe00,pass_td,0,,,,,
player,201212160nor,tam,TandKe00,pass_int,0,,,,,
player,201212160nor,tam,TandKe00,pass_sacked,0,,,,,
player,201212160nor,tam,TandKe00,pass_sacked_yds,0,,,,,
player,201212160nor,tam,TandKe00,pass_long,0,,,,,
player,201212160nor,tam,TandKe00,pass_rating,,,,,,
player,201212160nor,tam,TandKe00,rush_att,1,,,,,
player,201212160nor,tam,TandKe00,rush_yds,18,,,,,
player,201212160nor,tam,TandKe00,rush_td,0,,,,,
player,201212160nor,tam,TandKe00,rush_long,18,,,,,
player,201212160nor,tam,TandKe00,targets,0,,,,,
player,201212160nor,tam,TandKe00,rec,0,,,,,
player,201212160nor,tam,TandKe00,rec_yds,0,,,,,
player,201212160nor,tam,TandKe00,rec_td,0,,,,,
player,201212160nor,tam,TandKe00,rec_long,0,,,,,
player,201212160nor,tam,TandKe00,fumbles,0,,,,,
player,201212160nor,tam,TandKe00,fumbles_lost,0,,,,,
player,201212160nor,tam,MartDo00,pass_cmp,0,,,,,
player,201212160nor,tam,MartDo00,pass_att,0,,,,,
player,201212160nor,tam,MartDo00,pass_yds,0,,,,,
player,201212160nor,tam,MartDo00,pass_td,0,,,,,
player,201212160nor,tam,MartDo00,pass_int,0,,,,,
player,201212160nor,tam,MartDo00,pass_sacked,0,,,,,
player,201212160nor,tam,MartDo00,pass_sacked_yds,0,,,,,
player,201212160nor,tam,MartDo00,pass_long,0,,,,,
player,201212160nor,tam,MartDo00,pass_rating,,,,,,
player,201212160nor,tam,MartDo00,rush_att,9,,,,,
player,201212160nor,tam,MartDo00,rush_yds,16,,,,,
player,201212160nor,tam,MartDo00,rush_td,0,,,,,
player,201212160nor,tam,MartDo00,rush_long,11,,,,,
player,201212160nor,tam,MartDo00,targets,5,,,,,
player,201212160nor,tam,MartDo00,rec,3,,,,,
player,201212160nor,tam,MartDo00,rec_yds,19,,,,,
player,201212160nor,tam,MartDo00,rec_td,0,,,,,
player,201212160nor,tam,MartDo00,rec_long,8,,,,,
player,201212160nor,tam,MartDo00,fumbles,0,,,,,
player,201212160nor,tam,MartDo00,fumbles_lost,0,,,,,
player,201212160nor,tam,JackVi00,pass_cmp,0,,,,,
player,201212160nor,tam,JackVi00,pass_att,0,,,,,
player,201212160nor,tam,JackVi00,pass_yds,0,,,,,
player,201212160nor,tam,JackVi00,pass_td,0,,,,,
player,201212160nor,tam,JackVi00,pass_int,0,,,,,
player,201212160nor,tam,JackVi00,pass_sacked,0,,,,,
player,201212160nor,tam,JackVi00,pass_sacked_yds,0,,,,,
player,201212160nor,tam,JackVi00,pass_long,0,,,,,
player,201212160nor,tam,JackVi00,pass_rating,,,,,,
player,201212160nor,tam,JackVi00,rush_att,0,,,,,
player,201212160nor,tam,JackVi00,rush_yds,0,,,,,
player,201212160nor,tam,JackVi00,rush_td,0,,,,,
player,201212160nor,tam,JackVi00,rush_long,0,,,,,
player,201212160nor,tam,JackVi00,targets,12,,,,,
player,201212160nor,tam,JackVi00,rec,6,,,,,
player,201212160nor,tam,JackVi00,rec_yds,81,,,,,
player,201212160nor,tam,JackVi00,rec_td,0,,,,,
player,201212160nor,tam,JackVi00,rec_long,19,,,,,
player,201212160nor,tam,JackVi00,fumbles,0,,,,,
player,201212160nor,tam,JackVi00,fumbles_lost,0,,,,,
player,201212160nor,tam,WillMi04,pass_cmp,0,,,,,
player,201212160nor,tam,WillMi04,pass_att,0,,,,,
player,201212160nor,tam,WillMi04,pass_yds,0,,,,,
player,201212160nor,tam,WillMi04,pass_td,0,,,,,
player,201212160nor,tam,WillMi04,pass_int,0,,,,,
player,201212160nor,tam,WillMi04,pass_sacked,0,,,,,
player,201212160nor,tam,WillMi04,pass_sacked_yds,0,,,,,
player,201212160nor,tam,WillMi04,pass_long,0,,,,,
player,201212160nor,tam,WillMi04,pass_rating,,,,,,
player,201212160nor,tam,WillMi04,rush_att,0,,,,,
player,201212160nor,tam,WillMi04,rush_yds,0,,,,,
player,201212160nor,tam,WillMi04,rush_td,0,,,,,
player,201212160nor,tam,WillMi04,rush_long,0,,,,,
player,201212160nor,tam,WillMi04,targets,7,,,,,
player,201212160nor,tam,WillMi04,rec,4,,,,,
player,201212160nor,tam,WillMi04,rec_yds,63,,,,,
player,201212160nor,tam,WillMi04,rec_td,0,,,,,
player,201212160nor,tam,WillMi04,rec_long,24,,,,,
player,201212160nor,tam,WillMi04,fumbles,0,,,,,
player,201212160nor,tam,WillMi04,fumbles_lost,0,,,,,
player,201212160nor,tam,UndeTi00,pass_cmp,0,,,,,
player,201212160nor,tam,UndeTi00,pass_att,0,,,,,
player,201212160nor,tam,UndeTi00,pass_yds,0,,,,,
player,201212160nor,tam,UndeTi00,pass_td,0,,,,,
player,201212160nor,tam,UndeTi00,pass_int,0,,,,,
player,201212160nor,tam,UndeTi00,pass_sacked,0,,,,,
player,201212160nor,tam,UndeTi00,pass_sacked_yds,0,,,,,
player,201212160nor,tam,UndeTi00,pass_long,0,,,,,
player,201212160nor,tam,UndeTi00,pass_rating,,,,,,
player,201212160nor,tam,UndeTi00,rush_att,0,,,,,
player,201212160nor,tam,UndeTi00,rush_yds,0,,,,,
player,201212160nor,tam,UndeTi00,rush_td,0,,,,,
player,201212160nor,tam,UndeTi00,rush_long,0,,,,,
player,201212160nor,tam,UndeTi00,targets,6,,,,,
player,201212160nor,tam,UndeTi00,rec,3,,,,,
player,201212160nor,tam,UndeTi00,rec_yds,46,,,,,
player,201212160nor,tam,UndeTi00,rec_td,0,,,,,
player,201212160nor,tam,UndeTi00,rec_long,19,,,,,
player,201212160nor,tam,UndeTi00,fumbles,0,,,,,
player,201212160nor,tam,UndeTi00,fumbles_lost,0,,,,,
player,201212160nor,tam,ClarDa00,pass_cmp,0,,,,,
player,201212160nor,tam,ClarDa00,pass_att,0,,,,,
player,201212160nor,tam,ClarDa00,pass_yds,0,,,,,
player,201212160nor,tam,ClarDa00,pass_td,0,,,,,
player,201212160nor,tam,ClarDa00,pass_int,0,,,,,
player,201212160nor,tam,ClarDa00,pass_sacked,0,,,,,
player,201212160nor,tam,ClarDa00,pass_sacked_yds,0,,,,,
player,201212160nor,tam,ClarDa00,pass_long,0,,,,,
player,201212160nor,tam,ClarDa00,pass_rating,,,,,,
player,201212160nor,tam,ClarDa00,rush_att,0,,,,,
player,201212160nor,tam,ClarDa00,rush_yds,0,,,,,
player,201212160nor,tam,ClarDa00,rush_td,0,,,,,
player,201212160nor,tam,ClarDa00,rush_long,0,,,,,
player,201212160nor,tam,ClarDa00,targets,12,,,,,
player,201212160nor,tam,ClarDa00,rec,8,,,,,
player,201212160nor,tam,ClarDa00,rec_yds,42,,,,,
player,201212160nor,tam,ClarDa00,rec_td,0,,,,,
player,201212160nor,tam,ClarDa00,rec_long,10,,,,,
player,201212160nor,tam,ClarDa00,fumbles,0,,,,,
player,201212160nor,tam,ClarDa00,fumbles_lost,0,,,,,
player,201212160nor,tam,WareDa00,pass_cmp,0,,,,,
player,201212160nor,tam,WareDa00,pass_att,0,,,,,
player,201212160nor,tam,WareDa00,pass_yds,0,,,,,
player,201212160nor,tam,WareDa00,pass_td,0,,,,,
player,201212160nor,tam,WareDa00,pass_int,0,,,,,
player,201212160nor,tam,WareDa00,pass_sacked,0,,,,,
player,201212160nor,tam,WareDa00,pass_sacked_yds,0,,,,,
player,201212160nor,tam,WareDa00,pass_long,0,,,,,
player,201212160nor,tam,WareDa00,pass_rating,,,,,,
player,201212160nor,tam,WareDa00,rush_att,0,,,,,
player,201212160nor,tam,WareDa00,rush_yds,0,,,,,
player,201212160nor,tam,WareDa00,rush_td,0,,,,,
player,201212160nor,tam,WareDa00,rush_long,0,,,,,
player,201212160nor,tam,WareDa00,targets,4,,,,,
