game,2012,6,20121011,201210110oti,pit,"Pittsburgh Steelers",23,oti,"Tennessee Titans",26
player,201210110oti,pit,RoetBe00,rec_long,0,,,,,
player,201210110oti,pit,RoetBe00,fumbles,0,,,,,
player,201210110oti,pit,RoetBe00,fumbles_lost,0,,,,,
player,201210110oti,pit,BatcBa00,pass_cmp,0,,,,,
player,201210110oti,pit,BatcBa00,pass_att,0,,,,,
player,201210110oti,pit,BatcBa00,pass_yds,0,,,,,
player,201210110oti,pit,BatcBa00,pass_td,0,,,,,
player,201210110oti,pit,BatcBa00,pass_int,0,,,,,
player,201210110oti,pit,BatcBa00,pass_sacked,0,,,,,
player,201210110oti,pit,BatcBa00,pass_sacked_yds,0,,,,,
player,201210110oti,pit,BatcBa00,pass_long,0,,,,,
player,201210110oti,pit,BatcBa00,pass_rating,,,,,,
player,201210110oti,pit,BatcBa00,rush_att,10,,,,,
player,201210110oti,pit,BatcBa00,rush_yds,22,,,,,
player,201210110oti,pit,BatcBa00,rush_td,1,,,,,
player,201210110oti,pit,BatcBa00,rush_long,10,,,,,
player,201210110oti,pit,BatcBa00,targets,1,,,,,
player,201210110oti,pit,BatcBa00,rec,1,,,,,
player,201210110oti,pit,BatcBa00,rec_yds,3,,,,,
player,201210110oti,pit,BatcBa00,rec_td,0,,,,,
player,201210110oti,pit,BatcBa00,rec_long,3,,,,,
player,201210110oti,pit,BatcBa00,fumbles,0,,,,,
player,201210110oti,pit,BatcBa00,fumbles_lost,0,,,,,
player,201210110oti,pit,RedmIs20,pass_cmp,0,,,,,
player,201210110oti,pit,RedmIs20,pass_att,0,,,,,
player,201210110oti,pit,RedmIs20,pass_yds,0,,,,,
player,201210110oti,pit,RedmIs20,pass_td,0,,,,,
player,201210110oti,pit,RedmIs20,pass_int,0,,,,,
player,201210110oti,pit,RedmIs20,pass_sacked,0,,,,,
player,201210110oti,pit,RedmIs20,pass_sacked_yds,0,,,,,
player,201210110oti,pit,RedmIs20,pass_long,0,,,,,
player,201210110oti,pit,RedmIs20,pass_rating,,,,,,
player,201210110oti,pit,RedmIs20,rush_att,5,,,,,
player,201210110oti,pit,RedmIs20,rush_yds,14,,,,,
player,201210110oti,pit,RedmIs20,rush_td,0,,,,,
player,201210110oti,pit,RedmIs20,rush_long,5,,,,,
player,201210110oti,pit,RedmIs20,targets,5,,,,,
player,201210110oti,pit,RedmIs20,rec,4,,,,,
player,201210110oti,pit,RedmIs20,rec_yds,105,,,,,
player,201210110oti,pit,RedmIs20,rec_td,0,,,,,
player,201210110oti,pit,RedmIs20,rec_long,55,,,,,
player,201210110oti,pit,RedmIs20,fumbles,0,,,,,
player,201210110oti,pit,RedmIs20,fumbles_lost,0,,,,,
player,201210110oti,pit,MendRa00,pass_cmp,0,,,,,
player,201210110oti,pit,MendRa00,pass_att,0,,,,,
player,201210110oti,pit,MendRa00,pass_yds,0,,,,,
player,201210110oti,pit,MendRa00,pass_td,0,,,,,
player,201210110oti,pit,MendRa00,pass_int,0,,,,,
player,201210110oti,pit,MendRa00,pass_sacked,0,,,,,
player,201210110oti,pit,MendRa00,pass_sacked_yds,0,,,,,
player,201210110oti,pit,MendRa00,pass_long,0,,,,,
player,201210110oti,pit,MendRa00,pass_rating,,,,,,
player,201210110oti,pit,MendRa00,rush_att,6,,,,,
player,201210110oti,pit,MendRa00,rush_yds,6,,,,,
player,201210110oti,pit,MendRa00,rush_td,0,,,,,
player,201210110oti,pit,MendRa00,rush_long,5,,,,,
player,201210110oti,pit,MendRa00,targets,1,,,,,
player,201210110oti,pit,MendRa00,rec,1,,,,,
player,201210110oti,pit,MendRa00,rec_yds,11,,,,,
player,201210110oti,pit,MendRa00,rec_td,0,,,,,
player,201210110oti,pit,MendRa00,rec_long,11,,,,,
player,201210110oti,pit,MendRa00,fumbles,0,,,,,
player,201210110oti,pit,MendRa00,fumbles_lost,0,,,,,
player,201210110oti,pit,WallMi00,pass_cmp,0,,,,,
player,201210110oti,pit,WallMi00,pass_att,0,,,,,
player,201210110oti,pit,WallMi00,pass_yds,0,,,,,
player,201210110oti,pit,WallMi00,pass_td,0,,,,,
player,201210110oti,pit,WallMi00,pass_int,0,,,,,
player,201210110oti,pit,WallMi00,pass_sacked,0,,,,,
player,201210110oti,pit,WallMi00,pass_sacked_yds,0,,,,,
player,201210110oti,pit,WallMi00,pass_long,0,,,,,
player,201210110oti,pit,WallMi00,pass_rating,,,,,,
player,201210110oti,pit,WallMi00,rush_att,0,,,,,
player,201210110oti,pit,WallMi00,rush_yds,0,,,,,
player,201210110oti,pit,WallMi00,rush_td,0,,,,,
player,201210110oti,pit,WallMi00,rush_long,0,,,,,
player,201210110oti,pit,WallMi00,targets,4,,,,,
player,201210110oti,pit,WallMi00,rec,2,,,,,
player,201210110oti,pit,WallMi00,rec_yds,94,,,,,
player,201210110oti,pit,WallMi00,rec_td,1,,,,,
player,201210110oti,pit,WallMi00,rec_long,82,,,,,
player,201210110oti,pit,WallMi00,fumbles,0,,,,,
player,201210110oti,pit,WallMi00,fumbles_lost,0,,,,,
player,201210110oti,pit,MillHe00,pass_cmp,0,,,,,
player,201210110oti,pit,MillHe00,pass_att,0,,,,,
player,201210110oti,pit,MillHe00,pass_yds,0,,,,,
player,201210110oti,pit,MillHe00,pass_td,0,,,,,
player,201210110oti,pit,MillHe00,pass_int,0,,,,,
player,201210110oti,pit,MillHe00,pass_sacked,0,,,,,
player,201210110oti,pit,MillHe00,pass_sacked_yds,0,,,,,
player,201210110oti,pit,MillHe00,pass_long,0,,,,,
player,201210110oti,pit,MillHe00,pass_rating,,,,,,
player,201210110oti,pit,MillHe00,rush_att,0,,,,,
player,201210110oti,pit,MillHe00,rush_yds,0,,,,,
player,201210110oti,pit,MillHe00,rush_td,0,,,,,
player,201210110oti,pit,MillHe00,rush_long,0,,,,,
player,201210110oti,pit,MillHe00,targets,9,,,,,
player,201210110oti,pit,MillHe00,rec,6,,,,,
player,201210110oti,pit,MillHe00,rec_yds,67,,,,,
player,201210110oti,pit,MillHe00,rec_td,0,,,,,
player,201210110oti,pit,MillHe00,rec_long,17,,,,,
player,201210110oti,pit,MillHe00,fumbles,0,,,,,
player,201210110oti,pit,MillHe00,fumbles_lost,0,,,,,
player,201210110oti,pit,SandEm00,pass_cmp,0,,,,,
player,201210110oti,pit,SandEm00,pass_att,0,,,,,
player,201210110oti,pit,SandEm00,pass_yds,0,,,,,
player,201210110oti,pit,SandEm00,pass_td,0,,,,,
player,201210110oti,pit,SandEm00,pass_int,0,,,,,
player,201210110oti,pit,SandEm00,pass_sacked,0,,,,,
player,201210110oti,pit,SandEm00,pass_sacked_yds,0,,,,,
player,201210110oti,pit,SandEm00,pass_long,0,,,,,
player,201210110oti,pit,SandEm00,pass_rating,,,,,,
player,201210110oti,pit,SandEm00,rush_att,0,,,,,
player,201210110oti,pit,SandEm00,rush_yds,0,,,,,
player,201210110oti,pit,SandEm00,rush_td,0,,,,,
player,201210110oti,pit,SandEm00,rush_long,0,,,,,
player,201210110oti,pit,SandEm00,targets,6,,,,,
player,201210110oti,pit,SandEm00,rec,4,,,,,
player,201210110oti,pit,SandEm00,rec_yds,43,,,,,
player,201210110oti,pit,SandEm00,rec_td,0,,,,,
player,201210110oti,pit,SandEm00,rec_long,22,,,,,
player,201210110oti,pit,SandEm00,fumbles,0,,,,,
player,201210110oti,pit,SandEm00,fumbles_lost,0,,,,,
player,201210110oti,pit,BrowAn04,pass_cmp,0,,,,,
player,201210110oti,pit,BrowAn04,pass_att,0,,,,,
player,201210110oti,pit,BrowAn04,pass_yds,0,,,,,
player,201210110oti,pit,BrowAn04,pass_td,0,,,,,
player,201210110oti,pit,BrowAn04,pass_int,0,,,,,
player,201210110oti,pit,BrowAn04,pass_sacked,0,,,,,
player,201210110oti,pit,BrowAn04,pass_sacked_yds,0,,,,,
player,201210110oti,pit,BrowAn04,pass_long,0,,,,,
player,201210110oti,pit,BrowAn04,pass_rating,,,,,,
player,201210110oti,pit,BrowAn04,rush_att,0,,,,,
player,201210110oti,pit,BrowAn04,rush_yds,0,,,,,
player,201210110oti,pit,BrowAn04,rush_td,0,,,,,
player,201210110oti,pit,BrowAn04,rush_long,0,,,,,
player,201210110oti,pit,BrowAn04,targets,10,,,,,
player,201210110oti,pit,BrowAn04,rec,4,,,,,
player,201210110oti,pit,BrowAn04,rec_yds,20,,,,,
player,201210110oti,pit,BrowAn04,rec_td,0,,,,,
player,201210110oti,pit,BrowAn04,rec_long,7,,,,,
player,201210110oti,pit,BrowAn04,fumbles,0,,,,,
player,201210110oti,pit,BrowAn04,fumbles_lost,0,,,,,
player,201210110oti,pit,RainCh00,pass_cmp,0,,,,,
player,201210110oti,pit,RainCh00,pass_att,0,,,,,
player,201210110oti,pit,RainCh00,pass_yds,0,,,,,
player,201210110oti,pit,RainCh00,pass_td,0,,,,,
player,201210110oti,pit,RainCh00,pass_int,0,,,,,
player,201210110oti,pit,RainCh00,pass_sacked,0,,,,,
player,201210110oti,pit,RainCh00,pass_sacked_yds,0,,,,,
player,201210110oti,pit,RainCh00,pass_long,0,,,,,
player,201210110oti,pit,RainCh00,pass_rating,,,,,,
player,201210110oti,pit,RainCh00,rush_att,0,,,,,
player,201210110oti,pit,RainCh00,rush_yds,0,,,,,
player,201210110oti,pit,RainCh00,rush_td,0,,,,,
player,201210110oti,pit,RainCh00,rush_long,0,,,,,
player,201210110oti,pit,RainCh00,targets,1,,,,,
player,201210110oti,pit,RainCh00,rec,1,,,,,
player,201210110oti,pit,RainCh00,rec_yds,12,,,,,
player,201210110oti,pit,RainCh00,rec_td,0,,,,,
player,201210110oti,pit,RainCh00,rec_long,12,,,,,
player,201210110oti,pit,RainCh00,fumbles,0,,,,,
player,201210110oti,pit,RainCh00,fumbles_lost,0,,,,,
player,201210110oti,pit,PaulDa01,pass_cmp,0,,,,,
player,201210110oti,pit,PaulDa01,pass_att,0,,,,,
player,201210110oti,pit,PaulDa01,pass_yds,0,,,,,
player,201210110oti,pit,PaulDa01,pass_td,0,,,,,
player,201210110oti,pit,PaulDa01,pass_int,0,,,,,
player,201210110oti,pit,PaulDa01,pass_sacked,0,,,,,
player,201210110oti,pit,PaulDa01,pass_sacked_yds,0,,,,,
player,201210110oti,pit,PaulDa01,pass_long,0,,,,,
player,201210110oti,pit,PaulDa01,pass_rating,,,,,,
player,201210110oti,pit,PaulDa01,rush_att,0,,,,,
player,201210110oti,pit,PaulDa01,rush_yds,0,,,,,
player,201210110oti,pit,PaulDa01,rush_td,0,,,,,
player,201210110oti,pit,PaulDa01,rush_long,0,,,,,
player,201210110oti,pit,PaulDa01,targets,1,,,,,
player,201210110oti,pit,PaulDa01,rec,1,,,,,
player,201210110oti,pit,PaulDa01,rec_yds,8,,,,,
player,201210110oti,pit,PaulDa01,rec_td,0,,,,,
player,201210110oti,pit,PaulDa01,rec_long,8,,,,,
player,201210110oti,pit,PaulDa01,fumbles,0,,,,,
player,201210110oti,pit,PaulDa01,fumbles_lost,0,,,,,
player,201210110oti,pit,JohnWi00,pass_cmp,0,,,,,
player,201210110oti,pit,JohnWi00,pass_att,0,,,,,
player,201210110oti,pit,JohnWi00,pass_yds,0,,,,,
player,201210110oti,pit,JohnWi00,pass_td,0,,,,,
player,201210110oti,pit,JohnWi00,pass_int,0,,,,,
player,201210110oti,pit,JohnWi00,pass_sacked,0,,,,,
player,201210110oti,pit,JohnWi00,pass_sacked_yds,0,,,,,
player,201210110oti,pit,JohnWi00,pass_long,0,,,,,
player,201210110oti,pit,JohnWi00,pass_rating,,,,,,
player,201210110oti,pit,JohnWi00,rush_att,0,,,,,
player,201210110oti,pit,JohnWi00,rush_yds,0,,,,,
player,201210110oti,pit,JohnWi00,rush_td,0,,,,,
player,201210110oti,pit,JohnWi00,rush_long,0,,,,,
player,201210110oti,pit,JohnWi00,targets,1,,,,,
player,201210110oti,pit,JohnWi00,rec,0,,,,,
player,201210110oti,pit,JohnWi00,rec_yds,0,,,,,
player,201210110oti,pit,JohnWi00,rec_td,0,,,,,
player,201210110oti,pit,JohnWi00,rec_long,0,,,,,
player,201210110oti,pit,JohnWi00,fumbles,0,,,,,
player,201210110oti,pit,JohnWi00,fumbles_lost,0,,,,,
player,201210110oti,oti,HassMa00,pass_cmp,25,,,,,
player,201210110oti,oti,HassMa00,pass_att,44,,,,,
player,201210110oti,oti,HassMa00,pass_yds,290,,,,,
player,201210110oti,oti,HassMa00,pass_td,1,,,,,
player,201210110oti,oti,HassMa00,pass_int,1,,,,,
player,201210110oti,oti,HassMa00,pass_sacked,3,,,,,
player,201210110oti,oti,HassMa00,pass_sacked_yds,25,,,,,
player,201210110oti,oti,HassMa00,pass_long,37,,,,,
player,201210110oti,oti,HassMa00,pass_rating,75.0,,,,,
player,201210110oti,oti,HassMa00,rush_att,1,,,,,
player,201210110oti,oti,HassMa00,rush_yds,2,,,,,
player,201210110oti,oti,HassMa00,rush_td,0,,,,,
player,201210110oti,oti,HassMa00,rush_long,2,,,,,
player,201210110oti,oti,HassMa00,targets,0,,,,,
player,201210110oti,oti,HassMa00,rec,0,,,,,
player,201210110oti,oti,HassMa00,rec_yds,0,,,,,
player,201210110oti,oti,HassMa00,rec_td,0,,,,,
player,201210110oti,oti,HassMa00,rec_long,0,,,,,
player,201210110oti,oti,HassMa00,fumbles,1,,,,,
player,201210110oti,oti,HassMa00,fumbles_lost,0,,,,,
player,201210110oti,oti,JohnCh04,pass_cmp,0,,,,,
player,201210110oti,oti,JohnCh04,pass_att,0,,,,,
player,201210110oti,oti,JohnCh04,pass_yds,0,,,,,
player,201210110oti,oti,JohnCh04,pass_td,0,,,,,
player,201210110oti,oti,JohnCh04,pass_int,0,,,,,
player,201210110oti,oti,JohnCh04,pass_sacked,0,,,,,
player,201210110oti,oti,JohnCh04,pass_sacked_yds,0,,,,,
player,201210110oti,oti,JohnCh04,pass_long,0,,,,,
player,201210110oti,oti,JohnCh04,pass_rating,,,,,,
player,201210110oti,oti,JohnCh04,rush_att,19,,,,,
player,201210110oti,oti,JohnCh04,rush_yds,91,,,,,
player,201210110oti,oti,JohnCh04,rush_td,0,,,,,
player,201210110oti,oti,JohnCh04,rush_long,13,,,,,
player,201210110oti,oti,JohnCh04,targets,4,,,,,
player,201210110oti,oti,JohnCh04,rec,4,,,,,
player,201210110oti,oti,JohnCh04,rec_yds,23,,,,,
player,201210110oti,oti,JohnCh04,rec_td,0,,,,,
player,201210110oti,oti,JohnCh04,rec_long,12,,,,,
player,201210110oti,oti,JohnCh04,fumbles,0,,,,,
player,201210110oti,oti,JohnCh04,fumbles_lost,0,,,,,
player,201210110oti,oti,HarpJa01,pass_cmp,0,,,,,
player,201210110oti,oti,HarpJa01,pass_att,0,,,,,
player,201210110oti,oti,HarpJa01,pass_yds,0,,,,,
player,201210110oti,oti,HarpJa01,pass_td,0,,,,,
player,201210110oti,oti,HarpJa01,pass_int,0,,,,,
player,201210110oti,oti,HarpJa01,pass_sacked,0,,,,,
player,201210110oti,oti,HarpJa01,pass_sacked_yds,0,,,,,
player,201210110oti,oti,HarpJa01,pass_long,0,,,,,
player,201210110oti,oti,HarpJa01,pass_rating,,,,,,
player,201210110oti,oti,HarpJa01,rush_att,2,,,,,
player,201210110oti,oti,HarpJa01,rush_yds,1,,,,,
player,201210110oti,oti,HarpJa01,rush_td,1,,,,,
player,201210110oti,oti,HarpJa01,rush_long,1,,,,,
player,201210110oti,oti,HarpJa01,targets,0,,,,,
player,201210110oti,oti,HarpJa01,rec,0,,,,,
player,201210110oti,oti,HarpJa01,rec_yds,0,,,,,
player,201210110oti,oti,HarpJa01,rec_td,0,,,,,
player,201210110oti,oti,HarpJa01,rec_long,0,,,,,
player,201210110oti,oti,HarpJa01,fumbles,0,,,,,
player,201210110oti,oti,HarpJa01,fumbles_lost,0,,,,,
player,201210110oti,oti,WrigKe01,pass_cmp,0,,,,,
player,201210110oti,oti,WrigKe01,pass_att,0,,,,,
player,201210110oti,oti,WrigKe01,pass_yds,0,,,,,
player,201210110oti,oti,WrigKe01,pass_td,0,,,,,
player,201210110oti,oti,WrigKe01,pass_int,0,,,,,
player,201210110oti,oti,WrigKe01,pass_sacked,0,,,,,
player,201210110oti,oti,WrigKe01,pass_sacked_yds,0,,,,,
player,201210110oti,oti,WrigKe01,pass_long,0,,,,,
player,201210110oti,oti,WrigKe01,pass_rating,,,,,,
player,201210110oti,oti,WrigKe01,rush_att,0,,,,,
player,201210110oti,oti,WrigKe01,rush_yds,0,,,,,
player,201210110oti,oti,WrigKe01,rush_td,0,,,,,
player,201210110oti,oti,WrigKe01,rush_long,0,,,,,
player,201210110oti,oti,WrigKe01,targets,8,,,,,
player,201210110oti,oti,WrigKe01,rec,6,,,,,
player,201210110oti,oti,WrigKe01,rec_yds,71,,,,,
player,201210110oti,oti,WrigKe01,rec_td,0,,,,,
player,201210110oti,oti,WrigKe01,rec_long,35,,,,,
player,201210110oti,oti,WrigKe01,fumbles,0,,,,,
player,201210110oti,oti,WrigKe01,fumbles_lost,0,,,,,
player,201210110oti,oti,BritKe00,pass_cmp,0,,,,,
player,201210110oti,oti,BritKe00,pass_att,0,,,,,
player,201210110oti,oti,BritKe00,pass_yds,0,,,,,
player,201210110oti,oti,BritKe00,pass_td,0,,,,,
player,201210110oti,oti,BritKe00,pass_int,0,,,,,
player,201210110oti,oti,BritKe00,pass_sacked,0,,,,,
player,201210110oti,oti,BritKe00,pass_sacked_yds,0,,,,,
player,201210110oti,oti,BritKe00,pass_long,0,,,,,
player,201210110oti,oti,BritKe00,pass_rating,,,,,,
player,201210110oti,oti,BritKe00,rush_att,0,,,,,
player,201210110oti,oti,BritKe00,rush_yds,0,,,,,
player,201210110oti,oti,BritKe00,rush_td,0,,,,,
player,201210110oti,oti,BritKe00,rush_long,0,,,,,
player,201210110oti,oti,BritKe00,targets,11,,,,,
player,201210110oti,oti,BritKe00,rec,4,,,,,
player,201210110oti,oti,BritKe00,rec_yds,62,,,,,
player,201210110oti,oti,BritKe00,rec_td,1,,,,,
player,201210110oti,oti,BritKe00,rec_long,37,,,,,
player,201210110oti,oti,BritKe00,fumbles,1,,,,,
player,201210110oti,oti,BritKe00,fumbles_lost,0,,,,,
player,201210110oti,oti,WashNa00,pass_cmp,0,,,,,
player,201210110oti,oti,WashNa00,pass_att,0,,,,,
player,201210110oti,oti,WashNa00,pass_yds,0,,,,,
player,201210110oti,oti,WashNa00,pass_td,0,,,,,
player,201210110oti,oti,WashNa00,pass_int,0,,,,,
player,201210110oti,oti,WashNa00,pass_sacked,0,,,,,
player,201210110oti,oti,WashNa00,pass_sacked_yds,0,,,,,
player,201210110oti,oti,WashNa00,pass_long,0,,,,,
player,201210110oti,oti,WashNa00,pass_rating,,,,,,
player,201210110oti,oti,WashNa00,rush_att,0,,,,,
player,201210110oti,oti,WashNa00,rush_yds,0,,,,,
player,201210110oti,oti,WashNa00,rush_td,0,,,,,
player,201210110oti,oti,WashNa00,rush_long,0,,,,,
player,201210110oti,oti,WashNa00,targets,10,,,,,
player,201210110oti,oti,WashNa00,rec,3,,,,,
player,201210110oti,oti,WashNa00,rec_yds,57,,,,,
player,201210110oti,oti,WashNa00,rec_td,0,,,,,
player,201210110oti,oti,WashNa00,rec_long,25,,,,,
player,201210110oti,oti,WashNa00,fumbles,0,,,,,
player,201210110oti,oti,WashNa00,fumbles_lost,0,,,,,
player,201210110oti,oti,CookJa02,pass_cmp,0,,,,,
player,201210110oti,oti,CookJa02,pass_att,0,,,,,
player,201210110oti,oti,CookJa02,pass_yds,0,,,,,
player,201210110oti,oti,CookJa02,pass_td,0,,,,,
player,201210110oti,oti,CookJa02,pass_int,0,,,,,
player,201210110oti,oti,CookJa02,pass_sacked,0,,,,,
player,201210110oti,oti,CookJa02,pass_sacked_yds,0,,,,,
player,201210110oti,oti,CookJa02,pass_long,0,,,,,
player,201210110oti,oti,CookJa02,pass_rating,,,,,,
player,201210110oti,oti,CookJa02,rush_att,0,,,,,
player,201210110oti,oti,CookJa02,rush_yds,0,,,,,
player,201210110oti,oti,CookJa02,rush_td,0,,,,,
player,201210110oti,oti,CookJa02,rush_long,0,,,,,
player,201210110oti,oti,CookJa02,targets,4,,,,,
player,201210110oti,oti,CookJa02,rec,4,,,,,
player,201210110oti,oti,CookJa02,rec_yds,54,,,,,
player,201210110oti,oti,CookJa02,rec_td,0,,,,,
player,201210110oti,oti,CookJa02,rec_long,25,,,,,
player,201210110oti,oti,CookJa02,fumbles,0,,,,,
player,201210110oti,oti,CookJa02,fumbles_lost,0,,,,,
player,201210110oti,oti,WillDa04,pass_cmp,0,,,,,
player,201210110oti,oti,WillDa04,pass_att,0,,,,,
player,201210110oti,oti,WillDa04,pass_yds,0,,,,,
player,201210110oti,oti,WillDa04,pass_td,0,,,,,
player,201210110oti,oti,WillDa04,pass_int,0,,,,,
player,201210110oti,oti,WillDa04,pass_sacked,0,,,,,
player,201210110oti,oti,WillDa04,pass_sacked_yds,0,,,,,
player,201210110oti,oti,WillDa04,pass_long,0,,,,,
player,201210110oti,oti,WillDa04,pass_rating,,,,,,
player,201210110oti,oti,WillDa04,rush_att,0,,,,,
player,201210110oti,oti,WillDa04,rush_yds,0,,,,,
player,201210110oti,oti,WillDa04,rush_td,0,,,,,
player,201210110oti,oti,WillDa04,rush_long,0,,,,,
player,201210110oti,oti,WillDa04,targets,3,,,,,
player,201210110oti,oti,WillDa04,rec,2,,,,,
player,201210110oti,oti,WillDa04,rec_yds,14,,,,,
player,201210110oti,oti,WillDa04,rec_td,0,,,,,
player,201210110oti,oti,WillDa04,rec_long,12,,,,,
player,201210110oti,oti,WillDa04,fumbles,0,,,,,
player,201210110oti,oti,WillDa04,fumbles_lost,0,,,,,
player,201210110oti,oti,ThomTa00,pass_cmp,0,,,,,
player,201210110oti,oti,ThomTa00,pass_att,0,,,,,
player,201210110oti,oti,ThomTa00,pass_yds,0,,,,,
player,201210110oti,oti,ThomTa00,pass_td,0,,,,,
player,201210110oti,oti,ThomTa00,pass_int,0,,,,,
player,201210110oti,oti,ThomTa00,pass_sacked,0,,,,,
player,201210110oti,oti,ThomTa00,pass_sacked_yds,0,,,,,
player,201210110oti,oti,ThomTa00,pass_long,0,,,,,
player,201210110oti,oti,ThomTa00,pass_rating,,,,,,
player,201210110oti,oti,ThomTa00,rush_att,0,,,,,
player,201210110oti,oti,ThomTa00,rush_yds,0,,,,,
player,201210110oti,oti,ThomTa00,rush_td,0,,,,,
player,201210110oti,oti,ThomTa00,rush_long,0,,,,,
player,201210110oti,oti,ThomTa00,targets,1,,,,,
player,201210110oti,oti,ThomTa00,rec,1,,,,,
player,201210110oti,oti,ThomTa00,rec_yds,5,,,,,
player,201210110oti,oti,ThomTa00,rec_td,0,,,,,
player,201210110oti,oti,ThomTa00,rec_long,5,,,,,
player,201210110oti,oti,ThomTa00,fumbles,0,,,,,
player,201210110oti,oti,ThomTa00,fumbles_lost,0,,,,,
player,201210110oti,oti,StevCr00,pass_cmp,0,,,,,
player,201210110oti,oti,StevCr00,pass_att,0,,,,,
player,201210110oti,oti,StevCr00,pass_yds,0,,,,,
player,201210110oti,oti,StevCr00,pass_td,0,,,,,
player,201210110oti,oti,StevCr00,pass_int,0,,,,,
player,201210110oti,oti,StevCr00,pass_sacked,0,,,,,
player,201210110oti,oti,StevCr00,pass_sacked_yds,0,,,,,
player,201210110oti,oti,StevCr00,pass_long,0,,,,,
player,201210110oti,oti,StevCr00,pass_rating,,,,,,
player,201210110oti,oti,StevCr00,rush_att,0,,,,,
player,201210110oti,oti,StevCr00,rush_yds,0,,,,,
player,201210110oti,oti,StevCr00,rush_td,0,,,,,
player,201210110oti,oti,StevCr00,rush_long,0,,,,,
player,201210110oti,oti,StevCr00,targets,2,,,,,
player,201210110oti,oti,StevCr00,rec,1,,,,,
player,201210110oti,oti,StevCr00,rec_yds,4,,,,,
player,201210110oti,oti,StevCr00,rec_td,0,,,,,
player,201210110oti,oti,StevCr00,rec_long,4,,,,,
player,201210110oti,oti,StevCr00,fumbles,0,,,,,
player,201210110oti,oti,StevCr00,fumbles_lost,0,,,,,
player,201210110oti,oti,JohnQu00,pass_cmp,0,,,,,
player,201210110oti,oti,JohnQu00,pass_att,0,,,,,
player,201210110oti,oti,JohnQu00,pass_yds,0,,,,,
player,201210110oti,oti,JohnQu00,pass_td,0,,,,,
player,201210110oti,oti,JohnQu00,pass_int,0,,,,,
player,201210110oti,oti,JohnQu00,pass_sacked,0,,,,,
player,201210110oti,oti,JohnQu00,pass_sacked_yds,0,,,,,
player,201210110oti,oti,JohnQu00,pass_long,0,,,,,
player,201210110oti,oti,JohnQu00,pass_rating,,,,,,
player,201210110oti,oti,JohnQu00,rush_att,0,,,,,
player,201210110oti,oti,JohnQu00,rush_yds,0,,,,,
player,201210110oti,oti,JohnQu00,rush_td,0,,,,,
player,201210110oti,oti,JohnQu00,rush_long,0,,,,,
player,201210110oti,oti,JohnQu00,targets,1,,,,,
player,201210110oti,oti,JohnQu00,rec,0,,,,,
player,201210110oti,oti,JohnQu00,rec_yds,0,,,,,
player,201210110oti,oti,JohnQu00,rec_td,0,,,,,
player,201210110oti,oti,JohnQu00,rec_long,0,,,,,
