game,2012,17,20121230,201212300was,dal,"Dallas Cowboys",18,was,"Washington Redskins",28
player,201212300was,dal,BeasCo00,pass_long,0,,,,,
player,201212300was,dal,BeasCo00,pass_rating,,,,,,
player,201212300was,dal,BeasCo00,rush_att,0,,,,,
player,201212300was,dal,BeasCo00,rush_yds,0,,,,,
player,201212300was,dal,BeasCo00,rush_td,0,,,,,
player,201212300was,dal,BeasCo00,rush_long,0,,,,,
player,201212300was,dal,BeasCo00,targets,1,,,,,
player,201212300was,dal,BeasCo00,rec,0,,,,,
player,201212300was,dal,BeasCo00,rec_yds,0,,,,,
player,201212300was,dal,BeasCo00,rec_td,0,,,,,
player,201212300was,dal,BeasCo00,rec_long,0,,,,,
player,201212300was,dal,BeasCo00,fumbles,0,,,,,
player,201212300was,dal,BeasCo00,fumbles_lost,0,,,,,
player,201212300was,was,GrifRo01,pass_cmp,9,,,,,
player,201212300was,was,GrifRo01,pass_att,18,,,,,
player,201212300was,was,GrifRo01,pass_yds,100,,,,,
player,201212300was,was,GrifRo01,pass_td,0,,,,,
player,201212300was,was,GrifRo01,pass_int,0,,,,,
player,201212300was,was,GrifRo01,pass_sacked,1,,,,,
player,201212300was,was,GrifRo01,pass_sacked_yds,13,,,,,
player,201212300was,was,GrifRo01,pass_long,18,,,,,
player,201212300was,was,GrifRo01,pass_rating,66.9,,,,,
player,201212300was,was,GrifRo01,rush_att,6,,,,,
player,201212300was,was,GrifRo01,rush_yds,63,,,,,
player,201212300was,was,GrifRo01,rush_td,1,,,,,
player,201212300was,was,GrifRo01,rush_long,17,,,,,
player,201212300was,was,GrifRo01,targets,0,,,,,
player,201212300was,was,GrifRo01,rec,0,,,,,
player,201212300was,was,GrifRo01,rec_yds,0,,,,,
player,201212300was,was,GrifRo01,rec_td,0,,,,,
player,201212300was,was,GrifRo01,rec_long,0,,,,,
player,201212300was,was,GrifRo01,fumbles,0,,,,,
player,201212300was,was,GrifRo01,fumbles_lost,0,,,,,
player,201212300was,was,MorrAl00,pass_cmp,0,,,,,
player,201212300was,was,MorrAl00,pass_att,0,,,,,
player,201212300was,was,MorrAl00,pass_yds,0,,,,,
player,201212300was,was,MorrAl00,pass_td,0,,,,,
player,201212300was,was,MorrAl00,pass_int,0,,,,,
player,201212300was,was,MorrAl00,pass_sacked,0,,,,,
player,201212300was,was,MorrAl00,pass_sacked_yds,0,,,,,
player,201212300was,was,MorrAl00,pass_long,0,,,,,
player,201212300was,was,MorrAl00,pass_rating,,,,,,
player,201212300was,was,MorrAl00,rush_att,33,,,,,
player,201212300was,was,MorrAl00,rush_yds,200,,,,,
player,201212300was,was,MorrAl00,rush_td,3,,,,,
player,201212300was,was,MorrAl00,rush_long,32,,,,,
player,201212300was,was,MorrAl00,targets,2,,,,,
player,201212300was,was,MorrAl00,rec,2,,,,,
player,201212300was,was,MorrAl00,rec_yds,12,,,,,
player,201212300was,was,MorrAl00,rec_td,0,,,,,
player,201212300was,was,MorrAl00,rec_long,7,,,,,
player,201212300was,was,MorrAl00,fumbles,0,,,,,
player,201212300was,was,MorrAl00,fumbles_lost,0,,,,,
player,201212300was,was,RoysEv00,pass_cmp,0,,,,,
player,201212300was,was,RoysEv00,pass_att,0,,,,,
player,201212300was,was,RoysEv00,pass_yds,0,,,,,
player,201212300was,was,RoysEv00,pass_td,0,,,,,
player,201212300was,was,RoysEv00,pass_int,0,,,,,
player,201212300was,was,RoysEv00,pass_sacked,0,,,,,
player,201212300was,was,RoysEv00,pass_sacked_yds,0,,,,,
player,201212300was,was,RoysEv00,pass_long,0,,,,,
player,201212300was,was,RoysEv00,pass_rating,,,,,,
player,201212300was,was,RoysEv00,rush_att,2,,,,,
player,201212300was,was,RoysEv00,rush_yds,9,,,,,
player,201212300was,was,RoysEv00,rush_td,0,,,,,
player,201212300was,was,RoysEv00,rush_long,6,,,,,
player,201212300was,was,RoysEv00,targets,0,,,,,
player,201212300was,was,RoysEv00,rec,0,,,,,
player,201212300was,was,RoysEv00,rec_yds,0,,,,,
player,201212300was,was,RoysEv00,rec_td,0,,,,,
player,201212300was,was,RoysEv00,rec_long,0,,,,,
player,201212300was,was,RoysEv00,fumbles,0,,,,,
player,201212300was,was,RoysEv00,fumbles_lost,0,,,,,
player,201212300was,was,MossSa00,pass_cmp,0,,,,,
player,201212300was,was,MossSa00,pass_att,0,,,,,
player,201212300was,was,MossSa00,pass_yds,0,,,,,
player,201212300was,was,MossSa00,pass_td,0,,,,,
player,201212300was,was,MossSa00,pass_int,0,,,,,
player,201212300was,was,MossSa00,pass_sacked,0,,,,,
player,201212300was,was,MossSa00,pass_sacked_yds,0,,,,,
player,201212300was,was,MossSa00,pass_long,0,,,,,
player,201212300was,was,MossSa00,pass_rating,,,,,,
player,201212300was,was,MossSa00,rush_att,1,,,,,
player,201212300was,was,MossSa00,rush_yds,2,,,,,
player,201212300was,was,MossSa00,rush_td,0,,,,,
player,201212300was,was,MossSa00,rush_long,2,,,,,
player,201212300was,was,MossSa00,targets,4,,,,,
player,201212300was,was,MossSa00,rec,2,,,,,
player,201212300was,was,MossSa00,rec_yds,22,,,,,
player,201212300was,was,MossSa00,rec_td,0,,,,,
player,201212300was,was,MossSa00,rec_long,11,,,,,
player,201212300was,was,MossSa00,fumbles,0,,,,,
player,201212300was,was,MossSa00,fumbles_lost,0,,,,,
player,201212300was,was,GarcPi00,pass_cmp,0,,,,,
player,201212300was,was,GarcPi00,pass_att,0,,,,,
player,201212300was,was,GarcPi00,pass_yds,0,,,,,
player,201212300was,was,GarcPi00,pass_td,0,,,,,
player,201212300was,was,GarcPi00,pass_int,0,,,,,
player,201212300was,was,GarcPi00,pass_sacked,0,,,,,
player,201212300was,was,GarcPi00,pass_sacked_yds,0,,,,,
player,201212300was,was,GarcPi00,pass_long,0,,,,,
player,201212300was,was,GarcPi00,pass_rating,,,,,,
player,201212300was,was,GarcPi00,rush_att,0,,,,,
player,201212300was,was,GarcPi00,rush_yds,0,,,,,
player,201212300was,was,GarcPi00,rush_td,0,,,,,
player,201212300was,was,GarcPi00,rush_long,0,,,,,
player,201212300was,was,GarcPi00,targets,5,,,,,
player,201212300was,was,GarcPi00,rec,3,,,,,
player,201212300was,was,GarcPi00,rec_yds,46,,,,,
player,201212300was,was,GarcPi00,rec_td,0,,,,,
player,201212300was,was,GarcPi00,rec_long,18,,,,,
player,201212300was,was,GarcPi00,fumbles,0,,,,,
player,201212300was,was,GarcPi00,fumbles_lost,0,,,,,
player,201212300was,was,HankLe00,pass_cmp,0,,,,,
player,201212300was,was,HankLe00,pass_att,0,,,,,
player,201212300was,was,HankLe00,pass_yds,0,,,,,
player,201212300was,was,HankLe00,pass_td,0,,,,,
player,201212300was,was,HankLe00,pass_int,0,,,,,
player,201212300was,was,HankLe00,pass_sacked,0,,,,,
player,201212300was,was,HankLe00,pass_sacked_yds,0,,,,,
player,201212300was,was,HankLe00,pass_long,0,,,,,
player,201212300was,was,HankLe00,pass_rating,,,,,,
player,201212300was,was,HankLe00,rush_att,0,,,,,
player,201212300was,was,HankLe00,rush_yds,0,,,,,
player,201212300was,was,HankLe00,rush_td,0,,,,,
player,201212300was,was,HankLe00,rush_long,0,,,,,
player,201212300was,was,HankLe00,targets,1,,,,,
player,201212300was,was,HankLe00,rec,1,,,,,
player,201212300was,was,HankLe00,rec_yds,12,,,,,
player,201212300was,was,HankLe00,rec_td,0,,,,,
player,201212300was,was,HankLe00,rec_long,12,,,,,
player,201212300was,was,HankLe00,fumbles,0,,,,,
player,201212300was,was,HankLe00,fumbles_lost,0,,,,,
player,201212300was,was,PaulLo00,pass_cmp,0,,,,,
player,201212300was,was,PaulLo00,pass_att,0,,,,,
player,201212300was,was,PaulLo00,pass_yds,0,,,,,
player,201212300was,was,PaulLo00,pass_td,0,,,,,
player,201212300was,was,PaulLo00,pass_int,0,,,,,
player,201212300was,was,PaulLo00,pass_sacked,0,,,,,
player,201212300was,was,PaulLo00,pass_sacked_yds,0,,,,,
player,201212300was,was,PaulLo00,pass_long,0,,,,,
player,201212300was,was,PaulLo00,pass_rating,,,,,,
player,201212300was,was,PaulLo00,rush_att,0,,,,,
player,201212300was,was,PaulLo00,rush_yds,0,,,,,
player,201212300was,was,PaulLo00,rush_td,0,,,,,
player,201212300was,was,PaulLo00,rush_long,0,,,,,
player,201212300was,was,PaulLo00,targets,1,,,,,
player,201212300was,was,PaulLo00,rec,1,,,,,
player,201212300was,was,PaulLo00,rec_yds,8,,,,,
player,201212300was,was,PaulLo00,rec_td,0,,,,,
