game,2012,11,20121118,201211180dal,cle,"Cleveland Browns",20,dal,"Dallas Cowboys",23
player,201211180dal,cle,GordJo02,defense,0,,,,,
player,201211180dal,cle,GordJo02,def_pct,0%,,,,,
player,201211180dal,cle,GordJo02,special_teams,0,,,,,
player,201211180dal,cle,GordJo02,st_pct,0%,,,,,
player,201211180dal,cle,WatsBe00,pos,TE,,,,,
player,201211180dal,cle,WatsBe00,offense,63,,,,,
player,201211180dal,cle,WatsBe00,off_pct,90%,,,,,
player,201211180dal,cle,WatsBe00,defense,0,,,,,
player,201211180dal,cle,WatsBe00,def_pct,0%,,,,,
player,201211180dal,cle,WatsBe00,special_teams,4,,,,,
player,201211180dal,cle,WatsBe00,st_pct,12%,,,,,
player,201211180dal,cle,LittGr00,pos,WR,,,,,
player,201211180dal,cle,LittGr00,offense,63,,,,,
player,201211180dal,cle,LittGr00,off_pct,90%,,,,,
player,201211180dal,cle,LittGr00,defense,0,,,,,
player,201211180dal,cle,LittGr00,def_pct,0%,,,,,
player,201211180dal,cle,LittGr00,special_teams,0,,,,,
player,201211180dal,cle,LittGr00,st_pct,0%,,,,,
player,201211180dal,cle,RichTr00,pos,RB,,,,,
player,201211180dal,cle,RichTr00,offense,62,,,,,
player,201211180dal,cle,RichTr00,off_pct,89%,,,,,
player,201211180dal,cle,RichTr00,defense,0,,,,,
player,201211180dal,cle,RichTr00,def_pct,0%,,,,,
player,201211180dal,cle,RichTr00,special_teams,0,,,,,
player,201211180dal,cle,RichTr00,st_pct,0%,,,,,
player,201211180dal,cle,CameJo00,pos,TE,,,,,
player,201211180dal,cle,CameJo00,offense,25,,,,,
player,201211180dal,cle,CameJo00,off_pct,36%,,,,,
player,201211180dal,cle,CameJo00,defense,0,,,,,
player,201211180dal,cle,CameJo00,def_pct,0%,,,,,
player,201211180dal,cle,CameJo00,special_teams,5,,,,,
player,201211180dal,cle,CameJo00,st_pct,16%,,,,,
player,201211180dal,cle,SmitAl02,pos,TE,,,,,
player,201211180dal,cle,SmitAl02,offense,24,,,,,
player,201211180dal,cle,SmitAl02,off_pct,34%,,,,,
player,201211180dal,cle,SmitAl02,defense,0,,,,,
player,201211180dal,cle,SmitAl02,def_pct,0%,,,,,
player,201211180dal,cle,SmitAl02,special_teams,12,,,,,
player,201211180dal,cle,SmitAl02,st_pct,38%,,,,,
player,201211180dal,cle,MassMo00,pos,WR,,,,,
player,201211180dal,cle,MassMo00,offense,16,,,,,
player,201211180dal,cle,MassMo00,off_pct,23%,,,,,
player,201211180dal,cle,MassMo00,defense,0,,,,,
player,201211180dal,cle,MassMo00,def_pct,0%,,,,,
player,201211180dal,cle,MassMo00,special_teams,0,,,,,
player,201211180dal,cle,MassMo00,st_pct,0%,,,,,
player,201211180dal,cle,BenjTr00,pos,WR,,,,,
player,201211180dal,cle,BenjTr00,offense,10,,,,,
player,201211180dal,cle,BenjTr00,off_pct,14%,,,,,
player,201211180dal,cle,BenjTr00,defense,0,,,,,
player,201211180dal,cle,BenjTr00,def_pct,0%,,,,,
player,201211180dal,cle,BenjTr00,special_teams,1,,,,,
player,201211180dal,cle,BenjTr00,st_pct,3%,,,,,
player,201211180dal,cle,CoopJo00,pos,WR,,,,,
player,201211180dal,cle,CoopJo00,offense,8,,,,,
player,201211180dal,cle,CoopJo00,off_pct,11%,,,,,
player,201211180dal,cle,CoopJo00,defense,0,,,,,
player,201211180dal,cle,CoopJo00,def_pct,0%,,,,,
player,201211180dal,cle,CoopJo00,special_teams,0,,,,,
player,201211180dal,cle,CoopJo00,st_pct,0%,,,,,
player,201211180dal,cle,HardMo00,pos,RB,,,,,
player,201211180dal,cle,HardMo00,offense,6,,,,,
player,201211180dal,cle,HardMo00,off_pct,9%,,,,,
player,201211180dal,cle,HardMo00,defense,0,,,,,
player,201211180dal,cle,HardMo00,def_pct,0%,,,,,
player,201211180dal,cle,HardMo00,special_teams,0,,,,,
player,201211180dal,cle,HardMo00,st_pct,0%,,,,,
player,201211180dal,cle,OgboCh00,pos,RB,,,,,
player,201211180dal,cle,OgboCh00,offense,3,,,,,
player,201211180dal,cle,OgboCh00,off_pct,4%,,,,,
player,201211180dal,cle,OgboCh00,defense,0,,,,,
player,201211180dal,cle,OgboCh00,def_pct,0%,,,,,
player,201211180dal,cle,OgboCh00,special_teams,21,,,,,
player,201211180dal,cle,OgboCh00,st_pct,66%,,,,,
player,201211180dal,cle,CribJo01,pos,WR,,,,,
player,201211180dal,cle,CribJo01,offense,2,,,,,
player,201211180dal,cle,CribJo01,off_pct,3%,,,,,
player,201211180dal,cle,CribJo01,defense,0,,,,,
player,201211180dal,cle,CribJo01,def_pct,0%,,,,,
player,201211180dal,cle,CribJo01,special_teams,25,,,,,
player,201211180dal,cle,CribJo01,st_pct,78%,,,,,
player,201211180dal,cle,CousOn00,pos,T,,,,,
player,201211180dal,cle,CousOn00,offense,1,,,,,
player,201211180dal,cle,CousOn00,off_pct,1%,,,,,
player,201211180dal,cle,CousOn00,defense,0,,,,,
player,201211180dal,cle,CousOn00,def_pct,0%,,,,,
player,201211180dal,cle,CousOn00,special_teams,4,,,,,
player,201211180dal,cle,CousOn00,st_pct,12%,,,,,
player,201211180dal,cle,JackDQ20,pos,LB,,,,,
player,201211180dal,cle,JackDQ20,offense,0,,,,,
player,201211180dal,cle,JackDQ20,off_pct,0%,,,,,
player,201211180dal,cle,JackDQ20,defense,90,,,,,
player,201211180dal,cle,JackDQ20,def_pct,100%,,,,,
player,201211180dal,cle,JackDQ20,special_teams,7,,,,,
player,201211180dal,cle,JackDQ20,st_pct,22%,,,,,
player,201211180dal,cle,WardT.99,pos,SS,,,,,
player,201211180dal,cle,WardT.99,offense,0,,,,,
player,201211180dal,cle,WardT.99,off_pct,0%,,,,,
player,201211180dal,cle,WardT.99,defense,90,,,,,
player,201211180dal,cle,WardT.99,def_pct,100%,,,,,
player,201211180dal,cle,WardT.99,special_teams,0,,,,,
player,201211180dal,cle,WardT.99,st_pct,0%,,,,,
player,201211180dal,cle,BrowSh20,pos,CB,,,,,
player,201211180dal,cle,BrowSh20,offense,0,,,,,
player,201211180dal,cle,BrowSh20,off_pct,0%,,,,,
player,201211180dal,cle,BrowSh20,defense,89,,,,,
player,201211180dal,cle,BrowSh20,def_pct,99%,,,,,
player,201211180dal,cle,BrowSh20,special_teams,2,,,,,
player,201211180dal,cle,BrowSh20,st_pct,6%,,,,,
player,201211180dal,cle,SheaJa00,pos,DE,,,,,
player,201211180dal,cle,SheaJa00,offense,0,,,,,
player,201211180dal,cle,SheaJa00,off_pct,0%,,,,,
player,201211180dal,cle,SheaJa00,defense,80,,,,,
player,201211180dal,cle,SheaJa00,def_pct,89%,,,,,
player,201211180dal,cle,SheaJa00,special_teams,6,,,,,
player,201211180dal,cle,SheaJa00,st_pct,19%,,,,,
player,201211180dal,cle,RubiAh99,pos,DT,,,,,
player,201211180dal,cle,RubiAh99,offense,0,,,,,
player,201211180dal,cle,RubiAh99,off_pct,0%,,,,,
player,201211180dal,cle,RubiAh99,defense,74,,,,,
player,201211180dal,cle,RubiAh99,def_pct,82%,,,,,
player,201211180dal,cle,RubiAh99,special_teams,2,,,,,
player,201211180dal,cle,RubiAh99,st_pct,6%,,,,,
player,201211180dal,cle,SkriBu00,pos,CB,,,,,
player,201211180dal,cle,SkriBu00,offense,0,,,,,
player,201211180dal,cle,SkriBu00,off_pct,0%,,,,,
player,201211180dal,cle,SkriBu00,defense,69,,,,,
player,201211180dal,cle,SkriBu00,def_pct,77%,,,,,
player,201211180dal,cle,SkriBu00,special_teams,8,,,,,
player,201211180dal,cle,SkriBu00,st_pct,25%,,,,,
player,201211180dal,cle,WadeTr00,pos,CB,,,,,
player,201211180dal,cle,WadeTr00,offense,0,,,,,
player,201211180dal,cle,WadeTr00,off_pct,0%,,,,,
player,201211180dal,cle,WadeTr00,defense,65,,,,,
player,201211180dal,cle,WadeTr00,def_pct,72%,,,,,
player,201211180dal,cle,WadeTr00,special_teams,18,,,,,
player,201211180dal,cle,WadeTr00,st_pct,56%,,,,,
player,201211180dal,cle,GipsTa00,pos,FS,,,,,
player,201211180dal,cle,GipsTa00,offense,0,,,,,
player,201211180dal,cle,GipsTa00,off_pct,0%,,,,,
player,201211180dal,cle,GipsTa00,defense,62,,,,,
player,201211180dal,cle,GipsTa00,def_pct,69%,,,,,
player,201211180dal,cle,GipsTa00,special_teams,18,,,,,
player,201211180dal,cle,GipsTa00,st_pct,56%,,,,,
player,201211180dal,cle,RobeCr00,pos,LB,,,,,
player,201211180dal,cle,RobeCr00,offense,0,,,,,
player,201211180dal,cle,RobeCr00,off_pct,0%,,,,,
player,201211180dal,cle,RobeCr00,defense,53,,,,,
player,201211180dal,cle,RobeCr00,def_pct,59%,,,,,
player,201211180dal,cle,RobeCr00,special_teams,19,,,,,
player,201211180dal,cle,RobeCr00,st_pct,59%,,,,,
player,201211180dal,cle,RuckFr99,pos,DE,,,,,
player,201211180dal,cle,RuckFr99,offense,0,,,,,
player,201211180dal,cle,RuckFr99,off_pct,0%,,,,,
player,201211180dal,cle,RuckFr99,defense,50,,,,,
player,201211180dal,cle,RuckFr99,def_pct,56%,,,,,
player,201211180dal,cle,RuckFr99,special_teams,2,,,,,
player,201211180dal,cle,RuckFr99,st_pct,6%,,,,,
player,201211180dal,cle,WinnBi00,pos,DT,,,,,
player,201211180dal,cle,WinnBi00,offense,0,,,,,
player,201211180dal,cle,WinnBi00,off_pct,0%,,,,,
player,201211180dal,cle,WinnBi00,defense,49,,,,,
player,201211180dal,cle,WinnBi00,def_pct,54%,,,,,
player,201211180dal,cle,WinnBi00,special_teams,7,,,,,
player,201211180dal,cle,WinnBi00,st_pct,22%,,,,,
player,201211180dal,cle,ThomJu20,pos,DE,,,,,
player,201211180dal,cle,ThomJu20,offense,0,,,,,
player,201211180dal,cle,ThomJu20,off_pct,0%,,,,,
player,201211180dal,cle,ThomJu20,defense,46,,,,,
player,201211180dal,cle,ThomJu20,def_pct,51%,,,,,
player,201211180dal,cle,ThomJu20,special_teams,3,,,,,
player,201211180dal,cle,ThomJu20,st_pct,9%,,,,,
player,201211180dal,cle,TaylPh00,pos,DT,,,,,
player,201211180dal,cle,TaylPh00,offense,0,,,,,
player,201211180dal,cle,TaylPh00,off_pct,0%,,,,,
player,201211180dal,cle,TaylPh00,defense,39,,,,,
player,201211180dal,cle,TaylPh00,def_pct,43%,,,,,
player,201211180dal,cle,TaylPh00,special_teams,7,,,,,
player,201211180dal,cle,TaylPh00,st_pct,22%,,,,,
player,201211180dal,cle,YounUs99,pos,SS,,,,,
player,201211180dal,cle,YounUs99,offense,0,,,,,
player,201211180dal,cle,YounUs99,off_pct,0%,,,,,
player,201211180dal,cle,YounUs99,defense,27,,,,,
player,201211180dal,cle,YounUs99,def_pct,30%,,,,,
player,201211180dal,cle,YounUs99,special_teams,1,,,,,
player,201211180dal,cle,YounUs99,st_pct,3%,,,,,
player,201211180dal,cle,MaiaKa99,pos,LB,,,,,
player,201211180dal,cle,MaiaKa99,offense,0,,,,,
player,201211180dal,cle,MaiaKa99,off_pct,0%,,,,,
player,201211180dal,cle,MaiaKa99,defense,25,,,,,
player,201211180dal,cle,MaiaKa99,def_pct,28%,,,,,
player,201211180dal,cle,MaiaKa99,special_teams,27,,,,,
player,201211180dal,cle,MaiaKa99,st_pct,84%,,,,,
player,201211180dal,cle,JohnJa04,pos,LB,,,,,
player,201211180dal,cle,JohnJa04,offense,0,,,,,
player,201211180dal,cle,JohnJa04,off_pct,0%,,,,,
player,201211180dal,cle,JohnJa04,defense,24,,,,,
player,201211180dal,cle,JohnJa04,def_pct,27%,,,,,
player,201211180dal,cle,JohnJa04,special_teams,25,,,,,
player,201211180dal,cle,JohnJa04,st_pct,78%,,,,,
player,201211180dal,cle,BadeJo00,pos,CB,,,,,
player,201211180dal,cle,BadeJo00,offense,0,,,,,
player,201211180dal,cle,BadeJo00,off_pct,0%,,,,,
player,201211180dal,cle,BadeJo00,defense,20,,,,,
player,201211180dal,cle,BadeJo00,def_pct,22%,,,,,
player,201211180dal,cle,BadeJo00,special_teams,27,,,,,
player,201211180dal,cle,BadeJo00,st_pct,84%,,,,,
player,201211180dal,cle,HughJo00,pos,DT,,,,,
player,201211180dal,cle,HughJo00,offense,0,,,,,
player,201211180dal,cle,HughJo00,off_pct,0%,,,,,
player,201211180dal,cle,HughJo00,defense,20,,,,,
player,201211180dal,cle,HughJo00,def_pct,22%,,,,,
player,201211180dal,cle,HughJo00,special_teams,0,,,,,
player,201211180dal,cle,HughJo00,st_pct,0%,,,,,
player,201211180dal,cle,HaggEr00,pos,FS,,,,,
player,201211180dal,cle,HaggEr00,offense,0,,,,,
player,201211180dal,cle,HaggEr00,off_pct,0%,,,,,
player,201211180dal,cle,HaggEr00,defense,13,,,,,
player,201211180dal,cle,HaggEr00,def_pct,14%,,,,,
player,201211180dal,cle,HaggEr00,special_teams,5,,,,,
player,201211180dal,cle,HaggEr00,st_pct,16%,,,,,
player,201211180dal,cle,KitcIs00,pos,DT,,,,,
player,201211180dal,cle,KitcIs00,offense,0,,,,,
player,201211180dal,cle,KitcIs00,off_pct,0%,,,,,
player,201211180dal,cle,KitcIs00,defense,2,,,,,
player,201211180dal,cle,KitcIs00,def_pct,2%,,,,,
player,201211180dal,cle,KitcIs00,special_teams,0,,,,,
player,201211180dal,cle,KitcIs00,st_pct,0%,,,,,
player,201211180dal,cle,CardTa00,pos,LB,,,,,
player,201211180dal,cle,CardTa00,offense,0,,,,,
player,201211180dal,cle,CardTa00,off_pct,0%,,,,,
player,201211180dal,cle,CardTa00,defense,1,,,,,
player,201211180dal,cle,CardTa00,def_pct,1%,,,,,
player,201211180dal,cle,CardTa00,special_teams,21,,,,,
player,201211180dal,cle,CardTa00,st_pct,66%,,,,,
player,201211180dal,cle,FortL.00,pos,LB,,,,,
player,201211180dal,cle,FortL.00,offense,0,,,,,
player,201211180dal,cle,FortL.00,off_pct,0%,,,,,
player,201211180dal,cle,FortL.00,defense,1,,,,,
player,201211180dal,cle,FortL.00,def_pct,1%,,,,,
player,201211180dal,cle,FortL.00,special_teams,21,,,,,
player,201211180dal,cle,FortL.00,st_pct,66%,,,,,
player,201211180dal,cle,dawsophi01,pos,K,,,,,
player,201211180dal,cle,dawsophi01,offense,0,,,,,
player,201211180dal,cle,dawsophi01,off_pct,0%,,,,,
player,201211180dal,cle,dawsophi01,defense,0,,,,,
player,201211180dal,cle,dawsophi01,def_pct,0%,,,,,
player,201211180dal,cle,dawsophi01,special_teams,10,,,,,
player,201211180dal,cle,dawsophi01,st_pct,31%,,,,,
player,201211180dal,cle,HodgRe20,pos,P,,,,,
player,201211180dal,cle,HodgRe20,offense,0,,,,,
player,201211180dal,cle,HodgRe20,off_pct,0%,,,,,
player,201211180dal,cle,HodgRe20,defense,0,,,,,
player,201211180dal,cle,HodgRe20,def_pct,0%,,,,,
player,201211180dal,cle,HodgRe20,special_teams,9,,,,,
player,201211180dal,cle,HodgRe20,st_pct,28%,,,,,
player,201211180dal,cle,YounCh02,pos,LS,,,,,
player,201211180dal,cle,YounCh02,offense,0,,,,,
player,201211180dal,cle,YounCh02,off_pct,0%,,,,,
player,201211180dal,cle,YounCh02,defense,0,,,,,
player,201211180dal,cle,YounCh02,def_pct,0%,,,,,
player,201211180dal,cle,YounCh02,special_teams,9,,,,,
player,201211180dal,cle,YounCh02,st_pct,28%,,,,,
player,201211180dal,cle,MillRy00,pos,T,,,,,
player,201211180dal,cle,MillRy00,offense,0,,,,,
player,201211180dal,cle,MillRy00,off_pct,0%,,,,,
player,201211180dal,cle,MillRy00,defense,0,,,,,
player,201211180dal,cle,MillRy00,def_pct,0%,,,,,
player,201211180dal,cle,MillRy00,special_teams,5,,,,,
player,201211180dal,cle,MillRy00,st_pct,16%,,,,,
