game,2012,4,20120930,201209300kan,sdg,"San Diego Chargers",37,kan,"Kansas City Chiefs",20
player,201209300kan,sdg,WeddEr99,fumbles_rec_yds,0,,,,,
player,201209300kan,sdg,WeddEr99,fumbles_rec_td,0,,,,,
player,201209300kan,sdg,WeddEr99,fumbles_forced,0,,,,,
player,201209300kan,sdg,CasoAn99,def_int,1,,,,,
player,201209300kan,sdg,CasoAn99,def_int_yds,31,,,,,
player,201209300kan,sdg,CasoAn99,def_int_td,0,,,,,
player,201209300kan,sdg,CasoAn99,def_int_long,31,,,,,
player,201209300kan,sdg,CasoAn99,pass_defended,2,,,,,
player,201209300kan,sdg,CasoAn99,sacks,0.0,,,,,
player,201209300kan,sdg,CasoAn99,tackles_combined,2,,,,,
player,201209300kan,sdg,CasoAn99,tackles_solo,2,,,,,
player,201209300kan,sdg,CasoAn99,tackles_assists,0,,,,,
player,201209300kan,sdg,CasoAn99,tackles_loss,0,,,,,
player,201209300kan,sdg,CasoAn99,qb_hits,0,,,,,
player,201209300kan,sdg,CasoAn99,fumbles_rec,0,,,,,
player,201209300kan,sdg,CasoAn99,fumbles_rec_yds,0,,,,,
player,201209300kan,sdg,CasoAn99,fumbles_rec_td,0,,,,,
player,201209300kan,sdg,CasoAn99,fumbles_forced,0,,,,,
player,201209300kan,sdg,PhilSh20,def_int,0,,,,,
player,201209300kan,sdg,PhilSh20,def_int_yds,0,,,,,
player,201209300kan,sdg,PhilSh20,def_int_td,0,,,,,
player,201209300kan,sdg,PhilSh20,def_int_long,0,,,,,
player,201209300kan,sdg,PhilSh20,pass_defended,0,,,,,
player,201209300kan,sdg,PhilSh20,sacks,1.0,,,,,
player,201209300kan,sdg,PhilSh20,tackles_combined,4,,,,,
player,201209300kan,sdg,PhilSh20,tackles_solo,4,,,,,
player,201209300kan,sdg,PhilSh20,tackles_assists,0,,,,,
player,201209300kan,sdg,PhilSh20,tackles_loss,1,,,,,
player,201209300kan,sdg,PhilSh20,qb_hits,1,,,,,
player,201209300kan,sdg,PhilSh20,fumbles_rec,1,,,,,
player,201209300kan,sdg,PhilSh20,fumbles_rec_yds,0,,,,,
player,201209300kan,sdg,PhilSh20,fumbles_rec_td,0,,,,,
player,201209300kan,sdg,PhilSh20,fumbles_forced,1,,,,,
player,201209300kan,sdg,EnglLa99,def_int,0,,,,,
player,201209300kan,sdg,EnglLa99,def_int_yds,0,,,,,
player,201209300kan,sdg,EnglLa99,def_int_td,0,,,,,
player,201209300kan,sdg,EnglLa99,def_int_long,0,,,,,
player,201209300kan,sdg,EnglLa99,pass_defended,0,,,,,
player,201209300kan,sdg,EnglLa99,sacks,0.5,,,,,
player,201209300kan,sdg,EnglLa99,tackles_combined,1,,,,,
player,201209300kan,sdg,EnglLa99,tackles_solo,0,,,,,
player,201209300kan,sdg,EnglLa99,tackles_assists,1,,,,,
player,201209300kan,sdg,EnglLa99,tackles_loss,0,,,,,
player,201209300kan,sdg,EnglLa99,qb_hits,1,,,,,
player,201209300kan,sdg,EnglLa99,fumbles_rec,0,,,,,
player,201209300kan,sdg,EnglLa99,fumbles_rec_yds,0,,,,,
player,201209300kan,sdg,EnglLa99,fumbles_rec_td,0,,,,,
player,201209300kan,sdg,EnglLa99,fumbles_forced,0,,,,,
player,201209300kan,sdg,JammQu20,def_int,0,,,,,
player,201209300kan,sdg,JammQu20,def_int_yds,0,,,,,
player,201209300kan,sdg,JammQu20,def_int_td,0,,,,,
player,201209300kan,sdg,JammQu20,def_int_long,0,,,,,
player,201209300kan,sdg,JammQu20,pass_defended,0,,,,,
player,201209300kan,sdg,JammQu20,sacks,0.0,,,,,
player,201209300kan,sdg,JammQu20,tackles_combined,8,,,,,
player,201209300kan,sdg,JammQu20,tackles_solo,8,,,,,
player,201209300kan,sdg,JammQu20,tackles_assists,0,,,,,
player,201209300kan,sdg,JammQu20,tackles_loss,1,,,,,
player,201209300kan,sdg,JammQu20,qb_hits,0,,,,,
player,201209300kan,sdg,JammQu20,fumbles_rec,0,,,,,
player,201209300kan,sdg,JammQu20,fumbles_rec_yds,0,,,,,
player,201209300kan,sdg,JammQu20,fumbles_rec_td,0,,,,,
player,201209300kan,sdg,JammQu20,fumbles_forced,1,,,,,
player,201209300kan,sdg,BigbAt20,def_int,0,,,,,
player,201209300kan,sdg,BigbAt20,def_int_yds,0,,,,,
player,201209300kan,sdg,BigbAt20,def_int_td,0,,,,,
player,201209300kan,sdg,BigbAt20,def_int_long,0,,,,,
player,201209300kan,sdg,BigbAt20,pass_defended,0,,,,,
player,201209300kan,sdg,BigbAt20,sacks,0.0,,,,,
player,201209300kan,sdg,BigbAt20,tackles_combined,5,,,,,
player,201209300kan,sdg,BigbAt20,tackles_solo,5,,,,,
player,201209300kan,sdg,BigbAt20,tackles_assists,0,,,,,
player,201209300kan,sdg,BigbAt20,tackles_loss,0,,,,,
player,201209300kan,sdg,BigbAt20,qb_hits,1,,,,,
player,201209300kan,sdg,BigbAt20,fumbles_rec,1,,,,,
player,201209300kan,sdg,BigbAt20,fumbles_rec_yds,0,,,,,
player,201209300kan,sdg,BigbAt20,fumbles_rec_td,0,,,,,
player,201209300kan,sdg,BigbAt20,fumbles_forced,0,,,,,
player,201209300kan,sdg,IngrMe00,def_int,0,,,,,
player,201209300kan,sdg,IngrMe00,def_int_yds,0,,,,,
player,201209300kan,sdg,IngrMe00,def_int_td,0,,,,,
player,201209300kan,sdg,IngrMe00,def_int_long,0,,,,,
player,201209300kan,sdg,IngrMe00,pass_defended,1,,,,,
player,201209300kan,sdg,IngrMe00,sacks,0.0,,,,,
player,201209300kan,sdg,IngrMe00,tackles_combined,5,,,,,
player,201209300kan,sdg,IngrMe00,tackles_solo,5,,,,,
player,201209300kan,sdg,IngrMe00,tackles_assists,0,,,,,
player,201209300kan,sdg,IngrMe00,tackles_loss,1,,,,,
player,201209300kan,sdg,IngrMe00,qb_hits,0,,,,,
player,201209300kan,sdg,IngrMe00,fumbles_rec,0,,,,,
player,201209300kan,sdg,IngrMe00,fumbles_rec_yds,0,,,,,
player,201209300kan,sdg,IngrMe00,fumbles_rec_td,0,,,,,
player,201209300kan,sdg,IngrMe00,fumbles_forced,0,,,,,
player,201209300kan,sdg,WillDe22,def_int,0,,,,,
player,201209300kan,sdg,WillDe22,def_int_yds,0,,,,,
player,201209300kan,sdg,WillDe22,def_int_td,0,,,,,
player,201209300kan,sdg,WillDe22,def_int_long,0,,,,,
player,201209300kan,sdg,WillDe22,pass_defended,0,,,,,
player,201209300kan,sdg,WillDe22,sacks,0.0,,,,,
player,201209300kan,sdg,WillDe22,tackles_combined,5,,,,,
player,201209300kan,sdg,WillDe22,tackles_solo,5,,,,,
player,201209300kan,sdg,WillDe22,tackles_assists,0,,,,,
player,201209300kan,sdg,WillDe22,tackles_loss,0,,,,,
player,201209300kan,sdg,WillDe22,qb_hits,1,,,,,
player,201209300kan,sdg,WillDe22,fumbles_rec,0,,,,,
player,201209300kan,sdg,WillDe22,fumbles_rec_yds,0,,,,,
player,201209300kan,sdg,WillDe22,fumbles_rec_td,0,,,,,
player,201209300kan,sdg,WillDe22,fumbles_forced,0,,,,,
player,201209300kan,sdg,GilcMa00,def_int,0,,,,,
player,201209300kan,sdg,GilcMa00,def_int_yds,0,,,,,
player,201209300kan,sdg,GilcMa00,def_int_td,0,,,,,
player,201209300kan,sdg,GilcMa00,def_int_long,0,,,,,
player,201209300kan,sdg,GilcMa00,pass_defended,0,,,,,
player,201209300kan,sdg,GilcMa00,sacks,0.0,,,,,
player,201209300kan,sdg,GilcMa00,tackles_combined,2,,,,,
player,201209300kan,sdg,GilcMa00,tackles_solo,2,,,,,
player,201209300kan,sdg,GilcMa00,tackles_assists,0,,,,,
player,201209300kan,sdg,GilcMa00,tackles_loss,0,,,,,
player,201209300kan,sdg,GilcMa00,qb_hits,0,,,,,
player,201209300kan,sdg,GilcMa00,fumbles_rec,0,,,,,
player,201209300kan,sdg,GilcMa00,fumbles_rec_yds,0,,,,,
player,201209300kan,sdg,GilcMa00,fumbles_rec_td,0,,,,,
player,201209300kan,sdg,GilcMa00,fumbles_forced,0,,,,,
player,201209300kan,sdg,GoodRi00,def_int,0,,,,,
player,201209300kan,sdg,GoodRi00,def_int_yds,0,,,,,
player,201209300kan,sdg,GoodRi00,def_int_td,0,,,,,
player,201209300kan,sdg,GoodRi00,def_int_long,0,,,,,
player,201209300kan,sdg,GoodRi00,pass_defended,0,,,,,
player,201209300kan,sdg,GoodRi00,sacks,0.0,,,,,
player,201209300kan,sdg,GoodRi00,tackles_combined,2,,,,,
player,201209300kan,sdg,GoodRi00,tackles_solo,2,,,,,
player,201209300kan,sdg,GoodRi00,tackles_assists,0,,,,,
player,201209300kan,sdg,GoodRi00,tackles_loss,0,,,,,
player,201209300kan,sdg,GoodRi00,qb_hits,0,,,,,
player,201209300kan,sdg,GoodRi00,fumbles_rec,0,,,,,
player,201209300kan,sdg,GoodRi00,fumbles_rec_yds,0,,,,,
player,201209300kan,sdg,GoodRi00,fumbles_rec_td,0,,,,,
player,201209300kan,sdg,GoodRi00,fumbles_forced,0,,,,,
player,201209300kan,sdg,LiugCo00,def_int,0,,,,,
player,201209300kan,sdg,LiugCo00,def_int_yds,0,,,,,
player,201209300kan,sdg,LiugCo00,def_int_td,0,,,,,
player,201209300kan,sdg,LiugCo00,def_int_long,0,,,,,
player,201209300kan,sdg,LiugCo00,pass_defended,0,,,,,
player,201209300kan,sdg,LiugCo00,sacks,0.0,,,,,
player,201209300kan,sdg,LiugCo00,tackles_combined,2,,,,,
player,201209300kan,sdg,LiugCo00,tackles_solo,1,,,,,
player,201209300kan,sdg,LiugCo00,tackles_assists,1,,,,,
player,201209300kan,sdg,LiugCo00,tackles_loss,0,,,,,
player,201209300kan,sdg,LiugCo00,qb_hits,1,,,,,
player,201209300kan,sdg,LiugCo00,fumbles_rec,1,,,,,
player,201209300kan,sdg,LiugCo00,fumbles_rec_yds,0,,,,,
player,201209300kan,sdg,LiugCo00,fumbles_rec_td,0,,,,,
player,201209300kan,sdg,LiugCo00,fumbles_forced,1,,,,,
player,201209300kan,sdg,BarnAn99,def_int,0,,,,,
player,201209300kan,sdg,BarnAn99,def_int_yds,0,,,,,
player,201209300kan,sdg,BarnAn99,def_int_td,0,,,,,
player,201209300kan,sdg,BarnAn99,def_int_long,0,,,,,
player,201209300kan,sdg,BarnAn99,pass_defended,0,,,,,
player,201209300kan,sdg,BarnAn99,sacks,0.0,,,,,
player,201209300kan,sdg,BarnAn99,tackles_combined,1,,,,,
player,201209300kan,sdg,BarnAn99,tackles_solo,1,,,,,
player,201209300kan,sdg,BarnAn99,tackles_assists,0,,,,,
player,201209300kan,sdg,BarnAn99,tackles_loss,1,,,,,
player,201209300kan,sdg,BarnAn99,qb_hits,0,,,,,
player,201209300kan,sdg,BarnAn99,fumbles_rec,0,,,,,
player,201209300kan,sdg,BarnAn99,fumbles_rec_yds,0,,,,,
player,201209300kan,sdg,BarnAn99,fumbles_rec_td,0,,,,,
player,201209300kan,sdg,BarnAn99,fumbles_forced,0,,,,,
player,201209300kan,sdg,FranAu20,def_int,0,,,,,
player,201209300kan,sdg,FranAu20,def_int_yds,0,,,,,
player,201209300kan,sdg,FranAu20,def_int_td,0,,,,,
player,201209300kan,sdg,FranAu20,def_int_long,0,,,,,
player,201209300kan,sdg,FranAu20,pass_defended,0,,,,,
player,201209300kan,sdg,FranAu20,sacks,0.0,,,,,
player,201209300kan,sdg,FranAu20,tackles_combined,1,,,,,
player,201209300kan,sdg,FranAu20,tackles_solo,1,,,,,
player,201209300kan,sdg,FranAu20,tackles_assists,0,,,,,
player,201209300kan,sdg,FranAu20,tackles_loss,0,,,,,
player,201209300kan,sdg,FranAu20,qb_hits,0,,,,,
player,201209300kan,sdg,FranAu20,fumbles_rec,0,,,,,
player,201209300kan,sdg,FranAu20,fumbles_rec_yds,0,,,,,
player,201209300kan,sdg,FranAu20,fumbles_rec_td,0,,,,,
player,201209300kan,sdg,FranAu20,fumbles_forced,0,,,,,
player,201209300kan,sdg,MartVa99,def_int,0,,,,,
player,201209300kan,sdg,MartVa99,def_int_yds,0,,,,,
player,201209300kan,sdg,MartVa99,def_int_td,0,,,,,
player,201209300kan,sdg,MartVa99,def_int_long,0,,,,,
player,201209300kan,sdg,MartVa99,pass_defended,0,,,,,
player,201209300kan,sdg,MartVa99,sacks,0.0,,,,,
player,201209300kan,sdg,MartVa99,tackles_combined,1,,,,,
player,201209300kan,sdg,MartVa99,tackles_solo,1,,,,,
player,201209300kan,sdg,MartVa99,tackles_assists,0,,,,,
player,201209300kan,sdg,MartVa99,tackles_loss,0,,,,,
player,201209300kan,sdg,MartVa99,qb_hits,1,,,,,
player,201209300kan,sdg,MartVa99,fumbles_rec,0,,,,,
player,201209300kan,sdg,MartVa99,fumbles_rec_yds,0,,,,,
player,201209300kan,sdg,MartVa99,fumbles_rec_td,0,,,,,
player,201209300kan,sdg,MartVa99,fumbles_forced,1,,,,,
player,201209300kan,sdg,ReyeKe00,def_int,0,,,,,
player,201209300kan,sdg,ReyeKe00,def_int_yds,0,,,,,
player,201209300kan,sdg,ReyeKe00,def_int_td,0,,,,,
player,201209300kan,sdg,ReyeKe00,def_int_long,0,,,,,
player,201209300kan,sdg,ReyeKe00,pass_defended,0,,,,,
player,201209300kan,sdg,ReyeKe00,sacks,0.0,,,,,
player,201209300kan,sdg,ReyeKe00,tackles_combined,1,,,,,
player,201209300kan,sdg,ReyeKe00,tackles_solo,1,,,,,
player,201209300kan,sdg,ReyeKe00,tackles_assists,0,,,,,
player,201209300kan,sdg,ReyeKe00,tackles_loss,0,,,,,
player,201209300kan,sdg,ReyeKe00,qb_hits,0,,,,,
player,201209300kan,sdg,ReyeKe00,fumbles_rec,0,,,,,
player,201209300kan,sdg,ReyeKe00,fumbles_rec_yds,0,,,,,
player,201209300kan,sdg,ReyeKe00,fumbles_rec_td,0,,,,,
player,201209300kan,sdg,ReyeKe00,fumbles_forced,0,,,,,
player,201209300kan,sdg,SpikTa00,def_int,0,,,,,
player,201209300kan,sdg,SpikTa00,def_int_yds,0,,,,,
player,201209300kan,sdg,SpikTa00,def_int_td,0,,,,,
player,201209300kan,sdg,SpikTa00,def_int_long,0,,,,,
player,201209300kan,sdg,SpikTa00,pass_defended,0,,,,,
player,201209300kan,sdg,SpikTa00,sacks,0.0,,,,,
player,201209300kan,sdg,SpikTa00,tackles_combined,1,,,,,
player,201209300kan,sdg,SpikTa00,tackles_solo,1,,,,,
player,201209300kan,sdg,SpikTa00,tackles_assists,0,,,,,
player,201209300kan,sdg,SpikTa00,tackles_loss,0,,,,,
player,201209300kan,sdg,SpikTa00,qb_hits,0,,,,,
player,201209300kan,sdg,SpikTa00,fumbles_rec,0,,,,,
player,201209300kan,sdg,SpikTa00,fumbles_rec_yds,0,,,,,
player,201209300kan,sdg,SpikTa00,fumbles_rec_td,0,,,,,
player,201209300kan,sdg,SpikTa00,fumbles_forced,0,,,,,
player,201209300kan,sdg,SpurMi00,def_int,0,,,,,
player,201209300kan,sdg,SpurMi00,def_int_yds,0,,,,,
player,201209300kan,sdg,SpurMi00,def_int_td,0,,,,,
player,201209300kan,sdg,SpurMi00,def_int_long,0,,,,,
player,201209300kan,sdg,SpurMi00,pass_defended,0,,,,,
player,201209300kan,sdg,SpurMi00,sacks,0.0,,,,,
player,201209300kan,sdg,SpurMi00,tackles_combined,1,,,,,
player,201209300kan,sdg,SpurMi00,tackles_solo,1,,,,,
player,201209300kan,sdg,SpurMi00,tackles_assists,0,,,,,
player,201209300kan,sdg,SpurMi00,tackles_loss,0,,,,,
player,201209300kan,sdg,SpurMi00,qb_hits,0,,,,,
player,201209300kan,sdg,SpurMi00,fumbles_rec,0,,,,,
player,201209300kan,sdg,SpurMi00,fumbles_rec_yds,0,,,,,
player,201209300kan,sdg,SpurMi00,fumbles_rec_td,0,,,,,
player,201209300kan,sdg,SpurMi00,fumbles_forced,0,,,,,
player,201209300kan,sdg,ThomCa99,def_int,0,,,,,
player,201209300kan,sdg,ThomCa99,def_int_yds,0,,,,,
player,201209300kan,sdg,ThomCa99,def_int_td,0,,,,,
player,201209300kan,sdg,ThomCa99,def_int_long,0,,,,,
player,201209300kan,sdg,ThomCa99,pass_defended,0,,,,,
player,201209300kan,sdg,ThomCa99,sacks,0.0,,,,,
player,201209300kan,sdg,ThomCa99,tackles_combined,1,,,,,
player,201209300kan,sdg,ThomCa99,tackles_solo,1,,,,,
player,201209300kan,sdg,ThomCa99,tackles_assists,0,,,,,
player,201209300kan,sdg,ThomCa99,tackles_loss,0,,,,,
player,201209300kan,sdg,ThomCa99,qb_hits,0,,,,,
player,201209300kan,sdg,ThomCa99,fumbles_rec,0,,,,,
player,201209300kan,sdg,ThomCa99,fumbles_rec_yds,0,,,,,
player,201209300kan,sdg,ThomCa99,fumbles_rec_td,0,,,,,
player,201209300kan,sdg,ThomCa99,fumbles_forced,0,,,,,
player,201209300kan,sdg,WindMi00,def_int,0,,,,,
player,201209300kan,sdg,WindMi00,def_int_yds,0,,,,,
player,201209300kan,sdg,WindMi00,def_int_td,0,,,,,
player,201209300kan,sdg,WindMi00,def_int_long,0,,,,,
player,201209300kan,sdg,WindMi00,pass_defended,0,,,,,
player,201209300kan,sdg,WindMi00,sacks,0.0,,,,,
player,201209300kan,sdg,WindMi00,tackles_combined,1,,,,,
player,201209300kan,sdg,WindMi00,tackles_solo,1,,,,,
player,201209300kan,sdg,WindMi00,tackles_assists,0,,,,,
player,201209300kan,sdg,WindMi00,tackles_loss,0,,,,,
player,201209300kan,sdg,WindMi00,qb_hits,0,,,,,
player,201209300kan,sdg,WindMi00,fumbles_rec,0,,,,,
player,201209300kan,sdg,WindMi00,fumbles_rec_yds,0,,,,,
player,201209300kan,sdg,WindMi00,fumbles_rec_td,0,,,,,
player,201209300kan,sdg,WindMi00,fumbles_forced,0,,,,,
player,201209300kan,sdg,StucDa20,def_int,0,,,,,
player,201209300kan,sdg,StucDa20,def_int_yds,0,,,,,
player,201209300kan,sdg,StucDa20,def_int_td,0,,,,,
player,201209300kan,sdg,StucDa20,def_int_long,0,,,,,
player,201209300kan,sdg,StucDa20,pass_defended,0,,,,,
player,201209300kan,sdg,StucDa20,sacks,0.0,,,,,
player,201209300kan,sdg,StucDa20,tackles_combined,0,,,,,
player,201209300kan,sdg,StucDa20,tackles_solo,0,,,,,
player,201209300kan,sdg,StucDa20,tackles_assists,0,,,,,
player,201209300kan,sdg,StucDa20,tackles_loss,0,,,,,
player,201209300kan,sdg,StucDa20,qb_hits,0,,,,,
player,201209300kan,sdg,StucDa20,fumbles_rec,1,,,,,
player,201209300kan,sdg,StucDa20,fumbles_rec_yds,5,,,,,
player,201209300kan,sdg,StucDa20,fumbles_rec_td,0,,,,,
player,201209300kan,sdg,StucDa20,fumbles_forced,0,,,,,
player,201209300kan,kan,FlowBr99,def_int,1,,,,,
player,201209300kan,kan,FlowBr99,def_int_yds,1,,,,,
player,201209300kan,kan,FlowBr99,def_int_td,0,,,,,
player,201209300kan,kan,FlowBr99,def_int_long,1,,,,,
player,201209300kan,kan,FlowBr99,pass_defended,2,,,,,
player,201209300kan,kan,FlowBr99,sacks,0.0,,,,,
player,201209300kan,kan,FlowBr99,tackles_combined,3,,,,,
player,201209300kan,kan,FlowBr99,tackles_solo,3,,,,,
player,201209300kan,kan,FlowBr99,tackles_assists,0,,,,,
player,201209300kan,kan,FlowBr99,tackles_loss,0,,,,,
player,201209300kan,kan,FlowBr99,qb_hits,0,,,,,
player,201209300kan,kan,FlowBr99,fumbles_rec,0,,,,,
player,201209300kan,kan,FlowBr99,fumbles_rec_yds,0,,,,,
player,201209300kan,kan,FlowBr99,fumbles_rec_td,0,,,,,
player,201209300kan,kan,FlowBr99,fumbles_forced,0,,,,,
player,201209300kan,kan,PitoRo00,def_int,0,,,,,
player,201209300kan,kan,PitoRo00,def_int_yds,0,,,,,
player,201209300kan,kan,PitoRo00,def_int_td,0,,,,,
player,201209300kan,kan,PitoRo00,def_int_long,0,,,,,
player,201209300kan,kan,PitoRo00,pass_defended,0,,,,,
player,201209300kan,kan,PitoRo00,sacks,2.0,,,,,
player,201209300kan,kan,PitoRo00,tackles_combined,6,,,,,
player,201209300kan,kan,PitoRo00,tackles_solo,6,,,,,
player,201209300kan,kan,PitoRo00,tackles_assists,0,,,,,
player,201209300kan,kan,PitoRo00,tackles_loss,2,,,,,
player,201209300kan,kan,PitoRo00,qb_hits,2,,,,,
player,201209300kan,kan,PitoRo00,fumbles_rec,0,,,,,
player,201209300kan,kan,PitoRo00,fumbles_rec_yds,0,,,,,
player,201209300kan,kan,PitoRo00,fumbles_rec_td,0,,,,,
player,201209300kan,kan,PitoRo00,fumbles_forced,0,,,,,
player,201209300kan,kan,HaliTa20,def_int,0,,,,,
player,201209300kan,kan,HaliTa20,def_int_yds,0,,,,,
player,201209300kan,kan,HaliTa20,def_int_td,0,,,,,
player,201209300kan,kan,HaliTa20,def_int_long,0,,,,,
player,201209300kan,kan,HaliTa20,pass_defended,0,,,,,
player,201209300kan,kan,HaliTa20,sacks,1.0,,,,,
player,201209300kan,kan,HaliTa20,tackles_combined,5,,,,,
player,201209300kan,kan,HaliTa20,tackles_solo,5,,,,,
player,201209300kan,kan,HaliTa20,tackles_assists,0,,,,,
player,201209300kan,kan,HaliTa20,tackles_loss,2,,,,,
player,201209300kan,kan,HaliTa20,qb_hits,1,,,,,
player,201209300kan,kan,HaliTa20,fumbles_rec,0,,,,,
player,201209300kan,kan,HaliTa20,fumbles_rec_yds,0,,,,,
player,201209300kan,kan,HaliTa20,fumbles_rec_td,0,,,,,
player,201209300kan,kan,HaliTa20,fumbles_forced,0,,,,,
player,201209300kan,kan,BelcJo00,def_int,0,,,,,
player,201209300kan,kan,BelcJo00,def_int_yds,0,,,,,
player,201209300kan,kan,BelcJo00,def_int_td,0,,,,,
player,201209300kan,kan,BelcJo00,def_int_long,0,,,,,
player,201209300kan,kan,BelcJo00,pass_defended,0,,,,,
player,201209300kan,kan,BelcJo00,sacks,0.0,,,,,
player,201209300kan,kan,BelcJo00,tackles_combined,7,,,,,
player,201209300kan,kan,BelcJo00,tackles_solo,7,,,,,
player,201209300kan,kan,BelcJo00,tackles_assists,0,,,,,
player,201209300kan,kan,BelcJo00,tackles_loss,0,,,,,
player,201209300kan,kan,BelcJo00,qb_hits,0,,,,,
player,201209300kan,kan,BelcJo00,fumbles_rec,0,,,,,
player,201209300kan,kan,BelcJo00,fumbles_rec_yds,0,,,,,
player,201209300kan,kan,BelcJo00,fumbles_rec_td,0,,,,,
player,201209300kan,kan,BelcJo00,fumbles_forced,0,,,,,
player,201209300kan,kan,BerrEr99,def_int,0,,,,,
player,201209300kan,kan,BerrEr99,def_int_yds,0,,,,,
player,201209300kan,kan,BerrEr99,def_int_td,0,,,,,
player,201209300kan,kan,BerrEr99,def_int_long,0,,,,,
player,201209300kan,kan,BerrEr99,pass_defended,0,,,,,
player,201209300kan,kan,BerrEr99,sacks,0.0,,,,,
player,201209300kan,kan,BerrEr99,tackles_combined,6,,,,,
player,201209300kan,kan,BerrEr99,tackles_solo,6,,,,,
player,201209300kan,kan,BerrEr99,tackles_assists,0,,,,,
player,201209300kan,kan,BerrEr99,tackles_loss,1,,,,,
player,201209300kan,kan,BerrEr99,qb_hits,0,,,,,
player,201209300kan,kan,BerrEr99,fumbles_rec,0,,,,,
player,201209300kan,kan,BerrEr99,fumbles_rec_yds,0,,,,,
player,201209300kan,kan,BerrEr99,fumbles_rec_td,0,,,,,
player,201209300kan,kan,BerrEr99,fumbles_forced,0,,,,,
player,201209300kan,kan,JohnDe25,def_int,0,,,,,
player,201209300kan,kan,JohnDe25,def_int_yds,0,,,,,
player,201209300kan,kan,JohnDe25,def_int_td,0,,,,,
player,201209300kan,kan,JohnDe25,def_int_long,0,,,,,
player,201209300kan,kan,JohnDe25,pass_defended,0,,,,,
player,201209300kan,kan,JohnDe25,sacks,0.0,,,,,
player,201209300kan,kan,JohnDe25,tackles_combined,6,,,,,
player,201209300kan,kan,JohnDe25,tackles_solo,6,,,,,
player,201209300kan,kan,JohnDe25,tackles_assists,0,,,,,
player,201209300kan,kan,JohnDe25,tackles_loss,1,,,,,
player,201209300kan,kan,JohnDe25,qb_hits,0,,,,,
player,201209300kan,kan,JohnDe25,fumbles_rec,0,,,,,
player,201209300kan,kan,JohnDe25,fumbles_rec_yds,0,,,,,
player,201209300kan,kan,JohnDe25,fumbles_rec_td,0,,,,,
player,201209300kan,kan,JohnDe25,fumbles_forced,0,,,,,
player,201209300kan,kan,GreeCo01,def_int,0,,,,,
player,201209300kan,kan,GreeCo01,def_int_yds,0,,,,,
player,201209300kan,kan,GreeCo01,def_int_td,0,,,,,
player,201209300kan,kan,GreeCo01,def_int_long,0,,,,,
player,201209300kan,kan,GreeCo01,pass_defended,0,,,,,
player,201209300kan,kan,GreeCo01,sacks,0.0,,,,,
player,201209300kan,kan,GreeCo01,tackles_combined,3,,,,,
player,201209300kan,kan,GreeCo01,tackles_solo,2,,,,,
player,201209300kan,kan,GreeCo01,tackles_assists,1,,,,,
player,201209300kan,kan,GreeCo01,tackles_loss,0,,,,,
player,201209300kan,kan,GreeCo01,qb_hits,0,,,,,
player,201209300kan,kan,GreeCo01,fumbles_rec,0,,,,,
player,201209300kan,kan,GreeCo01,fumbles_rec_yds,0,,,,,
player,201209300kan,kan,GreeCo01,fumbles_rec_td,0,,,,,
player,201209300kan,kan,GreeCo01,fumbles_forced,0,,,,,
player,201209300kan,kan,HousJu00,def_int,0,,,,,
player,201209300kan,kan,HousJu00,def_int_yds,0,,,,,
player,201209300kan,kan,HousJu00,def_int_td,0,,,,,
player,201209300kan,kan,HousJu00,def_int_long,0,,,,,
player,201209300kan,kan,HousJu00,pass_defended,0,,,,,
player,201209300kan,kan,HousJu00,sacks,0.0,,,,,
player,201209300kan,kan,HousJu00,tackles_combined,3,,,,,
player,201209300kan,kan,HousJu00,tackles_solo,3,,,,,
player,201209300kan,kan,HousJu00,tackles_assists,0,,,,,
player,201209300kan,kan,HousJu00,tackles_loss,0,,,,,
player,201209300kan,kan,HousJu00,qb_hits,0,,,,,
player,201209300kan,kan,HousJu00,fumbles_rec,0,,,,,
player,201209300kan,kan,HousJu00,fumbles_rec_yds,0,,,,,
player,201209300kan,kan,HousJu00,fumbles_rec_td,0,,,,,
player,201209300kan,kan,HousJu00,fumbles_forced,0,,,,,
player,201209300kan,kan,ArenJa99,def_int,0,,,,,
player,201209300kan,kan,ArenJa99,def_int_yds,0,,,,,
player,201209300kan,kan,ArenJa99,def_int_td,0,,,,,
player,201209300kan,kan,ArenJa99,def_int_long,0,,,,,
player,201209300kan,kan,ArenJa99,pass_defended,1,,,,,
player,201209300kan,kan,ArenJa99,sacks,0.0,,,,,
player,201209300kan,kan,ArenJa99,tackles_combined,2,,,,,
player,201209300kan,kan,ArenJa99,tackles_solo,2,,,,,
player,201209300kan,kan,ArenJa99,tackles_assists,0,,,,,
player,201209300kan,kan,ArenJa99,tackles_loss,0,,,,,
player,201209300kan,kan,ArenJa99,qb_hits,0,,,,,
player,201209300kan,kan,ArenJa99,fumbles_rec,0,,,,,
player,201209300kan,kan,ArenJa99,fumbles_rec_yds,0,,,,,
player,201209300kan,kan,ArenJa99,fumbles_rec_td,0,,,,,
player,201209300kan,kan,ArenJa99,fumbles_forced,0,,,,,
player,201209300kan,kan,BrowJa00,def_int,0,,,,,
player,201209300kan,kan,BrowJa00,def_int_yds,0,,,,,
player,201209300kan,kan,BrowJa00,def_int_td,0,,,,,
player,201209300kan,kan,BrowJa00,def_int_long,0,,,,,
player,201209300kan,kan,BrowJa00,pass_defended,0,,,,,
