game,2012,10,20121111,201211110rav,rai,"Oakland Raiders",20,rav,"Baltimore Ravens",55
player,201211110rav,rai,StewJe00,targets,0,,,,,
player,201211110rav,rai,StewJe00,rec,0,,,,,
player,201211110rav,rai,StewJe00,rec_yds,0,,,,,
player,201211110rav,rai,StewJe00,rec_td,0,,,,,
player,201211110rav,rai,StewJe00,rec_long,0,,,,,
player,201211110rav,rai,StewJe00,fumbles,0,,,,,
player,201211110rav,rai,StewJe00,fumbles_lost,0,,,,,
player,201211110rav,rai,JoneTa00,pass_cmp,0,,,,,
player,201211110rav,rai,JoneTa00,pass_att,0,,,,,
player,201211110rav,rai,JoneTa00,pass_yds,0,,,,,
player,201211110rav,rai,JoneTa00,pass_td,0,,,,,
player,201211110rav,rai,JoneTa00,pass_int,0,,,,,
player,201211110rav,rai,JoneTa00,pass_sacked,,,,,,
player,201211110rav,rai,JoneTa00,pass_sacked_yds,0,,,,,
player,201211110rav,rai,JoneTa00,pass_long,0,,,,,
player,201211110rav,rai,JoneTa00,pass_rating,,,,,,
player,201211110rav,rai,JoneTa00,rush_att,2,,,,,
player,201211110rav,rai,JoneTa00,rush_yds,6,,,,,
player,201211110rav,rai,JoneTa00,rush_td,0,,,,,
player,201211110rav,rai,JoneTa00,rush_long,3,,,,,
player,201211110rav,rai,JoneTa00,targets,1,,,,,
player,201211110rav,rai,JoneTa00,rec,1,,,,,
player,201211110rav,rai,JoneTa00,rec_yds,7,,,,,
player,201211110rav,rai,JoneTa00,rec_td,0,,,,,
player,201211110rav,rai,JoneTa00,rec_long,7,,,,,
player,201211110rav,rai,JoneTa00,fumbles,0,,,,,
player,201211110rav,rai,JoneTa00,fumbles_lost,0,,,,,
player,201211110rav,rai,MoorDe02,pass_cmp,0,,,,,
player,201211110rav,rai,MoorDe02,pass_att,0,,,,,
player,201211110rav,rai,MoorDe02,pass_yds,0,,,,,
player,201211110rav,rai,MoorDe02,pass_td,0,,,,,
player,201211110rav,rai,MoorDe02,pass_int,0,,,,,
player,201211110rav,rai,MoorDe02,pass_sacked,,,,,,
player,201211110rav,rai,MoorDe02,pass_sacked_yds,0,,,,,
player,201211110rav,rai,MoorDe02,pass_long,0,,,,,
player,201211110rav,rai,MoorDe02,pass_rating,,,,,,
player,201211110rav,rai,MoorDe02,rush_att,0,,,,,
player,201211110rav,rai,MoorDe02,rush_yds,0,,,,,
player,201211110rav,rai,MoorDe02,rush_td,0,,,,,
player,201211110rav,rai,MoorDe02,rush_long,0,,,,,
player,201211110rav,rai,MoorDe02,targets,8,,,,,
player,201211110rav,rai,MoorDe02,rec,4,,,,,
player,201211110rav,rai,MoorDe02,rec_yds,90,,,,,
player,201211110rav,rai,MoorDe02,rec_td,1,,,,,
player,201211110rav,rai,MoorDe02,rec_long,38,,,,,
player,201211110rav,rai,MoorDe02,fumbles,0,,,,,
player,201211110rav,rai,MoorDe02,fumbles_lost,0,,,,,
player,201211110rav,rai,MyerBr00,pass_cmp,0,,,,,
player,201211110rav,rai,MyerBr00,pass_att,0,,,,,
player,201211110rav,rai,MyerBr00,pass_yds,0,,,,,
player,201211110rav,rai,MyerBr00,pass_td,0,,,,,
player,201211110rav,rai,MyerBr00,pass_int,0,,,,,
player,201211110rav,rai,MyerBr00,pass_sacked,,,,,,
player,201211110rav,rai,MyerBr00,pass_sacked_yds,0,,,,,
player,201211110rav,rai,MyerBr00,pass_long,0,,,,,
player,201211110rav,rai,MyerBr00,pass_rating,,,,,,
player,201211110rav,rai,MyerBr00,rush_att,0,,,,,
player,201211110rav,rai,MyerBr00,rush_yds,0,,,,,
player,201211110rav,rai,MyerBr00,rush_td,0,,,,,
player,201211110rav,rai,MyerBr00,rush_long,0,,,,,
player,201211110rav,rai,MyerBr00,targets,7,,,,,
player,201211110rav,rai,MyerBr00,rec,5,,,,,
player,201211110rav,rai,MyerBr00,rec_yds,57,,,,,
player,201211110rav,rai,MyerBr00,rec_td,0,,,,,
player,201211110rav,rai,MyerBr00,rec_long,21,,,,,
player,201211110rav,rai,MyerBr00,fumbles,0,,,,,
player,201211110rav,rai,MyerBr00,fumbles_lost,0,,,,,
player,201211110rav,rai,CrinJu00,pass_cmp,0,,,,,
player,201211110rav,rai,CrinJu00,pass_att,0,,,,,
player,201211110rav,rai,CrinJu00,pass_yds,0,,,,,
player,201211110rav,rai,CrinJu00,pass_td,0,,,,,
player,201211110rav,rai,CrinJu00,pass_int,0,,,,,
player,201211110rav,rai,CrinJu00,pass_sacked,,,,,,
player,201211110rav,rai,CrinJu00,pass_sacked_yds,0,,,,,
player,201211110rav,rai,CrinJu00,pass_long,0,,,,,
player,201211110rav,rai,CrinJu00,pass_rating,,,,,,
player,201211110rav,rai,CrinJu00,rush_att,0,,,,,
player,201211110rav,rai,CrinJu00,rush_yds,0,,,,,
player,201211110rav,rai,CrinJu00,rush_td,0,,,,,
player,201211110rav,rai,CrinJu00,rush_long,0,,,,,
player,201211110rav,rai,CrinJu00,targets,3,,,,,
player,201211110rav,rai,CrinJu00,rec,2,,,,,
player,201211110rav,rai,CrinJu00,rec_yds,26,,,,,
player,201211110rav,rai,CrinJu00,rec_td,0,,,,,
player,201211110rav,rai,CrinJu00,rec_long,13,,,,,
player,201211110rav,rai,CrinJu00,fumbles,0,,,,,
player,201211110rav,rai,CrinJu00,fumbles_lost,0,,,,,
player,201211110rav,rai,HagaDe00,pass_cmp,0,,,,,
player,201211110rav,rai,HagaDe00,pass_att,0,,,,,
player,201211110rav,rai,HagaDe00,pass_yds,0,,,,,
player,201211110rav,rai,HagaDe00,pass_td,0,,,,,
player,201211110rav,rai,HagaDe00,pass_int,0,,,,,
player,201211110rav,rai,HagaDe00,pass_sacked,,,,,,
player,201211110rav,rai,HagaDe00,pass_sacked_yds,0,,,,,
player,201211110rav,rai,HagaDe00,pass_long,0,,,,,
player,201211110rav,rai,HagaDe00,pass_rating,,,,,,
player,201211110rav,rai,HagaDe00,rush_att,0,,,,,
player,201211110rav,rai,HagaDe00,rush_yds,0,,,,,
player,201211110rav,rai,HagaDe00,rush_td,0,,,,,
player,201211110rav,rai,HagaDe00,rush_long,0,,,,,
player,201211110rav,rai,HagaDe00,targets,5,,,,,
player,201211110rav,rai,HagaDe00,rec,2,,,,,
player,201211110rav,rai,HagaDe00,rec_yds,24,,,,,
player,201211110rav,rai,HagaDe00,rec_td,0,,,,,
player,201211110rav,rai,HagaDe00,rec_long,14,,,,,
player,201211110rav,rai,HagaDe00,fumbles,0,,,,,
player,201211110rav,rai,HagaDe00,fumbles_lost,0,,,,,
player,201211110rav,rai,AusbDa00,pass_cmp,0,,,,,
player,201211110rav,rai,AusbDa00,pass_att,0,,,,,
player,201211110rav,rai,AusbDa00,pass_yds,0,,,,,
player,201211110rav,rai,AusbDa00,pass_td,0,,,,,
player,201211110rav,rai,AusbDa00,pass_int,0,,,,,
player,201211110rav,rai,AusbDa00,pass_sacked,,,,,,
player,201211110rav,rai,AusbDa00,pass_sacked_yds,0,,,,,
player,201211110rav,rai,AusbDa00,pass_long,0,,,,,
player,201211110rav,rai,AusbDa00,pass_rating,,,,,,
player,201211110rav,rai,AusbDa00,rush_att,0,,,,,
player,201211110rav,rai,AusbDa00,rush_yds,0,,,,,
player,201211110rav,rai,AusbDa00,rush_td,0,,,,,
player,201211110rav,rai,AusbDa00,rush_long,0,,,,,
player,201211110rav,rai,AusbDa00,targets,2,,,,,
player,201211110rav,rai,AusbDa00,rec,2,,,,,
player,201211110rav,rai,AusbDa00,rec_yds,15,,,,,
player,201211110rav,rai,AusbDa00,rec_td,0,,,,,
player,201211110rav,rai,AusbDa00,rec_long,20,,,,,
player,201211110rav,rai,AusbDa00,fumbles,0,,,,,
player,201211110rav,rai,AusbDa00,fumbles_lost,0,,,,,
player,201211110rav,rai,StreRo00,pass_cmp,0,,,,,
player,201211110rav,rai,StreRo00,pass_att,0,,,,,
player,201211110rav,rai,StreRo00,pass_yds,0,,,,,
player,201211110rav,rai,StreRo00,pass_td,0,,,,,
player,201211110rav,rai,StreRo00,pass_int,0,,,,,
player,201211110rav,rai,StreRo00,pass_sacked,,,,,,
player,201211110rav,rai,StreRo00,pass_sacked_yds,0,,,,,
player,201211110rav,rai,StreRo00,pass_long,0,,,,,
player,201211110rav,rai,StreRo00,pass_rating,,,,,,
player,201211110rav,rai,StreRo00,rush_att,0,,,,,
player,201211110rav,rai,StreRo00,rush_yds,0,,,,,
player,201211110rav,rai,StreRo00,rush_td,0,,,,,
player,201211110rav,rai,StreRo00,rush_long,0,,,,,
player,201211110rav,rai,StreRo00,targets,3,,,,,
player,201211110rav,rai,StreRo00,rec,1,,,,,
player,201211110rav,rai,StreRo00,rec_yds,11,,,,,
player,201211110rav,rai,StreRo00,rec_td,0,,,,,
player,201211110rav,rai,StreRo00,rec_long,11,,,,,
player,201211110rav,rai,StreRo00,fumbles,0,,,,,
player,201211110rav,rai,StreRo00,fumbles_lost,0,,,,,
player,201211110rav,rai,HeywDa00,pass_cmp,0,,,,,
player,201211110rav,rai,HeywDa00,pass_att,0,,,,,
player,201211110rav,rai,HeywDa00,pass_yds,0,,,,,
player,201211110rav,rai,HeywDa00,pass_td,0,,,,,
player,201211110rav,rai,HeywDa00,pass_int,0,,,,,
player,201211110rav,rai,HeywDa00,pass_sacked,,,,,,
player,201211110rav,rai,HeywDa00,pass_sacked_yds,0,,,,,
player,201211110rav,rai,HeywDa00,pass_long,0,,,,,
player,201211110rav,rai,HeywDa00,pass_rating,,,,,,
player,201211110rav,rai,HeywDa00,rush_att,1,,,,,
player,201211110rav,rai,HeywDa00,rush_yds,-4,,,,,
player,201211110rav,rai,HeywDa00,rush_td,0,,,,,
player,201211110rav,rai,HeywDa00,rush_long,-4,,,,,
player,201211110rav,rai,HeywDa00,targets,8,,,,,
player,201211110rav,rai,HeywDa00,rec,5,,,,,
player,201211110rav,rai,HeywDa00,rec_yds,82,,,,,
player,201211110rav,rai,HeywDa00,rec_td,1,,,,,
player,201211110rav,rai,HeywDa00,rec_long,55,,,,,
player,201211110rav,rai,HeywDa00,fumbles,0,,,,,
player,201211110rav,rai,HeywDa00,fumbles_lost,0,,,,,
player,201211110rav,rav,FlacJo00,pass_cmp,21,,,,,
player,201211110rav,rav,FlacJo00,pass_att,33,,,,,
player,201211110rav,rav,FlacJo00,pass_yds,341,,,,,
player,201211110rav,rav,FlacJo00,pass_td,3,,,,,
player,201211110rav,rav,FlacJo00,pass_int,1,,,,,
player,201211110rav,rav,FlacJo00,pass_sacked,0,,,,,
player,201211110rav,rav,FlacJo00,pass_sacked_yds,0,,,,,
player,201211110rav,rav,FlacJo00,pass_long,47,,,,,
player,201211110rav,rav,FlacJo00,pass_rating,115.8,,,,,
player,201211110rav,rav,FlacJo00,rush_att,1,,,,,
player,201211110rav,rav,FlacJo00,rush_yds,1,,,,,
player,201211110rav,rav,FlacJo00,rush_td,1,,,,,
player,201211110rav,rav,FlacJo00,rush_long,1,,,,,
player,201211110rav,rav,FlacJo00,targets,0,,,,,
player,201211110rav,rav,FlacJo00,rec,0,,,,,
player,201211110rav,rav,FlacJo00,rec_yds,0,,,,,
player,201211110rav,rav,FlacJo00,rec_td,0,,,,,
player,201211110rav,rav,FlacJo00,rec_long,0,,,,,
player,201211110rav,rav,FlacJo00,fumbles,0,,,,,
player,201211110rav,rav,FlacJo00,fumbles_lost,0,,,,,
player,201211110rav,rav,TaylTy00,pass_cmp,0,,,,,
player,201211110rav,rav,TaylTy00,pass_att,1,,,,,
player,201211110rav,rav,TaylTy00,pass_yds,0,,,,,
player,201211110rav,rav,TaylTy00,pass_td,0,,,,,
player,201211110rav,rav,TaylTy00,pass_int,0,,,,,
player,201211110rav,rav,TaylTy00,pass_sacked,0,,,,,
player,201211110rav,rav,TaylTy00,pass_sacked_yds,0,,,,,
player,201211110rav,rav,TaylTy00,pass_long,0,,,,,
player,201211110rav,rav,TaylTy00,pass_rating,39.6,,,,,
player,201211110rav,rav,TaylTy00,rush_att,0,,,,,
player,201211110rav,rav,TaylTy00,rush_yds,0,,,,,
player,201211110rav,rav,TaylTy00,rush_td,0,,,,,
player,201211110rav,rav,TaylTy00,rush_long,0,,,,,
player,201211110rav,rav,TaylTy00,targets,0,,,,,
player,201211110rav,rav,TaylTy00,rec,0,,,,,
player,201211110rav,rav,TaylTy00,rec_yds,0,,,,,
player,201211110rav,rav,TaylTy00,rec_td,0,,,,,
player,201211110rav,rav,TaylTy00,rec_long,0,,,,,
player,201211110rav,rav,TaylTy00,fumbles,0,,,,,
player,201211110rav,rav,TaylTy00,fumbles_lost,0,,,,,
player,201211110rav,rav,RiceRa00,pass_cmp,0,,,,,
player,201211110rav,rav,RiceRa00,pass_att,0,,,,,
player,201211110rav,rav,RiceRa00,pass_yds,0,,,,,
player,201211110rav,rav,RiceRa00,pass_td,0,,,,,
player,201211110rav,rav,RiceRa00,pass_int,0,,,,,
player,201211110rav,rav,RiceRa00,pass_sacked,0,,,,,
player,201211110rav,rav,RiceRa00,pass_sacked_yds,0,,,,,
player,201211110rav,rav,RiceRa00,pass_long,0,,,,,
player,201211110rav,rav,RiceRa00,pass_rating,,,,,,
player,201211110rav,rav,RiceRa00,rush_att,13,,,,,
player,201211110rav,rav,RiceRa00,rush_yds,35,,,,,
player,201211110rav,rav,RiceRa00,rush_td,1,,,,,
player,201211110rav,rav,RiceRa00,rush_long,7,,,,,
player,201211110rav,rav,RiceRa00,targets,5,,,,,
player,201211110rav,rav,RiceRa00,rec,4,,,,,
player,201211110rav,rav,RiceRa00,rec_yds,33,,,,,
player,201211110rav,rav,RiceRa00,rec_td,0,,,,,
player,201211110rav,rav,RiceRa00,rec_long,17,,,,,
player,201211110rav,rav,RiceRa00,fumbles,0,,,,,
player,201211110rav,rav,RiceRa00,fumbles_lost,0,,,,,
player,201211110rav,rav,PierBe00,pass_cmp,0,,,,,
player,201211110rav,rav,PierBe00,pass_att,0,,,,,
player,201211110rav,rav,PierBe00,pass_yds,0,,,,,
player,201211110rav,rav,PierBe00,pass_td,0,,,,,
player,201211110rav,rav,PierBe00,pass_int,0,,,,,
player,201211110rav,rav,PierBe00,pass_sacked,0,,,,,
player,201211110rav,rav,PierBe00,pass_sacked_yds,0,,,,,
player,201211110rav,rav,PierBe00,pass_long,0,,,,,
player,201211110rav,rav,PierBe00,pass_rating,,,,,,
player,201211110rav,rav,PierBe00,rush_att,10,,,,,
player,201211110rav,rav,PierBe00,rush_yds,23,,,,,
player,201211110rav,rav,PierBe00,rush_td,0,,,,,
player,201211110rav,rav,PierBe00,rush_long,12,,,,,
player,201211110rav,rav,PierBe00,targets,0,,,,,
player,201211110rav,rav,PierBe00,rec,0,,,,,
player,201211110rav,rav,PierBe00,rec_yds,0,,,,,
player,201211110rav,rav,PierBe00,rec_td,0,,,,,
player,201211110rav,rav,PierBe00,rec_long,0,,,,,
player,201211110rav,rav,PierBe00,fumbles,0,,,,,
player,201211110rav,rav,PierBe00,fumbles_lost,0,,,,,
player,201211110rav,rav,KochSa20,pass_cmp,0,,,,,
player,201211110rav,rav,KochSa20,pass_att,0,,,,,
player,201211110rav,rav,KochSa20,pass_yds,0,,,,,
player,201211110rav,rav,KochSa20,pass_td,0,,,,,
player,201211110rav,rav,KochSa20,pass_int,0,,,,,
player,201211110rav,rav,KochSa20,pass_sacked,0,,,,,
player,201211110rav,rav,KochSa20,pass_sacked_yds,0,,,,,
player,201211110rav,rav,KochSa20,pass_long,0,,,,,
player,201211110rav,rav,KochSa20,pass_rating,,,,,,
player,201211110rav,rav,KochSa20,rush_att,1,,,,,
player,201211110rav,rav,KochSa20,rush_yds,7,,,,,
player,201211110rav,rav,KochSa20,rush_td,1,,,,,
player,201211110rav,rav,KochSa20,rush_long,7,,,,,
player,201211110rav,rav,KochSa20,targets,0,,,,,
player,201211110rav,rav,KochSa20,rec,0,,,,,
player,201211110rav,rav,KochSa20,rec_yds,0,,,,,
player,201211110rav,rav,KochSa20,rec_td,0,,,,,
player,201211110rav,rav,KochSa20,rec_long,0,,,,,
player,201211110rav,rav,KochSa20,fumbles,0,,,,,
player,201211110rav,rav,KochSa20,fumbles_lost,0,,,,,
player,201211110rav,rav,JoneJa03,pass_cmp,0,,,,,
player,201211110rav,rav,JoneJa03,pass_att,0,,,,,
player,201211110rav,rav,JoneJa03,pass_yds,0,,,,,
player,201211110rav,rav,JoneJa03,pass_td,0,,,,,
player,201211110rav,rav,JoneJa03,pass_int,0,,,,,
player,201211110rav,rav,JoneJa03,pass_sacked,0,,,,,
player,201211110rav,rav,JoneJa03,pass_sacked_yds,0,,,,,
player,201211110rav,rav,JoneJa03,pass_long,0,,,,,
player,201211110rav,rav,JoneJa03,pass_rating,,,,,,
player,201211110rav,rav,JoneJa03,rush_att,1,,,,,
player,201211110rav,rav,JoneJa03,rush_yds,6,,,,,
player,201211110rav,rav,JoneJa03,rush_td,0,,,,,
player,201211110rav,rav,JoneJa03,rush_long,6,,,,,
player,201211110rav,rav,JoneJa03,targets,3,,,,,
player,201211110rav,rav,JoneJa03,rec,2,,,,,
player,201211110rav,rav,JoneJa03,rec_yds,54,,,,,
player,201211110rav,rav,JoneJa03,rec_td,0,,,,,
player,201211110rav,rav,JoneJa03,rec_long,47,,,,,
player,201211110rav,rav,JoneJa03,fumbles,0,,,,,
player,201211110rav,rav,JoneJa03,fumbles_lost,0,,,,,
player,201211110rav,rav,LeacVo00,pass_cmp,0,,,,,
player,201211110rav,rav,LeacVo00,pass_att,0,,,,,
player,201211110rav,rav,LeacVo00,pass_yds,0,,,,,
player,201211110rav,rav,LeacVo00,pass_td,0,,,,,
player,201211110rav,rav,LeacVo00,pass_int,0,,,,,
player,201211110rav,rav,LeacVo00,pass_sacked,0,,,,,
player,201211110rav,rav,LeacVo00,pass_sacked_yds,0,,,,,
player,201211110rav,rav,LeacVo00,pass_long,0,,,,,
player,201211110rav,rav,LeacVo00,pass_rating,,,,,,
player,201211110rav,rav,LeacVo00,rush_att,2,,,,,
player,201211110rav,rav,LeacVo00,rush_yds,6,,,,,
player,201211110rav,rav,LeacVo00,rush_td,0,,,,,
player,201211110rav,rav,LeacVo00,rush_long,4,,,,,
player,201211110rav,rav,LeacVo00,targets,2,,,,,
player,201211110rav,rav,LeacVo00,rec,1,,,,,
player,201211110rav,rav,LeacVo00,rec_yds,-3,,,,,
player,201211110rav,rav,LeacVo00,rec_td,0,,,,,
player,201211110rav,rav,LeacVo00,rec_long,-3,,,,,
player,201211110rav,rav,LeacVo00,fumbles,0,,,,,
player,201211110rav,rav,LeacVo00,fumbles_lost,0,,,,,
player,201211110rav,rav,PittDe00,pass_cmp,0,,,,,
player,201211110rav,rav,PittDe00,pass_att,0,,,,,
player,201211110rav,rav,PittDe00,pass_yds,0,,,,,
player,201211110rav,rav,PittDe00,pass_td,0,,,,,
player,201211110rav,rav,PittDe00,pass_int,0,,,,,
player,201211110rav,rav,PittDe00,pass_sacked,0,,,,,
player,201211110rav,rav,PittDe00,pass_sacked_yds,0,,,,,
player,201211110rav,rav,PittDe00,pass_long,0,,,,,
player,201211110rav,rav,PittDe00,pass_rating,,,,,,
player,201211110rav,rav,PittDe00,rush_att,0,,,,,
player,201211110rav,rav,PittDe00,rush_yds,0,,,,,
player,201211110rav,rav,PittDe00,rush_td,0,,,,,
player,201211110rav,rav,PittDe00,rush_long,0,,,,,
player,201211110rav,rav,PittDe00,targets,5,,,,,
player,201211110rav,rav,PittDe00,rec,5,,,,,
player,201211110rav,rav,PittDe00,rec_yds,67,,,,,
player,201211110rav,rav,PittDe00,rec_td,1,,,,,
player,201211110rav,rav,PittDe00,rec_long,26,,,,,
player,201211110rav,rav,PittDe00,fumbles,0,,,,,
player,201211110rav,rav,PittDe00,fumbles_lost,0,,,,,
player,201211110rav,rav,SmitTo02,pass_cmp,0,,,,,
player,201211110rav,rav,SmitTo02,pass_att,0,,,,,
player,201211110rav,rav,SmitTo02,pass_yds,0,,,,,
player,201211110rav,rav,SmitTo02,pass_td,0,,,,,
player,201211110rav,rav,SmitTo02,pass_int,0,,,,,
player,201211110rav,rav,SmitTo02,pass_sacked,0,,,,,
player,201211110rav,rav,SmitTo02,pass_sacked_yds,0,,,,,
player,201211110rav,rav,SmitTo02,pass_long,0,,,,,
player,201211110rav,rav,SmitTo02,pass_rating,,,,,,
player,201211110rav,rav,SmitTo02,rush_att,0,,,,,
player,201211110rav,rav,SmitTo02,rush_yds,0,,,,,
player,201211110rav,rav,SmitTo02,rush_td,0,,,,,
player,201211110rav,rav,SmitTo02,rush_long,0,,,,,
player,201211110rav,rav,SmitTo02,targets,6,,,,,
player,201211110rav,rav,SmitTo02,rec,2,,,,,
player,201211110rav,rav,SmitTo02,rec_yds,67,,,,,
player,201211110rav,rav,SmitTo02,rec_td,2,,,,,
player,201211110rav,rav,SmitTo02,rec_long,47,,,,,
player,201211110rav,rav,SmitTo02,fumbles,0,,,,,
player,201211110rav,rav,SmitTo02,fumbles_lost,0,,,,,
player,201211110rav,rav,DickEd00,pass_cmp,0,,,,,
player,201211110rav,rav,DickEd00,pass_att,0,,,,,
player,201211110rav,rav,DickEd00,pass_yds,0,,,,,
player,201211110rav,rav,DickEd00,pass_td,0,,,,,
player,201211110rav,rav,DickEd00,pass_int,0,,,,,
player,201211110rav,rav,DickEd00,pass_sacked,0,,,,,
player,201211110rav,rav,DickEd00,pass_sacked_yds,0,,,,,
player,201211110rav,rav,DickEd00,pass_long,0,,,,,
player,201211110rav,rav,DickEd00,pass_rating,,,,,,
player,201211110rav,rav,DickEd00,rush_att,0,,,,,
player,201211110rav,rav,DickEd00,rush_yds,0,,,,,
player,201211110rav,rav,DickEd00,rush_td,0,,,,,
player,201211110rav,rav,DickEd00,rush_long,0,,,,,
player,201211110rav,rav,DickEd00,targets,2,,,,,
