game,2012,8,20121029,201210290crd,sfo,"San Francisco 49ers",24,crd,"Arizona Cardinals",3
team,201210290crd,sfo,First Downs,15,,,,,,
team,201210290crd,crd,First Downs,16,,,,,,
team,201210290crd,sfo,Rush-Yds-TDs,29-113-0,,,,,,
team,201210290crd,crd,Rush-Yds-TDs,9-7-0,,,,,,
team,201210290crd,sfo,Cmp-Att-Yd-TD-INT,18-19-232-3-0,,,,,,
team,201210290crd,crd,Cmp-Att-Yd-TD-INT,32-52-290-0-1,,,,,,
team,201210290crd,sfo,Sacked-Yards,4-28,,,,,,
team,201210290crd,crd,Sacked-Yards,4-32,,,,,,
team,201210290crd,sfo,Net Pass Yards,204,,,,,,
team,201210290crd,crd,Net Pass Yards,258,,,,,,
team,201210290crd,sfo,Total Yards,317,,,,,,
team,201210290crd,crd,Total Yards,265,,,,,,
team,201210290crd,sfo,Fumbles-Lost,0-0,,,,,,
team,201210290crd,crd,Fumbles-Lost,0-0,,,,,,
team,201210290crd,sfo,Turnovers,0,,,,,,
team,201210290crd,crd,Turnovers,1,,,,,,
team,201210290crd,sfo,Penalties-Yards,10-80,,,,,,
team,201210290crd,crd,Penalties-Yards,7-51,,,,,,
team,201210290crd,sfo,Third Down Conv.,6-12,,,,,,
team,201210290crd,crd,Third Down Conv.,2-14,,,,,,
team,201210290crd,sfo,Fourth Down Conv.,0-0,,,,,,
team,201210290crd,crd,Fourth Down Conv.,2-4,,,,,,
team,201210290crd,sfo,Time of Possession,31:16,,,,,,
team,201210290crd,crd,Time of Possession,28:44,,,,,,
player,201210290crd,sfo,SmitAl03,pass_cmp,18,,,,,
player,201210290crd,sfo,SmitAl03,pass_att,19,,,,,
player,201210290crd,sfo,SmitAl03,pass_yds,232,,,,,
player,201210290crd,sfo,SmitAl03,pass_td,3,,,,,
player,201210290crd,sfo,SmitAl03,pass_int,0,,,,,
player,201210290crd,sfo,SmitAl03,pass_sacked,4,,,,,
player,201210290crd,sfo,SmitAl03,pass_sacked_yds,28,,,,,
player,201210290crd,sfo,SmitAl03,pass_long,47,,,,,
player,201210290crd,sfo,SmitAl03,pass_rating,157.1,,,,,
player,201210290crd,sfo,SmitAl03,rush_att,1,,,,,
player,201210290crd,sfo,SmitAl03,rush_yds,6,,,,,
player,201210290crd,sfo,SmitAl03,rush_td,0,,,,,
player,201210290crd,sfo,SmitAl03,rush_long,6,,,,,
player,201210290crd,sfo,SmitAl03,targets,0,,,,,
player,201210290crd,sfo,SmitAl03,rec,0,,,,,
player,201210290crd,sfo,SmitAl03,rec_yds,0,,,,,
player,201210290crd,sfo,SmitAl03,rec_td,0,,,,,
player,201210290crd,sfo,SmitAl03,rec_long,0,,,,,
player,201210290crd,sfo,SmitAl03,fumbles,0,,,,,
player,201210290crd,sfo,SmitAl03,fumbles_lost,0,,,,,
player,201210290crd,sfo,GoreFr00,pass_cmp,0,,,,,
player,201210290crd,sfo,GoreFr00,pass_att,0,,,,,
player,201210290crd,sfo,GoreFr00,pass_yds,0,,,,,
player,201210290crd,sfo,GoreFr00,pass_td,0,,,,,
player,201210290crd,sfo,GoreFr00,pass_int,0,,,,,
player,201210290crd,sfo,GoreFr00,pass_sacked,0,,,,,
player,201210290crd,sfo,GoreFr00,pass_sacked_yds,0,,,,,
player,201210290crd,sfo,GoreFr00,pass_long,0,,,,,
player,201210290crd,sfo,GoreFr00,pass_rating,,,,,,
player,201210290crd,sfo,GoreFr00,rush_att,16,,,,,
player,201210290crd,sfo,GoreFr00,rush_yds,55,,,,,
player,201210290crd,sfo,GoreFr00,rush_td,0,,,,,
player,201210290crd,sfo,GoreFr00,rush_long,17,,,,,
player,201210290crd,sfo,GoreFr00,targets,1,,,,,
player,201210290crd,sfo,GoreFr00,rec,1,,,,,
player,201210290crd,sfo,GoreFr00,rec_yds,11,,,,,
player,201210290crd,sfo,GoreFr00,rec_td,0,,,,,
player,201210290crd,sfo,GoreFr00,rec_long,11,,,,,
player,201210290crd,sfo,GoreFr00,fumbles,0,,,,,
player,201210290crd,sfo,GoreFr00,fumbles_lost,0,,,,,
player,201210290crd,sfo,HuntKe00,pass_cmp,0,,,,,
player,201210290crd,sfo,HuntKe00,pass_att,0,,,,,
player,201210290crd,sfo,HuntKe00,pass_yds,0,,,,,
player,201210290crd,sfo,HuntKe00,pass_td,0,,,,,
player,201210290crd,sfo,HuntKe00,pass_int,0,,,,,
player,201210290crd,sfo,HuntKe00,pass_sacked,0,,,,,
player,201210290crd,sfo,HuntKe00,pass_sacked_yds,0,,,,,
player,201210290crd,sfo,HuntKe00,pass_long,0,,,,,
player,201210290crd,sfo,HuntKe00,pass_rating,,,,,,
player,201210290crd,sfo,HuntKe00,rush_att,10,,,,,
player,201210290crd,sfo,HuntKe00,rush_yds,43,,,,,
player,201210290crd,sfo,HuntKe00,rush_td,0,,,,,
player,201210290crd,sfo,HuntKe00,rush_long,9,,,,,
player,201210290crd,sfo,HuntKe00,targets,1,,,,,
player,201210290crd,sfo,HuntKe00,rec,1,,,,,
player,201210290crd,sfo,HuntKe00,rec_yds,6,,,,,
player,201210290crd,sfo,HuntKe00,rec_td,0,,,,,
player,201210290crd,sfo,HuntKe00,rec_long,6,,,,,
player,201210290crd,sfo,HuntKe00,fumbles,0,,,,,
player,201210290crd,sfo,HuntKe00,fumbles_lost,0,,,,,
player,201210290crd,sfo,CrabMi00,pass_cmp,0,,,,,
player,201210290crd,sfo,CrabMi00,pass_att,0,,,,,
player,201210290crd,sfo,CrabMi00,pass_yds,0,,,,,
player,201210290crd,sfo,CrabMi00,pass_td,0,,,,,
player,201210290crd,sfo,CrabMi00,pass_int,0,,,,,
player,201210290crd,sfo,CrabMi00,pass_sacked,0,,,,,
player,201210290crd,sfo,CrabMi00,pass_sacked_yds,0,,,,,
player,201210290crd,sfo,CrabMi00,pass_long,0,,,,,
player,201210290crd,sfo,CrabMi00,pass_rating,,,,,,
player,201210290crd,sfo,CrabMi00,rush_att,1,,,,,
player,201210290crd,sfo,CrabMi00,rush_yds,8,,,,,
player,201210290crd,sfo,CrabMi00,rush_td,0,,,,,
player,201210290crd,sfo,CrabMi00,rush_long,8,,,,,
player,201210290crd,sfo,CrabMi00,targets,5,,,,,
player,201210290crd,sfo,CrabMi00,rec,5,,,,,
player,201210290crd,sfo,CrabMi00,rec_yds,72,,,,,
player,201210290crd,sfo,CrabMi00,rec_td,2,,,,,
player,201210290crd,sfo,CrabMi00,rec_long,30,,,,,
player,201210290crd,sfo,CrabMi00,fumbles,0,,,,,
player,201210290crd,sfo,CrabMi00,fumbles_lost,0,,,,,
player,201210290crd,sfo,MillBr02,pass_cmp,0,,,,,
player,201210290crd,sfo,MillBr02,pass_att,0,,,,,
player,201210290crd,sfo,MillBr02,pass_yds,0,,,,,
player,201210290crd,sfo,MillBr02,pass_td,0,,,,,
player,201210290crd,sfo,MillBr02,pass_int,0,,,,,
player,201210290crd,sfo,MillBr02,pass_sacked,0,,,,,
player,201210290crd,sfo,MillBr02,pass_sacked_yds,0,,,,,
player,201210290crd,sfo,MillBr02,pass_long,0,,,,,
player,201210290crd,sfo,MillBr02,pass_rating,,,,,,
player,201210290crd,sfo,MillBr02,rush_att,1,,,,,
player,201210290crd,sfo,MillBr02,rush_yds,1,,,,,
player,201210290crd,sfo,MillBr02,rush_td,0,,,,,
player,201210290crd,sfo,MillBr02,rush_long,1,,,,,
player,201210290crd,sfo,MillBr02,targets,0,,,,,
player,201210290crd,sfo,MillBr02,rec,0,,,,,
player,201210290crd,sfo,MillBr02,rec_yds,0,,,,,
player,201210290crd,sfo,MillBr02,rec_td,0,,,,,
player,201210290crd,sfo,MillBr02,rec_long,0,,,,,
player,201210290crd,sfo,MillBr02,fumbles,0,,,,,
player,201210290crd,sfo,MillBr02,fumbles_lost,0,,,,,
player,201210290crd,sfo,MossRa00,pass_cmp,0,,,,,
player,201210290crd,sfo,MossRa00,pass_att,0,,,,,
player,201210290crd,sfo,MossRa00,pass_yds,0,,,,,
player,201210290crd,sfo,MossRa00,pass_td,0,,,,,
player,201210290crd,sfo,MossRa00,pass_int,0,,,,,
player,201210290crd,sfo,MossRa00,pass_sacked,0,,,,,
player,201210290crd,sfo,MossRa00,pass_sacked_yds,0,,,,,
player,201210290crd,sfo,MossRa00,pass_long,0,,,,,
player,201210290crd,sfo,MossRa00,pass_rating,,,,,,
player,201210290crd,sfo,MossRa00,rush_att,0,,,,,
player,201210290crd,sfo,MossRa00,rush_yds,0,,,,,
player,201210290crd,sfo,MossRa00,rush_td,0,,,,,
player,201210290crd,sfo,MossRa00,rush_long,0,,,,,
player,201210290crd,sfo,MossRa00,targets,1,,,,,
player,201210290crd,sfo,MossRa00,rec,1,,,,,
player,201210290crd,sfo,MossRa00,rec_yds,47,,,,,
player,201210290crd,sfo,MossRa00,rec_td,1,,,,,
player,201210290crd,sfo,MossRa00,rec_long,47,,,,,
player,201210290crd,sfo,MossRa00,fumbles,0,,,,,
player,201210290crd,sfo,MossRa00,fumbles_lost,0,,,,,
player,201210290crd,sfo,WalkHu00,pass_cmp,0,,,,,
player,201210290crd,sfo,WalkHu00,pass_att,0,,,,,
player,201210290crd,sfo,WalkHu00,pass_yds,0,,,,,
player,201210290crd,sfo,WalkHu00,pass_td,0,,,,,
player,201210290crd,sfo,WalkHu00,pass_int,0,,,,,
player,201210290crd,sfo,WalkHu00,pass_sacked,0,,,,,
player,201210290crd,sfo,WalkHu00,pass_sacked_yds,0,,,,,
player,201210290crd,sfo,WalkHu00,pass_long,0,,,,,
player,201210290crd,sfo,WalkHu00,pass_rating,,,,,,
player,201210290crd,sfo,WalkHu00,rush_att,0,,,,,
player,201210290crd,sfo,WalkHu00,rush_yds,0,,,,,
player,201210290crd,sfo,WalkHu00,rush_td,0,,,,,
player,201210290crd,sfo,WalkHu00,rush_long,0,,,,,
player,201210290crd,sfo,WalkHu00,targets,3,,,,,
player,201210290crd,sfo,WalkHu00,rec,2,,,,,
player,201210290crd,sfo,WalkHu00,rec_yds,38,,,,,
player,201210290crd,sfo,WalkHu00,rec_td,0,,,,,
player,201210290crd,sfo,WalkHu00,rec_long,23,,,,,
player,201210290crd,sfo,WalkHu00,fumbles,0,,,,,
player,201210290crd,sfo,WalkHu00,fumbles_lost,0,,,,,
player,201210290crd,sfo,DaviVe00,pass_cmp,0,,,,,
player,201210290crd,sfo,DaviVe00,pass_att,0,,,,,
player,201210290crd,sfo,DaviVe00,pass_yds,0,,,,,
player,201210290crd,sfo,DaviVe00,pass_td,0,,,,,
player,201210290crd,sfo,DaviVe00,pass_int,0,,,,,
player,201210290crd,sfo,DaviVe00,pass_sacked,0,,,,,
player,201210290crd,sfo,DaviVe00,pass_sacked_yds,0,,,,,
player,201210290crd,sfo,DaviVe00,pass_long,0,,,,,
player,201210290crd,sfo,DaviVe00,pass_rating,,,,,,
player,201210290crd,sfo,DaviVe00,rush_att,0,,,,,
player,201210290crd,sfo,DaviVe00,rush_yds,0,,,,,
player,201210290crd,sfo,DaviVe00,rush_td,0,,,,,
player,201210290crd,sfo,DaviVe00,rush_long,0,,,,,
player,201210290crd,sfo,DaviVe00,targets,2,,,,,
