game,2012,2,20120916,201209160nyg,tam,"Tampa Bay Buccaneers",34,nyg,"New York Giants",41
player,201209160nyg,tam,ParkPr00,pass_yds,0,,,,,
player,201209160nyg,tam,ParkPr00,pass_td,0,,,,,
player,201209160nyg,tam,ParkPr00,pass_int,0,,,,,
player,201209160nyg,tam,ParkPr00,pass_sacked,0,,,,,
player,201209160nyg,tam,ParkPr00,pass_sacked_yds,0,,,,,
player,201209160nyg,tam,ParkPr00,pass_long,0,,,,,
player,201209160nyg,tam,ParkPr00,pass_rating,,,,,,
player,201209160nyg,tam,ParkPr00,rush_att,1,,,,,
player,201209160nyg,tam,ParkPr00,rush_yds,7,,,,,
player,201209160nyg,tam,ParkPr00,rush_td,0,,,,,
player,201209160nyg,tam,ParkPr00,rush_long,7,,,,,
player,201209160nyg,tam,ParkPr00,targets,1,,,,,
player,201209160nyg,tam,ParkPr00,rec,0,,,,,
player,201209160nyg,tam,ParkPr00,rec_yds,0,,,,,
player,201209160nyg,tam,ParkPr00,rec_td,0,,,,,
player,201209160nyg,tam,ParkPr00,rec_long,0,,,,,
player,201209160nyg,tam,ParkPr00,fumbles,0,,,,,
player,201209160nyg,tam,ParkPr00,fumbles_lost,0,,,,,
player,201209160nyg,tam,WareDa00,pass_cmp,0,,,,,
player,201209160nyg,tam,WareDa00,pass_att,0,,,,,
player,201209160nyg,tam,WareDa00,pass_yds,0,,,,,
player,201209160nyg,tam,WareDa00,pass_td,0,,,,,
player,201209160nyg,tam,WareDa00,pass_int,0,,,,,
player,201209160nyg,tam,WareDa00,pass_sacked,0,,,,,
player,201209160nyg,tam,WareDa00,pass_sacked_yds,0,,,,,
player,201209160nyg,tam,WareDa00,pass_long,0,,,,,
player,201209160nyg,tam,WareDa00,pass_rating,,,,,,
player,201209160nyg,tam,WareDa00,rush_att,1,,,,,
player,201209160nyg,tam,WareDa00,rush_yds,6,,,,,
player,201209160nyg,tam,WareDa00,rush_td,0,,,,,
player,201209160nyg,tam,WareDa00,rush_long,6,,,,,
player,201209160nyg,tam,WareDa00,targets,1,,,,,
player,201209160nyg,tam,WareDa00,rec,1,,,,,
player,201209160nyg,tam,WareDa00,rec_yds,1,,,,,
player,201209160nyg,tam,WareDa00,rec_td,0,,,,,
player,201209160nyg,tam,WareDa00,rec_long,1,,,,,
player,201209160nyg,tam,WareDa00,fumbles,0,,,,,
player,201209160nyg,tam,WareDa00,fumbles_lost,0,,,,,
player,201209160nyg,tam,JackVi00,pass_cmp,0,,,,,
player,201209160nyg,tam,JackVi00,pass_att,0,,,,,
player,201209160nyg,tam,JackVi00,pass_yds,0,,,,,
player,201209160nyg,tam,JackVi00,pass_td,0,,,,,
player,201209160nyg,tam,JackVi00,pass_int,0,,,,,
player,201209160nyg,tam,JackVi00,pass_sacked,0,,,,,
player,201209160nyg,tam,JackVi00,pass_sacked_yds,0,,,,,
player,201209160nyg,tam,JackVi00,pass_long,0,,,,,
player,201209160nyg,tam,JackVi00,pass_rating,,,,,,
player,201209160nyg,tam,JackVi00,rush_att,0,,,,,
player,201209160nyg,tam,JackVi00,rush_yds,0,,,,,
player,201209160nyg,tam,JackVi00,rush_td,0,,,,,
player,201209160nyg,tam,JackVi00,rush_long,0,,,,,
player,201209160nyg,tam,JackVi00,targets,10,,,,,
player,201209160nyg,tam,JackVi00,rec,5,,,,,
player,201209160nyg,tam,JackVi00,rec_yds,128,,,,,
player,201209160nyg,tam,JackVi00,rec_td,1,,,,,
player,201209160nyg,tam,JackVi00,rec_long,41,,,,,
player,201209160nyg,tam,JackVi00,fumbles,0,,,,,
player,201209160nyg,tam,JackVi00,fumbles_lost,0,,,,,
player,201209160nyg,tam,WillMi04,pass_cmp,0,,,,,
player,201209160nyg,tam,WillMi04,pass_att,0,,,,,
player,201209160nyg,tam,WillMi04,pass_yds,0,,,,,
player,201209160nyg,tam,WillMi04,pass_td,0,,,,,
player,201209160nyg,tam,WillMi04,pass_int,0,,,,,
player,201209160nyg,tam,WillMi04,pass_sacked,0,,,,,
player,201209160nyg,tam,WillMi04,pass_sacked_yds,0,,,,,
player,201209160nyg,tam,WillMi04,pass_long,0,,,,,
player,201209160nyg,tam,WillMi04,pass_rating,,,,,,
player,201209160nyg,tam,WillMi04,rush_att,0,,,,,
player,201209160nyg,tam,WillMi04,rush_yds,0,,,,,
player,201209160nyg,tam,WillMi04,rush_td,0,,,,,
player,201209160nyg,tam,WillMi04,rush_long,0,,,,,
player,201209160nyg,tam,WillMi04,targets,5,,,,,
player,201209160nyg,tam,WillMi04,rec,3,,,,,
player,201209160nyg,tam,WillMi04,rec_yds,59,,,,,
player,201209160nyg,tam,WillMi04,rec_td,1,,,,,
player,201209160nyg,tam,WillMi04,rec_long,41,,,,,
player,201209160nyg,tam,WillMi04,fumbles,0,,,,,
player,201209160nyg,tam,WillMi04,fumbles_lost,0,,,,,
player,201209160nyg,tam,ClarDa00,pass_cmp,0,,,,,
player,201209160nyg,tam,ClarDa00,pass_att,0,,,,,
player,201209160nyg,tam,ClarDa00,pass_yds,0,,,,,
player,201209160nyg,tam,ClarDa00,pass_td,0,,,,,
player,201209160nyg,tam,ClarDa00,pass_int,0,,,,,
player,201209160nyg,tam,ClarDa00,pass_sacked,0,,,,,
player,201209160nyg,tam,ClarDa00,pass_sacked_yds,0,,,,,
player,201209160nyg,tam,ClarDa00,pass_long,0,,,,,
player,201209160nyg,tam,ClarDa00,pass_rating,,,,,,
player,201209160nyg,tam,ClarDa00,rush_att,0,,,,,
player,201209160nyg,tam,ClarDa00,rush_yds,0,,,,,
player,201209160nyg,tam,ClarDa00,rush_td,0,,,,,
player,201209160nyg,tam,ClarDa00,rush_long,0,,,,,
player,201209160nyg,tam,ClarDa00,targets,5,,,,,
player,201209160nyg,tam,ClarDa00,rec,4,,,,,
player,201209160nyg,tam,ClarDa00,rec_yds,33,,,,,
player,201209160nyg,tam,ClarDa00,rec_td,0,,,,,
player,201209160nyg,tam,ClarDa00,rec_long,20,,,,,
player,201209160nyg,tam,ClarDa00,fumbles,0,,,,,
player,201209160nyg,tam,ClarDa00,fumbles_lost,0,,,,,
player,201209160nyg,tam,StroSa00,pass_cmp,0,,,,,
player,201209160nyg,tam,StroSa00,pass_att,0,,,,,
player,201209160nyg,tam,StroSa00,pass_yds,0,,,,,
player,201209160nyg,tam,StroSa00,pass_td,0,,,,,
player,201209160nyg,tam,StroSa00,pass_int,0,,,,,
player,201209160nyg,tam,StroSa00,pass_sacked,0,,,,,
player,201209160nyg,tam,StroSa00,pass_sacked_yds,0,,,,,
player,201209160nyg,tam,StroSa00,pass_long,0,,,,,
player,201209160nyg,tam,StroSa00,pass_rating,,,,,,
player,201209160nyg,tam,StroSa00,rush_att,0,,,,,
player,201209160nyg,tam,StroSa00,rush_yds,0,,,,,
player,201209160nyg,tam,StroSa00,rush_td,0,,,,,
player,201209160nyg,tam,StroSa00,rush_long,0,,,,,
player,201209160nyg,tam,StroSa00,targets,2,,,,,
player,201209160nyg,tam,StroSa00,rec,1,,,,,
player,201209160nyg,tam,StroSa00,rec_yds,14,,,,,
player,201209160nyg,tam,StroSa00,rec_td,0,,,,,
player,201209160nyg,tam,StroSa00,rec_long,14,,,,,
player,201209160nyg,tam,StroSa00,fumbles,0,,,,,
player,201209160nyg,tam,StroSa00,fumbles_lost,0,,,,,
player,201209160nyg,tam,LoriEr99,pass_cmp,0,,,,,
player,201209160nyg,tam,LoriEr99,pass_att,0,,,,,
player,201209160nyg,tam,LoriEr99,pass_yds,0,,,,,
player,201209160nyg,tam,LoriEr99,pass_td,0,,,,,
player,201209160nyg,tam,LoriEr99,pass_int,0,,,,,
player,201209160nyg,tam,LoriEr99,pass_sacked,0,,,,,
player,201209160nyg,tam,LoriEr99,pass_sacked_yds,0,,,,,
player,201209160nyg,tam,LoriEr99,pass_long,0,,,,,
player,201209160nyg,tam,LoriEr99,pass_rating,,,,,,
player,201209160nyg,tam,LoriEr99,rush_att,0,,,,,
player,201209160nyg,tam,LoriEr99,rush_yds,0,,,,,
player,201209160nyg,tam,LoriEr99,rush_td,0,,,,,
player,201209160nyg,tam,LoriEr99,rush_long,0,,,,,
player,201209160nyg,tam,LoriEr99,targets,1,,,,,
player,201209160nyg,tam,LoriEr99,rec,1,,,,,
player,201209160nyg,tam,LoriEr99,rec_yds,8,,,,,
player,201209160nyg,tam,LoriEr99,rec_td,0,,,,,
player,201209160nyg,tam,LoriEr99,rec_long,8,,,,,
player,201209160nyg,tam,LoriEr99,fumbles,0,,,,,
player,201209160nyg,tam,LoriEr99,fumbles_lost,0,,,,,
player,201209160nyg,nyg,MannEl00,pass_cmp,31,,,,,
player,201209160nyg,nyg,MannEl00,pass_att,51,,,,,
player,201209160nyg,nyg,MannEl00,pass_yds,510,,,,,
player,201209160nyg,nyg,MannEl00,pass_td,3,,,,,
player,201209160nyg,nyg,MannEl00,pass_int,3,,,,,
player,201209160nyg,nyg,MannEl00,pass_sacked,0,,,,,
player,201209160nyg,nyg,MannEl00,pass_sacked_yds,0,,,,,
player,201209160nyg,nyg,MannEl00,pass_long,80,,,,,
player,201209160nyg,nyg,MannEl00,pass_rating,89.5,,,,,
player,201209160nyg,nyg,MannEl00,rush_att,3,,,,,
player,201209160nyg,nyg,MannEl00,rush_yds,-2,,,,,
player,201209160nyg,nyg,MannEl00,rush_td,0,,,,,
player,201209160nyg,nyg,MannEl00,rush_long,0,,,,,
player,201209160nyg,nyg,MannEl00,targets,0,,,,,
player,201209160nyg,nyg,MannEl00,rec,0,,,,,
player,201209160nyg,nyg,MannEl00,rec_yds,0,,,,,
player,201209160nyg,nyg,MannEl00,rec_td,0,,,,,
player,201209160nyg,nyg,MannEl00,rec_long,0,,,,,
player,201209160nyg,nyg,MannEl00,fumbles,1,,,,,
player,201209160nyg,nyg,MannEl00,fumbles_lost,0,,,,,
player,201209160nyg,nyg,BrowAn03,pass_cmp,0,,,,,
player,201209160nyg,nyg,BrowAn03,pass_att,0,,,,,
player,201209160nyg,nyg,BrowAn03,pass_yds,0,,,,,
player,201209160nyg,nyg,BrowAn03,pass_td,0,,,,,
player,201209160nyg,nyg,BrowAn03,pass_int,0,,,,,
player,201209160nyg,nyg,BrowAn03,pass_sacked,0,,,,,
player,201209160nyg,nyg,BrowAn03,pass_sacked_yds,0,,,,,
player,201209160nyg,nyg,BrowAn03,pass_long,0,,,,,
player,201209160nyg,nyg,BrowAn03,pass_rating,,,,,,
player,201209160nyg,nyg,BrowAn03,rush_att,13,,,,,
player,201209160nyg,nyg,BrowAn03,rush_yds,71,,,,,
player,201209160nyg,nyg,BrowAn03,rush_td,1,,,,,
player,201209160nyg,nyg,BrowAn03,rush_long,23,,,,,
player,201209160nyg,nyg,BrowAn03,targets,2,,,,,
player,201209160nyg,nyg,BrowAn03,rec,2,,,,,
player,201209160nyg,nyg,BrowAn03,rec_yds,19,,,,,
player,201209160nyg,nyg,BrowAn03,rec_td,0,,,,,
player,201209160nyg,nyg,BrowAn03,rec_long,11,,,,,
player,201209160nyg,nyg,BrowAn03,fumbles,0,,,,,
player,201209160nyg,nyg,BrowAn03,fumbles_lost,0,,,,,
player,201209160nyg,nyg,BradAh00,pass_cmp,0,,,,,
player,201209160nyg,nyg,BradAh00,pass_att,0,,,,,
player,201209160nyg,nyg,BradAh00,pass_yds,0,,,,,
player,201209160nyg,nyg,BradAh00,pass_td,0,,,,,
player,201209160nyg,nyg,BradAh00,pass_int,0,,,,,
player,201209160nyg,nyg,BradAh00,pass_sacked,0,,,,,
player,201209160nyg,nyg,BradAh00,pass_sacked_yds,0,,,,,
player,201209160nyg,nyg,BradAh00,pass_long,0,,,,,
player,201209160nyg,nyg,BradAh00,pass_rating,,,,,,
player,201209160nyg,nyg,BradAh00,rush_att,5,,,,,
player,201209160nyg,nyg,BradAh00,rush_yds,16,,,,,
player,201209160nyg,nyg,BradAh00,rush_td,0,,,,,
player,201209160nyg,nyg,BradAh00,rush_long,12,,,,,
player,201209160nyg,nyg,BradAh00,targets,0,,,,,
player,201209160nyg,nyg,BradAh00,rec,0,,,,,
player,201209160nyg,nyg,BradAh00,rec_yds,0,,,,,
player,201209160nyg,nyg,BradAh00,rec_td,0,,,,,
player,201209160nyg,nyg,BradAh00,rec_long,0,,,,,
player,201209160nyg,nyg,BradAh00,fumbles,0,,,,,
player,201209160nyg,nyg,BradAh00,fumbles_lost,0,,,,,
player,201209160nyg,nyg,WilsDa01,pass_cmp,0,,,,,
player,201209160nyg,nyg,WilsDa01,pass_att,0,,,,,
player,201209160nyg,nyg,WilsDa01,pass_yds,0,,,,,
player,201209160nyg,nyg,WilsDa01,pass_td,0,,,,,
player,201209160nyg,nyg,WilsDa01,pass_int,0,,,,,
player,201209160nyg,nyg,WilsDa01,pass_sacked,0,,,,,
player,201209160nyg,nyg,WilsDa01,pass_sacked_yds,0,,,,,
player,201209160nyg,nyg,WilsDa01,pass_long,0,,,,,
player,201209160nyg,nyg,WilsDa01,pass_rating,,,,,,
player,201209160nyg,nyg,WilsDa01,rush_att,3,,,,,
player,201209160nyg,nyg,WilsDa01,rush_yds,6,,,,,
player,201209160nyg,nyg,WilsDa01,rush_td,0,,,,,
player,201209160nyg,nyg,WilsDa01,rush_long,4,,,,,
player,201209160nyg,nyg,WilsDa01,targets,2,,,,,
player,201209160nyg,nyg,WilsDa01,rec,0,,,,,
player,201209160nyg,nyg,WilsDa01,rec_yds,0,,,,,
player,201209160nyg,nyg,WilsDa01,rec_td,0,,,,,
player,201209160nyg,nyg,WilsDa01,rec_long,0,,,,,
player,201209160nyg,nyg,WilsDa01,fumbles,0,,,,,
player,201209160nyg,nyg,WilsDa01,fumbles_lost,0,,,,,
player,201209160nyg,nyg,HynoHe01,pass_cmp,0,,,,,
player,201209160nyg,nyg,HynoHe01,pass_att,0,,,,,
player,201209160nyg,nyg,HynoHe01,pass_yds,0,,,,,
player,201209160nyg,nyg,HynoHe01,pass_td,0,,,,,
player,201209160nyg,nyg,HynoHe01,pass_int,0,,,,,
player,201209160nyg,nyg,HynoHe01,pass_sacked,0,,,,,
player,201209160nyg,nyg,HynoHe01,pass_sacked_yds,0,,,,,
player,201209160nyg,nyg,HynoHe01,pass_long,0,,,,,
player,201209160nyg,nyg,HynoHe01,pass_rating,,,,,,
player,201209160nyg,nyg,HynoHe01,rush_att,1,,,,,
player,201209160nyg,nyg,HynoHe01,rush_yds,3,,,,,
player,201209160nyg,nyg,HynoHe01,rush_td,0,,,,,
player,201209160nyg,nyg,HynoHe01,rush_long,3,,,,,
player,201209160nyg,nyg,HynoHe01,targets,1,,,,,
player,201209160nyg,nyg,HynoHe01,rec,1,,,,,
player,201209160nyg,nyg,HynoHe01,rec_yds,5,,,,,
player,201209160nyg,nyg,HynoHe01,rec_td,0,,,,,
player,201209160nyg,nyg,HynoHe01,rec_long,5,,,,,
player,201209160nyg,nyg,HynoHe01,fumbles,0,,,,,
player,201209160nyg,nyg,HynoHe01,fumbles_lost,0,,,,,
player,201209160nyg,nyg,NickHa01,pass_cmp,0,,,,,
player,201209160nyg,nyg,NickHa01,pass_att,0,,,,,
player,201209160nyg,nyg,NickHa01,pass_yds,0,,,,,
player,201209160nyg,nyg,NickHa01,pass_td,0,,,,,
player,201209160nyg,nyg,NickHa01,pass_int,0,,,,,
player,201209160nyg,nyg,NickHa01,pass_sacked,0,,,,,
player,201209160nyg,nyg,NickHa01,pass_sacked_yds,0,,,,,
player,201209160nyg,nyg,NickHa01,pass_long,0,,,,,
player,201209160nyg,nyg,NickHa01,pass_rating,,,,,,
player,201209160nyg,nyg,NickHa01,rush_att,0,,,,,
player,201209160nyg,nyg,NickHa01,rush_yds,0,,,,,
player,201209160nyg,nyg,NickHa01,rush_td,0,,,,,
player,201209160nyg,nyg,NickHa01,rush_long,0,,,,,
player,201209160nyg,nyg,NickHa01,targets,15,,,,,
player,201209160nyg,nyg,NickHa01,rec,10,,,,,
player,201209160nyg,nyg,NickHa01,rec_yds,199,,,,,
player,201209160nyg,nyg,NickHa01,rec_td,1,,,,,
player,201209160nyg,nyg,NickHa01,rec_long,50,,,,,
player,201209160nyg,nyg,NickHa01,fumbles,0,,,,,
player,201209160nyg,nyg,NickHa01,fumbles_lost,0,,,,,
player,201209160nyg,nyg,CruzVi00,pass_cmp,0,,,,,
player,201209160nyg,nyg,CruzVi00,pass_att,0,,,,,
player,201209160nyg,nyg,CruzVi00,pass_yds,0,,,,,
player,201209160nyg,nyg,CruzVi00,pass_td,0,,,,,
player,201209160nyg,nyg,CruzVi00,pass_int,0,,,,,
player,201209160nyg,nyg,CruzVi00,pass_sacked,0,,,,,
player,201209160nyg,nyg,CruzVi00,pass_sacked_yds,0,,,,,
player,201209160nyg,nyg,CruzVi00,pass_long,0,,,,,
player,201209160nyg,nyg,CruzVi00,pass_rating,,,,,,
player,201209160nyg,nyg,CruzVi00,rush_att,0,,,,,
player,201209160nyg,nyg,CruzVi00,rush_yds,0,,,,,
player,201209160nyg,nyg,CruzVi00,rush_td,0,,,,,
player,201209160nyg,nyg,CruzVi00,rush_long,0,,,,,
player,201209160nyg,nyg,CruzVi00,targets,17,,,,,
player,201209160nyg,nyg,CruzVi00,rec,11,,,,,
player,201209160nyg,nyg,CruzVi00,rec_yds,179,,,,,
player,201209160nyg,nyg,CruzVi00,rec_td,1,,,,,
player,201209160nyg,nyg,CruzVi00,rec_long,80,,,,,
player,201209160nyg,nyg,CruzVi00,fumbles,0,,,,,
player,201209160nyg,nyg,CruzVi00,fumbles_lost,0,,,,,
player,201209160nyg,nyg,BennMa00,pass_cmp,0,,,,,
player,201209160nyg,nyg,BennMa00,pass_att,0,,,,,
player,201209160nyg,nyg,BennMa00,pass_yds,0,,,,,
player,201209160nyg,nyg,BennMa00,pass_td,0,,,,,
player,201209160nyg,nyg,BennMa00,pass_int,0,,,,,
player,201209160nyg,nyg,BennMa00,pass_sacked,0,,,,,
player,201209160nyg,nyg,BennMa00,pass_sacked_yds,0,,,,,
player,201209160nyg,nyg,BennMa00,pass_long,0,,,,,
player,201209160nyg,nyg,BennMa00,pass_rating,,,,,,
player,201209160nyg,nyg,BennMa00,rush_att,0,,,,,
player,201209160nyg,nyg,BennMa00,rush_yds,0,,,,,
player,201209160nyg,nyg,BennMa00,rush_td,0,,,,,
player,201209160nyg,nyg,BennMa00,rush_long,0,,,,,
player,201209160nyg,nyg,BennMa00,targets,10,,,,,
player,201209160nyg,nyg,BennMa00,rec,5,,,,,
player,201209160nyg,nyg,BennMa00,rec_yds,72,,,,,
player,201209160nyg,nyg,BennMa00,rec_td,1,,,,,
player,201209160nyg,nyg,BennMa00,rec_long,33,,,,,
player,201209160nyg,nyg,BennMa00,fumbles,0,,,,,
player,201209160nyg,nyg,BennMa00,fumbles_lost,0,,,,,
player,201209160nyg,nyg,BardRa00,pass_cmp,0,,,,,
player,201209160nyg,nyg,BardRa00,pass_att,0,,,,,
player,201209160nyg,nyg,BardRa00,pass_yds,0,,,,,
player,201209160nyg,nyg,BardRa00,pass_td,0,,,,,
player,201209160nyg,nyg,BardRa00,pass_int,0,,,,,
player,201209160nyg,nyg,BardRa00,pass_sacked,0,,,,,
player,201209160nyg,nyg,BardRa00,pass_sacked_yds,0,,,,,
player,201209160nyg,nyg,BardRa00,pass_long,0,,,,,
player,201209160nyg,nyg,BardRa00,pass_rating,,,,,,
player,201209160nyg,nyg,BardRa00,rush_att,0,,,,,
player,201209160nyg,nyg,BardRa00,rush_yds,0,,,,,
player,201209160nyg,nyg,BardRa00,rush_td,0,,,,,
player,201209160nyg,nyg,BardRa00,rush_long,0,,,,,
player,201209160nyg,nyg,BardRa00,targets,2,,,,,
player,201209160nyg,nyg,BardRa00,rec,1,,,,,
player,201209160nyg,nyg,BardRa00,rec_yds,24,,,,,
player,201209160nyg,nyg,BardRa00,rec_td,0,,,,,
player,201209160nyg,nyg,BardRa00,rec_long,24,,,,,
player,201209160nyg,nyg,BardRa00,fumbles,0,,,,,
player,201209160nyg,nyg,BardRa00,fumbles_lost,0,,,,,
player,201209160nyg,nyg,HixoDo00,pass_cmp,0,,,,,
player,201209160nyg,nyg,HixoDo00,pass_att,0,,,,,
player,201209160nyg,nyg,HixoDo00,pass_yds,0,,,,,
player,201209160nyg,nyg,HixoDo00,pass_td,0,,,,,
player,201209160nyg,nyg,HixoDo00,pass_int,0,,,,,
player,201209160nyg,nyg,HixoDo00,pass_sacked,0,,,,,
player,201209160nyg,nyg,HixoDo00,pass_sacked_yds,0,,,,,
player,201209160nyg,nyg,HixoDo00,pass_long,0,,,,,
player,201209160nyg,nyg,HixoDo00,pass_rating,,,,,,
player,201209160nyg,nyg,HixoDo00,rush_att,0,,,,,
player,201209160nyg,nyg,HixoDo00,rush_yds,0,,,,,
player,201209160nyg,nyg,HixoDo00,rush_td,0,,,,,
player,201209160nyg,nyg,HixoDo00,rush_long,0,,,,,
player,201209160nyg,nyg,HixoDo00,targets,1,,,,,
player,201209160nyg,nyg,HixoDo00,rec,1,,,,,
player,201209160nyg,nyg,HixoDo00,rec_yds,12,,,,,
player,201209160nyg,nyg,HixoDo00,rec_td,0,,,,,
player,201209160nyg,nyg,HixoDo00,rec_long,12,,,,,
player,201209160nyg,nyg,HixoDo00,fumbles,0,,,,,
player,201209160nyg,nyg,HixoDo00,fumbles_lost,0,,,,,
player,201209160nyg,nyg,BeatWi20,pass_cmp,0,,,,,
player,201209160nyg,nyg,BeatWi20,pass_att,0,,,,,
player,201209160nyg,nyg,BeatWi20,pass_yds,0,,,,,
player,201209160nyg,nyg,BeatWi20,pass_td,0,,,,,
player,201209160nyg,nyg,BeatWi20,pass_int,0,,,,,
player,201209160nyg,nyg,BeatWi20,pass_sacked,0,,,,,
player,201209160nyg,nyg,BeatWi20,pass_sacked_yds,0,,,,,
player,201209160nyg,nyg,BeatWi20,pass_long,0,,,,,
player,201209160nyg,nyg,BeatWi20,pass_rating,,,,,,
player,201209160nyg,nyg,BeatWi20,rush_att,0,,,,,
player,201209160nyg,nyg,BeatWi20,rush_yds,0,,,,,
player,201209160nyg,nyg,BeatWi20,rush_td,0,,,,,
player,201209160nyg,nyg,BeatWi20,rush_long,0,,,,,
player,201209160nyg,nyg,BeatWi20,targets,1,,,,,
player,201209160nyg,nyg,BeatWi20,rec,0,,,,,
player,201209160nyg,nyg,BeatWi20,rec_yds,0,,,,,
player,201209160nyg,nyg,BeatWi20,rec_td,0,,,,,
player,201209160nyg,nyg,BeatWi20,rec_long,0,,,,,
player,201209160nyg,nyg,BeatWi20,fumbles,0,,,,,
player,201209160nyg,nyg,BeatWi20,fumbles_lost,0,,,,,
player,201209160nyg,tam,FostMa00,def_int,1,,,,,
player,201209160nyg,tam,FostMa00,def_int_yds,0,,,,,
player,201209160nyg,tam,FostMa00,def_int_td,0,,,,,
player,201209160nyg,tam,FostMa00,def_int_long,0,,,,,
player,201209160nyg,tam,FostMa00,pass_defended,1,,,,,
player,201209160nyg,tam,FostMa00,sacks,0.0,,,,,
player,201209160nyg,tam,FostMa00,tackles_combined,13,,,,,
player,201209160nyg,tam,FostMa00,tackles_solo,12,,,,,
player,201209160nyg,tam,FostMa00,tackles_assists,1,,,,,
player,201209160nyg,tam,FostMa00,tackles_loss,2,,,,,
player,201209160nyg,tam,FostMa00,qb_hits,0,,,,,
player,201209160nyg,tam,FostMa00,fumbles_rec,0,,,,,
player,201209160nyg,tam,FostMa00,fumbles_rec_yds,0,,,,,
player,201209160nyg,tam,FostMa00,fumbles_rec_td,0,,,,,
player,201209160nyg,tam,FostMa00,fumbles_forced,0,,,,,
