game,2012,7,20121021,201210210tam,nor,"New Orleans Saints",35,tam,"Tampa Bay Buccaneers",28
player,201210210tam,nor,MoorLa00,rec_yds,121,,,,,
player,201210210tam,nor,MoorLa00,rec_td,0,,,,,
player,201210210tam,nor,MoorLa00,rec_long,35,,,,,
player,201210210tam,nor,MoorLa00,fumbles,0,,,,,
player,201210210tam,nor,MoorLa00,fumbles_lost,0,,,,,
player,201210210tam,nor,HendDe00,pass_cmp,0,,,,,
player,201210210tam,nor,HendDe00,pass_att,0,,,,,
player,201210210tam,nor,HendDe00,pass_yds,0,,,,,
player,201210210tam,nor,HendDe00,pass_td,0,,,,,
player,201210210tam,nor,HendDe00,pass_int,0,,,,,
player,201210210tam,nor,HendDe00,pass_sacked,0,,,,,
player,201210210tam,nor,HendDe00,pass_sacked_yds,0,,,,,
player,201210210tam,nor,HendDe00,pass_long,0,,,,,
player,201210210tam,nor,HendDe00,pass_rating,,,,,,
player,201210210tam,nor,HendDe00,rush_att,0,,,,,
player,201210210tam,nor,HendDe00,rush_yds,0,,,,,
player,201210210tam,nor,HendDe00,rush_td,0,,,,,
player,201210210tam,nor,HendDe00,rush_long,0,,,,,
player,201210210tam,nor,HendDe00,targets,3,,,,,
player,201210210tam,nor,HendDe00,rec,3,,,,,
player,201210210tam,nor,HendDe00,rec_yds,75,,,,,
player,201210210tam,nor,HendDe00,rec_td,0,,,,,
player,201210210tam,nor,HendDe00,rec_long,40,,,,,
player,201210210tam,nor,HendDe00,fumbles,0,,,,,
player,201210210tam,nor,HendDe00,fumbles_lost,0,,,,,
player,201210210tam,nor,ColsMa00,pass_cmp,0,,,,,
player,201210210tam,nor,ColsMa00,pass_att,0,,,,,
player,201210210tam,nor,ColsMa00,pass_yds,0,,,,,
player,201210210tam,nor,ColsMa00,pass_td,0,,,,,
player,201210210tam,nor,ColsMa00,pass_int,0,,,,,
player,201210210tam,nor,ColsMa00,pass_sacked,0,,,,,
player,201210210tam,nor,ColsMa00,pass_sacked_yds,0,,,,,
player,201210210tam,nor,ColsMa00,pass_long,0,,,,,
player,201210210tam,nor,ColsMa00,pass_rating,,,,,,
player,201210210tam,nor,ColsMa00,rush_att,0,,,,,
player,201210210tam,nor,ColsMa00,rush_yds,0,,,,,
player,201210210tam,nor,ColsMa00,rush_td,0,,,,,
player,201210210tam,nor,ColsMa00,rush_long,0,,,,,
player,201210210tam,nor,ColsMa00,targets,10,,,,,
player,201210210tam,nor,ColsMa00,rec,7,,,,,
player,201210210tam,nor,ColsMa00,rec_yds,73,,,,,
player,201210210tam,nor,ColsMa00,rec_td,1,,,,,
player,201210210tam,nor,ColsMa00,rec_long,17,,,,,
player,201210210tam,nor,ColsMa00,fumbles,0,,,,,
player,201210210tam,nor,ColsMa00,fumbles_lost,0,,,,,
player,201210210tam,nor,MorgJo01,pass_cmp,0,,,,,
player,201210210tam,nor,MorgJo01,pass_att,0,,,,,
player,201210210tam,nor,MorgJo01,pass_yds,0,,,,,
player,201210210tam,nor,MorgJo01,pass_td,0,,,,,
player,201210210tam,nor,MorgJo01,pass_int,0,,,,,
player,201210210tam,nor,MorgJo01,pass_sacked,0,,,,,
player,201210210tam,nor,MorgJo01,pass_sacked_yds,0,,,,,
player,201210210tam,nor,MorgJo01,pass_long,0,,,,,
player,201210210tam,nor,MorgJo01,pass_rating,,,,,,
player,201210210tam,nor,MorgJo01,rush_att,0,,,,,
player,201210210tam,nor,MorgJo01,rush_yds,0,,,,,
player,201210210tam,nor,MorgJo01,rush_td,0,,,,,
player,201210210tam,nor,MorgJo01,rush_long,0,,,,,
player,201210210tam,nor,MorgJo01,targets,3,,,,,
player,201210210tam,nor,MorgJo01,rec,1,,,,,
player,201210210tam,nor,MorgJo01,rec_yds,48,,,,,
player,201210210tam,nor,MorgJo01,rec_td,1,,,,,
player,201210210tam,nor,MorgJo01,rec_long,48,,,,,
player,201210210tam,nor,MorgJo01,fumbles,0,,,,,
player,201210210tam,nor,MorgJo01,fumbles_lost,0,,,,,
player,201210210tam,nor,ThomDa02,pass_cmp,0,,,,,
player,201210210tam,nor,ThomDa02,pass_att,0,,,,,
player,201210210tam,nor,ThomDa02,pass_yds,0,,,,,
player,201210210tam,nor,ThomDa02,pass_td,0,,,,,
player,201210210tam,nor,ThomDa02,pass_int,0,,,,,
player,201210210tam,nor,ThomDa02,pass_sacked,0,,,,,
player,201210210tam,nor,ThomDa02,pass_sacked_yds,0,,,,,
player,201210210tam,nor,ThomDa02,pass_long,0,,,,,
player,201210210tam,nor,ThomDa02,pass_rating,,,,,,
player,201210210tam,nor,ThomDa02,rush_att,0,,,,,
player,201210210tam,nor,ThomDa02,rush_yds,0,,,,,
player,201210210tam,nor,ThomDa02,rush_td,0,,,,,
player,201210210tam,nor,ThomDa02,rush_long,0,,,,,
player,201210210tam,nor,ThomDa02,targets,4,,,,,
player,201210210tam,nor,ThomDa02,rec,2,,,,,
player,201210210tam,nor,ThomDa02,rec_yds,27,,,,,
player,201210210tam,nor,ThomDa02,rec_td,1,,,,,
player,201210210tam,nor,ThomDa02,rec_long,20,,,,,
player,201210210tam,nor,ThomDa02,fumbles,0,,,,,
player,201210210tam,nor,ThomDa02,fumbles_lost,0,,,,,
player,201210210tam,nor,CollJe01,pass_cmp,0,,,,,
player,201210210tam,nor,CollJe01,pass_att,0,,,,,
player,201210210tam,nor,CollJe01,pass_yds,0,,,,,
player,201210210tam,nor,CollJe01,pass_td,0,,,,,
player,201210210tam,nor,CollJe01,pass_int,0,,,,,
player,201210210tam,nor,CollJe01,pass_sacked,0,,,,,
player,201210210tam,nor,CollJe01,pass_sacked_yds,0,,,,,
player,201210210tam,nor,CollJe01,pass_long,0,,,,,
player,201210210tam,nor,CollJe01,pass_rating,,,,,,
player,201210210tam,nor,CollJe01,rush_att,0,,,,,
player,201210210tam,nor,CollJe01,rush_yds,0,,,,,
player,201210210tam,nor,CollJe01,rush_td,0,,,,,
player,201210210tam,nor,CollJe01,rush_long,0,,,,,
player,201210210tam,nor,CollJe01,targets,1,,,,,
player,201210210tam,nor,CollJe01,rec,1,,,,,
player,201210210tam,nor,CollJe01,rec_yds,1,,,,,
player,201210210tam,nor,CollJe01,rec_td,0,,,,,
player,201210210tam,nor,CollJe01,rec_long,1,,,,,
player,201210210tam,nor,CollJe01,fumbles,0,,,,,
player,201210210tam,nor,CollJe01,fumbles_lost,0,,,,,
player,201210210tam,tam,FreeJo00,pass_cmp,24,,,,,
player,201210210tam,tam,FreeJo00,pass_att,42,,,,,
player,201210210tam,tam,FreeJo00,pass_yds,420,,,,,
player,201210210tam,tam,FreeJo00,pass_td,3,,,,,
player,201210210tam,tam,FreeJo00,pass_int,0,,,,,
player,201210210tam,tam,FreeJo00,pass_sacked,2,,,,,
player,201210210tam,tam,FreeJo00,pass_sacked_yds,9,,,,,
player,201210210tam,tam,FreeJo00,pass_long,95,,,,,
player,201210210tam,tam,FreeJo00,pass_rating,115.2,,,,,
player,201210210tam,tam,FreeJo00,rush_att,1,,,,,
player,201210210tam,tam,FreeJo00,rush_yds,13,,,,,
player,201210210tam,tam,FreeJo00,rush_td,0,,,,,
player,201210210tam,tam,FreeJo00,rush_long,13,,,,,
player,201210210tam,tam,FreeJo00,targets,0,,,,,
player,201210210tam,tam,FreeJo00,rec,0,,,,,
player,201210210tam,tam,FreeJo00,rec_yds,0,,,,,
player,201210210tam,tam,FreeJo00,rec_td,0,,,,,
player,201210210tam,tam,FreeJo00,rec_long,0,,,,,
player,201210210tam,tam,FreeJo00,fumbles,1,,,,,
player,201210210tam,tam,FreeJo00,fumbles_lost,0,,,,,
player,201210210tam,tam,MartDo00,pass_cmp,0,,,,,
player,201210210tam,tam,MartDo00,pass_att,0,,,,,
player,201210210tam,tam,MartDo00,pass_yds,0,,,,,
player,201210210tam,tam,MartDo00,pass_td,0,,,,,
player,201210210tam,tam,MartDo00,pass_int,0,,,,,
player,201210210tam,tam,MartDo00,pass_sacked,0,,,,,
player,201210210tam,tam,MartDo00,pass_sacked_yds,0,,,,,
player,201210210tam,tam,MartDo00,pass_long,0,,,,,
player,201210210tam,tam,MartDo00,pass_rating,,,,,,
player,201210210tam,tam,MartDo00,rush_att,16,,,,,
player,201210210tam,tam,MartDo00,rush_yds,85,,,,,
player,201210210tam,tam,MartDo00,rush_td,1,,,,,
player,201210210tam,tam,MartDo00,rush_long,36,,,,,
player,201210210tam,tam,MartDo00,targets,3,,,,,
player,201210210tam,tam,MartDo00,rec,3,,,,,
player,201210210tam,tam,MartDo00,rec_yds,37,,,,,
player,201210210tam,tam,MartDo00,rec_td,0,,,,,
player,201210210tam,tam,MartDo00,rec_long,18,,,,,
player,201210210tam,tam,MartDo00,fumbles,0,,,,,
player,201210210tam,tam,MartDo00,fumbles_lost,0,,,,,
player,201210210tam,tam,WareDa00,pass_cmp,0,,,,,
player,201210210tam,tam,WareDa00,pass_att,0,,,,,
player,201210210tam,tam,WareDa00,pass_yds,0,,,,,
player,201210210tam,tam,WareDa00,pass_td,0,,,,,
player,201210210tam,tam,WareDa00,pass_int,0,,,,,
player,201210210tam,tam,WareDa00,pass_sacked,0,,,,,
player,201210210tam,tam,WareDa00,pass_sacked_yds,0,,,,,
player,201210210tam,tam,WareDa00,pass_long,0,,,,,
player,201210210tam,tam,WareDa00,pass_rating,,,,,,
player,201210210tam,tam,WareDa00,rush_att,1,,,,,
player,201210210tam,tam,WareDa00,rush_yds,4,,,,,
player,201210210tam,tam,WareDa00,rush_td,0,,,,,
player,201210210tam,tam,WareDa00,rush_long,4,,,,,
player,201210210tam,tam,WareDa00,targets,1,,,,,
player,201210210tam,tam,WareDa00,rec,1,,,,,
player,201210210tam,tam,WareDa00,rec_yds,6,,,,,
player,201210210tam,tam,WareDa00,rec_td,0,,,,,
player,201210210tam,tam,WareDa00,rec_long,6,,,,,
player,201210210tam,tam,WareDa00,fumbles,0,,,,,
player,201210210tam,tam,WareDa00,fumbles_lost,0,,,,,
player,201210210tam,tam,BennAr00,pass_cmp,0,,,,,
player,201210210tam,tam,BennAr00,pass_att,0,,,,,
player,201210210tam,tam,BennAr00,pass_yds,0,,,,,
player,201210210tam,tam,BennAr00,pass_td,0,,,,,
player,201210210tam,tam,BennAr00,pass_int,0,,,,,
player,201210210tam,tam,BennAr00,pass_sacked,0,,,,,
player,201210210tam,tam,BennAr00,pass_sacked_yds,0,,,,,
player,201210210tam,tam,BennAr00,pass_long,0,,,,,
player,201210210tam,tam,BennAr00,pass_rating,,,,,,
player,201210210tam,tam,BennAr00,rush_att,1,,,,,
player,201210210tam,tam,BennAr00,rush_yds,2,,,,,
player,201210210tam,tam,BennAr00,rush_td,0,,,,,
player,201210210tam,tam,BennAr00,rush_long,2,,,,,
player,201210210tam,tam,BennAr00,targets,0,,,,,
player,201210210tam,tam,BennAr00,rec,0,,,,,
player,201210210tam,tam,BennAr00,rec_yds,0,,,,,
player,201210210tam,tam,BennAr00,rec_td,0,,,,,
player,201210210tam,tam,BennAr00,rec_long,0,,,,,
player,201210210tam,tam,BennAr00,fumbles,0,,,,,
player,201210210tam,tam,BennAr00,fumbles_lost,0,,,,,
player,201210210tam,tam,JackVi00,pass_cmp,0,,,,,
player,201210210tam,tam,JackVi00,pass_att,0,,,,,
player,201210210tam,tam,JackVi00,pass_yds,0,,,,,
player,201210210tam,tam,JackVi00,pass_td,0,,,,,
player,201210210tam,tam,JackVi00,pass_int,0,,,,,
player,201210210tam,tam,JackVi00,pass_sacked,0,,,,,
player,201210210tam,tam,JackVi00,pass_sacked_yds,0,,,,,
player,201210210tam,tam,JackVi00,pass_long,0,,,,,
player,201210210tam,tam,JackVi00,pass_rating,,,,,,
player,201210210tam,tam,JackVi00,rush_att,0,,,,,
player,201210210tam,tam,JackVi00,rush_yds,0,,,,,
player,201210210tam,tam,JackVi00,rush_td,0,,,,,
player,201210210tam,tam,JackVi00,rush_long,0,,,,,
player,201210210tam,tam,JackVi00,targets,14,,,,,
player,201210210tam,tam,JackVi00,rec,7,,,,,
player,201210210tam,tam,JackVi00,rec_yds,216,,,,,
player,201210210tam,tam,JackVi00,rec_td,1,,,,,
player,201210210tam,tam,JackVi00,rec_long,95,,,,,
player,201210210tam,tam,JackVi00,fumbles,0,,,,,
player,201210210tam,tam,JackVi00,fumbles_lost,0,,,,,
player,201210210tam,tam,ClarDa00,pass_cmp,0,,,,,
player,201210210tam,tam,ClarDa00,pass_att,0,,,,,
player,201210210tam,tam,ClarDa00,pass_yds,0,,,,,
player,201210210tam,tam,ClarDa00,pass_td,0,,,,,
player,201210210tam,tam,ClarDa00,pass_int,0,,,,,
player,201210210tam,tam,ClarDa00,pass_sacked,0,,,,,
player,201210210tam,tam,ClarDa00,pass_sacked_yds,0,,,,,
player,201210210tam,tam,ClarDa00,pass_long,0,,,,,
player,201210210tam,tam,ClarDa00,pass_rating,,,,,,
player,201210210tam,tam,ClarDa00,rush_att,0,,,,,
player,201210210tam,tam,ClarDa00,rush_yds,0,,,,,
player,201210210tam,tam,ClarDa00,rush_td,0,,,,,
player,201210210tam,tam,ClarDa00,rush_long,0,,,,,
player,201210210tam,tam,ClarDa00,targets,6,,,,,
player,201210210tam,tam,ClarDa00,rec,5,,,,,
player,201210210tam,tam,ClarDa00,rec_yds,51,,,,,
player,201210210tam,tam,ClarDa00,rec_td,1,,,,,
player,201210210tam,tam,ClarDa00,rec_long,15,,,,,
player,201210210tam,tam,ClarDa00,fumbles,0,,,,,
player,201210210tam,tam,ClarDa00,fumbles_lost,0,,,,,
player,201210210tam,tam,WillMi04,pass_cmp,0,,,,,
player,201210210tam,tam,WillMi04,pass_att,0,,,,,
player,201210210tam,tam,WillMi04,pass_yds,0,,,,,
player,201210210tam,tam,WillMi04,pass_td,0,,,,,
player,201210210tam,tam,WillMi04,pass_int,0,,,,,
player,201210210tam,tam,WillMi04,pass_sacked,0,,,,,
player,201210210tam,tam,WillMi04,pass_sacked_yds,0,,,,,
player,201210210tam,tam,WillMi04,pass_long,0,,,,,
player,201210210tam,tam,WillMi04,pass_rating,,,,,,
player,201210210tam,tam,WillMi04,rush_att,0,,,,,
player,201210210tam,tam,WillMi04,rush_yds,0,,,,,
player,201210210tam,tam,WillMi04,rush_td,0,,,,,
player,201210210tam,tam,WillMi04,rush_long,0,,,,,
player,201210210tam,tam,WillMi04,targets,8,,,,,
player,201210210tam,tam,WillMi04,rec,4,,,,,
player,201210210tam,tam,WillMi04,rec_yds,36,,,,,
player,201210210tam,tam,WillMi04,rec_td,0,,,,,
player,201210210tam,tam,WillMi04,rec_long,17,,,,,
player,201210210tam,tam,WillMi04,fumbles,0,,,,,
player,201210210tam,tam,WillMi04,fumbles_lost,0,,,,,
player,201210210tam,tam,UndeTi00,pass_cmp,0,,,,,
player,201210210tam,tam,UndeTi00,pass_att,0,,,,,
player,201210210tam,tam,UndeTi00,pass_yds,0,,,,,
player,201210210tam,tam,UndeTi00,pass_td,0,,,,,
player,201210210tam,tam,UndeTi00,pass_int,0,,,,,
player,201210210tam,tam,UndeTi00,pass_sacked,0,,,,,
player,201210210tam,tam,UndeTi00,pass_sacked_yds,0,,,,,
player,201210210tam,tam,UndeTi00,pass_long,0,,,,,
player,201210210tam,tam,UndeTi00,pass_rating,,,,,,
player,201210210tam,tam,UndeTi00,rush_att,0,,,,,
player,201210210tam,tam,UndeTi00,rush_yds,0,,,,,
player,201210210tam,tam,UndeTi00,rush_td,0,,,,,
player,201210210tam,tam,UndeTi00,rush_long,0,,,,,
player,201210210tam,tam,UndeTi00,targets,6,,,,,
player,201210210tam,tam,UndeTi00,rec,2,,,,,
player,201210210tam,tam,UndeTi00,rec_yds,35,,,,,
player,201210210tam,tam,UndeTi00,rec_td,1,,,,,
player,201210210tam,tam,UndeTi00,rec_long,22,,,,,
player,201210210tam,tam,UndeTi00,fumbles,0,,,,,
player,201210210tam,tam,UndeTi00,fumbles_lost,0,,,,,
player,201210210tam,tam,StocLu00,pass_cmp,0,,,,,
player,201210210tam,tam,StocLu00,pass_att,0,,,,,
player,201210210tam,tam,StocLu00,pass_yds,0,,,,,
player,201210210tam,tam,StocLu00,pass_td,0,,,,,
player,201210210tam,tam,StocLu00,pass_int,0,,,,,
player,201210210tam,tam,StocLu00,pass_sacked,0,,,,,
player,201210210tam,tam,StocLu00,pass_sacked_yds,0,,,,,
player,201210210tam,tam,StocLu00,pass_long,0,,,,,
player,201210210tam,tam,StocLu00,pass_rating,,,,,,
player,201210210tam,tam,StocLu00,rush_att,0,,,,,
player,201210210tam,tam,StocLu00,rush_yds,0,,,,,
player,201210210tam,tam,StocLu00,rush_td,0,,,,,
player,201210210tam,tam,StocLu00,rush_long,0,,,,,
player,201210210tam,tam,StocLu00,targets,1,,,,,
player,201210210tam,tam,StocLu00,rec,1,,,,,
player,201210210tam,tam,StocLu00,rec_yds,33,,,,,
player,201210210tam,tam,StocLu00,rec_td,0,,,,,
player,201210210tam,tam,StocLu00,rec_long,33,,,,,
player,201210210tam,tam,StocLu00,fumbles,0,,,,,
player,201210210tam,tam,StocLu00,fumbles_lost,0,,,,,
player,201210210tam,tam,LoriEr99,pass_cmp,0,,,,,
player,201210210tam,tam,LoriEr99,pass_att,0,,,,,
player,201210210tam,tam,LoriEr99,pass_yds,0,,,,,
player,201210210tam,tam,LoriEr99,pass_td,0,,,,,
player,201210210tam,tam,LoriEr99,pass_int,0,,,,,
player,201210210tam,tam,LoriEr99,pass_sacked,0,,,,,
player,201210210tam,tam,LoriEr99,pass_sacked_yds,0,,,,,
player,201210210tam,tam,LoriEr99,pass_long,0,,,,,
player,201210210tam,tam,LoriEr99,pass_rating,,,,,,
player,201210210tam,tam,LoriEr99,rush_att,0,,,,,
player,201210210tam,tam,LoriEr99,rush_yds,0,,,,,
player,201210210tam,tam,LoriEr99,rush_td,0,,,,,
player,201210210tam,tam,LoriEr99,rush_long,0,,,,,
player,201210210tam,tam,LoriEr99,targets,1,,,,,
player,201210210tam,tam,LoriEr99,rec,1,,,,,
player,201210210tam,tam,LoriEr99,rec_yds,6,,,,,
player,201210210tam,tam,LoriEr99,rec_td,0,,,,,
player,201210210tam,tam,LoriEr99,rec_long,6,,,,,
player,201210210tam,tam,LoriEr99,fumbles,0,,,,,
player,201210210tam,tam,LoriEr99,fumbles_lost,0,,,,,
player,201210210tam,tam,BlouLe00,pass_cmp,0,,,,,
player,201210210tam,tam,BlouLe00,pass_att,0,,,,,
player,201210210tam,tam,BlouLe00,pass_yds,0,,,,,
player,201210210tam,tam,BlouLe00,pass_td,0,,,,,
player,201210210tam,tam,BlouLe00,pass_int,0,,,,,
player,201210210tam,tam,BlouLe00,pass_sacked,0,,,,,
player,201210210tam,tam,BlouLe00,pass_sacked_yds,0,,,,,
player,201210210tam,tam,BlouLe00,pass_long,0,,,,,
player,201210210tam,tam,BlouLe00,pass_rating,,,,,,
player,201210210tam,tam,BlouLe00,rush_att,5,,,,,
player,201210210tam,tam,BlouLe00,rush_yds,-2,,,,,
player,201210210tam,tam,BlouLe00,rush_td,0,,,,,
player,201210210tam,tam,BlouLe00,rush_long,1,,,,,
player,201210210tam,tam,BlouLe00,targets,1,,,,,
player,201210210tam,tam,BlouLe00,rec,0,,,,,
player,201210210tam,tam,BlouLe00,rec_yds,0,,,,,
player,201210210tam,tam,BlouLe00,rec_td,0,,,,,
player,201210210tam,tam,BlouLe00,rec_long,0,,,,,
player,201210210tam,tam,BlouLe00,fumbles,0,,,,,
player,201210210tam,tam,BlouLe00,fumbles_lost,0,,,,,
player,201210210tam,nor,GaleJu00,def_int,0,,,,,
player,201210210tam,nor,GaleJu00,def_int_yds,0,,,,,
player,201210210tam,nor,GaleJu00,def_int_td,0,,,,,
player,201210210tam,nor,GaleJu00,def_int_long,0,,,,,
player,201210210tam,nor,GaleJu00,pass_defended,0,,,,,
player,201210210tam,nor,GaleJu00,sacks,1.0,,,,,
player,201210210tam,nor,GaleJu00,tackles_combined,4,,,,,
player,201210210tam,nor,GaleJu00,tackles_solo,4,,,,,
player,201210210tam,nor,GaleJu00,tackles_assists,0,,,,,
player,201210210tam,nor,GaleJu00,tackles_loss,2,,,,,
player,201210210tam,nor,GaleJu00,qb_hits,1,,,,,
player,201210210tam,nor,GaleJu00,fumbles_rec,0,,,,,
player,201210210tam,nor,GaleJu00,fumbles_rec_yds,0,,,,,
player,201210210tam,nor,GaleJu00,fumbles_rec_td,0,,,,,
player,201210210tam,nor,GaleJu00,fumbles_forced,0,,,,,
player,201210210tam,nor,JordCa00,def_int,0,,,,,
