game,2012,3,20120920,201209200car,nyg,"New York Giants",36,car,"Carolina Panthers",7
player,201209200car,nyg,PierJa99,def_int_td,0,,,,,
player,201209200car,nyg,PierJa99,def_int_long,0,,,,,
player,201209200car,nyg,PierJa99,pass_defended,2,,,,,
player,201209200car,nyg,PierJa99,sacks,0.5,,,,,
player,201209200car,nyg,PierJa99,tackles_combined,3,,,,,
player,201209200car,nyg,PierJa99,tackles_solo,1,,,,,
player,201209200car,nyg,PierJa99,tackles_assists,2,,,,,
player,201209200car,nyg,PierJa99,tackles_loss,0,,,,,
player,201209200car,nyg,PierJa99,qb_hits,2,,,,,
player,201209200car,nyg,PierJa99,fumbles_rec,0,,,,,
player,201209200car,nyg,PierJa99,fumbles_rec_yds,0,,,,,
player,201209200car,nyg,PierJa99,fumbles_rec_td,0,,,,,
player,201209200car,nyg,PierJa99,fumbles_forced,0,,,,,
player,201209200car,nyg,RollAn20,def_int,0,,,,,
player,201209200car,nyg,RollAn20,def_int_yds,0,,,,,
player,201209200car,nyg,RollAn20,def_int_td,0,,,,,
player,201209200car,nyg,RollAn20,def_int_long,0,,,,,
player,201209200car,nyg,RollAn20,pass_defended,0,,,,,
player,201209200car,nyg,RollAn20,sacks,0.0,,,,,
player,201209200car,nyg,RollAn20,tackles_combined,7,,,,,
player,201209200car,nyg,RollAn20,tackles_solo,7,,,,,
player,201209200car,nyg,RollAn20,tackles_assists,0,,,,,
player,201209200car,nyg,RollAn20,tackles_loss,0,,,,,
player,201209200car,nyg,RollAn20,qb_hits,0,,,,,
player,201209200car,nyg,RollAn20,fumbles_rec,0,,,,,
player,201209200car,nyg,RollAn20,fumbles_rec_yds,0,,,,,
player,201209200car,nyg,RollAn20,fumbles_rec_td,0,,,,,
player,201209200car,nyg,RollAn20,fumbles_forced,0,,,,,
player,201209200car,nyg,PhilKe99,def_int,0,,,,,
player,201209200car,nyg,PhilKe99,def_int_yds,0,,,,,
player,201209200car,nyg,PhilKe99,def_int_td,0,,,,,
player,201209200car,nyg,PhilKe99,def_int_long,0,,,,,
player,201209200car,nyg,PhilKe99,pass_defended,0,,,,,
player,201209200car,nyg,PhilKe99,sacks,0.0,,,,,
player,201209200car,nyg,PhilKe99,tackles_combined,5,,,,,
player,201209200car,nyg,PhilKe99,tackles_solo,4,,,,,
player,201209200car,nyg,PhilKe99,tackles_assists,1,,,,,
player,201209200car,nyg,PhilKe99,tackles_loss,0,,,,,
player,201209200car,nyg,PhilKe99,qb_hits,0,,,,,
player,201209200car,nyg,PhilKe99,fumbles_rec,0,,,,,
player,201209200car,nyg,PhilKe99,fumbles_rec_yds,0,,,,,
player,201209200car,nyg,PhilKe99,fumbles_rec_td,0,,,,,
player,201209200car,nyg,PhilKe99,fumbles_forced,0,,,,,
player,201209200car,nyg,WebsCo20,def_int,0,,,,,
player,201209200car,nyg,WebsCo20,def_int_yds,0,,,,,
player,201209200car,nyg,WebsCo20,def_int_td,0,,,,,
player,201209200car,nyg,WebsCo20,def_int_long,0,,,,,
player,201209200car,nyg,WebsCo20,pass_defended,0,,,,,
player,201209200car,nyg,WebsCo20,sacks,0.0,,,,,
player,201209200car,nyg,WebsCo20,tackles_combined,4,,,,,
player,201209200car,nyg,WebsCo20,tackles_solo,4,,,,,
player,201209200car,nyg,WebsCo20,tackles_assists,0,,,,,
player,201209200car,nyg,WebsCo20,tackles_loss,0,,,,,
player,201209200car,nyg,WebsCo20,qb_hits,0,,,,,
player,201209200car,nyg,WebsCo20,fumbles_rec,0,,,,,
player,201209200car,nyg,WebsCo20,fumbles_rec_yds,0,,,,,
player,201209200car,nyg,WebsCo20,fumbles_rec_td,0,,,,,
player,201209200car,nyg,WebsCo20,fumbles_forced,0,,,,,
player,201209200car,nyg,TuckJu20,def_int,0,,,,,
player,201209200car,nyg,TuckJu20,def_int_yds,0,,,,,
player,201209200car,nyg,TuckJu20,def_int_td,0,,,,,
player,201209200car,nyg,TuckJu20,def_int_long,0,,,,,
player,201209200car,nyg,TuckJu20,pass_defended,0,,,,,
player,201209200car,nyg,TuckJu20,sacks,0.0,,,,,
player,201209200car,nyg,TuckJu20,tackles_combined,3,,,,,
player,201209200car,nyg,TuckJu20,tackles_solo,2,,,,,
player,201209200car,nyg,TuckJu20,tackles_assists,1,,,,,
player,201209200car,nyg,TuckJu20,tackles_loss,0,,,,,
player,201209200car,nyg,TuckJu20,qb_hits,0,,,,,
player,201209200car,nyg,TuckJu20,fumbles_rec,0,,,,,
player,201209200car,nyg,TuckJu20,fumbles_rec_yds,0,,,,,
player,201209200car,nyg,TuckJu20,fumbles_rec_td,0,,,,,
player,201209200car,nyg,TuckJu20,fumbles_forced,0,,,,,
player,201209200car,nyg,BernRo20,def_int,0,,,,,
player,201209200car,nyg,BernRo20,def_int_yds,0,,,,,
player,201209200car,nyg,BernRo20,def_int_td,0,,,,,
player,201209200car,nyg,BernRo20,def_int_long,0,,,,,
player,201209200car,nyg,BernRo20,pass_defended,0,,,,,
player,201209200car,nyg,BernRo20,sacks,0.0,,,,,
player,201209200car,nyg,BernRo20,tackles_combined,2,,,,,
player,201209200car,nyg,BernRo20,tackles_solo,1,,,,,
player,201209200car,nyg,BernRo20,tackles_assists,1,,,,,
player,201209200car,nyg,BernRo20,tackles_loss,0,,,,,
player,201209200car,nyg,BernRo20,qb_hits,0,,,,,
player,201209200car,nyg,BernRo20,fumbles_rec,0,,,,,
player,201209200car,nyg,BernRo20,fumbles_rec_yds,0,,,,,
player,201209200car,nyg,BernRo20,fumbles_rec_td,0,,,,,
player,201209200car,nyg,BernRo20,fumbles_forced,0,,,,,
player,201209200car,nyg,HillWi01,def_int,0,,,,,
player,201209200car,nyg,HillWi01,def_int_yds,0,,,,,
player,201209200car,nyg,HillWi01,def_int_td,0,,,,,
player,201209200car,nyg,HillWi01,def_int_long,0,,,,,
player,201209200car,nyg,HillWi01,pass_defended,0,,,,,
player,201209200car,nyg,HillWi01,sacks,0.0,,,,,
player,201209200car,nyg,HillWi01,tackles_combined,2,,,,,
player,201209200car,nyg,HillWi01,tackles_solo,2,,,,,
player,201209200car,nyg,HillWi01,tackles_assists,0,,,,,
player,201209200car,nyg,HillWi01,tackles_loss,0,,,,,
player,201209200car,nyg,HillWi01,qb_hits,0,,,,,
player,201209200car,nyg,HillWi01,fumbles_rec,0,,,,,
player,201209200car,nyg,HillWi01,fumbles_rec_yds,0,,,,,
player,201209200car,nyg,HillWi01,fumbles_rec_td,0,,,,,
player,201209200car,nyg,HillWi01,fumbles_forced,0,,,,,
player,201209200car,nyg,JoseLi99,def_int,0,,,,,
player,201209200car,nyg,JoseLi99,def_int_yds,0,,,,,
player,201209200car,nyg,JoseLi99,def_int_td,0,,,,,
player,201209200car,nyg,JoseLi99,def_int_long,0,,,,,
player,201209200car,nyg,JoseLi99,pass_defended,0,,,,,
player,201209200car,nyg,JoseLi99,sacks,0.0,,,,,
player,201209200car,nyg,JoseLi99,tackles_combined,2,,,,,
player,201209200car,nyg,JoseLi99,tackles_solo,2,,,,,
player,201209200car,nyg,JoseLi99,tackles_assists,0,,,,,
player,201209200car,nyg,JoseLi99,tackles_loss,0,,,,,
player,201209200car,nyg,JoseLi99,qb_hits,0,,,,,
player,201209200car,nyg,JoseLi99,fumbles_rec,0,,,,,
player,201209200car,nyg,JoseLi99,fumbles_rec_yds,0,,,,,
player,201209200car,nyg,JoseLi99,fumbles_rec_td,0,,,,,
player,201209200car,nyg,JoseLi99,fumbles_forced,0,,,,,
player,201209200car,nyg,PaysSp00,def_int,0,,,,,
player,201209200car,nyg,PaysSp00,def_int_yds,0,,,,,
player,201209200car,nyg,PaysSp00,def_int_td,0,,,,,
player,201209200car,nyg,PaysSp00,def_int_long,0,,,,,
player,201209200car,nyg,PaysSp00,pass_defended,0,,,,,
player,201209200car,nyg,PaysSp00,sacks,0.0,,,,,
player,201209200car,nyg,PaysSp00,tackles_combined,2,,,,,
player,201209200car,nyg,PaysSp00,tackles_solo,2,,,,,
player,201209200car,nyg,PaysSp00,tackles_assists,0,,,,,
player,201209200car,nyg,PaysSp00,tackles_loss,0,,,,,
player,201209200car,nyg,PaysSp00,qb_hits,0,,,,,
player,201209200car,nyg,PaysSp00,fumbles_rec,1,,,,,
player,201209200car,nyg,PaysSp00,fumbles_rec_yds,0,,,,,
player,201209200car,nyg,PaysSp00,fumbles_rec_td,0,,,,,
player,201209200car,nyg,PaysSp00,fumbles_forced,1,,,,,
player,201209200car,nyg,ScotDa01,def_int,0,,,,,
player,201209200car,nyg,ScotDa01,def_int_yds,0,,,,,
player,201209200car,nyg,ScotDa01,def_int_td,0,,,,,
player,201209200car,nyg,ScotDa01,def_int_long,0,,,,,
player,201209200car,nyg,ScotDa01,pass_defended,0,,,,,
player,201209200car,nyg,ScotDa01,sacks,0.0,,,,,
player,201209200car,nyg,ScotDa01,tackles_combined,2,,,,,
player,201209200car,nyg,ScotDa01,tackles_solo,2,,,,,
player,201209200car,nyg,ScotDa01,tackles_assists,0,,,,,
player,201209200car,nyg,ScotDa01,tackles_loss,0,,,,,
player,201209200car,nyg,ScotDa01,qb_hits,0,,,,,
player,201209200car,nyg,ScotDa01,fumbles_rec,0,,,,,
player,201209200car,nyg,ScotDa01,fumbles_rec_yds,0,,,,,
player,201209200car,nyg,ScotDa01,fumbles_rec_td,0,,,,,
player,201209200car,nyg,ScotDa01,fumbles_forced,0,,,,,
player,201209200car,nyg,WillJa02,def_int,0,,,,,
player,201209200car,nyg,WillJa02,def_int_yds,0,,,,,
player,201209200car,nyg,WillJa02,def_int_td,0,,,,,
player,201209200car,nyg,WillJa02,def_int_long,0,,,,,
player,201209200car,nyg,WillJa02,pass_defended,0,,,,,
player,201209200car,nyg,WillJa02,sacks,0.0,,,,,
player,201209200car,nyg,WillJa02,tackles_combined,2,,,,,
player,201209200car,nyg,WillJa02,tackles_solo,1,,,,,
player,201209200car,nyg,WillJa02,tackles_assists,1,,,,,
player,201209200car,nyg,WillJa02,tackles_loss,0,,,,,
player,201209200car,nyg,WillJa02,qb_hits,0,,,,,
player,201209200car,nyg,WillJa02,fumbles_rec,0,,,,,
player,201209200car,nyg,WillJa02,fumbles_rec_yds,0,,,,,
player,201209200car,nyg,WillJa02,fumbles_rec_td,0,,,,,
player,201209200car,nyg,WillJa02,fumbles_forced,0,,,,,
player,201209200car,nyg,AmukPr00,def_int,0,,,,,
player,201209200car,nyg,AmukPr00,def_int_yds,0,,,,,
player,201209200car,nyg,AmukPr00,def_int_td,0,,,,,
player,201209200car,nyg,AmukPr00,def_int_long,0,,,,,
player,201209200car,nyg,AmukPr00,pass_defended,1,,,,,
player,201209200car,nyg,AmukPr00,sacks,0.0,,,,,
player,201209200car,nyg,AmukPr00,tackles_combined,1,,,,,
player,201209200car,nyg,AmukPr00,tackles_solo,1,,,,,
player,201209200car,nyg,AmukPr00,tackles_assists,0,,,,,
player,201209200car,nyg,AmukPr00,tackles_loss,0,,,,,
player,201209200car,nyg,AmukPr00,qb_hits,0,,,,,
player,201209200car,nyg,AmukPr00,fumbles_rec,0,,,,,
player,201209200car,nyg,AmukPr00,fumbles_rec_yds,0,,,,,
player,201209200car,nyg,AmukPr00,fumbles_rec_td,0,,,,,
player,201209200car,nyg,AmukPr00,fumbles_forced,0,,,,,
player,201209200car,nyg,BlacCh21,def_int,0,,,,,
player,201209200car,nyg,BlacCh21,def_int_yds,0,,,,,
player,201209200car,nyg,BlacCh21,def_int_td,0,,,,,
player,201209200car,nyg,BlacCh21,def_int_long,0,,,,,
player,201209200car,nyg,BlacCh21,pass_defended,0,,,,,
player,201209200car,nyg,BlacCh21,sacks,0.0,,,,,
player,201209200car,nyg,BlacCh21,tackles_combined,1,,,,,
player,201209200car,nyg,BlacCh21,tackles_solo,1,,,,,
player,201209200car,nyg,BlacCh21,tackles_assists,0,,,,,
player,201209200car,nyg,BlacCh21,tackles_loss,0,,,,,
player,201209200car,nyg,BlacCh21,qb_hits,0,,,,,
player,201209200car,nyg,BlacCh21,fumbles_rec,0,,,,,
player,201209200car,nyg,BlacCh21,fumbles_rec_yds,0,,,,,
player,201209200car,nyg,BlacCh21,fumbles_rec_td,0,,,,,
player,201209200car,nyg,BlacCh21,fumbles_forced,0,,,,,
player,201209200car,nyg,HerzMa00,def_int,0,,,,,
player,201209200car,nyg,HerzMa00,def_int_yds,0,,,,,
player,201209200car,nyg,HerzMa00,def_int_td,0,,,,,
player,201209200car,nyg,HerzMa00,def_int_long,0,,,,,
player,201209200car,nyg,HerzMa00,pass_defended,0,,,,,
player,201209200car,nyg,HerzMa00,sacks,0.0,,,,,
player,201209200car,nyg,HerzMa00,tackles_combined,1,,,,,
player,201209200car,nyg,HerzMa00,tackles_solo,1,,,,,
player,201209200car,nyg,HerzMa00,tackles_assists,0,,,,,
player,201209200car,nyg,HerzMa00,tackles_loss,0,,,,,
player,201209200car,nyg,HerzMa00,qb_hits,0,,,,,
player,201209200car,nyg,HerzMa00,fumbles_rec,0,,,,,
player,201209200car,nyg,HerzMa00,fumbles_rec_yds,0,,,,,
player,201209200car,nyg,HerzMa00,fumbles_rec_td,0,,,,,
player,201209200car,nyg,HerzMa00,fumbles_forced,0,,,,,
player,201209200car,nyg,JernJe00,def_int,0,,,,,
player,201209200car,nyg,JernJe00,def_int_yds,0,,,,,
player,201209200car,nyg,JernJe00,def_int_td,0,,,,,
player,201209200car,nyg,JernJe00,def_int_long,0,,,,,
player,201209200car,nyg,JernJe00,pass_defended,0,,,,,
player,201209200car,nyg,JernJe00,sacks,0.0,,,,,
player,201209200car,nyg,JernJe00,tackles_combined,1,,,,,
player,201209200car,nyg,JernJe00,tackles_solo,1,,,,,
player,201209200car,nyg,JernJe00,tackles_assists,0,,,,,
player,201209200car,nyg,JernJe00,tackles_loss,0,,,,,
player,201209200car,nyg,JernJe00,qb_hits,0,,,,,
player,201209200car,nyg,JernJe00,fumbles_rec,0,,,,,
player,201209200car,nyg,JernJe00,fumbles_rec_yds,0,,,,,
player,201209200car,nyg,JernJe00,fumbles_rec_td,0,,,,,
player,201209200car,nyg,JernJe00,fumbles_forced,0,,,,,
player,201209200car,nyg,KiwaMa20,def_int,0,,,,,
player,201209200car,nyg,KiwaMa20,def_int_yds,0,,,,,
player,201209200car,nyg,KiwaMa20,def_int_td,0,,,,,
player,201209200car,nyg,KiwaMa20,def_int_long,0,,,,,
player,201209200car,nyg,KiwaMa20,pass_defended,0,,,,,
player,201209200car,nyg,KiwaMa20,sacks,0.0,,,,,
player,201209200car,nyg,KiwaMa20,tackles_combined,1,,,,,
player,201209200car,nyg,KiwaMa20,tackles_solo,1,,,,,
player,201209200car,nyg,KiwaMa20,tackles_assists,0,,,,,
player,201209200car,nyg,KiwaMa20,tackles_loss,0,,,,,
player,201209200car,nyg,KiwaMa20,qb_hits,0,,,,,
player,201209200car,nyg,KiwaMa20,fumbles_rec,0,,,,,
player,201209200car,nyg,KiwaMa20,fumbles_rec_yds,0,,,,,
player,201209200car,nyg,KiwaMa20,fumbles_rec_td,0,,,,,
player,201209200car,nyg,KiwaMa20,fumbles_forced,0,,,,,
player,201209200car,nyg,KuhnMa00,def_int,0,,,,,
player,201209200car,nyg,KuhnMa00,def_int_yds,0,,,,,
player,201209200car,nyg,KuhnMa00,def_int_td,0,,,,,
player,201209200car,nyg,KuhnMa00,def_int_long,0,,,,,
player,201209200car,nyg,KuhnMa00,pass_defended,0,,,,,
player,201209200car,nyg,KuhnMa00,sacks,0.0,,,,,
player,201209200car,nyg,KuhnMa00,tackles_combined,1,,,,,
player,201209200car,nyg,KuhnMa00,tackles_solo,0,,,,,
player,201209200car,nyg,KuhnMa00,tackles_assists,1,,,,,
player,201209200car,nyg,KuhnMa00,tackles_loss,0,,,,,
player,201209200car,nyg,KuhnMa00,qb_hits,0,,,,,
player,201209200car,nyg,KuhnMa00,fumbles_rec,0,,,,,
player,201209200car,nyg,KuhnMa00,fumbles_rec_yds,0,,,,,
player,201209200car,nyg,KuhnMa00,fumbles_rec_td,0,,,,,
player,201209200car,nyg,KuhnMa00,fumbles_forced,0,,,,,
player,201209200car,nyg,RiveKe99,def_int,0,,,,,
player,201209200car,nyg,RiveKe99,def_int_yds,0,,,,,
player,201209200car,nyg,RiveKe99,def_int_td,0,,,,,
player,201209200car,nyg,RiveKe99,def_int_long,0,,,,,
player,201209200car,nyg,RiveKe99,pass_defended,0,,,,,
player,201209200car,nyg,RiveKe99,sacks,0.0,,,,,
player,201209200car,nyg,RiveKe99,tackles_combined,1,,,,,
player,201209200car,nyg,RiveKe99,tackles_solo,1,,,,,
player,201209200car,nyg,RiveKe99,tackles_assists,0,,,,,
player,201209200car,nyg,RiveKe99,tackles_loss,0,,,,,
player,201209200car,nyg,RiveKe99,qb_hits,0,,,,,
player,201209200car,nyg,RiveKe99,fumbles_rec,0,,,,,
player,201209200car,nyg,RiveKe99,fumbles_rec_yds,0,,,,,
player,201209200car,nyg,RiveKe99,fumbles_rec_td,0,,,,,
player,201209200car,nyg,RiveKe99,fumbles_forced,0,,,,,
player,201209200car,nyg,TryoJu99,def_int,0,,,,,
player,201209200car,nyg,TryoJu99,def_int_yds,0,,,,,
player,201209200car,nyg,TryoJu99,def_int_td,0,,,,,
player,201209200car,nyg,TryoJu99,def_int_long,0,,,,,
player,201209200car,nyg,TryoJu99,pass_defended,0,,,,,
player,201209200car,nyg,TryoJu99,sacks,0.0,,,,,
player,201209200car,nyg,TryoJu99,tackles_combined,0,,,,,
player,201209200car,nyg,TryoJu99,tackles_solo,0,,,,,
player,201209200car,nyg,TryoJu99,tackles_assists,0,,,,,
player,201209200car,nyg,TryoJu99,tackles_loss,0,,,,,
player,201209200car,nyg,TryoJu99,qb_hits,0,,,,,
player,201209200car,nyg,TryoJu99,fumbles_rec,1,,,,,
player,201209200car,nyg,TryoJu99,fumbles_rec_yds,0,,,,,
player,201209200car,nyg,TryoJu99,fumbles_rec_td,0,,,,,
player,201209200car,nyg,TryoJu99,fumbles_forced,0,,,,,
player,201209200car,car,AlexFr00,def_int,0,,,,,
player,201209200car,car,AlexFr00,def_int_yds,0,,,,,
player,201209200car,car,AlexFr00,def_int_td,0,,,,,
player,201209200car,car,AlexFr00,def_int_long,0,,,,,
player,201209200car,car,AlexFr00,pass_defended,0,,,,,
player,201209200car,car,AlexFr00,sacks,1.0,,,,,
player,201209200car,car,AlexFr00,tackles_combined,3,,,,,
player,201209200car,car,AlexFr00,tackles_solo,3,,,,,
player,201209200car,car,AlexFr00,tackles_assists,0,,,,,
player,201209200car,car,AlexFr00,tackles_loss,1,,,,,
player,201209200car,car,AlexFr00,qb_hits,1,,,,,
player,201209200car,car,AlexFr00,fumbles_rec,0,,,,,
player,201209200car,car,AlexFr00,fumbles_rec_yds,0,,,,,
player,201209200car,car,AlexFr00,fumbles_rec_td,0,,,,,
player,201209200car,car,AlexFr00,fumbles_forced,0,,,,,
player,201209200car,car,EdwaDw20,def_int,0,,,,,
player,201209200car,car,EdwaDw20,def_int_yds,0,,,,,
player,201209200car,car,EdwaDw20,def_int_td,0,,,,,
player,201209200car,car,EdwaDw20,def_int_long,0,,,,,
player,201209200car,car,EdwaDw20,pass_defended,0,,,,,
player,201209200car,car,EdwaDw20,sacks,1.0,,,,,
player,201209200car,car,EdwaDw20,tackles_combined,3,,,,,
player,201209200car,car,EdwaDw20,tackles_solo,2,,,,,
player,201209200car,car,EdwaDw20,tackles_assists,1,,,,,
player,201209200car,car,EdwaDw20,tackles_loss,1,,,,,
player,201209200car,car,EdwaDw20,qb_hits,2,,,,,
player,201209200car,car,EdwaDw20,fumbles_rec,0,,,,,
player,201209200car,car,EdwaDw20,fumbles_rec_yds,0,,,,,
player,201209200car,car,EdwaDw20,fumbles_rec_td,0,,,,,
player,201209200car,car,EdwaDw20,fumbles_forced,1,,,,,
player,201209200car,car,AndeJa21,def_int,0,,,,,
player,201209200car,car,AndeJa21,def_int_yds,0,,,,,
player,201209200car,car,AndeJa21,def_int_td,0,,,,,
player,201209200car,car,AndeJa21,def_int_long,0,,,,,
player,201209200car,car,AndeJa21,pass_defended,0,,,,,
player,201209200car,car,AndeJa21,sacks,0.0,,,,,
player,201209200car,car,AndeJa21,tackles_combined,14,,,,,
player,201209200car,car,AndeJa21,tackles_solo,7,,,,,
player,201209200car,car,AndeJa21,tackles_assists,7,,,,,
player,201209200car,car,AndeJa21,tackles_loss,1,,,,,
player,201209200car,car,AndeJa21,qb_hits,0,,,,,
player,201209200car,car,AndeJa21,fumbles_rec,0,,,,,
player,201209200car,car,AndeJa21,fumbles_rec_yds,0,,,,,
player,201209200car,car,AndeJa21,fumbles_rec_td,0,,,,,
player,201209200car,car,AndeJa21,fumbles_forced,0,,,,,
player,201209200car,car,KuecLu00,def_int,0,,,,,
player,201209200car,car,KuecLu00,def_int_yds,0,,,,,
player,201209200car,car,KuecLu00,def_int_td,0,,,,,
player,201209200car,car,KuecLu00,def_int_long,0,,,,,
player,201209200car,car,KuecLu00,pass_defended,1,,,,,
player,201209200car,car,KuecLu00,sacks,0.0,,,,,
player,201209200car,car,KuecLu00,tackles_combined,12,,,,,
player,201209200car,car,KuecLu00,tackles_solo,6,,,,,
player,201209200car,car,KuecLu00,tackles_assists,6,,,,,
player,201209200car,car,KuecLu00,tackles_loss,3,,,,,
player,201209200car,car,KuecLu00,qb_hits,0,,,,,
player,201209200car,car,KuecLu00,fumbles_rec,0,,,,,
player,201209200car,car,KuecLu00,fumbles_rec_yds,0,,,,,
player,201209200car,car,KuecLu00,fumbles_rec_td,0,,,,,
player,201209200car,car,KuecLu00,fumbles_forced,0,,,,,
player,201209200car,car,NormJo01,def_int,0,,,,,
player,201209200car,car,NormJo01,def_int_yds,0,,,,,
player,201209200car,car,NormJo01,def_int_td,0,,,,,
player,201209200car,car,NormJo01,def_int_long,0,,,,,
player,201209200car,car,NormJo01,pass_defended,1,,,,,
player,201209200car,car,NormJo01,sacks,0.0,,,,,
player,201209200car,car,NormJo01,tackles_combined,11,,,,,
player,201209200car,car,NormJo01,tackles_solo,8,,,,,
player,201209200car,car,NormJo01,tackles_assists,3,,,,,
player,201209200car,car,NormJo01,tackles_loss,0,,,,,
player,201209200car,car,NormJo01,qb_hits,0,,,,,
player,201209200car,car,NormJo01,fumbles_rec,0,,,,,
player,201209200car,car,NormJo01,fumbles_rec_yds,0,,,,,
player,201209200car,car,NormJo01,fumbles_rec_td,0,,,,,
player,201209200car,car,NormJo01,fumbles_forced,0,,,,,
player,201209200car,car,GodfCh99,def_int,0,,,,,
player,201209200car,car,GodfCh99,def_int_yds,0,,,,,
player,201209200car,car,GodfCh99,def_int_td,0,,,,,
player,201209200car,car,GodfCh99,def_int_long,0,,,,,
player,201209200car,car,GodfCh99,pass_defended,0,,,,,
player,201209200car,car,GodfCh99,sacks,0.0,,,,,
player,201209200car,car,GodfCh99,tackles_combined,9,,,,,
player,201209200car,car,GodfCh99,tackles_solo,5,,,,,
player,201209200car,car,GodfCh99,tackles_assists,4,,,,,
player,201209200car,car,GodfCh99,tackles_loss,0,,,,,
player,201209200car,car,GodfCh99,qb_hits,0,,,,,
player,201209200car,car,GodfCh99,fumbles_rec,0,,,,,
player,201209200car,car,GodfCh99,fumbles_rec_yds,0,,,,,
player,201209200car,car,GodfCh99,fumbles_rec_td,0,,,,,
player,201209200car,car,GodfCh99,fumbles_forced,0,,,,,
player,201209200car,car,BeasJo99,def_int,0,,,,,
player,201209200car,car,BeasJo99,def_int_yds,0,,,,,
player,201209200car,car,BeasJo99,def_int_td,0,,,,,
player,201209200car,car,BeasJo99,def_int_long,0,,,,,
player,201209200car,car,BeasJo99,pass_defended,0,,,,,
player,201209200car,car,BeasJo99,sacks,0.0,,,,,
player,201209200car,car,BeasJo99,tackles_combined,5,,,,,
player,201209200car,car,BeasJo99,tackles_solo,2,,,,,
player,201209200car,car,BeasJo99,tackles_assists,3,,,,,
player,201209200car,car,BeasJo99,tackles_loss,0,,,,,
player,201209200car,car,BeasJo99,qb_hits,0,,,,,
player,201209200car,car,BeasJo99,fumbles_rec,0,,,,,
player,201209200car,car,BeasJo99,fumbles_rec_yds,0,,,,,
player,201209200car,car,BeasJo99,fumbles_rec_td,0,,,,,
player,201209200car,car,BeasJo99,fumbles_forced,0,,,,,
player,201209200car,car,GambCh20,def_int,0,,,,,
player,201209200car,car,GambCh20,def_int_yds,0,,,,,
player,201209200car,car,GambCh20,def_int_td,0,,,,,
player,201209200car,car,GambCh20,def_int_long,0,,,,,
player,201209200car,car,GambCh20,pass_defended,0,,,,,
player,201209200car,car,GambCh20,sacks,0.0,,,,,
player,201209200car,car,GambCh20,tackles_combined,5,,,,,
player,201209200car,car,GambCh20,tackles_solo,2,,,,,
player,201209200car,car,GambCh20,tackles_assists,3,,,,,
player,201209200car,car,GambCh20,tackles_loss,0,,,,,
player,201209200car,car,GambCh20,qb_hits,0,,,,,
player,201209200car,car,GambCh20,fumbles_rec,0,,,,,
player,201209200car,car,GambCh20,fumbles_rec_yds,0,,,,,
player,201209200car,car,GambCh20,fumbles_rec_td,0,,,,,
player,201209200car,car,GambCh20,fumbles_forced,0,,,,,
player,201209200car,car,NakaHa99,def_int,0,,,,,
player,201209200car,car,NakaHa99,def_int_yds,0,,,,,
player,201209200car,car,NakaHa99,def_int_td,0,,,,,
player,201209200car,car,NakaHa99,def_int_long,0,,,,,
player,201209200car,car,NakaHa99,pass_defended,0,,,,,
player,201209200car,car,NakaHa99,sacks,0.0,,,,,
player,201209200car,car,NakaHa99,tackles_combined,4,,,,,
player,201209200car,car,NakaHa99,tackles_solo,3,,,,,
player,201209200car,car,NakaHa99,tackles_assists,1,,,,,
player,201209200car,car,NakaHa99,tackles_loss,0,,,,,
player,201209200car,car,NakaHa99,qb_hits,0,,,,,
player,201209200car,car,NakaHa99,fumbles_rec,0,,,,,
player,201209200car,car,NakaHa99,fumbles_rec_yds,0,,,,,
player,201209200car,car,NakaHa99,fumbles_rec_td,0,,,,,
player,201209200car,car,NakaHa99,fumbles_forced,0,,,,,
player,201209200car,car,JohnCh98,def_int,0,,,,,
player,201209200car,car,JohnCh98,def_int_yds,0,,,,,
player,201209200car,car,JohnCh98,def_int_td,0,,,,,
player,201209200car,car,JohnCh98,def_int_long,0,,,,,
player,201209200car,car,JohnCh98,pass_defended,0,,,,,
player,201209200car,car,JohnCh98,sacks,0.0,,,,,
player,201209200car,car,JohnCh98,tackles_combined,3,,,,,
player,201209200car,car,JohnCh98,tackles_solo,1,,,,,
player,201209200car,car,JohnCh98,tackles_assists,2,,,,,
player,201209200car,car,JohnCh98,tackles_loss,0,,,,,
player,201209200car,car,JohnCh98,qb_hits,0,,,,,
player,201209200car,car,JohnCh98,fumbles_rec,0,,,,,
player,201209200car,car,JohnCh98,fumbles_rec_yds,0,,,,,
player,201209200car,car,JohnCh98,fumbles_rec_td,0,,,,,
player,201209200car,car,JohnCh98,fumbles_forced,0,,,,,
player,201209200car,car,MunnCa99,def_int,0,,,,,
player,201209200car,car,MunnCa99,def_int_yds,0,,,,,
player,201209200car,car,MunnCa99,def_int_td,0,,,,,
player,201209200car,car,MunnCa99,def_int_long,0,,,,,
player,201209200car,car,MunnCa99,pass_defended,1,,,,,
player,201209200car,car,MunnCa99,sacks,0.0,,,,,
player,201209200car,car,MunnCa99,tackles_combined,3,,,,,
player,201209200car,car,MunnCa99,tackles_solo,2,,,,,
player,201209200car,car,MunnCa99,tackles_assists,1,,,,,
player,201209200car,car,MunnCa99,tackles_loss,0,,,,,
player,201209200car,car,MunnCa99,qb_hits,0,,,,,
player,201209200car,car,MunnCa99,fumbles_rec,0,,,,,
player,201209200car,car,MunnCa99,fumbles_rec_yds,0,,,,,
player,201209200car,car,MunnCa99,fumbles_rec_td,0,,,,,
