game,2012,13,20121202,201212020dal,phi,"Philadelphia Eagles",33,dal,"Dallas Cowboys",38
player,201212020dal,phi,BrowBr02,rec_td,0,,,,,
player,201212020dal,phi,BrowBr02,rec_long,8,,,,,
player,201212020dal,phi,BrowBr02,fumbles,1,,,,,
player,201212020dal,phi,BrowBr02,fumbles_lost,1,,,,,
player,201212020dal,phi,LewiDi00,pass_cmp,0,,,,,
player,201212020dal,phi,LewiDi00,pass_att,0,,,,,
player,201212020dal,phi,LewiDi00,pass_yds,0,,,,,
player,201212020dal,phi,LewiDi00,pass_td,0,,,,,
player,201212020dal,phi,LewiDi00,pass_int,0,,,,,
player,201212020dal,phi,LewiDi00,pass_sacked,0,,,,,
player,201212020dal,phi,LewiDi00,pass_sacked_yds,0,,,,,
player,201212020dal,phi,LewiDi00,pass_long,0,,,,,
player,201212020dal,phi,LewiDi00,pass_rating,,,,,,
player,201212020dal,phi,LewiDi00,rush_att,2,,,,,
player,201212020dal,phi,LewiDi00,rush_yds,14,,,,,
player,201212020dal,phi,LewiDi00,rush_td,0,,,,,
player,201212020dal,phi,LewiDi00,rush_long,11,,,,,
player,201212020dal,phi,LewiDi00,targets,0,,,,,
player,201212020dal,phi,LewiDi00,rec,0,,,,,
player,201212020dal,phi,LewiDi00,rec_yds,0,,,,,
player,201212020dal,phi,LewiDi00,rec_td,0,,,,,
player,201212020dal,phi,LewiDi00,rec_long,0,,,,,
player,201212020dal,phi,LewiDi00,fumbles,0,,,,,
player,201212020dal,phi,LewiDi00,fumbles_lost,0,,,,,
player,201212020dal,phi,AvanJa00,pass_cmp,0,,,,,
player,201212020dal,phi,AvanJa00,pass_att,0,,,,,
player,201212020dal,phi,AvanJa00,pass_yds,0,,,,,
player,201212020dal,phi,AvanJa00,pass_td,0,,,,,
player,201212020dal,phi,AvanJa00,pass_int,0,,,,,
player,201212020dal,phi,AvanJa00,pass_sacked,0,,,,,
player,201212020dal,phi,AvanJa00,pass_sacked_yds,0,,,,,
player,201212020dal,phi,AvanJa00,pass_long,0,,,,,
player,201212020dal,phi,AvanJa00,pass_rating,,,,,,
player,201212020dal,phi,AvanJa00,rush_att,0,,,,,
player,201212020dal,phi,AvanJa00,rush_yds,0,,,,,
player,201212020dal,phi,AvanJa00,rush_td,0,,,,,
player,201212020dal,phi,AvanJa00,rush_long,0,,,,,
player,201212020dal,phi,AvanJa00,targets,5,,,,,
player,201212020dal,phi,AvanJa00,rec,4,,,,,
player,201212020dal,phi,AvanJa00,rec_yds,79,,,,,
player,201212020dal,phi,AvanJa00,rec_td,0,,,,,
player,201212020dal,phi,AvanJa00,rec_long,29,,,,,
player,201212020dal,phi,AvanJa00,fumbles,0,,,,,
player,201212020dal,phi,AvanJa00,fumbles_lost,0,,,,,
player,201212020dal,phi,CeleBr00,pass_cmp,0,,,,,
player,201212020dal,phi,CeleBr00,pass_att,0,,,,,
player,201212020dal,phi,CeleBr00,pass_yds,0,,,,,
player,201212020dal,phi,CeleBr00,pass_td,0,,,,,
player,201212020dal,phi,CeleBr00,pass_int,0,,,,,
player,201212020dal,phi,CeleBr00,pass_sacked,0,,,,,
player,201212020dal,phi,CeleBr00,pass_sacked_yds,0,,,,,
player,201212020dal,phi,CeleBr00,pass_long,0,,,,,
player,201212020dal,phi,CeleBr00,pass_rating,,,,,,
player,201212020dal,phi,CeleBr00,rush_att,0,,,,,
player,201212020dal,phi,CeleBr00,rush_yds,0,,,,,
player,201212020dal,phi,CeleBr00,rush_td,0,,,,,
player,201212020dal,phi,CeleBr00,rush_long,0,,,,,
player,201212020dal,phi,CeleBr00,targets,8,,,,,
player,201212020dal,phi,CeleBr00,rec,7,,,,,
player,201212020dal,phi,CeleBr00,rec_yds,73,,,,,
player,201212020dal,phi,CeleBr00,rec_td,0,,,,,
player,201212020dal,phi,CeleBr00,rec_long,19,,,,,
player,201212020dal,phi,CeleBr00,fumbles,0,,,,,
player,201212020dal,phi,CeleBr00,fumbles_lost,0,,,,,
player,201212020dal,phi,MaclJe00,pass_cmp,0,,,,,
player,201212020dal,phi,MaclJe00,pass_att,0,,,,,
player,201212020dal,phi,MaclJe00,pass_yds,0,,,,,
player,201212020dal,phi,MaclJe00,pass_td,0,,,,,
player,201212020dal,phi,MaclJe00,pass_int,0,,,,,
player,201212020dal,phi,MaclJe00,pass_sacked,0,,,,,
player,201212020dal,phi,MaclJe00,pass_sacked_yds,0,,,,,
player,201212020dal,phi,MaclJe00,pass_long,0,,,,,
player,201212020dal,phi,MaclJe00,pass_rating,,,,,,
player,201212020dal,phi,MaclJe00,rush_att,0,,,,,
player,201212020dal,phi,MaclJe00,rush_yds,0,,,,,
player,201212020dal,phi,MaclJe00,rush_td,0,,,,,
player,201212020dal,phi,MaclJe00,rush_long,0,,,,,
player,201212020dal,phi,MaclJe00,targets,5,,,,,
player,201212020dal,phi,MaclJe00,rec,3,,,,,
player,201212020dal,phi,MaclJe00,rec_yds,38,,,,,
player,201212020dal,phi,MaclJe00,rec_td,0,,,,,
player,201212020dal,phi,MaclJe00,rec_long,21,,,,,
player,201212020dal,phi,MaclJe00,fumbles,0,,,,,
player,201212020dal,phi,MaclJe00,fumbles_lost,0,,,,,
player,201212020dal,phi,CoopRi00,pass_cmp,0,,,,,
player,201212020dal,phi,CoopRi00,pass_att,0,,,,,
player,201212020dal,phi,CoopRi00,pass_yds,0,,,,,
player,201212020dal,phi,CoopRi00,pass_td,0,,,,,
player,201212020dal,phi,CoopRi00,pass_int,0,,,,,
player,201212020dal,phi,CoopRi00,pass_sacked,0,,,,,
player,201212020dal,phi,CoopRi00,pass_sacked_yds,0,,,,,
player,201212020dal,phi,CoopRi00,pass_long,0,,,,,
player,201212020dal,phi,CoopRi00,pass_rating,,,,,,
player,201212020dal,phi,CoopRi00,rush_att,0,,,,,
player,201212020dal,phi,CoopRi00,rush_yds,0,,,,,
player,201212020dal,phi,CoopRi00,rush_td,0,,,,,
player,201212020dal,phi,CoopRi00,rush_long,0,,,,,
player,201212020dal,phi,CoopRi00,targets,5,,,,,
player,201212020dal,phi,CoopRi00,rec,2,,,,,
player,201212020dal,phi,CoopRi00,rec_yds,31,,,,,
player,201212020dal,phi,CoopRi00,rec_td,1,,,,,
player,201212020dal,phi,CoopRi00,rec_long,16,,,,,
player,201212020dal,phi,CoopRi00,fumbles,0,,,,,
player,201212020dal,phi,CoopRi00,fumbles_lost,0,,,,,
player,201212020dal,phi,JohnDa04,pass_cmp,0,,,,,
player,201212020dal,phi,JohnDa04,pass_att,0,,,,,
player,201212020dal,phi,JohnDa04,pass_yds,0,,,,,
player,201212020dal,phi,JohnDa04,pass_td,0,,,,,
player,201212020dal,phi,JohnDa04,pass_int,0,,,,,
player,201212020dal,phi,JohnDa04,pass_sacked,0,,,,,
player,201212020dal,phi,JohnDa04,pass_sacked_yds,0,,,,,
player,201212020dal,phi,JohnDa04,pass_long,0,,,,,
player,201212020dal,phi,JohnDa04,pass_rating,,,,,,
player,201212020dal,phi,JohnDa04,rush_att,0,,,,,
player,201212020dal,phi,JohnDa04,rush_yds,0,,,,,
player,201212020dal,phi,JohnDa04,rush_td,0,,,,,
player,201212020dal,phi,JohnDa04,rush_long,0,,,,,
player,201212020dal,phi,JohnDa04,targets,1,,,,,
player,201212020dal,phi,JohnDa04,rec,1,,,,,
player,201212020dal,phi,JohnDa04,rec_yds,13,,,,,
player,201212020dal,phi,JohnDa04,rec_td,0,,,,,
player,201212020dal,phi,JohnDa04,rec_long,13,,,,,
player,201212020dal,phi,JohnDa04,fumbles,0,,,,,
player,201212020dal,phi,JohnDa04,fumbles_lost,0,,,,,
player,201212020dal,phi,HarbCl00,pass_cmp,0,,,,,
player,201212020dal,phi,HarbCl00,pass_att,0,,,,,
player,201212020dal,phi,HarbCl00,pass_yds,0,,,,,
player,201212020dal,phi,HarbCl00,pass_td,0,,,,,
player,201212020dal,phi,HarbCl00,pass_int,0,,,,,
player,201212020dal,phi,HarbCl00,pass_sacked,0,,,,,
player,201212020dal,phi,HarbCl00,pass_sacked_yds,0,,,,,
player,201212020dal,phi,HarbCl00,pass_long,0,,,,,
player,201212020dal,phi,HarbCl00,pass_rating,,,,,,
player,201212020dal,phi,HarbCl00,rush_att,0,,,,,
player,201212020dal,phi,HarbCl00,rush_yds,0,,,,,
player,201212020dal,phi,HarbCl00,rush_td,0,,,,,
player,201212020dal,phi,HarbCl00,rush_long,0,,,,,
player,201212020dal,phi,HarbCl00,targets,2,,,,,
player,201212020dal,phi,HarbCl00,rec,1,,,,,
player,201212020dal,phi,HarbCl00,rec_yds,3,,,,,
player,201212020dal,phi,HarbCl00,rec_td,0,,,,,
player,201212020dal,phi,HarbCl00,rec_long,3,,,,,
player,201212020dal,phi,HarbCl00,fumbles,0,,,,,
player,201212020dal,phi,HarbCl00,fumbles_lost,0,,,,,
player,201212020dal,dal,RomoTo00,pass_cmp,22,,,,,
player,201212020dal,dal,RomoTo00,pass_att,27,,,,,
player,201212020dal,dal,RomoTo00,pass_yds,303,,,,,
player,201212020dal,dal,RomoTo00,pass_td,3,,,,,
player,201212020dal,dal,RomoTo00,pass_int,0,,,,,
player,201212020dal,dal,RomoTo00,pass_sacked,2,,,,,
player,201212020dal,dal,RomoTo00,pass_sacked_yds,9,,,,,
player,201212020dal,dal,RomoTo00,pass_long,36,,,,,
player,201212020dal,dal,RomoTo00,pass_rating,150.5,,,,,
player,201212020dal,dal,RomoTo00,rush_att,3,,,,,
player,201212020dal,dal,RomoTo00,rush_yds,14,,,,,
player,201212020dal,dal,RomoTo00,rush_td,0,,,,,
player,201212020dal,dal,RomoTo00,rush_long,15,,,,,
player,201212020dal,dal,RomoTo00,targets,0,,,,,
player,201212020dal,dal,RomoTo00,rec,0,,,,,
player,201212020dal,dal,RomoTo00,rec_yds,0,,,,,
player,201212020dal,dal,RomoTo00,rec_td,0,,,,,
player,201212020dal,dal,RomoTo00,rec_long,0,,,,,
player,201212020dal,dal,RomoTo00,fumbles,1,,,,,
player,201212020dal,dal,RomoTo00,fumbles_lost,0,,,,,
player,201212020dal,dal,MurrDe00,pass_cmp,0,,,,,
player,201212020dal,dal,MurrDe00,pass_att,0,,,,,
player,201212020dal,dal,MurrDe00,pass_yds,0,,,,,
player,201212020dal,dal,MurrDe00,pass_td,0,,,,,
player,201212020dal,dal,MurrDe00,pass_int,0,,,,,
player,201212020dal,dal,MurrDe00,pass_sacked,0,,,,,
player,201212020dal,dal,MurrDe00,pass_sacked_yds,0,,,,,
player,201212020dal,dal,MurrDe00,pass_long,0,,,,,
player,201212020dal,dal,MurrDe00,pass_rating,,,,,,
player,201212020dal,dal,MurrDe00,rush_att,23,,,,,
player,201212020dal,dal,MurrDe00,rush_yds,83,,,,,
player,201212020dal,dal,MurrDe00,rush_td,1,,,,,
player,201212020dal,dal,MurrDe00,rush_long,27,,,,,
player,201212020dal,dal,MurrDe00,targets,4,,,,,
player,201212020dal,dal,MurrDe00,rec,4,,,,,
player,201212020dal,dal,MurrDe00,rec_yds,19,,,,,
player,201212020dal,dal,MurrDe00,rec_td,0,,,,,
player,201212020dal,dal,MurrDe00,rec_long,11,,,,,
player,201212020dal,dal,MurrDe00,fumbles,0,,,,,
player,201212020dal,dal,MurrDe00,fumbles_lost,0,,,,,
player,201212020dal,dal,JoneFe00,pass_cmp,0,,,,,
player,201212020dal,dal,JoneFe00,pass_att,0,,,,,
player,201212020dal,dal,JoneFe00,pass_yds,0,,,,,
player,201212020dal,dal,JoneFe00,pass_td,0,,,,,
player,201212020dal,dal,JoneFe00,pass_int,0,,,,,
player,201212020dal,dal,JoneFe00,pass_sacked,0,,,,,
player,201212020dal,dal,JoneFe00,pass_sacked_yds,0,,,,,
player,201212020dal,dal,JoneFe00,pass_long,0,,,,,
player,201212020dal,dal,JoneFe00,pass_rating,,,,,,
player,201212020dal,dal,JoneFe00,rush_att,7,,,,,
player,201212020dal,dal,JoneFe00,rush_yds,26,,,,,
player,201212020dal,dal,JoneFe00,rush_td,0,,,,,
player,201212020dal,dal,JoneFe00,rush_long,7,,,,,
player,201212020dal,dal,JoneFe00,targets,1,,,,,
player,201212020dal,dal,JoneFe00,rec,0,,,,,
player,201212020dal,dal,JoneFe00,rec_yds,0,,,,,
player,201212020dal,dal,JoneFe00,rec_td,0,,,,,
player,201212020dal,dal,JoneFe00,rec_long,0,,,,,
player,201212020dal,dal,JoneFe00,fumbles,0,,,,,
player,201212020dal,dal,JoneFe00,fumbles_lost,0,,,,,
player,201212020dal,dal,WittJa00,pass_cmp,0,,,,,
player,201212020dal,dal,WittJa00,pass_att,0,,,,,
player,201212020dal,dal,WittJa00,pass_yds,0,,,,,
player,201212020dal,dal,WittJa00,pass_td,0,,,,,
player,201212020dal,dal,WittJa00,pass_int,0,,,,,
player,201212020dal,dal,WittJa00,pass_sacked,0,,,,,
player,201212020dal,dal,WittJa00,pass_sacked_yds,0,,,,,
player,201212020dal,dal,WittJa00,pass_long,0,,,,,
player,201212020dal,dal,WittJa00,pass_rating,,,,,,
player,201212020dal,dal,WittJa00,rush_att,0,,,,,
player,201212020dal,dal,WittJa00,rush_yds,0,,,,,
player,201212020dal,dal,WittJa00,rush_td,0,,,,,
player,201212020dal,dal,WittJa00,rush_long,0,,,,,
player,201212020dal,dal,WittJa00,targets,8,,,,,
player,201212020dal,dal,WittJa00,rec,6,,,,,
player,201212020dal,dal,WittJa00,rec_yds,108,,,,,
player,201212020dal,dal,WittJa00,rec_td,0,,,,,
player,201212020dal,dal,WittJa00,rec_long,36,,,,,
player,201212020dal,dal,WittJa00,fumbles,0,,,,,
player,201212020dal,dal,WittJa00,fumbles_lost,0,,,,,
player,201212020dal,dal,BryaDe01,pass_cmp,0,,,,,
player,201212020dal,dal,BryaDe01,pass_att,0,,,,,
player,201212020dal,dal,BryaDe01,pass_yds,0,,,,,
player,201212020dal,dal,BryaDe01,pass_td,0,,,,,
player,201212020dal,dal,BryaDe01,pass_int,0,,,,,
player,201212020dal,dal,BryaDe01,pass_sacked,0,,,,,
player,201212020dal,dal,BryaDe01,pass_sacked_yds,0,,,,,
player,201212020dal,dal,BryaDe01,pass_long,0,,,,,
player,201212020dal,dal,BryaDe01,pass_rating,,,,,,
player,201212020dal,dal,BryaDe01,rush_att,0,,,,,
player,201212020dal,dal,BryaDe01,rush_yds,0,,,,,
player,201212020dal,dal,BryaDe01,rush_td,0,,,,,
player,201212020dal,dal,BryaDe01,rush_long,0,,,,,
player,201212020dal,dal,BryaDe01,targets,6,,,,,
player,201212020dal,dal,BryaDe01,rec,6,,,,,
player,201212020dal,dal,BryaDe01,rec_yds,98,,,,,
player,201212020dal,dal,BryaDe01,rec_td,2,,,,,
player,201212020dal,dal,BryaDe01,rec_long,35,,,,,
player,201212020dal,dal,BryaDe01,fumbles,0,,,,,
player,201212020dal,dal,BryaDe01,fumbles_lost,0,,,,,
player,201212020dal,dal,AustMi00,pass_cmp,0,,,,,
player,201212020dal,dal,AustMi00,pass_att,0,,,,,
player,201212020dal,dal,AustMi00,pass_yds,0,,,,,
player,201212020dal,dal,AustMi00,pass_td,0,,,,,
player,201212020dal,dal,AustMi00,pass_int,0,,,,,
player,201212020dal,dal,AustMi00,pass_sacked,0,,,,,
player,201212020dal,dal,AustMi00,pass_sacked_yds,0,,,,,
player,201212020dal,dal,AustMi00,pass_long,0,,,,,
player,201212020dal,dal,AustMi00,pass_rating,,,,,,
player,201212020dal,dal,AustMi00,rush_att,0,,,,,
player,201212020dal,dal,AustMi00,rush_yds,0,,,,,
player,201212020dal,dal,AustMi00,rush_td,0,,,,,
player,201212020dal,dal,AustMi00,rush_long,0,,,,,
player,201212020dal,dal,AustMi00,targets,2,,,,,
player,201212020dal,dal,AustMi00,rec,2,,,,,
player,201212020dal,dal,AustMi00,rec_yds,46,,,,,
player,201212020dal,dal,AustMi00,rec_td,1,,,,,
player,201212020dal,dal,AustMi00,rec_long,27,,,,,
player,201212020dal,dal,AustMi00,fumbles,0,,,,,
player,201212020dal,dal,AustMi00,fumbles_lost,0,,,,,
player,201212020dal,dal,BeasCo00,pass_cmp,0,,,,,
player,201212020dal,dal,BeasCo00,pass_att,0,,,,,
player,201212020dal,dal,BeasCo00,pass_yds,0,,,,,
player,201212020dal,dal,BeasCo00,pass_td,0,,,,,
player,201212020dal,dal,BeasCo00,pass_int,0,,,,,
player,201212020dal,dal,BeasCo00,pass_sacked,0,,,,,
player,201212020dal,dal,BeasCo00,pass_sacked_yds,0,,,,,
player,201212020dal,dal,BeasCo00,pass_long,0,,,,,
player,201212020dal,dal,BeasCo00,pass_rating,,,,,,
player,201212020dal,dal,BeasCo00,rush_att,0,,,,,
player,201212020dal,dal,BeasCo00,rush_yds,0,,,,,
player,201212020dal,dal,BeasCo00,rush_td,0,,,,,
player,201212020dal,dal,BeasCo00,rush_long,0,,,,,
player,201212020dal,dal,BeasCo00,targets,2,,,,,
player,201212020dal,dal,BeasCo00,rec,1,,,,,
player,201212020dal,dal,BeasCo00,rec_yds,13,,,,,
player,201212020dal,dal,BeasCo00,rec_td,0,,,,,
player,201212020dal,dal,BeasCo00,rec_long,13,,,,,
player,201212020dal,dal,BeasCo00,fumbles,0,,,,,
player,201212020dal,dal,BeasCo00,fumbles_lost,0,,,,,
player,201212020dal,dal,HarrDw00,pass_cmp,0,,,,,
player,201212020dal,dal,HarrDw00,pass_att,0,,,,,
player,201212020dal,dal,HarrDw00,pass_yds,0,,,,,
player,201212020dal,dal,HarrDw00,pass_td,0,,,,,
player,201212020dal,dal,HarrDw00,pass_int,0,,,,,
player,201212020dal,dal,HarrDw00,pass_sacked,0,,,,,
player,201212020dal,dal,HarrDw00,pass_sacked_yds,0,,,,,
player,201212020dal,dal,HarrDw00,pass_long,0,,,,,
player,201212020dal,dal,HarrDw00,pass_rating,,,,,,
player,201212020dal,dal,HarrDw00,rush_att,0,,,,,
player,201212020dal,dal,HarrDw00,rush_yds,0,,,,,
player,201212020dal,dal,HarrDw00,rush_td,0,,,,,
player,201212020dal,dal,HarrDw00,rush_long,0,,,,,
player,201212020dal,dal,HarrDw00,targets,1,,,,,
player,201212020dal,dal,HarrDw00,rec,1,,,,,
player,201212020dal,dal,HarrDw00,rec_yds,11,,,,,
player,201212020dal,dal,HarrDw00,rec_td,0,,,,,
player,201212020dal,dal,HarrDw00,rec_long,11,,,,,
player,201212020dal,dal,HarrDw00,fumbles,0,,,,,
player,201212020dal,dal,HarrDw00,fumbles_lost,0,,,,,
player,201212020dal,dal,OgleKe00,pass_cmp,0,,,,,
player,201212020dal,dal,OgleKe00,pass_att,0,,,,,
player,201212020dal,dal,OgleKe00,pass_yds,0,,,,,
player,201212020dal,dal,OgleKe00,pass_td,0,,,,,
player,201212020dal,dal,OgleKe00,pass_int,0,,,,,
player,201212020dal,dal,OgleKe00,pass_sacked,0,,,,,
player,201212020dal,dal,OgleKe00,pass_sacked_yds,0,,,,,
player,201212020dal,dal,OgleKe00,pass_long,0,,,,,
player,201212020dal,dal,OgleKe00,pass_rating,,,,,,
player,201212020dal,dal,OgleKe00,rush_att,0,,,,,
player,201212020dal,dal,OgleKe00,rush_yds,0,,,,,
player,201212020dal,dal,OgleKe00,rush_td,0,,,,,
player,201212020dal,dal,OgleKe00,rush_long,0,,,,,
player,201212020dal,dal,OgleKe00,targets,2,,,,,
player,201212020dal,dal,OgleKe00,rec,1,,,,,
player,201212020dal,dal,OgleKe00,rec_yds,8,,,,,
player,201212020dal,dal,OgleKe00,rec_td,0,,,,,
player,201212020dal,dal,OgleKe00,rec_long,8,,,,,
player,201212020dal,dal,OgleKe00,fumbles,0,,,,,
player,201212020dal,dal,OgleKe00,fumbles_lost,0,,,,,
player,201212020dal,dal,PhilJo00,pass_cmp,0,,,,,
player,201212020dal,dal,PhilJo00,pass_att,0,,,,,
player,201212020dal,dal,PhilJo00,pass_yds,0,,,,,
player,201212020dal,dal,PhilJo00,pass_td,0,,,,,
player,201212020dal,dal,PhilJo00,pass_int,0,,,,,
player,201212020dal,dal,PhilJo00,pass_sacked,0,,,,,
player,201212020dal,dal,PhilJo00,pass_sacked_yds,0,,,,,
player,201212020dal,dal,PhilJo00,pass_long,0,,,,,
player,201212020dal,dal,PhilJo00,pass_rating,,,,,,
player,201212020dal,dal,PhilJo00,rush_att,0,,,,,
player,201212020dal,dal,PhilJo00,rush_yds,0,,,,,
player,201212020dal,dal,PhilJo00,rush_td,0,,,,,
player,201212020dal,dal,PhilJo00,rush_long,0,,,,,
player,201212020dal,dal,PhilJo00,targets,1,,,,,
player,201212020dal,dal,PhilJo00,rec,1,,,,,
player,201212020dal,dal,PhilJo00,rec_yds,0,,,,,
player,201212020dal,dal,PhilJo00,rec_td,0,,,,,
player,201212020dal,dal,PhilJo00,rec_long,0,,,,,
player,201212020dal,dal,PhilJo00,fumbles,0,,,,,
player,201212020dal,dal,PhilJo00,fumbles_lost,0,,,,,
player,201212020dal,phi,GrahBr99,def_int,0,,,,,
player,201212020dal,phi,GrahBr99,def_int_yds,0,,,,,
player,201212020dal,phi,GrahBr99,def_int_td,0,,,,,
player,201212020dal,phi,GrahBr99,def_int_long,0,,,,,
player,201212020dal,phi,GrahBr99,pass_defended,0,,,,,
player,201212020dal,phi,GrahBr99,sacks,1.5,,,,,
player,201212020dal,phi,GrahBr99,tackles_combined,6,,,,,
player,201212020dal,phi,GrahBr99,tackles_solo,4,,,,,
player,201212020dal,phi,GrahBr99,tackles_assists,2,,,,,
player,201212020dal,phi,GrahBr99,tackles_loss,2,,,,,
player,201212020dal,phi,GrahBr99,qb_hits,4,,,,,
player,201212020dal,phi,GrahBr99,fumbles_rec,0,,,,,
player,201212020dal,phi,GrahBr99,fumbles_rec_yds,0,,,,,
player,201212020dal,phi,GrahBr99,fumbles_rec_td,0,,,,,
player,201212020dal,phi,GrahBr99,fumbles_forced,0,,,,,
player,201212020dal,phi,ColeTr20,def_int,0,,,,,
player,201212020dal,phi,ColeTr20,def_int_yds,0,,,,,
player,201212020dal,phi,ColeTr20,def_int_td,0,,,,,
player,201212020dal,phi,ColeTr20,def_int_long,0,,,,,
player,201212020dal,phi,ColeTr20,pass_defended,0,,,,,
player,201212020dal,phi,ColeTr20,sacks,0.5,,,,,
player,201212020dal,phi,ColeTr20,tackles_combined,2,,,,,
player,201212020dal,phi,ColeTr20,tackles_solo,0,,,,,
player,201212020dal,phi,ColeTr20,tackles_assists,2,,,,,
player,201212020dal,phi,ColeTr20,tackles_loss,0,,,,,
player,201212020dal,phi,ColeTr20,qb_hits,1,,,,,
player,201212020dal,phi,ColeTr20,fumbles_rec,0,,,,,
player,201212020dal,phi,ColeTr20,fumbles_rec_yds,0,,,,,
player,201212020dal,phi,ColeTr20,fumbles_rec_td,0,,,,,
player,201212020dal,phi,ColeTr20,fumbles_forced,0,,,,,
player,201212020dal,phi,AsomNn20,def_int,0,,,,,
player,201212020dal,phi,AsomNn20,def_int_yds,0,,,,,
player,201212020dal,phi,AsomNn20,def_int_td,0,,,,,
player,201212020dal,phi,AsomNn20,def_int_long,0,,,,,
player,201212020dal,phi,AsomNn20,pass_defended,0,,,,,
player,201212020dal,phi,AsomNn20,sacks,0.0,,,,,
player,201212020dal,phi,AsomNn20,tackles_combined,8,,,,,
player,201212020dal,phi,AsomNn20,tackles_solo,7,,,,,
player,201212020dal,phi,AsomNn20,tackles_assists,1,,,,,
player,201212020dal,phi,AsomNn20,tackles_loss,1,,,,,
player,201212020dal,phi,AsomNn20,qb_hits,0,,,,,
player,201212020dal,phi,AsomNn20,fumbles_rec,0,,,,,
player,201212020dal,phi,AsomNn20,fumbles_rec_yds,0,,,,,
player,201212020dal,phi,AsomNn20,fumbles_rec_td,0,,,,,
player,201212020dal,phi,AsomNn20,fumbles_forced,0,,,,,
player,201212020dal,phi,AlleNa99,def_int,0,,,,,
player,201212020dal,phi,AlleNa99,def_int_yds,0,,,,,
player,201212020dal,phi,AlleNa99,def_int_td,0,,,,,
player,201212020dal,phi,AlleNa99,def_int_long,0,,,,,
player,201212020dal,phi,AlleNa99,pass_defended,0,,,,,
