game,2012,9,20121104,201211040atl,dal,"Dallas Cowboys",13,atl,"Atlanta Falcons",19
player,201211040atl,dal,DunbLa00,pass_sacked_yds,0,,,,,
player,201211040atl,dal,DunbLa00,pass_long,0,,,,,
player,201211040atl,dal,DunbLa00,pass_rating,,,,,,
player,201211040atl,dal,DunbLa00,rush_att,8,,,,,
player,201211040atl,dal,DunbLa00,rush_yds,26,,,,,
player,201211040atl,dal,DunbLa00,rush_td,0,,,,,
player,201211040atl,dal,DunbLa00,rush_long,18,,,,,
player,201211040atl,dal,DunbLa00,targets,2,,,,,
player,201211040atl,dal,DunbLa00,rec,0,,,,,
player,201211040atl,dal,DunbLa00,rec_yds,0,,,,,
player,201211040atl,dal,DunbLa00,rec_td,0,,,,,
player,201211040atl,dal,DunbLa00,rec_long,0,,,,,
player,201211040atl,dal,DunbLa00,fumbles,0,,,,,
player,201211040atl,dal,DunbLa00,fumbles_lost,0,,,,,
player,201211040atl,dal,OgleKe00,pass_cmp,0,,,,,
player,201211040atl,dal,OgleKe00,pass_att,0,,,,,
player,201211040atl,dal,OgleKe00,pass_yds,0,,,,,
player,201211040atl,dal,OgleKe00,pass_td,0,,,,,
player,201211040atl,dal,OgleKe00,pass_int,0,,,,,
player,201211040atl,dal,OgleKe00,pass_sacked,0,,,,,
player,201211040atl,dal,OgleKe00,pass_sacked_yds,0,,,,,
player,201211040atl,dal,OgleKe00,pass_long,0,,,,,
player,201211040atl,dal,OgleKe00,pass_rating,,,,,,
player,201211040atl,dal,OgleKe00,rush_att,0,,,,,
player,201211040atl,dal,OgleKe00,rush_yds,0,,,,,
player,201211040atl,dal,OgleKe00,rush_td,0,,,,,
player,201211040atl,dal,OgleKe00,rush_long,0,,,,,
player,201211040atl,dal,OgleKe00,targets,4,,,,,
player,201211040atl,dal,OgleKe00,rec,3,,,,,
player,201211040atl,dal,OgleKe00,rec_yds,96,,,,,
player,201211040atl,dal,OgleKe00,rec_td,1,,,,,
player,201211040atl,dal,OgleKe00,rec_long,65,,,,,
player,201211040atl,dal,OgleKe00,fumbles,0,,,,,
player,201211040atl,dal,OgleKe00,fumbles_lost,0,,,,,
player,201211040atl,dal,AustMi00,pass_cmp,0,,,,,
player,201211040atl,dal,AustMi00,pass_att,0,,,,,
player,201211040atl,dal,AustMi00,pass_yds,0,,,,,
player,201211040atl,dal,AustMi00,pass_td,0,,,,,
player,201211040atl,dal,AustMi00,pass_int,0,,,,,
player,201211040atl,dal,AustMi00,pass_sacked,0,,,,,
player,201211040atl,dal,AustMi00,pass_sacked_yds,0,,,,,
player,201211040atl,dal,AustMi00,pass_long,0,,,,,
player,201211040atl,dal,AustMi00,pass_rating,,,,,,
player,201211040atl,dal,AustMi00,rush_att,0,,,,,
player,201211040atl,dal,AustMi00,rush_yds,0,,,,,
player,201211040atl,dal,AustMi00,rush_td,0,,,,,
player,201211040atl,dal,AustMi00,rush_long,0,,,,,
player,201211040atl,dal,AustMi00,targets,9,,,,,
player,201211040atl,dal,AustMi00,rec,7,,,,,
player,201211040atl,dal,AustMi00,rec_yds,76,,,,,
player,201211040atl,dal,AustMi00,rec_td,0,,,,,
player,201211040atl,dal,AustMi00,rec_long,20,,,,,
player,201211040atl,dal,AustMi00,fumbles,0,,,,,
player,201211040atl,dal,AustMi00,fumbles_lost,0,,,,,
player,201211040atl,dal,WittJa00,pass_cmp,0,,,,,
player,201211040atl,dal,WittJa00,pass_att,0,,,,,
player,201211040atl,dal,WittJa00,pass_yds,0,,,,,
player,201211040atl,dal,WittJa00,pass_td,0,,,,,
player,201211040atl,dal,WittJa00,pass_int,0,,,,,
player,201211040atl,dal,WittJa00,pass_sacked,0,,,,,
player,201211040atl,dal,WittJa00,pass_sacked_yds,0,,,,,
player,201211040atl,dal,WittJa00,pass_long,0,,,,,
player,201211040atl,dal,WittJa00,pass_rating,,,,,,
player,201211040atl,dal,WittJa00,rush_att,0,,,,,
player,201211040atl,dal,WittJa00,rush_yds,0,,,,,
player,201211040atl,dal,WittJa00,rush_td,0,,,,,
player,201211040atl,dal,WittJa00,rush_long,0,,,,,
player,201211040atl,dal,WittJa00,targets,8,,,,,
player,201211040atl,dal,WittJa00,rec,7,,,,,
player,201211040atl,dal,WittJa00,rec_yds,51,,,,,
player,201211040atl,dal,WittJa00,rec_td,0,,,,,
player,201211040atl,dal,WittJa00,rec_long,11,,,,,
player,201211040atl,dal,WittJa00,fumbles,0,,,,,
player,201211040atl,dal,WittJa00,fumbles_lost,0,,,,,
player,201211040atl,dal,BryaDe01,pass_cmp,0,,,,,
player,201211040atl,dal,BryaDe01,pass_att,0,,,,,
player,201211040atl,dal,BryaDe01,pass_yds,0,,,,,
player,201211040atl,dal,BryaDe01,pass_td,0,,,,,
player,201211040atl,dal,BryaDe01,pass_int,0,,,,,
player,201211040atl,dal,BryaDe01,pass_sacked,0,,,,,
player,201211040atl,dal,BryaDe01,pass_sacked_yds,0,,,,,
player,201211040atl,dal,BryaDe01,pass_long,0,,,,,
player,201211040atl,dal,BryaDe01,pass_rating,,,,,,
player,201211040atl,dal,BryaDe01,rush_att,0,,,,,
player,201211040atl,dal,BryaDe01,rush_yds,0,,,,,
player,201211040atl,dal,BryaDe01,rush_td,0,,,,,
player,201211040atl,dal,BryaDe01,rush_long,0,,,,,
player,201211040atl,dal,BryaDe01,targets,4,,,,,
player,201211040atl,dal,BryaDe01,rec,1,,,,,
player,201211040atl,dal,BryaDe01,rec_yds,15,,,,,
player,201211040atl,dal,BryaDe01,rec_td,0,,,,,
player,201211040atl,dal,BryaDe01,rec_long,15,,,,,
player,201211040atl,dal,BryaDe01,fumbles,0,,,,,
player,201211040atl,dal,BryaDe01,fumbles_lost,0,,,,,
player,201211040atl,dal,BeasCo00,pass_cmp,0,,,,,
player,201211040atl,dal,BeasCo00,pass_att,0,,,,,
player,201211040atl,dal,BeasCo00,pass_yds,0,,,,,
player,201211040atl,dal,BeasCo00,pass_td,0,,,,,
player,201211040atl,dal,BeasCo00,pass_int,0,,,,,
player,201211040atl,dal,BeasCo00,pass_sacked,0,,,,,
player,201211040atl,dal,BeasCo00,pass_sacked_yds,0,,,,,
player,201211040atl,dal,BeasCo00,pass_long,0,,,,,
player,201211040atl,dal,BeasCo00,pass_rating,,,,,,
player,201211040atl,dal,BeasCo00,rush_att,0,,,,,
player,201211040atl,dal,BeasCo00,rush_yds,0,,,,,
player,201211040atl,dal,BeasCo00,rush_td,0,,,,,
player,201211040atl,dal,BeasCo00,rush_long,0,,,,,
player,201211040atl,dal,BeasCo00,targets,2,,,,,
player,201211040atl,dal,BeasCo00,rec,1,,,,,
player,201211040atl,dal,BeasCo00,rec_yds,8,,,,,
player,201211040atl,dal,BeasCo00,rec_td,0,,,,,
player,201211040atl,dal,BeasCo00,rec_long,8,,,,,
player,201211040atl,dal,BeasCo00,fumbles,0,,,,,
player,201211040atl,dal,BeasCo00,fumbles_lost,0,,,,,
player,201211040atl,dal,VickLa00,pass_cmp,0,,,,,
player,201211040atl,dal,VickLa00,pass_att,0,,,,,
player,201211040atl,dal,VickLa00,pass_yds,0,,,,,
player,201211040atl,dal,VickLa00,pass_td,0,,,,,
player,201211040atl,dal,VickLa00,pass_int,0,,,,,
player,201211040atl,dal,VickLa00,pass_sacked,0,,,,,
player,201211040atl,dal,VickLa00,pass_sacked_yds,0,,,,,
player,201211040atl,dal,VickLa00,pass_long,0,,,,,
player,201211040atl,dal,VickLa00,pass_rating,,,,,,
player,201211040atl,dal,VickLa00,rush_att,0,,,,,
player,201211040atl,dal,VickLa00,rush_yds,0,,,,,
player,201211040atl,dal,VickLa00,rush_td,0,,,,,
player,201211040atl,dal,VickLa00,rush_long,0,,,,,
player,201211040atl,dal,VickLa00,targets,1,,,,,
player,201211040atl,dal,VickLa00,rec,1,,,,,
player,201211040atl,dal,VickLa00,rec_yds,5,,,,,
player,201211040atl,dal,VickLa00,rec_td,0,,,,,
player,201211040atl,dal,VickLa00,rec_long,5,,,,,
player,201211040atl,dal,VickLa00,fumbles,0,,,,,
player,201211040atl,dal,VickLa00,fumbles_lost,0,,,,,
player,201211040atl,dal,TannPh00,pass_cmp,0,,,,,
player,201211040atl,dal,TannPh00,pass_att,0,,,,,
player,201211040atl,dal,TannPh00,pass_yds,0,,,,,
player,201211040atl,dal,TannPh00,pass_td,0,,,,,
player,201211040atl,dal,TannPh00,pass_int,0,,,,,
player,201211040atl,dal,TannPh00,pass_sacked,0,,,,,
player,201211040atl,dal,TannPh00,pass_sacked_yds,0,,,,,
player,201211040atl,dal,TannPh00,pass_long,0,,,,,
player,201211040atl,dal,TannPh00,pass_rating,,,,,,
player,201211040atl,dal,TannPh00,rush_att,1,,,,,
player,201211040atl,dal,TannPh00,rush_yds,0,,,,,
player,201211040atl,dal,TannPh00,rush_td,0,,,,,
player,201211040atl,dal,TannPh00,rush_long,0,,,,,
player,201211040atl,dal,TannPh00,targets,0,,,,,
player,201211040atl,dal,TannPh00,rec,0,,,,,
player,201211040atl,dal,TannPh00,rec_yds,0,,,,,
player,201211040atl,dal,TannPh00,rec_td,0,,,,,
player,201211040atl,dal,TannPh00,rec_long,0,,,,,
player,201211040atl,dal,TannPh00,fumbles,0,,,,,
player,201211040atl,dal,TannPh00,fumbles_lost,0,,,,,
player,201211040atl,atl,RyanMa00,pass_cmp,24,,,,,
player,201211040atl,atl,RyanMa00,pass_att,34,,,,,
player,201211040atl,atl,RyanMa00,pass_yds,342,,,,,
player,201211040atl,atl,RyanMa00,pass_td,0,,,,,
player,201211040atl,atl,RyanMa00,pass_int,0,,,,,
player,201211040atl,atl,RyanMa00,pass_sacked,3,,,,,
player,201211040atl,atl,RyanMa00,pass_sacked_yds,12,,,,,
player,201211040atl,atl,RyanMa00,pass_long,48,,,,,
player,201211040atl,atl,RyanMa00,pass_rating,102.8,,,,,
player,201211040atl,atl,RyanMa00,rush_att,1,,,,,
player,201211040atl,atl,RyanMa00,rush_yds,8,,,,,
player,201211040atl,atl,RyanMa00,rush_td,0,,,,,
player,201211040atl,atl,RyanMa00,rush_long,8,,,,,
player,201211040atl,atl,RyanMa00,targets,0,,,,,
player,201211040atl,atl,RyanMa00,rec,0,,,,,
player,201211040atl,atl,RyanMa00,rec_yds,0,,,,,
player,201211040atl,atl,RyanMa00,rec_td,0,,,,,
player,201211040atl,atl,RyanMa00,rec_long,0,,,,,
player,201211040atl,atl,RyanMa00,fumbles,1,,,,,
player,201211040atl,atl,RyanMa00,fumbles_lost,0,,,,,
player,201211040atl,atl,TurnMi00,pass_cmp,0,,,,,
player,201211040atl,atl,TurnMi00,pass_att,0,,,,,
player,201211040atl,atl,TurnMi00,pass_yds,0,,,,,
player,201211040atl,atl,TurnMi00,pass_td,0,,,,,
player,201211040atl,atl,TurnMi00,pass_int,0,,,,,
player,201211040atl,atl,TurnMi00,pass_sacked,0,,,,,
player,201211040atl,atl,TurnMi00,pass_sacked_yds,0,,,,,
player,201211040atl,atl,TurnMi00,pass_long,0,,,,,
player,201211040atl,atl,TurnMi00,pass_rating,,,,,,
player,201211040atl,atl,TurnMi00,rush_att,20,,,,,
player,201211040atl,atl,TurnMi00,rush_yds,102,,,,,
player,201211040atl,atl,TurnMi00,rush_td,1,,,,,
player,201211040atl,atl,TurnMi00,rush_long,43,,,,,
player,201211040atl,atl,TurnMi00,targets,1,,,,,
player,201211040atl,atl,TurnMi00,rec,0,,,,,
player,201211040atl,atl,TurnMi00,rec_yds,0,,,,,
player,201211040atl,atl,TurnMi00,rec_td,0,,,,,
player,201211040atl,atl,TurnMi00,rec_long,0,,,,,
player,201211040atl,atl,TurnMi00,fumbles,0,,,,,
player,201211040atl,atl,TurnMi00,fumbles_lost,0,,,,,
player,201211040atl,atl,JoneJu02,pass_cmp,0,,,,,
player,201211040atl,atl,JoneJu02,pass_att,0,,,,,
player,201211040atl,atl,JoneJu02,pass_yds,0,,,,,
player,201211040atl,atl,JoneJu02,pass_td,0,,,,,
player,201211040atl,atl,JoneJu02,pass_int,0,,,,,
player,201211040atl,atl,JoneJu02,pass_sacked,0,,,,,
player,201211040atl,atl,JoneJu02,pass_sacked_yds,0,,,,,
player,201211040atl,atl,JoneJu02,pass_long,0,,,,,
player,201211040atl,atl,JoneJu02,pass_rating,,,,,,
player,201211040atl,atl,JoneJu02,rush_att,1,,,,,
player,201211040atl,atl,JoneJu02,rush_yds,8,,,,,
player,201211040atl,atl,JoneJu02,rush_td,0,,,,,
player,201211040atl,atl,JoneJu02,rush_long,8,,,,,
player,201211040atl,atl,JoneJu02,targets,6,,,,,
player,201211040atl,atl,JoneJu02,rec,5,,,,,
player,201211040atl,atl,JoneJu02,rec_yds,129,,,,,
player,201211040atl,atl,JoneJu02,rec_td,0,,,,,
player,201211040atl,atl,JoneJu02,rec_long,48,,,,,
player,201211040atl,atl,JoneJu02,fumbles,0,,,,,
player,201211040atl,atl,JoneJu02,fumbles_lost,0,,,,,
player,201211040atl,atl,SnelJa00,pass_cmp,0,,,,,
player,201211040atl,atl,SnelJa00,pass_att,0,,,,,
player,201211040atl,atl,SnelJa00,pass_yds,0,,,,,
player,201211040atl,atl,SnelJa00,pass_td,0,,,,,
player,201211040atl,atl,SnelJa00,pass_int,0,,,,,
player,201211040atl,atl,SnelJa00,pass_sacked,0,,,,,
player,201211040atl,atl,SnelJa00,pass_sacked_yds,0,,,,,
player,201211040atl,atl,SnelJa00,pass_long,0,,,,,
player,201211040atl,atl,SnelJa00,pass_rating,,,,,,
player,201211040atl,atl,SnelJa00,rush_att,1,,,,,
player,201211040atl,atl,SnelJa00,rush_yds,5,,,,,
player,201211040atl,atl,SnelJa00,rush_td,0,,,,,
player,201211040atl,atl,SnelJa00,rush_long,5,,,,,
player,201211040atl,atl,SnelJa00,targets,3,,,,,
player,201211040atl,atl,SnelJa00,rec,3,,,,,
player,201211040atl,atl,SnelJa00,rec_yds,1,,,,,
player,201211040atl,atl,SnelJa00,rec_td,0,,,,,
player,201211040atl,atl,SnelJa00,rec_long,2,,,,,
player,201211040atl,atl,SnelJa00,fumbles,0,,,,,
player,201211040atl,atl,SnelJa00,fumbles_lost,0,,,,,
player,201211040atl,atl,WhitRo00,pass_cmp,0,,,,,
player,201211040atl,atl,WhitRo00,pass_att,0,,,,,
player,201211040atl,atl,WhitRo00,pass_yds,0,,,,,
player,201211040atl,atl,WhitRo00,pass_td,0,,,,,
player,201211040atl,atl,WhitRo00,pass_int,0,,,,,
player,201211040atl,atl,WhitRo00,pass_sacked,0,,,,,
player,201211040atl,atl,WhitRo00,pass_sacked_yds,0,,,,,
player,201211040atl,atl,WhitRo00,pass_long,0,,,,,
player,201211040atl,atl,WhitRo00,pass_rating,,,,,,
player,201211040atl,atl,WhitRo00,rush_att,0,,,,,
player,201211040atl,atl,WhitRo00,rush_yds,0,,,,,
player,201211040atl,atl,WhitRo00,rush_td,0,,,,,
player,201211040atl,atl,WhitRo00,rush_long,0,,,,,
player,201211040atl,atl,WhitRo00,targets,10,,,,,
player,201211040atl,atl,WhitRo00,rec,7,,,,,
player,201211040atl,atl,WhitRo00,rec_yds,118,,,,,
player,201211040atl,atl,WhitRo00,rec_td,0,,,,,
player,201211040atl,atl,WhitRo00,rec_long,26,,,,,
player,201211040atl,atl,WhitRo00,fumbles,0,,,,,
player,201211040atl,atl,WhitRo00,fumbles_lost,0,,,,,
player,201211040atl,atl,RodgJa00,pass_cmp,0,,,,,
player,201211040atl,atl,RodgJa00,pass_att,0,,,,,
player,201211040atl,atl,RodgJa00,pass_yds,0,,,,,
player,201211040atl,atl,RodgJa00,pass_td,0,,,,,
player,201211040atl,atl,RodgJa00,pass_int,0,,,,,
player,201211040atl,atl,RodgJa00,pass_sacked,0,,,,,
player,201211040atl,atl,RodgJa00,pass_sacked_yds,0,,,,,
player,201211040atl,atl,RodgJa00,pass_long,0,,,,,
player,201211040atl,atl,RodgJa00,pass_rating,,,,,,
player,201211040atl,atl,RodgJa00,rush_att,3,,,,,
player,201211040atl,atl,RodgJa00,rush_yds,0,,,,,
player,201211040atl,atl,RodgJa00,rush_td,0,,,,,
player,201211040atl,atl,RodgJa00,rush_long,3,,,,,
player,201211040atl,atl,RodgJa00,targets,5,,,,,
player,201211040atl,atl,RodgJa00,rec,4,,,,,
player,201211040atl,atl,RodgJa00,rec_yds,53,,,,,
player,201211040atl,atl,RodgJa00,rec_td,0,,,,,
player,201211040atl,atl,RodgJa00,rec_long,31,,,,,
player,201211040atl,atl,RodgJa00,fumbles,0,,,,,
player,201211040atl,atl,RodgJa00,fumbles_lost,0,,,,,
player,201211040atl,atl,GonzTo00,pass_cmp,0,,,,,
player,201211040atl,atl,GonzTo00,pass_att,0,,,,,
player,201211040atl,atl,GonzTo00,pass_yds,0,,,,,
player,201211040atl,atl,GonzTo00,pass_td,0,,,,,
player,201211040atl,atl,GonzTo00,pass_int,0,,,,,
player,201211040atl,atl,GonzTo00,pass_sacked,0,,,,,
player,201211040atl,atl,GonzTo00,pass_sacked_yds,0,,,,,
player,201211040atl,atl,GonzTo00,pass_long,0,,,,,
player,201211040atl,atl,GonzTo00,pass_rating,,,,,,
player,201211040atl,atl,GonzTo00,rush_att,0,,,,,
player,201211040atl,atl,GonzTo00,rush_yds,0,,,,,
player,201211040atl,atl,GonzTo00,rush_td,0,,,,,
player,201211040atl,atl,GonzTo00,rush_long,0,,,,,
player,201211040atl,atl,GonzTo00,targets,5,,,,,
player,201211040atl,atl,GonzTo00,rec,4,,,,,
player,201211040atl,atl,GonzTo00,rec_yds,36,,,,,
player,201211040atl,atl,GonzTo00,rec_td,0,,,,,
player,201211040atl,atl,GonzTo00,rec_long,15,,,,,
player,201211040atl,atl,GonzTo00,fumbles,0,,,,,
player,201211040atl,atl,GonzTo00,fumbles_lost,0,,,,,
player,201211040atl,atl,PalmMi00,pass_cmp,0,,,,,
player,201211040atl,atl,PalmMi00,pass_att,0,,,,,
player,201211040atl,atl,PalmMi00,pass_yds,0,,,,,
player,201211040atl,atl,PalmMi00,pass_td,0,,,,,
player,201211040atl,atl,PalmMi00,pass_int,0,,,,,
player,201211040atl,atl,PalmMi00,pass_sacked,0,,,,,
player,201211040atl,atl,PalmMi00,pass_sacked_yds,0,,,,,
player,201211040atl,atl,PalmMi00,pass_long,0,,,,,
player,201211040atl,atl,PalmMi00,pass_rating,,,,,,
player,201211040atl,atl,PalmMi00,rush_att,0,,,,,
player,201211040atl,atl,PalmMi00,rush_yds,0,,,,,
player,201211040atl,atl,PalmMi00,rush_td,0,,,,,
player,201211040atl,atl,PalmMi00,rush_long,0,,,,,
player,201211040atl,atl,PalmMi00,targets,1,,,,,
player,201211040atl,atl,PalmMi00,rec,1,,,,,
player,201211040atl,atl,PalmMi00,rec_yds,5,,,,,
player,201211040atl,atl,PalmMi00,rec_td,0,,,,,
player,201211040atl,atl,PalmMi00,rec_long,5,,,,,
player,201211040atl,atl,PalmMi00,fumbles,0,,,,,
player,201211040atl,atl,PalmMi00,fumbles_lost,0,,,,,
player,201211040atl,atl,DougHa00,pass_cmp,0,,,,,
player,201211040atl,atl,DougHa00,pass_att,0,,,,,
player,201211040atl,atl,DougHa00,pass_yds,0,,,,,
player,201211040atl,atl,DougHa00,pass_td,0,,,,,
player,201211040atl,atl,DougHa00,pass_int,0,,,,,
player,201211040atl,atl,DougHa00,pass_sacked,0,,,,,
player,201211040atl,atl,DougHa00,pass_sacked_yds,0,,,,,
player,201211040atl,atl,DougHa00,pass_long,0,,,,,
player,201211040atl,atl,DougHa00,pass_rating,,,,,,
player,201211040atl,atl,DougHa00,rush_att,0,,,,,
player,201211040atl,atl,DougHa00,rush_yds,0,,,,,
player,201211040atl,atl,DougHa00,rush_td,0,,,,,
player,201211040atl,atl,DougHa00,rush_long,0,,,,,
player,201211040atl,atl,DougHa00,targets,2,,,,,
player,201211040atl,atl,DougHa00,rec,0,,,,,
player,201211040atl,atl,DougHa00,rec_yds,0,,,,,
player,201211040atl,atl,DougHa00,rec_td,0,,,,,
player,201211040atl,atl,DougHa00,rec_long,0,,,,,
player,201211040atl,atl,DougHa00,fumbles,0,,,,,
player,201211040atl,atl,DougHa00,fumbles_lost,0,,,,,
player,201211040atl,atl,PoliLo00,pass_cmp,0,,,,,
player,201211040atl,atl,PoliLo00,pass_att,0,,,,,
player,201211040atl,atl,PoliLo00,pass_yds,0,,,,,
player,201211040atl,atl,PoliLo00,pass_td,0,,,,,
player,201211040atl,atl,PoliLo00,pass_int,0,,,,,
player,201211040atl,atl,PoliLo00,pass_sacked,0,,,,,
player,201211040atl,atl,PoliLo00,pass_sacked_yds,0,,,,,
player,201211040atl,atl,PoliLo00,pass_long,0,,,,,
player,201211040atl,atl,PoliLo00,pass_rating,,,,,,
player,201211040atl,atl,PoliLo00,rush_att,0,,,,,
player,201211040atl,atl,PoliLo00,rush_yds,0,,,,,
player,201211040atl,atl,PoliLo00,rush_td,0,,,,,
player,201211040atl,atl,PoliLo00,rush_long,0,,,,,
player,201211040atl,atl,PoliLo00,targets,1,,,,,
player,201211040atl,atl,PoliLo00,rec,0,,,,,
player,201211040atl,atl,PoliLo00,rec_yds,0,,,,,
player,201211040atl,atl,PoliLo00,rec_td,0,,,,,
player,201211040atl,atl,PoliLo00,rec_long,0,,,,,
player,201211040atl,atl,PoliLo00,fumbles,0,,,,,
player,201211040atl,atl,PoliLo00,fumbles_lost,0,,,,,
player,201211040atl,dal,WareDe99,def_int,0,,,,,
player,201211040atl,dal,WareDe99,def_int_yds,0,,,,,
player,201211040atl,dal,WareDe99,def_int_td,0,,,,,
player,201211040atl,dal,WareDe99,def_int_long,0,,,,,
player,201211040atl,dal,WareDe99,pass_defended,0,,,,,
player,201211040atl,dal,WareDe99,sacks,1.5,,,,,
player,201211040atl,dal,WareDe99,tackles_combined,4,,,,,
player,201211040atl,dal,WareDe99,tackles_solo,3,,,,,
player,201211040atl,dal,WareDe99,tackles_assists,1,,,,,
player,201211040atl,dal,WareDe99,tackles_loss,1,,,,,
player,201211040atl,dal,WareDe99,qb_hits,3,,,,,
player,201211040atl,dal,WareDe99,fumbles_rec,0,,,,,
player,201211040atl,dal,WareDe99,fumbles_rec_yds,0,,,,,
player,201211040atl,dal,WareDe99,fumbles_rec_td,0,,,,,
player,201211040atl,dal,WareDe99,fumbles_forced,1,,,,,
player,201211040atl,dal,ButlVi99,def_int,0,,,,,
player,201211040atl,dal,ButlVi99,def_int_yds,0,,,,,
player,201211040atl,dal,ButlVi99,def_int_td,0,,,,,
player,201211040atl,dal,ButlVi99,def_int_long,0,,,,,
player,201211040atl,dal,ButlVi99,pass_defended,0,,,,,
player,201211040atl,dal,ButlVi99,sacks,1.0,,,,,
player,201211040atl,dal,ButlVi99,tackles_combined,2,,,,,
player,201211040atl,dal,ButlVi99,tackles_solo,2,,,,,
player,201211040atl,dal,ButlVi99,tackles_assists,0,,,,,
player,201211040atl,dal,ButlVi99,tackles_loss,1,,,,,
player,201211040atl,dal,ButlVi99,qb_hits,2,,,,,
player,201211040atl,dal,ButlVi99,fumbles_rec,0,,,,,
player,201211040atl,dal,ButlVi99,fumbles_rec_yds,0,,,,,
player,201211040atl,dal,ButlVi99,fumbles_rec_td,0,,,,,
player,201211040atl,dal,ButlVi99,fumbles_forced,0,,,,,
player,201211040atl,dal,BrenJo00,def_int,0,,,,,
player,201211040atl,dal,BrenJo00,def_int_yds,0,,,,,
player,201211040atl,dal,BrenJo00,def_int_td,0,,,,,
