game,2012,16,20121223,201212230dal,nor,"New Orleans Saints",34,dal,"Dallas Cowboys",31
player,201212230dal,nor,IngrMa01,pass_yds,0,,,,,
player,201212230dal,nor,IngrMa01,pass_td,0,,,,,
player,201212230dal,nor,IngrMa01,pass_int,0,,,,,
player,201212230dal,nor,IngrMa01,pass_sacked,0,,,,,
player,201212230dal,nor,IngrMa01,pass_sacked_yds,0,,,,,
player,201212230dal,nor,IngrMa01,pass_long,0,,,,,
player,201212230dal,nor,IngrMa01,pass_rating,,,,,,
player,201212230dal,nor,IngrMa01,rush_att,21,,,,,
player,201212230dal,nor,IngrMa01,rush_yds,53,,,,,
player,201212230dal,nor,IngrMa01,rush_td,1,,,,,
player,201212230dal,nor,IngrMa01,rush_long,9,,,,,
player,201212230dal,nor,IngrMa01,targets,1,,,,,
player,201212230dal,nor,IngrMa01,rec,1,,,,,
player,201212230dal,nor,IngrMa01,rec_yds,7,,,,,
player,201212230dal,nor,IngrMa01,rec_td,0,,,,,
player,201212230dal,nor,IngrMa01,rec_long,7,,,,,
player,201212230dal,nor,IngrMa01,fumbles,0,,,,,
player,201212230dal,nor,IngrMa01,fumbles_lost,0,,,,,
player,201212230dal,nor,SproDa00,pass_cmp,0,,,,,
player,201212230dal,nor,SproDa00,pass_att,0,,,,,
player,201212230dal,nor,SproDa00,pass_yds,0,,,,,
player,201212230dal,nor,SproDa00,pass_td,0,,,,,
player,201212230dal,nor,SproDa00,pass_int,0,,,,,
player,201212230dal,nor,SproDa00,pass_sacked,0,,,,,
player,201212230dal,nor,SproDa00,pass_sacked_yds,0,,,,,
player,201212230dal,nor,SproDa00,pass_long,0,,,,,
player,201212230dal,nor,SproDa00,pass_rating,,,,,,
player,201212230dal,nor,SproDa00,rush_att,9,,,,,
player,201212230dal,nor,SproDa00,rush_yds,48,,,,,
player,201212230dal,nor,SproDa00,rush_td,0,,,,,
player,201212230dal,nor,SproDa00,rush_long,17,,,,,
player,201212230dal,nor,SproDa00,targets,10,,,,,
player,201212230dal,nor,SproDa00,rec,7,,,,,
player,201212230dal,nor,SproDa00,rec_yds,104,,,,,
player,201212230dal,nor,SproDa00,rec_td,0,,,,,
player,201212230dal,nor,SproDa00,rec_long,44,,,,,
player,201212230dal,nor,SproDa00,fumbles,0,,,,,
player,201212230dal,nor,SproDa00,fumbles_lost,0,,,,,
player,201212230dal,nor,ThomPi00,pass_cmp,0,,,,,
player,201212230dal,nor,ThomPi00,pass_att,0,,,,,
player,201212230dal,nor,ThomPi00,pass_yds,0,,,,,
player,201212230dal,nor,ThomPi00,pass_td,0,,,,,
player,201212230dal,nor,ThomPi00,pass_int,0,,,,,
player,201212230dal,nor,ThomPi00,pass_sacked,0,,,,,
player,201212230dal,nor,ThomPi00,pass_sacked_yds,0,,,,,
player,201212230dal,nor,ThomPi00,pass_long,0,,,,,
player,201212230dal,nor,ThomPi00,pass_rating,,,,,,
player,201212230dal,nor,ThomPi00,rush_att,7,,,,,
player,201212230dal,nor,ThomPi00,rush_yds,16,,,,,
player,201212230dal,nor,ThomPi00,rush_td,0,,,,,
player,201212230dal,nor,ThomPi00,rush_long,7,,,,,
player,201212230dal,nor,ThomPi00,targets,9,,,,,
player,201212230dal,nor,ThomPi00,rec,7,,,,,
player,201212230dal,nor,ThomPi00,rec_yds,61,,,,,
player,201212230dal,nor,ThomPi00,rec_td,1,,,,,
player,201212230dal,nor,ThomPi00,rec_long,16,,,,,
player,201212230dal,nor,ThomPi00,fumbles,0,,,,,
player,201212230dal,nor,ThomPi00,fumbles_lost,0,,,,,
player,201212230dal,nor,ColsMa00,pass_cmp,0,,,,,
player,201212230dal,nor,ColsMa00,pass_att,0,,,,,
player,201212230dal,nor,ColsMa00,pass_yds,0,,,,,
player,201212230dal,nor,ColsMa00,pass_td,0,,,,,
player,201212230dal,nor,ColsMa00,pass_int,0,,,,,
player,201212230dal,nor,ColsMa00,pass_sacked,0,,,,,
player,201212230dal,nor,ColsMa00,pass_sacked_yds,0,,,,,
player,201212230dal,nor,ColsMa00,pass_long,0,,,,,
player,201212230dal,nor,ColsMa00,pass_rating,,,,,,
player,201212230dal,nor,ColsMa00,rush_att,0,,,,,
player,201212230dal,nor,ColsMa00,rush_yds,0,,,,,
player,201212230dal,nor,ColsMa00,rush_td,0,,,,,
player,201212230dal,nor,ColsMa00,rush_long,0,,,,,
player,201212230dal,nor,ColsMa00,targets,13,,,,,
player,201212230dal,nor,ColsMa00,rec,10,,,,,
player,201212230dal,nor,ColsMa00,rec_yds,153,,,,,
player,201212230dal,nor,ColsMa00,rec_td,0,,,,,
player,201212230dal,nor,ColsMa00,rec_long,60,,,,,
player,201212230dal,nor,ColsMa00,fumbles,2,,,,,
player,201212230dal,nor,ColsMa00,fumbles_lost,0,,,,,
player,201212230dal,nor,GrahJi00,pass_cmp,0,,,,,
player,201212230dal,nor,GrahJi00,pass_att,0,,,,,
player,201212230dal,nor,GrahJi00,pass_yds,0,,,,,
player,201212230dal,nor,GrahJi00,pass_td,0,,,,,
player,201212230dal,nor,GrahJi00,pass_int,0,,,,,
player,201212230dal,nor,GrahJi00,pass_sacked,0,,,,,
player,201212230dal,nor,GrahJi00,pass_sacked_yds,0,,,,,
player,201212230dal,nor,GrahJi00,pass_long,0,,,,,
player,201212230dal,nor,GrahJi00,pass_rating,,,,,,
player,201212230dal,nor,GrahJi00,rush_att,0,,,,,
player,201212230dal,nor,GrahJi00,rush_yds,0,,,,,
player,201212230dal,nor,GrahJi00,rush_td,0,,,,,
player,201212230dal,nor,GrahJi00,rush_long,0,,,,,
player,201212230dal,nor,GrahJi00,targets,11,,,,,
player,201212230dal,nor,GrahJi00,rec,7,,,,,
player,201212230dal,nor,GrahJi00,rec_yds,88,,,,,
player,201212230dal,nor,GrahJi00,rec_td,0,,,,,
player,201212230dal,nor,GrahJi00,rec_long,26,,,,,
player,201212230dal,nor,GrahJi00,fumbles,0,,,,,
player,201212230dal,nor,GrahJi00,fumbles_lost,0,,,,,
player,201212230dal,nor,MoorLa00,pass_cmp,0,,,,,
player,201212230dal,nor,MoorLa00,pass_att,0,,,,,
player,201212230dal,nor,MoorLa00,pass_yds,0,,,,,
player,201212230dal,nor,MoorLa00,pass_td,0,,,,,
player,201212230dal,nor,MoorLa00,pass_int,0,,,,,
player,201212230dal,nor,MoorLa00,pass_sacked,0,,,,,
player,201212230dal,nor,MoorLa00,pass_sacked_yds,0,,,,,
player,201212230dal,nor,MoorLa00,pass_long,0,,,,,
player,201212230dal,nor,MoorLa00,pass_rating,,,,,,
player,201212230dal,nor,MoorLa00,rush_att,0,,,,,
player,201212230dal,nor,MoorLa00,rush_yds,0,,,,,
player,201212230dal,nor,MoorLa00,rush_td,0,,,,,
player,201212230dal,nor,MoorLa00,rush_long,0,,,,,
player,201212230dal,nor,MoorLa00,targets,5,,,,,
player,201212230dal,nor,MoorLa00,rec,4,,,,,
player,201212230dal,nor,MoorLa00,rec_yds,30,,,,,
player,201212230dal,nor,MoorLa00,rec_td,1,,,,,
player,201212230dal,nor,MoorLa00,rec_long,11,,,,,
player,201212230dal,nor,MoorLa00,fumbles,0,,,,,
player,201212230dal,nor,MoorLa00,fumbles_lost,0,,,,,
player,201212230dal,nor,ThomDa02,pass_cmp,0,,,,,
player,201212230dal,nor,ThomDa02,pass_att,0,,,,,
player,201212230dal,nor,ThomDa02,pass_yds,0,,,,,
player,201212230dal,nor,ThomDa02,pass_td,0,,,,,
player,201212230dal,nor,ThomDa02,pass_int,0,,,,,
player,201212230dal,nor,ThomDa02,pass_sacked,0,,,,,
player,201212230dal,nor,ThomDa02,pass_sacked_yds,0,,,,,
player,201212230dal,nor,ThomDa02,pass_long,0,,,,,
player,201212230dal,nor,ThomDa02,pass_rating,,,,,,
player,201212230dal,nor,ThomDa02,rush_att,0,,,,,
player,201212230dal,nor,ThomDa02,rush_yds,0,,,,,
player,201212230dal,nor,ThomDa02,rush_td,0,,,,,
player,201212230dal,nor,ThomDa02,rush_long,0,,,,,
player,201212230dal,nor,ThomDa02,targets,1,,,,,
player,201212230dal,nor,ThomDa02,rec,1,,,,,
player,201212230dal,nor,ThomDa02,rec_yds,3,,,,,
player,201212230dal,nor,ThomDa02,rec_td,1,,,,,
player,201212230dal,nor,ThomDa02,rec_long,3,,,,,
player,201212230dal,nor,ThomDa02,fumbles,0,,,,,
player,201212230dal,nor,ThomDa02,fumbles_lost,0,,,,,
player,201212230dal,nor,HendDe00,pass_cmp,0,,,,,
player,201212230dal,nor,HendDe00,pass_att,0,,,,,
player,201212230dal,nor,HendDe00,pass_yds,0,,,,,
player,201212230dal,nor,HendDe00,pass_td,0,,,,,
player,201212230dal,nor,HendDe00,pass_int,0,,,,,
player,201212230dal,nor,HendDe00,pass_sacked,0,,,,,
player,201212230dal,nor,HendDe00,pass_sacked_yds,0,,,,,
player,201212230dal,nor,HendDe00,pass_long,0,,,,,
player,201212230dal,nor,HendDe00,pass_rating,,,,,,
player,201212230dal,nor,HendDe00,rush_att,0,,,,,
player,201212230dal,nor,HendDe00,rush_yds,0,,,,,
player,201212230dal,nor,HendDe00,rush_td,0,,,,,
player,201212230dal,nor,HendDe00,rush_long,0,,,,,
player,201212230dal,nor,HendDe00,targets,1,,,,,
player,201212230dal,nor,HendDe00,rec,0,,,,,
player,201212230dal,nor,HendDe00,rec_yds,0,,,,,
player,201212230dal,nor,HendDe00,rec_td,0,,,,,
player,201212230dal,nor,HendDe00,rec_long,0,,,,,
player,201212230dal,nor,HendDe00,fumbles,0,,,,,
player,201212230dal,nor,HendDe00,fumbles_lost,0,,,,,
player,201212230dal,dal,RomoTo00,pass_cmp,26,,,,,
player,201212230dal,dal,RomoTo00,pass_att,43,,,,,
player,201212230dal,dal,RomoTo00,pass_yds,416,,,,,
player,201212230dal,dal,RomoTo00,pass_td,4,,,,,
player,201212230dal,dal,RomoTo00,pass_int,0,,,,,
player,201212230dal,dal,RomoTo00,pass_sacked,2,,,,,
player,201212230dal,dal,RomoTo00,pass_sacked_yds,10,,,,,
player,201212230dal,dal,RomoTo00,pass_long,58,,,,,
player,201212230dal,dal,RomoTo00,pass_rating,123.8,,,,,
player,201212230dal,dal,RomoTo00,rush_att,0,,,,,
player,201212230dal,dal,RomoTo00,rush_yds,0,,,,,
player,201212230dal,dal,RomoTo00,rush_td,0,,,,,
player,201212230dal,dal,RomoTo00,rush_long,0,,,,,
player,201212230dal,dal,RomoTo00,targets,0,,,,,
player,201212230dal,dal,RomoTo00,rec,0,,,,,
player,201212230dal,dal,RomoTo00,rec_yds,0,,,,,
player,201212230dal,dal,RomoTo00,rec_td,0,,,,,
player,201212230dal,dal,RomoTo00,rec_long,0,,,,,
player,201212230dal,dal,RomoTo00,fumbles,0,,,,,
player,201212230dal,dal,RomoTo00,fumbles_lost,0,,,,,
player,201212230dal,dal,MurrDe00,pass_cmp,0,,,,,
player,201212230dal,dal,MurrDe00,pass_att,0,,,,,
player,201212230dal,dal,MurrDe00,pass_yds,0,,,,,
player,201212230dal,dal,MurrDe00,pass_td,0,,,,,
player,201212230dal,dal,MurrDe00,pass_int,0,,,,,
player,201212230dal,dal,MurrDe00,pass_sacked,0,,,,,
player,201212230dal,dal,MurrDe00,pass_sacked_yds,0,,,,,
player,201212230dal,dal,MurrDe00,pass_long,0,,,,,
player,201212230dal,dal,MurrDe00,pass_rating,,,,,,
player,201212230dal,dal,MurrDe00,rush_att,11,,,,,
player,201212230dal,dal,MurrDe00,rush_yds,40,,,,,
player,201212230dal,dal,MurrDe00,rush_td,0,,,,,
player,201212230dal,dal,MurrDe00,rush_long,9,,,,,
player,201212230dal,dal,MurrDe00,targets,6,,,,,
player,201212230dal,dal,MurrDe00,rec,4,,,,,
player,201212230dal,dal,MurrDe00,rec_yds,51,,,,,
player,201212230dal,dal,MurrDe00,rec_td,0,,,,,
player,201212230dal,dal,MurrDe00,rec_long,22,,,,,
player,201212230dal,dal,MurrDe00,fumbles,1,,,,,
player,201212230dal,dal,MurrDe00,fumbles_lost,1,,,,,
player,201212230dal,dal,BryaDe01,pass_cmp,0,,,,,
player,201212230dal,dal,BryaDe01,pass_att,0,,,,,
player,201212230dal,dal,BryaDe01,pass_yds,0,,,,,
player,201212230dal,dal,BryaDe01,pass_td,0,,,,,
player,201212230dal,dal,BryaDe01,pass_int,0,,,,,
player,201212230dal,dal,BryaDe01,pass_sacked,0,,,,,
player,201212230dal,dal,BryaDe01,pass_sacked_yds,0,,,,,
player,201212230dal,dal,BryaDe01,pass_long,0,,,,,
player,201212230dal,dal,BryaDe01,pass_rating,,,,,,
player,201212230dal,dal,BryaDe01,rush_att,0,,,,,
player,201212230dal,dal,BryaDe01,rush_yds,0,,,,,
player,201212230dal,dal,BryaDe01,rush_td,0,,,,,
player,201212230dal,dal,BryaDe01,rush_long,0,,,,,
player,201212230dal,dal,BryaDe01,targets,12,,,,,
player,201212230dal,dal,BryaDe01,rec,9,,,,,
player,201212230dal,dal,BryaDe01,rec_yds,224,,,,,
player,201212230dal,dal,BryaDe01,rec_td,2,,,,,
player,201212230dal,dal,BryaDe01,rec_long,58,,,,,
player,201212230dal,dal,BryaDe01,fumbles,0,,,,,
player,201212230dal,dal,BryaDe01,fumbles_lost,0,,,,,
player,201212230dal,dal,WittJa00,pass_cmp,0,,,,,
player,201212230dal,dal,WittJa00,pass_att,0,,,,,
player,201212230dal,dal,WittJa00,pass_yds,0,,,,,
player,201212230dal,dal,WittJa00,pass_td,0,,,,,
player,201212230dal,dal,WittJa00,pass_int,0,,,,,
player,201212230dal,dal,WittJa00,pass_sacked,0,,,,,
player,201212230dal,dal,WittJa00,pass_sacked_yds,0,,,,,
player,201212230dal,dal,WittJa00,pass_long,0,,,,,
player,201212230dal,dal,WittJa00,pass_rating,,,,,,
player,201212230dal,dal,WittJa00,rush_att,0,,,,,
player,201212230dal,dal,WittJa00,rush_yds,0,,,,,
player,201212230dal,dal,WittJa00,rush_td,0,,,,,
player,201212230dal,dal,WittJa00,rush_long,0,,,,,
player,201212230dal,dal,WittJa00,targets,8,,,,,
player,201212230dal,dal,WittJa00,rec,6,,,,,
player,201212230dal,dal,WittJa00,rec_yds,60,,,,,
player,201212230dal,dal,WittJa00,rec_td,0,,,,,
player,201212230dal,dal,WittJa00,rec_long,19,,,,,
player,201212230dal,dal,WittJa00,fumbles,0,,,,,
player,201212230dal,dal,WittJa00,fumbles_lost,0,,,,,
player,201212230dal,dal,AustMi00,pass_cmp,0,,,,,
player,201212230dal,dal,AustMi00,pass_att,0,,,,,
player,201212230dal,dal,AustMi00,pass_yds,0,,,,,
player,201212230dal,dal,AustMi00,pass_td,0,,,,,
player,201212230dal,dal,AustMi00,pass_int,0,,,,,
player,201212230dal,dal,AustMi00,pass_sacked,0,,,,,
player,201212230dal,dal,AustMi00,pass_sacked_yds,0,,,,,
player,201212230dal,dal,AustMi00,pass_long,0,,,,,
player,201212230dal,dal,AustMi00,pass_rating,,,,,,
player,201212230dal,dal,AustMi00,rush_att,0,,,,,
player,201212230dal,dal,AustMi00,rush_yds,0,,,,,
player,201212230dal,dal,AustMi00,rush_td,0,,,,,
player,201212230dal,dal,AustMi00,rush_long,0,,,,,
player,201212230dal,dal,AustMi00,targets,8,,,,,
player,201212230dal,dal,AustMi00,rec,4,,,,,
player,201212230dal,dal,AustMi00,rec_yds,45,,,,,
player,201212230dal,dal,AustMi00,rec_td,1,,,,,
player,201212230dal,dal,AustMi00,rec_long,19,,,,,
player,201212230dal,dal,AustMi00,fumbles,0,,,,,
player,201212230dal,dal,AustMi00,fumbles_lost,0,,,,,
player,201212230dal,dal,HarrDw00,pass_cmp,0,,,,,
player,201212230dal,dal,HarrDw00,pass_att,0,,,,,
player,201212230dal,dal,HarrDw00,pass_yds,0,,,,,
player,201212230dal,dal,HarrDw00,pass_td,0,,,,,
player,201212230dal,dal,HarrDw00,pass_int,0,,,,,
player,201212230dal,dal,HarrDw00,pass_sacked,0,,,,,
player,201212230dal,dal,HarrDw00,pass_sacked_yds,0,,,,,
player,201212230dal,dal,HarrDw00,pass_long,0,,,,,
player,201212230dal,dal,HarrDw00,pass_rating,,,,,,
player,201212230dal,dal,HarrDw00,rush_att,0,,,,,
player,201212230dal,dal,HarrDw00,rush_yds,0,,,,,
player,201212230dal,dal,HarrDw00,rush_td,0,,,,,
player,201212230dal,dal,HarrDw00,rush_long,0,,,,,
player,201212230dal,dal,HarrDw00,targets,3,,,,,
player,201212230dal,dal,HarrDw00,rec,1,,,,,
player,201212230dal,dal,HarrDw00,rec_yds,16,,,,,
player,201212230dal,dal,HarrDw00,rec_td,1,,,,,
player,201212230dal,dal,HarrDw00,rec_long,16,,,,,
player,201212230dal,dal,HarrDw00,fumbles,1,,,,,
player,201212230dal,dal,HarrDw00,fumbles_lost,0,,,,,
player,201212230dal,dal,OgleKe00,pass_cmp,0,,,,,
player,201212230dal,dal,OgleKe00,pass_att,0,,,,,
player,201212230dal,dal,OgleKe00,pass_yds,0,,,,,
player,201212230dal,dal,OgleKe00,pass_td,0,,,,,
player,201212230dal,dal,OgleKe00,pass_int,0,,,,,
player,201212230dal,dal,OgleKe00,pass_sacked,0,,,,,
player,201212230dal,dal,OgleKe00,pass_sacked_yds,0,,,,,
player,201212230dal,dal,OgleKe00,pass_long,0,,,,,
player,201212230dal,dal,OgleKe00,pass_rating,,,,,,
player,201212230dal,dal,OgleKe00,rush_att,0,,,,,
player,201212230dal,dal,OgleKe00,rush_yds,0,,,,,
player,201212230dal,dal,OgleKe00,rush_td,0,,,,,
player,201212230dal,dal,OgleKe00,rush_long,0,,,,,
player,201212230dal,dal,OgleKe00,targets,1,,,,,
player,201212230dal,dal,OgleKe00,rec,1,,,,,
player,201212230dal,dal,OgleKe00,rec_yds,12,,,,,
player,201212230dal,dal,OgleKe00,rec_td,0,,,,,
player,201212230dal,dal,OgleKe00,rec_long,12,,,,,
player,201212230dal,dal,OgleKe00,fumbles,0,,,,,
player,201212230dal,dal,OgleKe00,fumbles_lost,0,,,,,
player,201212230dal,dal,HannJa00,pass_cmp,0,,,,,
player,201212230dal,dal,HannJa00,pass_att,0,,,,,
player,201212230dal,dal,HannJa00,pass_yds,0,,,,,
player,201212230dal,dal,HannJa00,pass_td,0,,,,,
player,201212230dal,dal,HannJa00,pass_int,0,,,,,
player,201212230dal,dal,HannJa00,pass_sacked,0,,,,,
player,201212230dal,dal,HannJa00,pass_sacked_yds,0,,,,,
player,201212230dal,dal,HannJa00,pass_long,0,,,,,
player,201212230dal,dal,HannJa00,pass_rating,,,,,,
player,201212230dal,dal,HannJa00,rush_att,0,,,,,
player,201212230dal,dal,HannJa00,rush_yds,0,,,,,
player,201212230dal,dal,HannJa00,rush_td,0,,,,,
player,201212230dal,dal,HannJa00,rush_long,0,,,,,
player,201212230dal,dal,HannJa00,targets,1,,,,,
player,201212230dal,dal,HannJa00,rec,1,,,,,
player,201212230dal,dal,HannJa00,rec_yds,8,,,,,
player,201212230dal,dal,HannJa00,rec_td,0,,,,,
player,201212230dal,dal,HannJa00,rec_long,8,,,,,
player,201212230dal,dal,HannJa00,fumbles,0,,,,,
player,201212230dal,dal,HannJa00,fumbles_lost,0,,,,,
player,201212230dal,dal,PhilJo00,pass_cmp,0,,,,,
player,201212230dal,dal,PhilJo00,pass_att,0,,,,,
player,201212230dal,dal,PhilJo00,pass_yds,0,,,,,
player,201212230dal,dal,PhilJo00,pass_td,0,,,,,
player,201212230dal,dal,PhilJo00,pass_int,0,,,,,
player,201212230dal,dal,PhilJo00,pass_sacked,0,,,,,
player,201212230dal,dal,PhilJo00,pass_sacked_yds,0,,,,,
player,201212230dal,dal,PhilJo00,pass_long,0,,,,,
player,201212230dal,dal,PhilJo00,pass_rating,,,,,,
player,201212230dal,dal,PhilJo00,rush_att,0,,,,,
player,201212230dal,dal,PhilJo00,rush_yds,0,,,,,
player,201212230dal,dal,PhilJo00,rush_td,0,,,,,
player,201212230dal,dal,PhilJo00,rush_long,0,,,,,
player,201212230dal,dal,PhilJo00,targets,1,,,,,
player,201212230dal,dal,PhilJo00,rec,0,,,,,
player,201212230dal,dal,PhilJo00,rec_yds,0,,,,,
player,201212230dal,dal,PhilJo00,rec_td,0,,,,,
player,201212230dal,dal,PhilJo00,rec_long,0,,,,,
player,201212230dal,dal,PhilJo00,fumbles,0,,,,,
player,201212230dal,dal,PhilJo00,fumbles_lost,0,,,,,
player,201212230dal,dal,JoneFe00,pass_cmp,0,,,,,
player,201212230dal,dal,JoneFe00,pass_att,0,,,,,
player,201212230dal,dal,JoneFe00,pass_yds,0,,,,,
player,201212230dal,dal,JoneFe00,pass_td,0,,,,,
player,201212230dal,dal,JoneFe00,pass_int,0,,,,,
player,201212230dal,dal,JoneFe00,pass_sacked,0,,,,,
player,201212230dal,dal,JoneFe00,pass_sacked_yds,0,,,,,
player,201212230dal,dal,JoneFe00,pass_long,0,,,,,
player,201212230dal,dal,JoneFe00,pass_rating,,,,,,
player,201212230dal,dal,JoneFe00,rush_att,0,,,,,
player,201212230dal,dal,JoneFe00,rush_yds,0,,,,,
player,201212230dal,dal,JoneFe00,rush_td,0,,,,,
player,201212230dal,dal,JoneFe00,rush_long,0,,,,,
player,201212230dal,dal,JoneFe00,targets,1,,,,,
player,201212230dal,dal,JoneFe00,rec,0,,,,,
player,201212230dal,dal,JoneFe00,rec_yds,0,,,,,
player,201212230dal,dal,JoneFe00,rec_td,0,,,,,
player,201212230dal,dal,JoneFe00,rec_long,0,,,,,
player,201212230dal,dal,JoneFe00,fumbles,0,,,,,
player,201212230dal,dal,JoneFe00,fumbles_lost,0,,,,,
player,201212230dal,nor,JohnTo01,def_int,0,,,,,
player,201212230dal,nor,JohnTo01,def_int_yds,0,,,,,
player,201212230dal,nor,JohnTo01,def_int_td,0,,,,,
player,201212230dal,nor,JohnTo01,def_int_long,0,,,,,
player,201212230dal,nor,JohnTo01,pass_defended,0,,,,,
player,201212230dal,nor,JohnTo01,sacks,1.0,,,,,
player,201212230dal,nor,JohnTo01,tackles_combined,2,,,,,
player,201212230dal,nor,JohnTo01,tackles_solo,2,,,,,
player,201212230dal,nor,JohnTo01,tackles_assists,0,,,,,
player,201212230dal,nor,JohnTo01,tackles_loss,1,,,,,
player,201212230dal,nor,JohnTo01,qb_hits,1,,,,,
player,201212230dal,nor,JohnTo01,fumbles_rec,0,,,,,
player,201212230dal,nor,JohnTo01,fumbles_rec_yds,0,,,,,
player,201212230dal,nor,JohnTo01,fumbles_rec_td,0,,,,,
player,201212230dal,nor,JohnTo01,fumbles_forced,0,,,,,
player,201212230dal,nor,GaleJu00,def_int,0,,,,,
player,201212230dal,nor,GaleJu00,def_int_yds,0,,,,,
player,201212230dal,nor,GaleJu00,def_int_td,0,,,,,
player,201212230dal,nor,GaleJu00,def_int_long,0,,,,,
player,201212230dal,nor,GaleJu00,pass_defended,0,,,,,
player,201212230dal,nor,GaleJu00,sacks,1.0,,,,,
player,201212230dal,nor,GaleJu00,tackles_combined,1,,,,,
player,201212230dal,nor,GaleJu00,tackles_solo,1,,,,,
player,201212230dal,nor,GaleJu00,tackles_assists,0,,,,,
player,201212230dal,nor,GaleJu00,tackles_loss,1,,,,,
player,201212230dal,nor,GaleJu00,qb_hits,1,,,,,
player,201212230dal,nor,GaleJu00,fumbles_rec,0,,,,,
player,201212230dal,nor,GaleJu00,fumbles_rec_yds,0,,,,,
player,201212230dal,nor,GaleJu00,fumbles_rec_td,0,,,,,
player,201212230dal,nor,GaleJu00,fumbles_forced,0,,,,,
player,201212230dal,nor,RobiPa99,def_int,0,,,,,
player,201212230dal,nor,RobiPa99,def_int_yds,0,,,,,
player,201212230dal,nor,RobiPa99,def_int_td,0,,,,,
player,201212230dal,nor,RobiPa99,def_int_long,0,,,,,
player,201212230dal,nor,RobiPa99,pass_defended,0,,,,,
player,201212230dal,nor,RobiPa99,sacks,0.0,,,,,
player,201212230dal,nor,RobiPa99,tackles_combined,8,,,,,
player,201212230dal,nor,RobiPa99,tackles_solo,7,,,,,
player,201212230dal,nor,RobiPa99,tackles_assists,1,,,,,
player,201212230dal,nor,RobiPa99,tackles_loss,0,,,,,
player,201212230dal,nor,RobiPa99,qb_hits,0,,,,,
player,201212230dal,nor,RobiPa99,fumbles_rec,0,,,,,
player,201212230dal,nor,RobiPa99,fumbles_rec_yds,0,,,,,
player,201212230dal,nor,RobiPa99,fumbles_rec_td,0,,,,,
player,201212230dal,nor,RobiPa99,fumbles_forced,0,,,,,
player,201212230dal,nor,AbduIs00,def_int,0,,,,,
player,201212230dal,nor,AbduIs00,def_int_yds,0,,,,,
player,201212230dal,nor,AbduIs00,def_int_td,0,,,,,
player,201212230dal,nor,AbduIs00,def_int_long,0,,,,,
player,201212230dal,nor,AbduIs00,pass_defended,0,,,,,
player,201212230dal,nor,AbduIs00,sacks,0.0,,,,,
player,201212230dal,nor,AbduIs00,tackles_combined,5,,,,,
