game,2012,17,20121230,201212300sdg,rai,"Oakland Raiders",21,sdg,"San Diego Chargers",24
player,201212300sdg,rai,GoodMi00,pass_yds,0,,,,,
player,201212300sdg,rai,GoodMi00,pass_td,0,,,,,
player,201212300sdg,rai,GoodMi00,pass_int,0,,,,,
player,201212300sdg,rai,GoodMi00,pass_sacked,,,,,,
player,201212300sdg,rai,GoodMi00,pass_sacked_yds,0,,,,,
player,201212300sdg,rai,GoodMi00,pass_long,0,,,,,
player,201212300sdg,rai,GoodMi00,pass_rating,,,,,,
player,201212300sdg,rai,GoodMi00,rush_att,1,,,,,
player,201212300sdg,rai,GoodMi00,rush_yds,9,,,,,
player,201212300sdg,rai,GoodMi00,rush_td,0,,,,,
player,201212300sdg,rai,GoodMi00,rush_long,9,,,,,
player,201212300sdg,rai,GoodMi00,targets,0,,,,,
player,201212300sdg,rai,GoodMi00,rec,0,,,,,
player,201212300sdg,rai,GoodMi00,rec_yds,0,,,,,
player,201212300sdg,rai,GoodMi00,rec_td,0,,,,,
player,201212300sdg,rai,GoodMi00,rec_long,0,,,,,
player,201212300sdg,rai,GoodMi00,fumbles,0,,,,,
player,201212300sdg,rai,GoodMi00,fumbles_lost,0,,,,,
player,201212300sdg,rai,StreRo00,pass_cmp,0,,,,,
player,201212300sdg,rai,StreRo00,pass_att,0,,,,,
player,201212300sdg,rai,StreRo00,pass_yds,0,,,,,
player,201212300sdg,rai,StreRo00,pass_td,0,,,,,
player,201212300sdg,rai,StreRo00,pass_int,0,,,,,
player,201212300sdg,rai,StreRo00,pass_sacked,,,,,,
player,201212300sdg,rai,StreRo00,pass_sacked_yds,0,,,,,
player,201212300sdg,rai,StreRo00,pass_long,0,,,,,
player,201212300sdg,rai,StreRo00,pass_rating,,,,,,
player,201212300sdg,rai,StreRo00,rush_att,0,,,,,
player,201212300sdg,rai,StreRo00,rush_yds,0,,,,,
player,201212300sdg,rai,StreRo00,rush_td,0,,,,,
player,201212300sdg,rai,StreRo00,rush_long,0,,,,,
player,201212300sdg,rai,StreRo00,targets,5,,,,,
player,201212300sdg,rai,StreRo00,rec,4,,,,,
player,201212300sdg,rai,StreRo00,rec_yds,77,,,,,
player,201212300sdg,rai,StreRo00,rec_td,0,,,,,
player,201212300sdg,rai,StreRo00,rec_long,38,,,,,
player,201212300sdg,rai,StreRo00,fumbles,0,,,,,
player,201212300sdg,rai,StreRo00,fumbles_lost,0,,,,,
player,201212300sdg,rai,MyerBr00,pass_cmp,0,,,,,
player,201212300sdg,rai,MyerBr00,pass_att,0,,,,,
player,201212300sdg,rai,MyerBr00,pass_yds,0,,,,,
player,201212300sdg,rai,MyerBr00,pass_td,0,,,,,
player,201212300sdg,rai,MyerBr00,pass_int,0,,,,,
player,201212300sdg,rai,MyerBr00,pass_sacked,,,,,,
player,201212300sdg,rai,MyerBr00,pass_sacked_yds,0,,,,,
player,201212300sdg,rai,MyerBr00,pass_long,0,,,,,
player,201212300sdg,rai,MyerBr00,pass_rating,,,,,,
player,201212300sdg,rai,MyerBr00,rush_att,0,,,,,
player,201212300sdg,rai,MyerBr00,rush_yds,0,,,,,
player,201212300sdg,rai,MyerBr00,rush_td,0,,,,,
player,201212300sdg,rai,MyerBr00,rush_long,0,,,,,
player,201212300sdg,rai,MyerBr00,targets,7,,,,,
player,201212300sdg,rai,MyerBr00,rec,4,,,,,
player,201212300sdg,rai,MyerBr00,rec_yds,53,,,,,
player,201212300sdg,rai,MyerBr00,rec_td,0,,,,,
player,201212300sdg,rai,MyerBr00,rec_long,22,,,,,
player,201212300sdg,rai,MyerBr00,fumbles,0,,,,,
player,201212300sdg,rai,MyerBr00,fumbles_lost,0,,,,,
player,201212300sdg,rai,HeywDa00,pass_cmp,0,,,,,
player,201212300sdg,rai,HeywDa00,pass_att,0,,,,,
player,201212300sdg,rai,HeywDa00,pass_yds,0,,,,,
player,201212300sdg,rai,HeywDa00,pass_td,0,,,,,
player,201212300sdg,rai,HeywDa00,pass_int,0,,,,,
player,201212300sdg,rai,HeywDa00,pass_sacked,,,,,,
player,201212300sdg,rai,HeywDa00,pass_sacked_yds,0,,,,,
player,201212300sdg,rai,HeywDa00,pass_long,0,,,,,
player,201212300sdg,rai,HeywDa00,pass_rating,,,,,,
player,201212300sdg,rai,HeywDa00,rush_att,0,,,,,
player,201212300sdg,rai,HeywDa00,rush_yds,0,,,,,
player,201212300sdg,rai,HeywDa00,rush_td,0,,,,,
player,201212300sdg,rai,HeywDa00,rush_long,0,,,,,
player,201212300sdg,rai,HeywDa00,targets,4,,,,,
player,201212300sdg,rai,HeywDa00,rec,2,,,,,
player,201212300sdg,rai,HeywDa00,rec_yds,13,,,,,
player,201212300sdg,rai,HeywDa00,rec_td,1,,,,,
player,201212300sdg,rai,HeywDa00,rec_long,9,,,,,
player,201212300sdg,rai,HeywDa00,fumbles,0,,,,,
player,201212300sdg,rai,HeywDa00,fumbles_lost,0,,,,,
player,201212300sdg,rai,MoorDe02,pass_cmp,0,,,,,
player,201212300sdg,rai,MoorDe02,pass_att,0,,,,,
player,201212300sdg,rai,MoorDe02,pass_yds,0,,,,,
player,201212300sdg,rai,MoorDe02,pass_td,0,,,,,
player,201212300sdg,rai,MoorDe02,pass_int,0,,,,,
player,201212300sdg,rai,MoorDe02,pass_sacked,,,,,,
player,201212300sdg,rai,MoorDe02,pass_sacked_yds,0,,,,,
player,201212300sdg,rai,MoorDe02,pass_long,0,,,,,
player,201212300sdg,rai,MoorDe02,pass_rating,,,,,,
player,201212300sdg,rai,MoorDe02,rush_att,0,,,,,
player,201212300sdg,rai,MoorDe02,rush_yds,0,,,,,
player,201212300sdg,rai,MoorDe02,rush_td,0,,,,,
player,201212300sdg,rai,MoorDe02,rush_long,0,,,,,
player,201212300sdg,rai,MoorDe02,targets,6,,,,,
player,201212300sdg,rai,MoorDe02,rec,1,,,,,
player,201212300sdg,rai,MoorDe02,rec_yds,5,,,,,
player,201212300sdg,rai,MoorDe02,rec_td,1,,,,,
player,201212300sdg,rai,MoorDe02,rec_long,5,,,,,
player,201212300sdg,rai,MoorDe02,fumbles,1,,,,,
player,201212300sdg,rai,MoorDe02,fumbles_lost,0,,,,,
player,201212300sdg,rai,ReecMa00,pass_cmp,0,,,,,
player,201212300sdg,rai,ReecMa00,pass_att,0,,,,,
player,201212300sdg,rai,ReecMa00,pass_yds,0,,,,,
player,201212300sdg,rai,ReecMa00,pass_td,0,,,,,
player,201212300sdg,rai,ReecMa00,pass_int,0,,,,,
player,201212300sdg,rai,ReecMa00,pass_sacked,0,,,,,
player,201212300sdg,rai,ReecMa00,pass_sacked_yds,0,,,,,
player,201212300sdg,rai,ReecMa00,pass_long,0,,,,,
player,201212300sdg,rai,ReecMa00,pass_rating,,,,,,
player,201212300sdg,rai,ReecMa00,rush_att,0,,,,,
player,201212300sdg,rai,ReecMa00,rush_yds,0,,,,,
player,201212300sdg,rai,ReecMa00,rush_td,0,,,,,
player,201212300sdg,rai,ReecMa00,rush_long,0,,,,,
player,201212300sdg,rai,ReecMa00,targets,3,,,,,
player,201212300sdg,rai,ReecMa00,rec,0,,,,,
player,201212300sdg,rai,ReecMa00,rec_yds,0,,,,,
player,201212300sdg,rai,ReecMa00,rec_td,0,,,,,
player,201212300sdg,rai,ReecMa00,rec_long,0,,,,,
player,201212300sdg,rai,ReecMa00,fumbles,0,,,,,
player,201212300sdg,rai,ReecMa00,fumbles_lost,0,,,,,
player,201212300sdg,sdg,RivePh00,pass_cmp,13,,,,,
player,201212300sdg,sdg,RivePh00,pass_att,17,,,,,
player,201212300sdg,sdg,RivePh00,pass_yds,151,,,,,
player,201212300sdg,sdg,RivePh00,pass_td,2,,,,,
player,201212300sdg,sdg,RivePh00,pass_int,0,,,,,
player,201212300sdg,sdg,RivePh00,pass_sacked,2,,,,,
player,201212300sdg,sdg,RivePh00,pass_sacked_yds,11,,,,,
player,201212300sdg,sdg,RivePh00,pass_long,34,,,,,
player,201212300sdg,sdg,RivePh00,pass_rating,142.0,,,,,
player,201212300sdg,sdg,RivePh00,rush_att,3,,,,,
player,201212300sdg,sdg,RivePh00,rush_yds,-3,,,,,
player,201212300sdg,sdg,RivePh00,rush_td,0,,,,,
player,201212300sdg,sdg,RivePh00,rush_long,-1,,,,,
player,201212300sdg,sdg,RivePh00,targets,0,,,,,
player,201212300sdg,sdg,RivePh00,rec,0,,,,,
player,201212300sdg,sdg,RivePh00,rec_yds,0,,,,,
player,201212300sdg,sdg,RivePh00,rec_td,0,,,,,
player,201212300sdg,sdg,RivePh00,rec_long,0,,,,,
player,201212300sdg,sdg,RivePh00,fumbles,0,,,,,
player,201212300sdg,sdg,RivePh00,fumbles_lost,0,,,,,
player,201212300sdg,sdg,BattJa00,pass_cmp,0,,,,,
player,201212300sdg,sdg,BattJa00,pass_att,0,,,,,
player,201212300sdg,sdg,BattJa00,pass_yds,0,,,,,
player,201212300sdg,sdg,BattJa00,pass_td,0,,,,,
player,201212300sdg,sdg,BattJa00,pass_int,0,,,,,
player,201212300sdg,sdg,BattJa00,pass_sacked,0,,,,,
player,201212300sdg,sdg,BattJa00,pass_sacked_yds,0,,,,,
player,201212300sdg,sdg,BattJa00,pass_long,0,,,,,
player,201212300sdg,sdg,BattJa00,pass_rating,,,,,,
player,201212300sdg,sdg,BattJa00,rush_att,19,,,,,
player,201212300sdg,sdg,BattJa00,rush_yds,37,,,,,
player,201212300sdg,sdg,BattJa00,rush_td,0,,,,,
player,201212300sdg,sdg,BattJa00,rush_long,8,,,,,
player,201212300sdg,sdg,BattJa00,targets,4,,,,,
player,201212300sdg,sdg,BattJa00,rec,4,,,,,
player,201212300sdg,sdg,BattJa00,rec_yds,31,,,,,
player,201212300sdg,sdg,BattJa00,rec_td,0,,,,,
player,201212300sdg,sdg,BattJa00,rec_long,11,,,,,
player,201212300sdg,sdg,BattJa00,fumbles,0,,,,,
player,201212300sdg,sdg,BattJa00,fumbles_lost,0,,,,,
player,201212300sdg,sdg,BrowRo05,pass_cmp,0,,,,,
player,201212300sdg,sdg,BrowRo05,pass_att,0,,,,,
player,201212300sdg,sdg,BrowRo05,pass_yds,0,,,,,
player,201212300sdg,sdg,BrowRo05,pass_td,0,,,,,
player,201212300sdg,sdg,BrowRo05,pass_int,0,,,,,
player,201212300sdg,sdg,BrowRo05,pass_sacked,0,,,,,
player,201212300sdg,sdg,BrowRo05,pass_sacked_yds,0,,,,,
player,201212300sdg,sdg,BrowRo05,pass_long,0,,,,,
player,201212300sdg,sdg,BrowRo05,pass_rating,,,,,,
player,201212300sdg,sdg,BrowRo05,rush_att,5,,,,,
player,201212300sdg,sdg,BrowRo05,rush_yds,20,,,,,
player,201212300sdg,sdg,BrowRo05,rush_td,0,,,,,
player,201212300sdg,sdg,BrowRo05,rush_long,6,,,,,
player,201212300sdg,sdg,BrowRo05,targets,1,,,,,
player,201212300sdg,sdg,BrowRo05,rec,1,,,,,
player,201212300sdg,sdg,BrowRo05,rec_yds,3,,,,,
player,201212300sdg,sdg,BrowRo05,rec_td,0,,,,,
player,201212300sdg,sdg,BrowRo05,rec_long,3,,,,,
player,201212300sdg,sdg,BrowRo05,fumbles,0,,,,,
player,201212300sdg,sdg,BrowRo05,fumbles_lost,0,,,,,
player,201212300sdg,sdg,BrinCu00,pass_cmp,0,,,,,
player,201212300sdg,sdg,BrinCu00,pass_att,0,,,,,
player,201212300sdg,sdg,BrinCu00,pass_yds,0,,,,,
player,201212300sdg,sdg,BrinCu00,pass_td,0,,,,,
player,201212300sdg,sdg,BrinCu00,pass_int,0,,,,,
player,201212300sdg,sdg,BrinCu00,pass_sacked,0,,,,,
player,201212300sdg,sdg,BrinCu00,pass_sacked_yds,0,,,,,
player,201212300sdg,sdg,BrinCu00,pass_long,0,,,,,
player,201212300sdg,sdg,BrinCu00,pass_rating,,,,,,
player,201212300sdg,sdg,BrinCu00,rush_att,3,,,,,
player,201212300sdg,sdg,BrinCu00,rush_yds,10,,,,,
player,201212300sdg,sdg,BrinCu00,rush_td,0,,,,,
player,201212300sdg,sdg,BrinCu00,rush_long,7,,,,,
player,201212300sdg,sdg,BrinCu00,targets,0,,,,,
player,201212300sdg,sdg,BrinCu00,rec,0,,,,,
player,201212300sdg,sdg,BrinCu00,rec_yds,0,,,,,
player,201212300sdg,sdg,BrinCu00,rec_td,0,,,,,
player,201212300sdg,sdg,BrinCu00,rec_long,0,,,,,
player,201212300sdg,sdg,BrinCu00,fumbles,0,,,,,
player,201212300sdg,sdg,BrinCu00,fumbles_lost,0,,,,,
player,201212300sdg,sdg,WeddEr99,pass_cmp,0,,,,,
player,201212300sdg,sdg,WeddEr99,pass_att,0,,,,,
player,201212300sdg,sdg,WeddEr99,pass_yds,0,,,,,
player,201212300sdg,sdg,WeddEr99,pass_td,0,,,,,
player,201212300sdg,sdg,WeddEr99,pass_int,0,,,,,
player,201212300sdg,sdg,WeddEr99,pass_sacked,0,,,,,
player,201212300sdg,sdg,WeddEr99,pass_sacked_yds,0,,,,,
player,201212300sdg,sdg,WeddEr99,pass_long,0,,,,,
player,201212300sdg,sdg,WeddEr99,pass_rating,,,,,,
player,201212300sdg,sdg,WeddEr99,rush_att,1,,,,,
player,201212300sdg,sdg,WeddEr99,rush_yds,6,,,,,
player,201212300sdg,sdg,WeddEr99,rush_td,0,,,,,
player,201212300sdg,sdg,WeddEr99,rush_long,6,,,,,
player,201212300sdg,sdg,WeddEr99,targets,0,,,,,
player,201212300sdg,sdg,WeddEr99,rec,0,,,,,
player,201212300sdg,sdg,WeddEr99,rec_yds,0,,,,,
player,201212300sdg,sdg,WeddEr99,rec_td,0,,,,,
player,201212300sdg,sdg,WeddEr99,rec_long,0,,,,,
player,201212300sdg,sdg,WeddEr99,fumbles,0,,,,,
player,201212300sdg,sdg,WeddEr99,fumbles_lost,0,,,,,
player,201212300sdg,sdg,RoyaEd00,pass_cmp,0,,,,,
player,201212300sdg,sdg,RoyaEd00,pass_att,0,,,,,
player,201212300sdg,sdg,RoyaEd00,pass_yds,0,,,,,
player,201212300sdg,sdg,RoyaEd00,pass_td,0,,,,,
player,201212300sdg,sdg,RoyaEd00,pass_int,0,,,,,
player,201212300sdg,sdg,RoyaEd00,pass_sacked,0,,,,,
player,201212300sdg,sdg,RoyaEd00,pass_sacked_yds,0,,,,,
player,201212300sdg,sdg,RoyaEd00,pass_long,0,,,,,
player,201212300sdg,sdg,RoyaEd00,pass_rating,,,,,,
player,201212300sdg,sdg,RoyaEd00,rush_att,0,,,,,
player,201212300sdg,sdg,RoyaEd00,rush_yds,0,,,,,
player,201212300sdg,sdg,RoyaEd00,rush_td,0,,,,,
player,201212300sdg,sdg,RoyaEd00,rush_long,0,,,,,
player,201212300sdg,sdg,RoyaEd00,targets,6,,,,,
player,201212300sdg,sdg,RoyaEd00,rec,4,,,,,
player,201212300sdg,sdg,RoyaEd00,rec_yds,61,,,,,
player,201212300sdg,sdg,RoyaEd00,rec_td,0,,,,,
player,201212300sdg,sdg,RoyaEd00,rec_long,31,,,,,
player,201212300sdg,sdg,RoyaEd00,fumbles,0,,,,,
player,201212300sdg,sdg,RoyaEd00,fumbles_lost,0,,,,,
player,201212300sdg,sdg,AlexDa00,pass_cmp,0,,,,,
player,201212300sdg,sdg,AlexDa00,pass_att,0,,,,,
player,201212300sdg,sdg,AlexDa00,pass_yds,0,,,,,
player,201212300sdg,sdg,AlexDa00,pass_td,0,,,,,
player,201212300sdg,sdg,AlexDa00,pass_int,0,,,,,
player,201212300sdg,sdg,AlexDa00,pass_sacked,0,,,,,
player,201212300sdg,sdg,AlexDa00,pass_sacked_yds,0,,,,,
player,201212300sdg,sdg,AlexDa00,pass_long,0,,,,,
player,201212300sdg,sdg,AlexDa00,pass_rating,,,,,,
player,201212300sdg,sdg,AlexDa00,rush_att,0,,,,,
player,201212300sdg,sdg,AlexDa00,rush_yds,0,,,,,
player,201212300sdg,sdg,AlexDa00,rush_td,0,,,,,
player,201212300sdg,sdg,AlexDa00,rush_long,0,,,,,
player,201212300sdg,sdg,AlexDa00,targets,2,,,,,
player,201212300sdg,sdg,AlexDa00,rec,1,,,,,
player,201212300sdg,sdg,AlexDa00,rec_yds,34,,,,,
player,201212300sdg,sdg,AlexDa00,rec_td,1,,,,,
player,201212300sdg,sdg,AlexDa00,rec_long,34,,,,,
player,201212300sdg,sdg,AlexDa00,fumbles,0,,,,,
player,201212300sdg,sdg,AlexDa00,fumbles_lost,0,,,,,
player,201212300sdg,sdg,GateAn00,pass_cmp,0,,,,,
player,201212300sdg,sdg,GateAn00,pass_att,0,,,,,
player,201212300sdg,sdg,GateAn00,pass_yds,0,,,,,
player,201212300sdg,sdg,GateAn00,pass_td,0,,,,,
player,201212300sdg,sdg,GateAn00,pass_int,0,,,,,
player,201212300sdg,sdg,GateAn00,pass_sacked,0,,,,,
player,201212300sdg,sdg,GateAn00,pass_sacked_yds,0,,,,,
player,201212300sdg,sdg,GateAn00,pass_long,0,,,,,
player,201212300sdg,sdg,GateAn00,pass_rating,,,,,,
player,201212300sdg,sdg,GateAn00,rush_att,0,,,,,
player,201212300sdg,sdg,GateAn00,rush_yds,0,,,,,
player,201212300sdg,sdg,GateAn00,rush_td,0,,,,,
player,201212300sdg,sdg,GateAn00,rush_long,0,,,,,
player,201212300sdg,sdg,GateAn00,targets,2,,,,,
player,201212300sdg,sdg,GateAn00,rec,2,,,,,
player,201212300sdg,sdg,GateAn00,rec_yds,15,,,,,
player,201212300sdg,sdg,GateAn00,rec_td,1,,,,,
player,201212300sdg,sdg,GateAn00,rec_long,11,,,,,
player,201212300sdg,sdg,GateAn00,fumbles,0,,,,,
player,201212300sdg,sdg,GateAn00,fumbles_lost,0,,,,,
player,201212300sdg,sdg,SpurMi00,pass_cmp,0,,,,,
player,201212300sdg,sdg,SpurMi00,pass_att,0,,,,,
player,201212300sdg,sdg,SpurMi00,pass_yds,0,,,,,
player,201212300sdg,sdg,SpurMi00,pass_td,0,,,,,
player,201212300sdg,sdg,SpurMi00,pass_int,0,,,,,
player,201212300sdg,sdg,SpurMi00,pass_sacked,0,,,,,
player,201212300sdg,sdg,SpurMi00,pass_sacked_yds,0,,,,,
player,201212300sdg,sdg,SpurMi00,pass_long,0,,,,,
player,201212300sdg,sdg,SpurMi00,pass_rating,,,,,,
player,201212300sdg,sdg,SpurMi00,rush_att,0,,,,,
player,201212300sdg,sdg,SpurMi00,rush_yds,0,,,,,
player,201212300sdg,sdg,SpurMi00,rush_td,0,,,,,
player,201212300sdg,sdg,SpurMi00,rush_long,0,,,,,
player,201212300sdg,sdg,SpurMi00,targets,2,,,,,
player,201212300sdg,sdg,SpurMi00,rec,1,,,,,
player,201212300sdg,sdg,SpurMi00,rec_yds,7,,,,,
player,201212300sdg,sdg,SpurMi00,rec_td,0,,,,,
player,201212300sdg,sdg,SpurMi00,rec_long,7,,,,,
player,201212300sdg,sdg,SpurMi00,fumbles,0,,,,,
player,201212300sdg,sdg,SpurMi00,fumbles_lost,0,,,,,
player,201212300sdg,rai,HousLa99,def_int,0,,,,,
player,201212300sdg,rai,HousLa99,def_int_yds,0,,,,,
player,201212300sdg,rai,HousLa99,def_int_td,0,,,,,
player,201212300sdg,rai,HousLa99,def_int_long,0,,,,,
player,201212300sdg,rai,HousLa99,pass_defended,0,,,,,
player,201212300sdg,rai,HousLa99,sacks,1.0,,,,,
player,201212300sdg,rai,HousLa99,tackles_combined,12,,,,,
player,201212300sdg,rai,HousLa99,tackles_solo,9,,,,,
player,201212300sdg,rai,HousLa99,tackles_assists,3,,,,,
player,201212300sdg,rai,HousLa99,tackles_loss,2,,,,,
player,201212300sdg,rai,HousLa99,qb_hits,1,,,,,
player,201212300sdg,rai,HousLa99,fumbles_rec,0,,,,,
player,201212300sdg,rai,HousLa99,fumbles_rec_yds,0,,,,,
player,201212300sdg,rai,HousLa99,fumbles_rec_td,0,,,,,
player,201212300sdg,rai,HousLa99,fumbles_forced,0,,,,,
player,201212300sdg,rai,BryaDe00,def_int,0,,,,,
player,201212300sdg,rai,BryaDe00,def_int_yds,0,,,,,
player,201212300sdg,rai,BryaDe00,def_int_td,0,,,,,
player,201212300sdg,rai,BryaDe00,def_int_long,0,,,,,
player,201212300sdg,rai,BryaDe00,pass_defended,0,,,,,
player,201212300sdg,rai,BryaDe00,sacks,1.0,,,,,
player,201212300sdg,rai,BryaDe00,tackles_combined,3,,,,,
player,201212300sdg,rai,BryaDe00,tackles_solo,2,,,,,
player,201212300sdg,rai,BryaDe00,tackles_assists,1,,,,,
player,201212300sdg,rai,BryaDe00,tackles_loss,1,,,,,
player,201212300sdg,rai,BryaDe00,qb_hits,2,,,,,
player,201212300sdg,rai,BryaDe00,fumbles_rec,0,,,,,
player,201212300sdg,rai,BryaDe00,fumbles_rec_yds,0,,,,,
player,201212300sdg,rai,BryaDe00,fumbles_rec_td,0,,,,,
player,201212300sdg,rai,BryaDe00,fumbles_forced,0,,,,,
player,201212300sdg,rai,BurrMi00,def_int,0,,,,,
player,201212300sdg,rai,BurrMi00,def_int_yds,0,,,,,
player,201212300sdg,rai,BurrMi00,def_int_td,0,,,,,
player,201212300sdg,rai,BurrMi00,def_int_long,0,,,,,
player,201212300sdg,rai,BurrMi00,pass_defended,0,,,,,
player,201212300sdg,rai,BurrMi00,sacks,0.0,,,,,
player,201212300sdg,rai,BurrMi00,tackles_combined,7,,,,,
player,201212300sdg,rai,BurrMi00,tackles_solo,5,,,,,
player,201212300sdg,rai,BurrMi00,tackles_assists,2,,,,,
player,201212300sdg,rai,BurrMi00,tackles_loss,1,,,,,
player,201212300sdg,rai,BurrMi00,qb_hits,0,,,,,
player,201212300sdg,rai,BurrMi00,fumbles_rec,0,,,,,
player,201212300sdg,rai,BurrMi00,fumbles_rec_yds,0,,,,,
player,201212300sdg,rai,BurrMi00,fumbles_rec_td,0,,,,,
player,201212300sdg,rai,BurrMi00,fumbles_forced,0,,,,,
player,201212300sdg,rai,GaitOm20,def_int,0,,,,,
player,201212300sdg,rai,GaitOm20,def_int_yds,0,,,,,
player,201212300sdg,rai,GaitOm20,def_int_td,0,,,,,
player,201212300sdg,rai,GaitOm20,def_int_long,0,,,,,
player,201212300sdg,rai,GaitOm20,pass_defended,0,,,,,
player,201212300sdg,rai,GaitOm20,sacks,0.0,,,,,
player,201212300sdg,rai,GaitOm20,tackles_combined,6,,,,,
player,201212300sdg,rai,GaitOm20,tackles_solo,5,,,,,
player,201212300sdg,rai,GaitOm20,tackles_assists,1,,,,,
player,201212300sdg,rai,GaitOm20,tackles_loss,1,,,,,
player,201212300sdg,rai,GaitOm20,qb_hits,0,,,,,
player,201212300sdg,rai,GaitOm20,fumbles_rec,0,,,,,
player,201212300sdg,rai,GaitOm20,fumbles_rec_yds,0,,,,,
player,201212300sdg,rai,GaitOm20,fumbles_rec_td,0,,,,,
player,201212300sdg,rai,GaitOm20,fumbles_forced,0,,,,,
player,201212300sdg,rai,KellTo21,def_int,0,,,,,
player,201212300sdg,rai,KellTo21,def_int_yds,0,,,,,
player,201212300sdg,rai,KellTo21,def_int_td,0,,,,,
player,201212300sdg,rai,KellTo21,def_int_long,0,,,,,
player,201212300sdg,rai,KellTo21,pass_defended,0,,,,,
player,201212300sdg,rai,KellTo21,sacks,0.0,,,,,
player,201212300sdg,rai,KellTo21,tackles_combined,5,,,,,
player,201212300sdg,rai,KellTo21,tackles_solo,3,,,,,
player,201212300sdg,rai,KellTo21,tackles_assists,2,,,,,
player,201212300sdg,rai,KellTo21,tackles_loss,0,,,,,
