game,2012,1,20120909,201209090nor,was,"Washington Redskins",40,nor,"New Orleans Saints",32
player,201209090nor,was,RoysEv00,fumbles,0,,,,,
player,201209090nor,was,RoysEv00,fumbles_lost,0,,,,,
player,201209090nor,was,YounDa01,pass_cmp,0,,,,,
player,201209090nor,was,YounDa01,pass_att,0,,,,,
player,201209090nor,was,YounDa01,pass_yds,0,,,,,
player,201209090nor,was,YounDa01,pass_td,0,,,,,
player,201209090nor,was,YounDa01,pass_int,0,,,,,
player,201209090nor,was,YounDa01,pass_sacked,0,,,,,
player,201209090nor,was,YounDa01,pass_sacked_yds,0,,,,,
player,201209090nor,was,YounDa01,pass_long,0,,,,,
player,201209090nor,was,YounDa01,pass_rating,,,,,,
player,201209090nor,was,YounDa01,rush_att,2,,,,,
player,201209090nor,was,YounDa01,rush_yds,3,,,,,
player,201209090nor,was,YounDa01,rush_td,0,,,,,
player,201209090nor,was,YounDa01,rush_long,2,,,,,
player,201209090nor,was,YounDa01,targets,0,,,,,
player,201209090nor,was,YounDa01,rec,0,,,,,
player,201209090nor,was,YounDa01,rec_yds,0,,,,,
player,201209090nor,was,YounDa01,rec_td,0,,,,,
player,201209090nor,was,YounDa01,rec_long,0,,,,,
player,201209090nor,was,YounDa01,fumbles,0,,,,,
player,201209090nor,was,YounDa01,fumbles_lost,0,,,,,
player,201209090nor,was,HeluRo00,pass_cmp,0,,,,,
player,201209090nor,was,HeluRo00,pass_att,0,,,,,
player,201209090nor,was,HeluRo00,pass_yds,0,,,,,
player,201209090nor,was,HeluRo00,pass_td,0,,,,,
player,201209090nor,was,HeluRo00,pass_int,0,,,,,
player,201209090nor,was,HeluRo00,pass_sacked,0,,,,,
player,201209090nor,was,HeluRo00,pass_sacked_yds,0,,,,,
player,201209090nor,was,HeluRo00,pass_long,0,,,,,
player,201209090nor,was,HeluRo00,pass_rating,,,,,,
player,201209090nor,was,HeluRo00,rush_att,2,,,,,
player,201209090nor,was,HeluRo00,rush_yds,2,,,,,
player,201209090nor,was,HeluRo00,rush_td,0,,,,,
player,201209090nor,was,HeluRo00,rush_long,1,,,,,
player,201209090nor,was,HeluRo00,targets,3,,,,,
player,201209090nor,was,HeluRo00,rec,3,,,,,
player,201209090nor,was,HeluRo00,rec_yds,25,,,,,
player,201209090nor,was,HeluRo00,rec_td,0,,,,,
player,201209090nor,was,HeluRo00,rec_long,21,,,,,
player,201209090nor,was,HeluRo00,fumbles,0,,,,,
player,201209090nor,was,HeluRo00,fumbles_lost,0,,,,,
player,201209090nor,was,GarcPi00,pass_cmp,0,,,,,
player,201209090nor,was,GarcPi00,pass_att,0,,,,,
player,201209090nor,was,GarcPi00,pass_yds,0,,,,,
player,201209090nor,was,GarcPi00,pass_td,0,,,,,
player,201209090nor,was,GarcPi00,pass_int,0,,,,,
player,201209090nor,was,GarcPi00,pass_sacked,0,,,,,
player,201209090nor,was,GarcPi00,pass_sacked_yds,0,,,,,
player,201209090nor,was,GarcPi00,pass_long,0,,,,,
player,201209090nor,was,GarcPi00,pass_rating,,,,,,
player,201209090nor,was,GarcPi00,rush_att,0,,,,,
player,201209090nor,was,GarcPi00,rush_yds,0,,,,,
player,201209090nor,was,GarcPi00,rush_td,0,,,,,
player,201209090nor,was,GarcPi00,rush_long,0,,,,,
player,201209090nor,was,GarcPi00,targets,4,,,,,
player,201209090nor,was,GarcPi00,rec,4,,,,,
player,201209090nor,was,GarcPi00,rec_yds,109,,,,,
player,201209090nor,was,GarcPi00,rec_td,1,,,,,
player,201209090nor,was,GarcPi00,rec_long,88,,,,,
player,201209090nor,was,GarcPi00,fumbles,0,,,,,
player,201209090nor,was,GarcPi00,fumbles_lost,0,,,,,
player,201209090nor,was,RobiAl00,pass_cmp,0,,,,,
player,201209090nor,was,RobiAl00,pass_att,0,,,,,
player,201209090nor,was,RobiAl00,pass_yds,0,,,,,
player,201209090nor,was,RobiAl00,pass_td,0,,,,,
player,201209090nor,was,RobiAl00,pass_int,0,,,,,
player,201209090nor,was,RobiAl00,pass_sacked,0,,,,,
player,201209090nor,was,RobiAl00,pass_sacked_yds,0,,,,,
player,201209090nor,was,RobiAl00,pass_long,0,,,,,
player,201209090nor,was,RobiAl00,pass_rating,,,,,,
player,201209090nor,was,RobiAl00,rush_att,0,,,,,
player,201209090nor,was,RobiAl00,rush_yds,0,,,,,
player,201209090nor,was,RobiAl00,rush_td,0,,,,,
player,201209090nor,was,RobiAl00,rush_long,0,,,,,
player,201209090nor,was,RobiAl00,targets,6,,,,,
player,201209090nor,was,RobiAl00,rec,4,,,,,
player,201209090nor,was,RobiAl00,rec_yds,52,,,,,
player,201209090nor,was,RobiAl00,rec_td,1,,,,,
player,201209090nor,was,RobiAl00,rec_long,29,,,,,
player,201209090nor,was,RobiAl00,fumbles,0,,,,,
player,201209090nor,was,RobiAl00,fumbles_lost,0,,,,,
player,201209090nor,was,MossSa00,pass_cmp,0,,,,,
player,201209090nor,was,MossSa00,pass_att,0,,,,,
player,201209090nor,was,MossSa00,pass_yds,0,,,,,
player,201209090nor,was,MossSa00,pass_td,0,,,,,
player,201209090nor,was,MossSa00,pass_int,0,,,,,
player,201209090nor,was,MossSa00,pass_sacked,0,,,,,
player,201209090nor,was,MossSa00,pass_sacked_yds,0,,,,,
player,201209090nor,was,MossSa00,pass_long,0,,,,,
player,201209090nor,was,MossSa00,pass_rating,,,,,,
player,201209090nor,was,MossSa00,rush_att,0,,,,,
player,201209090nor,was,MossSa00,rush_yds,0,,,,,
player,201209090nor,was,MossSa00,rush_td,0,,,,,
player,201209090nor,was,MossSa00,rush_long,0,,,,,
player,201209090nor,was,MossSa00,targets,5,,,,,
player,201209090nor,was,MossSa00,rec,3,,,,,
player,201209090nor,was,MossSa00,rec_yds,47,,,,,
player,201209090nor,was,MossSa00,rec_td,0,,,,,
player,201209090nor,was,MossSa00,rec_long,27,,,,,
player,201209090nor,was,MossSa00,fumbles,0,,,,,
player,201209090nor,was,MossSa00,fumbles_lost,0,,,,,
player,201209090nor,was,DaviFr01,pass_cmp,0,,,,,
player,201209090nor,was,DaviFr01,pass_att,0,,,,,
player,201209090nor,was,DaviFr01,pass_yds,0,,,,,
player,201209090nor,was,DaviFr01,pass_td,0,,,,,
player,201209090nor,was,DaviFr01,pass_int,0,,,,,
player,201209090nor,was,DaviFr01,pass_sacked,0,,,,,
player,201209090nor,was,DaviFr01,pass_sacked_yds,0,,,,,
player,201209090nor,was,DaviFr01,pass_long,0,,,,,
player,201209090nor,was,DaviFr01,pass_rating,,,,,,
player,201209090nor,was,DaviFr01,rush_att,0,,,,,
player,201209090nor,was,DaviFr01,rush_yds,0,,,,,
player,201209090nor,was,DaviFr01,rush_td,0,,,,,
player,201209090nor,was,DaviFr01,rush_long,0,,,,,
player,201209090nor,was,DaviFr01,targets,4,,,,,
player,201209090nor,was,DaviFr01,rec,2,,,,,
player,201209090nor,was,DaviFr01,rec_yds,38,,,,,
player,201209090nor,was,DaviFr01,rec_td,0,,,,,
player,201209090nor,was,DaviFr01,rec_long,26,,,,,
player,201209090nor,was,DaviFr01,fumbles,0,,,,,
player,201209090nor,was,DaviFr01,fumbles_lost,0,,,,,
player,201209090nor,was,PaulLo00,pass_cmp,0,,,,,
player,201209090nor,was,PaulLo00,pass_att,0,,,,,
player,201209090nor,was,PaulLo00,pass_yds,0,,,,,
player,201209090nor,was,PaulLo00,pass_td,0,,,,,
player,201209090nor,was,PaulLo00,pass_int,0,,,,,
player,201209090nor,was,PaulLo00,pass_sacked,0,,,,,
player,201209090nor,was,PaulLo00,pass_sacked_yds,0,,,,,
player,201209090nor,was,PaulLo00,pass_long,0,,,,,
player,201209090nor,was,PaulLo00,pass_rating,,,,,,
player,201209090nor,was,PaulLo00,rush_att,0,,,,,
player,201209090nor,was,PaulLo00,rush_yds,0,,,,,
player,201209090nor,was,PaulLo00,rush_td,0,,,,,
player,201209090nor,was,PaulLo00,rush_long,0,,,,,
player,201209090nor,was,PaulLo00,targets,1,,,,,
player,201209090nor,was,PaulLo00,rec,1,,,,,
player,201209090nor,was,PaulLo00,rec_yds,22,,,,,
player,201209090nor,was,PaulLo00,rec_td,0,,,,,
player,201209090nor,was,PaulLo00,rec_long,22,,,,,
player,201209090nor,was,PaulLo00,fumbles,0,,,,,
player,201209090nor,was,PaulLo00,fumbles_lost,0,,,,,
player,201209090nor,was,MorgJo00,pass_cmp,0,,,,,
player,201209090nor,was,MorgJo00,pass_att,0,,,,,
player,201209090nor,was,MorgJo00,pass_yds,0,,,,,
player,201209090nor,was,MorgJo00,pass_td,0,,,,,
player,201209090nor,was,MorgJo00,pass_int,0,,,,,
player,201209090nor,was,MorgJo00,pass_sacked,0,,,,,
player,201209090nor,was,MorgJo00,pass_sacked_yds,0,,,,,
player,201209090nor,was,MorgJo00,pass_long,0,,,,,
player,201209090nor,was,MorgJo00,pass_rating,,,,,,
player,201209090nor,was,MorgJo00,rush_att,0,,,,,
player,201209090nor,was,MorgJo00,rush_yds,0,,,,,
player,201209090nor,was,MorgJo00,rush_td,0,,,,,
player,201209090nor,was,MorgJo00,rush_long,0,,,,,
player,201209090nor,was,MorgJo00,targets,2,,,,,
player,201209090nor,was,MorgJo00,rec,1,,,,,
player,201209090nor,was,MorgJo00,rec_yds,21,,,,,
player,201209090nor,was,MorgJo00,rec_td,0,,,,,
player,201209090nor,was,MorgJo00,rec_long,21,,,,,
player,201209090nor,was,MorgJo00,fumbles,0,,,,,
player,201209090nor,was,MorgJo00,fumbles_lost,0,,,,,
player,201209090nor,was,BankBr00,pass_cmp,0,,,,,
player,201209090nor,was,BankBr00,pass_att,0,,,,,
player,201209090nor,was,BankBr00,pass_yds,0,,,,,
player,201209090nor,was,BankBr00,pass_td,0,,,,,
player,201209090nor,was,BankBr00,pass_int,0,,,,,
player,201209090nor,was,BankBr00,pass_sacked,0,,,,,
player,201209090nor,was,BankBr00,pass_sacked_yds,0,,,,,
player,201209090nor,was,BankBr00,pass_long,0,,,,,
player,201209090nor,was,BankBr00,pass_rating,,,,,,
player,201209090nor,was,BankBr00,rush_att,0,,,,,
player,201209090nor,was,BankBr00,rush_yds,0,,,,,
player,201209090nor,was,BankBr00,rush_td,0,,,,,
player,201209090nor,was,BankBr00,rush_long,0,,,,,
player,201209090nor,was,BankBr00,targets,1,,,,,
player,201209090nor,was,BankBr00,rec,1,,,,,
player,201209090nor,was,BankBr00,rec_yds,6,,,,,
player,201209090nor,was,BankBr00,rec_td,0,,,,,
player,201209090nor,was,BankBr00,rec_long,6,,,,,
player,201209090nor,was,BankBr00,fumbles,2,,,,,
player,201209090nor,was,BankBr00,fumbles_lost,0,,,,,
player,201209090nor,nor,BreeDr00,pass_cmp,24,,,,,
player,201209090nor,nor,BreeDr00,pass_att,52,,,,,
player,201209090nor,nor,BreeDr00,pass_yds,339,,,,,
player,201209090nor,nor,BreeDr00,pass_td,3,,,,,
player,201209090nor,nor,BreeDr00,pass_int,2,,,,,
player,201209090nor,nor,BreeDr00,pass_sacked,2,,,,,
player,201209090nor,nor,BreeDr00,pass_sacked_yds,13,,,,,
player,201209090nor,nor,BreeDr00,pass_long,33,,,,,
player,201209090nor,nor,BreeDr00,pass_rating,70.9,,,,,
player,201209090nor,nor,BreeDr00,rush_att,0,,,,,
player,201209090nor,nor,BreeDr00,rush_yds,0,,,,,
player,201209090nor,nor,BreeDr00,rush_td,0,,,,,
player,201209090nor,nor,BreeDr00,rush_long,0,,,,,
player,201209090nor,nor,BreeDr00,targets,0,,,,,
player,201209090nor,nor,BreeDr00,rec,0,,,,,
player,201209090nor,nor,BreeDr00,rec_yds,0,,,,,
player,201209090nor,nor,BreeDr00,rec_td,0,,,,,
player,201209090nor,nor,BreeDr00,rec_long,0,,,,,
player,201209090nor,nor,BreeDr00,fumbles,0,,,,,
player,201209090nor,nor,BreeDr00,fumbles_lost,0,,,,,
player,201209090nor,nor,ThomPi00,pass_cmp,0,,,,,
player,201209090nor,nor,ThomPi00,pass_att,0,,,,,
player,201209090nor,nor,ThomPi00,pass_yds,0,,,,,
player,201209090nor,nor,ThomPi00,pass_td,0,,,,,
player,201209090nor,nor,ThomPi00,pass_int,0,,,,,
player,201209090nor,nor,ThomPi00,pass_sacked,0,,,,,
player,201209090nor,nor,ThomPi00,pass_sacked_yds,0,,,,,
player,201209090nor,nor,ThomPi00,pass_long,0,,,,,
player,201209090nor,nor,ThomPi00,pass_rating,,,,,,
player,201209090nor,nor,ThomPi00,rush_att,4,,,,,
player,201209090nor,nor,ThomPi00,rush_yds,17,,,,,
player,201209090nor,nor,ThomPi00,rush_td,0,,,,,
player,201209090nor,nor,ThomPi00,rush_long,9,,,,,
player,201209090nor,nor,ThomPi00,targets,1,,,,,
player,201209090nor,nor,ThomPi00,rec,1,,,,,
player,201209090nor,nor,ThomPi00,rec_yds,12,,,,,
player,201209090nor,nor,ThomPi00,rec_td,0,,,,,
player,201209090nor,nor,ThomPi00,rec_long,12,,,,,
player,201209090nor,nor,ThomPi00,fumbles,0,,,,,
player,201209090nor,nor,ThomPi00,fumbles_lost,0,,,,,
player,201209090nor,nor,IngrMa01,pass_cmp,0,,,,,
player,201209090nor,nor,IngrMa01,pass_att,0,,,,,
player,201209090nor,nor,IngrMa01,pass_yds,0,,,,,
player,201209090nor,nor,IngrMa01,pass_td,0,,,,,
player,201209090nor,nor,IngrMa01,pass_int,0,,,,,
player,201209090nor,nor,IngrMa01,pass_sacked,0,,,,,
player,201209090nor,nor,IngrMa01,pass_sacked_yds,0,,,,,
player,201209090nor,nor,IngrMa01,pass_long,0,,,,,
player,201209090nor,nor,IngrMa01,pass_rating,,,,,,
player,201209090nor,nor,IngrMa01,rush_att,6,,,,,
player,201209090nor,nor,IngrMa01,rush_yds,15,,,,,
player,201209090nor,nor,IngrMa01,rush_td,0,,,,,
player,201209090nor,nor,IngrMa01,rush_long,6,,,,,
player,201209090nor,nor,IngrMa01,targets,1,,,,,
player,201209090nor,nor,IngrMa01,rec,0,,,,,
player,201209090nor,nor,IngrMa01,rec_yds,0,,,,,
player,201209090nor,nor,IngrMa01,rec_td,0,,,,,
player,201209090nor,nor,IngrMa01,rec_long,0,,,,,
player,201209090nor,nor,IngrMa01,fumbles,0,,,,,
player,201209090nor,nor,IngrMa01,fumbles_lost,0,,,,,
player,201209090nor,nor,MoorLa00,pass_cmp,0,,,,,
player,201209090nor,nor,MoorLa00,pass_att,0,,,,,
player,201209090nor,nor,MoorLa00,pass_yds,0,,,,,
player,201209090nor,nor,MoorLa00,pass_td,0,,,,,
player,201209090nor,nor,MoorLa00,pass_int,0,,,,,
player,201209090nor,nor,MoorLa00,pass_sacked,0,,,,,
player,201209090nor,nor,MoorLa00,pass_sacked_yds,0,,,,,
player,201209090nor,nor,MoorLa00,pass_long,0,,,,,
player,201209090nor,nor,MoorLa00,pass_rating,,,,,,
player,201209090nor,nor,MoorLa00,rush_att,0,,,,,
player,201209090nor,nor,MoorLa00,rush_yds,0,,,,,
player,201209090nor,nor,MoorLa00,rush_td,0,,,,,
player,201209090nor,nor,MoorLa00,rush_long,0,,,,,
player,201209090nor,nor,MoorLa00,targets,10,,,,,
player,201209090nor,nor,MoorLa00,rec,6,,,,,
player,201209090nor,nor,MoorLa00,rec_yds,120,,,,,
player,201209090nor,nor,MoorLa00,rec_td,1,,,,,
player,201209090nor,nor,MoorLa00,rec_long,33,,,,,
player,201209090nor,nor,MoorLa00,fumbles,0,,,,,
player,201209090nor,nor,MoorLa00,fumbles_lost,0,,,,,
player,201209090nor,nor,GrahJi00,pass_cmp,0,,,,,
player,201209090nor,nor,GrahJi00,pass_att,0,,,,,
player,201209090nor,nor,GrahJi00,pass_yds,0,,,,,
player,201209090nor,nor,GrahJi00,pass_td,0,,,,,
player,201209090nor,nor,GrahJi00,pass_int,0,,,,,
player,201209090nor,nor,GrahJi00,pass_sacked,0,,,,,
player,201209090nor,nor,GrahJi00,pass_sacked_yds,0,,,,,
player,201209090nor,nor,GrahJi00,pass_long,0,,,,,
player,201209090nor,nor,GrahJi00,pass_rating,,,,,,
player,201209090nor,nor,GrahJi00,rush_att,0,,,,,
player,201209090nor,nor,GrahJi00,rush_yds,0,,,,,
player,201209090nor,nor,GrahJi00,rush_td,0,,,,,
player,201209090nor,nor,GrahJi00,rush_long,0,,,,,
player,201209090nor,nor,GrahJi00,targets,10,,,,,
player,201209090nor,nor,GrahJi00,rec,6,,,,,
player,201209090nor,nor,GrahJi00,rec_yds,85,,,,,
player,201209090nor,nor,GrahJi00,rec_td,1,,,,,
player,201209090nor,nor,GrahJi00,rec_long,23,,,,,
player,201209090nor,nor,GrahJi00,fumbles,0,,,,,
player,201209090nor,nor,GrahJi00,fumbles_lost,0,,,,,
player,201209090nor,nor,ColsMa00,pass_cmp,0,,,,,
player,201209090nor,nor,ColsMa00,pass_att,0,,,,,
player,201209090nor,nor,ColsMa00,pass_yds,0,,,,,
player,201209090nor,nor,ColsMa00,pass_td,0,,,,,
player,201209090nor,nor,ColsMa00,pass_int,0,,,,,
player,201209090nor,nor,ColsMa00,pass_sacked,0,,,,,
player,201209090nor,nor,ColsMa00,pass_sacked_yds,0,,,,,
player,201209090nor,nor,ColsMa00,pass_long,0,,,,,
player,201209090nor,nor,ColsMa00,pass_rating,,,,,,
player,201209090nor,nor,ColsMa00,rush_att,0,,,,,
player,201209090nor,nor,ColsMa00,rush_yds,0,,,,,
player,201209090nor,nor,ColsMa00,rush_td,0,,,,,
player,201209090nor,nor,ColsMa00,rush_long,0,,,,,
player,201209090nor,nor,ColsMa00,targets,11,,,,,
player,201209090nor,nor,ColsMa00,rec,4,,,,,
player,201209090nor,nor,ColsMa00,rec_yds,71,,,,,
player,201209090nor,nor,ColsMa00,rec_td,0,,,,,
player,201209090nor,nor,ColsMa00,rec_long,25,,,,,
player,201209090nor,nor,ColsMa00,fumbles,1,,,,,
player,201209090nor,nor,ColsMa00,fumbles_lost,1,,,,,
player,201209090nor,nor,SproDa00,pass_cmp,0,,,,,
player,201209090nor,nor,SproDa00,pass_att,0,,,,,
player,201209090nor,nor,SproDa00,pass_yds,0,,,,,
player,201209090nor,nor,SproDa00,pass_td,0,,,,,
player,201209090nor,nor,SproDa00,pass_int,0,,,,,
player,201209090nor,nor,SproDa00,pass_sacked,0,,,,,
player,201209090nor,nor,SproDa00,pass_sacked_yds,0,,,,,
player,201209090nor,nor,SproDa00,pass_long,0,,,,,
player,201209090nor,nor,SproDa00,pass_rating,,,,,,
player,201209090nor,nor,SproDa00,rush_att,0,,,,,
player,201209090nor,nor,SproDa00,rush_yds,0,,,,,
player,201209090nor,nor,SproDa00,rush_td,0,,,,,
player,201209090nor,nor,SproDa00,rush_long,0,,,,,
player,201209090nor,nor,SproDa00,targets,8,,,,,
player,201209090nor,nor,SproDa00,rec,5,,,,,
player,201209090nor,nor,SproDa00,rec_yds,35,,,,,
player,201209090nor,nor,SproDa00,rec_td,1,,,,,
player,201209090nor,nor,SproDa00,rec_long,17,,,,,
player,201209090nor,nor,SproDa00,fumbles,0,,,,,
player,201209090nor,nor,SproDa00,fumbles_lost,0,,,,,
player,201209090nor,nor,HendDe00,pass_cmp,0,,,,,
player,201209090nor,nor,HendDe00,pass_att,0,,,,,
player,201209090nor,nor,HendDe00,pass_yds,0,,,,,
player,201209090nor,nor,HendDe00,pass_td,0,,,,,
player,201209090nor,nor,HendDe00,pass_int,0,,,,,
player,201209090nor,nor,HendDe00,pass_sacked,0,,,,,
player,201209090nor,nor,HendDe00,pass_sacked_yds,0,,,,,
player,201209090nor,nor,HendDe00,pass_long,0,,,,,
player,201209090nor,nor,HendDe00,pass_rating,,,,,,
player,201209090nor,nor,HendDe00,rush_att,0,,,,,
player,201209090nor,nor,HendDe00,rush_yds,0,,,,,
player,201209090nor,nor,HendDe00,rush_td,0,,,,,
player,201209090nor,nor,HendDe00,rush_long,0,,,,,
player,201209090nor,nor,HendDe00,targets,2,,,,,
player,201209090nor,nor,HendDe00,rec,1,,,,,
player,201209090nor,nor,HendDe00,rec_yds,11,,,,,
player,201209090nor,nor,HendDe00,rec_td,0,,,,,
player,201209090nor,nor,HendDe00,rec_long,11,,,,,
player,201209090nor,nor,HendDe00,fumbles,0,,,,,
player,201209090nor,nor,HendDe00,fumbles_lost,0,,,,,
player,201209090nor,nor,ThomDa02,pass_cmp,0,,,,,
player,201209090nor,nor,ThomDa02,pass_att,0,,,,,
player,201209090nor,nor,ThomDa02,pass_yds,0,,,,,
player,201209090nor,nor,ThomDa02,pass_td,0,,,,,
player,201209090nor,nor,ThomDa02,pass_int,0,,,,,
player,201209090nor,nor,ThomDa02,pass_sacked,0,,,,,
player,201209090nor,nor,ThomDa02,pass_sacked_yds,0,,,,,
player,201209090nor,nor,ThomDa02,pass_long,0,,,,,
player,201209090nor,nor,ThomDa02,pass_rating,,,,,,
player,201209090nor,nor,ThomDa02,rush_att,0,,,,,
player,201209090nor,nor,ThomDa02,rush_yds,0,,,,,
player,201209090nor,nor,ThomDa02,rush_td,0,,,,,
player,201209090nor,nor,ThomDa02,rush_long,0,,,,,
player,201209090nor,nor,ThomDa02,targets,2,,,,,
player,201209090nor,nor,ThomDa02,rec,1,,,,,
player,201209090nor,nor,ThomDa02,rec_yds,5,,,,,
player,201209090nor,nor,ThomDa02,rec_td,0,,,,,
player,201209090nor,nor,ThomDa02,rec_long,5,,,,,
player,201209090nor,nor,ThomDa02,fumbles,0,,,,,
player,201209090nor,nor,ThomDa02,fumbles_lost,0,,,,,
player,201209090nor,nor,MorgJo01,pass_cmp,0,,,,,
player,201209090nor,nor,MorgJo01,pass_att,0,,,,,
player,201209090nor,nor,MorgJo01,pass_yds,0,,,,,
player,201209090nor,nor,MorgJo01,pass_td,0,,,,,
player,201209090nor,nor,MorgJo01,pass_int,0,,,,,
player,201209090nor,nor,MorgJo01,pass_sacked,0,,,,,
player,201209090nor,nor,MorgJo01,pass_sacked_yds,0,,,,,
player,201209090nor,nor,MorgJo01,pass_long,0,,,,,
player,201209090nor,nor,MorgJo01,pass_rating,,,,,,
player,201209090nor,nor,MorgJo01,rush_att,0,,,,,
player,201209090nor,nor,MorgJo01,rush_yds,0,,,,,
player,201209090nor,nor,MorgJo01,rush_td,0,,,,,
player,201209090nor,nor,MorgJo01,rush_long,0,,,,,
player,201209090nor,nor,MorgJo01,targets,2,,,,,
player,201209090nor,nor,MorgJo01,rec,0,,,,,
player,201209090nor,nor,MorgJo01,rec_yds,0,,,,,
player,201209090nor,nor,MorgJo01,rec_td,0,,,,,
player,201209090nor,nor,MorgJo01,rec_long,0,,,,,
player,201209090nor,nor,MorgJo01,fumbles,0,,,,,
player,201209090nor,nor,MorgJo01,fumbles_lost,0,,,,,
player,201209090nor,nor,CollJe01,pass_cmp,0,,,,,
player,201209090nor,nor,CollJe01,pass_att,0,,,,,
