game,2012,3,20120923,201209230dal,tam,"Tampa Bay Buccaneers",10,dal,"Dallas Cowboys",16
player,201209230dal,tam,MartDo00,rec_td,0,,,,,
player,201209230dal,tam,MartDo00,rec_long,12,,,,,
player,201209230dal,tam,MartDo00,fumbles,0,,,,,
player,201209230dal,tam,MartDo00,fumbles_lost,0,,,,,
player,201209230dal,tam,BlouLe00,pass_cmp,0,,,,,
player,201209230dal,tam,BlouLe00,pass_att,0,,,,,
player,201209230dal,tam,BlouLe00,pass_yds,0,,,,,
player,201209230dal,tam,BlouLe00,pass_td,0,,,,,
player,201209230dal,tam,BlouLe00,pass_int,0,,,,,
player,201209230dal,tam,BlouLe00,pass_sacked,0,,,,,
player,201209230dal,tam,BlouLe00,pass_sacked_yds,0,,,,,
player,201209230dal,tam,BlouLe00,pass_long,0,,,,,
player,201209230dal,tam,BlouLe00,pass_rating,,,,,,
player,201209230dal,tam,BlouLe00,rush_att,4,,,,,
player,201209230dal,tam,BlouLe00,rush_yds,19,,,,,
player,201209230dal,tam,BlouLe00,rush_td,0,,,,,
player,201209230dal,tam,BlouLe00,rush_long,11,,,,,
player,201209230dal,tam,BlouLe00,targets,0,,,,,
player,201209230dal,tam,BlouLe00,rec,0,,,,,
player,201209230dal,tam,BlouLe00,rec_yds,0,,,,,
player,201209230dal,tam,BlouLe00,rec_td,0,,,,,
player,201209230dal,tam,BlouLe00,rec_long,0,,,,,
player,201209230dal,tam,BlouLe00,fumbles,0,,,,,
player,201209230dal,tam,BlouLe00,fumbles_lost,0,,,,,
player,201209230dal,tam,WareDa00,pass_cmp,0,,,,,
player,201209230dal,tam,WareDa00,pass_att,0,,,,,
player,201209230dal,tam,WareDa00,pass_yds,0,,,,,
player,201209230dal,tam,WareDa00,pass_td,0,,,,,
player,201209230dal,tam,WareDa00,pass_int,0,,,,,
player,201209230dal,tam,WareDa00,pass_sacked,0,,,,,
player,201209230dal,tam,WareDa00,pass_sacked_yds,0,,,,,
player,201209230dal,tam,WareDa00,pass_long,0,,,,,
player,201209230dal,tam,WareDa00,pass_rating,,,,,,
player,201209230dal,tam,WareDa00,rush_att,1,,,,,
player,201209230dal,tam,WareDa00,rush_yds,2,,,,,
player,201209230dal,tam,WareDa00,rush_td,0,,,,,
player,201209230dal,tam,WareDa00,rush_long,2,,,,,
player,201209230dal,tam,WareDa00,targets,2,,,,,
player,201209230dal,tam,WareDa00,rec,1,,,,,
player,201209230dal,tam,WareDa00,rec_yds,11,,,,,
player,201209230dal,tam,WareDa00,rec_td,0,,,,,
player,201209230dal,tam,WareDa00,rec_long,11,,,,,
player,201209230dal,tam,WareDa00,fumbles,0,,,,,
player,201209230dal,tam,WareDa00,fumbles_lost,0,,,,,
player,201209230dal,tam,WillMi04,pass_cmp,0,,,,,
player,201209230dal,tam,WillMi04,pass_att,0,,,,,
player,201209230dal,tam,WillMi04,pass_yds,0,,,,,
player,201209230dal,tam,WillMi04,pass_td,0,,,,,
player,201209230dal,tam,WillMi04,pass_int,0,,,,,
player,201209230dal,tam,WillMi04,pass_sacked,0,,,,,
player,201209230dal,tam,WillMi04,pass_sacked_yds,0,,,,,
player,201209230dal,tam,WillMi04,pass_long,0,,,,,
player,201209230dal,tam,WillMi04,pass_rating,,,,,,
player,201209230dal,tam,WillMi04,rush_att,0,,,,,
player,201209230dal,tam,WillMi04,rush_yds,0,,,,,
player,201209230dal,tam,WillMi04,rush_td,0,,,,,
player,201209230dal,tam,WillMi04,rush_long,0,,,,,
player,201209230dal,tam,WillMi04,targets,6,,,,,
player,201209230dal,tam,WillMi04,rec,2,,,,,
player,201209230dal,tam,WillMi04,rec_yds,33,,,,,
player,201209230dal,tam,WillMi04,rec_td,0,,,,,
player,201209230dal,tam,WillMi04,rec_long,23,,,,,
player,201209230dal,tam,WillMi04,fumbles,0,,,,,
player,201209230dal,tam,WillMi04,fumbles_lost,0,,,,,
player,201209230dal,tam,JackVi00,pass_cmp,0,,,,,
player,201209230dal,tam,JackVi00,pass_att,0,,,,,
player,201209230dal,tam,JackVi00,pass_yds,0,,,,,
player,201209230dal,tam,JackVi00,pass_td,0,,,,,
player,201209230dal,tam,JackVi00,pass_int,0,,,,,
player,201209230dal,tam,JackVi00,pass_sacked,0,,,,,
player,201209230dal,tam,JackVi00,pass_sacked_yds,0,,,,,
player,201209230dal,tam,JackVi00,pass_long,0,,,,,
player,201209230dal,tam,JackVi00,pass_rating,,,,,,
player,201209230dal,tam,JackVi00,rush_att,0,,,,,
player,201209230dal,tam,JackVi00,rush_yds,0,,,,,
player,201209230dal,tam,JackVi00,rush_td,0,,,,,
player,201209230dal,tam,JackVi00,rush_long,0,,,,,
player,201209230dal,tam,JackVi00,targets,7,,,,,
player,201209230dal,tam,JackVi00,rec,1,,,,,
player,201209230dal,tam,JackVi00,rec_yds,29,,,,,
player,201209230dal,tam,JackVi00,rec_td,0,,,,,
player,201209230dal,tam,JackVi00,rec_long,29,,,,,
player,201209230dal,tam,JackVi00,fumbles,0,,,,,
player,201209230dal,tam,JackVi00,fumbles_lost,0,,,,,
player,201209230dal,tam,BennAr00,pass_cmp,0,,,,,
player,201209230dal,tam,BennAr00,pass_att,0,,,,,
player,201209230dal,tam,BennAr00,pass_yds,0,,,,,
player,201209230dal,tam,BennAr00,pass_td,0,,,,,
player,201209230dal,tam,BennAr00,pass_int,0,,,,,
player,201209230dal,tam,BennAr00,pass_sacked,0,,,,,
player,201209230dal,tam,BennAr00,pass_sacked_yds,0,,,,,
player,201209230dal,tam,BennAr00,pass_long,0,,,,,
player,201209230dal,tam,BennAr00,pass_rating,,,,,,
player,201209230dal,tam,BennAr00,rush_att,0,,,,,
player,201209230dal,tam,BennAr00,rush_yds,0,,,,,
player,201209230dal,tam,BennAr00,rush_td,0,,,,,
player,201209230dal,tam,BennAr00,rush_long,0,,,,,
player,201209230dal,tam,BennAr00,targets,1,,,,,
player,201209230dal,tam,BennAr00,rec,1,,,,,
player,201209230dal,tam,BennAr00,rec_yds,8,,,,,
player,201209230dal,tam,BennAr00,rec_td,0,,,,,
player,201209230dal,tam,BennAr00,rec_long,8,,,,,
player,201209230dal,tam,BennAr00,fumbles,0,,,,,
player,201209230dal,tam,BennAr00,fumbles_lost,0,,,,,
player,201209230dal,tam,UndeTi00,pass_cmp,0,,,,,
player,201209230dal,tam,UndeTi00,pass_att,0,,,,,
player,201209230dal,tam,UndeTi00,pass_yds,0,,,,,
player,201209230dal,tam,UndeTi00,pass_td,0,,,,,
player,201209230dal,tam,UndeTi00,pass_int,0,,,,,
player,201209230dal,tam,UndeTi00,pass_sacked,0,,,,,
player,201209230dal,tam,UndeTi00,pass_sacked_yds,0,,,,,
player,201209230dal,tam,UndeTi00,pass_long,0,,,,,
player,201209230dal,tam,UndeTi00,pass_rating,,,,,,
player,201209230dal,tam,UndeTi00,rush_att,0,,,,,
player,201209230dal,tam,UndeTi00,rush_yds,0,,,,,
player,201209230dal,tam,UndeTi00,rush_td,0,,,,,
player,201209230dal,tam,UndeTi00,rush_long,0,,,,,
player,201209230dal,tam,UndeTi00,targets,1,,,,,
player,201209230dal,tam,UndeTi00,rec,1,,,,,
player,201209230dal,tam,UndeTi00,rec_yds,7,,,,,
player,201209230dal,tam,UndeTi00,rec_td,0,,,,,
player,201209230dal,tam,UndeTi00,rec_long,7,,,,,
player,201209230dal,tam,UndeTi00,fumbles,0,,,,,
player,201209230dal,tam,UndeTi00,fumbles_lost,0,,,,,
player,201209230dal,tam,StocLu00,pass_cmp,0,,,,,
player,201209230dal,tam,StocLu00,pass_att,0,,,,,
player,201209230dal,tam,StocLu00,pass_yds,0,,,,,
player,201209230dal,tam,StocLu00,pass_td,0,,,,,
player,201209230dal,tam,StocLu00,pass_int,0,,,,,
player,201209230dal,tam,StocLu00,pass_sacked,0,,,,,
player,201209230dal,tam,StocLu00,pass_sacked_yds,0,,,,,
player,201209230dal,tam,StocLu00,pass_long,0,,,,,
player,201209230dal,tam,StocLu00,pass_rating,,,,,,
player,201209230dal,tam,StocLu00,rush_att,0,,,,,
player,201209230dal,tam,StocLu00,rush_yds,0,,,,,
player,201209230dal,tam,StocLu00,rush_td,0,,,,,
player,201209230dal,tam,StocLu00,rush_long,0,,,,,
player,201209230dal,tam,StocLu00,targets,3,,,,,
player,201209230dal,tam,StocLu00,rec,1,,,,,
player,201209230dal,tam,StocLu00,rec_yds,1,,,,,
player,201209230dal,tam,StocLu00,rec_td,1,,,,,
player,201209230dal,tam,StocLu00,rec_long,1,,,,,
player,201209230dal,tam,StocLu00,fumbles,0,,,,,
player,201209230dal,tam,StocLu00,fumbles_lost,0,,,,,
player,201209230dal,tam,ClarDa00,pass_cmp,0,,,,,
player,201209230dal,tam,ClarDa00,pass_att,0,,,,,
player,201209230dal,tam,ClarDa00,pass_yds,0,,,,,
player,201209230dal,tam,ClarDa00,pass_td,0,,,,,
player,201209230dal,tam,ClarDa00,pass_int,0,,,,,
player,201209230dal,tam,ClarDa00,pass_sacked,0,,,,,
player,201209230dal,tam,ClarDa00,pass_sacked_yds,0,,,,,
player,201209230dal,tam,ClarDa00,pass_long,0,,,,,
player,201209230dal,tam,ClarDa00,pass_rating,,,,,,
player,201209230dal,tam,ClarDa00,rush_att,0,,,,,
player,201209230dal,tam,ClarDa00,rush_yds,0,,,,,
player,201209230dal,tam,ClarDa00,rush_td,0,,,,,
player,201209230dal,tam,ClarDa00,rush_long,0,,,,,
player,201209230dal,tam,ClarDa00,targets,4,,,,,
player,201209230dal,tam,ClarDa00,rec,1,,,,,
player,201209230dal,tam,ClarDa00,rec_yds,0,,,,,
player,201209230dal,tam,ClarDa00,rec_td,0,,,,,
player,201209230dal,tam,ClarDa00,rec_long,0,,,,,
player,201209230dal,tam,ClarDa00,fumbles,0,,,,,
player,201209230dal,tam,ClarDa00,fumbles_lost,0,,,,,
player,201209230dal,dal,RomoTo00,pass_cmp,25,,,,,
player,201209230dal,dal,RomoTo00,pass_att,39,,,,,
player,201209230dal,dal,RomoTo00,pass_yds,283,,,,,
player,201209230dal,dal,RomoTo00,pass_td,0,,,,,
player,201209230dal,dal,RomoTo00,pass_int,1,,,,,
player,201209230dal,dal,RomoTo00,pass_sacked,4,,,,,
player,201209230dal,dal,RomoTo00,pass_sacked_yds,24,,,,,
player,201209230dal,dal,RomoTo00,pass_long,49,,,,,
player,201209230dal,dal,RomoTo00,pass_rating,75.1,,,,,
player,201209230dal,dal,RomoTo00,rush_att,4,,,,,
player,201209230dal,dal,RomoTo00,rush_yds,1,,,,,
player,201209230dal,dal,RomoTo00,rush_td,0,,,,,
player,201209230dal,dal,RomoTo00,rush_long,9,,,,,
player,201209230dal,dal,RomoTo00,targets,1,,,,,
player,201209230dal,dal,RomoTo00,rec,1,,,,,
player,201209230dal,dal,RomoTo00,rec_yds,-1,,,,,
player,201209230dal,dal,RomoTo00,rec_td,0,,,,,
player,201209230dal,dal,RomoTo00,rec_long,-1,,,,,
player,201209230dal,dal,RomoTo00,fumbles,2,,,,,
player,201209230dal,dal,RomoTo00,fumbles_lost,2,,,,,
player,201209230dal,dal,MurrDe00,pass_cmp,0,,,,,
player,201209230dal,dal,MurrDe00,pass_att,0,,,,,
player,201209230dal,dal,MurrDe00,pass_yds,0,,,,,
player,201209230dal,dal,MurrDe00,pass_td,0,,,,,
player,201209230dal,dal,MurrDe00,pass_int,0,,,,,
player,201209230dal,dal,MurrDe00,pass_sacked,0,,,,,
player,201209230dal,dal,MurrDe00,pass_sacked_yds,0,,,,,
player,201209230dal,dal,MurrDe00,pass_long,0,,,,,
player,201209230dal,dal,MurrDe00,pass_rating,,,,,,
player,201209230dal,dal,MurrDe00,rush_att,18,,,,,
player,201209230dal,dal,MurrDe00,rush_yds,38,,,,,
player,201209230dal,dal,MurrDe00,rush_td,1,,,,,
player,201209230dal,dal,MurrDe00,rush_long,11,,,,,
player,201209230dal,dal,MurrDe00,targets,4,,,,,
player,201209230dal,dal,MurrDe00,rec,3,,,,,
player,201209230dal,dal,MurrDe00,rec_yds,17,,,,,
player,201209230dal,dal,MurrDe00,rec_td,0,,,,,
player,201209230dal,dal,MurrDe00,rec_long,14,,,,,
player,201209230dal,dal,MurrDe00,fumbles,0,,,,,
player,201209230dal,dal,MurrDe00,fumbles_lost,0,,,,,
player,201209230dal,dal,AustMi00,pass_cmp,0,,,,,
player,201209230dal,dal,AustMi00,pass_att,0,,,,,
player,201209230dal,dal,AustMi00,pass_yds,0,,,,,
player,201209230dal,dal,AustMi00,pass_td,0,,,,,
player,201209230dal,dal,AustMi00,pass_int,0,,,,,
player,201209230dal,dal,AustMi00,pass_sacked,0,,,,,
player,201209230dal,dal,AustMi00,pass_sacked_yds,0,,,,,
player,201209230dal,dal,AustMi00,pass_long,0,,,,,
player,201209230dal,dal,AustMi00,pass_rating,,,,,,
player,201209230dal,dal,AustMi00,rush_att,0,,,,,
player,201209230dal,dal,AustMi00,rush_yds,0,,,,,
player,201209230dal,dal,AustMi00,rush_td,0,,,,,
player,201209230dal,dal,AustMi00,rush_long,0,,,,,
player,201209230dal,dal,AustMi00,targets,9,,,,,
player,201209230dal,dal,AustMi00,rec,5,,,,,
player,201209230dal,dal,AustMi00,rec_yds,107,,,,,
player,201209230dal,dal,AustMi00,rec_td,0,,,,,
player,201209230dal,dal,AustMi00,rec_long,49,,,,,
player,201209230dal,dal,AustMi00,fumbles,0,,,,,
player,201209230dal,dal,AustMi00,fumbles_lost,0,,,,,
player,201209230dal,dal,BryaDe01,pass_cmp,0,,,,,
player,201209230dal,dal,BryaDe01,pass_att,0,,,,,
player,201209230dal,dal,BryaDe01,pass_yds,0,,,,,
player,201209230dal,dal,BryaDe01,pass_td,0,,,,,
player,201209230dal,dal,BryaDe01,pass_int,0,,,,,
player,201209230dal,dal,BryaDe01,pass_sacked,0,,,,,
player,201209230dal,dal,BryaDe01,pass_sacked_yds,0,,,,,
player,201209230dal,dal,BryaDe01,pass_long,0,,,,,
player,201209230dal,dal,BryaDe01,pass_rating,,,,,,
player,201209230dal,dal,BryaDe01,rush_att,0,,,,,
player,201209230dal,dal,BryaDe01,rush_yds,0,,,,,
player,201209230dal,dal,BryaDe01,rush_td,0,,,,,
player,201209230dal,dal,BryaDe01,rush_long,0,,,,,
player,201209230dal,dal,BryaDe01,targets,8,,,,,
player,201209230dal,dal,BryaDe01,rec,6,,,,,
player,201209230dal,dal,BryaDe01,rec_yds,62,,,,,
player,201209230dal,dal,BryaDe01,rec_td,0,,,,,
player,201209230dal,dal,BryaDe01,rec_long,18,,,,,
player,201209230dal,dal,BryaDe01,fumbles,0,,,,,
player,201209230dal,dal,BryaDe01,fumbles_lost,0,,,,,
player,201209230dal,dal,OgleKe00,pass_cmp,0,,,,,
player,201209230dal,dal,OgleKe00,pass_att,0,,,,,
player,201209230dal,dal,OgleKe00,pass_yds,0,,,,,
player,201209230dal,dal,OgleKe00,pass_td,0,,,,,
player,201209230dal,dal,OgleKe00,pass_int,0,,,,,
player,201209230dal,dal,OgleKe00,pass_sacked,0,,,,,
player,201209230dal,dal,OgleKe00,pass_sacked_yds,0,,,,,
player,201209230dal,dal,OgleKe00,pass_long,0,,,,,
player,201209230dal,dal,OgleKe00,pass_rating,,,,,,
player,201209230dal,dal,OgleKe00,rush_att,0,,,,,
player,201209230dal,dal,OgleKe00,rush_yds,0,,,,,
player,201209230dal,dal,OgleKe00,rush_td,0,,,,,
player,201209230dal,dal,OgleKe00,rush_long,0,,,,,
player,201209230dal,dal,OgleKe00,targets,7,,,,,
player,201209230dal,dal,OgleKe00,rec,5,,,,,
player,201209230dal,dal,OgleKe00,rec_yds,57,,,,,
player,201209230dal,dal,OgleKe00,rec_td,0,,,,,
player,201209230dal,dal,OgleKe00,rec_long,19,,,,,
player,201209230dal,dal,OgleKe00,fumbles,0,,,,,
player,201209230dal,dal,OgleKe00,fumbles_lost,0,,,,,
player,201209230dal,dal,WittJa00,pass_cmp,0,,,,,
player,201209230dal,dal,WittJa00,pass_att,0,,,,,
player,201209230dal,dal,WittJa00,pass_yds,0,,,,,
player,201209230dal,dal,WittJa00,pass_td,0,,,,,
player,201209230dal,dal,WittJa00,pass_int,0,,,,,
player,201209230dal,dal,WittJa00,pass_sacked,0,,,,,
player,201209230dal,dal,WittJa00,pass_sacked_yds,0,,,,,
player,201209230dal,dal,WittJa00,pass_long,0,,,,,
player,201209230dal,dal,WittJa00,pass_rating,,,,,,
player,201209230dal,dal,WittJa00,rush_att,0,,,,,
player,201209230dal,dal,WittJa00,rush_yds,0,,,,,
player,201209230dal,dal,WittJa00,rush_td,0,,,,,
player,201209230dal,dal,WittJa00,rush_long,0,,,,,
player,201209230dal,dal,WittJa00,targets,6,,,,,
player,201209230dal,dal,WittJa00,rec,2,,,,,
player,201209230dal,dal,WittJa00,rec_yds,8,,,,,
player,201209230dal,dal,WittJa00,rec_td,0,,,,,
player,201209230dal,dal,WittJa00,rec_long,5,,,,,
player,201209230dal,dal,WittJa00,fumbles,0,,,,,
player,201209230dal,dal,WittJa00,fumbles_lost,0,,,,,
player,201209230dal,dal,VickLa00,pass_cmp,0,,,,,
player,201209230dal,dal,VickLa00,pass_att,0,,,,,
player,201209230dal,dal,VickLa00,pass_yds,0,,,,,
player,201209230dal,dal,VickLa00,pass_td,0,,,,,
player,201209230dal,dal,VickLa00,pass_int,0,,,,,
player,201209230dal,dal,VickLa00,pass_sacked,0,,,,,
player,201209230dal,dal,VickLa00,pass_sacked_yds,0,,,,,
player,201209230dal,dal,VickLa00,pass_long,0,,,,,
player,201209230dal,dal,VickLa00,pass_rating,,,,,,
player,201209230dal,dal,VickLa00,rush_att,0,,,,,
player,201209230dal,dal,VickLa00,rush_yds,0,,,,,
player,201209230dal,dal,VickLa00,rush_td,0,,,,,
player,201209230dal,dal,VickLa00,rush_long,0,,,,,
player,201209230dal,dal,VickLa00,targets,1,,,,,
player,201209230dal,dal,VickLa00,rec,1,,,,,
player,201209230dal,dal,VickLa00,rec_yds,5,,,,,
player,201209230dal,dal,VickLa00,rec_td,0,,,,,
player,201209230dal,dal,VickLa00,rec_long,5,,,,,
player,201209230dal,dal,VickLa00,fumbles,0,,,,,
player,201209230dal,dal,VickLa00,fumbles_lost,0,,,,,
player,201209230dal,dal,JoneFe00,pass_cmp,0,,,,,
player,201209230dal,dal,JoneFe00,pass_att,0,,,,,
player,201209230dal,dal,JoneFe00,pass_yds,0,,,,,
player,201209230dal,dal,JoneFe00,pass_td,0,,,,,
player,201209230dal,dal,JoneFe00,pass_int,0,,,,,
player,201209230dal,dal,JoneFe00,pass_sacked,0,,,,,
player,201209230dal,dal,JoneFe00,pass_sacked_yds,0,,,,,
player,201209230dal,dal,JoneFe00,pass_long,0,,,,,
player,201209230dal,dal,JoneFe00,pass_rating,,,,,,
player,201209230dal,dal,JoneFe00,rush_att,1,,,,,
player,201209230dal,dal,JoneFe00,rush_yds,-1,,,,,
player,201209230dal,dal,JoneFe00,rush_td,0,,,,,
player,201209230dal,dal,JoneFe00,rush_long,-1,,,,,
player,201209230dal,dal,JoneFe00,targets,2,,,,,
player,201209230dal,dal,JoneFe00,rec,2,,,,,
player,201209230dal,dal,JoneFe00,rec_yds,28,,,,,
player,201209230dal,dal,JoneFe00,rec_td,0,,,,,
player,201209230dal,dal,JoneFe00,rec_long,15,,,,,
player,201209230dal,dal,JoneFe00,fumbles,0,,,,,
player,201209230dal,dal,JoneFe00,fumbles_lost,0,,,,,
player,201209230dal,tam,TaliAq99,def_int,1,,,,,
player,201209230dal,tam,TaliAq99,def_int_yds,0,,,,,
player,201209230dal,tam,TaliAq99,def_int_td,0,,,,,
player,201209230dal,tam,TaliAq99,def_int_long,0,,,,,
player,201209230dal,tam,TaliAq99,pass_defended,1,,,,,
player,201209230dal,tam,TaliAq99,sacks,0.0,,,,,
player,201209230dal,tam,TaliAq99,tackles_combined,7,,,,,
player,201209230dal,tam,TaliAq99,tackles_solo,7,,,,,
player,201209230dal,tam,TaliAq99,tackles_assists,0,,,,,
player,201209230dal,tam,TaliAq99,tackles_loss,1,,,,,
player,201209230dal,tam,TaliAq99,qb_hits,0,,,,,
player,201209230dal,tam,TaliAq99,fumbles_rec,0,,,,,
player,201209230dal,tam,TaliAq99,fumbles_rec_yds,0,,,,,
player,201209230dal,tam,TaliAq99,fumbles_rec_td,0,,,,,
player,201209230dal,tam,TaliAq99,fumbles_forced,0,,,,,
player,201209230dal,tam,BennMi99,def_int,0,,,,,
player,201209230dal,tam,BennMi99,def_int_yds,0,,,,,
player,201209230dal,tam,BennMi99,def_int_td,0,,,,,
player,201209230dal,tam,BennMi99,def_int_long,0,,,,,
player,201209230dal,tam,BennMi99,pass_defended,2,,,,,
player,201209230dal,tam,BennMi99,sacks,2.0,,,,,
player,201209230dal,tam,BennMi99,tackles_combined,4,,,,,
player,201209230dal,tam,BennMi99,tackles_solo,3,,,,,
player,201209230dal,tam,BennMi99,tackles_assists,1,,,,,
player,201209230dal,tam,BennMi99,tackles_loss,2,,,,,
player,201209230dal,tam,BennMi99,qb_hits,2,,,,,
player,201209230dal,tam,BennMi99,fumbles_rec,0,,,,,
player,201209230dal,tam,BennMi99,fumbles_rec_yds,0,,,,,
player,201209230dal,tam,BennMi99,fumbles_rec_td,0,,,,,
player,201209230dal,tam,BennMi99,fumbles_forced,1,,,,,
player,201209230dal,tam,McCoGe99,def_int,0,,,,,
player,201209230dal,tam,McCoGe99,def_int_yds,0,,,,,
player,201209230dal,tam,McCoGe99,def_int_td,0,,,,,
player,201209230dal,tam,McCoGe99,def_int_long,0,,,,,
player,201209230dal,tam,McCoGe99,pass_defended,0,,,,,
player,201209230dal,tam,McCoGe99,sacks,2.0,,,,,
player,201209230dal,tam,McCoGe99,tackles_combined,4,,,,,
player,201209230dal,tam,McCoGe99,tackles_solo,3,,,,,
player,201209230dal,tam,McCoGe99,tackles_assists,1,,,,,
player,201209230dal,tam,McCoGe99,tackles_loss,2,,,,,
player,201209230dal,tam,McCoGe99,qb_hits,3,,,,,
player,201209230dal,tam,McCoGe99,fumbles_rec,0,,,,,
player,201209230dal,tam,McCoGe99,fumbles_rec_yds,0,,,,,
player,201209230dal,tam,McCoGe99,fumbles_rec_td,0,,,,,
player,201209230dal,tam,McCoGe99,fumbles_forced,1,,,,,
player,201209230dal,tam,FostMa00,def_int,0,,,,,
player,201209230dal,tam,FostMa00,def_int_yds,0,,,,,
player,201209230dal,tam,FostMa00,def_int_td,0,,,,,
player,201209230dal,tam,FostMa00,def_int_long,0,,,,,
player,201209230dal,tam,FostMa00,pass_defended,0,,,,,
player,201209230dal,tam,FostMa00,sacks,0.0,,,,,
player,201209230dal,tam,FostMa00,tackles_combined,8,,,,,
player,201209230dal,tam,FostMa00,tackles_solo,7,,,,,
player,201209230dal,tam,FostMa00,tackles_assists,1,,,,,
player,201209230dal,tam,FostMa00,tackles_loss,2,,,,,
player,201209230dal,tam,FostMa00,qb_hits,0,,,,,
player,201209230dal,tam,FostMa00,fumbles_rec,0,,,,,
player,201209230dal,tam,FostMa00,fumbles_rec_yds,0,,,,,
player,201209230dal,tam,FostMa00,fumbles_rec_td,0,,,,,
player,201209230dal,tam,FostMa00,fumbles_forced,0,,,,,
player,201209230dal,tam,BarrMa00,def_int,0,,,,,
player,201209230dal,tam,BarrMa00,def_int_yds,0,,,,,
player,201209230dal,tam,BarrMa00,def_int_td,0,,,,,
player,201209230dal,tam,BarrMa00,def_int_long,0,,,,,
player,201209230dal,tam,BarrMa00,pass_defended,1,,,,,
player,201209230dal,tam,BarrMa00,sacks,0.0,,,,,
player,201209230dal,tam,BarrMa00,tackles_combined,6,,,,,
player,201209230dal,tam,BarrMa00,tackles_solo,6,,,,,
player,201209230dal,tam,BarrMa00,tackles_assists,0,,,,,
player,201209230dal,tam,BarrMa00,tackles_loss,0,,,,,
player,201209230dal,tam,BarrMa00,qb_hits,0,,,,,
player,201209230dal,tam,BarrMa00,fumbles_rec,0,,,,,
player,201209230dal,tam,BarrMa00,fumbles_rec_yds,0,,,,,
