game,2012,17,20121230,201212300den,kan,"Kansas City Chiefs",3,den,"Denver Broncos",38
player,201212300den,kan,DrauSh00,targets,1,,,,,
player,201212300den,kan,DrauSh00,rec,1,,,,,
player,201212300den,kan,DrauSh00,rec_yds,-2,,,,,
player,201212300den,kan,DrauSh00,rec_td,0,,,,,
player,201212300den,kan,DrauSh00,rec_long,-2,,,,,
player,201212300den,kan,DrauSh00,fumbles,0,,,,,
player,201212300den,kan,DrauSh00,fumbles_lost,0,,,,,
player,201212300den,kan,GrayCy00,pass_cmp,0,,,,,
player,201212300den,kan,GrayCy00,pass_att,0,,,,,
player,201212300den,kan,GrayCy00,pass_yds,0,,,,,
player,201212300den,kan,GrayCy00,pass_td,0,,,,,
player,201212300den,kan,GrayCy00,pass_int,0,,,,,
player,201212300den,kan,GrayCy00,pass_sacked,0,,,,,
player,201212300den,kan,GrayCy00,pass_sacked_yds,0,,,,,
player,201212300den,kan,GrayCy00,pass_long,0,,,,,
player,201212300den,kan,GrayCy00,pass_rating,,,,,,
player,201212300den,kan,GrayCy00,rush_att,2,,,,,
player,201212300den,kan,GrayCy00,rush_yds,9,,,,,
player,201212300den,kan,GrayCy00,rush_td,0,,,,,
player,201212300den,kan,GrayCy00,rush_long,6,,,,,
player,201212300den,kan,GrayCy00,targets,0,,,,,
player,201212300den,kan,GrayCy00,rec,0,,,,,
player,201212300den,kan,GrayCy00,rec_yds,0,,,,,
player,201212300den,kan,GrayCy00,rec_td,0,,,,,
player,201212300den,kan,GrayCy00,rec_long,0,,,,,
player,201212300den,kan,GrayCy00,fumbles,0,,,,,
player,201212300den,kan,GrayCy00,fumbles_lost,0,,,,,
player,201212300den,kan,HillPe00,pass_cmp,0,,,,,
player,201212300den,kan,HillPe00,pass_att,0,,,,,
player,201212300den,kan,HillPe00,pass_yds,0,,,,,
player,201212300den,kan,HillPe00,pass_td,0,,,,,
player,201212300den,kan,HillPe00,pass_int,0,,,,,
player,201212300den,kan,HillPe00,pass_sacked,0,,,,,
player,201212300den,kan,HillPe00,pass_sacked_yds,0,,,,,
player,201212300den,kan,HillPe00,pass_long,0,,,,,
player,201212300den,kan,HillPe00,pass_rating,,,,,,
player,201212300den,kan,HillPe00,rush_att,5,,,,,
player,201212300den,kan,HillPe00,rush_yds,4,,,,,
player,201212300den,kan,HillPe00,rush_td,0,,,,,
player,201212300den,kan,HillPe00,rush_long,6,,,,,
player,201212300den,kan,HillPe00,targets,0,,,,,
player,201212300den,kan,HillPe00,rec,0,,,,,
player,201212300den,kan,HillPe00,rec_yds,0,,,,,
player,201212300den,kan,HillPe00,rec_td,0,,,,,
player,201212300den,kan,HillPe00,rec_long,0,,,,,
player,201212300den,kan,HillPe00,fumbles,0,,,,,
player,201212300den,kan,HillPe00,fumbles_lost,0,,,,,
player,201212300den,kan,MoeaTo00,pass_cmp,0,,,,,
player,201212300den,kan,MoeaTo00,pass_att,0,,,,,
player,201212300den,kan,MoeaTo00,pass_yds,0,,,,,
player,201212300den,kan,MoeaTo00,pass_td,0,,,,,
player,201212300den,kan,MoeaTo00,pass_int,0,,,,,
player,201212300den,kan,MoeaTo00,pass_sacked,0,,,,,
player,201212300den,kan,MoeaTo00,pass_sacked_yds,0,,,,,
player,201212300den,kan,MoeaTo00,pass_long,0,,,,,
player,201212300den,kan,MoeaTo00,pass_rating,,,,,,
player,201212300den,kan,MoeaTo00,rush_att,0,,,,,
player,201212300den,kan,MoeaTo00,rush_yds,0,,,,,
player,201212300den,kan,MoeaTo00,rush_td,0,,,,,
player,201212300den,kan,MoeaTo00,rush_long,0,,,,,
player,201212300den,kan,MoeaTo00,targets,4,,,,,
player,201212300den,kan,MoeaTo00,rec,2,,,,,
player,201212300den,kan,MoeaTo00,rec_yds,21,,,,,
player,201212300den,kan,MoeaTo00,rec_td,0,,,,,
player,201212300den,kan,MoeaTo00,rec_long,16,,,,,
player,201212300den,kan,MoeaTo00,fumbles,0,,,,,
player,201212300den,kan,MoeaTo00,fumbles_lost,0,,,,,
player,201212300den,kan,WyliDe00,pass_cmp,0,,,,,
player,201212300den,kan,WyliDe00,pass_att,0,,,,,
player,201212300den,kan,WyliDe00,pass_yds,0,,,,,
player,201212300den,kan,WyliDe00,pass_td,0,,,,,
player,201212300den,kan,WyliDe00,pass_int,0,,,,,
player,201212300den,kan,WyliDe00,pass_sacked,0,,,,,
player,201212300den,kan,WyliDe00,pass_sacked_yds,0,,,,,
player,201212300den,kan,WyliDe00,pass_long,0,,,,,
player,201212300den,kan,WyliDe00,pass_rating,,,,,,
player,201212300den,kan,WyliDe00,rush_att,0,,,,,
player,201212300den,kan,WyliDe00,rush_yds,0,,,,,
player,201212300den,kan,WyliDe00,rush_td,0,,,,,
player,201212300den,kan,WyliDe00,rush_long,0,,,,,
player,201212300den,kan,WyliDe00,targets,4,,,,,
player,201212300den,kan,WyliDe00,rec,2,,,,,
player,201212300den,kan,WyliDe00,rec_yds,11,,,,,
player,201212300den,kan,WyliDe00,rec_td,0,,,,,
player,201212300den,kan,WyliDe00,rec_long,6,,,,,
player,201212300den,kan,WyliDe00,fumbles,0,,,,,
player,201212300den,kan,WyliDe00,fumbles_lost,0,,,,,
player,201212300den,kan,McClDe00,pass_cmp,0,,,,,
player,201212300den,kan,McClDe00,pass_att,0,,,,,
player,201212300den,kan,McClDe00,pass_yds,0,,,,,
player,201212300den,kan,McClDe00,pass_td,0,,,,,
player,201212300den,kan,McClDe00,pass_int,0,,,,,
player,201212300den,kan,McClDe00,pass_sacked,0,,,,,
player,201212300den,kan,McClDe00,pass_sacked_yds,0,,,,,
player,201212300den,kan,McClDe00,pass_long,0,,,,,
player,201212300den,kan,McClDe00,pass_rating,,,,,,
player,201212300den,kan,McClDe00,rush_att,0,,,,,
player,201212300den,kan,McClDe00,rush_yds,0,,,,,
player,201212300den,kan,McClDe00,rush_td,0,,,,,
player,201212300den,kan,McClDe00,rush_long,0,,,,,
player,201212300den,kan,McClDe00,targets,2,,,,,
player,201212300den,kan,McClDe00,rec,1,,,,,
player,201212300den,kan,McClDe00,rec_yds,5,,,,,
player,201212300den,kan,McClDe00,rec_td,0,,,,,
player,201212300den,kan,McClDe00,rec_long,5,,,,,
player,201212300den,kan,McClDe00,fumbles,0,,,,,
player,201212300den,kan,McClDe00,fumbles_lost,0,,,,,
player,201212300den,kan,NewsJa00,pass_cmp,0,,,,,
player,201212300den,kan,NewsJa00,pass_att,0,,,,,
player,201212300den,kan,NewsJa00,pass_yds,0,,,,,
player,201212300den,kan,NewsJa00,pass_td,0,,,,,
player,201212300den,kan,NewsJa00,pass_int,0,,,,,
player,201212300den,kan,NewsJa00,pass_sacked,0,,,,,
player,201212300den,kan,NewsJa00,pass_sacked_yds,0,,,,,
player,201212300den,kan,NewsJa00,pass_long,0,,,,,
player,201212300den,kan,NewsJa00,pass_rating,,,,,,
player,201212300den,kan,NewsJa00,rush_att,0,,,,,
player,201212300den,kan,NewsJa00,rush_yds,0,,,,,
player,201212300den,kan,NewsJa00,rush_td,0,,,,,
player,201212300den,kan,NewsJa00,rush_long,0,,,,,
player,201212300den,kan,NewsJa00,targets,1,,,,,
player,201212300den,kan,NewsJa00,rec,0,,,,,
player,201212300den,kan,NewsJa00,rec_yds,0,,,,,
player,201212300den,kan,NewsJa00,rec_td,0,,,,,
player,201212300den,kan,NewsJa00,rec_long,0,,,,,
player,201212300den,kan,NewsJa00,fumbles,0,,,,,
player,201212300den,kan,NewsJa00,fumbles_lost,0,,,,,
player,201212300den,kan,BaldJo00,pass_cmp,0,,,,,
player,201212300den,kan,BaldJo00,pass_att,0,,,,,
player,201212300den,kan,BaldJo00,pass_yds,0,,,,,
player,201212300den,kan,BaldJo00,pass_td,0,,,,,
player,201212300den,kan,BaldJo00,pass_int,0,,,,,
player,201212300den,kan,BaldJo00,pass_sacked,0,,,,,
player,201212300den,kan,BaldJo00,pass_sacked_yds,0,,,,,
player,201212300den,kan,BaldJo00,pass_long,0,,,,,
player,201212300den,kan,BaldJo00,pass_rating,,,,,,
player,201212300den,kan,BaldJo00,rush_att,0,,,,,
player,201212300den,kan,BaldJo00,rush_yds,0,,,,,
player,201212300den,kan,BaldJo00,rush_td,0,,,,,
player,201212300den,kan,BaldJo00,rush_long,0,,,,,
player,201212300den,kan,BaldJo00,targets,2,,,,,
player,201212300den,kan,BaldJo00,rec,0,,,,,
player,201212300den,kan,BaldJo00,rec_yds,0,,,,,
player,201212300den,kan,BaldJo00,rec_td,0,,,,,
player,201212300den,kan,BaldJo00,rec_long,0,,,,,
player,201212300den,kan,BaldJo00,fumbles,0,,,,,
player,201212300den,kan,BaldJo00,fumbles_lost,0,,,,,
player,201212300den,den,MannPe00,pass_cmp,23,,,,,
player,201212300den,den,MannPe00,pass_att,29,,,,,
player,201212300den,den,MannPe00,pass_yds,304,,,,,
player,201212300den,den,MannPe00,pass_td,3,,,,,
player,201212300den,den,MannPe00,pass_int,0,,,,,
player,201212300den,den,MannPe00,pass_sacked,0,,,,,
player,201212300den,den,MannPe00,pass_sacked_yds,0,,,,,
player,201212300den,den,MannPe00,pass_long,36,,,,,
player,201212300den,den,MannPe00,pass_rating,144.8,,,,,
player,201212300den,den,MannPe00,rush_att,0,,,,,
player,201212300den,den,MannPe00,rush_yds,0,,,,,
player,201212300den,den,MannPe00,rush_td,0,,,,,
player,201212300den,den,MannPe00,rush_long,0,,,,,
player,201212300den,den,MannPe00,targets,0,,,,,
player,201212300den,den,MannPe00,rec,0,,,,,
player,201212300den,den,MannPe00,rec_yds,0,,,,,
player,201212300den,den,MannPe00,rec_td,0,,,,,
player,201212300den,den,MannPe00,rec_long,0,,,,,
player,201212300den,den,MannPe00,fumbles,0,,,,,
player,201212300den,den,MannPe00,fumbles_lost,0,,,,,
player,201212300den,den,OsweBr00,pass_cmp,2,,,,,
player,201212300den,den,OsweBr00,pass_att,4,,,,,
player,201212300den,den,OsweBr00,pass_yds,12,,,,,
player,201212300den,den,OsweBr00,pass_td,0,,,,,
player,201212300den,den,OsweBr00,pass_int,0,,,,,
player,201212300den,den,OsweBr00,pass_sacked,0,,,,,
player,201212300den,den,OsweBr00,pass_sacked_yds,0,,,,,
player,201212300den,den,OsweBr00,pass_long,7,,,,,
player,201212300den,den,OsweBr00,pass_rating,56.2,,,,,
player,201212300den,den,OsweBr00,rush_att,3,,,,,
player,201212300den,den,OsweBr00,rush_yds,-6,,,,,
player,201212300den,den,OsweBr00,rush_td,0,,,,,
player,201212300den,den,OsweBr00,rush_long,-2,,,,,
player,201212300den,den,OsweBr00,targets,0,,,,,
player,201212300den,den,OsweBr00,rec,0,,,,,
player,201212300den,den,OsweBr00,rec_yds,0,,,,,
player,201212300den,den,OsweBr00,rec_td,0,,,,,
player,201212300den,den,OsweBr00,rec_long,0,,,,,
player,201212300den,den,OsweBr00,fumbles,0,,,,,
player,201212300den,den,OsweBr00,fumbles_lost,0,,,,,
player,201212300den,den,BallLa00,pass_cmp,0,,,,,
player,201212300den,den,BallLa00,pass_att,0,,,,,
player,201212300den,den,BallLa00,pass_yds,0,,,,,
player,201212300den,den,BallLa00,pass_td,0,,,,,
player,201212300den,den,BallLa00,pass_int,0,,,,,
player,201212300den,den,BallLa00,pass_sacked,0,,,,,
player,201212300den,den,BallLa00,pass_sacked_yds,0,,,,,
player,201212300den,den,BallLa00,pass_long,0,,,,,
player,201212300den,den,BallLa00,pass_rating,,,,,,
player,201212300den,den,BallLa00,rush_att,15,,,,,
player,201212300den,den,BallLa00,rush_yds,66,,,,,
player,201212300den,den,BallLa00,rush_td,1,,,,,
player,201212300den,den,BallLa00,rush_long,22,,,,,
player,201212300den,den,BallLa00,targets,0,,,,,
player,201212300den,den,BallLa00,rec,0,,,,,
player,201212300den,den,BallLa00,rec_yds,0,,,,,
player,201212300den,den,BallLa00,rec_td,0,,,,,
player,201212300den,den,BallLa00,rec_long,0,,,,,
player,201212300den,den,BallLa00,fumbles,0,,,,,
player,201212300den,den,BallLa00,fumbles_lost,0,,,,,
player,201212300den,den,HestJa00,pass_cmp,0,,,,,
player,201212300den,den,HestJa00,pass_att,0,,,,,
player,201212300den,den,HestJa00,pass_yds,0,,,,,
player,201212300den,den,HestJa00,pass_td,0,,,,,
player,201212300den,den,HestJa00,pass_int,0,,,,,
player,201212300den,den,HestJa00,pass_sacked,0,,,,,
player,201212300den,den,HestJa00,pass_sacked_yds,0,,,,,
player,201212300den,den,HestJa00,pass_long,0,,,,,
player,201212300den,den,HestJa00,pass_rating,,,,,,
player,201212300den,den,HestJa00,rush_att,7,,,,,
player,201212300den,den,HestJa00,rush_yds,55,,,,,
player,201212300den,den,HestJa00,rush_td,0,,,,,
player,201212300den,den,HestJa00,rush_long,18,,,,,
player,201212300den,den,HestJa00,targets,1,,,,,
player,201212300den,den,HestJa00,rec,1,,,,,
player,201212300den,den,HestJa00,rec_yds,7,,,,,
player,201212300den,den,HestJa00,rec_td,0,,,,,
player,201212300den,den,HestJa00,rec_long,7,,,,,
player,201212300den,den,HestJa00,fumbles,0,,,,,
player,201212300den,den,HestJa00,fumbles_lost,0,,,,,
player,201212300den,den,MoreKn00,pass_cmp,0,,,,,
player,201212300den,den,MoreKn00,pass_att,0,,,,,
player,201212300den,den,MoreKn00,pass_yds,0,,,,,
player,201212300den,den,MoreKn00,pass_td,0,,,,,
player,201212300den,den,MoreKn00,pass_int,0,,,,,
player,201212300den,den,MoreKn00,pass_sacked,0,,,,,
player,201212300den,den,MoreKn00,pass_sacked_yds,0,,,,,
player,201212300den,den,MoreKn00,pass_long,0,,,,,
player,201212300den,den,MoreKn00,pass_rating,,,,,,
player,201212300den,den,MoreKn00,rush_att,15,,,,,
player,201212300den,den,MoreKn00,rush_yds,44,,,,,
player,201212300den,den,MoreKn00,rush_td,1,,,,,
player,201212300den,den,MoreKn00,rush_long,17,,,,,
player,201212300den,den,MoreKn00,targets,1,,,,,
player,201212300den,den,MoreKn00,rec,1,,,,,
player,201212300den,den,MoreKn00,rec_yds,10,,,,,
player,201212300den,den,MoreKn00,rec_td,0,,,,,
player,201212300den,den,MoreKn00,rec_long,10,,,,,
player,201212300den,den,MoreKn00,fumbles,0,,,,,
player,201212300den,den,MoreKn00,fumbles_lost,0,,,,,
player,201212300den,den,HillRo00,pass_cmp,0,,,,,
player,201212300den,den,HillRo00,pass_att,0,,,,,
player,201212300den,den,HillRo00,pass_yds,0,,,,,
player,201212300den,den,HillRo00,pass_td,0,,,,,
player,201212300den,den,HillRo00,pass_int,0,,,,,
player,201212300den,den,HillRo00,pass_sacked,0,,,,,
player,201212300den,den,HillRo00,pass_sacked_yds,0,,,,,
player,201212300den,den,HillRo00,pass_long,0,,,,,
player,201212300den,den,HillRo00,pass_rating,,,,,,
player,201212300den,den,HillRo00,rush_att,3,,,,,
player,201212300den,den,HillRo00,rush_yds,13,,,,,
player,201212300den,den,HillRo00,rush_td,0,,,,,
player,201212300den,den,HillRo00,rush_long,5,,,,,
player,201212300den,den,HillRo00,targets,0,,,,,
player,201212300den,den,HillRo00,rec,0,,,,,
player,201212300den,den,HillRo00,rec_yds,0,,,,,
player,201212300den,den,HillRo00,rec_td,0,,,,,
player,201212300den,den,HillRo00,rec_long,0,,,,,
player,201212300den,den,HillRo00,fumbles,1,,,,,
player,201212300den,den,HillRo00,fumbles_lost,1,,,,,
player,201212300den,den,ThomDe03,pass_cmp,0,,,,,
player,201212300den,den,ThomDe03,pass_att,0,,,,,
player,201212300den,den,ThomDe03,pass_yds,0,,,,,
player,201212300den,den,ThomDe03,pass_td,0,,,,,
player,201212300den,den,ThomDe03,pass_int,0,,,,,
player,201212300den,den,ThomDe03,pass_sacked,0,,,,,
player,201212300den,den,ThomDe03,pass_sacked_yds,0,,,,,
player,201212300den,den,ThomDe03,pass_long,0,,,,,
player,201212300den,den,ThomDe03,pass_rating,,,,,,
player,201212300den,den,ThomDe03,rush_att,0,,,,,
player,201212300den,den,ThomDe03,rush_yds,0,,,,,
player,201212300den,den,ThomDe03,rush_td,0,,,,,
player,201212300den,den,ThomDe03,rush_long,0,,,,,
player,201212300den,den,ThomDe03,targets,8,,,,,
player,201212300den,den,ThomDe03,rec,7,,,,,
player,201212300den,den,ThomDe03,rec_yds,122,,,,,
player,201212300den,den,ThomDe03,rec_td,1,,,,,
player,201212300den,den,ThomDe03,rec_long,36,,,,,
player,201212300den,den,ThomDe03,fumbles,0,,,,,
player,201212300den,den,ThomDe03,fumbles_lost,0,,,,,
player,201212300den,den,DeckEr00,pass_cmp,0,,,,,
player,201212300den,den,DeckEr00,pass_att,0,,,,,
player,201212300den,den,DeckEr00,pass_yds,0,,,,,
player,201212300den,den,DeckEr00,pass_td,0,,,,,
player,201212300den,den,DeckEr00,pass_int,0,,,,,
player,201212300den,den,DeckEr00,pass_sacked,0,,,,,
player,201212300den,den,DeckEr00,pass_sacked_yds,0,,,,,
player,201212300den,den,DeckEr00,pass_long,0,,,,,
player,201212300den,den,DeckEr00,pass_rating,,,,,,
player,201212300den,den,DeckEr00,rush_att,0,,,,,
player,201212300den,den,DeckEr00,rush_yds,0,,,,,
player,201212300den,den,DeckEr00,rush_td,0,,,,,
player,201212300den,den,DeckEr00,rush_long,0,,,,,
player,201212300den,den,DeckEr00,targets,8,,,,,
player,201212300den,den,DeckEr00,rec,7,,,,,
player,201212300den,den,DeckEr00,rec_yds,76,,,,,
player,201212300den,den,DeckEr00,rec_td,2,,,,,
player,201212300den,den,DeckEr00,rec_long,16,,,,,
player,201212300den,den,DeckEr00,fumbles,0,,,,,
player,201212300den,den,DeckEr00,fumbles_lost,0,,,,,
player,201212300den,den,StokBr00,pass_cmp,0,,,,,
player,201212300den,den,StokBr00,pass_att,0,,,,,
player,201212300den,den,StokBr00,pass_yds,0,,,,,
player,201212300den,den,StokBr00,pass_td,0,,,,,
player,201212300den,den,StokBr00,pass_int,0,,,,,
player,201212300den,den,StokBr00,pass_sacked,0,,,,,
player,201212300den,den,StokBr00,pass_sacked_yds,0,,,,,
player,201212300den,den,StokBr00,pass_long,0,,,,,
player,201212300den,den,StokBr00,pass_rating,,,,,,
player,201212300den,den,StokBr00,rush_att,0,,,,,
player,201212300den,den,StokBr00,rush_yds,0,,,,,
player,201212300den,den,StokBr00,rush_td,0,,,,,
player,201212300den,den,StokBr00,rush_long,0,,,,,
player,201212300den,den,StokBr00,targets,3,,,,,
player,201212300den,den,StokBr00,rec,3,,,,,
player,201212300den,den,StokBr00,rec_yds,49,,,,,
player,201212300den,den,StokBr00,rec_td,0,,,,,
player,201212300den,den,StokBr00,rec_long,29,,,,,
player,201212300den,den,StokBr00,fumbles,0,,,,,
player,201212300den,den,StokBr00,fumbles_lost,0,,,,,
player,201212300den,den,GreeVi00,pass_cmp,0,,,,,
player,201212300den,den,GreeVi00,pass_att,0,,,,,
player,201212300den,den,GreeVi00,pass_yds,0,,,,,
player,201212300den,den,GreeVi00,pass_td,0,,,,,
player,201212300den,den,GreeVi00,pass_int,0,,,,,
player,201212300den,den,GreeVi00,pass_sacked,0,,,,,
player,201212300den,den,GreeVi00,pass_sacked_yds,0,,,,,
player,201212300den,den,GreeVi00,pass_long,0,,,,,
player,201212300den,den,GreeVi00,pass_rating,,,,,,
player,201212300den,den,GreeVi00,rush_att,0,,,,,
player,201212300den,den,GreeVi00,rush_yds,0,,,,,
player,201212300den,den,GreeVi00,rush_td,0,,,,,
player,201212300den,den,GreeVi00,rush_long,0,,,,,
player,201212300den,den,GreeVi00,targets,2,,,,,
player,201212300den,den,GreeVi00,rec,2,,,,,
player,201212300den,den,GreeVi00,rec_yds,19,,,,,
player,201212300den,den,GreeVi00,rec_td,0,,,,,
player,201212300den,den,GreeVi00,rec_long,11,,,,,
player,201212300den,den,GreeVi00,fumbles,0,,,,,
player,201212300den,den,GreeVi00,fumbles_lost,0,,,,,
player,201212300den,den,DreeJo00,pass_cmp,0,,,,,
player,201212300den,den,DreeJo00,pass_att,0,,,,,
player,201212300den,den,DreeJo00,pass_yds,0,,,,,
player,201212300den,den,DreeJo00,pass_td,0,,,,,
player,201212300den,den,DreeJo00,pass_int,0,,,,,
player,201212300den,den,DreeJo00,pass_sacked,0,,,,,
player,201212300den,den,DreeJo00,pass_sacked_yds,0,,,,,
player,201212300den,den,DreeJo00,pass_long,0,,,,,
player,201212300den,den,DreeJo00,pass_rating,,,,,,
player,201212300den,den,DreeJo00,rush_att,0,,,,,
player,201212300den,den,DreeJo00,rush_yds,0,,,,,
player,201212300den,den,DreeJo00,rush_td,0,,,,,
player,201212300den,den,DreeJo00,rush_long,0,,,,,
player,201212300den,den,DreeJo00,targets,3,,,,,
player,201212300den,den,DreeJo00,rec,2,,,,,
player,201212300den,den,DreeJo00,rec_yds,15,,,,,
player,201212300den,den,DreeJo00,rec_td,0,,,,,
player,201212300den,den,DreeJo00,rec_long,12,,,,,
player,201212300den,den,DreeJo00,fumbles,0,,,,,
player,201212300den,den,DreeJo00,fumbles_lost,0,,,,,
player,201212300den,den,TammJa00,pass_cmp,0,,,,,
player,201212300den,den,TammJa00,pass_att,0,,,,,
player,201212300den,den,TammJa00,pass_yds,0,,,,,
player,201212300den,den,TammJa00,pass_td,0,,,,,
player,201212300den,den,TammJa00,pass_int,0,,,,,
player,201212300den,den,TammJa00,pass_sacked,0,,,,,
player,201212300den,den,TammJa00,pass_sacked_yds,0,,,,,
player,201212300den,den,TammJa00,pass_long,0,,,,,
player,201212300den,den,TammJa00,pass_rating,,,,,,
player,201212300den,den,TammJa00,rush_att,0,,,,,
player,201212300den,den,TammJa00,rush_yds,0,,,,,
player,201212300den,den,TammJa00,rush_td,0,,,,,
player,201212300den,den,TammJa00,rush_long,0,,,,,
player,201212300den,den,TammJa00,targets,3,,,,,
player,201212300den,den,TammJa00,rec,1,,,,,
player,201212300den,den,TammJa00,rec_yds,13,,,,,
player,201212300den,den,TammJa00,rec_td,0,,,,,
player,201212300den,den,TammJa00,rec_long,13,,,,,
player,201212300den,den,TammJa00,fumbles,0,,,,,
player,201212300den,den,TammJa00,fumbles_lost,0,,,,,
player,201212300den,den,WillMa00,pass_cmp,0,,,,,
player,201212300den,den,WillMa00,pass_att,0,,,,,
player,201212300den,den,WillMa00,pass_yds,0,,,,,
player,201212300den,den,WillMa00,pass_td,0,,,,,
player,201212300den,den,WillMa00,pass_int,0,,,,,
player,201212300den,den,WillMa00,pass_sacked,0,,,,,
player,201212300den,den,WillMa00,pass_sacked_yds,0,,,,,
player,201212300den,den,WillMa00,pass_long,0,,,,,
player,201212300den,den,WillMa00,pass_rating,,,,,,
player,201212300den,den,WillMa00,rush_att,0,,,,,
player,201212300den,den,WillMa00,rush_yds,0,,,,,
player,201212300den,den,WillMa00,rush_td,0,,,,,
player,201212300den,den,WillMa00,rush_long,0,,,,,
player,201212300den,den,WillMa00,targets,1,,,,,
player,201212300den,den,WillMa00,rec,1,,,,,
player,201212300den,den,WillMa00,rec_yds,5,,,,,
player,201212300den,den,WillMa00,rec_td,0,,,,,
player,201212300den,den,WillMa00,rec_long,5,,,,,
player,201212300den,den,WillMa00,fumbles,0,,,,,
player,201212300den,den,WillMa00,fumbles_lost,0,,,,,
player,201212300den,den,CaldAn00,pass_cmp,0,,,,,
