game,2012,15,20121216,201212160rav,den,"Denver Broncos",34,rav,"Baltimore Ravens",17
player,201212160rav,den,DreeJo00,rec_yds,36,,,,,
player,201212160rav,den,DreeJo00,rec_td,0,,,,,
player,201212160rav,den,DreeJo00,rec_long,28,,,,,
player,201212160rav,den,DreeJo00,fumbles,0,,,,,
player,201212160rav,den,DreeJo00,fumbles_lost,0,,,,,
player,201212160rav,den,StokBr00,pass_cmp,0,,,,,
player,201212160rav,den,StokBr00,pass_att,0,,,,,
player,201212160rav,den,StokBr00,pass_yds,0,,,,,
player,201212160rav,den,StokBr00,pass_td,0,,,,,
player,201212160rav,den,StokBr00,pass_int,0,,,,,
player,201212160rav,den,StokBr00,pass_sacked,0,,,,,
player,201212160rav,den,StokBr00,pass_sacked_yds,0,,,,,
player,201212160rav,den,StokBr00,pass_long,0,,,,,
player,201212160rav,den,StokBr00,pass_rating,,,,,,
player,201212160rav,den,StokBr00,rush_att,0,,,,,
player,201212160rav,den,StokBr00,rush_yds,0,,,,,
player,201212160rav,den,StokBr00,rush_td,0,,,,,
player,201212160rav,den,StokBr00,rush_long,0,,,,,
player,201212160rav,den,StokBr00,targets,2,,,,,
player,201212160rav,den,StokBr00,rec,1,,,,,
player,201212160rav,den,StokBr00,rec_yds,14,,,,,
player,201212160rav,den,StokBr00,rec_td,0,,,,,
player,201212160rav,den,StokBr00,rec_long,14,,,,,
player,201212160rav,den,StokBr00,fumbles,0,,,,,
player,201212160rav,den,StokBr00,fumbles_lost,0,,,,,
player,201212160rav,den,ThomDe03,pass_cmp,0,,,,,
player,201212160rav,den,ThomDe03,pass_att,0,,,,,
player,201212160rav,den,ThomDe03,pass_yds,0,,,,,
player,201212160rav,den,ThomDe03,pass_td,0,,,,,
player,201212160rav,den,ThomDe03,pass_int,0,,,,,
player,201212160rav,den,ThomDe03,pass_sacked,0,,,,,
player,201212160rav,den,ThomDe03,pass_sacked_yds,0,,,,,
player,201212160rav,den,ThomDe03,pass_long,0,,,,,
player,201212160rav,den,ThomDe03,pass_rating,,,,,,
player,201212160rav,den,ThomDe03,rush_att,0,,,,,
player,201212160rav,den,ThomDe03,rush_yds,0,,,,,
player,201212160rav,den,ThomDe03,rush_td,0,,,,,
player,201212160rav,den,ThomDe03,rush_long,0,,,,,
player,201212160rav,den,ThomDe03,targets,9,,,,,
player,201212160rav,den,ThomDe03,rec,4,,,,,
player,201212160rav,den,ThomDe03,rec_yds,13,,,,,
player,201212160rav,den,ThomDe03,rec_td,0,,,,,
player,201212160rav,den,ThomDe03,rec_long,5,,,,,
player,201212160rav,den,ThomDe03,fumbles,0,,,,,
player,201212160rav,den,ThomDe03,fumbles_lost,0,,,,,
player,201212160rav,den,OsweBr00,pass_cmp,0,,,,,
player,201212160rav,den,OsweBr00,pass_att,0,,,,,
player,201212160rav,den,OsweBr00,pass_yds,0,,,,,
player,201212160rav,den,OsweBr00,pass_td,0,,,,,
player,201212160rav,den,OsweBr00,pass_int,0,,,,,
player,201212160rav,den,OsweBr00,pass_sacked,0,,,,,
player,201212160rav,den,OsweBr00,pass_sacked_yds,0,,,,,
player,201212160rav,den,OsweBr00,pass_long,0,,,,,
player,201212160rav,den,OsweBr00,pass_rating,,,,,,
player,201212160rav,den,OsweBr00,rush_att,2,,,,,
player,201212160rav,den,OsweBr00,rush_yds,-4,,,,,
player,201212160rav,den,OsweBr00,rush_td,0,,,,,
player,201212160rav,den,OsweBr00,rush_long,-2,,,,,
player,201212160rav,den,OsweBr00,targets,0,,,,,
player,201212160rav,den,OsweBr00,rec,0,,,,,
player,201212160rav,den,OsweBr00,rec_yds,0,,,,,
player,201212160rav,den,OsweBr00,rec_td,0,,,,,
player,201212160rav,den,OsweBr00,rec_long,0,,,,,
player,201212160rav,den,OsweBr00,fumbles,0,,,,,
player,201212160rav,den,OsweBr00,fumbles_lost,0,,,,,
player,201212160rav,rav,FlacJo00,pass_cmp,20,,,,,
player,201212160rav,rav,FlacJo00,pass_att,40,,,,,
player,201212160rav,rav,FlacJo00,pass_yds,254,,,,,
player,201212160rav,rav,FlacJo00,pass_td,2,,,,,
player,201212160rav,rav,FlacJo00,pass_int,1,,,,,
player,201212160rav,rav,FlacJo00,pass_sacked,3,,,,,
player,201212160rav,rav,FlacJo00,pass_sacked_yds,32,,,,,
player,201212160rav,rav,FlacJo00,pass_long,61,,,,,
player,201212160rav,rav,FlacJo00,pass_rating,76.5,,,,,
player,201212160rav,rav,FlacJo00,rush_att,2,,,,,
player,201212160rav,rav,FlacJo00,rush_yds,-2,,,,,
player,201212160rav,rav,FlacJo00,rush_td,0,,,,,
player,201212160rav,rav,FlacJo00,rush_long,-1,,,,,
player,201212160rav,rav,FlacJo00,targets,0,,,,,
player,201212160rav,rav,FlacJo00,rec,0,,,,,
player,201212160rav,rav,FlacJo00,rec_yds,0,,,,,
player,201212160rav,rav,FlacJo00,rec_td,0,,,,,
player,201212160rav,rav,FlacJo00,rec_long,0,,,,,
player,201212160rav,rav,FlacJo00,fumbles,1,,,,,
player,201212160rav,rav,FlacJo00,fumbles_lost,1,,,,,
player,201212160rav,rav,RiceRa00,pass_cmp,0,,,,,
player,201212160rav,rav,RiceRa00,pass_att,0,,,,,
player,201212160rav,rav,RiceRa00,pass_yds,0,,,,,
player,201212160rav,rav,RiceRa00,pass_td,0,,,,,
player,201212160rav,rav,RiceRa00,pass_int,0,,,,,
player,201212160rav,rav,RiceRa00,pass_sacked,0,,,,,
player,201212160rav,rav,RiceRa00,pass_sacked_yds,0,,,,,
player,201212160rav,rav,RiceRa00,pass_long,0,,,,,
player,201212160rav,rav,RiceRa00,pass_rating,,,,,,
player,201212160rav,rav,RiceRa00,rush_att,12,,,,,
player,201212160rav,rav,RiceRa00,rush_yds,38,,,,,
player,201212160rav,rav,RiceRa00,rush_td,0,,,,,
player,201212160rav,rav,RiceRa00,rush_long,11,,,,,
player,201212160rav,rav,RiceRa00,targets,7,,,,,
player,201212160rav,rav,RiceRa00,rec,3,,,,,
player,201212160rav,rav,RiceRa00,rec_yds,3,,,,,
player,201212160rav,rav,RiceRa00,rec_td,0,,,,,
player,201212160rav,rav,RiceRa00,rec_long,5,,,,,
player,201212160rav,rav,RiceRa00,fumbles,0,,,,,
player,201212160rav,rav,RiceRa00,fumbles_lost,0,,,,,
player,201212160rav,rav,PierBe00,pass_cmp,0,,,,,
player,201212160rav,rav,PierBe00,pass_att,0,,,,,
player,201212160rav,rav,PierBe00,pass_yds,0,,,,,
player,201212160rav,rav,PierBe00,pass_td,0,,,,,
player,201212160rav,rav,PierBe00,pass_int,0,,,,,
player,201212160rav,rav,PierBe00,pass_sacked,0,,,,,
player,201212160rav,rav,PierBe00,pass_sacked_yds,0,,,,,
player,201212160rav,rav,PierBe00,pass_long,0,,,,,
player,201212160rav,rav,PierBe00,pass_rating,,,,,,
player,201212160rav,rav,PierBe00,rush_att,5,,,,,
player,201212160rav,rav,PierBe00,rush_yds,20,,,,,
player,201212160rav,rav,PierBe00,rush_td,0,,,,,
player,201212160rav,rav,PierBe00,rush_long,14,,,,,
player,201212160rav,rav,PierBe00,targets,0,,,,,
player,201212160rav,rav,PierBe00,rec,0,,,,,
player,201212160rav,rav,PierBe00,rec_yds,0,,,,,
player,201212160rav,rav,PierBe00,rec_td,0,,,,,
player,201212160rav,rav,PierBe00,rec_long,0,,,,,
player,201212160rav,rav,PierBe00,fumbles,0,,,,,
player,201212160rav,rav,PierBe00,fumbles_lost,0,,,,,
player,201212160rav,rav,PittDe00,pass_cmp,0,,,,,
player,201212160rav,rav,PittDe00,pass_att,0,,,,,
player,201212160rav,rav,PittDe00,pass_yds,0,,,,,
player,201212160rav,rav,PittDe00,pass_td,0,,,,,
player,201212160rav,rav,PittDe00,pass_int,0,,,,,
player,201212160rav,rav,PittDe00,pass_sacked,0,,,,,
player,201212160rav,rav,PittDe00,pass_sacked_yds,0,,,,,
player,201212160rav,rav,PittDe00,pass_long,0,,,,,
player,201212160rav,rav,PittDe00,pass_rating,,,,,,
player,201212160rav,rav,PittDe00,rush_att,0,,,,,
player,201212160rav,rav,PittDe00,rush_yds,0,,,,,
player,201212160rav,rav,PittDe00,rush_td,0,,,,,
player,201212160rav,rav,PittDe00,rush_long,0,,,,,
player,201212160rav,rav,PittDe00,targets,10,,,,,
player,201212160rav,rav,PittDe00,rec,7,,,,,
player,201212160rav,rav,PittDe00,rec_yds,125,,,,,
player,201212160rav,rav,PittDe00,rec_td,2,,,,,
player,201212160rav,rav,PittDe00,rec_long,61,,,,,
player,201212160rav,rav,PittDe00,fumbles,0,,,,,
player,201212160rav,rav,PittDe00,fumbles_lost,0,,,,,
player,201212160rav,rav,JoneJa03,pass_cmp,0,,,,,
player,201212160rav,rav,JoneJa03,pass_att,0,,,,,
player,201212160rav,rav,JoneJa03,pass_yds,0,,,,,
player,201212160rav,rav,JoneJa03,pass_td,0,,,,,
player,201212160rav,rav,JoneJa03,pass_int,0,,,,,
player,201212160rav,rav,JoneJa03,pass_sacked,0,,,,,
player,201212160rav,rav,JoneJa03,pass_sacked_yds,0,,,,,
player,201212160rav,rav,JoneJa03,pass_long,0,,,,,
player,201212160rav,rav,JoneJa03,pass_rating,,,,,,
player,201212160rav,rav,JoneJa03,rush_att,0,,,,,
player,201212160rav,rav,JoneJa03,rush_yds,0,,,,,
player,201212160rav,rav,JoneJa03,rush_td,0,,,,,
player,201212160rav,rav,JoneJa03,rush_long,0,,,,,
player,201212160rav,rav,JoneJa03,targets,4,,,,,
player,201212160rav,rav,JoneJa03,rec,3,,,,,
player,201212160rav,rav,JoneJa03,rec_yds,51,,,,,
player,201212160rav,rav,JoneJa03,rec_td,0,,,,,
player,201212160rav,rav,JoneJa03,rec_long,43,,,,,
player,201212160rav,rav,JoneJa03,fumbles,1,,,,,
player,201212160rav,rav,JoneJa03,fumbles_lost,0,,,,,
player,201212160rav,rav,DossTa00,pass_cmp,0,,,,,
player,201212160rav,rav,DossTa00,pass_att,0,,,,,
player,201212160rav,rav,DossTa00,pass_yds,0,,,,,
player,201212160rav,rav,DossTa00,pass_td,0,,,,,
player,201212160rav,rav,DossTa00,pass_int,0,,,,,
player,201212160rav,rav,DossTa00,pass_sacked,0,,,,,
player,201212160rav,rav,DossTa00,pass_sacked_yds,0,,,,,
player,201212160rav,rav,DossTa00,pass_long,0,,,,,
player,201212160rav,rav,DossTa00,pass_rating,,,,,,
player,201212160rav,rav,DossTa00,rush_att,0,,,,,
player,201212160rav,rav,DossTa00,rush_yds,0,,,,,
player,201212160rav,rav,DossTa00,rush_td,0,,,,,
player,201212160rav,rav,DossTa00,rush_long,0,,,,,
player,201212160rav,rav,DossTa00,targets,4,,,,,
player,201212160rav,rav,DossTa00,rec,2,,,,,
player,201212160rav,rav,DossTa00,rec_yds,28,,,,,
player,201212160rav,rav,DossTa00,rec_td,0,,,,,
player,201212160rav,rav,DossTa00,rec_long,15,,,,,
player,201212160rav,rav,DossTa00,fumbles,0,,,,,
player,201212160rav,rav,DossTa00,fumbles_lost,0,,,,,
player,201212160rav,rav,ReedDa00,pass_cmp,0,,,,,
player,201212160rav,rav,ReedDa00,pass_att,0,,,,,
player,201212160rav,rav,ReedDa00,pass_yds,0,,,,,
player,201212160rav,rav,ReedDa00,pass_td,0,,,,,
player,201212160rav,rav,ReedDa00,pass_int,0,,,,,
player,201212160rav,rav,ReedDa00,pass_sacked,0,,,,,
player,201212160rav,rav,ReedDa00,pass_sacked_yds,0,,,,,
player,201212160rav,rav,ReedDa00,pass_long,0,,,,,
player,201212160rav,rav,ReedDa00,pass_rating,,,,,,
player,201212160rav,rav,ReedDa00,rush_att,0,,,,,
player,201212160rav,rav,ReedDa00,rush_yds,0,,,,,
player,201212160rav,rav,ReedDa00,rush_td,0,,,,,
player,201212160rav,rav,ReedDa00,rush_long,0,,,,,
player,201212160rav,rav,ReedDa00,targets,2,,,,,
player,201212160rav,rav,ReedDa00,rec,2,,,,,
player,201212160rav,rav,ReedDa00,rec_yds,22,,,,,
player,201212160rav,rav,ReedDa00,rec_td,0,,,,,
player,201212160rav,rav,ReedDa00,rec_long,12,,,,,
player,201212160rav,rav,ReedDa00,fumbles,0,,,,,
player,201212160rav,rav,ReedDa00,fumbles_lost,0,,,,,
player,201212160rav,rav,SmitTo02,pass_cmp,0,,,,,
player,201212160rav,rav,SmitTo02,pass_att,0,,,,,
player,201212160rav,rav,SmitTo02,pass_yds,0,,,,,
player,201212160rav,rav,SmitTo02,pass_td,0,,,,,
player,201212160rav,rav,SmitTo02,pass_int,0,,,,,
player,201212160rav,rav,SmitTo02,pass_sacked,0,,,,,
player,201212160rav,rav,SmitTo02,pass_sacked_yds,0,,,,,
player,201212160rav,rav,SmitTo02,pass_long,0,,,,,
player,201212160rav,rav,SmitTo02,pass_rating,,,,,,
player,201212160rav,rav,SmitTo02,rush_att,0,,,,,
player,201212160rav,rav,SmitTo02,rush_yds,0,,,,,
player,201212160rav,rav,SmitTo02,rush_td,0,,,,,
player,201212160rav,rav,SmitTo02,rush_long,0,,,,,
player,201212160rav,rav,SmitTo02,targets,3,,,,,
player,201212160rav,rav,SmitTo02,rec,1,,,,,
player,201212160rav,rav,SmitTo02,rec_yds,14,,,,,
player,201212160rav,rav,SmitTo02,rec_td,0,,,,,
player,201212160rav,rav,SmitTo02,rec_long,14,,,,,
player,201212160rav,rav,SmitTo02,fumbles,0,,,,,
player,201212160rav,rav,SmitTo02,fumbles_lost,0,,,,,
player,201212160rav,rav,LeacVo00,pass_cmp,0,,,,,
player,201212160rav,rav,LeacVo00,pass_att,0,,,,,
player,201212160rav,rav,LeacVo00,pass_yds,0,,,,,
player,201212160rav,rav,LeacVo00,pass_td,0,,,,,
player,201212160rav,rav,LeacVo00,pass_int,0,,,,,
player,201212160rav,rav,LeacVo00,pass_sacked,0,,,,,
player,201212160rav,rav,LeacVo00,pass_sacked_yds,0,,,,,
player,201212160rav,rav,LeacVo00,pass_long,0,,,,,
player,201212160rav,rav,LeacVo00,pass_rating,,,,,,
player,201212160rav,rav,LeacVo00,rush_att,0,,,,,
player,201212160rav,rav,LeacVo00,rush_yds,0,,,,,
player,201212160rav,rav,LeacVo00,rush_td,0,,,,,
player,201212160rav,rav,LeacVo00,rush_long,0,,,,,
player,201212160rav,rav,LeacVo00,targets,2,,,,,
player,201212160rav,rav,LeacVo00,rec,2,,,,,
player,201212160rav,rav,LeacVo00,rec_yds,11,,,,,
player,201212160rav,rav,LeacVo00,rec_td,0,,,,,
player,201212160rav,rav,LeacVo00,rec_long,8,,,,,
player,201212160rav,rav,LeacVo00,fumbles,0,,,,,
player,201212160rav,rav,LeacVo00,fumbles_lost,0,,,,,
player,201212160rav,rav,BoldAn00,pass_cmp,0,,,,,
player,201212160rav,rav,BoldAn00,pass_att,0,,,,,
player,201212160rav,rav,BoldAn00,pass_yds,0,,,,,
player,201212160rav,rav,BoldAn00,pass_td,0,,,,,
player,201212160rav,rav,BoldAn00,pass_int,0,,,,,
player,201212160rav,rav,BoldAn00,pass_sacked,0,,,,,
player,201212160rav,rav,BoldAn00,pass_sacked_yds,0,,,,,
player,201212160rav,rav,BoldAn00,pass_long,0,,,,,
player,201212160rav,rav,BoldAn00,pass_rating,,,,,,
player,201212160rav,rav,BoldAn00,rush_att,0,,,,,
player,201212160rav,rav,BoldAn00,rush_yds,0,,,,,
player,201212160rav,rav,BoldAn00,rush_td,0,,,,,
player,201212160rav,rav,BoldAn00,rush_long,0,,,,,
player,201212160rav,rav,BoldAn00,targets,6,,,,,
player,201212160rav,rav,BoldAn00,rec,0,,,,,
player,201212160rav,rav,BoldAn00,rec_yds,0,,,,,
player,201212160rav,rav,BoldAn00,rec_td,0,,,,,
player,201212160rav,rav,BoldAn00,rec_long,0,,,,,
player,201212160rav,rav,BoldAn00,fumbles,0,,,,,
player,201212160rav,rav,BoldAn00,fumbles_lost,0,,,,,
player,201212160rav,rav,AlleAn01,pass_cmp,0,,,,,
player,201212160rav,rav,AlleAn01,pass_att,0,,,,,
player,201212160rav,rav,AlleAn01,pass_yds,0,,,,,
player,201212160rav,rav,AlleAn01,pass_td,0,,,,,
player,201212160rav,rav,AlleAn01,pass_int,0,,,,,
player,201212160rav,rav,AlleAn01,pass_sacked,0,,,,,
player,201212160rav,rav,AlleAn01,pass_sacked_yds,0,,,,,
player,201212160rav,rav,AlleAn01,pass_long,0,,,,,
player,201212160rav,rav,AlleAn01,pass_rating,,,,,,
player,201212160rav,rav,AlleAn01,rush_att,0,,,,,
player,201212160rav,rav,AlleAn01,rush_yds,0,,,,,
player,201212160rav,rav,AlleAn01,rush_td,0,,,,,
player,201212160rav,rav,AlleAn01,rush_long,0,,,,,
player,201212160rav,rav,AlleAn01,targets,1,,,,,
player,201212160rav,rav,AlleAn01,rec,0,,,,,
player,201212160rav,rav,AlleAn01,rec_yds,0,,,,,
player,201212160rav,rav,AlleAn01,rec_td,0,,,,,
player,201212160rav,rav,AlleAn01,rec_long,0,,,,,
player,201212160rav,rav,AlleAn01,fumbles,0,,,,,
player,201212160rav,rav,AlleAn01,fumbles_lost,0,,,,,
player,201212160rav,den,HarrCh01,def_int,1,,,,,
player,201212160rav,den,HarrCh01,def_int_yds,98,,,,,
player,201212160rav,den,HarrCh01,def_int_td,1,,,,,
player,201212160rav,den,HarrCh01,def_int_long,98,,,,,
player,201212160rav,den,HarrCh01,pass_defended,1,,,,,
player,201212160rav,den,HarrCh01,sacks,0.0,,,,,
player,201212160rav,den,HarrCh01,tackles_combined,1,,,,,
player,201212160rav,den,HarrCh01,tackles_solo,1,,,,,
player,201212160rav,den,HarrCh01,tackles_assists,0,,,,,
player,201212160rav,den,HarrCh01,tackles_loss,0,,,,,
player,201212160rav,den,HarrCh01,qb_hits,0,,,,,
player,201212160rav,den,HarrCh01,fumbles_rec,0,,,,,
player,201212160rav,den,HarrCh01,fumbles_rec_yds,0,,,,,
player,201212160rav,den,HarrCh01,fumbles_rec_td,0,,,,,
player,201212160rav,den,HarrCh01,fumbles_forced,0,,,,,
player,201212160rav,den,WolfDe00,def_int,0,,,,,
player,201212160rav,den,WolfDe00,def_int_yds,0,,,,,
player,201212160rav,den,WolfDe00,def_int_td,0,,,,,
player,201212160rav,den,WolfDe00,def_int_long,0,,,,,
player,201212160rav,den,WolfDe00,pass_defended,0,,,,,
player,201212160rav,den,WolfDe00,sacks,1.0,,,,,
player,201212160rav,den,WolfDe00,tackles_combined,4,,,,,
player,201212160rav,den,WolfDe00,tackles_solo,3,,,,,
player,201212160rav,den,WolfDe00,tackles_assists,1,,,,,
player,201212160rav,den,WolfDe00,tackles_loss,1,,,,,
player,201212160rav,den,WolfDe00,qb_hits,1,,,,,
player,201212160rav,den,WolfDe00,fumbles_rec,0,,,,,
player,201212160rav,den,WolfDe00,fumbles_rec_yds,0,,,,,
player,201212160rav,den,WolfDe00,fumbles_rec_td,0,,,,,
player,201212160rav,den,WolfDe00,fumbles_forced,0,,,,,
player,201212160rav,den,DumeEl20,def_int,0,,,,,
player,201212160rav,den,DumeEl20,def_int_yds,0,,,,,
player,201212160rav,den,DumeEl20,def_int_td,0,,,,,
player,201212160rav,den,DumeEl20,def_int_long,0,,,,,
player,201212160rav,den,DumeEl20,pass_defended,0,,,,,
player,201212160rav,den,DumeEl20,sacks,1.0,,,,,
player,201212160rav,den,DumeEl20,tackles_combined,3,,,,,
player,201212160rav,den,DumeEl20,tackles_solo,2,,,,,
player,201212160rav,den,DumeEl20,tackles_assists,1,,,,,
player,201212160rav,den,DumeEl20,tackles_loss,1,,,,,
player,201212160rav,den,DumeEl20,qb_hits,2,,,,,
