game,2012,16,20121223,201212230rav,nyg,"New York Giants",14,rav,"Baltimore Ravens",33
player,201212230rav,nyg,RollAn20,tackles_loss,1,,,,,
player,201212230rav,nyg,RollAn20,qb_hits,0,,,,,
player,201212230rav,nyg,RollAn20,fumbles_rec,0,,,,,
player,201212230rav,nyg,RollAn20,fumbles_rec_yds,0,,,,,
player,201212230rav,nyg,RollAn20,fumbles_rec_td,0,,,,,
player,201212230rav,nyg,RollAn20,fumbles_forced,0,,,,,
player,201212230rav,nyg,WebsCo20,def_int,0,,,,,
player,201212230rav,nyg,WebsCo20,def_int_yds,0,,,,,
player,201212230rav,nyg,WebsCo20,def_int_td,0,,,,,
player,201212230rav,nyg,WebsCo20,def_int_long,0,,,,,
player,201212230rav,nyg,WebsCo20,pass_defended,3,,,,,
player,201212230rav,nyg,WebsCo20,sacks,0.0,,,,,
player,201212230rav,nyg,WebsCo20,tackles_combined,8,,,,,
player,201212230rav,nyg,WebsCo20,tackles_solo,7,,,,,
player,201212230rav,nyg,WebsCo20,tackles_assists,1,,,,,
player,201212230rav,nyg,WebsCo20,tackles_loss,0,,,,,
player,201212230rav,nyg,WebsCo20,qb_hits,0,,,,,
player,201212230rav,nyg,WebsCo20,fumbles_rec,0,,,,,
player,201212230rav,nyg,WebsCo20,fumbles_rec_yds,0,,,,,
player,201212230rav,nyg,WebsCo20,fumbles_rec_td,0,,,,,
player,201212230rav,nyg,WebsCo20,fumbles_forced,0,,,,,
player,201212230rav,nyg,BlacCh21,def_int,0,,,,,
player,201212230rav,nyg,BlacCh21,def_int_yds,0,,,,,
player,201212230rav,nyg,BlacCh21,def_int_td,0,,,,,
player,201212230rav,nyg,BlacCh21,def_int_long,0,,,,,
player,201212230rav,nyg,BlacCh21,pass_defended,0,,,,,
player,201212230rav,nyg,BlacCh21,sacks,0.0,,,,,
player,201212230rav,nyg,BlacCh21,tackles_combined,7,,,,,
player,201212230rav,nyg,BlacCh21,tackles_solo,3,,,,,
player,201212230rav,nyg,BlacCh21,tackles_assists,4,,,,,
player,201212230rav,nyg,BlacCh21,tackles_loss,0,,,,,
player,201212230rav,nyg,BlacCh21,qb_hits,0,,,,,
player,201212230rav,nyg,BlacCh21,fumbles_rec,0,,,,,
player,201212230rav,nyg,BlacCh21,fumbles_rec_yds,0,,,,,
player,201212230rav,nyg,BlacCh21,fumbles_rec_td,0,,,,,
player,201212230rav,nyg,BlacCh21,fumbles_forced,0,,,,,
player,201212230rav,nyg,HerzMa00,def_int,0,,,,,
player,201212230rav,nyg,HerzMa00,def_int_yds,0,,,,,
player,201212230rav,nyg,HerzMa00,def_int_td,0,,,,,
player,201212230rav,nyg,HerzMa00,def_int_long,0,,,,,
player,201212230rav,nyg,HerzMa00,pass_defended,0,,,,,
player,201212230rav,nyg,HerzMa00,sacks,0.0,,,,,
player,201212230rav,nyg,HerzMa00,tackles_combined,7,,,,,
player,201212230rav,nyg,HerzMa00,tackles_solo,6,,,,,
player,201212230rav,nyg,HerzMa00,tackles_assists,1,,,,,
player,201212230rav,nyg,HerzMa00,tackles_loss,0,,,,,
player,201212230rav,nyg,HerzMa00,qb_hits,0,,,,,
player,201212230rav,nyg,HerzMa00,fumbles_rec,0,,,,,
player,201212230rav,nyg,HerzMa00,fumbles_rec_yds,0,,,,,
player,201212230rav,nyg,HerzMa00,fumbles_rec_td,0,,,,,
player,201212230rav,nyg,HerzMa00,fumbles_forced,0,,,,,
player,201212230rav,nyg,CantCh21,def_int,0,,,,,
player,201212230rav,nyg,CantCh21,def_int_yds,0,,,,,
player,201212230rav,nyg,CantCh21,def_int_td,0,,,,,
player,201212230rav,nyg,CantCh21,def_int_long,0,,,,,
player,201212230rav,nyg,CantCh21,pass_defended,0,,,,,
player,201212230rav,nyg,CantCh21,sacks,0.0,,,,,
player,201212230rav,nyg,CantCh21,tackles_combined,6,,,,,
player,201212230rav,nyg,CantCh21,tackles_solo,5,,,,,
player,201212230rav,nyg,CantCh21,tackles_assists,1,,,,,
player,201212230rav,nyg,CantCh21,tackles_loss,2,,,,,
player,201212230rav,nyg,CantCh21,qb_hits,0,,,,,
player,201212230rav,nyg,CantCh21,fumbles_rec,0,,,,,
player,201212230rav,nyg,CantCh21,fumbles_rec_yds,0,,,,,
player,201212230rav,nyg,CantCh21,fumbles_rec_td,0,,,,,
player,201212230rav,nyg,CantCh21,fumbles_forced,0,,,,,
player,201212230rav,nyg,HoslJa00,def_int,0,,,,,
player,201212230rav,nyg,HoslJa00,def_int_yds,0,,,,,
player,201212230rav,nyg,HoslJa00,def_int_td,0,,,,,
player,201212230rav,nyg,HoslJa00,def_int_long,0,,,,,
player,201212230rav,nyg,HoslJa00,pass_defended,0,,,,,
player,201212230rav,nyg,HoslJa00,sacks,0.0,,,,,
player,201212230rav,nyg,HoslJa00,tackles_combined,6,,,,,
player,201212230rav,nyg,HoslJa00,tackles_solo,6,,,,,
player,201212230rav,nyg,HoslJa00,tackles_assists,0,,,,,
player,201212230rav,nyg,HoslJa00,tackles_loss,0,,,,,
player,201212230rav,nyg,HoslJa00,qb_hits,0,,,,,
player,201212230rav,nyg,HoslJa00,fumbles_rec,0,,,,,
player,201212230rav,nyg,HoslJa00,fumbles_rec_yds,0,,,,,
player,201212230rav,nyg,HoslJa00,fumbles_rec_td,0,,,,,
player,201212230rav,nyg,HoslJa00,fumbles_forced,0,,,,,
player,201212230rav,nyg,JoseLi99,def_int,0,,,,,
player,201212230rav,nyg,JoseLi99,def_int_yds,0,,,,,
player,201212230rav,nyg,JoseLi99,def_int_td,0,,,,,
player,201212230rav,nyg,JoseLi99,def_int_long,0,,,,,
player,201212230rav,nyg,JoseLi99,pass_defended,0,,,,,
player,201212230rav,nyg,JoseLi99,sacks,0.0,,,,,
player,201212230rav,nyg,JoseLi99,tackles_combined,6,,,,,
player,201212230rav,nyg,JoseLi99,tackles_solo,4,,,,,
player,201212230rav,nyg,JoseLi99,tackles_assists,2,,,,,
player,201212230rav,nyg,JoseLi99,tackles_loss,0,,,,,
player,201212230rav,nyg,JoseLi99,qb_hits,0,,,,,
player,201212230rav,nyg,JoseLi99,fumbles_rec,0,,,,,
player,201212230rav,nyg,JoseLi99,fumbles_rec_yds,0,,,,,
player,201212230rav,nyg,JoseLi99,fumbles_rec_td,0,,,,,
player,201212230rav,nyg,JoseLi99,fumbles_forced,0,,,,,
player,201212230rav,nyg,BoleMi20,def_int,0,,,,,
player,201212230rav,nyg,BoleMi20,def_int_yds,0,,,,,
player,201212230rav,nyg,BoleMi20,def_int_td,0,,,,,
player,201212230rav,nyg,BoleMi20,def_int_long,0,,,,,
player,201212230rav,nyg,BoleMi20,pass_defended,0,,,,,
player,201212230rav,nyg,BoleMi20,sacks,0.0,,,,,
player,201212230rav,nyg,BoleMi20,tackles_combined,5,,,,,
player,201212230rav,nyg,BoleMi20,tackles_solo,3,,,,,
player,201212230rav,nyg,BoleMi20,tackles_assists,2,,,,,
player,201212230rav,nyg,BoleMi20,tackles_loss,0,,,,,
player,201212230rav,nyg,BoleMi20,qb_hits,0,,,,,
player,201212230rav,nyg,BoleMi20,fumbles_rec,0,,,,,
player,201212230rav,nyg,BoleMi20,fumbles_rec_yds,0,,,,,
player,201212230rav,nyg,BoleMi20,fumbles_rec_td,0,,,,,
player,201212230rav,nyg,BoleMi20,fumbles_forced,0,,,,,
player,201212230rav,nyg,HillWi01,def_int,0,,,,,
player,201212230rav,nyg,HillWi01,def_int_yds,0,,,,,
player,201212230rav,nyg,HillWi01,def_int_td,0,,,,,
player,201212230rav,nyg,HillWi01,def_int_long,0,,,,,
player,201212230rav,nyg,HillWi01,pass_defended,0,,,,,
player,201212230rav,nyg,HillWi01,sacks,0.0,,,,,
player,201212230rav,nyg,HillWi01,tackles_combined,5,,,,,
player,201212230rav,nyg,HillWi01,tackles_solo,5,,,,,
player,201212230rav,nyg,HillWi01,tackles_assists,0,,,,,
player,201212230rav,nyg,HillWi01,tackles_loss,0,,,,,
player,201212230rav,nyg,HillWi01,qb_hits,0,,,,,
player,201212230rav,nyg,HillWi01,fumbles_rec,0,,,,,
player,201212230rav,nyg,HillWi01,fumbles_rec_yds,0,,,,,
player,201212230rav,nyg,HillWi01,fumbles_rec_td,0,,,,,
player,201212230rav,nyg,HillWi01,fumbles_forced,0,,,,,
player,201212230rav,nyg,RiveKe99,def_int,0,,,,,
player,201212230rav,nyg,RiveKe99,def_int_yds,0,,,,,
player,201212230rav,nyg,RiveKe99,def_int_td,0,,,,,
player,201212230rav,nyg,RiveKe99,def_int_long,0,,,,,
player,201212230rav,nyg,RiveKe99,pass_defended,1,,,,,
player,201212230rav,nyg,RiveKe99,sacks,0.0,,,,,
player,201212230rav,nyg,RiveKe99,tackles_combined,5,,,,,
player,201212230rav,nyg,RiveKe99,tackles_solo,3,,,,,
player,201212230rav,nyg,RiveKe99,tackles_assists,2,,,,,
player,201212230rav,nyg,RiveKe99,tackles_loss,0,,,,,
player,201212230rav,nyg,RiveKe99,qb_hits,1,,,,,
player,201212230rav,nyg,RiveKe99,fumbles_rec,0,,,,,
player,201212230rav,nyg,RiveKe99,fumbles_rec_yds,0,,,,,
player,201212230rav,nyg,RiveKe99,fumbles_rec_td,0,,,,,
player,201212230rav,nyg,RiveKe99,fumbles_forced,0,,,,,
player,201212230rav,nyg,UmenOs99,def_int,0,,,,,
player,201212230rav,nyg,UmenOs99,def_int_yds,0,,,,,
player,201212230rav,nyg,UmenOs99,def_int_td,0,,,,,
player,201212230rav,nyg,UmenOs99,def_int_long,0,,,,,
player,201212230rav,nyg,UmenOs99,pass_defended,0,,,,,
player,201212230rav,nyg,UmenOs99,sacks,0.0,,,,,
player,201212230rav,nyg,UmenOs99,tackles_combined,5,,,,,
player,201212230rav,nyg,UmenOs99,tackles_solo,4,,,,,
player,201212230rav,nyg,UmenOs99,tackles_assists,1,,,,,
player,201212230rav,nyg,UmenOs99,tackles_loss,1,,,,,
player,201212230rav,nyg,UmenOs99,qb_hits,0,,,,,
player,201212230rav,nyg,UmenOs99,fumbles_rec,0,,,,,
player,201212230rav,nyg,UmenOs99,fumbles_rec_yds,0,,,,,
player,201212230rav,nyg,UmenOs99,fumbles_rec_td,0,,,,,
player,201212230rav,nyg,UmenOs99,fumbles_forced,0,,,,,
player,201212230rav,nyg,KiwaMa20,def_int,0,,,,,
player,201212230rav,nyg,KiwaMa20,def_int_yds,0,,,,,
player,201212230rav,nyg,KiwaMa20,def_int_td,0,,,,,
player,201212230rav,nyg,KiwaMa20,def_int_long,0,,,,,
player,201212230rav,nyg,KiwaMa20,pass_defended,0,,,,,
player,201212230rav,nyg,KiwaMa20,sacks,0.0,,,,,
player,201212230rav,nyg,KiwaMa20,tackles_combined,4,,,,,
player,201212230rav,nyg,KiwaMa20,tackles_solo,2,,,,,
player,201212230rav,nyg,KiwaMa20,tackles_assists,2,,,,,
player,201212230rav,nyg,KiwaMa20,tackles_loss,1,,,,,
player,201212230rav,nyg,KiwaMa20,qb_hits,0,,,,,
player,201212230rav,nyg,KiwaMa20,fumbles_rec,0,,,,,
player,201212230rav,nyg,KiwaMa20,fumbles_rec_yds,0,,,,,
player,201212230rav,nyg,KiwaMa20,fumbles_rec_td,0,,,,,
player,201212230rav,nyg,KiwaMa20,fumbles_forced,0,,,,,
player,201212230rav,nyg,PierJa99,def_int,0,,,,,
player,201212230rav,nyg,PierJa99,def_int_yds,0,,,,,
player,201212230rav,nyg,PierJa99,def_int_td,0,,,,,
player,201212230rav,nyg,PierJa99,def_int_long,0,,,,,
player,201212230rav,nyg,PierJa99,pass_defended,0,,,,,
player,201212230rav,nyg,PierJa99,sacks,0.0,,,,,
player,201212230rav,nyg,PierJa99,tackles_combined,4,,,,,
player,201212230rav,nyg,PierJa99,tackles_solo,2,,,,,
player,201212230rav,nyg,PierJa99,tackles_assists,2,,,,,
player,201212230rav,nyg,PierJa99,tackles_loss,1,,,,,
player,201212230rav,nyg,PierJa99,qb_hits,1,,,,,
player,201212230rav,nyg,PierJa99,fumbles_rec,0,,,,,
player,201212230rav,nyg,PierJa99,fumbles_rec_yds,0,,,,,
player,201212230rav,nyg,PierJa99,fumbles_rec_td,0,,,,,
player,201212230rav,nyg,PierJa99,fumbles_forced,0,,,,,
player,201212230rav,nyg,WillJa02,def_int,0,,,,,
player,201212230rav,nyg,WillJa02,def_int_yds,0,,,,,
player,201212230rav,nyg,WillJa02,def_int_td,0,,,,,
player,201212230rav,nyg,WillJa02,def_int_long,0,,,,,
player,201212230rav,nyg,WillJa02,pass_defended,0,,,,,
player,201212230rav,nyg,WillJa02,sacks,0.0,,,,,
player,201212230rav,nyg,WillJa02,tackles_combined,4,,,,,
player,201212230rav,nyg,WillJa02,tackles_solo,4,,,,,
player,201212230rav,nyg,WillJa02,tackles_assists,0,,,,,
player,201212230rav,nyg,WillJa02,tackles_loss,0,,,,,
player,201212230rav,nyg,WillJa02,qb_hits,0,,,,,
player,201212230rav,nyg,WillJa02,fumbles_rec,0,,,,,
player,201212230rav,nyg,WillJa02,fumbles_rec_yds,0,,,,,
player,201212230rav,nyg,WillJa02,fumbles_rec_td,0,,,,,
player,201212230rav,nyg,WillJa02,fumbles_forced,0,,,,,
player,201212230rav,nyg,BernRo20,def_int,0,,,,,
player,201212230rav,nyg,BernRo20,def_int_yds,0,,,,,
player,201212230rav,nyg,BernRo20,def_int_td,0,,,,,
player,201212230rav,nyg,BernRo20,def_int_long,0,,,,,
player,201212230rav,nyg,BernRo20,pass_defended,0,,,,,
player,201212230rav,nyg,BernRo20,sacks,0.0,,,,,
player,201212230rav,nyg,BernRo20,tackles_combined,3,,,,,
player,201212230rav,nyg,BernRo20,tackles_solo,2,,,,,
player,201212230rav,nyg,BernRo20,tackles_assists,1,,,,,
player,201212230rav,nyg,BernRo20,tackles_loss,0,,,,,
player,201212230rav,nyg,BernRo20,qb_hits,0,,,,,
player,201212230rav,nyg,BernRo20,fumbles_rec,0,,,,,
player,201212230rav,nyg,BernRo20,fumbles_rec_yds,0,,,,,
player,201212230rav,nyg,BernRo20,fumbles_rec_td,0,,,,,
player,201212230rav,nyg,BernRo20,fumbles_forced,0,,,,,
player,201212230rav,nyg,PaysSp00,def_int,0,,,,,
player,201212230rav,nyg,PaysSp00,def_int_yds,0,,,,,
player,201212230rav,nyg,PaysSp00,def_int_td,0,,,,,
player,201212230rav,nyg,PaysSp00,def_int_long,0,,,,,
player,201212230rav,nyg,PaysSp00,pass_defended,0,,,,,
player,201212230rav,nyg,PaysSp00,sacks,0.0,,,,,
player,201212230rav,nyg,PaysSp00,tackles_combined,3,,,,,
player,201212230rav,nyg,PaysSp00,tackles_solo,2,,,,,
player,201212230rav,nyg,PaysSp00,tackles_assists,1,,,,,
player,201212230rav,nyg,PaysSp00,tackles_loss,0,,,,,
player,201212230rav,nyg,PaysSp00,qb_hits,0,,,,,
player,201212230rav,nyg,PaysSp00,fumbles_rec,0,,,,,
player,201212230rav,nyg,PaysSp00,fumbles_rec_yds,0,,,,,
player,201212230rav,nyg,PaysSp00,fumbles_rec_td,0,,,,,
player,201212230rav,nyg,PaysSp00,fumbles_forced,0,,,,,
player,201212230rav,nyg,LumpKr00,def_int,0,,,,,
player,201212230rav,nyg,LumpKr00,def_int_yds,0,,,,,
player,201212230rav,nyg,LumpKr00,def_int_td,0,,,,,
player,201212230rav,nyg,LumpKr00,def_int_long,0,,,,,
player,201212230rav,nyg,LumpKr00,pass_defended,0,,,,,
player,201212230rav,nyg,LumpKr00,sacks,0.0,,,,,
player,201212230rav,nyg,LumpKr00,tackles_combined,2,,,,,
player,201212230rav,nyg,LumpKr00,tackles_solo,2,,,,,
player,201212230rav,nyg,LumpKr00,tackles_assists,0,,,,,
player,201212230rav,nyg,LumpKr00,tackles_loss,0,,,,,
player,201212230rav,nyg,LumpKr00,qb_hits,0,,,,,
player,201212230rav,nyg,LumpKr00,fumbles_rec,0,,,,,
player,201212230rav,nyg,LumpKr00,fumbles_rec_yds,0,,,,,
player,201212230rav,nyg,LumpKr00,fumbles_rec_td,0,,,,,
player,201212230rav,nyg,LumpKr00,fumbles_forced,0,,,,,
player,201212230rav,nyg,TracAd99,def_int,0,,,,,
player,201212230rav,nyg,TracAd99,def_int_yds,0,,,,,
player,201212230rav,nyg,TracAd99,def_int_td,0,,,,,
player,201212230rav,nyg,TracAd99,def_int_long,0,,,,,
player,201212230rav,nyg,TracAd99,pass_defended,0,,,,,
player,201212230rav,nyg,TracAd99,sacks,0.0,,,,,
player,201212230rav,nyg,TracAd99,tackles_combined,2,,,,,
player,201212230rav,nyg,TracAd99,tackles_solo,0,,,,,
player,201212230rav,nyg,TracAd99,tackles_assists,2,,,,,
player,201212230rav,nyg,TracAd99,tackles_loss,0,,,,,
player,201212230rav,nyg,TracAd99,qb_hits,0,,,,,
player,201212230rav,nyg,TracAd99,fumbles_rec,0,,,,,
player,201212230rav,nyg,TracAd99,fumbles_rec_yds,0,,,,,
player,201212230rav,nyg,TracAd99,fumbles_rec_td,0,,,,,
player,201212230rav,nyg,TracAd99,fumbles_forced,0,,,,,
player,201212230rav,nyg,AustMa00,def_int,0,,,,,
player,201212230rav,nyg,AustMa00,def_int_yds,0,,,,,
player,201212230rav,nyg,AustMa00,def_int_td,0,,,,,
player,201212230rav,nyg,AustMa00,def_int_long,0,,,,,
player,201212230rav,nyg,AustMa00,pass_defended,0,,,,,
player,201212230rav,nyg,AustMa00,sacks,0.0,,,,,
player,201212230rav,nyg,AustMa00,tackles_combined,1,,,,,
player,201212230rav,nyg,AustMa00,tackles_solo,1,,,,,
player,201212230rav,nyg,AustMa00,tackles_assists,0,,,,,
player,201212230rav,nyg,AustMa00,tackles_loss,0,,,,,
player,201212230rav,nyg,AustMa00,qb_hits,0,,,,,
player,201212230rav,nyg,AustMa00,fumbles_rec,0,,,,,
player,201212230rav,nyg,AustMa00,fumbles_rec_yds,0,,,,,
player,201212230rav,nyg,AustMa00,fumbles_rec_td,0,,,,,
player,201212230rav,nyg,AustMa00,fumbles_forced,0,,,,,
player,201212230rav,nyg,BrowSt99,def_int,0,,,,,
player,201212230rav,nyg,BrowSt99,def_int_yds,0,,,,,
player,201212230rav,nyg,BrowSt99,def_int_td,0,,,,,
player,201212230rav,nyg,BrowSt99,def_int_long,0,,,,,
player,201212230rav,nyg,BrowSt99,pass_defended,1,,,,,
player,201212230rav,nyg,BrowSt99,sacks,0.0,,,,,
player,201212230rav,nyg,BrowSt99,tackles_combined,1,,,,,
player,201212230rav,nyg,BrowSt99,tackles_solo,1,,,,,
player,201212230rav,nyg,BrowSt99,tackles_assists,0,,,,,
player,201212230rav,nyg,BrowSt99,tackles_loss,0,,,,,
player,201212230rav,nyg,BrowSt99,qb_hits,0,,,,,
player,201212230rav,nyg,BrowSt99,fumbles_rec,0,,,,,
player,201212230rav,nyg,BrowSt99,fumbles_rec_yds,0,,,,,
player,201212230rav,nyg,BrowSt99,fumbles_rec_td,0,,,,,
player,201212230rav,nyg,BrowSt99,fumbles_forced,0,,,,,
player,201212230rav,nyg,TryoJu99,def_int,0,,,,,
player,201212230rav,nyg,TryoJu99,def_int_yds,0,,,,,
player,201212230rav,nyg,TryoJu99,def_int_td,0,,,,,
player,201212230rav,nyg,TryoJu99,def_int_long,0,,,,,
player,201212230rav,nyg,TryoJu99,pass_defended,0,,,,,
player,201212230rav,nyg,TryoJu99,sacks,0.0,,,,,
player,201212230rav,nyg,TryoJu99,tackles_combined,1,,,,,
player,201212230rav,nyg,TryoJu99,tackles_solo,1,,,,,
player,201212230rav,nyg,TryoJu99,tackles_assists,0,,,,,
player,201212230rav,nyg,TryoJu99,tackles_loss,0,,,,,
player,201212230rav,nyg,TryoJu99,qb_hits,0,,,,,
player,201212230rav,nyg,TryoJu99,fumbles_rec,0,,,,,
player,201212230rav,nyg,TryoJu99,fumbles_rec_yds,0,,,,,
player,201212230rav,nyg,TryoJu99,fumbles_rec_td,0,,,,,
player,201212230rav,nyg,TryoJu99,fumbles_forced,0,,,,,
player,201212230rav,rav,AyanBr99,def_int,0,,,,,
player,201212230rav,rav,AyanBr99,def_int_yds,0,,,,,
player,201212230rav,rav,AyanBr99,def_int_td,0,,,,,
player,201212230rav,rav,AyanBr99,def_int_long,0,,,,,
player,201212230rav,rav,AyanBr99,pass_defended,0,,,,,
player,201212230rav,rav,AyanBr99,sacks,1.0,,,,,
player,201212230rav,rav,AyanBr99,tackles_combined,4,,,,,
player,201212230rav,rav,AyanBr99,tackles_solo,2,,,,,
player,201212230rav,rav,AyanBr99,tackles_assists,2,,,,,
player,201212230rav,rav,AyanBr99,tackles_loss,1,,,,,
player,201212230rav,rav,AyanBr99,qb_hits,2,,,,,
player,201212230rav,rav,AyanBr99,fumbles_rec,0,,,,,
player,201212230rav,rav,AyanBr99,fumbles_rec_yds,0,,,,,
player,201212230rav,rav,AyanBr99,fumbles_rec_td,0,,,,,
player,201212230rav,rav,AyanBr99,fumbles_forced,0,,,,,
player,201212230rav,rav,NgatHa20,def_int,0,,,,,
player,201212230rav,rav,NgatHa20,def_int_yds,0,,,,,
player,201212230rav,rav,NgatHa20,def_int_td,0,,,,,
player,201212230rav,rav,NgatHa20,def_int_long,0,,,,,
player,201212230rav,rav,NgatHa20,pass_defended,0,,,,,
player,201212230rav,rav,NgatHa20,sacks,1.0,,,,,
player,201212230rav,rav,NgatHa20,tackles_combined,4,,,,,
player,201212230rav,rav,NgatHa20,tackles_solo,3,,,,,
player,201212230rav,rav,NgatHa20,tackles_assists,1,,,,,
player,201212230rav,rav,NgatHa20,tackles_loss,1,,,,,
player,201212230rav,rav,NgatHa20,qb_hits,1,,,,,
player,201212230rav,rav,NgatHa20,fumbles_rec,0,,,,,
player,201212230rav,rav,NgatHa20,fumbles_rec_yds,0,,,,,
player,201212230rav,rav,NgatHa20,fumbles_rec_td,0,,,,,
player,201212230rav,rav,NgatHa20,fumbles_forced,0,,,,,
player,201212230rav,rav,BrowOm00,def_int,0,,,,,
player,201212230rav,rav,BrowOm00,def_int_yds,0,,,,,
player,201212230rav,rav,BrowOm00,def_int_td,0,,,,,
player,201212230rav,rav,BrowOm00,def_int_long,0,,,,,
player,201212230rav,rav,BrowOm00,pass_defended,0,,,,,
player,201212230rav,rav,BrowOm00,sacks,1.0,,,,,
player,201212230rav,rav,BrowOm00,tackles_combined,1,,,,,
player,201212230rav,rav,BrowOm00,tackles_solo,1,,,,,
player,201212230rav,rav,BrowOm00,tackles_assists,0,,,,,
player,201212230rav,rav,BrowOm00,tackles_loss,1,,,,,
player,201212230rav,rav,BrowOm00,qb_hits,1,,,,,
player,201212230rav,rav,BrowOm00,fumbles_rec,0,,,,,
player,201212230rav,rav,BrowOm00,fumbles_rec_yds,0,,,,,
player,201212230rav,rav,BrowOm00,fumbles_rec_td,0,,,,,
player,201212230rav,rav,BrowOm00,fumbles_forced,0,,,,,
player,201212230rav,rav,ElleDa99,def_int,0,,,,,
player,201212230rav,rav,ElleDa99,def_int_yds,0,,,,,
player,201212230rav,rav,ElleDa99,def_int_td,0,,,,,
player,201212230rav,rav,ElleDa99,def_int_long,0,,,,,
player,201212230rav,rav,ElleDa99,pass_defended,0,,,,,
player,201212230rav,rav,ElleDa99,sacks,0.0,,,,,
player,201212230rav,rav,ElleDa99,tackles_combined,5,,,,,
player,201212230rav,rav,ElleDa99,tackles_solo,5,,,,,
player,201212230rav,rav,ElleDa99,tackles_assists,0,,,,,
player,201212230rav,rav,ElleDa99,tackles_loss,0,,,,,
player,201212230rav,rav,ElleDa99,qb_hits,0,,,,,
player,201212230rav,rav,ElleDa99,fumbles_rec,0,,,,,
player,201212230rav,rav,ElleDa99,fumbles_rec_yds,0,,,,,
player,201212230rav,rav,ElleDa99,fumbles_rec_td,0,,,,,
player,201212230rav,rav,ElleDa99,fumbles_forced,0,,,,,
player,201212230rav,rav,WillCa99,def_int,0,,,,,
player,201212230rav,rav,WillCa99,def_int_yds,0,,,,,
player,201212230rav,rav,WillCa99,def_int_td,0,,,,,
player,201212230rav,rav,WillCa99,def_int_long,0,,,,,
player,201212230rav,rav,WillCa99,pass_defended,2,,,,,
player,201212230rav,rav,WillCa99,sacks,0.0,,,,,
player,201212230rav,rav,WillCa99,tackles_combined,5,,,,,
player,201212230rav,rav,WillCa99,tackles_solo,4,,,,,
player,201212230rav,rav,WillCa99,tackles_assists,1,,,,,
player,201212230rav,rav,WillCa99,tackles_loss,0,,,,,
player,201212230rav,rav,WillCa99,qb_hits,0,,,,,
player,201212230rav,rav,WillCa99,fumbles_rec,0,,,,,
player,201212230rav,rav,WillCa99,fumbles_rec_yds,0,,,,,
player,201212230rav,rav,WillCa99,fumbles_rec_td,0,,,,,
player,201212230rav,rav,WillCa99,fumbles_forced,0,,,,,
player,201212230rav,rav,BrowCh05,def_int,0,,,,,
player,201212230rav,rav,BrowCh05,def_int_yds,0,,,,,
player,201212230rav,rav,BrowCh05,def_int_td,0,,,,,
player,201212230rav,rav,BrowCh05,def_int_long,0,,,,,
player,201212230rav,rav,BrowCh05,pass_defended,3,,,,,
player,201212230rav,rav,BrowCh05,sacks,0.0,,,,,
player,201212230rav,rav,BrowCh05,tackles_combined,4,,,,,
player,201212230rav,rav,BrowCh05,tackles_solo,4,,,,,
player,201212230rav,rav,BrowCh05,tackles_assists,0,,,,,
player,201212230rav,rav,BrowCh05,tackles_loss,1,,,,,
player,201212230rav,rav,BrowCh05,qb_hits,0,,,,,
player,201212230rav,rav,BrowCh05,fumbles_rec,0,,,,,
player,201212230rav,rav,BrowCh05,fumbles_rec_yds,0,,,,,
player,201212230rav,rav,BrowCh05,fumbles_rec_td,0,,,,,
player,201212230rav,rav,BrowCh05,fumbles_forced,0,,,,,
player,201212230rav,rav,IhedJa00,def_int,0,,,,,
player,201212230rav,rav,IhedJa00,def_int_yds,0,,,,,
player,201212230rav,rav,IhedJa00,def_int_td,0,,,,,
player,201212230rav,rav,IhedJa00,def_int_long,0,,,,,
player,201212230rav,rav,IhedJa00,pass_defended,0,,,,,
player,201212230rav,rav,IhedJa00,sacks,0.0,,,,,
player,201212230rav,rav,IhedJa00,tackles_combined,4,,,,,
player,201212230rav,rav,IhedJa00,tackles_solo,3,,,,,
player,201212230rav,rav,IhedJa00,tackles_assists,1,,,,,
player,201212230rav,rav,IhedJa00,tackles_loss,0,,,,,
player,201212230rav,rav,IhedJa00,qb_hits,2,,,,,
player,201212230rav,rav,IhedJa00,fumbles_rec,0,,,,,
player,201212230rav,rav,IhedJa00,fumbles_rec_yds,0,,,,,
player,201212230rav,rav,IhedJa00,fumbles_rec_td,0,,,,,
player,201212230rav,rav,IhedJa00,fumbles_forced,0,,,,,
player,201212230rav,rav,ReedEd00,def_int,0,,,,,
player,201212230rav,rav,ReedEd00,def_int_yds,0,,,,,
player,201212230rav,rav,ReedEd00,def_int_td,0,,,,,
player,201212230rav,rav,ReedEd00,def_int_long,0,,,,,
player,201212230rav,rav,ReedEd00,pass_defended,2,,,,,
player,201212230rav,rav,ReedEd00,sacks,0.0,,,,,
player,201212230rav,rav,ReedEd00,tackles_combined,3,,,,,
player,201212230rav,rav,ReedEd00,tackles_solo,2,,,,,
player,201212230rav,rav,ReedEd00,tackles_assists,1,,,,,
player,201212230rav,rav,ReedEd00,tackles_loss,0,,,,,
player,201212230rav,rav,ReedEd00,qb_hits,0,,,,,
player,201212230rav,rav,ReedEd00,fumbles_rec,0,,,,,
player,201212230rav,rav,ReedEd00,fumbles_rec_yds,0,,,,,
player,201212230rav,rav,ReedEd00,fumbles_rec_td,0,,,,,
player,201212230rav,rav,ReedEd00,fumbles_forced,0,,,,,
player,201212230rav,rav,UpshCo00,def_int,0,,,,,
player,201212230rav,rav,UpshCo00,def_int_yds,0,,,,,
