game,2012,15,20121216,201212160crd,det,"Detroit Lions",10,crd,"Arizona Cardinals",38
player,201212160crd,det,LeshMi00,rush_yds,55,,,,,
player,201212160crd,det,LeshMi00,rush_td,1,,,,,
player,201212160crd,det,LeshMi00,rush_long,14,,,,,
player,201212160crd,det,LeshMi00,targets,3,,,,,
player,201212160crd,det,LeshMi00,rec,2,,,,,
player,201212160crd,det,LeshMi00,rec_yds,4,,,,,
player,201212160crd,det,LeshMi00,rec_td,0,,,,,
player,201212160crd,det,LeshMi00,rec_long,7,,,,,
player,201212160crd,det,LeshMi00,fumbles,0,,,,,
player,201212160crd,det,LeshMi00,fumbles_lost,0,,,,,
player,201212160crd,det,BellJo01,pass_cmp,0,,,,,
player,201212160crd,det,BellJo01,pass_att,0,,,,,
player,201212160crd,det,BellJo01,pass_yds,0,,,,,
player,201212160crd,det,BellJo01,pass_td,0,,,,,
player,201212160crd,det,BellJo01,pass_int,0,,,,,
player,201212160crd,det,BellJo01,pass_sacked,0,,,,,
player,201212160crd,det,BellJo01,pass_sacked_yds,0,,,,,
player,201212160crd,det,BellJo01,pass_long,0,,,,,
player,201212160crd,det,BellJo01,pass_rating,,,,,,
player,201212160crd,det,BellJo01,rush_att,7,,,,,
player,201212160crd,det,BellJo01,rush_yds,24,,,,,
player,201212160crd,det,BellJo01,rush_td,0,,,,,
player,201212160crd,det,BellJo01,rush_long,11,,,,,
player,201212160crd,det,BellJo01,targets,4,,,,,
player,201212160crd,det,BellJo01,rec,2,,,,,
player,201212160crd,det,BellJo01,rec_yds,13,,,,,
player,201212160crd,det,BellJo01,rec_td,0,,,,,
player,201212160crd,det,BellJo01,rec_long,8,,,,,
player,201212160crd,det,BellJo01,fumbles,0,,,,,
player,201212160crd,det,BellJo01,fumbles_lost,0,,,,,
player,201212160crd,det,ThomMi01,pass_cmp,0,,,,,
player,201212160crd,det,ThomMi01,pass_att,0,,,,,
player,201212160crd,det,ThomMi01,pass_yds,0,,,,,
player,201212160crd,det,ThomMi01,pass_td,0,,,,,
player,201212160crd,det,ThomMi01,pass_int,0,,,,,
player,201212160crd,det,ThomMi01,pass_sacked,0,,,,,
player,201212160crd,det,ThomMi01,pass_sacked_yds,0,,,,,
player,201212160crd,det,ThomMi01,pass_long,0,,,,,
player,201212160crd,det,ThomMi01,pass_rating,,,,,,
player,201212160crd,det,ThomMi01,rush_att,1,,,,,
player,201212160crd,det,ThomMi01,rush_yds,5,,,,,
player,201212160crd,det,ThomMi01,rush_td,0,,,,,
player,201212160crd,det,ThomMi01,rush_long,5,,,,,
player,201212160crd,det,ThomMi01,targets,0,,,,,
player,201212160crd,det,ThomMi01,rec,0,,,,,
player,201212160crd,det,ThomMi01,rec_yds,0,,,,,
player,201212160crd,det,ThomMi01,rec_td,0,,,,,
player,201212160crd,det,ThomMi01,rec_long,0,,,,,
player,201212160crd,det,ThomMi01,fumbles,0,,,,,
player,201212160crd,det,ThomMi01,fumbles_lost,0,,,,,
player,201212160crd,det,JohnCa00,pass_cmp,0,,,,,
player,201212160crd,det,JohnCa00,pass_att,0,,,,,
player,201212160crd,det,JohnCa00,pass_yds,0,,,,,
player,201212160crd,det,JohnCa00,pass_td,0,,,,,
player,201212160crd,det,JohnCa00,pass_int,0,,,,,
player,201212160crd,det,JohnCa00,pass_sacked,0,,,,,
player,201212160crd,det,JohnCa00,pass_sacked_yds,0,,,,,
player,201212160crd,det,JohnCa00,pass_long,0,,,,,
player,201212160crd,det,JohnCa00,pass_rating,,,,,,
player,201212160crd,det,JohnCa00,rush_att,0,,,,,
player,201212160crd,det,JohnCa00,rush_yds,0,,,,,
player,201212160crd,det,JohnCa00,rush_td,0,,,,,
player,201212160crd,det,JohnCa00,rush_long,0,,,,,
player,201212160crd,det,JohnCa00,targets,17,,,,,
player,201212160crd,det,JohnCa00,rec,10,,,,,
player,201212160crd,det,JohnCa00,rec_yds,121,,,,,
player,201212160crd,det,JohnCa00,rec_td,0,,,,,
player,201212160crd,det,JohnCa00,rec_long,30,,,,,
player,201212160crd,det,JohnCa00,fumbles,0,,,,,
player,201212160crd,det,JohnCa00,fumbles_lost,0,,,,,
player,201212160crd,det,ScheTo00,pass_cmp,0,,,,,
player,201212160crd,det,ScheTo00,pass_att,0,,,,,
player,201212160crd,det,ScheTo00,pass_yds,0,,,,,
player,201212160crd,det,ScheTo00,pass_td,0,,,,,
player,201212160crd,det,ScheTo00,pass_int,0,,,,,
player,201212160crd,det,ScheTo00,pass_sacked,0,,,,,
player,201212160crd,det,ScheTo00,pass_sacked_yds,0,,,,,
player,201212160crd,det,ScheTo00,pass_long,0,,,,,
player,201212160crd,det,ScheTo00,pass_rating,,,,,,
player,201212160crd,det,ScheTo00,rush_att,0,,,,,
player,201212160crd,det,ScheTo00,rush_yds,0,,,,,
player,201212160crd,det,ScheTo00,rush_td,0,,,,,
player,201212160crd,det,ScheTo00,rush_long,0,,,,,
player,201212160crd,det,ScheTo00,targets,7,,,,,
player,201212160crd,det,ScheTo00,rec,3,,,,,
player,201212160crd,det,ScheTo00,rec_yds,36,,,,,
player,201212160crd,det,ScheTo00,rec_td,0,,,,,
player,201212160crd,det,ScheTo00,rec_long,29,,,,,
player,201212160crd,det,ScheTo00,fumbles,0,,,,,
player,201212160crd,det,ScheTo00,fumbles_lost,0,,,,,
player,201212160crd,det,LogaSt00,pass_cmp,0,,,,,
player,201212160crd,det,LogaSt00,pass_att,0,,,,,
player,201212160crd,det,LogaSt00,pass_yds,0,,,,,
player,201212160crd,det,LogaSt00,pass_td,0,,,,,
player,201212160crd,det,LogaSt00,pass_int,0,,,,,
player,201212160crd,det,LogaSt00,pass_sacked,0,,,,,
player,201212160crd,det,LogaSt00,pass_sacked_yds,0,,,,,
player,201212160crd,det,LogaSt00,pass_long,0,,,,,
player,201212160crd,det,LogaSt00,pass_rating,,,,,,
player,201212160crd,det,LogaSt00,rush_att,0,,,,,
player,201212160crd,det,LogaSt00,rush_yds,0,,,,,
player,201212160crd,det,LogaSt00,rush_td,0,,,,,
player,201212160crd,det,LogaSt00,rush_long,0,,,,,
player,201212160crd,det,LogaSt00,targets,3,,,,,
player,201212160crd,det,LogaSt00,rec,2,,,,,
player,201212160crd,det,LogaSt00,rec_yds,18,,,,,
player,201212160crd,det,LogaSt00,rec_td,0,,,,,
player,201212160crd,det,LogaSt00,rec_long,10,,,,,
player,201212160crd,det,LogaSt00,fumbles,1,,,,,
player,201212160crd,det,LogaSt00,fumbles_lost,1,,,,,
player,201212160crd,det,HellWi00,pass_cmp,0,,,,,
player,201212160crd,det,HellWi00,pass_att,0,,,,,
player,201212160crd,det,HellWi00,pass_yds,0,,,,,
player,201212160crd,det,HellWi00,pass_td,0,,,,,
player,201212160crd,det,HellWi00,pass_int,0,,,,,
player,201212160crd,det,HellWi00,pass_sacked,0,,,,,
player,201212160crd,det,HellWi00,pass_sacked_yds,0,,,,,
player,201212160crd,det,HellWi00,pass_long,0,,,,,
player,201212160crd,det,HellWi00,pass_rating,,,,,,
player,201212160crd,det,HellWi00,rush_att,0,,,,,
player,201212160crd,det,HellWi00,rush_yds,0,,,,,
player,201212160crd,det,HellWi00,rush_td,0,,,,,
player,201212160crd,det,HellWi00,rush_long,0,,,,,
player,201212160crd,det,HellWi00,targets,3,,,,,
player,201212160crd,det,HellWi00,rec,2,,,,,
player,201212160crd,det,HellWi00,rec_yds,18,,,,,
player,201212160crd,det,HellWi00,rec_td,0,,,,,
player,201212160crd,det,HellWi00,rec_long,12,,,,,
player,201212160crd,det,HellWi00,fumbles,0,,,,,
player,201212160crd,det,HellWi00,fumbles_lost,0,,,,,
player,201212160crd,det,DurhKr00,pass_cmp,0,,,,,
player,201212160crd,det,DurhKr00,pass_att,0,,,,,
player,201212160crd,det,DurhKr00,pass_yds,0,,,,,
player,201212160crd,det,DurhKr00,pass_td,0,,,,,
player,201212160crd,det,DurhKr00,pass_int,0,,,,,
player,201212160crd,det,DurhKr00,pass_sacked,0,,,,,
player,201212160crd,det,DurhKr00,pass_sacked_yds,0,,,,,
player,201212160crd,det,DurhKr00,pass_long,0,,,,,
player,201212160crd,det,DurhKr00,pass_rating,,,,,,
player,201212160crd,det,DurhKr00,rush_att,0,,,,,
player,201212160crd,det,DurhKr00,rush_yds,0,,,,,
player,201212160crd,det,DurhKr00,rush_td,0,,,,,
player,201212160crd,det,DurhKr00,rush_long,0,,,,,
player,201212160crd,det,DurhKr00,targets,5,,,,,
player,201212160crd,det,DurhKr00,rec,1,,,,,
player,201212160crd,det,DurhKr00,rec_yds,14,,,,,
player,201212160crd,det,DurhKr00,rec_td,0,,,,,
player,201212160crd,det,DurhKr00,rec_long,14,,,,,
player,201212160crd,det,DurhKr00,fumbles,0,,,,,
player,201212160crd,det,DurhKr00,fumbles_lost,0,,,,,
player,201212160crd,det,SmitKe02,pass_cmp,0,,,,,
player,201212160crd,det,SmitKe02,pass_att,0,,,,,
player,201212160crd,det,SmitKe02,pass_yds,0,,,,,
player,201212160crd,det,SmitKe02,pass_td,0,,,,,
player,201212160crd,det,SmitKe02,pass_int,0,,,,,
player,201212160crd,det,SmitKe02,pass_sacked,0,,,,,
player,201212160crd,det,SmitKe02,pass_sacked_yds,0,,,,,
player,201212160crd,det,SmitKe02,pass_long,0,,,,,
player,201212160crd,det,SmitKe02,pass_rating,,,,,,
player,201212160crd,det,SmitKe02,rush_att,0,,,,,
player,201212160crd,det,SmitKe02,rush_yds,0,,,,,
player,201212160crd,det,SmitKe02,rush_td,0,,,,,
player,201212160crd,det,SmitKe02,rush_long,0,,,,,
player,201212160crd,det,SmitKe02,targets,2,,,,,
player,201212160crd,det,SmitKe02,rec,1,,,,,
player,201212160crd,det,SmitKe02,rec_yds,13,,,,,
player,201212160crd,det,SmitKe02,rec_td,0,,,,,
player,201212160crd,det,SmitKe02,rec_long,13,,,,,
player,201212160crd,det,SmitKe02,fumbles,0,,,,,
player,201212160crd,det,SmitKe02,fumbles_lost,0,,,,,
player,201212160crd,det,RobiBr00,pass_cmp,0,,,,,
player,201212160crd,det,RobiBr00,pass_att,0,,,,,
player,201212160crd,det,RobiBr00,pass_yds,0,,,,,
player,201212160crd,det,RobiBr00,pass_td,0,,,,,
player,201212160crd,det,RobiBr00,pass_int,0,,,,,
player,201212160crd,det,RobiBr00,pass_sacked,0,,,,,
player,201212160crd,det,RobiBr00,pass_sacked_yds,0,,,,,
player,201212160crd,det,RobiBr00,pass_long,0,,,,,
player,201212160crd,det,RobiBr00,pass_rating,,,,,,
player,201212160crd,det,RobiBr00,rush_att,0,,,,,
player,201212160crd,det,RobiBr00,rush_yds,0,,,,,
player,201212160crd,det,RobiBr00,rush_td,0,,,,,
player,201212160crd,det,RobiBr00,rush_long,0,,,,,
player,201212160crd,det,RobiBr00,targets,3,,,,,
player,201212160crd,det,RobiBr00,rec,1,,,,,
player,201212160crd,det,RobiBr00,rec_yds,9,,,,,
player,201212160crd,det,RobiBr00,rec_td,0,,,,,
player,201212160crd,det,RobiBr00,rec_long,9,,,,,
player,201212160crd,det,RobiBr00,fumbles,0,,,,,
player,201212160crd,det,RobiBr00,fumbles_lost,0,,,,,
player,201212160crd,crd,LindRy00,pass_cmp,14,,,,,
player,201212160crd,crd,LindRy00,pass_att,21,,,,,
player,201212160crd,crd,LindRy00,pass_yds,104,,,,,
player,201212160crd,crd,LindRy00,pass_td,0,,,,,
player,201212160crd,crd,LindRy00,pass_int,1,,,,,
player,201212160crd,crd,LindRy00,pass_sacked,1,,,,,
player,201212160crd,crd,LindRy00,pass_sacked_yds,7,,,,,
player,201212160crd,crd,LindRy00,pass_long,25,,,,,
player,201212160crd,crd,LindRy00,pass_rating,58.4,,,,,
player,201212160crd,crd,LindRy00,rush_att,2,,,,,
player,201212160crd,crd,LindRy00,rush_yds,8,,,,,
player,201212160crd,crd,LindRy00,rush_td,0,,,,,
player,201212160crd,crd,LindRy00,rush_long,8,,,,,
player,201212160crd,crd,LindRy00,targets,0,,,,,
player,201212160crd,crd,LindRy00,rec,0,,,,,
player,201212160crd,crd,LindRy00,rec_yds,0,,,,,
player,201212160crd,crd,LindRy00,rec_td,0,,,,,
player,201212160crd,crd,LindRy00,rec_long,0,,,,,
player,201212160crd,crd,LindRy00,fumbles,1,,,,,
player,201212160crd,crd,LindRy00,fumbles_lost,0,,,,,
player,201212160crd,crd,WellCh00,pass_cmp,0,,,,,
player,201212160crd,crd,WellCh00,pass_att,0,,,,,
player,201212160crd,crd,WellCh00,pass_yds,0,,,,,
player,201212160crd,crd,WellCh00,pass_td,0,,,,,
player,201212160crd,crd,WellCh00,pass_int,0,,,,,
player,201212160crd,crd,WellCh00,pass_sacked,0,,,,,
player,201212160crd,crd,WellCh00,pass_sacked_yds,0,,,,,
player,201212160crd,crd,WellCh00,pass_long,0,,,,,
player,201212160crd,crd,WellCh00,pass_rating,,,,,,
player,201212160crd,crd,WellCh00,rush_att,17,,,,,
player,201212160crd,crd,WellCh00,rush_yds,67,,,,,
player,201212160crd,crd,WellCh00,rush_td,3,,,,,
player,201212160crd,crd,WellCh00,rush_long,31,,,,,
player,201212160crd,crd,WellCh00,targets,0,,,,,
player,201212160crd,crd,WellCh00,rec,0,,,,,
player,201212160crd,crd,WellCh00,rec_yds,0,,,,,
player,201212160crd,crd,WellCh00,rec_td,0,,,,,
player,201212160crd,crd,WellCh00,rec_long,0,,,,,
player,201212160crd,crd,WellCh00,fumbles,0,,,,,
player,201212160crd,crd,WellCh00,fumbles_lost,0,,,,,
player,201212160crd,crd,StepLa00,pass_cmp,0,,,,,
player,201212160crd,crd,StepLa00,pass_att,0,,,,,
player,201212160crd,crd,StepLa00,pass_yds,0,,,,,
player,201212160crd,crd,StepLa00,pass_td,0,,,,,
player,201212160crd,crd,StepLa00,pass_int,0,,,,,
player,201212160crd,crd,StepLa00,pass_sacked,0,,,,,
player,201212160crd,crd,StepLa00,pass_sacked_yds,0,,,,,
player,201212160crd,crd,StepLa00,pass_long,0,,,,,
player,201212160crd,crd,StepLa00,pass_rating,,,,,,
player,201212160crd,crd,StepLa00,rush_att,5,,,,,
player,201212160crd,crd,StepLa00,rush_yds,20,,,,,
player,201212160crd,crd,StepLa00,rush_td,0,,,,,
player,201212160crd,crd,StepLa00,rush_long,14,,,,,
player,201212160crd,crd,StepLa00,targets,1,,,,,
player,201212160crd,crd,StepLa00,rec,1,,,,,
player,201212160crd,crd,StepLa00,rec_yds,3,,,,,
player,201212160crd,crd,StepLa00,rec_td,0,,,,,
player,201212160crd,crd,StepLa00,rec_long,3,,,,,
player,201212160crd,crd,StepLa00,fumbles,0,,,,,
player,201212160crd,crd,StepLa00,fumbles_lost,0,,,,,
player,201212160crd,crd,PoweWi00,pass_cmp,0,,,,,
player,201212160crd,crd,PoweWi00,pass_att,0,,,,,
player,201212160crd,crd,PoweWi00,pass_yds,0,,,,,
player,201212160crd,crd,PoweWi00,pass_td,0,,,,,
player,201212160crd,crd,PoweWi00,pass_int,0,,,,,
player,201212160crd,crd,PoweWi00,pass_sacked,0,,,,,
player,201212160crd,crd,PoweWi00,pass_sacked_yds,0,,,,,
player,201212160crd,crd,PoweWi00,pass_long,0,,,,,
player,201212160crd,crd,PoweWi00,pass_rating,,,,,,
player,201212160crd,crd,PoweWi00,rush_att,5,,,,,
player,201212160crd,crd,PoweWi00,rush_yds,4,,,,,
player,201212160crd,crd,PoweWi00,rush_td,0,,,,,
player,201212160crd,crd,PoweWi00,rush_long,2,,,,,
player,201212160crd,crd,PoweWi00,targets,0,,,,,
player,201212160crd,crd,PoweWi00,rec,0,,,,,
player,201212160crd,crd,PoweWi00,rec_yds,0,,,,,
player,201212160crd,crd,PoweWi00,rec_td,0,,,,,
player,201212160crd,crd,PoweWi00,rec_long,0,,,,,
player,201212160crd,crd,PoweWi00,fumbles,0,,,,,
player,201212160crd,crd,PoweWi00,fumbles_lost,0,,,,,
player,201212160crd,crd,FloyMi00,pass_cmp,0,,,,,
player,201212160crd,crd,FloyMi00,pass_att,0,,,,,
player,201212160crd,crd,FloyMi00,pass_yds,0,,,,,
player,201212160crd,crd,FloyMi00,pass_td,0,,,,,
player,201212160crd,crd,FloyMi00,pass_int,0,,,,,
player,201212160crd,crd,FloyMi00,pass_sacked,0,,,,,
player,201212160crd,crd,FloyMi00,pass_sacked_yds,0,,,,,
player,201212160crd,crd,FloyMi00,pass_long,0,,,,,
player,201212160crd,crd,FloyMi00,pass_rating,,,,,,
player,201212160crd,crd,FloyMi00,rush_att,0,,,,,
player,201212160crd,crd,FloyMi00,rush_yds,0,,,,,
player,201212160crd,crd,FloyMi00,rush_td,0,,,,,
player,201212160crd,crd,FloyMi00,rush_long,0,,,,,
player,201212160crd,crd,FloyMi00,targets,5,,,,,
player,201212160crd,crd,FloyMi00,rec,3,,,,,
player,201212160crd,crd,FloyMi00,rec_yds,37,,,,,
player,201212160crd,crd,FloyMi00,rec_td,0,,,,,
player,201212160crd,crd,FloyMi00,rec_long,25,,,,,
player,201212160crd,crd,FloyMi00,fumbles,0,,,,,
player,201212160crd,crd,FloyMi00,fumbles_lost,0,,,,,
player,201212160crd,crd,RobeAn00,pass_cmp,0,,,,,
player,201212160crd,crd,RobeAn00,pass_att,0,,,,,
player,201212160crd,crd,RobeAn00,pass_yds,0,,,,,
player,201212160crd,crd,RobeAn00,pass_td,0,,,,,
player,201212160crd,crd,RobeAn00,pass_int,0,,,,,
player,201212160crd,crd,RobeAn00,pass_sacked,0,,,,,
player,201212160crd,crd,RobeAn00,pass_sacked_yds,0,,,,,
player,201212160crd,crd,RobeAn00,pass_long,0,,,,,
player,201212160crd,crd,RobeAn00,pass_rating,,,,,,
player,201212160crd,crd,RobeAn00,rush_att,0,,,,,
player,201212160crd,crd,RobeAn00,rush_yds,0,,,,,
player,201212160crd,crd,RobeAn00,rush_td,0,,,,,
player,201212160crd,crd,RobeAn00,rush_long,0,,,,,
player,201212160crd,crd,RobeAn00,targets,5,,,,,
player,201212160crd,crd,RobeAn00,rec,3,,,,,
player,201212160crd,crd,RobeAn00,rec_yds,22,,,,,
player,201212160crd,crd,RobeAn00,rec_td,0,,,,,
player,201212160crd,crd,RobeAn00,rec_long,14,,,,,
player,201212160crd,crd,RobeAn00,fumbles,0,,,,,
player,201212160crd,crd,RobeAn00,fumbles_lost,0,,,,,
player,201212160crd,crd,FitzLa00,pass_cmp,0,,,,,
player,201212160crd,crd,FitzLa00,pass_att,0,,,,,
player,201212160crd,crd,FitzLa00,pass_yds,0,,,,,
player,201212160crd,crd,FitzLa00,pass_td,0,,,,,
player,201212160crd,crd,FitzLa00,pass_int,0,,,,,
player,201212160crd,crd,FitzLa00,pass_sacked,0,,,,,
player,201212160crd,crd,FitzLa00,pass_sacked_yds,0,,,,,
player,201212160crd,crd,FitzLa00,pass_long,0,,,,,
player,201212160crd,crd,FitzLa00,pass_rating,,,,,,
player,201212160crd,crd,FitzLa00,rush_att,0,,,,,
player,201212160crd,crd,FitzLa00,rush_yds,0,,,,,
player,201212160crd,crd,FitzLa00,rush_td,0,,,,,
player,201212160crd,crd,FitzLa00,rush_long,0,,,,,
player,201212160crd,crd,FitzLa00,targets,5,,,,,
player,201212160crd,crd,FitzLa00,rec,4,,,,,
player,201212160crd,crd,FitzLa00,rec_yds,22,,,,,
player,201212160crd,crd,FitzLa00,rec_td,0,,,,,
player,201212160crd,crd,FitzLa00,rec_long,13,,,,,
player,201212160crd,crd,FitzLa00,fumbles,0,,,,,
player,201212160crd,crd,FitzLa00,fumbles_lost,0,,,,,
player,201212160crd,crd,HousRo01,pass_cmp,0,,,,,
player,201212160crd,crd,HousRo01,pass_att,0,,,,,
player,201212160crd,crd,HousRo01,pass_yds,0,,,,,
player,201212160crd,crd,HousRo01,pass_td,0,,,,,
player,201212160crd,crd,HousRo01,pass_int,0,,,,,
player,201212160crd,crd,HousRo01,pass_sacked,0,,,,,
player,201212160crd,crd,HousRo01,pass_sacked_yds,0,,,,,
player,201212160crd,crd,HousRo01,pass_long,0,,,,,
player,201212160crd,crd,HousRo01,pass_rating,,,,,,
player,201212160crd,crd,HousRo01,rush_att,0,,,,,
player,201212160crd,crd,HousRo01,rush_yds,0,,,,,
player,201212160crd,crd,HousRo01,rush_td,0,,,,,
player,201212160crd,crd,HousRo01,rush_long,0,,,,,
player,201212160crd,crd,HousRo01,targets,2,,,,,
player,201212160crd,crd,HousRo01,rec,2,,,,,
player,201212160crd,crd,HousRo01,rec_yds,13,,,,,
player,201212160crd,crd,HousRo01,rec_td,0,,,,,
player,201212160crd,crd,HousRo01,rec_long,7,,,,,
player,201212160crd,crd,HousRo01,fumbles,0,,,,,
player,201212160crd,crd,HousRo01,fumbles_lost,0,,,,,
player,201212160crd,crd,KingJe00,pass_cmp,0,,,,,
player,201212160crd,crd,KingJe00,pass_att,0,,,,,
player,201212160crd,crd,KingJe00,pass_yds,0,,,,,
player,201212160crd,crd,KingJe00,pass_td,0,,,,,
player,201212160crd,crd,KingJe00,pass_int,0,,,,,
player,201212160crd,crd,KingJe00,pass_sacked,0,,,,,
player,201212160crd,crd,KingJe00,pass_sacked_yds,0,,,,,
player,201212160crd,crd,KingJe00,pass_long,0,,,,,
player,201212160crd,crd,KingJe00,pass_rating,,,,,,
player,201212160crd,crd,KingJe00,rush_att,0,,,,,
player,201212160crd,crd,KingJe00,rush_yds,0,,,,,
player,201212160crd,crd,KingJe00,rush_td,0,,,,,
player,201212160crd,crd,KingJe00,rush_long,0,,,,,
player,201212160crd,crd,KingJe00,targets,3,,,,,
player,201212160crd,crd,KingJe00,rec,1,,,,,
player,201212160crd,crd,KingJe00,rec_yds,7,,,,,
player,201212160crd,crd,KingJe00,rec_td,0,,,,,
player,201212160crd,crd,KingJe00,rec_long,7,,,,,
player,201212160crd,crd,KingJe00,fumbles,0,,,,,
player,201212160crd,crd,KingJe00,fumbles_lost,0,,,,,
player,201212160crd,det,LevyDe99,def_int,1,,,,,
player,201212160crd,det,LevyDe99,def_int_yds,-1,,,,,
player,201212160crd,det,LevyDe99,def_int_td,0,,,,,
player,201212160crd,det,LevyDe99,def_int_long,-1,,,,,
player,201212160crd,det,LevyDe99,pass_defended,1,,,,,
player,201212160crd,det,LevyDe99,sacks,0.0,,,,,
player,201212160crd,det,LevyDe99,tackles_combined,3,,,,,
player,201212160crd,det,LevyDe99,tackles_solo,3,,,,,
player,201212160crd,det,LevyDe99,tackles_assists,0,,,,,
player,201212160crd,det,LevyDe99,tackles_loss,0,,,,,
player,201212160crd,det,LevyDe99,qb_hits,0,,,,,
player,201212160crd,det,LevyDe99,fumbles_rec,0,,,,,
player,201212160crd,det,LevyDe99,fumbles_rec_yds,0,,,,,
player,201212160crd,det,LevyDe99,fumbles_rec_td,0,,,,,
player,201212160crd,det,LevyDe99,fumbles_forced,0,,,,,
player,201212160crd,det,SuhxNd99,def_int,0,,,,,
player,201212160crd,det,SuhxNd99,def_int_yds,0,,,,,
player,201212160crd,det,SuhxNd99,def_int_td,0,,,,,
player,201212160crd,det,SuhxNd99,def_int_long,0,,,,,
player,201212160crd,det,SuhxNd99,pass_defended,0,,,,,
player,201212160crd,det,SuhxNd99,sacks,1.0,,,,,
player,201212160crd,det,SuhxNd99,tackles_combined,3,,,,,
player,201212160crd,det,SuhxNd99,tackles_solo,2,,,,,
player,201212160crd,det,SuhxNd99,tackles_assists,1,,,,,
player,201212160crd,det,SuhxNd99,tackles_loss,1,,,,,
player,201212160crd,det,SuhxNd99,qb_hits,4,,,,,
player,201212160crd,det,SuhxNd99,fumbles_rec,0,,,,,
player,201212160crd,det,SuhxNd99,fumbles_rec_yds,0,,,,,
player,201212160crd,det,SuhxNd99,fumbles_rec_td,0,,,,,
player,201212160crd,det,SuhxNd99,fumbles_forced,0,,,,,
player,201212160crd,det,TullSt20,def_int,0,,,,,
player,201212160crd,det,TullSt20,def_int_yds,0,,,,,
player,201212160crd,det,TullSt20,def_int_td,0,,,,,
player,201212160crd,det,TullSt20,def_int_long,0,,,,,
player,201212160crd,det,TullSt20,pass_defended,0,,,,,
player,201212160crd,det,TullSt20,sacks,0.0,,,,,
player,201212160crd,det,TullSt20,tackles_combined,10,,,,,
player,201212160crd,det,TullSt20,tackles_solo,6,,,,,
player,201212160crd,det,TullSt20,tackles_assists,4,,,,,
player,201212160crd,det,TullSt20,tackles_loss,1,,,,,
player,201212160crd,det,TullSt20,qb_hits,0,,,,,
player,201212160crd,det,TullSt20,fumbles_rec,0,,,,,
player,201212160crd,det,TullSt20,fumbles_rec_yds,0,,,,,
