game,2012,11,20121118,201211180den,sdg,"San Diego Chargers",23,den,"Denver Broncos",30
player,201211180den,sdg,AlexDa00,rush_yds,0,,,,,
player,201211180den,sdg,AlexDa00,rush_td,0,,,,,
player,201211180den,sdg,AlexDa00,rush_long,0,,,,,
player,201211180den,sdg,AlexDa00,targets,11,,,,,
player,201211180den,sdg,AlexDa00,rec,7,,,,,
player,201211180den,sdg,AlexDa00,rec_yds,96,,,,,
player,201211180den,sdg,AlexDa00,rec_td,2,,,,,
player,201211180den,sdg,AlexDa00,rec_long,21,,,,,
player,201211180den,sdg,AlexDa00,fumbles,0,,,,,
player,201211180den,sdg,AlexDa00,fumbles_lost,0,,,,,
player,201211180den,sdg,FloyMa00,pass_cmp,0,,,,,
player,201211180den,sdg,FloyMa00,pass_att,0,,,,,
player,201211180den,sdg,FloyMa00,pass_yds,0,,,,,
player,201211180den,sdg,FloyMa00,pass_td,0,,,,,
player,201211180den,sdg,FloyMa00,pass_int,0,,,,,
player,201211180den,sdg,FloyMa00,pass_sacked,0,,,,,
player,201211180den,sdg,FloyMa00,pass_sacked_yds,0,,,,,
player,201211180den,sdg,FloyMa00,pass_long,0,,,,,
player,201211180den,sdg,FloyMa00,pass_rating,,,,,,
player,201211180den,sdg,FloyMa00,rush_att,0,,,,,
player,201211180den,sdg,FloyMa00,rush_yds,0,,,,,
player,201211180den,sdg,FloyMa00,rush_td,0,,,,,
player,201211180den,sdg,FloyMa00,rush_long,0,,,,,
player,201211180den,sdg,FloyMa00,targets,6,,,,,
player,201211180den,sdg,FloyMa00,rec,4,,,,,
player,201211180den,sdg,FloyMa00,rec_yds,67,,,,,
player,201211180den,sdg,FloyMa00,rec_td,0,,,,,
player,201211180den,sdg,FloyMa00,rec_long,38,,,,,
player,201211180den,sdg,FloyMa00,fumbles,0,,,,,
player,201211180den,sdg,FloyMa00,fumbles_lost,0,,,,,
player,201211180den,sdg,GreeLa00,pass_cmp,0,,,,,
player,201211180den,sdg,GreeLa00,pass_att,0,,,,,
player,201211180den,sdg,GreeLa00,pass_yds,0,,,,,
player,201211180den,sdg,GreeLa00,pass_td,0,,,,,
player,201211180den,sdg,GreeLa00,pass_int,0,,,,,
player,201211180den,sdg,GreeLa00,pass_sacked,0,,,,,
player,201211180den,sdg,GreeLa00,pass_sacked_yds,0,,,,,
player,201211180den,sdg,GreeLa00,pass_long,0,,,,,
player,201211180den,sdg,GreeLa00,pass_rating,,,,,,
player,201211180den,sdg,GreeLa00,rush_att,0,,,,,
player,201211180den,sdg,GreeLa00,rush_yds,0,,,,,
player,201211180den,sdg,GreeLa00,rush_td,0,,,,,
player,201211180den,sdg,GreeLa00,rush_long,0,,,,,
player,201211180den,sdg,GreeLa00,targets,3,,,,,
player,201211180den,sdg,GreeLa00,rec,3,,,,,
player,201211180den,sdg,GreeLa00,rec_yds,25,,,,,
player,201211180den,sdg,GreeLa00,rec_td,0,,,,,
player,201211180den,sdg,GreeLa00,rec_long,12,,,,,
player,201211180den,sdg,GreeLa00,fumbles,0,,,,,
player,201211180den,sdg,GreeLa00,fumbles_lost,0,,,,,
player,201211180den,sdg,GateAn00,pass_cmp,0,,,,,
player,201211180den,sdg,GateAn00,pass_att,0,,,,,
player,201211180den,sdg,GateAn00,pass_yds,0,,,,,
player,201211180den,sdg,GateAn00,pass_td,0,,,,,
player,201211180den,sdg,GateAn00,pass_int,0,,,,,
player,201211180den,sdg,GateAn00,pass_sacked,0,,,,,
player,201211180den,sdg,GateAn00,pass_sacked_yds,0,,,,,
player,201211180den,sdg,GateAn00,pass_long,0,,,,,
player,201211180den,sdg,GateAn00,pass_rating,,,,,,
player,201211180den,sdg,GateAn00,rush_att,0,,,,,
player,201211180den,sdg,GateAn00,rush_yds,0,,,,,
player,201211180den,sdg,GateAn00,rush_td,0,,,,,
player,201211180den,sdg,GateAn00,rush_long,0,,,,,
player,201211180den,sdg,GateAn00,targets,4,,,,,
player,201211180den,sdg,GateAn00,rec,2,,,,,
player,201211180den,sdg,GateAn00,rec_yds,17,,,,,
player,201211180den,sdg,GateAn00,rec_td,0,,,,,
player,201211180den,sdg,GateAn00,rec_long,13,,,,,
player,201211180den,sdg,GateAn00,fumbles,0,,,,,
player,201211180den,sdg,GateAn00,fumbles_lost,0,,,,,
player,201211180den,sdg,MeacRo00,pass_cmp,0,,,,,
player,201211180den,sdg,MeacRo00,pass_att,0,,,,,
player,201211180den,sdg,MeacRo00,pass_yds,0,,,,,
player,201211180den,sdg,MeacRo00,pass_td,0,,,,,
player,201211180den,sdg,MeacRo00,pass_int,0,,,,,
player,201211180den,sdg,MeacRo00,pass_sacked,0,,,,,
player,201211180den,sdg,MeacRo00,pass_sacked_yds,0,,,,,
player,201211180den,sdg,MeacRo00,pass_long,0,,,,,
player,201211180den,sdg,MeacRo00,pass_rating,,,,,,
player,201211180den,sdg,MeacRo00,rush_att,0,,,,,
player,201211180den,sdg,MeacRo00,rush_yds,0,,,,,
player,201211180den,sdg,MeacRo00,rush_td,0,,,,,
player,201211180den,sdg,MeacRo00,rush_long,0,,,,,
player,201211180den,sdg,MeacRo00,targets,2,,,,,
player,201211180den,sdg,MeacRo00,rec,1,,,,,
player,201211180den,sdg,MeacRo00,rec_yds,10,,,,,
player,201211180den,sdg,MeacRo00,rec_td,0,,,,,
player,201211180den,sdg,MeacRo00,rec_long,10,,,,,
player,201211180den,sdg,MeacRo00,fumbles,0,,,,,
player,201211180den,sdg,MeacRo00,fumbles_lost,0,,,,,
player,201211180den,sdg,RoyaEd00,pass_cmp,0,,,,,
player,201211180den,sdg,RoyaEd00,pass_att,0,,,,,
player,201211180den,sdg,RoyaEd00,pass_yds,0,,,,,
player,201211180den,sdg,RoyaEd00,pass_td,0,,,,,
player,201211180den,sdg,RoyaEd00,pass_int,0,,,,,
player,201211180den,sdg,RoyaEd00,pass_sacked,0,,,,,
player,201211180den,sdg,RoyaEd00,pass_sacked_yds,0,,,,,
player,201211180den,sdg,RoyaEd00,pass_long,0,,,,,
player,201211180den,sdg,RoyaEd00,pass_rating,,,,,,
player,201211180den,sdg,RoyaEd00,rush_att,0,,,,,
player,201211180den,sdg,RoyaEd00,rush_yds,0,,,,,
player,201211180den,sdg,RoyaEd00,rush_td,0,,,,,
player,201211180den,sdg,RoyaEd00,rush_long,0,,,,,
player,201211180den,sdg,RoyaEd00,targets,3,,,,,
player,201211180den,sdg,RoyaEd00,rec,0,,,,,
player,201211180den,sdg,RoyaEd00,rec_yds,0,,,,,
player,201211180den,sdg,RoyaEd00,rec_td,0,,,,,
player,201211180den,sdg,RoyaEd00,rec_long,0,,,,,
player,201211180den,sdg,RoyaEd00,fumbles,0,,,,,
player,201211180den,sdg,RoyaEd00,fumbles_lost,0,,,,,
player,201211180den,sdg,McMiRa01,pass_cmp,0,,,,,
player,201211180den,sdg,McMiRa01,pass_att,0,,,,,
player,201211180den,sdg,McMiRa01,pass_yds,0,,,,,
player,201211180den,sdg,McMiRa01,pass_td,0,,,,,
player,201211180den,sdg,McMiRa01,pass_int,0,,,,,
player,201211180den,sdg,McMiRa01,pass_sacked,0,,,,,
player,201211180den,sdg,McMiRa01,pass_sacked_yds,0,,,,,
player,201211180den,sdg,McMiRa01,pass_long,0,,,,,
player,201211180den,sdg,McMiRa01,pass_rating,,,,,,
player,201211180den,sdg,McMiRa01,rush_att,0,,,,,
player,201211180den,sdg,McMiRa01,rush_yds,0,,,,,
player,201211180den,sdg,McMiRa01,rush_td,0,,,,,
player,201211180den,sdg,McMiRa01,rush_long,0,,,,,
player,201211180den,sdg,McMiRa01,targets,1,,,,,
player,201211180den,sdg,McMiRa01,rec,0,,,,,
player,201211180den,sdg,McMiRa01,rec_yds,0,,,,,
player,201211180den,sdg,McMiRa01,rec_td,0,,,,,
player,201211180den,sdg,McMiRa01,rec_long,0,,,,,
player,201211180den,sdg,McMiRa01,fumbles,0,,,,,
player,201211180den,sdg,McMiRa01,fumbles_lost,0,,,,,
player,201211180den,sdg,BattJa00,pass_cmp,0,,,,,
player,201211180den,sdg,BattJa00,pass_att,0,,,,,
player,201211180den,sdg,BattJa00,pass_yds,0,,,,,
player,201211180den,sdg,BattJa00,pass_td,0,,,,,
player,201211180den,sdg,BattJa00,pass_int,0,,,,,
player,201211180den,sdg,BattJa00,pass_sacked,0,,,,,
player,201211180den,sdg,BattJa00,pass_sacked_yds,0,,,,,
player,201211180den,sdg,BattJa00,pass_long,0,,,,,
player,201211180den,sdg,BattJa00,pass_rating,,,,,,
player,201211180den,sdg,BattJa00,rush_att,4,,,,,
player,201211180den,sdg,BattJa00,rush_yds,-3,,,,,
player,201211180den,sdg,BattJa00,rush_td,0,,,,,
player,201211180den,sdg,BattJa00,rush_long,1,,,,,
player,201211180den,sdg,BattJa00,targets,1,,,,,
player,201211180den,sdg,BattJa00,rec,1,,,,,
player,201211180den,sdg,BattJa00,rec_yds,1,,,,,
player,201211180den,sdg,BattJa00,rec_td,0,,,,,
player,201211180den,sdg,BattJa00,rec_long,1,,,,,
player,201211180den,sdg,BattJa00,fumbles,0,,,,,
player,201211180den,sdg,BattJa00,fumbles_lost,0,,,,,
player,201211180den,den,MannPe00,pass_cmp,25,,,,,
player,201211180den,den,MannPe00,pass_att,42,,,,,
player,201211180den,den,MannPe00,pass_yds,270,,,,,
player,201211180den,den,MannPe00,pass_td,3,,,,,
player,201211180den,den,MannPe00,pass_int,1,,,,,
player,201211180den,den,MannPe00,pass_sacked,3,,,,,
player,201211180den,den,MannPe00,pass_sacked_yds,17,,,,,
player,201211180den,den,MannPe00,pass_long,31,,,,,
player,201211180den,den,MannPe00,pass_rating,92.4,,,,,
player,201211180den,den,MannPe00,rush_att,0,,,,,
player,201211180den,den,MannPe00,rush_yds,0,,,,,
player,201211180den,den,MannPe00,rush_td,0,,,,,
player,201211180den,den,MannPe00,rush_long,0,,,,,
player,201211180den,den,MannPe00,targets,0,,,,,
player,201211180den,den,MannPe00,rec,0,,,,,
player,201211180den,den,MannPe00,rec_yds,0,,,,,
player,201211180den,den,MannPe00,rec_td,0,,,,,
player,201211180den,den,MannPe00,rec_long,0,,,,,
player,201211180den,den,MannPe00,fumbles,0,,,,,
player,201211180den,den,MannPe00,fumbles_lost,0,,,,,
player,201211180den,den,McGaWi00,pass_cmp,0,,,,,
player,201211180den,den,McGaWi00,pass_att,0,,,,,
player,201211180den,den,McGaWi00,pass_yds,0,,,,,
player,201211180den,den,McGaWi00,pass_td,0,,,,,
player,201211180den,den,McGaWi00,pass_int,0,,,,,
player,201211180den,den,McGaWi00,pass_sacked,0,,,,,
player,201211180den,den,McGaWi00,pass_sacked_yds,0,,,,,
player,201211180den,den,McGaWi00,pass_long,0,,,,,
player,201211180den,den,McGaWi00,pass_rating,,,,,,
player,201211180den,den,McGaWi00,rush_att,7,,,,,
player,201211180den,den,McGaWi00,rush_yds,55,,,,,
player,201211180den,den,McGaWi00,rush_td,0,,,,,
player,201211180den,den,McGaWi00,rush_long,15,,,,,
player,201211180den,den,McGaWi00,targets,2,,,,,
player,201211180den,den,McGaWi00,rec,1,,,,,
player,201211180den,den,McGaWi00,rec_yds,18,,,,,
player,201211180den,den,McGaWi00,rec_td,0,,,,,
player,201211180den,den,McGaWi00,rec_long,18,,,,,
player,201211180den,den,McGaWi00,fumbles,0,,,,,
player,201211180den,den,McGaWi00,fumbles_lost,0,,,,,
player,201211180den,den,HillRo00,pass_cmp,0,,,,,
player,201211180den,den,HillRo00,pass_att,0,,,,,
player,201211180den,den,HillRo00,pass_yds,0,,,,,
player,201211180den,den,HillRo00,pass_td,0,,,,,
player,201211180den,den,HillRo00,pass_int,0,,,,,
player,201211180den,den,HillRo00,pass_sacked,0,,,,,
player,201211180den,den,HillRo00,pass_sacked_yds,0,,,,,
player,201211180den,den,HillRo00,pass_long,0,,,,,
player,201211180den,den,HillRo00,pass_rating,,,,,,
player,201211180den,den,HillRo00,rush_att,12,,,,,
player,201211180den,den,HillRo00,rush_yds,43,,,,,
player,201211180den,den,HillRo00,rush_td,0,,,,,
player,201211180den,den,HillRo00,rush_long,21,,,,,
player,201211180den,den,HillRo00,targets,2,,,,,
player,201211180den,den,HillRo00,rec,2,,,,,
player,201211180den,den,HillRo00,rec_yds,16,,,,,
player,201211180den,den,HillRo00,rec_td,0,,,,,
player,201211180den,den,HillRo00,rec_long,12,,,,,
player,201211180den,den,HillRo00,fumbles,0,,,,,
player,201211180den,den,HillRo00,fumbles_lost,0,,,,,
player,201211180den,den,BallLa00,pass_cmp,0,,,,,
player,201211180den,den,BallLa00,pass_att,0,,,,,
player,201211180den,den,BallLa00,pass_yds,0,,,,,
player,201211180den,den,BallLa00,pass_td,0,,,,,
player,201211180den,den,BallLa00,pass_int,0,,,,,
player,201211180den,den,BallLa00,pass_sacked,0,,,,,
player,201211180den,den,BallLa00,pass_sacked_yds,0,,,,,
player,201211180den,den,BallLa00,pass_long,0,,,,,
player,201211180den,den,BallLa00,pass_rating,,,,,,
player,201211180den,den,BallLa00,rush_att,6,,,,,
player,201211180den,den,BallLa00,rush_yds,35,,,,,
player,201211180den,den,BallLa00,rush_td,0,,,,,
player,201211180den,den,BallLa00,rush_long,14,,,,,
player,201211180den,den,BallLa00,targets,3,,,,,
player,201211180den,den,BallLa00,rec,3,,,,,
player,201211180den,den,BallLa00,rec_yds,21,,,,,
player,201211180den,den,BallLa00,rec_td,0,,,,,
player,201211180den,den,BallLa00,rec_long,11,,,,,
player,201211180den,den,BallLa00,fumbles,1,,,,,
player,201211180den,den,BallLa00,fumbles_lost,1,,,,,
player,201211180den,den,StokBr00,pass_cmp,0,,,,,
player,201211180den,den,StokBr00,pass_att,0,,,,,
player,201211180den,den,StokBr00,pass_yds,0,,,,,
player,201211180den,den,StokBr00,pass_td,0,,,,,
player,201211180den,den,StokBr00,pass_int,0,,,,,
player,201211180den,den,StokBr00,pass_sacked,0,,,,,
player,201211180den,den,StokBr00,pass_sacked_yds,0,,,,,
player,201211180den,den,StokBr00,pass_long,0,,,,,
player,201211180den,den,StokBr00,pass_rating,,,,,,
player,201211180den,den,StokBr00,rush_att,0,,,,,
player,201211180den,den,StokBr00,rush_yds,0,,,,,
player,201211180den,den,StokBr00,rush_td,0,,,,,
player,201211180den,den,StokBr00,rush_long,0,,,,,
player,201211180den,den,StokBr00,targets,5,,,,,
player,201211180den,den,StokBr00,rec,4,,,,,
player,201211180den,den,StokBr00,rec_yds,55,,,,,
player,201211180den,den,StokBr00,rec_td,1,,,,,
player,201211180den,den,StokBr00,rec_long,31,,,,,
player,201211180den,den,StokBr00,fumbles,0,,,,,
player,201211180den,den,StokBr00,fumbles_lost,0,,,,,
player,201211180den,den,TammJa00,pass_cmp,0,,,,,
player,201211180den,den,TammJa00,pass_att,0,,,,,
player,201211180den,den,TammJa00,pass_yds,0,,,,,
player,201211180den,den,TammJa00,pass_td,0,,,,,
player,201211180den,den,TammJa00,pass_int,0,,,,,
player,201211180den,den,TammJa00,pass_sacked,0,,,,,
player,201211180den,den,TammJa00,pass_sacked_yds,0,,,,,
player,201211180den,den,TammJa00,pass_long,0,,,,,
player,201211180den,den,TammJa00,pass_rating,,,,,,
player,201211180den,den,TammJa00,rush_att,0,,,,,
player,201211180den,den,TammJa00,rush_yds,0,,,,,
player,201211180den,den,TammJa00,rush_td,0,,,,,
player,201211180den,den,TammJa00,rush_long,0,,,,,
player,201211180den,den,TammJa00,targets,5,,,,,
player,201211180den,den,TammJa00,rec,4,,,,,
player,201211180den,den,TammJa00,rec_yds,53,,,,,
player,201211180den,den,TammJa00,rec_td,0,,,,,
player,201211180den,den,TammJa00,rec_long,30,,,,,
player,201211180den,den,TammJa00,fumbles,0,,,,,
player,201211180den,den,TammJa00,fumbles_lost,0,,,,,
player,201211180den,den,ThomDe03,pass_cmp,0,,,,,
player,201211180den,den,ThomDe03,pass_att,0,,,,,
player,201211180den,den,ThomDe03,pass_yds,0,,,,,
player,201211180den,den,ThomDe03,pass_td,0,,,,,
player,201211180den,den,ThomDe03,pass_int,0,,,,,
player,201211180den,den,ThomDe03,pass_sacked,0,,,,,
player,201211180den,den,ThomDe03,pass_sacked_yds,0,,,,,
player,201211180den,den,ThomDe03,pass_long,0,,,,,
player,201211180den,den,ThomDe03,pass_rating,,,,,,
player,201211180den,den,ThomDe03,rush_att,0,,,,,
player,201211180den,den,ThomDe03,rush_yds,0,,,,,
player,201211180den,den,ThomDe03,rush_td,0,,,,,
player,201211180den,den,ThomDe03,rush_long,0,,,,,
player,201211180den,den,ThomDe03,targets,9,,,,,
player,201211180den,den,ThomDe03,rec,3,,,,,
player,201211180den,den,ThomDe03,rec_yds,42,,,,,
player,201211180den,den,ThomDe03,rec_td,1,,,,,
player,201211180den,den,ThomDe03,rec_long,17,,,,,
player,201211180den,den,ThomDe03,fumbles,0,,,,,
player,201211180den,den,ThomDe03,fumbles_lost,0,,,,,
player,201211180den,den,DreeJo00,pass_cmp,0,,,,,
player,201211180den,den,DreeJo00,pass_att,0,,,,,
player,201211180den,den,DreeJo00,pass_yds,0,,,,,
player,201211180den,den,DreeJo00,pass_td,0,,,,,
player,201211180den,den,DreeJo00,pass_int,0,,,,,
player,201211180den,den,DreeJo00,pass_sacked,0,,,,,
player,201211180den,den,DreeJo00,pass_sacked_yds,0,,,,,
player,201211180den,den,DreeJo00,pass_long,0,,,,,
player,201211180den,den,DreeJo00,pass_rating,,,,,,
player,201211180den,den,DreeJo00,rush_att,0,,,,,
player,201211180den,den,DreeJo00,rush_yds,0,,,,,
player,201211180den,den,DreeJo00,rush_td,0,,,,,
player,201211180den,den,DreeJo00,rush_long,0,,,,,
player,201211180den,den,DreeJo00,targets,6,,,,,
player,201211180den,den,DreeJo00,rec,4,,,,,
player,201211180den,den,DreeJo00,rec_yds,28,,,,,
player,201211180den,den,DreeJo00,rec_td,0,,,,,
player,201211180den,den,DreeJo00,rec_long,11,,,,,
player,201211180den,den,DreeJo00,fumbles,0,,,,,
player,201211180den,den,DreeJo00,fumbles_lost,0,,,,,
player,201211180den,den,DeckEr00,pass_cmp,0,,,,,
player,201211180den,den,DeckEr00,pass_att,0,,,,,
player,201211180den,den,DeckEr00,pass_yds,0,,,,,
player,201211180den,den,DeckEr00,pass_td,0,,,,,
player,201211180den,den,DeckEr00,pass_int,0,,,,,
player,201211180den,den,DeckEr00,pass_sacked,0,,,,,
player,201211180den,den,DeckEr00,pass_sacked_yds,0,,,,,
player,201211180den,den,DeckEr00,pass_long,0,,,,,
player,201211180den,den,DeckEr00,pass_rating,,,,,,
player,201211180den,den,DeckEr00,rush_att,0,,,,,
player,201211180den,den,DeckEr00,rush_yds,0,,,,,
player,201211180den,den,DeckEr00,rush_td,0,,,,,
player,201211180den,den,DeckEr00,rush_long,0,,,,,
player,201211180den,den,DeckEr00,targets,5,,,,,
player,201211180den,den,DeckEr00,rec,2,,,,,
player,201211180den,den,DeckEr00,rec_yds,23,,,,,
player,201211180den,den,DeckEr00,rec_td,1,,,,,
player,201211180den,den,DeckEr00,rec_long,20,,,,,
player,201211180den,den,DeckEr00,fumbles,0,,,,,
player,201211180den,den,DeckEr00,fumbles_lost,0,,,,,
player,201211180den,den,WillMa00,pass_cmp,0,,,,,
player,201211180den,den,WillMa00,pass_att,0,,,,,
player,201211180den,den,WillMa00,pass_yds,0,,,,,
player,201211180den,den,WillMa00,pass_td,0,,,,,
player,201211180den,den,WillMa00,pass_int,0,,,,,
player,201211180den,den,WillMa00,pass_sacked,0,,,,,
player,201211180den,den,WillMa00,pass_sacked_yds,0,,,,,
player,201211180den,den,WillMa00,pass_long,0,,,,,
player,201211180den,den,WillMa00,pass_rating,,,,,,
player,201211180den,den,WillMa00,rush_att,0,,,,,
player,201211180den,den,WillMa00,rush_yds,0,,,,,
player,201211180den,den,WillMa00,rush_td,0,,,,,
player,201211180den,den,WillMa00,rush_long,0,,,,,
player,201211180den,den,WillMa00,targets,4,,,,,
player,201211180den,den,WillMa00,rec,2,,,,,
player,201211180den,den,WillMa00,rec_yds,14,,,,,
player,201211180den,den,WillMa00,rec_td,0,,,,,
player,201211180den,den,WillMa00,rec_long,10,,,,,
player,201211180den,den,WillMa00,fumbles,0,,,,,
player,201211180den,den,WillMa00,fumbles_lost,0,,,,,
player,201211180den,sdg,WeddEr99,def_int,1,,,,,
player,201211180den,sdg,WeddEr99,def_int_yds,23,,,,,
player,201211180den,sdg,WeddEr99,def_int_td,1,,,,,
player,201211180den,sdg,WeddEr99,def_int_long,23,,,,,
player,201211180den,sdg,WeddEr99,pass_defended,1,,,,,
player,201211180den,sdg,WeddEr99,sacks,0.0,,,,,
player,201211180den,sdg,WeddEr99,tackles_combined,6,,,,,
player,201211180den,sdg,WeddEr99,tackles_solo,5,,,,,
player,201211180den,sdg,WeddEr99,tackles_assists,1,,,,,
player,201211180den,sdg,WeddEr99,tackles_loss,0,,,,,
player,201211180den,sdg,WeddEr99,qb_hits,0,,,,,
player,201211180den,sdg,WeddEr99,fumbles_rec,0,,,,,
player,201211180den,sdg,WeddEr99,fumbles_rec_yds,0,,,,,
player,201211180den,sdg,WeddEr99,fumbles_rec_td,0,,,,,
player,201211180den,sdg,WeddEr99,fumbles_forced,0,,,,,
player,201211180den,sdg,ReyeKe00,def_int,0,,,,,
player,201211180den,sdg,ReyeKe00,def_int_yds,0,,,,,
player,201211180den,sdg,ReyeKe00,def_int_td,0,,,,,
player,201211180den,sdg,ReyeKe00,def_int_long,0,,,,,
player,201211180den,sdg,ReyeKe00,pass_defended,0,,,,,
player,201211180den,sdg,ReyeKe00,sacks,2.0,,,,,
player,201211180den,sdg,ReyeKe00,tackles_combined,3,,,,,
player,201211180den,sdg,ReyeKe00,tackles_solo,3,,,,,
player,201211180den,sdg,ReyeKe00,tackles_assists,0,,,,,
player,201211180den,sdg,ReyeKe00,tackles_loss,2,,,,,
player,201211180den,sdg,ReyeKe00,qb_hits,2,,,,,
player,201211180den,sdg,ReyeKe00,fumbles_rec,0,,,,,
player,201211180den,sdg,ReyeKe00,fumbles_rec_yds,0,,,,,
player,201211180den,sdg,ReyeKe00,fumbles_rec_td,0,,,,,
