game,2012,6,20121014,201210140was,min,"Minnesota Vikings",26,was,"Washington Redskins",38
player,201210140was,min,ElliRh00,pass_att,0,,,,,
player,201210140was,min,ElliRh00,pass_yds,0,,,,,
player,201210140was,min,ElliRh00,pass_td,0,,,,,
player,201210140was,min,ElliRh00,pass_int,0,,,,,
player,201210140was,min,ElliRh00,pass_sacked,0,,,,,
player,201210140was,min,ElliRh00,pass_sacked_yds,0,,,,,
player,201210140was,min,ElliRh00,pass_long,0,,,,,
player,201210140was,min,ElliRh00,pass_rating,,,,,,
player,201210140was,min,ElliRh00,rush_att,0,,,,,
player,201210140was,min,ElliRh00,rush_yds,0,,,,,
player,201210140was,min,ElliRh00,rush_td,0,,,,,
player,201210140was,min,ElliRh00,rush_long,0,,,,,
player,201210140was,min,ElliRh00,targets,2,,,,,
player,201210140was,min,ElliRh00,rec,1,,,,,
player,201210140was,min,ElliRh00,rec_yds,16,,,,,
player,201210140was,min,ElliRh00,rec_td,0,,,,,
player,201210140was,min,ElliRh00,rec_long,16,,,,,
player,201210140was,min,ElliRh00,fumbles,0,,,,,
player,201210140was,min,ElliRh00,fumbles_lost,0,,,,,
player,201210140was,min,AromDe00,pass_cmp,0,,,,,
player,201210140was,min,AromDe00,pass_att,0,,,,,
player,201210140was,min,AromDe00,pass_yds,0,,,,,
player,201210140was,min,AromDe00,pass_td,0,,,,,
player,201210140was,min,AromDe00,pass_int,0,,,,,
player,201210140was,min,AromDe00,pass_sacked,0,,,,,
player,201210140was,min,AromDe00,pass_sacked_yds,0,,,,,
player,201210140was,min,AromDe00,pass_long,0,,,,,
player,201210140was,min,AromDe00,pass_rating,,,,,,
player,201210140was,min,AromDe00,rush_att,0,,,,,
player,201210140was,min,AromDe00,rush_yds,0,,,,,
player,201210140was,min,AromDe00,rush_td,0,,,,,
player,201210140was,min,AromDe00,rush_long,0,,,,,
player,201210140was,min,AromDe00,targets,2,,,,,
player,201210140was,min,AromDe00,rec,1,,,,,
player,201210140was,min,AromDe00,rec_yds,13,,,,,
player,201210140was,min,AromDe00,rec_td,0,,,,,
player,201210140was,min,AromDe00,rec_long,13,,,,,
player,201210140was,min,AromDe00,fumbles,0,,,,,
player,201210140was,min,AromDe00,fumbles_lost,0,,,,,
player,201210140was,min,CarlJo00,pass_cmp,0,,,,,
player,201210140was,min,CarlJo00,pass_att,0,,,,,
player,201210140was,min,CarlJo00,pass_yds,0,,,,,
player,201210140was,min,CarlJo00,pass_td,0,,,,,
player,201210140was,min,CarlJo00,pass_int,0,,,,,
player,201210140was,min,CarlJo00,pass_sacked,0,,,,,
player,201210140was,min,CarlJo00,pass_sacked_yds,0,,,,,
player,201210140was,min,CarlJo00,pass_long,0,,,,,
player,201210140was,min,CarlJo00,pass_rating,,,,,,
player,201210140was,min,CarlJo00,rush_att,0,,,,,
player,201210140was,min,CarlJo00,rush_yds,0,,,,,
player,201210140was,min,CarlJo00,rush_td,0,,,,,
player,201210140was,min,CarlJo00,rush_long,0,,,,,
player,201210140was,min,CarlJo00,targets,2,,,,,
player,201210140was,min,CarlJo00,rec,1,,,,,
player,201210140was,min,CarlJo00,rec_yds,7,,,,,
player,201210140was,min,CarlJo00,rec_td,0,,,,,
player,201210140was,min,CarlJo00,rec_long,7,,,,,
player,201210140was,min,CarlJo00,fumbles,0,,,,,
player,201210140was,min,CarlJo00,fumbles_lost,0,,,,,
player,201210140was,was,GrifRo01,pass_cmp,17,,,,,
player,201210140was,was,GrifRo01,pass_att,22,,,,,
player,201210140was,was,GrifRo01,pass_yds,182,,,,,
player,201210140was,was,GrifRo01,pass_td,1,,,,,
player,201210140was,was,GrifRo01,pass_int,1,,,,,
player,201210140was,was,GrifRo01,pass_sacked,1,,,,,
player,201210140was,was,GrifRo01,pass_sacked_yds,4,,,,,
player,201210140was,was,GrifRo01,pass_long,30,,,,,
player,201210140was,was,GrifRo01,pass_rating,97.2,,,,,
player,201210140was,was,GrifRo01,rush_att,13,,,,,
player,201210140was,was,GrifRo01,rush_yds,138,,,,,
player,201210140was,was,GrifRo01,rush_td,2,,,,,
player,201210140was,was,GrifRo01,rush_long,76,,,,,
player,201210140was,was,GrifRo01,targets,0,,,,,
player,201210140was,was,GrifRo01,rec,0,,,,,
player,201210140was,was,GrifRo01,rec_yds,0,,,,,
player,201210140was,was,GrifRo01,rec_td,0,,,,,
player,201210140was,was,GrifRo01,rec_long,0,,,,,
player,201210140was,was,GrifRo01,fumbles,0,,,,,
player,201210140was,was,GrifRo01,fumbles_lost,0,,,,,
player,201210140was,was,MorrAl00,pass_cmp,0,,,,,
player,201210140was,was,MorrAl00,pass_att,0,,,,,
player,201210140was,was,MorrAl00,pass_yds,0,,,,,
player,201210140was,was,MorrAl00,pass_td,0,,,,,
player,201210140was,was,MorrAl00,pass_int,0,,,,,
player,201210140was,was,MorrAl00,pass_sacked,0,,,,,
player,201210140was,was,MorrAl00,pass_sacked_yds,0,,,,,
player,201210140was,was,MorrAl00,pass_long,0,,,,,
player,201210140was,was,MorrAl00,pass_rating,,,,,,
player,201210140was,was,MorrAl00,rush_att,16,,,,,
player,201210140was,was,MorrAl00,rush_yds,47,,,,,
player,201210140was,was,MorrAl00,rush_td,1,,,,,
player,201210140was,was,MorrAl00,rush_long,15,,,,,
player,201210140was,was,MorrAl00,targets,2,,,,,
player,201210140was,was,MorrAl00,rec,1,,,,,
player,201210140was,was,MorrAl00,rec_yds,9,,,,,
player,201210140was,was,MorrAl00,rec_td,0,,,,,
player,201210140was,was,MorrAl00,rec_long,9,,,,,
player,201210140was,was,MorrAl00,fumbles,0,,,,,
player,201210140was,was,MorrAl00,fumbles_lost,0,,,,,
player,201210140was,was,MossSa00,pass_cmp,0,,,,,
player,201210140was,was,MossSa00,pass_att,0,,,,,
player,201210140was,was,MossSa00,pass_yds,0,,,,,
player,201210140was,was,MossSa00,pass_td,0,,,,,
player,201210140was,was,MossSa00,pass_int,0,,,,,
player,201210140was,was,MossSa00,pass_sacked,0,,,,,
player,201210140was,was,MossSa00,pass_sacked_yds,0,,,,,
player,201210140was,was,MossSa00,pass_long,0,,,,,
player,201210140was,was,MossSa00,pass_rating,,,,,,
player,201210140was,was,MossSa00,rush_att,0,,,,,
player,201210140was,was,MossSa00,rush_yds,0,,,,,
player,201210140was,was,MossSa00,rush_td,0,,,,,
player,201210140was,was,MossSa00,rush_long,0,,,,,
player,201210140was,was,MossSa00,targets,4,,,,,
player,201210140was,was,MossSa00,rec,4,,,,,
player,201210140was,was,MossSa00,rec_yds,46,,,,,
player,201210140was,was,MossSa00,rec_td,0,,,,,
player,201210140was,was,MossSa00,rec_long,30,,,,,
player,201210140was,was,MossSa00,fumbles,0,,,,,
player,201210140was,was,MossSa00,fumbles_lost,0,,,,,
player,201210140was,was,DaviFr01,pass_cmp,0,,,,,
player,201210140was,was,DaviFr01,pass_att,0,,,,,
player,201210140was,was,DaviFr01,pass_yds,0,,,,,
player,201210140was,was,DaviFr01,pass_td,0,,,,,
player,201210140was,was,DaviFr01,pass_int,0,,,,,
player,201210140was,was,DaviFr01,pass_sacked,0,,,,,
player,201210140was,was,DaviFr01,pass_sacked_yds,0,,,,,
player,201210140was,was,DaviFr01,pass_long,0,,,,,
player,201210140was,was,DaviFr01,pass_rating,,,,,,
player,201210140was,was,DaviFr01,rush_att,0,,,,,
player,201210140was,was,DaviFr01,rush_yds,0,,,,,
player,201210140was,was,DaviFr01,rush_td,0,,,,,
player,201210140was,was,DaviFr01,rush_long,0,,,,,
player,201210140was,was,DaviFr01,targets,4,,,,,
player,201210140was,was,DaviFr01,rec,3,,,,,
player,201210140was,was,DaviFr01,rec_yds,46,,,,,
player,201210140was,was,DaviFr01,rec_td,0,,,,,
player,201210140was,was,DaviFr01,rec_long,16,,,,,
player,201210140was,was,DaviFr01,fumbles,0,,,,,
player,201210140was,was,DaviFr01,fumbles_lost,0,,,,,
player,201210140was,was,MorgJo00,pass_cmp,0,,,,,
player,201210140was,was,MorgJo00,pass_att,0,,,,,
player,201210140was,was,MorgJo00,pass_yds,0,,,,,
player,201210140was,was,MorgJo00,pass_td,0,,,,,
player,201210140was,was,MorgJo00,pass_int,0,,,,,
player,201210140was,was,MorgJo00,pass_sacked,0,,,,,
player,201210140was,was,MorgJo00,pass_sacked_yds,0,,,,,
player,201210140was,was,MorgJo00,pass_long,0,,,,,
player,201210140was,was,MorgJo00,pass_rating,,,,,,
player,201210140was,was,MorgJo00,rush_att,0,,,,,
player,201210140was,was,MorgJo00,rush_yds,0,,,,,
player,201210140was,was,MorgJo00,rush_td,0,,,,,
player,201210140was,was,MorgJo00,rush_long,0,,,,,
player,201210140was,was,MorgJo00,targets,4,,,,,
player,201210140was,was,MorgJo00,rec,3,,,,,
player,201210140was,was,MorgJo00,rec_yds,42,,,,,
player,201210140was,was,MorgJo00,rec_td,0,,,,,
player,201210140was,was,MorgJo00,rec_long,17,,,,,
player,201210140was,was,MorgJo00,fumbles,0,,,,,
player,201210140was,was,MorgJo00,fumbles_lost,0,,,,,
player,201210140was,was,HankLe00,pass_cmp,0,,,,,
player,201210140was,was,HankLe00,pass_att,0,,,,,
player,201210140was,was,HankLe00,pass_yds,0,,,,,
player,201210140was,was,HankLe00,pass_td,0,,,,,
player,201210140was,was,HankLe00,pass_int,0,,,,,
player,201210140was,was,HankLe00,pass_sacked,0,,,,,
player,201210140was,was,HankLe00,pass_sacked_yds,0,,,,,
player,201210140was,was,HankLe00,pass_long,0,,,,,
player,201210140was,was,HankLe00,pass_rating,,,,,,
player,201210140was,was,HankLe00,rush_att,0,,,,,
player,201210140was,was,HankLe00,rush_yds,0,,,,,
player,201210140was,was,HankLe00,rush_td,0,,,,,
player,201210140was,was,HankLe00,rush_long,0,,,,,
player,201210140was,was,HankLe00,targets,3,,,,,
player,201210140was,was,HankLe00,rec,2,,,,,
player,201210140was,was,HankLe00,rec_yds,23,,,,,
player,201210140was,was,HankLe00,rec_td,0,,,,,
player,201210140was,was,HankLe00,rec_long,14,,,,,
player,201210140was,was,HankLe00,fumbles,0,,,,,
player,201210140was,was,HankLe00,fumbles_lost,0,,,,,
player,201210140was,was,RoysEv00,pass_cmp,0,,,,,
player,201210140was,was,RoysEv00,pass_att,0,,,,,
player,201210140was,was,RoysEv00,pass_yds,0,,,,,
player,201210140was,was,RoysEv00,pass_td,0,,,,,
player,201210140was,was,RoysEv00,pass_int,0,,,,,
player,201210140was,was,RoysEv00,pass_sacked,0,,,,,
player,201210140was,was,RoysEv00,pass_sacked_yds,0,,,,,
player,201210140was,was,RoysEv00,pass_long,0,,,,,
player,201210140was,was,RoysEv00,pass_rating,,,,,,
player,201210140was,was,RoysEv00,rush_att,1,,,,,
player,201210140was,was,RoysEv00,rush_yds,0,,,,,
player,201210140was,was,RoysEv00,rush_td,0,,,,,
player,201210140was,was,RoysEv00,rush_long,0,,,,,
player,201210140was,was,RoysEv00,targets,1,,,,,
player,201210140was,was,RoysEv00,rec,1,,,,,
player,201210140was,was,RoysEv00,rec_yds,7,,,,,
player,201210140was,was,RoysEv00,rec_td,0,,,,,
player,201210140was,was,RoysEv00,rec_long,7,,,,,
player,201210140was,was,RoysEv00,fumbles,0,,,,,
player,201210140was,was,RoysEv00,fumbles_lost,0,,,,,
player,201210140was,was,YounDa01,pass_cmp,0,,,,,
player,201210140was,was,YounDa01,pass_att,0,,,,,
player,201210140was,was,YounDa01,pass_yds,0,,,,,
player,201210140was,was,YounDa01,pass_td,0,,,,,
player,201210140was,was,YounDa01,pass_int,0,,,,,
player,201210140was,was,YounDa01,pass_sacked,0,,,,,
player,201210140was,was,YounDa01,pass_sacked_yds,0,,,,,
player,201210140was,was,YounDa01,pass_long,0,,,,,
player,201210140was,was,YounDa01,pass_rating,,,,,,
player,201210140was,was,YounDa01,rush_att,0,,,,,
player,201210140was,was,YounDa01,rush_yds,0,,,,,
player,201210140was,was,YounDa01,rush_td,0,,,,,
player,201210140was,was,YounDa01,rush_long,0,,,,,
player,201210140was,was,YounDa01,targets,1,,,,,
player,201210140was,was,YounDa01,rec,1,,,,,
player,201210140was,was,YounDa01,rec_yds,6,,,,,
player,201210140was,was,YounDa01,rec_td,1,,,,,
player,201210140was,was,YounDa01,rec_long,6,,,,,
player,201210140was,was,YounDa01,fumbles,0,,,,,
player,201210140was,was,YounDa01,fumbles_lost,0,,,,,
player,201210140was,was,BrisDe00,pass_cmp,0,,,,,
player,201210140was,was,BrisDe00,pass_att,0,,,,,
player,201210140was,was,BrisDe00,pass_yds,0,,,,,
player,201210140was,was,BrisDe00,pass_td,0,,,,,
player,201210140was,was,BrisDe00,pass_int,0,,,,,
player,201210140was,was,BrisDe00,pass_sacked,0,,,,,
player,201210140was,was,BrisDe00,pass_sacked_yds,0,,,,,
player,201210140was,was,BrisDe00,pass_long,0,,,,,
player,201210140was,was,BrisDe00,pass_rating,,,,,,
player,201210140was,was,BrisDe00,rush_att,0,,,,,
player,201210140was,was,BrisDe00,rush_yds,0,,,,,
player,201210140was,was,BrisDe00,rush_td,0,,,,,
player,201210140was,was,BrisDe00,rush_long,0,,,,,
player,201210140was,was,BrisDe00,targets,1,,,,,
player,201210140was,was,BrisDe00,rec,0,,,,,
player,201210140was,was,BrisDe00,rec_yds,0,,,,,
player,201210140was,was,BrisDe00,rec_td,0,,,,,
player,201210140was,was,BrisDe00,rec_long,0,,,,,
player,201210140was,was,BrisDe00,fumbles,0,,,,,
player,201210140was,was,BrisDe00,fumbles_lost,0,,,,,
player,201210140was,was,BankBr00,pass_cmp,0,,,,,
player,201210140was,was,BankBr00,pass_att,0,,,,,
player,201210140was,was,BankBr00,pass_yds,0,,,,,
player,201210140was,was,BankBr00,pass_td,0,,,,,
player,201210140was,was,BankBr00,pass_int,0,,,,,
player,201210140was,was,BankBr00,pass_sacked,0,,,,,
player,201210140was,was,BankBr00,pass_sacked_yds,0,,,,,
player,201210140was,was,BankBr00,pass_long,0,,,,,
player,201210140was,was,BankBr00,pass_rating,,,,,,
player,201210140was,was,BankBr00,rush_att,2,,,,,
player,201210140was,was,BankBr00,rush_yds,-2,,,,,
player,201210140was,was,BankBr00,rush_td,0,,,,,
player,201210140was,was,BankBr00,rush_long,-1,,,,,
player,201210140was,was,BankBr00,targets,2,,,,,
player,201210140was,was,BankBr00,rec,2,,,,,
player,201210140was,was,BankBr00,rec_yds,3,,,,,
player,201210140was,was,BankBr00,rec_td,0,,,,,
player,201210140was,was,BankBr00,rec_long,3,,,,,
player,201210140was,was,BankBr00,fumbles,1,,,,,
player,201210140was,was,BankBr00,fumbles_lost,0,,,,,
player,201210140was,min,WinfAn20,def_int,1,,,,,
player,201210140was,min,WinfAn20,def_int_yds,0,,,,,
player,201210140was,min,WinfAn20,def_int_td,0,,,,,
player,201210140was,min,WinfAn20,def_int_long,0,,,,,
player,201210140was,min,WinfAn20,pass_defended,1,,,,,
player,201210140was,min,WinfAn20,sacks,0.0,,,,,
player,201210140was,min,WinfAn20,tackles_combined,10,,,,,
player,201210140was,min,WinfAn20,tackles_solo,5,,,,,
player,201210140was,min,WinfAn20,tackles_assists,5,,,,,
player,201210140was,min,WinfAn20,tackles_loss,3,,,,,
player,201210140was,min,WinfAn20,qb_hits,0,,,,,
player,201210140was,min,WinfAn20,fumbles_rec,0,,,,,
player,201210140was,min,WinfAn20,fumbles_rec_yds,0,,,,,
player,201210140was,min,WinfAn20,fumbles_rec_td,0,,,,,
player,201210140was,min,WinfAn20,fumbles_forced,0,,,,,
player,201210140was,min,AlleJa22,def_int,0,,,,,
player,201210140was,min,AlleJa22,def_int_yds,0,,,,,
player,201210140was,min,AlleJa22,def_int_td,0,,,,,
player,201210140was,min,AlleJa22,def_int_long,0,,,,,
player,201210140was,min,AlleJa22,pass_defended,0,,,,,
player,201210140was,min,AlleJa22,sacks,1.0,,,,,
player,201210140was,min,AlleJa22,tackles_combined,5,,,,,
player,201210140was,min,AlleJa22,tackles_solo,4,,,,,
player,201210140was,min,AlleJa22,tackles_assists,1,,,,,
player,201210140was,min,AlleJa22,tackles_loss,2,,,,,
player,201210140was,min,AlleJa22,qb_hits,2,,,,,
player,201210140was,min,AlleJa22,fumbles_rec,0,,,,,
player,201210140was,min,AlleJa22,fumbles_rec_yds,0,,,,,
player,201210140was,min,AlleJa22,fumbles_rec_td,0,,,,,
player,201210140was,min,AlleJa22,fumbles_forced,0,,,,,
player,201210140was,min,GreeCh99,def_int,0,,,,,
player,201210140was,min,GreeCh99,def_int_yds,0,,,,,
player,201210140was,min,GreeCh99,def_int_td,0,,,,,
player,201210140was,min,GreeCh99,def_int_long,0,,,,,
player,201210140was,min,GreeCh99,pass_defended,0,,,,,
player,201210140was,min,GreeCh99,sacks,0.0,,,,,
player,201210140was,min,GreeCh99,tackles_combined,7,,,,,
player,201210140was,min,GreeCh99,tackles_solo,3,,,,,
player,201210140was,min,GreeCh99,tackles_assists,4,,,,,
player,201210140was,min,GreeCh99,tackles_loss,0,,,,,
player,201210140was,min,GreeCh99,qb_hits,0,,,,,
player,201210140was,min,GreeCh99,fumbles_rec,0,,,,,
player,201210140was,min,GreeCh99,fumbles_rec_yds,0,,,,,
player,201210140was,min,GreeCh99,fumbles_rec_td,0,,,,,
player,201210140was,min,GreeCh99,fumbles_forced,0,,,,,
player,201210140was,min,SanfJa99,def_int,0,,,,,
player,201210140was,min,SanfJa99,def_int_yds,0,,,,,
player,201210140was,min,SanfJa99,def_int_td,0,,,,,
player,201210140was,min,SanfJa99,def_int_long,0,,,,,
player,201210140was,min,SanfJa99,pass_defended,0,,,,,
player,201210140was,min,SanfJa99,sacks,0.0,,,,,
player,201210140was,min,SanfJa99,tackles_combined,7,,,,,
player,201210140was,min,SanfJa99,tackles_solo,5,,,,,
player,201210140was,min,SanfJa99,tackles_assists,2,,,,,
player,201210140was,min,SanfJa99,tackles_loss,0,,,,,
player,201210140was,min,SanfJa99,qb_hits,0,,,,,
player,201210140was,min,SanfJa99,fumbles_rec,0,,,,,
player,201210140was,min,SanfJa99,fumbles_rec_yds,0,,,,,
player,201210140was,min,SanfJa99,fumbles_rec_td,0,,,,,
player,201210140was,min,SanfJa99,fumbles_forced,1,,,,,
player,201210140was,min,BrinJa99,def_int,0,,,,,
player,201210140was,min,BrinJa99,def_int_yds,0,,,,,
player,201210140was,min,BrinJa99,def_int_td,0,,,,,
player,201210140was,min,BrinJa99,def_int_long,0,,,,,
player,201210140was,min,BrinJa99,pass_defended,0,,,,,
player,201210140was,min,BrinJa99,sacks,0.0,,,,,
player,201210140was,min,BrinJa99,tackles_combined,6,,,,,
player,201210140was,min,BrinJa99,tackles_solo,2,,,,,
player,201210140was,min,BrinJa99,tackles_assists,4,,,,,
player,201210140was,min,BrinJa99,tackles_loss,0,,,,,
player,201210140was,min,BrinJa99,qb_hits,0,,,,,
player,201210140was,min,BrinJa99,fumbles_rec,0,,,,,
player,201210140was,min,BrinJa99,fumbles_rec_yds,0,,,,,
player,201210140was,min,BrinJa99,fumbles_rec_td,0,,,,,
player,201210140was,min,BrinJa99,fumbles_forced,0,,,,,
player,201210140was,min,CookCh99,def_int,0,,,,,
player,201210140was,min,CookCh99,def_int_yds,0,,,,,
player,201210140was,min,CookCh99,def_int_td,0,,,,,
player,201210140was,min,CookCh99,def_int_long,0,,,,,
player,201210140was,min,CookCh99,pass_defended,1,,,,,
player,201210140was,min,CookCh99,sacks,0.0,,,,,
player,201210140was,min,CookCh99,tackles_combined,6,,,,,
player,201210140was,min,CookCh99,tackles_solo,4,,,,,
