game,2012,11,20121119,201211190sfo,chi,"Chicago Bears",7,sfo,"San Francisco 49ers",32
player,201211190sfo,chi,PeppJu99,def_int_yds,0,,,,,
player,201211190sfo,chi,PeppJu99,def_int_td,0,,,,,
player,201211190sfo,chi,PeppJu99,def_int_long,0,,,,,
player,201211190sfo,chi,PeppJu99,pass_defended,0,,,,,
player,201211190sfo,chi,PeppJu99,sacks,0.0,,,,,
player,201211190sfo,chi,PeppJu99,tackles_combined,2,,,,,
player,201211190sfo,chi,PeppJu99,tackles_solo,2,,,,,
player,201211190sfo,chi,PeppJu99,tackles_assists,0,,,,,
player,201211190sfo,chi,PeppJu99,tackles_loss,0,,,,,
player,201211190sfo,chi,PeppJu99,qb_hits,0,,,,,
player,201211190sfo,chi,PeppJu99,fumbles_rec,0,,,,,
player,201211190sfo,chi,PeppJu99,fumbles_rec_yds,0,,,,,
player,201211190sfo,chi,PeppJu99,fumbles_rec_td,0,,,,,
player,201211190sfo,chi,PeppJu99,fumbles_forced,0,,,,,
player,201211190sfo,chi,HaydKe20,def_int,0,,,,,
player,201211190sfo,chi,HaydKe20,def_int_yds,0,,,,,
player,201211190sfo,chi,HaydKe20,def_int_td,0,,,,,
player,201211190sfo,chi,HaydKe20,def_int_long,0,,,,,
player,201211190sfo,chi,HaydKe20,pass_defended,0,,,,,
player,201211190sfo,chi,HaydKe20,sacks,0.0,,,,,
player,201211190sfo,chi,HaydKe20,tackles_combined,1,,,,,
player,201211190sfo,chi,HaydKe20,tackles_solo,1,,,,,
player,201211190sfo,chi,HaydKe20,tackles_assists,0,,,,,
player,201211190sfo,chi,HaydKe20,tackles_loss,0,,,,,
player,201211190sfo,chi,HaydKe20,qb_hits,0,,,,,
player,201211190sfo,chi,HaydKe20,fumbles_rec,0,,,,,
player,201211190sfo,chi,HaydKe20,fumbles_rec_yds,0,,,,,
player,201211190sfo,chi,HaydKe20,fumbles_rec_td,0,,,,,
player,201211190sfo,chi,HaydKe20,fumbles_forced,0,,,,,
player,201211190sfo,chi,OkoyAm99,def_int,0,,,,,
player,201211190sfo,chi,OkoyAm99,def_int_yds,0,,,,,
player,201211190sfo,chi,OkoyAm99,def_int_td,0,,,,,
player,201211190sfo,chi,OkoyAm99,def_int_long,0,,,,,
player,201211190sfo,chi,OkoyAm99,pass_defended,0,,,,,
player,201211190sfo,chi,OkoyAm99,sacks,0.0,,,,,
player,201211190sfo,chi,OkoyAm99,tackles_combined,1,,,,,
player,201211190sfo,chi,OkoyAm99,tackles_solo,0,,,,,
player,201211190sfo,chi,OkoyAm99,tackles_assists,1,,,,,
player,201211190sfo,chi,OkoyAm99,tackles_loss,0,,,,,
player,201211190sfo,chi,OkoyAm99,qb_hits,0,,,,,
player,201211190sfo,chi,OkoyAm99,fumbles_rec,0,,,,,
player,201211190sfo,chi,OkoyAm99,fumbles_rec_yds,0,,,,,
player,201211190sfo,chi,OkoyAm99,fumbles_rec_td,0,,,,,
player,201211190sfo,chi,OkoyAm99,fumbles_forced,0,,,,,
player,201211190sfo,chi,StelCr99,def_int,0,,,,,
player,201211190sfo,chi,StelCr99,def_int_yds,0,,,,,
player,201211190sfo,chi,StelCr99,def_int_td,0,,,,,
player,201211190sfo,chi,StelCr99,def_int_long,0,,,,,
player,201211190sfo,chi,StelCr99,pass_defended,0,,,,,
player,201211190sfo,chi,StelCr99,sacks,0.0,,,,,
player,201211190sfo,chi,StelCr99,tackles_combined,1,,,,,
player,201211190sfo,chi,StelCr99,tackles_solo,1,,,,,
player,201211190sfo,chi,StelCr99,tackles_assists,0,,,,,
player,201211190sfo,chi,StelCr99,tackles_loss,0,,,,,
player,201211190sfo,chi,StelCr99,qb_hits,0,,,,,
player,201211190sfo,chi,StelCr99,fumbles_rec,0,,,,,
player,201211190sfo,chi,StelCr99,fumbles_rec_yds,0,,,,,
player,201211190sfo,chi,StelCr99,fumbles_rec_td,0,,,,,
player,201211190sfo,chi,StelCr99,fumbles_forced,0,,,,,
player,201211190sfo,chi,ThomJ.02,def_int,0,,,,,
player,201211190sfo,chi,ThomJ.02,def_int_yds,0,,,,,
player,201211190sfo,chi,ThomJ.02,def_int_td,0,,,,,
player,201211190sfo,chi,ThomJ.02,def_int_long,0,,,,,
player,201211190sfo,chi,ThomJ.02,pass_defended,0,,,,,
player,201211190sfo,chi,ThomJ.02,sacks,0.0,,,,,
player,201211190sfo,chi,ThomJ.02,tackles_combined,1,,,,,
player,201211190sfo,chi,ThomJ.02,tackles_solo,1,,,,,
player,201211190sfo,chi,ThomJ.02,tackles_assists,0,,,,,
player,201211190sfo,chi,ThomJ.02,tackles_loss,0,,,,,
player,201211190sfo,chi,ThomJ.02,qb_hits,0,,,,,
player,201211190sfo,chi,ThomJ.02,fumbles_rec,0,,,,,
player,201211190sfo,chi,ThomJ.02,fumbles_rec_yds,0,,,,,
player,201211190sfo,chi,ThomJ.02,fumbles_rec_td,0,,,,,
player,201211190sfo,chi,ThomJ.02,fumbles_forced,0,,,,,
player,201211190sfo,chi,WaltAn01,def_int,0,,,,,
player,201211190sfo,chi,WaltAn01,def_int_yds,0,,,,,
player,201211190sfo,chi,WaltAn01,def_int_td,0,,,,,
player,201211190sfo,chi,WaltAn01,def_int_long,0,,,,,
player,201211190sfo,chi,WaltAn01,pass_defended,0,,,,,
player,201211190sfo,chi,WaltAn01,sacks,0.0,,,,,
player,201211190sfo,chi,WaltAn01,tackles_combined,1,,,,,
player,201211190sfo,chi,WaltAn01,tackles_solo,1,,,,,
player,201211190sfo,chi,WaltAn01,tackles_assists,0,,,,,
player,201211190sfo,chi,WaltAn01,tackles_loss,0,,,,,
player,201211190sfo,chi,WaltAn01,qb_hits,0,,,,,
player,201211190sfo,chi,WaltAn01,fumbles_rec,0,,,,,
player,201211190sfo,chi,WaltAn01,fumbles_rec_yds,0,,,,,
player,201211190sfo,chi,WaltAn01,fumbles_rec_td,0,,,,,
player,201211190sfo,chi,WaltAn01,fumbles_forced,0,,,,,
player,201211190sfo,chi,CampJa00,def_int,0,,,,,
player,201211190sfo,chi,CampJa00,def_int_yds,0,,,,,
player,201211190sfo,chi,CampJa00,def_int_td,0,,,,,
player,201211190sfo,chi,CampJa00,def_int_long,0,,,,,
player,201211190sfo,chi,CampJa00,pass_defended,0,,,,,
player,201211190sfo,chi,CampJa00,sacks,0.0,,,,,
player,201211190sfo,chi,CampJa00,tackles_combined,0,,,,,
player,201211190sfo,chi,CampJa00,tackles_solo,0,,,,,
player,201211190sfo,chi,CampJa00,tackles_assists,0,,,,,
player,201211190sfo,chi,CampJa00,tackles_loss,,,,,,
player,201211190sfo,chi,CampJa00,qb_hits,,,,,,
player,201211190sfo,chi,CampJa00,fumbles_rec,1,,,,,
player,201211190sfo,chi,CampJa00,fumbles_rec_yds,0,,,,,
player,201211190sfo,chi,CampJa00,fumbles_rec_td,0,,,,,
player,201211190sfo,chi,CampJa00,fumbles_forced,0,,,,,
player,201211190sfo,chi,McMaSh99,def_int,0,,,,,
player,201211190sfo,chi,McMaSh99,def_int_yds,0,,,,,
player,201211190sfo,chi,McMaSh99,def_int_td,0,,,,,
player,201211190sfo,chi,McMaSh99,def_int_long,0,,,,,
player,201211190sfo,chi,McMaSh99,pass_defended,0,,,,,
player,201211190sfo,chi,McMaSh99,sacks,0.0,,,,,
player,201211190sfo,chi,McMaSh99,tackles_combined,0,,,,,
player,201211190sfo,chi,McMaSh99,tackles_solo,0,,,,,
player,201211190sfo,chi,McMaSh99,tackles_assists,0,,,,,
player,201211190sfo,chi,McMaSh99,tackles_loss,0,,,,,
player,201211190sfo,chi,McMaSh99,qb_hits,0,,,,,
player,201211190sfo,chi,McMaSh99,fumbles_rec,1,,,,,
player,201211190sfo,chi,McMaSh99,fumbles_rec_yds,0,,,,,
player,201211190sfo,chi,McMaSh99,fumbles_rec_td,0,,,,,
player,201211190sfo,chi,McMaSh99,fumbles_forced,0,,,,,
player,201211190sfo,sfo,BrowTa99,def_int,1,,,,,
player,201211190sfo,sfo,BrowTa99,def_int_yds,5,,,,,
player,201211190sfo,sfo,BrowTa99,def_int_td,0,,,,,
player,201211190sfo,sfo,BrowTa99,def_int_long,5,,,,,
player,201211190sfo,sfo,BrowTa99,pass_defended,1,,,,,
player,201211190sfo,sfo,BrowTa99,sacks,0.0,,,,,
player,201211190sfo,sfo,BrowTa99,tackles_combined,3,,,,,
player,201211190sfo,sfo,BrowTa99,tackles_solo,2,,,,,
player,201211190sfo,sfo,BrowTa99,tackles_assists,1,,,,,
player,201211190sfo,sfo,BrowTa99,tackles_loss,0,,,,,
player,201211190sfo,sfo,BrowTa99,qb_hits,0,,,,,
player,201211190sfo,sfo,BrowTa99,fumbles_rec,0,,,,,
player,201211190sfo,sfo,BrowTa99,fumbles_rec_yds,0,,,,,
player,201211190sfo,sfo,BrowTa99,fumbles_rec_td,0,,,,,
player,201211190sfo,sfo,BrowTa99,fumbles_forced,0,,,,,
player,201211190sfo,sfo,GoldDa99,def_int,1,,,,,
player,201211190sfo,sfo,GoldDa99,def_int_yds,0,,,,,
player,201211190sfo,sfo,GoldDa99,def_int_td,0,,,,,
player,201211190sfo,sfo,GoldDa99,def_int_long,0,,,,,
player,201211190sfo,sfo,GoldDa99,pass_defended,1,,,,,
player,201211190sfo,sfo,GoldDa99,sacks,0.0,,,,,
player,201211190sfo,sfo,GoldDa99,tackles_combined,2,,,,,
player,201211190sfo,sfo,GoldDa99,tackles_solo,2,,,,,
player,201211190sfo,sfo,GoldDa99,tackles_assists,0,,,,,
player,201211190sfo,sfo,GoldDa99,tackles_loss,0,,,,,
player,201211190sfo,sfo,GoldDa99,qb_hits,0,,,,,
player,201211190sfo,sfo,GoldDa99,fumbles_rec,0,,,,,
player,201211190sfo,sfo,GoldDa99,fumbles_rec_yds,0,,,,,
player,201211190sfo,sfo,GoldDa99,fumbles_rec_td,0,,,,,
player,201211190sfo,sfo,GoldDa99,fumbles_forced,0,,,,,
player,201211190sfo,sfo,SmitAl04,def_int,0,,,,,
player,201211190sfo,sfo,SmitAl04,def_int_yds,0,,,,,
player,201211190sfo,sfo,SmitAl04,def_int_td,0,,,,,
player,201211190sfo,sfo,SmitAl04,def_int_long,0,,,,,
player,201211190sfo,sfo,SmitAl04,pass_defended,0,,,,,
player,201211190sfo,sfo,SmitAl04,sacks,5.5,,,,,
player,201211190sfo,sfo,SmitAl04,tackles_combined,7,,,,,
player,201211190sfo,sfo,SmitAl04,tackles_solo,6,,,,,
player,201211190sfo,sfo,SmitAl04,tackles_assists,1,,,,,
player,201211190sfo,sfo,SmitAl04,tackles_loss,4,,,,,
player,201211190sfo,sfo,SmitAl04,qb_hits,7,,,,,
player,201211190sfo,sfo,SmitAl04,fumbles_rec,0,,,,,
player,201211190sfo,sfo,SmitAl04,fumbles_rec_yds,0,,,,,
player,201211190sfo,sfo,SmitAl04,fumbles_rec_td,0,,,,,
player,201211190sfo,sfo,SmitAl04,fumbles_forced,2,,,,,
player,201211190sfo,sfo,SmitJu20,def_int,0,,,,,
player,201211190sfo,sfo,SmitJu20,def_int_yds,0,,,,,
player,201211190sfo,sfo,SmitJu20,def_int_td,0,,,,,
player,201211190sfo,sfo,SmitJu20,def_int_long,0,,,,,
player,201211190sfo,sfo,SmitJu20,pass_defended,0,,,,,
player,201211190sfo,sfo,SmitJu20,sacks,0.5,,,,,
player,201211190sfo,sfo,SmitJu20,tackles_combined,4,,,,,
player,201211190sfo,sfo,SmitJu20,tackles_solo,1,,,,,
player,201211190sfo,sfo,SmitJu20,tackles_assists,3,,,,,
player,201211190sfo,sfo,SmitJu20,tackles_loss,1,,,,,
player,201211190sfo,sfo,SmitJu20,qb_hits,3,,,,,
player,201211190sfo,sfo,SmitJu20,fumbles_rec,0,,,,,
player,201211190sfo,sfo,SmitJu20,fumbles_rec_yds,0,,,,,
player,201211190sfo,sfo,SmitJu20,fumbles_rec_td,0,,,,,
player,201211190sfo,sfo,SmitJu20,fumbles_forced,0,,,,,
player,201211190sfo,sfo,BowmNa99,def_int,0,,,,,
player,201211190sfo,sfo,BowmNa99,def_int_yds,0,,,,,
player,201211190sfo,sfo,BowmNa99,def_int_td,0,,,,,
player,201211190sfo,sfo,BowmNa99,def_int_long,0,,,,,
player,201211190sfo,sfo,BowmNa99,pass_defended,0,,,,,
player,201211190sfo,sfo,BowmNa99,sacks,0.0,,,,,
player,201211190sfo,sfo,BowmNa99,tackles_combined,13,,,,,
player,201211190sfo,sfo,BowmNa99,tackles_solo,12,,,,,
player,201211190sfo,sfo,BowmNa99,tackles_assists,1,,,,,
player,201211190sfo,sfo,BowmNa99,tackles_loss,0,,,,,
player,201211190sfo,sfo,BowmNa99,qb_hits,0,,,,,
player,201211190sfo,sfo,BowmNa99,fumbles_rec,0,,,,,
player,201211190sfo,sfo,BowmNa99,fumbles_rec_yds,0,,,,,
player,201211190sfo,sfo,BowmNa99,fumbles_rec_td,0,,,,,
player,201211190sfo,sfo,BowmNa99,fumbles_forced,0,,,,,
player,201211190sfo,sfo,WillPa98,def_int,0,,,,,
player,201211190sfo,sfo,WillPa98,def_int_yds,0,,,,,
player,201211190sfo,sfo,WillPa98,def_int_td,0,,,,,
player,201211190sfo,sfo,WillPa98,def_int_long,0,,,,,
player,201211190sfo,sfo,WillPa98,pass_defended,2,,,,,
player,201211190sfo,sfo,WillPa98,sacks,0.0,,,,,
player,201211190sfo,sfo,WillPa98,tackles_combined,7,,,,,
player,201211190sfo,sfo,WillPa98,tackles_solo,6,,,,,
player,201211190sfo,sfo,WillPa98,tackles_assists,1,,,,,
player,201211190sfo,sfo,WillPa98,tackles_loss,0,,,,,
player,201211190sfo,sfo,WillPa98,qb_hits,0,,,,,
player,201211190sfo,sfo,WillPa98,fumbles_rec,0,,,,,
player,201211190sfo,sfo,WillPa98,fumbles_rec_yds,0,,,,,
player,201211190sfo,sfo,WillPa98,fumbles_rec_td,0,,,,,
player,201211190sfo,sfo,WillPa98,fumbles_forced,0,,,,,
player,201211190sfo,sfo,WhitDo20,def_int,0,,,,,
player,201211190sfo,sfo,WhitDo20,def_int_yds,0,,,,,
player,201211190sfo,sfo,WhitDo20,def_int_td,0,,,,,
player,201211190sfo,sfo,WhitDo20,def_int_long,0,,,,,
player,201211190sfo,sfo,WhitDo20,pass_defended,0,,,,,
player,201211190sfo,sfo,WhitDo20,sacks,0.0,,,,,
player,201211190sfo,sfo,WhitDo20,tackles_combined,5,,,,,
player,201211190sfo,sfo,WhitDo20,tackles_solo,4,,,,,
player,201211190sfo,sfo,WhitDo20,tackles_assists,1,,,,,
player,201211190sfo,sfo,WhitDo20,tackles_loss,0,,,,,
player,201211190sfo,sfo,WhitDo20,qb_hits,0,,,,,
player,201211190sfo,sfo,WhitDo20,fumbles_rec,0,,,,,
player,201211190sfo,sfo,WhitDo20,fumbles_rec_yds,0,,,,,
player,201211190sfo,sfo,WhitDo20,fumbles_rec_td,0,,,,,
player,201211190sfo,sfo,WhitDo20,fumbles_forced,0,,,,,
player,201211190sfo,sfo,McDoRa99,def_int,0,,,,,
player,201211190sfo,sfo,McDoRa99,def_int_yds,0,,,,,
player,201211190sfo,sfo,McDoRa99,def_int_td,0,,,,,
player,201211190sfo,sfo,McDoRa99,def_int_long,0,,,,,
player,201211190sfo,sfo,McDoRa99,pass_defended,0,,,,,
player,201211190sfo,sfo,McDoRa99,sacks,0.0,,,,,
player,201211190sfo,sfo,McDoRa99,tackles_combined,4,,,,,
player,201211190sfo,sfo,McDoRa99,tackles_solo,4,,,,,
player,201211190sfo,sfo,McDoRa99,tackles_assists,0,,,,,
player,201211190sfo,sfo,McDoRa99,tackles_loss,1,,,,,
player,201211190sfo,sfo,McDoRa99,qb_hits,0,,,,,
player,201211190sfo,sfo,McDoRa99,fumbles_rec,0,,,,,
player,201211190sfo,sfo,McDoRa99,fumbles_rec_yds,0,,,,,
player,201211190sfo,sfo,McDoRa99,fumbles_rec_td,0,,,,,
player,201211190sfo,sfo,McDoRa99,fumbles_forced,0,,,,,
player,201211190sfo,sfo,RogeCa20,def_int,0,,,,,
player,201211190sfo,sfo,RogeCa20,def_int_yds,0,,,,,
player,201211190sfo,sfo,RogeCa20,def_int_td,0,,,,,
player,201211190sfo,sfo,RogeCa20,def_int_long,0,,,,,
player,201211190sfo,sfo,RogeCa20,pass_defended,0,,,,,
player,201211190sfo,sfo,RogeCa20,sacks,0.0,,,,,
player,201211190sfo,sfo,RogeCa20,tackles_combined,3,,,,,
player,201211190sfo,sfo,RogeCa20,tackles_solo,3,,,,,
player,201211190sfo,sfo,RogeCa20,tackles_assists,0,,,,,
player,201211190sfo,sfo,RogeCa20,tackles_loss,0,,,,,
player,201211190sfo,sfo,RogeCa20,qb_hits,0,,,,,
player,201211190sfo,sfo,RogeCa20,fumbles_rec,0,,,,,
player,201211190sfo,sfo,RogeCa20,fumbles_rec_yds,0,,,,,
player,201211190sfo,sfo,RogeCa20,fumbles_rec_td,0,,,,,
player,201211190sfo,sfo,RogeCa20,fumbles_forced,0,,,,,
player,201211190sfo,sfo,SopoIs20,def_int,0,,,,,
player,201211190sfo,sfo,SopoIs20,def_int_yds,0,,,,,
player,201211190sfo,sfo,SopoIs20,def_int_td,0,,,,,
player,201211190sfo,sfo,SopoIs20,def_int_long,0,,,,,
player,201211190sfo,sfo,SopoIs20,pass_defended,0,,,,,
player,201211190sfo,sfo,SopoIs20,sacks,0.0,,,,,
player,201211190sfo,sfo,SopoIs20,tackles_combined,3,,,,,
player,201211190sfo,sfo,SopoIs20,tackles_solo,2,,,,,
player,201211190sfo,sfo,SopoIs20,tackles_assists,1,,,,,
player,201211190sfo,sfo,SopoIs20,tackles_loss,0,,,,,
player,201211190sfo,sfo,SopoIs20,qb_hits,0,,,,,
player,201211190sfo,sfo,SopoIs20,fumbles_rec,0,,,,,
player,201211190sfo,sfo,SopoIs20,fumbles_rec_yds,0,,,,,
player,201211190sfo,sfo,SopoIs20,fumbles_rec_td,0,,,,,
player,201211190sfo,sfo,SopoIs20,fumbles_forced,0,,,,,
player,201211190sfo,sfo,BrocTr00,def_int,0,,,,,
player,201211190sfo,sfo,BrocTr00,def_int_yds,0,,,,,
player,201211190sfo,sfo,BrocTr00,def_int_td,0,,,,,
player,201211190sfo,sfo,BrocTr00,def_int_long,0,,,,,
player,201211190sfo,sfo,BrocTr00,pass_defended,0,,,,,
player,201211190sfo,sfo,BrocTr00,sacks,0.0,,,,,
player,201211190sfo,sfo,BrocTr00,tackles_combined,2,,,,,
player,201211190sfo,sfo,BrocTr00,tackles_solo,1,,,,,
player,201211190sfo,sfo,BrocTr00,tackles_assists,1,,,,,
player,201211190sfo,sfo,BrocTr00,tackles_loss,0,,,,,
player,201211190sfo,sfo,BrocTr00,qb_hits,0,,,,,
player,201211190sfo,sfo,BrocTr00,fumbles_rec,0,,,,,
player,201211190sfo,sfo,BrocTr00,fumbles_rec_yds,0,,,,,
player,201211190sfo,sfo,BrocTr00,fumbles_rec_td,0,,,,,
player,201211190sfo,sfo,BrocTr00,fumbles_forced,0,,,,,
player,201211190sfo,sfo,CullCh00,def_int,0,,,,,
player,201211190sfo,sfo,CullCh00,def_int_yds,0,,,,,
player,201211190sfo,sfo,CullCh00,def_int_td,0,,,,,
player,201211190sfo,sfo,CullCh00,def_int_long,0,,,,,
player,201211190sfo,sfo,CullCh00,pass_defended,0,,,,,
player,201211190sfo,sfo,CullCh00,sacks,0.0,,,,,
player,201211190sfo,sfo,CullCh00,tackles_combined,2,,,,,
player,201211190sfo,sfo,CullCh00,tackles_solo,2,,,,,
player,201211190sfo,sfo,CullCh00,tackles_assists,0,,,,,
player,201211190sfo,sfo,CullCh00,tackles_loss,0,,,,,
player,201211190sfo,sfo,CullCh00,qb_hits,0,,,,,
player,201211190sfo,sfo,CullCh00,fumbles_rec,0,,,,,
player,201211190sfo,sfo,CullCh00,fumbles_rec_yds,0,,,,,
player,201211190sfo,sfo,CullCh00,fumbles_rec_td,0,,,,,
player,201211190sfo,sfo,CullCh00,fumbles_forced,1,,,,,
player,201211190sfo,sfo,DobbDe00,def_int,0,,,,,
player,201211190sfo,sfo,DobbDe00,def_int_yds,0,,,,,
player,201211190sfo,sfo,DobbDe00,def_int_td,0,,,,,
player,201211190sfo,sfo,DobbDe00,def_int_long,0,,,,,
player,201211190sfo,sfo,DobbDe00,pass_defended,0,,,,,
player,201211190sfo,sfo,DobbDe00,sacks,0.0,,,,,
player,201211190sfo,sfo,DobbDe00,tackles_combined,2,,,,,
player,201211190sfo,sfo,DobbDe00,tackles_solo,1,,,,,
player,201211190sfo,sfo,DobbDe00,tackles_assists,1,,,,,
player,201211190sfo,sfo,DobbDe00,tackles_loss,0,,,,,
player,201211190sfo,sfo,DobbDe00,qb_hits,0,,,,,
player,201211190sfo,sfo,DobbDe00,fumbles_rec,0,,,,,
player,201211190sfo,sfo,DobbDe00,fumbles_rec_yds,0,,,,,
player,201211190sfo,sfo,DobbDe00,fumbles_rec_td,0,,,,,
player,201211190sfo,sfo,DobbDe00,fumbles_forced,0,,,,,
player,201211190sfo,sfo,JeanRi99,def_int,0,,,,,
player,201211190sfo,sfo,JeanRi99,def_int_yds,0,,,,,
player,201211190sfo,sfo,JeanRi99,def_int_td,0,,,,,
player,201211190sfo,sfo,JeanRi99,def_int_long,0,,,,,
player,201211190sfo,sfo,JeanRi99,pass_defended,0,,,,,
player,201211190sfo,sfo,JeanRi99,sacks,0.0,,,,,
player,201211190sfo,sfo,JeanRi99,tackles_combined,2,,,,,
player,201211190sfo,sfo,JeanRi99,tackles_solo,2,,,,,
player,201211190sfo,sfo,JeanRi99,tackles_assists,0,,,,,
player,201211190sfo,sfo,JeanRi99,tackles_loss,1,,,,,
player,201211190sfo,sfo,JeanRi99,qb_hits,0,,,,,
player,201211190sfo,sfo,JeanRi99,fumbles_rec,0,,,,,
player,201211190sfo,sfo,JeanRi99,fumbles_rec_yds,0,,,,,
player,201211190sfo,sfo,JeanRi99,fumbles_rec_td,0,,,,,
player,201211190sfo,sfo,JeanRi99,fumbles_forced,0,,,,,
player,201211190sfo,sfo,MillBr02,def_int,0,,,,,
player,201211190sfo,sfo,MillBr02,def_int_yds,0,,,,,
player,201211190sfo,sfo,MillBr02,def_int_td,0,,,,,
player,201211190sfo,sfo,MillBr02,def_int_long,0,,,,,
player,201211190sfo,sfo,MillBr02,pass_defended,0,,,,,
player,201211190sfo,sfo,MillBr02,sacks,0.0,,,,,
player,201211190sfo,sfo,MillBr02,tackles_combined,2,,,,,
player,201211190sfo,sfo,MillBr02,tackles_solo,2,,,,,
player,201211190sfo,sfo,MillBr02,tackles_assists,0,,,,,
player,201211190sfo,sfo,MillBr02,tackles_loss,0,,,,,
player,201211190sfo,sfo,MillBr02,qb_hits,0,,,,,
player,201211190sfo,sfo,MillBr02,fumbles_rec,0,,,,,
player,201211190sfo,sfo,MillBr02,fumbles_rec_yds,0,,,,,
player,201211190sfo,sfo,MillBr02,fumbles_rec_td,0,,,,,
player,201211190sfo,sfo,MillBr02,fumbles_forced,0,,,,,
player,201211190sfo,sfo,BrooAh21,def_int,0,,,,,
player,201211190sfo,sfo,BrooAh21,def_int_yds,0,,,,,
player,201211190sfo,sfo,BrooAh21,def_int_td,0,,,,,
player,201211190sfo,sfo,BrooAh21,def_int_long,0,,,,,
player,201211190sfo,sfo,BrooAh21,pass_defended,0,,,,,
player,201211190sfo,sfo,BrooAh21,sacks,0.0,,,,,
player,201211190sfo,sfo,BrooAh21,tackles_combined,1,,,,,
player,201211190sfo,sfo,BrooAh21,tackles_solo,1,,,,,
player,201211190sfo,sfo,BrooAh21,tackles_assists,0,,,,,
player,201211190sfo,sfo,BrooAh21,tackles_loss,0,,,,,
player,201211190sfo,sfo,BrooAh21,qb_hits,1,,,,,
player,201211190sfo,sfo,BrooAh21,fumbles_rec,0,,,,,
player,201211190sfo,sfo,BrooAh21,fumbles_rec_yds,0,,,,,
player,201211190sfo,sfo,BrooAh21,fumbles_rec_td,0,,,,,
player,201211190sfo,sfo,BrooAh21,fumbles_forced,0,,,,,
player,201211190sfo,sfo,CoxxPe99,def_int,0,,,,,
player,201211190sfo,sfo,CoxxPe99,def_int_yds,0,,,,,
player,201211190sfo,sfo,CoxxPe99,def_int_td,0,,,,,
player,201211190sfo,sfo,CoxxPe99,def_int_long,0,,,,,
player,201211190sfo,sfo,CoxxPe99,pass_defended,0,,,,,
player,201211190sfo,sfo,CoxxPe99,sacks,0.0,,,,,
player,201211190sfo,sfo,CoxxPe99,tackles_combined,1,,,,,
player,201211190sfo,sfo,CoxxPe99,tackles_solo,1,,,,,
player,201211190sfo,sfo,CoxxPe99,tackles_assists,0,,,,,
player,201211190sfo,sfo,CoxxPe99,tackles_loss,0,,,,,
player,201211190sfo,sfo,CoxxPe99,qb_hits,0,,,,,
player,201211190sfo,sfo,CoxxPe99,fumbles_rec,0,,,,,
player,201211190sfo,sfo,CoxxPe99,fumbles_rec_yds,0,,,,,
player,201211190sfo,sfo,CoxxPe99,fumbles_rec_td,0,,,,,
player,201211190sfo,sfo,CoxxPe99,fumbles_forced,0,,,,,
player,201211190sfo,sfo,DixoAn00,def_int,0,,,,,
player,201211190sfo,sfo,DixoAn00,def_int_yds,0,,,,,
player,201211190sfo,sfo,DixoAn00,def_int_td,0,,,,,
player,201211190sfo,sfo,DixoAn00,def_int_long,0,,,,,
player,201211190sfo,sfo,DixoAn00,pass_defended,0,,,,,
player,201211190sfo,sfo,DixoAn00,sacks,0.0,,,,,
player,201211190sfo,sfo,DixoAn00,tackles_combined,1,,,,,
player,201211190sfo,sfo,DixoAn00,tackles_solo,0,,,,,
player,201211190sfo,sfo,DixoAn00,tackles_assists,1,,,,,
player,201211190sfo,sfo,DixoAn00,tackles_loss,0,,,,,
player,201211190sfo,sfo,DixoAn00,qb_hits,0,,,,,
player,201211190sfo,sfo,DixoAn00,fumbles_rec,0,,,,,
player,201211190sfo,sfo,DixoAn00,fumbles_rec_yds,0,,,,,
player,201211190sfo,sfo,DixoAn00,fumbles_rec_td,0,,,,,
player,201211190sfo,sfo,DixoAn00,fumbles_forced,0,,,,,
player,201211190sfo,sfo,GoodTa99,def_int,0,,,,,
player,201211190sfo,sfo,GoodTa99,def_int_yds,0,,,,,
player,201211190sfo,sfo,GoodTa99,def_int_td,0,,,,,
player,201211190sfo,sfo,GoodTa99,def_int_long,0,,,,,
player,201211190sfo,sfo,GoodTa99,pass_defended,0,,,,,
player,201211190sfo,sfo,GoodTa99,sacks,0.0,,,,,
player,201211190sfo,sfo,GoodTa99,tackles_combined,1,,,,,
player,201211190sfo,sfo,GoodTa99,tackles_solo,1,,,,,
player,201211190sfo,sfo,GoodTa99,tackles_assists,0,,,,,
player,201211190sfo,sfo,GoodTa99,tackles_loss,0,,,,,
player,201211190sfo,sfo,GoodTa99,qb_hits,0,,,,,
player,201211190sfo,sfo,GoodTa99,fumbles_rec,0,,,,,
player,201211190sfo,sfo,GoodTa99,fumbles_rec_yds,0,,,,,
player,201211190sfo,sfo,GoodTa99,fumbles_rec_td,0,,,,,
player,201211190sfo,sfo,GoodTa99,fumbles_forced,0,,,,,
player,201211190sfo,sfo,HaggCl20,def_int,0,,,,,
player,201211190sfo,sfo,HaggCl20,def_int_yds,0,,,,,
player,201211190sfo,sfo,HaggCl20,def_int_td,0,,,,,
player,201211190sfo,sfo,HaggCl20,def_int_long,0,,,,,
player,201211190sfo,sfo,HaggCl20,pass_defended,0,,,,,
player,201211190sfo,sfo,HaggCl20,sacks,0.0,,,,,
player,201211190sfo,sfo,HaggCl20,tackles_combined,1,,,,,
player,201211190sfo,sfo,HaggCl20,tackles_solo,1,,,,,
player,201211190sfo,sfo,HaggCl20,tackles_assists,0,,,,,
player,201211190sfo,sfo,HaggCl20,tackles_loss,0,,,,,
