game,2012,4,20120930,201209300atl,car,"Carolina Panthers",28,atl,"Atlanta Falcons",30
player,201209300atl,car,HardGr99,tackles_loss,1,,,,,
player,201209300atl,car,HardGr99,qb_hits,1,,,,,
player,201209300atl,car,HardGr99,fumbles_rec,0,,,,,
player,201209300atl,car,HardGr99,fumbles_rec_yds,0,,,,,
player,201209300atl,car,HardGr99,fumbles_rec_td,0,,,,,
player,201209300atl,car,HardGr99,fumbles_forced,0,,,,,
player,201209300atl,car,NormJo01,def_int,0,,,,,
player,201209300atl,car,NormJo01,def_int_yds,0,,,,,
player,201209300atl,car,NormJo01,def_int_td,0,,,,,
player,201209300atl,car,NormJo01,def_int_long,0,,,,,
player,201209300atl,car,NormJo01,pass_defended,2,,,,,
player,201209300atl,car,NormJo01,sacks,0.0,,,,,
player,201209300atl,car,NormJo01,tackles_combined,7,,,,,
player,201209300atl,car,NormJo01,tackles_solo,5,,,,,
player,201209300atl,car,NormJo01,tackles_assists,2,,,,,
player,201209300atl,car,NormJo01,tackles_loss,0,,,,,
player,201209300atl,car,NormJo01,qb_hits,0,,,,,
player,201209300atl,car,NormJo01,fumbles_rec,0,,,,,
player,201209300atl,car,NormJo01,fumbles_rec_yds,0,,,,,
player,201209300atl,car,NormJo01,fumbles_rec_td,0,,,,,
player,201209300atl,car,NormJo01,fumbles_forced,0,,,,,
player,201209300atl,car,BeasJo99,def_int,0,,,,,
player,201209300atl,car,BeasJo99,def_int_yds,0,,,,,
player,201209300atl,car,BeasJo99,def_int_td,0,,,,,
player,201209300atl,car,BeasJo99,def_int_long,0,,,,,
player,201209300atl,car,BeasJo99,pass_defended,0,,,,,
player,201209300atl,car,BeasJo99,sacks,0.0,,,,,
player,201209300atl,car,BeasJo99,tackles_combined,6,,,,,
player,201209300atl,car,BeasJo99,tackles_solo,3,,,,,
player,201209300atl,car,BeasJo99,tackles_assists,3,,,,,
player,201209300atl,car,BeasJo99,tackles_loss,0,,,,,
player,201209300atl,car,BeasJo99,qb_hits,1,,,,,
player,201209300atl,car,BeasJo99,fumbles_rec,0,,,,,
player,201209300atl,car,BeasJo99,fumbles_rec_yds,0,,,,,
player,201209300atl,car,BeasJo99,fumbles_rec_td,0,,,,,
player,201209300atl,car,BeasJo99,fumbles_forced,0,,,,,
player,201209300atl,car,GodfCh99,def_int,0,,,,,
player,201209300atl,car,GodfCh99,def_int_yds,0,,,,,
player,201209300atl,car,GodfCh99,def_int_td,0,,,,,
player,201209300atl,car,GodfCh99,def_int_long,0,,,,,
player,201209300atl,car,GodfCh99,pass_defended,1,,,,,
player,201209300atl,car,GodfCh99,sacks,0.0,,,,,
player,201209300atl,car,GodfCh99,tackles_combined,5,,,,,
player,201209300atl,car,GodfCh99,tackles_solo,4,,,,,
player,201209300atl,car,GodfCh99,tackles_assists,1,,,,,
player,201209300atl,car,GodfCh99,tackles_loss,0,,,,,
player,201209300atl,car,GodfCh99,qb_hits,0,,,,,
player,201209300atl,car,GodfCh99,fumbles_rec,0,,,,,
player,201209300atl,car,GodfCh99,fumbles_rec_yds,0,,,,,
player,201209300atl,car,GodfCh99,fumbles_rec_td,0,,,,,
player,201209300atl,car,GodfCh99,fumbles_forced,0,,,,,
player,201209300atl,car,AndeJa21,def_int,0,,,,,
player,201209300atl,car,AndeJa21,def_int_yds,0,,,,,
player,201209300atl,car,AndeJa21,def_int_td,0,,,,,
player,201209300atl,car,AndeJa21,def_int_long,0,,,,,
player,201209300atl,car,AndeJa21,pass_defended,0,,,,,
player,201209300atl,car,AndeJa21,sacks,0.0,,,,,
player,201209300atl,car,AndeJa21,tackles_combined,4,,,,,
player,201209300atl,car,AndeJa21,tackles_solo,1,,,,,
player,201209300atl,car,AndeJa21,tackles_assists,3,,,,,
player,201209300atl,car,AndeJa21,tackles_loss,0,,,,,
player,201209300atl,car,AndeJa21,qb_hits,0,,,,,
player,201209300atl,car,AndeJa21,fumbles_rec,0,,,,,
player,201209300atl,car,AndeJa21,fumbles_rec_yds,0,,,,,
player,201209300atl,car,AndeJa21,fumbles_rec_td,0,,,,,
player,201209300atl,car,AndeJa21,fumbles_forced,0,,,,,
player,201209300atl,car,KuecLu00,def_int,0,,,,,
player,201209300atl,car,KuecLu00,def_int_yds,0,,,,,
player,201209300atl,car,KuecLu00,def_int_td,0,,,,,
player,201209300atl,car,KuecLu00,def_int_long,0,,,,,
player,201209300atl,car,KuecLu00,pass_defended,1,,,,,
player,201209300atl,car,KuecLu00,sacks,0.0,,,,,
player,201209300atl,car,KuecLu00,tackles_combined,4,,,,,
player,201209300atl,car,KuecLu00,tackles_solo,3,,,,,
player,201209300atl,car,KuecLu00,tackles_assists,1,,,,,
player,201209300atl,car,KuecLu00,tackles_loss,2,,,,,
player,201209300atl,car,KuecLu00,qb_hits,0,,,,,
player,201209300atl,car,KuecLu00,fumbles_rec,0,,,,,
player,201209300atl,car,KuecLu00,fumbles_rec_yds,0,,,,,
player,201209300atl,car,KuecLu00,fumbles_rec_td,0,,,,,
player,201209300atl,car,KuecLu00,fumbles_forced,0,,,,,
player,201209300atl,car,MunnCa99,def_int,0,,,,,
player,201209300atl,car,MunnCa99,def_int_yds,0,,,,,
player,201209300atl,car,MunnCa99,def_int_td,0,,,,,
player,201209300atl,car,MunnCa99,def_int_long,0,,,,,
player,201209300atl,car,MunnCa99,pass_defended,0,,,,,
player,201209300atl,car,MunnCa99,sacks,0.0,,,,,
player,201209300atl,car,MunnCa99,tackles_combined,4,,,,,
player,201209300atl,car,MunnCa99,tackles_solo,4,,,,,
player,201209300atl,car,MunnCa99,tackles_assists,0,,,,,
player,201209300atl,car,MunnCa99,tackles_loss,0,,,,,
player,201209300atl,car,MunnCa99,qb_hits,0,,,,,
player,201209300atl,car,MunnCa99,fumbles_rec,0,,,,,
player,201209300atl,car,MunnCa99,fumbles_rec_yds,0,,,,,
player,201209300atl,car,MunnCa99,fumbles_rec_td,0,,,,,
player,201209300atl,car,MunnCa99,fumbles_forced,0,,,,,
player,201209300atl,car,DaviTh20,def_int,0,,,,,
player,201209300atl,car,DaviTh20,def_int_yds,0,,,,,
player,201209300atl,car,DaviTh20,def_int_td,0,,,,,
player,201209300atl,car,DaviTh20,def_int_long,0,,,,,
player,201209300atl,car,DaviTh20,pass_defended,0,,,,,
player,201209300atl,car,DaviTh20,sacks,0.0,,,,,
player,201209300atl,car,DaviTh20,tackles_combined,3,,,,,
player,201209300atl,car,DaviTh20,tackles_solo,1,,,,,
player,201209300atl,car,DaviTh20,tackles_assists,2,,,,,
player,201209300atl,car,DaviTh20,tackles_loss,0,,,,,
player,201209300atl,car,DaviTh20,qb_hits,0,,,,,
player,201209300atl,car,DaviTh20,fumbles_rec,0,,,,,
player,201209300atl,car,DaviTh20,fumbles_rec_yds,0,,,,,
player,201209300atl,car,DaviTh20,fumbles_rec_td,0,,,,,
player,201209300atl,car,DaviTh20,fumbles_forced,0,,,,,
player,201209300atl,car,EdwaDw20,def_int,0,,,,,
player,201209300atl,car,EdwaDw20,def_int_yds,0,,,,,
player,201209300atl,car,EdwaDw20,def_int_td,0,,,,,
player,201209300atl,car,EdwaDw20,def_int_long,0,,,,,
player,201209300atl,car,EdwaDw20,pass_defended,0,,,,,
player,201209300atl,car,EdwaDw20,sacks,0.0,,,,,
player,201209300atl,car,EdwaDw20,tackles_combined,3,,,,,
player,201209300atl,car,EdwaDw20,tackles_solo,2,,,,,
player,201209300atl,car,EdwaDw20,tackles_assists,1,,,,,
player,201209300atl,car,EdwaDw20,tackles_loss,0,,,,,
player,201209300atl,car,EdwaDw20,qb_hits,0,,,,,
player,201209300atl,car,EdwaDw20,fumbles_rec,0,,,,,
player,201209300atl,car,EdwaDw20,fumbles_rec_yds,0,,,,,
player,201209300atl,car,EdwaDw20,fumbles_rec_td,0,,,,,
player,201209300atl,car,EdwaDw20,fumbles_forced,0,,,,,
player,201209300atl,car,GambCh20,def_int,0,,,,,
player,201209300atl,car,GambCh20,def_int_yds,0,,,,,
player,201209300atl,car,GambCh20,def_int_td,0,,,,,
player,201209300atl,car,GambCh20,def_int_long,0,,,,,
player,201209300atl,car,GambCh20,pass_defended,0,,,,,
player,201209300atl,car,GambCh20,sacks,0.0,,,,,
player,201209300atl,car,GambCh20,tackles_combined,3,,,,,
player,201209300atl,car,GambCh20,tackles_solo,2,,,,,
player,201209300atl,car,GambCh20,tackles_assists,1,,,,,
player,201209300atl,car,GambCh20,tackles_loss,0,,,,,
player,201209300atl,car,GambCh20,qb_hits,0,,,,,
player,201209300atl,car,GambCh20,fumbles_rec,0,,,,,
player,201209300atl,car,GambCh20,fumbles_rec_yds,0,,,,,
player,201209300atl,car,GambCh20,fumbles_rec_td,0,,,,,
player,201209300atl,car,GambCh20,fumbles_forced,0,,,,,
player,201209300atl,car,PhilJa99,def_int,0,,,,,
player,201209300atl,car,PhilJa99,def_int_yds,0,,,,,
player,201209300atl,car,PhilJa99,def_int_td,0,,,,,
player,201209300atl,car,PhilJa99,def_int_long,0,,,,,
player,201209300atl,car,PhilJa99,pass_defended,0,,,,,
player,201209300atl,car,PhilJa99,sacks,0.0,,,,,
player,201209300atl,car,PhilJa99,tackles_combined,2,,,,,
player,201209300atl,car,PhilJa99,tackles_solo,2,,,,,
player,201209300atl,car,PhilJa99,tackles_assists,0,,,,,
player,201209300atl,car,PhilJa99,tackles_loss,0,,,,,
player,201209300atl,car,PhilJa99,qb_hits,0,,,,,
player,201209300atl,car,PhilJa99,fumbles_rec,0,,,,,
player,201209300atl,car,PhilJa99,fumbles_rec_yds,0,,,,,
player,201209300atl,car,PhilJa99,fumbles_rec_td,0,,,,,
player,201209300atl,car,PhilJa99,fumbles_forced,0,,,,,
player,201209300atl,car,SennJo00,def_int,0,,,,,
player,201209300atl,car,SennJo00,def_int_yds,0,,,,,
player,201209300atl,car,SennJo00,def_int_td,0,,,,,
player,201209300atl,car,SennJo00,def_int_long,0,,,,,
player,201209300atl,car,SennJo00,pass_defended,0,,,,,
player,201209300atl,car,SennJo00,sacks,0.0,,,,,
player,201209300atl,car,SennJo00,tackles_combined,1,,,,,
player,201209300atl,car,SennJo00,tackles_solo,1,,,,,
player,201209300atl,car,SennJo00,tackles_assists,0,,,,,
player,201209300atl,car,SennJo00,tackles_loss,0,,,,,
player,201209300atl,car,SennJo00,qb_hits,0,,,,,
player,201209300atl,car,SennJo00,fumbles_rec,0,,,,,
player,201209300atl,car,SennJo00,fumbles_rec_yds,0,,,,,
player,201209300atl,car,SennJo00,fumbles_rec_td,0,,,,,
player,201209300atl,car,SennJo00,fumbles_forced,0,,,,,
player,201209300atl,atl,AbraJo00,def_int,0,,,,,
player,201209300atl,atl,AbraJo00,def_int_yds,0,,,,,
player,201209300atl,atl,AbraJo00,def_int_td,0,,,,,
player,201209300atl,atl,AbraJo00,def_int_long,0,,,,,
player,201209300atl,atl,AbraJo00,pass_defended,0,,,,,
player,201209300atl,atl,AbraJo00,sacks,1.0,,,,,
player,201209300atl,atl,AbraJo00,tackles_combined,5,,,,,
player,201209300atl,atl,AbraJo00,tackles_solo,5,,,,,
player,201209300atl,atl,AbraJo00,tackles_assists,0,,,,,
player,201209300atl,atl,AbraJo00,tackles_loss,1,,,,,
player,201209300atl,atl,AbraJo00,qb_hits,1,,,,,
player,201209300atl,atl,AbraJo00,fumbles_rec,0,,,,,
player,201209300atl,atl,AbraJo00,fumbles_rec_yds,0,,,,,
player,201209300atl,atl,AbraJo00,fumbles_rec_td,0,,,,,
player,201209300atl,atl,AbraJo00,fumbles_forced,1,,,,,
player,201209300atl,atl,WeatSe99,def_int,0,,,,,
player,201209300atl,atl,WeatSe99,def_int_yds,0,,,,,
player,201209300atl,atl,WeatSe99,def_int_td,0,,,,,
player,201209300atl,atl,WeatSe99,def_int_long,0,,,,,
player,201209300atl,atl,WeatSe99,pass_defended,0,,,,,
player,201209300atl,atl,WeatSe99,sacks,1.0,,,,,
player,201209300atl,atl,WeatSe99,tackles_combined,4,,,,,
player,201209300atl,atl,WeatSe99,tackles_solo,3,,,,,
player,201209300atl,atl,WeatSe99,tackles_assists,1,,,,,
player,201209300atl,atl,WeatSe99,tackles_loss,0,,,,,
player,201209300atl,atl,WeatSe99,qb_hits,1,,,,,
player,201209300atl,atl,WeatSe99,fumbles_rec,0,,,,,
player,201209300atl,atl,WeatSe99,fumbles_rec_yds,0,,,,,
player,201209300atl,atl,WeatSe99,fumbles_rec_td,0,,,,,
player,201209300atl,atl,WeatSe99,fumbles_forced,0,,,,,
player,201209300atl,atl,WalkVa99,def_int,0,,,,,
player,201209300atl,atl,WalkVa99,def_int_yds,0,,,,,
player,201209300atl,atl,WalkVa99,def_int_td,0,,,,,
player,201209300atl,atl,WalkVa99,def_int_long,0,,,,,
player,201209300atl,atl,WalkVa99,pass_defended,0,,,,,
player,201209300atl,atl,WalkVa99,sacks,1.0,,,,,
player,201209300atl,atl,WalkVa99,tackles_combined,3,,,,,
player,201209300atl,atl,WalkVa99,tackles_solo,3,,,,,
player,201209300atl,atl,WalkVa99,tackles_assists,0,,,,,
player,201209300atl,atl,WalkVa99,tackles_loss,0,,,,,
player,201209300atl,atl,WalkVa99,qb_hits,0,,,,,
player,201209300atl,atl,WalkVa99,fumbles_rec,0,,,,,
player,201209300atl,atl,WalkVa99,fumbles_rec_yds,0,,,,,
player,201209300atl,atl,WalkVa99,fumbles_rec_td,0,,,,,
player,201209300atl,atl,WalkVa99,fumbles_forced,1,,,,,
player,201209300atl,atl,NichSt99,def_int,0,,,,,
player,201209300atl,atl,NichSt99,def_int_yds,0,,,,,
player,201209300atl,atl,NichSt99,def_int_td,0,,,,,
player,201209300atl,atl,NichSt99,def_int_long,0,,,,,
player,201209300atl,atl,NichSt99,pass_defended,0,,,,,
player,201209300atl,atl,NichSt99,sacks,0.0,,,,,
player,201209300atl,atl,NichSt99,tackles_combined,8,,,,,
player,201209300atl,atl,NichSt99,tackles_solo,6,,,,,
player,201209300atl,atl,NichSt99,tackles_assists,2,,,,,
player,201209300atl,atl,NichSt99,tackles_loss,0,,,,,
player,201209300atl,atl,NichSt99,qb_hits,0,,,,,
player,201209300atl,atl,NichSt99,fumbles_rec,0,,,,,
player,201209300atl,atl,NichSt99,fumbles_rec_yds,0,,,,,
player,201209300atl,atl,NichSt99,fumbles_rec_td,0,,,,,
player,201209300atl,atl,NichSt99,fumbles_forced,0,,,,,
player,201209300atl,atl,MoorWi99,def_int,0,,,,,
player,201209300atl,atl,MoorWi99,def_int_yds,0,,,,,
player,201209300atl,atl,MoorWi99,def_int_td,0,,,,,
player,201209300atl,atl,MoorWi99,def_int_long,0,,,,,
player,201209300atl,atl,MoorWi99,pass_defended,0,,,,,
player,201209300atl,atl,MoorWi99,sacks,0.0,,,,,
player,201209300atl,atl,MoorWi99,tackles_combined,5,,,,,
player,201209300atl,atl,MoorWi99,tackles_solo,5,,,,,
player,201209300atl,atl,MoorWi99,tackles_assists,0,,,,,
player,201209300atl,atl,MoorWi99,tackles_loss,0,,,,,
player,201209300atl,atl,MoorWi99,qb_hits,0,,,,,
player,201209300atl,atl,MoorWi99,fumbles_rec,0,,,,,
player,201209300atl,atl,MoorWi99,fumbles_rec_yds,0,,,,,
player,201209300atl,atl,MoorWi99,fumbles_rec_td,0,,,,,
player,201209300atl,atl,MoorWi99,fumbles_forced,0,,,,,
player,201209300atl,atl,RobiDu20,def_int,0,,,,,
player,201209300atl,atl,RobiDu20,def_int_yds,0,,,,,
player,201209300atl,atl,RobiDu20,def_int_td,0,,,,,
player,201209300atl,atl,RobiDu20,def_int_long,0,,,,,
player,201209300atl,atl,RobiDu20,pass_defended,0,,,,,
player,201209300atl,atl,RobiDu20,sacks,0.0,,,,,
player,201209300atl,atl,RobiDu20,tackles_combined,5,,,,,
player,201209300atl,atl,RobiDu20,tackles_solo,5,,,,,
player,201209300atl,atl,RobiDu20,tackles_assists,0,,,,,
player,201209300atl,atl,RobiDu20,tackles_loss,1,,,,,
player,201209300atl,atl,RobiDu20,qb_hits,0,,,,,
player,201209300atl,atl,RobiDu20,fumbles_rec,0,,,,,
player,201209300atl,atl,RobiDu20,fumbles_rec_yds,0,,,,,
player,201209300atl,atl,RobiDu20,fumbles_rec_td,0,,,,,
player,201209300atl,atl,RobiDu20,fumbles_forced,1,,,,,
player,201209300atl,atl,DeCoTh99,def_int,0,,,,,
player,201209300atl,atl,DeCoTh99,def_int_yds,0,,,,,
player,201209300atl,atl,DeCoTh99,def_int_td,0,,,,,
player,201209300atl,atl,DeCoTh99,def_int_long,0,,,,,
player,201209300atl,atl,DeCoTh99,pass_defended,0,,,,,
player,201209300atl,atl,DeCoTh99,sacks,0.0,,,,,
player,201209300atl,atl,DeCoTh99,tackles_combined,4,,,,,
player,201209300atl,atl,DeCoTh99,tackles_solo,4,,,,,
player,201209300atl,atl,DeCoTh99,tackles_assists,0,,,,,
player,201209300atl,atl,DeCoTh99,tackles_loss,0,,,,,
player,201209300atl,atl,DeCoTh99,qb_hits,0,,,,,
player,201209300atl,atl,DeCoTh99,fumbles_rec,0,,,,,
player,201209300atl,atl,DeCoTh99,fumbles_rec_yds,0,,,,,
player,201209300atl,atl,DeCoTh99,fumbles_rec_td,0,,,,,
player,201209300atl,atl,DeCoTh99,fumbles_forced,0,,,,,
player,201209300atl,atl,DentAk00,def_int,0,,,,,
player,201209300atl,atl,DentAk00,def_int_yds,0,,,,,
player,201209300atl,atl,DentAk00,def_int_td,0,,,,,
player,201209300atl,atl,DentAk00,def_int_long,0,,,,,
player,201209300atl,atl,DentAk00,pass_defended,0,,,,,
player,201209300atl,atl,DentAk00,sacks,0.0,,,,,
player,201209300atl,atl,DentAk00,tackles_combined,4,,,,,
player,201209300atl,atl,DentAk00,tackles_solo,3,,,,,
player,201209300atl,atl,DentAk00,tackles_assists,1,,,,,
player,201209300atl,atl,DentAk00,tackles_loss,1,,,,,
player,201209300atl,atl,DentAk00,qb_hits,0,,,,,
player,201209300atl,atl,DentAk00,fumbles_rec,0,,,,,
player,201209300atl,atl,DentAk00,fumbles_rec_yds,0,,,,,
player,201209300atl,atl,DentAk00,fumbles_rec_td,0,,,,,
player,201209300atl,atl,DentAk00,fumbles_forced,0,,,,,
player,201209300atl,atl,BabiJo20,def_int,0,,,,,
player,201209300atl,atl,BabiJo20,def_int_yds,0,,,,,
player,201209300atl,atl,BabiJo20,def_int_td,0,,,,,
player,201209300atl,atl,BabiJo20,def_int_long,0,,,,,
player,201209300atl,atl,BabiJo20,pass_defended,0,,,,,
player,201209300atl,atl,BabiJo20,sacks,0.0,,,,,
player,201209300atl,atl,BabiJo20,tackles_combined,3,,,,,
player,201209300atl,atl,BabiJo20,tackles_solo,3,,,,,
player,201209300atl,atl,BabiJo20,tackles_assists,0,,,,,
player,201209300atl,atl,BabiJo20,tackles_loss,2,,,,,
player,201209300atl,atl,BabiJo20,qb_hits,0,,,,,
player,201209300atl,atl,BabiJo20,fumbles_rec,0,,,,,
player,201209300atl,atl,BabiJo20,fumbles_rec_yds,0,,,,,
player,201209300atl,atl,BabiJo20,fumbles_rec_td,0,,,,,
player,201209300atl,atl,BabiJo20,fumbles_forced,0,,,,,
player,201209300atl,atl,BierKr99,def_int,0,,,,,
player,201209300atl,atl,BierKr99,def_int_yds,0,,,,,
player,201209300atl,atl,BierKr99,def_int_td,0,,,,,
player,201209300atl,atl,BierKr99,def_int_long,0,,,,,
player,201209300atl,atl,BierKr99,pass_defended,0,,,,,
player,201209300atl,atl,BierKr99,sacks,0.0,,,,,
player,201209300atl,atl,BierKr99,tackles_combined,3,,,,,
player,201209300atl,atl,BierKr99,tackles_solo,2,,,,,
player,201209300atl,atl,BierKr99,tackles_assists,1,,,,,
player,201209300atl,atl,BierKr99,tackles_loss,0,,,,,
player,201209300atl,atl,BierKr99,qb_hits,1,,,,,
player,201209300atl,atl,BierKr99,fumbles_rec,0,,,,,
player,201209300atl,atl,BierKr99,fumbles_rec_yds,0,,,,,
player,201209300atl,atl,BierKr99,fumbles_rec_td,0,,,,,
player,201209300atl,atl,BierKr99,fumbles_forced,0,,,,,
player,201209300atl,atl,EdwaRa21,def_int,0,,,,,
player,201209300atl,atl,EdwaRa21,def_int_yds,0,,,,,
player,201209300atl,atl,EdwaRa21,def_int_td,0,,,,,
player,201209300atl,atl,EdwaRa21,def_int_long,0,,,,,
player,201209300atl,atl,EdwaRa21,pass_defended,0,,,,,
player,201209300atl,atl,EdwaRa21,sacks,0.0,,,,,
player,201209300atl,atl,EdwaRa21,tackles_combined,3,,,,,
player,201209300atl,atl,EdwaRa21,tackles_solo,2,,,,,
player,201209300atl,atl,EdwaRa21,tackles_assists,1,,,,,
player,201209300atl,atl,EdwaRa21,tackles_loss,0,,,,,
player,201209300atl,atl,EdwaRa21,qb_hits,0,,,,,
player,201209300atl,atl,EdwaRa21,fumbles_rec,1,,,,,
player,201209300atl,atl,EdwaRa21,fumbles_rec_yds,0,,,,,
player,201209300atl,atl,EdwaRa21,fumbles_rec_td,0,,,,,
player,201209300atl,atl,EdwaRa21,fumbles_forced,0,,,,,
player,201209300atl,atl,McClRo98,def_int,0,,,,,
player,201209300atl,atl,McClRo98,def_int_yds,0,,,,,
player,201209300atl,atl,McClRo98,def_int_td,0,,,,,
player,201209300atl,atl,McClRo98,def_int_long,0,,,,,
player,201209300atl,atl,McClRo98,pass_defended,0,,,,,
player,201209300atl,atl,McClRo98,sacks,0.0,,,,,
player,201209300atl,atl,McClRo98,tackles_combined,3,,,,,
player,201209300atl,atl,McClRo98,tackles_solo,3,,,,,
player,201209300atl,atl,McClRo98,tackles_assists,0,,,,,
player,201209300atl,atl,McClRo98,tackles_loss,0,,,,,
player,201209300atl,atl,McClRo98,qb_hits,0,,,,,
player,201209300atl,atl,McClRo98,fumbles_rec,0,,,,,
player,201209300atl,atl,McClRo98,fumbles_rec_yds,0,,,,,
player,201209300atl,atl,McClRo98,fumbles_rec_td,0,,,,,
player,201209300atl,atl,McClRo98,fumbles_forced,0,,,,,
player,201209300atl,atl,SamuAs20,def_int,0,,,,,
player,201209300atl,atl,SamuAs20,def_int_yds,0,,,,,
player,201209300atl,atl,SamuAs20,def_int_td,0,,,,,
player,201209300atl,atl,SamuAs20,def_int_long,0,,,,,
player,201209300atl,atl,SamuAs20,pass_defended,0,,,,,
player,201209300atl,atl,SamuAs20,sacks,0.0,,,,,
player,201209300atl,atl,SamuAs20,tackles_combined,2,,,,,
player,201209300atl,atl,SamuAs20,tackles_solo,2,,,,,
player,201209300atl,atl,SamuAs20,tackles_assists,0,,,,,
player,201209300atl,atl,SamuAs20,tackles_loss,0,,,,,
player,201209300atl,atl,SamuAs20,qb_hits,0,,,,,
player,201209300atl,atl,SamuAs20,fumbles_rec,0,,,,,
player,201209300atl,atl,SamuAs20,fumbles_rec_yds,0,,,,,
player,201209300atl,atl,SamuAs20,fumbles_rec_td,0,,,,,
player,201209300atl,atl,SamuAs20,fumbles_forced,0,,,,,
player,201209300atl,atl,GallTo00,def_int,0,,,,,
player,201209300atl,atl,GallTo00,def_int_yds,0,,,,,
player,201209300atl,atl,GallTo00,def_int_td,0,,,,,
player,201209300atl,atl,GallTo00,def_int_long,0,,,,,
player,201209300atl,atl,GallTo00,pass_defended,0,,,,,
player,201209300atl,atl,GallTo00,sacks,0.0,,,,,
player,201209300atl,atl,GallTo00,tackles_combined,1,,,,,
player,201209300atl,atl,GallTo00,tackles_solo,1,,,,,
player,201209300atl,atl,GallTo00,tackles_assists,0,,,,,
player,201209300atl,atl,GallTo00,tackles_loss,0,,,,,
player,201209300atl,atl,GallTo00,qb_hits,0,,,,,
player,201209300atl,atl,GallTo00,fumbles_rec,0,,,,,
player,201209300atl,atl,GallTo00,fumbles_rec_yds,0,,,,,
player,201209300atl,atl,GallTo00,fumbles_rec_td,0,,,,,
player,201209300atl,atl,GallTo00,fumbles_forced,0,,,,,
player,201209300atl,atl,HarrJo02,def_int,0,,,,,
player,201209300atl,atl,HarrJo02,def_int_yds,0,,,,,
player,201209300atl,atl,HarrJo02,def_int_td,0,,,,,
player,201209300atl,atl,HarrJo02,def_int_long,0,,,,,
player,201209300atl,atl,HarrJo02,pass_defended,0,,,,,
player,201209300atl,atl,HarrJo02,sacks,0.0,,,,,
player,201209300atl,atl,HarrJo02,tackles_combined,1,,,,,
player,201209300atl,atl,HarrJo02,tackles_solo,1,,,,,
player,201209300atl,atl,HarrJo02,tackles_assists,0,,,,,
player,201209300atl,atl,HarrJo02,tackles_loss,0,,,,,
player,201209300atl,atl,HarrJo02,qb_hits,0,,,,,
player,201209300atl,atl,HarrJo02,fumbles_rec,0,,,,,
player,201209300atl,atl,HarrJo02,fumbles_rec_yds,0,,,,,
player,201209300atl,atl,HarrJo02,fumbles_rec_td,0,,,,,
player,201209300atl,atl,HarrJo02,fumbles_forced,0,,,,,
player,201209300atl,atl,HopeCh21,def_int,0,,,,,
player,201209300atl,atl,HopeCh21,def_int_yds,0,,,,,
player,201209300atl,atl,HopeCh21,def_int_td,0,,,,,
player,201209300atl,atl,HopeCh21,def_int_long,0,,,,,
player,201209300atl,atl,HopeCh21,pass_defended,0,,,,,
player,201209300atl,atl,HopeCh21,sacks,0.0,,,,,
player,201209300atl,atl,HopeCh21,tackles_combined,1,,,,,
player,201209300atl,atl,HopeCh21,tackles_solo,0,,,,,
player,201209300atl,atl,HopeCh21,tackles_assists,1,,,,,
player,201209300atl,atl,HopeCh21,tackles_loss,0,,,,,
player,201209300atl,atl,HopeCh21,qb_hits,0,,,,,
player,201209300atl,atl,HopeCh21,fumbles_rec,0,,,,,
player,201209300atl,atl,HopeCh21,fumbles_rec_yds,0,,,,,
player,201209300atl,atl,HopeCh21,fumbles_rec_td,0,,,,,
player,201209300atl,atl,HopeCh21,fumbles_forced,0,,,,,
player,201209300atl,atl,JameRo99,def_int,0,,,,,
player,201209300atl,atl,JameRo99,def_int_yds,0,,,,,
player,201209300atl,atl,JameRo99,def_int_td,0,,,,,
player,201209300atl,atl,JameRo99,def_int_long,0,,,,,
player,201209300atl,atl,JameRo99,pass_defended,0,,,,,
player,201209300atl,atl,JameRo99,sacks,0.0,,,,,
player,201209300atl,atl,JameRo99,tackles_combined,1,,,,,
player,201209300atl,atl,JameRo99,tackles_solo,0,,,,,
player,201209300atl,atl,JameRo99,tackles_assists,1,,,,,
player,201209300atl,atl,JameRo99,tackles_loss,0,,,,,
player,201209300atl,atl,JameRo99,qb_hits,0,,,,,
player,201209300atl,atl,JameRo99,fumbles_rec,0,,,,,
player,201209300atl,atl,JameRo99,fumbles_rec_yds,0,,,,,
player,201209300atl,atl,JameRo99,fumbles_rec_td,0,,,,,
player,201209300atl,atl,JameRo99,fumbles_forced,0,,,,,
player,201209300atl,atl,JerrPe99,def_int,0,,,,,
player,201209300atl,atl,JerrPe99,def_int_yds,0,,,,,
player,201209300atl,atl,JerrPe99,def_int_td,0,,,,,
player,201209300atl,atl,JerrPe99,def_int_long,0,,,,,
player,201209300atl,atl,JerrPe99,pass_defended,0,,,,,
player,201209300atl,atl,JerrPe99,sacks,0.0,,,,,
player,201209300atl,atl,JerrPe99,tackles_combined,1,,,,,
player,201209300atl,atl,JerrPe99,tackles_solo,1,,,,,
player,201209300atl,atl,JerrPe99,tackles_assists,0,,,,,
player,201209300atl,atl,JerrPe99,tackles_loss,0,,,,,
player,201209300atl,atl,JerrPe99,qb_hits,0,,,,,
player,201209300atl,atl,JerrPe99,fumbles_rec,0,,,,,
player,201209300atl,atl,JerrPe99,fumbles_rec_yds,0,,,,,
player,201209300atl,atl,JerrPe99,fumbles_rec_td,0,,,,,
player,201209300atl,atl,JerrPe99,fumbles_forced,0,,,,,
player,201209300atl,atl,PeteMi20,def_int,0,,,,,
player,201209300atl,atl,PeteMi20,def_int_yds,0,,,,,
