game,2012,7,20121021,201210210clt,cle,"Cleveland Browns",13,clt,"Indianapolis Colts",17
player,201210210clt,cle,LittGr00,pass_int,0,,,,,
player,201210210clt,cle,LittGr00,pass_sacked,0,,,,,
player,201210210clt,cle,LittGr00,pass_sacked_yds,0,,,,,
player,201210210clt,cle,LittGr00,pass_long,0,,,,,
player,201210210clt,cle,LittGr00,pass_rating,,,,,,
player,201210210clt,cle,LittGr00,rush_att,0,,,,,
player,201210210clt,cle,LittGr00,rush_yds,0,,,,,
player,201210210clt,cle,LittGr00,rush_td,0,,,,,
player,201210210clt,cle,LittGr00,rush_long,0,,,,,
player,201210210clt,cle,LittGr00,targets,9,,,,,
player,201210210clt,cle,LittGr00,rec,6,,,,,
player,201210210clt,cle,LittGr00,rec_yds,52,,,,,
player,201210210clt,cle,LittGr00,rec_td,1,,,,,
player,201210210clt,cle,LittGr00,rec_long,14,,,,,
player,201210210clt,cle,LittGr00,fumbles,0,,,,,
player,201210210clt,cle,LittGr00,fumbles_lost,0,,,,,
player,201210210clt,cle,WatsBe00,pass_cmp,0,,,,,
player,201210210clt,cle,WatsBe00,pass_att,0,,,,,
player,201210210clt,cle,WatsBe00,pass_yds,0,,,,,
player,201210210clt,cle,WatsBe00,pass_td,0,,,,,
player,201210210clt,cle,WatsBe00,pass_int,0,,,,,
player,201210210clt,cle,WatsBe00,pass_sacked,0,,,,,
player,201210210clt,cle,WatsBe00,pass_sacked_yds,0,,,,,
player,201210210clt,cle,WatsBe00,pass_long,0,,,,,
player,201210210clt,cle,WatsBe00,pass_rating,,,,,,
player,201210210clt,cle,WatsBe00,rush_att,0,,,,,
player,201210210clt,cle,WatsBe00,rush_yds,0,,,,,
player,201210210clt,cle,WatsBe00,rush_td,0,,,,,
player,201210210clt,cle,WatsBe00,rush_long,0,,,,,
player,201210210clt,cle,WatsBe00,targets,3,,,,,
player,201210210clt,cle,WatsBe00,rec,3,,,,,
player,201210210clt,cle,WatsBe00,rec_yds,36,,,,,
player,201210210clt,cle,WatsBe00,rec_td,0,,,,,
player,201210210clt,cle,WatsBe00,rec_long,25,,,,,
player,201210210clt,cle,WatsBe00,fumbles,0,,,,,
player,201210210clt,cle,WatsBe00,fumbles_lost,0,,,,,
player,201210210clt,cle,BenjTr00,pass_cmp,0,,,,,
player,201210210clt,cle,BenjTr00,pass_att,0,,,,,
player,201210210clt,cle,BenjTr00,pass_yds,0,,,,,
player,201210210clt,cle,BenjTr00,pass_td,0,,,,,
player,201210210clt,cle,BenjTr00,pass_int,0,,,,,
player,201210210clt,cle,BenjTr00,pass_sacked,0,,,,,
player,201210210clt,cle,BenjTr00,pass_sacked_yds,0,,,,,
player,201210210clt,cle,BenjTr00,pass_long,0,,,,,
player,201210210clt,cle,BenjTr00,pass_rating,,,,,,
player,201210210clt,cle,BenjTr00,rush_att,0,,,,,
player,201210210clt,cle,BenjTr00,rush_yds,0,,,,,
player,201210210clt,cle,BenjTr00,rush_td,0,,,,,
player,201210210clt,cle,BenjTr00,rush_long,0,,,,,
player,201210210clt,cle,BenjTr00,targets,5,,,,,
player,201210210clt,cle,BenjTr00,rec,3,,,,,
player,201210210clt,cle,BenjTr00,rec_yds,33,,,,,
player,201210210clt,cle,BenjTr00,rec_td,0,,,,,
player,201210210clt,cle,BenjTr00,rec_long,12,,,,,
player,201210210clt,cle,BenjTr00,fumbles,0,,,,,
player,201210210clt,cle,BenjTr00,fumbles_lost,0,,,,,
player,201210210clt,cle,CribJo01,pass_cmp,0,,,,,
player,201210210clt,cle,CribJo01,pass_att,0,,,,,
player,201210210clt,cle,CribJo01,pass_yds,0,,,,,
player,201210210clt,cle,CribJo01,pass_td,0,,,,,
player,201210210clt,cle,CribJo01,pass_int,0,,,,,
player,201210210clt,cle,CribJo01,pass_sacked,0,,,,,
player,201210210clt,cle,CribJo01,pass_sacked_yds,0,,,,,
player,201210210clt,cle,CribJo01,pass_long,0,,,,,
player,201210210clt,cle,CribJo01,pass_rating,,,,,,
player,201210210clt,cle,CribJo01,rush_att,0,,,,,
player,201210210clt,cle,CribJo01,rush_yds,0,,,,,
player,201210210clt,cle,CribJo01,rush_td,0,,,,,
player,201210210clt,cle,CribJo01,rush_long,0,,,,,
player,201210210clt,cle,CribJo01,targets,1,,,,,
player,201210210clt,cle,CribJo01,rec,1,,,,,
player,201210210clt,cle,CribJo01,rec_yds,8,,,,,
player,201210210clt,cle,CribJo01,rec_td,0,,,,,
player,201210210clt,cle,CribJo01,rec_long,8,,,,,
player,201210210clt,cle,CribJo01,fumbles,0,,,,,
player,201210210clt,cle,CribJo01,fumbles_lost,0,,,,,
player,201210210clt,cle,CameJo00,pass_cmp,0,,,,,
player,201210210clt,cle,CameJo00,pass_att,0,,,,,
player,201210210clt,cle,CameJo00,pass_yds,0,,,,,
player,201210210clt,cle,CameJo00,pass_td,0,,,,,
player,201210210clt,cle,CameJo00,pass_int,0,,,,,
player,201210210clt,cle,CameJo00,pass_sacked,0,,,,,
player,201210210clt,cle,CameJo00,pass_sacked_yds,0,,,,,
player,201210210clt,cle,CameJo00,pass_long,0,,,,,
player,201210210clt,cle,CameJo00,pass_rating,,,,,,
player,201210210clt,cle,CameJo00,rush_att,0,,,,,
player,201210210clt,cle,CameJo00,rush_yds,0,,,,,
player,201210210clt,cle,CameJo00,rush_td,0,,,,,
player,201210210clt,cle,CameJo00,rush_long,0,,,,,
player,201210210clt,cle,CameJo00,targets,1,,,,,
player,201210210clt,cle,CameJo00,rec,1,,,,,
player,201210210clt,cle,CameJo00,rec_yds,4,,,,,
player,201210210clt,cle,CameJo00,rec_td,0,,,,,
player,201210210clt,cle,CameJo00,rec_long,4,,,,,
player,201210210clt,cle,CameJo00,fumbles,0,,,,,
player,201210210clt,cle,CameJo00,fumbles_lost,0,,,,,
player,201210210clt,clt,LuckAn00,pass_cmp,16,,,,,
player,201210210clt,clt,LuckAn00,pass_att,29,,,,,
player,201210210clt,clt,LuckAn00,pass_yds,186,,,,,
player,201210210clt,clt,LuckAn00,pass_td,0,,,,,
player,201210210clt,clt,LuckAn00,pass_int,0,,,,,
player,201210210clt,clt,LuckAn00,pass_sacked,3,,,,,
player,201210210clt,clt,LuckAn00,pass_sacked_yds,13,,,,,
player,201210210clt,clt,LuckAn00,pass_long,30,,,,,
player,201210210clt,clt,LuckAn00,pass_rating,74.8,,,,,
player,201210210clt,clt,LuckAn00,rush_att,3,,,,,
player,201210210clt,clt,LuckAn00,rush_yds,12,,,,,
player,201210210clt,clt,LuckAn00,rush_td,2,,,,,
player,201210210clt,clt,LuckAn00,rush_long,5,,,,,
player,201210210clt,clt,LuckAn00,targets,0,,,,,
player,201210210clt,clt,LuckAn00,rec,0,,,,,
player,201210210clt,clt,LuckAn00,rec_yds,0,,,,,
player,201210210clt,clt,LuckAn00,rec_td,0,,,,,
player,201210210clt,clt,LuckAn00,rec_long,0,,,,,
player,201210210clt,clt,LuckAn00,fumbles,1,,,,,
player,201210210clt,clt,LuckAn00,fumbles_lost,1,,,,,
player,201210210clt,clt,BallVi00,pass_cmp,0,,,,,
player,201210210clt,clt,BallVi00,pass_att,0,,,,,
player,201210210clt,clt,BallVi00,pass_yds,0,,,,,
player,201210210clt,clt,BallVi00,pass_td,0,,,,,
player,201210210clt,clt,BallVi00,pass_int,0,,,,,
player,201210210clt,clt,BallVi00,pass_sacked,0,,,,,
player,201210210clt,clt,BallVi00,pass_sacked_yds,0,,,,,
player,201210210clt,clt,BallVi00,pass_long,0,,,,,
player,201210210clt,clt,BallVi00,pass_rating,,,,,,
player,201210210clt,clt,BallVi00,rush_att,20,,,,,
player,201210210clt,clt,BallVi00,rush_yds,84,,,,,
player,201210210clt,clt,BallVi00,rush_td,0,,,,,
player,201210210clt,clt,BallVi00,rush_long,26,,,,,
player,201210210clt,clt,BallVi00,targets,1,,,,,
player,201210210clt,clt,BallVi00,rec,1,,,,,
player,201210210clt,clt,BallVi00,rec_yds,19,,,,,
player,201210210clt,clt,BallVi00,rec_td,0,,,,,
player,201210210clt,clt,BallVi00,rec_long,19,,,,,
player,201210210clt,clt,BallVi00,fumbles,0,,,,,
player,201210210clt,clt,BallVi00,fumbles_lost,0,,,,,
player,201210210clt,clt,CartDe01,pass_cmp,0,,,,,
player,201210210clt,clt,CartDe01,pass_att,0,,,,,
player,201210210clt,clt,CartDe01,pass_yds,0,,,,,
player,201210210clt,clt,CartDe01,pass_td,0,,,,,
player,201210210clt,clt,CartDe01,pass_int,0,,,,,
player,201210210clt,clt,CartDe01,pass_sacked,0,,,,,
player,201210210clt,clt,CartDe01,pass_sacked_yds,0,,,,,
player,201210210clt,clt,CartDe01,pass_long,0,,,,,
player,201210210clt,clt,CartDe01,pass_rating,,,,,,
player,201210210clt,clt,CartDe01,rush_att,11,,,,,
player,201210210clt,clt,CartDe01,rush_yds,41,,,,,
player,201210210clt,clt,CartDe01,rush_td,0,,,,,
player,201210210clt,clt,CartDe01,rush_long,6,,,,,
player,201210210clt,clt,CartDe01,targets,1,,,,,
player,201210210clt,clt,CartDe01,rec,0,,,,,
player,201210210clt,clt,CartDe01,rec_yds,0,,,,,
player,201210210clt,clt,CartDe01,rec_td,0,,,,,
player,201210210clt,clt,CartDe01,rec_long,0,,,,,
player,201210210clt,clt,CartDe01,fumbles,0,,,,,
player,201210210clt,clt,CartDe01,fumbles_lost,0,,,,,
player,201210210clt,clt,MoorMe00,pass_cmp,0,,,,,
player,201210210clt,clt,MoorMe00,pass_att,0,,,,,
player,201210210clt,clt,MoorMe00,pass_yds,0,,,,,
player,201210210clt,clt,MoorMe00,pass_td,0,,,,,
player,201210210clt,clt,MoorMe00,pass_int,0,,,,,
player,201210210clt,clt,MoorMe00,pass_sacked,0,,,,,
player,201210210clt,clt,MoorMe00,pass_sacked_yds,0,,,,,
player,201210210clt,clt,MoorMe00,pass_long,0,,,,,
player,201210210clt,clt,MoorMe00,pass_rating,,,,,,
player,201210210clt,clt,MoorMe00,rush_att,3,,,,,
player,201210210clt,clt,MoorMe00,rush_yds,11,,,,,
player,201210210clt,clt,MoorMe00,rush_td,0,,,,,
player,201210210clt,clt,MoorMe00,rush_long,5,,,,,
player,201210210clt,clt,MoorMe00,targets,0,,,,,
player,201210210clt,clt,MoorMe00,rec,0,,,,,
player,201210210clt,clt,MoorMe00,rec_yds,0,,,,,
player,201210210clt,clt,MoorMe00,rec_td,0,,,,,
player,201210210clt,clt,MoorMe00,rec_long,0,,,,,
player,201210210clt,clt,MoorMe00,fumbles,0,,,,,
player,201210210clt,clt,MoorMe00,fumbles_lost,0,,,,,
player,201210210clt,clt,WaynRe00,pass_cmp,0,,,,,
player,201210210clt,clt,WaynRe00,pass_att,0,,,,,
player,201210210clt,clt,WaynRe00,pass_yds,0,,,,,
player,201210210clt,clt,WaynRe00,pass_td,0,,,,,
player,201210210clt,clt,WaynRe00,pass_int,0,,,,,
player,201210210clt,clt,WaynRe00,pass_sacked,0,,,,,
player,201210210clt,clt,WaynRe00,pass_sacked_yds,0,,,,,
player,201210210clt,clt,WaynRe00,pass_long,0,,,,,
player,201210210clt,clt,WaynRe00,pass_rating,,,,,,
player,201210210clt,clt,WaynRe00,rush_att,0,,,,,
player,201210210clt,clt,WaynRe00,rush_yds,0,,,,,
player,201210210clt,clt,WaynRe00,rush_td,0,,,,,
player,201210210clt,clt,WaynRe00,rush_long,0,,,,,
player,201210210clt,clt,WaynRe00,targets,11,,,,,
player,201210210clt,clt,WaynRe00,rec,6,,,,,
player,201210210clt,clt,WaynRe00,rec_yds,73,,,,,
player,201210210clt,clt,WaynRe00,rec_td,0,,,,,
player,201210210clt,clt,WaynRe00,rec_long,30,,,,,
player,201210210clt,clt,WaynRe00,fumbles,0,,,,,
player,201210210clt,clt,WaynRe00,fumbles_lost,0,,,,,
player,201210210clt,clt,AverDo00,pass_cmp,0,,,,,
player,201210210clt,clt,AverDo00,pass_att,0,,,,,
player,201210210clt,clt,AverDo00,pass_yds,0,,,,,
player,201210210clt,clt,AverDo00,pass_td,0,,,,,
player,201210210clt,clt,AverDo00,pass_int,0,,,,,
player,201210210clt,clt,AverDo00,pass_sacked,0,,,,,
player,201210210clt,clt,AverDo00,pass_sacked_yds,0,,,,,
player,201210210clt,clt,AverDo00,pass_long,0,,,,,
player,201210210clt,clt,AverDo00,pass_rating,,,,,,
player,201210210clt,clt,AverDo00,rush_att,0,,,,,
player,201210210clt,clt,AverDo00,rush_yds,0,,,,,
player,201210210clt,clt,AverDo00,rush_td,0,,,,,
player,201210210clt,clt,AverDo00,rush_long,0,,,,,
player,201210210clt,clt,AverDo00,targets,6,,,,,
player,201210210clt,clt,AverDo00,rec,4,,,,,
player,201210210clt,clt,AverDo00,rec_yds,46,,,,,
player,201210210clt,clt,AverDo00,rec_td,0,,,,,
player,201210210clt,clt,AverDo00,rec_long,16,,,,,
player,201210210clt,clt,AverDo00,fumbles,0,,,,,
player,201210210clt,clt,AverDo00,fumbles_lost,0,,,,,
player,201210210clt,clt,HiltT.00,pass_cmp,0,,,,,
player,201210210clt,clt,HiltT.00,pass_att,0,,,,,
player,201210210clt,clt,HiltT.00,pass_yds,0,,,,,
player,201210210clt,clt,HiltT.00,pass_td,0,,,,,
player,201210210clt,clt,HiltT.00,pass_int,0,,,,,
player,201210210clt,clt,HiltT.00,pass_sacked,0,,,,,
player,201210210clt,clt,HiltT.00,pass_sacked_yds,0,,,,,
player,201210210clt,clt,HiltT.00,pass_long,0,,,,,
player,201210210clt,clt,HiltT.00,pass_rating,,,,,,
player,201210210clt,clt,HiltT.00,rush_att,0,,,,,
player,201210210clt,clt,HiltT.00,rush_yds,0,,,,,
player,201210210clt,clt,HiltT.00,rush_td,0,,,,,
player,201210210clt,clt,HiltT.00,rush_long,0,,,,,
player,201210210clt,clt,HiltT.00,targets,5,,,,,
player,201210210clt,clt,HiltT.00,rec,2,,,,,
player,201210210clt,clt,HiltT.00,rec_yds,22,,,,,
player,201210210clt,clt,HiltT.00,rec_td,0,,,,,
player,201210210clt,clt,HiltT.00,rec_long,14,,,,,
player,201210210clt,clt,HiltT.00,fumbles,0,,,,,
player,201210210clt,clt,HiltT.00,fumbles_lost,0,,,,,
player,201210210clt,clt,FleeCo00,pass_cmp,0,,,,,
player,201210210clt,clt,FleeCo00,pass_att,0,,,,,
player,201210210clt,clt,FleeCo00,pass_yds,0,,,,,
player,201210210clt,clt,FleeCo00,pass_td,0,,,,,
player,201210210clt,clt,FleeCo00,pass_int,0,,,,,
player,201210210clt,clt,FleeCo00,pass_sacked,0,,,,,
player,201210210clt,clt,FleeCo00,pass_sacked_yds,0,,,,,
player,201210210clt,clt,FleeCo00,pass_long,0,,,,,
player,201210210clt,clt,FleeCo00,pass_rating,,,,,,
player,201210210clt,clt,FleeCo00,rush_att,0,,,,,
player,201210210clt,clt,FleeCo00,rush_yds,0,,,,,
player,201210210clt,clt,FleeCo00,rush_td,0,,,,,
player,201210210clt,clt,FleeCo00,rush_long,0,,,,,
player,201210210clt,clt,FleeCo00,targets,2,,,,,
player,201210210clt,clt,FleeCo00,rec,2,,,,,
player,201210210clt,clt,FleeCo00,rec_yds,17,,,,,
player,201210210clt,clt,FleeCo00,rec_td,0,,,,,
player,201210210clt,clt,FleeCo00,rec_long,10,,,,,
player,201210210clt,clt,FleeCo00,fumbles,0,,,,,
player,201210210clt,clt,FleeCo00,fumbles_lost,0,,,,,
player,201210210clt,clt,AlleDw00,pass_cmp,0,,,,,
player,201210210clt,clt,AlleDw00,pass_att,0,,,,,
player,201210210clt,clt,AlleDw00,pass_yds,0,,,,,
player,201210210clt,clt,AlleDw00,pass_td,0,,,,,
player,201210210clt,clt,AlleDw00,pass_int,0,,,,,
player,201210210clt,clt,AlleDw00,pass_sacked,0,,,,,
player,201210210clt,clt,AlleDw00,pass_sacked_yds,0,,,,,
player,201210210clt,clt,AlleDw00,pass_long,0,,,,,
player,201210210clt,clt,AlleDw00,pass_rating,,,,,,
player,201210210clt,clt,AlleDw00,rush_att,0,,,,,
player,201210210clt,clt,AlleDw00,rush_yds,0,,,,,
player,201210210clt,clt,AlleDw00,rush_td,0,,,,,
player,201210210clt,clt,AlleDw00,rush_long,0,,,,,
player,201210210clt,clt,AlleDw00,targets,2,,,,,
player,201210210clt,clt,AlleDw00,rec,1,,,,,
player,201210210clt,clt,AlleDw00,rec_yds,9,,,,,
player,201210210clt,clt,AlleDw00,rec_td,0,,,,,
player,201210210clt,clt,AlleDw00,rec_long,9,,,,,
player,201210210clt,clt,AlleDw00,fumbles,0,,,,,
player,201210210clt,clt,AlleDw00,fumbles_lost,0,,,,,
player,201210210clt,clt,BrazLa00,pass_cmp,0,,,,,
player,201210210clt,clt,BrazLa00,pass_att,0,,,,,
player,201210210clt,clt,BrazLa00,pass_yds,0,,,,,
player,201210210clt,clt,BrazLa00,pass_td,0,,,,,
player,201210210clt,clt,BrazLa00,pass_int,0,,,,,
player,201210210clt,clt,BrazLa00,pass_sacked,0,,,,,
player,201210210clt,clt,BrazLa00,pass_sacked_yds,0,,,,,
player,201210210clt,clt,BrazLa00,pass_long,0,,,,,
player,201210210clt,clt,BrazLa00,pass_rating,,,,,,
player,201210210clt,clt,BrazLa00,rush_att,0,,,,,
player,201210210clt,clt,BrazLa00,rush_yds,0,,,,,
player,201210210clt,clt,BrazLa00,rush_td,0,,,,,
player,201210210clt,clt,BrazLa00,rush_long,0,,,,,
player,201210210clt,clt,BrazLa00,targets,1,,,,,
player,201210210clt,clt,BrazLa00,rec,0,,,,,
player,201210210clt,clt,BrazLa00,rec_yds,0,,,,,
player,201210210clt,clt,BrazLa00,rec_td,0,,,,,
player,201210210clt,clt,BrazLa00,rec_long,0,,,,,
player,201210210clt,clt,BrazLa00,fumbles,0,,,,,
player,201210210clt,clt,BrazLa00,fumbles_lost,0,,,,,
player,201210210clt,cle,BrowSh20,def_int,0,,,,,
player,201210210clt,cle,BrowSh20,def_int_yds,0,,,,,
player,201210210clt,cle,BrowSh20,def_int_td,0,,,,,
player,201210210clt,cle,BrowSh20,def_int_long,0,,,,,
player,201210210clt,cle,BrowSh20,pass_defended,0,,,,,
player,201210210clt,cle,BrowSh20,sacks,1.0,,,,,
player,201210210clt,cle,BrowSh20,tackles_combined,10,,,,,
player,201210210clt,cle,BrowSh20,tackles_solo,9,,,,,
player,201210210clt,cle,BrowSh20,tackles_assists,1,,,,,
player,201210210clt,cle,BrowSh20,tackles_loss,1,,,,,
player,201210210clt,cle,BrowSh20,qb_hits,1,,,,,
player,201210210clt,cle,BrowSh20,fumbles_rec,1,,,,,
player,201210210clt,cle,BrowSh20,fumbles_rec_yds,0,,,,,
player,201210210clt,cle,BrowSh20,fumbles_rec_td,0,,,,,
player,201210210clt,cle,BrowSh20,fumbles_forced,1,,,,,
player,201210210clt,cle,MaiaKa99,def_int,0,,,,,
