game,2012,10,20121111,201211110nor,atl,"Atlanta Falcons",27,nor,"New Orleans Saints",31
player,201211110nor,atl,JoneJu02,pass_sacked,0,,,,,
player,201211110nor,atl,JoneJu02,pass_sacked_yds,0,,,,,
player,201211110nor,atl,JoneJu02,pass_long,0,,,,,
player,201211110nor,atl,JoneJu02,pass_rating,,,,,,
player,201211110nor,atl,JoneJu02,rush_att,0,,,,,
player,201211110nor,atl,JoneJu02,rush_yds,0,,,,,
player,201211110nor,atl,JoneJu02,rush_td,0,,,,,
player,201211110nor,atl,JoneJu02,rush_long,0,,,,,
player,201211110nor,atl,JoneJu02,targets,5,,,,,
player,201211110nor,atl,JoneJu02,rec,4,,,,,
player,201211110nor,atl,JoneJu02,rec_yds,75,,,,,
player,201211110nor,atl,JoneJu02,rec_td,0,,,,,
player,201211110nor,atl,JoneJu02,rec_long,52,,,,,
player,201211110nor,atl,JoneJu02,fumbles,0,,,,,
player,201211110nor,atl,JoneJu02,fumbles_lost,0,,,,,
player,201211110nor,atl,DougHa00,pass_cmp,0,,,,,
player,201211110nor,atl,DougHa00,pass_att,0,,,,,
player,201211110nor,atl,DougHa00,pass_yds,0,,,,,
player,201211110nor,atl,DougHa00,pass_td,0,,,,,
player,201211110nor,atl,DougHa00,pass_int,0,,,,,
player,201211110nor,atl,DougHa00,pass_sacked,0,,,,,
player,201211110nor,atl,DougHa00,pass_sacked_yds,0,,,,,
player,201211110nor,atl,DougHa00,pass_long,0,,,,,
player,201211110nor,atl,DougHa00,pass_rating,,,,,,
player,201211110nor,atl,DougHa00,rush_att,0,,,,,
player,201211110nor,atl,DougHa00,rush_yds,0,,,,,
player,201211110nor,atl,DougHa00,rush_td,0,,,,,
player,201211110nor,atl,DougHa00,rush_long,0,,,,,
player,201211110nor,atl,DougHa00,targets,7,,,,,
player,201211110nor,atl,DougHa00,rec,4,,,,,
player,201211110nor,atl,DougHa00,rec_yds,49,,,,,
player,201211110nor,atl,DougHa00,rec_td,0,,,,,
player,201211110nor,atl,DougHa00,rec_long,23,,,,,
player,201211110nor,atl,DougHa00,fumbles,0,,,,,
player,201211110nor,atl,DougHa00,fumbles_lost,0,,,,,
player,201211110nor,atl,SnelJa00,pass_cmp,0,,,,,
player,201211110nor,atl,SnelJa00,pass_att,0,,,,,
player,201211110nor,atl,SnelJa00,pass_yds,0,,,,,
player,201211110nor,atl,SnelJa00,pass_td,0,,,,,
player,201211110nor,atl,SnelJa00,pass_int,0,,,,,
player,201211110nor,atl,SnelJa00,pass_sacked,0,,,,,
player,201211110nor,atl,SnelJa00,pass_sacked_yds,0,,,,,
player,201211110nor,atl,SnelJa00,pass_long,0,,,,,
player,201211110nor,atl,SnelJa00,pass_rating,,,,,,
player,201211110nor,atl,SnelJa00,rush_att,0,,,,,
player,201211110nor,atl,SnelJa00,rush_yds,0,,,,,
player,201211110nor,atl,SnelJa00,rush_td,0,,,,,
player,201211110nor,atl,SnelJa00,rush_long,0,,,,,
player,201211110nor,atl,SnelJa00,targets,3,,,,,
player,201211110nor,atl,SnelJa00,rec,2,,,,,
player,201211110nor,atl,SnelJa00,rec_yds,12,,,,,
player,201211110nor,atl,SnelJa00,rec_td,0,,,,,
player,201211110nor,atl,SnelJa00,rec_long,6,,,,,
player,201211110nor,atl,SnelJa00,fumbles,0,,,,,
player,201211110nor,atl,SnelJa00,fumbles_lost,0,,,,,
player,201211110nor,atl,PalmMi00,pass_cmp,0,,,,,
player,201211110nor,atl,PalmMi00,pass_att,0,,,,,
player,201211110nor,atl,PalmMi00,pass_yds,0,,,,,
player,201211110nor,atl,PalmMi00,pass_td,0,,,,,
player,201211110nor,atl,PalmMi00,pass_int,0,,,,,
player,201211110nor,atl,PalmMi00,pass_sacked,0,,,,,
player,201211110nor,atl,PalmMi00,pass_sacked_yds,0,,,,,
player,201211110nor,atl,PalmMi00,pass_long,0,,,,,
player,201211110nor,atl,PalmMi00,pass_rating,,,,,,
player,201211110nor,atl,PalmMi00,rush_att,0,,,,,
player,201211110nor,atl,PalmMi00,rush_yds,0,,,,,
player,201211110nor,atl,PalmMi00,rush_td,0,,,,,
player,201211110nor,atl,PalmMi00,rush_long,0,,,,,
player,201211110nor,atl,PalmMi00,targets,1,,,,,
player,201211110nor,atl,PalmMi00,rec,1,,,,,
player,201211110nor,atl,PalmMi00,rec_yds,5,,,,,
player,201211110nor,atl,PalmMi00,rec_td,0,,,,,
player,201211110nor,atl,PalmMi00,rec_long,5,,,,,
player,201211110nor,atl,PalmMi00,fumbles,0,,,,,
player,201211110nor,atl,PalmMi00,fumbles_lost,0,,,,,
player,201211110nor,atl,JohnMi23,pass_cmp,0,,,,,
player,201211110nor,atl,JohnMi23,pass_att,0,,,,,
player,201211110nor,atl,JohnMi23,pass_yds,0,,,,,
player,201211110nor,atl,JohnMi23,pass_td,0,,,,,
player,201211110nor,atl,JohnMi23,pass_int,0,,,,,
player,201211110nor,atl,JohnMi23,pass_sacked,0,,,,,
player,201211110nor,atl,JohnMi23,pass_sacked_yds,0,,,,,
player,201211110nor,atl,JohnMi23,pass_long,0,,,,,
player,201211110nor,atl,JohnMi23,pass_rating,,,,,,
player,201211110nor,atl,JohnMi23,rush_att,0,,,,,
player,201211110nor,atl,JohnMi23,rush_yds,0,,,,,
player,201211110nor,atl,JohnMi23,rush_td,0,,,,,
player,201211110nor,atl,JohnMi23,rush_long,0,,,,,
player,201211110nor,atl,JohnMi23,targets,1,,,,,
player,201211110nor,atl,JohnMi23,rec,1,,,,,
player,201211110nor,atl,JohnMi23,rec_yds,1,,,,,
player,201211110nor,atl,JohnMi23,rec_td,1,,,,,
player,201211110nor,atl,JohnMi23,rec_long,1,,,,,
player,201211110nor,atl,JohnMi23,fumbles,0,,,,,
player,201211110nor,atl,JohnMi23,fumbles_lost,0,,,,,
player,201211110nor,nor,BreeDr00,pass_cmp,21,,,,,
player,201211110nor,nor,BreeDr00,pass_att,32,,,,,
player,201211110nor,nor,BreeDr00,pass_yds,298,,,,,
player,201211110nor,nor,BreeDr00,pass_td,3,,,,,
player,201211110nor,nor,BreeDr00,pass_int,1,,,,,
player,201211110nor,nor,BreeDr00,pass_sacked,1,,,,,
player,201211110nor,nor,BreeDr00,pass_sacked_yds,6,,,,,
player,201211110nor,nor,BreeDr00,pass_long,46,,,,,
player,201211110nor,nor,BreeDr00,pass_rating,113.8,,,,,
player,201211110nor,nor,BreeDr00,rush_att,1,,,,,
player,201211110nor,nor,BreeDr00,rush_yds,-1,,,,,
player,201211110nor,nor,BreeDr00,rush_td,0,,,,,
player,201211110nor,nor,BreeDr00,rush_long,-1,,,,,
player,201211110nor,nor,BreeDr00,targets,0,,,,,
player,201211110nor,nor,BreeDr00,rec,0,,,,,
player,201211110nor,nor,BreeDr00,rec_yds,0,,,,,
player,201211110nor,nor,BreeDr00,rec_td,0,,,,,
player,201211110nor,nor,BreeDr00,rec_long,0,,,,,
player,201211110nor,nor,BreeDr00,fumbles,0,,,,,
player,201211110nor,nor,BreeDr00,fumbles_lost,0,,,,,
player,201211110nor,nor,IvorCh00,pass_cmp,0,,,,,
player,201211110nor,nor,IvorCh00,pass_att,0,,,,,
player,201211110nor,nor,IvorCh00,pass_yds,0,,,,,
player,201211110nor,nor,IvorCh00,pass_td,0,,,,,
player,201211110nor,nor,IvorCh00,pass_int,0,,,,,
player,201211110nor,nor,IvorCh00,pass_sacked,0,,,,,
player,201211110nor,nor,IvorCh00,pass_sacked_yds,0,,,,,
player,201211110nor,nor,IvorCh00,pass_long,0,,,,,
player,201211110nor,nor,IvorCh00,pass_rating,,,,,,
player,201211110nor,nor,IvorCh00,rush_att,7,,,,,
player,201211110nor,nor,IvorCh00,rush_yds,72,,,,,
player,201211110nor,nor,IvorCh00,rush_td,1,,,,,
player,201211110nor,nor,IvorCh00,rush_long,56,,,,,
player,201211110nor,nor,IvorCh00,targets,1,,,,,
player,201211110nor,nor,IvorCh00,rec,1,,,,,
player,201211110nor,nor,IvorCh00,rec_yds,13,,,,,
player,201211110nor,nor,IvorCh00,rec_td,0,,,,,
player,201211110nor,nor,IvorCh00,rec_long,13,,,,,
player,201211110nor,nor,IvorCh00,fumbles,0,,,,,
player,201211110nor,nor,IvorCh00,fumbles_lost,0,,,,,
player,201211110nor,nor,IngrMa01,pass_cmp,0,,,,,
player,201211110nor,nor,IngrMa01,pass_att,0,,,,,
player,201211110nor,nor,IngrMa01,pass_yds,0,,,,,
player,201211110nor,nor,IngrMa01,pass_td,0,,,,,
player,201211110nor,nor,IngrMa01,pass_int,0,,,,,
player,201211110nor,nor,IngrMa01,pass_sacked,0,,,,,
player,201211110nor,nor,IngrMa01,pass_sacked_yds,0,,,,,
player,201211110nor,nor,IngrMa01,pass_long,0,,,,,
player,201211110nor,nor,IngrMa01,pass_rating,,,,,,
player,201211110nor,nor,IngrMa01,rush_att,16,,,,,
player,201211110nor,nor,IngrMa01,rush_yds,67,,,,,
player,201211110nor,nor,IngrMa01,rush_td,0,,,,,
player,201211110nor,nor,IngrMa01,rush_long,8,,,,,
player,201211110nor,nor,IngrMa01,targets,1,,,,,
player,201211110nor,nor,IngrMa01,rec,0,,,,,
player,201211110nor,nor,IngrMa01,rec_yds,0,,,,,
player,201211110nor,nor,IngrMa01,rec_td,0,,,,,
player,201211110nor,nor,IngrMa01,rec_long,0,,,,,
player,201211110nor,nor,IngrMa01,fumbles,0,,,,,
player,201211110nor,nor,IngrMa01,fumbles_lost,0,,,,,
player,201211110nor,nor,ThomPi00,pass_cmp,0,,,,,
player,201211110nor,nor,ThomPi00,pass_att,0,,,,,
player,201211110nor,nor,ThomPi00,pass_yds,0,,,,,
player,201211110nor,nor,ThomPi00,pass_td,0,,,,,
player,201211110nor,nor,ThomPi00,pass_int,0,,,,,
player,201211110nor,nor,ThomPi00,pass_sacked,0,,,,,
player,201211110nor,nor,ThomPi00,pass_sacked_yds,0,,,,,
player,201211110nor,nor,ThomPi00,pass_long,0,,,,,
player,201211110nor,nor,ThomPi00,pass_rating,,,,,,
player,201211110nor,nor,ThomPi00,rush_att,5,,,,,
player,201211110nor,nor,ThomPi00,rush_yds,10,,,,,
player,201211110nor,nor,ThomPi00,rush_td,0,,,,,
player,201211110nor,nor,ThomPi00,rush_long,4,,,,,
player,201211110nor,nor,ThomPi00,targets,2,,,,,
player,201211110nor,nor,ThomPi00,rec,1,,,,,
player,201211110nor,nor,ThomPi00,rec_yds,6,,,,,
player,201211110nor,nor,ThomPi00,rec_td,0,,,,,
player,201211110nor,nor,ThomPi00,rec_long,6,,,,,
player,201211110nor,nor,ThomPi00,fumbles,0,,,,,
player,201211110nor,nor,ThomPi00,fumbles_lost,0,,,,,
player,201211110nor,nor,GrahJi00,pass_cmp,0,,,,,
player,201211110nor,nor,GrahJi00,pass_att,0,,,,,
player,201211110nor,nor,GrahJi00,pass_yds,0,,,,,
player,201211110nor,nor,GrahJi00,pass_td,0,,,,,
player,201211110nor,nor,GrahJi00,pass_int,0,,,,,
player,201211110nor,nor,GrahJi00,pass_sacked,0,,,,,
player,201211110nor,nor,GrahJi00,pass_sacked_yds,0,,,,,
player,201211110nor,nor,GrahJi00,pass_long,0,,,,,
player,201211110nor,nor,GrahJi00,pass_rating,,,,,,
player,201211110nor,nor,GrahJi00,rush_att,0,,,,,
player,201211110nor,nor,GrahJi00,rush_yds,0,,,,,
player,201211110nor,nor,GrahJi00,rush_td,0,,,,,
player,201211110nor,nor,GrahJi00,rush_long,0,,,,,
player,201211110nor,nor,GrahJi00,targets,8,,,,,
player,201211110nor,nor,GrahJi00,rec,7,,,,,
player,201211110nor,nor,GrahJi00,rec_yds,146,,,,,
player,201211110nor,nor,GrahJi00,rec_td,2,,,,,
player,201211110nor,nor,GrahJi00,rec_long,46,,,,,
player,201211110nor,nor,GrahJi00,fumbles,0,,,,,
player,201211110nor,nor,GrahJi00,fumbles_lost,0,,,,,
player,201211110nor,nor,MoorLa00,pass_cmp,0,,,,,
player,201211110nor,nor,MoorLa00,pass_att,0,,,,,
player,201211110nor,nor,MoorLa00,pass_yds,0,,,,,
player,201211110nor,nor,MoorLa00,pass_td,0,,,,,
player,201211110nor,nor,MoorLa00,pass_int,0,,,,,
player,201211110nor,nor,MoorLa00,pass_sacked,0,,,,,
player,201211110nor,nor,MoorLa00,pass_sacked_yds,0,,,,,
player,201211110nor,nor,MoorLa00,pass_long,0,,,,,
player,201211110nor,nor,MoorLa00,pass_rating,,,,,,
player,201211110nor,nor,MoorLa00,rush_att,0,,,,,
player,201211110nor,nor,MoorLa00,rush_yds,0,,,,,
player,201211110nor,nor,MoorLa00,rush_td,0,,,,,
player,201211110nor,nor,MoorLa00,rush_long,0,,,,,
player,201211110nor,nor,MoorLa00,targets,9,,,,,
player,201211110nor,nor,MoorLa00,rec,7,,,,,
player,201211110nor,nor,MoorLa00,rec_yds,91,,,,,
player,201211110nor,nor,MoorLa00,rec_td,0,,,,,
player,201211110nor,nor,MoorLa00,rec_long,29,,,,,
player,201211110nor,nor,MoorLa00,fumbles,0,,,,,
player,201211110nor,nor,MoorLa00,fumbles_lost,0,,,,,
player,201211110nor,nor,ColsMa00,pass_cmp,0,,,,,
player,201211110nor,nor,ColsMa00,pass_att,0,,,,,
player,201211110nor,nor,ColsMa00,pass_yds,0,,,,,
player,201211110nor,nor,ColsMa00,pass_td,0,,,,,
player,201211110nor,nor,ColsMa00,pass_int,0,,,,,
player,201211110nor,nor,ColsMa00,pass_sacked,0,,,,,
player,201211110nor,nor,ColsMa00,pass_sacked_yds,0,,,,,
player,201211110nor,nor,ColsMa00,pass_long,0,,,,,
player,201211110nor,nor,ColsMa00,pass_rating,,,,,,
player,201211110nor,nor,ColsMa00,rush_att,0,,,,,
player,201211110nor,nor,ColsMa00,rush_yds,0,,,,,
player,201211110nor,nor,ColsMa00,rush_td,0,,,,,
player,201211110nor,nor,ColsMa00,rush_long,0,,,,,
player,201211110nor,nor,ColsMa00,targets,6,,,,,
player,201211110nor,nor,ColsMa00,rec,3,,,,,
player,201211110nor,nor,ColsMa00,rec_yds,26,,,,,
player,201211110nor,nor,ColsMa00,rec_td,1,,,,,
player,201211110nor,nor,ColsMa00,rec_long,12,,,,,
player,201211110nor,nor,ColsMa00,fumbles,0,,,,,
player,201211110nor,nor,ColsMa00,fumbles_lost,0,,,,,
player,201211110nor,nor,CadeTr00,pass_cmp,0,,,,,
player,201211110nor,nor,CadeTr00,pass_att,0,,,,,
player,201211110nor,nor,CadeTr00,pass_yds,0,,,,,
player,201211110nor,nor,CadeTr00,pass_td,0,,,,,
player,201211110nor,nor,CadeTr00,pass_int,0,,,,,
player,201211110nor,nor,CadeTr00,pass_sacked,0,,,,,
player,201211110nor,nor,CadeTr00,pass_sacked_yds,0,,,,,
player,201211110nor,nor,CadeTr00,pass_long,0,,,,,
player,201211110nor,nor,CadeTr00,pass_rating,,,,,,
player,201211110nor,nor,CadeTr00,rush_att,0,,,,,
player,201211110nor,nor,CadeTr00,rush_yds,0,,,,,
player,201211110nor,nor,CadeTr00,rush_td,0,,,,,
player,201211110nor,nor,CadeTr00,rush_long,0,,,,,
player,201211110nor,nor,CadeTr00,targets,3,,,,,
player,201211110nor,nor,CadeTr00,rec,2,,,,,
player,201211110nor,nor,CadeTr00,rec_yds,16,,,,,
player,201211110nor,nor,CadeTr00,rec_td,0,,,,,
player,201211110nor,nor,CadeTr00,rec_long,10,,,,,
player,201211110nor,nor,CadeTr00,fumbles,0,,,,,
player,201211110nor,nor,CadeTr00,fumbles_lost,0,,,,,
player,201211110nor,nor,HendDe00,pass_cmp,0,,,,,
player,201211110nor,nor,HendDe00,pass_att,0,,,,,
player,201211110nor,nor,HendDe00,pass_yds,0,,,,,
player,201211110nor,nor,HendDe00,pass_td,0,,,,,
player,201211110nor,nor,HendDe00,pass_int,0,,,,,
player,201211110nor,nor,HendDe00,pass_sacked,0,,,,,
player,201211110nor,nor,HendDe00,pass_sacked_yds,0,,,,,
player,201211110nor,nor,HendDe00,pass_long,0,,,,,
player,201211110nor,nor,HendDe00,pass_rating,,,,,,
player,201211110nor,nor,HendDe00,rush_att,0,,,,,
player,201211110nor,nor,HendDe00,rush_yds,0,,,,,
player,201211110nor,nor,HendDe00,rush_td,0,,,,,
player,201211110nor,nor,HendDe00,rush_long,0,,,,,
player,201211110nor,nor,HendDe00,targets,2,,,,,
player,201211110nor,nor,HendDe00,rec,0,,,,,
player,201211110nor,nor,HendDe00,rec_yds,0,,,,,
player,201211110nor,nor,HendDe00,rec_td,0,,,,,
player,201211110nor,nor,HendDe00,rec_long,0,,,,,
player,201211110nor,nor,HendDe00,fumbles,0,,,,,
player,201211110nor,nor,HendDe00,fumbles_lost,0,,,,,
player,201211110nor,atl,SamuAs20,def_int,1,,,,,
player,201211110nor,atl,SamuAs20,def_int_yds,13,,,,,
player,201211110nor,atl,SamuAs20,def_int_td,0,,,,,
player,201211110nor,atl,SamuAs20,def_int_long,13,,,,,
player,201211110nor,atl,SamuAs20,pass_defended,3,,,,,
player,201211110nor,atl,SamuAs20,sacks,0.0,,,,,
player,201211110nor,atl,SamuAs20,tackles_combined,2,,,,,
player,201211110nor,atl,SamuAs20,tackles_solo,2,,,,,
player,201211110nor,atl,SamuAs20,tackles_assists,0,,,,,
player,201211110nor,atl,SamuAs20,tackles_loss,0,,,,,
player,201211110nor,atl,SamuAs20,qb_hits,0,,,,,
player,201211110nor,atl,SamuAs20,fumbles_rec,0,,,,,
player,201211110nor,atl,SamuAs20,fumbles_rec_yds,0,,,,,
player,201211110nor,atl,SamuAs20,fumbles_rec_td,0,,,,,
player,201211110nor,atl,SamuAs20,fumbles_forced,0,,,,,
player,201211110nor,atl,NichSt99,def_int,0,,,,,
player,201211110nor,atl,NichSt99,def_int_yds,0,,,,,
player,201211110nor,atl,NichSt99,def_int_td,0,,,,,
player,201211110nor,atl,NichSt99,def_int_long,0,,,,,
player,201211110nor,atl,NichSt99,pass_defended,0,,,,,
player,201211110nor,atl,NichSt99,sacks,1.0,,,,,
player,201211110nor,atl,NichSt99,tackles_combined,7,,,,,
player,201211110nor,atl,NichSt99,tackles_solo,5,,,,,
player,201211110nor,atl,NichSt99,tackles_assists,2,,,,,
player,201211110nor,atl,NichSt99,tackles_loss,1,,,,,
player,201211110nor,atl,NichSt99,qb_hits,1,,,,,
player,201211110nor,atl,NichSt99,fumbles_rec,0,,,,,
player,201211110nor,atl,NichSt99,fumbles_rec_yds,0,,,,,
player,201211110nor,atl,NichSt99,fumbles_rec_td,0,,,,,
player,201211110nor,atl,NichSt99,fumbles_forced,0,,,,,
player,201211110nor,atl,DentAk00,def_int,0,,,,,
player,201211110nor,atl,DentAk00,def_int_yds,0,,,,,
player,201211110nor,atl,DentAk00,def_int_td,0,,,,,
player,201211110nor,atl,DentAk00,def_int_long,0,,,,,
player,201211110nor,atl,DentAk00,pass_defended,0,,,,,
player,201211110nor,atl,DentAk00,sacks,0.0,,,,,
player,201211110nor,atl,DentAk00,tackles_combined,9,,,,,
player,201211110nor,atl,DentAk00,tackles_solo,6,,,,,
player,201211110nor,atl,DentAk00,tackles_assists,3,,,,,
player,201211110nor,atl,DentAk00,tackles_loss,0,,,,,
player,201211110nor,atl,DentAk00,qb_hits,1,,,,,
player,201211110nor,atl,DentAk00,fumbles_rec,0,,,,,
player,201211110nor,atl,DentAk00,fumbles_rec_yds,0,,,,,
player,201211110nor,atl,DentAk00,fumbles_rec_td,0,,,,,
player,201211110nor,atl,DentAk00,fumbles_forced,0,,,,,
player,201211110nor,atl,RobiDu20,def_int,0,,,,,
player,201211110nor,atl,RobiDu20,def_int_yds,0,,,,,
player,201211110nor,atl,RobiDu20,def_int_td,0,,,,,
player,201211110nor,atl,RobiDu20,def_int_long,0,,,,,
player,201211110nor,atl,RobiDu20,pass_defended,1,,,,,
player,201211110nor,atl,RobiDu20,sacks,0.0,,,,,
