game,2012,3,20120923,201209230crd,phi,"Philadelphia Eagles",6,crd,"Arizona Cardinals",27
player,201209230crd,phi,BrowBr02,targets,2,,,,,
player,201209230crd,phi,BrowBr02,rec,1,,,,,
player,201209230crd,phi,BrowBr02,rec_yds,8,,,,,
player,201209230crd,phi,BrowBr02,rec_td,0,,,,,
player,201209230crd,phi,BrowBr02,rec_long,8,,,,,
player,201209230crd,phi,BrowBr02,fumbles,0,,,,,
player,201209230crd,phi,BrowBr02,fumbles_lost,0,,,,,
player,201209230crd,phi,JohnDa04,pass_cmp,0,,,,,
player,201209230crd,phi,JohnDa04,pass_att,0,,,,,
player,201209230crd,phi,JohnDa04,pass_yds,0,,,,,
player,201209230crd,phi,JohnDa04,pass_td,0,,,,,
player,201209230crd,phi,JohnDa04,pass_int,0,,,,,
player,201209230crd,phi,JohnDa04,pass_sacked,0,,,,,
player,201209230crd,phi,JohnDa04,pass_sacked_yds,0,,,,,
player,201209230crd,phi,JohnDa04,pass_long,0,,,,,
player,201209230crd,phi,JohnDa04,pass_rating,,,,,,
player,201209230crd,phi,JohnDa04,rush_att,0,,,,,
player,201209230crd,phi,JohnDa04,rush_yds,0,,,,,
player,201209230crd,phi,JohnDa04,rush_td,0,,,,,
player,201209230crd,phi,JohnDa04,rush_long,0,,,,,
player,201209230crd,phi,JohnDa04,targets,11,,,,,
player,201209230crd,phi,JohnDa04,rec,5,,,,,
player,201209230crd,phi,JohnDa04,rec_yds,84,,,,,
player,201209230crd,phi,JohnDa04,rec_td,0,,,,,
player,201209230crd,phi,JohnDa04,rec_long,26,,,,,
player,201209230crd,phi,JohnDa04,fumbles,1,,,,,
player,201209230crd,phi,JohnDa04,fumbles_lost,1,,,,,
player,201209230crd,phi,JackDe00,pass_cmp,0,,,,,
player,201209230crd,phi,JackDe00,pass_att,0,,,,,
player,201209230crd,phi,JackDe00,pass_yds,0,,,,,
player,201209230crd,phi,JackDe00,pass_td,0,,,,,
player,201209230crd,phi,JackDe00,pass_int,0,,,,,
player,201209230crd,phi,JackDe00,pass_sacked,0,,,,,
player,201209230crd,phi,JackDe00,pass_sacked_yds,0,,,,,
player,201209230crd,phi,JackDe00,pass_long,0,,,,,
player,201209230crd,phi,JackDe00,pass_rating,,,,,,
player,201209230crd,phi,JackDe00,rush_att,0,,,,,
player,201209230crd,phi,JackDe00,rush_yds,0,,,,,
player,201209230crd,phi,JackDe00,rush_td,0,,,,,
player,201209230crd,phi,JackDe00,rush_long,0,,,,,
player,201209230crd,phi,JackDe00,targets,10,,,,,
player,201209230crd,phi,JackDe00,rec,3,,,,,
player,201209230crd,phi,JackDe00,rec_yds,43,,,,,
player,201209230crd,phi,JackDe00,rec_td,0,,,,,
player,201209230crd,phi,JackDe00,rec_long,16,,,,,
player,201209230crd,phi,JackDe00,fumbles,0,,,,,
player,201209230crd,phi,JackDe00,fumbles_lost,0,,,,,
player,201209230crd,phi,AvanJa00,pass_cmp,0,,,,,
player,201209230crd,phi,AvanJa00,pass_att,0,,,,,
player,201209230crd,phi,AvanJa00,pass_yds,0,,,,,
player,201209230crd,phi,AvanJa00,pass_td,0,,,,,
player,201209230crd,phi,AvanJa00,pass_int,0,,,,,
player,201209230crd,phi,AvanJa00,pass_sacked,0,,,,,
player,201209230crd,phi,AvanJa00,pass_sacked_yds,0,,,,,
player,201209230crd,phi,AvanJa00,pass_long,0,,,,,
player,201209230crd,phi,AvanJa00,pass_rating,,,,,,
player,201209230crd,phi,AvanJa00,rush_att,0,,,,,
player,201209230crd,phi,AvanJa00,rush_yds,0,,,,,
player,201209230crd,phi,AvanJa00,rush_td,0,,,,,
player,201209230crd,phi,AvanJa00,rush_long,0,,,,,
player,201209230crd,phi,AvanJa00,targets,4,,,,,
player,201209230crd,phi,AvanJa00,rec,3,,,,,
player,201209230crd,phi,AvanJa00,rec_yds,38,,,,,
player,201209230crd,phi,AvanJa00,rec_td,0,,,,,
player,201209230crd,phi,AvanJa00,rec_long,17,,,,,
player,201209230crd,phi,AvanJa00,fumbles,0,,,,,
player,201209230crd,phi,AvanJa00,fumbles_lost,0,,,,,
player,201209230crd,phi,CeleBr00,pass_cmp,0,,,,,
player,201209230crd,phi,CeleBr00,pass_att,0,,,,,
player,201209230crd,phi,CeleBr00,pass_yds,0,,,,,
player,201209230crd,phi,CeleBr00,pass_td,0,,,,,
player,201209230crd,phi,CeleBr00,pass_int,0,,,,,
player,201209230crd,phi,CeleBr00,pass_sacked,0,,,,,
player,201209230crd,phi,CeleBr00,pass_sacked_yds,0,,,,,
player,201209230crd,phi,CeleBr00,pass_long,0,,,,,
player,201209230crd,phi,CeleBr00,pass_rating,,,,,,
player,201209230crd,phi,CeleBr00,rush_att,0,,,,,
player,201209230crd,phi,CeleBr00,rush_yds,0,,,,,
player,201209230crd,phi,CeleBr00,rush_td,0,,,,,
player,201209230crd,phi,CeleBr00,rush_long,0,,,,,
player,201209230crd,phi,CeleBr00,targets,6,,,,,
player,201209230crd,phi,CeleBr00,rec,2,,,,,
player,201209230crd,phi,CeleBr00,rec_yds,36,,,,,
player,201209230crd,phi,CeleBr00,rec_td,0,,,,,
player,201209230crd,phi,CeleBr00,rec_long,34,,,,,
player,201209230crd,phi,CeleBr00,fumbles,0,,,,,
player,201209230crd,phi,CeleBr00,fumbles_lost,0,,,,,
player,201209230crd,phi,GilyMa00,pass_cmp,0,,,,,
player,201209230crd,phi,GilyMa00,pass_att,0,,,,,
player,201209230crd,phi,GilyMa00,pass_yds,0,,,,,
player,201209230crd,phi,GilyMa00,pass_td,0,,,,,
player,201209230crd,phi,GilyMa00,pass_int,0,,,,,
player,201209230crd,phi,GilyMa00,pass_sacked,0,,,,,
player,201209230crd,phi,GilyMa00,pass_sacked_yds,0,,,,,
player,201209230crd,phi,GilyMa00,pass_long,0,,,,,
player,201209230crd,phi,GilyMa00,pass_rating,,,,,,
player,201209230crd,phi,GilyMa00,rush_att,0,,,,,
player,201209230crd,phi,GilyMa00,rush_yds,0,,,,,
player,201209230crd,phi,GilyMa00,rush_td,0,,,,,
player,201209230crd,phi,GilyMa00,rush_long,0,,,,,
player,201209230crd,phi,GilyMa00,targets,1,,,,,
player,201209230crd,phi,GilyMa00,rec,0,,,,,
player,201209230crd,phi,GilyMa00,rec_yds,0,,,,,
player,201209230crd,phi,GilyMa00,rec_td,0,,,,,
player,201209230crd,phi,GilyMa00,rec_long,0,,,,,
player,201209230crd,phi,GilyMa00,fumbles,0,,,,,
player,201209230crd,phi,GilyMa00,fumbles_lost,0,,,,,
player,201209230crd,crd,KolbKe00,pass_cmp,17,,,,,
player,201209230crd,crd,KolbKe00,pass_att,24,,,,,
player,201209230crd,crd,KolbKe00,pass_yds,222,,,,,
player,201209230crd,crd,KolbKe00,pass_td,2,,,,,
player,201209230crd,crd,KolbKe00,pass_int,0,,,,,
player,201209230crd,crd,KolbKe00,pass_sacked,3,,,,,
player,201209230crd,crd,KolbKe00,pass_sacked_yds,29,,,,,
player,201209230crd,crd,KolbKe00,pass_long,37,,,,,
player,201209230crd,crd,KolbKe00,pass_rating,127.4,,,,,
player,201209230crd,crd,KolbKe00,rush_att,4,,,,,
player,201209230crd,crd,KolbKe00,rush_yds,16,,,,,
player,201209230crd,crd,KolbKe00,rush_td,0,,,,,
player,201209230crd,crd,KolbKe00,rush_long,14,,,,,
player,201209230crd,crd,KolbKe00,targets,0,,,,,
player,201209230crd,crd,KolbKe00,rec,0,,,,,
player,201209230crd,crd,KolbKe00,rec_yds,0,,,,,
player,201209230crd,crd,KolbKe00,rec_td,0,,,,,
player,201209230crd,crd,KolbKe00,rec_long,0,,,,,
player,201209230crd,crd,KolbKe00,fumbles,0,,,,,
player,201209230crd,crd,KolbKe00,fumbles_lost,0,,,,,
player,201209230crd,crd,WillRy00,pass_cmp,0,,,,,
player,201209230crd,crd,WillRy00,pass_att,0,,,,,
player,201209230crd,crd,WillRy00,pass_yds,0,,,,,
player,201209230crd,crd,WillRy00,pass_td,0,,,,,
player,201209230crd,crd,WillRy00,pass_int,0,,,,,
player,201209230crd,crd,WillRy00,pass_sacked,0,,,,,
player,201209230crd,crd,WillRy00,pass_sacked_yds,0,,,,,
player,201209230crd,crd,WillRy00,pass_long,0,,,,,
player,201209230crd,crd,WillRy00,pass_rating,,,,,,
player,201209230crd,crd,WillRy00,rush_att,13,,,,,
player,201209230crd,crd,WillRy00,rush_yds,83,,,,,
player,201209230crd,crd,WillRy00,rush_td,0,,,,,
player,201209230crd,crd,WillRy00,rush_long,25,,,,,
player,201209230crd,crd,WillRy00,targets,2,,,,,
player,201209230crd,crd,WillRy00,rec,1,,,,,
player,201209230crd,crd,WillRy00,rec_yds,12,,,,,
player,201209230crd,crd,WillRy00,rec_td,0,,,,,
player,201209230crd,crd,WillRy00,rec_long,12,,,,,
player,201209230crd,crd,WillRy00,fumbles,0,,,,,
player,201209230crd,crd,WillRy00,fumbles_lost,0,,,,,
player,201209230crd,crd,WellCh00,pass_cmp,0,,,,,
player,201209230crd,crd,WellCh00,pass_att,0,,,,,
player,201209230crd,crd,WellCh00,pass_yds,0,,,,,
player,201209230crd,crd,WellCh00,pass_td,0,,,,,
player,201209230crd,crd,WellCh00,pass_int,0,,,,,
player,201209230crd,crd,WellCh00,pass_sacked,0,,,,,
player,201209230crd,crd,WellCh00,pass_sacked_yds,0,,,,,
player,201209230crd,crd,WellCh00,pass_long,0,,,,,
player,201209230crd,crd,WellCh00,pass_rating,,,,,,
player,201209230crd,crd,WellCh00,rush_att,8,,,,,
player,201209230crd,crd,WellCh00,rush_yds,18,,,,,
player,201209230crd,crd,WellCh00,rush_td,0,,,,,
player,201209230crd,crd,WellCh00,rush_long,5,,,,,
player,201209230crd,crd,WellCh00,targets,0,,,,,
player,201209230crd,crd,WellCh00,rec,0,,,,,
player,201209230crd,crd,WellCh00,rec_yds,0,,,,,
player,201209230crd,crd,WellCh00,rec_td,0,,,,,
player,201209230crd,crd,WellCh00,rec_long,0,,,,,
player,201209230crd,crd,WellCh00,fumbles,0,,,,,
player,201209230crd,crd,WellCh00,fumbles_lost,0,,,,,
player,201209230crd,crd,FitzLa00,pass_cmp,0,,,,,
player,201209230crd,crd,FitzLa00,pass_att,0,,,,,
player,201209230crd,crd,FitzLa00,pass_yds,0,,,,,
player,201209230crd,crd,FitzLa00,pass_td,0,,,,,
player,201209230crd,crd,FitzLa00,pass_int,0,,,,,
player,201209230crd,crd,FitzLa00,pass_sacked,0,,,,,
player,201209230crd,crd,FitzLa00,pass_sacked_yds,0,,,,,
player,201209230crd,crd,FitzLa00,pass_long,0,,,,,
player,201209230crd,crd,FitzLa00,pass_rating,,,,,,
player,201209230crd,crd,FitzLa00,rush_att,0,,,,,
player,201209230crd,crd,FitzLa00,rush_yds,0,,,,,
player,201209230crd,crd,FitzLa00,rush_td,0,,,,,
player,201209230crd,crd,FitzLa00,rush_long,0,,,,,
player,201209230crd,crd,FitzLa00,targets,9,,,,,
player,201209230crd,crd,FitzLa00,rec,9,,,,,
player,201209230crd,crd,FitzLa00,rec_yds,114,,,,,
player,201209230crd,crd,FitzLa00,rec_td,1,,,,,
player,201209230crd,crd,FitzLa00,rec_long,37,,,,,
player,201209230crd,crd,FitzLa00,fumbles,0,,,,,
player,201209230crd,crd,FitzLa00,fumbles_lost,0,,,,,
player,201209230crd,crd,RobeAn00,pass_cmp,0,,,,,
player,201209230crd,crd,RobeAn00,pass_att,0,,,,,
player,201209230crd,crd,RobeAn00,pass_yds,0,,,,,
player,201209230crd,crd,RobeAn00,pass_td,0,,,,,
player,201209230crd,crd,RobeAn00,pass_int,0,,,,,
player,201209230crd,crd,RobeAn00,pass_sacked,0,,,,,
player,201209230crd,crd,RobeAn00,pass_sacked_yds,0,,,,,
player,201209230crd,crd,RobeAn00,pass_long,0,,,,,
player,201209230crd,crd,RobeAn00,pass_rating,,,,,,
player,201209230crd,crd,RobeAn00,rush_att,0,,,,,
player,201209230crd,crd,RobeAn00,rush_yds,0,,,,,
player,201209230crd,crd,RobeAn00,rush_td,0,,,,,
player,201209230crd,crd,RobeAn00,rush_long,0,,,,,
player,201209230crd,crd,RobeAn00,targets,6,,,,,
player,201209230crd,crd,RobeAn00,rec,3,,,,,
player,201209230crd,crd,RobeAn00,rec_yds,55,,,,,
player,201209230crd,crd,RobeAn00,rec_td,0,,,,,
player,201209230crd,crd,RobeAn00,rec_long,29,,,,,
player,201209230crd,crd,RobeAn00,fumbles,0,,,,,
player,201209230crd,crd,RobeAn00,fumbles_lost,0,,,,,
player,201209230crd,crd,HousRo01,pass_cmp,0,,,,,
player,201209230crd,crd,HousRo01,pass_att,0,,,,,
player,201209230crd,crd,HousRo01,pass_yds,0,,,,,
player,201209230crd,crd,HousRo01,pass_td,0,,,,,
player,201209230crd,crd,HousRo01,pass_int,0,,,,,
player,201209230crd,crd,HousRo01,pass_sacked,0,,,,,
player,201209230crd,crd,HousRo01,pass_sacked_yds,0,,,,,
player,201209230crd,crd,HousRo01,pass_long,0,,,,,
player,201209230crd,crd,HousRo01,pass_rating,,,,,,
player,201209230crd,crd,HousRo01,rush_att,0,,,,,
player,201209230crd,crd,HousRo01,rush_yds,0,,,,,
player,201209230crd,crd,HousRo01,rush_td,0,,,,,
player,201209230crd,crd,HousRo01,rush_long,0,,,,,
player,201209230crd,crd,HousRo01,targets,2,,,,,
player,201209230crd,crd,HousRo01,rec,2,,,,,
player,201209230crd,crd,HousRo01,rec_yds,18,,,,,
player,201209230crd,crd,HousRo01,rec_td,0,,,,,
player,201209230crd,crd,HousRo01,rec_long,11,,,,,
player,201209230crd,crd,HousRo01,fumbles,0,,,,,
player,201209230crd,crd,HousRo01,fumbles_lost,0,,,,,
player,201209230crd,crd,KingJe00,pass_cmp,0,,,,,
player,201209230crd,crd,KingJe00,pass_att,0,,,,,
player,201209230crd,crd,KingJe00,pass_yds,0,,,,,
player,201209230crd,crd,KingJe00,pass_td,0,,,,,
player,201209230crd,crd,KingJe00,pass_int,0,,,,,
player,201209230crd,crd,KingJe00,pass_sacked,0,,,,,
player,201209230crd,crd,KingJe00,pass_sacked_yds,0,,,,,
player,201209230crd,crd,KingJe00,pass_long,0,,,,,
player,201209230crd,crd,KingJe00,pass_rating,,,,,,
player,201209230crd,crd,KingJe00,rush_att,0,,,,,
player,201209230crd,crd,KingJe00,rush_yds,0,,,,,
player,201209230crd,crd,KingJe00,rush_td,0,,,,,
player,201209230crd,crd,KingJe00,rush_long,0,,,,,
player,201209230crd,crd,KingJe00,targets,2,,,,,
player,201209230crd,crd,KingJe00,rec,1,,,,,
player,201209230crd,crd,KingJe00,rec_yds,15,,,,,
player,201209230crd,crd,KingJe00,rec_td,0,,,,,
player,201209230crd,crd,KingJe00,rec_long,15,,,,,
player,201209230crd,crd,KingJe00,fumbles,0,,,,,
player,201209230crd,crd,KingJe00,fumbles_lost,0,,,,,
player,201209230crd,crd,FloyMi00,pass_cmp,0,,,,,
player,201209230crd,crd,FloyMi00,pass_att,0,,,,,
player,201209230crd,crd,FloyMi00,pass_yds,0,,,,,
player,201209230crd,crd,FloyMi00,pass_td,0,,,,,
player,201209230crd,crd,FloyMi00,pass_int,0,,,,,
player,201209230crd,crd,FloyMi00,pass_sacked,0,,,,,
player,201209230crd,crd,FloyMi00,pass_sacked_yds,0,,,,,
player,201209230crd,crd,FloyMi00,pass_long,0,,,,,
player,201209230crd,crd,FloyMi00,pass_rating,,,,,,
player,201209230crd,crd,FloyMi00,rush_att,0,,,,,
player,201209230crd,crd,FloyMi00,rush_yds,0,,,,,
player,201209230crd,crd,FloyMi00,rush_td,0,,,,,
player,201209230crd,crd,FloyMi00,rush_long,0,,,,,
player,201209230crd,crd,FloyMi00,targets,2,,,,,
player,201209230crd,crd,FloyMi00,rec,1,,,,,
player,201209230crd,crd,FloyMi00,rec_yds,8,,,,,
player,201209230crd,crd,FloyMi00,rec_td,1,,,,,
player,201209230crd,crd,FloyMi00,rec_long,8,,,,,
player,201209230crd,crd,FloyMi00,fumbles,0,,,,,
player,201209230crd,crd,FloyMi00,fumbles_lost,0,,,,,
player,201209230crd,crd,DoucEa00,pass_cmp,0,,,,,
player,201209230crd,crd,DoucEa00,pass_att,0,,,,,
player,201209230crd,crd,DoucEa00,pass_yds,0,,,,,
player,201209230crd,crd,DoucEa00,pass_td,0,,,,,
player,201209230crd,crd,DoucEa00,pass_int,0,,,,,
player,201209230crd,crd,DoucEa00,pass_sacked,0,,,,,
player,201209230crd,crd,DoucEa00,pass_sacked_yds,0,,,,,
player,201209230crd,crd,DoucEa00,pass_long,0,,,,,
player,201209230crd,crd,DoucEa00,pass_rating,,,,,,
player,201209230crd,crd,DoucEa00,rush_att,0,,,,,
player,201209230crd,crd,DoucEa00,rush_yds,0,,,,,
player,201209230crd,crd,DoucEa00,rush_td,0,,,,,
player,201209230crd,crd,DoucEa00,rush_long,0,,,,,
player,201209230crd,crd,DoucEa00,targets,1,,,,,
player,201209230crd,crd,DoucEa00,rec,0,,,,,
player,201209230crd,crd,DoucEa00,rec_yds,0,,,,,
player,201209230crd,crd,DoucEa00,rec_td,0,,,,,
player,201209230crd,crd,DoucEa00,rec_long,0,,,,,
player,201209230crd,crd,DoucEa00,fumbles,0,,,,,
player,201209230crd,crd,DoucEa00,fumbles_lost,0,,,,,
player,201209230crd,crd,PetePa00,pass_cmp,0,,,,,
player,201209230crd,crd,PetePa00,pass_att,0,,,,,
player,201209230crd,crd,PetePa00,pass_yds,0,,,,,
player,201209230crd,crd,PetePa00,pass_td,0,,,,,
player,201209230crd,crd,PetePa00,pass_int,0,,,,,
player,201209230crd,crd,PetePa00,pass_sacked,0,,,,,
player,201209230crd,crd,PetePa00,pass_sacked_yds,0,,,,,
player,201209230crd,crd,PetePa00,pass_long,0,,,,,
player,201209230crd,crd,PetePa00,pass_rating,,,,,,
player,201209230crd,crd,PetePa00,rush_att,1,,,,,
player,201209230crd,crd,PetePa00,rush_yds,-4,,,,,
player,201209230crd,crd,PetePa00,rush_td,0,,,,,
player,201209230crd,crd,PetePa00,rush_long,-4,,,,,
player,201209230crd,crd,PetePa00,targets,0,,,,,
player,201209230crd,crd,PetePa00,rec,0,,,,,
player,201209230crd,crd,PetePa00,rec_yds,0,,,,,
player,201209230crd,crd,PetePa00,rec_td,0,,,,,
player,201209230crd,crd,PetePa00,rec_long,0,,,,,
player,201209230crd,crd,PetePa00,fumbles,0,,,,,
player,201209230crd,crd,PetePa00,fumbles_lost,0,,,,,
player,201209230crd,crd,StepLa00,pass_cmp,0,,,,,
player,201209230crd,crd,StepLa00,pass_att,0,,,,,
player,201209230crd,crd,StepLa00,pass_yds,0,,,,,
player,201209230crd,crd,StepLa00,pass_td,0,,,,,
player,201209230crd,crd,StepLa00,pass_int,0,,,,,
player,201209230crd,crd,StepLa00,pass_sacked,0,,,,,
player,201209230crd,crd,StepLa00,pass_sacked_yds,0,,,,,
player,201209230crd,crd,StepLa00,pass_long,0,,,,,
player,201209230crd,crd,StepLa00,pass_rating,,,,,,
player,201209230crd,crd,StepLa00,rush_att,8,,,,,
player,201209230crd,crd,StepLa00,rush_yds,-14,,,,,
player,201209230crd,crd,StepLa00,rush_td,0,,,,,
player,201209230crd,crd,StepLa00,rush_long,5,,,,,
player,201209230crd,crd,StepLa00,targets,0,,,,,
player,201209230crd,crd,StepLa00,rec,0,,,,,
player,201209230crd,crd,StepLa00,rec_yds,0,,,,,
player,201209230crd,crd,StepLa00,rec_td,0,,,,,
player,201209230crd,crd,StepLa00,rec_long,0,,,,,
player,201209230crd,crd,StepLa00,fumbles,0,,,,,
player,201209230crd,crd,StepLa00,fumbles_lost,0,,,,,
player,201209230crd,phi,BabiJa20,def_int,0,,,,,
player,201209230crd,phi,BabiJa20,def_int_yds,0,,,,,
player,201209230crd,phi,BabiJa20,def_int_td,0,,,,,
player,201209230crd,phi,BabiJa20,def_int_long,0,,,,,
player,201209230crd,phi,BabiJa20,pass_defended,0,,,,,
player,201209230crd,phi,BabiJa20,sacks,1.5,,,,,
player,201209230crd,phi,BabiJa20,tackles_combined,5,,,,,
player,201209230crd,phi,BabiJa20,tackles_solo,4,,,,,
player,201209230crd,phi,BabiJa20,tackles_assists,1,,,,,
player,201209230crd,phi,BabiJa20,tackles_loss,2,,,,,
player,201209230crd,phi,BabiJa20,qb_hits,3,,,,,
player,201209230crd,phi,BabiJa20,fumbles_rec,0,,,,,
player,201209230crd,phi,BabiJa20,fumbles_rec_yds,0,,,,,
player,201209230crd,phi,BabiJa20,fumbles_rec_td,0,,,,,
player,201209230crd,phi,BabiJa20,fumbles_forced,0,,,,,
player,201209230crd,phi,TappDa20,def_int,0,,,,,
player,201209230crd,phi,TappDa20,def_int_yds,0,,,,,
player,201209230crd,phi,TappDa20,def_int_td,0,,,,,
player,201209230crd,phi,TappDa20,def_int_long,0,,,,,
player,201209230crd,phi,TappDa20,pass_defended,0,,,,,
player,201209230crd,phi,TappDa20,sacks,0.5,,,,,
player,201209230crd,phi,TappDa20,tackles_combined,5,,,,,
player,201209230crd,phi,TappDa20,tackles_solo,3,,,,,
player,201209230crd,phi,TappDa20,tackles_assists,2,,,,,
player,201209230crd,phi,TappDa20,tackles_loss,0,,,,,
player,201209230crd,phi,TappDa20,qb_hits,1,,,,,
player,201209230crd,phi,TappDa20,fumbles_rec,0,,,,,
player,201209230crd,phi,TappDa20,fumbles_rec_yds,0,,,,,
player,201209230crd,phi,TappDa20,fumbles_rec_td,0,,,,,
player,201209230crd,phi,TappDa20,fumbles_forced,0,,,,,
player,201209230crd,phi,GrahBr99,def_int,0,,,,,
player,201209230crd,phi,GrahBr99,def_int_yds,0,,,,,
player,201209230crd,phi,GrahBr99,def_int_td,0,,,,,
player,201209230crd,phi,GrahBr99,def_int_long,0,,,,,
player,201209230crd,phi,GrahBr99,pass_defended,0,,,,,
player,201209230crd,phi,GrahBr99,sacks,0.5,,,,,
player,201209230crd,phi,GrahBr99,tackles_combined,4,,,,,
player,201209230crd,phi,GrahBr99,tackles_solo,3,,,,,
player,201209230crd,phi,GrahBr99,tackles_assists,1,,,,,
player,201209230crd,phi,GrahBr99,tackles_loss,3,,,,,
player,201209230crd,phi,GrahBr99,qb_hits,1,,,,,
player,201209230crd,phi,GrahBr99,fumbles_rec,0,,,,,
player,201209230crd,phi,GrahBr99,fumbles_rec_yds,0,,,,,
player,201209230crd,phi,GrahBr99,fumbles_rec_td,0,,,,,
player,201209230crd,phi,GrahBr99,fumbles_forced,0,,,,,
player,201209230crd,phi,ColeTr20,def_int,0,,,,,
player,201209230crd,phi,ColeTr20,def_int_yds,0,,,,,
player,201209230crd,phi,ColeTr20,def_int_td,0,,,,,
player,201209230crd,phi,ColeTr20,def_int_long,0,,,,,
player,201209230crd,phi,ColeTr20,pass_defended,0,,,,,
player,201209230crd,phi,ColeTr20,sacks,0.5,,,,,
player,201209230crd,phi,ColeTr20,tackles_combined,3,,,,,
player,201209230crd,phi,ColeTr20,tackles_solo,2,,,,,
player,201209230crd,phi,ColeTr20,tackles_assists,1,,,,,
