game,2012,7,20121021,201210210min,crd,"Arizona Cardinals",14,min,"Minnesota Vikings",21
player,201210210min,crd,DoucEa00,pass_long,0,,,,,
player,201210210min,crd,DoucEa00,pass_rating,,,,,,
player,201210210min,crd,DoucEa00,rush_att,2,,,,,
player,201210210min,crd,DoucEa00,rush_yds,9,,,,,
player,201210210min,crd,DoucEa00,rush_td,0,,,,,
player,201210210min,crd,DoucEa00,rush_long,6,,,,,
player,201210210min,crd,DoucEa00,targets,6,,,,,
player,201210210min,crd,DoucEa00,rec,3,,,,,
player,201210210min,crd,DoucEa00,rec_yds,19,,,,,
player,201210210min,crd,DoucEa00,rec_td,0,,,,,
player,201210210min,crd,DoucEa00,rec_long,8,,,,,
player,201210210min,crd,DoucEa00,fumbles,0,,,,,
player,201210210min,crd,DoucEa00,fumbles_lost,0,,,,,
player,201210210min,crd,RobeAn00,pass_cmp,0,,,,,
player,201210210min,crd,RobeAn00,pass_att,0,,,,,
player,201210210min,crd,RobeAn00,pass_yds,0,,,,,
player,201210210min,crd,RobeAn00,pass_td,0,,,,,
player,201210210min,crd,RobeAn00,pass_int,0,,,,,
player,201210210min,crd,RobeAn00,pass_sacked,0,,,,,
player,201210210min,crd,RobeAn00,pass_sacked_yds,0,,,,,
player,201210210min,crd,RobeAn00,pass_long,0,,,,,
player,201210210min,crd,RobeAn00,pass_rating,,,,,,
player,201210210min,crd,RobeAn00,rush_att,0,,,,,
player,201210210min,crd,RobeAn00,rush_yds,0,,,,,
player,201210210min,crd,RobeAn00,rush_td,0,,,,,
player,201210210min,crd,RobeAn00,rush_long,0,,,,,
player,201210210min,crd,RobeAn00,targets,9,,,,,
player,201210210min,crd,RobeAn00,rec,7,,,,,
player,201210210min,crd,RobeAn00,rec_yds,103,,,,,
player,201210210min,crd,RobeAn00,rec_td,1,,,,,
player,201210210min,crd,RobeAn00,rec_long,21,,,,,
player,201210210min,crd,RobeAn00,fumbles,0,,,,,
player,201210210min,crd,RobeAn00,fumbles_lost,0,,,,,
player,201210210min,crd,HousRo01,pass_cmp,0,,,,,
player,201210210min,crd,HousRo01,pass_att,0,,,,,
player,201210210min,crd,HousRo01,pass_yds,0,,,,,
player,201210210min,crd,HousRo01,pass_td,0,,,,,
player,201210210min,crd,HousRo01,pass_int,0,,,,,
player,201210210min,crd,HousRo01,pass_sacked,0,,,,,
player,201210210min,crd,HousRo01,pass_sacked_yds,0,,,,,
player,201210210min,crd,HousRo01,pass_long,0,,,,,
player,201210210min,crd,HousRo01,pass_rating,,,,,,
player,201210210min,crd,HousRo01,rush_att,0,,,,,
player,201210210min,crd,HousRo01,rush_yds,0,,,,,
player,201210210min,crd,HousRo01,rush_td,0,,,,,
player,201210210min,crd,HousRo01,rush_long,0,,,,,
player,201210210min,crd,HousRo01,targets,7,,,,,
player,201210210min,crd,HousRo01,rec,5,,,,,
player,201210210min,crd,HousRo01,rec_yds,54,,,,,
player,201210210min,crd,HousRo01,rec_td,0,,,,,
player,201210210min,crd,HousRo01,rec_long,22,,,,,
player,201210210min,crd,HousRo01,fumbles,0,,,,,
player,201210210min,crd,HousRo01,fumbles_lost,0,,,,,
player,201210210min,crd,FitzLa00,pass_cmp,0,,,,,
player,201210210min,crd,FitzLa00,pass_att,0,,,,,
player,201210210min,crd,FitzLa00,pass_yds,0,,,,,
player,201210210min,crd,FitzLa00,pass_td,0,,,,,
player,201210210min,crd,FitzLa00,pass_int,0,,,,,
player,201210210min,crd,FitzLa00,pass_sacked,0,,,,,
player,201210210min,crd,FitzLa00,pass_sacked_yds,0,,,,,
player,201210210min,crd,FitzLa00,pass_long,0,,,,,
player,201210210min,crd,FitzLa00,pass_rating,,,,,,
player,201210210min,crd,FitzLa00,rush_att,0,,,,,
player,201210210min,crd,FitzLa00,rush_yds,0,,,,,
player,201210210min,crd,FitzLa00,rush_td,0,,,,,
player,201210210min,crd,FitzLa00,rush_long,0,,,,,
player,201210210min,crd,FitzLa00,targets,7,,,,,
player,201210210min,crd,FitzLa00,rec,4,,,,,
player,201210210min,crd,FitzLa00,rec_yds,29,,,,,
player,201210210min,crd,FitzLa00,rec_td,0,,,,,
player,201210210min,crd,FitzLa00,rec_long,16,,,,,
player,201210210min,crd,FitzLa00,fumbles,0,,,,,
player,201210210min,crd,FitzLa00,fumbles_lost,0,,,,,
player,201210210min,crd,FloyMi00,pass_cmp,0,,,,,
player,201210210min,crd,FloyMi00,pass_att,0,,,,,
player,201210210min,crd,FloyMi00,pass_yds,0,,,,,
player,201210210min,crd,FloyMi00,pass_td,0,,,,,
player,201210210min,crd,FloyMi00,pass_int,0,,,,,
player,201210210min,crd,FloyMi00,pass_sacked,0,,,,,
player,201210210min,crd,FloyMi00,pass_sacked_yds,0,,,,,
player,201210210min,crd,FloyMi00,pass_long,0,,,,,
player,201210210min,crd,FloyMi00,pass_rating,,,,,,
player,201210210min,crd,FloyMi00,rush_att,0,,,,,
player,201210210min,crd,FloyMi00,rush_yds,0,,,,,
player,201210210min,crd,FloyMi00,rush_td,0,,,,,
player,201210210min,crd,FloyMi00,rush_long,0,,,,,
player,201210210min,crd,FloyMi00,targets,1,,,,,
player,201210210min,crd,FloyMi00,rec,1,,,,,
player,201210210min,crd,FloyMi00,rec_yds,7,,,,,
player,201210210min,crd,FloyMi00,rec_td,0,,,,,
player,201210210min,crd,FloyMi00,rec_long,7,,,,,
player,201210210min,crd,FloyMi00,fumbles,0,,,,,
player,201210210min,crd,FloyMi00,fumbles_lost,0,,,,,
player,201210210min,min,PondCh00,pass_cmp,8,,,,,
player,201210210min,min,PondCh00,pass_att,17,,,,,
player,201210210min,min,PondCh00,pass_yds,58,,,,,
player,201210210min,min,PondCh00,pass_td,1,,,,,
player,201210210min,min,PondCh00,pass_int,2,,,,,
player,201210210min,min,PondCh00,pass_sacked,3,,,,,
player,201210210min,min,PondCh00,pass_sacked_yds,15,,,,,
player,201210210min,min,PondCh00,pass_long,14,,,,,
player,201210210min,min,PondCh00,pass_rating,35.5,,,,,
player,201210210min,min,PondCh00,rush_att,1,,,,,
player,201210210min,min,PondCh00,rush_yds,2,,,,,
player,201210210min,min,PondCh00,rush_td,0,,,,,
player,201210210min,min,PondCh00,rush_long,2,,,,,
player,201210210min,min,PondCh00,targets,0,,,,,
player,201210210min,min,PondCh00,rec,0,,,,,
player,201210210min,min,PondCh00,rec_yds,0,,,,,
player,201210210min,min,PondCh00,rec_td,0,,,,,
player,201210210min,min,PondCh00,rec_long,0,,,,,
player,201210210min,min,PondCh00,fumbles,0,,,,,
player,201210210min,min,PondCh00,fumbles_lost,0,,,,,
player,201210210min,min,PeteAd01,pass_cmp,0,,,,,
player,201210210min,min,PeteAd01,pass_att,0,,,,,
player,201210210min,min,PeteAd01,pass_yds,0,,,,,
player,201210210min,min,PeteAd01,pass_td,0,,,,,
player,201210210min,min,PeteAd01,pass_int,0,,,,,
player,201210210min,min,PeteAd01,pass_sacked,0,,,,,
player,201210210min,min,PeteAd01,pass_sacked_yds,0,,,,,
player,201210210min,min,PeteAd01,pass_long,0,,,,,
player,201210210min,min,PeteAd01,pass_rating,,,,,,
player,201210210min,min,PeteAd01,rush_att,23,,,,,
player,201210210min,min,PeteAd01,rush_yds,153,,,,,
player,201210210min,min,PeteAd01,rush_td,1,,,,,
player,201210210min,min,PeteAd01,rush_long,27,,,,,
player,201210210min,min,PeteAd01,targets,4,,,,,
player,201210210min,min,PeteAd01,rec,2,,,,,
player,201210210min,min,PeteAd01,rec_yds,6,,,,,
player,201210210min,min,PeteAd01,rec_td,0,,,,,
player,201210210min,min,PeteAd01,rec_long,4,,,,,
player,201210210min,min,PeteAd01,fumbles,0,,,,,
player,201210210min,min,PeteAd01,fumbles_lost,0,,,,,
player,201210210min,min,HarvPe00,pass_cmp,0,,,,,
player,201210210min,min,HarvPe00,pass_att,0,,,,,
player,201210210min,min,HarvPe00,pass_yds,0,,,,,
player,201210210min,min,HarvPe00,pass_td,0,,,,,
player,201210210min,min,HarvPe00,pass_int,0,,,,,
player,201210210min,min,HarvPe00,pass_sacked,0,,,,,
player,201210210min,min,HarvPe00,pass_sacked_yds,0,,,,,
player,201210210min,min,HarvPe00,pass_long,0,,,,,
player,201210210min,min,HarvPe00,pass_rating,,,,,,
player,201210210min,min,HarvPe00,rush_att,2,,,,,
player,201210210min,min,HarvPe00,rush_yds,10,,,,,
player,201210210min,min,HarvPe00,rush_td,0,,,,,
player,201210210min,min,HarvPe00,rush_long,5,,,,,
player,201210210min,min,HarvPe00,targets,5,,,,,
player,201210210min,min,HarvPe00,rec,4,,,,,
player,201210210min,min,HarvPe00,rec_yds,37,,,,,
player,201210210min,min,HarvPe00,rec_td,1,,,,,
player,201210210min,min,HarvPe00,rec_long,14,,,,,
player,201210210min,min,HarvPe00,fumbles,0,,,,,
player,201210210min,min,HarvPe00,fumbles_lost,0,,,,,
player,201210210min,min,GerhTo00,pass_cmp,0,,,,,
player,201210210min,min,GerhTo00,pass_att,0,,,,,
player,201210210min,min,GerhTo00,pass_yds,0,,,,,
player,201210210min,min,GerhTo00,pass_td,0,,,,,
player,201210210min,min,GerhTo00,pass_int,0,,,,,
player,201210210min,min,GerhTo00,pass_sacked,0,,,,,
player,201210210min,min,GerhTo00,pass_sacked_yds,0,,,,,
player,201210210min,min,GerhTo00,pass_long,0,,,,,
player,201210210min,min,GerhTo00,pass_rating,,,,,,
player,201210210min,min,GerhTo00,rush_att,1,,,,,
player,201210210min,min,GerhTo00,rush_yds,1,,,,,
player,201210210min,min,GerhTo00,rush_td,0,,,,,
player,201210210min,min,GerhTo00,rush_long,1,,,,,
player,201210210min,min,GerhTo00,targets,0,,,,,
player,201210210min,min,GerhTo00,rec,0,,,,,
player,201210210min,min,GerhTo00,rec_yds,0,,,,,
player,201210210min,min,GerhTo00,rec_td,0,,,,,
player,201210210min,min,GerhTo00,rec_long,0,,,,,
player,201210210min,min,GerhTo00,fumbles,0,,,,,
player,201210210min,min,GerhTo00,fumbles_lost,0,,,,,
player,201210210min,min,SimpJe00,pass_cmp,0,,,,,
player,201210210min,min,SimpJe00,pass_att,0,,,,,
player,201210210min,min,SimpJe00,pass_yds,0,,,,,
player,201210210min,min,SimpJe00,pass_td,0,,,,,
player,201210210min,min,SimpJe00,pass_int,0,,,,,
player,201210210min,min,SimpJe00,pass_sacked,0,,,,,
player,201210210min,min,SimpJe00,pass_sacked_yds,0,,,,,
player,201210210min,min,SimpJe00,pass_long,0,,,,,
player,201210210min,min,SimpJe00,pass_rating,,,,,,
player,201210210min,min,SimpJe00,rush_att,0,,,,,
player,201210210min,min,SimpJe00,rush_yds,0,,,,,
player,201210210min,min,SimpJe00,rush_td,0,,,,,
player,201210210min,min,SimpJe00,rush_long,0,,,,,
player,201210210min,min,SimpJe00,targets,1,,,,,
player,201210210min,min,SimpJe00,rec,1,,,,,
player,201210210min,min,SimpJe00,rec_yds,8,,,,,
player,201210210min,min,SimpJe00,rec_td,0,,,,,
player,201210210min,min,SimpJe00,rec_long,8,,,,,
player,201210210min,min,SimpJe00,fumbles,0,,,,,
player,201210210min,min,SimpJe00,fumbles_lost,0,,,,,
player,201210210min,min,JenkMi00,pass_cmp,0,,,,,
player,201210210min,min,JenkMi00,pass_att,0,,,,,
player,201210210min,min,JenkMi00,pass_yds,0,,,,,
player,201210210min,min,JenkMi00,pass_td,0,,,,,
player,201210210min,min,JenkMi00,pass_int,0,,,,,
player,201210210min,min,JenkMi00,pass_sacked,0,,,,,
player,201210210min,min,JenkMi00,pass_sacked_yds,0,,,,,
player,201210210min,min,JenkMi00,pass_long,0,,,,,
player,201210210min,min,JenkMi00,pass_rating,,,,,,
player,201210210min,min,JenkMi00,rush_att,0,,,,,
player,201210210min,min,JenkMi00,rush_yds,0,,,,,
player,201210210min,min,JenkMi00,rush_td,0,,,,,
player,201210210min,min,JenkMi00,rush_long,0,,,,,
player,201210210min,min,JenkMi00,targets,2,,,,,
player,201210210min,min,JenkMi00,rec,1,,,,,
player,201210210min,min,JenkMi00,rec_yds,7,,,,,
player,201210210min,min,JenkMi00,rec_td,0,,,,,
player,201210210min,min,JenkMi00,rec_long,7,,,,,
player,201210210min,min,JenkMi00,fumbles,0,,,,,
player,201210210min,min,JenkMi00,fumbles_lost,0,,,,,
player,201210210min,min,RudoKy00,pass_cmp,0,,,,,
player,201210210min,min,RudoKy00,pass_att,0,,,,,
player,201210210min,min,RudoKy00,pass_yds,0,,,,,
player,201210210min,min,RudoKy00,pass_td,0,,,,,
player,201210210min,min,RudoKy00,pass_int,0,,,,,
player,201210210min,min,RudoKy00,pass_sacked,0,,,,,
player,201210210min,min,RudoKy00,pass_sacked_yds,0,,,,,
player,201210210min,min,RudoKy00,pass_long,0,,,,,
player,201210210min,min,RudoKy00,pass_rating,,,,,,
player,201210210min,min,RudoKy00,rush_att,0,,,,,
player,201210210min,min,RudoKy00,rush_yds,0,,,,,
player,201210210min,min,RudoKy00,rush_td,0,,,,,
player,201210210min,min,RudoKy00,rush_long,0,,,,,
player,201210210min,min,RudoKy00,targets,4,,,,,
player,201210210min,min,RudoKy00,rec,0,,,,,
player,201210210min,min,RudoKy00,rec_yds,0,,,,,
player,201210210min,min,RudoKy00,rec_td,0,,,,,
player,201210210min,min,RudoKy00,rec_long,0,,,,,
player,201210210min,min,RudoKy00,fumbles,0,,,,,
player,201210210min,min,RudoKy00,fumbles_lost,0,,,,,
player,201210210min,crd,LenoPa20,def_int,1,,,,,
player,201210210min,crd,LenoPa20,def_int_yds,0,,,,,
player,201210210min,crd,LenoPa20,def_int_td,0,,,,,
player,201210210min,crd,LenoPa20,def_int_long,0,,,,,
player,201210210min,crd,LenoPa20,pass_defended,1,,,,,
player,201210210min,crd,LenoPa20,sacks,0.0,,,,,
player,201210210min,crd,LenoPa20,tackles_combined,5,,,,,
player,201210210min,crd,LenoPa20,tackles_solo,1,,,,,
player,201210210min,crd,LenoPa20,tackles_assists,4,,,,,
player,201210210min,crd,LenoPa20,tackles_loss,0,,,,,
player,201210210min,crd,LenoPa20,qb_hits,0,,,,,
player,201210210min,crd,LenoPa20,fumbles_rec,0,,,,,
player,201210210min,crd,LenoPa20,fumbles_rec_yds,0,,,,,
player,201210210min,crd,LenoPa20,fumbles_rec_td,0,,,,,
player,201210210min,crd,LenoPa20,fumbles_forced,0,,,,,
player,201210210min,crd,AchoSa00,def_int,1,,,,,
player,201210210min,crd,AchoSa00,def_int_yds,0,,,,,
player,201210210min,crd,AchoSa00,def_int_td,0,,,,,
player,201210210min,crd,AchoSa00,def_int_long,0,,,,,
player,201210210min,crd,AchoSa00,pass_defended,1,,,,,
player,201210210min,crd,AchoSa00,sacks,0.0,,,,,
player,201210210min,crd,AchoSa00,tackles_combined,4,,,,,
player,201210210min,crd,AchoSa00,tackles_solo,1,,,,,
player,201210210min,crd,AchoSa00,tackles_assists,3,,,,,
player,201210210min,crd,AchoSa00,tackles_loss,0,,,,,
player,201210210min,crd,AchoSa00,qb_hits,1,,,,,
player,201210210min,crd,AchoSa00,fumbles_rec,0,,,,,
player,201210210min,crd,AchoSa00,fumbles_rec_yds,0,,,,,
player,201210210min,crd,AchoSa00,fumbles_rec_td,0,,,,,
player,201210210min,crd,AchoSa00,fumbles_forced,0,,,,,
player,201210210min,crd,WashDa99,def_int,0,,,,,
player,201210210min,crd,WashDa99,def_int_yds,0,,,,,
player,201210210min,crd,WashDa99,def_int_td,0,,,,,
player,201210210min,crd,WashDa99,def_int_long,0,,,,,
player,201210210min,crd,WashDa99,pass_defended,0,,,,,
player,201210210min,crd,WashDa99,sacks,2.0,,,,,
player,201210210min,crd,WashDa99,tackles_combined,9,,,,,
player,201210210min,crd,WashDa99,tackles_solo,8,,,,,
player,201210210min,crd,WashDa99,tackles_assists,1,,,,,
player,201210210min,crd,WashDa99,tackles_loss,1,,,,,
player,201210210min,crd,WashDa99,qb_hits,2,,,,,
player,201210210min,crd,WashDa99,fumbles_rec,0,,,,,
player,201210210min,crd,WashDa99,fumbles_rec_yds,0,,,,,
player,201210210min,crd,WashDa99,fumbles_rec_td,0,,,,,
player,201210210min,crd,WashDa99,fumbles_forced,0,,,,,
player,201210210min,crd,EasoNi20,def_int,0,,,,,
player,201210210min,crd,EasoNi20,def_int_yds,0,,,,,
player,201210210min,crd,EasoNi20,def_int_td,0,,,,,
player,201210210min,crd,EasoNi20,def_int_long,0,,,,,
player,201210210min,crd,EasoNi20,pass_defended,0,,,,,
player,201210210min,crd,EasoNi20,sacks,1.0,,,,,
player,201210210min,crd,EasoNi20,tackles_combined,1,,,,,
player,201210210min,crd,EasoNi20,tackles_solo,1,,,,,
player,201210210min,crd,EasoNi20,tackles_assists,0,,,,,
player,201210210min,crd,EasoNi20,tackles_loss,1,,,,,
player,201210210min,crd,EasoNi20,qb_hits,1,,,,,
player,201210210min,crd,EasoNi20,fumbles_rec,0,,,,,
player,201210210min,crd,EasoNi20,fumbles_rec_yds,0,,,,,
player,201210210min,crd,EasoNi20,fumbles_rec_td,0,,,,,
player,201210210min,crd,EasoNi20,fumbles_forced,0,,,,,
player,201210210min,crd,SandJa21,def_int,0,,,,,
player,201210210min,crd,SandJa21,def_int_yds,0,,,,,
player,201210210min,crd,SandJa21,def_int_td,0,,,,,
player,201210210min,crd,SandJa21,def_int_long,0,,,,,
player,201210210min,crd,SandJa21,pass_defended,0,,,,,
player,201210210min,crd,SandJa21,sacks,0.0,,,,,
player,201210210min,crd,SandJa21,tackles_combined,6,,,,,
player,201210210min,crd,SandJa21,tackles_solo,3,,,,,
player,201210210min,crd,SandJa21,tackles_assists,3,,,,,
player,201210210min,crd,SandJa21,tackles_loss,0,,,,,
player,201210210min,crd,SandJa21,qb_hits,0,,,,,
player,201210210min,crd,SandJa21,fumbles_rec,0,,,,,
player,201210210min,crd,SandJa21,fumbles_rec_yds,0,,,,,
player,201210210min,crd,SandJa21,fumbles_rec_td,0,,,,,
player,201210210min,crd,SandJa21,fumbles_forced,0,,,,,
player,201210210min,crd,WilsAd99,def_int,0,,,,,
player,201210210min,crd,WilsAd99,def_int_yds,0,,,,,
player,201210210min,crd,WilsAd99,def_int_td,0,,,,,
player,201210210min,crd,WilsAd99,def_int_long,0,,,,,
player,201210210min,crd,WilsAd99,pass_defended,1,,,,,
player,201210210min,crd,WilsAd99,sacks,0.0,,,,,
player,201210210min,crd,WilsAd99,tackles_combined,6,,,,,
player,201210210min,crd,WilsAd99,tackles_solo,4,,,,,
player,201210210min,crd,WilsAd99,tackles_assists,2,,,,,
player,201210210min,crd,WilsAd99,tackles_loss,0,,,,,
player,201210210min,crd,WilsAd99,qb_hits,0,,,,,
player,201210210min,crd,WilsAd99,fumbles_rec,0,,,,,
player,201210210min,crd,WilsAd99,fumbles_rec_yds,0,,,,,
player,201210210min,crd,WilsAd99,fumbles_rec_td,0,,,,,
player,201210210min,crd,WilsAd99,fumbles_forced,0,,,,,
player,201210210min,crd,GayxWi99,def_int,0,,,,,
player,201210210min,crd,GayxWi99,def_int_yds,0,,,,,
player,201210210min,crd,GayxWi99,def_int_td,0,,,,,
player,201210210min,crd,GayxWi99,def_int_long,0,,,,,
player,201210210min,crd,GayxWi99,pass_defended,0,,,,,
player,201210210min,crd,GayxWi99,sacks,0.0,,,,,
player,201210210min,crd,GayxWi99,tackles_combined,3,,,,,
player,201210210min,crd,GayxWi99,tackles_solo,1,,,,,
player,201210210min,crd,GayxWi99,tackles_assists,2,,,,,
player,201210210min,crd,GayxWi99,tackles_loss,0,,,,,
player,201210210min,crd,GayxWi99,qb_hits,0,,,,,
player,201210210min,crd,GayxWi99,fumbles_rec,0,,,,,
player,201210210min,crd,GayxWi99,fumbles_rec_yds,0,,,,,
player,201210210min,crd,GayxWi99,fumbles_rec_td,0,,,,,
player,201210210min,crd,GayxWi99,fumbles_forced,0,,,,,
player,201210210min,crd,CampCa99,def_int,0,,,,,
player,201210210min,crd,CampCa99,def_int_yds,0,,,,,
player,201210210min,crd,CampCa99,def_int_td,0,,,,,
player,201210210min,crd,CampCa99,def_int_long,0,,,,,
player,201210210min,crd,CampCa99,pass_defended,0,,,,,
player,201210210min,crd,CampCa99,sacks,0.0,,,,,
player,201210210min,crd,CampCa99,tackles_combined,2,,,,,
player,201210210min,crd,CampCa99,tackles_solo,1,,,,,
player,201210210min,crd,CampCa99,tackles_assists,1,,,,,
player,201210210min,crd,CampCa99,tackles_loss,0,,,,,
player,201210210min,crd,CampCa99,qb_hits,0,,,,,
player,201210210min,crd,CampCa99,fumbles_rec,0,,,,,
player,201210210min,crd,CampCa99,fumbles_rec_yds,0,,,,,
player,201210210min,crd,CampCa99,fumbles_rec_td,0,,,,,
player,201210210min,crd,CampCa99,fumbles_forced,0,,,,,
player,201210210min,crd,GrovQu99,def_int,0,,,,,
player,201210210min,crd,GrovQu99,def_int_yds,0,,,,,
player,201210210min,crd,GrovQu99,def_int_td,0,,,,,
player,201210210min,crd,GrovQu99,def_int_long,0,,,,,
player,201210210min,crd,GrovQu99,pass_defended,0,,,,,
player,201210210min,crd,GrovQu99,sacks,0.0,,,,,
player,201210210min,crd,GrovQu99,tackles_combined,2,,,,,
player,201210210min,crd,GrovQu99,tackles_solo,2,,,,,
player,201210210min,crd,GrovQu99,tackles_assists,0,,,,,
player,201210210min,crd,GrovQu99,tackles_loss,0,,,,,
player,201210210min,crd,GrovQu99,qb_hits,0,,,,,
player,201210210min,crd,GrovQu99,fumbles_rec,0,,,,,
player,201210210min,crd,GrovQu99,fumbles_rec_yds,0,,,,,
player,201210210min,crd,GrovQu99,fumbles_rec_td,0,,,,,
player,201210210min,crd,GrovQu99,fumbles_forced,0,,,,,
player,201210210min,crd,PetePa00,def_int,0,,,,,
player,201210210min,crd,PetePa00,def_int_yds,0,,,,,
player,201210210min,crd,PetePa00,def_int_td,0,,,,,
player,201210210min,crd,PetePa00,def_int_long,0,,,,,
player,201210210min,crd,PetePa00,pass_defended,0,,,,,
player,201210210min,crd,PetePa00,sacks,0.0,,,,,
player,201210210min,crd,PetePa00,tackles_combined,2,,,,,
player,201210210min,crd,PetePa00,tackles_solo,1,,,,,
player,201210210min,crd,PetePa00,tackles_assists,1,,,,,
player,201210210min,crd,PetePa00,tackles_loss,0,,,,,
player,201210210min,crd,PetePa00,qb_hits,0,,,,,
player,201210210min,crd,PetePa00,fumbles_rec,0,,,,,
player,201210210min,crd,PetePa00,fumbles_rec_yds,0,,,,,
