game,2012,5,20121007,201210070nwe,den,"Denver Broncos",21,nwe,"New England Patriots",31
player,201210070nwe,den,McGaWi00,rec_long,22,,,,,
player,201210070nwe,den,McGaWi00,fumbles,1,,,,,
player,201210070nwe,den,McGaWi00,fumbles_lost,1,,,,,
player,201210070nwe,den,HillRo00,pass_cmp,0,,,,,
player,201210070nwe,den,HillRo00,pass_att,0,,,,,
player,201210070nwe,den,HillRo00,pass_yds,0,,,,,
player,201210070nwe,den,HillRo00,pass_td,0,,,,,
player,201210070nwe,den,HillRo00,pass_int,0,,,,,
player,201210070nwe,den,HillRo00,pass_sacked,0,,,,,
player,201210070nwe,den,HillRo00,pass_sacked_yds,0,,,,,
player,201210070nwe,den,HillRo00,pass_long,0,,,,,
player,201210070nwe,den,HillRo00,pass_rating,,,,,,
player,201210070nwe,den,HillRo00,rush_att,3,,,,,
player,201210070nwe,den,HillRo00,rush_yds,9,,,,,
player,201210070nwe,den,HillRo00,rush_td,0,,,,,
player,201210070nwe,den,HillRo00,rush_long,7,,,,,
player,201210070nwe,den,HillRo00,targets,1,,,,,
player,201210070nwe,den,HillRo00,rec,1,,,,,
player,201210070nwe,den,HillRo00,rec_yds,4,,,,,
player,201210070nwe,den,HillRo00,rec_td,0,,,,,
player,201210070nwe,den,HillRo00,rec_long,4,,,,,
player,201210070nwe,den,HillRo00,fumbles,0,,,,,
player,201210070nwe,den,HillRo00,fumbles_lost,0,,,,,
player,201210070nwe,den,BallLa00,pass_cmp,0,,,,,
player,201210070nwe,den,BallLa00,pass_att,0,,,,,
player,201210070nwe,den,BallLa00,pass_yds,0,,,,,
player,201210070nwe,den,BallLa00,pass_td,0,,,,,
player,201210070nwe,den,BallLa00,pass_int,0,,,,,
player,201210070nwe,den,BallLa00,pass_sacked,0,,,,,
player,201210070nwe,den,BallLa00,pass_sacked_yds,0,,,,,
player,201210070nwe,den,BallLa00,pass_long,0,,,,,
player,201210070nwe,den,BallLa00,pass_rating,,,,,,
player,201210070nwe,den,BallLa00,rush_att,1,,,,,
player,201210070nwe,den,BallLa00,rush_yds,1,,,,,
player,201210070nwe,den,BallLa00,rush_td,0,,,,,
player,201210070nwe,den,BallLa00,rush_long,1,,,,,
player,201210070nwe,den,BallLa00,targets,0,,,,,
player,201210070nwe,den,BallLa00,rec,0,,,,,
player,201210070nwe,den,BallLa00,rec_yds,0,,,,,
player,201210070nwe,den,BallLa00,rec_td,0,,,,,
player,201210070nwe,den,BallLa00,rec_long,0,,,,,
player,201210070nwe,den,BallLa00,fumbles,0,,,,,
player,201210070nwe,den,BallLa00,fumbles_lost,0,,,,,
player,201210070nwe,den,ThomDe03,pass_cmp,0,,,,,
player,201210070nwe,den,ThomDe03,pass_att,0,,,,,
player,201210070nwe,den,ThomDe03,pass_yds,0,,,,,
player,201210070nwe,den,ThomDe03,pass_td,0,,,,,
player,201210070nwe,den,ThomDe03,pass_int,0,,,,,
player,201210070nwe,den,ThomDe03,pass_sacked,0,,,,,
player,201210070nwe,den,ThomDe03,pass_sacked_yds,0,,,,,
player,201210070nwe,den,ThomDe03,pass_long,0,,,,,
player,201210070nwe,den,ThomDe03,pass_rating,,,,,,
player,201210070nwe,den,ThomDe03,rush_att,0,,,,,
player,201210070nwe,den,ThomDe03,rush_yds,0,,,,,
player,201210070nwe,den,ThomDe03,rush_td,0,,,,,
player,201210070nwe,den,ThomDe03,rush_long,0,,,,,
player,201210070nwe,den,ThomDe03,targets,11,,,,,
player,201210070nwe,den,ThomDe03,rec,9,,,,,
player,201210070nwe,den,ThomDe03,rec_yds,180,,,,,
player,201210070nwe,den,ThomDe03,rec_td,0,,,,,
player,201210070nwe,den,ThomDe03,rec_long,38,,,,,
player,201210070nwe,den,ThomDe03,fumbles,1,,,,,
player,201210070nwe,den,ThomDe03,fumbles_lost,1,,,,,
player,201210070nwe,den,TammJa00,pass_cmp,0,,,,,
player,201210070nwe,den,TammJa00,pass_att,0,,,,,
player,201210070nwe,den,TammJa00,pass_yds,0,,,,,
player,201210070nwe,den,TammJa00,pass_td,0,,,,,
player,201210070nwe,den,TammJa00,pass_int,0,,,,,
player,201210070nwe,den,TammJa00,pass_sacked,0,,,,,
player,201210070nwe,den,TammJa00,pass_sacked_yds,0,,,,,
player,201210070nwe,den,TammJa00,pass_long,0,,,,,
player,201210070nwe,den,TammJa00,pass_rating,,,,,,
player,201210070nwe,den,TammJa00,rush_att,0,,,,,
player,201210070nwe,den,TammJa00,rush_yds,0,,,,,
player,201210070nwe,den,TammJa00,rush_td,0,,,,,
player,201210070nwe,den,TammJa00,rush_long,0,,,,,
player,201210070nwe,den,TammJa00,targets,11,,,,,
player,201210070nwe,den,TammJa00,rec,6,,,,,
player,201210070nwe,den,TammJa00,rec_yds,50,,,,,
player,201210070nwe,den,TammJa00,rec_td,0,,,,,
player,201210070nwe,den,TammJa00,rec_long,17,,,,,
player,201210070nwe,den,TammJa00,fumbles,0,,,,,
player,201210070nwe,den,TammJa00,fumbles_lost,0,,,,,
player,201210070nwe,den,DeckEr00,pass_cmp,0,,,,,
player,201210070nwe,den,DeckEr00,pass_att,0,,,,,
player,201210070nwe,den,DeckEr00,pass_yds,0,,,,,
player,201210070nwe,den,DeckEr00,pass_td,0,,,,,
player,201210070nwe,den,DeckEr00,pass_int,0,,,,,
player,201210070nwe,den,DeckEr00,pass_sacked,0,,,,,
player,201210070nwe,den,DeckEr00,pass_sacked_yds,0,,,,,
player,201210070nwe,den,DeckEr00,pass_long,0,,,,,
player,201210070nwe,den,DeckEr00,pass_rating,,,,,,
player,201210070nwe,den,DeckEr00,rush_att,0,,,,,
player,201210070nwe,den,DeckEr00,rush_yds,0,,,,,
player,201210070nwe,den,DeckEr00,rush_td,0,,,,,
player,201210070nwe,den,DeckEr00,rush_long,0,,,,,
player,201210070nwe,den,DeckEr00,targets,8,,,,,
player,201210070nwe,den,DeckEr00,rec,4,,,,,
player,201210070nwe,den,DeckEr00,rec_yds,21,,,,,
player,201210070nwe,den,DeckEr00,rec_td,1,,,,,
player,201210070nwe,den,DeckEr00,rec_long,12,,,,,
player,201210070nwe,den,DeckEr00,fumbles,0,,,,,
player,201210070nwe,den,DeckEr00,fumbles_lost,0,,,,,
player,201210070nwe,den,DreeJo00,pass_cmp,0,,,,,
player,201210070nwe,den,DreeJo00,pass_att,0,,,,,
player,201210070nwe,den,DreeJo00,pass_yds,0,,,,,
player,201210070nwe,den,DreeJo00,pass_td,0,,,,,
player,201210070nwe,den,DreeJo00,pass_int,0,,,,,
player,201210070nwe,den,DreeJo00,pass_sacked,0,,,,,
player,201210070nwe,den,DreeJo00,pass_sacked_yds,0,,,,,
player,201210070nwe,den,DreeJo00,pass_long,0,,,,,
player,201210070nwe,den,DreeJo00,pass_rating,,,,,,
player,201210070nwe,den,DreeJo00,rush_att,0,,,,,
player,201210070nwe,den,DreeJo00,rush_yds,0,,,,,
player,201210070nwe,den,DreeJo00,rush_td,0,,,,,
player,201210070nwe,den,DreeJo00,rush_long,0,,,,,
player,201210070nwe,den,DreeJo00,targets,4,,,,,
player,201210070nwe,den,DreeJo00,rec,4,,,,,
player,201210070nwe,den,DreeJo00,rec_yds,21,,,,,
player,201210070nwe,den,DreeJo00,rec_td,1,,,,,
player,201210070nwe,den,DreeJo00,rec_long,9,,,,,
player,201210070nwe,den,DreeJo00,fumbles,0,,,,,
player,201210070nwe,den,DreeJo00,fumbles_lost,0,,,,,
player,201210070nwe,den,StokBr00,pass_cmp,0,,,,,
player,201210070nwe,den,StokBr00,pass_att,0,,,,,
player,201210070nwe,den,StokBr00,pass_yds,0,,,,,
player,201210070nwe,den,StokBr00,pass_td,0,,,,,
player,201210070nwe,den,StokBr00,pass_int,0,,,,,
player,201210070nwe,den,StokBr00,pass_sacked,0,,,,,
player,201210070nwe,den,StokBr00,pass_sacked_yds,0,,,,,
player,201210070nwe,den,StokBr00,pass_long,0,,,,,
player,201210070nwe,den,StokBr00,pass_rating,,,,,,
player,201210070nwe,den,StokBr00,rush_att,0,,,,,
player,201210070nwe,den,StokBr00,rush_yds,0,,,,,
player,201210070nwe,den,StokBr00,rush_td,0,,,,,
player,201210070nwe,den,StokBr00,rush_long,0,,,,,
player,201210070nwe,den,StokBr00,targets,3,,,,,
player,201210070nwe,den,StokBr00,rec,2,,,,,
player,201210070nwe,den,StokBr00,rec_yds,10,,,,,
player,201210070nwe,den,StokBr00,rec_td,1,,,,,
player,201210070nwe,den,StokBr00,rec_long,5,,,,,
player,201210070nwe,den,StokBr00,fumbles,0,,,,,
player,201210070nwe,den,StokBr00,fumbles_lost,0,,,,,
player,201210070nwe,nwe,BradTo00,pass_cmp,23,,,,,
player,201210070nwe,nwe,BradTo00,pass_att,31,,,,,
player,201210070nwe,nwe,BradTo00,pass_yds,223,,,,,
player,201210070nwe,nwe,BradTo00,pass_td,1,,,,,
player,201210070nwe,nwe,BradTo00,pass_int,0,,,,,
player,201210070nwe,nwe,BradTo00,pass_sacked,4,,,,,
player,201210070nwe,nwe,BradTo00,pass_sacked_yds,30,,,,,
player,201210070nwe,nwe,BradTo00,pass_long,25,,,,,
player,201210070nwe,nwe,BradTo00,pass_rating,104.6,,,,,
player,201210070nwe,nwe,BradTo00,rush_att,4,,,,,
player,201210070nwe,nwe,BradTo00,rush_yds,-2,,,,,
player,201210070nwe,nwe,BradTo00,rush_td,1,,,,,
player,201210070nwe,nwe,BradTo00,rush_long,1,,,,,
player,201210070nwe,nwe,BradTo00,targets,0,,,,,
player,201210070nwe,nwe,BradTo00,rec,0,,,,,
player,201210070nwe,nwe,BradTo00,rec_yds,0,,,,,
player,201210070nwe,nwe,BradTo00,rec_td,0,,,,,
player,201210070nwe,nwe,BradTo00,rec_long,0,,,,,
player,201210070nwe,nwe,BradTo00,fumbles,1,,,,,
player,201210070nwe,nwe,BradTo00,fumbles_lost,0,,,,,
player,201210070nwe,nwe,RidlSt00,pass_cmp,0,,,,,
player,201210070nwe,nwe,RidlSt00,pass_att,0,,,,,
player,201210070nwe,nwe,RidlSt00,pass_yds,0,,,,,
player,201210070nwe,nwe,RidlSt00,pass_td,0,,,,,
player,201210070nwe,nwe,RidlSt00,pass_int,0,,,,,
player,201210070nwe,nwe,RidlSt00,pass_sacked,0,,,,,
player,201210070nwe,nwe,RidlSt00,pass_sacked_yds,0,,,,,
player,201210070nwe,nwe,RidlSt00,pass_long,0,,,,,
player,201210070nwe,nwe,RidlSt00,pass_rating,,,,,,
player,201210070nwe,nwe,RidlSt00,rush_att,28,,,,,
player,201210070nwe,nwe,RidlSt00,rush_yds,151,,,,,
player,201210070nwe,nwe,RidlSt00,rush_td,1,,,,,
player,201210070nwe,nwe,RidlSt00,rush_long,20,,,,,
player,201210070nwe,nwe,RidlSt00,targets,0,,,,,
player,201210070nwe,nwe,RidlSt00,rec,0,,,,,
player,201210070nwe,nwe,RidlSt00,rec_yds,0,,,,,
player,201210070nwe,nwe,RidlSt00,rec_td,0,,,,,
player,201210070nwe,nwe,RidlSt00,rec_long,0,,,,,
player,201210070nwe,nwe,RidlSt00,fumbles,1,,,,,
player,201210070nwe,nwe,RidlSt00,fumbles_lost,1,,,,,
player,201210070nwe,nwe,BoldBr00,pass_cmp,0,,,,,
player,201210070nwe,nwe,BoldBr00,pass_att,0,,,,,
player,201210070nwe,nwe,BoldBr00,pass_yds,0,,,,,
player,201210070nwe,nwe,BoldBr00,pass_td,0,,,,,
player,201210070nwe,nwe,BoldBr00,pass_int,0,,,,,
player,201210070nwe,nwe,BoldBr00,pass_sacked,0,,,,,
player,201210070nwe,nwe,BoldBr00,pass_sacked_yds,0,,,,,
player,201210070nwe,nwe,BoldBr00,pass_long,0,,,,,
player,201210070nwe,nwe,BoldBr00,pass_rating,,,,,,
player,201210070nwe,nwe,BoldBr00,rush_att,14,,,,,
player,201210070nwe,nwe,BoldBr00,rush_yds,54,,,,,
player,201210070nwe,nwe,BoldBr00,rush_td,0,,,,,
player,201210070nwe,nwe,BoldBr00,rush_long,24,,,,,
player,201210070nwe,nwe,BoldBr00,targets,1,,,,,
player,201210070nwe,nwe,BoldBr00,rec,1,,,,,
player,201210070nwe,nwe,BoldBr00,rec_yds,0,,,,,
player,201210070nwe,nwe,BoldBr00,rec_td,0,,,,,
player,201210070nwe,nwe,BoldBr00,rec_long,0,,,,,
player,201210070nwe,nwe,BoldBr00,fumbles,0,,,,,
player,201210070nwe,nwe,BoldBr00,fumbles_lost,0,,,,,
player,201210070nwe,nwe,WoodDa02,pass_cmp,0,,,,,
player,201210070nwe,nwe,WoodDa02,pass_att,0,,,,,
player,201210070nwe,nwe,WoodDa02,pass_yds,0,,,,,
player,201210070nwe,nwe,WoodDa02,pass_td,0,,,,,
player,201210070nwe,nwe,WoodDa02,pass_int,0,,,,,
player,201210070nwe,nwe,WoodDa02,pass_sacked,0,,,,,
player,201210070nwe,nwe,WoodDa02,pass_sacked_yds,0,,,,,
player,201210070nwe,nwe,WoodDa02,pass_long,0,,,,,
player,201210070nwe,nwe,WoodDa02,pass_rating,,,,,,
player,201210070nwe,nwe,WoodDa02,rush_att,7,,,,,
player,201210070nwe,nwe,WoodDa02,rush_yds,47,,,,,
player,201210070nwe,nwe,WoodDa02,rush_td,0,,,,,
player,201210070nwe,nwe,WoodDa02,rush_long,19,,,,,
player,201210070nwe,nwe,WoodDa02,targets,1,,,,,
player,201210070nwe,nwe,WoodDa02,rec,1,,,,,
player,201210070nwe,nwe,WoodDa02,rec_yds,25,,,,,
player,201210070nwe,nwe,WoodDa02,rec_td,0,,,,,
player,201210070nwe,nwe,WoodDa02,rec_long,25,,,,,
player,201210070nwe,nwe,WoodDa02,fumbles,0,,,,,
player,201210070nwe,nwe,WoodDa02,fumbles_lost,0,,,,,
player,201210070nwe,nwe,VereSh00,pass_cmp,0,,,,,
player,201210070nwe,nwe,VereSh00,pass_att,0,,,,,
player,201210070nwe,nwe,VereSh00,pass_yds,0,,,,,
player,201210070nwe,nwe,VereSh00,pass_td,0,,,,,
player,201210070nwe,nwe,VereSh00,pass_int,0,,,,,
player,201210070nwe,nwe,VereSh00,pass_sacked,0,,,,,
player,201210070nwe,nwe,VereSh00,pass_sacked_yds,0,,,,,
player,201210070nwe,nwe,VereSh00,pass_long,0,,,,,
player,201210070nwe,nwe,VereSh00,pass_rating,,,,,,
player,201210070nwe,nwe,VereSh00,rush_att,1,,,,,
player,201210070nwe,nwe,VereSh00,rush_yds,1,,,,,
player,201210070nwe,nwe,VereSh00,rush_td,1,,,,,
player,201210070nwe,nwe,VereSh00,rush_long,1,,,,,
player,201210070nwe,nwe,VereSh00,targets,0,,,,,
player,201210070nwe,nwe,VereSh00,rec,0,,,,,
player,201210070nwe,nwe,VereSh00,rec_yds,0,,,,,
player,201210070nwe,nwe,VereSh00,rec_td,0,,,,,
player,201210070nwe,nwe,VereSh00,rec_long,0,,,,,
player,201210070nwe,nwe,VereSh00,fumbles,0,,,,,
player,201210070nwe,nwe,VereSh00,fumbles_lost,0,,,,,
player,201210070nwe,nwe,WelkWe00,pass_cmp,0,,,,,
player,201210070nwe,nwe,WelkWe00,pass_att,0,,,,,
player,201210070nwe,nwe,WelkWe00,pass_yds,0,,,,,
player,201210070nwe,nwe,WelkWe00,pass_td,0,,,,,
player,201210070nwe,nwe,WelkWe00,pass_int,0,,,,,
player,201210070nwe,nwe,WelkWe00,pass_sacked,0,,,,,
player,201210070nwe,nwe,WelkWe00,pass_sacked_yds,0,,,,,
player,201210070nwe,nwe,WelkWe00,pass_long,0,,,,,
player,201210070nwe,nwe,WelkWe00,pass_rating,,,,,,
player,201210070nwe,nwe,WelkWe00,rush_att,0,,,,,
player,201210070nwe,nwe,WelkWe00,rush_yds,0,,,,,
player,201210070nwe,nwe,WelkWe00,rush_td,0,,,,,
player,201210070nwe,nwe,WelkWe00,rush_long,0,,,,,
player,201210070nwe,nwe,WelkWe00,targets,15,,,,,
player,201210070nwe,nwe,WelkWe00,rec,13,,,,,
player,201210070nwe,nwe,WelkWe00,rec_yds,104,,,,,
player,201210070nwe,nwe,WelkWe00,rec_td,1,,,,,
player,201210070nwe,nwe,WelkWe00,rec_long,15,,,,,
player,201210070nwe,nwe,WelkWe00,fumbles,0,,,,,
player,201210070nwe,nwe,WelkWe00,fumbles_lost,0,,,,,
player,201210070nwe,nwe,GronRo00,pass_cmp,0,,,,,
player,201210070nwe,nwe,GronRo00,pass_att,0,,,,,
player,201210070nwe,nwe,GronRo00,pass_yds,0,,,,,
player,201210070nwe,nwe,GronRo00,pass_td,0,,,,,
player,201210070nwe,nwe,GronRo00,pass_int,0,,,,,
player,201210070nwe,nwe,GronRo00,pass_sacked,0,,,,,
player,201210070nwe,nwe,GronRo00,pass_sacked_yds,0,,,,,
player,201210070nwe,nwe,GronRo00,pass_long,0,,,,,
player,201210070nwe,nwe,GronRo00,pass_rating,,,,,,
player,201210070nwe,nwe,GronRo00,rush_att,0,,,,,
player,201210070nwe,nwe,GronRo00,rush_yds,0,,,,,
player,201210070nwe,nwe,GronRo00,rush_td,0,,,,,
player,201210070nwe,nwe,GronRo00,rush_long,0,,,,,
player,201210070nwe,nwe,GronRo00,targets,5,,,,,
player,201210070nwe,nwe,GronRo00,rec,4,,,,,
player,201210070nwe,nwe,GronRo00,rec_yds,35,,,,,
player,201210070nwe,nwe,GronRo00,rec_td,0,,,,,
player,201210070nwe,nwe,GronRo00,rec_long,13,,,,,
player,201210070nwe,nwe,GronRo00,fumbles,0,,,,,
player,201210070nwe,nwe,GronRo00,fumbles_lost,0,,,,,
player,201210070nwe,nwe,LloyBr00,pass_cmp,0,,,,,
player,201210070nwe,nwe,LloyBr00,pass_att,0,,,,,
player,201210070nwe,nwe,LloyBr00,pass_yds,0,,,,,
player,201210070nwe,nwe,LloyBr00,pass_td,0,,,,,
player,201210070nwe,nwe,LloyBr00,pass_int,0,,,,,
player,201210070nwe,nwe,LloyBr00,pass_sacked,0,,,,,
player,201210070nwe,nwe,LloyBr00,pass_sacked_yds,0,,,,,
player,201210070nwe,nwe,LloyBr00,pass_long,0,,,,,
player,201210070nwe,nwe,LloyBr00,pass_rating,,,,,,
player,201210070nwe,nwe,LloyBr00,rush_att,0,,,,,
player,201210070nwe,nwe,LloyBr00,rush_yds,0,,,,,
player,201210070nwe,nwe,LloyBr00,rush_td,0,,,,,
player,201210070nwe,nwe,LloyBr00,rush_long,0,,,,,
player,201210070nwe,nwe,LloyBr00,targets,5,,,,,
player,201210070nwe,nwe,LloyBr00,rec,3,,,,,
player,201210070nwe,nwe,LloyBr00,rec_yds,34,,,,,
player,201210070nwe,nwe,LloyBr00,rec_td,0,,,,,
player,201210070nwe,nwe,LloyBr00,rec_long,15,,,,,
player,201210070nwe,nwe,LloyBr00,fumbles,0,,,,,
player,201210070nwe,nwe,LloyBr00,fumbles_lost,0,,,,,
player,201210070nwe,nwe,BranDe00,pass_cmp,0,,,,,
player,201210070nwe,nwe,BranDe00,pass_att,0,,,,,
player,201210070nwe,nwe,BranDe00,pass_yds,0,,,,,
player,201210070nwe,nwe,BranDe00,pass_td,0,,,,,
player,201210070nwe,nwe,BranDe00,pass_int,0,,,,,
player,201210070nwe,nwe,BranDe00,pass_sacked,0,,,,,
player,201210070nwe,nwe,BranDe00,pass_sacked_yds,0,,,,,
player,201210070nwe,nwe,BranDe00,pass_long,0,,,,,
player,201210070nwe,nwe,BranDe00,pass_rating,,,,,,
player,201210070nwe,nwe,BranDe00,rush_att,0,,,,,
player,201210070nwe,nwe,BranDe00,rush_yds,0,,,,,
player,201210070nwe,nwe,BranDe00,rush_td,0,,,,,
player,201210070nwe,nwe,BranDe00,rush_long,0,,,,,
player,201210070nwe,nwe,BranDe00,targets,2,,,,,
player,201210070nwe,nwe,BranDe00,rec,1,,,,,
player,201210070nwe,nwe,BranDe00,rec_yds,25,,,,,
player,201210070nwe,nwe,BranDe00,rec_td,0,,,,,
player,201210070nwe,nwe,BranDe00,rec_long,25,,,,,
player,201210070nwe,nwe,BranDe00,fumbles,0,,,,,
player,201210070nwe,nwe,BranDe00,fumbles_lost,0,,,,,
player,201210070nwe,nwe,FellDa00,pass_cmp,0,,,,,
player,201210070nwe,nwe,FellDa00,pass_att,0,,,,,
player,201210070nwe,nwe,FellDa00,pass_yds,0,,,,,
player,201210070nwe,nwe,FellDa00,pass_td,0,,,,,
player,201210070nwe,nwe,FellDa00,pass_int,0,,,,,
player,201210070nwe,nwe,FellDa00,pass_sacked,0,,,,,
player,201210070nwe,nwe,FellDa00,pass_sacked_yds,0,,,,,
player,201210070nwe,nwe,FellDa00,pass_long,0,,,,,
player,201210070nwe,nwe,FellDa00,pass_rating,,,,,,
player,201210070nwe,nwe,FellDa00,rush_att,0,,,,,
player,201210070nwe,nwe,FellDa00,rush_yds,0,,,,,
player,201210070nwe,nwe,FellDa00,rush_td,0,,,,,
player,201210070nwe,nwe,FellDa00,rush_long,0,,,,,
player,201210070nwe,nwe,FellDa00,targets,2,,,,,
player,201210070nwe,nwe,FellDa00,rec,0,,,,,
player,201210070nwe,nwe,FellDa00,rec_yds,0,,,,,
player,201210070nwe,nwe,FellDa00,rec_td,0,,,,,
player,201210070nwe,nwe,FellDa00,rec_long,0,,,,,
player,201210070nwe,nwe,FellDa00,fumbles,0,,,,,
player,201210070nwe,nwe,FellDa00,fumbles_lost,0,,,,,
player,201210070nwe,den,MillVo00,def_int,0,,,,,
player,201210070nwe,den,MillVo00,def_int_yds,0,,,,,
player,201210070nwe,den,MillVo00,def_int_td,0,,,,,
player,201210070nwe,den,MillVo00,def_int_long,0,,,,,
player,201210070nwe,den,MillVo00,pass_defended,1,,,,,
player,201210070nwe,den,MillVo00,sacks,2.0,,,,,
player,201210070nwe,den,MillVo00,tackles_combined,8,,,,,
player,201210070nwe,den,MillVo00,tackles_solo,7,,,,,
player,201210070nwe,den,MillVo00,tackles_assists,1,,,,,
player,201210070nwe,den,MillVo00,tackles_loss,5,,,,,
player,201210070nwe,den,MillVo00,qb_hits,2,,,,,
player,201210070nwe,den,MillVo00,fumbles_rec,0,,,,,
player,201210070nwe,den,MillVo00,fumbles_rec_yds,0,,,,,
player,201210070nwe,den,MillVo00,fumbles_rec_td,0,,,,,
player,201210070nwe,den,MillVo00,fumbles_forced,1,,,,,
player,201210070nwe,den,WolfDe00,def_int,0,,,,,
player,201210070nwe,den,WolfDe00,def_int_yds,0,,,,,
player,201210070nwe,den,WolfDe00,def_int_td,0,,,,,
player,201210070nwe,den,WolfDe00,def_int_long,0,,,,,
player,201210070nwe,den,WolfDe00,pass_defended,0,,,,,
player,201210070nwe,den,WolfDe00,sacks,1.0,,,,,
player,201210070nwe,den,WolfDe00,tackles_combined,4,,,,,
player,201210070nwe,den,WolfDe00,tackles_solo,2,,,,,
player,201210070nwe,den,WolfDe00,tackles_assists,2,,,,,
player,201210070nwe,den,WolfDe00,tackles_loss,1,,,,,
player,201210070nwe,den,WolfDe00,qb_hits,1,,,,,
player,201210070nwe,den,WolfDe00,fumbles_rec,0,,,,,
player,201210070nwe,den,WolfDe00,fumbles_rec_yds,0,,,,,
player,201210070nwe,den,WolfDe00,fumbles_rec_td,0,,,,,
player,201210070nwe,den,WolfDe00,fumbles_forced,0,,,,,
player,201210070nwe,den,WoodWe20,def_int,0,,,,,
player,201210070nwe,den,WoodWe20,def_int_yds,0,,,,,
player,201210070nwe,den,WoodWe20,def_int_td,0,,,,,
player,201210070nwe,den,WoodWe20,def_int_long,0,,,,,
player,201210070nwe,den,WoodWe20,pass_defended,0,,,,,
player,201210070nwe,den,WoodWe20,sacks,0.5,,,,,
player,201210070nwe,den,WoodWe20,tackles_combined,11,,,,,
player,201210070nwe,den,WoodWe20,tackles_solo,5,,,,,
player,201210070nwe,den,WoodWe20,tackles_assists,6,,,,,
player,201210070nwe,den,WoodWe20,tackles_loss,1,,,,,
player,201210070nwe,den,WoodWe20,qb_hits,0,,,,,
player,201210070nwe,den,WoodWe20,fumbles_rec,0,,,,,
