game,2012,14,20121209,201212090min,chi,"Chicago Bears",14,min,"Minnesota Vikings",21
player,201212090min,chi,BushMi00,pass_sacked,0,,,,,
player,201212090min,chi,BushMi00,pass_sacked_yds,0,,,,,
player,201212090min,chi,BushMi00,pass_long,0,,,,,
player,201212090min,chi,BushMi00,pass_rating,,,,,,
player,201212090min,chi,BushMi00,rush_att,1,,,,,
player,201212090min,chi,BushMi00,rush_yds,6,,,,,
player,201212090min,chi,BushMi00,rush_td,0,,,,,
player,201212090min,chi,BushMi00,rush_long,6,,,,,
player,201212090min,chi,BushMi00,targets,0,,,,,
player,201212090min,chi,BushMi00,rec,0,,,,,
player,201212090min,chi,BushMi00,rec_yds,0,,,,,
player,201212090min,chi,BushMi00,rec_td,0,,,,,
player,201212090min,chi,BushMi00,rec_long,0,,,,,
player,201212090min,chi,BushMi00,fumbles,0,,,,,
player,201212090min,chi,BushMi00,fumbles_lost,0,,,,,
player,201212090min,chi,AlleAr00,pass_cmp,0,,,,,
player,201212090min,chi,AlleAr00,pass_att,0,,,,,
player,201212090min,chi,AlleAr00,pass_yds,0,,,,,
player,201212090min,chi,AlleAr00,pass_td,0,,,,,
player,201212090min,chi,AlleAr00,pass_int,0,,,,,
player,201212090min,chi,AlleAr00,pass_sacked,0,,,,,
player,201212090min,chi,AlleAr00,pass_sacked_yds,0,,,,,
player,201212090min,chi,AlleAr00,pass_long,0,,,,,
player,201212090min,chi,AlleAr00,pass_rating,,,,,,
player,201212090min,chi,AlleAr00,rush_att,1,,,,,
player,201212090min,chi,AlleAr00,rush_yds,3,,,,,
player,201212090min,chi,AlleAr00,rush_td,0,,,,,
player,201212090min,chi,AlleAr00,rush_long,3,,,,,
player,201212090min,chi,AlleAr00,targets,0,,,,,
player,201212090min,chi,AlleAr00,rec,0,,,,,
player,201212090min,chi,AlleAr00,rec_yds,0,,,,,
player,201212090min,chi,AlleAr00,rec_td,0,,,,,
player,201212090min,chi,AlleAr00,rec_long,0,,,,,
player,201212090min,chi,AlleAr00,fumbles,0,,,,,
player,201212090min,chi,AlleAr00,fumbles_lost,0,,,,,
player,201212090min,chi,MarsBr00,pass_cmp,0,,,,,
player,201212090min,chi,MarsBr00,pass_att,0,,,,,
player,201212090min,chi,MarsBr00,pass_yds,0,,,,,
player,201212090min,chi,MarsBr00,pass_td,0,,,,,
player,201212090min,chi,MarsBr00,pass_int,0,,,,,
player,201212090min,chi,MarsBr00,pass_sacked,0,,,,,
player,201212090min,chi,MarsBr00,pass_sacked_yds,0,,,,,
player,201212090min,chi,MarsBr00,pass_long,0,,,,,
player,201212090min,chi,MarsBr00,pass_rating,,,,,,
player,201212090min,chi,MarsBr00,rush_att,0,,,,,
player,201212090min,chi,MarsBr00,rush_yds,0,,,,,
player,201212090min,chi,MarsBr00,rush_td,0,,,,,
player,201212090min,chi,MarsBr00,rush_long,0,,,,,
player,201212090min,chi,MarsBr00,targets,19,,,,,
player,201212090min,chi,MarsBr00,rec,10,,,,,
player,201212090min,chi,MarsBr00,rec_yds,160,,,,,
player,201212090min,chi,MarsBr00,rec_td,1,,,,,
player,201212090min,chi,MarsBr00,rec_long,39,,,,,
player,201212090min,chi,MarsBr00,fumbles,0,,,,,
player,201212090min,chi,MarsBr00,fumbles_lost,0,,,,,
player,201212090min,chi,JeffAl00,pass_cmp,0,,,,,
player,201212090min,chi,JeffAl00,pass_att,0,,,,,
player,201212090min,chi,JeffAl00,pass_yds,0,,,,,
player,201212090min,chi,JeffAl00,pass_td,0,,,,,
player,201212090min,chi,JeffAl00,pass_int,0,,,,,
player,201212090min,chi,JeffAl00,pass_sacked,0,,,,,
player,201212090min,chi,JeffAl00,pass_sacked_yds,0,,,,,
player,201212090min,chi,JeffAl00,pass_long,0,,,,,
player,201212090min,chi,JeffAl00,pass_rating,,,,,,
player,201212090min,chi,JeffAl00,rush_att,0,,,,,
player,201212090min,chi,JeffAl00,rush_yds,0,,,,,
player,201212090min,chi,JeffAl00,rush_td,0,,,,,
player,201212090min,chi,JeffAl00,rush_long,0,,,,,
player,201212090min,chi,JeffAl00,targets,6,,,,,
player,201212090min,chi,JeffAl00,rec,3,,,,,
player,201212090min,chi,JeffAl00,rec_yds,57,,,,,
player,201212090min,chi,JeffAl00,rec_td,1,,,,,
player,201212090min,chi,JeffAl00,rec_long,30,,,,,
player,201212090min,chi,JeffAl00,fumbles,0,,,,,
player,201212090min,chi,JeffAl00,fumbles_lost,0,,,,,
player,201212090min,chi,HestDe99,pass_cmp,0,,,,,
player,201212090min,chi,HestDe99,pass_att,0,,,,,
player,201212090min,chi,HestDe99,pass_yds,0,,,,,
player,201212090min,chi,HestDe99,pass_td,0,,,,,
player,201212090min,chi,HestDe99,pass_int,0,,,,,
player,201212090min,chi,HestDe99,pass_sacked,0,,,,,
player,201212090min,chi,HestDe99,pass_sacked_yds,0,,,,,
player,201212090min,chi,HestDe99,pass_long,0,,,,,
player,201212090min,chi,HestDe99,pass_rating,,,,,,
player,201212090min,chi,HestDe99,rush_att,0,,,,,
player,201212090min,chi,HestDe99,rush_yds,0,,,,,
player,201212090min,chi,HestDe99,rush_td,0,,,,,
player,201212090min,chi,HestDe99,rush_long,0,,,,,
player,201212090min,chi,HestDe99,targets,8,,,,,
player,201212090min,chi,HestDe99,rec,5,,,,,
player,201212090min,chi,HestDe99,rec_yds,39,,,,,
player,201212090min,chi,HestDe99,rec_td,0,,,,,
player,201212090min,chi,HestDe99,rec_long,14,,,,,
player,201212090min,chi,HestDe99,fumbles,0,,,,,
player,201212090min,chi,HestDe99,fumbles_lost,0,,,,,
player,201212090min,chi,DaviKe01,pass_cmp,0,,,,,
player,201212090min,chi,DaviKe01,pass_att,0,,,,,
player,201212090min,chi,DaviKe01,pass_yds,0,,,,,
player,201212090min,chi,DaviKe01,pass_td,0,,,,,
player,201212090min,chi,DaviKe01,pass_int,0,,,,,
player,201212090min,chi,DaviKe01,pass_sacked,0,,,,,
player,201212090min,chi,DaviKe01,pass_sacked_yds,0,,,,,
player,201212090min,chi,DaviKe01,pass_long,0,,,,,
player,201212090min,chi,DaviKe01,pass_rating,,,,,,
player,201212090min,chi,DaviKe01,rush_att,0,,,,,
player,201212090min,chi,DaviKe01,rush_yds,0,,,,,
player,201212090min,chi,DaviKe01,rush_td,0,,,,,
player,201212090min,chi,DaviKe01,rush_long,0,,,,,
player,201212090min,chi,DaviKe01,targets,8,,,,,
player,201212090min,chi,DaviKe01,rec,3,,,,,
player,201212090min,chi,DaviKe01,rec_yds,25,,,,,
player,201212090min,chi,DaviKe01,rec_td,0,,,,,
player,201212090min,chi,DaviKe01,rec_long,11,,,,,
player,201212090min,chi,DaviKe01,fumbles,0,,,,,
player,201212090min,chi,DaviKe01,fumbles_lost,0,,,,,
player,201212090min,chi,AdamKy00,pass_cmp,0,,,,,
player,201212090min,chi,AdamKy00,pass_att,0,,,,,
player,201212090min,chi,AdamKy00,pass_yds,0,,,,,
player,201212090min,chi,AdamKy00,pass_td,0,,,,,
player,201212090min,chi,AdamKy00,pass_int,0,,,,,
player,201212090min,chi,AdamKy00,pass_sacked,0,,,,,
player,201212090min,chi,AdamKy00,pass_sacked_yds,0,,,,,
player,201212090min,chi,AdamKy00,pass_long,0,,,,,
player,201212090min,chi,AdamKy00,pass_rating,,,,,,
player,201212090min,chi,AdamKy00,rush_att,0,,,,,
player,201212090min,chi,AdamKy00,rush_yds,0,,,,,
player,201212090min,chi,AdamKy00,rush_td,0,,,,,
player,201212090min,chi,AdamKy00,rush_long,0,,,,,
player,201212090min,chi,AdamKy00,targets,3,,,,,
player,201212090min,chi,AdamKy00,rec,1,,,,,
player,201212090min,chi,AdamKy00,rec_yds,9,,,,,
player,201212090min,chi,AdamKy00,rec_td,0,,,,,
player,201212090min,chi,AdamKy00,rec_long,9,,,,,
player,201212090min,chi,AdamKy00,fumbles,0,,,,,
player,201212090min,chi,AdamKy00,fumbles_lost,0,,,,,
player,201212090min,min,PondCh00,pass_cmp,11,,,,,
player,201212090min,min,PondCh00,pass_att,17,,,,,
player,201212090min,min,PondCh00,pass_yds,91,,,,,
player,201212090min,min,PondCh00,pass_td,0,,,,,
player,201212090min,min,PondCh00,pass_int,1,,,,,
player,201212090min,min,PondCh00,pass_sacked,1,,,,,
player,201212090min,min,PondCh00,pass_sacked_yds,14,,,,,
player,201212090min,min,PondCh00,pass_long,16,,,,,
player,201212090min,min,PondCh00,pass_rating,53.8,,,,,
player,201212090min,min,PondCh00,rush_att,4,,,,,
player,201212090min,min,PondCh00,rush_yds,0,,,,,
player,201212090min,min,PondCh00,rush_td,0,,,,,
player,201212090min,min,PondCh00,rush_long,3,,,,,
player,201212090min,min,PondCh00,targets,0,,,,,
player,201212090min,min,PondCh00,rec,0,,,,,
player,201212090min,min,PondCh00,rec_yds,0,,,,,
player,201212090min,min,PondCh00,rec_td,0,,,,,
player,201212090min,min,PondCh00,rec_long,0,,,,,
player,201212090min,min,PondCh00,fumbles,0,,,,,
player,201212090min,min,PondCh00,fumbles_lost,0,,,,,
player,201212090min,min,PeteAd01,pass_cmp,0,,,,,
player,201212090min,min,PeteAd01,pass_att,0,,,,,
player,201212090min,min,PeteAd01,pass_yds,0,,,,,
player,201212090min,min,PeteAd01,pass_td,0,,,,,
player,201212090min,min,PeteAd01,pass_int,0,,,,,
player,201212090min,min,PeteAd01,pass_sacked,0,,,,,
player,201212090min,min,PeteAd01,pass_sacked_yds,0,,,,,
player,201212090min,min,PeteAd01,pass_long,0,,,,,
player,201212090min,min,PeteAd01,pass_rating,,,,,,
player,201212090min,min,PeteAd01,rush_att,31,,,,,
player,201212090min,min,PeteAd01,rush_yds,154,,,,,
player,201212090min,min,PeteAd01,rush_td,2,,,,,
player,201212090min,min,PeteAd01,rush_long,51,,,,,
player,201212090min,min,PeteAd01,targets,2,,,,,
player,201212090min,min,PeteAd01,rec,2,,,,,
player,201212090min,min,PeteAd01,rec_yds,16,,,,,
player,201212090min,min,PeteAd01,rec_td,0,,,,,
player,201212090min,min,PeteAd01,rec_long,14,,,,,
player,201212090min,min,PeteAd01,fumbles,1,,,,,
player,201212090min,min,PeteAd01,fumbles_lost,0,,,,,
player,201212090min,min,GerhTo00,pass_cmp,0,,,,,
player,201212090min,min,GerhTo00,pass_att,0,,,,,
player,201212090min,min,GerhTo00,pass_yds,0,,,,,
player,201212090min,min,GerhTo00,pass_td,0,,,,,
player,201212090min,min,GerhTo00,pass_int,0,,,,,
player,201212090min,min,GerhTo00,pass_sacked,0,,,,,
player,201212090min,min,GerhTo00,pass_sacked_yds,0,,,,,
player,201212090min,min,GerhTo00,pass_long,0,,,,,
player,201212090min,min,GerhTo00,pass_rating,,,,,,
player,201212090min,min,GerhTo00,rush_att,3,,,,,
player,201212090min,min,GerhTo00,rush_yds,17,,,,,
player,201212090min,min,GerhTo00,rush_td,0,,,,,
player,201212090min,min,GerhTo00,rush_long,6,,,,,
player,201212090min,min,GerhTo00,targets,1,,,,,
player,201212090min,min,GerhTo00,rec,1,,,,,
player,201212090min,min,GerhTo00,rec_yds,-1,,,,,
player,201212090min,min,GerhTo00,rec_td,0,,,,,
player,201212090min,min,GerhTo00,rec_long,-1,,,,,
player,201212090min,min,GerhTo00,fumbles,0,,,,,
player,201212090min,min,GerhTo00,fumbles_lost,0,,,,,
player,201212090min,min,JenkMi00,pass_cmp,0,,,,,
player,201212090min,min,JenkMi00,pass_att,0,,,,,
player,201212090min,min,JenkMi00,pass_yds,0,,,,,
player,201212090min,min,JenkMi00,pass_td,0,,,,,
player,201212090min,min,JenkMi00,pass_int,0,,,,,
player,201212090min,min,JenkMi00,pass_sacked,0,,,,,
player,201212090min,min,JenkMi00,pass_sacked_yds,0,,,,,
player,201212090min,min,JenkMi00,pass_long,0,,,,,
player,201212090min,min,JenkMi00,pass_rating,,,,,,
player,201212090min,min,JenkMi00,rush_att,0,,,,,
player,201212090min,min,JenkMi00,rush_yds,0,,,,,
player,201212090min,min,JenkMi00,rush_td,0,,,,,
player,201212090min,min,JenkMi00,rush_long,0,,,,,
player,201212090min,min,JenkMi00,targets,5,,,,,
player,201212090min,min,JenkMi00,rec,4,,,,,
player,201212090min,min,JenkMi00,rec_yds,36,,,,,
player,201212090min,min,JenkMi00,rec_td,0,,,,,
player,201212090min,min,JenkMi00,rec_long,11,,,,,
player,201212090min,min,JenkMi00,fumbles,0,,,,,
player,201212090min,min,JenkMi00,fumbles_lost,0,,,,,
player,201212090min,min,WrigJa02,pass_cmp,0,,,,,
player,201212090min,min,WrigJa02,pass_att,0,,,,,
player,201212090min,min,WrigJa02,pass_yds,0,,,,,
player,201212090min,min,WrigJa02,pass_td,0,,,,,
player,201212090min,min,WrigJa02,pass_int,0,,,,,
player,201212090min,min,WrigJa02,pass_sacked,0,,,,,
player,201212090min,min,WrigJa02,pass_sacked_yds,0,,,,,
player,201212090min,min,WrigJa02,pass_long,0,,,,,
player,201212090min,min,WrigJa02,pass_rating,,,,,,
player,201212090min,min,WrigJa02,rush_att,0,,,,,
player,201212090min,min,WrigJa02,rush_yds,0,,,,,
player,201212090min,min,WrigJa02,rush_td,0,,,,,
player,201212090min,min,WrigJa02,rush_long,0,,,,,
player,201212090min,min,WrigJa02,targets,4,,,,,
player,201212090min,min,WrigJa02,rec,2,,,,,
player,201212090min,min,WrigJa02,rec_yds,29,,,,,
player,201212090min,min,WrigJa02,rec_td,0,,,,,
player,201212090min,min,WrigJa02,rec_long,16,,,,,
player,201212090min,min,WrigJa02,fumbles,0,,,,,
player,201212090min,min,WrigJa02,fumbles_lost,0,,,,,
player,201212090min,min,SimpJe00,pass_cmp,0,,,,,
player,201212090min,min,SimpJe00,pass_att,0,,,,,
player,201212090min,min,SimpJe00,pass_yds,0,,,,,
player,201212090min,min,SimpJe00,pass_td,0,,,,,
player,201212090min,min,SimpJe00,pass_int,0,,,,,
player,201212090min,min,SimpJe00,pass_sacked,0,,,,,
player,201212090min,min,SimpJe00,pass_sacked_yds,0,,,,,
player,201212090min,min,SimpJe00,pass_long,0,,,,,
player,201212090min,min,SimpJe00,pass_rating,,,,,,
player,201212090min,min,SimpJe00,rush_att,0,,,,,
player,201212090min,min,SimpJe00,rush_yds,0,,,,,
player,201212090min,min,SimpJe00,rush_td,0,,,,,
player,201212090min,min,SimpJe00,rush_long,0,,,,,
player,201212090min,min,SimpJe00,targets,1,,,,,
player,201212090min,min,SimpJe00,rec,1,,,,,
player,201212090min,min,SimpJe00,rec_yds,13,,,,,
player,201212090min,min,SimpJe00,rec_td,0,,,,,
player,201212090min,min,SimpJe00,rec_long,13,,,,,
player,201212090min,min,SimpJe00,fumbles,0,,,,,
player,201212090min,min,SimpJe00,fumbles_lost,0,,,,,
player,201212090min,min,AromDe00,pass_cmp,0,,,,,
player,201212090min,min,AromDe00,pass_att,0,,,,,
player,201212090min,min,AromDe00,pass_yds,0,,,,,
player,201212090min,min,AromDe00,pass_td,0,,,,,
player,201212090min,min,AromDe00,pass_int,0,,,,,
player,201212090min,min,AromDe00,pass_sacked,0,,,,,
player,201212090min,min,AromDe00,pass_sacked_yds,0,,,,,
player,201212090min,min,AromDe00,pass_long,0,,,,,
player,201212090min,min,AromDe00,pass_rating,,,,,,
player,201212090min,min,AromDe00,rush_att,0,,,,,
player,201212090min,min,AromDe00,rush_yds,0,,,,,
player,201212090min,min,AromDe00,rush_td,0,,,,,
player,201212090min,min,AromDe00,rush_long,0,,,,,
player,201212090min,min,AromDe00,targets,1,,,,,
player,201212090min,min,AromDe00,rec,0,,,,,
player,201212090min,min,AromDe00,rec_yds,0,,,,,
player,201212090min,min,AromDe00,rec_td,0,,,,,
player,201212090min,min,AromDe00,rec_long,0,,,,,
player,201212090min,min,AromDe00,fumbles,0,,,,,
player,201212090min,min,AromDe00,fumbles_lost,0,,,,,
player,201212090min,min,RudoKy00,pass_cmp,0,,,,,
player,201212090min,min,RudoKy00,pass_att,0,,,,,
player,201212090min,min,RudoKy00,pass_yds,0,,,,,
player,201212090min,min,RudoKy00,pass_td,0,,,,,
player,201212090min,min,RudoKy00,pass_int,0,,,,,
player,201212090min,min,RudoKy00,pass_sacked,0,,,,,
player,201212090min,min,RudoKy00,pass_sacked_yds,0,,,,,
player,201212090min,min,RudoKy00,pass_long,0,,,,,
player,201212090min,min,RudoKy00,pass_rating,,,,,,
player,201212090min,min,RudoKy00,rush_att,0,,,,,
player,201212090min,min,RudoKy00,rush_yds,0,,,,,
player,201212090min,min,RudoKy00,rush_td,0,,,,,
player,201212090min,min,RudoKy00,rush_long,0,,,,,
player,201212090min,min,RudoKy00,targets,2,,,,,
player,201212090min,min,RudoKy00,rec,0,,,,,
player,201212090min,min,RudoKy00,rec_yds,0,,,,,
player,201212090min,min,RudoKy00,rec_td,0,,,,,
player,201212090min,min,RudoKy00,rec_long,0,,,,,
player,201212090min,min,RudoKy00,fumbles,0,,,,,
player,201212090min,min,RudoKy00,fumbles_lost,0,,,,,
player,201212090min,min,ElliRh00,pass_cmp,0,,,,,
player,201212090min,min,ElliRh00,pass_att,0,,,,,
player,201212090min,min,ElliRh00,pass_yds,0,,,,,
player,201212090min,min,ElliRh00,pass_td,0,,,,,
player,201212090min,min,ElliRh00,pass_int,0,,,,,
player,201212090min,min,ElliRh00,pass_sacked,0,,,,,
player,201212090min,min,ElliRh00,pass_sacked_yds,0,,,,,
player,201212090min,min,ElliRh00,pass_long,0,,,,,
player,201212090min,min,ElliRh00,pass_rating,,,,,,
player,201212090min,min,ElliRh00,rush_att,0,,,,,
player,201212090min,min,ElliRh00,rush_yds,0,,,,,
player,201212090min,min,ElliRh00,rush_td,0,,,,,
player,201212090min,min,ElliRh00,rush_long,0,,,,,
player,201212090min,min,ElliRh00,targets,1,,,,,
player,201212090min,min,ElliRh00,rec,1,,,,,
player,201212090min,min,ElliRh00,rec_yds,-2,,,,,
player,201212090min,min,ElliRh00,rec_td,0,,,,,
player,201212090min,min,ElliRh00,rec_long,-2,,,,,
player,201212090min,min,ElliRh00,fumbles,0,,,,,
player,201212090min,min,ElliRh00,fumbles_lost,0,,,,,
player,201212090min,chi,WrigMa99,def_int,1,,,,,
player,201212090min,chi,WrigMa99,def_int_yds,0,,,,,
player,201212090min,chi,WrigMa99,def_int_td,0,,,,,
player,201212090min,chi,WrigMa99,def_int_long,0,,,,,
player,201212090min,chi,WrigMa99,pass_defended,1,,,,,
player,201212090min,chi,WrigMa99,sacks,0.0,,,,,
player,201212090min,chi,WrigMa99,tackles_combined,5,,,,,
player,201212090min,chi,WrigMa99,tackles_solo,4,,,,,
player,201212090min,chi,WrigMa99,tackles_assists,1,,,,,
player,201212090min,chi,WrigMa99,tackles_loss,0,,,,,
player,201212090min,chi,WrigMa99,qb_hits,0,,,,,
player,201212090min,chi,WrigMa99,fumbles_rec,0,,,,,
player,201212090min,chi,WrigMa99,fumbles_rec_yds,0,,,,,
player,201212090min,chi,WrigMa99,fumbles_rec_td,0,,,,,
player,201212090min,chi,WrigMa99,fumbles_forced,0,,,,,
player,201212090min,chi,WootCo99,def_int,0,,,,,
player,201212090min,chi,WootCo99,def_int_yds,0,,,,,
player,201212090min,chi,WootCo99,def_int_td,0,,,,,
player,201212090min,chi,WootCo99,def_int_long,0,,,,,
player,201212090min,chi,WootCo99,pass_defended,0,,,,,
player,201212090min,chi,WootCo99,sacks,1.0,,,,,
player,201212090min,chi,WootCo99,tackles_combined,2,,,,,
player,201212090min,chi,WootCo99,tackles_solo,2,,,,,
player,201212090min,chi,WootCo99,tackles_assists,0,,,,,
player,201212090min,chi,WootCo99,tackles_loss,2,,,,,
player,201212090min,chi,WootCo99,qb_hits,1,,,,,
player,201212090min,chi,WootCo99,fumbles_rec,0,,,,,
player,201212090min,chi,WootCo99,fumbles_rec_yds,0,,,,,
player,201212090min,chi,WootCo99,fumbles_rec_td,0,,,,,
player,201212090min,chi,WootCo99,fumbles_forced,0,,,,,
player,201212090min,chi,BrigLa99,def_int,0,,,,,
player,201212090min,chi,BrigLa99,def_int_yds,0,,,,,
player,201212090min,chi,BrigLa99,def_int_td,0,,,,,
player,201212090min,chi,BrigLa99,def_int_long,0,,,,,
player,201212090min,chi,BrigLa99,pass_defended,0,,,,,
player,201212090min,chi,BrigLa99,sacks,0.0,,,,,
player,201212090min,chi,BrigLa99,tackles_combined,11,,,,,
player,201212090min,chi,BrigLa99,tackles_solo,6,,,,,
player,201212090min,chi,BrigLa99,tackles_assists,5,,,,,
player,201212090min,chi,BrigLa99,tackles_loss,1,,,,,
player,201212090min,chi,BrigLa99,qb_hits,0,,,,,
player,201212090min,chi,BrigLa99,fumbles_rec,0,,,,,
player,201212090min,chi,BrigLa99,fumbles_rec_yds,0,,,,,
player,201212090min,chi,BrigLa99,fumbles_rec_td,0,,,,,
player,201212090min,chi,BrigLa99,fumbles_forced,0,,,,,
player,201212090min,chi,RoacNi99,def_int,0,,,,,
player,201212090min,chi,RoacNi99,def_int_yds,0,,,,,
player,201212090min,chi,RoacNi99,def_int_td,0,,,,,
player,201212090min,chi,RoacNi99,def_int_long,0,,,,,
player,201212090min,chi,RoacNi99,pass_defended,0,,,,,
player,201212090min,chi,RoacNi99,sacks,0.0,,,,,
player,201212090min,chi,RoacNi99,tackles_combined,9,,,,,
player,201212090min,chi,RoacNi99,tackles_solo,5,,,,,
player,201212090min,chi,RoacNi99,tackles_assists,4,,,,,
player,201212090min,chi,RoacNi99,tackles_loss,2,,,,,
player,201212090min,chi,RoacNi99,qb_hits,0,,,,,
player,201212090min,chi,RoacNi99,fumbles_rec,0,,,,,
player,201212090min,chi,RoacNi99,fumbles_rec_yds,0,,,,,
player,201212090min,chi,RoacNi99,fumbles_rec_td,0,,,,,
player,201212090min,chi,RoacNi99,fumbles_forced,0,,,,,
player,201212090min,chi,ContCh00,def_int,0,,,,,
player,201212090min,chi,ContCh00,def_int_yds,0,,,,,
player,201212090min,chi,ContCh00,def_int_td,0,,,,,
player,201212090min,chi,ContCh00,def_int_long,0,,,,,
player,201212090min,chi,ContCh00,pass_defended,0,,,,,
player,201212090min,chi,ContCh00,sacks,0.0,,,,,
player,201212090min,chi,ContCh00,tackles_combined,6,,,,,
player,201212090min,chi,ContCh00,tackles_solo,4,,,,,
player,201212090min,chi,ContCh00,tackles_assists,2,,,,,
player,201212090min,chi,ContCh00,tackles_loss,0,,,,,
player,201212090min,chi,ContCh00,qb_hits,0,,,,,
player,201212090min,chi,ContCh00,fumbles_rec,0,,,,,
player,201212090min,chi,ContCh00,fumbles_rec_yds,0,,,,,
player,201212090min,chi,ContCh00,fumbles_rec_td,0,,,,,
