game,2012,9,20121101,201211010sdg,kan,"Kansas City Chiefs",13,sdg,"San Diego Chargers",31
player,201211010sdg,kan,McClDe00,pass_td,0,,,,,
player,201211010sdg,kan,McClDe00,pass_int,0,,,,,
player,201211010sdg,kan,McClDe00,pass_sacked,0,,,,,
player,201211010sdg,kan,McClDe00,pass_sacked_yds,0,,,,,
player,201211010sdg,kan,McClDe00,pass_long,0,,,,,
player,201211010sdg,kan,McClDe00,pass_rating,,,,,,
player,201211010sdg,kan,McClDe00,rush_att,4,,,,,
player,201211010sdg,kan,McClDe00,rush_yds,17,,,,,
player,201211010sdg,kan,McClDe00,rush_td,0,,,,,
player,201211010sdg,kan,McClDe00,rush_long,13,,,,,
player,201211010sdg,kan,McClDe00,targets,6,,,,,
player,201211010sdg,kan,McClDe00,rec,2,,,,,
player,201211010sdg,kan,McClDe00,rec_yds,17,,,,,
player,201211010sdg,kan,McClDe00,rec_td,0,,,,,
player,201211010sdg,kan,McClDe00,rec_long,12,,,,,
player,201211010sdg,kan,McClDe00,fumbles,1,,,,,
player,201211010sdg,kan,McClDe00,fumbles_lost,1,,,,,
player,201211010sdg,kan,HillPe00,pass_cmp,0,,,,,
player,201211010sdg,kan,HillPe00,pass_att,0,,,,,
player,201211010sdg,kan,HillPe00,pass_yds,0,,,,,
player,201211010sdg,kan,HillPe00,pass_td,0,,,,,
player,201211010sdg,kan,HillPe00,pass_int,0,,,,,
player,201211010sdg,kan,HillPe00,pass_sacked,0,,,,,
player,201211010sdg,kan,HillPe00,pass_sacked_yds,0,,,,,
player,201211010sdg,kan,HillPe00,pass_long,0,,,,,
player,201211010sdg,kan,HillPe00,pass_rating,,,,,,
player,201211010sdg,kan,HillPe00,rush_att,7,,,,,
player,201211010sdg,kan,HillPe00,rush_yds,14,,,,,
player,201211010sdg,kan,HillPe00,rush_td,0,,,,,
player,201211010sdg,kan,HillPe00,rush_long,11,,,,,
player,201211010sdg,kan,HillPe00,targets,1,,,,,
player,201211010sdg,kan,HillPe00,rec,1,,,,,
player,201211010sdg,kan,HillPe00,rec_yds,7,,,,,
player,201211010sdg,kan,HillPe00,rec_td,0,,,,,
player,201211010sdg,kan,HillPe00,rec_long,7,,,,,
player,201211010sdg,kan,HillPe00,fumbles,0,,,,,
player,201211010sdg,kan,HillPe00,fumbles_lost,0,,,,,
player,201211010sdg,kan,DrauSh00,pass_cmp,0,,,,,
player,201211010sdg,kan,DrauSh00,pass_att,0,,,,,
player,201211010sdg,kan,DrauSh00,pass_yds,0,,,,,
player,201211010sdg,kan,DrauSh00,pass_td,0,,,,,
player,201211010sdg,kan,DrauSh00,pass_int,0,,,,,
player,201211010sdg,kan,DrauSh00,pass_sacked,0,,,,,
player,201211010sdg,kan,DrauSh00,pass_sacked_yds,0,,,,,
player,201211010sdg,kan,DrauSh00,pass_long,0,,,,,
player,201211010sdg,kan,DrauSh00,pass_rating,,,,,,
player,201211010sdg,kan,DrauSh00,rush_att,1,,,,,
player,201211010sdg,kan,DrauSh00,rush_yds,6,,,,,
player,201211010sdg,kan,DrauSh00,rush_td,1,,,,,
player,201211010sdg,kan,DrauSh00,rush_long,6,,,,,
player,201211010sdg,kan,DrauSh00,targets,2,,,,,
player,201211010sdg,kan,DrauSh00,rec,2,,,,,
player,201211010sdg,kan,DrauSh00,rec_yds,21,,,,,
player,201211010sdg,kan,DrauSh00,rec_td,0,,,,,
player,201211010sdg,kan,DrauSh00,rec_long,20,,,,,
player,201211010sdg,kan,DrauSh00,fumbles,0,,,,,
player,201211010sdg,kan,DrauSh00,fumbles_lost,0,,,,,
player,201211010sdg,kan,BoweDw00,pass_cmp,0,,,,,
player,201211010sdg,kan,BoweDw00,pass_att,0,,,,,
player,201211010sdg,kan,BoweDw00,pass_yds,0,,,,,
player,201211010sdg,kan,BoweDw00,pass_td,0,,,,,
player,201211010sdg,kan,BoweDw00,pass_int,0,,,,,
player,201211010sdg,kan,BoweDw00,pass_sacked,0,,,,,
player,201211010sdg,kan,BoweDw00,pass_sacked_yds,0,,,,,
player,201211010sdg,kan,BoweDw00,pass_long,0,,,,,
player,201211010sdg,kan,BoweDw00,pass_rating,,,,,,
player,201211010sdg,kan,BoweDw00,rush_att,0,,,,,
player,201211010sdg,kan,BoweDw00,rush_yds,0,,,,,
player,201211010sdg,kan,BoweDw00,rush_td,0,,,,,
player,201211010sdg,kan,BoweDw00,rush_long,0,,,,,
player,201211010sdg,kan,BoweDw00,targets,10,,,,,
player,201211010sdg,kan,BoweDw00,rec,8,,,,,
player,201211010sdg,kan,BoweDw00,rec_yds,79,,,,,
player,201211010sdg,kan,BoweDw00,rec_td,0,,,,,
player,201211010sdg,kan,BoweDw00,rec_long,14,,,,,
player,201211010sdg,kan,BoweDw00,fumbles,1,,,,,
player,201211010sdg,kan,BoweDw00,fumbles_lost,1,,,,,
player,201211010sdg,kan,BreaSt00,pass_cmp,0,,,,,
player,201211010sdg,kan,BreaSt00,pass_att,0,,,,,
player,201211010sdg,kan,BreaSt00,pass_yds,0,,,,,
player,201211010sdg,kan,BreaSt00,pass_td,0,,,,,
player,201211010sdg,kan,BreaSt00,pass_int,0,,,,,
player,201211010sdg,kan,BreaSt00,pass_sacked,0,,,,,
player,201211010sdg,kan,BreaSt00,pass_sacked_yds,0,,,,,
player,201211010sdg,kan,BreaSt00,pass_long,0,,,,,
player,201211010sdg,kan,BreaSt00,pass_rating,,,,,,
player,201211010sdg,kan,BreaSt00,rush_att,0,,,,,
player,201211010sdg,kan,BreaSt00,rush_yds,0,,,,,
player,201211010sdg,kan,BreaSt00,rush_td,0,,,,,
player,201211010sdg,kan,BreaSt00,rush_long,0,,,,,
player,201211010sdg,kan,BreaSt00,targets,2,,,,,
player,201211010sdg,kan,BreaSt00,rec,2,,,,,
player,201211010sdg,kan,BreaSt00,rec_yds,17,,,,,
player,201211010sdg,kan,BreaSt00,rec_td,0,,,,,
player,201211010sdg,kan,BreaSt00,rec_long,10,,,,,
player,201211010sdg,kan,BreaSt00,fumbles,0,,,,,
player,201211010sdg,kan,BreaSt00,fumbles_lost,0,,,,,
player,201211010sdg,kan,BaldJo00,pass_cmp,0,,,,,
player,201211010sdg,kan,BaldJo00,pass_att,0,,,,,
player,201211010sdg,kan,BaldJo00,pass_yds,0,,,,,
player,201211010sdg,kan,BaldJo00,pass_td,0,,,,,
player,201211010sdg,kan,BaldJo00,pass_int,0,,,,,
player,201211010sdg,kan,BaldJo00,pass_sacked,0,,,,,
player,201211010sdg,kan,BaldJo00,pass_sacked_yds,0,,,,,
player,201211010sdg,kan,BaldJo00,pass_long,0,,,,,
player,201211010sdg,kan,BaldJo00,pass_rating,,,,,,
player,201211010sdg,kan,BaldJo00,rush_att,0,,,,,
player,201211010sdg,kan,BaldJo00,rush_yds,0,,,,,
player,201211010sdg,kan,BaldJo00,rush_td,0,,,,,
player,201211010sdg,kan,BaldJo00,rush_long,0,,,,,
player,201211010sdg,kan,BaldJo00,targets,2,,,,,
player,201211010sdg,kan,BaldJo00,rec,1,,,,,
player,201211010sdg,kan,BaldJo00,rec_yds,13,,,,,
player,201211010sdg,kan,BaldJo00,rec_td,0,,,,,
player,201211010sdg,kan,BaldJo00,rec_long,13,,,,,
player,201211010sdg,kan,BaldJo00,fumbles,0,,,,,
player,201211010sdg,kan,BaldJo00,fumbles_lost,0,,,,,
player,201211010sdg,kan,CoppTe00,pass_cmp,0,,,,,
player,201211010sdg,kan,CoppTe00,pass_att,0,,,,,
player,201211010sdg,kan,CoppTe00,pass_yds,0,,,,,
player,201211010sdg,kan,CoppTe00,pass_td,0,,,,,
player,201211010sdg,kan,CoppTe00,pass_int,0,,,,,
player,201211010sdg,kan,CoppTe00,pass_sacked,0,,,,,
player,201211010sdg,kan,CoppTe00,pass_sacked_yds,0,,,,,
player,201211010sdg,kan,CoppTe00,pass_long,0,,,,,
player,201211010sdg,kan,CoppTe00,pass_rating,,,,,,
player,201211010sdg,kan,CoppTe00,rush_att,0,,,,,
player,201211010sdg,kan,CoppTe00,rush_yds,0,,,,,
player,201211010sdg,kan,CoppTe00,rush_td,0,,,,,
player,201211010sdg,kan,CoppTe00,rush_long,0,,,,,
player,201211010sdg,kan,CoppTe00,targets,1,,,,,
player,201211010sdg,kan,CoppTe00,rec,0,,,,,
player,201211010sdg,kan,CoppTe00,rec_yds,0,,,,,
player,201211010sdg,kan,CoppTe00,rec_td,0,,,,,
player,201211010sdg,kan,CoppTe00,rec_long,0,,,,,
player,201211010sdg,kan,CoppTe00,fumbles,0,,,,,
player,201211010sdg,kan,CoppTe00,fumbles_lost,0,,,,,
player,201211010sdg,sdg,RivePh00,pass_cmp,18,,,,,
player,201211010sdg,sdg,RivePh00,pass_att,20,,,,,
player,201211010sdg,sdg,RivePh00,pass_yds,220,,,,,
player,201211010sdg,sdg,RivePh00,pass_td,2,,,,,
player,201211010sdg,sdg,RivePh00,pass_int,1,,,,,
player,201211010sdg,sdg,RivePh00,pass_sacked,1,,,,,
player,201211010sdg,sdg,RivePh00,pass_sacked_yds,4,,,,,
player,201211010sdg,sdg,RivePh00,pass_long,30,,,,,
player,201211010sdg,sdg,RivePh00,pass_rating,125.0,,,,,
player,201211010sdg,sdg,RivePh00,rush_att,2,,,,,
player,201211010sdg,sdg,RivePh00,rush_yds,-2,,,,,
player,201211010sdg,sdg,RivePh00,rush_td,0,,,,,
player,201211010sdg,sdg,RivePh00,rush_long,-1,,,,,
player,201211010sdg,sdg,RivePh00,targets,0,,,,,
player,201211010sdg,sdg,RivePh00,rec,0,,,,,
player,201211010sdg,sdg,RivePh00,rec_yds,0,,,,,
player,201211010sdg,sdg,RivePh00,rec_td,0,,,,,
player,201211010sdg,sdg,RivePh00,rec_long,0,,,,,
player,201211010sdg,sdg,RivePh00,fumbles,0,,,,,
player,201211010sdg,sdg,RivePh00,fumbles_lost,0,,,,,
player,201211010sdg,sdg,MathRy00,pass_cmp,0,,,,,
player,201211010sdg,sdg,MathRy00,pass_att,0,,,,,
player,201211010sdg,sdg,MathRy00,pass_yds,0,,,,,
player,201211010sdg,sdg,MathRy00,pass_td,0,,,,,
player,201211010sdg,sdg,MathRy00,pass_int,0,,,,,
player,201211010sdg,sdg,MathRy00,pass_sacked,0,,,,,
player,201211010sdg,sdg,MathRy00,pass_sacked_yds,0,,,,,
player,201211010sdg,sdg,MathRy00,pass_long,0,,,,,
player,201211010sdg,sdg,MathRy00,pass_rating,,,,,,
player,201211010sdg,sdg,MathRy00,rush_att,13,,,,,
player,201211010sdg,sdg,MathRy00,rush_yds,67,,,,,
player,201211010sdg,sdg,MathRy00,rush_td,0,,,,,
player,201211010sdg,sdg,MathRy00,rush_long,31,,,,,
player,201211010sdg,sdg,MathRy00,targets,2,,,,,
player,201211010sdg,sdg,MathRy00,rec,2,,,,,
player,201211010sdg,sdg,MathRy00,rec_yds,5,,,,,
player,201211010sdg,sdg,MathRy00,rec_td,0,,,,,
player,201211010sdg,sdg,MathRy00,rec_long,6,,,,,
player,201211010sdg,sdg,MathRy00,fumbles,0,,,,,
player,201211010sdg,sdg,MathRy00,fumbles_lost,0,,,,,
player,201211010sdg,sdg,BrowRo05,pass_cmp,0,,,,,
player,201211010sdg,sdg,BrowRo05,pass_att,0,,,,,
player,201211010sdg,sdg,BrowRo05,pass_yds,0,,,,,
player,201211010sdg,sdg,BrowRo05,pass_td,0,,,,,
player,201211010sdg,sdg,BrowRo05,pass_int,0,,,,,
player,201211010sdg,sdg,BrowRo05,pass_sacked,0,,,,,
player,201211010sdg,sdg,BrowRo05,pass_sacked_yds,0,,,,,
player,201211010sdg,sdg,BrowRo05,pass_long,0,,,,,
player,201211010sdg,sdg,BrowRo05,pass_rating,,,,,,
player,201211010sdg,sdg,BrowRo05,rush_att,6,,,,,
player,201211010sdg,sdg,BrowRo05,rush_yds,38,,,,,
player,201211010sdg,sdg,BrowRo05,rush_td,0,,,,,
player,201211010sdg,sdg,BrowRo05,rush_long,10,,,,,
player,201211010sdg,sdg,BrowRo05,targets,5,,,,,
player,201211010sdg,sdg,BrowRo05,rec,5,,,,,
player,201211010sdg,sdg,BrowRo05,rec_yds,35,,,,,
player,201211010sdg,sdg,BrowRo05,rec_td,0,,,,,
player,201211010sdg,sdg,BrowRo05,rec_long,9,,,,,
player,201211010sdg,sdg,BrowRo05,fumbles,0,,,,,
player,201211010sdg,sdg,BrowRo05,fumbles_lost,0,,,,,
player,201211010sdg,sdg,BattJa00,pass_cmp,0,,,,,
player,201211010sdg,sdg,BattJa00,pass_att,0,,,,,
player,201211010sdg,sdg,BattJa00,pass_yds,0,,,,,
player,201211010sdg,sdg,BattJa00,pass_td,0,,,,,
player,201211010sdg,sdg,BattJa00,pass_int,0,,,,,
player,201211010sdg,sdg,BattJa00,pass_sacked,0,,,,,
player,201211010sdg,sdg,BattJa00,pass_sacked_yds,0,,,,,
player,201211010sdg,sdg,BattJa00,pass_long,0,,,,,
player,201211010sdg,sdg,BattJa00,pass_rating,,,,,,
player,201211010sdg,sdg,BattJa00,rush_att,4,,,,,
player,201211010sdg,sdg,BattJa00,rush_yds,20,,,,,
player,201211010sdg,sdg,BattJa00,rush_td,0,,,,,
player,201211010sdg,sdg,BattJa00,rush_long,11,,,,,
player,201211010sdg,sdg,BattJa00,targets,0,,,,,
player,201211010sdg,sdg,BattJa00,rec,0,,,,,
player,201211010sdg,sdg,BattJa00,rec_yds,0,,,,,
player,201211010sdg,sdg,BattJa00,rec_td,0,,,,,
player,201211010sdg,sdg,BattJa00,rec_long,0,,,,,
player,201211010sdg,sdg,BattJa00,fumbles,0,,,,,
player,201211010sdg,sdg,BattJa00,fumbles_lost,0,,,,,
player,201211010sdg,sdg,AlexDa00,pass_cmp,0,,,,,
player,201211010sdg,sdg,AlexDa00,pass_att,0,,,,,
player,201211010sdg,sdg,AlexDa00,pass_yds,0,,,,,
player,201211010sdg,sdg,AlexDa00,pass_td,0,,,,,
player,201211010sdg,sdg,AlexDa00,pass_int,0,,,,,
player,201211010sdg,sdg,AlexDa00,pass_sacked,0,,,,,
player,201211010sdg,sdg,AlexDa00,pass_sacked_yds,0,,,,,
player,201211010sdg,sdg,AlexDa00,pass_long,0,,,,,
player,201211010sdg,sdg,AlexDa00,pass_rating,,,,,,
player,201211010sdg,sdg,AlexDa00,rush_att,0,,,,,
player,201211010sdg,sdg,AlexDa00,rush_yds,0,,,,,
player,201211010sdg,sdg,AlexDa00,rush_td,0,,,,,
player,201211010sdg,sdg,AlexDa00,rush_long,0,,,,,
player,201211010sdg,sdg,AlexDa00,targets,3,,,,,
player,201211010sdg,sdg,AlexDa00,rec,3,,,,,
player,201211010sdg,sdg,AlexDa00,rec_yds,61,,,,,
player,201211010sdg,sdg,AlexDa00,rec_td,0,,,,,
player,201211010sdg,sdg,AlexDa00,rec_long,30,,,,,
player,201211010sdg,sdg,AlexDa00,fumbles,0,,,,,
player,201211010sdg,sdg,AlexDa00,fumbles_lost,0,,,,,
player,201211010sdg,sdg,FloyMa00,pass_cmp,0,,,,,
player,201211010sdg,sdg,FloyMa00,pass_att,0,,,,,
player,201211010sdg,sdg,FloyMa00,pass_yds,0,,,,,
player,201211010sdg,sdg,FloyMa00,pass_td,0,,,,,
player,201211010sdg,sdg,FloyMa00,pass_int,0,,,,,
player,201211010sdg,sdg,FloyMa00,pass_sacked,0,,,,,
player,201211010sdg,sdg,FloyMa00,pass_sacked_yds,0,,,,,
player,201211010sdg,sdg,FloyMa00,pass_long,0,,,,,
player,201211010sdg,sdg,FloyMa00,pass_rating,,,,,,
player,201211010sdg,sdg,FloyMa00,rush_att,0,,,,,
player,201211010sdg,sdg,FloyMa00,rush_yds,0,,,,,
player,201211010sdg,sdg,FloyMa00,rush_td,0,,,,,
player,201211010sdg,sdg,FloyMa00,rush_long,0,,,,,
player,201211010sdg,sdg,FloyMa00,targets,4,,,,,
player,201211010sdg,sdg,FloyMa00,rec,4,,,,,
player,201211010sdg,sdg,FloyMa00,rec_yds,48,,,,,
player,201211010sdg,sdg,FloyMa00,rec_td,1,,,,,
player,201211010sdg,sdg,FloyMa00,rec_long,16,,,,,
player,201211010sdg,sdg,FloyMa00,fumbles,0,,,,,
player,201211010sdg,sdg,FloyMa00,fumbles_lost,0,,,,,
player,201211010sdg,sdg,GateAn00,pass_cmp,0,,,,,
player,201211010sdg,sdg,GateAn00,pass_att,0,,,,,
player,201211010sdg,sdg,GateAn00,pass_yds,0,,,,,
player,201211010sdg,sdg,GateAn00,pass_td,0,,,,,
player,201211010sdg,sdg,GateAn00,pass_int,0,,,,,
player,201211010sdg,sdg,GateAn00,pass_sacked,0,,,,,
player,201211010sdg,sdg,GateAn00,pass_sacked_yds,0,,,,,
player,201211010sdg,sdg,GateAn00,pass_long,0,,,,,
player,201211010sdg,sdg,GateAn00,pass_rating,,,,,,
player,201211010sdg,sdg,GateAn00,rush_att,0,,,,,
player,201211010sdg,sdg,GateAn00,rush_yds,0,,,,,
player,201211010sdg,sdg,GateAn00,rush_td,0,,,,,
player,201211010sdg,sdg,GateAn00,rush_long,0,,,,,
player,201211010sdg,sdg,GateAn00,targets,3,,,,,
player,201211010sdg,sdg,GateAn00,rec,3,,,,,
player,201211010sdg,sdg,GateAn00,rec_yds,43,,,,,
player,201211010sdg,sdg,GateAn00,rec_td,1,,,,,
player,201211010sdg,sdg,GateAn00,rec_long,21,,,,,
player,201211010sdg,sdg,GateAn00,fumbles,0,,,,,
player,201211010sdg,sdg,GateAn00,fumbles_lost,0,,,,,
player,201211010sdg,sdg,AjirSe00,pass_cmp,0,,,,,
player,201211010sdg,sdg,AjirSe00,pass_att,0,,,,,
player,201211010sdg,sdg,AjirSe00,pass_yds,0,,,,,
player,201211010sdg,sdg,AjirSe00,pass_td,0,,,,,
player,201211010sdg,sdg,AjirSe00,pass_int,0,,,,,
player,201211010sdg,sdg,AjirSe00,pass_sacked,0,,,,,
player,201211010sdg,sdg,AjirSe00,pass_sacked_yds,0,,,,,
player,201211010sdg,sdg,AjirSe00,pass_long,0,,,,,
player,201211010sdg,sdg,AjirSe00,pass_rating,,,,,,
player,201211010sdg,sdg,AjirSe00,rush_att,0,,,,,
player,201211010sdg,sdg,AjirSe00,rush_yds,0,,,,,
player,201211010sdg,sdg,AjirSe00,rush_td,0,,,,,
player,201211010sdg,sdg,AjirSe00,rush_long,0,,,,,
player,201211010sdg,sdg,AjirSe00,targets,1,,,,,
player,201211010sdg,sdg,AjirSe00,rec,1,,,,,
player,201211010sdg,sdg,AjirSe00,rec_yds,28,,,,,
player,201211010sdg,sdg,AjirSe00,rec_td,0,,,,,
player,201211010sdg,sdg,AjirSe00,rec_long,28,,,,,
player,201211010sdg,sdg,AjirSe00,fumbles,0,,,,,
player,201211010sdg,sdg,AjirSe00,fumbles_lost,0,,,,,
player,201211010sdg,sdg,McClLe00,pass_cmp,0,,,,,
player,201211010sdg,sdg,McClLe00,pass_att,0,,,,,
player,201211010sdg,sdg,McClLe00,pass_yds,0,,,,,
player,201211010sdg,sdg,McClLe00,pass_td,0,,,,,
player,201211010sdg,sdg,McClLe00,pass_int,0,,,,,
player,201211010sdg,sdg,McClLe00,pass_sacked,0,,,,,
player,201211010sdg,sdg,McClLe00,pass_sacked_yds,0,,,,,
player,201211010sdg,sdg,McClLe00,pass_long,0,,,,,
player,201211010sdg,sdg,McClLe00,pass_rating,,,,,,
player,201211010sdg,sdg,McClLe00,rush_att,1,,,,,
player,201211010sdg,sdg,McClLe00,rush_yds,0,,,,,
player,201211010sdg,sdg,McClLe00,rush_td,0,,,,,
player,201211010sdg,sdg,McClLe00,rush_long,0,,,,,
player,201211010sdg,sdg,McClLe00,targets,0,,,,,
player,201211010sdg,sdg,McClLe00,rec,0,,,,,
player,201211010sdg,sdg,McClLe00,rec_yds,0,,,,,
player,201211010sdg,sdg,McClLe00,rec_td,0,,,,,
player,201211010sdg,sdg,McClLe00,rec_long,0,,,,,
player,201211010sdg,sdg,McClLe00,fumbles,0,,,,,
player,201211010sdg,sdg,McClLe00,fumbles_lost,0,,,,,
player,201211010sdg,sdg,RosaDa00,pass_cmp,0,,,,,
player,201211010sdg,sdg,RosaDa00,pass_att,0,,,,,
player,201211010sdg,sdg,RosaDa00,pass_yds,0,,,,,
player,201211010sdg,sdg,RosaDa00,pass_td,0,,,,,
player,201211010sdg,sdg,RosaDa00,pass_int,0,,,,,
player,201211010sdg,sdg,RosaDa00,pass_sacked,0,,,,,
player,201211010sdg,sdg,RosaDa00,pass_sacked_yds,0,,,,,
player,201211010sdg,sdg,RosaDa00,pass_long,0,,,,,
player,201211010sdg,sdg,RosaDa00,pass_rating,,,,,,
player,201211010sdg,sdg,RosaDa00,rush_att,0,,,,,
player,201211010sdg,sdg,RosaDa00,rush_yds,0,,,,,
player,201211010sdg,sdg,RosaDa00,rush_td,0,,,,,
player,201211010sdg,sdg,RosaDa00,rush_long,0,,,,,
player,201211010sdg,sdg,RosaDa00,targets,1,,,,,
player,201211010sdg,sdg,RosaDa00,rec,0,,,,,
player,201211010sdg,sdg,RosaDa00,rec_yds,0,,,,,
player,201211010sdg,sdg,RosaDa00,rec_td,0,,,,,
player,201211010sdg,sdg,RosaDa00,rec_long,0,,,,,
player,201211010sdg,sdg,RosaDa00,fumbles,0,,,,,
player,201211010sdg,sdg,RosaDa00,fumbles_lost,0,,,,,
player,201211010sdg,kan,BerrEr99,def_int,1,,,,,
player,201211010sdg,kan,BerrEr99,def_int_yds,0,,,,,
player,201211010sdg,kan,BerrEr99,def_int_td,0,,,,,
player,201211010sdg,kan,BerrEr99,def_int_long,0,,,,,
player,201211010sdg,kan,BerrEr99,pass_defended,1,,,,,
player,201211010sdg,kan,BerrEr99,sacks,0.0,,,,,
player,201211010sdg,kan,BerrEr99,tackles_combined,8,,,,,
player,201211010sdg,kan,BerrEr99,tackles_solo,6,,,,,
player,201211010sdg,kan,BerrEr99,tackles_assists,2,,,,,
player,201211010sdg,kan,BerrEr99,tackles_loss,1,,,,,
player,201211010sdg,kan,BerrEr99,qb_hits,0,,,,,
player,201211010sdg,kan,BerrEr99,fumbles_rec,0,,,,,
player,201211010sdg,kan,BerrEr99,fumbles_rec_yds,0,,,,,
player,201211010sdg,kan,BerrEr99,fumbles_rec_td,0,,,,,
player,201211010sdg,kan,BerrEr99,fumbles_forced,0,,,,,
player,201211010sdg,kan,HaliTa20,def_int,0,,,,,
player,201211010sdg,kan,HaliTa20,def_int_yds,0,,,,,
player,201211010sdg,kan,HaliTa20,def_int_td,0,,,,,
player,201211010sdg,kan,HaliTa20,def_int_long,0,,,,,
player,201211010sdg,kan,HaliTa20,pass_defended,0,,,,,
player,201211010sdg,kan,HaliTa20,sacks,1.0,,,,,
player,201211010sdg,kan,HaliTa20,tackles_combined,9,,,,,
player,201211010sdg,kan,HaliTa20,tackles_solo,6,,,,,
player,201211010sdg,kan,HaliTa20,tackles_assists,3,,,,,
player,201211010sdg,kan,HaliTa20,tackles_loss,1,,,,,
player,201211010sdg,kan,HaliTa20,qb_hits,1,,,,,
player,201211010sdg,kan,HaliTa20,fumbles_rec,0,,,,,
player,201211010sdg,kan,HaliTa20,fumbles_rec_yds,0,,,,,
player,201211010sdg,kan,HaliTa20,fumbles_rec_td,0,,,,,
player,201211010sdg,kan,HaliTa20,fumbles_forced,0,,,,,
player,201211010sdg,kan,ArenJa99,def_int,0,,,,,
player,201211010sdg,kan,ArenJa99,def_int_yds,0,,,,,
player,201211010sdg,kan,ArenJa99,def_int_td,0,,,,,
player,201211010sdg,kan,ArenJa99,def_int_long,0,,,,,
