game,2012,3,20120924,201209240sea,gnb,"Green Bay Packers",12,sea,"Seattle Seahawks",14
player,201209240sea,gnb,JennGr00,pass_sacked_yds,0,,,,,
player,201209240sea,gnb,JennGr00,pass_long,0,,,,,
player,201209240sea,gnb,JennGr00,pass_rating,,,,,,
player,201209240sea,gnb,JennGr00,rush_att,0,,,,,
player,201209240sea,gnb,JennGr00,rush_yds,0,,,,,
player,201209240sea,gnb,JennGr00,rush_td,0,,,,,
player,201209240sea,gnb,JennGr00,rush_long,0,,,,,
player,201209240sea,gnb,JennGr00,targets,10,,,,,
player,201209240sea,gnb,JennGr00,rec,6,,,,,
player,201209240sea,gnb,JennGr00,rec_yds,35,,,,,
player,201209240sea,gnb,JennGr00,rec_td,0,,,,,
player,201209240sea,gnb,JennGr00,rec_long,13,,,,,
player,201209240sea,gnb,JennGr00,fumbles,0,,,,,
player,201209240sea,gnb,JennGr00,fumbles_lost,0,,,,,
player,201209240sea,gnb,NelsJo00,pass_cmp,0,,,,,
player,201209240sea,gnb,NelsJo00,pass_att,0,,,,,
player,201209240sea,gnb,NelsJo00,pass_yds,0,,,,,
player,201209240sea,gnb,NelsJo00,pass_td,0,,,,,
player,201209240sea,gnb,NelsJo00,pass_int,0,,,,,
player,201209240sea,gnb,NelsJo00,pass_sacked,0,,,,,
player,201209240sea,gnb,NelsJo00,pass_sacked_yds,0,,,,,
player,201209240sea,gnb,NelsJo00,pass_long,0,,,,,
player,201209240sea,gnb,NelsJo00,pass_rating,,,,,,
player,201209240sea,gnb,NelsJo00,rush_att,0,,,,,
player,201209240sea,gnb,NelsJo00,rush_yds,0,,,,,
player,201209240sea,gnb,NelsJo00,rush_td,0,,,,,
player,201209240sea,gnb,NelsJo00,rush_long,0,,,,,
player,201209240sea,gnb,NelsJo00,targets,3,,,,,
player,201209240sea,gnb,NelsJo00,rec,2,,,,,
player,201209240sea,gnb,NelsJo00,rec_yds,19,,,,,
player,201209240sea,gnb,NelsJo00,rec_td,0,,,,,
player,201209240sea,gnb,NelsJo00,rec_long,13,,,,,
player,201209240sea,gnb,NelsJo00,fumbles,0,,,,,
player,201209240sea,gnb,NelsJo00,fumbles_lost,0,,,,,
player,201209240sea,gnb,WillD.00,pass_cmp,0,,,,,
player,201209240sea,gnb,WillD.00,pass_att,0,,,,,
player,201209240sea,gnb,WillD.00,pass_yds,0,,,,,
player,201209240sea,gnb,WillD.00,pass_td,0,,,,,
player,201209240sea,gnb,WillD.00,pass_int,0,,,,,
player,201209240sea,gnb,WillD.00,pass_sacked,0,,,,,
player,201209240sea,gnb,WillD.00,pass_sacked_yds,0,,,,,
player,201209240sea,gnb,WillD.00,pass_long,0,,,,,
player,201209240sea,gnb,WillD.00,pass_rating,,,,,,
player,201209240sea,gnb,WillD.00,rush_att,0,,,,,
player,201209240sea,gnb,WillD.00,rush_yds,0,,,,,
player,201209240sea,gnb,WillD.00,rush_td,0,,,,,
player,201209240sea,gnb,WillD.00,rush_long,0,,,,,
player,201209240sea,gnb,WillD.00,targets,2,,,,,
player,201209240sea,gnb,WillD.00,rec,1,,,,,
player,201209240sea,gnb,WillD.00,rec_yds,11,,,,,
player,201209240sea,gnb,WillD.00,rec_td,0,,,,,
player,201209240sea,gnb,WillD.00,rec_long,11,,,,,
player,201209240sea,gnb,WillD.00,fumbles,0,,,,,
player,201209240sea,gnb,WillD.00,fumbles_lost,0,,,,,
player,201209240sea,gnb,DrivDo00,pass_cmp,0,,,,,
player,201209240sea,gnb,DrivDo00,pass_att,0,,,,,
player,201209240sea,gnb,DrivDo00,pass_yds,0,,,,,
player,201209240sea,gnb,DrivDo00,pass_td,0,,,,,
player,201209240sea,gnb,DrivDo00,pass_int,0,,,,,
player,201209240sea,gnb,DrivDo00,pass_sacked,0,,,,,
player,201209240sea,gnb,DrivDo00,pass_sacked_yds,0,,,,,
player,201209240sea,gnb,DrivDo00,pass_long,0,,,,,
player,201209240sea,gnb,DrivDo00,pass_rating,,,,,,
player,201209240sea,gnb,DrivDo00,rush_att,0,,,,,
player,201209240sea,gnb,DrivDo00,rush_yds,0,,,,,
player,201209240sea,gnb,DrivDo00,rush_td,0,,,,,
player,201209240sea,gnb,DrivDo00,rush_long,0,,,,,
player,201209240sea,gnb,DrivDo00,targets,1,,,,,
player,201209240sea,gnb,DrivDo00,rec,0,,,,,
player,201209240sea,gnb,DrivDo00,rec_yds,0,,,,,
player,201209240sea,gnb,DrivDo00,rec_td,0,,,,,
player,201209240sea,gnb,DrivDo00,rec_long,0,,,,,
player,201209240sea,gnb,DrivDo00,fumbles,0,,,,,
player,201209240sea,gnb,DrivDo00,fumbles_lost,0,,,,,
player,201209240sea,sea,WilsRu00,pass_cmp,10,,,,,
player,201209240sea,sea,WilsRu00,pass_att,21,,,,,
player,201209240sea,sea,WilsRu00,pass_yds,130,,,,,
player,201209240sea,sea,WilsRu00,pass_td,2,,,,,
player,201209240sea,sea,WilsRu00,pass_int,0,,,,,
player,201209240sea,sea,WilsRu00,pass_sacked,1,,,,,
player,201209240sea,sea,WilsRu00,pass_sacked_yds,19,,,,,
player,201209240sea,sea,WilsRu00,pass_long,41,,,,,
player,201209240sea,sea,WilsRu00,pass_rating,99.3,,,,,
player,201209240sea,sea,WilsRu00,rush_att,3,,,,,
player,201209240sea,sea,WilsRu00,rush_yds,18,,,,,
player,201209240sea,sea,WilsRu00,rush_td,0,,,,,
player,201209240sea,sea,WilsRu00,rush_long,12,,,,,
player,201209240sea,sea,WilsRu00,targets,0,,,,,
player,201209240sea,sea,WilsRu00,rec,0,,,,,
player,201209240sea,sea,WilsRu00,rec_yds,0,,,,,
player,201209240sea,sea,WilsRu00,rec_td,0,,,,,
player,201209240sea,sea,WilsRu00,rec_long,0,,,,,
player,201209240sea,sea,WilsRu00,fumbles,0,,,,,
player,201209240sea,sea,WilsRu00,fumbles_lost,0,,,,,
player,201209240sea,sea,LyncMa00,pass_cmp,0,,,,,
player,201209240sea,sea,LyncMa00,pass_att,0,,,,,
player,201209240sea,sea,LyncMa00,pass_yds,0,,,,,
player,201209240sea,sea,LyncMa00,pass_td,0,,,,,
player,201209240sea,sea,LyncMa00,pass_int,0,,,,,
player,201209240sea,sea,LyncMa00,pass_sacked,0,,,,,
player,201209240sea,sea,LyncMa00,pass_sacked_yds,0,,,,,
player,201209240sea,sea,LyncMa00,pass_long,0,,,,,
player,201209240sea,sea,LyncMa00,pass_rating,,,,,,
player,201209240sea,sea,LyncMa00,rush_att,25,,,,,
player,201209240sea,sea,LyncMa00,rush_yds,98,,,,,
player,201209240sea,sea,LyncMa00,rush_td,0,,,,,
player,201209240sea,sea,LyncMa00,rush_long,9,,,,,
player,201209240sea,sea,LyncMa00,targets,1,,,,,
player,201209240sea,sea,LyncMa00,rec,1,,,,,
player,201209240sea,sea,LyncMa00,rec_yds,1,,,,,
player,201209240sea,sea,LyncMa00,rec_td,0,,,,,
player,201209240sea,sea,LyncMa00,rec_long,1,,,,,
player,201209240sea,sea,LyncMa00,fumbles,0,,,,,
player,201209240sea,sea,LyncMa00,fumbles_lost,0,,,,,
player,201209240sea,sea,WashLe00,pass_cmp,0,,,,,
player,201209240sea,sea,WashLe00,pass_att,0,,,,,
player,201209240sea,sea,WashLe00,pass_yds,0,,,,,
player,201209240sea,sea,WashLe00,pass_td,0,,,,,
player,201209240sea,sea,WashLe00,pass_int,0,,,,,
player,201209240sea,sea,WashLe00,pass_sacked,0,,,,,
player,201209240sea,sea,WashLe00,pass_sacked_yds,0,,,,,
player,201209240sea,sea,WashLe00,pass_long,0,,,,,
player,201209240sea,sea,WashLe00,pass_rating,,,,,,
player,201209240sea,sea,WashLe00,rush_att,1,,,,,
player,201209240sea,sea,WashLe00,rush_yds,11,,,,,
player,201209240sea,sea,WashLe00,rush_td,0,,,,,
player,201209240sea,sea,WashLe00,rush_long,11,,,,,
player,201209240sea,sea,WashLe00,targets,0,,,,,
player,201209240sea,sea,WashLe00,rec,0,,,,,
player,201209240sea,sea,WashLe00,rec_yds,0,,,,,
player,201209240sea,sea,WashLe00,rec_td,0,,,,,
player,201209240sea,sea,WashLe00,rec_long,0,,,,,
player,201209240sea,sea,WashLe00,fumbles,0,,,,,
player,201209240sea,sea,WashLe00,fumbles_lost,0,,,,,
player,201209240sea,sea,TateGo00,pass_cmp,0,,,,,
player,201209240sea,sea,TateGo00,pass_att,0,,,,,
player,201209240sea,sea,TateGo00,pass_yds,0,,,,,
player,201209240sea,sea,TateGo00,pass_td,0,,,,,
player,201209240sea,sea,TateGo00,pass_int,0,,,,,
player,201209240sea,sea,TateGo00,pass_sacked,0,,,,,
player,201209240sea,sea,TateGo00,pass_sacked_yds,0,,,,,
player,201209240sea,sea,TateGo00,pass_long,0,,,,,
player,201209240sea,sea,TateGo00,pass_rating,,,,,,
player,201209240sea,sea,TateGo00,rush_att,0,,,,,
player,201209240sea,sea,TateGo00,rush_yds,0,,,,,
player,201209240sea,sea,TateGo00,rush_td,0,,,,,
player,201209240sea,sea,TateGo00,rush_long,0,,,,,
player,201209240sea,sea,TateGo00,targets,7,,,,,
player,201209240sea,sea,TateGo00,rec,3,,,,,
player,201209240sea,sea,TateGo00,rec_yds,68,,,,,
player,201209240sea,sea,TateGo00,rec_td,2,,,,,
player,201209240sea,sea,TateGo00,rec_long,41,,,,,
player,201209240sea,sea,TateGo00,fumbles,0,,,,,
player,201209240sea,sea,TateGo00,fumbles_lost,0,,,,,
player,201209240sea,sea,RiceSi01,pass_cmp,0,,,,,
player,201209240sea,sea,RiceSi01,pass_att,0,,,,,
player,201209240sea,sea,RiceSi01,pass_yds,0,,,,,
player,201209240sea,sea,RiceSi01,pass_td,0,,,,,
player,201209240sea,sea,RiceSi01,pass_int,0,,,,,
player,201209240sea,sea,RiceSi01,pass_sacked,0,,,,,
player,201209240sea,sea,RiceSi01,pass_sacked_yds,0,,,,,
player,201209240sea,sea,RiceSi01,pass_long,0,,,,,
player,201209240sea,sea,RiceSi01,pass_rating,,,,,,
player,201209240sea,sea,RiceSi01,rush_att,0,,,,,
player,201209240sea,sea,RiceSi01,rush_yds,0,,,,,
player,201209240sea,sea,RiceSi01,rush_td,0,,,,,
player,201209240sea,sea,RiceSi01,rush_long,0,,,,,
player,201209240sea,sea,RiceSi01,targets,1,,,,,
player,201209240sea,sea,RiceSi01,rec,1,,,,,
player,201209240sea,sea,RiceSi01,rec_yds,22,,,,,
player,201209240sea,sea,RiceSi01,rec_td,0,,,,,
player,201209240sea,sea,RiceSi01,rec_long,22,,,,,
player,201209240sea,sea,RiceSi01,fumbles,0,,,,,
player,201209240sea,sea,RiceSi01,fumbles_lost,0,,,,,
player,201209240sea,sea,MillZa01,pass_cmp,0,,,,,
player,201209240sea,sea,MillZa01,pass_att,0,,,,,
player,201209240sea,sea,MillZa01,pass_yds,0,,,,,
player,201209240sea,sea,MillZa01,pass_td,0,,,,,
player,201209240sea,sea,MillZa01,pass_int,0,,,,,
player,201209240sea,sea,MillZa01,pass_sacked,0,,,,,
player,201209240sea,sea,MillZa01,pass_sacked_yds,0,,,,,
player,201209240sea,sea,MillZa01,pass_long,0,,,,,
player,201209240sea,sea,MillZa01,pass_rating,,,,,,
player,201209240sea,sea,MillZa01,rush_att,0,,,,,
player,201209240sea,sea,MillZa01,rush_yds,0,,,,,
player,201209240sea,sea,MillZa01,rush_td,0,,,,,
player,201209240sea,sea,MillZa01,rush_long,0,,,,,
player,201209240sea,sea,MillZa01,targets,4,,,,,
player,201209240sea,sea,MillZa01,rec,2,,,,,
player,201209240sea,sea,MillZa01,rec_yds,12,,,,,
player,201209240sea,sea,MillZa01,rec_td,0,,,,,
player,201209240sea,sea,MillZa01,rec_long,8,,,,,
player,201209240sea,sea,MillZa01,fumbles,0,,,,,
player,201209240sea,sea,MillZa01,fumbles_lost,0,,,,,
player,201209240sea,sea,MartCh00,pass_cmp,0,,,,,
player,201209240sea,sea,MartCh00,pass_att,0,,,,,
player,201209240sea,sea,MartCh00,pass_yds,0,,,,,
player,201209240sea,sea,MartCh00,pass_td,0,,,,,
player,201209240sea,sea,MartCh00,pass_int,0,,,,,
player,201209240sea,sea,MartCh00,pass_sacked,0,,,,,
player,201209240sea,sea,MartCh00,pass_sacked_yds,0,,,,,
player,201209240sea,sea,MartCh00,pass_long,0,,,,,
player,201209240sea,sea,MartCh00,pass_rating,,,,,,
player,201209240sea,sea,MartCh00,rush_att,0,,,,,
player,201209240sea,sea,MartCh00,rush_yds,0,,,,,
player,201209240sea,sea,MartCh00,rush_td,0,,,,,
player,201209240sea,sea,MartCh00,rush_long,0,,,,,
player,201209240sea,sea,MartCh00,targets,1,,,,,
player,201209240sea,sea,MartCh00,rec,1,,,,,
player,201209240sea,sea,MartCh00,rec_yds,10,,,,,
player,201209240sea,sea,MartCh00,rec_td,0,,,,,
player,201209240sea,sea,MartCh00,rec_long,10,,,,,
player,201209240sea,sea,MartCh00,fumbles,0,,,,,
player,201209240sea,sea,MartCh00,fumbles_lost,0,,,,,
player,201209240sea,sea,McCoAn00,pass_cmp,0,,,,,
player,201209240sea,sea,McCoAn00,pass_att,0,,,,,
player,201209240sea,sea,McCoAn00,pass_yds,0,,,,,
player,201209240sea,sea,McCoAn00,pass_td,0,,,,,
player,201209240sea,sea,McCoAn00,pass_int,0,,,,,
player,201209240sea,sea,McCoAn00,pass_sacked,0,,,,,
player,201209240sea,sea,McCoAn00,pass_sacked_yds,0,,,,,
player,201209240sea,sea,McCoAn00,pass_long,0,,,,,
player,201209240sea,sea,McCoAn00,pass_rating,,,,,,
player,201209240sea,sea,McCoAn00,rush_att,0,,,,,
player,201209240sea,sea,McCoAn00,rush_yds,0,,,,,
player,201209240sea,sea,McCoAn00,rush_td,0,,,,,
player,201209240sea,sea,McCoAn00,rush_long,0,,,,,
player,201209240sea,sea,McCoAn00,targets,2,,,,,
player,201209240sea,sea,McCoAn00,rec,1,,,,,
player,201209240sea,sea,McCoAn00,rec_yds,9,,,,,
player,201209240sea,sea,McCoAn00,rec_td,0,,,,,
player,201209240sea,sea,McCoAn00,rec_long,9,,,,,
player,201209240sea,sea,McCoAn00,fumbles,0,,,,,
player,201209240sea,sea,McCoAn00,fumbles_lost,0,,,,,
player,201209240sea,sea,ObomBe00,pass_cmp,0,,,,,
player,201209240sea,sea,ObomBe00,pass_att,0,,,,,
player,201209240sea,sea,ObomBe00,pass_yds,0,,,,,
player,201209240sea,sea,ObomBe00,pass_td,0,,,,,
player,201209240sea,sea,ObomBe00,pass_int,0,,,,,
player,201209240sea,sea,ObomBe00,pass_sacked,0,,,,,
player,201209240sea,sea,ObomBe00,pass_sacked_yds,0,,,,,
player,201209240sea,sea,ObomBe00,pass_long,0,,,,,
player,201209240sea,sea,ObomBe00,pass_rating,,,,,,
player,201209240sea,sea,ObomBe00,rush_att,0,,,,,
player,201209240sea,sea,ObomBe00,rush_yds,0,,,,,
player,201209240sea,sea,ObomBe00,rush_td,0,,,,,
player,201209240sea,sea,ObomBe00,rush_long,0,,,,,
player,201209240sea,sea,ObomBe00,targets,3,,,,,
player,201209240sea,sea,ObomBe00,rec,1,,,,,
player,201209240sea,sea,ObomBe00,rec_yds,8,,,,,
player,201209240sea,sea,ObomBe00,rec_td,0,,,,,
player,201209240sea,sea,ObomBe00,rec_long,8,,,,,
player,201209240sea,sea,ObomBe00,fumbles,0,,,,,
player,201209240sea,sea,ObomBe00,fumbles_lost,0,,,,,
player,201209240sea,sea,MoorEv00,pass_cmp,0,,,,,
player,201209240sea,sea,MoorEv00,pass_att,0,,,,,
player,201209240sea,sea,MoorEv00,pass_yds,0,,,,,
player,201209240sea,sea,MoorEv00,pass_td,0,,,,,
player,201209240sea,sea,MoorEv00,pass_int,0,,,,,
player,201209240sea,sea,MoorEv00,pass_sacked,0,,,,,
player,201209240sea,sea,MoorEv00,pass_sacked_yds,0,,,,,
player,201209240sea,sea,MoorEv00,pass_long,0,,,,,
player,201209240sea,sea,MoorEv00,pass_rating,,,,,,
player,201209240sea,sea,MoorEv00,rush_att,0,,,,,
player,201209240sea,sea,MoorEv00,rush_yds,0,,,,,
player,201209240sea,sea,MoorEv00,rush_td,0,,,,,
player,201209240sea,sea,MoorEv00,rush_long,0,,,,,
player,201209240sea,sea,MoorEv00,targets,2,,,,,
player,201209240sea,sea,MoorEv00,rec,0,,,,,
player,201209240sea,sea,MoorEv00,rec_yds,0,,,,,
player,201209240sea,sea,MoorEv00,rec_td,0,,,,,
player,201209240sea,sea,MoorEv00,rec_long,0,,,,,
player,201209240sea,sea,MoorEv00,fumbles,0,,,,,
player,201209240sea,sea,MoorEv00,fumbles_lost,0,,,,,
player,201209240sea,gnb,PerrNi00,def_int,0,,,,,
player,201209240sea,gnb,PerrNi00,def_int_yds,0,,,,,
player,201209240sea,gnb,PerrNi00,def_int_td,0,,,,,
player,201209240sea,gnb,PerrNi00,def_int_long,0,,,,,
player,201209240sea,gnb,PerrNi00,pass_defended,0,,,,,
player,201209240sea,gnb,PerrNi00,sacks,1.0,,,,,
player,201209240sea,gnb,PerrNi00,tackles_combined,4,,,,,
player,201209240sea,gnb,PerrNi00,tackles_solo,3,,,,,
player,201209240sea,gnb,PerrNi00,tackles_assists,1,,,,,
player,201209240sea,gnb,PerrNi00,tackles_loss,1,,,,,
player,201209240sea,gnb,PerrNi00,qb_hits,1,,,,,
player,201209240sea,gnb,PerrNi00,fumbles_rec,0,,,,,
player,201209240sea,gnb,PerrNi00,fumbles_rec_yds,0,,,,,
player,201209240sea,gnb,PerrNi00,fumbles_rec_td,0,,,,,
player,201209240sea,gnb,PerrNi00,fumbles_forced,0,,,,,
player,201209240sea,gnb,HawkA.20,def_int,0,,,,,
player,201209240sea,gnb,HawkA.20,def_int_yds,0,,,,,
player,201209240sea,gnb,HawkA.20,def_int_td,0,,,,,
player,201209240sea,gnb,HawkA.20,def_int_long,0,,,,,
player,201209240sea,gnb,HawkA.20,pass_defended,0,,,,,
player,201209240sea,gnb,HawkA.20,sacks,0.0,,,,,
player,201209240sea,gnb,HawkA.20,tackles_combined,11,,,,,
player,201209240sea,gnb,HawkA.20,tackles_solo,5,,,,,
player,201209240sea,gnb,HawkA.20,tackles_assists,6,,,,,
player,201209240sea,gnb,HawkA.20,tackles_loss,0,,,,,
player,201209240sea,gnb,HawkA.20,qb_hits,0,,,,,
