game,2012,15,20121216,201212160atl,nyg,"New York Giants",0,atl,"Atlanta Falcons",34
player,201212160atl,nyg,HoslJa00,def_int_long,0,,,,,
player,201212160atl,nyg,HoslJa00,pass_defended,1,,,,,
player,201212160atl,nyg,HoslJa00,sacks,0.0,,,,,
player,201212160atl,nyg,HoslJa00,tackles_combined,4,,,,,
player,201212160atl,nyg,HoslJa00,tackles_solo,3,,,,,
player,201212160atl,nyg,HoslJa00,tackles_assists,1,,,,,
player,201212160atl,nyg,HoslJa00,tackles_loss,0,,,,,
player,201212160atl,nyg,HoslJa00,qb_hits,0,,,,,
player,201212160atl,nyg,HoslJa00,fumbles_rec,0,,,,,
player,201212160atl,nyg,HoslJa00,fumbles_rec_yds,0,,,,,
player,201212160atl,nyg,HoslJa00,fumbles_rec_td,0,,,,,
player,201212160atl,nyg,HoslJa00,fumbles_forced,0,,,,,
player,201212160atl,nyg,KiwaMa20,def_int,0,,,,,
player,201212160atl,nyg,KiwaMa20,def_int_yds,0,,,,,
player,201212160atl,nyg,KiwaMa20,def_int_td,0,,,,,
player,201212160atl,nyg,KiwaMa20,def_int_long,0,,,,,
player,201212160atl,nyg,KiwaMa20,pass_defended,0,,,,,
player,201212160atl,nyg,KiwaMa20,sacks,0.0,,,,,
player,201212160atl,nyg,KiwaMa20,tackles_combined,4,,,,,
player,201212160atl,nyg,KiwaMa20,tackles_solo,3,,,,,
player,201212160atl,nyg,KiwaMa20,tackles_assists,1,,,,,
player,201212160atl,nyg,KiwaMa20,tackles_loss,0,,,,,
player,201212160atl,nyg,KiwaMa20,qb_hits,0,,,,,
player,201212160atl,nyg,KiwaMa20,fumbles_rec,0,,,,,
player,201212160atl,nyg,KiwaMa20,fumbles_rec_yds,0,,,,,
player,201212160atl,nyg,KiwaMa20,fumbles_rec_td,0,,,,,
player,201212160atl,nyg,KiwaMa20,fumbles_forced,0,,,,,
player,201212160atl,nyg,PaysSp00,def_int,0,,,,,
player,201212160atl,nyg,PaysSp00,def_int_yds,0,,,,,
player,201212160atl,nyg,PaysSp00,def_int_td,0,,,,,
player,201212160atl,nyg,PaysSp00,def_int_long,0,,,,,
player,201212160atl,nyg,PaysSp00,pass_defended,0,,,,,
player,201212160atl,nyg,PaysSp00,sacks,0.0,,,,,
player,201212160atl,nyg,PaysSp00,tackles_combined,4,,,,,
player,201212160atl,nyg,PaysSp00,tackles_solo,3,,,,,
player,201212160atl,nyg,PaysSp00,tackles_assists,1,,,,,
player,201212160atl,nyg,PaysSp00,tackles_loss,1,,,,,
player,201212160atl,nyg,PaysSp00,qb_hits,0,,,,,
player,201212160atl,nyg,PaysSp00,fumbles_rec,0,,,,,
player,201212160atl,nyg,PaysSp00,fumbles_rec_yds,0,,,,,
player,201212160atl,nyg,PaysSp00,fumbles_rec_td,0,,,,,
player,201212160atl,nyg,PaysSp00,fumbles_forced,0,,,,,
player,201212160atl,nyg,BernRo20,def_int,0,,,,,
player,201212160atl,nyg,BernRo20,def_int_yds,0,,,,,
player,201212160atl,nyg,BernRo20,def_int_td,0,,,,,
player,201212160atl,nyg,BernRo20,def_int_long,0,,,,,
player,201212160atl,nyg,BernRo20,pass_defended,0,,,,,
player,201212160atl,nyg,BernRo20,sacks,0.0,,,,,
player,201212160atl,nyg,BernRo20,tackles_combined,3,,,,,
player,201212160atl,nyg,BernRo20,tackles_solo,2,,,,,
player,201212160atl,nyg,BernRo20,tackles_assists,1,,,,,
player,201212160atl,nyg,BernRo20,tackles_loss,0,,,,,
player,201212160atl,nyg,BernRo20,qb_hits,0,,,,,
player,201212160atl,nyg,BernRo20,fumbles_rec,0,,,,,
player,201212160atl,nyg,BernRo20,fumbles_rec_yds,0,,,,,
player,201212160atl,nyg,BernRo20,fumbles_rec_td,0,,,,,
player,201212160atl,nyg,BernRo20,fumbles_forced,0,,,,,
player,201212160atl,nyg,JoseLi99,def_int,0,,,,,
player,201212160atl,nyg,JoseLi99,def_int_yds,0,,,,,
player,201212160atl,nyg,JoseLi99,def_int_td,0,,,,,
player,201212160atl,nyg,JoseLi99,def_int_long,0,,,,,
player,201212160atl,nyg,JoseLi99,pass_defended,0,,,,,
player,201212160atl,nyg,JoseLi99,sacks,0.0,,,,,
player,201212160atl,nyg,JoseLi99,tackles_combined,3,,,,,
player,201212160atl,nyg,JoseLi99,tackles_solo,2,,,,,
player,201212160atl,nyg,JoseLi99,tackles_assists,1,,,,,
player,201212160atl,nyg,JoseLi99,tackles_loss,0,,,,,
player,201212160atl,nyg,JoseLi99,qb_hits,0,,,,,
player,201212160atl,nyg,JoseLi99,fumbles_rec,0,,,,,
player,201212160atl,nyg,JoseLi99,fumbles_rec_yds,0,,,,,
player,201212160atl,nyg,JoseLi99,fumbles_rec_td,0,,,,,
player,201212160atl,nyg,JoseLi99,fumbles_forced,0,,,,,
player,201212160atl,nyg,UmenOs99,def_int,0,,,,,
player,201212160atl,nyg,UmenOs99,def_int_yds,0,,,,,
player,201212160atl,nyg,UmenOs99,def_int_td,0,,,,,
player,201212160atl,nyg,UmenOs99,def_int_long,0,,,,,
player,201212160atl,nyg,UmenOs99,pass_defended,0,,,,,
player,201212160atl,nyg,UmenOs99,sacks,0.0,,,,,
player,201212160atl,nyg,UmenOs99,tackles_combined,3,,,,,
player,201212160atl,nyg,UmenOs99,tackles_solo,1,,,,,
player,201212160atl,nyg,UmenOs99,tackles_assists,2,,,,,
player,201212160atl,nyg,UmenOs99,tackles_loss,1,,,,,
player,201212160atl,nyg,UmenOs99,qb_hits,1,,,,,
player,201212160atl,nyg,UmenOs99,fumbles_rec,0,,,,,
player,201212160atl,nyg,UmenOs99,fumbles_rec_yds,0,,,,,
player,201212160atl,nyg,UmenOs99,fumbles_rec_td,0,,,,,
player,201212160atl,nyg,UmenOs99,fumbles_forced,0,,,,,
player,201212160atl,nyg,WebsCo20,def_int,0,,,,,
player,201212160atl,nyg,WebsCo20,def_int_yds,0,,,,,
player,201212160atl,nyg,WebsCo20,def_int_td,0,,,,,
player,201212160atl,nyg,WebsCo20,def_int_long,0,,,,,
player,201212160atl,nyg,WebsCo20,pass_defended,0,,,,,
player,201212160atl,nyg,WebsCo20,sacks,0.0,,,,,
player,201212160atl,nyg,WebsCo20,tackles_combined,3,,,,,
player,201212160atl,nyg,WebsCo20,tackles_solo,3,,,,,
player,201212160atl,nyg,WebsCo20,tackles_assists,0,,,,,
player,201212160atl,nyg,WebsCo20,tackles_loss,0,,,,,
player,201212160atl,nyg,WebsCo20,qb_hits,0,,,,,
player,201212160atl,nyg,WebsCo20,fumbles_rec,0,,,,,
player,201212160atl,nyg,WebsCo20,fumbles_rec_yds,0,,,,,
player,201212160atl,nyg,WebsCo20,fumbles_rec_td,0,,,,,
player,201212160atl,nyg,WebsCo20,fumbles_forced,0,,,,,
player,201212160atl,nyg,WillJa02,def_int,0,,,,,
player,201212160atl,nyg,WillJa02,def_int_yds,0,,,,,
player,201212160atl,nyg,WillJa02,def_int_td,0,,,,,
player,201212160atl,nyg,WillJa02,def_int_long,0,,,,,
player,201212160atl,nyg,WillJa02,pass_defended,0,,,,,
player,201212160atl,nyg,WillJa02,sacks,0.0,,,,,
player,201212160atl,nyg,WillJa02,tackles_combined,3,,,,,
player,201212160atl,nyg,WillJa02,tackles_solo,2,,,,,
player,201212160atl,nyg,WillJa02,tackles_assists,1,,,,,
player,201212160atl,nyg,WillJa02,tackles_loss,0,,,,,
player,201212160atl,nyg,WillJa02,qb_hits,0,,,,,
player,201212160atl,nyg,WillJa02,fumbles_rec,0,,,,,
player,201212160atl,nyg,WillJa02,fumbles_rec_yds,0,,,,,
player,201212160atl,nyg,WillJa02,fumbles_rec_td,0,,,,,
player,201212160atl,nyg,WillJa02,fumbles_forced,0,,,,,
player,201212160atl,nyg,BoleMi20,def_int,0,,,,,
player,201212160atl,nyg,BoleMi20,def_int_yds,0,,,,,
player,201212160atl,nyg,BoleMi20,def_int_td,0,,,,,
player,201212160atl,nyg,BoleMi20,def_int_long,0,,,,,
player,201212160atl,nyg,BoleMi20,pass_defended,0,,,,,
player,201212160atl,nyg,BoleMi20,sacks,0.0,,,,,
player,201212160atl,nyg,BoleMi20,tackles_combined,2,,,,,
player,201212160atl,nyg,BoleMi20,tackles_solo,1,,,,,
player,201212160atl,nyg,BoleMi20,tackles_assists,1,,,,,
player,201212160atl,nyg,BoleMi20,tackles_loss,0,,,,,
player,201212160atl,nyg,BoleMi20,qb_hits,0,,,,,
player,201212160atl,nyg,BoleMi20,fumbles_rec,0,,,,,
player,201212160atl,nyg,BoleMi20,fumbles_rec_yds,0,,,,,
player,201212160atl,nyg,BoleMi20,fumbles_rec_td,0,,,,,
player,201212160atl,nyg,BoleMi20,fumbles_forced,0,,,,,
player,201212160atl,nyg,PierJa99,def_int,0,,,,,
player,201212160atl,nyg,PierJa99,def_int_yds,0,,,,,
player,201212160atl,nyg,PierJa99,def_int_td,0,,,,,
player,201212160atl,nyg,PierJa99,def_int_long,0,,,,,
player,201212160atl,nyg,PierJa99,pass_defended,0,,,,,
player,201212160atl,nyg,PierJa99,sacks,0.0,,,,,
player,201212160atl,nyg,PierJa99,tackles_combined,2,,,,,
player,201212160atl,nyg,PierJa99,tackles_solo,2,,,,,
player,201212160atl,nyg,PierJa99,tackles_assists,0,,,,,
player,201212160atl,nyg,PierJa99,tackles_loss,0,,,,,
player,201212160atl,nyg,PierJa99,qb_hits,0,,,,,
player,201212160atl,nyg,PierJa99,fumbles_rec,0,,,,,
player,201212160atl,nyg,PierJa99,fumbles_rec_yds,0,,,,,
player,201212160atl,nyg,PierJa99,fumbles_rec_td,0,,,,,
player,201212160atl,nyg,PierJa99,fumbles_forced,0,,,,,
player,201212160atl,nyg,RiveKe99,def_int,0,,,,,
player,201212160atl,nyg,RiveKe99,def_int_yds,0,,,,,
player,201212160atl,nyg,RiveKe99,def_int_td,0,,,,,
player,201212160atl,nyg,RiveKe99,def_int_long,0,,,,,
player,201212160atl,nyg,RiveKe99,pass_defended,0,,,,,
player,201212160atl,nyg,RiveKe99,sacks,0.0,,,,,
player,201212160atl,nyg,RiveKe99,tackles_combined,2,,,,,
player,201212160atl,nyg,RiveKe99,tackles_solo,1,,,,,
player,201212160atl,nyg,RiveKe99,tackles_assists,1,,,,,
player,201212160atl,nyg,RiveKe99,tackles_loss,0,,,,,
player,201212160atl,nyg,RiveKe99,qb_hits,0,,,,,
player,201212160atl,nyg,RiveKe99,fumbles_rec,0,,,,,
player,201212160atl,nyg,RiveKe99,fumbles_rec_yds,0,,,,,
player,201212160atl,nyg,RiveKe99,fumbles_rec_td,0,,,,,
player,201212160atl,nyg,RiveKe99,fumbles_forced,0,,,,,
player,201212160atl,nyg,TuckJu20,def_int,0,,,,,
player,201212160atl,nyg,TuckJu20,def_int_yds,0,,,,,
player,201212160atl,nyg,TuckJu20,def_int_td,0,,,,,
player,201212160atl,nyg,TuckJu20,def_int_long,0,,,,,
player,201212160atl,nyg,TuckJu20,pass_defended,0,,,,,
player,201212160atl,nyg,TuckJu20,sacks,0.0,,,,,
player,201212160atl,nyg,TuckJu20,tackles_combined,2,,,,,
player,201212160atl,nyg,TuckJu20,tackles_solo,2,,,,,
player,201212160atl,nyg,TuckJu20,tackles_assists,0,,,,,
player,201212160atl,nyg,TuckJu20,tackles_loss,0,,,,,
player,201212160atl,nyg,TuckJu20,qb_hits,0,,,,,
player,201212160atl,nyg,TuckJu20,fumbles_rec,0,,,,,
player,201212160atl,nyg,TuckJu20,fumbles_rec_yds,0,,,,,
player,201212160atl,nyg,TuckJu20,fumbles_rec_td,0,,,,,
player,201212160atl,nyg,TuckJu20,fumbles_forced,0,,,,,
player,201212160atl,nyg,DeOsZa99,def_int,0,,,,,
player,201212160atl,nyg,DeOsZa99,def_int_yds,0,,,,,
player,201212160atl,nyg,DeOsZa99,def_int_td,0,,,,,
player,201212160atl,nyg,DeOsZa99,def_int_long,0,,,,,
player,201212160atl,nyg,DeOsZa99,pass_defended,0,,,,,
player,201212160atl,nyg,DeOsZa99,sacks,0.0,,,,,
player,201212160atl,nyg,DeOsZa99,tackles_combined,1,,,,,
player,201212160atl,nyg,DeOsZa99,tackles_solo,1,,,,,
player,201212160atl,nyg,DeOsZa99,tackles_assists,0,,,,,
player,201212160atl,nyg,DeOsZa99,tackles_loss,0,,,,,
player,201212160atl,nyg,DeOsZa99,qb_hits,0,,,,,
player,201212160atl,nyg,DeOsZa99,fumbles_rec,0,,,,,
player,201212160atl,nyg,DeOsZa99,fumbles_rec_yds,0,,,,,
player,201212160atl,nyg,DeOsZa99,fumbles_rec_td,0,,,,,
player,201212160atl,nyg,DeOsZa99,fumbles_forced,0,,,,,
player,201212160atl,nyg,RollAn20,def_int,0,,,,,
player,201212160atl,nyg,RollAn20,def_int_yds,0,,,,,
player,201212160atl,nyg,RollAn20,def_int_td,0,,,,,
player,201212160atl,nyg,RollAn20,def_int_long,0,,,,,
player,201212160atl,nyg,RollAn20,pass_defended,0,,,,,
player,201212160atl,nyg,RollAn20,sacks,0.0,,,,,
player,201212160atl,nyg,RollAn20,tackles_combined,1,,,,,
player,201212160atl,nyg,RollAn20,tackles_solo,0,,,,,
player,201212160atl,nyg,RollAn20,tackles_assists,1,,,,,
player,201212160atl,nyg,RollAn20,tackles_loss,0,,,,,
player,201212160atl,nyg,RollAn20,qb_hits,0,,,,,
player,201212160atl,nyg,RollAn20,fumbles_rec,0,,,,,
player,201212160atl,nyg,RollAn20,fumbles_rec_yds,0,,,,,
player,201212160atl,nyg,RollAn20,fumbles_rec_td,0,,,,,
player,201212160atl,nyg,RollAn20,fumbles_forced,0,,,,,
player,201212160atl,atl,DeCoTh99,def_int,1,,,,,
player,201212160atl,atl,DeCoTh99,def_int_yds,5,,,,,
player,201212160atl,atl,DeCoTh99,def_int_td,0,,,,,
player,201212160atl,atl,DeCoTh99,def_int_long,5,,,,,
player,201212160atl,atl,DeCoTh99,pass_defended,1,,,,,
player,201212160atl,atl,DeCoTh99,sacks,0.0,,,,,
player,201212160atl,atl,DeCoTh99,tackles_combined,5,,,,,
player,201212160atl,atl,DeCoTh99,tackles_solo,2,,,,,
player,201212160atl,atl,DeCoTh99,tackles_assists,3,,,,,
player,201212160atl,atl,DeCoTh99,tackles_loss,0,,,,,
player,201212160atl,atl,DeCoTh99,qb_hits,0,,,,,
player,201212160atl,atl,DeCoTh99,fumbles_rec,0,,,,,
player,201212160atl,atl,DeCoTh99,fumbles_rec_yds,0,,,,,
player,201212160atl,atl,DeCoTh99,fumbles_rec_td,0,,,,,
player,201212160atl,atl,DeCoTh99,fumbles_forced,0,,,,,
player,201212160atl,atl,SamuAs20,def_int,1,,,,,
player,201212160atl,atl,SamuAs20,def_int_yds,6,,,,,
player,201212160atl,atl,SamuAs20,def_int_td,0,,,,,
player,201212160atl,atl,SamuAs20,def_int_long,6,,,,,
player,201212160atl,atl,SamuAs20,pass_defended,2,,,,,
player,201212160atl,atl,SamuAs20,sacks,0.0,,,,,
player,201212160atl,atl,SamuAs20,tackles_combined,1,,,,,
player,201212160atl,atl,SamuAs20,tackles_solo,0,,,,,
player,201212160atl,atl,SamuAs20,tackles_assists,1,,,,,
player,201212160atl,atl,SamuAs20,tackles_loss,0,,,,,
player,201212160atl,atl,SamuAs20,qb_hits,0,,,,,
player,201212160atl,atl,SamuAs20,fumbles_rec,0,,,,,
player,201212160atl,atl,SamuAs20,fumbles_rec_yds,0,,,,,
player,201212160atl,atl,SamuAs20,fumbles_rec_td,0,,,,,
player,201212160atl,atl,SamuAs20,fumbles_forced,0,,,,,
player,201212160atl,atl,BierKr99,def_int,0,,,,,
player,201212160atl,atl,BierKr99,def_int_yds,0,,,,,
player,201212160atl,atl,BierKr99,def_int_td,0,,,,,
player,201212160atl,atl,BierKr99,def_int_long,0,,,,,
player,201212160atl,atl,BierKr99,pass_defended,0,,,,,
player,201212160atl,atl,BierKr99,sacks,1.0,,,,,
player,201212160atl,atl,BierKr99,tackles_combined,2,,,,,
player,201212160atl,atl,BierKr99,tackles_solo,2,,,,,
player,201212160atl,atl,BierKr99,tackles_assists,0,,,,,
player,201212160atl,atl,BierKr99,tackles_loss,1,,,,,
player,201212160atl,atl,BierKr99,qb_hits,1,,,,,
player,201212160atl,atl,BierKr99,fumbles_rec,0,,,,,
player,201212160atl,atl,BierKr99,fumbles_rec_yds,0,,,,,
player,201212160atl,atl,BierKr99,fumbles_rec_td,0,,,,,
player,201212160atl,atl,BierKr99,fumbles_forced,0,,,,,
player,201212160atl,atl,WeatSe99,def_int,0,,,,,
player,201212160atl,atl,WeatSe99,def_int_yds,0,,,,,
player,201212160atl,atl,WeatSe99,def_int_td,0,,,,,
player,201212160atl,atl,WeatSe99,def_int_long,0,,,,,
player,201212160atl,atl,WeatSe99,pass_defended,0,,,,,
player,201212160atl,atl,WeatSe99,sacks,0.0,,,,,
player,201212160atl,atl,WeatSe99,tackles_combined,9,,,,,
player,201212160atl,atl,WeatSe99,tackles_solo,6,,,,,
player,201212160atl,atl,WeatSe99,tackles_assists,3,,,,,
player,201212160atl,atl,WeatSe99,tackles_loss,0,,,,,
player,201212160atl,atl,WeatSe99,qb_hits,1,,,,,
player,201212160atl,atl,WeatSe99,fumbles_rec,0,,,,,
player,201212160atl,atl,WeatSe99,fumbles_rec_yds,0,,,,,
player,201212160atl,atl,WeatSe99,fumbles_rec_td,0,,,,,
player,201212160atl,atl,WeatSe99,fumbles_forced,0,,,,,
player,201212160atl,atl,HopeCh21,def_int,0,,,,,
player,201212160atl,atl,HopeCh21,def_int_yds,0,,,,,
player,201212160atl,atl,HopeCh21,def_int_td,0,,,,,
player,201212160atl,atl,HopeCh21,def_int_long,0,,,,,
player,201212160atl,atl,HopeCh21,pass_defended,0,,,,,
player,201212160atl,atl,HopeCh21,sacks,0.0,,,,,
player,201212160atl,atl,HopeCh21,tackles_combined,5,,,,,
player,201212160atl,atl,HopeCh21,tackles_solo,4,,,,,
player,201212160atl,atl,HopeCh21,tackles_assists,1,,,,,
player,201212160atl,atl,HopeCh21,tackles_loss,0,,,,,
player,201212160atl,atl,HopeCh21,qb_hits,0,,,,,
player,201212160atl,atl,HopeCh21,fumbles_rec,1,,,,,
player,201212160atl,atl,HopeCh21,fumbles_rec_yds,0,,,,,
player,201212160atl,atl,HopeCh21,fumbles_rec_td,0,,,,,
player,201212160atl,atl,HopeCh21,fumbles_forced,0,,,,,
player,201212160atl,atl,NichSt99,def_int,0,,,,,
player,201212160atl,atl,NichSt99,def_int_yds,0,,,,,
player,201212160atl,atl,NichSt99,def_int_td,0,,,,,
player,201212160atl,atl,NichSt99,def_int_long,0,,,,,
player,201212160atl,atl,NichSt99,pass_defended,0,,,,,
player,201212160atl,atl,NichSt99,sacks,0.0,,,,,
player,201212160atl,atl,NichSt99,tackles_combined,5,,,,,
player,201212160atl,atl,NichSt99,tackles_solo,4,,,,,
player,201212160atl,atl,NichSt99,tackles_assists,1,,,,,
player,201212160atl,atl,NichSt99,tackles_loss,0,,,,,
player,201212160atl,atl,NichSt99,qb_hits,0,,,,,
player,201212160atl,atl,NichSt99,fumbles_rec,0,,,,,
player,201212160atl,atl,NichSt99,fumbles_rec_yds,0,,,,,
player,201212160atl,atl,NichSt99,fumbles_rec_td,0,,,,,
player,201212160atl,atl,NichSt99,fumbles_forced,0,,,,,
player,201212160atl,atl,McClRo98,def_int,0,,,,,
player,201212160atl,atl,McClRo98,def_int_yds,0,,,,,
player,201212160atl,atl,McClRo98,def_int_td,0,,,,,
player,201212160atl,atl,McClRo98,def_int_long,0,,,,,
player,201212160atl,atl,McClRo98,pass_defended,0,,,,,
player,201212160atl,atl,McClRo98,sacks,0.0,,,,,
player,201212160atl,atl,McClRo98,tackles_combined,4,,,,,
player,201212160atl,atl,McClRo98,tackles_solo,3,,,,,
player,201212160atl,atl,McClRo98,tackles_assists,1,,,,,
player,201212160atl,atl,McClRo98,tackles_loss,0,,,,,
player,201212160atl,atl,McClRo98,qb_hits,0,,,,,
player,201212160atl,atl,McClRo98,fumbles_rec,0,,,,,
player,201212160atl,atl,McClRo98,fumbles_rec_yds,0,,,,,
player,201212160atl,atl,McClRo98,fumbles_rec_td,0,,,,,
player,201212160atl,atl,McClRo98,fumbles_forced,0,,,,,
player,201212160atl,atl,DentAk00,def_int,0,,,,,
player,201212160atl,atl,DentAk00,def_int_yds,0,,,,,
player,201212160atl,atl,DentAk00,def_int_td,0,,,,,
player,201212160atl,atl,DentAk00,def_int_long,0,,,,,
player,201212160atl,atl,DentAk00,pass_defended,0,,,,,
player,201212160atl,atl,DentAk00,sacks,0.0,,,,,
player,201212160atl,atl,DentAk00,tackles_combined,3,,,,,
player,201212160atl,atl,DentAk00,tackles_solo,0,,,,,
player,201212160atl,atl,DentAk00,tackles_assists,3,,,,,
player,201212160atl,atl,DentAk00,tackles_loss,0,,,,,
player,201212160atl,atl,DentAk00,qb_hits,0,,,,,
player,201212160atl,atl,DentAk00,fumbles_rec,0,,,,,
player,201212160atl,atl,DentAk00,fumbles_rec_yds,0,,,,,
player,201212160atl,atl,DentAk00,fumbles_rec_td,0,,,,,
player,201212160atl,atl,DentAk00,fumbles_forced,0,,,,,
player,201212160atl,atl,FranDo99,def_int,0,,,,,
player,201212160atl,atl,FranDo99,def_int_yds,0,,,,,
player,201212160atl,atl,FranDo99,def_int_td,0,,,,,
player,201212160atl,atl,FranDo99,def_int_long,0,,,,,
player,201212160atl,atl,FranDo99,pass_defended,1,,,,,
player,201212160atl,atl,FranDo99,sacks,0.0,,,,,
player,201212160atl,atl,FranDo99,tackles_combined,3,,,,,
player,201212160atl,atl,FranDo99,tackles_solo,2,,,,,
player,201212160atl,atl,FranDo99,tackles_assists,1,,,,,
player,201212160atl,atl,FranDo99,tackles_loss,0,,,,,
player,201212160atl,atl,FranDo99,qb_hits,0,,,,,
player,201212160atl,atl,FranDo99,fumbles_rec,0,,,,,
player,201212160atl,atl,FranDo99,fumbles_rec_yds,0,,,,,
player,201212160atl,atl,FranDo99,fumbles_rec_td,0,,,,,
player,201212160atl,atl,FranDo99,fumbles_forced,0,,,,,
player,201212160atl,atl,AbraJo00,def_int,0,,,,,
player,201212160atl,atl,AbraJo00,def_int_yds,0,,,,,
player,201212160atl,atl,AbraJo00,def_int_td,0,,,,,
player,201212160atl,atl,AbraJo00,def_int_long,0,,,,,
player,201212160atl,atl,AbraJo00,pass_defended,0,,,,,
player,201212160atl,atl,AbraJo00,sacks,0.0,,,,,
player,201212160atl,atl,AbraJo00,tackles_combined,2,,,,,
player,201212160atl,atl,AbraJo00,tackles_solo,2,,,,,
player,201212160atl,atl,AbraJo00,tackles_assists,0,,,,,
player,201212160atl,atl,AbraJo00,tackles_loss,1,,,,,
player,201212160atl,atl,AbraJo00,qb_hits,0,,,,,
player,201212160atl,atl,AbraJo00,fumbles_rec,0,,,,,
player,201212160atl,atl,AbraJo00,fumbles_rec_yds,0,,,,,
player,201212160atl,atl,AbraJo00,fumbles_rec_td,0,,,,,
player,201212160atl,atl,AbraJo00,fumbles_forced,1,,,,,
player,201212160atl,atl,RobiDu20,def_int,0,,,,,
player,201212160atl,atl,RobiDu20,def_int_yds,0,,,,,
player,201212160atl,atl,RobiDu20,def_int_td,0,,,,,
player,201212160atl,atl,RobiDu20,def_int_long,0,,,,,
player,201212160atl,atl,RobiDu20,pass_defended,0,,,,,
player,201212160atl,atl,RobiDu20,sacks,0.0,,,,,
player,201212160atl,atl,RobiDu20,tackles_combined,2,,,,,
player,201212160atl,atl,RobiDu20,tackles_solo,2,,,,,
player,201212160atl,atl,RobiDu20,tackles_assists,0,,,,,
player,201212160atl,atl,RobiDu20,tackles_loss,0,,,,,
player,201212160atl,atl,RobiDu20,qb_hits,0,,,,,
player,201212160atl,atl,RobiDu20,fumbles_rec,0,,,,,
player,201212160atl,atl,RobiDu20,fumbles_rec_yds,0,,,,,
player,201212160atl,atl,RobiDu20,fumbles_rec_td,0,,,,,
player,201212160atl,atl,RobiDu20,fumbles_forced,0,,,,,
player,201212160atl,atl,BabiJo20,def_int,0,,,,,
player,201212160atl,atl,BabiJo20,def_int_yds,0,,,,,
player,201212160atl,atl,BabiJo20,def_int_td,0,,,,,
player,201212160atl,atl,BabiJo20,def_int_long,0,,,,,
player,201212160atl,atl,BabiJo20,pass_defended,1,,,,,
player,201212160atl,atl,BabiJo20,sacks,0.0,,,,,
player,201212160atl,atl,BabiJo20,tackles_combined,1,,,,,
player,201212160atl,atl,BabiJo20,tackles_solo,0,,,,,
player,201212160atl,atl,BabiJo20,tackles_assists,1,,,,,
player,201212160atl,atl,BabiJo20,tackles_loss,0,,,,,
player,201212160atl,atl,BabiJo20,qb_hits,0,,,,,
player,201212160atl,atl,BabiJo20,fumbles_rec,0,,,,,
player,201212160atl,atl,BabiJo20,fumbles_rec_yds,0,,,,,
player,201212160atl,atl,BabiJo20,fumbles_rec_td,0,,,,,
player,201212160atl,atl,BabiJo20,fumbles_forced,0,,,,,
player,201212160atl,atl,JerrPe99,def_int,0,,,,,
player,201212160atl,atl,JerrPe99,def_int_yds,0,,,,,
player,201212160atl,atl,JerrPe99,def_int_td,0,,,,,
player,201212160atl,atl,JerrPe99,def_int_long,0,,,,,
player,201212160atl,atl,JerrPe99,pass_defended,0,,,,,
player,201212160atl,atl,JerrPe99,sacks,0.0,,,,,
player,201212160atl,atl,JerrPe99,tackles_combined,1,,,,,
player,201212160atl,atl,JerrPe99,tackles_solo,1,,,,,
player,201212160atl,atl,JerrPe99,tackles_assists,0,,,,,
player,201212160atl,atl,JerrPe99,tackles_loss,0,,,,,
player,201212160atl,atl,JerrPe99,qb_hits,1,,,,,
player,201212160atl,atl,JerrPe99,fumbles_rec,0,,,,,
player,201212160atl,atl,JerrPe99,fumbles_rec_yds,0,,,,,
player,201212160atl,atl,JerrPe99,fumbles_rec_td,0,,,,,
player,201212160atl,atl,JerrPe99,fumbles_forced,0,,,,,
player,201212160atl,atl,MattCl01,def_int,0,,,,,
player,201212160atl,atl,MattCl01,def_int_yds,0,,,,,
player,201212160atl,atl,MattCl01,def_int_td,0,,,,,
player,201212160atl,atl,MattCl01,def_int_long,0,,,,,
player,201212160atl,atl,MattCl01,pass_defended,0,,,,,
player,201212160atl,atl,MattCl01,sacks,0.0,,,,,
player,201212160atl,atl,MattCl01,tackles_combined,1,,,,,
player,201212160atl,atl,MattCl01,tackles_solo,1,,,,,
player,201212160atl,atl,MattCl01,tackles_assists,0,,,,,
player,201212160atl,atl,MattCl01,tackles_loss,0,,,,,
player,201212160atl,atl,MattCl01,qb_hits,0,,,,,
player,201212160atl,atl,MattCl01,fumbles_rec,0,,,,,
player,201212160atl,atl,MattCl01,fumbles_rec_yds,0,,,,,
player,201212160atl,atl,MattCl01,fumbles_rec_td,0,,,,,
player,201212160atl,atl,MattCl01,fumbles_forced,0,,,,,
player,201212160atl,atl,SnelJa00,def_int,0,,,,,
player,201212160atl,atl,SnelJa00,def_int_yds,0,,,,,
player,201212160atl,atl,SnelJa00,def_int_td,0,,,,,
player,201212160atl,atl,SnelJa00,def_int_long,0,,,,,
player,201212160atl,atl,SnelJa00,pass_defended,0,,,,,
player,201212160atl,atl,SnelJa00,sacks,0.0,,,,,
player,201212160atl,atl,SnelJa00,tackles_combined,1,,,,,
player,201212160atl,atl,SnelJa00,tackles_solo,1,,,,,
player,201212160atl,atl,SnelJa00,tackles_assists,0,,,,,
player,201212160atl,atl,SnelJa00,tackles_loss,0,,,,,
player,201212160atl,atl,SnelJa00,qb_hits,0,,,,,
player,201212160atl,atl,SnelJa00,fumbles_rec,0,,,,,
player,201212160atl,atl,SnelJa00,fumbles_rec_yds,0,,,,,
player,201212160atl,atl,SnelJa00,fumbles_rec_td,0,,,,,
