game,2012,7,20121021,201210210car,dal,"Dallas Cowboys",19,car,"Carolina Panthers",14
player,201210210car,dal,WittJa00,pass_td,0,,,,,
player,201210210car,dal,WittJa00,pass_int,0,,,,,
player,201210210car,dal,WittJa00,pass_sacked,0,,,,,
player,201210210car,dal,WittJa00,pass_sacked_yds,0,,,,,
player,201210210car,dal,WittJa00,pass_long,0,,,,,
player,201210210car,dal,WittJa00,pass_rating,,,,,,
player,201210210car,dal,WittJa00,rush_att,0,,,,,
player,201210210car,dal,WittJa00,rush_yds,0,,,,,
player,201210210car,dal,WittJa00,rush_td,0,,,,,
player,201210210car,dal,WittJa00,rush_long,0,,,,,
player,201210210car,dal,WittJa00,targets,8,,,,,
player,201210210car,dal,WittJa00,rec,6,,,,,
player,201210210car,dal,WittJa00,rec_yds,44,,,,,
player,201210210car,dal,WittJa00,rec_td,0,,,,,
player,201210210car,dal,WittJa00,rec_long,11,,,,,
player,201210210car,dal,WittJa00,fumbles,0,,,,,
player,201210210car,dal,WittJa00,fumbles_lost,0,,,,,
player,201210210car,dal,OgleKe00,pass_cmp,0,,,,,
player,201210210car,dal,OgleKe00,pass_att,0,,,,,
player,201210210car,dal,OgleKe00,pass_yds,0,,,,,
player,201210210car,dal,OgleKe00,pass_td,0,,,,,
player,201210210car,dal,OgleKe00,pass_int,0,,,,,
player,201210210car,dal,OgleKe00,pass_sacked,0,,,,,
player,201210210car,dal,OgleKe00,pass_sacked_yds,0,,,,,
player,201210210car,dal,OgleKe00,pass_long,0,,,,,
player,201210210car,dal,OgleKe00,pass_rating,,,,,,
player,201210210car,dal,OgleKe00,rush_att,0,,,,,
player,201210210car,dal,OgleKe00,rush_yds,0,,,,,
player,201210210car,dal,OgleKe00,rush_td,0,,,,,
player,201210210car,dal,OgleKe00,rush_long,0,,,,,
player,201210210car,dal,OgleKe00,targets,6,,,,,
player,201210210car,dal,OgleKe00,rec,4,,,,,
player,201210210car,dal,OgleKe00,rec_yds,27,,,,,
player,201210210car,dal,OgleKe00,rec_td,0,,,,,
player,201210210car,dal,OgleKe00,rec_long,11,,,,,
player,201210210car,dal,OgleKe00,fumbles,0,,,,,
player,201210210car,dal,OgleKe00,fumbles_lost,0,,,,,
player,201210210car,dal,BryaDe01,pass_cmp,0,,,,,
player,201210210car,dal,BryaDe01,pass_att,0,,,,,
player,201210210car,dal,BryaDe01,pass_yds,0,,,,,
player,201210210car,dal,BryaDe01,pass_td,0,,,,,
player,201210210car,dal,BryaDe01,pass_int,0,,,,,
player,201210210car,dal,BryaDe01,pass_sacked,0,,,,,
player,201210210car,dal,BryaDe01,pass_sacked_yds,0,,,,,
player,201210210car,dal,BryaDe01,pass_long,0,,,,,
player,201210210car,dal,BryaDe01,pass_rating,,,,,,
player,201210210car,dal,BryaDe01,rush_att,0,,,,,
player,201210210car,dal,BryaDe01,rush_yds,0,,,,,
player,201210210car,dal,BryaDe01,rush_td,0,,,,,
player,201210210car,dal,BryaDe01,rush_long,0,,,,,
player,201210210car,dal,BryaDe01,targets,3,,,,,
player,201210210car,dal,BryaDe01,rec,2,,,,,
player,201210210car,dal,BryaDe01,rec_yds,14,,,,,
player,201210210car,dal,BryaDe01,rec_td,0,,,,,
player,201210210car,dal,BryaDe01,rec_long,9,,,,,
player,201210210car,dal,BryaDe01,fumbles,0,,,,,
player,201210210car,dal,BryaDe01,fumbles_lost,0,,,,,
player,201210210car,dal,VickLa00,pass_cmp,0,,,,,
player,201210210car,dal,VickLa00,pass_att,0,,,,,
player,201210210car,dal,VickLa00,pass_yds,0,,,,,
player,201210210car,dal,VickLa00,pass_td,0,,,,,
player,201210210car,dal,VickLa00,pass_int,0,,,,,
player,201210210car,dal,VickLa00,pass_sacked,0,,,,,
player,201210210car,dal,VickLa00,pass_sacked_yds,0,,,,,
player,201210210car,dal,VickLa00,pass_long,0,,,,,
player,201210210car,dal,VickLa00,pass_rating,,,,,,
player,201210210car,dal,VickLa00,rush_att,0,,,,,
player,201210210car,dal,VickLa00,rush_yds,0,,,,,
player,201210210car,dal,VickLa00,rush_td,0,,,,,
player,201210210car,dal,VickLa00,rush_long,0,,,,,
player,201210210car,dal,VickLa00,targets,1,,,,,
player,201210210car,dal,VickLa00,rec,1,,,,,
player,201210210car,dal,VickLa00,rec_yds,7,,,,,
player,201210210car,dal,VickLa00,rec_td,0,,,,,
player,201210210car,dal,VickLa00,rec_long,7,,,,,
player,201210210car,dal,VickLa00,fumbles,0,,,,,
player,201210210car,dal,VickLa00,fumbles_lost,0,,,,,
player,201210210car,car,NewtCa00,pass_cmp,21,,,,,
player,201210210car,car,NewtCa00,pass_att,37,,,,,
player,201210210car,car,NewtCa00,pass_yds,233,,,,,
player,201210210car,car,NewtCa00,pass_td,1,,,,,
player,201210210car,car,NewtCa00,pass_int,1,,,,,
player,201210210car,car,NewtCa00,pass_sacked,2,,,,,
player,201210210car,car,NewtCa00,pass_sacked_yds,17,,,,,
player,201210210car,car,NewtCa00,pass_long,32,,,,,
player,201210210car,car,NewtCa00,pass_rating,73.4,,,,,
player,201210210car,car,NewtCa00,rush_att,6,,,,,
player,201210210car,car,NewtCa00,rush_yds,64,,,,,
player,201210210car,car,NewtCa00,rush_td,0,,,,,
player,201210210car,car,NewtCa00,rush_long,24,,,,,
player,201210210car,car,NewtCa00,targets,1,,,,,
player,201210210car,car,NewtCa00,rec,0,,,,,
player,201210210car,car,NewtCa00,rec_yds,6,,,,,
player,201210210car,car,NewtCa00,rec_td,0,,,,,
player,201210210car,car,NewtCa00,rec_long,6,,,,,
player,201210210car,car,NewtCa00,fumbles,1,,,,,
player,201210210car,car,NewtCa00,fumbles_lost,1,,,,,
player,201210210car,car,StewJo00,pass_cmp,0,,,,,
player,201210210car,car,StewJo00,pass_att,0,,,,,
player,201210210car,car,StewJo00,pass_yds,0,,,,,
player,201210210car,car,StewJo00,pass_td,0,,,,,
player,201210210car,car,StewJo00,pass_int,0,,,,,
player,201210210car,car,StewJo00,pass_sacked,0,,,,,
player,201210210car,car,StewJo00,pass_sacked_yds,0,,,,,
player,201210210car,car,StewJo00,pass_long,0,,,,,
player,201210210car,car,StewJo00,pass_rating,,,,,,
player,201210210car,car,StewJo00,rush_att,10,,,,,
player,201210210car,car,StewJo00,rush_yds,35,,,,,
player,201210210car,car,StewJo00,rush_td,0,,,,,
player,201210210car,car,StewJo00,rush_long,20,,,,,
player,201210210car,car,StewJo00,targets,4,,,,,
player,201210210car,car,StewJo00,rec,3,,,,,
player,201210210car,car,StewJo00,rec_yds,11,,,,,
player,201210210car,car,StewJo00,rec_td,0,,,,,
player,201210210car,car,StewJo00,rec_long,9,,,,,
player,201210210car,car,StewJo00,fumbles,0,,,,,
player,201210210car,car,StewJo00,fumbles_lost,0,,,,,
player,201210210car,car,TolbMi00,pass_cmp,0,,,,,
player,201210210car,car,TolbMi00,pass_att,0,,,,,
player,201210210car,car,TolbMi00,pass_yds,0,,,,,
player,201210210car,car,TolbMi00,pass_td,0,,,,,
player,201210210car,car,TolbMi00,pass_int,0,,,,,
player,201210210car,car,TolbMi00,pass_sacked,0,,,,,
player,201210210car,car,TolbMi00,pass_sacked_yds,0,,,,,
player,201210210car,car,TolbMi00,pass_long,0,,,,,
player,201210210car,car,TolbMi00,pass_rating,,,,,,
player,201210210car,car,TolbMi00,rush_att,3,,,,,
player,201210210car,car,TolbMi00,rush_yds,9,,,,,
player,201210210car,car,TolbMi00,rush_td,1,,,,,
player,201210210car,car,TolbMi00,rush_long,4,,,,,
player,201210210car,car,TolbMi00,targets,1,,,,,
player,201210210car,car,TolbMi00,rec,0,,,,,
player,201210210car,car,TolbMi00,rec_yds,0,,,,,
player,201210210car,car,TolbMi00,rec_td,0,,,,,
player,201210210car,car,TolbMi00,rec_long,0,,,,,
player,201210210car,car,TolbMi00,fumbles,0,,,,,
player,201210210car,car,TolbMi00,fumbles_lost,0,,,,,
player,201210210car,car,WillDe02,pass_cmp,0,,,,,
player,201210210car,car,WillDe02,pass_att,0,,,,,
player,201210210car,car,WillDe02,pass_yds,0,,,,,
player,201210210car,car,WillDe02,pass_td,0,,,,,
player,201210210car,car,WillDe02,pass_int,0,,,,,
player,201210210car,car,WillDe02,pass_sacked,0,,,,,
player,201210210car,car,WillDe02,pass_sacked_yds,0,,,,,
player,201210210car,car,WillDe02,pass_long,0,,,,,
player,201210210car,car,WillDe02,pass_rating,,,,,,
player,201210210car,car,WillDe02,rush_att,2,,,,,
player,201210210car,car,WillDe02,rush_yds,4,,,,,
player,201210210car,car,WillDe02,rush_td,0,,,,,
player,201210210car,car,WillDe02,rush_long,3,,,,,
player,201210210car,car,WillDe02,targets,0,,,,,
player,201210210car,car,WillDe02,rec,0,,,,,
player,201210210car,car,WillDe02,rec_yds,0,,,,,
player,201210210car,car,WillDe02,rec_td,0,,,,,
player,201210210car,car,WillDe02,rec_long,0,,,,,
player,201210210car,car,WillDe02,fumbles,0,,,,,
player,201210210car,car,WillDe02,fumbles_lost,0,,,,,
player,201210210car,car,SmitSt01,pass_cmp,0,,,,,
player,201210210car,car,SmitSt01,pass_att,0,,,,,
player,201210210car,car,SmitSt01,pass_yds,0,,,,,
player,201210210car,car,SmitSt01,pass_td,0,,,,,
player,201210210car,car,SmitSt01,pass_int,0,,,,,
player,201210210car,car,SmitSt01,pass_sacked,0,,,,,
player,201210210car,car,SmitSt01,pass_sacked_yds,0,,,,,
player,201210210car,car,SmitSt01,pass_long,0,,,,,
player,201210210car,car,SmitSt01,pass_rating,,,,,,
player,201210210car,car,SmitSt01,rush_att,0,,,,,
player,201210210car,car,SmitSt01,rush_yds,0,,,,,
player,201210210car,car,SmitSt01,rush_td,0,,,,,
player,201210210car,car,SmitSt01,rush_long,0,,,,,
player,201210210car,car,SmitSt01,targets,9,,,,,
player,201210210car,car,SmitSt01,rec,7,,,,,
player,201210210car,car,SmitSt01,rec_yds,83,,,,,
player,201210210car,car,SmitSt01,rec_td,0,,,,,
player,201210210car,car,SmitSt01,rec_long,26,,,,,
player,201210210car,car,SmitSt01,fumbles,0,,,,,
player,201210210car,car,SmitSt01,fumbles_lost,0,,,,,
player,201210210car,car,LaFeBr00,pass_cmp,0,,,,,
player,201210210car,car,LaFeBr00,pass_att,0,,,,,
player,201210210car,car,LaFeBr00,pass_yds,0,,,,,
player,201210210car,car,LaFeBr00,pass_td,0,,,,,
player,201210210car,car,LaFeBr00,pass_int,0,,,,,
player,201210210car,car,LaFeBr00,pass_sacked,0,,,,,
player,201210210car,car,LaFeBr00,pass_sacked_yds,0,,,,,
player,201210210car,car,LaFeBr00,pass_long,0,,,,,
player,201210210car,car,LaFeBr00,pass_rating,,,,,,
player,201210210car,car,LaFeBr00,rush_att,0,,,,,
player,201210210car,car,LaFeBr00,rush_yds,0,,,,,
player,201210210car,car,LaFeBr00,rush_td,0,,,,,
player,201210210car,car,LaFeBr00,rush_long,0,,,,,
player,201210210car,car,LaFeBr00,targets,8,,,,,
player,201210210car,car,LaFeBr00,rec,4,,,,,
player,201210210car,car,LaFeBr00,rec_yds,53,,,,,
player,201210210car,car,LaFeBr00,rec_td,1,,,,,
player,201210210car,car,LaFeBr00,rec_long,32,,,,,
player,201210210car,car,LaFeBr00,fumbles,0,,,,,
player,201210210car,car,LaFeBr00,fumbles_lost,0,,,,,
player,201210210car,car,MurpLo00,pass_cmp,0,,,,,
player,201210210car,car,MurpLo00,pass_att,0,,,,,
player,201210210car,car,MurpLo00,pass_yds,0,,,,,
player,201210210car,car,MurpLo00,pass_td,0,,,,,
player,201210210car,car,MurpLo00,pass_int,0,,,,,
player,201210210car,car,MurpLo00,pass_sacked,0,,,,,
player,201210210car,car,MurpLo00,pass_sacked_yds,0,,,,,
player,201210210car,car,MurpLo00,pass_long,0,,,,,
player,201210210car,car,MurpLo00,pass_rating,,,,,,
player,201210210car,car,MurpLo00,rush_att,0,,,,,
player,201210210car,car,MurpLo00,rush_yds,0,,,,,
player,201210210car,car,MurpLo00,rush_td,0,,,,,
player,201210210car,car,MurpLo00,rush_long,0,,,,,
player,201210210car,car,MurpLo00,targets,9,,,,,
player,201210210car,car,MurpLo00,rec,3,,,,,
player,201210210car,car,MurpLo00,rec_yds,48,,,,,
player,201210210car,car,MurpLo00,rec_td,0,,,,,
player,201210210car,car,MurpLo00,rec_long,26,,,,,
player,201210210car,car,MurpLo00,fumbles,0,,,,,
player,201210210car,car,MurpLo00,fumbles_lost,0,,,,,
player,201210210car,car,OlseGr00,pass_cmp,0,,,,,
player,201210210car,car,OlseGr00,pass_att,0,,,,,
player,201210210car,car,OlseGr00,pass_yds,0,,,,,
player,201210210car,car,OlseGr00,pass_td,0,,,,,
player,201210210car,car,OlseGr00,pass_int,0,,,,,
player,201210210car,car,OlseGr00,pass_sacked,0,,,,,
player,201210210car,car,OlseGr00,pass_sacked_yds,0,,,,,
player,201210210car,car,OlseGr00,pass_long,0,,,,,
player,201210210car,car,OlseGr00,pass_rating,,,,,,
player,201210210car,car,OlseGr00,rush_att,0,,,,,
player,201210210car,car,OlseGr00,rush_yds,0,,,,,
player,201210210car,car,OlseGr00,rush_td,0,,,,,
player,201210210car,car,OlseGr00,rush_long,0,,,,,
player,201210210car,car,OlseGr00,targets,5,,,,,
player,201210210car,car,OlseGr00,rec,4,,,,,
player,201210210car,car,OlseGr00,rec_yds,31,,,,,
player,201210210car,car,OlseGr00,rec_td,0,,,,,
player,201210210car,car,OlseGr00,rec_long,14,,,,,
player,201210210car,car,OlseGr00,fumbles,0,,,,,
player,201210210car,car,OlseGr00,fumbles_lost,0,,,,,
player,201210210car,car,GrosJo20,pass_cmp,0,,,,,
player,201210210car,car,GrosJo20,pass_att,0,,,,,
player,201210210car,car,GrosJo20,pass_yds,0,,,,,
player,201210210car,car,GrosJo20,pass_td,0,,,,,
player,201210210car,car,GrosJo20,pass_int,0,,,,,
player,201210210car,car,GrosJo20,pass_sacked,0,,,,,
player,201210210car,car,GrosJo20,pass_sacked_yds,0,,,,,
player,201210210car,car,GrosJo20,pass_long,0,,,,,
player,201210210car,car,GrosJo20,pass_rating,,,,,,
player,201210210car,car,GrosJo20,rush_att,0,,,,,
player,201210210car,car,GrosJo20,rush_yds,0,,,,,
player,201210210car,car,GrosJo20,rush_td,0,,,,,
player,201210210car,car,GrosJo20,rush_long,0,,,,,
player,201210210car,car,GrosJo20,targets,1,,,,,
player,201210210car,car,GrosJo20,rec,0,,,,,
player,201210210car,car,GrosJo20,rec_yds,1,,,,,
player,201210210car,car,GrosJo20,rec_td,0,,,,,
player,201210210car,car,GrosJo20,rec_long,1,,,,,
player,201210210car,car,GrosJo20,fumbles,0,,,,,
player,201210210car,car,GrosJo20,fumbles_lost,0,,,,,
player,201210210car,dal,ClaiMo00,def_int,1,,,,,
player,201210210car,dal,ClaiMo00,def_int_yds,0,,,,,
player,201210210car,dal,ClaiMo00,def_int_td,0,,,,,
player,201210210car,dal,ClaiMo00,def_int_long,0,,,,,
player,201210210car,dal,ClaiMo00,pass_defended,1,,,,,
player,201210210car,dal,ClaiMo00,sacks,0.0,,,,,
player,201210210car,dal,ClaiMo00,tackles_combined,2,,,,,
player,201210210car,dal,ClaiMo00,tackles_solo,1,,,,,
player,201210210car,dal,ClaiMo00,tackles_assists,1,,,,,
player,201210210car,dal,ClaiMo00,tackles_loss,0,,,,,
player,201210210car,dal,ClaiMo00,qb_hits,0,,,,,
player,201210210car,dal,ClaiMo00,fumbles_rec,0,,,,,
player,201210210car,dal,ClaiMo00,fumbles_rec_yds,0,,,,,
player,201210210car,dal,ClaiMo00,fumbles_rec_td,0,,,,,
player,201210210car,dal,ClaiMo00,fumbles_forced,0,,,,,
player,201210210car,dal,SpenAn99,def_int,0,,,,,
player,201210210car,dal,SpenAn99,def_int_yds,0,,,,,
player,201210210car,dal,SpenAn99,def_int_td,0,,,,,
player,201210210car,dal,SpenAn99,def_int_long,0,,,,,
player,201210210car,dal,SpenAn99,pass_defended,0,,,,,
player,201210210car,dal,SpenAn99,sacks,1.0,,,,,
player,201210210car,dal,SpenAn99,tackles_combined,6,,,,,
player,201210210car,dal,SpenAn99,tackles_solo,3,,,,,
player,201210210car,dal,SpenAn99,tackles_assists,3,,,,,
player,201210210car,dal,SpenAn99,tackles_loss,1,,,,,
player,201210210car,dal,SpenAn99,qb_hits,1,,,,,
player,201210210car,dal,SpenAn99,fumbles_rec,0,,,,,
player,201210210car,dal,SpenAn99,fumbles_rec_yds,0,,,,,
player,201210210car,dal,SpenAn99,fumbles_rec_td,0,,,,,
player,201210210car,dal,SpenAn99,fumbles_forced,0,,,,,
player,201210210car,dal,WareDe99,def_int,0,,,,,
player,201210210car,dal,WareDe99,def_int_yds,0,,,,,
player,201210210car,dal,WareDe99,def_int_td,0,,,,,
player,201210210car,dal,WareDe99,def_int_long,0,,,,,
player,201210210car,dal,WareDe99,pass_defended,0,,,,,
player,201210210car,dal,WareDe99,sacks,0.5,,,,,
player,201210210car,dal,WareDe99,tackles_combined,8,,,,,
player,201210210car,dal,WareDe99,tackles_solo,3,,,,,
player,201210210car,dal,WareDe99,tackles_assists,5,,,,,
player,201210210car,dal,WareDe99,tackles_loss,1,,,,,
player,201210210car,dal,WareDe99,qb_hits,1,,,,,
player,201210210car,dal,WareDe99,fumbles_rec,1,,,,,
player,201210210car,dal,WareDe99,fumbles_rec_yds,0,,,,,
player,201210210car,dal,WareDe99,fumbles_rec_td,0,,,,,
player,201210210car,dal,WareDe99,fumbles_forced,0,,,,,
player,201210210car,dal,HatcJa20,def_int,0,,,,,
player,201210210car,dal,HatcJa20,def_int_yds,0,,,,,
player,201210210car,dal,HatcJa20,def_int_td,0,,,,,
player,201210210car,dal,HatcJa20,def_int_long,0,,,,,
player,201210210car,dal,HatcJa20,pass_defended,0,,,,,
player,201210210car,dal,HatcJa20,sacks,0.5,,,,,
player,201210210car,dal,HatcJa20,tackles_combined,2,,,,,
player,201210210car,dal,HatcJa20,tackles_solo,1,,,,,
player,201210210car,dal,HatcJa20,tackles_assists,1,,,,,
player,201210210car,dal,HatcJa20,tackles_loss,0,,,,,
player,201210210car,dal,HatcJa20,qb_hits,1,,,,,
player,201210210car,dal,HatcJa20,fumbles_rec,0,,,,,
player,201210210car,dal,HatcJa20,fumbles_rec_yds,0,,,,,
player,201210210car,dal,HatcJa20,fumbles_rec_td,0,,,,,
player,201210210car,dal,HatcJa20,fumbles_forced,0,,,,,
player,201210210car,dal,LeexSe99,def_int,0,,,,,
player,201210210car,dal,LeexSe99,def_int_yds,0,,,,,
player,201210210car,dal,LeexSe99,def_int_td,0,,,,,
player,201210210car,dal,LeexSe99,def_int_long,0,,,,,
player,201210210car,dal,LeexSe99,pass_defended,1,,,,,
player,201210210car,dal,LeexSe99,sacks,0.0,,,,,
player,201210210car,dal,LeexSe99,tackles_combined,6,,,,,
player,201210210car,dal,LeexSe99,tackles_solo,4,,,,,
player,201210210car,dal,LeexSe99,tackles_assists,2,,,,,
player,201210210car,dal,LeexSe99,tackles_loss,1,,,,,
player,201210210car,dal,LeexSe99,qb_hits,0,,,,,
player,201210210car,dal,LeexSe99,fumbles_rec,0,,,,,
player,201210210car,dal,LeexSe99,fumbles_rec_yds,0,,,,,
player,201210210car,dal,LeexSe99,fumbles_rec_td,0,,,,,
player,201210210car,dal,LeexSe99,fumbles_forced,0,,,,,
player,201210210car,dal,CarrBr99,def_int,0,,,,,
player,201210210car,dal,CarrBr99,def_int_yds,0,,,,,
player,201210210car,dal,CarrBr99,def_int_td,0,,,,,
player,201210210car,dal,CarrBr99,def_int_long,0,,,,,
player,201210210car,dal,CarrBr99,pass_defended,0,,,,,
player,201210210car,dal,CarrBr99,sacks,0.0,,,,,
player,201210210car,dal,CarrBr99,tackles_combined,5,,,,,
player,201210210car,dal,CarrBr99,tackles_solo,5,,,,,
player,201210210car,dal,CarrBr99,tackles_assists,0,,,,,
player,201210210car,dal,CarrBr99,tackles_loss,0,,,,,
player,201210210car,dal,CarrBr99,qb_hits,0,,,,,
player,201210210car,dal,CarrBr99,fumbles_rec,0,,,,,
player,201210210car,dal,CarrBr99,fumbles_rec_yds,0,,,,,
player,201210210car,dal,CarrBr99,fumbles_rec_td,0,,,,,
player,201210210car,dal,CarrBr99,fumbles_forced,0,,,,,
player,201210210car,dal,CartBr00,def_int,0,,,,,
player,201210210car,dal,CartBr00,def_int_yds,0,,,,,
player,201210210car,dal,CartBr00,def_int_td,0,,,,,
player,201210210car,dal,CartBr00,def_int_long,0,,,,,
player,201210210car,dal,CartBr00,pass_defended,0,,,,,
player,201210210car,dal,CartBr00,sacks,0.0,,,,,
player,201210210car,dal,CartBr00,tackles_combined,5,,,,,
player,201210210car,dal,CartBr00,tackles_solo,3,,,,,
player,201210210car,dal,CartBr00,tackles_assists,2,,,,,
player,201210210car,dal,CartBr00,tackles_loss,1,,,,,
player,201210210car,dal,CartBr00,qb_hits,0,,,,,
player,201210210car,dal,CartBr00,fumbles_rec,0,,,,,
player,201210210car,dal,CartBr00,fumbles_rec_yds,0,,,,,
player,201210210car,dal,CartBr00,fumbles_rec_td,0,,,,,
player,201210210car,dal,CartBr00,fumbles_forced,0,,,,,
player,201210210car,dal,SensGe20,def_int,0,,,,,
player,201210210car,dal,SensGe20,def_int_yds,0,,,,,
player,201210210car,dal,SensGe20,def_int_td,0,,,,,
player,201210210car,dal,SensGe20,def_int_long,0,,,,,
player,201210210car,dal,SensGe20,pass_defended,1,,,,,
player,201210210car,dal,SensGe20,sacks,0.0,,,,,
