game,2012,11,20121118,201211180atl,crd,"Arizona Cardinals",19,atl,"Atlanta Falcons",23
player,201211180atl,crd,PoweWi00,pass_sacked,0,,,,,
player,201211180atl,crd,PoweWi00,pass_sacked_yds,0,,,,,
player,201211180atl,crd,PoweWi00,pass_long,0,,,,,
player,201211180atl,crd,PoweWi00,pass_rating,,,,,,
player,201211180atl,crd,PoweWi00,rush_att,4,,,,,
player,201211180atl,crd,PoweWi00,rush_yds,10,,,,,
player,201211180atl,crd,PoweWi00,rush_td,0,,,,,
player,201211180atl,crd,PoweWi00,rush_long,6,,,,,
player,201211180atl,crd,PoweWi00,targets,0,,,,,
player,201211180atl,crd,PoweWi00,rec,0,,,,,
player,201211180atl,crd,PoweWi00,rec_yds,0,,,,,
player,201211180atl,crd,PoweWi00,rec_td,0,,,,,
player,201211180atl,crd,PoweWi00,rec_long,0,,,,,
player,201211180atl,crd,PoweWi00,fumbles,0,,,,,
player,201211180atl,crd,PoweWi00,fumbles_lost,0,,,,,
player,201211180atl,crd,DoucEa00,pass_cmp,0,,,,,
player,201211180atl,crd,DoucEa00,pass_att,0,,,,,
player,201211180atl,crd,DoucEa00,pass_yds,0,,,,,
player,201211180atl,crd,DoucEa00,pass_td,0,,,,,
player,201211180atl,crd,DoucEa00,pass_int,0,,,,,
player,201211180atl,crd,DoucEa00,pass_sacked,0,,,,,
player,201211180atl,crd,DoucEa00,pass_sacked_yds,0,,,,,
player,201211180atl,crd,DoucEa00,pass_long,0,,,,,
player,201211180atl,crd,DoucEa00,pass_rating,,,,,,
player,201211180atl,crd,DoucEa00,rush_att,0,,,,,
player,201211180atl,crd,DoucEa00,rush_yds,0,,,,,
player,201211180atl,crd,DoucEa00,rush_td,0,,,,,
player,201211180atl,crd,DoucEa00,rush_long,0,,,,,
player,201211180atl,crd,DoucEa00,targets,7,,,,,
player,201211180atl,crd,DoucEa00,rec,5,,,,,
player,201211180atl,crd,DoucEa00,rec_yds,28,,,,,
player,201211180atl,crd,DoucEa00,rec_td,0,,,,,
player,201211180atl,crd,DoucEa00,rec_long,8,,,,,
player,201211180atl,crd,DoucEa00,fumbles,0,,,,,
player,201211180atl,crd,DoucEa00,fumbles_lost,0,,,,,
player,201211180atl,crd,FloyMi00,pass_cmp,0,,,,,
player,201211180atl,crd,FloyMi00,pass_att,0,,,,,
player,201211180atl,crd,FloyMi00,pass_yds,0,,,,,
player,201211180atl,crd,FloyMi00,pass_td,0,,,,,
player,201211180atl,crd,FloyMi00,pass_int,0,,,,,
player,201211180atl,crd,FloyMi00,pass_sacked,0,,,,,
player,201211180atl,crd,FloyMi00,pass_sacked_yds,0,,,,,
player,201211180atl,crd,FloyMi00,pass_long,0,,,,,
player,201211180atl,crd,FloyMi00,pass_rating,,,,,,
player,201211180atl,crd,FloyMi00,rush_att,0,,,,,
player,201211180atl,crd,FloyMi00,rush_yds,0,,,,,
player,201211180atl,crd,FloyMi00,rush_td,0,,,,,
player,201211180atl,crd,FloyMi00,rush_long,0,,,,,
player,201211180atl,crd,FloyMi00,targets,4,,,,,
player,201211180atl,crd,FloyMi00,rec,2,,,,,
player,201211180atl,crd,FloyMi00,rec_yds,18,,,,,
player,201211180atl,crd,FloyMi00,rec_td,0,,,,,
player,201211180atl,crd,FloyMi00,rec_long,17,,,,,
player,201211180atl,crd,FloyMi00,fumbles,0,,,,,
player,201211180atl,crd,FloyMi00,fumbles_lost,0,,,,,
player,201211180atl,crd,FitzLa00,pass_cmp,0,,,,,
player,201211180atl,crd,FitzLa00,pass_att,0,,,,,
player,201211180atl,crd,FitzLa00,pass_yds,0,,,,,
player,201211180atl,crd,FitzLa00,pass_td,0,,,,,
player,201211180atl,crd,FitzLa00,pass_int,0,,,,,
player,201211180atl,crd,FitzLa00,pass_sacked,0,,,,,
player,201211180atl,crd,FitzLa00,pass_sacked_yds,0,,,,,
player,201211180atl,crd,FitzLa00,pass_long,0,,,,,
player,201211180atl,crd,FitzLa00,pass_rating,,,,,,
player,201211180atl,crd,FitzLa00,rush_att,0,,,,,
player,201211180atl,crd,FitzLa00,rush_yds,0,,,,,
player,201211180atl,crd,FitzLa00,rush_td,0,,,,,
player,201211180atl,crd,FitzLa00,rush_long,0,,,,,
player,201211180atl,crd,FitzLa00,targets,7,,,,,
player,201211180atl,crd,FitzLa00,rec,1,,,,,
player,201211180atl,crd,FitzLa00,rec_yds,11,,,,,
player,201211180atl,crd,FitzLa00,rec_td,0,,,,,
player,201211180atl,crd,FitzLa00,rec_long,11,,,,,
player,201211180atl,crd,FitzLa00,fumbles,0,,,,,
player,201211180atl,crd,FitzLa00,fumbles_lost,0,,,,,
player,201211180atl,crd,RobeAn00,pass_cmp,0,,,,,
player,201211180atl,crd,RobeAn00,pass_att,0,,,,,
player,201211180atl,crd,RobeAn00,pass_yds,0,,,,,
player,201211180atl,crd,RobeAn00,pass_td,0,,,,,
player,201211180atl,crd,RobeAn00,pass_int,0,,,,,
player,201211180atl,crd,RobeAn00,pass_sacked,0,,,,,
player,201211180atl,crd,RobeAn00,pass_sacked_yds,0,,,,,
player,201211180atl,crd,RobeAn00,pass_long,0,,,,,
player,201211180atl,crd,RobeAn00,pass_rating,,,,,,
player,201211180atl,crd,RobeAn00,rush_att,0,,,,,
player,201211180atl,crd,RobeAn00,rush_yds,0,,,,,
player,201211180atl,crd,RobeAn00,rush_td,0,,,,,
player,201211180atl,crd,RobeAn00,rush_long,0,,,,,
player,201211180atl,crd,RobeAn00,targets,5,,,,,
player,201211180atl,crd,RobeAn00,rec,1,,,,,
player,201211180atl,crd,RobeAn00,rec_yds,7,,,,,
player,201211180atl,crd,RobeAn00,rec_td,0,,,,,
player,201211180atl,crd,RobeAn00,rec_long,7,,,,,
player,201211180atl,crd,RobeAn00,fumbles,0,,,,,
player,201211180atl,crd,RobeAn00,fumbles_lost,0,,,,,
player,201211180atl,atl,RyanMa00,pass_cmp,28,,,,,
player,201211180atl,atl,RyanMa00,pass_att,46,,,,,
player,201211180atl,atl,RyanMa00,pass_yds,301,,,,,
player,201211180atl,atl,RyanMa00,pass_td,0,,,,,
player,201211180atl,atl,RyanMa00,pass_int,5,,,,,
player,201211180atl,atl,RyanMa00,pass_sacked,1,,,,,
player,201211180atl,atl,RyanMa00,pass_sacked_yds,5,,,,,
player,201211180atl,atl,RyanMa00,pass_long,37,,,,,
player,201211180atl,atl,RyanMa00,pass_rating,40.5,,,,,
player,201211180atl,atl,RyanMa00,rush_att,3,,,,,
player,201211180atl,atl,RyanMa00,rush_yds,-3,,,,,
player,201211180atl,atl,RyanMa00,rush_td,0,,,,,
player,201211180atl,atl,RyanMa00,rush_long,-1,,,,,
player,201211180atl,atl,RyanMa00,targets,0,,,,,
player,201211180atl,atl,RyanMa00,rec,0,,,,,
player,201211180atl,atl,RyanMa00,rec_yds,0,,,,,
player,201211180atl,atl,RyanMa00,rec_td,0,,,,,
player,201211180atl,atl,RyanMa00,rec_long,0,,,,,
player,201211180atl,atl,RyanMa00,fumbles,0,,,,,
player,201211180atl,atl,RyanMa00,fumbles_lost,0,,,,,
player,201211180atl,atl,TurnMi00,pass_cmp,0,,,,,
player,201211180atl,atl,TurnMi00,pass_att,0,,,,,
player,201211180atl,atl,TurnMi00,pass_yds,0,,,,,
player,201211180atl,atl,TurnMi00,pass_td,0,,,,,
player,201211180atl,atl,TurnMi00,pass_int,0,,,,,
player,201211180atl,atl,TurnMi00,pass_sacked,0,,,,,
player,201211180atl,atl,TurnMi00,pass_sacked_yds,0,,,,,
player,201211180atl,atl,TurnMi00,pass_long,0,,,,,
player,201211180atl,atl,TurnMi00,pass_rating,,,,,,
player,201211180atl,atl,TurnMi00,rush_att,15,,,,,
player,201211180atl,atl,TurnMi00,rush_yds,46,,,,,
player,201211180atl,atl,TurnMi00,rush_td,1,,,,,
player,201211180atl,atl,TurnMi00,rush_long,10,,,,,
player,201211180atl,atl,TurnMi00,targets,2,,,,,
player,201211180atl,atl,TurnMi00,rec,0,,,,,
player,201211180atl,atl,TurnMi00,rec_yds,0,,,,,
player,201211180atl,atl,TurnMi00,rec_td,0,,,,,
player,201211180atl,atl,TurnMi00,rec_long,0,,,,,
player,201211180atl,atl,TurnMi00,fumbles,0,,,,,
player,201211180atl,atl,TurnMi00,fumbles_lost,0,,,,,
player,201211180atl,atl,RodgJa00,pass_cmp,0,,,,,
player,201211180atl,atl,RodgJa00,pass_att,0,,,,,
player,201211180atl,atl,RodgJa00,pass_yds,0,,,,,
player,201211180atl,atl,RodgJa00,pass_td,0,,,,,
player,201211180atl,atl,RodgJa00,pass_int,0,,,,,
player,201211180atl,atl,RodgJa00,pass_sacked,0,,,,,
player,201211180atl,atl,RodgJa00,pass_sacked_yds,0,,,,,
player,201211180atl,atl,RodgJa00,pass_long,0,,,,,
player,201211180atl,atl,RodgJa00,pass_rating,,,,,,
player,201211180atl,atl,RodgJa00,rush_att,5,,,,,
player,201211180atl,atl,RodgJa00,rush_yds,16,,,,,
player,201211180atl,atl,RodgJa00,rush_td,0,,,,,
player,201211180atl,atl,RodgJa00,rush_long,6,,,,,
player,201211180atl,atl,RodgJa00,targets,6,,,,,
player,201211180atl,atl,RodgJa00,rec,5,,,,,
player,201211180atl,atl,RodgJa00,rec_yds,35,,,,,
player,201211180atl,atl,RodgJa00,rec_td,0,,,,,
player,201211180atl,atl,RodgJa00,rec_long,17,,,,,
player,201211180atl,atl,RodgJa00,fumbles,0,,,,,
player,201211180atl,atl,RodgJa00,fumbles_lost,0,,,,,
player,201211180atl,atl,WhitRo00,pass_cmp,0,,,,,
player,201211180atl,atl,WhitRo00,pass_att,0,,,,,
player,201211180atl,atl,WhitRo00,pass_yds,0,,,,,
player,201211180atl,atl,WhitRo00,pass_td,0,,,,,
player,201211180atl,atl,WhitRo00,pass_int,0,,,,,
player,201211180atl,atl,WhitRo00,pass_sacked,0,,,,,
player,201211180atl,atl,WhitRo00,pass_sacked_yds,0,,,,,
player,201211180atl,atl,WhitRo00,pass_long,0,,,,,
player,201211180atl,atl,WhitRo00,pass_rating,,,,,,
player,201211180atl,atl,WhitRo00,rush_att,0,,,,,
player,201211180atl,atl,WhitRo00,rush_yds,0,,,,,
player,201211180atl,atl,WhitRo00,rush_td,0,,,,,
player,201211180atl,atl,WhitRo00,rush_long,0,,,,,
player,201211180atl,atl,WhitRo00,targets,13,,,,,
player,201211180atl,atl,WhitRo00,rec,8,,,,,
player,201211180atl,atl,WhitRo00,rec_yds,123,,,,,
player,201211180atl,atl,WhitRo00,rec_td,0,,,,,
player,201211180atl,atl,WhitRo00,rec_long,37,,,,,
player,201211180atl,atl,WhitRo00,fumbles,1,,,,,
player,201211180atl,atl,WhitRo00,fumbles_lost,0,,,,,
player,201211180atl,atl,DougHa00,pass_cmp,0,,,,,
player,201211180atl,atl,DougHa00,pass_att,0,,,,,
player,201211180atl,atl,DougHa00,pass_yds,0,,,,,
player,201211180atl,atl,DougHa00,pass_td,0,,,,,
player,201211180atl,atl,DougHa00,pass_int,0,,,,,
player,201211180atl,atl,DougHa00,pass_sacked,0,,,,,
player,201211180atl,atl,DougHa00,pass_sacked_yds,0,,,,,
player,201211180atl,atl,DougHa00,pass_long,0,,,,,
player,201211180atl,atl,DougHa00,pass_rating,,,,,,
player,201211180atl,atl,DougHa00,rush_att,0,,,,,
player,201211180atl,atl,DougHa00,rush_yds,0,,,,,
player,201211180atl,atl,DougHa00,rush_td,0,,,,,
player,201211180atl,atl,DougHa00,rush_long,0,,,,,
player,201211180atl,atl,DougHa00,targets,6,,,,,
player,201211180atl,atl,DougHa00,rec,5,,,,,
player,201211180atl,atl,DougHa00,rec_yds,48,,,,,
player,201211180atl,atl,DougHa00,rec_td,0,,,,,
player,201211180atl,atl,DougHa00,rec_long,26,,,,,
player,201211180atl,atl,DougHa00,fumbles,0,,,,,
player,201211180atl,atl,DougHa00,fumbles_lost,0,,,,,
player,201211180atl,atl,JoneJu02,pass_cmp,0,,,,,
player,201211180atl,atl,JoneJu02,pass_att,0,,,,,
player,201211180atl,atl,JoneJu02,pass_yds,0,,,,,
player,201211180atl,atl,JoneJu02,pass_td,0,,,,,
player,201211180atl,atl,JoneJu02,pass_int,0,,,,,
player,201211180atl,atl,JoneJu02,pass_sacked,0,,,,,
player,201211180atl,atl,JoneJu02,pass_sacked_yds,0,,,,,
player,201211180atl,atl,JoneJu02,pass_long,0,,,,,
player,201211180atl,atl,JoneJu02,pass_rating,,,,,,
player,201211180atl,atl,JoneJu02,rush_att,0,,,,,
player,201211180atl,atl,JoneJu02,rush_yds,0,,,,,
player,201211180atl,atl,JoneJu02,rush_td,0,,,,,
player,201211180atl,atl,JoneJu02,rush_long,0,,,,,
player,201211180atl,atl,JoneJu02,targets,7,,,,,
player,201211180atl,atl,JoneJu02,rec,3,,,,,
player,201211180atl,atl,JoneJu02,rec_yds,33,,,,,
player,201211180atl,atl,JoneJu02,rec_td,0,,,,,
player,201211180atl,atl,JoneJu02,rec_long,20,,,,,
player,201211180atl,atl,JoneJu02,fumbles,0,,,,,
player,201211180atl,atl,JoneJu02,fumbles_lost,0,,,,,
player,201211180atl,atl,GonzTo00,pass_cmp,0,,,,,
player,201211180atl,atl,GonzTo00,pass_att,0,,,,,
player,201211180atl,atl,GonzTo00,pass_yds,0,,,,,
player,201211180atl,atl,GonzTo00,pass_td,0,,,,,
player,201211180atl,atl,GonzTo00,pass_int,0,,,,,
player,201211180atl,atl,GonzTo00,pass_sacked,0,,,,,
player,201211180atl,atl,GonzTo00,pass_sacked_yds,0,,,,,
player,201211180atl,atl,GonzTo00,pass_long,0,,,,,
player,201211180atl,atl,GonzTo00,pass_rating,,,,,,
player,201211180atl,atl,GonzTo00,rush_att,0,,,,,
player,201211180atl,atl,GonzTo00,rush_yds,0,,,,,
player,201211180atl,atl,GonzTo00,rush_td,0,,,,,
player,201211180atl,atl,GonzTo00,rush_long,0,,,,,
player,201211180atl,atl,GonzTo00,targets,8,,,,,
player,201211180atl,atl,GonzTo00,rec,3,,,,,
player,201211180atl,atl,GonzTo00,rec_yds,33,,,,,
player,201211180atl,atl,GonzTo00,rec_td,0,,,,,
player,201211180atl,atl,GonzTo00,rec_long,12,,,,,
player,201211180atl,atl,GonzTo00,fumbles,0,,,,,
player,201211180atl,atl,GonzTo00,fumbles_lost,0,,,,,
player,201211180atl,atl,DaviDr00,pass_cmp,0,,,,,
player,201211180atl,atl,DaviDr00,pass_att,0,,,,,
player,201211180atl,atl,DaviDr00,pass_yds,0,,,,,
player,201211180atl,atl,DaviDr00,pass_td,0,,,,,
player,201211180atl,atl,DaviDr00,pass_int,0,,,,,
player,201211180atl,atl,DaviDr00,pass_sacked,0,,,,,
player,201211180atl,atl,DaviDr00,pass_sacked_yds,0,,,,,
player,201211180atl,atl,DaviDr00,pass_long,0,,,,,
player,201211180atl,atl,DaviDr00,pass_rating,,,,,,
player,201211180atl,atl,DaviDr00,rush_att,0,,,,,
player,201211180atl,atl,DaviDr00,rush_yds,0,,,,,
player,201211180atl,atl,DaviDr00,rush_td,0,,,,,
player,201211180atl,atl,DaviDr00,rush_long,0,,,,,
player,201211180atl,atl,DaviDr00,targets,1,,,,,
player,201211180atl,atl,DaviDr00,rec,1,,,,,
player,201211180atl,atl,DaviDr00,rec_yds,4,,,,,
player,201211180atl,atl,DaviDr00,rec_td,0,,,,,
player,201211180atl,atl,DaviDr00,rec_long,4,,,,,
player,201211180atl,atl,DaviDr00,fumbles,0,,,,,
player,201211180atl,atl,DaviDr00,fumbles_lost,0,,,,,
player,201211180atl,atl,SnelJa00,pass_cmp,0,,,,,
player,201211180atl,atl,SnelJa00,pass_att,0,,,,,
player,201211180atl,atl,SnelJa00,pass_yds,0,,,,,
player,201211180atl,atl,SnelJa00,pass_td,0,,,,,
player,201211180atl,atl,SnelJa00,pass_int,0,,,,,
player,201211180atl,atl,SnelJa00,pass_sacked,0,,,,,
player,201211180atl,atl,SnelJa00,pass_sacked_yds,0,,,,,
player,201211180atl,atl,SnelJa00,pass_long,0,,,,,
player,201211180atl,atl,SnelJa00,pass_rating,,,,,,
player,201211180atl,atl,SnelJa00,rush_att,1,,,,,
player,201211180atl,atl,SnelJa00,rush_yds,-1,,,,,
player,201211180atl,atl,SnelJa00,rush_td,0,,,,,
player,201211180atl,atl,SnelJa00,rush_long,-1,,,,,
player,201211180atl,atl,SnelJa00,targets,3,,,,,
player,201211180atl,atl,SnelJa00,rec,3,,,,,
player,201211180atl,atl,SnelJa00,rec_yds,25,,,,,
player,201211180atl,atl,SnelJa00,rec_td,0,,,,,
player,201211180atl,atl,SnelJa00,rec_long,13,,,,,
player,201211180atl,atl,SnelJa00,fumbles,1,,,,,
player,201211180atl,atl,SnelJa00,fumbles_lost,1,,,,,
player,201211180atl,crd,WashDa99,def_int,1,,,,,
player,201211180atl,crd,WashDa99,def_int_yds,7,,,,,
player,201211180atl,crd,WashDa99,def_int_td,0,,,,,
player,201211180atl,crd,WashDa99,def_int_long,7,,,,,
player,201211180atl,crd,WashDa99,pass_defended,1,,,,,
player,201211180atl,crd,WashDa99,sacks,0.0,,,,,
player,201211180atl,crd,WashDa99,tackles_combined,11,,,,,
player,201211180atl,crd,WashDa99,tackles_solo,9,,,,,
player,201211180atl,crd,WashDa99,tackles_assists,2,,,,,
player,201211180atl,crd,WashDa99,tackles_loss,1,,,,,
player,201211180atl,crd,WashDa99,qb_hits,0,,,,,
player,201211180atl,crd,WashDa99,fumbles_rec,0,,,,,
player,201211180atl,crd,WashDa99,fumbles_rec_yds,0,,,,,
player,201211180atl,crd,WashDa99,fumbles_rec_td,0,,,,,
player,201211180atl,crd,WashDa99,fumbles_forced,0,,,,,
player,201211180atl,crd,GayxWi99,def_int,1,,,,,
player,201211180atl,crd,GayxWi99,def_int_yds,1,,,,,
player,201211180atl,crd,GayxWi99,def_int_td,0,,,,,
player,201211180atl,crd,GayxWi99,def_int_long,1,,,,,
player,201211180atl,crd,GayxWi99,pass_defended,1,,,,,
player,201211180atl,crd,GayxWi99,sacks,0.0,,,,,
player,201211180atl,crd,GayxWi99,tackles_combined,5,,,,,
player,201211180atl,crd,GayxWi99,tackles_solo,5,,,,,
player,201211180atl,crd,GayxWi99,tackles_assists,0,,,,,
player,201211180atl,crd,GayxWi99,tackles_loss,1,,,,,
player,201211180atl,crd,GayxWi99,qb_hits,0,,,,,
player,201211180atl,crd,GayxWi99,fumbles_rec,0,,,,,
player,201211180atl,crd,GayxWi99,fumbles_rec_yds,0,,,,,
player,201211180atl,crd,GayxWi99,fumbles_rec_td,0,,,,,
player,201211180atl,crd,GayxWi99,fumbles_forced,1,,,,,
player,201211180atl,crd,AchoSa00,def_int,1,,,,,
player,201211180atl,crd,AchoSa00,def_int_yds,2,,,,,
player,201211180atl,crd,AchoSa00,def_int_td,0,,,,,
player,201211180atl,crd,AchoSa00,def_int_long,2,,,,,
player,201211180atl,crd,AchoSa00,pass_defended,1,,,,,
player,201211180atl,crd,AchoSa00,sacks,0.0,,,,,
player,201211180atl,crd,AchoSa00,tackles_combined,4,,,,,
player,201211180atl,crd,AchoSa00,tackles_solo,3,,,,,
player,201211180atl,crd,AchoSa00,tackles_assists,1,,,,,
player,201211180atl,crd,AchoSa00,tackles_loss,0,,,,,
player,201211180atl,crd,AchoSa00,qb_hits,1,,,,,
player,201211180atl,crd,AchoSa00,fumbles_rec,0,,,,,
player,201211180atl,crd,AchoSa00,fumbles_rec_yds,0,,,,,
player,201211180atl,crd,AchoSa00,fumbles_rec_td,0,,,,,
player,201211180atl,crd,AchoSa00,fumbles_forced,1,,,,,
player,201211180atl,crd,RhodKe20,def_int,1,,,,,
player,201211180atl,crd,RhodKe20,def_int_yds,2,,,,,
player,201211180atl,crd,RhodKe20,def_int_td,0,,,,,
player,201211180atl,crd,RhodKe20,def_int_long,2,,,,,
player,201211180atl,crd,RhodKe20,pass_defended,1,,,,,
player,201211180atl,crd,RhodKe20,sacks,0.0,,,,,
player,201211180atl,crd,RhodKe20,tackles_combined,4,,,,,
player,201211180atl,crd,RhodKe20,tackles_solo,4,,,,,
player,201211180atl,crd,RhodKe20,tackles_assists,0,,,,,
player,201211180atl,crd,RhodKe20,tackles_loss,0,,,,,
player,201211180atl,crd,RhodKe20,qb_hits,0,,,,,
player,201211180atl,crd,RhodKe20,fumbles_rec,0,,,,,
player,201211180atl,crd,RhodKe20,fumbles_rec_yds,0,,,,,
player,201211180atl,crd,RhodKe20,fumbles_rec_td,0,,,,,
player,201211180atl,crd,RhodKe20,fumbles_forced,0,,,,,
player,201211180atl,crd,JohnRa98,def_int,1,,,,,
player,201211180atl,crd,JohnRa98,def_int_yds,34,,,,,
player,201211180atl,crd,JohnRa98,def_int_td,0,,,,,
player,201211180atl,crd,JohnRa98,def_int_long,34,,,,,
player,201211180atl,crd,JohnRa98,pass_defended,1,,,,,
player,201211180atl,crd,JohnRa98,sacks,0.0,,,,,
player,201211180atl,crd,JohnRa98,tackles_combined,1,,,,,
player,201211180atl,crd,JohnRa98,tackles_solo,1,,,,,
player,201211180atl,crd,JohnRa98,tackles_assists,0,,,,,
player,201211180atl,crd,JohnRa98,tackles_loss,0,,,,,
player,201211180atl,crd,JohnRa98,qb_hits,0,,,,,
player,201211180atl,crd,JohnRa98,fumbles_rec,1,,,,,
player,201211180atl,crd,JohnRa98,fumbles_rec_yds,-1,,,,,
player,201211180atl,crd,JohnRa98,fumbles_rec_td,0,,,,,
player,201211180atl,crd,JohnRa98,fumbles_forced,0,,,,,
player,201211180atl,crd,TallRo00,def_int,0,,,,,
player,201211180atl,crd,TallRo00,def_int_yds,0,,,,,
player,201211180atl,crd,TallRo00,def_int_td,0,,,,,
player,201211180atl,crd,TallRo00,def_int_long,0,,,,,
player,201211180atl,crd,TallRo00,pass_defended,0,,,,,
player,201211180atl,crd,TallRo00,sacks,1.0,,,,,
player,201211180atl,crd,TallRo00,tackles_combined,2,,,,,
player,201211180atl,crd,TallRo00,tackles_solo,1,,,,,
player,201211180atl,crd,TallRo00,tackles_assists,1,,,,,
player,201211180atl,crd,TallRo00,tackles_loss,1,,,,,
player,201211180atl,crd,TallRo00,qb_hits,1,,,,,
player,201211180atl,crd,TallRo00,fumbles_rec,0,,,,,
player,201211180atl,crd,TallRo00,fumbles_rec_yds,0,,,,,
player,201211180atl,crd,TallRo00,fumbles_rec_td,0,,,,,
