game,2012,12,20121125,201211250nor,sfo,"San Francisco 49ers",31,nor,"New Orleans Saints",21
player,201211250nor,sfo,MannMa01,pass_yds,0,,,,,
player,201211250nor,sfo,MannMa01,pass_td,0,,,,,
player,201211250nor,sfo,MannMa01,pass_int,0,,,,,
player,201211250nor,sfo,MannMa01,pass_sacked,0,,,,,
player,201211250nor,sfo,MannMa01,pass_sacked_yds,0,,,,,
player,201211250nor,sfo,MannMa01,pass_long,0,,,,,
player,201211250nor,sfo,MannMa01,pass_rating,,,,,,
player,201211250nor,sfo,MannMa01,rush_att,0,,,,,
player,201211250nor,sfo,MannMa01,rush_yds,0,,,,,
player,201211250nor,sfo,MannMa01,rush_td,0,,,,,
player,201211250nor,sfo,MannMa01,rush_long,0,,,,,
player,201211250nor,sfo,MannMa01,targets,5,,,,,
player,201211250nor,sfo,MannMa01,rec,5,,,,,
player,201211250nor,sfo,MannMa01,rec_yds,69,,,,,
player,201211250nor,sfo,MannMa01,rec_td,0,,,,,
player,201211250nor,sfo,MannMa01,rec_long,40,,,,,
player,201211250nor,sfo,MannMa01,fumbles,0,,,,,
player,201211250nor,sfo,MannMa01,fumbles_lost,0,,,,,
player,201211250nor,sfo,MillBr02,pass_cmp,0,,,,,
player,201211250nor,sfo,MillBr02,pass_att,0,,,,,
player,201211250nor,sfo,MillBr02,pass_yds,0,,,,,
player,201211250nor,sfo,MillBr02,pass_td,0,,,,,
player,201211250nor,sfo,MillBr02,pass_int,0,,,,,
player,201211250nor,sfo,MillBr02,pass_sacked,0,,,,,
player,201211250nor,sfo,MillBr02,pass_sacked_yds,0,,,,,
player,201211250nor,sfo,MillBr02,pass_long,0,,,,,
player,201211250nor,sfo,MillBr02,pass_rating,,,,,,
player,201211250nor,sfo,MillBr02,rush_att,0,,,,,
player,201211250nor,sfo,MillBr02,rush_yds,0,,,,,
player,201211250nor,sfo,MillBr02,rush_td,0,,,,,
player,201211250nor,sfo,MillBr02,rush_long,0,,,,,
player,201211250nor,sfo,MillBr02,targets,3,,,,,
player,201211250nor,sfo,MillBr02,rec,3,,,,,
player,201211250nor,sfo,MillBr02,rec_yds,37,,,,,
player,201211250nor,sfo,MillBr02,rec_td,0,,,,,
player,201211250nor,sfo,MillBr02,rec_long,26,,,,,
player,201211250nor,sfo,MillBr02,fumbles,0,,,,,
player,201211250nor,sfo,MillBr02,fumbles_lost,0,,,,,
player,201211250nor,sfo,CrabMi00,pass_cmp,0,,,,,
player,201211250nor,sfo,CrabMi00,pass_att,0,,,,,
player,201211250nor,sfo,CrabMi00,pass_yds,0,,,,,
player,201211250nor,sfo,CrabMi00,pass_td,0,,,,,
player,201211250nor,sfo,CrabMi00,pass_int,0,,,,,
player,201211250nor,sfo,CrabMi00,pass_sacked,0,,,,,
player,201211250nor,sfo,CrabMi00,pass_sacked_yds,0,,,,,
player,201211250nor,sfo,CrabMi00,pass_long,0,,,,,
player,201211250nor,sfo,CrabMi00,pass_rating,,,,,,
player,201211250nor,sfo,CrabMi00,rush_att,0,,,,,
player,201211250nor,sfo,CrabMi00,rush_yds,0,,,,,
player,201211250nor,sfo,CrabMi00,rush_td,0,,,,,
player,201211250nor,sfo,CrabMi00,rush_long,0,,,,,
player,201211250nor,sfo,CrabMi00,targets,5,,,,,
player,201211250nor,sfo,CrabMi00,rec,3,,,,,
player,201211250nor,sfo,CrabMi00,rec_yds,26,,,,,
player,201211250nor,sfo,CrabMi00,rec_td,0,,,,,
player,201211250nor,sfo,CrabMi00,rec_long,15,,,,,
player,201211250nor,sfo,CrabMi00,fumbles,0,,,,,
player,201211250nor,sfo,CrabMi00,fumbles_lost,0,,,,,
player,201211250nor,sfo,MossRa00,pass_cmp,0,,,,,
player,201211250nor,sfo,MossRa00,pass_att,0,,,,,
player,201211250nor,sfo,MossRa00,pass_yds,0,,,,,
player,201211250nor,sfo,MossRa00,pass_td,0,,,,,
player,201211250nor,sfo,MossRa00,pass_int,0,,,,,
player,201211250nor,sfo,MossRa00,pass_sacked,0,,,,,
player,201211250nor,sfo,MossRa00,pass_sacked_yds,0,,,,,
player,201211250nor,sfo,MossRa00,pass_long,0,,,,,
player,201211250nor,sfo,MossRa00,pass_rating,,,,,,
player,201211250nor,sfo,MossRa00,rush_att,0,,,,,
player,201211250nor,sfo,MossRa00,rush_yds,0,,,,,
player,201211250nor,sfo,MossRa00,rush_td,0,,,,,
player,201211250nor,sfo,MossRa00,rush_long,0,,,,,
player,201211250nor,sfo,MossRa00,targets,1,,,,,
player,201211250nor,sfo,MossRa00,rec,0,,,,,
player,201211250nor,sfo,MossRa00,rec_yds,0,,,,,
player,201211250nor,sfo,MossRa00,rec_td,0,,,,,
player,201211250nor,sfo,MossRa00,rec_long,0,,,,,
player,201211250nor,sfo,MossRa00,fumbles,0,,,,,
player,201211250nor,sfo,MossRa00,fumbles_lost,0,,,,,
player,201211250nor,sfo,WillKy01,pass_cmp,0,,,,,
player,201211250nor,sfo,WillKy01,pass_att,0,,,,,
player,201211250nor,sfo,WillKy01,pass_yds,0,,,,,
player,201211250nor,sfo,WillKy01,pass_td,0,,,,,
player,201211250nor,sfo,WillKy01,pass_int,0,,,,,
player,201211250nor,sfo,WillKy01,pass_sacked,0,,,,,
player,201211250nor,sfo,WillKy01,pass_sacked_yds,0,,,,,
player,201211250nor,sfo,WillKy01,pass_long,0,,,,,
player,201211250nor,sfo,WillKy01,pass_rating,,,,,,
player,201211250nor,sfo,WillKy01,rush_att,0,,,,,
player,201211250nor,sfo,WillKy01,rush_yds,0,,,,,
player,201211250nor,sfo,WillKy01,rush_td,0,,,,,
player,201211250nor,sfo,WillKy01,rush_long,0,,,,,
player,201211250nor,sfo,WillKy01,targets,1,,,,,
player,201211250nor,sfo,WillKy01,rec,0,,,,,
player,201211250nor,sfo,WillKy01,rec_yds,0,,,,,
player,201211250nor,sfo,WillKy01,rec_td,0,,,,,
player,201211250nor,sfo,WillKy01,rec_long,0,,,,,
player,201211250nor,sfo,WillKy01,fumbles,0,,,,,
player,201211250nor,sfo,WillKy01,fumbles_lost,0,,,,,
player,201211250nor,sfo,DaviVe00,pass_cmp,0,,,,,
player,201211250nor,sfo,DaviVe00,pass_att,0,,,,,
player,201211250nor,sfo,DaviVe00,pass_yds,0,,,,,
player,201211250nor,sfo,DaviVe00,pass_td,0,,,,,
player,201211250nor,sfo,DaviVe00,pass_int,0,,,,,
player,201211250nor,sfo,DaviVe00,pass_sacked,0,,,,,
player,201211250nor,sfo,DaviVe00,pass_sacked_yds,0,,,,,
player,201211250nor,sfo,DaviVe00,pass_long,0,,,,,
player,201211250nor,sfo,DaviVe00,pass_rating,,,,,,
player,201211250nor,sfo,DaviVe00,rush_att,0,,,,,
player,201211250nor,sfo,DaviVe00,rush_yds,0,,,,,
player,201211250nor,sfo,DaviVe00,rush_td,0,,,,,
player,201211250nor,sfo,DaviVe00,rush_long,0,,,,,
player,201211250nor,sfo,DaviVe00,targets,1,,,,,
player,201211250nor,sfo,DaviVe00,rec,0,,,,,
player,201211250nor,sfo,DaviVe00,rec_yds,0,,,,,
player,201211250nor,sfo,DaviVe00,rec_td,0,,,,,
player,201211250nor,sfo,DaviVe00,rec_long,0,,,,,
player,201211250nor,sfo,DaviVe00,fumbles,0,,,,,
player,201211250nor,sfo,DaviVe00,fumbles_lost,0,,,,,
player,201211250nor,nor,BreeDr00,pass_cmp,26,,,,,
player,201211250nor,nor,BreeDr00,pass_att,41,,,,,
player,201211250nor,nor,BreeDr00,pass_yds,267,,,,,
player,201211250nor,nor,BreeDr00,pass_td,3,,,,,
player,201211250nor,nor,BreeDr00,pass_int,2,,,,,
player,201211250nor,nor,BreeDr00,pass_sacked,5,,,,,
player,201211250nor,nor,BreeDr00,pass_sacked_yds,36,,,,,
player,201211250nor,nor,BreeDr00,pass_long,43,,,,,
player,201211250nor,nor,BreeDr00,pass_rating,86.1,,,,,
player,201211250nor,nor,BreeDr00,rush_att,2,,,,,
player,201211250nor,nor,BreeDr00,rush_yds,-2,,,,,
player,201211250nor,nor,BreeDr00,rush_td,0,,,,,
player,201211250nor,nor,BreeDr00,rush_long,-1,,,,,
player,201211250nor,nor,BreeDr00,targets,0,,,,,
player,201211250nor,nor,BreeDr00,rec,0,,,,,
player,201211250nor,nor,BreeDr00,rec_yds,0,,,,,
player,201211250nor,nor,BreeDr00,rec_td,0,,,,,
player,201211250nor,nor,BreeDr00,rec_long,0,,,,,
player,201211250nor,nor,BreeDr00,fumbles,0,,,,,
player,201211250nor,nor,BreeDr00,fumbles_lost,0,,,,,
player,201211250nor,nor,IvorCh00,pass_cmp,0,,,,,
player,201211250nor,nor,IvorCh00,pass_att,0,,,,,
player,201211250nor,nor,IvorCh00,pass_yds,0,,,,,
player,201211250nor,nor,IvorCh00,pass_td,0,,,,,
player,201211250nor,nor,IvorCh00,pass_int,0,,,,,
player,201211250nor,nor,IvorCh00,pass_sacked,0,,,,,
player,201211250nor,nor,IvorCh00,pass_sacked_yds,0,,,,,
player,201211250nor,nor,IvorCh00,pass_long,0,,,,,
player,201211250nor,nor,IvorCh00,pass_rating,,,,,,
player,201211250nor,nor,IvorCh00,rush_att,8,,,,,
player,201211250nor,nor,IvorCh00,rush_yds,34,,,,,
player,201211250nor,nor,IvorCh00,rush_td,0,,,,,
player,201211250nor,nor,IvorCh00,rush_long,7,,,,,
player,201211250nor,nor,IvorCh00,targets,0,,,,,
player,201211250nor,nor,IvorCh00,rec,0,,,,,
player,201211250nor,nor,IvorCh00,rec_yds,0,,,,,
player,201211250nor,nor,IvorCh00,rec_td,0,,,,,
player,201211250nor,nor,IvorCh00,rec_long,0,,,,,
player,201211250nor,nor,IvorCh00,fumbles,0,,,,,
player,201211250nor,nor,IvorCh00,fumbles_lost,0,,,,,
player,201211250nor,nor,IngrMa01,pass_cmp,0,,,,,
player,201211250nor,nor,IngrMa01,pass_att,0,,,,,
player,201211250nor,nor,IngrMa01,pass_yds,0,,,,,
player,201211250nor,nor,IngrMa01,pass_td,0,,,,,
player,201211250nor,nor,IngrMa01,pass_int,0,,,,,
player,201211250nor,nor,IngrMa01,pass_sacked,0,,,,,
player,201211250nor,nor,IngrMa01,pass_sacked_yds,0,,,,,
player,201211250nor,nor,IngrMa01,pass_long,0,,,,,
player,201211250nor,nor,IngrMa01,pass_rating,,,,,,
player,201211250nor,nor,IngrMa01,rush_att,10,,,,,
player,201211250nor,nor,IngrMa01,rush_yds,27,,,,,
player,201211250nor,nor,IngrMa01,rush_td,0,,,,,
player,201211250nor,nor,IngrMa01,rush_long,7,,,,,
player,201211250nor,nor,IngrMa01,targets,1,,,,,
player,201211250nor,nor,IngrMa01,rec,0,,,,,
player,201211250nor,nor,IngrMa01,rec_yds,0,,,,,
player,201211250nor,nor,IngrMa01,rec_td,0,,,,,
player,201211250nor,nor,IngrMa01,rec_long,0,,,,,
player,201211250nor,nor,IngrMa01,fumbles,0,,,,,
player,201211250nor,nor,IngrMa01,fumbles_lost,0,,,,,
player,201211250nor,nor,SproDa00,pass_cmp,0,,,,,
player,201211250nor,nor,SproDa00,pass_att,0,,,,,
player,201211250nor,nor,SproDa00,pass_yds,0,,,,,
player,201211250nor,nor,SproDa00,pass_td,0,,,,,
player,201211250nor,nor,SproDa00,pass_int,0,,,,,
player,201211250nor,nor,SproDa00,pass_sacked,0,,,,,
player,201211250nor,nor,SproDa00,pass_sacked_yds,0,,,,,
player,201211250nor,nor,SproDa00,pass_long,0,,,,,
player,201211250nor,nor,SproDa00,pass_rating,,,,,,
player,201211250nor,nor,SproDa00,rush_att,0,,,,,
player,201211250nor,nor,SproDa00,rush_yds,0,,,,,
player,201211250nor,nor,SproDa00,rush_td,0,,,,,
player,201211250nor,nor,SproDa00,rush_long,0,,,,,
player,201211250nor,nor,SproDa00,targets,9,,,,,
player,201211250nor,nor,SproDa00,rec,7,,,,,
player,201211250nor,nor,SproDa00,rec_yds,65,,,,,
player,201211250nor,nor,SproDa00,rec_td,0,,,,,
player,201211250nor,nor,SproDa00,rec_long,35,,,,,
player,201211250nor,nor,SproDa00,fumbles,0,,,,,
player,201211250nor,nor,SproDa00,fumbles_lost,0,,,,,
player,201211250nor,nor,MoorLa00,pass_cmp,0,,,,,
player,201211250nor,nor,MoorLa00,pass_att,0,,,,,
player,201211250nor,nor,MoorLa00,pass_yds,0,,,,,
player,201211250nor,nor,MoorLa00,pass_td,0,,,,,
player,201211250nor,nor,MoorLa00,pass_int,0,,,,,
player,201211250nor,nor,MoorLa00,pass_sacked,0,,,,,
player,201211250nor,nor,MoorLa00,pass_sacked_yds,0,,,,,
player,201211250nor,nor,MoorLa00,pass_long,0,,,,,
player,201211250nor,nor,MoorLa00,pass_rating,,,,,,
player,201211250nor,nor,MoorLa00,rush_att,0,,,,,
player,201211250nor,nor,MoorLa00,rush_yds,0,,,,,
player,201211250nor,nor,MoorLa00,rush_td,0,,,,,
player,201211250nor,nor,MoorLa00,rush_long,0,,,,,
player,201211250nor,nor,MoorLa00,targets,6,,,,,
player,201211250nor,nor,MoorLa00,rec,3,,,,,
player,201211250nor,nor,MoorLa00,rec_yds,61,,,,,
player,201211250nor,nor,MoorLa00,rec_td,0,,,,,
player,201211250nor,nor,MoorLa00,rec_long,43,,,,,
player,201211250nor,nor,MoorLa00,fumbles,0,,,,,
player,201211250nor,nor,MoorLa00,fumbles_lost,0,,,,,
player,201211250nor,nor,ColsMa00,pass_cmp,0,,,,,
player,201211250nor,nor,ColsMa00,pass_att,0,,,,,
player,201211250nor,nor,ColsMa00,pass_yds,0,,,,,
player,201211250nor,nor,ColsMa00,pass_td,0,,,,,
player,201211250nor,nor,ColsMa00,pass_int,0,,,,,
player,201211250nor,nor,ColsMa00,pass_sacked,0,,,,,
player,201211250nor,nor,ColsMa00,pass_sacked_yds,0,,,,,
player,201211250nor,nor,ColsMa00,pass_long,0,,,,,
player,201211250nor,nor,ColsMa00,pass_rating,,,,,,
player,201211250nor,nor,ColsMa00,rush_att,0,,,,,
player,201211250nor,nor,ColsMa00,rush_yds,0,,,,,
player,201211250nor,nor,ColsMa00,rush_td,0,,,,,
player,201211250nor,nor,ColsMa00,rush_long,0,,,,,
player,201211250nor,nor,ColsMa00,targets,5,,,,,
player,201211250nor,nor,ColsMa00,rec,4,,,,,
player,201211250nor,nor,ColsMa00,rec_yds,36,,,,,
player,201211250nor,nor,ColsMa00,rec_td,1,,,,,
player,201211250nor,nor,ColsMa00,rec_long,13,,,,,
player,201211250nor,nor,ColsMa00,fumbles,0,,,,,
player,201211250nor,nor,ColsMa00,fumbles_lost,0,,,,,
player,201211250nor,nor,GrahJi00,pass_cmp,0,,,,,
player,201211250nor,nor,GrahJi00,pass_att,0,,,,,
player,201211250nor,nor,GrahJi00,pass_yds,0,,,,,
player,201211250nor,nor,GrahJi00,pass_td,0,,,,,
player,201211250nor,nor,GrahJi00,pass_int,0,,,,,
player,201211250nor,nor,GrahJi00,pass_sacked,0,,,,,
player,201211250nor,nor,GrahJi00,pass_sacked_yds,0,,,,,
player,201211250nor,nor,GrahJi00,pass_long,0,,,,,
player,201211250nor,nor,GrahJi00,pass_rating,,,,,,
player,201211250nor,nor,GrahJi00,rush_att,0,,,,,
player,201211250nor,nor,GrahJi00,rush_yds,0,,,,,
player,201211250nor,nor,GrahJi00,rush_td,0,,,,,
player,201211250nor,nor,GrahJi00,rush_long,0,,,,,
player,201211250nor,nor,GrahJi00,targets,6,,,,,
player,201211250nor,nor,GrahJi00,rec,4,,,,,
player,201211250nor,nor,GrahJi00,rec_yds,33,,,,,
player,201211250nor,nor,GrahJi00,rec_td,0,,,,,
player,201211250nor,nor,GrahJi00,rec_long,12,,,,,
player,201211250nor,nor,GrahJi00,fumbles,0,,,,,
player,201211250nor,nor,GrahJi00,fumbles_lost,0,,,,,
player,201211250nor,nor,MorgJo01,pass_cmp,0,,,,,
player,201211250nor,nor,MorgJo01,pass_att,0,,,,,
player,201211250nor,nor,MorgJo01,pass_yds,0,,,,,
player,201211250nor,nor,MorgJo01,pass_td,0,,,,,
player,201211250nor,nor,MorgJo01,pass_int,0,,,,,
player,201211250nor,nor,MorgJo01,pass_sacked,0,,,,,
player,201211250nor,nor,MorgJo01,pass_sacked_yds,0,,,,,
player,201211250nor,nor,MorgJo01,pass_long,0,,,,,
player,201211250nor,nor,MorgJo01,pass_rating,,,,,,
player,201211250nor,nor,MorgJo01,rush_att,0,,,,,
player,201211250nor,nor,MorgJo01,rush_yds,0,,,,,
player,201211250nor,nor,MorgJo01,rush_td,0,,,,,
player,201211250nor,nor,MorgJo01,rush_long,0,,,,,
player,201211250nor,nor,MorgJo01,targets,2,,,,,
player,201211250nor,nor,MorgJo01,rec,1,,,,,
player,201211250nor,nor,MorgJo01,rec_yds,33,,,,,
player,201211250nor,nor,MorgJo01,rec_td,0,,,,,
player,201211250nor,nor,MorgJo01,rec_long,33,,,,,
player,201211250nor,nor,MorgJo01,fumbles,0,,,,,
player,201211250nor,nor,MorgJo01,fumbles_lost,0,,,,,
player,201211250nor,nor,ThomDa02,pass_cmp,0,,,,,
player,201211250nor,nor,ThomDa02,pass_att,0,,,,,
player,201211250nor,nor,ThomDa02,pass_yds,0,,,,,
player,201211250nor,nor,ThomDa02,pass_td,0,,,,,
player,201211250nor,nor,ThomDa02,pass_int,0,,,,,
player,201211250nor,nor,ThomDa02,pass_sacked,0,,,,,
player,201211250nor,nor,ThomDa02,pass_sacked_yds,0,,,,,
player,201211250nor,nor,ThomDa02,pass_long,0,,,,,
player,201211250nor,nor,ThomDa02,pass_rating,,,,,,
player,201211250nor,nor,ThomDa02,rush_att,0,,,,,
player,201211250nor,nor,ThomDa02,rush_yds,0,,,,,
player,201211250nor,nor,ThomDa02,rush_td,0,,,,,
player,201211250nor,nor,ThomDa02,rush_long,0,,,,,
player,201211250nor,nor,ThomDa02,targets,5,,,,,
player,201211250nor,nor,ThomDa02,rec,4,,,,,
player,201211250nor,nor,ThomDa02,rec_yds,24,,,,,
player,201211250nor,nor,ThomDa02,rec_td,1,,,,,
player,201211250nor,nor,ThomDa02,rec_long,9,,,,,
player,201211250nor,nor,ThomDa02,fumbles,0,,,,,
player,201211250nor,nor,ThomDa02,fumbles_lost,0,,,,,
player,201211250nor,nor,CollJe01,pass_cmp,0,,,,,
player,201211250nor,nor,CollJe01,pass_att,0,,,,,
player,201211250nor,nor,CollJe01,pass_yds,0,,,,,
player,201211250nor,nor,CollJe01,pass_td,0,,,,,
player,201211250nor,nor,CollJe01,pass_int,0,,,,,
player,201211250nor,nor,CollJe01,pass_sacked,0,,,,,
