game,2012,16,20121223,201212230sea,sfo,"San Francisco 49ers",13,sea,"Seattle Seahawks",42
player,201212230sea,sfo,MannMa01,pass_sacked,0,,,,,
player,201212230sea,sfo,MannMa01,pass_sacked_yds,0,,,,,
player,201212230sea,sfo,MannMa01,pass_long,0,,,,,
player,201212230sea,sfo,MannMa01,pass_rating,,,,,,
player,201212230sea,sfo,MannMa01,rush_att,0,,,,,
player,201212230sea,sfo,MannMa01,rush_yds,0,,,,,
player,201212230sea,sfo,MannMa01,rush_td,0,,,,,
player,201212230sea,sfo,MannMa01,rush_long,0,,,,,
player,201212230sea,sfo,MannMa01,targets,4,,,,,
player,201212230sea,sfo,MannMa01,rec,1,,,,,
player,201212230sea,sfo,MannMa01,rec_yds,0,,,,,
player,201212230sea,sfo,MannMa01,rec_td,0,,,,,
player,201212230sea,sfo,MannMa01,rec_long,0,,,,,
player,201212230sea,sfo,MannMa01,fumbles,1,,,,,
player,201212230sea,sfo,MannMa01,fumbles_lost,1,,,,,
player,201212230sea,sfo,MillBr02,pass_cmp,0,,,,,
player,201212230sea,sfo,MillBr02,pass_att,0,,,,,
player,201212230sea,sfo,MillBr02,pass_yds,0,,,,,
player,201212230sea,sfo,MillBr02,pass_td,0,,,,,
player,201212230sea,sfo,MillBr02,pass_int,0,,,,,
player,201212230sea,sfo,MillBr02,pass_sacked,0,,,,,
player,201212230sea,sfo,MillBr02,pass_sacked_yds,0,,,,,
player,201212230sea,sfo,MillBr02,pass_long,0,,,,,
player,201212230sea,sfo,MillBr02,pass_rating,,,,,,
player,201212230sea,sfo,MillBr02,rush_att,0,,,,,
player,201212230sea,sfo,MillBr02,rush_yds,0,,,,,
player,201212230sea,sfo,MillBr02,rush_td,0,,,,,
player,201212230sea,sfo,MillBr02,rush_long,0,,,,,
player,201212230sea,sfo,MillBr02,targets,2,,,,,
player,201212230sea,sfo,MillBr02,rec,2,,,,,
player,201212230sea,sfo,MillBr02,rec_yds,-1,,,,,
player,201212230sea,sfo,MillBr02,rec_td,0,,,,,
player,201212230sea,sfo,MillBr02,rec_long,0,,,,,
player,201212230sea,sfo,MillBr02,fumbles,0,,,,,
player,201212230sea,sfo,MillBr02,fumbles_lost,0,,,,,
player,201212230sea,sea,WilsRu00,pass_cmp,15,,,,,
player,201212230sea,sea,WilsRu00,pass_att,21,,,,,
player,201212230sea,sea,WilsRu00,pass_yds,171,,,,,
player,201212230sea,sea,WilsRu00,pass_td,4,,,,,
player,201212230sea,sea,WilsRu00,pass_int,1,,,,,
player,201212230sea,sea,WilsRu00,pass_sacked,1,,,,,
player,201212230sea,sea,WilsRu00,pass_sacked_yds,1,,,,,
player,201212230sea,sea,WilsRu00,pass_long,43,,,,,
player,201212230sea,sea,WilsRu00,pass_rating,115.3,,,,,
player,201212230sea,sea,WilsRu00,rush_att,6,,,,,
player,201212230sea,sea,WilsRu00,rush_yds,29,,,,,
player,201212230sea,sea,WilsRu00,rush_td,0,,,,,
player,201212230sea,sea,WilsRu00,rush_long,9,,,,,
player,201212230sea,sea,WilsRu00,targets,0,,,,,
player,201212230sea,sea,WilsRu00,rec,0,,,,,
player,201212230sea,sea,WilsRu00,rec_yds,0,,,,,
player,201212230sea,sea,WilsRu00,rec_td,0,,,,,
player,201212230sea,sea,WilsRu00,rec_long,0,,,,,
player,201212230sea,sea,WilsRu00,fumbles,0,,,,,
player,201212230sea,sea,WilsRu00,fumbles_lost,0,,,,,
player,201212230sea,sea,RiceSi01,pass_cmp,0,,,,,
player,201212230sea,sea,RiceSi01,pass_att,1,,,,,
player,201212230sea,sea,RiceSi01,pass_yds,0,,,,,
player,201212230sea,sea,RiceSi01,pass_td,0,,,,,
player,201212230sea,sea,RiceSi01,pass_int,0,,,,,
player,201212230sea,sea,RiceSi01,pass_sacked,0,,,,,
player,201212230sea,sea,RiceSi01,pass_sacked_yds,0,,,,,
player,201212230sea,sea,RiceSi01,pass_long,0,,,,,
player,201212230sea,sea,RiceSi01,pass_rating,39.6,,,,,
player,201212230sea,sea,RiceSi01,rush_att,0,,,,,
player,201212230sea,sea,RiceSi01,rush_yds,0,,,,,
player,201212230sea,sea,RiceSi01,rush_td,0,,,,,
player,201212230sea,sea,RiceSi01,rush_long,0,,,,,
player,201212230sea,sea,RiceSi01,targets,2,,,,,
player,201212230sea,sea,RiceSi01,rec,1,,,,,
player,201212230sea,sea,RiceSi01,rec_yds,14,,,,,
player,201212230sea,sea,RiceSi01,rec_td,0,,,,,
player,201212230sea,sea,RiceSi01,rec_long,14,,,,,
player,201212230sea,sea,RiceSi01,fumbles,0,,,,,
player,201212230sea,sea,RiceSi01,fumbles_lost,0,,,,,
player,201212230sea,sea,LyncMa00,pass_cmp,0,,,,,
player,201212230sea,sea,LyncMa00,pass_att,0,,,,,
player,201212230sea,sea,LyncMa00,pass_yds,0,,,,,
player,201212230sea,sea,LyncMa00,pass_td,0,,,,,
player,201212230sea,sea,LyncMa00,pass_int,0,,,,,
player,201212230sea,sea,LyncMa00,pass_sacked,0,,,,,
player,201212230sea,sea,LyncMa00,pass_sacked_yds,0,,,,,
player,201212230sea,sea,LyncMa00,pass_long,0,,,,,
player,201212230sea,sea,LyncMa00,pass_rating,,,,,,
player,201212230sea,sea,LyncMa00,rush_att,26,,,,,
player,201212230sea,sea,LyncMa00,rush_yds,111,,,,,
player,201212230sea,sea,LyncMa00,rush_td,1,,,,,
player,201212230sea,sea,LyncMa00,rush_long,24,,,,,
player,201212230sea,sea,LyncMa00,targets,2,,,,,
player,201212230sea,sea,LyncMa00,rec,2,,,,,
player,201212230sea,sea,LyncMa00,rec_yds,19,,,,,
player,201212230sea,sea,LyncMa00,rec_td,1,,,,,
player,201212230sea,sea,LyncMa00,rec_long,10,,,,,
player,201212230sea,sea,LyncMa00,fumbles,0,,,,,
player,201212230sea,sea,LyncMa00,fumbles_lost,0,,,,,
player,201212230sea,sea,TurbRo00,pass_cmp,0,,,,,
player,201212230sea,sea,TurbRo00,pass_att,0,,,,,
player,201212230sea,sea,TurbRo00,pass_yds,0,,,,,
player,201212230sea,sea,TurbRo00,pass_td,0,,,,,
player,201212230sea,sea,TurbRo00,pass_int,0,,,,,
player,201212230sea,sea,TurbRo00,pass_sacked,0,,,,,
player,201212230sea,sea,TurbRo00,pass_sacked_yds,0,,,,,
player,201212230sea,sea,TurbRo00,pass_long,0,,,,,
player,201212230sea,sea,TurbRo00,pass_rating,,,,,,
player,201212230sea,sea,TurbRo00,rush_att,3,,,,,
player,201212230sea,sea,TurbRo00,rush_yds,38,,,,,
player,201212230sea,sea,TurbRo00,rush_td,0,,,,,
player,201212230sea,sea,TurbRo00,rush_long,24,,,,,
player,201212230sea,sea,TurbRo00,targets,3,,,,,
player,201212230sea,sea,TurbRo00,rec,2,,,,,
player,201212230sea,sea,TurbRo00,rec_yds,20,,,,,
player,201212230sea,sea,TurbRo00,rec_td,0,,,,,
player,201212230sea,sea,TurbRo00,rec_long,11,,,,,
player,201212230sea,sea,TurbRo00,fumbles,0,,,,,
player,201212230sea,sea,TurbRo00,fumbles_lost,0,,,,,
player,201212230sea,sea,RobiMi00,pass_cmp,0,,,,,
player,201212230sea,sea,RobiMi00,pass_att,0,,,,,
player,201212230sea,sea,RobiMi00,pass_yds,0,,,,,
player,201212230sea,sea,RobiMi00,pass_td,0,,,,,
player,201212230sea,sea,RobiMi00,pass_int,0,,,,,
player,201212230sea,sea,RobiMi00,pass_sacked,0,,,,,
player,201212230sea,sea,RobiMi00,pass_sacked_yds,0,,,,,
player,201212230sea,sea,RobiMi00,pass_long,0,,,,,
player,201212230sea,sea,RobiMi00,pass_rating,,,,,,
player,201212230sea,sea,RobiMi00,rush_att,1,,,,,
player,201212230sea,sea,RobiMi00,rush_yds,1,,,,,
player,201212230sea,sea,RobiMi00,rush_td,0,,,,,
player,201212230sea,sea,RobiMi00,rush_long,1,,,,,
player,201212230sea,sea,RobiMi00,targets,0,,,,,
player,201212230sea,sea,RobiMi00,rec,0,,,,,
player,201212230sea,sea,RobiMi00,rec_yds,0,,,,,
player,201212230sea,sea,RobiMi00,rec_td,0,,,,,
player,201212230sea,sea,RobiMi00,rec_long,0,,,,,
player,201212230sea,sea,RobiMi00,fumbles,0,,,,,
player,201212230sea,sea,RobiMi00,fumbles_lost,0,,,,,
player,201212230sea,sea,BaldDo00,pass_cmp,0,,,,,
player,201212230sea,sea,BaldDo00,pass_att,0,,,,,
player,201212230sea,sea,BaldDo00,pass_yds,0,,,,,
player,201212230sea,sea,BaldDo00,pass_td,0,,,,,
player,201212230sea,sea,BaldDo00,pass_int,0,,,,,
player,201212230sea,sea,BaldDo00,pass_sacked,0,,,,,
player,201212230sea,sea,BaldDo00,pass_sacked_yds,0,,,,,
player,201212230sea,sea,BaldDo00,pass_long,0,,,,,
player,201212230sea,sea,BaldDo00,pass_rating,,,,,,
player,201212230sea,sea,BaldDo00,rush_att,0,,,,,
player,201212230sea,sea,BaldDo00,rush_yds,0,,,,,
player,201212230sea,sea,BaldDo00,rush_td,0,,,,,
player,201212230sea,sea,BaldDo00,rush_long,0,,,,,
player,201212230sea,sea,BaldDo00,targets,6,,,,,
player,201212230sea,sea,BaldDo00,rec,4,,,,,
player,201212230sea,sea,BaldDo00,rec_yds,53,,,,,
player,201212230sea,sea,BaldDo00,rec_td,2,,,,,
player,201212230sea,sea,BaldDo00,rec_long,43,,,,,
player,201212230sea,sea,BaldDo00,fumbles,0,,,,,
player,201212230sea,sea,BaldDo00,fumbles_lost,0,,,,,
player,201212230sea,sea,TateGo00,pass_cmp,0,,,,,
player,201212230sea,sea,TateGo00,pass_att,0,,,,,
player,201212230sea,sea,TateGo00,pass_yds,0,,,,,
player,201212230sea,sea,TateGo00,pass_td,0,,,,,
player,201212230sea,sea,TateGo00,pass_int,0,,,,,
player,201212230sea,sea,TateGo00,pass_sacked,0,,,,,
player,201212230sea,sea,TateGo00,pass_sacked_yds,0,,,,,
player,201212230sea,sea,TateGo00,pass_long,0,,,,,
player,201212230sea,sea,TateGo00,pass_rating,,,,,,
player,201212230sea,sea,TateGo00,rush_att,0,,,,,
player,201212230sea,sea,TateGo00,rush_yds,0,,,,,
player,201212230sea,sea,TateGo00,rush_td,0,,,,,
player,201212230sea,sea,TateGo00,rush_long,0,,,,,
player,201212230sea,sea,TateGo00,targets,3,,,,,
player,201212230sea,sea,TateGo00,rec,2,,,,,
player,201212230sea,sea,TateGo00,rec_yds,27,,,,,
player,201212230sea,sea,TateGo00,rec_td,0,,,,,
player,201212230sea,sea,TateGo00,rec_long,21,,,,,
player,201212230sea,sea,TateGo00,fumbles,0,,,,,
player,201212230sea,sea,TateGo00,fumbles_lost,0,,,,,
player,201212230sea,sea,KearJe01,pass_cmp,0,,,,,
player,201212230sea,sea,KearJe01,pass_att,0,,,,,
player,201212230sea,sea,KearJe01,pass_yds,0,,,,,
player,201212230sea,sea,KearJe01,pass_td,0,,,,,
player,201212230sea,sea,KearJe01,pass_int,0,,,,,
player,201212230sea,sea,KearJe01,pass_sacked,0,,,,,
player,201212230sea,sea,KearJe01,pass_sacked_yds,0,,,,,
player,201212230sea,sea,KearJe01,pass_long,0,,,,,
player,201212230sea,sea,KearJe01,pass_rating,,,,,,
player,201212230sea,sea,KearJe01,rush_att,0,,,,,
player,201212230sea,sea,KearJe01,rush_yds,0,,,,,
player,201212230sea,sea,KearJe01,rush_td,0,,,,,
player,201212230sea,sea,KearJe01,rush_long,0,,,,,
player,201212230sea,sea,KearJe01,targets,2,,,,,
player,201212230sea,sea,KearJe01,rec,1,,,,,
player,201212230sea,sea,KearJe01,rec_yds,17,,,,,
player,201212230sea,sea,KearJe01,rec_td,0,,,,,
player,201212230sea,sea,KearJe01,rec_long,17,,,,,
player,201212230sea,sea,KearJe01,fumbles,0,,,,,
player,201212230sea,sea,KearJe01,fumbles_lost,0,,,,,
player,201212230sea,sea,MillZa01,pass_cmp,0,,,,,
player,201212230sea,sea,MillZa01,pass_att,0,,,,,
player,201212230sea,sea,MillZa01,pass_yds,0,,,,,
player,201212230sea,sea,MillZa01,pass_td,0,,,,,
player,201212230sea,sea,MillZa01,pass_int,0,,,,,
player,201212230sea,sea,MillZa01,pass_sacked,0,,,,,
player,201212230sea,sea,MillZa01,pass_sacked_yds,0,,,,,
player,201212230sea,sea,MillZa01,pass_long,0,,,,,
player,201212230sea,sea,MillZa01,pass_rating,,,,,,
player,201212230sea,sea,MillZa01,rush_att,0,,,,,
player,201212230sea,sea,MillZa01,rush_yds,0,,,,,
player,201212230sea,sea,MillZa01,rush_td,0,,,,,
player,201212230sea,sea,MillZa01,rush_long,0,,,,,
player,201212230sea,sea,MillZa01,targets,2,,,,,
player,201212230sea,sea,MillZa01,rec,2,,,,,
player,201212230sea,sea,MillZa01,rec_yds,15,,,,,
player,201212230sea,sea,MillZa01,rec_td,0,,,,,
player,201212230sea,sea,MillZa01,rec_long,11,,,,,
player,201212230sea,sea,MillZa01,fumbles,0,,,,,
player,201212230sea,sea,MillZa01,fumbles_lost,0,,,,,
player,201212230sea,sea,McCoAn00,pass_cmp,0,,,,,
player,201212230sea,sea,McCoAn00,pass_att,0,,,,,
player,201212230sea,sea,McCoAn00,pass_yds,0,,,,,
player,201212230sea,sea,McCoAn00,pass_td,0,,,,,
player,201212230sea,sea,McCoAn00,pass_int,0,,,,,
player,201212230sea,sea,McCoAn00,pass_sacked,0,,,,,
player,201212230sea,sea,McCoAn00,pass_sacked_yds,0,,,,,
player,201212230sea,sea,McCoAn00,pass_long,0,,,,,
player,201212230sea,sea,McCoAn00,pass_rating,,,,,,
player,201212230sea,sea,McCoAn00,rush_att,0,,,,,
player,201212230sea,sea,McCoAn00,rush_yds,0,,,,,
player,201212230sea,sea,McCoAn00,rush_td,0,,,,,
player,201212230sea,sea,McCoAn00,rush_long,0,,,,,
player,201212230sea,sea,McCoAn00,targets,1,,,,,
player,201212230sea,sea,McCoAn00,rec,1,,,,,
player,201212230sea,sea,McCoAn00,rec_yds,6,,,,,
player,201212230sea,sea,McCoAn00,rec_td,1,,,,,
player,201212230sea,sea,McCoAn00,rec_long,6,,,,,
player,201212230sea,sea,McCoAn00,fumbles,0,,,,,
player,201212230sea,sea,McCoAn00,fumbles_lost,0,,,,,
player,201212230sea,sea,FlynMa00,pass_cmp,0,,,,,
player,201212230sea,sea,FlynMa00,pass_att,0,,,,,
player,201212230sea,sea,FlynMa00,pass_yds,0,,,,,
player,201212230sea,sea,FlynMa00,pass_td,0,,,,,
player,201212230sea,sea,FlynMa00,pass_int,0,,,,,
player,201212230sea,sea,FlynMa00,pass_sacked,0,,,,,
player,201212230sea,sea,FlynMa00,pass_sacked_yds,0,,,,,
