game,2012,6,20121015,201210150sdg,den,"Denver Broncos",35,sdg,"San Diego Chargers",24
player,201210150sdg,den,McGaWi00,targets,5,,,,,
player,201210150sdg,den,McGaWi00,rec,4,,,,,
player,201210150sdg,den,McGaWi00,rec_yds,42,,,,,
player,201210150sdg,den,McGaWi00,rec_td,0,,,,,
player,201210150sdg,den,McGaWi00,rec_long,31,,,,,
player,201210150sdg,den,McGaWi00,fumbles,0,,,,,
player,201210150sdg,den,McGaWi00,fumbles_lost,0,,,,,
player,201210150sdg,den,HillRo00,pass_cmp,0,,,,,
player,201210150sdg,den,HillRo00,pass_att,0,,,,,
player,201210150sdg,den,HillRo00,pass_yds,0,,,,,
player,201210150sdg,den,HillRo00,pass_td,0,,,,,
player,201210150sdg,den,HillRo00,pass_int,0,,,,,
player,201210150sdg,den,HillRo00,pass_sacked,0,,,,,
player,201210150sdg,den,HillRo00,pass_sacked_yds,0,,,,,
player,201210150sdg,den,HillRo00,pass_long,0,,,,,
player,201210150sdg,den,HillRo00,pass_rating,,,,,,
player,201210150sdg,den,HillRo00,rush_att,2,,,,,
player,201210150sdg,den,HillRo00,rush_yds,3,,,,,
player,201210150sdg,den,HillRo00,rush_td,0,,,,,
player,201210150sdg,den,HillRo00,rush_long,3,,,,,
player,201210150sdg,den,HillRo00,targets,0,,,,,
player,201210150sdg,den,HillRo00,rec,0,,,,,
player,201210150sdg,den,HillRo00,rec_yds,0,,,,,
player,201210150sdg,den,HillRo00,rec_td,0,,,,,
player,201210150sdg,den,HillRo00,rec_long,0,,,,,
player,201210150sdg,den,HillRo00,fumbles,0,,,,,
player,201210150sdg,den,HillRo00,fumbles_lost,0,,,,,
player,201210150sdg,den,DeckEr00,pass_cmp,0,,,,,
player,201210150sdg,den,DeckEr00,pass_att,0,,,,,
player,201210150sdg,den,DeckEr00,pass_yds,0,,,,,
player,201210150sdg,den,DeckEr00,pass_td,0,,,,,
player,201210150sdg,den,DeckEr00,pass_int,0,,,,,
player,201210150sdg,den,DeckEr00,pass_sacked,0,,,,,
player,201210150sdg,den,DeckEr00,pass_sacked_yds,0,,,,,
player,201210150sdg,den,DeckEr00,pass_long,0,,,,,
player,201210150sdg,den,DeckEr00,pass_rating,,,,,,
player,201210150sdg,den,DeckEr00,rush_att,0,,,,,
player,201210150sdg,den,DeckEr00,rush_yds,0,,,,,
player,201210150sdg,den,DeckEr00,rush_td,0,,,,,
player,201210150sdg,den,DeckEr00,rush_long,0,,,,,
player,201210150sdg,den,DeckEr00,targets,9,,,,,
player,201210150sdg,den,DeckEr00,rec,6,,,,,
player,201210150sdg,den,DeckEr00,rec_yds,98,,,,,
player,201210150sdg,den,DeckEr00,rec_td,1,,,,,
player,201210150sdg,den,DeckEr00,rec_long,55,,,,,
player,201210150sdg,den,DeckEr00,fumbles,0,,,,,
player,201210150sdg,den,DeckEr00,fumbles_lost,0,,,,,
player,201210150sdg,den,DreeJo00,pass_cmp,0,,,,,
player,201210150sdg,den,DreeJo00,pass_att,0,,,,,
player,201210150sdg,den,DreeJo00,pass_yds,0,,,,,
player,201210150sdg,den,DreeJo00,pass_td,0,,,,,
player,201210150sdg,den,DreeJo00,pass_int,0,,,,,
player,201210150sdg,den,DreeJo00,pass_sacked,0,,,,,
player,201210150sdg,den,DreeJo00,pass_sacked_yds,0,,,,,
player,201210150sdg,den,DreeJo00,pass_long,0,,,,,
player,201210150sdg,den,DreeJo00,pass_rating,,,,,,
player,201210150sdg,den,DreeJo00,rush_att,0,,,,,
player,201210150sdg,den,DreeJo00,rush_yds,0,,,,,
player,201210150sdg,den,DreeJo00,rush_td,0,,,,,
player,201210150sdg,den,DreeJo00,rush_long,0,,,,,
player,201210150sdg,den,DreeJo00,targets,7,,,,,
player,201210150sdg,den,DreeJo00,rec,6,,,,,
player,201210150sdg,den,DreeJo00,rec_yds,57,,,,,
player,201210150sdg,den,DreeJo00,rec_td,0,,,,,
player,201210150sdg,den,DreeJo00,rec_long,19,,,,,
player,201210150sdg,den,DreeJo00,fumbles,0,,,,,
player,201210150sdg,den,DreeJo00,fumbles_lost,0,,,,,
player,201210150sdg,den,StokBr00,pass_cmp,0,,,,,
player,201210150sdg,den,StokBr00,pass_att,0,,,,,
player,201210150sdg,den,StokBr00,pass_yds,0,,,,,
player,201210150sdg,den,StokBr00,pass_td,0,,,,,
player,201210150sdg,den,StokBr00,pass_int,0,,,,,
player,201210150sdg,den,StokBr00,pass_sacked,0,,,,,
player,201210150sdg,den,StokBr00,pass_sacked_yds,0,,,,,
player,201210150sdg,den,StokBr00,pass_long,0,,,,,
player,201210150sdg,den,StokBr00,pass_rating,,,,,,
player,201210150sdg,den,StokBr00,rush_att,0,,,,,
player,201210150sdg,den,StokBr00,rush_yds,0,,,,,
player,201210150sdg,den,StokBr00,rush_td,0,,,,,
player,201210150sdg,den,StokBr00,rush_long,0,,,,,
player,201210150sdg,den,StokBr00,targets,4,,,,,
player,201210150sdg,den,StokBr00,rec,4,,,,,
player,201210150sdg,den,StokBr00,rec_yds,48,,,,,
player,201210150sdg,den,StokBr00,rec_td,1,,,,,
player,201210150sdg,den,StokBr00,rec_long,21,,,,,
player,201210150sdg,den,StokBr00,fumbles,0,,,,,
player,201210150sdg,den,StokBr00,fumbles_lost,0,,,,,
player,201210150sdg,den,ThomDe03,pass_cmp,0,,,,,
player,201210150sdg,den,ThomDe03,pass_att,0,,,,,
player,201210150sdg,den,ThomDe03,pass_yds,0,,,,,
player,201210150sdg,den,ThomDe03,pass_td,0,,,,,
player,201210150sdg,den,ThomDe03,pass_int,0,,,,,
player,201210150sdg,den,ThomDe03,pass_sacked,0,,,,,
player,201210150sdg,den,ThomDe03,pass_sacked_yds,0,,,,,
player,201210150sdg,den,ThomDe03,pass_long,0,,,,,
player,201210150sdg,den,ThomDe03,pass_rating,,,,,,
player,201210150sdg,den,ThomDe03,rush_att,0,,,,,
player,201210150sdg,den,ThomDe03,rush_yds,0,,,,,
player,201210150sdg,den,ThomDe03,rush_td,0,,,,,
player,201210150sdg,den,ThomDe03,rush_long,0,,,,,
player,201210150sdg,den,ThomDe03,targets,2,,,,,
player,201210150sdg,den,ThomDe03,rec,2,,,,,
player,201210150sdg,den,ThomDe03,rec_yds,37,,,,,
player,201210150sdg,den,ThomDe03,rec_td,1,,,,,
player,201210150sdg,den,ThomDe03,rec_long,29,,,,,
player,201210150sdg,den,ThomDe03,fumbles,0,,,,,
player,201210150sdg,den,ThomDe03,fumbles_lost,0,,,,,
player,201210150sdg,den,TammJa00,pass_cmp,0,,,,,
player,201210150sdg,den,TammJa00,pass_att,0,,,,,
player,201210150sdg,den,TammJa00,pass_yds,0,,,,,
player,201210150sdg,den,TammJa00,pass_td,0,,,,,
player,201210150sdg,den,TammJa00,pass_int,0,,,,,
player,201210150sdg,den,TammJa00,pass_sacked,0,,,,,
player,201210150sdg,den,TammJa00,pass_sacked_yds,0,,,,,
player,201210150sdg,den,TammJa00,pass_long,0,,,,,
player,201210150sdg,den,TammJa00,pass_rating,,,,,,
player,201210150sdg,den,TammJa00,rush_att,0,,,,,
player,201210150sdg,den,TammJa00,rush_yds,0,,,,,
player,201210150sdg,den,TammJa00,rush_td,0,,,,,
player,201210150sdg,den,TammJa00,rush_long,0,,,,,
player,201210150sdg,den,TammJa00,targets,2,,,,,
player,201210150sdg,den,TammJa00,rec,2,,,,,
player,201210150sdg,den,TammJa00,rec_yds,27,,,,,
player,201210150sdg,den,TammJa00,rec_td,0,,,,,
player,201210150sdg,den,TammJa00,rec_long,25,,,,,
player,201210150sdg,den,TammJa00,fumbles,0,,,,,
player,201210150sdg,den,TammJa00,fumbles_lost,0,,,,,
player,201210150sdg,den,WillMa00,pass_cmp,0,,,,,
player,201210150sdg,den,WillMa00,pass_att,0,,,,,
player,201210150sdg,den,WillMa00,pass_yds,0,,,,,
player,201210150sdg,den,WillMa00,pass_td,0,,,,,
player,201210150sdg,den,WillMa00,pass_int,0,,,,,
player,201210150sdg,den,WillMa00,pass_sacked,0,,,,,
player,201210150sdg,den,WillMa00,pass_sacked_yds,0,,,,,
player,201210150sdg,den,WillMa00,pass_long,0,,,,,
player,201210150sdg,den,WillMa00,pass_rating,,,,,,
player,201210150sdg,den,WillMa00,rush_att,0,,,,,
player,201210150sdg,den,WillMa00,rush_yds,0,,,,,
player,201210150sdg,den,WillMa00,rush_td,0,,,,,
player,201210150sdg,den,WillMa00,rush_long,0,,,,,
player,201210150sdg,den,WillMa00,targets,1,,,,,
player,201210150sdg,den,WillMa00,rec,0,,,,,
player,201210150sdg,den,WillMa00,rec_yds,0,,,,,
player,201210150sdg,den,WillMa00,rec_td,0,,,,,
player,201210150sdg,den,WillMa00,rec_long,0,,,,,
player,201210150sdg,den,WillMa00,fumbles,0,,,,,
player,201210150sdg,den,WillMa00,fumbles_lost,0,,,,,
player,201210150sdg,sdg,RivePh00,pass_cmp,25,,,,,
player,201210150sdg,sdg,RivePh00,pass_att,41,,,,,
player,201210150sdg,sdg,RivePh00,pass_yds,241,,,,,
player,201210150sdg,sdg,RivePh00,pass_td,2,,,,,
player,201210150sdg,sdg,RivePh00,pass_int,4,,,,,
player,201210150sdg,sdg,RivePh00,pass_sacked,4,,,,,
player,201210150sdg,sdg,RivePh00,pass_sacked_yds,24,,,,,
player,201210150sdg,sdg,RivePh00,pass_long,25,,,,,
player,201210150sdg,sdg,RivePh00,pass_rating,54.1,,,,,
player,201210150sdg,sdg,RivePh00,rush_att,0,,,,,
player,201210150sdg,sdg,RivePh00,rush_yds,0,,,,,
player,201210150sdg,sdg,RivePh00,rush_td,0,,,,,
player,201210150sdg,sdg,RivePh00,rush_long,0,,,,,
player,201210150sdg,sdg,RivePh00,targets,0,,,,,
player,201210150sdg,sdg,RivePh00,rec,0,,,,,
player,201210150sdg,sdg,RivePh00,rec_yds,0,,,,,
player,201210150sdg,sdg,RivePh00,rec_td,0,,,,,
player,201210150sdg,sdg,RivePh00,rec_long,0,,,,,
player,201210150sdg,sdg,RivePh00,fumbles,2,,,,,
player,201210150sdg,sdg,RivePh00,fumbles_lost,2,,,,,
player,201210150sdg,sdg,MathRy00,pass_cmp,0,,,,,
player,201210150sdg,sdg,MathRy00,pass_att,0,,,,,
player,201210150sdg,sdg,MathRy00,pass_yds,0,,,,,
player,201210150sdg,sdg,MathRy00,pass_td,0,,,,,
player,201210150sdg,sdg,MathRy00,pass_int,0,,,,,
player,201210150sdg,sdg,MathRy00,pass_sacked,0,,,,,
player,201210150sdg,sdg,MathRy00,pass_sacked_yds,0,,,,,
player,201210150sdg,sdg,MathRy00,pass_long,0,,,,,
player,201210150sdg,sdg,MathRy00,pass_rating,,,,,,
player,201210150sdg,sdg,MathRy00,rush_att,22,,,,,
player,201210150sdg,sdg,MathRy00,rush_yds,74,,,,,
player,201210150sdg,sdg,MathRy00,rush_td,0,,,,,
player,201210150sdg,sdg,MathRy00,rush_long,13,,,,,
player,201210150sdg,sdg,MathRy00,targets,5,,,,,
player,201210150sdg,sdg,MathRy00,rec,4,,,,,
player,201210150sdg,sdg,MathRy00,rec_yds,19,,,,,
player,201210150sdg,sdg,MathRy00,rec_td,0,,,,,
player,201210150sdg,sdg,MathRy00,rec_long,9,,,,,
player,201210150sdg,sdg,MathRy00,fumbles,0,,,,,
player,201210150sdg,sdg,MathRy00,fumbles_lost,0,,,,,
player,201210150sdg,sdg,BrowRo05,pass_cmp,0,,,,,
player,201210150sdg,sdg,BrowRo05,pass_att,0,,,,,
player,201210150sdg,sdg,BrowRo05,pass_yds,0,,,,,
player,201210150sdg,sdg,BrowRo05,pass_td,0,,,,,
player,201210150sdg,sdg,BrowRo05,pass_int,0,,,,,
player,201210150sdg,sdg,BrowRo05,pass_sacked,0,,,,,
player,201210150sdg,sdg,BrowRo05,pass_sacked_yds,0,,,,,
player,201210150sdg,sdg,BrowRo05,pass_long,0,,,,,
player,201210150sdg,sdg,BrowRo05,pass_rating,,,,,,
player,201210150sdg,sdg,BrowRo05,rush_att,3,,,,,
player,201210150sdg,sdg,BrowRo05,rush_yds,13,,,,,
player,201210150sdg,sdg,BrowRo05,rush_td,0,,,,,
player,201210150sdg,sdg,BrowRo05,rush_long,6,,,,,
player,201210150sdg,sdg,BrowRo05,targets,4,,,,,
player,201210150sdg,sdg,BrowRo05,rec,3,,,,,
player,201210150sdg,sdg,BrowRo05,rec_yds,23,,,,,
player,201210150sdg,sdg,BrowRo05,rec_td,0,,,,,
player,201210150sdg,sdg,BrowRo05,rec_long,12,,,,,
player,201210150sdg,sdg,BrowRo05,fumbles,0,,,,,
player,201210150sdg,sdg,BrowRo05,fumbles_lost,0,,,,,
player,201210150sdg,sdg,BattJa00,pass_cmp,0,,,,,
player,201210150sdg,sdg,BattJa00,pass_att,0,,,,,
player,201210150sdg,sdg,BattJa00,pass_yds,0,,,,,
player,201210150sdg,sdg,BattJa00,pass_td,0,,,,,
player,201210150sdg,sdg,BattJa00,pass_int,0,,,,,
player,201210150sdg,sdg,BattJa00,pass_sacked,0,,,,,
player,201210150sdg,sdg,BattJa00,pass_sacked_yds,0,,,,,
player,201210150sdg,sdg,BattJa00,pass_long,0,,,,,
player,201210150sdg,sdg,BattJa00,pass_rating,,,,,,
player,201210150sdg,sdg,BattJa00,rush_att,2,,,,,
player,201210150sdg,sdg,BattJa00,rush_yds,3,,,,,
player,201210150sdg,sdg,BattJa00,rush_td,0,,,,,
player,201210150sdg,sdg,BattJa00,rush_long,2,,,,,
player,201210150sdg,sdg,BattJa00,targets,0,,,,,
player,201210150sdg,sdg,BattJa00,rec,0,,,,,
player,201210150sdg,sdg,BattJa00,rec_yds,0,,,,,
player,201210150sdg,sdg,BattJa00,rec_td,0,,,,,
player,201210150sdg,sdg,BattJa00,rec_long,0,,,,,
player,201210150sdg,sdg,BattJa00,fumbles,0,,,,,
player,201210150sdg,sdg,BattJa00,fumbles_lost,0,,,,,
player,201210150sdg,sdg,GateAn00,pass_cmp,0,,,,,
player,201210150sdg,sdg,GateAn00,pass_att,0,,,,,
player,201210150sdg,sdg,GateAn00,pass_yds,0,,,,,
player,201210150sdg,sdg,GateAn00,pass_td,0,,,,,
player,201210150sdg,sdg,GateAn00,pass_int,0,,,,,
player,201210150sdg,sdg,GateAn00,pass_sacked,0,,,,,
player,201210150sdg,sdg,GateAn00,pass_sacked_yds,0,,,,,
player,201210150sdg,sdg,GateAn00,pass_long,0,,,,,
player,201210150sdg,sdg,GateAn00,pass_rating,,,,,,
player,201210150sdg,sdg,GateAn00,rush_att,0,,,,,
player,201210150sdg,sdg,GateAn00,rush_yds,0,,,,,
player,201210150sdg,sdg,GateAn00,rush_td,0,,,,,
player,201210150sdg,sdg,GateAn00,rush_long,0,,,,,
player,201210150sdg,sdg,GateAn00,targets,10,,,,,
player,201210150sdg,sdg,GateAn00,rec,6,,,,,
player,201210150sdg,sdg,GateAn00,rec_yds,81,,,,,
player,201210150sdg,sdg,GateAn00,rec_td,2,,,,,
player,201210150sdg,sdg,GateAn00,rec_long,23,,,,,
player,201210150sdg,sdg,GateAn00,fumbles,0,,,,,
player,201210150sdg,sdg,GateAn00,fumbles_lost,0,,,,,
player,201210150sdg,sdg,FloyMa00,pass_cmp,0,,,,,
player,201210150sdg,sdg,FloyMa00,pass_att,0,,,,,
player,201210150sdg,sdg,FloyMa00,pass_yds,0,,,,,
player,201210150sdg,sdg,FloyMa00,pass_td,0,,,,,
player,201210150sdg,sdg,FloyMa00,pass_int,0,,,,,
player,201210150sdg,sdg,FloyMa00,pass_sacked,0,,,,,
player,201210150sdg,sdg,FloyMa00,pass_sacked_yds,0,,,,,
player,201210150sdg,sdg,FloyMa00,pass_long,0,,,,,
player,201210150sdg,sdg,FloyMa00,pass_rating,,,,,,
player,201210150sdg,sdg,FloyMa00,rush_att,0,,,,,
player,201210150sdg,sdg,FloyMa00,rush_yds,0,,,,,
player,201210150sdg,sdg,FloyMa00,rush_td,0,,,,,
player,201210150sdg,sdg,FloyMa00,rush_long,0,,,,,
player,201210150sdg,sdg,FloyMa00,targets,5,,,,,
player,201210150sdg,sdg,FloyMa00,rec,5,,,,,
player,201210150sdg,sdg,FloyMa00,rec_yds,60,,,,,
player,201210150sdg,sdg,FloyMa00,rec_td,0,,,,,
player,201210150sdg,sdg,FloyMa00,rec_long,25,,,,,
player,201210150sdg,sdg,FloyMa00,fumbles,0,,,,,
player,201210150sdg,sdg,FloyMa00,fumbles_lost,0,,,,,
player,201210150sdg,sdg,MeacRo00,pass_cmp,0,,,,,
player,201210150sdg,sdg,MeacRo00,pass_att,0,,,,,
player,201210150sdg,sdg,MeacRo00,pass_yds,0,,,,,
player,201210150sdg,sdg,MeacRo00,pass_td,0,,,,,
player,201210150sdg,sdg,MeacRo00,pass_int,0,,,,,
player,201210150sdg,sdg,MeacRo00,pass_sacked,0,,,,,
player,201210150sdg,sdg,MeacRo00,pass_sacked_yds,0,,,,,
player,201210150sdg,sdg,MeacRo00,pass_long,0,,,,,
player,201210150sdg,sdg,MeacRo00,pass_rating,,,,,,
player,201210150sdg,sdg,MeacRo00,rush_att,0,,,,,
player,201210150sdg,sdg,MeacRo00,rush_yds,0,,,,,
player,201210150sdg,sdg,MeacRo00,rush_td,0,,,,,
player,201210150sdg,sdg,MeacRo00,rush_long,0,,,,,
player,201210150sdg,sdg,MeacRo00,targets,7,,,,,
player,201210150sdg,sdg,MeacRo00,rec,3,,,,,
player,201210150sdg,sdg,MeacRo00,rec_yds,30,,,,,
player,201210150sdg,sdg,MeacRo00,rec_td,0,,,,,
player,201210150sdg,sdg,MeacRo00,rec_long,12,,,,,
player,201210150sdg,sdg,MeacRo00,fumbles,0,,,,,
player,201210150sdg,sdg,MeacRo00,fumbles_lost,0,,,,,
player,201210150sdg,sdg,RoyaEd00,pass_cmp,0,,,,,
player,201210150sdg,sdg,RoyaEd00,pass_att,0,,,,,
player,201210150sdg,sdg,RoyaEd00,pass_yds,0,,,,,
player,201210150sdg,sdg,RoyaEd00,pass_td,0,,,,,
player,201210150sdg,sdg,RoyaEd00,pass_int,0,,,,,
player,201210150sdg,sdg,RoyaEd00,pass_sacked,0,,,,,
player,201210150sdg,sdg,RoyaEd00,pass_sacked_yds,0,,,,,
player,201210150sdg,sdg,RoyaEd00,pass_long,0,,,,,
player,201210150sdg,sdg,RoyaEd00,pass_rating,,,,,,
player,201210150sdg,sdg,RoyaEd00,rush_att,0,,,,,
player,201210150sdg,sdg,RoyaEd00,rush_yds,0,,,,,
player,201210150sdg,sdg,RoyaEd00,rush_td,0,,,,,
player,201210150sdg,sdg,RoyaEd00,rush_long,0,,,,,
player,201210150sdg,sdg,RoyaEd00,targets,5,,,,,
player,201210150sdg,sdg,RoyaEd00,rec,2,,,,,
player,201210150sdg,sdg,RoyaEd00,rec_yds,22,,,,,
player,201210150sdg,sdg,RoyaEd00,rec_td,0,,,,,
player,201210150sdg,sdg,RoyaEd00,rec_long,12,,,,,
player,201210150sdg,sdg,RoyaEd00,fumbles,0,,,,,
player,201210150sdg,sdg,RoyaEd00,fumbles_lost,0,,,,,
player,201210150sdg,sdg,McMiRa01,pass_cmp,0,,,,,
player,201210150sdg,sdg,McMiRa01,pass_att,0,,,,,
player,201210150sdg,sdg,McMiRa01,pass_yds,0,,,,,
player,201210150sdg,sdg,McMiRa01,pass_td,0,,,,,
player,201210150sdg,sdg,McMiRa01,pass_int,0,,,,,
player,201210150sdg,sdg,McMiRa01,pass_sacked,0,,,,,
player,201210150sdg,sdg,McMiRa01,pass_sacked_yds,0,,,,,
player,201210150sdg,sdg,McMiRa01,pass_long,0,,,,,
player,201210150sdg,sdg,McMiRa01,pass_rating,,,,,,
player,201210150sdg,sdg,McMiRa01,rush_att,0,,,,,
player,201210150sdg,sdg,McMiRa01,rush_yds,0,,,,,
player,201210150sdg,sdg,McMiRa01,rush_td,0,,,,,
player,201210150sdg,sdg,McMiRa01,rush_long,0,,,,,
player,201210150sdg,sdg,McMiRa01,targets,2,,,,,
player,201210150sdg,sdg,McMiRa01,rec,2,,,,,
player,201210150sdg,sdg,McMiRa01,rec_yds,6,,,,,
player,201210150sdg,sdg,McMiRa01,rec_td,0,,,,,
player,201210150sdg,sdg,McMiRa01,rec_long,4,,,,,
player,201210150sdg,sdg,McMiRa01,fumbles,1,,,,,
player,201210150sdg,sdg,McMiRa01,fumbles_lost,0,,,,,
player,201210150sdg,sdg,GoodRi00,pass_cmp,0,,,,,
player,201210150sdg,sdg,GoodRi00,pass_att,0,,,,,
player,201210150sdg,sdg,GoodRi00,pass_yds,0,,,,,
player,201210150sdg,sdg,GoodRi00,pass_td,0,,,,,
player,201210150sdg,sdg,GoodRi00,pass_int,0,,,,,
player,201210150sdg,sdg,GoodRi00,pass_sacked,0,,,,,
player,201210150sdg,sdg,GoodRi00,pass_sacked_yds,0,,,,,
player,201210150sdg,sdg,GoodRi00,pass_long,0,,,,,
player,201210150sdg,sdg,GoodRi00,pass_rating,,,,,,
player,201210150sdg,sdg,GoodRi00,rush_att,0,,,,,
player,201210150sdg,sdg,GoodRi00,rush_yds,0,,,,,
player,201210150sdg,sdg,GoodRi00,rush_td,0,,,,,
player,201210150sdg,sdg,GoodRi00,rush_long,0,,,,,
player,201210150sdg,sdg,GoodRi00,targets,2,,,,,
player,201210150sdg,sdg,GoodRi00,rec,0,,,,,
player,201210150sdg,sdg,GoodRi00,rec_yds,0,,,,,
player,201210150sdg,sdg,GoodRi00,rec_td,0,,,,,
player,201210150sdg,sdg,GoodRi00,rec_long,0,,,,,
player,201210150sdg,sdg,GoodRi00,fumbles,0,,,,,
player,201210150sdg,sdg,GoodRi00,fumbles_lost,0,,,,,
player,201210150sdg,sdg,RosaDa00,pass_cmp,0,,,,,
player,201210150sdg,sdg,RosaDa00,pass_att,0,,,,,
player,201210150sdg,sdg,RosaDa00,pass_yds,0,,,,,
player,201210150sdg,sdg,RosaDa00,pass_td,0,,,,,
player,201210150sdg,sdg,RosaDa00,pass_int,0,,,,,
player,201210150sdg,sdg,RosaDa00,pass_sacked,0,,,,,
player,201210150sdg,sdg,RosaDa00,pass_sacked_yds,0,,,,,
player,201210150sdg,sdg,RosaDa00,pass_long,0,,,,,
player,201210150sdg,sdg,RosaDa00,pass_rating,,,,,,
player,201210150sdg,sdg,RosaDa00,rush_att,0,,,,,
player,201210150sdg,sdg,RosaDa00,rush_yds,0,,,,,
player,201210150sdg,sdg,RosaDa00,rush_td,0,,,,,
player,201210150sdg,sdg,RosaDa00,rush_long,0,,,,,
player,201210150sdg,sdg,RosaDa00,targets,1,,,,,
player,201210150sdg,sdg,RosaDa00,rec,0,,,,,
player,201210150sdg,sdg,RosaDa00,rec_yds,0,,,,,
player,201210150sdg,sdg,RosaDa00,rec_td,0,,,,,
player,201210150sdg,sdg,RosaDa00,rec_long,0,,,,,
player,201210150sdg,sdg,RosaDa00,fumbles,0,,,,,
player,201210150sdg,sdg,RosaDa00,fumbles_lost,0,,,,,
player,201210150sdg,den,HarrCh01,def_int,2,,,,,
player,201210150sdg,den,HarrCh01,def_int_yds,46,,,,,
player,201210150sdg,den,HarrCh01,def_int_td,1,,,,,
player,201210150sdg,den,HarrCh01,def_int_long,46,,,,,
player,201210150sdg,den,HarrCh01,pass_defended,2,,,,,
player,201210150sdg,den,HarrCh01,sacks,0.0,,,,,
player,201210150sdg,den,HarrCh01,tackles_combined,4,,,,,
player,201210150sdg,den,HarrCh01,tackles_solo,4,,,,,
player,201210150sdg,den,HarrCh01,tackles_assists,0,,,,,
player,201210150sdg,den,HarrCh01,tackles_loss,0,,,,,
player,201210150sdg,den,HarrCh01,qb_hits,0,,,,,
player,201210150sdg,den,HarrCh01,fumbles_rec,0,,,,,
player,201210150sdg,den,HarrCh01,fumbles_rec_yds,0,,,,,
player,201210150sdg,den,HarrCh01,fumbles_rec_td,0,,,,,
player,201210150sdg,den,HarrCh01,fumbles_forced,0,,,,,
player,201210150sdg,den,CartTo99,def_int,1,,,,,
player,201210150sdg,den,CartTo99,def_int_yds,15,,,,,
player,201210150sdg,den,CartTo99,def_int_td,0,,,,,
player,201210150sdg,den,CartTo99,def_int_long,15,,,,,
player,201210150sdg,den,CartTo99,pass_defended,2,,,,,
