game,2012,7,20121021,201210210nyg,was,"Washington Redskins",23,nyg,"New York Giants",27
team,201210210nyg,was,First Downs,24,,,,,,
team,201210210nyg,nyg,First Downs,22,,,,,,
team,201210210nyg,was,Rush-Yds-TDs,38-248-0,,,,,,
team,201210210nyg,nyg,Rush-Yds-TDs,19-64-2,,,,,,
team,201210210nyg,was,Cmp-Att-Yd-TD-INT,20-28-258-2-1,,,,,,
team,201210210nyg,nyg,Cmp-Att-Yd-TD-INT,26-40-337-1-2,,,,,,
team,201210210nyg,was,Sacked-Yards,3-26,,,,,,
team,201210210nyg,nyg,Sacked-Yards,1-8,,,,,,
team,201210210nyg,was,Net Pass Yards,232,,,,,,
team,201210210nyg,nyg,Net Pass Yards,329,,,,,,
team,201210210nyg,was,Total Yards,480,,,,,,
team,201210210nyg,nyg,Total Yards,393,,,,,,
team,201210210nyg,was,Fumbles-Lost,5-3,,,,,,
team,201210210nyg,nyg,Fumbles-Lost,0-0,,,,,,
team,201210210nyg,was,Turnovers,4,,,,,,
team,201210210nyg,nyg,Turnovers,2,,,,,,
team,201210210nyg,was,Penalties-Yards,7-55,,,,,,
team,201210210nyg,nyg,Penalties-Yards,3-30,,,,,,
team,201210210nyg,was,Third Down Conv.,6-13,,,,,,
team,201210210nyg,nyg,Third Down Conv.,8-12,,,,,,
team,201210210nyg,was,Fourth Down Conv.,3-3,,,,,,
team,201210210nyg,nyg,Fourth Down Conv.,0-0,,,,,,
team,201210210nyg,was,Time of Possession,32:43,,,,,,
team,201210210nyg,nyg,Time of Possession,27:17,,,,,,
player,201210210nyg,was,GrifRo01,pass_cmp,20,,,,,
player,201210210nyg,was,GrifRo01,pass_att,28,,,,,
player,201210210nyg,was,GrifRo01,pass_yds,258,,,,,
player,201210210nyg,was,GrifRo01,pass_td,2,,,,,
player,201210210nyg,was,GrifRo01,pass_int,1,,,,,
player,201210210nyg,was,GrifRo01,pass_sacked,3,,,,,
player,201210210nyg,was,GrifRo01,pass_sacked_yds,26,,,,,
player,201210210nyg,was,GrifRo01,pass_long,30,,,,,
player,201210210nyg,was,GrifRo01,pass_rating,108.9,,,,,
player,201210210nyg,was,GrifRo01,rush_att,9,,,,,
player,201210210nyg,was,GrifRo01,rush_yds,89,,,,,
player,201210210nyg,was,GrifRo01,rush_td,0,,,,,
player,201210210nyg,was,GrifRo01,rush_long,28,,,,,
player,201210210nyg,was,GrifRo01,targets,0,,,,,
player,201210210nyg,was,GrifRo01,rec,0,,,,,
player,201210210nyg,was,GrifRo01,rec_yds,0,,,,,
player,201210210nyg,was,GrifRo01,rec_td,0,,,,,
player,201210210nyg,was,GrifRo01,rec_long,0,,,,,
player,201210210nyg,was,GrifRo01,fumbles,2,,,,,
player,201210210nyg,was,GrifRo01,fumbles_lost,1,,,,,
player,201210210nyg,was,MorrAl00,pass_cmp,0,,,,,
player,201210210nyg,was,MorrAl00,pass_att,0,,,,,
player,201210210nyg,was,MorrAl00,pass_yds,0,,,,,
player,201210210nyg,was,MorrAl00,pass_td,0,,,,,
player,201210210nyg,was,MorrAl00,pass_int,0,,,,,
player,201210210nyg,was,MorrAl00,pass_sacked,0,,,,,
player,201210210nyg,was,MorrAl00,pass_sacked_yds,0,,,,,
player,201210210nyg,was,MorrAl00,pass_long,0,,,,,
player,201210210nyg,was,MorrAl00,pass_rating,,,,,,
player,201210210nyg,was,MorrAl00,rush_att,22,,,,,
player,201210210nyg,was,MorrAl00,rush_yds,120,,,,,
player,201210210nyg,was,MorrAl00,rush_td,0,,,,,
player,201210210nyg,was,MorrAl00,rush_long,30,,,,,
player,201210210nyg,was,MorrAl00,targets,2,,,,,
player,201210210nyg,was,MorrAl00,rec,2,,,,,
player,201210210nyg,was,MorrAl00,rec_yds,10,,,,,
player,201210210nyg,was,MorrAl00,rec_td,0,,,,,
player,201210210nyg,was,MorrAl00,rec_long,5,,,,,
player,201210210nyg,was,MorrAl00,fumbles,1,,,,,
player,201210210nyg,was,MorrAl00,fumbles_lost,1,,,,,
player,201210210nyg,was,YounDa01,pass_cmp,0,,,,,
player,201210210nyg,was,YounDa01,pass_att,0,,,,,
player,201210210nyg,was,YounDa01,pass_yds,0,,,,,
player,201210210nyg,was,YounDa01,pass_td,0,,,,,
player,201210210nyg,was,YounDa01,pass_int,0,,,,,
player,201210210nyg,was,YounDa01,pass_sacked,0,,,,,
player,201210210nyg,was,YounDa01,pass_sacked_yds,0,,,,,
player,201210210nyg,was,YounDa01,pass_long,0,,,,,
player,201210210nyg,was,YounDa01,pass_rating,,,,,,
player,201210210nyg,was,YounDa01,rush_att,5,,,,,
player,201210210nyg,was,YounDa01,rush_yds,26,,,,,
player,201210210nyg,was,YounDa01,rush_td,0,,,,,
player,201210210nyg,was,YounDa01,rush_long,16,,,,,
player,201210210nyg,was,YounDa01,targets,1,,,,,
player,201210210nyg,was,YounDa01,rec,1,,,,,
player,201210210nyg,was,YounDa01,rec_yds,6,,,,,
player,201210210nyg,was,YounDa01,rec_td,0,,,,,
player,201210210nyg,was,YounDa01,rec_long,6,,,,,
player,201210210nyg,was,YounDa01,fumbles,0,,,,,
player,201210210nyg,was,YounDa01,fumbles_lost,0,,,,,
player,201210210nyg,was,RobiAl00,pass_cmp,0,,,,,
player,201210210nyg,was,RobiAl00,pass_att,0,,,,,
player,201210210nyg,was,RobiAl00,pass_yds,0,,,,,
player,201210210nyg,was,RobiAl00,pass_td,0,,,,,
player,201210210nyg,was,RobiAl00,pass_int,0,,,,,
player,201210210nyg,was,RobiAl00,pass_sacked,0,,,,,
player,201210210nyg,was,RobiAl00,pass_sacked_yds,0,,,,,
player,201210210nyg,was,RobiAl00,pass_long,0,,,,,
player,201210210nyg,was,RobiAl00,pass_rating,,,,,,
player,201210210nyg,was,RobiAl00,rush_att,1,,,,,
player,201210210nyg,was,RobiAl00,rush_yds,14,,,,,
player,201210210nyg,was,RobiAl00,rush_td,0,,,,,
player,201210210nyg,was,RobiAl00,rush_long,14,,,,,
player,201210210nyg,was,RobiAl00,targets,1,,,,,
player,201210210nyg,was,RobiAl00,rec,0,,,,,
player,201210210nyg,was,RobiAl00,rec_yds,0,,,,,
player,201210210nyg,was,RobiAl00,rec_td,0,,,,,
player,201210210nyg,was,RobiAl00,rec_long,0,,,,,
player,201210210nyg,was,RobiAl00,fumbles,0,,,,,
player,201210210nyg,was,RobiAl00,fumbles_lost,0,,,,,
player,201210210nyg,was,PaulLo00,pass_cmp,0,,,,,
player,201210210nyg,was,PaulLo00,pass_att,0,,,,,
player,201210210nyg,was,PaulLo00,pass_yds,0,,,,,
player,201210210nyg,was,PaulLo00,pass_td,0,,,,,
player,201210210nyg,was,PaulLo00,pass_int,0,,,,,
player,201210210nyg,was,PaulLo00,pass_sacked,0,,,,,
player,201210210nyg,was,PaulLo00,pass_sacked_yds,0,,,,,
player,201210210nyg,was,PaulLo00,pass_long,0,,,,,
player,201210210nyg,was,PaulLo00,pass_rating,,,,,,
player,201210210nyg,was,PaulLo00,rush_att,0,,,,,
player,201210210nyg,was,PaulLo00,rush_yds,0,,,,,
player,201210210nyg,was,PaulLo00,rush_td,0,,,,,
player,201210210nyg,was,PaulLo00,rush_long,0,,,,,
player,201210210nyg,was,PaulLo00,targets,6,,,,,
player,201210210nyg,was,PaulLo00,rec,4,,,,,
player,201210210nyg,was,PaulLo00,rec_yds,76,,,,,
player,201210210nyg,was,PaulLo00,rec_td,0,,,,,
player,201210210nyg,was,PaulLo00,rec_long,23,,,,,
player,201210210nyg,was,PaulLo00,fumbles,0,,,,,
player,201210210nyg,was,PaulLo00,fumbles_lost,0,,,,,
player,201210210nyg,was,HankLe00,pass_cmp,0,,,,,
player,201210210nyg,was,HankLe00,pass_att,0,,,,,
player,201210210nyg,was,HankLe00,pass_yds,0,,,,,
player,201210210nyg,was,HankLe00,pass_td,0,,,,,
player,201210210nyg,was,HankLe00,pass_int,0,,,,,
player,201210210nyg,was,HankLe00,pass_sacked,0,,,,,
player,201210210nyg,was,HankLe00,pass_sacked_yds,0,,,,,
player,201210210nyg,was,HankLe00,pass_long,0,,,,,
player,201210210nyg,was,HankLe00,pass_rating,,,,,,
player,201210210nyg,was,HankLe00,rush_att,0,,,,,
player,201210210nyg,was,HankLe00,rush_yds,0,,,,,
player,201210210nyg,was,HankLe00,rush_td,0,,,,,
player,201210210nyg,was,HankLe00,rush_long,0,,,,,
player,201210210nyg,was,HankLe00,targets,8,,,,,
player,201210210nyg,was,HankLe00,rec,6,,,,,
player,201210210nyg,was,HankLe00,rec_yds,70,,,,,
player,201210210nyg,was,HankLe00,rec_td,0,,,,,
player,201210210nyg,was,HankLe00,rec_long,23,,,,,
player,201210210nyg,was,HankLe00,fumbles,0,,,,,
player,201210210nyg,was,HankLe00,fumbles_lost,0,,,,,
player,201210210nyg,was,MossSa00,pass_cmp,0,,,,,
player,201210210nyg,was,MossSa00,pass_att,0,,,,,
player,201210210nyg,was,MossSa00,pass_yds,0,,,,,
player,201210210nyg,was,MossSa00,pass_td,0,,,,,
player,201210210nyg,was,MossSa00,pass_int,0,,,,,
player,201210210nyg,was,MossSa00,pass_sacked,0,,,,,
player,201210210nyg,was,MossSa00,pass_sacked_yds,0,,,,,
player,201210210nyg,was,MossSa00,pass_long,0,,,,,
player,201210210nyg,was,MossSa00,pass_rating,,,,,,
player,201210210nyg,was,MossSa00,rush_att,0,,,,,
player,201210210nyg,was,MossSa00,rush_yds,0,,,,,
player,201210210nyg,was,MossSa00,rush_td,0,,,,,
player,201210210nyg,was,MossSa00,rush_long,0,,,,,
player,201210210nyg,was,MossSa00,targets,4,,,,,
player,201210210nyg,was,MossSa00,rec,3,,,,,
player,201210210nyg,was,MossSa00,rec_yds,67,,,,,
player,201210210nyg,was,MossSa00,rec_td,2,,,,,
player,201210210nyg,was,MossSa00,rec_long,30,,,,,
player,201210210nyg,was,MossSa00,fumbles,1,,,,,
player,201210210nyg,was,MossSa00,fumbles_lost,1,,,,,
player,201210210nyg,was,MorgJo00,pass_cmp,0,,,,,
player,201210210nyg,was,MorgJo00,pass_att,0,,,,,
player,201210210nyg,was,MorgJo00,pass_yds,0,,,,,
player,201210210nyg,was,MorgJo00,pass_td,0,,,,,
player,201210210nyg,was,MorgJo00,pass_int,0,,,,,
player,201210210nyg,was,MorgJo00,pass_sacked,0,,,,,
player,201210210nyg,was,MorgJo00,pass_sacked_yds,0,,,,,
player,201210210nyg,was,MorgJo00,pass_long,0,,,,,
player,201210210nyg,was,MorgJo00,pass_rating,,,,,,
player,201210210nyg,was,MorgJo00,rush_att,0,,,,,
player,201210210nyg,was,MorgJo00,rush_yds,0,,,,,
player,201210210nyg,was,MorgJo00,rush_td,0,,,,,
player,201210210nyg,was,MorgJo00,rush_long,0,,,,,
player,201210210nyg,was,MorgJo00,targets,2,,,,,
player,201210210nyg,was,MorgJo00,rec,2,,,,,
player,201210210nyg,was,MorgJo00,rec_yds,16,,,,,
player,201210210nyg,was,MorgJo00,rec_td,0,,,,,
player,201210210nyg,was,MorgJo00,rec_long,12,,,,,
player,201210210nyg,was,MorgJo00,fumbles,1,,,,,
player,201210210nyg,was,MorgJo00,fumbles_lost,0,,,,,
player,201210210nyg,was,DaviFr01,pass_cmp,0,,,,,
player,201210210nyg,was,DaviFr01,pass_att,0,,,,,
player,201210210nyg,was,DaviFr01,pass_yds,0,,,,,
