game,2012,17,20121230,201212300clt,htx,"Houston Texans",16,clt,"Indianapolis Colts",28
player,201212300clt,htx,CaseJa00,pass_sacked_yds,0,,,,,
player,201212300clt,htx,CaseJa00,pass_long,0,,,,,
player,201212300clt,htx,CaseJa00,pass_rating,,,,,,
player,201212300clt,htx,CaseJa00,rush_att,0,,,,,
player,201212300clt,htx,CaseJa00,rush_yds,0,,,,,
player,201212300clt,htx,CaseJa00,rush_td,0,,,,,
player,201212300clt,htx,CaseJa00,rush_long,0,,,,,
player,201212300clt,htx,CaseJa00,targets,3,,,,,
player,201212300clt,htx,CaseJa00,rec,2,,,,,
player,201212300clt,htx,CaseJa00,rec_yds,11,,,,,
player,201212300clt,htx,CaseJa00,rec_td,0,,,,,
player,201212300clt,htx,CaseJa00,rec_long,8,,,,,
player,201212300clt,htx,CaseJa00,fumbles,0,,,,,
player,201212300clt,htx,CaseJa00,fumbles_lost,0,,,,,
player,201212300clt,htx,GrahGa00,pass_cmp,0,,,,,
player,201212300clt,htx,GrahGa00,pass_att,0,,,,,
player,201212300clt,htx,GrahGa00,pass_yds,0,,,,,
player,201212300clt,htx,GrahGa00,pass_td,0,,,,,
player,201212300clt,htx,GrahGa00,pass_int,0,,,,,
player,201212300clt,htx,GrahGa00,pass_sacked,0,,,,,
player,201212300clt,htx,GrahGa00,pass_sacked_yds,0,,,,,
player,201212300clt,htx,GrahGa00,pass_long,0,,,,,
player,201212300clt,htx,GrahGa00,pass_rating,,,,,,
player,201212300clt,htx,GrahGa00,rush_att,0,,,,,
player,201212300clt,htx,GrahGa00,rush_yds,0,,,,,
player,201212300clt,htx,GrahGa00,rush_td,0,,,,,
player,201212300clt,htx,GrahGa00,rush_long,0,,,,,
player,201212300clt,htx,GrahGa00,targets,1,,,,,
player,201212300clt,htx,GrahGa00,rec,1,,,,,
player,201212300clt,htx,GrahGa00,rec_yds,6,,,,,
player,201212300clt,htx,GrahGa00,rec_td,0,,,,,
player,201212300clt,htx,GrahGa00,rec_long,6,,,,,
player,201212300clt,htx,GrahGa00,fumbles,0,,,,,
player,201212300clt,htx,GrahGa00,fumbles_lost,0,,,,,
player,201212300clt,htx,JeanLe01,pass_cmp,0,,,,,
player,201212300clt,htx,JeanLe01,pass_att,0,,,,,
player,201212300clt,htx,JeanLe01,pass_yds,0,,,,,
player,201212300clt,htx,JeanLe01,pass_td,0,,,,,
player,201212300clt,htx,JeanLe01,pass_int,0,,,,,
player,201212300clt,htx,JeanLe01,pass_sacked,0,,,,,
player,201212300clt,htx,JeanLe01,pass_sacked_yds,0,,,,,
player,201212300clt,htx,JeanLe01,pass_long,0,,,,,
player,201212300clt,htx,JeanLe01,pass_rating,,,,,,
player,201212300clt,htx,JeanLe01,rush_att,0,,,,,
player,201212300clt,htx,JeanLe01,rush_yds,0,,,,,
player,201212300clt,htx,JeanLe01,rush_td,0,,,,,
player,201212300clt,htx,JeanLe01,rush_long,0,,,,,
player,201212300clt,htx,JeanLe01,targets,1,,,,,
player,201212300clt,htx,JeanLe01,rec,0,,,,,
player,201212300clt,htx,JeanLe01,rec_yds,0,,,,,
player,201212300clt,htx,JeanLe01,rec_td,0,,,,,
player,201212300clt,htx,JeanLe01,rec_long,0,,,,,
player,201212300clt,htx,JeanLe01,fumbles,0,,,,,
player,201212300clt,htx,JeanLe01,fumbles_lost,0,,,,,
player,201212300clt,clt,LuckAn00,pass_cmp,14,,,,,
player,201212300clt,clt,LuckAn00,pass_att,28,,,,,
player,201212300clt,clt,LuckAn00,pass_yds,191,,,,,
player,201212300clt,clt,LuckAn00,pass_td,2,,,,,
player,201212300clt,clt,LuckAn00,pass_int,0,,,,,
player,201212300clt,clt,LuckAn00,pass_sacked,1,,,,,
player,201212300clt,clt,LuckAn00,pass_sacked_yds,7,,,,,
player,201212300clt,clt,LuckAn00,pass_long,70,,,,,
player,201212300clt,clt,LuckAn00,pass_rating,96.0,,,,,
player,201212300clt,clt,LuckAn00,rush_att,5,,,,,
player,201212300clt,clt,LuckAn00,rush_yds,1,,,,,
player,201212300clt,clt,LuckAn00,rush_td,0,,,,,
player,201212300clt,clt,LuckAn00,rush_long,2,,,,,
player,201212300clt,clt,LuckAn00,targets,0,,,,,
player,201212300clt,clt,LuckAn00,rec,0,,,,,
player,201212300clt,clt,LuckAn00,rec_yds,0,,,,,
player,201212300clt,clt,LuckAn00,rec_td,0,,,,,
player,201212300clt,clt,LuckAn00,rec_long,0,,,,,
player,201212300clt,clt,LuckAn00,fumbles,0,,,,,
player,201212300clt,clt,LuckAn00,fumbles_lost,0,,,,,
player,201212300clt,clt,BallVi00,pass_cmp,0,,,,,
player,201212300clt,clt,BallVi00,pass_att,0,,,,,
player,201212300clt,clt,BallVi00,pass_yds,0,,,,,
player,201212300clt,clt,BallVi00,pass_td,0,,,,,
player,201212300clt,clt,BallVi00,pass_int,0,,,,,
player,201212300clt,clt,BallVi00,pass_sacked,0,,,,,
player,201212300clt,clt,BallVi00,pass_sacked_yds,0,,,,,
player,201212300clt,clt,BallVi00,pass_long,0,,,,,
player,201212300clt,clt,BallVi00,pass_rating,,,,,,
player,201212300clt,clt,BallVi00,rush_att,27,,,,,
player,201212300clt,clt,BallVi00,rush_yds,78,,,,,
player,201212300clt,clt,BallVi00,rush_td,1,,,,,
player,201212300clt,clt,BallVi00,rush_long,20,,,,,
player,201212300clt,clt,BallVi00,targets,3,,,,,
player,201212300clt,clt,BallVi00,rec,2,,,,,
player,201212300clt,clt,BallVi00,rec_yds,9,,,,,
player,201212300clt,clt,BallVi00,rec_td,0,,,,,
player,201212300clt,clt,BallVi00,rec_long,9,,,,,
player,201212300clt,clt,BallVi00,fumbles,0,,,,,
player,201212300clt,clt,BallVi00,fumbles_lost,0,,,,,
player,201212300clt,clt,AlleDw00,pass_cmp,0,,,,,
player,201212300clt,clt,AlleDw00,pass_att,0,,,,,
player,201212300clt,clt,AlleDw00,pass_yds,0,,,,,
player,201212300clt,clt,AlleDw00,pass_td,0,,,,,
player,201212300clt,clt,AlleDw00,pass_int,0,,,,,
player,201212300clt,clt,AlleDw00,pass_sacked,0,,,,,
player,201212300clt,clt,AlleDw00,pass_sacked_yds,0,,,,,
player,201212300clt,clt,AlleDw00,pass_long,0,,,,,
player,201212300clt,clt,AlleDw00,pass_rating,,,,,,
player,201212300clt,clt,AlleDw00,rush_att,1,,,,,
player,201212300clt,clt,AlleDw00,rush_yds,2,,,,,
player,201212300clt,clt,AlleDw00,rush_td,0,,,,,
player,201212300clt,clt,AlleDw00,rush_long,2,,,,,
player,201212300clt,clt,AlleDw00,targets,3,,,,,
player,201212300clt,clt,AlleDw00,rec,2,,,,,
player,201212300clt,clt,AlleDw00,rec_yds,21,,,,,
player,201212300clt,clt,AlleDw00,rec_td,0,,,,,
player,201212300clt,clt,AlleDw00,rec_long,20,,,,,
player,201212300clt,clt,AlleDw00,fumbles,0,,,,,
player,201212300clt,clt,AlleDw00,fumbles_lost,0,,,,,
player,201212300clt,clt,HiltT.00,pass_cmp,0,,,,,
player,201212300clt,clt,HiltT.00,pass_att,0,,,,,
player,201212300clt,clt,HiltT.00,pass_yds,0,,,,,
player,201212300clt,clt,HiltT.00,pass_td,0,,,,,
player,201212300clt,clt,HiltT.00,pass_int,0,,,,,
player,201212300clt,clt,HiltT.00,pass_sacked,0,,,,,
player,201212300clt,clt,HiltT.00,pass_sacked_yds,0,,,,,
player,201212300clt,clt,HiltT.00,pass_long,0,,,,,
player,201212300clt,clt,HiltT.00,pass_rating,,,,,,
player,201212300clt,clt,HiltT.00,rush_att,0,,,,,
player,201212300clt,clt,HiltT.00,rush_yds,0,,,,,
player,201212300clt,clt,HiltT.00,rush_td,0,,,,,
player,201212300clt,clt,HiltT.00,rush_long,0,,,,,
player,201212300clt,clt,HiltT.00,targets,6,,,,,
player,201212300clt,clt,HiltT.00,rec,4,,,,,
player,201212300clt,clt,HiltT.00,rec_yds,111,,,,,
player,201212300clt,clt,HiltT.00,rec_td,1,,,,,
player,201212300clt,clt,HiltT.00,rec_long,70,,,,,
player,201212300clt,clt,HiltT.00,fumbles,0,,,,,
player,201212300clt,clt,HiltT.00,fumbles_lost,0,,,,,
player,201212300clt,clt,WaynRe00,pass_cmp,0,,,,,
player,201212300clt,clt,WaynRe00,pass_att,0,,,,,
player,201212300clt,clt,WaynRe00,pass_yds,0,,,,,
player,201212300clt,clt,WaynRe00,pass_td,0,,,,,
player,201212300clt,clt,WaynRe00,pass_int,0,,,,,
player,201212300clt,clt,WaynRe00,pass_sacked,0,,,,,
player,201212300clt,clt,WaynRe00,pass_sacked_yds,0,,,,,
player,201212300clt,clt,WaynRe00,pass_long,0,,,,,
player,201212300clt,clt,WaynRe00,pass_rating,,,,,,
player,201212300clt,clt,WaynRe00,rush_att,0,,,,,
player,201212300clt,clt,WaynRe00,rush_yds,0,,,,,
player,201212300clt,clt,WaynRe00,rush_td,0,,,,,
player,201212300clt,clt,WaynRe00,rush_long,0,,,,,
player,201212300clt,clt,WaynRe00,targets,12,,,,,
player,201212300clt,clt,WaynRe00,rec,4,,,,,
player,201212300clt,clt,WaynRe00,rec_yds,40,,,,,
player,201212300clt,clt,WaynRe00,rec_td,0,,,,,
player,201212300clt,clt,WaynRe00,rec_long,17,,,,,
player,201212300clt,clt,WaynRe00,fumbles,0,,,,,
player,201212300clt,clt,WaynRe00,fumbles_lost,0,,,,,
player,201212300clt,clt,MoorMe00,pass_cmp,0,,,,,
player,201212300clt,clt,MoorMe00,pass_att,0,,,,,
player,201212300clt,clt,MoorMe00,pass_yds,0,,,,,
player,201212300clt,clt,MoorMe00,pass_td,0,,,,,
player,201212300clt,clt,MoorMe00,pass_int,0,,,,,
player,201212300clt,clt,MoorMe00,pass_sacked,0,,,,,
player,201212300clt,clt,MoorMe00,pass_sacked_yds,0,,,,,
player,201212300clt,clt,MoorMe00,pass_long,0,,,,,
player,201212300clt,clt,MoorMe00,pass_rating,,,,,,
player,201212300clt,clt,MoorMe00,rush_att,0,,,,,
player,201212300clt,clt,MoorMe00,rush_yds,0,,,,,
player,201212300clt,clt,MoorMe00,rush_td,0,,,,,
player,201212300clt,clt,MoorMe00,rush_long,0,,,,,
player,201212300clt,clt,MoorMe00,targets,1,,,,,
player,201212300clt,clt,MoorMe00,rec,1,,,,,
player,201212300clt,clt,MoorMe00,rec_yds,9,,,,,
player,201212300clt,clt,MoorMe00,rec_td,0,,,,,
player,201212300clt,clt,MoorMe00,rec_long,9,,,,,
player,201212300clt,clt,MoorMe00,fumbles,0,,,,,
player,201212300clt,clt,MoorMe00,fumbles_lost,0,,,,,
player,201212300clt,clt,FleeCo00,pass_cmp,0,,,,,
player,201212300clt,clt,FleeCo00,pass_att,0,,,,,
player,201212300clt,clt,FleeCo00,pass_yds,0,,,,,
player,201212300clt,clt,FleeCo00,pass_td,0,,,,,
player,201212300clt,clt,FleeCo00,pass_int,0,,,,,
player,201212300clt,clt,FleeCo00,pass_sacked,0,,,,,
player,201212300clt,clt,FleeCo00,pass_sacked_yds,0,,,,,
player,201212300clt,clt,FleeCo00,pass_long,0,,,,,
player,201212300clt,clt,FleeCo00,pass_rating,,,,,,
player,201212300clt,clt,FleeCo00,rush_att,0,,,,,
player,201212300clt,clt,FleeCo00,rush_yds,0,,,,,
player,201212300clt,clt,FleeCo00,rush_td,0,,,,,
player,201212300clt,clt,FleeCo00,rush_long,0,,,,,
player,201212300clt,clt,FleeCo00,targets,2,,,,,
player,201212300clt,clt,FleeCo00,rec,1,,,,,
player,201212300clt,clt,FleeCo00,rec_yds,1,,,,,
player,201212300clt,clt,FleeCo00,rec_td,1,,,,,
player,201212300clt,clt,FleeCo00,rec_long,1,,,,,
player,201212300clt,clt,FleeCo00,fumbles,0,,,,,
player,201212300clt,clt,FleeCo00,fumbles_lost,0,,,,,
player,201212300clt,clt,AverDo00,pass_cmp,0,,,,,
player,201212300clt,clt,AverDo00,pass_att,0,,,,,
player,201212300clt,clt,AverDo00,pass_yds,0,,,,,
player,201212300clt,clt,AverDo00,pass_td,0,,,,,
player,201212300clt,clt,AverDo00,pass_int,0,,,,,
player,201212300clt,clt,AverDo00,pass_sacked,0,,,,,
player,201212300clt,clt,AverDo00,pass_sacked_yds,0,,,,,
player,201212300clt,clt,AverDo00,pass_long,0,,,,,
player,201212300clt,clt,AverDo00,pass_rating,,,,,,
player,201212300clt,clt,AverDo00,rush_att,0,,,,,
player,201212300clt,clt,AverDo00,rush_yds,0,,,,,
player,201212300clt,clt,AverDo00,rush_td,0,,,,,
player,201212300clt,clt,AverDo00,rush_long,0,,,,,
player,201212300clt,clt,AverDo00,targets,1,,,,,
player,201212300clt,clt,AverDo00,rec,0,,,,,
player,201212300clt,clt,AverDo00,rec_yds,0,,,,,
player,201212300clt,clt,AverDo00,rec_td,0,,,,,
player,201212300clt,clt,AverDo00,rec_long,0,,,,,
player,201212300clt,clt,AverDo00,fumbles,0,,,,,
player,201212300clt,clt,AverDo00,fumbles_lost,0,,,,,
player,201212300clt,htx,SmitAn22,def_int,0,,,,,
player,201212300clt,htx,SmitAn22,def_int_yds,0,,,,,
player,201212300clt,htx,SmitAn22,def_int_td,0,,,,,
player,201212300clt,htx,SmitAn22,def_int_long,0,,,,,
player,201212300clt,htx,SmitAn22,pass_defended,0,,,,,
player,201212300clt,htx,SmitAn22,sacks,1.0,,,,,
player,201212300clt,htx,SmitAn22,tackles_combined,4,,,,,
player,201212300clt,htx,SmitAn22,tackles_solo,4,,,,,
player,201212300clt,htx,SmitAn22,tackles_assists,0,,,,,
player,201212300clt,htx,SmitAn22,tackles_loss,1,,,,,
player,201212300clt,htx,SmitAn22,qb_hits,2,,,,,
player,201212300clt,htx,SmitAn22,fumbles_rec,0,,,,,
player,201212300clt,htx,SmitAn22,fumbles_rec_yds,0,,,,,
player,201212300clt,htx,SmitAn22,fumbles_rec_td,0,,,,,
player,201212300clt,htx,SmitAn22,fumbles_forced,0,,,,,
player,201212300clt,htx,JackKa99,def_int,0,,,,,
player,201212300clt,htx,JackKa99,def_int_yds,0,,,,,
player,201212300clt,htx,JackKa99,def_int_td,0,,,,,
player,201212300clt,htx,JackKa99,def_int_long,0,,,,,
player,201212300clt,htx,JackKa99,pass_defended,1,,,,,
player,201212300clt,htx,JackKa99,sacks,0.0,,,,,
player,201212300clt,htx,JackKa99,tackles_combined,8,,,,,
player,201212300clt,htx,JackKa99,tackles_solo,6,,,,,
player,201212300clt,htx,JackKa99,tackles_assists,2,,,,,
player,201212300clt,htx,JackKa99,tackles_loss,0,,,,,
player,201212300clt,htx,JackKa99,qb_hits,0,,,,,
player,201212300clt,htx,JackKa99,fumbles_rec,0,,,,,
player,201212300clt,htx,JackKa99,fumbles_rec_yds,0,,,,,
player,201212300clt,htx,JackKa99,fumbles_rec_td,0,,,,,
player,201212300clt,htx,JackKa99,fumbles_forced,0,,,,,
player,201212300clt,htx,JameBr20,def_int,0,,,,,
player,201212300clt,htx,JameBr20,def_int_yds,0,,,,,
player,201212300clt,htx,JameBr20,def_int_td,0,,,,,
player,201212300clt,htx,JameBr20,def_int_long,0,,,,,
player,201212300clt,htx,JameBr20,pass_defended,0,,,,,
player,201212300clt,htx,JameBr20,sacks,0.0,,,,,
player,201212300clt,htx,JameBr20,tackles_combined,8,,,,,
player,201212300clt,htx,JameBr20,tackles_solo,5,,,,,
player,201212300clt,htx,JameBr20,tackles_assists,3,,,,,
player,201212300clt,htx,JameBr20,tackles_loss,0,,,,,
player,201212300clt,htx,JameBr20,qb_hits,0,,,,,
player,201212300clt,htx,JameBr20,fumbles_rec,0,,,,,
player,201212300clt,htx,JameBr20,fumbles_rec_yds,0,,,,,
player,201212300clt,htx,JameBr20,fumbles_rec_td,0,,,,,
player,201212300clt,htx,JameBr20,fumbles_forced,0,,,,,
player,201212300clt,htx,QuinGl99,def_int,0,,,,,
player,201212300clt,htx,QuinGl99,def_int_yds,0,,,,,
player,201212300clt,htx,QuinGl99,def_int_td,0,,,,,
player,201212300clt,htx,QuinGl99,def_int_long,0,,,,,
player,201212300clt,htx,QuinGl99,pass_defended,0,,,,,
player,201212300clt,htx,QuinGl99,sacks,0.0,,,,,
player,201212300clt,htx,QuinGl99,tackles_combined,6,,,,,
player,201212300clt,htx,QuinGl99,tackles_solo,4,,,,,
player,201212300clt,htx,QuinGl99,tackles_assists,2,,,,,
player,201212300clt,htx,QuinGl99,tackles_loss,0,,,,,
player,201212300clt,htx,QuinGl99,qb_hits,0,,,,,
player,201212300clt,htx,QuinGl99,fumbles_rec,0,,,,,
player,201212300clt,htx,QuinGl99,fumbles_rec_yds,0,,,,,
player,201212300clt,htx,QuinGl99,fumbles_rec_td,0,,,,,
player,201212300clt,htx,QuinGl99,fumbles_forced,0,,,,,
player,201212300clt,htx,BarwCo99,def_int,0,,,,,
player,201212300clt,htx,BarwCo99,def_int_yds,0,,,,,
player,201212300clt,htx,BarwCo99,def_int_td,0,,,,,
player,201212300clt,htx,BarwCo99,def_int_long,0,,,,,
player,201212300clt,htx,BarwCo99,pass_defended,0,,,,,
player,201212300clt,htx,BarwCo99,sacks,0.0,,,,,
player,201212300clt,htx,BarwCo99,tackles_combined,4,,,,,
player,201212300clt,htx,BarwCo99,tackles_solo,2,,,,,
player,201212300clt,htx,BarwCo99,tackles_assists,2,,,,,
player,201212300clt,htx,BarwCo99,tackles_loss,0,,,,,
player,201212300clt,htx,BarwCo99,qb_hits,0,,,,,
