game,2012,5,20121007,201210070clt,gnb,"Green Bay Packers",27,clt,"Indianapolis Colts",30
player,201210070clt,gnb,SmitD.00,def_int_td,0,,,,,
player,201210070clt,gnb,SmitD.00,def_int_long,0,,,,,
player,201210070clt,gnb,SmitD.00,pass_defended,1,,,,,
player,201210070clt,gnb,SmitD.00,sacks,1.0,,,,,
player,201210070clt,gnb,SmitD.00,tackles_combined,9,,,,,
player,201210070clt,gnb,SmitD.00,tackles_solo,7,,,,,
player,201210070clt,gnb,SmitD.00,tackles_assists,2,,,,,
player,201210070clt,gnb,SmitD.00,tackles_loss,1,,,,,
player,201210070clt,gnb,SmitD.00,qb_hits,2,,,,,
player,201210070clt,gnb,SmitD.00,fumbles_rec,0,,,,,
player,201210070clt,gnb,SmitD.00,fumbles_rec_yds,0,,,,,
player,201210070clt,gnb,SmitD.00,fumbles_rec_td,0,,,,,
player,201210070clt,gnb,SmitD.00,fumbles_forced,0,,,,,
player,201210070clt,gnb,PerrNi00,def_int,0,,,,,
player,201210070clt,gnb,PerrNi00,def_int_yds,0,,,,,
player,201210070clt,gnb,PerrNi00,def_int_td,0,,,,,
player,201210070clt,gnb,PerrNi00,def_int_long,0,,,,,
player,201210070clt,gnb,PerrNi00,pass_defended,1,,,,,
player,201210070clt,gnb,PerrNi00,sacks,1.0,,,,,
player,201210070clt,gnb,PerrNi00,tackles_combined,3,,,,,
player,201210070clt,gnb,PerrNi00,tackles_solo,3,,,,,
player,201210070clt,gnb,PerrNi00,tackles_assists,0,,,,,
player,201210070clt,gnb,PerrNi00,tackles_loss,0,,,,,
player,201210070clt,gnb,PerrNi00,qb_hits,1,,,,,
player,201210070clt,gnb,PerrNi00,fumbles_rec,0,,,,,
player,201210070clt,gnb,PerrNi00,fumbles_rec_yds,0,,,,,
player,201210070clt,gnb,PerrNi00,fumbles_rec_td,0,,,,,
player,201210070clt,gnb,PerrNi00,fumbles_forced,0,,,,,
player,201210070clt,gnb,MattCl99,def_int,0,,,,,
player,201210070clt,gnb,MattCl99,def_int_yds,0,,,,,
player,201210070clt,gnb,MattCl99,def_int_td,0,,,,,
player,201210070clt,gnb,MattCl99,def_int_long,0,,,,,
player,201210070clt,gnb,MattCl99,pass_defended,0,,,,,
player,201210070clt,gnb,MattCl99,sacks,1.0,,,,,
player,201210070clt,gnb,MattCl99,tackles_combined,2,,,,,
player,201210070clt,gnb,MattCl99,tackles_solo,2,,,,,
player,201210070clt,gnb,MattCl99,tackles_assists,0,,,,,
player,201210070clt,gnb,MattCl99,tackles_loss,0,,,,,
player,201210070clt,gnb,MattCl99,qb_hits,1,,,,,
player,201210070clt,gnb,MattCl99,fumbles_rec,0,,,,,
player,201210070clt,gnb,MattCl99,fumbles_rec_yds,0,,,,,
player,201210070clt,gnb,MattCl99,fumbles_rec_td,0,,,,,
player,201210070clt,gnb,MattCl99,fumbles_forced,1,,,,,
player,201210070clt,gnb,NealMi99,def_int,0,,,,,
player,201210070clt,gnb,NealMi99,def_int_yds,0,,,,,
player,201210070clt,gnb,NealMi99,def_int_td,0,,,,,
player,201210070clt,gnb,NealMi99,def_int_long,0,,,,,
player,201210070clt,gnb,NealMi99,pass_defended,0,,,,,
player,201210070clt,gnb,NealMi99,sacks,1.0,,,,,
player,201210070clt,gnb,NealMi99,tackles_combined,1,,,,,
player,201210070clt,gnb,NealMi99,tackles_solo,1,,,,,
player,201210070clt,gnb,NealMi99,tackles_assists,0,,,,,
player,201210070clt,gnb,NealMi99,tackles_loss,1,,,,,
player,201210070clt,gnb,NealMi99,qb_hits,2,,,,,
player,201210070clt,gnb,NealMi99,fumbles_rec,0,,,,,
player,201210070clt,gnb,NealMi99,fumbles_rec_yds,0,,,,,
player,201210070clt,gnb,NealMi99,fumbles_rec_td,0,,,,,
player,201210070clt,gnb,NealMi99,fumbles_forced,0,,,,,
player,201210070clt,gnb,BurnMo99,def_int,0,,,,,
player,201210070clt,gnb,BurnMo99,def_int_yds,0,,,,,
player,201210070clt,gnb,BurnMo99,def_int_td,0,,,,,
player,201210070clt,gnb,BurnMo99,def_int_long,0,,,,,
player,201210070clt,gnb,BurnMo99,pass_defended,0,,,,,
player,201210070clt,gnb,BurnMo99,sacks,0.0,,,,,
player,201210070clt,gnb,BurnMo99,tackles_combined,9,,,,,
player,201210070clt,gnb,BurnMo99,tackles_solo,9,,,,,
player,201210070clt,gnb,BurnMo99,tackles_assists,0,,,,,
player,201210070clt,gnb,BurnMo99,tackles_loss,0,,,,,
player,201210070clt,gnb,BurnMo99,qb_hits,0,,,,,
player,201210070clt,gnb,BurnMo99,fumbles_rec,0,,,,,
player,201210070clt,gnb,BurnMo99,fumbles_rec_yds,0,,,,,
player,201210070clt,gnb,BurnMo99,fumbles_rec_td,0,,,,,
player,201210070clt,gnb,BurnMo99,fumbles_forced,0,,,,,
player,201210070clt,gnb,HawkA.20,def_int,0,,,,,
player,201210070clt,gnb,HawkA.20,def_int_yds,0,,,,,
player,201210070clt,gnb,HawkA.20,def_int_td,0,,,,,
player,201210070clt,gnb,HawkA.20,def_int_long,0,,,,,
player,201210070clt,gnb,HawkA.20,pass_defended,0,,,,,
player,201210070clt,gnb,HawkA.20,sacks,0.0,,,,,
player,201210070clt,gnb,HawkA.20,tackles_combined,8,,,,,
player,201210070clt,gnb,HawkA.20,tackles_solo,5,,,,,
player,201210070clt,gnb,HawkA.20,tackles_assists,3,,,,,
player,201210070clt,gnb,HawkA.20,tackles_loss,1,,,,,
player,201210070clt,gnb,HawkA.20,qb_hits,0,,,,,
player,201210070clt,gnb,HawkA.20,fumbles_rec,0,,,,,
player,201210070clt,gnb,HawkA.20,fumbles_rec_yds,0,,,,,
player,201210070clt,gnb,HawkA.20,fumbles_rec_td,0,,,,,
player,201210070clt,gnb,HawkA.20,fumbles_forced,0,,,,,
player,201210070clt,gnb,WoodCh00,def_int,0,,,,,
player,201210070clt,gnb,WoodCh00,def_int_yds,0,,,,,
player,201210070clt,gnb,WoodCh00,def_int_td,0,,,,,
player,201210070clt,gnb,WoodCh00,def_int_long,0,,,,,
player,201210070clt,gnb,WoodCh00,pass_defended,2,,,,,
player,201210070clt,gnb,WoodCh00,sacks,0.0,,,,,
player,201210070clt,gnb,WoodCh00,tackles_combined,8,,,,,
player,201210070clt,gnb,WoodCh00,tackles_solo,7,,,,,
player,201210070clt,gnb,WoodCh00,tackles_assists,1,,,,,
player,201210070clt,gnb,WoodCh00,tackles_loss,0,,,,,
player,201210070clt,gnb,WoodCh00,qb_hits,0,,,,,
player,201210070clt,gnb,WoodCh00,fumbles_rec,0,,,,,
player,201210070clt,gnb,WoodCh00,fumbles_rec_yds,0,,,,,
player,201210070clt,gnb,WoodCh00,fumbles_rec_td,0,,,,,
player,201210070clt,gnb,WoodCh00,fumbles_forced,0,,,,,
player,201210070clt,gnb,WillTr99,def_int,0,,,,,
player,201210070clt,gnb,WillTr99,def_int_yds,0,,,,,
player,201210070clt,gnb,WillTr99,def_int_td,0,,,,,
player,201210070clt,gnb,WillTr99,def_int_long,0,,,,,
player,201210070clt,gnb,WillTr99,pass_defended,4,,,,,
player,201210070clt,gnb,WillTr99,sacks,0.0,,,,,
player,201210070clt,gnb,WillTr99,tackles_combined,7,,,,,
player,201210070clt,gnb,WillTr99,tackles_solo,7,,,,,
player,201210070clt,gnb,WillTr99,tackles_assists,0,,,,,
player,201210070clt,gnb,WillTr99,tackles_loss,1,,,,,
player,201210070clt,gnb,WillTr99,qb_hits,0,,,,,
player,201210070clt,gnb,WillTr99,fumbles_rec,0,,,,,
player,201210070clt,gnb,WillTr99,fumbles_rec_yds,0,,,,,
player,201210070clt,gnb,WillTr99,fumbles_rec_td,0,,,,,
player,201210070clt,gnb,WillTr99,fumbles_forced,0,,,,,
player,201210070clt,gnb,ShieSa00,def_int,0,,,,,
player,201210070clt,gnb,ShieSa00,def_int_yds,0,,,,,
player,201210070clt,gnb,ShieSa00,def_int_td,0,,,,,
player,201210070clt,gnb,ShieSa00,def_int_long,0,,,,,
player,201210070clt,gnb,ShieSa00,pass_defended,1,,,,,
player,201210070clt,gnb,ShieSa00,sacks,0.0,,,,,
player,201210070clt,gnb,ShieSa00,tackles_combined,5,,,,,
player,201210070clt,gnb,ShieSa00,tackles_solo,5,,,,,
player,201210070clt,gnb,ShieSa00,tackles_assists,0,,,,,
player,201210070clt,gnb,ShieSa00,tackles_loss,0,,,,,
player,201210070clt,gnb,ShieSa00,qb_hits,0,,,,,
player,201210070clt,gnb,ShieSa00,fumbles_rec,0,,,,,
player,201210070clt,gnb,ShieSa00,fumbles_rec_yds,0,,,,,
player,201210070clt,gnb,ShieSa00,fumbles_rec_td,0,,,,,
player,201210070clt,gnb,ShieSa00,fumbles_forced,0,,,,,
player,201210070clt,gnb,WaldEr99,def_int,0,,,,,
player,201210070clt,gnb,WaldEr99,def_int_yds,0,,,,,
player,201210070clt,gnb,WaldEr99,def_int_td,0,,,,,
player,201210070clt,gnb,WaldEr99,def_int_long,0,,,,,
player,201210070clt,gnb,WaldEr99,pass_defended,2,,,,,
player,201210070clt,gnb,WaldEr99,sacks,0.0,,,,,
player,201210070clt,gnb,WaldEr99,tackles_combined,3,,,,,
player,201210070clt,gnb,WaldEr99,tackles_solo,2,,,,,
player,201210070clt,gnb,WaldEr99,tackles_assists,1,,,,,
player,201210070clt,gnb,WaldEr99,tackles_loss,0,,,,,
player,201210070clt,gnb,WaldEr99,qb_hits,2,,,,,
player,201210070clt,gnb,WaldEr99,fumbles_rec,0,,,,,
player,201210070clt,gnb,WaldEr99,fumbles_rec_yds,0,,,,,
player,201210070clt,gnb,WaldEr99,fumbles_rec_td,0,,,,,
player,201210070clt,gnb,WaldEr99,fumbles_forced,0,,,,,
player,201210070clt,gnb,WilsC.98,def_int,0,,,,,
player,201210070clt,gnb,WilsC.98,def_int_yds,0,,,,,
player,201210070clt,gnb,WilsC.98,def_int_td,0,,,,,
player,201210070clt,gnb,WilsC.98,def_int_long,0,,,,,
player,201210070clt,gnb,WilsC.98,pass_defended,0,,,,,
player,201210070clt,gnb,WilsC.98,sacks,0.0,,,,,
player,201210070clt,gnb,WilsC.98,tackles_combined,2,,,,,
player,201210070clt,gnb,WilsC.98,tackles_solo,2,,,,,
player,201210070clt,gnb,WilsC.98,tackles_assists,0,,,,,
player,201210070clt,gnb,WilsC.98,tackles_loss,0,,,,,
player,201210070clt,gnb,WilsC.98,qb_hits,1,,,,,
player,201210070clt,gnb,WilsC.98,fumbles_rec,0,,,,,
player,201210070clt,gnb,WilsC.98,fumbles_rec_yds,0,,,,,
player,201210070clt,gnb,WilsC.98,fumbles_rec_td,0,,,,,
player,201210070clt,gnb,WilsC.98,fumbles_forced,0,,,,,
player,201210070clt,gnb,BushJa20,def_int,0,,,,,
player,201210070clt,gnb,BushJa20,def_int_yds,0,,,,,
player,201210070clt,gnb,BushJa20,def_int_td,0,,,,,
player,201210070clt,gnb,BushJa20,def_int_long,0,,,,,
player,201210070clt,gnb,BushJa20,pass_defended,0,,,,,
player,201210070clt,gnb,BushJa20,sacks,0.0,,,,,
player,201210070clt,gnb,BushJa20,tackles_combined,1,,,,,
player,201210070clt,gnb,BushJa20,tackles_solo,1,,,,,
player,201210070clt,gnb,BushJa20,tackles_assists,0,,,,,
player,201210070clt,gnb,BushJa20,tackles_loss,0,,,,,
player,201210070clt,gnb,BushJa20,qb_hits,0,,,,,
player,201210070clt,gnb,BushJa20,fumbles_rec,0,,,,,
player,201210070clt,gnb,BushJa20,fumbles_rec_yds,0,,,,,
player,201210070clt,gnb,BushJa20,fumbles_rec_td,0,,,,,
player,201210070clt,gnb,BushJa20,fumbles_forced,0,,,,,
player,201210070clt,gnb,FranRo99,def_int,0,,,,,
player,201210070clt,gnb,FranRo99,def_int_yds,0,,,,,
player,201210070clt,gnb,FranRo99,def_int_td,0,,,,,
player,201210070clt,gnb,FranRo99,def_int_long,0,,,,,
player,201210070clt,gnb,FranRo99,pass_defended,0,,,,,
player,201210070clt,gnb,FranRo99,sacks,0.0,,,,,
player,201210070clt,gnb,FranRo99,tackles_combined,1,,,,,
player,201210070clt,gnb,FranRo99,tackles_solo,1,,,,,
player,201210070clt,gnb,FranRo99,tackles_assists,0,,,,,
player,201210070clt,gnb,FranRo99,tackles_loss,0,,,,,
player,201210070clt,gnb,FranRo99,qb_hits,0,,,,,
player,201210070clt,gnb,FranRo99,fumbles_rec,0,,,,,
player,201210070clt,gnb,FranRo99,fumbles_rec_yds,0,,,,,
player,201210070clt,gnb,FranRo99,fumbles_rec_td,0,,,,,
player,201210070clt,gnb,FranRo99,fumbles_forced,0,,,,,
player,201210070clt,gnb,PickRy20,def_int,0,,,,,
player,201210070clt,gnb,PickRy20,def_int_yds,0,,,,,
player,201210070clt,gnb,PickRy20,def_int_td,0,,,,,
player,201210070clt,gnb,PickRy20,def_int_long,0,,,,,
player,201210070clt,gnb,PickRy20,pass_defended,0,,,,,
player,201210070clt,gnb,PickRy20,sacks,0.0,,,,,
player,201210070clt,gnb,PickRy20,tackles_combined,1,,,,,
player,201210070clt,gnb,PickRy20,tackles_solo,1,,,,,
player,201210070clt,gnb,PickRy20,tackles_assists,0,,,,,
player,201210070clt,gnb,PickRy20,tackles_loss,0,,,,,
player,201210070clt,gnb,PickRy20,qb_hits,0,,,,,
player,201210070clt,gnb,PickRy20,fumbles_rec,0,,,,,
player,201210070clt,gnb,PickRy20,fumbles_rec_yds,0,,,,,
player,201210070clt,gnb,PickRy20,fumbles_rec_td,0,,,,,
player,201210070clt,gnb,PickRy20,fumbles_forced,0,,,,,
player,201210070clt,gnb,WortJe00,def_int,0,,,,,
player,201210070clt,gnb,WortJe00,def_int_yds,0,,,,,
player,201210070clt,gnb,WortJe00,def_int_td,0,,,,,
player,201210070clt,gnb,WortJe00,def_int_long,0,,,,,
player,201210070clt,gnb,WortJe00,pass_defended,0,,,,,
player,201210070clt,gnb,WortJe00,sacks,0.0,,,,,
player,201210070clt,gnb,WortJe00,tackles_combined,1,,,,,
player,201210070clt,gnb,WortJe00,tackles_solo,1,,,,,
player,201210070clt,gnb,WortJe00,tackles_assists,0,,,,,
player,201210070clt,gnb,WortJe00,tackles_loss,0,,,,,
player,201210070clt,gnb,WortJe00,qb_hits,1,,,,,
player,201210070clt,gnb,WortJe00,fumbles_rec,0,,,,,
player,201210070clt,gnb,WortJe00,fumbles_rec_yds,0,,,,,
player,201210070clt,gnb,WortJe00,fumbles_rec_td,0,,,,,
player,201210070clt,gnb,WortJe00,fumbles_forced,0,,,,,
player,201210070clt,clt,PoweJe99,def_int,1,,,,,
player,201210070clt,clt,PoweJe99,def_int_yds,0,,,,,
player,201210070clt,clt,PoweJe99,def_int_td,0,,,,,
player,201210070clt,clt,PoweJe99,def_int_long,0,,,,,
player,201210070clt,clt,PoweJe99,pass_defended,1,,,,,
player,201210070clt,clt,PoweJe99,sacks,0.0,,,,,
player,201210070clt,clt,PoweJe99,tackles_combined,4,,,,,
player,201210070clt,clt,PoweJe99,tackles_solo,4,,,,,
player,201210070clt,clt,PoweJe99,tackles_assists,0,,,,,
player,201210070clt,clt,PoweJe99,tackles_loss,0,,,,,
player,201210070clt,clt,PoweJe99,qb_hits,0,,,,,
player,201210070clt,clt,PoweJe99,fumbles_rec,0,,,,,
player,201210070clt,clt,PoweJe99,fumbles_rec_yds,0,,,,,
player,201210070clt,clt,PoweJe99,fumbles_rec_td,0,,,,,
player,201210070clt,clt,PoweJe99,fumbles_forced,0,,,,,
player,201210070clt,clt,ReddCo20,def_int,0,,,,,
player,201210070clt,clt,ReddCo20,def_int_yds,0,,,,,
player,201210070clt,clt,ReddCo20,def_int_td,0,,,,,
player,201210070clt,clt,ReddCo20,def_int_long,0,,,,,
player,201210070clt,clt,ReddCo20,pass_defended,0,,,,,
player,201210070clt,clt,ReddCo20,sacks,2.0,,,,,
player,201210070clt,clt,ReddCo20,tackles_combined,5,,,,,
player,201210070clt,clt,ReddCo20,tackles_solo,3,,,,,
player,201210070clt,clt,ReddCo20,tackles_assists,2,,,,,
player,201210070clt,clt,ReddCo20,tackles_loss,2,,,,,
player,201210070clt,clt,ReddCo20,qb_hits,2,,,,,
player,201210070clt,clt,ReddCo20,fumbles_rec,0,,,,,
player,201210070clt,clt,ReddCo20,fumbles_rec_yds,0,,,,,
player,201210070clt,clt,ReddCo20,fumbles_rec_td,0,,,,,
player,201210070clt,clt,ReddCo20,fumbles_forced,0,,,,,
player,201210070clt,clt,FokoMo99,def_int,0,,,,,
player,201210070clt,clt,FokoMo99,def_int_yds,0,,,,,
player,201210070clt,clt,FokoMo99,def_int_td,0,,,,,
player,201210070clt,clt,FokoMo99,def_int_long,0,,,,,
player,201210070clt,clt,FokoMo99,pass_defended,0,,,,,
player,201210070clt,clt,FokoMo99,sacks,1.0,,,,,
player,201210070clt,clt,FokoMo99,tackles_combined,6,,,,,
player,201210070clt,clt,FokoMo99,tackles_solo,5,,,,,
player,201210070clt,clt,FokoMo99,tackles_assists,1,,,,,
player,201210070clt,clt,FokoMo99,tackles_loss,1,,,,,
player,201210070clt,clt,FokoMo99,qb_hits,1,,,,,
player,201210070clt,clt,FokoMo99,fumbles_rec,0,,,,,
player,201210070clt,clt,FokoMo99,fumbles_rec_yds,0,,,,,
player,201210070clt,clt,FokoMo99,fumbles_rec_td,0,,,,,
player,201210070clt,clt,FokoMo99,fumbles_forced,0,,,,,
player,201210070clt,clt,FreeDw00,def_int,0,,,,,
player,201210070clt,clt,FreeDw00,def_int_yds,0,,,,,
player,201210070clt,clt,FreeDw00,def_int_td,0,,,,,
player,201210070clt,clt,FreeDw00,def_int_long,0,,,,,
player,201210070clt,clt,FreeDw00,pass_defended,0,,,,,
player,201210070clt,clt,FreeDw00,sacks,1.0,,,,,
player,201210070clt,clt,FreeDw00,tackles_combined,2,,,,,
player,201210070clt,clt,FreeDw00,tackles_solo,2,,,,,
player,201210070clt,clt,FreeDw00,tackles_assists,0,,,,,
player,201210070clt,clt,FreeDw00,tackles_loss,1,,,,,
player,201210070clt,clt,FreeDw00,qb_hits,1,,,,,
player,201210070clt,clt,FreeDw00,fumbles_rec,0,,,,,
player,201210070clt,clt,FreeDw00,fumbles_rec_yds,0,,,,,
player,201210070clt,clt,FreeDw00,fumbles_rec_td,0,,,,,
player,201210070clt,clt,FreeDw00,fumbles_forced,0,,,,,
player,201210070clt,clt,MathRo20,def_int,0,,,,,
player,201210070clt,clt,MathRo20,def_int_yds,0,,,,,
player,201210070clt,clt,MathRo20,def_int_td,0,,,,,
player,201210070clt,clt,MathRo20,def_int_long,0,,,,,
player,201210070clt,clt,MathRo20,pass_defended,0,,,,,
player,201210070clt,clt,MathRo20,sacks,1.0,,,,,
player,201210070clt,clt,MathRo20,tackles_combined,1,,,,,
player,201210070clt,clt,MathRo20,tackles_solo,1,,,,,
player,201210070clt,clt,MathRo20,tackles_assists,0,,,,,
player,201210070clt,clt,MathRo20,tackles_loss,1,,,,,
player,201210070clt,clt,MathRo20,qb_hits,2,,,,,
player,201210070clt,clt,MathRo20,fumbles_rec,0,,,,,
player,201210070clt,clt,MathRo20,fumbles_rec_yds,0,,,,,
player,201210070clt,clt,MathRo20,fumbles_rec_td,0,,,,,
player,201210070clt,clt,MathRo20,fumbles_forced,0,,,,,
player,201210070clt,clt,FreeJe00,def_int,0,,,,,
player,201210070clt,clt,FreeJe00,def_int_yds,0,,,,,
player,201210070clt,clt,FreeJe00,def_int_td,0,,,,,
player,201210070clt,clt,FreeJe00,def_int_long,0,,,,,
player,201210070clt,clt,FreeJe00,pass_defended,0,,,,,
player,201210070clt,clt,FreeJe00,sacks,0.0,,,,,
player,201210070clt,clt,FreeJe00,tackles_combined,8,,,,,
player,201210070clt,clt,FreeJe00,tackles_solo,4,,,,,
player,201210070clt,clt,FreeJe00,tackles_assists,4,,,,,
player,201210070clt,clt,FreeJe00,tackles_loss,0,,,,,
player,201210070clt,clt,FreeJe00,qb_hits,0,,,,,
player,201210070clt,clt,FreeJe00,fumbles_rec,0,,,,,
player,201210070clt,clt,FreeJe00,fumbles_rec_yds,0,,,,,
player,201210070clt,clt,FreeJe00,fumbles_rec_td,0,,,,,
player,201210070clt,clt,FreeJe00,fumbles_forced,0,,,,,
player,201210070clt,clt,BethAn20,def_int,0,,,,,
player,201210070clt,clt,BethAn20,def_int_yds,0,,,,,
player,201210070clt,clt,BethAn20,def_int_td,0,,,,,
player,201210070clt,clt,BethAn20,def_int_long,0,,,,,
player,201210070clt,clt,BethAn20,pass_defended,0,,,,,
player,201210070clt,clt,BethAn20,sacks,0.0,,,,,
player,201210070clt,clt,BethAn20,tackles_combined,6,,,,,
player,201210070clt,clt,BethAn20,tackles_solo,4,,,,,
player,201210070clt,clt,BethAn20,tackles_assists,2,,,,,
player,201210070clt,clt,BethAn20,tackles_loss,0,,,,,
player,201210070clt,clt,BethAn20,qb_hits,0,,,,,
player,201210070clt,clt,BethAn20,fumbles_rec,0,,,,,
player,201210070clt,clt,BethAn20,fumbles_rec_yds,0,,,,,
player,201210070clt,clt,BethAn20,fumbles_rec_td,0,,,,,
player,201210070clt,clt,BethAn20,fumbles_forced,0,,,,,
player,201210070clt,clt,ConnKa99,def_int,0,,,,,
player,201210070clt,clt,ConnKa99,def_int_yds,0,,,,,
player,201210070clt,clt,ConnKa99,def_int_td,0,,,,,
player,201210070clt,clt,ConnKa99,def_int_long,0,,,,,
player,201210070clt,clt,ConnKa99,pass_defended,0,,,,,
player,201210070clt,clt,ConnKa99,sacks,0.0,,,,,
player,201210070clt,clt,ConnKa99,tackles_combined,5,,,,,
player,201210070clt,clt,ConnKa99,tackles_solo,3,,,,,
player,201210070clt,clt,ConnKa99,tackles_assists,2,,,,,
player,201210070clt,clt,ConnKa99,tackles_loss,1,,,,,
player,201210070clt,clt,ConnKa99,qb_hits,0,,,,,
player,201210070clt,clt,ConnKa99,fumbles_rec,0,,,,,
player,201210070clt,clt,ConnKa99,fumbles_rec_yds,0,,,,,
player,201210070clt,clt,ConnKa99,fumbles_rec_td,0,,,,,
player,201210070clt,clt,ConnKa99,fumbles_forced,0,,,,,
player,201210070clt,clt,VaugCa00,def_int,0,,,,,
player,201210070clt,clt,VaugCa00,def_int_yds,0,,,,,
player,201210070clt,clt,VaugCa00,def_int_td,0,,,,,
player,201210070clt,clt,VaugCa00,def_int_long,0,,,,,
player,201210070clt,clt,VaugCa00,pass_defended,0,,,,,
player,201210070clt,clt,VaugCa00,sacks,0.0,,,,,
player,201210070clt,clt,VaugCa00,tackles_combined,4,,,,,
player,201210070clt,clt,VaugCa00,tackles_solo,3,,,,,
player,201210070clt,clt,VaugCa00,tackles_assists,1,,,,,
player,201210070clt,clt,VaugCa00,tackles_loss,0,,,,,
player,201210070clt,clt,VaugCa00,qb_hits,0,,,,,
player,201210070clt,clt,VaugCa00,fumbles_rec,0,,,,,
player,201210070clt,clt,VaugCa00,fumbles_rec_yds,0,,,,,
player,201210070clt,clt,VaugCa00,fumbles_rec_td,0,,,,,
player,201210070clt,clt,VaugCa00,fumbles_forced,0,,,,,
player,201210070clt,clt,BrowSe00,def_int,0,,,,,
player,201210070clt,clt,BrowSe00,def_int_yds,0,,,,,
player,201210070clt,clt,BrowSe00,def_int_td,0,,,,,
player,201210070clt,clt,BrowSe00,def_int_long,0,,,,,
player,201210070clt,clt,BrowSe00,pass_defended,1,,,,,
player,201210070clt,clt,BrowSe00,sacks,0.0,,,,,
player,201210070clt,clt,BrowSe00,tackles_combined,3,,,,,
player,201210070clt,clt,BrowSe00,tackles_solo,2,,,,,
player,201210070clt,clt,BrowSe00,tackles_assists,1,,,,,
player,201210070clt,clt,BrowSe00,tackles_loss,0,,,,,
player,201210070clt,clt,BrowSe00,qb_hits,0,,,,,
player,201210070clt,clt,BrowSe00,fumbles_rec,0,,,,,
player,201210070clt,clt,BrowSe00,fumbles_rec_yds,0,,,,,
player,201210070clt,clt,BrowSe00,fumbles_rec_td,0,,,,,
player,201210070clt,clt,BrowSe00,fumbles_forced,0,,,,,
player,201210070clt,clt,GordJo01,def_int,0,,,,,
player,201210070clt,clt,GordJo01,def_int_yds,0,,,,,
player,201210070clt,clt,GordJo01,def_int_td,0,,,,,
player,201210070clt,clt,GordJo01,def_int_long,0,,,,,
player,201210070clt,clt,GordJo01,pass_defended,0,,,,,
player,201210070clt,clt,GordJo01,sacks,0.0,,,,,
player,201210070clt,clt,GordJo01,tackles_combined,3,,,,,
player,201210070clt,clt,GordJo01,tackles_solo,2,,,,,
player,201210070clt,clt,GordJo01,tackles_assists,1,,,,,
player,201210070clt,clt,GordJo01,tackles_loss,0,,,,,
player,201210070clt,clt,GordJo01,qb_hits,0,,,,,
player,201210070clt,clt,GordJo01,fumbles_rec,0,,,,,
player,201210070clt,clt,GordJo01,fumbles_rec_yds,0,,,,,
player,201210070clt,clt,GordJo01,fumbles_rec_td,0,,,,,
player,201210070clt,clt,GordJo01,fumbles_forced,0,,,,,
player,201210070clt,clt,HughJe99,def_int,0,,,,,
player,201210070clt,clt,HughJe99,def_int_yds,0,,,,,
player,201210070clt,clt,HughJe99,def_int_td,0,,,,,
player,201210070clt,clt,HughJe99,def_int_long,0,,,,,
player,201210070clt,clt,HughJe99,pass_defended,0,,,,,
player,201210070clt,clt,HughJe99,sacks,0.0,,,,,
player,201210070clt,clt,HughJe99,tackles_combined,3,,,,,
player,201210070clt,clt,HughJe99,tackles_solo,2,,,,,
player,201210070clt,clt,HughJe99,tackles_assists,1,,,,,
player,201210070clt,clt,HughJe99,tackles_loss,0,,,,,
player,201210070clt,clt,HughJe99,qb_hits,0,,,,,
player,201210070clt,clt,HughJe99,fumbles_rec,0,,,,,
player,201210070clt,clt,HughJe99,fumbles_rec_yds,0,,,,,
player,201210070clt,clt,HughJe99,fumbles_rec_td,0,,,,,
player,201210070clt,clt,HughJe99,fumbles_forced,0,,,,,
player,201210070clt,clt,NeviDr00,def_int,0,,,,,
player,201210070clt,clt,NeviDr00,def_int_yds,0,,,,,
player,201210070clt,clt,NeviDr00,def_int_td,0,,,,,
player,201210070clt,clt,NeviDr00,def_int_long,0,,,,,
player,201210070clt,clt,NeviDr00,pass_defended,0,,,,,
player,201210070clt,clt,NeviDr00,sacks,0.0,,,,,
player,201210070clt,clt,NeviDr00,tackles_combined,3,,,,,
player,201210070clt,clt,NeviDr00,tackles_solo,1,,,,,
player,201210070clt,clt,NeviDr00,tackles_assists,2,,,,,
player,201210070clt,clt,NeviDr00,tackles_loss,0,,,,,
player,201210070clt,clt,NeviDr00,qb_hits,0,,,,,
player,201210070clt,clt,NeviDr00,fumbles_rec,0,,,,,
player,201210070clt,clt,NeviDr00,fumbles_rec_yds,0,,,,,
player,201210070clt,clt,NeviDr00,fumbles_rec_td,0,,,,,
player,201210070clt,clt,NeviDr00,fumbles_forced,0,,,,,
player,201210070clt,clt,ZbikTo99,def_int,0,,,,,
player,201210070clt,clt,ZbikTo99,def_int_yds,0,,,,,
player,201210070clt,clt,ZbikTo99,def_int_td,0,,,,,
player,201210070clt,clt,ZbikTo99,def_int_long,0,,,,,
player,201210070clt,clt,ZbikTo99,pass_defended,1,,,,,
player,201210070clt,clt,ZbikTo99,sacks,0.0,,,,,
player,201210070clt,clt,ZbikTo99,tackles_combined,3,,,,,
player,201210070clt,clt,ZbikTo99,tackles_solo,2,,,,,
player,201210070clt,clt,ZbikTo99,tackles_assists,1,,,,,
player,201210070clt,clt,ZbikTo99,tackles_loss,0,,,,,
player,201210070clt,clt,ZbikTo99,qb_hits,0,,,,,
player,201210070clt,clt,ZbikTo99,fumbles_rec,0,,,,,
player,201210070clt,clt,ZbikTo99,fumbles_rec_yds,0,,,,,
player,201210070clt,clt,ZbikTo99,fumbles_rec_td,0,,,,,
