game,2012,7,20121022,201210220chi,det,"Detroit Lions",7,chi,"Chicago Bears",13
player,201210220chi,det,LeshMi00,rec_td,0,,,,,
player,201210220chi,det,LeshMi00,rec_long,10,,,,,
player,201210220chi,det,LeshMi00,fumbles,1,,,,,
player,201210220chi,det,LeshMi00,fumbles_lost,1,,,,,
player,201210220chi,det,BellJo01,pass_cmp,0,,,,,
player,201210220chi,det,BellJo01,pass_att,0,,,,,
player,201210220chi,det,BellJo01,pass_yds,0,,,,,
player,201210220chi,det,BellJo01,pass_td,0,,,,,
player,201210220chi,det,BellJo01,pass_int,0,,,,,
player,201210220chi,det,BellJo01,pass_sacked,0,,,,,
player,201210220chi,det,BellJo01,pass_sacked_yds,0,,,,,
player,201210220chi,det,BellJo01,pass_long,0,,,,,
player,201210220chi,det,BellJo01,pass_rating,,,,,,
player,201210220chi,det,BellJo01,rush_att,3,,,,,
player,201210220chi,det,BellJo01,rush_yds,13,,,,,
player,201210220chi,det,BellJo01,rush_td,0,,,,,
player,201210220chi,det,BellJo01,rush_long,8,,,,,
player,201210220chi,det,BellJo01,targets,4,,,,,
player,201210220chi,det,BellJo01,rec,3,,,,,
player,201210220chi,det,BellJo01,rec_yds,16,,,,,
player,201210220chi,det,BellJo01,rec_td,0,,,,,
player,201210220chi,det,BellJo01,rec_long,11,,,,,
player,201210220chi,det,BellJo01,fumbles,1,,,,,
player,201210220chi,det,BellJo01,fumbles_lost,1,,,,,
player,201210220chi,det,YounTi00,pass_cmp,0,,,,,
player,201210220chi,det,YounTi00,pass_att,0,,,,,
player,201210220chi,det,YounTi00,pass_yds,0,,,,,
player,201210220chi,det,YounTi00,pass_td,0,,,,,
player,201210220chi,det,YounTi00,pass_int,0,,,,,
player,201210220chi,det,YounTi00,pass_sacked,0,,,,,
player,201210220chi,det,YounTi00,pass_sacked_yds,0,,,,,
player,201210220chi,det,YounTi00,pass_long,0,,,,,
player,201210220chi,det,YounTi00,pass_rating,,,,,,
player,201210220chi,det,YounTi00,rush_att,0,,,,,
player,201210220chi,det,YounTi00,rush_yds,0,,,,,
player,201210220chi,det,YounTi00,rush_td,0,,,,,
player,201210220chi,det,YounTi00,rush_long,0,,,,,
player,201210220chi,det,YounTi00,targets,8,,,,,
player,201210220chi,det,YounTi00,rec,6,,,,,
player,201210220chi,det,YounTi00,rec_yds,81,,,,,
player,201210220chi,det,YounTi00,rec_td,0,,,,,
player,201210220chi,det,YounTi00,rec_long,23,,,,,
player,201210220chi,det,YounTi00,fumbles,0,,,,,
player,201210220chi,det,YounTi00,fumbles_lost,0,,,,,
player,201210220chi,det,BroyRy00,pass_cmp,0,,,,,
player,201210220chi,det,BroyRy00,pass_att,0,,,,,
player,201210220chi,det,BroyRy00,pass_yds,0,,,,,
player,201210220chi,det,BroyRy00,pass_td,0,,,,,
player,201210220chi,det,BroyRy00,pass_int,0,,,,,
player,201210220chi,det,BroyRy00,pass_sacked,0,,,,,
player,201210220chi,det,BroyRy00,pass_sacked_yds,0,,,,,
player,201210220chi,det,BroyRy00,pass_long,0,,,,,
player,201210220chi,det,BroyRy00,pass_rating,,,,,,
player,201210220chi,det,BroyRy00,rush_att,0,,,,,
player,201210220chi,det,BroyRy00,rush_yds,0,,,,,
player,201210220chi,det,BroyRy00,rush_td,0,,,,,
player,201210220chi,det,BroyRy00,rush_long,0,,,,,
player,201210220chi,det,BroyRy00,targets,4,,,,,
player,201210220chi,det,BroyRy00,rec,3,,,,,
player,201210220chi,det,BroyRy00,rec_yds,51,,,,,
player,201210220chi,det,BroyRy00,rec_td,1,,,,,
player,201210220chi,det,BroyRy00,rec_long,23,,,,,
player,201210220chi,det,BroyRy00,fumbles,0,,,,,
player,201210220chi,det,BroyRy00,fumbles_lost,0,,,,,
player,201210220chi,det,PettBr00,pass_cmp,0,,,,,
player,201210220chi,det,PettBr00,pass_att,0,,,,,
player,201210220chi,det,PettBr00,pass_yds,0,,,,,
player,201210220chi,det,PettBr00,pass_td,0,,,,,
player,201210220chi,det,PettBr00,pass_int,0,,,,,
player,201210220chi,det,PettBr00,pass_sacked,0,,,,,
player,201210220chi,det,PettBr00,pass_sacked_yds,0,,,,,
player,201210220chi,det,PettBr00,pass_long,0,,,,,
player,201210220chi,det,PettBr00,pass_rating,,,,,,
player,201210220chi,det,PettBr00,rush_att,0,,,,,
player,201210220chi,det,PettBr00,rush_yds,0,,,,,
player,201210220chi,det,PettBr00,rush_td,0,,,,,
player,201210220chi,det,PettBr00,rush_long,0,,,,,
player,201210220chi,det,PettBr00,targets,6,,,,,
player,201210220chi,det,PettBr00,rec,5,,,,,
player,201210220chi,det,PettBr00,rec_yds,39,,,,,
player,201210220chi,det,PettBr00,rec_td,0,,,,,
player,201210220chi,det,PettBr00,rec_long,13,,,,,
player,201210220chi,det,PettBr00,fumbles,2,,,,,
player,201210220chi,det,PettBr00,fumbles_lost,0,,,,,
player,201210220chi,det,JohnCa00,pass_cmp,0,,,,,
player,201210220chi,det,JohnCa00,pass_att,0,,,,,
player,201210220chi,det,JohnCa00,pass_yds,0,,,,,
player,201210220chi,det,JohnCa00,pass_td,0,,,,,
player,201210220chi,det,JohnCa00,pass_int,0,,,,,
player,201210220chi,det,JohnCa00,pass_sacked,0,,,,,
player,201210220chi,det,JohnCa00,pass_sacked_yds,0,,,,,
player,201210220chi,det,JohnCa00,pass_long,0,,,,,
player,201210220chi,det,JohnCa00,pass_rating,,,,,,
player,201210220chi,det,JohnCa00,rush_att,0,,,,,
player,201210220chi,det,JohnCa00,rush_yds,0,,,,,
player,201210220chi,det,JohnCa00,rush_td,0,,,,,
player,201210220chi,det,JohnCa00,rush_long,0,,,,,
player,201210220chi,det,JohnCa00,targets,11,,,,,
player,201210220chi,det,JohnCa00,rec,3,,,,,
player,201210220chi,det,JohnCa00,rec_yds,34,,,,,
player,201210220chi,det,JohnCa00,rec_td,0,,,,,
player,201210220chi,det,JohnCa00,rec_long,16,,,,,
player,201210220chi,det,JohnCa00,fumbles,0,,,,,
player,201210220chi,det,JohnCa00,fumbles_lost,0,,,,,
player,201210220chi,det,BurlNa00,pass_cmp,0,,,,,
player,201210220chi,det,BurlNa00,pass_att,0,,,,,
player,201210220chi,det,BurlNa00,pass_yds,0,,,,,
player,201210220chi,det,BurlNa00,pass_td,0,,,,,
player,201210220chi,det,BurlNa00,pass_int,0,,,,,
player,201210220chi,det,BurlNa00,pass_sacked,0,,,,,
player,201210220chi,det,BurlNa00,pass_sacked_yds,0,,,,,
player,201210220chi,det,BurlNa00,pass_long,0,,,,,
player,201210220chi,det,BurlNa00,pass_rating,,,,,,
player,201210220chi,det,BurlNa00,rush_att,0,,,,,
player,201210220chi,det,BurlNa00,rush_yds,0,,,,,
player,201210220chi,det,BurlNa00,rush_td,0,,,,,
player,201210220chi,det,BurlNa00,rush_long,0,,,,,
player,201210220chi,det,BurlNa00,targets,3,,,,,
player,201210220chi,det,BurlNa00,rec,1,,,,,
player,201210220chi,det,BurlNa00,rec_yds,16,,,,,
player,201210220chi,det,BurlNa00,rec_td,0,,,,,
player,201210220chi,det,BurlNa00,rec_long,16,,,,,
player,201210220chi,det,BurlNa00,fumbles,0,,,,,
player,201210220chi,det,BurlNa00,fumbles_lost,0,,,,,
player,201210220chi,det,ScheTo00,pass_cmp,0,,,,,
player,201210220chi,det,ScheTo00,pass_att,0,,,,,
player,201210220chi,det,ScheTo00,pass_yds,0,,,,,
player,201210220chi,det,ScheTo00,pass_td,0,,,,,
player,201210220chi,det,ScheTo00,pass_int,0,,,,,
player,201210220chi,det,ScheTo00,pass_sacked,0,,,,,
player,201210220chi,det,ScheTo00,pass_sacked_yds,0,,,,,
player,201210220chi,det,ScheTo00,pass_long,0,,,,,
player,201210220chi,det,ScheTo00,pass_rating,,,,,,
player,201210220chi,det,ScheTo00,rush_att,0,,,,,
player,201210220chi,det,ScheTo00,rush_yds,0,,,,,
player,201210220chi,det,ScheTo00,rush_td,0,,,,,
player,201210220chi,det,ScheTo00,rush_long,0,,,,,
player,201210220chi,det,ScheTo00,targets,3,,,,,
player,201210220chi,det,ScheTo00,rec,1,,,,,
player,201210220chi,det,ScheTo00,rec_yds,6,,,,,
player,201210220chi,det,ScheTo00,rec_td,0,,,,,
player,201210220chi,det,ScheTo00,rec_long,6,,,,,
player,201210220chi,det,ScheTo00,fumbles,0,,,,,
player,201210220chi,det,ScheTo00,fumbles_lost,0,,,,,
player,201210220chi,chi,CutlJa00,pass_cmp,16,,,,,
player,201210220chi,chi,CutlJa00,pass_att,31,,,,,
player,201210220chi,chi,CutlJa00,pass_yds,150,,,,,
player,201210220chi,chi,CutlJa00,pass_td,1,,,,,
player,201210220chi,chi,CutlJa00,pass_int,0,,,,,
player,201210220chi,chi,CutlJa00,pass_sacked,5,,,,,
player,201210220chi,chi,CutlJa00,pass_sacked_yds,25,,,,,
player,201210220chi,chi,CutlJa00,pass_long,23,,,,,
player,201210220chi,chi,CutlJa00,pass_rating,76.0,,,,,
player,201210220chi,chi,CutlJa00,rush_att,3,,,,,
player,201210220chi,chi,CutlJa00,rush_yds,34,,,,,
player,201210220chi,chi,CutlJa00,rush_td,0,,,,,
player,201210220chi,chi,CutlJa00,rush_long,24,,,,,
player,201210220chi,chi,CutlJa00,targets,0,,,,,
player,201210220chi,chi,CutlJa00,rec,0,,,,,
player,201210220chi,chi,CutlJa00,rec_yds,0,,,,,
player,201210220chi,chi,CutlJa00,rec_td,0,,,,,
player,201210220chi,chi,CutlJa00,rec_long,0,,,,,
player,201210220chi,chi,CutlJa00,fumbles,0,,,,,
player,201210220chi,chi,CutlJa00,fumbles_lost,0,,,,,
player,201210220chi,chi,CampJa00,pass_cmp,1,,,,,
player,201210220chi,chi,CampJa00,pass_att,1,,,,,
player,201210220chi,chi,CampJa00,pass_yds,0,,,,,
player,201210220chi,chi,CampJa00,pass_td,0,,,,,
player,201210220chi,chi,CampJa00,pass_int,0,,,,,
player,201210220chi,chi,CampJa00,pass_sacked,0,,,,,
player,201210220chi,chi,CampJa00,pass_sacked_yds,0,,,,,
player,201210220chi,chi,CampJa00,pass_long,0,,,,,
player,201210220chi,chi,CampJa00,pass_rating,79.2,,,,,
player,201210220chi,chi,CampJa00,rush_att,1,,,,,
player,201210220chi,chi,CampJa00,rush_yds,5,,,,,
player,201210220chi,chi,CampJa00,rush_td,0,,,,,
player,201210220chi,chi,CampJa00,rush_long,5,,,,,
player,201210220chi,chi,CampJa00,targets,0,,,,,
player,201210220chi,chi,CampJa00,rec,0,,,,,
player,201210220chi,chi,CampJa00,rec_yds,0,,,,,
player,201210220chi,chi,CampJa00,rec_td,0,,,,,
player,201210220chi,chi,CampJa00,rec_long,0,,,,,
player,201210220chi,chi,CampJa00,fumbles,0,,,,,
player,201210220chi,chi,CampJa00,fumbles_lost,0,,,,,
player,201210220chi,chi,FortMa00,pass_cmp,0,,,,,
player,201210220chi,chi,FortMa00,pass_att,0,,,,,
player,201210220chi,chi,FortMa00,pass_yds,0,,,,,
player,201210220chi,chi,FortMa00,pass_td,0,,,,,
player,201210220chi,chi,FortMa00,pass_int,0,,,,,
player,201210220chi,chi,FortMa00,pass_sacked,0,,,,,
player,201210220chi,chi,FortMa00,pass_sacked_yds,0,,,,,
player,201210220chi,chi,FortMa00,pass_long,0,,,,,
player,201210220chi,chi,FortMa00,pass_rating,,,,,,
player,201210220chi,chi,FortMa00,rush_att,22,,,,,
player,201210220chi,chi,FortMa00,rush_yds,96,,,,,
player,201210220chi,chi,FortMa00,rush_td,0,,,,,
player,201210220chi,chi,FortMa00,rush_long,39,,,,,
player,201210220chi,chi,FortMa00,targets,5,,,,,
player,201210220chi,chi,FortMa00,rec,3,,,,,
player,201210220chi,chi,FortMa00,rec_yds,4,,,,,
player,201210220chi,chi,FortMa00,rec_td,0,,,,,
player,201210220chi,chi,FortMa00,rec_long,2,,,,,
player,201210220chi,chi,FortMa00,fumbles,0,,,,,
player,201210220chi,chi,FortMa00,fumbles_lost,0,,,,,
player,201210220chi,chi,BushMi00,pass_cmp,0,,,,,
player,201210220chi,chi,BushMi00,pass_att,0,,,,,
player,201210220chi,chi,BushMi00,pass_yds,0,,,,,
player,201210220chi,chi,BushMi00,pass_td,0,,,,,
player,201210220chi,chi,BushMi00,pass_int,0,,,,,
player,201210220chi,chi,BushMi00,pass_sacked,0,,,,,
player,201210220chi,chi,BushMi00,pass_sacked_yds,0,,,,,
player,201210220chi,chi,BushMi00,pass_long,0,,,,,
player,201210220chi,chi,BushMi00,pass_rating,,,,,,
player,201210220chi,chi,BushMi00,rush_att,6,,,,,
player,201210220chi,chi,BushMi00,rush_yds,36,,,,,
player,201210220chi,chi,BushMi00,rush_td,0,,,,,
player,201210220chi,chi,BushMi00,rush_long,12,,,,,
player,201210220chi,chi,BushMi00,targets,1,,,,,
player,201210220chi,chi,BushMi00,rec,1,,,,,
player,201210220chi,chi,BushMi00,rec_yds,-3,,,,,
player,201210220chi,chi,BushMi00,rec_td,0,,,,,
player,201210220chi,chi,BushMi00,rec_long,-3,,,,,
player,201210220chi,chi,BushMi00,fumbles,0,,,,,
player,201210220chi,chi,BushMi00,fumbles_lost,0,,,,,
player,201210220chi,chi,MarsBr00,pass_cmp,0,,,,,
player,201210220chi,chi,MarsBr00,pass_att,0,,,,,
player,201210220chi,chi,MarsBr00,pass_yds,0,,,,,
player,201210220chi,chi,MarsBr00,pass_td,0,,,,,
player,201210220chi,chi,MarsBr00,pass_int,0,,,,,
player,201210220chi,chi,MarsBr00,pass_sacked,0,,,,,
player,201210220chi,chi,MarsBr00,pass_sacked_yds,0,,,,,
player,201210220chi,chi,MarsBr00,pass_long,0,,,,,
player,201210220chi,chi,MarsBr00,pass_rating,,,,,,
player,201210220chi,chi,MarsBr00,rush_att,0,,,,,
player,201210220chi,chi,MarsBr00,rush_yds,0,,,,,
player,201210220chi,chi,MarsBr00,rush_td,0,,,,,
player,201210220chi,chi,MarsBr00,rush_long,0,,,,,
player,201210220chi,chi,MarsBr00,targets,10,,,,,
player,201210220chi,chi,MarsBr00,rec,6,,,,,
player,201210220chi,chi,MarsBr00,rec_yds,81,,,,,
player,201210220chi,chi,MarsBr00,rec_td,1,,,,,
player,201210220chi,chi,MarsBr00,rec_long,20,,,,,
player,201210220chi,chi,MarsBr00,fumbles,0,,,,,
player,201210220chi,chi,MarsBr00,fumbles_lost,0,,,,,
player,201210220chi,chi,HestDe99,pass_cmp,0,,,,,
player,201210220chi,chi,HestDe99,pass_att,0,,,,,
player,201210220chi,chi,HestDe99,pass_yds,0,,,,,
player,201210220chi,chi,HestDe99,pass_td,0,,,,,
player,201210220chi,chi,HestDe99,pass_int,0,,,,,
player,201210220chi,chi,HestDe99,pass_sacked,0,,,,,
player,201210220chi,chi,HestDe99,pass_sacked_yds,0,,,,,
player,201210220chi,chi,HestDe99,pass_long,0,,,,,
player,201210220chi,chi,HestDe99,pass_rating,,,,,,
player,201210220chi,chi,HestDe99,rush_att,0,,,,,
player,201210220chi,chi,HestDe99,rush_yds,0,,,,,
player,201210220chi,chi,HestDe99,rush_td,0,,,,,
player,201210220chi,chi,HestDe99,rush_long,0,,,,,
player,201210220chi,chi,HestDe99,targets,6,,,,,
player,201210220chi,chi,HestDe99,rec,3,,,,,
player,201210220chi,chi,HestDe99,rec_yds,38,,,,,
player,201210220chi,chi,HestDe99,rec_td,0,,,,,
player,201210220chi,chi,HestDe99,rec_long,23,,,,,
player,201210220chi,chi,HestDe99,fumbles,0,,,,,
player,201210220chi,chi,HestDe99,fumbles_lost,0,,,,,
player,201210220chi,chi,BennEa00,pass_cmp,0,,,,,
player,201210220chi,chi,BennEa00,pass_att,0,,,,,
player,201210220chi,chi,BennEa00,pass_yds,0,,,,,
player,201210220chi,chi,BennEa00,pass_td,0,,,,,
player,201210220chi,chi,BennEa00,pass_int,0,,,,,
player,201210220chi,chi,BennEa00,pass_sacked,0,,,,,
player,201210220chi,chi,BennEa00,pass_sacked_yds,0,,,,,
player,201210220chi,chi,BennEa00,pass_long,0,,,,,
player,201210220chi,chi,BennEa00,pass_rating,,,,,,
player,201210220chi,chi,BennEa00,rush_att,0,,,,,
player,201210220chi,chi,BennEa00,rush_yds,0,,,,,
player,201210220chi,chi,BennEa00,rush_td,0,,,,,
player,201210220chi,chi,BennEa00,rush_long,0,,,,,
player,201210220chi,chi,BennEa00,targets,6,,,,,
player,201210220chi,chi,BennEa00,rec,3,,,,,
player,201210220chi,chi,BennEa00,rec_yds,27,,,,,
player,201210220chi,chi,BennEa00,rec_td,0,,,,,
player,201210220chi,chi,BennEa00,rec_long,15,,,,,
player,201210220chi,chi,BennEa00,fumbles,0,,,,,
player,201210220chi,chi,BennEa00,fumbles_lost,0,,,,,
player,201210220chi,chi,DaviKe01,pass_cmp,0,,,,,
player,201210220chi,chi,DaviKe01,pass_att,0,,,,,
player,201210220chi,chi,DaviKe01,pass_yds,0,,,,,
player,201210220chi,chi,DaviKe01,pass_td,0,,,,,
player,201210220chi,chi,DaviKe01,pass_int,0,,,,,
player,201210220chi,chi,DaviKe01,pass_sacked,0,,,,,
player,201210220chi,chi,DaviKe01,pass_sacked_yds,0,,,,,
player,201210220chi,chi,DaviKe01,pass_long,0,,,,,
player,201210220chi,chi,DaviKe01,pass_rating,,,,,,
player,201210220chi,chi,DaviKe01,rush_att,0,,,,,
player,201210220chi,chi,DaviKe01,rush_yds,0,,,,,
player,201210220chi,chi,DaviKe01,rush_td,0,,,,,
player,201210220chi,chi,DaviKe01,rush_long,0,,,,,
player,201210220chi,chi,DaviKe01,targets,2,,,,,
player,201210220chi,chi,DaviKe01,rec,1,,,,,
player,201210220chi,chi,DaviKe01,rec_yds,3,,,,,
player,201210220chi,chi,DaviKe01,rec_td,0,,,,,
player,201210220chi,chi,DaviKe01,rec_long,3,,,,,
player,201210220chi,chi,DaviKe01,fumbles,0,,,,,
player,201210220chi,chi,DaviKe01,fumbles_lost,0,,,,,
player,201210220chi,chi,SpaeMa00,pass_cmp,0,,,,,
player,201210220chi,chi,SpaeMa00,pass_att,0,,,,,
player,201210220chi,chi,SpaeMa00,pass_yds,0,,,,,
player,201210220chi,chi,SpaeMa00,pass_td,0,,,,,
player,201210220chi,chi,SpaeMa00,pass_int,0,,,,,
player,201210220chi,chi,SpaeMa00,pass_sacked,0,,,,,
player,201210220chi,chi,SpaeMa00,pass_sacked_yds,0,,,,,
player,201210220chi,chi,SpaeMa00,pass_long,0,,,,,
player,201210220chi,chi,SpaeMa00,pass_rating,,,,,,
player,201210220chi,chi,SpaeMa00,rush_att,0,,,,,
player,201210220chi,chi,SpaeMa00,rush_yds,0,,,,,
player,201210220chi,chi,SpaeMa00,rush_td,0,,,,,
player,201210220chi,chi,SpaeMa00,rush_long,0,,,,,
player,201210220chi,chi,SpaeMa00,targets,1,,,,,
player,201210220chi,chi,SpaeMa00,rec,0,,,,,
player,201210220chi,chi,SpaeMa00,rec_yds,0,,,,,
player,201210220chi,chi,SpaeMa00,rec_td,0,,,,,
player,201210220chi,chi,SpaeMa00,rec_long,0,,,,,
player,201210220chi,chi,SpaeMa00,fumbles,0,,,,,
player,201210220chi,chi,SpaeMa00,fumbles_lost,0,,,,,
player,201210220chi,chi,AdamKy00,pass_cmp,0,,,,,
player,201210220chi,chi,AdamKy00,pass_att,0,,,,,
player,201210220chi,chi,AdamKy00,pass_yds,0,,,,,
player,201210220chi,chi,AdamKy00,pass_td,0,,,,,
player,201210220chi,chi,AdamKy00,pass_int,0,,,,,
player,201210220chi,chi,AdamKy00,pass_sacked,0,,,,,
player,201210220chi,chi,AdamKy00,pass_sacked_yds,0,,,,,
player,201210220chi,chi,AdamKy00,pass_long,0,,,,,
player,201210220chi,chi,AdamKy00,pass_rating,,,,,,
player,201210220chi,chi,AdamKy00,rush_att,0,,,,,
player,201210220chi,chi,AdamKy00,rush_yds,0,,,,,
player,201210220chi,chi,AdamKy00,rush_td,0,,,,,
player,201210220chi,chi,AdamKy00,rush_long,0,,,,,
player,201210220chi,chi,AdamKy00,targets,1,,,,,
player,201210220chi,chi,AdamKy00,rec,0,,,,,
player,201210220chi,chi,AdamKy00,rec_yds,0,,,,,
player,201210220chi,chi,AdamKy00,rec_td,0,,,,,
player,201210220chi,chi,AdamKy00,rec_long,0,,,,,
player,201210220chi,chi,AdamKy00,fumbles,0,,,,,
player,201210220chi,chi,AdamKy00,fumbles_lost,0,,,,,
player,201210220chi,det,AvriCl99,def_int,0,,,,,
player,201210220chi,det,AvriCl99,def_int_yds,0,,,,,
player,201210220chi,det,AvriCl99,def_int_td,0,,,,,
player,201210220chi,det,AvriCl99,def_int_long,0,,,,,
player,201210220chi,det,AvriCl99,pass_defended,0,,,,,
player,201210220chi,det,AvriCl99,sacks,1.0,,,,,
player,201210220chi,det,AvriCl99,tackles_combined,4,,,,,
player,201210220chi,det,AvriCl99,tackles_solo,3,,,,,
player,201210220chi,det,AvriCl99,tackles_assists,1,,,,,
player,201210220chi,det,AvriCl99,tackles_loss,0,,,,,
player,201210220chi,det,AvriCl99,qb_hits,1,,,,,
player,201210220chi,det,AvriCl99,fumbles_rec,0,,,,,
player,201210220chi,det,AvriCl99,fumbles_rec_yds,0,,,,,
player,201210220chi,det,AvriCl99,fumbles_rec_td,0,,,,,
player,201210220chi,det,AvriCl99,fumbles_forced,0,,,,,
player,201210220chi,det,GreeJo03,def_int,0,,,,,
player,201210220chi,det,GreeJo03,def_int_yds,0,,,,,
player,201210220chi,det,GreeJo03,def_int_td,0,,,,,
player,201210220chi,det,GreeJo03,def_int_long,0,,,,,
player,201210220chi,det,GreeJo03,pass_defended,0,,,,,
player,201210220chi,det,GreeJo03,sacks,1.0,,,,,
player,201210220chi,det,GreeJo03,tackles_combined,4,,,,,
player,201210220chi,det,GreeJo03,tackles_solo,3,,,,,
player,201210220chi,det,GreeJo03,tackles_assists,1,,,,,
player,201210220chi,det,GreeJo03,tackles_loss,1,,,,,
player,201210220chi,det,GreeJo03,qb_hits,1,,,,,
player,201210220chi,det,GreeJo03,fumbles_rec,0,,,,,
player,201210220chi,det,GreeJo03,fumbles_rec_yds,0,,,,,
player,201210220chi,det,GreeJo03,fumbles_rec_td,0,,,,,
player,201210220chi,det,GreeJo03,fumbles_forced,0,,,,,
player,201210220chi,det,VandKy99,def_int,0,,,,,
player,201210220chi,det,VandKy99,def_int_yds,0,,,,,
player,201210220chi,det,VandKy99,def_int_td,0,,,,,
player,201210220chi,det,VandKy99,def_int_long,0,,,,,
player,201210220chi,det,VandKy99,pass_defended,0,,,,,
player,201210220chi,det,VandKy99,sacks,1.0,,,,,
player,201210220chi,det,VandKy99,tackles_combined,2,,,,,
player,201210220chi,det,VandKy99,tackles_solo,2,,,,,
player,201210220chi,det,VandKy99,tackles_assists,0,,,,,
player,201210220chi,det,VandKy99,tackles_loss,1,,,,,
player,201210220chi,det,VandKy99,qb_hits,2,,,,,
player,201210220chi,det,VandKy99,fumbles_rec,0,,,,,
player,201210220chi,det,VandKy99,fumbles_rec_yds,0,,,,,
player,201210220chi,det,VandKy99,fumbles_rec_td,0,,,,,
player,201210220chi,det,VandKy99,fumbles_forced,0,,,,,
player,201210220chi,det,SuhxNd99,def_int,0,,,,,
player,201210220chi,det,SuhxNd99,def_int_yds,0,,,,,
player,201210220chi,det,SuhxNd99,def_int_td,0,,,,,
player,201210220chi,det,SuhxNd99,def_int_long,0,,,,,
player,201210220chi,det,SuhxNd99,pass_defended,0,,,,,
player,201210220chi,det,SuhxNd99,sacks,1.0,,,,,
player,201210220chi,det,SuhxNd99,tackles_combined,1,,,,,
player,201210220chi,det,SuhxNd99,tackles_solo,1,,,,,
player,201210220chi,det,SuhxNd99,tackles_assists,0,,,,,
player,201210220chi,det,SuhxNd99,tackles_loss,1,,,,,
player,201210220chi,det,SuhxNd99,qb_hits,2,,,,,
player,201210220chi,det,SuhxNd99,fumbles_rec,0,,,,,
player,201210220chi,det,SuhxNd99,fumbles_rec_yds,0,,,,,
player,201210220chi,det,SuhxNd99,fumbles_rec_td,0,,,,,
player,201210220chi,det,SuhxNd99,fumbles_forced,0,,,,,
player,201210220chi,det,DuraJu99,def_int,0,,,,,
