game,2012,12,20121125,201211250crd,ram,"St. Louis Rams",31,crd,"Arizona Cardinals",17
player,201211250crd,ram,ClemKe00,rush_td,0,,,,,
player,201211250crd,ram,ClemKe00,rush_long,0,,,,,
player,201211250crd,ram,ClemKe00,targets,0,,,,,
player,201211250crd,ram,ClemKe00,rec,0,,,,,
player,201211250crd,ram,ClemKe00,rec_yds,0,,,,,
player,201211250crd,ram,ClemKe00,rec_td,0,,,,,
player,201211250crd,ram,ClemKe00,rec_long,0,,,,,
player,201211250crd,ram,ClemKe00,fumbles,0,,,,,
player,201211250crd,ram,ClemKe00,fumbles_lost,0,,,,,
player,201211250crd,ram,JackSt00,pass_cmp,0,,,,,
player,201211250crd,ram,JackSt00,pass_att,0,,,,,
player,201211250crd,ram,JackSt00,pass_yds,0,,,,,
player,201211250crd,ram,JackSt00,pass_td,0,,,,,
player,201211250crd,ram,JackSt00,pass_int,0,,,,,
player,201211250crd,ram,JackSt00,pass_sacked,0,,,,,
player,201211250crd,ram,JackSt00,pass_sacked_yds,0,,,,,
player,201211250crd,ram,JackSt00,pass_long,0,,,,,
player,201211250crd,ram,JackSt00,pass_rating,,,,,,
player,201211250crd,ram,JackSt00,rush_att,24,,,,,
player,201211250crd,ram,JackSt00,rush_yds,139,,,,,
player,201211250crd,ram,JackSt00,rush_td,0,,,,,
player,201211250crd,ram,JackSt00,rush_long,46,,,,,
player,201211250crd,ram,JackSt00,targets,1,,,,,
player,201211250crd,ram,JackSt00,rec,0,,,,,
player,201211250crd,ram,JackSt00,rec_yds,0,,,,,
player,201211250crd,ram,JackSt00,rec_td,0,,,,,
player,201211250crd,ram,JackSt00,rec_long,0,,,,,
player,201211250crd,ram,JackSt00,fumbles,0,,,,,
player,201211250crd,ram,JackSt00,fumbles_lost,0,,,,,
player,201211250crd,ram,RichDa00,pass_cmp,0,,,,,
player,201211250crd,ram,RichDa00,pass_att,0,,,,,
player,201211250crd,ram,RichDa00,pass_yds,0,,,,,
player,201211250crd,ram,RichDa00,pass_td,0,,,,,
player,201211250crd,ram,RichDa00,pass_int,0,,,,,
player,201211250crd,ram,RichDa00,pass_sacked,0,,,,,
player,201211250crd,ram,RichDa00,pass_sacked_yds,0,,,,,
player,201211250crd,ram,RichDa00,pass_long,0,,,,,
player,201211250crd,ram,RichDa00,pass_rating,,,,,,
player,201211250crd,ram,RichDa00,rush_att,7,,,,,
player,201211250crd,ram,RichDa00,rush_yds,32,,,,,
player,201211250crd,ram,RichDa00,rush_td,0,,,,,
player,201211250crd,ram,RichDa00,rush_long,9,,,,,
player,201211250crd,ram,RichDa00,targets,0,,,,,
player,201211250crd,ram,RichDa00,rec,0,,,,,
player,201211250crd,ram,RichDa00,rec_yds,0,,,,,
player,201211250crd,ram,RichDa00,rec_td,0,,,,,
player,201211250crd,ram,RichDa00,rec_long,0,,,,,
player,201211250crd,ram,RichDa00,fumbles,0,,,,,
player,201211250crd,ram,RichDa00,fumbles_lost,0,,,,,
player,201211250crd,ram,GiveCh00,pass_cmp,0,,,,,
player,201211250crd,ram,GiveCh00,pass_att,0,,,,,
player,201211250crd,ram,GiveCh00,pass_yds,0,,,,,
player,201211250crd,ram,GiveCh00,pass_td,0,,,,,
player,201211250crd,ram,GiveCh00,pass_int,0,,,,,
player,201211250crd,ram,GiveCh00,pass_sacked,0,,,,,
player,201211250crd,ram,GiveCh00,pass_sacked_yds,0,,,,,
player,201211250crd,ram,GiveCh00,pass_long,0,,,,,
player,201211250crd,ram,GiveCh00,pass_rating,,,,,,
player,201211250crd,ram,GiveCh00,rush_att,1,,,,,
player,201211250crd,ram,GiveCh00,rush_yds,1,,,,,
player,201211250crd,ram,GiveCh00,rush_td,0,,,,,
player,201211250crd,ram,GiveCh00,rush_long,1,,,,,
player,201211250crd,ram,GiveCh00,targets,6,,,,,
player,201211250crd,ram,GiveCh00,rec,5,,,,,
player,201211250crd,ram,GiveCh00,rec_yds,115,,,,,
player,201211250crd,ram,GiveCh00,rec_td,1,,,,,
player,201211250crd,ram,GiveCh00,rec_long,37,,,,,
player,201211250crd,ram,GiveCh00,fumbles,0,,,,,
player,201211250crd,ram,GiveCh00,fumbles_lost,0,,,,,
player,201211250crd,ram,AmenDa00,pass_cmp,0,,,,,
player,201211250crd,ram,AmenDa00,pass_att,0,,,,,
player,201211250crd,ram,AmenDa00,pass_yds,0,,,,,
player,201211250crd,ram,AmenDa00,pass_td,0,,,,,
player,201211250crd,ram,AmenDa00,pass_int,0,,,,,
player,201211250crd,ram,AmenDa00,pass_sacked,0,,,,,
player,201211250crd,ram,AmenDa00,pass_sacked_yds,0,,,,,
player,201211250crd,ram,AmenDa00,pass_long,0,,,,,
player,201211250crd,ram,AmenDa00,pass_rating,,,,,,
player,201211250crd,ram,AmenDa00,rush_att,0,,,,,
player,201211250crd,ram,AmenDa00,rush_yds,0,,,,,
player,201211250crd,ram,AmenDa00,rush_td,0,,,,,
player,201211250crd,ram,AmenDa00,rush_long,0,,,,,
player,201211250crd,ram,AmenDa00,targets,1,,,,,
player,201211250crd,ram,AmenDa00,rec,1,,,,,
player,201211250crd,ram,AmenDa00,rec_yds,38,,,,,
player,201211250crd,ram,AmenDa00,rec_td,0,,,,,
player,201211250crd,ram,AmenDa00,rec_long,38,,,,,
player,201211250crd,ram,AmenDa00,fumbles,0,,,,,
player,201211250crd,ram,AmenDa00,fumbles_lost,0,,,,,
player,201211250crd,ram,KendLa00,pass_cmp,0,,,,,
player,201211250crd,ram,KendLa00,pass_att,0,,,,,
player,201211250crd,ram,KendLa00,pass_yds,0,,,,,
player,201211250crd,ram,KendLa00,pass_td,0,,,,,
player,201211250crd,ram,KendLa00,pass_int,0,,,,,
player,201211250crd,ram,KendLa00,pass_sacked,0,,,,,
player,201211250crd,ram,KendLa00,pass_sacked_yds,0,,,,,
player,201211250crd,ram,KendLa00,pass_long,0,,,,,
player,201211250crd,ram,KendLa00,pass_rating,,,,,,
player,201211250crd,ram,KendLa00,rush_att,0,,,,,
player,201211250crd,ram,KendLa00,rush_yds,0,,,,,
player,201211250crd,ram,KendLa00,rush_td,0,,,,,
player,201211250crd,ram,KendLa00,rush_long,0,,,,,
player,201211250crd,ram,KendLa00,targets,2,,,,,
player,201211250crd,ram,KendLa00,rec,1,,,,,
player,201211250crd,ram,KendLa00,rec_yds,37,,,,,
player,201211250crd,ram,KendLa00,rec_td,1,,,,,
player,201211250crd,ram,KendLa00,rec_long,37,,,,,
player,201211250crd,ram,KendLa00,fumbles,0,,,,,
player,201211250crd,ram,KendLa00,fumbles_lost,0,,,,,
player,201211250crd,ram,MullMa00,pass_cmp,0,,,,,
player,201211250crd,ram,MullMa00,pass_att,0,,,,,
player,201211250crd,ram,MullMa00,pass_yds,0,,,,,
player,201211250crd,ram,MullMa00,pass_td,0,,,,,
player,201211250crd,ram,MullMa00,pass_int,0,,,,,
player,201211250crd,ram,MullMa00,pass_sacked,0,,,,,
player,201211250crd,ram,MullMa00,pass_sacked_yds,0,,,,,
player,201211250crd,ram,MullMa00,pass_long,0,,,,,
player,201211250crd,ram,MullMa00,pass_rating,,,,,,
player,201211250crd,ram,MullMa00,rush_att,0,,,,,
player,201211250crd,ram,MullMa00,rush_yds,0,,,,,
player,201211250crd,ram,MullMa00,rush_td,0,,,,,
player,201211250crd,ram,MullMa00,rush_long,0,,,,,
player,201211250crd,ram,MullMa00,targets,1,,,,,
player,201211250crd,ram,MullMa00,rec,1,,,,,
player,201211250crd,ram,MullMa00,rec_yds,15,,,,,
player,201211250crd,ram,MullMa00,rec_td,0,,,,,
player,201211250crd,ram,MullMa00,rec_long,15,,,,,
player,201211250crd,ram,MullMa00,fumbles,0,,,,,
player,201211250crd,ram,MullMa00,fumbles_lost,0,,,,,
player,201211250crd,ram,GibsBr00,pass_cmp,0,,,,,
player,201211250crd,ram,GibsBr00,pass_att,0,,,,,
player,201211250crd,ram,GibsBr00,pass_yds,0,,,,,
player,201211250crd,ram,GibsBr00,pass_td,0,,,,,
player,201211250crd,ram,GibsBr00,pass_int,0,,,,,
player,201211250crd,ram,GibsBr00,pass_sacked,0,,,,,
player,201211250crd,ram,GibsBr00,pass_sacked_yds,0,,,,,
player,201211250crd,ram,GibsBr00,pass_long,0,,,,,
player,201211250crd,ram,GibsBr00,pass_rating,,,,,,
player,201211250crd,ram,GibsBr00,rush_att,0,,,,,
player,201211250crd,ram,GibsBr00,rush_yds,0,,,,,
player,201211250crd,ram,GibsBr00,rush_td,0,,,,,
player,201211250crd,ram,GibsBr00,rush_long,0,,,,,
player,201211250crd,ram,GibsBr00,targets,3,,,,,
player,201211250crd,ram,GibsBr00,rec,0,,,,,
player,201211250crd,ram,GibsBr00,rec_yds,0,,,,,
player,201211250crd,ram,GibsBr00,rec_td,0,,,,,
player,201211250crd,ram,GibsBr00,rec_long,0,,,,,
player,201211250crd,ram,GibsBr00,fumbles,0,,,,,
player,201211250crd,ram,GibsBr00,fumbles_lost,0,,,,,
player,201211250crd,ram,QuicBr00,pass_cmp,0,,,,,
player,201211250crd,ram,QuicBr00,pass_att,0,,,,,
player,201211250crd,ram,QuicBr00,pass_yds,0,,,,,
player,201211250crd,ram,QuicBr00,pass_td,0,,,,,
player,201211250crd,ram,QuicBr00,pass_int,0,,,,,
player,201211250crd,ram,QuicBr00,pass_sacked,0,,,,,
player,201211250crd,ram,QuicBr00,pass_sacked_yds,0,,,,,
player,201211250crd,ram,QuicBr00,pass_long,0,,,,,
player,201211250crd,ram,QuicBr00,pass_rating,,,,,,
player,201211250crd,ram,QuicBr00,rush_att,0,,,,,
player,201211250crd,ram,QuicBr00,rush_yds,0,,,,,
player,201211250crd,ram,QuicBr00,rush_td,0,,,,,
player,201211250crd,ram,QuicBr00,rush_long,0,,,,,
player,201211250crd,ram,QuicBr00,targets,1,,,,,
player,201211250crd,ram,QuicBr00,rec,0,,,,,
player,201211250crd,ram,QuicBr00,rec_yds,0,,,,,
player,201211250crd,ram,QuicBr00,rec_td,0,,,,,
player,201211250crd,ram,QuicBr00,rec_long,0,,,,,
player,201211250crd,ram,QuicBr00,fumbles,0,,,,,
player,201211250crd,ram,QuicBr00,fumbles_lost,0,,,,,
player,201211250crd,ram,PettAu00,pass_cmp,0,,,,,
player,201211250crd,ram,PettAu00,pass_att,0,,,,,
player,201211250crd,ram,PettAu00,pass_yds,0,,,,,
player,201211250crd,ram,PettAu00,pass_td,0,,,,,
player,201211250crd,ram,PettAu00,pass_int,0,,,,,
player,201211250crd,ram,PettAu00,pass_sacked,0,,,,,
player,201211250crd,ram,PettAu00,pass_sacked_yds,0,,,,,
player,201211250crd,ram,PettAu00,pass_long,0,,,,,
player,201211250crd,ram,PettAu00,pass_rating,,,,,,
player,201211250crd,ram,PettAu00,rush_att,0,,,,,
player,201211250crd,ram,PettAu00,rush_yds,0,,,,,
player,201211250crd,ram,PettAu00,rush_td,0,,,,,
player,201211250crd,ram,PettAu00,rush_long,0,,,,,
player,201211250crd,ram,PettAu00,targets,2,,,,,
player,201211250crd,ram,PettAu00,rec,0,,,,,
player,201211250crd,ram,PettAu00,rec_yds,0,,,,,
player,201211250crd,ram,PettAu00,rec_td,0,,,,,
player,201211250crd,ram,PettAu00,rec_long,0,,,,,
player,201211250crd,ram,PettAu00,fumbles,0,,,,,
player,201211250crd,ram,PettAu00,fumbles_lost,0,,,,,
player,201211250crd,crd,LindRy00,pass_cmp,31,,,,,
player,201211250crd,crd,LindRy00,pass_att,52,,,,,
player,201211250crd,crd,LindRy00,pass_yds,312,,,,,
player,201211250crd,crd,LindRy00,pass_td,0,,,,,
player,201211250crd,crd,LindRy00,pass_int,4,,,,,
player,201211250crd,crd,LindRy00,pass_sacked,2,,,,,
player,201211250crd,crd,LindRy00,pass_sacked_yds,11,,,,,
player,201211250crd,crd,LindRy00,pass_long,28,,,,,
player,201211250crd,crd,LindRy00,pass_rating,44.7,,,,,
player,201211250crd,crd,LindRy00,rush_att,1,,,,,
player,201211250crd,crd,LindRy00,rush_yds,1,,,,,
player,201211250crd,crd,LindRy00,rush_td,0,,,,,
player,201211250crd,crd,LindRy00,rush_long,1,,,,,
player,201211250crd,crd,LindRy00,targets,0,,,,,
player,201211250crd,crd,LindRy00,rec,0,,,,,
player,201211250crd,crd,LindRy00,rec_yds,0,,,,,
player,201211250crd,crd,LindRy00,rec_td,0,,,,,
player,201211250crd,crd,LindRy00,rec_long,0,,,,,
player,201211250crd,crd,LindRy00,fumbles,0,,,,,
player,201211250crd,crd,LindRy00,fumbles_lost,0,,,,,
player,201211250crd,crd,WellCh00,pass_cmp,0,,,,,
player,201211250crd,crd,WellCh00,pass_att,0,,,,,
player,201211250crd,crd,WellCh00,pass_yds,0,,,,,
player,201211250crd,crd,WellCh00,pass_td,0,,,,,
player,201211250crd,crd,WellCh00,pass_int,0,,,,,
player,201211250crd,crd,WellCh00,pass_sacked,0,,,,,
player,201211250crd,crd,WellCh00,pass_sacked_yds,0,,,,,
player,201211250crd,crd,WellCh00,pass_long,0,,,,,
player,201211250crd,crd,WellCh00,pass_rating,,,,,,
player,201211250crd,crd,WellCh00,rush_att,17,,,,,
player,201211250crd,crd,WellCh00,rush_yds,48,,,,,
player,201211250crd,crd,WellCh00,rush_td,2,,,,,
player,201211250crd,crd,WellCh00,rush_long,12,,,,,
player,201211250crd,crd,WellCh00,targets,0,,,,,
player,201211250crd,crd,WellCh00,rec,0,,,,,
player,201211250crd,crd,WellCh00,rec_yds,0,,,,,
player,201211250crd,crd,WellCh00,rec_td,0,,,,,
player,201211250crd,crd,WellCh00,rec_long,0,,,,,
player,201211250crd,crd,WellCh00,fumbles,0,,,,,
player,201211250crd,crd,WellCh00,fumbles_lost,0,,,,,
player,201211250crd,crd,RobeAn00,pass_cmp,0,,,,,
player,201211250crd,crd,RobeAn00,pass_att,0,,,,,
player,201211250crd,crd,RobeAn00,pass_yds,0,,,,,
player,201211250crd,crd,RobeAn00,pass_td,0,,,,,
player,201211250crd,crd,RobeAn00,pass_int,0,,,,,
player,201211250crd,crd,RobeAn00,pass_sacked,0,,,,,
player,201211250crd,crd,RobeAn00,pass_sacked_yds,0,,,,,
player,201211250crd,crd,RobeAn00,pass_long,0,,,,,
player,201211250crd,crd,RobeAn00,pass_rating,,,,,,
player,201211250crd,crd,RobeAn00,rush_att,1,,,,,
player,201211250crd,crd,RobeAn00,rush_yds,13,,,,,
player,201211250crd,crd,RobeAn00,rush_td,0,,,,,
player,201211250crd,crd,RobeAn00,rush_long,13,,,,,
player,201211250crd,crd,RobeAn00,targets,13,,,,,
player,201211250crd,crd,RobeAn00,rec,9,,,,,
player,201211250crd,crd,RobeAn00,rec_yds,92,,,,,
player,201211250crd,crd,RobeAn00,rec_td,0,,,,,
player,201211250crd,crd,RobeAn00,rec_long,21,,,,,
player,201211250crd,crd,RobeAn00,fumbles,0,,,,,
player,201211250crd,crd,RobeAn00,fumbles_lost,0,,,,,
player,201211250crd,crd,PoweWi00,pass_cmp,0,,,,,
player,201211250crd,crd,PoweWi00,pass_att,0,,,,,
player,201211250crd,crd,PoweWi00,pass_yds,0,,,,,
player,201211250crd,crd,PoweWi00,pass_td,0,,,,,
player,201211250crd,crd,PoweWi00,pass_int,0,,,,,
player,201211250crd,crd,PoweWi00,pass_sacked,0,,,,,
player,201211250crd,crd,PoweWi00,pass_sacked_yds,0,,,,,
player,201211250crd,crd,PoweWi00,pass_long,0,,,,,
player,201211250crd,crd,PoweWi00,pass_rating,,,,,,
player,201211250crd,crd,PoweWi00,rush_att,3,,,,,
player,201211250crd,crd,PoweWi00,rush_yds,11,,,,,
player,201211250crd,crd,PoweWi00,rush_td,0,,,,,
player,201211250crd,crd,PoweWi00,rush_long,11,,,,,
player,201211250crd,crd,PoweWi00,targets,9,,,,,
player,201211250crd,crd,PoweWi00,rec,6,,,,,
player,201211250crd,crd,PoweWi00,rec_yds,63,,,,,
player,201211250crd,crd,PoweWi00,rec_td,0,,,,,
player,201211250crd,crd,PoweWi00,rec_long,25,,,,,
player,201211250crd,crd,PoweWi00,fumbles,0,,,,,
player,201211250crd,crd,PoweWi00,fumbles_lost,0,,,,,
player,201211250crd,crd,StepLa00,pass_cmp,0,,,,,
player,201211250crd,crd,StepLa00,pass_att,0,,,,,
player,201211250crd,crd,StepLa00,pass_yds,0,,,,,
player,201211250crd,crd,StepLa00,pass_td,0,,,,,
player,201211250crd,crd,StepLa00,pass_int,0,,,,,
player,201211250crd,crd,StepLa00,pass_sacked,0,,,,,
player,201211250crd,crd,StepLa00,pass_sacked_yds,0,,,,,
player,201211250crd,crd,StepLa00,pass_long,0,,,,,
player,201211250crd,crd,StepLa00,pass_rating,,,,,,
player,201211250crd,crd,StepLa00,rush_att,1,,,,,
player,201211250crd,crd,StepLa00,rush_yds,1,,,,,
player,201211250crd,crd,StepLa00,rush_td,0,,,,,
player,201211250crd,crd,StepLa00,rush_long,1,,,,,
player,201211250crd,crd,StepLa00,targets,1,,,,,
player,201211250crd,crd,StepLa00,rec,0,,,,,
player,201211250crd,crd,StepLa00,rec_yds,0,,,,,
player,201211250crd,crd,StepLa00,rec_td,0,,,,,
player,201211250crd,crd,StepLa00,rec_long,0,,,,,
player,201211250crd,crd,StepLa00,fumbles,0,,,,,
player,201211250crd,crd,StepLa00,fumbles_lost,0,,,,,
player,201211250crd,crd,HousRo01,pass_cmp,0,,,,,
player,201211250crd,crd,HousRo01,pass_att,0,,,,,
player,201211250crd,crd,HousRo01,pass_yds,0,,,,,
player,201211250crd,crd,HousRo01,pass_td,0,,,,,
player,201211250crd,crd,HousRo01,pass_int,0,,,,,
player,201211250crd,crd,HousRo01,pass_sacked,0,,,,,
player,201211250crd,crd,HousRo01,pass_sacked_yds,0,,,,,
player,201211250crd,crd,HousRo01,pass_long,0,,,,,
player,201211250crd,crd,HousRo01,pass_rating,,,,,,
player,201211250crd,crd,HousRo01,rush_att,0,,,,,
player,201211250crd,crd,HousRo01,rush_yds,0,,,,,
player,201211250crd,crd,HousRo01,rush_td,0,,,,,
player,201211250crd,crd,HousRo01,rush_long,0,,,,,
player,201211250crd,crd,HousRo01,targets,11,,,,,
player,201211250crd,crd,HousRo01,rec,8,,,,,
player,201211250crd,crd,HousRo01,rec_yds,82,,,,,
player,201211250crd,crd,HousRo01,rec_td,0,,,,,
player,201211250crd,crd,HousRo01,rec_long,28,,,,,
player,201211250crd,crd,HousRo01,fumbles,0,,,,,
player,201211250crd,crd,HousRo01,fumbles_lost,0,,,,,
player,201211250crd,crd,FloyMi00,pass_cmp,0,,,,,
player,201211250crd,crd,FloyMi00,pass_att,0,,,,,
player,201211250crd,crd,FloyMi00,pass_yds,0,,,,,
player,201211250crd,crd,FloyMi00,pass_td,0,,,,,
player,201211250crd,crd,FloyMi00,pass_int,0,,,,,
player,201211250crd,crd,FloyMi00,pass_sacked,0,,,,,
player,201211250crd,crd,FloyMi00,pass_sacked_yds,0,,,,,
player,201211250crd,crd,FloyMi00,pass_long,0,,,,,
player,201211250crd,crd,FloyMi00,pass_rating,,,,,,
player,201211250crd,crd,FloyMi00,rush_att,0,,,,,
player,201211250crd,crd,FloyMi00,rush_yds,0,,,,,
player,201211250crd,crd,FloyMi00,rush_td,0,,,,,
player,201211250crd,crd,FloyMi00,rush_long,0,,,,,
player,201211250crd,crd,FloyMi00,targets,4,,,,,
player,201211250crd,crd,FloyMi00,rec,4,,,,,
player,201211250crd,crd,FloyMi00,rec_yds,35,,,,,
player,201211250crd,crd,FloyMi00,rec_td,0,,,,,
player,201211250crd,crd,FloyMi00,rec_long,15,,,,,
player,201211250crd,crd,FloyMi00,fumbles,0,,,,,
player,201211250crd,crd,FloyMi00,fumbles_lost,0,,,,,
player,201211250crd,crd,FitzLa00,pass_cmp,0,,,,,
player,201211250crd,crd,FitzLa00,pass_att,0,,,,,
player,201211250crd,crd,FitzLa00,pass_yds,0,,,,,
player,201211250crd,crd,FitzLa00,pass_td,0,,,,,
player,201211250crd,crd,FitzLa00,pass_int,0,,,,,
player,201211250crd,crd,FitzLa00,pass_sacked,0,,,,,
player,201211250crd,crd,FitzLa00,pass_sacked_yds,0,,,,,
player,201211250crd,crd,FitzLa00,pass_long,0,,,,,
player,201211250crd,crd,FitzLa00,pass_rating,,,,,,
player,201211250crd,crd,FitzLa00,rush_att,0,,,,,
player,201211250crd,crd,FitzLa00,rush_yds,0,,,,,
player,201211250crd,crd,FitzLa00,rush_td,0,,,,,
player,201211250crd,crd,FitzLa00,rush_long,0,,,,,
player,201211250crd,crd,FitzLa00,targets,12,,,,,
player,201211250crd,crd,FitzLa00,rec,3,,,,,
player,201211250crd,crd,FitzLa00,rec_yds,31,,,,,
player,201211250crd,crd,FitzLa00,rec_td,0,,,,,
player,201211250crd,crd,FitzLa00,rec_long,13,,,,,
player,201211250crd,crd,FitzLa00,fumbles,0,,,,,
player,201211250crd,crd,FitzLa00,fumbles_lost,0,,,,,
player,201211250crd,crd,KingJe00,pass_cmp,0,,,,,
player,201211250crd,crd,KingJe00,pass_att,0,,,,,
player,201211250crd,crd,KingJe00,pass_yds,0,,,,,
player,201211250crd,crd,KingJe00,pass_td,0,,,,,
player,201211250crd,crd,KingJe00,pass_int,0,,,,,
player,201211250crd,crd,KingJe00,pass_sacked,0,,,,,
player,201211250crd,crd,KingJe00,pass_sacked_yds,0,,,,,
player,201211250crd,crd,KingJe00,pass_long,0,,,,,
player,201211250crd,crd,KingJe00,pass_rating,,,,,,
player,201211250crd,crd,KingJe00,rush_att,0,,,,,
player,201211250crd,crd,KingJe00,rush_yds,0,,,,,
player,201211250crd,crd,KingJe00,rush_td,0,,,,,
player,201211250crd,crd,KingJe00,rush_long,0,,,,,
player,201211250crd,crd,KingJe00,targets,1,,,,,
player,201211250crd,crd,KingJe00,rec,1,,,,,
player,201211250crd,crd,KingJe00,rec_yds,9,,,,,
player,201211250crd,crd,KingJe00,rec_td,0,,,,,
player,201211250crd,crd,KingJe00,rec_long,9,,,,,
player,201211250crd,crd,KingJe00,fumbles,0,,,,,
player,201211250crd,crd,KingJe00,fumbles_lost,0,,,,,
player,201211250crd,crd,ByrdLa00,pass_cmp,0,,,,,
player,201211250crd,crd,ByrdLa00,pass_att,0,,,,,
player,201211250crd,crd,ByrdLa00,pass_yds,0,,,,,
player,201211250crd,crd,ByrdLa00,pass_td,0,,,,,
player,201211250crd,crd,ByrdLa00,pass_int,0,,,,,
player,201211250crd,crd,ByrdLa00,pass_sacked,0,,,,,
player,201211250crd,crd,ByrdLa00,pass_sacked_yds,0,,,,,
player,201211250crd,crd,ByrdLa00,pass_long,0,,,,,
player,201211250crd,crd,ByrdLa00,pass_rating,,,,,,
player,201211250crd,crd,ByrdLa00,rush_att,0,,,,,
player,201211250crd,crd,ByrdLa00,rush_yds,0,,,,,
player,201211250crd,crd,ByrdLa00,rush_td,0,,,,,
player,201211250crd,crd,ByrdLa00,rush_long,0,,,,,
player,201211250crd,crd,ByrdLa00,targets,1,,,,,
player,201211250crd,crd,ByrdLa00,rec,0,,,,,
player,201211250crd,crd,ByrdLa00,rec_yds,0,,,,,
player,201211250crd,crd,ByrdLa00,rec_td,0,,,,,
player,201211250crd,crd,ByrdLa00,rec_long,0,,,,,
player,201211250crd,crd,ByrdLa00,fumbles,0,,,,,
player,201211250crd,crd,ByrdLa00,fumbles_lost,0,,,,,
player,201211250crd,ram,JenkJa03,def_int,2,,,,,
player,201211250crd,ram,JenkJa03,def_int_yds,75,,,,,
player,201211250crd,ram,JenkJa03,def_int_td,2,,,,,
player,201211250crd,ram,JenkJa03,def_int_long,39,,,,,
player,201211250crd,ram,JenkJa03,pass_defended,2,,,,,
player,201211250crd,ram,JenkJa03,sacks,0.0,,,,,
player,201211250crd,ram,JenkJa03,tackles_combined,2,,,,,
player,201211250crd,ram,JenkJa03,tackles_solo,2,,,,,
player,201211250crd,ram,JenkJa03,tackles_assists,0,,,,,
player,201211250crd,ram,JenkJa03,tackles_loss,0,,,,,
player,201211250crd,ram,JenkJa03,qb_hits,0,,,,,
player,201211250crd,ram,JenkJa03,fumbles_rec,0,,,,,
player,201211250crd,ram,JenkJa03,fumbles_rec_yds,0,,,,,
player,201211250crd,ram,JenkJa03,fumbles_rec_td,0,,,,,
player,201211250crd,ram,JenkJa03,fumbles_forced,0,,,,,
player,201211250crd,ram,LaurJa99,def_int,1,,,,,
