game,2012,1,20120909,201209090oti,nwe,"New England Patriots",34,oti,"Tennessee Titans",13
player,201209090oti,nwe,JoneCh03,fumbles_rec_td,0,,,,,
player,201209090oti,nwe,JoneCh03,fumbles_forced,1,,,,,
player,201209090oti,nwe,CunnJe99,def_int,0,,,,,
player,201209090oti,nwe,CunnJe99,def_int_yds,0,,,,,
player,201209090oti,nwe,CunnJe99,def_int_td,0,,,,,
player,201209090oti,nwe,CunnJe99,def_int_long,0,,,,,
player,201209090oti,nwe,CunnJe99,pass_defended,0,,,,,
player,201209090oti,nwe,CunnJe99,sacks,1.0,,,,,
player,201209090oti,nwe,CunnJe99,tackles_combined,3,,,,,
player,201209090oti,nwe,CunnJe99,tackles_solo,2,,,,,
player,201209090oti,nwe,CunnJe99,tackles_assists,1,,,,,
player,201209090oti,nwe,CunnJe99,tackles_loss,1,,,,,
player,201209090oti,nwe,CunnJe99,qb_hits,1,,,,,
player,201209090oti,nwe,CunnJe99,fumbles_rec,0,,,,,
player,201209090oti,nwe,CunnJe99,fumbles_rec_yds,0,,,,,
player,201209090oti,nwe,CunnJe99,fumbles_rec_td,0,,,,,
player,201209090oti,nwe,CunnJe99,fumbles_forced,0,,,,,
player,201209090oti,nwe,MayoJe99,def_int,0,,,,,
player,201209090oti,nwe,MayoJe99,def_int_yds,0,,,,,
player,201209090oti,nwe,MayoJe99,def_int_td,0,,,,,
player,201209090oti,nwe,MayoJe99,def_int_long,0,,,,,
player,201209090oti,nwe,MayoJe99,pass_defended,1,,,,,
player,201209090oti,nwe,MayoJe99,sacks,0.0,,,,,
player,201209090oti,nwe,MayoJe99,tackles_combined,13,,,,,
player,201209090oti,nwe,MayoJe99,tackles_solo,9,,,,,
player,201209090oti,nwe,MayoJe99,tackles_assists,4,,,,,
player,201209090oti,nwe,MayoJe99,tackles_loss,0,,,,,
player,201209090oti,nwe,MayoJe99,qb_hits,0,,,,,
player,201209090oti,nwe,MayoJe99,fumbles_rec,0,,,,,
player,201209090oti,nwe,MayoJe99,fumbles_rec_yds,0,,,,,
player,201209090oti,nwe,MayoJe99,fumbles_rec_td,0,,,,,
player,201209090oti,nwe,MayoJe99,fumbles_forced,0,,,,,
player,201209090oti,nwe,McCoDe99,def_int,0,,,,,
player,201209090oti,nwe,McCoDe99,def_int_yds,0,,,,,
player,201209090oti,nwe,McCoDe99,def_int_td,0,,,,,
player,201209090oti,nwe,McCoDe99,def_int_long,0,,,,,
player,201209090oti,nwe,McCoDe99,pass_defended,2,,,,,
player,201209090oti,nwe,McCoDe99,sacks,0.0,,,,,
player,201209090oti,nwe,McCoDe99,tackles_combined,7,,,,,
player,201209090oti,nwe,McCoDe99,tackles_solo,5,,,,,
player,201209090oti,nwe,McCoDe99,tackles_assists,2,,,,,
player,201209090oti,nwe,McCoDe99,tackles_loss,0,,,,,
player,201209090oti,nwe,McCoDe99,qb_hits,0,,,,,
player,201209090oti,nwe,McCoDe99,fumbles_rec,0,,,,,
player,201209090oti,nwe,McCoDe99,fumbles_rec_yds,0,,,,,
player,201209090oti,nwe,McCoDe99,fumbles_rec_td,0,,,,,
player,201209090oti,nwe,McCoDe99,fumbles_forced,0,,,,,
player,201209090oti,nwe,HighDo01,def_int,0,,,,,
player,201209090oti,nwe,HighDo01,def_int_yds,0,,,,,
player,201209090oti,nwe,HighDo01,def_int_td,0,,,,,
player,201209090oti,nwe,HighDo01,def_int_long,0,,,,,
player,201209090oti,nwe,HighDo01,pass_defended,0,,,,,
player,201209090oti,nwe,HighDo01,sacks,0.0,,,,,
player,201209090oti,nwe,HighDo01,tackles_combined,5,,,,,
player,201209090oti,nwe,HighDo01,tackles_solo,4,,,,,
player,201209090oti,nwe,HighDo01,tackles_assists,1,,,,,
player,201209090oti,nwe,HighDo01,tackles_loss,1,,,,,
player,201209090oti,nwe,HighDo01,qb_hits,0,,,,,
player,201209090oti,nwe,HighDo01,fumbles_rec,1,,,,,
player,201209090oti,nwe,HighDo01,fumbles_rec_yds,6,,,,,
player,201209090oti,nwe,HighDo01,fumbles_rec_td,1,,,,,
player,201209090oti,nwe,HighDo01,fumbles_forced,0,,,,,
player,201209090oti,nwe,ChunPa99,def_int,0,,,,,
player,201209090oti,nwe,ChunPa99,def_int_yds,0,,,,,
player,201209090oti,nwe,ChunPa99,def_int_td,0,,,,,
player,201209090oti,nwe,ChunPa99,def_int_long,0,,,,,
player,201209090oti,nwe,ChunPa99,pass_defended,0,,,,,
player,201209090oti,nwe,ChunPa99,sacks,0.0,,,,,
player,201209090oti,nwe,ChunPa99,tackles_combined,4,,,,,
player,201209090oti,nwe,ChunPa99,tackles_solo,2,,,,,
player,201209090oti,nwe,ChunPa99,tackles_assists,2,,,,,
player,201209090oti,nwe,ChunPa99,tackles_loss,0,,,,,
player,201209090oti,nwe,ChunPa99,qb_hits,0,,,,,
player,201209090oti,nwe,ChunPa99,fumbles_rec,0,,,,,
player,201209090oti,nwe,ChunPa99,fumbles_rec_yds,0,,,,,
player,201209090oti,nwe,ChunPa99,fumbles_rec_td,0,,,,,
player,201209090oti,nwe,ChunPa99,fumbles_forced,0,,,,,
player,201209090oti,nwe,DowlRa00,def_int,0,,,,,
player,201209090oti,nwe,DowlRa00,def_int_yds,0,,,,,
player,201209090oti,nwe,DowlRa00,def_int_td,0,,,,,
player,201209090oti,nwe,DowlRa00,def_int_long,0,,,,,
player,201209090oti,nwe,DowlRa00,pass_defended,0,,,,,
player,201209090oti,nwe,DowlRa00,sacks,0.0,,,,,
player,201209090oti,nwe,DowlRa00,tackles_combined,4,,,,,
player,201209090oti,nwe,DowlRa00,tackles_solo,3,,,,,
player,201209090oti,nwe,DowlRa00,tackles_assists,1,,,,,
player,201209090oti,nwe,DowlRa00,tackles_loss,1,,,,,
player,201209090oti,nwe,DowlRa00,qb_hits,0,,,,,
player,201209090oti,nwe,DowlRa00,fumbles_rec,0,,,,,
player,201209090oti,nwe,DowlRa00,fumbles_rec_yds,0,,,,,
player,201209090oti,nwe,DowlRa00,fumbles_rec_td,0,,,,,
player,201209090oti,nwe,DowlRa00,fumbles_forced,0,,,,,
player,201209090oti,nwe,ArriKy00,def_int,0,,,,,
player,201209090oti,nwe,ArriKy00,def_int_yds,0,,,,,
player,201209090oti,nwe,ArriKy00,def_int_td,0,,,,,
player,201209090oti,nwe,ArriKy00,def_int_long,0,,,,,
player,201209090oti,nwe,ArriKy00,pass_defended,1,,,,,
player,201209090oti,nwe,ArriKy00,sacks,0.0,,,,,
player,201209090oti,nwe,ArriKy00,tackles_combined,2,,,,,
player,201209090oti,nwe,ArriKy00,tackles_solo,2,,,,,
player,201209090oti,nwe,ArriKy00,tackles_assists,0,,,,,
player,201209090oti,nwe,ArriKy00,tackles_loss,0,,,,,
player,201209090oti,nwe,ArriKy00,qb_hits,0,,,,,
player,201209090oti,nwe,ArriKy00,fumbles_rec,0,,,,,
player,201209090oti,nwe,ArriKy00,fumbles_rec_yds,0,,,,,
player,201209090oti,nwe,ArriKy00,fumbles_rec_td,0,,,,,
player,201209090oti,nwe,ArriKy00,fumbles_forced,0,,,,,
player,201209090oti,nwe,EbneNa00,def_int,0,,,,,
player,201209090oti,nwe,EbneNa00,def_int_yds,0,,,,,
player,201209090oti,nwe,EbneNa00,def_int_td,0,,,,,
player,201209090oti,nwe,EbneNa00,def_int_long,0,,,,,
player,201209090oti,nwe,EbneNa00,pass_defended,0,,,,,
player,201209090oti,nwe,EbneNa00,sacks,0.0,,,,,
player,201209090oti,nwe,EbneNa00,tackles_combined,2,,,,,
player,201209090oti,nwe,EbneNa00,tackles_solo,2,,,,,
player,201209090oti,nwe,EbneNa00,tackles_assists,0,,,,,
player,201209090oti,nwe,EbneNa00,tackles_loss,0,,,,,
player,201209090oti,nwe,EbneNa00,qb_hits,0,,,,,
player,201209090oti,nwe,EbneNa00,fumbles_rec,0,,,,,
player,201209090oti,nwe,EbneNa00,fumbles_rec_yds,0,,,,,
player,201209090oti,nwe,EbneNa00,fumbles_rec_td,0,,,,,
player,201209090oti,nwe,EbneNa00,fumbles_forced,0,,,,,
player,201209090oti,nwe,GregSt20,def_int,0,,,,,
player,201209090oti,nwe,GregSt20,def_int_yds,0,,,,,
player,201209090oti,nwe,GregSt20,def_int_td,0,,,,,
player,201209090oti,nwe,GregSt20,def_int_long,0,,,,,
player,201209090oti,nwe,GregSt20,pass_defended,0,,,,,
player,201209090oti,nwe,GregSt20,sacks,0.0,,,,,
player,201209090oti,nwe,GregSt20,tackles_combined,2,,,,,
player,201209090oti,nwe,GregSt20,tackles_solo,1,,,,,
player,201209090oti,nwe,GregSt20,tackles_assists,1,,,,,
player,201209090oti,nwe,GregSt20,tackles_loss,0,,,,,
player,201209090oti,nwe,GregSt20,qb_hits,0,,,,,
player,201209090oti,nwe,GregSt20,fumbles_rec,0,,,,,
player,201209090oti,nwe,GregSt20,fumbles_rec_yds,0,,,,,
player,201209090oti,nwe,GregSt20,fumbles_rec_td,0,,,,,
player,201209090oti,nwe,GregSt20,fumbles_forced,0,,,,,
player,201209090oti,nwe,LoveKy00,def_int,0,,,,,
player,201209090oti,nwe,LoveKy00,def_int_yds,0,,,,,
player,201209090oti,nwe,LoveKy00,def_int_td,0,,,,,
player,201209090oti,nwe,LoveKy00,def_int_long,0,,,,,
player,201209090oti,nwe,LoveKy00,pass_defended,0,,,,,
player,201209090oti,nwe,LoveKy00,sacks,0.0,,,,,
player,201209090oti,nwe,LoveKy00,tackles_combined,2,,,,,
player,201209090oti,nwe,LoveKy00,tackles_solo,1,,,,,
player,201209090oti,nwe,LoveKy00,tackles_assists,1,,,,,
player,201209090oti,nwe,LoveKy00,tackles_loss,0,,,,,
player,201209090oti,nwe,LoveKy00,qb_hits,0,,,,,
player,201209090oti,nwe,LoveKy00,fumbles_rec,0,,,,,
player,201209090oti,nwe,LoveKy00,fumbles_rec_yds,0,,,,,
player,201209090oti,nwe,LoveKy00,fumbles_rec_td,0,,,,,
player,201209090oti,nwe,LoveKy00,fumbles_forced,0,,,,,
player,201209090oti,nwe,DeadBr99,def_int,0,,,,,
player,201209090oti,nwe,DeadBr99,def_int_yds,0,,,,,
player,201209090oti,nwe,DeadBr99,def_int_td,0,,,,,
player,201209090oti,nwe,DeadBr99,def_int_long,0,,,,,
player,201209090oti,nwe,DeadBr99,pass_defended,0,,,,,
player,201209090oti,nwe,DeadBr99,sacks,0.0,,,,,
player,201209090oti,nwe,DeadBr99,tackles_combined,1,,,,,
player,201209090oti,nwe,DeadBr99,tackles_solo,1,,,,,
player,201209090oti,nwe,DeadBr99,tackles_assists,0,,,,,
player,201209090oti,nwe,DeadBr99,tackles_loss,0,,,,,
player,201209090oti,nwe,DeadBr99,qb_hits,0,,,,,
player,201209090oti,nwe,DeadBr99,fumbles_rec,0,,,,,
player,201209090oti,nwe,DeadBr99,fumbles_rec_yds,0,,,,,
player,201209090oti,nwe,DeadBr99,fumbles_rec_td,0,,,,,
player,201209090oti,nwe,DeadBr99,fumbles_forced,0,,,,,
player,201209090oti,nwe,GostSt20,def_int,0,,,,,
player,201209090oti,nwe,GostSt20,def_int_yds,0,,,,,
player,201209090oti,nwe,GostSt20,def_int_td,0,,,,,
player,201209090oti,nwe,GostSt20,def_int_long,0,,,,,
player,201209090oti,nwe,GostSt20,pass_defended,0,,,,,
player,201209090oti,nwe,GostSt20,sacks,0.0,,,,,
player,201209090oti,nwe,GostSt20,tackles_combined,1,,,,,
player,201209090oti,nwe,GostSt20,tackles_solo,1,,,,,
player,201209090oti,nwe,GostSt20,tackles_assists,0,,,,,
player,201209090oti,nwe,GostSt20,tackles_loss,0,,,,,
player,201209090oti,nwe,GostSt20,qb_hits,0,,,,,
player,201209090oti,nwe,GostSt20,fumbles_rec,0,,,,,
player,201209090oti,nwe,GostSt20,fumbles_rec_yds,0,,,,,
player,201209090oti,nwe,GostSt20,fumbles_rec_td,0,,,,,
player,201209090oti,nwe,GostSt20,fumbles_forced,0,,,,,
player,201209090oti,nwe,SpikBr99,def_int,0,,,,,
player,201209090oti,nwe,SpikBr99,def_int_yds,0,,,,,
player,201209090oti,nwe,SpikBr99,def_int_td,0,,,,,
player,201209090oti,nwe,SpikBr99,def_int_long,0,,,,,
player,201209090oti,nwe,SpikBr99,pass_defended,0,,,,,
player,201209090oti,nwe,SpikBr99,sacks,0.0,,,,,
player,201209090oti,nwe,SpikBr99,tackles_combined,1,,,,,
player,201209090oti,nwe,SpikBr99,tackles_solo,1,,,,,
player,201209090oti,nwe,SpikBr99,tackles_assists,0,,,,,
player,201209090oti,nwe,SpikBr99,tackles_loss,0,,,,,
player,201209090oti,nwe,SpikBr99,qb_hits,0,,,,,
player,201209090oti,nwe,SpikBr99,fumbles_rec,0,,,,,
player,201209090oti,nwe,SpikBr99,fumbles_rec_yds,0,,,,,
player,201209090oti,nwe,SpikBr99,fumbles_rec_td,0,,,,,
player,201209090oti,nwe,SpikBr99,fumbles_forced,0,,,,,
player,201209090oti,nwe,WhitTr20,def_int,0,,,,,
player,201209090oti,nwe,WhitTr20,def_int_yds,0,,,,,
player,201209090oti,nwe,WhitTr20,def_int_td,0,,,,,
player,201209090oti,nwe,WhitTr20,def_int_long,0,,,,,
player,201209090oti,nwe,WhitTr20,pass_defended,0,,,,,
player,201209090oti,nwe,WhitTr20,sacks,0.0,,,,,
player,201209090oti,nwe,WhitTr20,tackles_combined,1,,,,,
player,201209090oti,nwe,WhitTr20,tackles_solo,1,,,,,
player,201209090oti,nwe,WhitTr20,tackles_assists,0,,,,,
player,201209090oti,nwe,WhitTr20,tackles_loss,0,,,,,
player,201209090oti,nwe,WhitTr20,qb_hits,0,,,,,
player,201209090oti,nwe,WhitTr20,fumbles_rec,0,,,,,
player,201209090oti,nwe,WhitTr20,fumbles_rec_yds,0,,,,,
player,201209090oti,nwe,WhitTr20,fumbles_rec_td,0,,,,,
player,201209090oti,nwe,WhitTr20,fumbles_forced,0,,,,,
player,201209090oti,nwe,WilfVi20,def_int,0,,,,,
player,201209090oti,nwe,WilfVi20,def_int_yds,0,,,,,
player,201209090oti,nwe,WilfVi20,def_int_td,0,,,,,
player,201209090oti,nwe,WilfVi20,def_int_long,0,,,,,
player,201209090oti,nwe,WilfVi20,pass_defended,0,,,,,
player,201209090oti,nwe,WilfVi20,sacks,0.0,,,,,
player,201209090oti,nwe,WilfVi20,tackles_combined,1,,,,,
player,201209090oti,nwe,WilfVi20,tackles_solo,1,,,,,
player,201209090oti,nwe,WilfVi20,tackles_assists,0,,,,,
player,201209090oti,nwe,WilfVi20,tackles_loss,1,,,,,
player,201209090oti,nwe,WilfVi20,qb_hits,1,,,,,
player,201209090oti,nwe,WilfVi20,fumbles_rec,0,,,,,
player,201209090oti,nwe,WilfVi20,fumbles_rec_yds,0,,,,,
player,201209090oti,nwe,WilfVi20,fumbles_rec_td,0,,,,,
player,201209090oti,nwe,WilfVi20,fumbles_forced,0,,,,,
player,201209090oti,nwe,ScotTr99,def_int,0,,,,,
player,201209090oti,nwe,ScotTr99,def_int_yds,0,,,,,
player,201209090oti,nwe,ScotTr99,def_int_td,0,,,,,
player,201209090oti,nwe,ScotTr99,def_int_long,0,,,,,
player,201209090oti,nwe,ScotTr99,pass_defended,0,,,,,
player,201209090oti,nwe,ScotTr99,sacks,0.0,,,,,
player,201209090oti,nwe,ScotTr99,tackles_combined,0,,,,,
player,201209090oti,nwe,ScotTr99,tackles_solo,0,,,,,
player,201209090oti,nwe,ScotTr99,tackles_assists,0,,,,,
player,201209090oti,nwe,ScotTr99,tackles_loss,0,,,,,
player,201209090oti,nwe,ScotTr99,qb_hits,1,,,,,
player,201209090oti,nwe,ScotTr99,fumbles_rec,0,,,,,
player,201209090oti,nwe,ScotTr99,fumbles_rec_yds,0,,,,,
player,201209090oti,nwe,ScotTr99,fumbles_rec_td,0,,,,,
player,201209090oti,nwe,ScotTr99,fumbles_forced,0,,,,,
player,201209090oti,oti,WimbKa20,def_int,0,,,,,
player,201209090oti,oti,WimbKa20,def_int_yds,0,,,,,
player,201209090oti,oti,WimbKa20,def_int_td,0,,,,,
player,201209090oti,oti,WimbKa20,def_int_long,0,,,,,
player,201209090oti,oti,WimbKa20,pass_defended,0,,,,,
player,201209090oti,oti,WimbKa20,sacks,1.0,,,,,
player,201209090oti,oti,WimbKa20,tackles_combined,4,,,,,
player,201209090oti,oti,WimbKa20,tackles_solo,2,,,,,
player,201209090oti,oti,WimbKa20,tackles_assists,2,,,,,
player,201209090oti,oti,WimbKa20,tackles_loss,1,,,,,
player,201209090oti,oti,WimbKa20,qb_hits,2,,,,,
player,201209090oti,oti,WimbKa20,fumbles_rec,0,,,,,
player,201209090oti,oti,WimbKa20,fumbles_rec_yds,0,,,,,
player,201209090oti,oti,WimbKa20,fumbles_rec_td,0,,,,,
player,201209090oti,oti,WimbKa20,fumbles_forced,0,,,,,
player,201209090oti,oti,AyerAk00,def_int,0,,,,,
player,201209090oti,oti,AyerAk00,def_int_yds,0,,,,,
player,201209090oti,oti,AyerAk00,def_int_td,0,,,,,
player,201209090oti,oti,AyerAk00,def_int_long,0,,,,,
player,201209090oti,oti,AyerAk00,pass_defended,0,,,,,
player,201209090oti,oti,AyerAk00,sacks,0.0,,,,,
player,201209090oti,oti,AyerAk00,tackles_combined,11,,,,,
player,201209090oti,oti,AyerAk00,tackles_solo,6,,,,,
player,201209090oti,oti,AyerAk00,tackles_assists,5,,,,,
player,201209090oti,oti,AyerAk00,tackles_loss,1,,,,,
player,201209090oti,oti,AyerAk00,qb_hits,0,,,,,
player,201209090oti,oti,AyerAk00,fumbles_rec,0,,,,,
player,201209090oti,oti,AyerAk00,fumbles_rec_yds,0,,,,,
player,201209090oti,oti,AyerAk00,fumbles_rec_td,0,,,,,
player,201209090oti,oti,AyerAk00,fumbles_forced,0,,,,,
player,201209090oti,oti,VernAl99,def_int,0,,,,,
player,201209090oti,oti,VernAl99,def_int_yds,0,,,,,
player,201209090oti,oti,VernAl99,def_int_td,0,,,,,
player,201209090oti,oti,VernAl99,def_int_long,0,,,,,
player,201209090oti,oti,VernAl99,pass_defended,0,,,,,
player,201209090oti,oti,VernAl99,sacks,0.0,,,,,
player,201209090oti,oti,VernAl99,tackles_combined,9,,,,,
player,201209090oti,oti,VernAl99,tackles_solo,6,,,,,
player,201209090oti,oti,VernAl99,tackles_assists,3,,,,,
player,201209090oti,oti,VernAl99,tackles_loss,1,,,,,
player,201209090oti,oti,VernAl99,qb_hits,0,,,,,
player,201209090oti,oti,VernAl99,fumbles_rec,0,,,,,
player,201209090oti,oti,VernAl99,fumbles_rec_yds,0,,,,,
player,201209090oti,oti,VernAl99,fumbles_rec_td,0,,,,,
player,201209090oti,oti,VernAl99,fumbles_forced,0,,,,,
player,201209090oti,oti,MorgDe99,def_int,0,,,,,
player,201209090oti,oti,MorgDe99,def_int_yds,0,,,,,
player,201209090oti,oti,MorgDe99,def_int_td,0,,,,,
player,201209090oti,oti,MorgDe99,def_int_long,0,,,,,
player,201209090oti,oti,MorgDe99,pass_defended,0,,,,,
player,201209090oti,oti,MorgDe99,sacks,0.0,,,,,
player,201209090oti,oti,MorgDe99,tackles_combined,7,,,,,
player,201209090oti,oti,MorgDe99,tackles_solo,6,,,,,
player,201209090oti,oti,MorgDe99,tackles_assists,1,,,,,
player,201209090oti,oti,MorgDe99,tackles_loss,1,,,,,
player,201209090oti,oti,MorgDe99,qb_hits,0,,,,,
player,201209090oti,oti,MorgDe99,fumbles_rec,0,,,,,
player,201209090oti,oti,MorgDe99,fumbles_rec_yds,0,,,,,
player,201209090oti,oti,MorgDe99,fumbles_rec_td,0,,,,,
player,201209090oti,oti,MorgDe99,fumbles_forced,0,,,,,
player,201209090oti,oti,MoutRy99,def_int,0,,,,,
player,201209090oti,oti,MoutRy99,def_int_yds,0,,,,,
player,201209090oti,oti,MoutRy99,def_int_td,0,,,,,
player,201209090oti,oti,MoutRy99,def_int_long,0,,,,,
player,201209090oti,oti,MoutRy99,pass_defended,0,,,,,
player,201209090oti,oti,MoutRy99,sacks,0.0,,,,,
player,201209090oti,oti,MoutRy99,tackles_combined,6,,,,,
player,201209090oti,oti,MoutRy99,tackles_solo,3,,,,,
player,201209090oti,oti,MoutRy99,tackles_assists,3,,,,,
player,201209090oti,oti,MoutRy99,tackles_loss,0,,,,,
player,201209090oti,oti,MoutRy99,qb_hits,0,,,,,
player,201209090oti,oti,MoutRy99,fumbles_rec,0,,,,,
player,201209090oti,oti,MoutRy99,fumbles_rec_yds,0,,,,,
player,201209090oti,oti,MoutRy99,fumbles_rec_td,0,,,,,
player,201209090oti,oti,MoutRy99,fumbles_forced,0,,,,,
player,201209090oti,oti,JohnRo99,def_int,0,,,,,
player,201209090oti,oti,JohnRo99,def_int_yds,0,,,,,
player,201209090oti,oti,JohnRo99,def_int_td,0,,,,,
player,201209090oti,oti,JohnRo99,def_int_long,0,,,,,
player,201209090oti,oti,JohnRo99,pass_defended,0,,,,,
player,201209090oti,oti,JohnRo99,sacks,0.0,,,,,
player,201209090oti,oti,JohnRo99,tackles_combined,5,,,,,
player,201209090oti,oti,JohnRo99,tackles_solo,3,,,,,
player,201209090oti,oti,JohnRo99,tackles_assists,2,,,,,
player,201209090oti,oti,JohnRo99,tackles_loss,0,,,,,
player,201209090oti,oti,JohnRo99,qb_hits,0,,,,,
player,201209090oti,oti,JohnRo99,fumbles_rec,0,,,,,
player,201209090oti,oti,JohnRo99,fumbles_rec_yds,0,,,,,
player,201209090oti,oti,JohnRo99,fumbles_rec_td,0,,,,,
player,201209090oti,oti,JohnRo99,fumbles_forced,0,,,,,
player,201209090oti,oti,BabiJo21,def_int,0,,,,,
player,201209090oti,oti,BabiJo21,def_int_yds,0,,,,,
player,201209090oti,oti,BabiJo21,def_int_td,0,,,,,
player,201209090oti,oti,BabiJo21,def_int_long,0,,,,,
player,201209090oti,oti,BabiJo21,pass_defended,0,,,,,
player,201209090oti,oti,BabiJo21,sacks,0.0,,,,,
player,201209090oti,oti,BabiJo21,tackles_combined,4,,,,,
player,201209090oti,oti,BabiJo21,tackles_solo,4,,,,,
player,201209090oti,oti,BabiJo21,tackles_assists,0,,,,,
player,201209090oti,oti,BabiJo21,tackles_loss,0,,,,,
player,201209090oti,oti,BabiJo21,qb_hits,0,,,,,
player,201209090oti,oti,BabiJo21,fumbles_rec,0,,,,,
player,201209090oti,oti,BabiJo21,fumbles_rec_yds,0,,,,,
player,201209090oti,oti,BabiJo21,fumbles_rec_td,0,,,,,
player,201209090oti,oti,BabiJo21,fumbles_forced,0,,,,,
player,201209090oti,oti,GrifMi99,def_int,0,,,,,
player,201209090oti,oti,GrifMi99,def_int_yds,0,,,,,
player,201209090oti,oti,GrifMi99,def_int_td,0,,,,,
player,201209090oti,oti,GrifMi99,def_int_long,0,,,,,
player,201209090oti,oti,GrifMi99,pass_defended,0,,,,,
player,201209090oti,oti,GrifMi99,sacks,0.0,,,,,
player,201209090oti,oti,GrifMi99,tackles_combined,4,,,,,
player,201209090oti,oti,GrifMi99,tackles_solo,2,,,,,
player,201209090oti,oti,GrifMi99,tackles_assists,2,,,,,
player,201209090oti,oti,GrifMi99,tackles_loss,0,,,,,
player,201209090oti,oti,GrifMi99,qb_hits,0,,,,,
player,201209090oti,oti,GrifMi99,fumbles_rec,0,,,,,
player,201209090oti,oti,GrifMi99,fumbles_rec_yds,0,,,,,
player,201209090oti,oti,GrifMi99,fumbles_rec_td,0,,,,,
player,201209090oti,oti,GrifMi99,fumbles_forced,0,,,,,
player,201209090oti,oti,BrowZa00,def_int,0,,,,,
player,201209090oti,oti,BrowZa00,def_int_yds,0,,,,,
player,201209090oti,oti,BrowZa00,def_int_td,0,,,,,
player,201209090oti,oti,BrowZa00,def_int_long,0,,,,,
player,201209090oti,oti,BrowZa00,pass_defended,0,,,,,
player,201209090oti,oti,BrowZa00,sacks,0.0,,,,,
player,201209090oti,oti,BrowZa00,tackles_combined,3,,,,,
player,201209090oti,oti,BrowZa00,tackles_solo,1,,,,,
player,201209090oti,oti,BrowZa00,tackles_assists,2,,,,,
player,201209090oti,oti,BrowZa00,tackles_loss,1,,,,,
player,201209090oti,oti,BrowZa00,qb_hits,0,,,,,
player,201209090oti,oti,BrowZa00,fumbles_rec,0,,,,,
player,201209090oti,oti,BrowZa00,fumbles_rec_yds,0,,,,,
player,201209090oti,oti,BrowZa00,fumbles_rec_td,0,,,,,
player,201209090oti,oti,BrowZa00,fumbles_forced,0,,,,,
player,201209090oti,oti,MartMi01,def_int,0,,,,,
player,201209090oti,oti,MartMi01,def_int_yds,0,,,,,
player,201209090oti,oti,MartMi01,def_int_td,0,,,,,
player,201209090oti,oti,MartMi01,def_int_long,0,,,,,
player,201209090oti,oti,MartMi01,pass_defended,0,,,,,
player,201209090oti,oti,MartMi01,sacks,0.0,,,,,
player,201209090oti,oti,MartMi01,tackles_combined,3,,,,,
player,201209090oti,oti,MartMi01,tackles_solo,1,,,,,
player,201209090oti,oti,MartMi01,tackles_assists,2,,,,,
player,201209090oti,oti,MartMi01,tackles_loss,0,,,,,
player,201209090oti,oti,MartMi01,qb_hits,0,,,,,
player,201209090oti,oti,MartMi01,fumbles_rec,0,,,,,
player,201209090oti,oti,MartMi01,fumbles_rec_yds,0,,,,,
player,201209090oti,oti,MartMi01,fumbles_rec_td,0,,,,,
player,201209090oti,oti,MartMi01,fumbles_forced,0,,,,,
player,201209090oti,oti,McCaCo00,def_int,0,,,,,
player,201209090oti,oti,McCaCo00,def_int_yds,0,,,,,
player,201209090oti,oti,McCaCo00,def_int_td,0,,,,,
player,201209090oti,oti,McCaCo00,def_int_long,0,,,,,
player,201209090oti,oti,McCaCo00,pass_defended,0,,,,,
player,201209090oti,oti,McCaCo00,sacks,0.0,,,,,
player,201209090oti,oti,McCaCo00,tackles_combined,3,,,,,
player,201209090oti,oti,McCaCo00,tackles_solo,3,,,,,
player,201209090oti,oti,McCaCo00,tackles_assists,0,,,,,
player,201209090oti,oti,McCaCo00,tackles_loss,0,,,,,
player,201209090oti,oti,McCaCo00,qb_hits,0,,,,,
player,201209090oti,oti,McCaCo00,fumbles_rec,0,,,,,
player,201209090oti,oti,McCaCo00,fumbles_rec_yds,0,,,,,
player,201209090oti,oti,McCaCo00,fumbles_rec_td,0,,,,,
player,201209090oti,oti,McCaCo00,fumbles_forced,0,,,,,
player,201209090oti,oti,WithWi20,def_int,0,,,,,
player,201209090oti,oti,WithWi20,def_int_yds,0,,,,,
player,201209090oti,oti,WithWi20,def_int_td,0,,,,,
player,201209090oti,oti,WithWi20,def_int_long,0,,,,,
player,201209090oti,oti,WithWi20,pass_defended,0,,,,,
player,201209090oti,oti,WithWi20,sacks,0.0,,,,,
player,201209090oti,oti,WithWi20,tackles_combined,3,,,,,
player,201209090oti,oti,WithWi20,tackles_solo,1,,,,,
player,201209090oti,oti,WithWi20,tackles_assists,2,,,,,
player,201209090oti,oti,WithWi20,tackles_loss,0,,,,,
player,201209090oti,oti,WithWi20,qb_hits,0,,,,,
player,201209090oti,oti,WithWi20,fumbles_rec,0,,,,,
player,201209090oti,oti,WithWi20,fumbles_rec_yds,0,,,,,
player,201209090oti,oti,WithWi20,fumbles_rec_td,0,,,,,
player,201209090oti,oti,WithWi20,fumbles_forced,0,,,,,
player,201209090oti,oti,CampTo00,def_int,0,,,,,
player,201209090oti,oti,CampTo00,def_int_yds,0,,,,,
player,201209090oti,oti,CampTo00,def_int_td,0,,,,,
player,201209090oti,oti,CampTo00,def_int_long,0,,,,,
player,201209090oti,oti,CampTo00,pass_defended,0,,,,,
player,201209090oti,oti,CampTo00,sacks,0.0,,,,,
player,201209090oti,oti,CampTo00,tackles_combined,2,,,,,
player,201209090oti,oti,CampTo00,tackles_solo,2,,,,,
