game,2012,12,20121125,201211250sdg,rav,"Baltimore Ravens",16,sdg,"San Diego Chargers",13
player,201211250sdg,rav,SuggTe99,tackles_solo,4,,,,,
player,201211250sdg,rav,SuggTe99,tackles_assists,0,,,,,
player,201211250sdg,rav,SuggTe99,tackles_loss,1,,,,,
player,201211250sdg,rav,SuggTe99,qb_hits,1,,,,,
player,201211250sdg,rav,SuggTe99,fumbles_rec,0,,,,,
player,201211250sdg,rav,SuggTe99,fumbles_rec_yds,0,,,,,
player,201211250sdg,rav,SuggTe99,fumbles_rec_td,0,,,,,
player,201211250sdg,rav,SuggTe99,fumbles_forced,0,,,,,
player,201211250sdg,rav,UpshCo00,def_int,0,,,,,
player,201211250sdg,rav,UpshCo00,def_int_yds,0,,,,,
player,201211250sdg,rav,UpshCo00,def_int_td,0,,,,,
player,201211250sdg,rav,UpshCo00,def_int_long,0,,,,,
player,201211250sdg,rav,UpshCo00,pass_defended,0,,,,,
player,201211250sdg,rav,UpshCo00,sacks,1.0,,,,,
player,201211250sdg,rav,UpshCo00,tackles_combined,2,,,,,
player,201211250sdg,rav,UpshCo00,tackles_solo,1,,,,,
player,201211250sdg,rav,UpshCo00,tackles_assists,1,,,,,
player,201211250sdg,rav,UpshCo00,tackles_loss,1,,,,,
player,201211250sdg,rav,UpshCo00,qb_hits,1,,,,,
player,201211250sdg,rav,UpshCo00,fumbles_rec,0,,,,,
player,201211250sdg,rav,UpshCo00,fumbles_rec_yds,0,,,,,
player,201211250sdg,rav,UpshCo00,fumbles_rec_td,0,,,,,
player,201211250sdg,rav,UpshCo00,fumbles_forced,0,,,,,
player,201211250sdg,rav,PollBe20,def_int,0,,,,,
player,201211250sdg,rav,PollBe20,def_int_yds,0,,,,,
player,201211250sdg,rav,PollBe20,def_int_td,0,,,,,
player,201211250sdg,rav,PollBe20,def_int_long,0,,,,,
player,201211250sdg,rav,PollBe20,pass_defended,0,,,,,
player,201211250sdg,rav,PollBe20,sacks,0.0,,,,,
player,201211250sdg,rav,PollBe20,tackles_combined,8,,,,,
player,201211250sdg,rav,PollBe20,tackles_solo,7,,,,,
player,201211250sdg,rav,PollBe20,tackles_assists,1,,,,,
player,201211250sdg,rav,PollBe20,tackles_loss,0,,,,,
player,201211250sdg,rav,PollBe20,qb_hits,0,,,,,
player,201211250sdg,rav,PollBe20,fumbles_rec,0,,,,,
player,201211250sdg,rav,PollBe20,fumbles_rec_yds,0,,,,,
player,201211250sdg,rav,PollBe20,fumbles_rec_td,0,,,,,
player,201211250sdg,rav,PollBe20,fumbles_forced,0,,,,,
player,201211250sdg,rav,McClJa01,def_int,0,,,,,
player,201211250sdg,rav,McClJa01,def_int_yds,0,,,,,
player,201211250sdg,rav,McClJa01,def_int_td,0,,,,,
player,201211250sdg,rav,McClJa01,def_int_long,0,,,,,
player,201211250sdg,rav,McClJa01,pass_defended,0,,,,,
player,201211250sdg,rav,McClJa01,sacks,0.0,,,,,
player,201211250sdg,rav,McClJa01,tackles_combined,7,,,,,
player,201211250sdg,rav,McClJa01,tackles_solo,6,,,,,
player,201211250sdg,rav,McClJa01,tackles_assists,1,,,,,
player,201211250sdg,rav,McClJa01,tackles_loss,0,,,,,
player,201211250sdg,rav,McClJa01,qb_hits,0,,,,,
player,201211250sdg,rav,McClJa01,fumbles_rec,0,,,,,
player,201211250sdg,rav,McClJa01,fumbles_rec_yds,0,,,,,
player,201211250sdg,rav,McClJa01,fumbles_rec_td,0,,,,,
player,201211250sdg,rav,McClJa01,fumbles_forced,0,,,,,
player,201211250sdg,rav,AyanBr99,def_int,0,,,,,
player,201211250sdg,rav,AyanBr99,def_int_yds,0,,,,,
player,201211250sdg,rav,AyanBr99,def_int_td,0,,,,,
player,201211250sdg,rav,AyanBr99,def_int_long,0,,,,,
player,201211250sdg,rav,AyanBr99,pass_defended,1,,,,,
player,201211250sdg,rav,AyanBr99,sacks,0.0,,,,,
player,201211250sdg,rav,AyanBr99,tackles_combined,5,,,,,
player,201211250sdg,rav,AyanBr99,tackles_solo,3,,,,,
player,201211250sdg,rav,AyanBr99,tackles_assists,2,,,,,
player,201211250sdg,rav,AyanBr99,tackles_loss,0,,,,,
player,201211250sdg,rav,AyanBr99,qb_hits,0,,,,,
player,201211250sdg,rav,AyanBr99,fumbles_rec,0,,,,,
player,201211250sdg,rav,AyanBr99,fumbles_rec_yds,0,,,,,
player,201211250sdg,rav,AyanBr99,fumbles_rec_td,0,,,,,
player,201211250sdg,rav,AyanBr99,fumbles_forced,0,,,,,
player,201211250sdg,rav,GrahCo99,def_int,0,,,,,
player,201211250sdg,rav,GrahCo99,def_int_yds,0,,,,,
player,201211250sdg,rav,GrahCo99,def_int_td,0,,,,,
player,201211250sdg,rav,GrahCo99,def_int_long,0,,,,,
player,201211250sdg,rav,GrahCo99,pass_defended,2,,,,,
player,201211250sdg,rav,GrahCo99,sacks,0.0,,,,,
player,201211250sdg,rav,GrahCo99,tackles_combined,5,,,,,
player,201211250sdg,rav,GrahCo99,tackles_solo,3,,,,,
player,201211250sdg,rav,GrahCo99,tackles_assists,2,,,,,
player,201211250sdg,rav,GrahCo99,tackles_loss,0,,,,,
player,201211250sdg,rav,GrahCo99,qb_hits,0,,,,,
player,201211250sdg,rav,GrahCo99,fumbles_rec,0,,,,,
player,201211250sdg,rav,GrahCo99,fumbles_rec_yds,0,,,,,
player,201211250sdg,rav,GrahCo99,fumbles_rec_td,0,,,,,
player,201211250sdg,rav,GrahCo99,fumbles_forced,0,,,,,
player,201211250sdg,rav,KemoMa20,def_int,0,,,,,
player,201211250sdg,rav,KemoMa20,def_int_yds,0,,,,,
player,201211250sdg,rav,KemoMa20,def_int_td,0,,,,,
player,201211250sdg,rav,KemoMa20,def_int_long,0,,,,,
player,201211250sdg,rav,KemoMa20,pass_defended,0,,,,,
player,201211250sdg,rav,KemoMa20,sacks,0.0,,,,,
player,201211250sdg,rav,KemoMa20,tackles_combined,5,,,,,
player,201211250sdg,rav,KemoMa20,tackles_solo,2,,,,,
player,201211250sdg,rav,KemoMa20,tackles_assists,3,,,,,
player,201211250sdg,rav,KemoMa20,tackles_loss,0,,,,,
player,201211250sdg,rav,KemoMa20,qb_hits,0,,,,,
player,201211250sdg,rav,KemoMa20,fumbles_rec,0,,,,,
player,201211250sdg,rav,KemoMa20,fumbles_rec_yds,0,,,,,
player,201211250sdg,rav,KemoMa20,fumbles_rec_td,0,,,,,
player,201211250sdg,rav,KemoMa20,fumbles_forced,0,,,,,
player,201211250sdg,rav,NgatHa20,def_int,0,,,,,
player,201211250sdg,rav,NgatHa20,def_int_yds,0,,,,,
player,201211250sdg,rav,NgatHa20,def_int_td,0,,,,,
player,201211250sdg,rav,NgatHa20,def_int_long,0,,,,,
player,201211250sdg,rav,NgatHa20,pass_defended,0,,,,,
player,201211250sdg,rav,NgatHa20,sacks,0.0,,,,,
player,201211250sdg,rav,NgatHa20,tackles_combined,3,,,,,
player,201211250sdg,rav,NgatHa20,tackles_solo,2,,,,,
player,201211250sdg,rav,NgatHa20,tackles_assists,1,,,,,
player,201211250sdg,rav,NgatHa20,tackles_loss,0,,,,,
player,201211250sdg,rav,NgatHa20,qb_hits,0,,,,,
player,201211250sdg,rav,NgatHa20,fumbles_rec,0,,,,,
player,201211250sdg,rav,NgatHa20,fumbles_rec_yds,0,,,,,
player,201211250sdg,rav,NgatHa20,fumbles_rec_td,0,,,,,
player,201211250sdg,rav,NgatHa20,fumbles_forced,0,,,,,
player,201211250sdg,rav,WillCa99,def_int,0,,,,,
player,201211250sdg,rav,WillCa99,def_int_yds,0,,,,,
player,201211250sdg,rav,WillCa99,def_int_td,0,,,,,
player,201211250sdg,rav,WillCa99,def_int_long,0,,,,,
player,201211250sdg,rav,WillCa99,pass_defended,1,,,,,
player,201211250sdg,rav,WillCa99,sacks,0.0,,,,,
player,201211250sdg,rav,WillCa99,tackles_combined,3,,,,,
player,201211250sdg,rav,WillCa99,tackles_solo,3,,,,,
player,201211250sdg,rav,WillCa99,tackles_assists,0,,,,,
player,201211250sdg,rav,WillCa99,tackles_loss,0,,,,,
player,201211250sdg,rav,WillCa99,qb_hits,0,,,,,
player,201211250sdg,rav,WillCa99,fumbles_rec,0,,,,,
player,201211250sdg,rav,WillCa99,fumbles_rec_yds,0,,,,,
player,201211250sdg,rav,WillCa99,fumbles_rec_td,0,,,,,
player,201211250sdg,rav,WillCa99,fumbles_forced,0,,,,,
player,201211250sdg,rav,BrowCh05,def_int,0,,,,,
player,201211250sdg,rav,BrowCh05,def_int_yds,0,,,,,
player,201211250sdg,rav,BrowCh05,def_int_td,0,,,,,
player,201211250sdg,rav,BrowCh05,def_int_long,0,,,,,
player,201211250sdg,rav,BrowCh05,pass_defended,0,,,,,
player,201211250sdg,rav,BrowCh05,sacks,0.0,,,,,
player,201211250sdg,rav,BrowCh05,tackles_combined,2,,,,,
player,201211250sdg,rav,BrowCh05,tackles_solo,1,,,,,
player,201211250sdg,rav,BrowCh05,tackles_assists,1,,,,,
player,201211250sdg,rav,BrowCh05,tackles_loss,0,,,,,
player,201211250sdg,rav,BrowCh05,qb_hits,0,,,,,
player,201211250sdg,rav,BrowCh05,fumbles_rec,0,,,,,
player,201211250sdg,rav,BrowCh05,fumbles_rec_yds,0,,,,,
player,201211250sdg,rav,BrowCh05,fumbles_rec_td,0,,,,,
player,201211250sdg,rav,BrowCh05,fumbles_forced,0,,,,,
player,201211250sdg,rav,CodyTe99,def_int,0,,,,,
player,201211250sdg,rav,CodyTe99,def_int_yds,0,,,,,
player,201211250sdg,rav,CodyTe99,def_int_td,0,,,,,
player,201211250sdg,rav,CodyTe99,def_int_long,0,,,,,
player,201211250sdg,rav,CodyTe99,pass_defended,0,,,,,
player,201211250sdg,rav,CodyTe99,sacks,0.0,,,,,
player,201211250sdg,rav,CodyTe99,tackles_combined,2,,,,,
player,201211250sdg,rav,CodyTe99,tackles_solo,1,,,,,
player,201211250sdg,rav,CodyTe99,tackles_assists,1,,,,,
player,201211250sdg,rav,CodyTe99,tackles_loss,0,,,,,
player,201211250sdg,rav,CodyTe99,qb_hits,0,,,,,
player,201211250sdg,rav,CodyTe99,fumbles_rec,0,,,,,
player,201211250sdg,rav,CodyTe99,fumbles_rec_yds,0,,,,,
player,201211250sdg,rav,CodyTe99,fumbles_rec_td,0,,,,,
player,201211250sdg,rav,CodyTe99,fumbles_forced,0,,,,,
player,201211250sdg,rav,McClAl00,def_int,0,,,,,
player,201211250sdg,rav,McClAl00,def_int_yds,0,,,,,
player,201211250sdg,rav,McClAl00,def_int_td,0,,,,,
player,201211250sdg,rav,McClAl00,def_int_long,0,,,,,
player,201211250sdg,rav,McClAl00,pass_defended,0,,,,,
player,201211250sdg,rav,McClAl00,sacks,0.0,,,,,
player,201211250sdg,rav,McClAl00,tackles_combined,2,,,,,
player,201211250sdg,rav,McClAl00,tackles_solo,0,,,,,
player,201211250sdg,rav,McClAl00,tackles_assists,2,,,,,
player,201211250sdg,rav,McClAl00,tackles_loss,0,,,,,
player,201211250sdg,rav,McClAl00,qb_hits,0,,,,,
player,201211250sdg,rav,McClAl00,fumbles_rec,0,,,,,
player,201211250sdg,rav,McClAl00,fumbles_rec_yds,0,,,,,
player,201211250sdg,rav,McClAl00,fumbles_rec_td,0,,,,,
player,201211250sdg,rav,McClAl00,fumbles_forced,0,,,,,
player,201211250sdg,rav,ReedEd00,def_int,0,,,,,
player,201211250sdg,rav,ReedEd00,def_int_yds,0,,,,,
player,201211250sdg,rav,ReedEd00,def_int_td,0,,,,,
player,201211250sdg,rav,ReedEd00,def_int_long,0,,,,,
player,201211250sdg,rav,ReedEd00,pass_defended,0,,,,,
player,201211250sdg,rav,ReedEd00,sacks,0.0,,,,,
player,201211250sdg,rav,ReedEd00,tackles_combined,2,,,,,
player,201211250sdg,rav,ReedEd00,tackles_solo,2,,,,,
player,201211250sdg,rav,ReedEd00,tackles_assists,0,,,,,
player,201211250sdg,rav,ReedEd00,tackles_loss,0,,,,,
player,201211250sdg,rav,ReedEd00,qb_hits,0,,,,,
player,201211250sdg,rav,ReedEd00,fumbles_rec,0,,,,,
player,201211250sdg,rav,ReedEd00,fumbles_rec_yds,0,,,,,
player,201211250sdg,rav,ReedEd00,fumbles_rec_td,0,,,,,
player,201211250sdg,rav,ReedEd00,fumbles_forced,0,,,,,
player,201211250sdg,rav,IhedJa00,def_int,0,,,,,
player,201211250sdg,rav,IhedJa00,def_int_yds,0,,,,,
player,201211250sdg,rav,IhedJa00,def_int_td,0,,,,,
player,201211250sdg,rav,IhedJa00,def_int_long,0,,,,,
player,201211250sdg,rav,IhedJa00,pass_defended,0,,,,,
player,201211250sdg,rav,IhedJa00,sacks,0.0,,,,,
player,201211250sdg,rav,IhedJa00,tackles_combined,1,,,,,
player,201211250sdg,rav,IhedJa00,tackles_solo,1,,,,,
player,201211250sdg,rav,IhedJa00,tackles_assists,0,,,,,
player,201211250sdg,rav,IhedJa00,tackles_loss,0,,,,,
player,201211250sdg,rav,IhedJa00,qb_hits,0,,,,,
player,201211250sdg,rav,IhedJa00,fumbles_rec,0,,,,,
player,201211250sdg,rav,IhedJa00,fumbles_rec_yds,0,,,,,
player,201211250sdg,rav,IhedJa00,fumbles_rec_td,0,,,,,
player,201211250sdg,rav,IhedJa00,fumbles_forced,0,,,,,
player,201211250sdg,rav,JackAs00,def_int,0,,,,,
player,201211250sdg,rav,JackAs00,def_int_yds,0,,,,,
player,201211250sdg,rav,JackAs00,def_int_td,0,,,,,
player,201211250sdg,rav,JackAs00,def_int_long,0,,,,,
player,201211250sdg,rav,JackAs00,pass_defended,0,,,,,
player,201211250sdg,rav,JackAs00,sacks,0.0,,,,,
player,201211250sdg,rav,JackAs00,tackles_combined,1,,,,,
player,201211250sdg,rav,JackAs00,tackles_solo,1,,,,,
player,201211250sdg,rav,JackAs00,tackles_assists,0,,,,,
player,201211250sdg,rav,JackAs00,tackles_loss,0,,,,,
player,201211250sdg,rav,JackAs00,qb_hits,0,,,,,
player,201211250sdg,rav,JackAs00,fumbles_rec,0,,,,,
player,201211250sdg,rav,JackAs00,fumbles_rec_yds,0,,,,,
player,201211250sdg,rav,JackAs00,fumbles_rec_td,0,,,,,
player,201211250sdg,rav,JackAs00,fumbles_forced,0,,,,,
player,201211250sdg,rav,LeviAn00,def_int,0,,,,,
player,201211250sdg,rav,LeviAn00,def_int_yds,0,,,,,
player,201211250sdg,rav,LeviAn00,def_int_td,0,,,,,
player,201211250sdg,rav,LeviAn00,def_int_long,0,,,,,
player,201211250sdg,rav,LeviAn00,pass_defended,0,,,,,
player,201211250sdg,rav,LeviAn00,sacks,0.0,,,,,
player,201211250sdg,rav,LeviAn00,tackles_combined,1,,,,,
player,201211250sdg,rav,LeviAn00,tackles_solo,1,,,,,
player,201211250sdg,rav,LeviAn00,tackles_assists,0,,,,,
player,201211250sdg,rav,LeviAn00,tackles_loss,0,,,,,
player,201211250sdg,rav,LeviAn00,qb_hits,0,,,,,
player,201211250sdg,rav,LeviAn00,fumbles_rec,0,,,,,
player,201211250sdg,rav,LeviAn00,fumbles_rec_yds,0,,,,,
player,201211250sdg,rav,LeviAn00,fumbles_rec_td,0,,,,,
player,201211250sdg,rav,LeviAn00,fumbles_forced,0,,,,,
player,201211250sdg,sdg,BarnAn99,def_int,0,,,,,
player,201211250sdg,sdg,BarnAn99,def_int_yds,0,,,,,
player,201211250sdg,sdg,BarnAn99,def_int_td,0,,,,,
player,201211250sdg,sdg,BarnAn99,def_int_long,0,,,,,
player,201211250sdg,sdg,BarnAn99,pass_defended,0,,,,,
player,201211250sdg,sdg,BarnAn99,sacks,2.0,,,,,
player,201211250sdg,sdg,BarnAn99,tackles_combined,2,,,,,
player,201211250sdg,sdg,BarnAn99,tackles_solo,2,,,,,
player,201211250sdg,sdg,BarnAn99,tackles_assists,0,,,,,
player,201211250sdg,sdg,BarnAn99,tackles_loss,1,,,,,
player,201211250sdg,sdg,BarnAn99,qb_hits,1,,,,,
player,201211250sdg,sdg,BarnAn99,fumbles_rec,0,,,,,
player,201211250sdg,sdg,BarnAn99,fumbles_rec_yds,0,,,,,
player,201211250sdg,sdg,BarnAn99,fumbles_rec_td,0,,,,,
player,201211250sdg,sdg,BarnAn99,fumbles_forced,1,,,,,
player,201211250sdg,sdg,LiugCo00,def_int,0,,,,,
player,201211250sdg,sdg,LiugCo00,def_int_yds,0,,,,,
player,201211250sdg,sdg,LiugCo00,def_int_td,0,,,,,
player,201211250sdg,sdg,LiugCo00,def_int_long,0,,,,,
player,201211250sdg,sdg,LiugCo00,pass_defended,1,,,,,
player,201211250sdg,sdg,LiugCo00,sacks,1.0,,,,,
player,201211250sdg,sdg,LiugCo00,tackles_combined,6,,,,,
player,201211250sdg,sdg,LiugCo00,tackles_solo,5,,,,,
player,201211250sdg,sdg,LiugCo00,tackles_assists,1,,,,,
player,201211250sdg,sdg,LiugCo00,tackles_loss,2,,,,,
player,201211250sdg,sdg,LiugCo00,qb_hits,1,,,,,
player,201211250sdg,sdg,LiugCo00,fumbles_rec,0,,,,,
player,201211250sdg,sdg,LiugCo00,fumbles_rec_yds,0,,,,,
player,201211250sdg,sdg,LiugCo00,fumbles_rec_td,0,,,,,
player,201211250sdg,sdg,LiugCo00,fumbles_forced,0,,,,,
player,201211250sdg,sdg,PhilSh20,def_int,0,,,,,
player,201211250sdg,sdg,PhilSh20,def_int_yds,0,,,,,
player,201211250sdg,sdg,PhilSh20,def_int_td,0,,,,,
player,201211250sdg,sdg,PhilSh20,def_int_long,0,,,,,
player,201211250sdg,sdg,PhilSh20,pass_defended,0,,,,,
player,201211250sdg,sdg,PhilSh20,sacks,1.0,,,,,
player,201211250sdg,sdg,PhilSh20,tackles_combined,3,,,,,
player,201211250sdg,sdg,PhilSh20,tackles_solo,3,,,,,
player,201211250sdg,sdg,PhilSh20,tackles_assists,0,,,,,
player,201211250sdg,sdg,PhilSh20,tackles_loss,2,,,,,
player,201211250sdg,sdg,PhilSh20,qb_hits,1,,,,,
player,201211250sdg,sdg,PhilSh20,fumbles_rec,0,,,,,
player,201211250sdg,sdg,PhilSh20,fumbles_rec_yds,0,,,,,
player,201211250sdg,sdg,PhilSh20,fumbles_rec_td,0,,,,,
player,201211250sdg,sdg,PhilSh20,fumbles_forced,0,,,,,
player,201211250sdg,sdg,SpikTa00,def_int,0,,,,,
player,201211250sdg,sdg,SpikTa00,def_int_yds,0,,,,,
player,201211250sdg,sdg,SpikTa00,def_int_td,0,,,,,
player,201211250sdg,sdg,SpikTa00,def_int_long,0,,,,,
player,201211250sdg,sdg,SpikTa00,pass_defended,0,,,,,
player,201211250sdg,sdg,SpikTa00,sacks,0.5,,,,,
player,201211250sdg,sdg,SpikTa00,tackles_combined,9,,,,,
player,201211250sdg,sdg,SpikTa00,tackles_solo,4,,,,,
player,201211250sdg,sdg,SpikTa00,tackles_assists,5,,,,,
player,201211250sdg,sdg,SpikTa00,tackles_loss,0,,,,,
player,201211250sdg,sdg,SpikTa00,qb_hits,1,,,,,
player,201211250sdg,sdg,SpikTa00,fumbles_rec,0,,,,,
player,201211250sdg,sdg,SpikTa00,fumbles_rec_yds,0,,,,,
player,201211250sdg,sdg,SpikTa00,fumbles_rec_td,0,,,,,
player,201211250sdg,sdg,SpikTa00,fumbles_forced,0,,,,,
player,201211250sdg,sdg,JohnJa23,def_int,0,,,,,
player,201211250sdg,sdg,JohnJa23,def_int_yds,0,,,,,
player,201211250sdg,sdg,JohnJa23,def_int_td,0,,,,,
player,201211250sdg,sdg,JohnJa23,def_int_long,0,,,,,
player,201211250sdg,sdg,JohnJa23,pass_defended,0,,,,,
player,201211250sdg,sdg,JohnJa23,sacks,0.5,,,,,
player,201211250sdg,sdg,JohnJa23,tackles_combined,2,,,,,
player,201211250sdg,sdg,JohnJa23,tackles_solo,0,,,,,
player,201211250sdg,sdg,JohnJa23,tackles_assists,2,,,,,
player,201211250sdg,sdg,JohnJa23,tackles_loss,0,,,,,
player,201211250sdg,sdg,JohnJa23,qb_hits,2,,,,,
player,201211250sdg,sdg,JohnJa23,fumbles_rec,0,,,,,
player,201211250sdg,sdg,JohnJa23,fumbles_rec_yds,0,,,,,
player,201211250sdg,sdg,JohnJa23,fumbles_rec_td,0,,,,,
player,201211250sdg,sdg,JohnJa23,fumbles_forced,0,,,,,
player,201211250sdg,sdg,LyncCo99,def_int,0,,,,,
player,201211250sdg,sdg,LyncCo99,def_int_yds,0,,,,,
player,201211250sdg,sdg,LyncCo99,def_int_td,0,,,,,
player,201211250sdg,sdg,LyncCo99,def_int_long,0,,,,,
player,201211250sdg,sdg,LyncCo99,pass_defended,0,,,,,
player,201211250sdg,sdg,LyncCo99,sacks,0.0,,,,,
player,201211250sdg,sdg,LyncCo99,tackles_combined,10,,,,,
player,201211250sdg,sdg,LyncCo99,tackles_solo,8,,,,,
player,201211250sdg,sdg,LyncCo99,tackles_assists,2,,,,,
player,201211250sdg,sdg,LyncCo99,tackles_loss,1,,,,,
player,201211250sdg,sdg,LyncCo99,qb_hits,0,,,,,
player,201211250sdg,sdg,LyncCo99,fumbles_rec,0,,,,,
player,201211250sdg,sdg,LyncCo99,fumbles_rec_yds,0,,,,,
player,201211250sdg,sdg,LyncCo99,fumbles_rec_td,0,,,,,
player,201211250sdg,sdg,LyncCo99,fumbles_forced,0,,,,,
player,201211250sdg,sdg,WillDe22,def_int,0,,,,,
player,201211250sdg,sdg,WillDe22,def_int_yds,0,,,,,
player,201211250sdg,sdg,WillDe22,def_int_td,0,,,,,
player,201211250sdg,sdg,WillDe22,def_int_long,0,,,,,
player,201211250sdg,sdg,WillDe22,pass_defended,0,,,,,
player,201211250sdg,sdg,WillDe22,sacks,0.0,,,,,
player,201211250sdg,sdg,WillDe22,tackles_combined,10,,,,,
player,201211250sdg,sdg,WillDe22,tackles_solo,9,,,,,
player,201211250sdg,sdg,WillDe22,tackles_assists,1,,,,,
player,201211250sdg,sdg,WillDe22,tackles_loss,1,,,,,
player,201211250sdg,sdg,WillDe22,qb_hits,0,,,,,
player,201211250sdg,sdg,WillDe22,fumbles_rec,0,,,,,
player,201211250sdg,sdg,WillDe22,fumbles_rec_yds,0,,,,,
player,201211250sdg,sdg,WillDe22,fumbles_rec_td,0,,,,,
player,201211250sdg,sdg,WillDe22,fumbles_forced,0,,,,,
player,201211250sdg,sdg,CasoAn99,def_int,0,,,,,
player,201211250sdg,sdg,CasoAn99,def_int_yds,0,,,,,
player,201211250sdg,sdg,CasoAn99,def_int_td,0,,,,,
player,201211250sdg,sdg,CasoAn99,def_int_long,0,,,,,
player,201211250sdg,sdg,CasoAn99,pass_defended,1,,,,,
player,201211250sdg,sdg,CasoAn99,sacks,0.0,,,,,
player,201211250sdg,sdg,CasoAn99,tackles_combined,7,,,,,
player,201211250sdg,sdg,CasoAn99,tackles_solo,5,,,,,
player,201211250sdg,sdg,CasoAn99,tackles_assists,2,,,,,
player,201211250sdg,sdg,CasoAn99,tackles_loss,0,,,,,
player,201211250sdg,sdg,CasoAn99,qb_hits,0,,,,,
player,201211250sdg,sdg,CasoAn99,fumbles_rec,0,,,,,
player,201211250sdg,sdg,CasoAn99,fumbles_rec_yds,0,,,,,
player,201211250sdg,sdg,CasoAn99,fumbles_rec_td,0,,,,,
player,201211250sdg,sdg,CasoAn99,fumbles_forced,0,,,,,
player,201211250sdg,sdg,JammQu20,def_int,0,,,,,
player,201211250sdg,sdg,JammQu20,def_int_yds,0,,,,,
player,201211250sdg,sdg,JammQu20,def_int_td,0,,,,,
player,201211250sdg,sdg,JammQu20,def_int_long,0,,,,,
player,201211250sdg,sdg,JammQu20,pass_defended,1,,,,,
player,201211250sdg,sdg,JammQu20,sacks,0.0,,,,,
player,201211250sdg,sdg,JammQu20,tackles_combined,7,,,,,
player,201211250sdg,sdg,JammQu20,tackles_solo,6,,,,,
player,201211250sdg,sdg,JammQu20,tackles_assists,1,,,,,
player,201211250sdg,sdg,JammQu20,tackles_loss,0,,,,,
player,201211250sdg,sdg,JammQu20,qb_hits,0,,,,,
player,201211250sdg,sdg,JammQu20,fumbles_rec,0,,,,,
player,201211250sdg,sdg,JammQu20,fumbles_rec_yds,0,,,,,
player,201211250sdg,sdg,JammQu20,fumbles_rec_td,0,,,,,
player,201211250sdg,sdg,JammQu20,fumbles_forced,0,,,,,
player,201211250sdg,sdg,WeddEr99,def_int,0,,,,,
player,201211250sdg,sdg,WeddEr99,def_int_yds,0,,,,,
player,201211250sdg,sdg,WeddEr99,def_int_td,0,,,,,
player,201211250sdg,sdg,WeddEr99,def_int_long,0,,,,,
player,201211250sdg,sdg,WeddEr99,pass_defended,1,,,,,
player,201211250sdg,sdg,WeddEr99,sacks,0.0,,,,,
player,201211250sdg,sdg,WeddEr99,tackles_combined,7,,,,,
player,201211250sdg,sdg,WeddEr99,tackles_solo,6,,,,,
player,201211250sdg,sdg,WeddEr99,tackles_assists,1,,,,,
player,201211250sdg,sdg,WeddEr99,tackles_loss,0,,,,,
player,201211250sdg,sdg,WeddEr99,qb_hits,0,,,,,
player,201211250sdg,sdg,WeddEr99,fumbles_rec,0,,,,,
player,201211250sdg,sdg,WeddEr99,fumbles_rec_yds,0,,,,,
player,201211250sdg,sdg,WeddEr99,fumbles_rec_td,0,,,,,
player,201211250sdg,sdg,WeddEr99,fumbles_forced,0,,,,,
player,201211250sdg,sdg,GachAn00,def_int,0,,,,,
player,201211250sdg,sdg,GachAn00,def_int_yds,0,,,,,
player,201211250sdg,sdg,GachAn00,def_int_td,0,,,,,
player,201211250sdg,sdg,GachAn00,def_int_long,0,,,,,
player,201211250sdg,sdg,GachAn00,pass_defended,0,,,,,
player,201211250sdg,sdg,GachAn00,sacks,0.0,,,,,
player,201211250sdg,sdg,GachAn00,tackles_combined,6,,,,,
player,201211250sdg,sdg,GachAn00,tackles_solo,5,,,,,
player,201211250sdg,sdg,GachAn00,tackles_assists,1,,,,,
player,201211250sdg,sdg,GachAn00,tackles_loss,1,,,,,
player,201211250sdg,sdg,GachAn00,qb_hits,0,,,,,
player,201211250sdg,sdg,GachAn00,fumbles_rec,0,,,,,
player,201211250sdg,sdg,GachAn00,fumbles_rec_yds,0,,,,,
player,201211250sdg,sdg,GachAn00,fumbles_rec_td,0,,,,,
player,201211250sdg,sdg,GachAn00,fumbles_forced,0,,,,,
player,201211250sdg,sdg,ButlDo99,def_int,0,,,,,
player,201211250sdg,sdg,ButlDo99,def_int_yds,0,,,,,
player,201211250sdg,sdg,ButlDo99,def_int_td,0,,,,,
player,201211250sdg,sdg,ButlDo99,def_int_long,0,,,,,
player,201211250sdg,sdg,ButlDo99,pass_defended,0,,,,,
player,201211250sdg,sdg,ButlDo99,sacks,0.0,,,,,
player,201211250sdg,sdg,ButlDo99,tackles_combined,5,,,,,
player,201211250sdg,sdg,ButlDo99,tackles_solo,3,,,,,
player,201211250sdg,sdg,ButlDo99,tackles_assists,2,,,,,
player,201211250sdg,sdg,ButlDo99,tackles_loss,0,,,,,
player,201211250sdg,sdg,ButlDo99,qb_hits,0,,,,,
player,201211250sdg,sdg,ButlDo99,fumbles_rec,0,,,,,
player,201211250sdg,sdg,ButlDo99,fumbles_rec_yds,0,,,,,
player,201211250sdg,sdg,ButlDo99,fumbles_rec_td,0,,,,,
player,201211250sdg,sdg,ButlDo99,fumbles_forced,0,,,,,
player,201211250sdg,sdg,WrigSh00,def_int,0,,,,,
player,201211250sdg,sdg,WrigSh00,def_int_yds,0,,,,,
player,201211250sdg,sdg,WrigSh00,def_int_td,0,,,,,
player,201211250sdg,sdg,WrigSh00,def_int_long,0,,,,,
player,201211250sdg,sdg,WrigSh00,pass_defended,1,,,,,
player,201211250sdg,sdg,WrigSh00,sacks,0.0,,,,,
