game,2012,17,20121230,201212300sea,ram,"St. Louis Rams",13,sea,"Seattle Seahawks",20
player,201212300sea,ram,JackSt00,pass_td,0,,,,,
player,201212300sea,ram,JackSt00,pass_int,0,,,,,
player,201212300sea,ram,JackSt00,pass_sacked,0,,,,,
player,201212300sea,ram,JackSt00,pass_sacked_yds,0,,,,,
player,201212300sea,ram,JackSt00,pass_long,0,,,,,
player,201212300sea,ram,JackSt00,pass_rating,,,,,,
player,201212300sea,ram,JackSt00,rush_att,11,,,,,
player,201212300sea,ram,JackSt00,rush_yds,52,,,,,
player,201212300sea,ram,JackSt00,rush_td,0,,,,,
player,201212300sea,ram,JackSt00,rush_long,15,,,,,
player,201212300sea,ram,JackSt00,targets,7,,,,,
player,201212300sea,ram,JackSt00,rec,7,,,,,
player,201212300sea,ram,JackSt00,rec_yds,45,,,,,
player,201212300sea,ram,JackSt00,rec_td,0,,,,,
player,201212300sea,ram,JackSt00,rec_long,12,,,,,
player,201212300sea,ram,JackSt00,fumbles,0,,,,,
player,201212300sea,ram,JackSt00,fumbles_lost,0,,,,,
player,201212300sea,ram,PeadIs00,pass_cmp,0,,,,,
player,201212300sea,ram,PeadIs00,pass_att,0,,,,,
player,201212300sea,ram,PeadIs00,pass_yds,0,,,,,
player,201212300sea,ram,PeadIs00,pass_td,0,,,,,
player,201212300sea,ram,PeadIs00,pass_int,0,,,,,
player,201212300sea,ram,PeadIs00,pass_sacked,0,,,,,
player,201212300sea,ram,PeadIs00,pass_sacked_yds,0,,,,,
player,201212300sea,ram,PeadIs00,pass_long,0,,,,,
player,201212300sea,ram,PeadIs00,pass_rating,,,,,,
player,201212300sea,ram,PeadIs00,rush_att,5,,,,,
player,201212300sea,ram,PeadIs00,rush_yds,21,,,,,
player,201212300sea,ram,PeadIs00,rush_td,0,,,,,
player,201212300sea,ram,PeadIs00,rush_long,7,,,,,
player,201212300sea,ram,PeadIs00,targets,0,,,,,
player,201212300sea,ram,PeadIs00,rec,0,,,,,
player,201212300sea,ram,PeadIs00,rec_yds,0,,,,,
player,201212300sea,ram,PeadIs00,rec_td,0,,,,,
player,201212300sea,ram,PeadIs00,rec_long,0,,,,,
player,201212300sea,ram,PeadIs00,fumbles,0,,,,,
player,201212300sea,ram,PeadIs00,fumbles_lost,0,,,,,
player,201212300sea,ram,GiveCh00,pass_cmp,0,,,,,
player,201212300sea,ram,GiveCh00,pass_att,0,,,,,
player,201212300sea,ram,GiveCh00,pass_yds,0,,,,,
player,201212300sea,ram,GiveCh00,pass_td,0,,,,,
player,201212300sea,ram,GiveCh00,pass_int,0,,,,,
player,201212300sea,ram,GiveCh00,pass_sacked,0,,,,,
player,201212300sea,ram,GiveCh00,pass_sacked_yds,0,,,,,
player,201212300sea,ram,GiveCh00,pass_long,0,,,,,
player,201212300sea,ram,GiveCh00,pass_rating,,,,,,
player,201212300sea,ram,GiveCh00,rush_att,0,,,,,
player,201212300sea,ram,GiveCh00,rush_yds,0,,,,,
player,201212300sea,ram,GiveCh00,rush_td,0,,,,,
player,201212300sea,ram,GiveCh00,rush_long,0,,,,,
player,201212300sea,ram,GiveCh00,targets,3,,,,,
player,201212300sea,ram,GiveCh00,rec,2,,,,,
player,201212300sea,ram,GiveCh00,rec_yds,54,,,,,
player,201212300sea,ram,GiveCh00,rec_td,0,,,,,
player,201212300sea,ram,GiveCh00,rec_long,37,,,,,
player,201212300sea,ram,GiveCh00,fumbles,0,,,,,
player,201212300sea,ram,GiveCh00,fumbles_lost,0,,,,,
player,201212300sea,ram,GibsBr00,pass_cmp,0,,,,,
player,201212300sea,ram,GibsBr00,pass_att,0,,,,,
player,201212300sea,ram,GibsBr00,pass_yds,0,,,,,
player,201212300sea,ram,GibsBr00,pass_td,0,,,,,
player,201212300sea,ram,GibsBr00,pass_int,0,,,,,
player,201212300sea,ram,GibsBr00,pass_sacked,0,,,,,
player,201212300sea,ram,GibsBr00,pass_sacked_yds,0,,,,,
player,201212300sea,ram,GibsBr00,pass_long,0,,,,,
player,201212300sea,ram,GibsBr00,pass_rating,,,,,,
player,201212300sea,ram,GibsBr00,rush_att,0,,,,,
player,201212300sea,ram,GibsBr00,rush_yds,0,,,,,
player,201212300sea,ram,GibsBr00,rush_td,0,,,,,
player,201212300sea,ram,GibsBr00,rush_long,0,,,,,
player,201212300sea,ram,GibsBr00,targets,6,,,,,
player,201212300sea,ram,GibsBr00,rec,3,,,,,
player,201212300sea,ram,GibsBr00,rec_yds,45,,,,,
player,201212300sea,ram,GibsBr00,rec_td,0,,,,,
player,201212300sea,ram,GibsBr00,rec_long,21,,,,,
player,201212300sea,ram,GibsBr00,fumbles,0,,,,,
player,201212300sea,ram,GibsBr00,fumbles_lost,0,,,,,
player,201212300sea,ram,KendLa00,pass_cmp,0,,,,,
player,201212300sea,ram,KendLa00,pass_att,0,,,,,
player,201212300sea,ram,KendLa00,pass_yds,0,,,,,
player,201212300sea,ram,KendLa00,pass_td,0,,,,,
player,201212300sea,ram,KendLa00,pass_int,0,,,,,
player,201212300sea,ram,KendLa00,pass_sacked,0,,,,,
player,201212300sea,ram,KendLa00,pass_sacked_yds,0,,,,,
player,201212300sea,ram,KendLa00,pass_long,0,,,,,
player,201212300sea,ram,KendLa00,pass_rating,,,,,,
player,201212300sea,ram,KendLa00,rush_att,0,,,,,
player,201212300sea,ram,KendLa00,rush_yds,0,,,,,
player,201212300sea,ram,KendLa00,rush_td,0,,,,,
player,201212300sea,ram,KendLa00,rush_long,0,,,,,
player,201212300sea,ram,KendLa00,targets,4,,,,,
player,201212300sea,ram,KendLa00,rec,3,,,,,
player,201212300sea,ram,KendLa00,rec_yds,33,,,,,
player,201212300sea,ram,KendLa00,rec_td,0,,,,,
player,201212300sea,ram,KendLa00,rec_long,15,,,,,
player,201212300sea,ram,KendLa00,fumbles,0,,,,,
player,201212300sea,ram,KendLa00,fumbles_lost,0,,,,,
player,201212300sea,ram,AmenDa00,pass_cmp,0,,,,,
player,201212300sea,ram,AmenDa00,pass_att,0,,,,,
player,201212300sea,ram,AmenDa00,pass_yds,0,,,,,
player,201212300sea,ram,AmenDa00,pass_td,0,,,,,
player,201212300sea,ram,AmenDa00,pass_int,0,,,,,
player,201212300sea,ram,AmenDa00,pass_sacked,0,,,,,
player,201212300sea,ram,AmenDa00,pass_sacked_yds,0,,,,,
player,201212300sea,ram,AmenDa00,pass_long,0,,,,,
player,201212300sea,ram,AmenDa00,pass_rating,,,,,,
player,201212300sea,ram,AmenDa00,rush_att,0,,,,,
player,201212300sea,ram,AmenDa00,rush_yds,0,,,,,
player,201212300sea,ram,AmenDa00,rush_td,0,,,,,
player,201212300sea,ram,AmenDa00,rush_long,0,,,,,
player,201212300sea,ram,AmenDa00,targets,9,,,,,
player,201212300sea,ram,AmenDa00,rec,4,,,,,
player,201212300sea,ram,AmenDa00,rec_yds,27,,,,,
player,201212300sea,ram,AmenDa00,rec_td,0,,,,,
player,201212300sea,ram,AmenDa00,rec_long,9,,,,,
player,201212300sea,ram,AmenDa00,fumbles,1,,,,,
player,201212300sea,ram,AmenDa00,fumbles_lost,0,,,,,
player,201212300sea,ram,PettAu00,pass_cmp,0,,,,,
player,201212300sea,ram,PettAu00,pass_att,0,,,,,
player,201212300sea,ram,PettAu00,pass_yds,0,,,,,
player,201212300sea,ram,PettAu00,pass_td,0,,,,,
player,201212300sea,ram,PettAu00,pass_int,0,,,,,
player,201212300sea,ram,PettAu00,pass_sacked,0,,,,,
player,201212300sea,ram,PettAu00,pass_sacked_yds,0,,,,,
player,201212300sea,ram,PettAu00,pass_long,0,,,,,
player,201212300sea,ram,PettAu00,pass_rating,,,,,,
player,201212300sea,ram,PettAu00,rush_att,0,,,,,
player,201212300sea,ram,PettAu00,rush_yds,0,,,,,
player,201212300sea,ram,PettAu00,rush_td,0,,,,,
player,201212300sea,ram,PettAu00,rush_long,0,,,,,
player,201212300sea,ram,PettAu00,targets,5,,,,,
player,201212300sea,ram,PettAu00,rec,3,,,,,
player,201212300sea,ram,PettAu00,rec_yds,24,,,,,
player,201212300sea,ram,PettAu00,rec_td,1,,,,,
player,201212300sea,ram,PettAu00,rec_long,15,,,,,
player,201212300sea,ram,PettAu00,fumbles,0,,,,,
player,201212300sea,ram,PettAu00,fumbles_lost,0,,,,,
player,201212300sea,ram,RichDa00,pass_cmp,0,,,,,
player,201212300sea,ram,RichDa00,pass_att,0,,,,,
player,201212300sea,ram,RichDa00,pass_yds,0,,,,,
player,201212300sea,ram,RichDa00,pass_td,0,,,,,
player,201212300sea,ram,RichDa00,pass_int,0,,,,,
player,201212300sea,ram,RichDa00,pass_sacked,0,,,,,
player,201212300sea,ram,RichDa00,pass_sacked_yds,0,,,,,
player,201212300sea,ram,RichDa00,pass_long,0,,,,,
player,201212300sea,ram,RichDa00,pass_rating,,,,,,
player,201212300sea,ram,RichDa00,rush_att,2,,,,,
player,201212300sea,ram,RichDa00,rush_yds,0,,,,,
player,201212300sea,ram,RichDa00,rush_td,0,,,,,
player,201212300sea,ram,RichDa00,rush_long,0,,,,,
player,201212300sea,ram,RichDa00,targets,2,,,,,
player,201212300sea,ram,RichDa00,rec,2,,,,,
player,201212300sea,ram,RichDa00,rec_yds,14,,,,,
player,201212300sea,ram,RichDa00,rec_td,0,,,,,
player,201212300sea,ram,RichDa00,rec_long,11,,,,,
player,201212300sea,ram,RichDa00,fumbles,0,,,,,
player,201212300sea,ram,RichDa00,fumbles_lost,0,,,,,
player,201212300sea,ram,MullMa00,pass_cmp,0,,,,,
player,201212300sea,ram,MullMa00,pass_att,0,,,,,
player,201212300sea,ram,MullMa00,pass_yds,0,,,,,
player,201212300sea,ram,MullMa00,pass_td,0,,,,,
player,201212300sea,ram,MullMa00,pass_int,0,,,,,
player,201212300sea,ram,MullMa00,pass_sacked,0,,,,,
player,201212300sea,ram,MullMa00,pass_sacked_yds,0,,,,,
player,201212300sea,ram,MullMa00,pass_long,0,,,,,
player,201212300sea,ram,MullMa00,pass_rating,,,,,,
player,201212300sea,ram,MullMa00,rush_att,0,,,,,
player,201212300sea,ram,MullMa00,rush_yds,0,,,,,
player,201212300sea,ram,MullMa00,rush_td,0,,,,,
player,201212300sea,ram,MullMa00,rush_long,0,,,,,
player,201212300sea,ram,MullMa00,targets,2,,,,,
player,201212300sea,ram,MullMa00,rec,1,,,,,
player,201212300sea,ram,MullMa00,rec_yds,10,,,,,
player,201212300sea,ram,MullMa00,rec_td,0,,,,,
player,201212300sea,ram,MullMa00,rec_long,10,,,,,
player,201212300sea,ram,MullMa00,fumbles,0,,,,,
player,201212300sea,ram,MullMa00,fumbles_lost,0,,,,,
player,201212300sea,ram,QuicBr00,pass_cmp,0,,,,,
player,201212300sea,ram,QuicBr00,pass_att,0,,,,,
player,201212300sea,ram,QuicBr00,pass_yds,0,,,,,
player,201212300sea,ram,QuicBr00,pass_td,0,,,,,
player,201212300sea,ram,QuicBr00,pass_int,0,,,,,
player,201212300sea,ram,QuicBr00,pass_sacked,0,,,,,
player,201212300sea,ram,QuicBr00,pass_sacked_yds,0,,,,,
player,201212300sea,ram,QuicBr00,pass_long,0,,,,,
player,201212300sea,ram,QuicBr00,pass_rating,,,,,,
player,201212300sea,ram,QuicBr00,rush_att,0,,,,,
player,201212300sea,ram,QuicBr00,rush_yds,0,,,,,
player,201212300sea,ram,QuicBr00,rush_td,0,,,,,
player,201212300sea,ram,QuicBr00,rush_long,0,,,,,
player,201212300sea,ram,QuicBr00,targets,1,,,,,
player,201212300sea,ram,QuicBr00,rec,0,,,,,
player,201212300sea,ram,QuicBr00,rec_yds,0,,,,,
player,201212300sea,ram,QuicBr00,rec_td,0,,,,,
player,201212300sea,ram,QuicBr00,rec_long,0,,,,,
player,201212300sea,ram,QuicBr00,fumbles,0,,,,,
player,201212300sea,ram,QuicBr00,fumbles_lost,0,,,,,
player,201212300sea,ram,McNeMi00,pass_cmp,0,,,,,
player,201212300sea,ram,McNeMi00,pass_att,0,,,,,
player,201212300sea,ram,McNeMi00,pass_yds,0,,,,,
player,201212300sea,ram,McNeMi00,pass_td,0,,,,,
player,201212300sea,ram,McNeMi00,pass_int,0,,,,,
player,201212300sea,ram,McNeMi00,pass_sacked,0,,,,,
player,201212300sea,ram,McNeMi00,pass_sacked_yds,0,,,,,
player,201212300sea,ram,McNeMi00,pass_long,0,,,,,
player,201212300sea,ram,McNeMi00,pass_rating,,,,,,
player,201212300sea,ram,McNeMi00,rush_att,0,,,,,
player,201212300sea,ram,McNeMi00,rush_yds,0,,,,,
player,201212300sea,ram,McNeMi00,rush_td,0,,,,,
player,201212300sea,ram,McNeMi00,rush_long,0,,,,,
player,201212300sea,ram,McNeMi00,targets,1,,,,,
player,201212300sea,ram,McNeMi00,rec,0,,,,,
player,201212300sea,ram,McNeMi00,rec_yds,0,,,,,
player,201212300sea,ram,McNeMi00,rec_td,0,,,,,
player,201212300sea,ram,McNeMi00,rec_long,0,,,,,
player,201212300sea,ram,McNeMi00,fumbles,0,,,,,
player,201212300sea,ram,McNeMi00,fumbles_lost,0,,,,,
player,201212300sea,sea,WilsRu00,pass_cmp,15,,,,,
player,201212300sea,sea,WilsRu00,pass_att,19,,,,,
player,201212300sea,sea,WilsRu00,pass_yds,250,,,,,
player,201212300sea,sea,WilsRu00,pass_td,1,,,,,
player,201212300sea,sea,WilsRu00,pass_int,0,,,,,
player,201212300sea,sea,WilsRu00,pass_sacked,6,,,,,
player,201212300sea,sea,WilsRu00,pass_sacked_yds,41,,,,,
player,201212300sea,sea,WilsRu00,pass_long,49,,,,,
player,201212300sea,sea,WilsRu00,pass_rating,136.3,,,,,
player,201212300sea,sea,WilsRu00,rush_att,10,,,,,
player,201212300sea,sea,WilsRu00,rush_yds,58,,,,,
player,201212300sea,sea,WilsRu00,rush_td,1,,,,,
player,201212300sea,sea,WilsRu00,rush_long,15,,,,,
player,201212300sea,sea,WilsRu00,targets,0,,,,,
player,201212300sea,sea,WilsRu00,rec,0,,,,,
player,201212300sea,sea,WilsRu00,rec_yds,0,,,,,
player,201212300sea,sea,WilsRu00,rec_td,0,,,,,
player,201212300sea,sea,WilsRu00,rec_long,0,,,,,
player,201212300sea,sea,WilsRu00,fumbles,1,,,,,
player,201212300sea,sea,WilsRu00,fumbles_lost,0,,,,,
player,201212300sea,sea,LyncMa00,pass_cmp,0,,,,,
player,201212300sea,sea,LyncMa00,pass_att,0,,,,,
player,201212300sea,sea,LyncMa00,pass_yds,0,,,,,
player,201212300sea,sea,LyncMa00,pass_td,0,,,,,
player,201212300sea,sea,LyncMa00,pass_int,0,,,,,
player,201212300sea,sea,LyncMa00,pass_sacked,0,,,,,
player,201212300sea,sea,LyncMa00,pass_sacked_yds,0,,,,,
player,201212300sea,sea,LyncMa00,pass_long,0,,,,,
player,201212300sea,sea,LyncMa00,pass_rating,,,,,,
player,201212300sea,sea,LyncMa00,rush_att,18,,,,,
player,201212300sea,sea,LyncMa00,rush_yds,100,,,,,
player,201212300sea,sea,LyncMa00,rush_td,0,,,,,
player,201212300sea,sea,LyncMa00,rush_long,24,,,,,
player,201212300sea,sea,LyncMa00,targets,2,,,,,
player,201212300sea,sea,LyncMa00,rec,2,,,,,
player,201212300sea,sea,LyncMa00,rec_yds,14,,,,,
player,201212300sea,sea,LyncMa00,rec_td,0,,,,,
player,201212300sea,sea,LyncMa00,rec_long,8,,,,,
player,201212300sea,sea,LyncMa00,fumbles,1,,,,,
player,201212300sea,sea,LyncMa00,fumbles_lost,0,,,,,
player,201212300sea,sea,TateGo00,pass_cmp,0,,,,,
player,201212300sea,sea,TateGo00,pass_att,0,,,,,
player,201212300sea,sea,TateGo00,pass_yds,0,,,,,
player,201212300sea,sea,TateGo00,pass_td,0,,,,,
player,201212300sea,sea,TateGo00,pass_int,0,,,,,
player,201212300sea,sea,TateGo00,pass_sacked,0,,,,,
player,201212300sea,sea,TateGo00,pass_sacked_yds,0,,,,,
player,201212300sea,sea,TateGo00,pass_long,0,,,,,
player,201212300sea,sea,TateGo00,pass_rating,,,,,,
player,201212300sea,sea,TateGo00,rush_att,0,,,,,
player,201212300sea,sea,TateGo00,rush_yds,0,,,,,
player,201212300sea,sea,TateGo00,rush_td,0,,,,,
player,201212300sea,sea,TateGo00,rush_long,0,,,,,
player,201212300sea,sea,TateGo00,targets,4,,,,,
player,201212300sea,sea,TateGo00,rec,3,,,,,
player,201212300sea,sea,TateGo00,rec_yds,105,,,,,
player,201212300sea,sea,TateGo00,rec_td,0,,,,,
player,201212300sea,sea,TateGo00,rec_long,44,,,,,
player,201212300sea,sea,TateGo00,fumbles,0,,,,,
player,201212300sea,sea,TateGo00,fumbles_lost,0,,,,,
player,201212300sea,sea,McCoAn00,pass_cmp,0,,,,,
player,201212300sea,sea,McCoAn00,pass_att,0,,,,,
player,201212300sea,sea,McCoAn00,pass_yds,0,,,,,
player,201212300sea,sea,McCoAn00,pass_td,0,,,,,
player,201212300sea,sea,McCoAn00,pass_int,0,,,,,
player,201212300sea,sea,McCoAn00,pass_sacked,0,,,,,
player,201212300sea,sea,McCoAn00,pass_sacked_yds,0,,,,,
player,201212300sea,sea,McCoAn00,pass_long,0,,,,,
player,201212300sea,sea,McCoAn00,pass_rating,,,,,,
player,201212300sea,sea,McCoAn00,rush_att,0,,,,,
player,201212300sea,sea,McCoAn00,rush_yds,0,,,,,
player,201212300sea,sea,McCoAn00,rush_td,0,,,,,
player,201212300sea,sea,McCoAn00,rush_long,0,,,,,
player,201212300sea,sea,McCoAn00,targets,2,,,,,
player,201212300sea,sea,McCoAn00,rec,1,,,,,
player,201212300sea,sea,McCoAn00,rec_yds,49,,,,,
player,201212300sea,sea,McCoAn00,rec_td,0,,,,,
player,201212300sea,sea,McCoAn00,rec_long,49,,,,,
player,201212300sea,sea,McCoAn00,fumbles,0,,,,,
player,201212300sea,sea,McCoAn00,fumbles_lost,0,,,,,
player,201212300sea,sea,RobiMi00,pass_cmp,0,,,,,
player,201212300sea,sea,RobiMi00,pass_att,0,,,,,
player,201212300sea,sea,RobiMi00,pass_yds,0,,,,,
player,201212300sea,sea,RobiMi00,pass_td,0,,,,,
player,201212300sea,sea,RobiMi00,pass_int,0,,,,,
player,201212300sea,sea,RobiMi00,pass_sacked,0,,,,,
player,201212300sea,sea,RobiMi00,pass_sacked_yds,0,,,,,
player,201212300sea,sea,RobiMi00,pass_long,0,,,,,
player,201212300sea,sea,RobiMi00,pass_rating,,,,,,
player,201212300sea,sea,RobiMi00,rush_att,0,,,,,
player,201212300sea,sea,RobiMi00,rush_yds,0,,,,,
player,201212300sea,sea,RobiMi00,rush_td,0,,,,,
player,201212300sea,sea,RobiMi00,rush_long,0,,,,,
player,201212300sea,sea,RobiMi00,targets,3,,,,,
player,201212300sea,sea,RobiMi00,rec,3,,,,,
player,201212300sea,sea,RobiMi00,rec_yds,33,,,,,
player,201212300sea,sea,RobiMi00,rec_td,1,,,,,
player,201212300sea,sea,RobiMi00,rec_long,19,,,,,
player,201212300sea,sea,RobiMi00,fumbles,0,,,,,
player,201212300sea,sea,RobiMi00,fumbles_lost,0,,,,,
player,201212300sea,sea,BaldDo00,pass_cmp,0,,,,,
player,201212300sea,sea,BaldDo00,pass_att,0,,,,,
player,201212300sea,sea,BaldDo00,pass_yds,0,,,,,
player,201212300sea,sea,BaldDo00,pass_td,0,,,,,
player,201212300sea,sea,BaldDo00,pass_int,0,,,,,
player,201212300sea,sea,BaldDo00,pass_sacked,0,,,,,
player,201212300sea,sea,BaldDo00,pass_sacked_yds,0,,,,,
player,201212300sea,sea,BaldDo00,pass_long,0,,,,,
player,201212300sea,sea,BaldDo00,pass_rating,,,,,,
player,201212300sea,sea,BaldDo00,rush_att,0,,,,,
player,201212300sea,sea,BaldDo00,rush_yds,0,,,,,
player,201212300sea,sea,BaldDo00,rush_td,0,,,,,
player,201212300sea,sea,BaldDo00,rush_long,0,,,,,
player,201212300sea,sea,BaldDo00,targets,2,,,,,
player,201212300sea,sea,BaldDo00,rec,2,,,,,
player,201212300sea,sea,BaldDo00,rec_yds,19,,,,,
player,201212300sea,sea,BaldDo00,rec_td,0,,,,,
player,201212300sea,sea,BaldDo00,rec_long,12,,,,,
player,201212300sea,sea,BaldDo00,fumbles,0,,,,,
player,201212300sea,sea,BaldDo00,fumbles_lost,0,,,,,
player,201212300sea,sea,MillZa01,pass_cmp,0,,,,,
player,201212300sea,sea,MillZa01,pass_att,0,,,,,
player,201212300sea,sea,MillZa01,pass_yds,0,,,,,
player,201212300sea,sea,MillZa01,pass_td,0,,,,,
player,201212300sea,sea,MillZa01,pass_int,0,,,,,
player,201212300sea,sea,MillZa01,pass_sacked,0,,,,,
player,201212300sea,sea,MillZa01,pass_sacked_yds,0,,,,,
player,201212300sea,sea,MillZa01,pass_long,0,,,,,
player,201212300sea,sea,MillZa01,pass_rating,,,,,,
player,201212300sea,sea,MillZa01,rush_att,0,,,,,
player,201212300sea,sea,MillZa01,rush_yds,0,,,,,
player,201212300sea,sea,MillZa01,rush_td,0,,,,,
player,201212300sea,sea,MillZa01,rush_long,0,,,,,
player,201212300sea,sea,MillZa01,targets,4,,,,,
player,201212300sea,sea,MillZa01,rec,3,,,,,
player,201212300sea,sea,MillZa01,rec_yds,18,,,,,
player,201212300sea,sea,MillZa01,rec_td,0,,,,,
player,201212300sea,sea,MillZa01,rec_long,9,,,,,
player,201212300sea,sea,MillZa01,fumbles,0,,,,,
player,201212300sea,sea,MillZa01,fumbles_lost,0,,,,,
player,201212300sea,sea,RiceSi01,pass_cmp,0,,,,,
player,201212300sea,sea,RiceSi01,pass_att,0,,,,,
player,201212300sea,sea,RiceSi01,pass_yds,0,,,,,
player,201212300sea,sea,RiceSi01,pass_td,0,,,,,
player,201212300sea,sea,RiceSi01,pass_int,0,,,,,
player,201212300sea,sea,RiceSi01,pass_sacked,0,,,,,
player,201212300sea,sea,RiceSi01,pass_sacked_yds,0,,,,,
player,201212300sea,sea,RiceSi01,pass_long,0,,,,,
player,201212300sea,sea,RiceSi01,pass_rating,,,,,,
player,201212300sea,sea,RiceSi01,rush_att,0,,,,,
player,201212300sea,sea,RiceSi01,rush_yds,0,,,,,
player,201212300sea,sea,RiceSi01,rush_td,0,,,,,
player,201212300sea,sea,RiceSi01,rush_long,0,,,,,
player,201212300sea,sea,RiceSi01,targets,1,,,,,
player,201212300sea,sea,RiceSi01,rec,0,,,,,
player,201212300sea,sea,RiceSi01,rec_yds,0,,,,,
player,201212300sea,sea,RiceSi01,rec_td,0,,,,,
player,201212300sea,sea,RiceSi01,rec_long,0,,,,,
player,201212300sea,sea,RiceSi01,fumbles,0,,,,,
player,201212300sea,sea,RiceSi01,fumbles_lost,0,,,,,
player,201212300sea,sea,TurbRo00,pass_cmp,0,,,,,
player,201212300sea,sea,TurbRo00,pass_att,0,,,,,
player,201212300sea,sea,TurbRo00,pass_yds,0,,,,,
player,201212300sea,sea,TurbRo00,pass_td,0,,,,,
player,201212300sea,sea,TurbRo00,pass_int,0,,,,,
player,201212300sea,sea,TurbRo00,pass_sacked,0,,,,,
player,201212300sea,sea,TurbRo00,pass_sacked_yds,0,,,,,
player,201212300sea,sea,TurbRo00,pass_long,0,,,,,
player,201212300sea,sea,TurbRo00,pass_rating,,,,,,
player,201212300sea,sea,TurbRo00,rush_att,2,,,,,
player,201212300sea,sea,TurbRo00,rush_yds,-5,,,,,
player,201212300sea,sea,TurbRo00,rush_td,0,,,,,
player,201212300sea,sea,TurbRo00,rush_long,2,,,,,
player,201212300sea,sea,TurbRo00,targets,1,,,,,
player,201212300sea,sea,TurbRo00,rec,1,,,,,
player,201212300sea,sea,TurbRo00,rec_yds,12,,,,,
player,201212300sea,sea,TurbRo00,rec_td,0,,,,,
player,201212300sea,sea,TurbRo00,rec_long,12,,,,,
player,201212300sea,sea,TurbRo00,fumbles,0,,,,,
player,201212300sea,sea,TurbRo00,fumbles_lost,0,,,,,
player,201212300sea,ram,LongCh99,def_int,0,,,,,
player,201212300sea,ram,LongCh99,def_int_yds,0,,,,,
player,201212300sea,ram,LongCh99,def_int_td,0,,,,,
player,201212300sea,ram,LongCh99,def_int_long,0,,,,,
player,201212300sea,ram,LongCh99,pass_defended,0,,,,,
player,201212300sea,ram,LongCh99,sacks,3.0,,,,,
player,201212300sea,ram,LongCh99,tackles_combined,5,,,,,
player,201212300sea,ram,LongCh99,tackles_solo,3,,,,,
player,201212300sea,ram,LongCh99,tackles_assists,2,,,,,
player,201212300sea,ram,LongCh99,tackles_loss,3,,,,,
player,201212300sea,ram,LongCh99,qb_hits,3,,,,,
player,201212300sea,ram,LongCh99,fumbles_rec,0,,,,,
player,201212300sea,ram,LongCh99,fumbles_rec_yds,0,,,,,
player,201212300sea,ram,LongCh99,fumbles_rec_td,0,,,,,
player,201212300sea,ram,LongCh99,fumbles_forced,0,,,,,
player,201212300sea,ram,DunbJo20,def_int,0,,,,,
