game,2012,2,20120916,201209160sdg,oti,"Tennessee Titans",10,sdg,"San Diego Chargers",38
player,201209160sdg,oti,JohnCh04,pass_yds,0,,,,,
player,201209160sdg,oti,JohnCh04,pass_td,0,,,,,
player,201209160sdg,oti,JohnCh04,pass_int,0,,,,,
player,201209160sdg,oti,JohnCh04,pass_sacked,0,,,,,
player,201209160sdg,oti,JohnCh04,pass_sacked_yds,0,,,,,
player,201209160sdg,oti,JohnCh04,pass_long,0,,,,,
player,201209160sdg,oti,JohnCh04,pass_rating,,,,,,
player,201209160sdg,oti,JohnCh04,rush_att,8,,,,,
player,201209160sdg,oti,JohnCh04,rush_yds,17,,,,,
player,201209160sdg,oti,JohnCh04,rush_td,0,,,,,
player,201209160sdg,oti,JohnCh04,rush_long,7,,,,,
player,201209160sdg,oti,JohnCh04,targets,3,,,,,
player,201209160sdg,oti,JohnCh04,rec,2,,,,,
player,201209160sdg,oti,JohnCh04,rec_yds,11,,,,,
player,201209160sdg,oti,JohnCh04,rec_td,0,,,,,
player,201209160sdg,oti,JohnCh04,rec_long,12,,,,,
player,201209160sdg,oti,JohnCh04,fumbles,0,,,,,
player,201209160sdg,oti,JohnCh04,fumbles_lost,0,,,,,
player,201209160sdg,oti,StevCr00,pass_cmp,0,,,,,
player,201209160sdg,oti,StevCr00,pass_att,0,,,,,
player,201209160sdg,oti,StevCr00,pass_yds,0,,,,,
player,201209160sdg,oti,StevCr00,pass_td,0,,,,,
player,201209160sdg,oti,StevCr00,pass_int,0,,,,,
player,201209160sdg,oti,StevCr00,pass_sacked,0,,,,,
player,201209160sdg,oti,StevCr00,pass_sacked_yds,0,,,,,
player,201209160sdg,oti,StevCr00,pass_long,0,,,,,
player,201209160sdg,oti,StevCr00,pass_rating,,,,,,
player,201209160sdg,oti,StevCr00,rush_att,0,,,,,
player,201209160sdg,oti,StevCr00,rush_yds,0,,,,,
player,201209160sdg,oti,StevCr00,rush_td,0,,,,,
player,201209160sdg,oti,StevCr00,rush_long,0,,,,,
player,201209160sdg,oti,StevCr00,targets,1,,,,,
player,201209160sdg,oti,StevCr00,rec,1,,,,,
player,201209160sdg,oti,StevCr00,rec_yds,46,,,,,
player,201209160sdg,oti,StevCr00,rec_td,0,,,,,
player,201209160sdg,oti,StevCr00,rec_long,46,,,,,
player,201209160sdg,oti,StevCr00,fumbles,0,,,,,
player,201209160sdg,oti,StevCr00,fumbles_lost,0,,,,,
player,201209160sdg,oti,WillDa04,pass_cmp,0,,,,,
player,201209160sdg,oti,WillDa04,pass_att,0,,,,,
player,201209160sdg,oti,WillDa04,pass_yds,0,,,,,
player,201209160sdg,oti,WillDa04,pass_td,0,,,,,
player,201209160sdg,oti,WillDa04,pass_int,0,,,,,
player,201209160sdg,oti,WillDa04,pass_sacked,0,,,,,
player,201209160sdg,oti,WillDa04,pass_sacked_yds,0,,,,,
player,201209160sdg,oti,WillDa04,pass_long,0,,,,,
player,201209160sdg,oti,WillDa04,pass_rating,,,,,,
player,201209160sdg,oti,WillDa04,rush_att,0,,,,,
player,201209160sdg,oti,WillDa04,rush_yds,0,,,,,
player,201209160sdg,oti,WillDa04,rush_td,0,,,,,
player,201209160sdg,oti,WillDa04,rush_long,0,,,,,
player,201209160sdg,oti,WillDa04,targets,6,,,,,
player,201209160sdg,oti,WillDa04,rec,4,,,,,
player,201209160sdg,oti,WillDa04,rec_yds,45,,,,,
player,201209160sdg,oti,WillDa04,rec_td,0,,,,,
player,201209160sdg,oti,WillDa04,rec_long,18,,,,,
player,201209160sdg,oti,WillDa04,fumbles,0,,,,,
player,201209160sdg,oti,WillDa04,fumbles_lost,0,,,,,
player,201209160sdg,oti,WrigKe01,pass_cmp,0,,,,,
player,201209160sdg,oti,WrigKe01,pass_att,0,,,,,
player,201209160sdg,oti,WrigKe01,pass_yds,0,,,,,
player,201209160sdg,oti,WrigKe01,pass_td,0,,,,,
player,201209160sdg,oti,WrigKe01,pass_int,0,,,,,
player,201209160sdg,oti,WrigKe01,pass_sacked,0,,,,,
player,201209160sdg,oti,WrigKe01,pass_sacked_yds,0,,,,,
player,201209160sdg,oti,WrigKe01,pass_long,0,,,,,
player,201209160sdg,oti,WrigKe01,pass_rating,,,,,,
player,201209160sdg,oti,WrigKe01,rush_att,0,,,,,
player,201209160sdg,oti,WrigKe01,rush_yds,0,,,,,
player,201209160sdg,oti,WrigKe01,rush_td,0,,,,,
player,201209160sdg,oti,WrigKe01,rush_long,0,,,,,
player,201209160sdg,oti,WrigKe01,targets,8,,,,,
player,201209160sdg,oti,WrigKe01,rec,2,,,,,
player,201209160sdg,oti,WrigKe01,rec_yds,24,,,,,
player,201209160sdg,oti,WrigKe01,rec_td,1,,,,,
player,201209160sdg,oti,WrigKe01,rec_long,15,,,,,
player,201209160sdg,oti,WrigKe01,fumbles,0,,,,,
player,201209160sdg,oti,WrigKe01,fumbles_lost,0,,,,,
player,201209160sdg,oti,CookJa02,pass_cmp,0,,,,,
player,201209160sdg,oti,CookJa02,pass_att,0,,,,,
player,201209160sdg,oti,CookJa02,pass_yds,0,,,,,
player,201209160sdg,oti,CookJa02,pass_td,0,,,,,
player,201209160sdg,oti,CookJa02,pass_int,0,,,,,
player,201209160sdg,oti,CookJa02,pass_sacked,0,,,,,
player,201209160sdg,oti,CookJa02,pass_sacked_yds,0,,,,,
player,201209160sdg,oti,CookJa02,pass_long,0,,,,,
player,201209160sdg,oti,CookJa02,pass_rating,,,,,,
player,201209160sdg,oti,CookJa02,rush_att,0,,,,,
player,201209160sdg,oti,CookJa02,rush_yds,0,,,,,
player,201209160sdg,oti,CookJa02,rush_td,0,,,,,
player,201209160sdg,oti,CookJa02,rush_long,0,,,,,
player,201209160sdg,oti,CookJa02,targets,6,,,,,
player,201209160sdg,oti,CookJa02,rec,3,,,,,
player,201209160sdg,oti,CookJa02,rec_yds,23,,,,,
player,201209160sdg,oti,CookJa02,rec_td,0,,,,,
player,201209160sdg,oti,CookJa02,rec_long,13,,,,,
player,201209160sdg,oti,CookJa02,fumbles,0,,,,,
player,201209160sdg,oti,CookJa02,fumbles_lost,0,,,,,
player,201209160sdg,oti,WashNa00,pass_cmp,0,,,,,
player,201209160sdg,oti,WashNa00,pass_att,0,,,,,
player,201209160sdg,oti,WashNa00,pass_yds,0,,,,,
player,201209160sdg,oti,WashNa00,pass_td,0,,,,,
player,201209160sdg,oti,WashNa00,pass_int,0,,,,,
player,201209160sdg,oti,WashNa00,pass_sacked,0,,,,,
player,201209160sdg,oti,WashNa00,pass_sacked_yds,0,,,,,
player,201209160sdg,oti,WashNa00,pass_long,0,,,,,
player,201209160sdg,oti,WashNa00,pass_rating,,,,,,
player,201209160sdg,oti,WashNa00,rush_att,0,,,,,
player,201209160sdg,oti,WashNa00,rush_yds,0,,,,,
player,201209160sdg,oti,WashNa00,rush_td,0,,,,,
player,201209160sdg,oti,WashNa00,rush_long,0,,,,,
player,201209160sdg,oti,WashNa00,targets,2,,,,,
player,201209160sdg,oti,WashNa00,rec,2,,,,,
player,201209160sdg,oti,WashNa00,rec_yds,20,,,,,
player,201209160sdg,oti,WashNa00,rec_td,0,,,,,
player,201209160sdg,oti,WashNa00,rec_long,16,,,,,
player,201209160sdg,oti,WashNa00,fumbles,0,,,,,
player,201209160sdg,oti,WashNa00,fumbles_lost,0,,,,,
player,201209160sdg,oti,BritKe00,pass_cmp,0,,,,,
player,201209160sdg,oti,BritKe00,pass_att,0,,,,,
player,201209160sdg,oti,BritKe00,pass_yds,0,,,,,
player,201209160sdg,oti,BritKe00,pass_td,0,,,,,
player,201209160sdg,oti,BritKe00,pass_int,0,,,,,
player,201209160sdg,oti,BritKe00,pass_sacked,0,,,,,
player,201209160sdg,oti,BritKe00,pass_sacked_yds,0,,,,,
player,201209160sdg,oti,BritKe00,pass_long,0,,,,,
player,201209160sdg,oti,BritKe00,pass_rating,,,,,,
player,201209160sdg,oti,BritKe00,rush_att,0,,,,,
player,201209160sdg,oti,BritKe00,rush_yds,0,,,,,
player,201209160sdg,oti,BritKe00,rush_td,0,,,,,
player,201209160sdg,oti,BritKe00,rush_long,0,,,,,
player,201209160sdg,oti,BritKe00,targets,2,,,,,
player,201209160sdg,oti,BritKe00,rec,1,,,,,
player,201209160sdg,oti,BritKe00,rec_yds,5,,,,,
player,201209160sdg,oti,BritKe00,rec_td,0,,,,,
player,201209160sdg,oti,BritKe00,rec_long,5,,,,,
player,201209160sdg,oti,BritKe00,fumbles,0,,,,,
player,201209160sdg,oti,BritKe00,fumbles_lost,0,,,,,
player,201209160sdg,oti,ThomTa00,pass_cmp,0,,,,,
player,201209160sdg,oti,ThomTa00,pass_att,0,,,,,
player,201209160sdg,oti,ThomTa00,pass_yds,0,,,,,
player,201209160sdg,oti,ThomTa00,pass_td,0,,,,,
player,201209160sdg,oti,ThomTa00,pass_int,0,,,,,
player,201209160sdg,oti,ThomTa00,pass_sacked,0,,,,,
player,201209160sdg,oti,ThomTa00,pass_sacked_yds,0,,,,,
player,201209160sdg,oti,ThomTa00,pass_long,0,,,,,
player,201209160sdg,oti,ThomTa00,pass_rating,,,,,,
player,201209160sdg,oti,ThomTa00,rush_att,0,,,,,
player,201209160sdg,oti,ThomTa00,rush_yds,0,,,,,
player,201209160sdg,oti,ThomTa00,rush_td,0,,,,,
player,201209160sdg,oti,ThomTa00,rush_long,0,,,,,
player,201209160sdg,oti,ThomTa00,targets,1,,,,,
player,201209160sdg,oti,ThomTa00,rec,0,,,,,
player,201209160sdg,oti,ThomTa00,rec_yds,0,,,,,
player,201209160sdg,oti,ThomTa00,rec_td,0,,,,,
player,201209160sdg,oti,ThomTa00,rec_long,0,,,,,
player,201209160sdg,oti,ThomTa00,fumbles,0,,,,,
player,201209160sdg,oti,ThomTa00,fumbles_lost,0,,,,,
player,201209160sdg,sdg,RivePh00,pass_cmp,24,,,,,
player,201209160sdg,sdg,RivePh00,pass_att,32,,,,,
player,201209160sdg,sdg,RivePh00,pass_yds,284,,,,,
player,201209160sdg,sdg,RivePh00,pass_td,3,,,,,
player,201209160sdg,sdg,RivePh00,pass_int,1,,,,,
player,201209160sdg,sdg,RivePh00,pass_sacked,4,,,,,
player,201209160sdg,sdg,RivePh00,pass_sacked_yds,16,,,,,
player,201209160sdg,sdg,RivePh00,pass_long,31,,,,,
player,201209160sdg,sdg,RivePh00,pass_rating,119.8,,,,,
player,201209160sdg,sdg,RivePh00,rush_att,1,,,,,
player,201209160sdg,sdg,RivePh00,rush_yds,9,,,,,
player,201209160sdg,sdg,RivePh00,rush_td,0,,,,,
player,201209160sdg,sdg,RivePh00,rush_long,9,,,,,
player,201209160sdg,sdg,RivePh00,targets,0,,,,,
player,201209160sdg,sdg,RivePh00,rec,0,,,,,
player,201209160sdg,sdg,RivePh00,rec_yds,0,,,,,
player,201209160sdg,sdg,RivePh00,rec_td,0,,,,,
player,201209160sdg,sdg,RivePh00,rec_long,0,,,,,
player,201209160sdg,sdg,RivePh00,fumbles,2,,,,,
player,201209160sdg,sdg,RivePh00,fumbles_lost,0,,,,,
player,201209160sdg,sdg,BattJa00,pass_cmp,0,,,,,
player,201209160sdg,sdg,BattJa00,pass_att,0,,,,,
player,201209160sdg,sdg,BattJa00,pass_yds,0,,,,,
player,201209160sdg,sdg,BattJa00,pass_td,0,,,,,
player,201209160sdg,sdg,BattJa00,pass_int,0,,,,,
player,201209160sdg,sdg,BattJa00,pass_sacked,0,,,,,
player,201209160sdg,sdg,BattJa00,pass_sacked_yds,0,,,,,
player,201209160sdg,sdg,BattJa00,pass_long,0,,,,,
player,201209160sdg,sdg,BattJa00,pass_rating,,,,,,
player,201209160sdg,sdg,BattJa00,rush_att,14,,,,,
player,201209160sdg,sdg,BattJa00,rush_yds,69,,,,,
player,201209160sdg,sdg,BattJa00,rush_td,2,,,,,
player,201209160sdg,sdg,BattJa00,rush_long,16,,,,,
player,201209160sdg,sdg,BattJa00,targets,0,,,,,
player,201209160sdg,sdg,BattJa00,rec,0,,,,,
player,201209160sdg,sdg,BattJa00,rec_yds,0,,,,,
player,201209160sdg,sdg,BattJa00,rec_td,0,,,,,
player,201209160sdg,sdg,BattJa00,rec_long,0,,,,,
player,201209160sdg,sdg,BattJa00,fumbles,0,,,,,
player,201209160sdg,sdg,BattJa00,fumbles_lost,0,,,,,
player,201209160sdg,sdg,BrinCu00,pass_cmp,0,,,,,
player,201209160sdg,sdg,BrinCu00,pass_att,0,,,,,
player,201209160sdg,sdg,BrinCu00,pass_yds,0,,,,,
player,201209160sdg,sdg,BrinCu00,pass_td,0,,,,,
player,201209160sdg,sdg,BrinCu00,pass_int,0,,,,,
player,201209160sdg,sdg,BrinCu00,pass_sacked,0,,,,,
player,201209160sdg,sdg,BrinCu00,pass_sacked_yds,0,,,,,
player,201209160sdg,sdg,BrinCu00,pass_long,0,,,,,
player,201209160sdg,sdg,BrinCu00,pass_rating,,,,,,
player,201209160sdg,sdg,BrinCu00,rush_att,18,,,,,
player,201209160sdg,sdg,BrinCu00,rush_yds,43,,,,,
player,201209160sdg,sdg,BrinCu00,rush_td,0,,,,,
player,201209160sdg,sdg,BrinCu00,rush_long,12,,,,,
player,201209160sdg,sdg,BrinCu00,targets,4,,,,,
player,201209160sdg,sdg,BrinCu00,rec,4,,,,,
player,201209160sdg,sdg,BrinCu00,rec_yds,23,,,,,
player,201209160sdg,sdg,BrinCu00,rec_td,0,,,,,
player,201209160sdg,sdg,BrinCu00,rec_long,11,,,,,
player,201209160sdg,sdg,BrinCu00,fumbles,1,,,,,
player,201209160sdg,sdg,BrinCu00,fumbles_lost,0,,,,,
player,201209160sdg,sdg,McClLe00,pass_cmp,0,,,,,
player,201209160sdg,sdg,McClLe00,pass_att,0,,,,,
player,201209160sdg,sdg,McClLe00,pass_yds,0,,,,,
player,201209160sdg,sdg,McClLe00,pass_td,0,,,,,
player,201209160sdg,sdg,McClLe00,pass_int,0,,,,,
player,201209160sdg,sdg,McClLe00,pass_sacked,0,,,,,
player,201209160sdg,sdg,McClLe00,pass_sacked_yds,0,,,,,
player,201209160sdg,sdg,McClLe00,pass_long,0,,,,,
player,201209160sdg,sdg,McClLe00,pass_rating,,,,,,
player,201209160sdg,sdg,McClLe00,rush_att,2,,,,,
player,201209160sdg,sdg,McClLe00,rush_yds,19,,,,,
player,201209160sdg,sdg,McClLe00,rush_td,0,,,,,
player,201209160sdg,sdg,McClLe00,rush_long,17,,,,,
player,201209160sdg,sdg,McClLe00,targets,0,,,,,
player,201209160sdg,sdg,McClLe00,rec,0,,,,,
player,201209160sdg,sdg,McClLe00,rec_yds,0,,,,,
player,201209160sdg,sdg,McClLe00,rec_td,0,,,,,
player,201209160sdg,sdg,McClLe00,rec_long,0,,,,,
player,201209160sdg,sdg,McClLe00,fumbles,0,,,,,
player,201209160sdg,sdg,McClLe00,fumbles_lost,0,,,,,
player,201209160sdg,sdg,BrowRo05,pass_cmp,0,,,,,
player,201209160sdg,sdg,BrowRo05,pass_att,0,,,,,
player,201209160sdg,sdg,BrowRo05,pass_yds,0,,,,,
player,201209160sdg,sdg,BrowRo05,pass_td,0,,,,,
player,201209160sdg,sdg,BrowRo05,pass_int,0,,,,,
player,201209160sdg,sdg,BrowRo05,pass_sacked,0,,,,,
player,201209160sdg,sdg,BrowRo05,pass_sacked_yds,0,,,,,
player,201209160sdg,sdg,BrowRo05,pass_long,0,,,,,
player,201209160sdg,sdg,BrowRo05,pass_rating,,,,,,
player,201209160sdg,sdg,BrowRo05,rush_att,4,,,,,
player,201209160sdg,sdg,BrowRo05,rush_yds,8,,,,,
player,201209160sdg,sdg,BrowRo05,rush_td,0,,,,,
player,201209160sdg,sdg,BrowRo05,rush_long,3,,,,,
player,201209160sdg,sdg,BrowRo05,targets,4,,,,,
player,201209160sdg,sdg,BrowRo05,rec,4,,,,,
player,201209160sdg,sdg,BrowRo05,rec_yds,26,,,,,
player,201209160sdg,sdg,BrowRo05,rec_td,0,,,,,
player,201209160sdg,sdg,BrowRo05,rec_long,8,,,,,
player,201209160sdg,sdg,BrowRo05,fumbles,0,,,,,
player,201209160sdg,sdg,BrowRo05,fumbles_lost,0,,,,,
player,201209160sdg,sdg,FloyMa00,pass_cmp,0,,,,,
player,201209160sdg,sdg,FloyMa00,pass_att,0,,,,,
player,201209160sdg,sdg,FloyMa00,pass_yds,0,,,,,
player,201209160sdg,sdg,FloyMa00,pass_td,0,,,,,
player,201209160sdg,sdg,FloyMa00,pass_int,0,,,,,
player,201209160sdg,sdg,FloyMa00,pass_sacked,0,,,,,
player,201209160sdg,sdg,FloyMa00,pass_sacked_yds,0,,,,,
player,201209160sdg,sdg,FloyMa00,pass_long,0,,,,,
player,201209160sdg,sdg,FloyMa00,pass_rating,,,,,,
player,201209160sdg,sdg,FloyMa00,rush_att,0,,,,,
player,201209160sdg,sdg,FloyMa00,rush_yds,0,,,,,
player,201209160sdg,sdg,FloyMa00,rush_td,0,,,,,
player,201209160sdg,sdg,FloyMa00,rush_long,0,,,,,
player,201209160sdg,sdg,FloyMa00,targets,8,,,,,
player,201209160sdg,sdg,FloyMa00,rec,6,,,,,
player,201209160sdg,sdg,FloyMa00,rec_yds,109,,,,,
player,201209160sdg,sdg,FloyMa00,rec_td,0,,,,,
player,201209160sdg,sdg,FloyMa00,rec_long,27,,,,,
player,201209160sdg,sdg,FloyMa00,fumbles,0,,,,,
player,201209160sdg,sdg,FloyMa00,fumbles_lost,0,,,,,
player,201209160sdg,sdg,RosaDa00,pass_cmp,0,,,,,
player,201209160sdg,sdg,RosaDa00,pass_att,0,,,,,
player,201209160sdg,sdg,RosaDa00,pass_yds,0,,,,,
player,201209160sdg,sdg,RosaDa00,pass_td,0,,,,,
player,201209160sdg,sdg,RosaDa00,pass_int,0,,,,,
player,201209160sdg,sdg,RosaDa00,pass_sacked,0,,,,,
player,201209160sdg,sdg,RosaDa00,pass_sacked_yds,0,,,,,
player,201209160sdg,sdg,RosaDa00,pass_long,0,,,,,
player,201209160sdg,sdg,RosaDa00,pass_rating,,,,,,
player,201209160sdg,sdg,RosaDa00,rush_att,0,,,,,
player,201209160sdg,sdg,RosaDa00,rush_yds,0,,,,,
player,201209160sdg,sdg,RosaDa00,rush_td,0,,,,,
player,201209160sdg,sdg,RosaDa00,rush_long,0,,,,,
player,201209160sdg,sdg,RosaDa00,targets,4,,,,,
player,201209160sdg,sdg,RosaDa00,rec,4,,,,,
player,201209160sdg,sdg,RosaDa00,rec_yds,48,,,,,
player,201209160sdg,sdg,RosaDa00,rec_td,3,,,,,
player,201209160sdg,sdg,RosaDa00,rec_long,18,,,,,
player,201209160sdg,sdg,RosaDa00,fumbles,0,,,,,
player,201209160sdg,sdg,RosaDa00,fumbles_lost,0,,,,,
player,201209160sdg,sdg,GreeLa00,pass_cmp,0,,,,,
player,201209160sdg,sdg,GreeLa00,pass_att,0,,,,,
player,201209160sdg,sdg,GreeLa00,pass_yds,0,,,,,
player,201209160sdg,sdg,GreeLa00,pass_td,0,,,,,
player,201209160sdg,sdg,GreeLa00,pass_int,0,,,,,
player,201209160sdg,sdg,GreeLa00,pass_sacked,0,,,,,
player,201209160sdg,sdg,GreeLa00,pass_sacked_yds,0,,,,,
player,201209160sdg,sdg,GreeLa00,pass_long,0,,,,,
player,201209160sdg,sdg,GreeLa00,pass_rating,,,,,,
player,201209160sdg,sdg,GreeLa00,rush_att,0,,,,,
player,201209160sdg,sdg,GreeLa00,rush_yds,0,,,,,
player,201209160sdg,sdg,GreeLa00,rush_td,0,,,,,
player,201209160sdg,sdg,GreeLa00,rush_long,0,,,,,
player,201209160sdg,sdg,GreeLa00,targets,1,,,,,
player,201209160sdg,sdg,GreeLa00,rec,1,,,,,
player,201209160sdg,sdg,GreeLa00,rec_yds,31,,,,,
player,201209160sdg,sdg,GreeLa00,rec_td,0,,,,,
player,201209160sdg,sdg,GreeLa00,rec_long,31,,,,,
player,201209160sdg,sdg,GreeLa00,fumbles,0,,,,,
player,201209160sdg,sdg,GreeLa00,fumbles_lost,0,,,,,
player,201209160sdg,sdg,McMiRa01,pass_cmp,0,,,,,
player,201209160sdg,sdg,McMiRa01,pass_att,0,,,,,
player,201209160sdg,sdg,McMiRa01,pass_yds,0,,,,,
player,201209160sdg,sdg,McMiRa01,pass_td,0,,,,,
player,201209160sdg,sdg,McMiRa01,pass_int,0,,,,,
player,201209160sdg,sdg,McMiRa01,pass_sacked,0,,,,,
player,201209160sdg,sdg,McMiRa01,pass_sacked_yds,0,,,,,
player,201209160sdg,sdg,McMiRa01,pass_long,0,,,,,
player,201209160sdg,sdg,McMiRa01,pass_rating,,,,,,
player,201209160sdg,sdg,McMiRa01,rush_att,0,,,,,
player,201209160sdg,sdg,McMiRa01,rush_yds,0,,,,,
player,201209160sdg,sdg,McMiRa01,rush_td,0,,,,,
player,201209160sdg,sdg,McMiRa01,rush_long,0,,,,,
player,201209160sdg,sdg,McMiRa01,targets,4,,,,,
player,201209160sdg,sdg,McMiRa01,rec,3,,,,,
player,201209160sdg,sdg,McMiRa01,rec_yds,29,,,,,
player,201209160sdg,sdg,McMiRa01,rec_td,0,,,,,
player,201209160sdg,sdg,McMiRa01,rec_long,13,,,,,
player,201209160sdg,sdg,McMiRa01,fumbles,0,,,,,
player,201209160sdg,sdg,McMiRa01,fumbles_lost,0,,,,,
player,201209160sdg,sdg,RoyaEd00,pass_cmp,0,,,,,
player,201209160sdg,sdg,RoyaEd00,pass_att,0,,,,,
player,201209160sdg,sdg,RoyaEd00,pass_yds,0,,,,,
player,201209160sdg,sdg,RoyaEd00,pass_td,0,,,,,
player,201209160sdg,sdg,RoyaEd00,pass_int,0,,,,,
player,201209160sdg,sdg,RoyaEd00,pass_sacked,0,,,,,
player,201209160sdg,sdg,RoyaEd00,pass_sacked_yds,0,,,,,
player,201209160sdg,sdg,RoyaEd00,pass_long,0,,,,,
player,201209160sdg,sdg,RoyaEd00,pass_rating,,,,,,
player,201209160sdg,sdg,RoyaEd00,rush_att,0,,,,,
player,201209160sdg,sdg,RoyaEd00,rush_yds,0,,,,,
player,201209160sdg,sdg,RoyaEd00,rush_td,0,,,,,
player,201209160sdg,sdg,RoyaEd00,rush_long,0,,,,,
player,201209160sdg,sdg,RoyaEd00,targets,3,,,,,
player,201209160sdg,sdg,RoyaEd00,rec,2,,,,,
player,201209160sdg,sdg,RoyaEd00,rec_yds,18,,,,,
player,201209160sdg,sdg,RoyaEd00,rec_td,0,,,,,
player,201209160sdg,sdg,RoyaEd00,rec_long,20,,,,,
player,201209160sdg,sdg,RoyaEd00,fumbles,0,,,,,
player,201209160sdg,sdg,RoyaEd00,fumbles_lost,0,,,,,
player,201209160sdg,sdg,MeacRo00,pass_cmp,0,,,,,
player,201209160sdg,sdg,MeacRo00,pass_att,0,,,,,
player,201209160sdg,sdg,MeacRo00,pass_yds,0,,,,,
player,201209160sdg,sdg,MeacRo00,pass_td,0,,,,,
player,201209160sdg,sdg,MeacRo00,pass_int,0,,,,,
player,201209160sdg,sdg,MeacRo00,pass_sacked,0,,,,,
player,201209160sdg,sdg,MeacRo00,pass_sacked_yds,0,,,,,
player,201209160sdg,sdg,MeacRo00,pass_long,0,,,,,
player,201209160sdg,sdg,MeacRo00,pass_rating,,,,,,
player,201209160sdg,sdg,MeacRo00,rush_att,0,,,,,
player,201209160sdg,sdg,MeacRo00,rush_yds,0,,,,,
player,201209160sdg,sdg,MeacRo00,rush_td,0,,,,,
player,201209160sdg,sdg,MeacRo00,rush_long,0,,,,,
player,201209160sdg,sdg,MeacRo00,targets,4,,,,,
player,201209160sdg,sdg,MeacRo00,rec,0,,,,,
player,201209160sdg,sdg,MeacRo00,rec_yds,0,,,,,
player,201209160sdg,sdg,MeacRo00,rec_td,0,,,,,
player,201209160sdg,sdg,MeacRo00,rec_long,0,,,,,
player,201209160sdg,sdg,MeacRo00,fumbles,0,,,,,
player,201209160sdg,sdg,MeacRo00,fumbles_lost,0,,,,,
player,201209160sdg,oti,VernAl99,def_int,1,,,,,
player,201209160sdg,oti,VernAl99,def_int_yds,11,,,,,
player,201209160sdg,oti,VernAl99,def_int_td,0,,,,,
player,201209160sdg,oti,VernAl99,def_int_long,11,,,,,
player,201209160sdg,oti,VernAl99,pass_defended,2,,,,,
player,201209160sdg,oti,VernAl99,sacks,0.0,,,,,
player,201209160sdg,oti,VernAl99,tackles_combined,6,,,,,
player,201209160sdg,oti,VernAl99,tackles_solo,6,,,,,
player,201209160sdg,oti,VernAl99,tackles_assists,0,,,,,
player,201209160sdg,oti,VernAl99,tackles_loss,1,,,,,
player,201209160sdg,oti,VernAl99,qb_hits,0,,,,,
player,201209160sdg,oti,VernAl99,fumbles_rec,0,,,,,
player,201209160sdg,oti,VernAl99,fumbles_rec_yds,0,,,,,
player,201209160sdg,oti,VernAl99,fumbles_rec_td,0,,,,,
