game,2012,12,20121125,201211250cle,pit,"Pittsburgh Steelers",14,cle,"Cleveland Browns",20
player,201211250cle,pit,MendRa00,pass_yds,0,,,,,
player,201211250cle,pit,MendRa00,pass_td,0,,,,,
player,201211250cle,pit,MendRa00,pass_int,0,,,,,
player,201211250cle,pit,MendRa00,pass_sacked,0,,,,,
player,201211250cle,pit,MendRa00,pass_sacked_yds,0,,,,,
player,201211250cle,pit,MendRa00,pass_long,0,,,,,
player,201211250cle,pit,MendRa00,pass_rating,,,,,,
player,201211250cle,pit,MendRa00,rush_att,4,,,,,
player,201211250cle,pit,MendRa00,rush_yds,6,,,,,
player,201211250cle,pit,MendRa00,rush_td,0,,,,,
player,201211250cle,pit,MendRa00,rush_long,3,,,,,
player,201211250cle,pit,MendRa00,targets,0,,,,,
player,201211250cle,pit,MendRa00,rec,0,,,,,
player,201211250cle,pit,MendRa00,rec_yds,0,,,,,
player,201211250cle,pit,MendRa00,rec_td,0,,,,,
player,201211250cle,pit,MendRa00,rec_long,0,,,,,
player,201211250cle,pit,MendRa00,fumbles,2,,,,,
player,201211250cle,pit,MendRa00,fumbles_lost,1,,,,,
player,201211250cle,pit,SandEm00,pass_cmp,0,,,,,
player,201211250cle,pit,SandEm00,pass_att,0,,,,,
player,201211250cle,pit,SandEm00,pass_yds,0,,,,,
player,201211250cle,pit,SandEm00,pass_td,0,,,,,
player,201211250cle,pit,SandEm00,pass_int,0,,,,,
player,201211250cle,pit,SandEm00,pass_sacked,0,,,,,
player,201211250cle,pit,SandEm00,pass_sacked_yds,0,,,,,
player,201211250cle,pit,SandEm00,pass_long,0,,,,,
player,201211250cle,pit,SandEm00,pass_rating,,,,,,
player,201211250cle,pit,SandEm00,rush_att,0,,,,,
player,201211250cle,pit,SandEm00,rush_yds,0,,,,,
player,201211250cle,pit,SandEm00,rush_td,0,,,,,
player,201211250cle,pit,SandEm00,rush_long,0,,,,,
player,201211250cle,pit,SandEm00,targets,7,,,,,
player,201211250cle,pit,SandEm00,rec,5,,,,,
player,201211250cle,pit,SandEm00,rec_yds,75,,,,,
player,201211250cle,pit,SandEm00,rec_td,0,,,,,
player,201211250cle,pit,SandEm00,rec_long,27,,,,,
player,201211250cle,pit,SandEm00,fumbles,2,,,,,
player,201211250cle,pit,SandEm00,fumbles_lost,1,,,,,
player,201211250cle,pit,MillHe00,pass_cmp,0,,,,,
player,201211250cle,pit,MillHe00,pass_att,0,,,,,
player,201211250cle,pit,MillHe00,pass_yds,0,,,,,
player,201211250cle,pit,MillHe00,pass_td,0,,,,,
player,201211250cle,pit,MillHe00,pass_int,0,,,,,
player,201211250cle,pit,MillHe00,pass_sacked,0,,,,,
player,201211250cle,pit,MillHe00,pass_sacked_yds,0,,,,,
player,201211250cle,pit,MillHe00,pass_long,0,,,,,
player,201211250cle,pit,MillHe00,pass_rating,,,,,,
player,201211250cle,pit,MillHe00,rush_att,0,,,,,
player,201211250cle,pit,MillHe00,rush_yds,0,,,,,
player,201211250cle,pit,MillHe00,rush_td,0,,,,,
player,201211250cle,pit,MillHe00,rush_long,0,,,,,
player,201211250cle,pit,MillHe00,targets,8,,,,,
player,201211250cle,pit,MillHe00,rec,6,,,,,
player,201211250cle,pit,MillHe00,rec_yds,63,,,,,
player,201211250cle,pit,MillHe00,rec_td,0,,,,,
player,201211250cle,pit,MillHe00,rec_long,19,,,,,
player,201211250cle,pit,MillHe00,fumbles,0,,,,,
player,201211250cle,pit,MillHe00,fumbles_lost,0,,,,,
player,201211250cle,pit,JohnWi00,pass_cmp,0,,,,,
player,201211250cle,pit,JohnWi00,pass_att,0,,,,,
player,201211250cle,pit,JohnWi00,pass_yds,0,,,,,
player,201211250cle,pit,JohnWi00,pass_td,0,,,,,
player,201211250cle,pit,JohnWi00,pass_int,0,,,,,
player,201211250cle,pit,JohnWi00,pass_sacked,0,,,,,
player,201211250cle,pit,JohnWi00,pass_sacked_yds,0,,,,,
player,201211250cle,pit,JohnWi00,pass_long,0,,,,,
player,201211250cle,pit,JohnWi00,pass_rating,,,,,,
player,201211250cle,pit,JohnWi00,rush_att,0,,,,,
player,201211250cle,pit,JohnWi00,rush_yds,0,,,,,
player,201211250cle,pit,JohnWi00,rush_td,0,,,,,
player,201211250cle,pit,JohnWi00,rush_long,0,,,,,
player,201211250cle,pit,JohnWi00,targets,3,,,,,
player,201211250cle,pit,JohnWi00,rec,1,,,,,
player,201211250cle,pit,JohnWi00,rec_yds,13,,,,,
player,201211250cle,pit,JohnWi00,rec_td,0,,,,,
player,201211250cle,pit,JohnWi00,rec_long,13,,,,,
player,201211250cle,pit,JohnWi00,fumbles,0,,,,,
player,201211250cle,pit,JohnWi00,fumbles_lost,0,,,,,
player,201211250cle,pit,WallMi00,pass_cmp,0,,,,,
player,201211250cle,pit,WallMi00,pass_att,0,,,,,
player,201211250cle,pit,WallMi00,pass_yds,0,,,,,
player,201211250cle,pit,WallMi00,pass_td,0,,,,,
player,201211250cle,pit,WallMi00,pass_int,0,,,,,
player,201211250cle,pit,WallMi00,pass_sacked,0,,,,,
player,201211250cle,pit,WallMi00,pass_sacked_yds,0,,,,,
player,201211250cle,pit,WallMi00,pass_long,0,,,,,
player,201211250cle,pit,WallMi00,pass_rating,,,,,,
player,201211250cle,pit,WallMi00,rush_att,0,,,,,
player,201211250cle,pit,WallMi00,rush_yds,0,,,,,
player,201211250cle,pit,WallMi00,rush_td,0,,,,,
player,201211250cle,pit,WallMi00,rush_long,0,,,,,
player,201211250cle,pit,WallMi00,targets,7,,,,,
player,201211250cle,pit,WallMi00,rec,1,,,,,
player,201211250cle,pit,WallMi00,rec_yds,9,,,,,
player,201211250cle,pit,WallMi00,rec_td,0,,,,,
player,201211250cle,pit,WallMi00,rec_long,9,,,,,
player,201211250cle,pit,WallMi00,fumbles,0,,,,,
player,201211250cle,pit,WallMi00,fumbles_lost,0,,,,,
player,201211250cle,pit,BurrPl00,pass_cmp,0,,,,,
player,201211250cle,pit,BurrPl00,pass_att,0,,,,,
player,201211250cle,pit,BurrPl00,pass_yds,0,,,,,
player,201211250cle,pit,BurrPl00,pass_td,0,,,,,
player,201211250cle,pit,BurrPl00,pass_int,0,,,,,
player,201211250cle,pit,BurrPl00,pass_sacked,0,,,,,
player,201211250cle,pit,BurrPl00,pass_sacked_yds,0,,,,,
player,201211250cle,pit,BurrPl00,pass_long,0,,,,,
player,201211250cle,pit,BurrPl00,pass_rating,,,,,,
player,201211250cle,pit,BurrPl00,rush_att,0,,,,,
player,201211250cle,pit,BurrPl00,rush_yds,0,,,,,
player,201211250cle,pit,BurrPl00,rush_td,0,,,,,
player,201211250cle,pit,BurrPl00,rush_long,0,,,,,
player,201211250cle,pit,BurrPl00,targets,2,,,,,
player,201211250cle,pit,BurrPl00,rec,0,,,,,
player,201211250cle,pit,BurrPl00,rec_yds,0,,,,,
player,201211250cle,pit,BurrPl00,rec_td,0,,,,,
player,201211250cle,pit,BurrPl00,rec_long,0,,,,,
player,201211250cle,pit,BurrPl00,fumbles,0,,,,,
player,201211250cle,pit,BurrPl00,fumbles_lost,0,,,,,
player,201211250cle,pit,GilrDa00,pass_cmp,0,,,,,
player,201211250cle,pit,GilrDa00,pass_att,0,,,,,
player,201211250cle,pit,GilrDa00,pass_yds,0,,,,,
player,201211250cle,pit,GilrDa00,pass_td,0,,,,,
player,201211250cle,pit,GilrDa00,pass_int,0,,,,,
player,201211250cle,pit,GilrDa00,pass_sacked,0,,,,,
player,201211250cle,pit,GilrDa00,pass_sacked_yds,0,,,,,
player,201211250cle,pit,GilrDa00,pass_long,0,,,,,
player,201211250cle,pit,GilrDa00,pass_rating,,,,,,
player,201211250cle,pit,GilrDa00,rush_att,0,,,,,
player,201211250cle,pit,GilrDa00,rush_yds,0,,,,,
player,201211250cle,pit,GilrDa00,rush_td,0,,,,,
player,201211250cle,pit,GilrDa00,rush_long,0,,,,,
player,201211250cle,pit,GilrDa00,targets,1,,,,,
player,201211250cle,pit,GilrDa00,rec,0,,,,,
player,201211250cle,pit,GilrDa00,rec_yds,0,,,,,
player,201211250cle,pit,GilrDa00,rec_td,0,,,,,
player,201211250cle,pit,GilrDa00,rec_long,0,,,,,
player,201211250cle,pit,GilrDa00,fumbles,0,,,,,
player,201211250cle,pit,GilrDa00,fumbles_lost,0,,,,,
player,201211250cle,cle,WeedBr00,pass_cmp,17,,,,,
player,201211250cle,cle,WeedBr00,pass_att,26,,,,,
player,201211250cle,cle,WeedBr00,pass_yds,158,,,,,
player,201211250cle,cle,WeedBr00,pass_td,1,,,,,
player,201211250cle,cle,WeedBr00,pass_int,1,,,,,
player,201211250cle,cle,WeedBr00,pass_sacked,4,,,,,
player,201211250cle,cle,WeedBr00,pass_sacked_yds,28,,,,,
player,201211250cle,cle,WeedBr00,pass_long,26,,,,,
player,201211250cle,cle,WeedBr00,pass_rating,78.7,,,,,
player,201211250cle,cle,WeedBr00,rush_att,2,,,,,
player,201211250cle,cle,WeedBr00,rush_yds,8,,,,,
player,201211250cle,cle,WeedBr00,rush_td,0,,,,,
player,201211250cle,cle,WeedBr00,rush_long,4,,,,,
player,201211250cle,cle,WeedBr00,targets,0,,,,,
player,201211250cle,cle,WeedBr00,rec,0,,,,,
player,201211250cle,cle,WeedBr00,rec_yds,0,,,,,
player,201211250cle,cle,WeedBr00,rec_td,0,,,,,
player,201211250cle,cle,WeedBr00,rec_long,0,,,,,
player,201211250cle,cle,WeedBr00,fumbles,0,,,,,
player,201211250cle,cle,WeedBr00,fumbles_lost,0,,,,,
player,201211250cle,cle,RichTr00,pass_cmp,0,,,,,
player,201211250cle,cle,RichTr00,pass_att,0,,,,,
player,201211250cle,cle,RichTr00,pass_yds,0,,,,,
player,201211250cle,cle,RichTr00,pass_td,0,,,,,
player,201211250cle,cle,RichTr00,pass_int,0,,,,,
player,201211250cle,cle,RichTr00,pass_sacked,0,,,,,
player,201211250cle,cle,RichTr00,pass_sacked_yds,0,,,,,
player,201211250cle,cle,RichTr00,pass_long,0,,,,,
player,201211250cle,cle,RichTr00,pass_rating,,,,,,
player,201211250cle,cle,RichTr00,rush_att,29,,,,,
player,201211250cle,cle,RichTr00,rush_yds,85,,,,,
player,201211250cle,cle,RichTr00,rush_td,1,,,,,
player,201211250cle,cle,RichTr00,rush_long,15,,,,,
player,201211250cle,cle,RichTr00,targets,4,,,,,
player,201211250cle,cle,RichTr00,rec,4,,,,,
player,201211250cle,cle,RichTr00,rec_yds,27,,,,,
player,201211250cle,cle,RichTr00,rec_td,0,,,,,
player,201211250cle,cle,RichTr00,rec_long,18,,,,,
player,201211250cle,cle,RichTr00,fumbles,0,,,,,
player,201211250cle,cle,RichTr00,fumbles_lost,0,,,,,
player,201211250cle,cle,HardMo00,pass_cmp,0,,,,,
player,201211250cle,cle,HardMo00,pass_att,0,,,,,
player,201211250cle,cle,HardMo00,pass_yds,0,,,,,
player,201211250cle,cle,HardMo00,pass_td,0,,,,,
player,201211250cle,cle,HardMo00,pass_int,0,,,,,
player,201211250cle,cle,HardMo00,pass_sacked,0,,,,,
player,201211250cle,cle,HardMo00,pass_sacked_yds,0,,,,,
player,201211250cle,cle,HardMo00,pass_long,0,,,,,
player,201211250cle,cle,HardMo00,pass_rating,,,,,,
player,201211250cle,cle,HardMo00,rush_att,2,,,,,
player,201211250cle,cle,HardMo00,rush_yds,14,,,,,
player,201211250cle,cle,HardMo00,rush_td,0,,,,,
player,201211250cle,cle,HardMo00,rush_long,13,,,,,
player,201211250cle,cle,HardMo00,targets,0,,,,,
player,201211250cle,cle,HardMo00,rec,0,,,,,
player,201211250cle,cle,HardMo00,rec_yds,0,,,,,
player,201211250cle,cle,HardMo00,rec_td,0,,,,,
player,201211250cle,cle,HardMo00,rec_long,0,,,,,
player,201211250cle,cle,HardMo00,fumbles,0,,,,,
player,201211250cle,cle,HardMo00,fumbles_lost,0,,,,,
player,201211250cle,cle,BenjTr00,pass_cmp,0,,,,,
player,201211250cle,cle,BenjTr00,pass_att,0,,,,,
player,201211250cle,cle,BenjTr00,pass_yds,0,,,,,
player,201211250cle,cle,BenjTr00,pass_td,0,,,,,
player,201211250cle,cle,BenjTr00,pass_int,0,,,,,
player,201211250cle,cle,BenjTr00,pass_sacked,0,,,,,
player,201211250cle,cle,BenjTr00,pass_sacked_yds,0,,,,,
player,201211250cle,cle,BenjTr00,pass_long,0,,,,,
player,201211250cle,cle,BenjTr00,pass_rating,,,,,,
player,201211250cle,cle,BenjTr00,rush_att,1,,,,,
player,201211250cle,cle,BenjTr00,rush_yds,1,,,,,
player,201211250cle,cle,BenjTr00,rush_td,0,,,,,
player,201211250cle,cle,BenjTr00,rush_long,1,,,,,
player,201211250cle,cle,BenjTr00,targets,1,,,,,
player,201211250cle,cle,BenjTr00,rec,0,,,,,
player,201211250cle,cle,BenjTr00,rec_yds,0,,,,,
player,201211250cle,cle,BenjTr00,rec_td,0,,,,,
player,201211250cle,cle,BenjTr00,rec_long,0,,,,,
player,201211250cle,cle,BenjTr00,fumbles,0,,,,,
player,201211250cle,cle,BenjTr00,fumbles_lost,0,,,,,
player,201211250cle,cle,GordJo02,pass_cmp,0,,,,,
player,201211250cle,cle,GordJo02,pass_att,0,,,,,
player,201211250cle,cle,GordJo02,pass_yds,0,,,,,
player,201211250cle,cle,GordJo02,pass_td,0,,,,,
player,201211250cle,cle,GordJo02,pass_int,0,,,,,
player,201211250cle,cle,GordJo02,pass_sacked,0,,,,,
player,201211250cle,cle,GordJo02,pass_sacked_yds,0,,,,,
player,201211250cle,cle,GordJo02,pass_long,0,,,,,
player,201211250cle,cle,GordJo02,pass_rating,,,,,,
player,201211250cle,cle,GordJo02,rush_att,0,,,,,
player,201211250cle,cle,GordJo02,rush_yds,0,,,,,
player,201211250cle,cle,GordJo02,rush_td,0,,,,,
player,201211250cle,cle,GordJo02,rush_long,0,,,,,
player,201211250cle,cle,GordJo02,targets,7,,,,,
player,201211250cle,cle,GordJo02,rec,4,,,,,
player,201211250cle,cle,GordJo02,rec_yds,60,,,,,
player,201211250cle,cle,GordJo02,rec_td,0,,,,,
player,201211250cle,cle,GordJo02,rec_long,26,,,,,
player,201211250cle,cle,GordJo02,fumbles,0,,,,,
player,201211250cle,cle,GordJo02,fumbles_lost,0,,,,,
player,201211250cle,cle,MassMo00,pass_cmp,0,,,,,
player,201211250cle,cle,MassMo00,pass_att,0,,,,,
player,201211250cle,cle,MassMo00,pass_yds,0,,,,,
player,201211250cle,cle,MassMo00,pass_td,0,,,,,
player,201211250cle,cle,MassMo00,pass_int,0,,,,,
player,201211250cle,cle,MassMo00,pass_sacked,0,,,,,
player,201211250cle,cle,MassMo00,pass_sacked_yds,0,,,,,
player,201211250cle,cle,MassMo00,pass_long,0,,,,,
player,201211250cle,cle,MassMo00,pass_rating,,,,,,
player,201211250cle,cle,MassMo00,rush_att,0,,,,,
player,201211250cle,cle,MassMo00,rush_yds,0,,,,,
player,201211250cle,cle,MassMo00,rush_td,0,,,,,
player,201211250cle,cle,MassMo00,rush_long,0,,,,,
player,201211250cle,cle,MassMo00,targets,4,,,,,
player,201211250cle,cle,MassMo00,rec,3,,,,,
player,201211250cle,cle,MassMo00,rec_yds,27,,,,,
player,201211250cle,cle,MassMo00,rec_td,0,,,,,
player,201211250cle,cle,MassMo00,rec_long,17,,,,,
player,201211250cle,cle,MassMo00,fumbles,0,,,,,
player,201211250cle,cle,MassMo00,fumbles_lost,0,,,,,
player,201211250cle,cle,WatsBe00,pass_cmp,0,,,,,
player,201211250cle,cle,WatsBe00,pass_att,0,,,,,
player,201211250cle,cle,WatsBe00,pass_yds,0,,,,,
player,201211250cle,cle,WatsBe00,pass_td,0,,,,,
player,201211250cle,cle,WatsBe00,pass_int,0,,,,,
player,201211250cle,cle,WatsBe00,pass_sacked,0,,,,,
player,201211250cle,cle,WatsBe00,pass_sacked_yds,0,,,,,
player,201211250cle,cle,WatsBe00,pass_long,0,,,,,
player,201211250cle,cle,WatsBe00,pass_rating,,,,,,
player,201211250cle,cle,WatsBe00,rush_att,0,,,,,
player,201211250cle,cle,WatsBe00,rush_yds,0,,,,,
player,201211250cle,cle,WatsBe00,rush_td,0,,,,,
player,201211250cle,cle,WatsBe00,rush_long,0,,,,,
player,201211250cle,cle,WatsBe00,targets,3,,,,,
player,201211250cle,cle,WatsBe00,rec,3,,,,,
player,201211250cle,cle,WatsBe00,rec_yds,26,,,,,
player,201211250cle,cle,WatsBe00,rec_td,0,,,,,
player,201211250cle,cle,WatsBe00,rec_long,13,,,,,
player,201211250cle,cle,WatsBe00,fumbles,0,,,,,
player,201211250cle,cle,WatsBe00,fumbles_lost,0,,,,,
player,201211250cle,cle,CameJo00,pass_cmp,0,,,,,
player,201211250cle,cle,CameJo00,pass_att,0,,,,,
player,201211250cle,cle,CameJo00,pass_yds,0,,,,,
player,201211250cle,cle,CameJo00,pass_td,0,,,,,
player,201211250cle,cle,CameJo00,pass_int,0,,,,,
player,201211250cle,cle,CameJo00,pass_sacked,0,,,,,
player,201211250cle,cle,CameJo00,pass_sacked_yds,0,,,,,
player,201211250cle,cle,CameJo00,pass_long,0,,,,,
player,201211250cle,cle,CameJo00,pass_rating,,,,,,
player,201211250cle,cle,CameJo00,rush_att,0,,,,,
player,201211250cle,cle,CameJo00,rush_yds,0,,,,,
player,201211250cle,cle,CameJo00,rush_td,0,,,,,
player,201211250cle,cle,CameJo00,rush_long,0,,,,,
player,201211250cle,cle,CameJo00,targets,2,,,,,
player,201211250cle,cle,CameJo00,rec,2,,,,,
player,201211250cle,cle,CameJo00,rec_yds,12,,,,,
player,201211250cle,cle,CameJo00,rec_td,1,,,,,
player,201211250cle,cle,CameJo00,rec_long,7,,,,,
player,201211250cle,cle,CameJo00,fumbles,0,,,,,
player,201211250cle,cle,CameJo00,fumbles_lost,0,,,,,
player,201211250cle,cle,LittGr00,pass_cmp,0,,,,,
player,201211250cle,cle,LittGr00,pass_att,0,,,,,
player,201211250cle,cle,LittGr00,pass_yds,0,,,,,
player,201211250cle,cle,LittGr00,pass_td,0,,,,,
player,201211250cle,cle,LittGr00,pass_int,0,,,,,
player,201211250cle,cle,LittGr00,pass_sacked,0,,,,,
player,201211250cle,cle,LittGr00,pass_sacked_yds,0,,,,,
player,201211250cle,cle,LittGr00,pass_long,0,,,,,
player,201211250cle,cle,LittGr00,pass_rating,,,,,,
player,201211250cle,cle,LittGr00,rush_att,0,,,,,
player,201211250cle,cle,LittGr00,rush_yds,0,,,,,
player,201211250cle,cle,LittGr00,rush_td,0,,,,,
player,201211250cle,cle,LittGr00,rush_long,0,,,,,
player,201211250cle,cle,LittGr00,targets,4,,,,,
player,201211250cle,cle,LittGr00,rec,1,,,,,
player,201211250cle,cle,LittGr00,rec_yds,6,,,,,
player,201211250cle,cle,LittGr00,rec_td,0,,,,,
player,201211250cle,cle,LittGr00,rec_long,6,,,,,
player,201211250cle,cle,LittGr00,fumbles,0,,,,,
player,201211250cle,cle,LittGr00,fumbles_lost,0,,,,,
player,201211250cle,cle,SmitAl02,pass_cmp,0,,,,,
player,201211250cle,cle,SmitAl02,pass_att,0,,,,,
player,201211250cle,cle,SmitAl02,pass_yds,0,,,,,
player,201211250cle,cle,SmitAl02,pass_td,0,,,,,
player,201211250cle,cle,SmitAl02,pass_int,0,,,,,
player,201211250cle,cle,SmitAl02,pass_sacked,0,,,,,
player,201211250cle,cle,SmitAl02,pass_sacked_yds,0,,,,,
player,201211250cle,cle,SmitAl02,pass_long,0,,,,,
player,201211250cle,cle,SmitAl02,pass_rating,,,,,,
player,201211250cle,cle,SmitAl02,rush_att,0,,,,,
player,201211250cle,cle,SmitAl02,rush_yds,0,,,,,
player,201211250cle,cle,SmitAl02,rush_td,0,,,,,
player,201211250cle,cle,SmitAl02,rush_long,0,,,,,
player,201211250cle,cle,SmitAl02,targets,1,,,,,
player,201211250cle,cle,SmitAl02,rec,0,,,,,
player,201211250cle,cle,SmitAl02,rec_yds,0,,,,,
player,201211250cle,cle,SmitAl02,rec_td,0,,,,,
player,201211250cle,cle,SmitAl02,rec_long,0,,,,,
player,201211250cle,cle,SmitAl02,fumbles,0,,,,,
player,201211250cle,cle,SmitAl02,fumbles_lost,0,,,,,
player,201211250cle,pit,TimmLa99,def_int,1,,,,,
player,201211250cle,pit,TimmLa99,def_int_yds,53,,,,,
player,201211250cle,pit,TimmLa99,def_int_td,1,,,,,
player,201211250cle,pit,TimmLa99,def_int_long,53,,,,,
player,201211250cle,pit,TimmLa99,pass_defended,1,,,,,
player,201211250cle,pit,TimmLa99,sacks,0.0,,,,,
player,201211250cle,pit,TimmLa99,tackles_combined,10,,,,,
player,201211250cle,pit,TimmLa99,tackles_solo,6,,,,,
player,201211250cle,pit,TimmLa99,tackles_assists,4,,,,,
player,201211250cle,pit,TimmLa99,tackles_loss,0,,,,,
player,201211250cle,pit,TimmLa99,qb_hits,0,,,,,
player,201211250cle,pit,TimmLa99,fumbles_rec,0,,,,,
player,201211250cle,pit,TimmLa99,fumbles_rec_yds,0,,,,,
player,201211250cle,pit,TimmLa99,fumbles_rec_td,0,,,,,
player,201211250cle,pit,TimmLa99,fumbles_forced,0,,,,,
player,201211250cle,pit,WoriJa99,def_int,0,,,,,
